energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.53876938,1.10075228,0.97219929,0.19157146,0.00914180,0.09118458,0.40374385,0.00000000,0.32593268,0.34333173
-3.53276638,1.11203774,0.99861670,0.18771870,0.00830177,0.08750716,0.39832508,0.00000000,0.33365620,0.36332479
-3.52676338,1.12619717,1.02751086,0.18446122,0.00752183,0.08406097,0.39406102,0.00000000,0.34177094,0.38408351
-3.52076038,1.14291141,1.05851417,0.18182443,0.00680559,0.08087241,0.39095172,0.00000000,0.35011614,0.40528416
-3.51475738,1.16173336,1.09114216,0.17981053,0.00615486,0.07795571,0.38895015,0.00000000,0.35849849,0.42656648
-3.50875438,1.18210717,1.12481082,0.17840027,0.00556983,0.07531375,0.38796738,0.00000000,0.36669892,0.44754350
-3.50275138,1.20339233,1.15885844,0.17755573,0.00504926,0.07293918,0.38787958,0.00000000,0.37448081,0.46781283
-3.49674837,1.22489131,1.19257079,0.17722351,0.00459072,0.07081604,0.38853622,0.00000000,0.38159958,0.48696918
-3.49074537,1.24587948,1.22520838,0.17733841,0.00419081,0.06892151,0.38976926,0.00000000,0.38781286,0.50461729
-3.48474237,1.26563561,1.25603455,0.17782730,0.00384543,0.06722789,0.39140243,0.00000000,0.39289106,0.52038502
-3.47873937,1.28347161,1.28434290,0.17861280,0.00354996,0.06570456,0.39326053,0.00000000,0.39662758,0.53393573
-3.47273637,1.29875984,1.30948270,0.17961686,0.00329950,0.06431984,0.39517798,0.00000000,0.39884839,0.54497961
-3.46673337,1.31095701,1.33088123,0.18076378,0.00308906,0.06304284,0.39700630,0.00000000,0.39942027,0.55328327
-3.46073037,1.31962330,1.34806197,0.18198272,0.00291366,0.06184488,0.39862032,0.00000000,0.39825757,0.55867731
-3.45472736,1.32443629,1.36065783,0.18320960,0.00276852,0.06070078,0.39992269,0.00000000,0.39532696,0.56106143
-3.44872436,1.32519898,1.36841921,0.18438826,0.00264910,0.05958978,0.40084677,0.00000000,0.39065014,0.56040691
-3.44272136,1.32184198,1.37121652,0.18547102,0.00255120,0.05849609,0.40135773,0.00000000,0.38430426,0.55675644
-3.43671836,1.31442008,1.36903758,0.18641864,0.00247097,0.05740918,0.40145209,0.00000000,0.37642021,0.55022130
-3.43071536,1.30310373,1.36198021,0.18719973,0.00240494,0.05632371,0.40115571,0.00000000,0.36717873,0.54097610
-3.42471236,1.28816617,1.35024087,0.18778990,0.00235004,0.05523921,0.40052063,0.00000000,0.35680478,0.52925145
-3.41870935,1.26996725,1.33410018,0.18817055,0.00230354,0.05415958,0.39962095,0.00000000,0.34556017,0.51532491
-3.41270635,1.24893498,1.31390634,0.18832767,0.00226305,0.05309237,0.39854809,0.00000000,0.33373508,0.49951066
-3.40670335,1.22554592,1.29005760,0.18825066,0.00222651,0.05204795,0.39740573,0.00000000,0.32163872,0.48214859
-3.40070035,1.20030555,1.26298472,0.18793130,0.00219212,0.05103870,0.39630477,0.00000000,0.30958948,0.46359304
-3.39469735,1.17372952,1.23313435,0.18736298,0.00215834,0.05007814,0.39535847,0.00000000,0.29790516,0.44420195
-3.38869435,1.14632666,1.20095424,0.18654027,0.00212383,0.04918011,0.39467813,0.00000000,0.28689344,0.42432674
-3.38269135,1.11858447,1.16688065,0.18545877,0.00208749,0.04835803,0.39436932,0.00000000,0.27684305,0.40430330
-3.37668834,1.09095735,1.13132848,0.18411536,0.00204838,0.04762432,0.39452889,0.00000000,0.26801601,0.38444443
-3.37068534,1.06385799,1.09468430,0.18250865,0.00200573,0.04698984,0.39524271,0.00000000,0.26064092,0.36503385
-3.36468234,1.03765186,1.05730201,0.18063975,0.00195895,0.04646356,0.39658431,0.00000000,0.25490779,0.34632202
-3.35867934,1.01265469,1.01950121,0.17851305,0.00190762,0.04605233,0.39861416,0.00000000,0.25096429,0.32852362
-3.35267634,0.98913269,0.98156757,0.17613721,0.00185147,0.04576073,0.40137980,0.00000000,0.24891362,0.31181673
-3.34667334,0.96730510,0.94375510,0.17352595,0.00179038,0.04559111,0.40491662,0.00000000,0.24881399,0.29634350
-3.34067034,0.94734876,0.90628945,0.17069884,0.00172442,0.04554370,0.40924922,0.00000000,0.25067963,0.28221226
-3.33466733,0.92940407,0.86937201,0.16768186,0.00165377,0.04561681,0.41439331,0.00000000,0.25448328,0.26950058
-3.32866433,0.91358205,0.83318426,0.16450771,0.00157879,0.04580711,0.42035819,0.00000000,0.26016008,0.25825931
-3.32266133,0.89997206,0.79789189,0.16121589,0.00149996,0.04611001,0.42714941,0.00000000,0.26761260,0.24851714
-3.31665833,0.88864961,0.76364849,0.15785246,0.00141787,0.04652001,0.43477195,0.00000000,0.27671688,0.24028552
-3.31065533,0.87968414,0.73059860,0.15446963,0.00133322,0.04703116,0.44323340,0.00000000,0.28732921,0.23356367
-3.30465233,0.87314627,0.69887986,0.15112498,0.00124677,0.04763749,0.45254730,0.00000000,0.29929338,0.22834336
-3.29864932,0.86911415,0.66862439,0.14788059,0.00115935,0.04833343,0.46273629,0.00000000,0.31244806,0.22461343
-3.29264632,0.86767882,0.63995934,0.14480193,0.00107179,0.04911421,0.47383504,0.00000000,0.32663402,0.22236367
-3.28664332,0.86894806,0.61300667,0.14195663,0.00098495,0.04997623,0.48589248,0.00000000,0.34170086,0.22158801
-3.28064032,0.87304855,0.58788232,0.13941312,0.00089962,0.05091731,0.49897338,0.00000000,0.35751283,0.22228684
-3.27463732,0.88012607,0.56469476,0.13723926,0.00081658,0.05193685,0.51315884,0.00000000,0.37395348,0.22446835
-3.26863432,0.89034350,0.54354319,0.13550079,0.00073651,0.05303590,0.52854542,0.00000000,0.39092884,0.22814882
-3.26263132,0.90387636,0.52451528,0.13425986,0.00066003,0.05421701,0.54524292,0.00000000,0.40836894,0.23335184
-3.25662831,0.92090602,0.50768470,0.13357340,0.00058764,0.05548403,0.56337040,0.00000000,0.42622740,0.24010644
-3.25062531,0.94161032,0.49310837,0.13349150,0.00051974,0.05684162,0.58305060,0.00000000,0.44447919,0.24844418
-3.24462231,0.96615201,0.48082358,0.13405583,0.00045663,0.05829468,0.60440265,0.00000000,0.46311653,0.25839526
-3.23861931,0.99466512,0.47084500,0.13529794,0.00039848,0.05984767,0.62753337,0.00000000,0.48214305,0.26998399
-3.23261631,1.02724000,0.46316168,0.13723773,0.00034539,0.06150369,0.65252734,0.00000000,0.50156667,0.28322347
-3.22661331,1.06390744,0.45773416,0.13988185,0.00029733,0.06326361,0.67943628,0.00000000,0.52139141,0.29811019
-3.22061031,1.10462280,0.45449185,0.14322245,0.00025420,0.06512512,0.70826817,0.00000000,0.54160875,0.31461838
-3.21460730,1.14925117,0.45333082,0.14723593,0.00021583,0.06708183,0.73897680,0.00000000,0.56218898,0.33269483
-3.20860430,1.19755432,0.45411221,0.15188217,0.00018198,0.06912246,0.77145241,0.00000000,0.58307335,0.35225427
-3.20260130,1.24918069,0.45666148,0.15710406,0.00015239,0.07123023,0.80551410,0.00000000,0.60416723,0.37317571
-3.19659830,1.30365917,0.46076874,0.16282753,0.00012672,0.07338241,0.84090467,0.00000000,0.62533531,0.39530015
-3.19059530,1.36039766,0.46619023,0.16896213,0.00010465,0.07555023,0.87728845,0.00000000,0.64639882,0.41842969
-3.18459230,1.41868684,0.47265123,0.17540217,0.00008583,0.07769904,0.91425258,0.00000000,0.66713547,0.44232857
-3.17858929,1.47770967,0.47985041,0.18202856,0.00006993,0.07978886,0.95131199,0.00000000,0.68728216,0.46672590
-3.17258629,1.53655661,0.48746554,0.18871115,0.00005660,0.08177523,0.98791816,0.00000000,0.70654043,0.49132041
-3.16658329,1.59424623,0.49516069,0.19531179,0.00004553,0.08361041,1.02347149,0.00000000,0.72458466,0.51578687
-3.16058029,1.64975072,0.50259443,0.20168774,0.00003643,0.08524483,1.05733699,0.00000000,0.74107255,0.53978422
-3.15457729,1.70202534,0.50942908,0.20769560,0.00002901,0.08662880,1.08886260,0.00000000,0.75565745,0.56296491
-3.14857429,1.75004045,0.51534038,0.21319541,0.00002305,0.08771432,1.11739956,0.00000000,0.76800197,0.58498525
-3.14257129,1.79281508,0.52002736,0.21805483,0.00001832,0.08845699,1.14232374,0.00000000,0.77779207,0.60551616
-3.13656828,1.82945008,0.52322183,0.22215331,0.00001464,0.08881784,1.16305714,0.00000000,0.78475089,0.62425392
-3.13056528,1.85915956,0.52469714,0.22538588,0.00001186,0.08876504,1.17908849,0.00000000,0.78865168,0.64093035
-3.12456228,1.88129907,0.52427568,0.22766659,0.00000985,0.08827539,1.18999195,0.00000000,0.78932884,0.65532199
-3.11855928,1.89538893,0.52183483,0.22893127,0.00000852,0.08733550,1.19544303,0.00000000,0.78668678,0.66725763
-3.11255628,1.90113185,0.51731095,0.22913958,0.00000779,0.08594259,1.19523109,0.00000000,0.78070577,0.67662409
-3.10655328,1.89842379,0.51070128,0.22827631,0.00000764,0.08410491,1.18926772,0.00000000,0.77144474,0.68336964
-3.10055028,1.88735763,0.50206363,0.22635166,0.00000804,0.08184171,1.17759075,0.00000000,0.75904069,0.68750503
-3.09454727,1.86821959,0.49151389,0.22340079,0.00000904,0.07918281,1.16036372,0.00000000,0.74370478,0.68910216
-3.08854427,1.84147851,0.47922146,0.21948246,0.00001067,0.07616777,1.13787101,0.00000000,0.72571539,0.68829015
-3.08254127,1.80776885,0.46540292,0.21467688,0.00001303,0.07284471,1.11050886,0.00000000,0.70540852,0.68524942
-3.07653827,1.76786804,0.45031430,0.20908296,0.00001625,0.06926890,1.07877287,0.00000000,0.68316602,0.68020368
-3.07053527,1.72266978,0.43424218,0.20281506,0.00002049,0.06550107,1.04324262,0.00000000,0.65940226,0.67341056
-3.06453227,1.67315421,0.41749436,0.19599937,0.00002596,0.06160574,1.00456425,0.00000000,0.63455015,0.66515123
-3.05852926,1.62035686,0.40039032,0.18877015,0.00003295,0.05764939,0.96343176,0.00000000,0.60904688,0.65571949
-3.05252626,1.56533748,0.38325203,0.18126595,0.00004177,0.05369879,0.92056795,0.00000000,0.58332038,0.64541103
-3.04652326,1.50915047,0.36639550,0.17362604,0.00005282,0.04981940,0.87670574,0.00000000,0.55777703,0.63451331
-3.04052026,1.45281783,0.35012341,0.16598709,0.00006655,0.04607401,0.83257061,0.00000000,0.53279105,0.62329644
-3.03451726,1.39730594,0.33471898,0.15848031,0.00008351,0.04252153,0.78886480,0.00000000,0.50869610,0.61200575
-3.02851426,1.34350661,0.32044132,0.15122905,0.00010431,0.03921615,0.74625362,0.00000000,0.48577940,0.60085604
-3.02251126,1.29222311,0.30752231,0.14434696,0.00012967,0.03620659,0.70535423,0.00000000,0.46427824,0.59002794
-3.01650825,1.24416107,0.29616485,0.13793670,0.00016038,0.03353578,0.66672700,0.00000000,0.44437911,0.57966633
-3.01050525,1.19992416,0.28654237,0.13208916,0.00019733,0.03124059,0.63086939,0.00000000,0.42621912,0.56988084
-3.00450225,1.16001416,0.27879939,0.12688311,0.00024150,0.02935180,0.59821220,0.00000000,0.40988941,0.56074818
-2.99849925,1.12483461,0.27305289,0.12238532,0.00029397,0.02789424,0.56911791,0.00000000,0.39544023,0.55231606
-2.99249625,1.09469724,0.26939401,0.11865085,0.00035589,0.02688689,0.54388072,0.00000000,0.38288717,0.54460838
-2.98649325,1.06983035,0.26788994,0.11572363,0.00042850,0.02634310,0.52272791,0.00000000,0.37221800,0.53763113
-2.98049025,1.05038801,0.26858559,0.11363701,0.00051309,0.02627077,0.50582206,0.00000000,0.36339974,0.53137872
-2.97448724,1.03645926,0.27150485,0.11241442,0.00061103,0.02667242,0.49326382,0.00000000,0.35638533,0.52584015
-2.96848424,1.02807650,0.27665116,0.11206978,0.00072373,0.02754526,0.48509474,0.00000000,0.35111965,0.52100464
-2.96248124,1.02522241,0.28400740,0.11260788,0.00085261,0.02888109,0.48130003,0.00000000,0.34754444,0.51686637
-2.95647824,1.02783504,0.29353503,0.11402452,0.00099913,0.03066624,0.48181109,0.00000000,0.34560190,0.51342806
-2.95047524,1.03581072,0.30517247,0.11630643,0.00116473,0.03288126,0.48650764,0.00000000,0.34523687,0.51070308
-2.94447224,1.04900498,0.31883308,0.11943108,0.00135086,0.03550082,0.49521952,0.00000000,0.34639761,0.50871623
-2.93846923,1.06723170,0.33440280,0.12336637,0.00155892,0.03849339,0.50772840,0.00000000,0.34903512,0.50750295
-2.93246623,1.09026079,0.35173786,0.12807023,0.00179029,0.04182119,0.52376949,0.00000000,0.35310132,0.50710726
-2.92646323,1.11781522,0.37066280,0.13349029,0.00204627,0.04544008,0.54303344,0.00000000,0.35854631,0.50757854
-2.92046023,1.14956783,0.39096929,0.13956368,0.00232812,0.04929976,0.56516895,0.00000000,0.36531492,0.50896744
-2.91445723,1.18513876,0.41241585,0.14621709,0.00263702,0.05334409,0.58978600,0.00000000,0.37334307,0.51132131
-2.90845423,1.22409412,0.43472905,0.15336704,0.00297405,0.05751172,0.61646024,0.00000000,0.38255411,0.51467926
-2.90245123,1.26594642,0.45760599,0.16092056,0.00334019,0.06173691,0.64473841,0.00000000,0.39285554,0.51906742
-2.89644822,1.31015721,0.48071857,0.16877633,0.00373628,0.06595068,0.67414509,0.00000000,0.40413645,0.52449461
-2.89044522,1.35614210,0.50371928,0.17682611,0.00416300,0.07008217,0.70419053,0.00000000,0.41626585,0.53094854
-2.88444222,1.40327830,0.52624841,0.18495665,0.00462085,0.07406024,0.73437949,0.00000000,0.42909204,0.53839299
-2.87843922,1.45091442,0.54794261,0.19305187,0.00511006,0.07781517,0.76422092,0.00000000,0.44244316,0.54676589
-2.87243622,1.49838214,0.56844435,0.20099538,0.00563055,0.08128055,0.79323797,0.00000000,0.45612898,0.55597848
-2.86643322,1.54500939,0.58741179,0.20867305,0.00618190,0.08439507,0.82097810,0.00000000,0.46994367,0.56591550
-2.86043022,1.59013434,0.60452886,0.21597572,0.00676319,0.08710431,0.84702274,0.00000000,0.48366970,0.57643647
-2.85442721,1.63311938,0.61951476,0.22280177,0.00737299,0.08936234,0.87099612,0.00000000,0.49708245,0.58737778
-2.84842421,1.67336473,0.63213258,0.22905951,0.00800924,0.09113307,0.89257280,0.00000000,0.50995545,0.59855572
-2.84242121,1.71032072,0.64219661,0.23466925,0.00866912,0.09239131,0.91148370,0.00000000,0.52206592,0.60977005
-2.83641821,1.74349839,0.64957780,0.23956499,0.00934907,0.09312345,0.92752014,0.00000000,0.53320044,0.62080821
-2.83041521,1.77247789,0.65420727,0.24369556,0.01004460,0.09332770,0.94053591,0.00000000,0.54316045,0.63144984
-2.82441221,1.79691454,0.65607760,0.24702534,0.01075036,0.09301394,0.95044728,0.00000000,0.55176729,0.64147157
-2.81840920,1.81654227,0.65524185,0.24953437,0.01146002,0.09220317,0.95723090,0.00000000,0.55886673,0.65065195
-2.81240620,1.83117461,0.65181040,0.25121797,0.01216636,0.09092649,0.96091995,0.00000000,0.56433265,0.65877634
-2.80640320,1.84070341,0.64594582,0.25208584,0.01286130,0.08922386,0.96159864,0.00000000,0.56806992,0.66564178
-2.80040020,1.84509552,0.63785590,0.25216083,0.01353600,0.08714245,0.95939545,0.00000000,0.57001620,0.67106157
-2.79439720,1.84438781,0.62778545,0.25147729,0.01418102,0.08473490,0.95447553,0.00000000,0.57014278,0.67486965
-2.78839420,1.83868098,0.61600704,0.25007920,0.01478650,0.08205746,0.94703255,0.00000000,0.56845436,0.67692457
-2.78239120,1.82813257,0.60281123,0.24801815,0.01534239,0.07916803,0.93728045,0.00000000,0.56498784,0.67711291
-2.77638819,1.81294940,0.58849676,0.24535128,0.01583875,0.07612436,0.92544545,0.00000000,0.55981019,0.67535230
-2.77038519,1.79337998,0.57336106,0.24213918,0.01626600,0.07298233,0.91175853,0.00000000,0.55301547,0.67159358
-2.76438219,1.76970705,0.55769146,0.23844399,0.01661527,0.06979447,0.89644878,0.00000000,0.54472114,0.66582238
-2.75837919,1.74224039,0.54175747,0.23432757,0.01687866,0.06660872,0.87973755,0.00000000,0.53506381,0.65805983
-2.75237619,1.71131014,0.52580428,0.22984991,0.01704954,0.06346748,0.86183378,0.00000000,0.52419461,0.64836238
-2.74637319,1.67726065,0.51004778,0.22506782,0.01712285,0.06040694,0.84293032,0.00000000,0.51227427,0.63682079
-2.74037019,1.64044485,0.49467107,0.22003383,0.01709526,0.05745682,0.82320135,0.00000000,0.49946821,0.62355825
-2.73436718,1.60121921,0.47982254,0.21479539,0.01696536,0.05464021,0.80280081,0.00000000,0.48594176,0.60872765
-2.72836418,1.55993927,0.46561544,0.20939435,0.01673376,0.05197390,0.78186179,0.00000000,0.47185569,0.59250808
-2.72236118,1.51695569,0.45212887,0.20386669,0.01640310,0.04946870,0.76049672,0.00000000,0.45736222,0.57510079
-2.71635818,1.47261087,0.43940998,0.19824250,0.01597801,0.04713012,0.73879834,0.00000000,0.44260167,0.55672457
-2.71035518,1.42723606,0.42747725,0.19254619,0.01546500,0.04495909,0.71684129,0.00000000,0.42769988,0.53761080
-2.70435218,1.38114918,0.41632457,0.18679696,0.01487225,0.04295276,0.69468418,0.00000000,0.41276643,0.51799846
-2.69834917,1.33465310,0.40592586,0.18100937,0.01420938,0.04110536,0.67237221,0.00000000,0.39789375,0.49812900
-2.69234617,1.28803459,0.39624020,0.17519416,0.01348718,0.03940905,0.64993999,0.00000000,0.38315712,0.47824147
-2.68634317,1.24156391,0.38721686,0.16935911,0.01271723,0.03785469,0.62741474,0.00000000,0.36861552,0.45856805
-2.68034017,1.19549493,0.37880041,0.16351004,0.01191161,0.03643259,0.60481955,0.00000000,0.35431320,0.43932986
-2.67433717,1.15006576,0.37093543,0.15765188,0.01108251,0.03513311,0.58217673,0.00000000,0.34028194,0.42073350
-2.66833417,1.10549988,0.36357076,0.15178963,0.01024195,0.03394720,0.55951110,0.00000000,0.32654372,0.40296805
-2.66233117,1.06200757,0.35666312,0.14592945,0.00940140,0.03286676,0.53685309,0.00000000,0.31311379,0.38620280
-2.65632816,1.01978746,0.35018003,0.14007954,0.00857158,0.03188498,0.51424158,0.00000000,0.30000382,0.37058559
-2.65032516,0.97902823,0.34410194,0.13425094,0.00776215,0.03099642,0.49172636,0.00000000,0.28722503,0.35624182
-2.64432216,0.93991020,0.33842357,0.12845818,0.00698164,0.03019715,0.46937001,0.00000000,0.27479108,0.34327396
-2.63831916,0.90260667,0.33315447,0.12271979,0.00623723,0.02948471,0.44724933,0.00000000,0.26272068,0.33176182
-2.63231616,0.86728508,0.32831892,0.11705848,0.00553475,0.02885798,0.42545601,0.00000000,0.25103962,0.32176320
-2.62631316,0.83410782,0.32395524,0.11150123,0.00487865,0.02831703,0.40409668,0.00000000,0.23978238,0.31331512
-2.62031016,0.80323270,0.32011462,0.10607912,0.00427202,0.02786298,0.38329229,0.00000000,0.22899306,0.30643558
-2.61430715,0.77481321,0.31685968,0.10082694,0.00371671,0.02749775,0.36317677,0.00000000,0.21872580,0.30112569
-2.60830415,0.74899857,0.31426290,0.09578263,0.00321340,0.02722385,0.34389514,0.00000000,0.20904454,0.29737229
-2.60230115,0.72593359,0.31240500,0.09098661,0.00276178,0.02704422,0.32560109,0.00000000,0.20002242,0.29515096
-2.59629815,0.70575858,0.31137347,0.08648086,0.00236065,0.02696202,0.30845409,0.00000000,0.19174057,0.29442930
-2.59029515,0.68860921,0.31126124,0.08230807,0.00200816,0.02698048,0.29261623,0.00000000,0.18428669,0.29517054
-2.58429215,0.67461641,0.31216565,0.07851062,0.00170189,0.02710281,0.27824874,0.00000000,0.17775324,0.29733724
-2.57828914,0.66390621,0.31418750,0.07512957,0.00143906,0.02733209,0.26550848,0.00000000,0.17223550,0.30089493
-2.57228614,0.65659956,0.31743033,0.07220367,0.00121668,0.02767117,0.25454429,0.00000000,0.16782936,0.30581563
-2.56628314,0.65281175,0.32199964,0.06976836,0.00103165,0.02812266,0.24549343,0.00000000,0.16462911,0.31208091
-2.56028014,0.65265145,0.32800196,0.06785480,0.00088086,0.02868881,0.23847796,0.00000000,0.16272504,0.31968429
-2.55427714,0.65621897,0.33554358,0.06648905,0.00076132,0.02937144,0.23360140,0.00000000,0.16220095,0.32863280
-2.54827414,0.66360362,0.34472870,0.06569110,0.00067021,0.03017185,0.23094529,0.00000000,0.16313159,0.33894732
-2.54227114,0.67487988,0.35565697,0.06547416,0.00060492,0.03109061,0.23056606,0.00000000,0.16557996,0.35066176
-2.53626813,0.69010223,0.36842004,0.06584392,0.00056309,0.03212741,0.23249200,0.00000000,0.16959452,0.36382059
-2.53026513,0.70929868,0.38309737,0.06679782,0.00054259,0.03328079,0.23672038,0.00000000,0.17520630,0.37847498
-2.52426213,0.73246298,0.39975097,0.06832453,0.00054157,0.03454784,0.24321496,0.00000000,0.18242596,0.39467738
-2.51825913,0.75954568,0.41841952,0.07040340,0.00055839,0.03592388,0.25190370,0.00000000,0.19124087,0.41247465
-2.51225613,0.79044450,0.43911173,0.07300415,0.00059164,0.03740211,0.26267702,0.00000000,0.20161228,0.43190011
-2.50625313,0.82499441,0.46179955,0.07608658,0.00064008,0.03897327,0.27538662,0.00000000,0.21347278,0.45296476
-2.50025013,0.86295813,0.48641137,0.07960059,0.00070261,0.04062530,0.28984499,0.00000000,0.22672411,0.47564811
-2.49424712,0.90401761,0.51282585,0.08348638,0.00077825,0.04234313,0.30582588,0.00000000,0.24123558,0.49988914
-2.48824412,0.94776745,0.54086669,0.08767487,0.00086610,0.04410852,0.32306568,0.00000000,0.25684323,0.52557806
-2.48224112,0.99371082,0.57029900,0.09208844,0.00096532,0.04589994,0.34126606,0.00000000,0.27334991,0.55254931
-2.47623812,1.04125872,0.60082764,0.09664203,0.00107509,0.04769277,0.36009781,0.00000000,0.29052647,0.58057651
-2.47023512,1.08973308,0.63209793,0.10124448,0.00119464,0.04945946,0.37920598,0.00000000,0.30811414,0.60936982
-2.46423212,1.13837407,0.66369907,0.10580024,0.00132318,0.05117000,0.39821621,0.00000000,0.32582823,0.63857612
-2.45822911,1.18635191,0.69517041,0.11021129,0.00145998,0.05279250,0.41674234,0.00000000,0.34336303,0.66778232
-2.45222611,1.23278299,0.72601051,0.11437942,0.00160433,0.05429390,0.43439491,0.00000000,0.36039802,0.69652189
-2.44622311,1.27675000,0.75568890,0.11820854,0.00175557,0.05564084,0.45079049,0.00000000,0.37660512,0.72428464
-2.44022011,1.31732548,0.78366018,0.12160719,0.00191312,0.05680065,0.46556144,0.00000000,0.39165679,0.75052937
-2.43421711,1.35359783,0.80937987,0.12449101,0.00207649,0.05774234,0.47836569,0.00000000,0.40523483,0.77469907
-2.42821411,1.38469893,0.83232148,0.12678514,0.00224531,0.05843766,0.48889638,0.00000000,0.41703931,0.79623804
-2.42221111,1.40983186,0.85199395,0.12842633,0.00241938,0.05886207,0.49689060,0.00000000,0.42679752,0.81461015
-2.41620810,1.42829770,0.86795862,0.12936489,0.00259864,0.05899569,0.50213722,0.00000000,0.43427238,0.82931750
-2.41020510,1.43951996,0.87984501,0.12956611,0.00278318,0.05882403,0.50448305,0.00000000,0.43926999,0.83991847
-2.40420210,1.44306537,0.88736448,0.12901134,0.00297325,0.05833864,0.50383745,0.00000000,0.44164597,0.84604441
-2.39819910,1.43866019,0.89032102,0.12769841,0.00316924,0.05753751,0.50017474,0.00000000,0.44131026,0.84741403
-2.39219610,1.42620090,0.88861882,0.12564169,0.00337164,0.05642522,0.49353462,0.00000000,0.43823014,0.84384482
-2.38619310,1.40575888,0.88226583,0.12287139,0.00358095,0.05501289,0.48402034,0.00000000,0.43243137,0.83526094
-2.38019010,1.37757874,0.87137348,0.11943255,0.00379767,0.05331790,0.47179477,0.00000000,0.42399726,0.82169711
-2.37418709,1.34207041,0.85615223,0.11538335,0.00402221,0.05136336,0.45707460,0.00000000,0.41306588,0.80329841
-2.36818409,1.29979522,0.83690345,0.11079319,0.00425478,0.04917740,0.44012276,0.00000000,0.39982535,0.78031592
-2.36218109,1.25144691,0.81400778,0.10574032,0.00449531,0.04679228,0.42123960,0.00000000,0.38450758,0.75309856
-2.35617809,1.19782824,0.78791078,0.10030936,0.00474339,0.04424343,0.40075308,0.00000000,0.36738067,0.72208140
-2.35017509,1.13982444,0.75910654,0.09458865,0.00499816,0.04156835,0.37900848,0.00000000,0.34874032,0.68777124
-2.34417209,1.07837484,0.72812002,0.08866762,0.00525827,0.03880554,0.35635800,0.00000000,0.32890074,0.65073002
-2.33816908,1.01444386,0.69548908,0.08263430,0.00552182,0.03599340,0.33315075,0.00000000,0.30818524,0.61155694
-2.33216608,0.94899263,0.66174706,0.07657303,0.00578634,0.03316925,0.30972349,0.00000000,0.28691721,0.57087010
-2.32616308,0.88295266,0.62740664,0.07056240,0.00604879,0.03036840,0.28639243,0.00000000,0.26541152,0.52928858
-2.32016008,0.81720229,0.59294581,0.06467365,0.00630562,0.02762337,0.26344640,0.00000000,0.24396696,0.48741551
-2.31415708,0.75254698,0.55879637,0.05896937,0.00655282,0.02496329,0.24114158,0.00000000,0.22285976,0.44582307
-2.30815408,0.68970402,0.52533549,0.05350267,0.00678602,0.02241344,0.21969785,0.00000000,0.20233850,0.40503968
-2.30215108,0.62929184,0.49288042,0.04831668,0.00700062,0.01999496,0.19929679,0.00000000,0.18262049,0.36553998
-2.29614807,0.57182427,0.46168645,0.04344458,0.00719193,0.01772477,0.18008137,0.00000000,0.16388968,0.32773774
-2.29014507,0.51770935,0.43194790,0.03890984,0.00735534,0.01561557,0.16215703,0.00000000,0.14629598,0.29198168
-2.28414207,0.46725251,0.40380194,0.03472690,0.00748650,0.01367607,0.14559412,0.00000000,0.12995602,0.25855431
-2.27813907,0.42066351,0.37733469,0.03090198,0.00758145,0.01191128,0.13043142,0.00000000,0.11495512,0.22767340
-2.27213607,0.37806643,0.35258912,0.02743420,0.00763685,0.01032292,0.11668049,0.00000000,0.10135025,0.19949590
-2.26613307,0.33951203,0.32957411,0.02431673,0.00765005,0.00890989,0.10433052,0.00000000,0.08917382,0.17412378
-2.26013007,0.30499169,0.30827424,0.02153802,0.00761926,0.00766874,0.09335360,0.00000000,0.07843805,0.15161147
-2.25412706,0.27445203,0.28865940,0.01908310,0.00754363,0.00659426,0.08370995,0.00000000,0.06913963,0.13197425
-2.24812406,0.24780961,0.27069405,0.01693471,0.00742327,0.00567992,0.07535303,0.00000000,0.06126445,0.11519731
-2.24212106,0.22496492,0.25434530,0.01507446,0.00725930,0.00491842,0.06823431,0.00000000,0.05479227,0.10124485
-2.23611806,0.20581516,0.23958971,0.01348377,0.00705382,0.00430209,0.06230744,0.00000000,0.04970096,0.09006889
-2.23011506,0.19026534,0.22641836,0.01214475,0.00680980,0.00382328,0.05753191,0.00000000,0.04597038,0.08161739
-2.22411206,0.17823723,0.21484013,0.01104078,0.00653106,0.00347470,0.05387589,0.00000000,0.04358547,0.07584134
-2.21810905,0.16967616,0.20488302,0.01015708,0.00622207,0.00324961,0.05131833,0.00000000,0.04253875,0.07270063
-2.21210605,0.16455526,0.19659362,0.00948100,0.00588785,0.00314205,0.04985028,0.00000000,0.04283192,0.07216850
-2.20610305,0.16287739,0.19003481,0.00900219,0.00553376,0.00314689,0.04947540,0.00000000,0.04447668,0.07423438
-2.20010005,0.16467458,0.18528197,0.00871261,0.00516538,0.00325987,0.05020974,0.00000000,0.04749460,0.07890517
-2.19409705,0.17000529,0.18241774,0.00860644,0.00478831,0.00347757,0.05208076,0.00000000,0.05191625,0.08620491
-2.18809405,0.17894960,0.18152595,0.00867981,0.00440800,0.00379732,0.05512571,0.00000000,0.05777940,0.09617280
-2.18209105,0.19160258,0.18268470,0.00893052,0.00402963,0.00421702,0.05938940,0.00000000,0.06512658,0.10885991
-2.17608804,0.20806616,0.18595921,0.00935763,0.00365797,0.00473504,0.06492147,0.00000000,0.07400188,0.12432437
