energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.09304652,3.25562954,-3.24786192,0.05770640,-0.11797133,0.26683307,-0.21591495,0.13547487,-0.24301801,0.38829825,-0.41165806,1.13259513,-1.42721947,0.07790191,-0.08685746,1.49195466,-0.90836139
-0.08704352,3.25784170,-3.20648159,0.05642951,-0.11288072,0.26701288,-0.21766096,0.13243815,-0.23465629,0.38535051,-0.41093343,1.12930786,-1.39144861,0.07801040,-0.08499706,1.50492896,-0.92895395
-0.08104052,3.24647437,-3.16948385,0.05512686,-0.10777724,0.26597049,-0.21932359,0.12900760,-0.22656290,0.38098366,-0.40976255,1.12222877,-1.35684340,0.07781666,-0.08320287,1.50963390,-0.95349619
-0.07503752,3.22052219,-3.13789668,0.05377194,-0.10272846,0.26363762,-0.22097753,0.12516678,-0.21878526,0.37510220,-0.40829493,1.11092117,-1.32404482,0.07729199,-0.08151007,1.50574199,-0.98184277
-0.06903452,3.17936152,-3.11251267,0.05234363,-0.09779536,0.25997792,-0.22268814,0.12091496,-0.21135846,0.36765257,-0.40666235,1.09507583,-1.29361264,0.07641667,-0.07995032,1.49311349,-1.01372197
-0.06303152,3.12276676,-3.09385586,0.05082656,-0.09303098,0.25498826,-0.22450798,0.11626655,-0.20430504,0.35862515,-0.40497251,1.07451885,-1.26600717,0.07518050,-0.07855079,1.47180025,-1.04873586
-0.05702851,3.05091258,-3.08215808,0.04921115,-0.08847935,0.24869895,-0.22647394,0.11124997,-0.19763504,0.34805434,-0.40330411,1.04921453,-1.24157462,0.07358291,-0.07733324,1.44204341,-1.08636463
-0.05102551,2.96436241,-3.07734593,0.04749350,-0.08417483,0.24117256,-0.22860501,0.10590610,-0.19134640,0.33601702,-0.40170350,1.01926326,-1.22053633,0.07163284,-0.07631326,1.40426518,-1.12597523
-0.04502251,2.86404419,-3.07903907,0.04567514,-0.08014191,0.23250170,-0.23090086,0.10028630,-0.18542572,0.32262940,-0.40018300,0.98489482,-1.20298254,0.06934821,-0.07549976,1.35905502,-1.16683416
-0.03901951,2.75121476,-3.08656004,0.04376259,-0.07639524,0.22280576,-0.23334124,0.09445033,-0.17984931,0.30804258,-0.39872107,0.94645742,-1.18887078,0.06675513,-0.07489453,1.30715103,-1.20812421
-0.03301651,2.62741489,-3.09895520,0.04176686,-0.07294018,0.21222691,-0.23588634,0.08846396,-0.17458456,0.29243704,-0.39726420,0.90440330,-1.17802897,0.06388695,-0.07449213,1.24941721,-1.24896458
-0.02701351,2.49441713,-3.11502590,0.03970284,-0.06977353,0.20092540,-0.23847789,0.08239672,-0.16959153,0.27601634,-0.39573039,0.85927148,-1.17016293,0.06078297,-0.07427995,1.18681790,-1.28843374
-0.02101051,2.35416896,-3.13336879,0.03758872,-0.06688458,0.18907460,-0.24104121,0.07631962,-0.16482479,0.25900042,-0.39401402,0.81166865,-1.16486820,0.05748714,-0.07423851,1.12039024,-1.32559449
-0.01500750,2.20873373,-3.15242346,0.03544526,-0.06425626,0.17685581,-0.24348780,0.07030308,-0.16023537,0.24161879,-0.39199181,0.76224892,-1.16164532,0.05404664,-0.07434203,1.05121600,-1.35952006
-0.00900450,2.06023192,-3.17052555,0.03329520,-0.06186646,0.16445325,-0.24571869,0.06441510,-0.15577272,0.22410379,-0.38952952,0.71169340,-1.15991822,0.05051046,-0.07455911,0.98039389,-1.38932056
-0.00300150,1.91078490,-3.18596334,0.03116258,-0.05968940,0.15204929,-0.24762811,0.05871970,-0.15138673,0.20668444,-0.38648909,0.66069039,-1.15905484,0.04692799,-0.07485371,0.90901333,-1.41416878
0.00300150,1.76246328,-3.19703544,0.02907217,-0.05769687,0.13982010,-0.24910755,0.05327572,-0.14702959,0.18958083,-0.38273576,0.60991691,-1.15838920,0.04334778,-0.07518623,0.83813071,-1.43332433
0.00900450,1.61724137,-3.20210774,0.02704884,-0.05585953,0.12793201,-0.25004991,0.04813594,-0.14265750,0.17299940,-0.37814491,0.56002206,-1.15724416,0.03981634,-0.07551467,0.76874878,-1.44615532
0.01500750,1.47695907,-3.19966725,0.02511711,-0.05414798,0.11653847,-0.25035361,0.04334657,-0.13823218,0.15712914,-0.37260828,0.51161292,-1.15495404,0.03637723,-0.07579602,0.70179976,-1.45215684
0.02101051,1.34329175,-3.18837120,0.02330063,-0.05253378,0.10577775,-0.24992652,0.03894698,-0.13372205,0.14213880,-0.36603927,0.46524297,-1.15088636,0.03307022,-0.07598751,0.63813239,-1.45096552
0.02701351,1.21772848,-3.16708981,0.02162173,-0.05099024,0.09577142,-0.24868961,0.03496986,-0.12910322,0.12817506,-0.35837719,0.42140348,-1.14446186,0.02993070,-0.07604803,0.57850314,-1.44236973
0.03301651,1.10155839,-3.13494124,0.02010109,-0.04949307,0.08662348,-0.24658007,0.03144142,-0.12436004,0.11536172,-0.34959020,0.38051761,-1.13517244,0.02698938,-0.07593937,0.52357121,-1.42631517
0.03901951,0.99586453,-3.09131808,0.01875734,-0.04802083,0.07842024,-0.24355391,0.02838195,-0.11948541,0.10379960,-0.33967709,0.34293734,-1.12259627,0.02427201,-0.07562747,0.47389711,-1.40290571
0.04502251,0.90152437,-3.03590448,0.01760678,-0.04655536,0.07123056,-0.23958789,0.02580639,-0.11448078,0.09356732,-0.32866763,0.30894267,-1.10640973,0.02179943,-0.07508352,0.42994429,-1.37239957
0.05102551,0.81921568,-2.96868399,0.01666309,-0.04508186,0.06510668,-0.23468079,0.02372499,-0.10935585,0.08472248,-0.31662183,0.27874305,-1.08639599,0.01958768,-0.07428486,0.39208315,-1.33520112
0.05702851,0.74942664,-2.88993801,0.01593706,-0.04358911,0.06008530,-0.22885396,0.02214401,-0.10412804,0.07730340,-0.30362793,0.25248043,-1.06244993,0.01764827,-0.07321570,0.36059669,-1.29184886
0.06303152,0.69246860,-2.80023547,0.01543640,-0.04206936,0.05618879,-0.22215109,0.02106629,-0.09882175,0.07133095,-0.28979965,0.23023356,-1.03457950,0.01598853,-0.07186767,0.33568714,-1.24299992
0.06903452,0.64849034,-2.70041441,0.01516549,-0.04051837,0.05342658,-0.21463737,0.02049183,-0.09346744,0.06681051,-0.27527249,0.21202316,-1.00290354,0.01461197,-0.07024005,0.31748288,-1.18941209
0.07503752,0.61749255,-2.59155648,0.01512521,-0.03893520,0.05179636,-0.20639792,0.02041814,-0.08810065,0.06373393,-0.26019963,0.19781748,-0.96764625,0.01351876,-0.06833981,0.30604484,-1.13192389
0.08104052,0.59934144,-2.47495557,0.01531281,-0.03732212,0.05128532,-0.19753574,0.02084051,-0.08276084,0.06208116,-0.24474741,0.18753793,-0.92912875,0.01270611,-0.06618138,0.30137205,-1.07143365
0.08704352,0.59378083,-2.35208191,0.01572175,-0.03568438,0.05187110,-0.18816915,0.02175207,-0.07749031,0.06182176,-0.22909077,0.18106449,-0.88775801,0.01216865,-0.06378618,0.30340588,-1.00887825
0.09304652,0.60044206,-2.22454297,0.01634168,-0.03403001,0.05352255,-0.17842878,0.02314375,-0.07233306,0.06291597,-0.21340874,0.17824071,-0.84401369,0.01189881,-0.06118194,0.31203263,-0.94521243
0.09904952,0.61885160,-2.09404272,0.01715837,-0.03236954,0.05620031,-0.16845444,0.02500399,-0.06733365,0.06531547,-0.19788013,0.17887816,-0.79843343,0.01188707,-0.05840183,0.32708455,-0.88138915
0.10505253,0.64843638,-1.96234053,0.01815381,-0.03071579,0.05985711,-0.15839170,0.02731837,-0.06253620,0.06896383,-0.18267970,0.18276022,-0.75159709,0.01212220,-0.05548340,0.34833924,-0.81834170
0.11105553,0.68852712,-1.83121091,0.01930634,-0.02908353,0.06443795,-0.14838851,0.03006918,-0.05798338,0.07379661,-0.16797475,0.18964536,-0.70411065,0.01259138,-0.05246749,0.37551786,-0.75696783
0.11705853,0.73836024,-1.70240547,0.02059085,-0.02748914,0.06988016,-0.13859192,0.03323486,-0.05371555,0.07974119,-0.15392229,0.19926991,-0.65659010,0.01328036,-0.04939694,0.40828232,-0.69811636
0.12306153,0.79707896,-1.57761768,0.02197916,-0.02595028,0.07611335,-0.12914483,0.03678940,-0.04976997,0.08671653,-0.14066682,0.21135043,-0.60964607,0.01417344,-0.04631540,0.44623208,-0.64257617
0.12906453,0.86373456,-1.45845150,0.02344043,-0.02448548,0.08305940,-0.12018314,0.04070188,-0.04618012,0.09463274,-0.12833867,0.22558595,-0.56386944,0.01525358,-0.04326607,0.48890119,-0.59106769
0.13506753,0.93728836,-1.34639407,0.02494170,-0.02311370,0.09063257,-0.11183316,0.04493599,-0.04297513,0.10339079,-0.11705289,0.24166015,-0.51981845,0.01650231,-0.04029054,0.53575598,-0.54423667
0.14107054,1.01661552,-1.24279288,0.02644857,-0.02185388,0.09873969,-0.10420929,0.04944967,-0.04017934,0.11288225,-0.10690866,0.25924374,-0.47800744,0.01789985,-0.03742777,0.58619419,-0.50265003
0.14707354,1.10051119,-1.14883748,0.02792593,-0.02072445,0.10728060,-0.09741226,0.05419499,-0.03781192,0.12298935,-0.09798910,0.27799709,-0.43889759,0.01942505,-0.03471310,0.63954599,-0.46679330
0.15307654,1.18769971,-1.06554543,0.02933876,-0.01974279,0.11614884,-0.09152761,0.05911819,-0.03588665,0.13358524,-0.09036136,0.29757334,-0.40288959,0.02105556,-0.03217752,0.69507743,-0.43706937
0.15907954,1.27684708,-0.99375231,0.03065298,-0.01892477,0.12523261,-0.08662468,0.06415989,-0.03441176,0.14453473,-0.08407701,0.31762195,-0.37031833,0.02276790,-0.02984709,0.75199661,-0.41379810
0.16508254,1.36657714,-0.93410533,0.03183636,-0.01828421,0.13441600,-0.08275587,0.06925573,-0.03338993,0.15569536,-0.07917247,0.33779287,-0.34144955,0.02453768,-0.02774253,0.80946282,-0.39721630
0.17108554,1.45549106,-0.88706003,0.03285935,-0.01783235,0.14358058,-0.07995637,0.07433702,-0.03281830,0.16691897,-0.07566956,0.35774104,-0.31647824,0.02633988,-0.02587900,0.86659863,-0.38747788
0.17708854,1.54219009,-0.85287959,0.03369593,-0.01757744,0.15260714,-0.07824413,0.07933189,-0.03268866,0.17805362,-0.07357592,0.37713147,-0.29552862,0.02814913,-0.02426609,0.92250488,-0.38465375
0.18309155,1.62530087,-0.83163641,0.03432428,-0.01752429,0.16137775,-0.07762011,0.08416645,-0.03298770,0.18894599,-0.07288545,0.39564448,-0.27865564,0.02994019,-0.02290796,0.97627807,-0.38873137
0.18909455,1.70350250,-0.82321531,0.03472743,-0.01767389,0.16977791,-0.07806880,0.08876634,-0.03369733,0.19944408,-0.07357850,0.41298109,-0.26584753,0.03168832,-0.02180365,1.02702982,-0.39961390
0.19509755,1.77555454,-0.82731837,0.03489371,-0.01802315,0.17769881,-0.07955894,0.09305830,-0.03479505,0.20940020,-0.07562204,0.42886838,-0.25702935,0.03336979,-0.02094750,1.07390761,-0.41711902
0.20110055,1.84032480,-0.84347101,0.03481705,-0.01856473,0.18503963,-0.08204444,0.09697187,-0.03625450,0.21867405,-0.07896960,0.44306445,-0.25206731,0.03496237,-0.02032968,1.11611610,-0.44097763
0.20710355,1.89681572,-0.87102949,0.03449708,-0.01928689,0.19170972,-0.08546537,0.10044121,-0.03804593,0.22713594,-0.08356117,0.45536296,-0.25077361,0.03644581,-0.01993683,1.15293809,-0.47083264
0.21310655,1.94418838,-0.90918977,0.03393902,-0.02017360,0.19763068,-0.08974921,0.10340675,-0.04013678,0.23466987,-0.08932310,0.46559697,-0.25291182,0.03780230,-0.01975269,1.18375423,-0.50623842
0.21910955,1.98178277,-0.95699789,0.03315346,-0.02120465,0.20273814,-0.09481212,0.10581689,-0.04249233,0.24117645,-0.09616799,0.47364183,-0.25820248,0.03901688,-0.01975880,1.20806066,-0.54666117
0.22511256,2.00913369,-1.01336236,0.03215590,-0.02235597,0.20698332,-0.10056036,0.10762939,-0.04507626,0.24657542,-0.10399469,0.47941704,-0.26632902,0.04007769,-0.01993521,1.22548359,-0.59148092
0.23111556,2.02598113,-1.07706846,0.03096610,-0.02360006,0.21033415,-0.10689183,0.10881263,-0.04785128,0.25080779,-0.11268860,0.48288703,-0.27694386,0.04097627,-0.02026107,1.23579022,-0.63999530
0.23711856,2.03227482,-1.14679505,0.02960742,-0.02490653,0.21277597,-0.11369770,0.10934653,-0.05077968,0.25383737,-0.12212212,0.48406067,-0.28967471,0.04170759,-0.02071531,1.23889530,-0.69142579
0.24312156,2.02817251,-1.22113379,0.02810596,-0.02624276,0.21431185,-0.12086411,0.10922320,-0.05382391,0.25565170,-0.13215561,0.48298959,-0.30413101,0.04227004,-0.02127711,1.23486306,-0.74492663
0.24912456,2.01403191,-1.29861097,0.02648967,-0.02757476,0.21496237,-0.12827400,0.10844709,-0.05694697,0.25626228,-0.14263871,0.47976534,-0.31991052,0.04266533,-0.02192641,1.22390417,-0.79959644
0.25512756,1.99039661,-1.37771190,0.02478749,-0.02886792,0.21476490,-0.13580899,0.10703494,-0.06011282,0.25570403,-0.15341207,0.47451548,-0.33660596,0.04289813,-0.02264428,1.20636793,-0.85449284
0.26113057,1.95797644,-1.45690741,0.02302845,-0.03008802,0.21377256,-0.14335132,0.10501526,-0.06328668,0.25403415,-0.16430967,0.46739879,-0.35381178,0.04297576,-0.02341317,1.18272976,-0.90864960
0.26713357,1.91762303,-1.53468226,0.02124083,-0.03120211,0.21205262,-0.15078585,0.10242743,-0.06643517,0.25133016,-0.17516152,0.45859969,-0.37113086,0.04290770,-0.02421716,1.15357473,-0.96109628
0.27313657,1.87030163,-1.60956471,0.01945146,-0.03217945,0.20968465,-0.15800199,0.09932058,-0.06952646,0.24768745,-0.18579676,0.44832224,-0.38818115,0.04270502,-0.02504201,1.11957757,-1.01087951
0.27913957,1.81706034,-1.68015651,0.01768506,-0.03299241,0.20675832,-0.16489572,0.09575212,-0.07253024,0.24321624,-0.19604716,0.43678375,-0.40460203,0.04237988,-0.02587520,1.08148008,-1.05708554
0.28514257,1.75899785,-1.74516240,0.01596373,-0.03361725,0.20337106,-0.17137145,0.09178616,-0.07541768,0.23803823,-0.20575080,0.42420853,-0.42006040,0.04194487,-0.02670593,1.04006702,-1.09886301
0.29114557,1.69723136,-1.80341820,0.01430659,-0.03403478,0.19962557,-0.17734381,0.08749170,-0.07816132,0.23228294,-0.21475583,0.41082174,-0.43425621,0.04141252,-0.02752496,0.99614123,-1.13544516
0.29714857,1.63286561,-1.85391640,0.01272955,-0.03423095,0.19562735,-0.18273931,0.08294089,-0.08073494,0.22608397,-0.22292427,0.39684375,-0.44692743,0.04079478,-0.02832452,0.95049931,-1.16617054
0.30315158,1.56696453,-1.89582827,0.01124520,-0.03419713,0.19148233,-0.18749774,0.07820720,-0.08311344,0.21957540,-0.23013555,0.38248525,-0.45785415,0.04010265,-0.02909812,0.90390860,-1.19050113
0.30915458,1.50052642,-1.92852171,0.00986286,-0.03393038,0.18729472,-0.19157342,0.07336382,-0.08527277,0.21288831,-0.23628974,0.36794304,-0.46686186,0.03934580,-0.02984039,0.85708655,-1.20803725
0.31515758,1.43446369,-1.95157384,0.00858865,-0.03343335,0.18316514,-0.19493612,0.06848216,-0.08718990,0.20614775,-0.24131027,0.35339700,-0.47382366,0.03853249,-0.03054692,0.81068312,-1.21852837
0.32116058,1.36958770,-1.96477791,0.00742582,-0.03271414,0.17918916,-0.19757165,0.06363059,-0.08884295,0.19947021,-0.24514604,0.33900796,-0.47866135,0.03766945,-0.03121410,0.76526688,-1.22187913
0.32716358,1.30659916,-1.96814413,0.00637494,-0.03178587,0.17545627,-0.19948219,0.05887346,-0.09021132,0.19296162,-0.24777282,0.32491675,-0.48134546,0.03676200,-0.03183898,0.72131518,-1.21815051
0.33316658,1.24608429,-1.96189425,0.00543431,-0.03066616,0.17204941,-0.20068615,0.05427050,-0.09127606,0.18671609,-0.24919375,0.31124432,-0.48189399,0.03581422,-0.03241920,0.67920859,-1.20755567
0.33916958,1.18851649,-1.94644997,0.00460035,-0.02937640,0.16904500,-0.20121774,0.04987642,-0.09202027,0.18081536,-0.24943913,0.29809282,-0.48037012,0.03482927,-0.03295289,0.63922960,-1.19045081
0.34517259,1.13426320,-1.92241576,0.00386792,-0.02794102,0.16651353,-0.20112610,0.04574092,-0.09242968,0.17532892,-0.24856517,0.28554766,-0.47687879,0.03380980,-0.03343866,0.60156540,-1.16732120
0.35117559,1.08359736,-1.89055653,0.00323078,-0.02638660,0.16452070,-0.20047415,0.04190892,-0.09249324,0.17031491,-0.24665208,0.27368022,-0.47156236,0.03275835,-0.03387555,0.56631425,-1.13876315
0.35717859,1.03671257,-1.85177109,0.00268190,-0.02474099,0.16312901,-0.19933701,0.03842116,-0.09220384,0.16582153,-0.24380125,0.26255121,-0.46459542,0.03167781,-0.03426305,0.53349500,-1.10546247
0.36318159,0.99374106,-1.80706243,0.00221382,-0.02303242,0.16239980,-0.19780023,0.03531485,-0.09155903,0.16188911,-0.24013190,0.25221437,-0.45617893,0.03057193,-0.03460112,0.50305907,-1.06817059
0.36918459,0.95477353,-1.75750594,0.00181894,-0.02128872,0.16239551,-0.19595771,0.03262461,-0.09056170,0.15855253,-0.23577712,0.24272028,-0.44653393,0.02944568,-0.03489018,0.47490414,-1.02767913
0.37518759,0.91987946,-1.70421695,0.00148978,-0.01953650,0.16318222,-0.19390950,0.03038341,-0.08922076,0.15584391,-0.23087965,0.23412025,-0.43589498,0.02830564,-0.03513109,0.44888874,-0.98479417
0.38119060,0.88912713,-1.64831864,0.00121917,-0.01780054,0.16483209,-0.19175960,0.02862350,-0.08755163,0.15379545,-0.22558741,0.22646980,-0.42450359,0.02716025,-0.03532519,0.42484719,-0.94031127
0.38719360,0.86260206,-1.59091175,0.00100046,-0.01610321,0.16742578,-0.18961367,0.02737737,-0.08557675,0.15244224,-0.22004917,0.21983176,-0.41260184,0.02601995,-0.03547423,0.40260384,-0.89499221
0.39319660,0.84042301,-1.53304715,0.00082759,-0.01446413,0.17105440,-0.18757700,0.02667841,-0.08332573,0.15182482,-0.21441036,0.21427874,-0.40042641,0.02489724,-0.03558034,0.38198635,-0.84954439
0.39919960,0.82275470,-1.47570230,0.00069524,-0.01289982,0.17582103,-0.18575263,0.02656148,-0.08083553,0.15199138,-0.20880936,0.20989484,-0.38820328,0.02380661,-0.03564594,0.36283713,-0.80460365
0.40520260,0.80981642,-1.41976240,0.00059887,-0.01142363,0.18184150,-0.18423991,0.02706314,-0.07815031,0.15299944,-0.20337427,0.20677641,-0.37614318,0.02276426,-0.03567371,0.34502286,-0.76072106
0.41120560,0.80188621,-1.36600681,0.00053474,-0.01004570,0.18924429,-0.18313343,0.02822157,-0.07532116,0.15491685,-0.19822055,0.20503183,-0.36443809,0.02178786,-0.03566650,0.32844146,-0.71835399
0.41720860,0.79930007,-1.31510124,0.00049995,-0.00877305,0.19816938,-0.18252248,0.03007607,-0.07240566,0.15782200,-0.19344929,0.20478032,-0.35325878,0.02089605,-0.03562727,0.31302671,-0.67786166
0.42321161,0.80244619,-1.26759544,0.00049244,-0.00760981,0.20876592,-0.18249103,0.03266628,-0.06946722,0.16180317,-0.18914650,0.20614964,-0.34275347,0.02010795,-0.03555903,0.29875022,-0.63950505
0.42921461,0.81175420,-1.22392666,0.00051097,-0.00655744,0.22118876,-0.18311829,0.03603086,-0.06657438,0.16695699,-0.18538322,0.20927272,-0.33304773,0.01944257,-0.03546484,0.28562100,-0.60345077
0.43521761,0.82767975,-1.18442797,0.00055514,-0.00561513,0.23559367,-0.18447978,0.04020595,-0.06379991,0.17338589,-0.18221642,0.21428345,-0.32424546,0.01891819,-0.03534780,0.27368272,-0.56977864
0.44122061,0.85068482,-1.14934100,0.00062536,-0.00478007,0.25213132,-0.18664881,0.04522316,-0.06121986,0.18119475,-0.17969077,0.22131143,-0.31643089,0.01855169,-0.03521113,0.26300912,-0.53849213
0.44722361,0.88121458,-1.11883214,0.00072283,-0.00404789,0.27094034,-0.18969834,0.05110737,-0.05891248,0.19048664,-0.17784098,0.23047617,-0.30967149,0.01835790,-0.03505819,0.25369764,-0.50953112
0.45322661,0.91967142,-1.09301097,0.00084957,-0.00341301,0.29213934,-0.19370301,0.05787432,-0.05695718,0.20135793,-0.17669458,0.24188068,-0.30402147,0.01834898,-0.03489261,0.24586194,-0.48278607
0.45922961,0.96638744,-1.07194983,0.00100839,-0.00286901,0.31581840,-0.19874108,0.06552808,-0.05543328,0.21389283,-0.17627501,0.25560477,-0.29952579,0.01853386,-0.03471841,0.23962352,-0.45811288
0.46523262,1.02159632,-1.05570327,0.00120291,-0.00240893,0.34203036,-0.20489627,0.07405865,-0.05441880,0.22815760,-0.17660476,0.27169830,-0.29622422,0.01891774,-0.03454009,0.23510296,-0.43534764
0.47123562,1.08540600,-1.04432592,0.00143756,-0.00202556,0.37078209,-0.21225905,0.08343962,-0.05398915,0.24419475,-0.17770831,0.29017474,-0.29415523,0.01950166,-0.03436271,0.23241111,-0.41432057
0.47723862,1.15777337,-1.03788789,0.00171758,-0.00171175,0.40202653,-0.22092733,0.09362619,-0.05421572,0.26201737,-0.17961470,0.31100525,-0.29335950,0.02028222,-0.03419200,0.23164074,-0.39486850
0.48324162,1.23848232,-1.03648631,0.00204900,-0.00146055,0.43565566,-0.23100623,0.10455369,-0.05516444,0.28160398,-0.18235949,0.33411364,-0.29388252,0.02125144,-0.03403433,0.23285886,-0.37684544
0.48924462,1.32712654,-1.04025249,0.00243867,-0.00126540,0.47149501,-0.24260687,0.11613666,-0.05689413,0.30289421,-0.18598592,0.35937252,-0.29577637,0.02239668,-0.03389666,0.23610006,-0.36013086
0.49524762,1.42309807,-1.04935382,0.00289419,-0.00112025,0.50930023,-0.25584395,0.12826863,-0.05945492,0.32578543,-0.19054521,0.38660095,-0.29910016,0.02370081,-0.03378642,0.24136121,-0.34463542
0.50125063,1.52558272,-1.06399029,0.00342391,-0.00101968,0.54875596,-0.27083220,0.14082273,-0.06288642,0.35013087,-0.19609585,0.41556380,-0.30391927,0.02514246,-0.03371132,0.24859766,-0.33030410
0.50725363,1.63356312,-1.08438562,0.00403678,-0.00095893,0.58947730,-0.28768154,0.15365325,-0.06721602,0.37573912,-0.20270184,0.44597301,-0.31030315,0.02669646,-0.03367903,0.25772103,-0.31711687
0.51325663,1.74582979,-1.11077322,0.00474229,-0.00093394,0.63101436,-0.30649132,0.16659803,-0.07245706,0.40237545,-0.21042997,0.47749089,-0.31832187,0.02833443,-0.03369685,0.26859883,-0.30508688
0.51925963,1.86100048,-1.14337794,0.00555032,-0.00094139,0.67285950,-0.32734349,0.17948185,-0.07860712,0.42976482,-0.21934623,0.50973550,-0.32804145,0.03002553,-0.03377133,0.28105583,-0.29425664
0.52526263,1.97754753,-1.18239419,0.00647089,-0.00097870,0.71445767,-0.35029537,0.19212059,-0.08564649,0.45759682,-0.22951147,0.54228801,-0.33951826,0.03173725,-0.03390781,0.29487724,-0.28469245
0.53126563,2.09383258,-1.22796194,0.00751394,-0.00104403,0.75521929,-0.37537198,0.20432621,-0.09353682,0.48553219,-0.24097652,0.57470193,-0.35279274,0.03343647,-0.03411002,0.30981346,-0.27647752
0.53726863,2.20814773,-1.28014193,0.00868906,-0.00113632,0.79453549,-0.40255860,0.21591228,-0.10222015,0.51321101,-0.25377708,0.60651393,-0.36788285,0.03509043,-0.03437965,0.32558654,-0.26970419
0.54327164,2.31876179,-1.33889143,0.01000508,-0.00125526,0.83179511,-0.43179389,0.22669997,-0.11161843,0.54026220,-0.26792858,0.63725588,-0.38477757,0.03666785,-0.03471604,0.34189777,-0.26446571
0.54927464,2.42397001,-1.40404229,0.01146973,-0.00140135,0.86640297,-0.46296405,0.23652417,-0.12163353,0.56631398,-0.28342143,0.66646781,-0.40343095,0.03814003,-0.03511589,0.35843647,-0.26084810
0.55527764,2.52214543,-1.47528265,0.01308922,-0.00157588,0.89779856,-0.49589835,0.24523957,-0.13214791,0.59100507,-0.30021676,0.69371111,-0.42375708,0.03948195,-0.03557316,0.37488953,-0.25892233
0.56128064,2.61178975,-1.55214364,0.01486776,-0.00178102,0.92547450,-0.53036667,0.25272646,-0.14302606,0.61399598,-0.31824320,0.71858164,-0.44562637,0.04067327,-0.03607902,0.39095132,-0.25873735
0.56728364,2.69158191,-1.63399222,0.01680720,-0.00201982,0.94899400,-0.56607904,0.25889582,-0.15411661,0.63498013,-0.33739465,0.74072214,-0.46886350,0.04169921,-0.03662202,0.40633368,-0.26031407
0.57328664,2.76042200,-1.72003095,0.01890654,-0.00229627,0.96800649,-0.60268774,0.26369376,-0.16525526,0.65369428,-0.35752951,0.75983341,-0.49324720,0.04255137,-0.03718838,0.42077557,-0.26364084
0.57928964,2.81746900,-1.80930522,0.02116161,-0.00261532,0.98226077,-0.63979186,0.26710471,-0.17626840,0.66992775,-0.37847134,0.77568390,-0.51851213,0.04322825,-0.03776238,0.43405199,-0.26867021
0.58529265,2.86217045,-1.90071798,0.02356477,-0.00298292,0.99161517,-0.67694435,0.26915354,-0.18697741,0.68353020,-0.40001107,0.78811715,-0.54435287,0.04373566,-0.03832698,0.44598176,-0.27531747
0.59129565,2.89428287,-1.99305178,0.02610471,-0.00340605,0.99604408,-0.71366160,0.26990619,-0.19720350,0.69441744,-0.42191077,0.79705690,-0.57042991,0.04408682,-0.03886449,0.45643391,-0.28346067
0.59729865,2.91388204,-2.08499744,0.02876638,-0.00389264,0.99564070,-0.74943502,0.26946889,-0.20677291,0.70257512,-0.44390887,0.80250959,-0.59637754,0.04430226,-0.03935726,0.46533226,-0.29294242
0.60330165,2.92136253,-2.17518830,0.03153103,-0.00445158,0.99061580,-0.78374445,0.26798592,-0.21552234,0.70806008,-0.46572669,0.80456418,-0.62181333,0.04440939,-0.03978859,0.47265810,-0.30357308
0.60930465,2.91742655,-2.26223886,0.03437648,-0.00509259,0.98129247,-0.81607286,0.26563586,-0.22330437,0.71099927,-0.48707608,0.80338926,-0.64634888,0.04444191,-0.04014348,0.47845071,-0.31513549
0.61530765,2.90306250,-2.34478622,0.03727749,-0.00582609,0.96809713,-0.84592173,0.26262658,-0.22999271,0.71158625,-0.50766780,0.79922764,-0.66960128,0.04443889,-0.04040942,0.48280569,-0.32739088
0.62131066,2.87951404,-2.42153257,0.04020632,-0.00666296,0.95154708,-0.87282660,0.25918893,-0.23548689,0.71007535,-0.52722045,0.79238857,-0.69120501,0.04444366,-0.04057718,0.48587114,-0.34008583
0.62731366,2.84824083,-2.49128715,0.04313342,-0.00761431,0.93223517,-0.89637201,0.25556953,-0.23971649,0.70677373,-0.54546947,0.78323800,-0.71082361,0.04450251,-0.04064139,0.48784184,-0.35296003
0.63331666,2.81087255,-2.55300573,0.04602831,-0.00869114,0.91081206,-0.91620543,0.25202276,-0.24264431,0.70203163,-0.56217594,0.77218717,-0.72816061,0.04466319,-0.04060107,0.48895154,-0.36575450
0.63931966,2.76915785,-2.60582611,0.04886049,-0.00990396,0.88796684,-0.93204937,0.24880228,-0.24426876,0.69623111,-0.57713471,0.75968003,-0.74296943,0.04497340,-0.04046002,0.48946375,-0.37822000
0.64532266,2.72491025,-2.64909809,0.05160044,-0.01126230,0.86440674,-0.94371137,0.24615238,-0.24462497,0.68977370,-0.59018167,0.74617991,-0.75506165,0.04547908,-0.04022699,0.48966135,-0.39012543
0.65132566,2.67995277,-2.68240669,0.05422067,-0.01277433,0.84083656,-0.95109128,0.24429944,-0.24378480,0.68306747,-0.60119969,0.73215600,-0.76431332,0.04622289,-0.03991575,0.48983548,-0.40126563
0.65732866,2.63606343,-2.70558773,0.05669662,-0.01444626,0.81793874,-0.95418573,0.24344384,-0.24185564,0.67651389,-0.61012318,0.71806998,-0.77066921,0.04724255,-0.03954493,0.49027408,-0.41146860
