energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Ti_p_up,Ti_d_up
-2.59629815,3.20649356,0.01330703,0.19614195,1.75261267,0.00180859,1.85462372,1.34332794
-2.59029515,3.30292117,0.01298657,0.20254194,1.82953158,0.00181091,1.94357323,1.36549268
-2.58429215,3.40263965,0.01266296,0.20967898,1.90740729,0.00182158,2.03121901,1.38989215
-2.57828914,3.50472550,0.01234437,0.21750813,1.98561321,0.00184041,2.11682901,1.41625375
-2.57228614,3.60816353,0.01203866,0.22596470,2.06348212,0.00186700,2.19966469,1.44426234
-2.56628314,3.71186132,0.01175317,0.23496420,2.14031269,0.00190076,2.27898944,1.47356659
-2.56028014,3.81466550,0.01149458,0.24440292,2.21537706,0.00194093,2.35407753,1.50378570
-2.55427714,3.91537960,0.01126879,0.25415914,2.28792968,0.00198662,2.42422322,1.53451615
-2.54827414,4.01278339,0.01108079,0.26409515,2.35721742,0.00203679,2.48875054,1.56533851
-2.54227114,4.10565359,0.01093458,0.27405997,2.42249097,0.00209032,2.54702344,1.59582419
-2.53626813,4.19278593,0.01083309,0.28389267,2.48301753,0.00214601,2.59845664,1.62554233
-2.53026513,4.27301832,0.01077817,0.29342635,2.53809468,0.00220267,2.64252694,1.65406667
-2.52426213,4.34525502,0.01077055,0.30249268,2.58706518,0.00225907,2.67878512,1.68098265
-2.51825913,4.40849137,0.01080984,0.31092671,2.62933255,0.00231408,2.70686802,1.70589480
-2.51225613,4.46183878,0.01089456,0.31857206,2.66437679,0.00236660,2.72651064,1.72843435
-2.50625313,4.50454926,0.01102222,0.32528606,2.69176986,0.00241566,2.73755778,1.74826713
-2.50025013,4.53603876,0.01118937,0.33094483,2.71119031,0.00246045,2.73997469,1.76510170
-2.49424712,4.55590856,0.01139172,0.33544799,2.72243633,0.00250028,2.73385622,1.77869737
-2.48824412,4.56396362,0.01162421,0.33872290,2.72543655,0.00253468,2.71943368,1.78887205
-2.48224112,4.56022690,0.01188121,0.34072810,2.72025792,0.00256335,2.69707898,1.79550948
-2.47623812,4.54494881,0.01215661,0.34145592,2.70711005,0.00258619,2.66730522,1.79856542
-2.47023512,4.51861075,0.01244400,0.34093404,2.68634556,0.00260331,2.63076346,1.79807247
-2.46423212,4.48192208,0.01273680,0.33922589,2.65845605,0.00261501,2.58823515,1.79414308
-2.45822911,4.43581003,0.01302843,0.33642986,2.62406350,0.00262176,2.54062013,1.78697025
-2.45222611,4.38140238,0.01331248,0.33267726,2.58390729,0.00262421,2.48892017,1.77682574
-2.44622311,4.32000289,0.01358281,0.32812915,2.53882702,0.00262312,2.43421836,1.76405548
-2.44022011,4.25306006,0.01383368,0.32297199,2.48974157,0.00261937,2.37765473,1.74907213
-2.43421711,4.18212986,0.01405989,0.31741237,2.43762517,0.00261392,2.32039879,1.73234468
-2.42821411,4.10883363,0.01425684,0.31167085,2.38348130,0.00260774,2.26361992,1.71438555
-2.42221111,4.03481233,0.01442061,0.30597527,2.32831530,0.00260183,2.20845641,1.69573515
-2.41620810,3.96167875,0.01454800,0.30055360,2.27310671,0.00259715,2.15598434,1.67694472
-2.41020510,3.89096934,0.01463654,0.29562667,2.21878240,0.00259455,2.10718734,1.65855772
-2.40420210,3.82409727,0.01468453,0.29140096,2.16619143,0.00259483,2.06292832,1.64109071
-2.39819910,3.76230851,0.01469100,0.28806176,2.11608247,0.00259862,2.02392416,1.62501417
-2.39219610,3.70664237,0.01465566,0.28576682,2.06908460,0.00260637,1.99072434,1.61073433
-2.38619310,3.65789805,0.01457887,0.28464085,2.02569203,0.00261839,1.96369409,1.59857647
-2.38019010,3.61660834,0.01446155,0.28477090,1.98625323,0.00263474,1.94300286,1.58877059
-2.37418709,3.58302138,0.01430515,0.28620295,1.95096462,0.00265529,1.92861848,1.58144009
-2.36818409,3.55709132,0.01411150,0.28893963,1.91986893,0.00267968,1.92030707,1.57659385
-2.36218109,3.53847810,0.01388279,0.29293937,1.89285825,0.00270736,1.91763897,1.57412238
-2.35617809,3.52655656,0.01362146,0.29811684,1.86968135,0.00273754,1.92000045,1.57379808
-2.35017509,3.52043467,0.01333011,0.30434481,1.84995507,0.00276928,1.92661081,1.57527989
-2.34417209,3.51898028,0.01301142,0.31145740,1.83317929,0.00280144,1.93654463,1.57812216
-2.33816908,3.52085585,0.01266811,0.31925451,1.81875498,0.00283277,1.94875822,1.58178770
-2.33216608,3.52455986,0.01230286,0.32750745,1.80600468,0.00286193,1.96211991,1.58566439
-2.32616308,3.52847389,0.01191829,0.33596553,1.79419496,0.00288750,1.97544299,1.58908504
-2.32016008,3.53091382,0.01151689,0.34436345,1.78255993,0.00290806,1.98752052,1.59134961
-2.31415708,3.53018349,0.01110105,0.35242920,1.77032554,0.00292222,1.99716100,1.59174920
-2.30815408,3.52462926,0.01067303,0.35989234,1.75673354,0.00292868,2.00322361,1.58959080
-2.30215108,3.51269349,0.01023495,0.36649220,1.74106488,0.00292627,2.00465227,1.58422189
-2.29614807,3.49296542,0.00978885,0.37198586,1.72266161,0.00291396,2.00050708,1.57505410
-2.29014507,3.46422753,0.00933671,0.37615565,1.70094680,0.00289097,1.98999237,1.56158488
-2.28414207,3.42549604,0.00888042,0.37881582,1.67544198,0.00285675,1.97248035,1.54341647
-2.27813907,3.37605407,0.00842191,0.37981820,1.64578149,0.00281101,1.94752957,1.52027154
-2.27213607,3.31547665,0.00796311,0.37905669,1.61172354,0.00275378,1.91489764,1.49200481
-2.26613307,3.24364653,0.00750600,0.37647040,1.57315754,0.00268536,1.87454781,1.45861054
-2.26013007,3.16076088,0.00705264,0.37204545,1.53010769,0.00260638,1.82664927,1.42022552
-2.25412706,3.06732852,0.00660521,0.36581524,1.48273269,0.00251775,1.77157127,1.37712770
-2.24812406,2.96415831,0.00616597,0.35785941,1.43132182,0.00242068,1.70987146,1.32973073
-2.24212106,2.85233945,0.00573733,0.34830146,1.37628752,0.00231663,1.64227892,1.27857468
-2.23611806,2.73321455,0.00532177,0.33730521,1.31815484,0.00220728,1.56967285,1.22431357
-2.23011506,2.60834690,0.00492187,0.32507030,1.25754829,0.00209453,1.49305760,1.16770035
-2.22411206,2.47948319,0.00454030,0.31182686,1.19517650,0.00198041,1.41353529,1.10956981
-2.21810905,2.34851317,0.00417975,0.29782963,1.13181533,0.00186707,1.33227697,1.05082039
-2.21210605,2.21742764,0.00384293,0.28335173,1.06828990,0.00175676,1.25049333,0.99239527
-2.20610305,2.08827591,0.00353255,0.26867825,1.00545612,0.00165174,1.16940603,0.93526342
-2.20010005,1.96312403,0.00325122,0.25409987,0.94418218,0.00155426,1.09022035,0.88040111
-2.19409705,1.84401440,0.00300150,0.23990664,0.88533048,0.00146653,1.01410001,0.82877405
-2.18809405,1.73292752,0.00278579,0.22638203,0.82974009,0.00139069,0.94214441,0.78132056
-2.18209105,1.63174615,0.00260634,0.21379742,0.77821031,0.00132874,0.87536882,0.73893572
-2.17608804,1.54222204,0.00246519,0.20240687,0.73148516,0.00128255,0.81468741,0.70245653
-2.17008504,1.46594515,0.00236414,0.19244246,0.69023908,0.00125379,0.76089929,0.67264794
-2.16408204,1.40431520,0.00230474,0.18410994,0.65506380,0.00124392,0.71467718,0.65018971
-2.15807904,1.35851543,0.00228819,0.17758487,0.62645636,0.00125416,0.67655859,0.63566372
-2.15207604,1.32948825,0.00231538,0.17300916,0.60480833,0.00128546,0.64693917,0.62954201
-2.14607304,1.31791290,0.00238677,0.17048800,0.59039628,0.00133844,0.62606799,0.63217508
-2.14007004,1.32418521,0.00250240,0.17008723,0.58337356,0.00141341,0.61404442,0.64378085
-2.13406703,1.34839966,0.00266183,0.17183119,0.58376349,0.00151029,0.61081665,0.66443432
-2.12806403,1.39033454,0.00286410,0.17570101,0.59145429,0.00162862,0.61618167,0.69405832
-2.12206103,1.44944084,0.00310768,0.18163365,0.60619602,0.00176752,0.62978688,0.73241575
-2.11605803,1.52483580,0.00339045,0.18952153,0.62759976,0.00192568,0.65113348,0.77910387
-2.11005503,1.61530244,0.00370965,0.19921306,0.65513952,0.00210135,0.67958193,0.83355140
-2.10405203,1.71929586,0.00406189,0.21051415,0.68815722,0.00229233,0.71435983,0.89501880
-2.09804902,1.83495770,0.00444316,0.22319069,0.72587104,0.00249600,0.75457247,0.96260274
-2.09204602,1.96013926,0.00484878,0.23697229,0.76738733,0.00270932,0.79921643,1.03524490
-2.08604302,2.09243418,0.00527353,0.25155711,0.81171633,0.00292891,0.84719634,1.11174582
-2.08004002,2.22922063,0.00571165,0.26661793,0.85779141,0.00315108,0.89734489,1.19078377
-2.07403702,2.36771272,0.00615691,0.28180932,0.90449193,0.00337188,0.94844596,1.27093882
-2.06803402,2.50502047,0.00660277,0.29677573,0.95066886,0.00358725,0.99926050,1.35072152
-2.06203102,2.63821672,0.00704248,0.31116042,0.99517286,0.00379304,1.04855470,1.42860591
-2.05602801,2.76440935,0.00746919,0.32461487,1.03688381,0.00398517,1.09512955,1.50306567
-2.05002501,2.88081620,0.00787617,0.33680836,1.07474080,0.00415971,1.13785105,1.57261259
-2.04402201,2.98484030,0.00825692,0.34743736,1.10777148,0.00431300,1.17567983,1.63583580
-2.03801901,3.07414215,0.00860537,0.35623447,1.13511967,0.00444178,1.20769913,1.69144034
-2.03201601,3.14670641,0.00891606,0.36297627,1.15606986,0.00454323,1.23313993,1.73828367
-2.02601301,3.20089979,0.00918425,0.36749007,1.17006777,0.00461512,1.25140209,1.77540834
-2.02001001,3.23551783,0.00940611,0.36965888,1.17673587,0.00465583,1.26207048,1.80206961
-2.01400700,3.24981816,0.00957879,0.36942468,1.17588305,0.00466445,1.26492540,1.81775669
-2.00800400,3.24353875,0.00970055,0.36678962,1.16750811,0.00464074,1.25994656,1.82220655
-2.00200100,3.21690024,0.00977076,0.36181513,1.15179682,0.00458521,1.24731040,1.81540981
-1.99599800,3.17059209,0.00978997,0.35461898,1.12911248,0.00449902,1.22738086,1.79760822
-1.98999500,3.10574319,0.00975984,0.34537045,1.09998069,0.00438400,1.20069374,1.76928395
-1.98399200,3.02387814,0.00968310,0.33428373,1.06506873,0.00424255,1.16793550,1.73114108
-1.97798899,2.92686129,0.00956344,0.32160993,1.02516059,0.00407758,1.12991729,1.68408012
-1.97198599,2.81683099,0.00940538,0.30762803,0.98112892,0.00389238,1.08754525,1.62916675
-1.96598299,2.69612691,0.00921408,0.29263519,0.93390481,0.00369055,1.04178860,1.56759609
-1.95997999,2.56721371,0.00899521,0.27693682,0.88444708,0.00347587,0.99364660,1.50065408
-1.95397699,2.43260420,0.00875468,0.26083687,0.83371215,0.00325221,0.94411598,1.42967757
-1.94797399,2.29478522,0.00849850,0.24462863,0.78262567,0.00302340,0.89416007,1.35601493
-1.94197099,2.15614893,0.00823252,0.22858662,0.73205725,0.00279314,0.84468072,1.28098845
-1.93596798,2.01893230,0.00796226,0.21295954,0.68279883,0.00256494,0.79649429,1.20586027
-1.92996498,1.88516643,0.00769276,0.19796476,0.63554755,0.00234202,0.75031221,1.13180274
-1.92396198,1.75663728,0.00742837,0.18378438,0.59089352,0.00212728,0.70672686,1.05987429
-1.91795898,1.63485865,0.00717270,0.17056288,0.54931250,0.00192324,0.66620288,0.99100136
-1.91195598,1.52105732,0.00692849,0.15840636,0.51116349,0.00173205,0.62907414,0.92596662
-1.90595298,1.41617016,0.00669761,0.14738337,0.47669094,0.00155546,0.59554580,0.86540363
-1.89994997,1.32085205,0.00648101,0.13752691,0.44603085,0.00139484,0.56570131,0.80979733
-1.89394697,1.23549338,0.00627879,0.12883767,0.41922040,0.00125119,0.53951343,0.75949005
-1.88794397,1.16024521,0.00609029,0.12128811,0.39621001,0.00112518,0.51685868,0.71469204
-1.88194097,1.09505023,0.00591412,0.11482709,0.37687722,0.00101719,0.49753414,0.67549568
-1.87593797,1.03967742,0.00574838,0.10938488,0.36104141,0.00092732,0.48127571,0.64189223
-1.86993497,0.99375831,0.00559073,0.10487819,0.34847861,0.00085546,0.46777694,0.61379010
-1.86393197,0.95682297,0.00543858,0.10121504,0.33893564,0.00080130,0.45670745,0.59103347
-1.85792896,0.92833391,0.00528923,0.09829928,0.33214291,0.00076437,0.44773015,0.57342047
-1.85192596,0.90771654,0.00514005,0.09603445,0.32782552,0.00074409,0.44051663,0.56071975
-1.84592296,0.89438499,0.00498857,0.09432710,0.32571209,0.00073975,0.43476006,0.55268514
-1.83991996,0.88776274,0.00483265,0.09308927,0.32554138,0.00075054,0.43018539,0.54906762
-1.83391696,0.88729755,0.00467054,0.09224022,0.32706652,0.00077560,0.42655653,0.54962441
-1.82791396,0.89247094,0.00450098,0.09170745,0.33005701,0.00081396,0.42368052,0.55412515
-1.82191096,0.90280240,0.00432321,0.09142695,0.33429884,0.00086460,0.42140888,0.56235528
-1.81590795,0.91784930,0.00413700,0.09134294,0.33959293,0.00092639,0.41963633,0.57411687
-1.80990495,0.93720314,0.00394265,0.09140707,0.34575249,0.00099817,0.41829738,0.58922731
-1.80390195,0.96048343,0.00374094,0.09157736,0.35259976,0.00107867,0.41736111,0.60751650
-1.79789895,0.98733016,0.00353307,0.09181687,0.35996261,0.00116656,0.41682489,0.62882299
-1.79189595,1.01739614,0.00332061,0.09209236,0.36767144,0.00126044,0.41670737,0.65298974
-1.78589295,1.05034002,0.00310537,0.09237307,0.37555696,0.00135888,0.41704140,0.67985993
-1.77988994,1.08582104,0.00288940,0.09262964,0.38344905,0.00146040,0.41786733,0.70927341
-1.77388694,1.12349605,0.00267480,0.09283336,0.39117694,0.00156352,0.41922701,0.74106407
-1.76788394,1.16301909,0.00246374,0.09295573,0.39857095,0.00166676,0.42115890,0.77505842
-1.76188094,1.20404388,0.00225832,0.09296847,0.40546563,0.00176874,0.42369444,0.81107537
-1.75587794,1.24622887,0.00206055,0.09284379,0.41170427,0.00186812,0.42685576,0.84892740
-1.74987494,1.28924446,0.00187230,0.09255514,0.41714439,0.00196373,0.43065468,0.88842277
-1.74387194,1.33278208,0.00169527,0.09207810,0.42166402,0.00205455,0.43509299,0.92936868
-1.73786893,1.37656405,0.00153099,0.09139159,0.42516824,0.00213978,0.44016366,0.97157509
-1.73186593,1.42035371,0.00138081,0.09047909,0.42759546,0.00221883,0.44585288,1.01485878
-1.72586293,1.46396490,0.00124597,0.08932996,0.42892311,0.00229140,0.45214255,1.05904752
-1.71985993,1.50727007,0.00112758,0.08794063,0.42917216,0.00235744,0.45901294,1.10398383
-1.71385693,1.55020633,0.00102669,0.08631556,0.42841017,0.00241719,0.46644531,1.14952836
-1.70785393,1.59277895,0.00094437,0.08446804,0.42675240,0.00247116,0.47442410,1.19556247
-1.70185093,1.63506205,0.00088172,0.08242059,0.42436104,0.00252011,0.48293865,1.24199000
-1.69584792,1.67719622,0.00083995,0.08020501,0.42144211,0.00256505,0.49198423,1.28873823
-1.68984492,1.71938309,0.00082045,0.07786206,0.41824040,0.00260714,0.50156227,1.33575793
-1.68384192,1.76187721,0.00082481,0.07544078,0.41503242,0.00264773,0.51167986,1.38302258
-1.67783892,1.80497527,0.00085486,0.07299741,0.41211758,0.00268820,0.52234845,1.43052681
-1.67183592,1.84900342,0.00091271,0.07059403,0.40980813,0.00273000,0.53358199,1.47828404
-1.66583292,1.89430278,0.00100073,0.06829693,0.40841813,0.00277452,0.54539449,1.52632346
-1.65982991,1.94121402,0.00112156,0.06617479,0.40825200,0.00282304,0.55779719,1.57468624
-1.65382691,1.99006117,0.00127804,0.06429673,0.40959306,0.00287668,0.57079558,1.62342100
-1.64782391,2.04113543,0.00147319,0.06273030,0.41269268,0.00293637,0.58438633,1.67257849
-1.64182091,2.09467918,0.00171009,0.06153952,0.41776030,0.00300274,0.59855435,1.72220544
-1.63581791,2.15087074,0.00199179,0.06078296,0.42495486,0.00307613,0.61327016,1.77233762
-1.62981491,2.20981025,0.00232119,0.06051194,0.43437786,0.00315655,0.62848751,1.82299208
-1.62381191,2.27150692,0.00270087,0.06076900,0.44606839,0.00324366,0.64414165,1.87415877
-1.61780890,2.33586825,0.00313292,0.06158650,0.46000011,0.00333678,0.66014808,1.92579171
-1.61180590,2.40269138,0.00361878,0.06298555,0.47608049,0.00343491,0.67640195,1.97780013
-1.60580290,2.47165712,0.00415907,0.06497521,0.49415198,0.00353671,0.69277823,2.03003999
-1.59979990,2.54232699,0.00475338,0.06755198,0.51399539,0.00364060,0.70913249,2.08230643
-1.59379690,2.61414383,0.00540014,0.07069971,0.53533495,0.00374477,0.72530253,2.13432784
-1.58779390,2.68643619,0.00609646,0.07438973,0.55784519,0.00384722,0.74111071,2.18576224
-1.58179090,2.75842707,0.00683802,0.07858148,0.58115911,0.00394589,0.75636705,2.23619648
-1.57578789,2.82924700,0.00761902,0.08322340,0.60487762,0.00403863,0.77087300,2.28514910
-1.56978489,2.89795178,0.00843214,0.08825418,0.62857982,0.00412337,0.78442591,2.33207695
-1.56378189,2.96354458,0.00926859,0.09360445,0.65183385,0.00419812,0.79682406,2.37638612
-1.55777889,3.02500212,0.01011819,0.09919864,0.67420808,0.00426105,0.80787209,2.41744689
-1.55177589,3.08130433,0.01096956,0.10495720,0.69528234,0.00431059,0.81738688,2.45461256
-1.54577289,3.13146656,0.01181034,0.11079904,0.71465878,0.00434544,0.82520342,2.48724152
-1.53976988,3.17457319,0.01262744,0.11664405,0.73197223,0.00436463,0.83118073,2.51472158
-1.53376688,3.20981129,0.01340740,0.12241572,0.74689977,0.00436757,0.83520740,2.53649559
-1.52776388,3.23650281,0.01413679,0.12804372,0.75916908,0.00435406,0.83720666,2.55208690
-1.52176088,3.25413365,0.01480255,0.13346627,0.76856553,0.00432430,0.83714055,2.56112328
-1.51575788,3.26237806,0.01539244,0.13863226,0.77493766,0.00427892,0.83501314,2.56335783
-1.50975488,3.26111687,0.01589547,0.14350304,0.77820081,0.00421890,0.83087235,2.55868557
-1.50375188,3.25044820,0.01630224,0.14805360,0.77833892,0.00414562,0.82481041,2.54715445
-1.49774887,3.23068991,0.01660531,0.15227330,0.77540416,0.00406075,0.81696265,2.52896993
-1.49174587,3.20237302,0.01679947,0.15616582,0.76951457,0.00396628,0.80750469,2.50449254
-1.48574287,3.16622612,0.01688201,0.15974855,0.76084957,0.00386436,0.79664789,2.47422827
-1.47973987,3.12315112,0.01685280,0.16305117,0.74964352,0.00375734,0.78463335,2.43881201
-1.47373687,3.07419130,0.01671438,0.16611372,0.73617761,0.00364763,0.77172454,2.39898474
-1.46773387,3.02049281,0.01647193,0.16898396,0.72077015,0.00353763,0.75819877,2.35556547
-1.46173087,2.96326153,0.01613312,0.17171432,0.70376592,0.00342970,0.74433805,2.30941940
-1.45572786,2.90371720,0.01570799,0.17435859,0.68552465,0.00332603,0.73041954,2.26142377
-1.44972486,2.84304697,0.01520858,0.17696837,0.66640945,0.00322862,0.71670615,2.21243324
-1.44372186,2.78236082,0.01464872,0.17958960,0.64677545,0.00313919,0.70343767,2.16324658
-1.43771886,2.72265076,0.01404359,0.18225934,0.62695919,0.00305915,0.69082298,2.11457631
-1.43171586,2.66475607,0.01340936,0.18500292,0.60726927,0.00298954,0.67903356,2.06702289
-1.42571286,2.60933605,0.01276282,0.18783177,0.58797864,0.00293103,0.66819882,2.02105465
-1.41970985,2.55685163,0.01212095,0.19074184,0.56931883,0.00288386,0.65840333,1.97699449
-1.41370685,2.50755671,0.01150061,0.19371297,0.55147629,0.00284790,0.64968623,1.93501378
-1.40770385,2.46149926,0.01091814,0.19670914,0.53459102,0.00282263,0.64204269,1.89513378
-1.40170085,2.41853222,0.01038912,0.19967949,0.51875742,0.00280714,0.63542742,1.85723411
-1.39569785,2.37833321,0.00992807,0.20256033,0.50402711,0.00280026,0.62975997,1.82106786
-1.38969485,2.34043192,0.00954826,0.20527780,0.49041363,0.00280052,0.62493151,1.78628232
-1.38369185,2.30424359,0.00926155,0.20775114,0.47789839,0.00280626,0.62081266,1.75244403
-1.37768884,2.26910669,0.00907822,0.20989645,0.46643774,0.00281568,0.61726188,1.71906692
-1.37168584,2.23432274,0.00900688,0.21163052,0.45597034,0.00282694,0.61413400,1.68564194
-1.36568284,2.19919623,0.00905439,0.21287485,0.44642461,0.00283819,0.61128829,1.65166665
-1.35967984,2.16307252,0.00922581,0.21355927,0.43772562,0.00284767,0.60859560,1.61667339
-1.35367684,2.12537191,0.00952428,0.21362526,0.42980105,0.00285377,0.60594432,1.58025460
-1.34767384,2.08561840,0.00995102,0.21302866,0.42258592,0.00285509,0.60324454,1.54208420
-1.34167084,2.04346162,0.01050524,0.21174160,0.41602577,0.00285046,0.60043053,1.50193423
-1.33566783,1.99869144,0.01118410,0.20975366,0.41007826,0.00283902,0.59746118,1.45968598
-1.32966483,1.95124465,0.01198266,0.20707217,0.40471311,0.00282020,0.59431859,1.41533545
-1.32366183,1.90120378,0.01289382,0.20372164,0.39991060,0.00279377,0.59100488,1.36899308
-1.31765883,1.84878863,0.01390831,0.19974237,0.39565871,0.00275980,0.58753761,1.32087808
-1.31165583,1.79434129,0.01501470,0.19518850,0.39194937,0.00271864,0.58394396,1.27130782
-1.30565283,1.73830584,0.01619940,0.19012532,0.38877399,0.00267095,0.58025442,1.22068325
-1.29964982,1.68120407,0.01744680,0.18462639,0.38611898,0.00261756,0.57649608,1.16947102
-1.29364682,1.62360889,0.01873937,0.17877036,0.38396125,0.00255952,0.57268644,1.11818360
-1.28764382,1.56611691,0.02005787,0.17263776,0.38226450,0.00249798,0.56882773,1.06735837
-1.28164082,1.50932171,0.02138166,0.16630805,0.38097632,0.00243419,0.56490261,1.01753676
-1.27563782,1.45378935,0.02268900,0.15985685,0.38002653,0.00236941,0.56087118,0.96924453
-1.26963482,1.40003709,0.02395749,0.15335371,0.37932681,0.00230487,0.55666977,0.92297399
-1.26363182,1.34851642,0.02516453,0.14686038,0.37877184,0.00224171,0.55221156,0.87916893
-1.25762881,1.29960083,0.02628782,0.14042965,0.37824170,0.00218100,0.54738892,0.83821272
-1.25162581,1.25357875,0.02730592,0.13410476,0.37760569,0.00212362,0.54207749,0.80041996
-1.24562281,1.21065139,0.02819878,0.12791946,0.37672699,0.00207032,0.53614166,0.76603165
-1.23961981,1.17093529,0.02894832,0.12189849,0.37546824,0.00202166,0.52944111,0.73521379
-1.23361681,1.13446879,0.02953888,0.11605856,0.37369744,0.00197802,0.52183813,0.70805919
-1.22761381,1.10122170,0.02995775,0.11040960,0.37129389,0.00193958,0.51320509,0.68459175
-1.22161081,1.07110710,0.03019548,0.10495627,0.36815384,0.00190639,0.50343179,0.66477296
-1.21560780,1.04399432,0.03024618,0.09969948,0.36419550,0.00187831,0.49243214,0.64850964
-1.20960480,1.01972202,0.03010772,0.09463797,0.35936301,0.00185507,0.48014984,0.63566257
-1.20360180,0.99811047,0.02978176,0.08976971,0.35362930,0.00183628,0.46656269,0.62605511
-1.19759880,0.97897224,0.02927370,0.08509305,0.34699748,0.00182145,0.45168530,0.61948140
-1.19159580,0.96212071,0.02859247,0.08060771,0.33950092,0.00181000,0.43557016,0.61571367
-1.18559280,0.94737598,0.02775029,0.07631529,0.33120172,0.00180130,0.41830680,0.61450833
-1.17958979,0.93456809,0.02676220,0.07221960,0.32218802,0.00179468,0.40001938,0.61561066
-1.17358679,0.92353758,0.02564566,0.06832653,0.31256994,0.00178945,0.38086271,0.61875803
-1.16758379,0.91413369,0.02441993,0.06464376,0.30247471,0.00178488,0.36101693,0.62368190
-1.16158079,0.90621073,0.02310559,0.06118013,0.29204102,0.00178026,0.34068123,0.63010862
-1.15557779,0.89962308,0.02172383,0.05794485,0.28141303,0.00177491,0.32006690,0.63775957
-1.14957479,0.89421962,0.02029599,0.05494664,0.27073435,0.00176816,0.29939013,0.64635078
-1.14357179,0.88983822,0.01884289,0.05219278,0.26014221,0.00175936,0.27886479,0.65559268
-1.13756878,0.88630103,0.01738442,0.04968826,0.24976221,0.00174795,0.25869574,0.66519014
-1.13156578,0.88341107,0.01593905,0.04743495,0.23970388,0.00173339,0.23907273,0.67484340
-1.12556278,0.88095077,0.01452349,0.04543105,0.23005717,0.00171524,0.22016538,0.68424990
-1.11955978,0.87868267,0.01315240,0.04367065,0.22089010,0.00169312,0.20211913,0.69310748
-1.11355678,0.87635257,0.01183823,0.04214358,0.21224763,0.00166676,0.18505262,0.70111888
-1.10755378,0.87369508,0.01059112,0.04083552,0.20415173,0.00163599,0.16905618,0.70799754
-1.10155078,0.87044153,0.00941888,0.03972834,0.19660255,0.00160075,0.15419169,0.71347471
-1.09554777,0.86632980,0.00832704,0.03880071,0.18958075,0.00156110,0.14049356,0.71730746
-1.08954477,0.86111577,0.00731902,0.03802895,0.18305066,0.00151724,0.12797074,0.71928748
-1.08354177,0.85458579,0.00639625,0.03738794,0.17696415,0.00146949,0.11660962,0.71925013
-1.07753877,0.84656952,0.00555845,0.03685233,0.17126499,0.00141828,0.10637757,0.71708341
-1.07153577,0.83695259,0.00480382,0.03639762,0.16589346,0.00136422,0.09722685,0.71273644
-1.06553277,0.82568827,0.00412933,0.03600142,0.16079103,0.00130798,0.08909890,0.70622684
-1.05952976,0.81280771,0.00353096,0.03564452,0.15590474,0.00125038,0.08192847,0.69764675
-1.05352676,0.79842793,0.00300396,0.03531194,0.15119125,0.00119235,0.07564769,0.68716705
-1.04752376,0.78275727,0.00254309,0.03499377,0.14662029,0.00113487,0.07018977,0.67503936
-1.04152076,0.76609772,0.00214281,0.03468581,0.14217736,0.00107903,0.06549218,0.66159564
-1.03551776,0.74884399,0.00179746,0.03438991,0.13786563,0.00102596,0.06149936,0.64724520
-1.02951476,0.73147898,0.00150145,0.03411418,0.13370691,0.00097681,0.05816463,0.63246894
-1.02351176,0.71456574,0.00124934,0.03387274,0.12974173,0.00093277,0.05545159,0.61781092
-1.01750875,0.69873594,0.00103598,0.03368527,0.12602850,0.00089502,0.05333467,0.60386722
-1.01150575,0.68467504,0.00085654,0.03357631,0.12264184,0.00086470,0.05179918,0.59127234
-1.00550275,0.67310448,0.00070659,0.03357422,0.11967006,0.00084292,0.05084061,0.58068340
-0.99949975,0.66476140,0.00058208,0.03370999,0.11721209,0.00083072,0.05046344,0.57276243
-0.99349675,0.66037628,0.00047940,0.03401580,0.11537379,0.00082904,0.05067953,0.56815725
-0.98749375,0.66064934,0.00039534,0.03452352,0.11426386,0.00083873,0.05150605,0.56748135
-0.98149075,0.66622616,0.00032706,0.03526309,0.11398959,0.00086049,0.05296325,0.57129348
-0.97548774,0.67767351,0.00027211,0.03626089,0.11465248,0.00089488,0.05507200,0.58007744
-0.96948474,0.69545608,0.00022834,0.03753818,0.11634392,0.00094229,0.05785132,0.59422281
-0.96348174,0.71991504,0.00019395,0.03910964,0.11914126,0.00100293,0.06131602,0.61400736
-0.95747874,0.75124927,0.00016735,0.04098213,0.12310411,0.00107680,0.06547442,0.63958177
-0.95147574,0.78950004,0.00014722,0.04315366,0.12827131,0.00116372,0.07032649,0.67095744
-0.94547274,0.83454004,0.00013244,0.04561266,0.13465856,0.00126325,0.07586223,0.70799799
-0.93946973,0.88606736,0.00012205,0.04833764,0.14225684,0.00137478,0.08206056,0.75041511
-0.93346673,0.94360506,0.00011526,0.05129719,0.15103172,0.00149746,0.08888880,0.79776914
-0.92746373,1.00650671,0.00011141,0.05445039,0.16092361,0.00163025,0.09630262,0.84947485
-0.92146073,1.07396814,0.00010994,0.05774767,0.17184912,0.00177195,0.10424665,0.90481243
-0.91545773,1.14504542,0.00011039,0.06113200,0.18370326,0.00192117,0.11265570,0.96294393
-0.90945473,1.21867882,0.00011240,0.06454051,0.19636283,0.00207645,0.12145665,1.02293459
-0.90345173,1.29372214,0.00011569,0.06790643,0.20969056,0.00223624,0.13057083,1.08377883
-0.89744872,1.36897688,0.00012004,0.07116124,0.22354027,0.00239895,0.13991696,1.14443016
