energy_ev,total_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.47273637,2.19318257,0.55674900,1.38041948,0.16219214,0.21462581,0.00067338,0.02571545,0.01852901,0.24225162
-3.46673337,2.10071927,0.53269855,1.30920627,0.15680436,0.21393990,0.00068250,0.02449383,0.01755418,0.23814839
-3.46073037,2.01639178,0.51121084,1.24329092,0.15210205,0.21355661,0.00070044,0.02333307,0.01666342,0.23541679
-3.45472736,1.94035946,0.49215703,1.18286334,0.14808964,0.21346527,0.00072783,0.02224049,0.01585675,0.23399162
-3.44872436,1.87264905,0.47537917,1.12801869,0.14476247,0.21364927,0.00076529,0.02122191,0.01513319,0.23379914
-3.44272136,1.81317437,0.46069899,1.07876811,0.14210849,0.21408828,0.00081346,0.02028178,0.01449094,0.23476108
-3.43671836,1.76175906,0.44792714,1.03505169,0.14011012,0.21476067,0.00087293,0.01942343,0.01392758,0.23679856
-3.43071536,1.71816102,0.43687237,0.99675289,0.13874626,0.21564602,0.00094422,0.01864931,0.01344021,0.23983585
-3.42471236,1.68209741,0.42735033,0.96371366,0.13799425,0.21672760,0.00102773,0.01796122,0.01302564,0.24380380
-3.41870935,1.65326861,0.41919168,0.93574939,0.13783182,0.21799452,0.00112372,0.01736059,0.01268048,0.24864278
-3.41270635,1.63138018,0.41224904,0.91266296,0.13823878,0.21944366,0.00123227,0.01684873,0.01240126,0.25430495
-3.40670335,1.61616155,0.40640265,0.89425726,0.13919838,0.22108107,0.00135319,0.01642700,0.01218452,0.26075581
-3.40070035,1.60738074,0.40156438,0.88034550,0.14069839,0.22292287,0.00148606,0.01609702,0.01202679,0.26797498
-3.39469735,1.60485456,0.39768008,0.87075918,0.14273174,0.22499559,0.00163017,0.01586075,0.01192466,0.27595609
-3.38869435,1.60845393,0.39473005,0.86535316,0.14529674,0.22733591,0.00178445,0.01572058,0.01187472,0.28470587
-3.38269135,1.61810444,0.39272776,0.86400812,0.14839688,0.22998999,0.00194755,0.01567931,0.01187352,0.29424252
-3.37668834,1.63378244,0.39171694,0.86663030,0.15204027,0.23301216,0.00211775,0.01574012,0.01191756,0.30459334
-3.37068534,1.65550713,0.39176708,0.87314882,0.15623870,0.23646344,0.00229305,0.01590642,0.01200317,0.31579183
-3.36468234,1.68332930,0.39296770,0.88351091,0.16100642,0.24040958,0.00247110,0.01618174,0.01212653,0.32787439
-3.35867934,1.71731759,0.39542161,0.89767553,0.16635875,0.24491910,0.00264935,0.01656951,0.01228358,0.34087669
-3.35267634,1.75754298,0.39923754,0.91560568,0.17231049,0.25006116,0.00282499,0.01707282,0.01247003,0.35483000
-3.34667334,1.80406236,0.40452226,0.93726001,0.17887424,0.25590348,0.00299512,0.01769419,0.01268136,0.36975749
-3.34067034,1.85690190,0.41137286,0.96258405,0.18605878,0.26251029,0.00315672,0.01843527,0.01291282,0.38567067
-3.33466733,1.91604089,0.41986911,0.99150144,0.19386742,0.26994053,0.00330681,0.01929658,0.01315951,0.40256616
-3.32866433,1.98139659,0.43006648,1.02390560,0.20229648,0.27824610,0.00344253,0.02027724,0.01341642,0.42042276
-3.32266133,2.05281051,0.44198991,1.05965203,0.21133391,0.28747032,0.00356117,0.02137469,0.01367855,0.43919897
-3.31665833,2.13003649,0.45562865,1.09855150,0.22095804,0.29764662,0.00366032,0.02258448,0.01394094,0.45883104
-3.31065533,2.21273090,0.47093220,1.14036440,0.23113661,0.30879725,0.00373793,0.02390006,0.01419884,0.47923148
-3.30465233,2.30044509,0.48780771,1.18479635,0.24182596,0.32093231,0.00379234,0.02531260,0.01444773,0.50028822
-3.29864932,2.39262047,0.50611867,1.23149523,0.25297049,0.33404873,0.00382241,0.02681095,0.01468346,0.52186431
-3.29264632,2.48858634,0.52568523,1.28004994,0.26450246,0.34812955,0.00382748,0.02838158,0.01490226,0.54379832
-3.28664332,2.58756068,0.54628594,1.32999082,0.27634202,0.36314320,0.00380746,0.03000861,0.01510082,0.56590534
-3.28064032,2.68865423,0.56766107,1.38079210,0.28839766,0.37904302,0.00376277,0.03167403,0.01527633,0.58797874
-3.27463732,2.79087808,0.58951729,1.43187629,0.30056697,0.39576699,0.00369436,0.03335784,0.01542642,0.60979265
-3.26863432,2.89315482,0.61153386,1.48262087,0.31273777,0.41323770,0.00360366,0.03503845,0.01554923,0.63110507
-3.26263132,2.99433348,0.63336984,1.53236703,0.32478972,0.43136257,0.00349254,0.03669311,0.01564330,0.65166189
-3.25662831,3.09320823,0.65467250,1.58043067,0.33659622,0.45003459,0.00336322,0.03829836,0.01570759,0.67120147
-3.25062531,3.18854057,0.67508640,1.62611534,0.34802670,0.46913328,0.00321821,0.03983070,0.01574142,0.68945987
-3.24462231,3.27908463,0.69426308,1.66872695,0.35894928,0.48852621,0.00306023,0.04126720,0.01574442,0.70617672
-3.23861931,3.36361507,0.71187082,1.70758987,0.36923361,0.50807093,0.00289212,0.04258619,0.01571650,0.72110133
-3.23261631,3.44095662,0.72760430,1.74206388,0.37875393,0.52761725,0.00271674,0.04376797,0.01565783,0.73399913
-3.22661331,3.51001434,0.74119374,1.77156140,0.38739215,0.54701000,0.00253691,0.04479545,0.01556881,0.74465801
-3.22061031,3.56980331,0.75241303,1.79556425,0.39504095,0.56609198,0.00235535,0.04565478,0.01545006,0.75289448
-3.21460730,3.61947656,0.76108662,1.81363922,0.40160659,0.58470709,0.00217458,0.04633584,0.01530246,0.75855922
-3.20860430,3.65834992,0.76709481,1.82545179,0.40701150,0.60270359,0.00199690,0.04683269,0.01512712,0.76154192
-3.20260130,3.68592250,0.77037712,1.83077713,0.41119637,0.61993722,0.00182434,0.04714377,0.01492541,0.76177509
-3.19659830,3.70189172,0.77093358,1.82950794,0.41412174,0.63627413,0.00165864,0.04727202,0.01469899,0.75923665
-3.19059530,3.70616215,0.76882390,1.82165853,0.41576894,0.65159351,0.00150127,0.04722476,0.01444982,0.75395113
-3.18459230,3.69884747,0.76416436,1.80736495,0.41614042,0.66578968,0.00135338,0.04701345,0.01418014,0.74598946
-3.17858929,3.68026548,0.75712273,1.78688106,0.41525934,0.67877381,0.00121585,0.04665322,0.01389248,0.73546729
-3.17258629,3.65092630,0.74791128,1.76057065,0.41316852,0.69047491,0.00108929,0.04616232,0.01358964,0.72254187
-3.16658329,3.61151431,0.73677830,1.72889598,0.40992879,0.70084030,0.00097409,0.04556138,0.01327463,0.70740773
-3.16058029,3.56286485,0.72399843,1.69240335,0.40561689,0.70983549,0.00087046,0.04487262,0.01295067,0.69029129
-3.15457729,3.50593670,0.70986237,1.65170625,0.40032288,0.71744350,0.00077842,0.04411903,0.01262108,0.67144465
-3.14857429,3.44178195,0.69466641,1.60746708,0.39414737,0.72366373,0.00069790,0.04332348,0.01228924,0.65113894
-3.14257129,3.37151459,0.67870223,1.56037825,0.38719864,0.72851039,0.00062873,0.04250795,0.01195852,0.62965742
-3.13656828,3.29627945,0.66224751,1.51114358,0.37958975,0.73201070,0.00057069,0.04169282,0.01163223,0.60728884
-3.13056528,3.21722285,0.64555781,1.46046073,0.37143584,0.73420292,0.00052356,0.04089624,0.01131357,0.58432102
-3.12456228,3.13546630,0.62885993,1.40900554,0.36285170,0.73513424,0.00048712,0.04013367,0.01100557,0.56103530
-3.11855928,3.05208406,0.61234712,1.35741880,0.35394971,0.73485871,0.00046121,0.03941764,0.01071111,0.53770172
-3.11255628,2.96808545,0.59617625,1.30629576,0.34483814,0.73343531,0.00044569,0.03875757,0.01043288,0.51457519
-3.10655328,2.88440201,0.58046690,1.25617871,0.33561995,0.73092609,0.00044055,0.03815990,0.01017344,0.49189272
-3.10055028,2.80187963,0.56530236,1.20755254,0.32639192,0.72739459,0.00044583,0.03762823,0.00993521,0.46987165
-3.09454727,2.72127532,0.55073235,1.16084310,0.31724425,0.72290435,0.00046169,0.03716367,0.00972058,0.44870879
-3.08854427,2.64325782,0.53677702,1.11641804,0.30826032,0.71751783,0.00048837,0.03676535,0.00953191,0.42858037
-3.08254127,2.56841150,0.52343218,1.07458952,0.29951686,0.71129533,0.00052625,0.03643085,0.00937164,0.40964255
-3.07653827,2.49724225,0.51067503,1.03561844,0.29108404,0.70429433,0.00057578,0.03615678,0.00924232,0.39203247
-3.07053527,2.43018461,0.49847029,0.99971931,0.28302576,0.69656888,0.00063752,0.03593929,0.00914666,0.37586929
-3.06453227,2.36760897,0.48677607,0.96706532,0.27539977,0.68816919,0.00071212,0.03577453,0.00908755,0.36125542
-3.05852926,2.30982804,0.47554940,0.93779306,0.26825773,0.67914144,0.00080031,0.03565907,0.00906810,0.34827745
-3.05252626,2.25710176,0.46475081,0.91200632,0.26164505,0.66952768,0.00090289,0.03559016,0.00909157,0.33700675
-3.04652326,2.20964019,0.45434803,0.88977872,0.25560056,0.65936584,0.00102069,0.03556591,0.00916133,0.32749976
-3.04052026,2.16760424,0.44431846,0.87115499,0.25015591,0.64868998,0.00115461,0.03558530,0.00928082,0.31979768
-3.03451726,2.13110394,0.43465038,0.85615077,0.24533486,0.63753055,0.00130551,0.03564812,0.00945339,0.31392582
-3.02851426,2.10019483,0.42534306,0.84475112,0.24115237,0.62591490,0.00147428,0.03575477,0.00968220,0.30989254
-3.02251126,2.07487273,0.41640568,0.83690795,0.23761369,0.61386783,0.00166176,0.03590593,0.00997004,0.30768799
-3.01650825,2.05506763,0.40785535,0.83253675,0.23471337,0.60141232,0.00186872,0.03610223,0.01031925,0.30728268
-3.01050525,2.04063756,0.39971449,0.83151311,0.23243449,0.58857038,0.00209585,0.03634385,0.01073148,0.30862625
-3.00450225,2.03136321,0.39200764,0.83366943,0.23074800,0.57536403,0.00234372,0.03663012,0.01120761,0.31164648
-2.99849925,2.02694414,0.38475828,0.83879245,0.22961246,0.56181626,0.00261276,0.03695917,0.01174763,0.31624883
-2.99249625,2.02699760,0.37798557,0.84662204,0.22897405,0.54795216,0.00290320,0.03732765,0.01235050,0.32231663
-2.98649325,2.03106031,0.37170156,0.85685162,0.22876709,0.53380000,0.00321510,0.03773049,0.01301414,0.32971217
-2.98049025,2.03859389,0.36590893,0.86913067,0.22891504,0.51939226,0.00354827,0.03816083,0.01373540,0.33827862
-2.97448724,2.04899418,0.36059946,0.88306934,0.22933192,0.50476659,0.00390227,0.03861009,0.01451009,0.34784299
-2.96848424,2.06160427,0.35575333,0.89824536,0.22992431,0.48996665,0.00427636,0.03906809,0.01533303,0.35822002
-2.96248124,2.07573111,0.35133930,0.91421295,0.23059365,0.47504274,0.00466951,0.03952336,0.01619818,0.36921691
-2.95647824,2.09066501,0.34731572,0.93051373,0.23123903,0.46005220,0.00508035,0.03996354,0.01709876,0.38063878
-2.95047524,2.10570137,0.34363236,0.94668886,0.23176010,0.44505957,0.00550716,0.04037589,0.01802740,0.39229460
-2.94447224,2.12016349,0.34023287,0.96229218,0.23206019,0.43013641,0.00594784,0.04074780,0.01897635,0.40400336
-2.93846923,2.13342538,0.33705763,0.97690354,0.23204941,0.41536084,0.00639992,0.04106740,0.01993765,0.41560011
-2.93246623,2.14493341,0.33404693,0.99014168,0.23164759,0.40081676,0.00686051,0.04132410,0.02090327,0.42694169
-2.92646323,2.15422554,0.33114419,1.00167599,0.23078697,0.38659273,0.00732632,0.04150910,0.02186528,0.43791164
-2.92046023,2.16094699,0.32829889,1.01123652,0.22941442,0.37278060,0.00779369,0.04161586,0.02281598,0.44842422
-2.91445723,2.16486149,0.32546918,1.01862157,0.22749316,0.35947381,0.00825852,0.04164035,0.02374799,0.45842705
-2.90845423,2.16585725,0.32262391,1.02370258,0.22500392,0.34676557,0.00871637,0.04158131,0.02465429,0.46790232
-2.90245123,2.16394738,0.31974386,1.02642584,0.22194529,0.33474672,0.00916247,0.04144020,0.02552824,0.47686648
-2.89644822,2.15926436,0.31682223,1.02681102,0.21833354,0.32350368,0.00959176,0.04122112,0.02636352,0.48536822
-2.89044522,2.15204899,0.31386427,1.02494659,0.21420154,0.31311611,0.00999896,0.04093053,0.02715414,0.49348485
-2.88444222,2.14263423,0.31088604,1.02098218,0.20959727,0.30365482,0.01037864,0.04057680,0.02789429,0.50131726
-2.87843922,2.13142464,0.30791242,1.01511859,0.20458153,0.29517959,0.01072534,0.04016969,0.02857832,0.50898365
-2.87243622,2.11887255,0.30497459,1.00759564,0.19922537,0.28773728,0.01103369,0.03971974,0.02920060,0.51661217
-2.86643322,2.10545216,0.30210686,0.99867879,0.19360705,0.28135999,0.01129849,0.03923762,0.02975544,0.52433302
-2.86043022,2.09163279,0.29934344,0.98864505,0.18780890,0.27606370,0.01151490,0.03873343,0.03023712,0.53227019
-2.85442721,2.07785274,0.29671500,0.97776893,0.18191409,0.27184702,0.01167854,0.03821612,0.03063978,0.54053336
-2.84842421,2.06449498,0.29424542,0.96630924,0.17600349,0.26869047,0.01178564,0.03769288,0.03095752,0.54921023
-2.84242121,2.05186583,0.29194897,0.95449722,0.17015279,0.26655606,0.01183320,0.03716879,0.03118447,0.55835966
-2.83641821,2.04017767,0.28982796,0.94252664,0.16442998,0.26538732,0.01181907,0.03664643,0.03131489,0.56800607
-2.83041521,2.02953644,0.28787104,0.93054621,0.15889326,0.26510976,0.01174207,0.03612580,0.03134338,0.57813514
-2.82441221,2.01993437,0.28605240,0.91865467,0.15358952,0.26563177,0.01160210,0.03560433,0.03126505,0.58869119
-2.81840920,2.01124828,0.28433168,0.90689860,0.14855335,0.26684597,0.01140011,0.03507705,0.03107578,0.59957637
-2.81240620,2.00324341,0.28265481,0.89527294,0.14380664,0.26863096,0.01113820,0.03453697,0.03077247,0.61065158
-2.80640320,1.99558244,0.28095562,0.88372420,0.13935879,0.27085348,0.01081952,0.03397550,0.03035326,0.62173926
-2.80040020,1.98783931,0.27915815,0.87215582,0.13520745,0.27337099,0.01044826,0.03338305,0.02981775,0.63262795
-2.79439720,1.97951713,0.27717956,0.86043570,0.13133972,0.27603448,0.01002954,0.03274966,0.02916720,0.64307839
-2.78839420,1.97006933,0.27493352,0.84840512,0.12773378,0.27869173,0.00956929,0.03206566,0.02840465,0.65283107
-2.78239120,1.95892332,0.27233377,0.83588881,0.12436086,0.28119064,0.00907406,0.03132230,0.02753499,0.66161486
-2.77638819,1.94550547,0.26929790,0.82270566,0.12118744,0.28338284,0.00855090,0.03051241,0.02656498,0.66915659
-2.77038519,1.92926665,0.26575093,0.80867947,0.11817762,0.28512736,0.00800714,0.02963084,0.02550319,0.67519111
-2.76438219,1.90970729,0.26162873,0.79364947,0.11529552,0.28629424,0.00745017,0.02867495,0.02435983,0.67947160
-2.75837919,1.88640110,0.25688101,0.77748013,0.11250767,0.28676815,0.00688731,0.02764487,0.02314656,0.68177963
-2.75237619,1.85901662,0.25147378,0.76006984,0.10978533,0.28645168,0.00632558,0.02654366,0.02187624,0.68193484
-2.74637319,1.82733587,0.24539123,0.74135831,0.10710657,0.28526840,0.00577157,0.02537733,0.02056260,0.67980366
-2.74037019,1.79126954,0.23863697,0.72133237,0.10445819,0.28316542,0.00523127,0.02415474,0.01921992,0.67530691
-2.73436718,1.75086812,0.23123454,0.70003004,0.10183729,0.28011548,0.00470997,0.02288741,0.01786265,0.66842590
-2.72836418,1.70632871,0.22322723,0.67754276,0.09925255,0.27611832,0.00421218,0.02158915,0.01650506,0.65920680
-2.72236118,1.65799717,0.21467729,0.65401575,0.09672514,0.27120138,0.00374159,0.02027568,0.01516088,0.64776305
-2.71635818,1.60636557,0.20566452,0.62964653,0.09428921,0.26541972,0.00330102,0.01896425,0.01384301,0.63427581
-2.71035518,1.55206502,0.19628431,0.60468170,0.09199199,0.25885506,0.00289246,0.01767311,0.01256323,0.61899208
-2.70435218,1.49585385,0.18664530,0.57941196,0.08989348,0.25161407,0.00251710,0.01642107,0.01133196,0.60222086
-2.69834917,1.43860171,0.17686666,0.55416573,0.08806565,0.24382579,0.00217538,0.01522709,0.01015809,0.58432706
-2.69234617,1.38126978,0.16707515,0.52930139,0.08659129,0.23563837,0.00186706,0.01410984,0.00904892,0.56572360
-2.68634317,1.32488778,0.15740210,0.50519846,0.08556233,0.22721512,0.00159133,0.01308738,0.00801002,0.54686168
-2.68034017,1.27052829,0.14798026,0.48224796,0.08507786,0.21873002,0.00134688,0.01217681,0.00704532,0.52821970
-2.67433717,1.21927919,0.13894080,0.46084210,0.08524167,0.21036291,0.00113203,0.01139408,0.00615711,0.51029092
-2.66833417,1.17221488,0.13041036,0.44136378,0.08615954,0.20229435,0.00094480,0.01075377,0.00534619,0.49357047
-2.66233117,1.13036717,0.12250837,0.42417592,0.08793613,0.19470053,0.00078300,0.01026895,0.00461196,0.47854193
-2.65632816,1.09469661,0.11534458,0.40961122,0.09067173,0.18774823,0.00064436,0.00995105,0.00395261,0.46566391
-2.65032516,1.06606509,0.10901681,0.39796225,0.09445876,0.18159006,0.00052653,0.00980979,0.00336533,0.45535713
-2.64432216,1.04521043,0.10360914,0.38947249,0.09937823,0.17636019,0.00042721,0.00985310,0.00284647,0.44799228
-2.63831916,1.03272376,0.09919030,0.38432832,0.10549624,0.17217063,0.00034418,0.01008704,0.00239173,0.44387904
-2.63231616,1.02903037,0.09581244,0.38265233,0.11286060,0.16910821,0.00027532,0.01051575,0.00199639,0.44325671
-2.62631316,1.03437445,0.09351019,0.38449806,0.12149767,0.16723230,0.00021869,0.01114135,0.00165543,0.44628652
-2.62031016,1.04880844,0.09230009,0.38984646,0.13140965,0.16657343,0.00017248,0.01196386,0.00136374,0.45304612
-2.61430715,1.07218723,0.09218032,0.39860410,0.14257234,0.16713272,0.00013508,0.01298107,0.00111624,0.46352614
-2.60830415,1.10416740,0.09313069,0.41060330,0.15493351,0.16888220,0.00010505,0.01418854,0.00090798,0.47762923
-2.60230115,1.14421185,0.09511303,0.42560425,0.16841211,0.17176588,0.00008113,0.01557939,0.00073427,0.49517132
-2.59629815,1.19159965,0.09807181,0.44329907,0.18289819,0.17570175,0.00006224,0.01714435,0.00059073,0.51588544
-2.59029515,1.24544095,0.10193514,0.46331783,0.19825384,0.18058428,0.00004745,0.01887167,0.00047336,0.53942765
-2.58429215,1.30469678,0.10661607,0.48523647,0.21431503,0.18628766,0.00003597,0.02074715,0.00037858,0.56538524
-2.57828914,1.36820325,0.11201421,0.50858628,0.23089441,0.19266950,0.00002715,0.02275423,0.00030322,0.59328682
-2.57228614,1.43469947,0.11801765,0.53286495,0.24778500,0.19957487,0.00002045,0.02487416,0.00024459,0.62261404
-2.56628314,1.50285862,0.12450530,0.55754880,0.26476476,0.20684064,0.00001543,0.02708618,0.00020044,0.65281470
-2.56028014,1.57132123,0.13134942,0.58210582,0.28160182,0.21429995,0.00001175,0.02936787,0.00016896,0.68331676
-2.55427714,1.63872971,0.13841852,0.60600924,0.29806028,0.22178665,0.00000913,0.03169551,0.00014879,0.71354292
-2.54827414,1.70376316,0.14558043,0.62875115,0.31390634,0.22913970,0.00000735,0.03404460,0.00013899,0.74292528
-2.54227114,1.76517143,0.15270564,0.64985576,0.32891462,0.23620730,0.00000628,0.03639033,0.00013905,0.77091964
-2.53626813,1.82180715,0.15967067,0.66889187,0.34287425,0.24285074,0.00000578,0.03870817,0.00014886,0.79701905
-2.53026513,1.87265504,0.16636150,0.68548409,0.35559478,0.24894787,0.00000579,0.04097451,0.00016869,0.82076608
-2.52426213,1.91685715,0.17267693,0.69932245,0.36691134,0.25439600,0.00000627,0.04316724,0.00019922,0.84176348
-2.51825913,1.95373355,0.17853169,0.71017004,0.37668915,0.25911442,0.00000721,0.04526636,0.00024149,0.85968298
-2.51225613,1.98279750,0.18385928,0.71786840,0.38482697,0.26304614,0.00000861,0.04725453,0.00029689,0.87427180
-2.50625313,2.00376478,0.18861433,0.72234049,0.39125947,0.26615921,0.00001050,0.04911754,0.00036717,0.88535686
-2.50025013,2.01655678,0.19277440,0.72359106,0.39595834,0.26844725,0.00001294,0.05084472,0.00045439,0.89284647
-2.49424712,2.02129737,0.19634109,0.72170445,0.39893226,0.26992937,0.00001599,0.05242917,0.00056089,0.89672957
-2.48824412,2.01830354,0.19934037,0.71683996,0.40022548,0.27064948,0.00001971,0.05386792,0.00068928,0.89707259
-2.48224112,2.00807032,0.20182206,0.70922486,0.39991533,0.27067490,0.00002421,0.05516190,0.00084235,0.89401407
-2.47623812,1.99125045,0.20385845,0.69914532,0.39810866,0.27009439,0.00002956,0.05631579,0.00102304,0.88775734
-2.47023512,1.96862948,0.20554194,0.68693573,0.39493729,0.26901555,0.00003588,0.05733766,0.00123432,0.87856142
-2.46423212,1.94109723,0.20698185,0.67296661,0.39055287,0.26756173,0.00004326,0.05823853,0.00147914,0.86673075
-2.45822911,1.90961661,0.20830046,0.65763163,0.38512113,0.26586837,0.00005180,0.05903173,0.00176028,0.85260385
-2.45222611,1.87519065,0.20962820,0.64133432,0.37881588,0.26407890,0.00006161,0.05973221,0.00208024,0.83654147
-2.44622311,1.83882908,0.21109845,0.62447468,0.37181306,0.26234036,0.00007275,0.06035570,0.00244112,0.81891462
-2.44022011,1.80151530,0.21284179,0.60743641,0.36428481,0.26079858,0.00008531,0.06091786,0.00284445,0.80009281
-2.43421711,1.76417492,0.21498019,0.59057499,0.35639412,0.25959337,0.00009934,0.06143338,0.00329106,0.78043294
-2.42821411,1.72764684,0.21762114,0.57420712,0.34828993,0.25885344,0.00011485,0.06191514,0.00378093,0.76026913
-2.42221111,1.69265775,0.22085216,0.55860179,0.34010305,0.25869163,0.00013185,0.06237342,0.00431305,0.73990377
-2.41620810,1.65980086,0.22473579,0.54397329,0.33194299,0.25920019,0.00015030,0.06281516,0.00488532,0.71960014
-2.41020510,1.62951947,0.22930531,0.53047627,0.32389563,0.26044660,0.00017012,0.06324347,0.00549445,0.69957661
-2.40420210,1.60209606,0.23456156,0.51820313,0.31602209,0.26246987,0.00019119,0.06365718,0.00613589,0.68000278
-2.39819910,1.57764703,0.24047084,0.50718360,0.30835844,0.26527772,0.00021335,0.06405072,0.00680383,0.66099748
-2.39219610,1.55612337,0.24696415,0.49738664,0.30091659,0.26884457,0.00023640,0.06441414,0.00749122,0.64262865
-2.38619310,1.53731731,0.25393786,0.48872440,0.29368597,0.27311069,0.00026009,0.06473336,0.00818982,0.62491515
-2.38019010,1.52087450,0.26125585,0.48105820,0.28663610,0.27798248,0.00028413,0.06499063,0.00889036,0.60783033
-2.37418709,1.50631152,0.26875300,0.47420607,0.27971990,0.28333409,0.00030820,0.06516526,0.00958271,0.59130715
-2.36818409,1.49303789,0.27624008,0.46795184,0.27287743,0.28901027,0.00033194,0.06523444,0.01025608,0.57524467
-2.36218109,1.48038197,0.28350978,0.46205502,0.26604013,0.29483052,0.00035499,0.06517425,0.01089930,0.55951563
-2.35617809,1.46761951,0.29034362,0.45626149,0.25913515,0.30059444,0.00037695,0.06496074,0.01150115,0.54397475
-2.35017509,1.45400405,0.29651968,0.45031426,0.25208970,0.30608803,0.00039744,0.06457109,0.01205062,0.52846748
-2.34417209,1.43879775,0.30182052,0.44396401,0.24483522,0.31109088,0.00041608,0.06398471,0.01253729,0.51283869
-2.33816908,1.42130159,0.30604124,0.43697903,0.23731119,0.31538390,0.00043251,0.06318431,0.01295167,0.49694117
-2.33216608,1.40088361,0.30899724,0.42915413,0.22946839,0.31875725,0.00044642,0.06215684,0.01328544,0.48064327
-2.32616308,1.37700431,0.31053127,0.42031820,0.22127155,0.32101826,0.00045751,0.06089427,0.01353183,0.46383575
-2.32016008,1.34923793,0.31051961,0.41034019,0.21270134,0.32199890,0.00046557,0.05939413,0.01368578,0.44643718
-2.31415708,1.31728909,0.30887707,0.39913329,0.20375542,0.32156259,0.00047042,0.05765991,0.01374414,0.42839803
-2.30815408,1.28100406,0.30556055,0.38665720,0.19444890,0.31960998,0.00047197,0.05570114,0.01370582,0.40970314
-2.30215108,1.24037650,0.30057118,0.37291853,0.18481388,0.31608345,0.00047018,0.05353324,0.01357178,0.39037250
-2.29614807,1.19554740,0.29395483,0.35796936,0.17489836,0.31097026,0.00046510,0.05117720,0.01334506,0.37046058
-2.29014507,1.14679978,0.28580120,0.34190404,0.16476451,0.30430418,0.00045684,0.04865896,0.01303066,0.35005407
-2.28414207,1.09454825,0.27624137,0.32485460,0.15448650,0.29616550,0.00044558,0.04600870,0.01263539,0.32926837
-2.27813907,1.03932446,0.26544419,0.30698496,0.14414788,0.28667959,0.00043156,0.04325996,0.01216762,0.30824304
-2.27213607,0.98175907,0.25361156,0.28848422,0.13383881,0.27601412,0.00041508,0.04044870,0.01163710,0.28713642
-2.26613307,0.92256129,0.24097303,0.26955949,0.12365321,0.26437498,0.00039647,0.03761228,0.01105457,0.26611988
-2.26013007,0.86249707,0.22777973,0.25042845,0.11368597,0.25200128,0.00037611,0.03478856,0.01043150,0.24537172
-2.25412706,0.80236686,0.21429821,0.23131214,0.10403033,0.23915962,0.00035439,0.03201488,0.00977977,0.22507141
-2.24812406,0.74298389,0.20080424,0.21242811,0.09477557,0.22613785,0.00033171,0.02932735,0.00911132,0.20539401
-2.24212106,0.68515397,0.18757681,0.19398433,0.08600506,0.21323864,0.00030849,0.02676005,0.00843789,0.18650534
-2.23611806,0.62965715,0.17489260,0.17617390,0.07779473,0.20077308,0.00028511,0.02434455,0.00777073,0.16855786
-2.23011506,0.57723206,0.16302100,0.15917086,0.07021191,0.18905435,0.00026195,0.02210942,0.00712039,0.15168746
-2.22411206,0.52856297,0.15221973,0.14312703,0.06331465,0.17839192,0.00023937,0.02008001,0.00649651,0.13601118
-2.21810905,0.48426973,0.14273102,0.12816996,0.05715141,0.16908593,0.00021766,0.01827832,0.00590772,0.12162588
-2.21210605,0.44490046,0.13477851,0.11440194,0.05176106,0.16142219,0.00019712,0.01672293,0.00536150,0.10860782
-2.20610305,0.41092679,0.12856455,0.10189994,0.04717317,0.15566754,0.00017797,0.01542912,0.00486418,0.09701297
-2.20010005,0.38274114,0.12426788,0.09071637,0.04340843,0.15206556,0.00016040,0.01440902,0.00442091,0.08687806
-2.19409705,0.36065574,0.12204169,0.08088056,0.04047931,0.15083266,0.00014456,0.01367175,0.00403568,0.07822206
-2.18809405,0.34490280,0.12201171,0.07240067,0.03839059,0.15215439,0.00013055,0.01322367,0.00371140,0.07104810
-2.18209105,0.33563549,0.12427443,0.06526597,0.03714005,0.15618186,0.00011845,0.01306854,0.00344998,0.06534553
-2.17608804,0.33292924,0.12889527,0.05944933,0.03671891,0.16302843,0.00010827,0.01320770,0.00325242,0.06109207
-2.17008504,0.33678317,0.13590671,0.05490969,0.03711237,0.17276648,0.00010002,0.01364023,0.00311892,0.05825583
-2.16408204,0.34712151,0.14530641,0.05159450,0.03829986,0.18542443,0.00009364,0.01436300,0.00304901,0.05679729
-2.15807904,0.36379488,0.15705544,0.04944201,0.04025530,0.20098411,0.00008909,0.01537077,0.00304167,0.05667090
-2.15207604,0.38658167,0.17107663,0.04838336,0.04294727,0.21937863,0.00008628,0.01665619,0.00309544,0.05782652
-2.14607304,0.41518973,0.18725341,0.04834441,0.04633911,0.24049103,0.00008511,0.01820988,0.00320855,0.06021050
-2.14007004,0.44925859,0.20542914,0.04924739,0.05038907,0.26415385,0.00008546,0.02002038,0.00337906,0.06376650
-2.13406703,0.48836280,0.22540733,0.05101225,0.05505049,0.29014998,0.00008721,0.02207430,0.00360495,0.06843610
-2.12806403,0.53201654,0.24695283,0.05355801,0.06027217,0.31821490,0.00009022,0.02435632,0.00388425,0.07415919
-2.12206103,0.57968001,0.26979433,0.05680374,0.06599881,0.34804070,0.00009436,0.02684945,0.00421517,0.08087415
-2.11605803,0.63076782,0.29362807,0.06066970,0.07217175,0.37928172,0.00009951,0.02953520,0.00459619,0.08851807
-2.11005503,0.68465951,0.31812311,0.06507822,0.07872989,0.41156212,0.00010552,0.03239393,0.00502621,0.09702681
