energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.32716358,6.26767884,0.04066001,0.18460053,0.72256287,2.35407725,0.97994273,3.29773650,0.62309429,0.00000000
-0.32116058,6.23592217,0.04163982,0.18220321,0.72387557,2.33674267,0.97129480,3.29147253,0.62135753,0.00000000
-0.31515758,6.19818081,0.04250533,0.17972105,0.72636248,2.31886608,0.96186074,3.27962473,0.61908465,0.00000000
-0.30915458,6.15408898,0.04323652,0.17715643,0.72994459,2.30062833,0.95157873,3.26167123,0.61625632,0.00000000
-0.30315158,6.10335573,0.04381573,0.17451032,0.73449240,2.28221952,0.94038935,3.23717121,0.61285254,0.00000000
-0.29714857,6.04579506,0.04422821,0.17178306,0.73982934,2.26384324,0.92824083,3.20578870,0.60885358,0.00000000
-0.29114557,5.98135444,0.04446254,0.16897504,0.74573711,2.24572150,0.91509419,3.16731348,0.60424102,0.00000000
-0.28514257,5.91014061,0.04451095,0.16608751,0.75196277,2.22810025,0.90092793,3.12167839,0.59899915,0.00000000
-0.27913957,5.83244184,0.04436955,0.16312329,0.75822745,2.21125519,0.88574230,3.06897230,0.59311657,0.00000000
-0.27313657,5.74874556,0.04403839,0.16008740,0.76423648,2.19549753,0.86956276,3.00944823,0.58658806,0.00000000
-0.26713357,5.65975071,0.04352146,0.15698767,0.76969062,2.18117945,0.85244277,2.94352633,0.57941661,0.00000000
-0.26113057,5.56637414,0.04282646,0.15383525,0.77429801,2.16869872,0.83446556,2.87179156,0.57161565,0.00000000
-0.25512756,5.46975025,0.04196464,0.15064489,0.77778637,2.15850193,0.81574501,2.79498609,0.56321121,0.00000000
-0.24912456,5.37122379,0.04095034,0.14743527,0.77991502,2.15108596,0.79642553,2.71399670,0.55424411,0.00000000
-0.24312156,5.27233523,0.03980063,0.14422900,0.78048615,2.14699706,0.77668087,2.62983749,0.54477184,0.00000000
-0.23711856,5.17479871,0.03853482,0.14105259,0.77935480,2.14682706,0.75671198,2.54362853,0.53487019,0.00000000
-0.23111556,5.08047285,0.03717385,0.13793621,0.77643715,2.15120634,0.73674389,2.45657113,0.52463423,0.00000000
-0.22511256,4.99132450,0.03573985,0.13491330,0.77171662,2.16079327,0.71702163,2.36992040,0.51417887,0.00000000
-0.21910955,4.90938639,0.03425547,0.13202007,0.76524739,2.17626002,0.69780539,2.28495620,0.50363847,0.00000000
-0.21310655,4.83670946,0.03274344,0.12929477,0.75715525,2.19827483,0.67936502,2.20295313,0.49316578,0.00000000
-0.20710355,4.77531109,0.03122595,0.12677693,0.74763550,2.22748109,0.66197387,2.12515083,0.48293003,0.00000000
-0.20110055,4.72712095,0.02972427,0.12450649,0.73694799,2.26447379,0.64590240,2.05272523,0.47311410,0.00000000
-0.19509755,4.69392598,0.02825824,0.12252278,0.72540946,2.30977416,0.63141150,1.98676196,0.46391101,0.00000000
-0.18909455,4.67731664,0.02684596,0.12086358,0.71338343,2.36380356,0.61874604,1.92823251,0.45551973,0.00000000
-0.18309155,4.67863648,0.02550347,0.11956415,0.70126816,2.42685771,0.60812848,1.87797408,0.44814042,0.00000000
-0.17708854,4.69893698,0.02424448,0.11865622,0.68948296,2.49908278,0.59975325,1.83667354,0.44196939,0.00000000
-0.17108554,4.73893991,0.02308027,0.11816723,0.67845368,2.58045446,0.59378167,1.80485619,0.43719397,0.00000000
-0.16508254,4.79900882,0.02201955,0.11811958,0.66859787,2.67076158,0.59033794,1.78287934,0.43398743,0.00000000
-0.15907954,4.87913133,0.02106849,0.11853009,0.66031021,2.76959528,0.58950621,1.77093110,0.43250422,0.00000000
-0.15307654,4.97891329,0.02023073,0.11940965,0.65394897,2.87634497,0.59132888,1.76903398,0.43287583,0.00000000
-0.14707354,5.09758564,0.01950750,0.12076310,0.64982388,2.99020167,0.59580625,1.77705339,0.43520729,0.00000000
-0.14107054,5.23402395,0.01889784,0.12258930,0.64818601,3.11016917,0.60289750,1.79471023,0.43957462,0.00000000
-0.13506753,5.38678044,0.01839881,0.12488150,0.64922009,3.23508327,0.61252301,1.82159729,0.44602320,0.00000000
-0.12906453,5.55412737,0.01800573,0.12762783,0.65303939,3.36363844,0.62456785,1.85719858,0.45456720,0.00000000
-0.12306153,5.73411059,0.01771259,0.13081205,0.65968344,3.49442149,0.63888640,1.90091076,0.46519016,0.00000000
-0.11705853,5.92461102,0.01751230,0.13441447,0.66911858,3.62595102,0.65530785,1.95206590,0.47784643,0.00000000
-0.11105553,6.12341198,0.01739709,0.13841291,0.68124122,3.75672120,0.67364232,2.00995460,0.49246364,0.00000000
-0.10505253,6.32826968,0.01735888,0.14278385,0.69588366,3.88524836,0.69368740,2.07384854,0.50894595,0.00000000
-0.09904952,6.53698400,0.01738958,0.14750343,0.71282205,4.01011833,0.71523482,2.14302176,0.52717791,0.00000000
-0.09304652,6.74746677,0.01748146,0.15254858,0.73178622,4.13003275,0.73807696,2.21676967,0.54702873,0.00000000
-0.08704352,6.95780475,0.01762742,0.15789791,0.75247076,4.24385225,0.76201290,2.29442537,0.56835685,0.00000000
-0.08104052,7.16631460,0.01782121,0.16353252,0.77454703,4.35063458,0.78685386,2.37537253,0.59101439,0.00000000
-0.07503752,7.37158749,0.01805763,0.16943660,0.79767533,4.44966605,0.81242759,2.45905449,0.61485146,0.00000000
-0.06903452,7.57252140,0.01833265,0.17559771,0.82151684,4.54048464,0.83858186,2.54497938,0.63971999,0.00000000
-0.06303152,7.76833956,0.01864341,0.18200689,0.84574482,4.62289359,0.86518646,2.63272101,0.66547693,0.00000000
-0.05702851,7.95859394,0.01898825,0.18865837,0.87005448,4.69696477,0.89213406,2.72191575,0.69198665,0.00000000
-0.05102551,8.14315358,0.01936657,0.19554904,0.89417118,4.76303114,0.91933954,2.81225539,0.71912243,0.00000000
-0.04502251,8.32217766,0.01977865,0.20267757,0.91785664,4.82166853,0.94673800,2.90347658,0.74676690,0.00000000
-0.03901951,8.49607448,0.02022547,0.21004327,0.94091291,4.87366707,0.97428147,2.99534720,0.77481146,0.00000000
-0.03301651,8.66544747,0.02070834,0.21764468,0.96318396,4.91999312,1.00193443,3.08765028,0.80315472,0.00000000
-0.02701351,8.83103056,0.02122866,0.22547805,0.98455493,4.96174307,1.02966840,3.18016641,0.83169993,0.00000000
-0.02101051,8.99361539,0.02178754,0.23353556,1.00494918,5.00009070,1.05745577,3.27265534,0.86035167,0.00000000
-0.01500750,9.15397348,0.02238543,0.24180363,1.02432331,5.03623006,1.08526326,3.36483778,0.88901197,0.00000000
-0.00900450,9.31277687,0.02302182,0.25026119,1.04266055,5.07131615,1.11304525,3.45637850,0.91757596,0.00000000
-0.00300150,9.47052090,0.02369492,0.25887811,1.05996301,5.10640588,1.14073751,3.54687157,0.94592765,0.00000000
0.00300150,9.62745303,0.02440139,0.26761391,1.07624323,5.14240186,1.16825144,3.63582890,0.97393576,0.00000000
0.00900450,9.78351143,0.02513618,0.27641677,1.09151554,5.18000147,1.19546955,3.72267299,1.00145032,0.00000000
0.01500750,9.93827683,0.02589240,0.28522299,1.10578799,5.21965360,1.22224224,3.80673457,1.02830004,0.00000000
0.02101051,10.09094076,0.02666128,0.29395700,1.11905517,5.26152518,1.24838627,3.88725587,1.05429094,0.00000000
0.02701351,10.24029268,0.02743232,0.30253187,1.13129256,5.30547928,1.27368528,3.96339992,1.07920639,0.00000000
0.03301651,10.38472751,0.02819338,0.31085052,1.14245271,5.35106605,1.29789233,4.03426590,1.10280884,0.00000000
0.03901951,10.52227457,0.02893105,0.31880749,1.15246362,5.39752731,1.32073465,4.09891048,1.12484320,0.00000000
0.04502251,10.65064747,0.02963095,0.32629133,1.16122943,5.44381495,1.34192048,4.15637463,1.14504194,0.00000000
0.05102551,10.76731370,0.03027821,0.33318758,1.16863348,5.48862264,1.36114779,4.20571506,1.16313193,0.00000000
0.05702851,10.86958162,0.03085800,0.33938210,1.17454348,5.53042985,1.37811469,4.24603912,1.17884252,0.00000000
0.06303152,10.95470140,0.03135607,0.34476485,1.17881870,5.56755656,1.39253099,4.27654191,1.19191491,0.00000000
0.06903452,11.01997571,0.03175933,0.34923375,1.18131857,5.59822623,1.40413054,4.29654385,1.20211210,0.00000000
0.07503752,11.06287541,0.03205642,0.35269865,1.18191238,5.62063474,1.41268359,4.30552698,1.20922918,0.00000000
0.08104052,11.08115479,0.03223827,0.35508503,1.18048937,5.63302204,1.41800880,4.30316830,1.21310338,0.00000000
0.08704352,11.07296107,0.03229857,0.35633744,1.17696856,5.63374368,1.41998401,4.28936819,1.21362322,0.00000000
0.09304652,11.03693262,0.03223418,0.35642236,1.17130791,5.62133889,1.41855542,4.26427243,1.21073655,0.00000000
0.09904952,10.97228124,0.03204544,0.35533034,1.16351197,5.59459234,1.41374435,4.22828641,1.20445669,0.00000000
0.10505253,10.87885404,0.03173634,0.35307738,1.15363775,5.55258689,1.40565141,4.18208026,1.19486642,0.00000000
0.11105553,10.75717167,0.03131462,0.34970532,1.14179828,5.49474503,1.39445757,4.12658446,1.18211962,0.00000000
0.11705853,10.60844075,0.03079165,0.34528131,1.12816358,5.42085729,1.38042202,4.06297539,1.16644010,0.00000000
0.12306153,10.43453935,0.03018223,0.33989623,1.11295905,5.33109652,1.36387672,3.99265115,1.14811786,0.00000000
0.12906453,10.23797589,0.02950425,0.33366225,1.09646113,5.22601764,1.34521790,3.91719822,1.12750262,0.00000000
0.13506753,10.02182296,0.02877823,0.32670946,1.07899055,5.10654295,1.32489472,3.83834998,1.10499503,0.00000000
0.14107054,9.78962875,0.02802673,0.31918182,1.06090329,4.97393408,1.30339551,3.75793855,1.08103574,0.00000000
0.14707354,9.54530988,0.02727371,0.31123261,1.04257986,4.82975191,1.28123224,3.67784170,1.05609289,0.00000000
0.15307654,9.29303006,0.02654378,0.30301945,1.02441323,4.67580645,1.25892386,3.59992675,1.03064841,0.00000000
0.15907954,9.03706991,0.02586147,0.29469925,1.00679606,4.51409905,1.23697913,3.52599366,1.00518386,0.00000000
0.16508254,8.78169325,0.02525042,0.28642331,0.99010776,4.34675967,1.21587991,3.45771936,0.98016632,0.00000000
0.17108554,8.53101543,0.02473267,0.27833261,0.97470201,4.17598165,1.19606534,3.39660552,0.95603488,0.00000000
0.17708854,8.28887910,0.02432789,0.27055375,0.96089520,4.00395706,1.17791786,3.34393170,0.93318841,0.00000000
0.18309155,8.05874210,0.02405278,0.26319550,0.94895643,3.83281485,1.16175156,3.30071554,0.91197500,0.00000000
0.18909455,7.84358185,0.02392045,0.25634623,0.93909922,3.66456434,1.14780321,3.26768160,0.89268348,0.00000000
0.19509755,7.64581944,0.02394002,0.25007223,0.93147554,3.50104587,1.13622662,3.24523983,0.87553738,0.00000000
0.20110055,7.46726584,0.02411626,0.24441699,0.92617211,3.34389011,1.12709016,3.23347446,0.86069148,0.00000000
0.20710355,7.30909170,0.02444939,0.23940152,0.92320918,3.19448703,1.12037775,3.23214365,0.84823098,0.00000000
0.21310655,7.17182091,0.02493505,0.23502552,0.92254170,3.05396511,1.11599315,3.24068982,0.83817324,0.00000000
0.21910955,7.05534727,0.02556439,0.23126941,0.92406280,2.92318078,1.11376712,3.25826022,0.83047201,0.00000000
0.22511256,6.95897266,0.02632432,0.22809706,0.92760932,2.80271764,1.11346729,3.28373685,0.82502376,0.00000000
0.23111556,6.88146422,0.02719790,0.22545905,0.93296901,2.69289462,1.11481008,3.31577467,0.82167571,0.00000000
0.23711856,6.82112729,0.02816483,0.22329638,0.93988918,2.59378212,1.11747410,3.35284657,0.82023540,0.00000000
0.24312156,6.77589068,0.02920209,0.22154420,0.94808625,2.50522437,1.12111453,3.39329344,0.82048096,0.00000000
0.24912456,6.74340006,0.03028470,0.22013569,0.95725582,2.42686691,1.12537759,3.43537761,0.82217188,0.00000000
0.25512756,6.72111550,0.03138644,0.21900563,0.96708278,2.35818719,1.12991471,3.47733755,0.82505968,0.00000000
0.26113057,6.70640910,0.03248075,0.21809362,0.97725113,2.29852701,1.13439555,3.51744212,0.82889798,0.00000000
0.26713357,6.69665897,0.03354154,0.21734685,0.98745310,2.24712516,1.13851964,3.55404237,0.83345169,0.00000000
0.27313657,6.68933603,0.03454399,0.21672219,0.99739716,2.20314907,1.14202586,3.58561919,0.83850478,0.00000000
0.27913957,6.68208094,0.03546542,0.21618759,1.00681488,2.16572436,1.14469975,3.61082529,0.84386658,0.00000000
0.28514257,6.67276895,0.03628587,0.21572277,1.01546628,2.13396146,1.14637831,3.62852028,0.84937623,0.00000000
0.29114557,6.65956096,0.03698882,0.21531920,1.02314372,2.10697885,1.14695222,3.63779788,0.85490530,0.00000000
0.29714857,6.64094031,0.03756154,0.21497934,1.02967429,2.08392252,1.14636562,3.63800460,0.86035858,0.00000000
0.30315158,6.61573497,0.03799553,0.21471534,1.03492078,2.06398176,1.14461360,3.62874973,0.86567308,0.00000000
0.30915458,6.58312582,0.03828661,0.21454716,1.03878140,2.04640138,1.14173776,3.60990671,0.87081549,0.00000000
0.31515758,6.54264231,0.03843495,0.21450042,1.04118845,2.03049074,1.13782010,3.58160626,0.87577823,0.00000000
0.32116058,6.49414685,0.03844497,0.21460388,1.04210622,2.01563009,1.13297581,3.54422214,0.88057453,0.00000000
0.32716358,6.43781017,0.03832498,0.21488698,1.04152831,2.00127470,1.12734541,3.49835038,0.88523281,0.00000000
0.33316658,6.37407974,0.03808683,0.21537732,1.03947473,1.98695734,1.12108665,3.44478333,0.88979060,0.00000000
0.33916958,6.30364334,0.03774530,0.21609845,1.03598893,1.97228968,1.11436672,3.38447968,0.89428859,0.00000000
0.34517259,6.22739020,0.03731757,0.21706787,1.03113510,1.95696283,1.10735507,3.31853193,0.89876487,0.00000000
0.35117559,6.14637138,0.03682249,0.21829554,1.02499574,1.94074750,1.10021732,3.24813263,0.90324991,0.00000000
0.35717859,6.06176142,0.03627988,0.21978284,1.01766979,1.92349390,1.09311029,3.17454062,0.90776229,0.00000000
0.36318159,5.97482220,0.03570990,0.22152205,1.00927120,1.90513131,1.08617856,3.09904853,0.91230560,0.00000000
0.36918459,5.88687039,0.03513237,0.22349634,0.99992807,1.88566742,1.07955239,3.02295230,0.91686639,0.00000000
0.37518759,5.79924867,0.03456613,0.22568034,0.98978217,1.86518697,1.07334702,2.94752380,0.92141352,0.00000000
0.38119060,5.71330120,0.03402864,0.22804109,0.97898884,1.84384980,1.06766331,2.87398687,0.92589859,0.00000000
0.38719360,5.63035309,0.03353546,0.23053942,0.96771696,1.82188755,1.06258936,2.80349712,0.93025769,0.00000000
0.39319660,5.55169338,0.03310003,0.23313159,0.95614901,1.79959912,1.05820295,2.73712587,0.93441409,0.00000000
0.39919960,5.47856109,0.03273345,0.23577116,0.94448088,1.77734431,1.05457443,2.67584783,0.93828187,0.00000000
0.40520260,5.41213358,0.03244442,0.23841090,0.93292127,1.75553563,1.05176984,2.62053257,0.94177019,0.00000000
0.41120560,5.35351635,0.03223928,0.24100467,0.92169069,1.73462811,1.04985382,2.57193930,0.94478801,0.00000000
0.41720860,5.30373376,0.03212213,0.24350924,0.91101964,1.71510710,1.04889217,2.53071450,0.94724903,0.00000000
0.42321161,5.26371985,0.03209502,0.24588575,0.90114625,1.69747433,1.04895374,2.49739198,0.94907643,0.00000000
0.42921461,5.23430899,0.03215827,0.24810105,0.89231295,1.68223245,1.05011150,2.47239481,0.95020748,0.00000000
0.43521761,5.21622589,0.03231070,0.25012860,0.88476260,1.66986851,1.05244262,2.45603849,0.95059740,0.00000000
0.44122061,5.21007498,0.03255002,0.25194905,0.87873375,1.66083682,1.05602766,2.44853508,0.95022263,0.00000000
0.44722361,5.21632928,0.03287307,0.25355039,0.87445548,1.65554201,1.06094870,2.44999764,0.94908304,0.00000000
0.45322661,5.23531893,0.03327616,0.25492786,0.87214165,1.65432270,1.06728667,2.46044479,0.94720319,0.00000000
0.45922961,5.26721994,0.03375527,0.25608341,0.87198505,1.65743667,1.07511796,2.47980500,0.94463239,0.00000000
0.46523262,5.31204362,0.03430625,0.25702500,0.87415137,1.66504805,1.08451040,2.50792051,0.94144367,0.00000000
0.47123562,5.36962748,0.03492494,0.25776560,0.87877340,1.67721713,1.09551907,2.54455072,0.93773159,0.00000000
0.47723862,5.43962800,0.03560717,0.25832212,0.88594565,1.69389344,1.10818197,2.58937507,0.93360908,0.00000000
0.48324162,5.52151623,0.03634875,0.25871419,0.89571943,1.71491220,1.12251587,2.64199548,0.92920334,0.00000000
0.48924462,5.61457659,0.03714536,0.25896305,0.90809893,1.73999469,1.13851259,2.70193850,0.92465106,0.00000000
0.49524762,5.71790947,0.03799239,0.25909030,0.92303817,1.76875239,1.15613599,2.76865726,0.92009320,0.00000000
0.50125063,5.83043792,0.03888471,0.25911701,0.94043919,1.80069497,1.17531963,2.84153362,0.91566947,0.00000000
0.50725363,5.95091887,0.03981644,0.25906271,0.96015149,1.83524180,1.19596559,2.91988062,0.91151294,0.00000000
0.51325663,6.07795858,0.04078071,0.25894479,0.98197299,1.87173672,1.21794418,3.00294558,0.90774489,0.00000000
0.51925963,6.21003266,0.04176947,0.25877793,1.00565235,1.90946545,1.24109489,3.08991405,0.90447030,0.00000000
0.52526263,6.34551003,0.04277323,0.25857379,1.03089287,1.94767520,1.26522846,3.17991495,0.90177405,0.00000000
0.53126563,6.48268061,0.04378103,0.25834094,1.05735786,1.98559566,1.29012993,3.27202702,0.89971824,0.00000000
0.53726863,6.61978621,0.04478032,0.25808484,1.08467734,2.02246076,1.31556289,3.36528680,0.89834056,0.00000000
0.54327164,6.75505387,0.04575710,0.25780811,1.11245616,2.05753041,1.34127444,3.45869828,0.89765392,0.00000000
0.54927464,6.88673090,0.04669604,0.25751085,1.14028303,2.09011150,1.36700100,3.55124426,0.89764735,0.00000000
0.55527764,7.01312085,0.04758077,0.25719113,1.16774054,2.11957744,1.39247466,3.64189942,0.89828811,0.00000000
0.56128064,7.13261946,0.04839431,0.25684547,1.19441573,2.14538572,1.41742994,3.72964492,0.89952485,0.00000000
0.56728364,7.24374968,0.04911953,0.25646946,1.21991089,2.16709270,1.44161061,3.81348453,0.90129178,0.00000000
0.57328664,7.34519464,0.04973974,0.25605838,1.24385428,2.18436542,1.46477659,3.89246174,0.90351346,0.00000000
0.57928964,7.43582788,0.05023933,0.25560782,1.26591035,2.19698988,1.48671041,3.96567773,0.90611007,0.00000000
0.58529265,7.51473958,0.05060444,0.25511430,1.28578915,2.20487565,1.50722321,4.03230949,0.90900279,0.00000000
0.59129565,7.58125803,0.05082362,0.25457585,1.30325441,2.20805656,1.52615997,4.09162761,0.91211902,0.00000000
0.59729865,7.63496548,0.05088848,0.25399255,1.31813014,2.20668762,1.54340377,4.14301317,0.91539715,0.00000000
0.60330165,7.67570754,0.05079421,0.25336701,1.33030524,2.20103814,1.55887878,4.18597293,0.91879057,0.00000000
0.60930465,7.70359567,0.05054007,0.25270473,1.33973608,2.19148132,1.57255207,4.22015213,0.92227068,0.00000000
0.61530765,7.71900218,0.05012968,0.25201442,1.34644674,2.17848073,1.58443380,4.24534439,0.92582879,0.00000000
0.62131066,7.72254771,0.04957119,0.25130816,1.35052699,2.16257401,1.59457594,4.26149785,0.92947670,0.00000000
0.62731366,7.71508114,0.04887727,0.25060139,1.35212795,2.14435443,1.60306948,4.26871732,0.93324596,0.00000000
0.63331666,7.69765248,0.04806492,0.24991285,1.35145564,2.12445092,1.61004003,4.26726191,0.93718587,0.00000000
0.63931966,7.67147920,0.04715507,0.24926430,1.34876263,2.10350716,1.61564225,4.25753805,0.94136027,0.00000000
0.64532266,7.63790714,0.04617208,0.24868005,1.34433826,2.08216070,1.62005293,4.24008804,0.94584333,0.00000000
0.65132566,7.59836729,0.04514298,0.24818640,1.33849766,2.06102258,1.62346334,4.21557420,0.95071455,0.00000000
0.65732866,7.55432990,0.04409674,0.24781088,1.33157016,2.04065835,1.62607100,4.18475934,0.95605327,0.00000000
0.66333167,7.50725759,0.04306327,0.24758141,1.32388765,2.02157115,1.62807124,4.14848412,0.96193299,0.00000000
0.66933467,7.45855949,0.04207253,0.24752526,1.31577324,2.00418746,1.62964906,4.10764223,0.96841571,0.00000000
0.67533767,7.40954800,0.04115349,0.24766807,1.30753081,1.98884595,1.63097156,4.06315437,0.97554686,0.00000000
0.68134067,7.36140010,0.04033319,0.24803272,1.29943585,1.97579000,1.63218147,4.01594213,0.98335068,0.00000000
0.68734367,7.31512476,0.03963585,0.24863825,1.29172794,1.96516387,1.63339194,3.96690294,0.99182673,0.00000000
0.69334667,7.27153776,0.03908205,0.24949884,1.28460509,1.95701278,1.63468299,3.91688700,1.00094732,0.00000000
0.69934967,7.23124485,0.03868805,0.25062289,1.27822016,1.95128667,1.63609970,3.86667721,1.01065630,0.00000000
0.70535268,7.19463396,0.03846526,0.25201219,1.27267936,1.94784750,1.63765230,3.81697295,1.02086897,0.00000000
0.71135568,7.16187636,0.03841986,0.25366132,1.26804274,1.94647945,1.63931805,3.76837807,1.03147335,0.00000000
0.71735868,7.13293667,0.03855263,0.25555723,1.26432658,1.94690169,1.64104475,3.72139366,1.04233254,0.00000000
0.72336168,7.10759089,0.03885894,0.25767902,1.26150741,1.94878290,1.64275582,3.67641545,1.05328813,0.00000000
0.72936468,7.08545129,0.03932893,0.25999801,1.25952730,1.95175697,1.64435637,3.63373584,1.06416450,0.00000000
0.73536768,7.06599685,0.03994781,0.26247801,1.25830017,1.95543895,1.64574007,3.59355005,1.07477374,0.00000000
0.74137069,7.04860750,0.04069643,0.26507585,1.25771862,1.95944067,1.64679641,3.55596579,1.08492101,0.00000000
0.74737369,7.03260051,0.04155183,0.26774217,1.25766105,1.96338534,1.64741780,3.52101577,1.09441012,0.00000000
0.75337669,7.01726718,0.04248805,0.27042236,1.25799859,1.96692052,1.64750629,3.48867201,1.10304907,0.00000000
0.75937969,7.00190815,0.04347689,0.27305773,1.25860166,1.96972893,1.64697933,3.45886130,1.11065540,0.00000000
0.76538269,6.98586583,0.04448885,0.27558685,1.25934576,1.97153696,1.64577459,3.43148055,1.11706110,0.00000000
0.77138569,6.96855260,0.04549396,0.27794699,1.26011643,1.97212051,1.64385329,3.40641152,1.12211704,0.00000000
0.77738869,6.94947381,0.04646275,0.28007568,1.26081313,1.97130824,1.64120224,3.38353386,1.12569667,0.00000000
0.78339170,6.92824482,0.04736701,0.28191229,1.26135211,1.96898230,1.63783430,3.36273606,1.12769908,0.00000000
0.78939470,6.90460188,0.04818066,0.28339970,1.26166813,1.96507679,1.63378755,3.34392369,1.12805120,0.00000000
0.79539770,6.87840660,0.04888041,0.28448587,1.26171520,1.95957426,1.62912307,3.32702470,1.12670932,0.00000000
0.80140070,6.84964454,0.04944634,0.28512536,1.26146638,1.95250063,1.62392179,3.31199166,1.12365977,0.00000000
0.80740370,6.81841818,0.04986239,0.28528084,1.26091283,1.94391911,1.61828049,3.29880104,1.11891895,0.00000000
0.81340670,6.78493533,0.05011666,0.28492434,1.26006224,1.93392333,1.61230722,3.28744963,1.11253267,0.00000000
0.81940970,6.74949360,0.05020161,0.28403838,1.25893689,1.92263036,1.60611657,3.27794870,1.10457495,0.00000000
0.82541271,6.71246219,0.05011407,0.28261690,1.25757137,1.91017390,1.59982489,3.27031615,1.09514632,0.00000000
0.83141571,6.67426193,0.04985515,0.28066592,1.25601039,1.89669790,1.59354584,3.26456742,1.08437168,0.00000000
0.83741871,6.63534466,0.04943002,0.27820390,1.25430659,1.88235115,1.58738640,3.26070569,1.07239788,0.00000000
0.84342171,6.59617292,0.04884755,0.27526189,1.25251856,1.86728262,1.58144350,3.25871209,1.05939098,0.00000000
0.84942471,6.55720092,0.04811988,0.27188326,1.25070920,1.85163800,1.57580142,3.25853652,1.04553339,0.00000000
0.85542771,6.51885746,0.04726194,0.26812315,1.24894448,1.83555728,1.57053000,3.26008975,1.03102077,0.00000000
0.86143072,6.48153144,0.04629083,0.26404766,1.24729239,1.81917332,1.56568358,3.26323718,1.01605888,0.00000000
0.86743372,6.44556035,0.04522535,0.25973259,1.24582242,1.80261132,1.56130075,3.26779492,1.00086031,0.00000000
0.87343672,6.41122197,0.04408532,0.25526200,1.24460506,1.78598904,1.55740467,3.27352817,0.98564115,0.00000000
0.87943972,6.37872935,0.04289115,0.25072644,1.24371157,1.76941754,1.55400403,3.28015241,0.97061753,0.00000000
0.88544272,6.34822899,0.04166326,0.24622097,1.24321369,1.75300225,1.55109437,3.28733709,0.95600216,0.00000000
0.89144572,6.31980171,0.04042169,0.24184296,1.24318320,1.73684412,1.54865960,3.29471196,0.94200072,0.00000000
0.89744872,6.29346621,0.03918571,0.23768979,1.24369121,1.72104074,1.54667384,3.30187556,0.92880827,0.00000000
0.90345173,6.26918442,0.03797359,0.23385646,1.24480704,1.70568720,1.54510310,3.30840566,0.91660551,0.00000000
0.90945473,6.24686836,0.03680234,0.23043318,1.24659659,1.69087652,1.54390700,3.31387104,0.90555519,0.00000000
0.91545773,6.22638786,0.03568763,0.22750298,1.24912016,1.67669966,1.54304033,3.31784413,0.89579844,0.00000000
0.92146073,6.20757859,0.03464372,0.22513955,1.25242979,1.66324503,1.54245440,3.31991393,0.88745141,0.00000000
0.92746373,6.19024995,0.03368349,0.22340515,1.25656600,1.65059749,1.54209819,3.31969849,0.88060203,0.00000000
0.93346673,6.17419241,0.03281849,0.22234885,1.26155426,1.63883685,1.54191938,3.31685655,0.87530731,0.00000000
0.93946973,6.15918394,0.03205899,0.22200510,1.26740120,1.62803606,1.54186516,3.31109777,0.87159103,0.00000000
0.94547274,6.14499552,0.03141414,0.22239265,1.27409093,1.61825916,1.54188300,3.30219100,0.86944226,0.00000000
0.95147574,6.13139548,0.03089206,0.22351389,1.28158148,1.60955906,1.54192134,3.28997049,0.86881453,0.00000000
0.95747874,6.11815281,0.03049986,0.22535469,1.28980202,1.60197548,1.54193032,3.27433965,0.86962606,0.00000000
0.96348174,6.10503958,0.03024377,0.22788466,1.29865070,1.59553294,1.54186260,3.25527241,0.87176094,0.00000000
0.96948474,6.09183269,0.03012913,0.23105794,1.30799373,1.59023923,1.54167426,3.23281215,0.87507136,0.00000000
0.97548774,6.07831504,0.03016032,0.23481443,1.31766568,1.58608417,1.54132578,3.20706839,0.87938091,0.00000000
0.98149075,6.06427669,0.03034072,0.23908144,1.32747127,1.58303907,1.54078327,3.17821149,0.88448889,0.00000000
0.98749375,6.04951582,0.03067254,0.24377577,1.33718868,1.58105661,1.54001955,3.14646569,0.89017546,0.00000000
0.99349675,6.03384002,0.03115666,0.24880611,1.34657435,1.58007136,1.53901549,3.11210087,0.89620754,0.00000000
0.99949975,6.01706790,0.03179239,0.25407560,1.35536925,1.58000091,1.53776110,3.07542349,0.90234518,0.00000000
1.00550275,5.99903096,0.03257721,0.25948465,1.36330626,1.58074740,1.53625656,3.03676702,0.90834823,0.00000000
1.01150575,5.97957589,0.03350656,0.26493379,1.37011863,1.58219954,1.53451300,2.99648236,0.91398299,0.00000000
1.01750875,5.95856707,0.03457354,0.27032643,1.37554884,1.58423486,1.53255293,2.95492857,0.91902857,0.00000000
1.02351176,5.93588918,0.03576870,0.27557153,1.37935777,1.58672221,1.53041030,2.91246421,0.92328277,0.00000000
1.02951476,5.91144976,0.03707985,0.28058602,1.38133353,1.58952435,1.52813008,2.86943958,0.92656713,0.00000000
1.03551776,5.88518154,0.03849197,0.28529690,1.38129967,1.59250046,1.52576742,2.82619001,0.92873114,0.00000000
1.04152076,5.85704441,0.03998713,0.28964300,1.37912224,1.59550871,1.52338632,2.78303038,0.92965529,0.00000000
1.04752376,5.82702688,0.04154460,0.29357621,1.37471549,1.59840852,1.52105789,2.74025086,0.92925306,0.00000000
1.05352676,5.79514707,0.04314099,0.29706239,1.36804577,1.60106282,1.51885834,2.69811398,0.92747174,0.00000000
