energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-2.84842421,4.71045807,0.00186800,0.04172012,0.33470353,3.68367445,0.20632196,1.31238336,0.01123759,0.11256694
-2.84242121,4.84697065,0.00190526,0.04332856,0.34199624,3.76283452,0.21754458,1.37104254,0.01164823,0.11791065
-2.83641821,4.98114870,0.00193509,0.04500622,0.34913367,3.83805863,0.22895023,1.43049599,0.01204488,0.12336561
-2.83041521,5.11154700,0.00195712,0.04673015,0.35598981,3.90873995,0.24041090,1.48994200,0.01242104,0.12886997
-2.82441221,5.23676601,0.00197112,0.04847555,0.36244652,3.97436624,0.25179153,1.54854653,0.01277034,0.13435852
-2.81840920,5.35548081,0.00197702,0.05021651,0.36839694,4.03452646,0.26295263,1.60546348,0.01308669,0.13976395
-2.81240620,5.46646677,0.00197485,0.05192675,0.37374851,4.08891314,0.27375304,1.65985562,0.01336453,0.14501807
-2.80640320,5.56862168,0.00196478,0.05358035,0.37842559,4.13732059,0.28405286,1.71091552,0.01359890,0.15005325
-2.80040020,5.66098398,0.00194709,0.05515239,0.38237129,4.17963983,0.29371653,1.75788574,0.01378563,0.15480367
-2.79439720,5.74274713,0.00192217,0.05661955,0.38554886,4.21585068,0.30261581,1.80007788,0.01392141,0.15920677
-2.78839420,5.81327004,0.00189049,0.05796066,0.38794216,4.24601197,0.31063281,1.83688963,0.01400391,0.16320454
-2.78239120,5.87208370,0.00185263,0.05915707,0.38955556,4.27025065,0.31766276,1.86781937,0.01403179,0.16674479
-2.77638819,5.91889423,0.00180923,0.06019302,0.39041313,4.28875037,0.32361662,1.89247788,0.01400474,0.16978233
-2.77038519,5.95358245,0.00176098,0.06105581,0.39055722,4.30174042,0.32842341,1.91059681,0.01392349,0.17228005
-2.76438219,5.97620023,0.00170866,0.06173595,0.39004648,4.30948539,0.33203210,1.92203349,0.01378972,0.17420982
-2.75837919,5.98696395,0.00165307,0.06222715,0.38895347,4.31227590,0.33441310,1.92677221,0.01360604,0.17555329
-2.75237619,5.98624511,0.00159508,0.06252633,0.38736197,4.31042071,0.33555923,1.92492184,0.01337589,0.17630237
-2.74637319,5.97455848,0.00153559,0.06263342,0.38536399,4.30424023,0.33548620,1.91670992,0.01310342,0.17645961
-2.74037019,5.95254802,0.00147555,0.06255121,0.38305681,4.29406133,0.33423248,1.90247371,0.01279336,0.17603827
-2.73436718,5.92097088,0.00141594,0.06228512,0.38053992,4.28021339,0.33185858,1.88264829,0.01245093,0.17506213
-2.72836418,5.88067982,0.00135778,0.06184293,0.37791213,4.26302531,0.32844574,1.85775260,0.01208164,0.17356509
-2.72236118,5.83260435,0.00130216,0.06123453,0.37526888,4.24282326,0.32409416,1.82837357,0.01169123,0.17159046
-2.71635818,5.77773117,0.00125017,0.06047155,0.37269981,4.21992898,0.31892059,1.79514937,0.01128543,0.16919004
-2.71035518,5.71708416,0.00120297,0.05956713,0.37028667,4.19465834,0.31305555,1.75875202,0.01086995,0.16642295
-2.70435218,5.65170458,0.00116174,0.05853557,0.36810160,4.16732003,0.30664014,1.71987031,0.01045028,0.16335428
-2.69834917,5.58263181,0.00112772,0.05739203,0.36620581,4.13821432,0.29982257,1.67919329,0.01003161,0.16005361
-2.69234617,5.51088522,0.00110216,0.05615225,0.36464866,4.10763174,0.29275456,1.63739509,0.00961877,0.15659334
-2.68634317,5.43744753,0.00108634,0.05483225,0.36346713,4.07585179,0.28558758,1.59512122,0.00921613,0.15304709
-2.68034017,5.36325003,0.00108156,0.05344804,0.36268570,4.04314164,0.27846921,1.55297697,0.00882757,0.14948799
-2.67433717,5.28916009,0.00108911,0.05201539,0.36231653,4.00975491,0.27153966,1.51151771,0.00845643,0.14598710
-2.66833417,5.21597100,0.00111027,0.05054954,0.36236004,3.97593059,0.26492844,1.47124164,0.00810553,0.14261192
-2.66233117,5.14439437,0.00114628,0.04906500,0.36280569,3.94189223,0.25875156,1.43258454,0.00777711,0.13942506
-2.65632816,5.07505513,0.00119833,0.04757534,0.36363304,3.90784741,0.25310900,1.39591685,0.00747293,0.13648314
-2.65032516,5.00848885,0.00126751,0.04609303,0.36481300,3.87398742,0.24808283,1.36154249,0.00719423,0.13383592
-2.64432216,4.94514147,0.00135482,0.04462926,0.36630924,3.84048737,0.24373571,1.32969960,0.00694177,0.13152568
-2.63831916,4.88537091,0.00146110,0.04319391,0.36807961,3.80750643,0.24011011,1.30056259,0.00671594,0.12958692
-2.63231616,4.82945045,0.00158703,0.04179540,0.37007777,3.77518835,0.23722803,1.27424545,0.00651674,0.12804628
-2.62631316,4.77757344,0.00173308,0.04044075,0.37225467,3.74366210,0.23509127,1.25080592,0.00634387,0.12692272
-2.62031016,4.72985907,0.00189948,0.03913554,0.37456012,3.71304259,0.23368227,1.23025027,0.00619678,0.12622794
-2.61430715,4.68635880,0.00208623,0.03788402,0.37694428,3.68343142,0.23296541,1.21253847,0.00607469,0.12596698
-2.60830415,4.64706333,0.00229302,0.03668914,0.37935903,3.65491769,0.23288873,1.19758944,0.00597669,0.12613895
-2.60230115,4.61190975,0.00251923,0.03555276,0.38175934,3.62757884,0.23338601,1.18528638,0.00590175,0.12673783
-2.59629815,4.58078885,0.00276394,0.03447573,0.38410438,3.60148163,0.23437914,1.17548189,0.00584874,0.12775336
-2.59029515,4.55355244,0.00302590,0.03345807,0.38635871,3.57668327,0.23578070,1.16800286,0.00581651,0.12917186
-2.58429215,4.53002063,0.00330353,0.03249917,0.38849315,3.55323288,0.23749662,1.16265504,0.00580387,0.13097702
-2.57828914,4.50998917,0.00359492,0.03159796,0.39048571,3.53117332,0.23942900,1.15922737,0.00580962,0.13315059
-2.57228614,4.49323670,0.00389786,0.03075302,0.39232226,3.51054349,0.24147878,1.15749593,0.00583258,0.13567294
-2.56628314,4.47953200,0.00420984,0.02996280,0.39399715,3.49138108,0.24354838,1.15722757,0.00587155,0.13852347
-2.56028014,4.46864117,0.00452809,0.02922571,0.39551365,3.47372581,0.24554420,1.15818335,0.00592540,0.14168089
-2.55427714,4.46033456,0.00484961,0.02854021,0.39688427,3.45762289,0.24737881,1.16012162,0.00599295,0.14512329
-2.54827414,4.45439335,0.00517122,0.02790493,0.39813089,3.44312668,0.24897302,1.16280094,0.00607309,0.14882816
-2.54227114,4.45061544,0.00548957,0.02731870,0.39928465,3.43030412,0.25025742,1.16598275,0.00616468,0.15277219
-2.53626813,4.44882050,0.00580124,0.02678057,0.40038560,3.41923761,0.25117375,1.16943380,0.00626661,0.15693106
-2.53026513,4.44885359,0.00610273,0.02628981,0.40148206,3.41002690,0.25167579,1.17292849,0.00637775,0.16127912
-2.52426213,4.45058727,0.00639056,0.02584594,0.40262963,3.40278968,0.25172986,1.17625083,0.00649695,0.16578906
-2.51825913,4.45392169,0.00666130,0.02544864,0.40388983,3.39766038,0.25131490,1.17919637,0.00662308,0.17043160
-2.51225613,4.45878248,0.00691165,0.02509778,0.40532827,3.39478677,0.25042220,1.18157386,0.00675496,0.17517521
-2.50625313,4.46511634,0.00713844,0.02479337,0.40701248,3.39432446,0.24905472,1.18320666,0.00689136,0.17998594
-2.50025013,4.47288426,0.00733874,0.02453551,0.40900929,3.39642881,0.24722603,1.18393411,0.00703107,0.18482729
-2.49424712,4.48205256,0.00750990,0.02432438,0.41138185,3.40124472,0.24495903,1.18361264,0.00717277,0.18966031
-2.48824412,4.49258208,0.00764956,0.02416023,0.41418636,3.40889437,0.24228440,1.18211680,0.00731516,0.19444373
-2.48224112,4.50441606,0.00775576,0.02404340,0.41746865,3.41946348,0.23923885,1.17934015,0.00745686,0.19913428
-2.47623812,4.51746733,0.00782692,0.02397427,0.42126067,3.43298667,0.23586336,1.17519614,0.00759647,0.20368721
-2.47023512,4.53160555,0.00786194,0.02395335,0.42557716,3.44943286,0.23220129,1.16961882,0.00773256,0.20805683
-2.46423212,4.54664546,0.00786017,0.02398125,0.43041260,3.46869139,0.22829668,1.16256366,0.00786366,0.21219726
-2.45822911,4.56233689,0.00782149,0.02405874,0.43573867,3.49056004,0.22419259,1.15400812,0.00798834,0.21606322
-2.45222611,4.57835748,0.00774629,0.02418675,0.44150241,3.51473569,0.21992968,1.14395229,0.00810518,0.21961091
-2.44622311,4.59430868,0.00763548,0.02436640,0.44762526,3.54080855,0.21554501,1.13241934,0.00821280,0.22279894
-2.44022011,4.60971584,0.00749053,0.02459896,0.45400314,3.56826079,0.21107123,1.11945573,0.00830993,0.22558921
-2.43421711,4.62403257,0.00731340,0.02488589,0.46050761,3.59646990,0.20653593,1.10513128,0.00839541,0.22794782
-2.42821411,4.63664963,0.00710653,0.02522873,0.46698828,3.62471723,0.20196148,1.08953872,0.00846824,0.22984584
-2.42221111,4.64690823,0.00687281,0.02562902,0.47327635,3.65220178,0.19736506,1.07279298,0.00852759,0.23126012
-2.41620810,4.65411745,0.00661555,0.02608822,0.47918925,3.67805886,0.19275910,1.05502987,0.00857288,0.23217381
-2.41020510,4.65757504,0.00633837,0.02660754,0.48453630,3.70138321,0.18815186,1.03640417,0.00860379,0.23257690
-2.40420210,4.65659096,0.00604517,0.02718776,0.48912512,3.72125587,0.18354831,1.01708725,0.00862024,0.23246650
-2.39819910,4.65051262,0.00574005,0.02782905,0.49276850,3.73677366,0.17895114,0.99726392,0.00862246,0.23184705
-2.39219610,4.63875062,0.00542721,0.02853074,0.49529161,3.74708016,0.17436188,0.97712886,0.00861098,0.23073026
-2.38619310,4.62080402,0.00511089,0.02929109,0.49653901,3.75139694,0.16978198,0.95688252,0.00858662,0.22913500
-2.38019010,4.59628376,0.00479526,0.03010713,0.49638128,3.74905363,0.16521395,0.93672663,0.00855046,0.22708695
-2.37418709,4.56493325,0.00448436,0.03097439,0.49472088,3.73951545,0.16066239,0.91685953,0.00850386,0.22461816
-2.36818409,4.52664505,0.00418201,0.03188684,0.49149699,3.72240698,0.15613483,0.89747146,0.00844839,0.22176642
-2.36218109,4.48147279,0.00389173,0.03283670,0.48668894,3.69753096,0.15164242,0.87874006,0.00838582,0.21857458
-2.35617809,4.42963766,0.00361671,0.03381445,0.48031827,3.66488120,0.14720047,0.86082617,0.00831805,0.21508970
-2.35017509,4.37152909,0.00335971,0.03480887,0.47244900,3.62464887,0.14282861,0.84387023,0.00824710,0.21136220
-2.34417209,4.30769933,0.00312305,0.03580712,0.46318636,3.57722172,0.13855079,0.82798947,0.00817502,0.20744480
-2.33816908,4.23885214,0.00290857,0.03679493,0.45267368,3.52317611,0.13439506,0.81327588,0.00810385,0.20339157
-2.33216608,4.16582574,0.00271761,0.03775693,0.44108791,3.46326190,0.13039296,0.79979524,0.00803562,0.19925683
-2.32616308,4.08957061,0.00255099,0.03867697,0.42863357,3.39838087,0.12657883,0.78758714,0.00797222,0.19509406
-2.32016008,4.01112299,0.00240903,0.03953853,0.41553577,3.32955912,0.12298880,0.77666597,0.00791543,0.19095482
-2.31415708,3.93157484,0.00229155,0.04032523,0.40203220,3.25791478,0.11965971,0.76702289,0.00786683,0.18688769
-2.30815408,3.85204144,0.00219791,0.04102130,0.38836485,3.18462190,0.11662778,0.75862859,0.00782782,0.18293719
-2.30215108,3.77362769,0.00212702,0.04161210,0.37477142,3.11087211,0.11392730,0.75143669,0.00779952,0.17914285
-2.29614807,3.69739443,0.00207738,0.04208464,0.36147710,3.03783551,0.11158923,0.74538762,0.00778280,0.17553831
-2.29014507,3.62432590,0.00204714,0.04242801,0.34868693,2.96662212,0.10963981,0.74041265,0.00777825,0.17215049
-2.28414207,3.55529960,0.00203416,0.04263379,0.33657902,2.89824562,0.10809928,0.73643799,0.00778615,0.16899903
-2.27813907,3.49105958,0.00203604,0.04269640,0.32529904,2.83359061,0.10698069,0.73338865,0.00780646,0.16609570
-2.27213607,3.43219422,0.00205019,0.04261328,0.31495612,2.77338474,0.10628888,0.73119183,0.00783886,0.16344423
-2.26613307,3.37911935,0.00207391,0.04238509,0.30562031,2.71817680,0.10601972,0.72977984,0.00788270,0.16104013
-2.26013007,3.33206723,0.00210443,0.04201562,0.29732168,2.66832155,0.10615956,0.72909222,0.00793703,0.15887092
-2.25412706,3.29108207,0.00213899,0.04151179,0.29005112,2.62397197,0.10668499,0.72907724,0.00800066,0.15691652
-2.24812406,3.25602212,0.00217488,0.04088340,0.28376272,2.58507911,0.10756296,0.72969252,0.00807215,0.15514989
-2.24212106,3.22656838,0.00220954,0.04014287,0.27837754,2.55139957,0.10875115,0.73090509,0.00814985,0.15353794
-2.23611806,3.20223972,0.00224059,0.03930485,0.27378874,2.52251029,0.11019873,0.73269069,0.00823200,0.15204267
-2.23011506,3.18241387,0.00226585,0.03838581,0.26986761,2.49783005,0.11184744,0.73503278,0.00831675,0.15062252
-2.22411206,3.16635361,0.00228347,0.03740360,0.26647032,2.47664675,0.11363294,0.73792105,0.00840223,0.14923387
-2.21810905,3.15323705,0.00229185,0.03637696,0.26344516,2.45814941,0.11548643,0.74134985,0.00848666,0.14783264
-2.21210605,3.14219122,0.00228978,0.03532507,0.26063966,2.44146362,0.11733650,0.74531664,0.00856842,0.14637607
-2.20610305,3.13232732,0.00227638,0.03426710,0.25790766,2.42568886,0.11911110,0.74982048,0.00864611,0.14482433
-2.20010005,3.12277659,0.00225112,0.03322179,0.25511568,2.40993644,0.12073966,0.75486086,0.00871868,0.14314227
-2.19409705,3.11272514,0.00221386,0.03220710,0.25214855,2.39336629,0.12215514,0.76043668,0.00878545,0.14130084
-2.18809405,3.10144654,0.00216476,0.03123993,0.24891401,2.37522126,0.12329615,0.76654569,0.00884621,0.13927852
-2.18209105,3.08833059,0.00210433,0.03033580,0.24534606,2.35485752,0.12410878,0.77318404,0.00890126,0.13706234
-2.17608804,3.07290732,0.00203336,0.02950872,0.24140707,2.33176996,0.12454839,0.78034620,0.00895142,0.13464871
-2.17008504,3.05486497,0.00195290,0.02877099,0.23708849,2.30561147,0.12458100,0.78802486,0.00899806,0.13204386
-2.16408204,3.03406130,0.00186419,0.02813314,0.23241030,2.27620551,0.12418446,0.79621087,0.00904305,0.12926393
-2.15807904,3.01052764,0.00176862,0.02760382,0.22741909,2.24355155,0.12334919,0.80489310,0.00908870,0.12633470
-2.15207604,2.98446570,0.00166773,0.02718978,0.22218516,2.20782322,0.12207856,0.81405801,0.00913774,0.12329096
-2.14607304,2.95623715,0.00156307,0.02689590,0.21679862,2.16935954,0.12038887,0.82368903,0.00919314,0.12017547
-2.14007004,2.92634659,0.00145624,0.02672515,0.21136472,2.12864968,0.11830895,0.83376554,0.00925804,0.11703770
-2.13406703,2.89541890,0.00134879,0.02667868,0.20599876,2.08631214,0.11587936,0.84426169,0.00933558,0.11393228
-2.12806403,2.86417194,0.00124221,0.02675586,0.20082078,2.04306938,0.11315129,0.85514497,0.00942877,0.11091720
-2.12206103,2.83338631,0.00113787,0.02695438,0.19595019,1.99971936,0.11018517,0.86637484,0.00954031,0.10805198
-2.11605803,2.80387347,0.00103703,0.02727038,0.19150079,1.95710512,0.10704910,0.87790144,0.00967249,0.10539572
-2.11005503,2.77644412,0.00094078,0.02769861,0.18757616,1.91608415,0.10381705,0.88966471,0.00982699,0.10300520
-2.10405203,2.75187835,0.00085007,0.02823260,0.18426585,1.87749878,0.10056709,0.90159414,0.01000486,0.10093311
-2.09804902,2.73089905,0.00076569,0.02886491,0.18164231,1.84214895,0.09737957,0.91360920,0.01020636,0.09922640
-2.09204602,2.71415000,0.00068824,0.02958738,0.17975884,1.81076861,0.09433535,0.92562083,0.01043098,0.09792494
-2.08604302,2.70217934,0.00061820,0.03039144,0.17864847,1.78400645,0.09151416,0.93753381,0.01067740,0.09706044
-2.08004002,2.69542920,0.00055588,0.03126838,0.17832393,1.76241167,0.08899314,0.94925026,0.01094356,0.09665561
-2.07403702,2.69423160,0.00050150,0.03220973,0.17877845,1.74642505,0.08684551,0.96067393,0.01122668,0.09672384
-2.06803402,2.69881015,0.00045514,0.03320750,0.17998755,1.73637510,0.08513951,0.97171523,0.01152345,0.09726901
-2.06203102,2.70928697,0.00041683,0.03425451,0.18191140,1.73247910,0.08393746,0.98229665,0.01183010,0.09828580
-2.05602801,2.72569376,0.00038652,0.03534461,0.18449786,1.73484807,0.08329502,0.99235819,0.01214260,0.09976019
-2.05002501,2.74798548,0.00036410,0.03647284,0.18768574,1.74349497,0.08326061,1.00186231,0.01245682,0.10167027
-2.04402201,2.77605517,0.00034947,0.03763554,0.19140826,1.75834491,0.08387488,1.01079806,0.01276867,0.10398719
-2.03801901,2.80974834,0.00034247,0.03883033,0.19559638,1.77924618,0.08517033,1.01918384,0.01307431,0.10667630
-2.03201601,2.84887527,0.00034296,0.04005600,0.20018185,1.80598112,0.08717084,1.02706845,0.01337025,0.10969831
-2.02601301,2.89321999,0.00035079,0.04131230,0.20509978,1.83827567,0.08989129,1.03453016,0.01365348,0.11301050
-2.02001001,2.94254487,0.00036583,0.04259965,0.21029059,1.87580681,0.09333706,1.04167359,0.01392152,0.11656779
-2.01400700,2.99659027,0.00038791,0.04391870,0.21570128,1.91820744,0.09750355,1.04862438,0.01417249,0.12032384
-2.00800400,3.05506923,0.00041689,0.04526990,0.22128583,1.96506828,0.10237561,1.05552183,0.01440506,0.12423183
-2.00200100,3.11765744,0.00045258,0.04665298,0.22700499,2.01593718,0.10792698,1.06250981,0.01461844,0.12824521
-1.99599800,3.18397963,0.00049477,0.04806644,0.23282522,2.07031602,0.11411978,1.06972633,0.01481233,0.13231821
-1.98999500,3.25359357,0.00054322,0.04950704,0.23871712,2.12765616,0.12090400,1.07729251,0.01498677,0.13640617
-1.98399200,3.32597355,0.00059760,0.05096939,0.24465339,2.18735336,0.12821727,1.08530148,0.01514208,0.14046573
-1.97798899,3.40049516,0.00065755,0.05244559,0.25060655,2.24874334,0.13598473,1.09380803,0.01527872,0.14445492
-1.97198599,3.47642346,0.00072258,0.05392502,0.25654660,2.31109929,0.14411929,1.10281981,0.01539719,0.14833315
-1.96598299,3.55290649,0.00079213,0.05539426,0.26243883,2.37363242,0.15252226,1.11229059,0.01549800,0.15206119
-1.95997999,3.62897575,0.00086556,0.05683715,0.26824207,2.43549676,0.16108437,1.12211639,0.01558151,0.15560121
-1.95397699,3.70355513,0.00094212,0.05823513,0.27390741,2.49579892,0.16968733,1.13213486,0.01564802,0.15891685
-1.94797399,3.77547882,0.00102096,0.05956757,0.27937766,2.55361321,0.17820585,1.14212807,0.01569771,0.16197343
-1.94197099,3.84351866,0.00110116,0.06081243,0.28458765,2.60800250,0.18651014,1.15182901,0.01573072,0.16473834
-1.93596798,3.90642037,0.00118177,0.06194694,0.28946530,2.65804415,0.19446889,1.16093144,0.01574721,0.16718157
-1.92996498,3.96294747,0.00126176,0.06294844,0.29393352,2.70286047,0.20195259,1.16910290,0.01574752,0.16927633
-1.92396198,4.01193135,0.00134013,0.06379527,0.29791296,2.74165252,0.20883713,1.17600027,0.01573226,0.17099996
-1.91795898,4.05232514,0.00141589,0.06446766,0.30132519,2.77373564,0.21500757,1.18128710,0.01570246,0.17233478
-1.91195598,4.08325868,0.00148810,0.06494865,0.30409649,2.79857515,0.22036187,1.18465199,0.01565971,0.17326908
-1.90595298,4.10409191,0.00155595,0.06522489,0.30616176,2.81582015,0.22481446,1.18582701,0.01560624,0.17379801
-1.89994997,4.11446353,0.00161874,0.06528731,0.30746841,2.82533356,0.22829953,1.18460523,0.01554508,0.17392449
-1.89394697,4.11433219,0.00167595,0.06513175,0.30798001,2.82721658,0.23077382,1.18085642,0.01548000,0.17365980
-1.88794397,4.10400764,0.00172725,0.06475925,0.30767943,2.82182589,0.23221876,1.17454011,0.01541558,0.17302408
-1.88194097,4.08416972,0.00177254,0.06417625,0.30657126,2.80978226,0.23264191,1.16571523,0.01535714,0.17204642
-1.87593797,4.05587360,0.00181197,0.06339456,0.30468337,2.79196964,0.23207757,1.15454588,0.01531060,0.17076464
-1.86993497,4.02054050,0.00184594,0.06243103,0.30206746,2.76952421,0.23058646,1.14130274,0.01528233,0.16922478
-1.86393197,3.97993351,0.00187513,0.06130716,0.29879852,2.74381351,0.22825464,1.12636004,0.01527894,0.16748012
-1.85792896,3.93611927,0.00190046,0.06004839,0.29497328,2.71640589,0.22519137,1.11018822,0.01530704,0.16558991
-1.85192596,3.89141648,0.00192311,0.05868332,0.29070760,2.68903137,0.22152638,1.09334238,0.01537295,0.16361776
-1.84592296,3.84833323,0.00194447,0.05724282,0.28613300,2.66353525,0.21740627,1.07644709,0.01548242,0.16162985
-1.83991996,3.80949532,0.00196616,0.05575902,0.28139244,2.64182587,0.21299047,1.06017820,0.01564036,0.15969293
-1.83391696,3.77756823,0.00198994,0.05426429,0.27663554,2.62581869,0.20844667,1.04524216,0.01585057,0.15787221
-1.82791396,3.75517560,0.00201772,0.05279030,0.27201354,2.61737841,0.20394610,1.03235394,0.01611553,0.15622939
-1.82191096,3.74481717,0.00205145,0.05136710,0.26767408,2.61826127,0.19965866,1.02221408,0.01643620,0.15482064
-1.81590795,3.74878892,0.00209317,0.05002226,0.26375620,2.63005942,0.19574811,1.01548593,0.01681192,0.15369491
-1.80990495,3.76910822,0.00214486,0.04878023,0.26038561,2.65414926,0.19236757,1.01277369,0.01724033,0.15289244
-1.80390195,3.80744620,0.00220844,0.04766181,0.25767048,2.69164518,0.18965526,1.01460209,0.01771740,0.15244360
-1.79789895,3.86506944,0.00228571,0.04668379,0.25569798,2.74336022,0.18773085,1.02139826,0.01823749,0.15236807
-1.79189595,3.94279259,0.00237827,0.04585875,0.25453147,2.80977455,0.18669229,1.03347633,0.01879349,0.15267442
-1.78589295,4.04094312,0.00248749,0.04519511,0.25420862,2.89101273,0.18661328,1.05102522,0.01937703,0.15336005
-1.77988994,4.15933899,0.00261444,0.04469720,0.25474032,2.98683009,0.18754152,1.07409988,0.01997872,0.15441142
-1.77388694,4.29727971,0.00275985,0.04436563,0.25611052,3.09660863,0.18949748,1.10261621,0.02058846,0.15580466
-1.76788394,4.45355094,0.00292403,0.04419763,0.25827677,3.21936237,0.19247407,1.13634979,0.02119571,0.15750636
-1.76188094,4.62644230,0.00310688,0.04418759,0.26117162,3.35375203,0.19643688,1.17493850,0.02178983,0.15947461
-1.75587794,4.81377821,0.00330778,0.04432758,0.26470453,3.49810867,0.20132512,1.21788885,0.02236044,0.16166017
-1.74987494,5.01296075,0.00352563,0.04460800,0.26876452,3.65046578,0.20705323,1.26458606,0.02289769,0.16400775
-1.74387194,5.22102398,0.00375876,0.04501810,0.27322310,3.80859922,0.21351303,1.31430764,0.02339254,0.16645733
-1.73786893,5.43469836,0.00400500,0.04554665,0.27793768,3.97007408,0.22057649,1.36624013,0.02383709,0.16894557
-1.73186593,5.65048411,0.00426163,0.04618242,0.28275528,4.13229767,0.22809891,1.41949883,0.02422470,0.17140711
-1.72586293,5.86473183,0.00452542,0.04691473,0.28751630,4.29257733,0.23592256,1.47314987,0.02455024,0.17377595
-1.71985993,6.07372865,0.00479269,0.04773383,0.29205852,4.44818195,0.24388068,1.52623430,0.02481018,0.17598679
-1.71385693,6.27378768,0.00505935,0.04863130,0.29622108,4.59640568,0.25180172,1.57779340,0.02500266,0.17797631
-1.70785393,6.46133872,0.00532100,0.04960028,0.29984842,4.73463217,0.25951370,1.62689469,0.02512754,0.17968445
-1.70185093,6.63301738,0.00557301,0.05063563,0.30279404,4.86039759,0.26684866,1.67265760,0.02518633,0.18105561
-1.69584792,6.78575014,0.00581064,0.05173406,0.30492420,4.97145073,0.27364701,1.71427829,0.02518216,0.18203986
-1.68984492,6.91683255,0.00602920,0.05289403,0.30612116,5.06580806,0.27976165,1.75105233,0.02511965,0.18259402
-1.68384192,7.02399782,0.00622412,0.05411569,0.30628619,5.14180212,0.28506174,1.78239481,0.02500473,0.18268264
-1.67783892,7.10547324,0.00639113,0.05540059,0.30534208,5.19812139,0.28943602,1.80785662,0.02484446,0.18227889
-1.67183592,7.16002237,0.00652641,0.05675136,0.30323509,5.23384021,0.29279546,1.82713656,0.02464679,0.18136525
-1.66583292,7.18697097,0.00662666,0.05817132,0.29993636,5.24843750,0.29507527,1.84008840,0.02442035,0.17993398
-1.65982991,7.18621572,0.00668927,0.05966392,0.29544263,5.24180369,0.29623607,1.84672269,0.02417407,0.17798736
-1.65382691,7.15821511,0.00671237,0.06123222,0.28977622,5.21423524,0.29626426,1.84720295,0.02391701,0.17553765
-1.64782391,7.10396277,0.00669495,0.06287820,0.28298433,5.16641733,0.29517147,1.84183655,0.02365797,0.17260672
-1.64182091,7.02494439,0.00663683,0.06460217,0.27513763,5.09939511,0.29299326,1.83106043,0.02340522,0.16922544
-1.63581791,6.92307997,0.00653874,0.06640210,0.26632805,5.01453506,0.28978701,1.81542225,0.02316622,0.16543268
-1.62981491,6.80065392,0.00640227,0.06827301,0.25666611,4.91347792,0.28562916,1.79555789,0.02294734,0.16127414
-1.62381191,6.66023613,0.00622981,0.07020646,0.24627762,4.79808537,0.28061189,1.77216629,0.02275362,0.15680093
-1.61780890,6.50459753,0.00602451,0.07219016,0.23529998,4.67038277,0.27483950,1.74598261,0.02258857,0.15206790
-1.61180590,6.33662364,0.00579014,0.07420767,0.22387827,4.53250035,0.26842451,1.71775124,0.02245405,0.14713205
-1.60580290,6.15923009,0.00553101,0.07623835,0.21216117,4.38661522,0.26148377,1.68819963,0.02235011,0.14205077
-1.59979990,5.97528320,0.00525182,0.07825750,0.20029697,4.23489651,0.25413478,1.65801423,0.02227505,0.13688024
-1.59379690,5.78752897,0.00495751,0.08023670,0.18842976,4.07945562,0.24649223,1.62781961,0.02222542,0.13167398
-1.58779390,5.59853274,0.00465313,0.08214441,0.17669601,3.92230302,0.23866506,1.59816157,0.02219612,0.12648154
-1.58179090,5.41063131,0.00434372,0.08394678,0.16522159,3.76531278,0.23075403,1.56949481,0.02218065,0.12134760
-1.57578789,5.22589855,0.00403417,0.08560866,0.15411937,3.61019549,0.22284994,1.54217559,0.02217129,0.11631122
-1.56978489,5.04612456,0.00372908,0.08709479,0.14348751,3.45847958,0.21503244,1.51645938,0.02215948,0.11140553
-1.56378189,4.87280789,0.00343271,0.08837112,0.13340835,3.31150074,0.20736949,1.49250325,0.02213615,0.10665773
-1.55777889,4.70715957,0.00314890,0.08940615,0.12394803,3.17039874,0.19991744,1.47037261,0.02209214,0.10208934
-1.55177589,4.55011716,0.00288097,0.09017234,0.11515674,3.03612051,0.19272153,1.45005153,0.02201856,0.09771672
-1.54577289,4.40236674,0.00263176,0.09064737,0.10706955,2.90942836,0.18581683,1.43145577,0.02190729,0.09355187
-1.53976988,4.26437050,0.00240355,0.09081539,0.09970771,2.79091193,0.17922950,1.41444767,0.02175130,0.08960330
-1.53376688,4.13639750,0.00219810,0.09066792,0.09308036,2.68100261,0.17297814,1.39885176,0.02154506,0.08587694
-1.52776388,4.01855559,0.00201666,0.09020460,0.08718646,2.57998927,0.16707527,1.38447029,0.02128481,0.08237716
-1.52176088,3.91082241,0.00186000,0.08943362,0.08201695,2.48803423,0.16152872,1.37109764,0.02096882,0.07910763
-1.51575788,3.81307394,0.00172847,0.08837175,0.07755682,2.40518872,0.15634289,1.35853305,0.02059755,0.07607211
-1.50975488,3.72510956,0.00162199,0.08704413,0.07378720,2.33140744,0.15151982,1.34659093,0.02017371,0.07327505
-1.50375188,3.64667289,0.00154017,0.08548358,0.07068725,2.26656164,0.14706000,1.33510854,0.01970225,0.07072201
-1.49774887,3.57746822,0.00148229,0.08372972,0.06823573,2.21045104,0.14296292,1.32395085,0.01919022,0.06841988
-1.49174587,3.51717269,0.00144737,0.08182769,0.06641239,2.16281442,0.13922743,1.31301255,0.01864662,0.06637687
-1.48574287,3.46544474,0.00143423,0.07982667,0.06519892,2.12333920,0.13585179,1.30221760,0.01808208,0.06460229
