energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.48324162,3.24517428,-1.51146160,0.21903734,-0.21576405,2.92070245,-1.31949273,0.12005613,-0.02113841,0.00699224,-0.00008568,0.03591422,-0.05108549,0.02031352,-0.00547407,0.20467090,-0.26403322
-0.47723862,3.29042524,-1.53333716,0.22164593,-0.21590057,2.96475297,-1.34674415,0.11869982,-0.02164553,0.00699300,-0.00007115,0.03650971,-0.05208433,0.01984020,-0.00561439,0.20786738,-0.25786979
-0.47123562,3.33190118,-1.55241608,0.22460974,-0.21601764,3.00447809,-1.37061925,0.11765966,-0.02209540,0.00699039,-0.00005867,0.03719461,-0.05301269,0.01944564,-0.00575509,0.21143490,-0.25212401
-0.46523262,3.36780311,-1.56749990,0.22780883,-0.21593473,3.03824035,-1.39009626,0.11693165,-0.02246916,0.00697976,-0.00004804,0.03795383,-0.05382780,0.01912611,-0.00588999,0.21525203,-0.24658758
-0.45922961,3.39647908,-1.57755040,0.23112599,-0.21548755,3.06454875,-1.40430444,0.11650424,-0.02275003,0.00695680,-0.00003906,0.03877189,-0.05449078,0.01887627,-0.00601316,0.21920141,-0.24107040
-0.45322661,3.41646551,-1.58171918,0.23444903,-0.21453306,3.08209588,-1.41254874,0.11635852,-0.02292378,0.00691765,-0.00003153,0.03963324,-0.05496771,0.01868943,-0.00611916,0.22317159,-0.23540663
-0.44722361,3.42652314,-1.57936979,0.23767300,-0.21295348,3.08979005,-1.41432792,0.11646874,-0.02297920,0.00685896,-0.00002528,0.04052265,-0.05523064,0.01855783,-0.00620309,0.22705875,-0.22945944
-0.44122061,3.42566647,-1.57009181,0.24070214,-0.21065912,3.08678105,-1.40934540,0.11680282,-0.02290833,0.00677802,-0.00002012,0.04142554,-0.05525822,0.01847294,-0.00626079,0.23076822,-0.22312417
-0.43521761,3.41318551,-1.55370641,0.24345155,-0.20759012,3.07247890,-1.39751286,0.11732317,-0.02270666,0.00667282,-0.00001591,0.04232838,-0.05503620,0.01842583,-0.00628885,0.23421582,-0.21633005
-0.42921461,3.38865915,-1.53026341,0.24584849,-0.20371693,3.04656459,-1.37894625,0.11798762,-0.02237319,0.00654207,-0.00001249,0.04321902,-0.05455766,0.01840744,-0.00628473,0.23732890,-0.20904039
-0.42321161,3.35195984,-1.50003042,0.24783339,-0.19903970,3.00899272,-1.35395485,0.11875057,-0.02191031,0.00638522,-0.00000974,0.04408707,-0.05382300,0.01840891,-0.00624681,0.24004720,-0.20125136
-0.41720860,3.30324923,-1.46347448,0.24936033,-0.19358665,2.95998575,-1.32302380,0.11956418,-0.02132366,0.00620249,-0.00000755,0.04492414,-0.05283960,0.01842188,-0.00617434,0.24232342,-0.19298947
-0.41120560,3.24296531,-1.42123736,0.25039714,-0.18741140,2.90002038,-1.28679103,0.12037972,-0.02062177,0.00599481,-0.00000581,0.04572416,-0.05162134,0.01843878,-0.00606749,0.24412354,-0.18430808
-0.40520260,3.17180161,-1.37410568,0.25092512,-0.18058966,2.82980656,-1.24601973,0.12114901,-0.01981575,0.00576380,-0.00000446,0.04648350,-0.05018792,0.01845308,-0.00592726,0.24542683,-0.17528301
-0.39919960,3.09067936,-1.32297726,0.25093833,-0.17321529,2.75026002,-1.20156747,0.12182578,-0.01891877,0.00551168,-0.00000341,0.04720117,-0.04856390,0.01845951,-0.00575547,0.24622566,-0.16600761
-0.39319660,3.00071387,-1.26882507,0.25044249,-0.16539590,2.66246964,-1.15435334,0.12236714,-0.01794565,0.00524120,-0.00000262,0.04787882,-0.04677776,0.01845426,-0.00555460,0.24652499,-0.15658746
-0.38719360,2.90317663,-1.21266043,0.24945371,-0.15724835,2.56766102,-1.10532446,0.12273482,-0.01691226,0.00495555,-0.00000204,0.04852077,-0.04486076,0.01843511,-0.00532775,0.24634172,-0.14713510
-0.38119060,2.79945469,-1.15549683,0.24799685,-0.14889416,2.46715760,-1.05542318,0.12289641,-0.01583511,0.00465822,-0.00000163,0.04913392,-0.04284584,0.01840154,-0.00507850,0.24570377,-0.13776484
-0.37518759,2.69100891,-1.09831570,0.24610395,-0.14045511,2.36234112,-1.00555603,0.12282630,-0.01473079,0.00435294,-0.00000137,0.04972760,-0.04076643,0.01835480,-0.00481082,0.24464909,-0.12858796
-0.36918459,2.57933279,-1.04203542,0.24381240,-0.13204912,2.25461280,-0.95656581,0.12250649,-0.01361557,0.00404352,-0.00000125,0.05031342,-0.03865544,0.01829783,-0.00452890,0.24322444,-0.11970849
-0.36318159,2.46591338,-0.98748451,0.24116339,-0.12378665,2.14535676,-0.90920739,0.12192709,-0.01250501,0.00373378,-0.00000126,0.05090499,-0.03654423,0.01823530,-0.00423707,0.24148420,-0.11121959
-0.35717859,2.35219553,-0.93537976,0.23820032,-0.11576757,2.03590686,-0.86412817,0.12108658,-0.01141368,0.00342743,-0.00000141,0.05151766,-0.03446174,0.01817339,-0.00393970,0.23948910,-0.10320072
-0.35117559,2.23955075,-0.88630990,0.23496750,-0.10807868,1.92751807,-0.82185357,0.11999170,-0.01035490,0.00312802,-0.00000171,0.05216821,-0.03243377,0.01811968,-0.00364106,0.23730496,-0.09571564
-0.34517259,2.12925141,-0.84072507,0.23150909,-0.10079194,1.82134310,-0.78277778,0.11865718,-0.00934062,0.00283883,-0.00000220,0.05287456,-0.03048242,0.01808290,-0.00334528,0.23500149,-0.08881111
-0.33916958,2.02245087,-0.79893202,0.22786837,-0.09396326,1.71841484,-0.74715996,0.11710507,-0.00838139,0.00256286,-0.00000292,0.05365539,-0.02862568,0.01807268,-0.00305628,0.23265115,-0.08251651
-0.33316658,1.92016976,-0.76109504,0.22408724,-0.08763210,1.61963464,-0.71512555,0.11536391,-0.00748638,0.00230276,-0.00000393,0.05452982,-0.02687730,0.01809924,-0.00277771,0.23032815,-0.07684404
-0.32716358,1.82328830,-0.72724210,0.22020614,-0.08182156,1.52576652,-0.68667240,0.11346767,-0.00666351,0.00206084,-0.00000530,0.05551709,-0.02524665,0.01817306,-0.00251296,0.22810748,-0.07178964
-0.32116058,1.73254441,-0.69727560,0.21626410,-0.07653910,1.43743682,-0.66168127,0.11145453,-0.00591965,0.00183907,-0.00000715,0.05663617,-0.02373895,0.01830456,-0.00226513,0.22606421,-0.06733443
-0.31515758,1.64853687,-0.67098718,0.21229918,-0.07177777,1.35513867,-0.63992989,0.10936554,-0.00526088,0.00163909,-0.00000961,0.05790551,-0.02235551,0.01850373,-0.00203707,0.22427272,-0.06344659
-0.30915458,1.57173292,-0.64807564,0.20834895,-0.06751776,1.27924064,-0.62111004,0.10724327,-0.00469283,0.00146223,-0.00001284,0.05934266,-0.02109412,0.01877984,-0.00183143,0.22280621,-0.06008350
-0.30315158,1.50247913,-0.62816712,0.20445110,-0.06372834,1.20999850,-0.60484661,0.10513041,-0.00422099,0.00130958,-0.00001704,0.06096395,-0.01994960,0.01914107,-0.00165073,0.22173620,-0.05719416
-0.29714857,1.44101486,-0.61083672,0.20064416,-0.06036998,1.14756927,-0.59071803,0.10306845,-0.00385115,0.00118200,-0.00002246,0.06278423,-0.01891430,0.01959429,-0.00149739,0.22113206,-0.05472165
-0.29114557,1.38748687,-0.59563054,0.19696800,-0.05739657,1.09202643,-0.57827704,0.10109645,-0.00358974,0.00108020,-0.00002941,0.06481654,-0.01797882,0.02014480,-0.00137388,0.22106066,-0.05260560
-0.28514257,1.34196452,-0.58208741,0.19346436,-0.05475767,1.04337542,-0.56707112,0.09924995,-0.00344427,0.00100475,-0.00003823,0.06707180,-0.01713254,0.02079614,-0.00128275,0.22158591,-0.05078457
-0.27913957,1.30445417,-0.56975938,0.19017710,-0.05240074,1.00156851,-0.55666175,0.09756000,-0.00342365,0.00095615,-0.00004934,0.06955852,-0.01636431,0.02154995,-0.00122679,0.22276829,-0.04919823
-0.27313657,1.27491233,-0.55823034,0.18715223,-0.05027316,0.96651831,-0.54664194,0.09605242,-0.00353856,0.00093485,-0.00006322,0.07228253,-0.01566299,0.02240592,-0.00120904,0.22466428,-0.04778932
-0.26713357,1.25325671,-0.54713220,0.18443768,-0.04832413,0.93810923,-0.53665133,0.09474722,-0.00380169,0.00094128,-0.00008043,0.07524664,-0.01501801,0.02336170,-0.00123295,0.22732564,-0.04650536
-0.26113057,1.23937459,-0.53615804,0.18208273,-0.04650625,0.91620648,-0.52638854,0.09365824,-0.00422793,0.00097582,-0.00010160,0.07845041,-0.01441981,0.02441300,-0.00130239,0.23079859,-0.04529993
-0.25512756,1.23312839,-0.52507196,0.18013721,-0.04477688,0.90066228,-0.51562035,0.09279290,-0.00483447,0.00103886,-0.00012741,0.08188979,-0.01386018,0.02555359,-0.00142170,0.23512276,-0.04413375
-0.24912456,1.23435809,-0.51371544,0.17865037,-0.04309910,0.89131925,-0.50418766,0.09215221,-0.00564077,0.00113073,-0.00015862,0.08555688,-0.01333254,0.02677543,-0.00159570,0.24032999,-0.04297529
-0.24312156,1.24288064,-0.50201004,0.17766948,-0.04144249,0.88801081,-0.49200799,0.09173088,-0.00666837,0.00125165,-0.00019607,0.08943968,-0.01283212,0.02806881,-0.00182968,0.24644299,-0.04180112
-0.23711856,1.25848656,-0.48995659,0.17723830,-0.03978346,0.89055907,-0.47907472,0.09151757,-0.00794062,0.00140173,-0.00024062,0.09352177,-0.01235602,0.02942248,-0.00212934,0.25347379,-0.04059587
-0.23111556,1.28093406,-0.47763107,0.17739536,-0.03810537,0.89877030,-0.46545329,0.09149531,-0.00948215,0.00158089,-0.00029317,0.09778218,-0.01190317,0.03082384,-0.00250065,0.26142210,-0.03935192
-0.22511256,1.30994124,-0.46517729,0.17817213,-0.03639831,0.91242864,-0.45127450,0.09164190,-0.01131826,0.00178876,-0.00035464,0.10219515,-0.01147420,0.03225907,-0.00294974,0.27027370,-0.03806885
-0.21910955,1.34517703,-0.45279709,0.17959130,-0.03465875,0.93128848,-0.43672548,0.09193052,-0.01347403,0.00202465,-0.00042591,0.10673005,-0.01107130,0.03371335,-0.00348267,0.27999869,-0.03675258
-0.21310655,1.38625152,-0.44073827,0.18166504,-0.03288884,0.95506612,-0.42203868,0.09233034,-0.01597343,0.00228745,-0.00050782,0.11135131,-0.01069790,0.03517096,-0.00410523,0.29054998,-0.03541439
-0.20710355,1.43270663,-0.42928092,0.18439350,-0.03109574,0.98343162,-0.40747949,0.09280717,-0.01883806,0.00257556,-0.00060115,0.11601854,-0.01035841,0.03661552,-0.00482262,0.30186196,-0.03406980
-0.20110055,1.48400775,-0.41872276,0.18776358,-0.02929068,1.01600116,-0.39333294,0.09332418,-0.02208600,0.00288684,-0.00070652,0.12068666,-0.01005788,0.03803008,-0.00563916,0.31384940,-0.03273734
-0.19509755,1.53953747,-0.40936408,0.19174797,-0.02748809,1.05233100,-0.37989014,0.09384269,-0.02573039,0.00321859,-0.00082440,0.12530624,-0.00980162,0.03939732,-0.00655793,0.32640685,-0.03143733
-0.18909455,1.59859186,-0.40149293,0.19630471,-0.02570465,1.09191332,-0.36743506,0.09432293,-0.02977809,0.00356745,-0.00095504,0.12982399,-0.00959492,0.04069974,-0.00758047,0.33940856,-0.03019060
-0.18309155,1.66038028,-0.39537118,0.20137715,-0.02395843,1.13417477,-0.35623207,0.09472489,-0.03422833,0.00392950,-0.00109844,0.13418338,-0.00944266,0.04191980,-0.00870640,0.35270893,-0.02901735
-0.17708854,1.72402908,-0.39122200,0.20689451,-0.02226804,1.17847804,-0.34651478,0.09500917,-0.03907142,0.00430020,-0.00125430,0.13832548,-0.00934910,0.04304020,-0.00993311,0.36614378,-0.02793608
-0.17108554,1.78858968,-0.38921934,0.21277291,-0.02065191,1.22412674,-0.33847679,0.09513783,-0.04428772,0.00467450,-0.00142200,0.14218994,-0.00931756,0.04404405,-0.01125550,0.37953223,-0.02696264
-0.16508254,1.85305123,-0.38947981,0.21891711,-0.01912774,1.27037393,-0.33226436,0.09507533,-0.04984675,0.00504689,-0.00160055,0.14571618,-0.00935034,0.04491517,-0.01266575,0.39267940,-0.02610948
-0.15907954,1.91635764,-0.39205727,0.22522263,-0.01771198,1.31643397,-0.32797166,0.09478939,-0.05570668,0.00541153,-0.00178859,0.14884466,-0.00944855,0.04563842,-0.01415320,0.40537984,-0.02538510
-0.15307654,1.97742891,-0.39694053,0.23157855,-0.01641960,1.36149781,-0.32563848,0.09425184,-0.06181418,0.00576241,-0.00198438,0.15151835,-0.00961213,0.04619998,-0.01570431,0.41742165,-0.02479364
-0.14707354,2.03518601,-0.40405410,0.23787062,-0.01526383,1.40475107,-0.32525059,0.09343950,-0.06810468,0.00609346,-0.00218582,0.15368415,-0.00983989,0.04658775,-0.01730273,0.42859109,-0.02433474
-0.14107054,2.08857860,-0.41326209,0.24398478,-0.01425621,1.44539441,-0.32674278,0.09233487,-0.07450318,0.00639878,-0.00239043,0.15529450,-0.01012964,0.04679167,-0.01892949,0.43867777,-0.02400361
-0.13506753,2.13661455,-0.42437513,0.24981090,-0.01340662,1.48266544,-0.33000424,0.09092686,-0.08092547,0.00667281,-0.00259546,0.15630875,-0.01047845,0.04680415,-0.02056332,0.44747999,-0.02379125
-0.12906453,2.17839012,-0.43715988,0.25524654,-0.01272348,1.51586133,-0.33488622,0.08921133,-0.08727987,0.00691052,-0.00279787,0.15669467,-0.01088287,0.04662034,-0.02218112,0.45481023,-0.02368490
-0.12306153,2.21311942,-0.45135092,0.26020070,-0.01221401,1.54436104,-0.34121141,0.08719147,-0.09346943,0.00710763,-0.00299446,0.15642956,-0.01133930,0.04623852,-0.02375848,0.46050052,-0.02366859
-0.11705853,2.24016191,-0.46666435,0.26459730,-0.01188453,1.56764626,-0.34878483,0.08487808,-0.09939448,0.00726074,-0.00318192,0.15550134,-0.01184436,0.04566034,-0.02527035,0.46440739,-0.02372391
-0.11105553,2.25904650,-0.48281244,0.26837819,-0.01174075,1.58532008,-0.35740544,0.08228960,-0.10495550,0.00736753,-0.00335692,0.15390925,-0.01239525,0.04489101,-0.02669178,0.46641640,-0.02383074
-0.10505253,2.26949111,-0.49951879,0.27150571,-0.01178810,1.59712229,-0.36687813,0.07945203,-0.11005623,0.00742687,-0.00351622,0.15166425,-0.01299017,0.04393943,-0.02799867,0.46644582,-0.02396816
-0.09904952,2.27141653,-0.51653291,0.27396440,-0.01203194,1.60294076,-0.37702529,0.07639854,-0.11460676,0.00743895,-0.00365677,0.14878914,-0.01362866,0.04281821,-0.02916863,0.46444948,-0.02411526
-0.09304652,2.26495387,-0.53364386,0.27576201,-0.01247777,1.60281793,-0.38769746,0.07316907,-0.11852662,0.00740532,-0.00377580,0.14531820,-0.01431189,0.04154361,-0.03018166,0.46041858,-0.02425203
-0.08704352,2.25044491,-0.55069180,0.27692950,-0.01313130,1.59695227,-0.39878251,0.06980954,-0.12174759,0.00732894,-0.00387092,0.14129657,-0.01504293,0.04013534,-0.03102095,0.45438244,-0.02436011
-0.08104052,2.22843518,-0.56757697,0.27752013,-0.01399842,1.58569430,-0.41021261,0.06637114,-0.12421623,0.00721416,-0.00394021,0.13677919,-0.01582685,0.03861630,-0.03167347,0.44640801,-0.02442347
-0.07503752,2.19965987,-0.58426552,0.27760764,-0.01508511,1.56953723,-0.42196880,0.06290934,-0.12589585,0.00706669,-0.00398225,0.13182948,-0.01667075,0.03701217,-0.03213048,0.43659843,-0.02442901
-0.06903452,2.16502302,-0.60079167,0.27728345,-0.01639709,1.54910260,-0.43408268,0.05948285,-0.12676794,0.00689352,-0.00399622,0.12651767,-0.01758365,0.03535103,-0.03238786,0.42509037,-0.02436690
-0.06303152,2.12557071,-0.61725592,0.27665312,-0.01793952,1.52512135,-0.44663497,0.05615262,-0.12683291,0.00670280,-0.00398192,0.12091906,-0.01857622,0.03366277,-0.03244631,0.41205056,-0.02423091
-0.05702851,2.08245929,-0.63381942,0.27583207,-0.01971647,1.49841112,-0.45975108,0.05298067,-0.12611015,0.00650374,-0.00393974,0.11511194,-0.01966043,0.03197854,-0.03231134,0.39767144,-0.02401844
-0.05102551,2.03691998,-0.65069435,0.27494087,-0.02173039,1.46985060,-0.47359361,0.05002903,-0.12463727,0.00630641,-0.00387069,0.10917561,-0.02084899,0.03033017,-0.03199306,0.38216620,-0.02373047
-0.04502251,1.99022114,-0.66813104,0.27410019,-0.02398146,1.44035213,-0.48835224,0.04735870,-0.12246878,0.00612161,-0.00377632,0.10318831,-0.02215476,0.02874955,-0.03150578,0.36576339,-0.02337131
-0.03901951,1.94362992,-0.68640214,0.27342569,-0.02646695,1.41083347,-0.50423134,0.04502860,-0.11967397,0.00596068,-0.00365872,0.09722528,-0.02358995,0.02726798,-0.03086755,0.34870125,-0.02294824
-0.03301651,1.89837454,-0.70578468,0.27302306,-0.02918062,1.38218997,-0.52143592,0.04309465,-0.11633441,0.00583529,-0.00352039,0.09135696,-0.02516541,0.02591564,-0.03009938,0.33122207,-0.02247102
-0.02701351,1.85560891,-0.72654105,0.27298346,-0.03211216,1.35526828,-0.54015678,0.04160887,-0.11254088,0.00575725,-0.00336421,0.08564743,-0.02688974,0.02472099,-0.02922454,0.31356661,-0.02195128
-0.02101051,1.81638074,-0.74889983,0.27337954,-0.03524667,1.33084237,-0.56055545,0.04061850,-0.10839014,0.00573831,-0.00319328,0.08015309,-0.02876853,0.02371027,-0.02826765,0.29596885,-0.02140196
-0.01500750,1.78160428,-0.77303761,0.27426230,-0.03856445,1.30959289,-0.58274999,0.04016527,-0.10398147,0.00578996,-0.00301087,0.07492169,-0.03080361,0.02290702,-0.02725382,0.27865128,-0.02083659
-0.00900450,1.75203855,-0.79906280,0.27565879,-0.04204076,1.29209043,-0.60680235,0.04028457,-0.09941338,0.00592319,-0.00282030,0.06999168,-0.03299242,0.02233166,-0.02620779,0.26182064,-0.02026871
-0.00300150,1.72827161,-0.82700267,0.27757093,-0.04564599,1.27878313,-0.63270825,0.04100475,-0.09478037,0.00614833,-0.00262485,0.06539186,-0.03532756,0.02200109,-0.02515311,0.24566441,-0.01971121
0.00300150,1.71071107,-0.85679422,0.27997541,-0.04934593,1.26998879,-0.66039015,0.04234638,-0.09017010,0.00647476,-0.00242764,0.06114144,-0.03779650,0.02192839,-0.02411141,0.23034801,-0.01917591
0.00900450,1.69958087,-0.88827975,0.28282460,-0.05310235,1.26589156,-0.68969399,0.04432152,-0.08566100,0.00691074,-0.00223159,0.05725037,-0.04038151,0.02212252,-0.02310181,0.21601264,-0.01867302
0.01500750,1.69492392,-0.92120765,0.28604852,-0.05687383,1.26654293,-0.72038998,0.04693304,-0.08132035,0.00746317,-0.00203934,0.05371990,-0.04305995,0.02258807,-0.02214045,0.20277401,-0.01821094
0.02101051,1.69661006,-0.95523830,0.28955775,-0.06061676,1.27186662,-0.75217772,0.05017394,-0.07720306,0.00813738,-0.00185319,0.05054351,-0.04580463,0.02332507,-0.02124021,0.19072158,-0.01779600
0.02701351,1.70434855,-0.98995531,0.29324703,-0.06428662,1.28166681,-0.78469540,0.05402673,-0.07335096,0.00893687,-0.00167507,0.04770786,-0.04858461,0.02432885,-0.02041056,0.17991856,-0.01743242
0.03301651,1.71770419,-1.02488143,0.29699941,-0.06783935,1.29563909,-0.81753291,0.05846291,-0.06979276,0.00986315,-0.00150653,0.04519401,-0.05136610,0.02558990,-0.01965763,0.17040244,-0.01712238
0.03901951,1.73611606,-1.05949840,0.30069074,-0.07123285,1.31338338,-0.85024817,0.06344258,-0.06654458,0.01091553,-0.00134874,0.04297857,-0.05411366,0.02709386,-0.01898434,0.16218596,-0.01686617
0.04502251,1.75891797,-1.09326994,0.30419434,-0.07442847,1.33441822,-0.88238588,0.06891424,-0.06361097,0.01209097,-0.00120247,0.04103502,-0.05679148,0.02882154,-0.01839077,0.15525855,-0.01666243
0.05102551,1.78535966,-1.12566642,0.30738543,-0.07739249,1.35819568,-0.91349779,0.07481483,-0.06098633,0.01338396,-0.00106817,0.03933486,-0.05936476,0.03074901,-0.01787455,0.14958806,-0.01650852
0.05702851,1.81462795,-1.15619009,0.31014533,-0.08009746,1.38411633,-0.94316329,0.08107001,-0.05865670,0.01478647,-0.00094595,0.03784873,-0.06180116,0.03284782,-0.01743137,0.14512275,-0.01640085
0.06303152,1.84586720,-1.18439918,0.31236517,-0.08252332,1.41154391,-0.97100916,0.08759490,-0.05660167,0.01628791,-0.00083564,0.03654744,-0.06407213,0.03508532,-0.01705554,0.14179344,-0.01633526
0.06903452,1.87819869,-1.20992975,0.31394894,-0.08465825,1.43981924,-0.99672733,0.09429505,-0.05479643,0.01787524,-0.00073684,0.03540280,-0.06615414,0.03742505,-0.01674055,0.13951584,-0.01630743
0.07503752,1.91073848,-1.23251362,0.31481581,-0.08649920,1.46827340,-1.02008948,0.10106791,-0.05321374,0.01953309,-0.00064896,0.03438831,-0.06802968,0.03982734,-0.01647959,0.13819291,-0.01631318
0.08104052,1.94261382,-1.25199159,0.31490174,-0.08805202,1.49623980,-1.04095763,0.10780463,-0.05182582,0.02124400,-0.00057128,0.03347973,-0.06968803,0.04224995,-0.01626606,0.13771736,-0.01634876
0.08704352,1.97297809,-1.26832075,0.31416029,-0.08933113,1.52306556,-1.05928976,0.11439231,-0.05060597,0.02298874,-0.00050297,0.03265537,-0.07112564,0.04464891,-0.01609396,0.13797417,-0.01641109
0.09304652,2.00102443,-1.28157551,0.31256274,-0.09035888,1.54812206,-1.07514028,0.12071652,-0.04952988,0.02474665,-0.00044315,0.03189639,-0.07234621,0.04697943,-0.01595824,0.13884311,-0.01649781
0.09904952,2.02599825,-1.29194208,0.31009758,-0.09116438,1.57081490,-1.08865487,0.12666410,-0.04857665,0.02649621,-0.00039094,0.03118681,-0.07336038,0.04919691,-0.01585500,0.14020134,-0.01660739
0.10505253,2.04720900,-1.29970660,0.30676948,-0.09178207,1.59059355,-1.10006006,0.13212620,-0.04772942,0.02821544,-0.00034544,0.03051352,-0.07418502,0.05125803,-0.01578160,0.14192602,-0.01673899
0.11105553,2.06404126,-1.30523742,0.30259785,-0.09224993,1.60696063,-1.10964797,0.13700137,-0.04697560,0.02988257,-0.00030581,0.02986615,-0.07484225,0.05312188,-0.01573660,0.14389690,-0.01689239
0.11705853,2.07596541,-1.30896260,0.29761524,-0.09260749,1.61948104,-1.11775696,0.14119858,-0.04630680,0.03147659,-0.00027128,0.02923690,-0.07535807,0.05475106,-0.01571972,0.14599894,-0.01706773
0.12306153,2.08254771,-1.31134374,0.29186547,-0.09289373,1.62779086,-1.12474931,0.14464012,-0.04571842,0.03297784,-0.00024111,0.02862037,-0.07576086,0.05611280,-0.01573158,0.14812482,-0.01726526
0.12906453,2.08346000,-1.31284769,0.28540187,-0.09314496,1.63160587,-1.13098721,0.14726423,-0.04520901,0.03436861,-0.00021468,0.02801333,-0.07607970,0.05717989,-0.01577344,0.15017736,-0.01748504
0.13506753,2.07848838,-1.31391773,0.27828553,-0.09339280,1.63072946,-1.13680845,0.14902725,-0.04477942,0.03563366,-0.00019143,0.02741449,-0.07634265,0.05793164,-0.01584687,0.15207186,-0.01772669
0.14107054,2.06754083,-1.31494595,0.27058372,-0.09366239,1.62505961,-1.14250320,0.14990536,-0.04443185,0.03676066,-0.00017090,0.02682440,-0.07657504,0.05835448,-0.01595339,0.15373809,-0.01798904
0.14707354,2.05065316,-1.31624849,0.26236856,-0.09397092,1.61459458,-1.14829348,0.14989564,-0.04416889,0.03774064,-0.00015269,0.02624521,-0.07679801,0.05844254,-0.01609414,0.15512205,-0.01826995
0.15307654,2.02799282,-1.31804500,0.25371575,-0.09432656,1.59943673,-1.15431634,0.14901648,-0.04399253,0.03856819,-0.00013648,0.02568060,-0.07702715,0.05819787,-0.01626952,0.15618735,-0.01856616
0.15907954,1.99985998,-1.32044379,0.24470367,-0.09472784,1.57979424,-1.16061211,0.14730737,-0.04390337,0.03924171,-0.00012202,0.02513563,-0.07727160,0.05763050,-0.01647894,0.15691608,-0.01887316
0.16508254,1.96668562,-1.32343341,0.23541250,-0.09516361,1.55598021,-1.16711820,0.14482790,-0.04389992,0.03976338,-0.00010913,0.02461669,-0.07753334,0.05675823,-0.01672062,0.15730921,-0.01918525
0.17108554,1.92902603,-1.32688124,0.22592360,-0.09561344,1.52840886,-1.17366918,0.14165616,-0.04397816,0.04013915,-0.00009768,0.02413139,-0.07780710,0.05560613,-0.01699144,0.15738638,-0.01949562
0.17708854,1.88755364,-1.33053943,0.21631891,-0.09604865,1.49758873,-1.18000307,0.13788655,-0.04413132,0.04037858,-0.00008756,0.02368845,-0.07808050,0.05420589,-0.01728691,0.15718511,-0.01979661
0.18309155,1.84304422,-1.33405756,0.20668036,-0.09643367,1.46411276,-1.18577359,0.13362700,-0.04434991,0.04049448,-0.00007874,0.02329757,-0.07833468,0.05259490,-0.01760124,0.15675933,-0.02008002
0.18909455,1.79636036,-1.33700174,0.19708941,-0.09672791,1.42864548,-1.19056775,0.12899586,-0.04462204,0.04050262,-0.00007120,0.02296932,-0.07854538,0.05081520,-0.01792752,0.15617741,-0.02033749
0.19509755,1.74843200,-1.33887878,0.18762647,-0.09688791,1.39190755,-1.19392787,0.12411845,-0.04493392,0.04042124,-0.00006495,0.02271490,-0.07868416,0.04891227,-0.01825793,0.15551961,-0.02056099
0.20110055,1.70023418,-1.33916435,0.17837035,-0.09686963,1.35465821,-1.19537672,0.11912350,-0.04527060,0.04027056,-0.00006004,0.02254591,-0.07872005,0.04693377,-0.01858409,0.15487504,-0.02074334
0.20710355,1.65276311,-1.33733339,0.16939763,-0.09663090,1.31767617,-1.19444460,0.11413952,-0.04561690,0.04007226,-0.00005652,0.02247410,-0.07862122,0.04492821,-0.01889744,0.15433835,-0.02087871
0.21310655,1.60701127,-1.33289134,0.16078208,-0.09613378,1.28173971,-1.19069663,0.10929136,-0.04595832,0.03984891,-0.00005450,0.02251099,-0.07835682,0.04294364,-0.01918967,0.15400616,-0.02096319
0.21910955,1.56394255,-1.32540428,0.15259409,-0.09534670,1.24760682,-1.18375902,0.10469692,-0.04628219,0.03962340,-0.00005408,0.02266760,-0.07789872,0.04102643,-0.01945314,0.15397347,-0.02099521
0.22511256,1.52446840,-1.31452659,0.14490005,-0.09424646,1.21599607,-1.17334275,0.10046426,-0.04657862,0.03941842,-0.00005539,0.02295404,-0.07722316,0.03922005,-0.01968132,0.15433013,-0.02097605
0.23111556,1.48942614,-1.30002451,0.13776191,-0.09281972,1.18756906,-1.15926345,0.09668914,-0.04684150,0.03925594,-0.00005860,0.02337917,-0.07631216,0.03756411,-0.01986921,0.15515760,-0.02091013
0.23711856,1.45955997,-1.28179456,0.13123681,-0.09106413,1.16291527,-1.14145660,0.09345302,-0.04706928,0.03915672,-0.00006388,0.02395027,-0.07515472,0.03609342,-0.02001371,0.15652614,-0.02080526
0.24312156,1.43550582,-1.25987586,0.12537679,-0.08898898,1.14253958,-1.11998707,0.09082162,-0.04726569,0.03913986,-0.00007144,0.02467273,-0.07374761,0.03483736,-0.02011385,0.15849254,-0.02067278
0.24912456,1.41778020,-1.23445580,0.12022872,-0.08661526,1.12685331,-1.09505277,0.08884408,-0.04744007,0.03922241,-0.00008149,0.02554982,-0.07209582,0.03381932,-0.02017103,0.16109852,-0.02052753
0.25512756,1.40677364,-1.20586881,0.11583433,-0.08397538,1.11616864,-1.06698226,0.08755257,-0.04760767,0.03941899,-0.00009429,0.02658248,-0.07021266,0.03305638,-0.02018913,0.16436989,-0.02038777
0.26113057,1.40274867,-1.17458854,0.11223034,-0.08111222,1.11069676,-1.03622642,0.08696258,-0.04778944,0.03974153,-0.00011009,0.02776924,-0.06811946,0.03255922,-0.02017448,0.16831643,-0.02027487
