energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.54477239,0.44771407,0.01081961,0.04498241,0.00005284,0.01397161,0.03313880,0.37990677,0.00101582,0.01585706
-3.53876938,0.41321556,0.00939899,0.04078991,0.00004655,0.01213261,0.03009070,0.35383088,0.00088388,0.01351415
-3.53276638,0.38391200,0.00815245,0.03724927,0.00004077,0.01047881,0.02744587,0.33190561,0.00076464,0.01146983
-3.52676338,0.35950607,0.00706486,0.03429501,0.00003550,0.00900065,0.02518464,0.31392700,0.00065761,0.00969520
-3.52076038,0.33965105,0.00612202,0.03186137,0.00003072,0.00768769,0.02328347,0.29964081,0.00056220,0.00816270
-3.51475738,0.32395870,0.00531054,0.02988324,0.00002642,0.00652882,0.02171556,0.28874925,0.00047776,0.00684631
-3.50875438,0.31200781,0.00461781,0.02829700,0.00002259,0.00551253,0.02045152,0.28091834,0.00040354,0.00572171
-3.50275138,0.30335300,0.00403197,0.02704141,0.00001920,0.00462709,0.01946007,0.27578585,0.00033878,0.00476635
-3.49674837,0.29753385,0.00354189,0.02605830,0.00001623,0.00386074,0.01870873,0.27296955,0.00028269,0.00395946
-3.49074537,0.29408397,0.00313719,0.02529335,0.00001365,0.00320192,0.01816442,0.27207553,0.00023445,0.00328207
-3.48474237,0.29253990,0.00280824,0.02469670,0.00001143,0.00263941,0.01779414,0.27270645,0.00019329,0.00271698
-3.47873937,0.29244973,0.00254627,0.02422359,0.00000955,0.00216247,0.01756553,0.27446962,0.00015845,0.00224868
-3.47273637,0.29338113,0.00234338,0.02383489,0.00000799,0.00176094,0.01744742,0.27698456,0.00012920,0.00186328
-3.46673337,0.29492888,0.00219267,0.02349759,0.00000672,0.00142538,0.01741028,0.27989014,0.00010488,0.00154845
-3.46073037,0.29672157,0.00208831,0.02318524,0.00000573,0.00114706,0.01742672,0.28285103,0.00008487,0.00129331
-3.45472736,0.29842755,0.00202571,0.02287831,0.00000500,0.00091808,0.01747181,0.28556337,0.00006862,0.00108835
-3.44872436,0.29976006,0.00200166,0.02256452,0.00000452,0.00073133,0.01752342,0.28775969,0.00005565,0.00092532
-3.44272136,0.30048133,0.00201452,0.02223915,0.00000432,0.00058051,0.01756248,0.28921290,0.00004555,0.00079715
-3.43671836,0.30040594,0.00206439,0.02190524,0.00000438,0.00046013,0.01757318,0.28973941,0.00003799,0.00069786
-3.43071536,0.29940313,0.00215339,0.02157388,0.00000475,0.00036544,0.01754311,0.28920131,0.00003269,0.00062247
-3.42471236,0.29739832,0.00228590,0.02126442,0.00000544,0.00029246,0.01746339,0.28750760,0.00002946,0.00056691
-3.41870935,0.29437369,0.00246888,0.02100476,0.00000652,0.00023787,0.01732864,0.28461451,0.00002818,0.00052799
-3.41270635,0.29036804,0.00271217,0.02083157,0.00000805,0.00019899,0.01713705,0.28052497,0.00002881,0.00050327
-3.40670335,0.28547577,0.00302882,0.02079064,0.00001011,0.00017373,0.01689023,0.27528719,0.00003138,0.00049106
-3.40070035,0.27984525,0.00343549,0.02093716,0.00001280,0.00016056,0.01659319,0.26899243,0.00003598,0.00049032
-3.39469735,0.27367639,0.00395277,0.02133609,0.00001625,0.00015841,0.01625412,0.26177209,0.00004279,0.00050067
-3.38869435,0.26721771,0.00460556,0.02206246,0.00002059,0.00016670,0.01588422,0.25379410,0.00005205,0.00052227
-3.38269135,0.26076263,0.00542343,0.02320168,0.00002600,0.00018523,0.01549745,0.24525872,0.00006407,0.00055589
-3.37668834,0.25464537,0.00644084,0.02484971,0.00003266,0.00021417,0.01511027,0.23639386,0.00007924,0.00060276
-3.37068534,0.24923610,0.00769747,0.02711318,0.00004078,0.00025401,0.01474135,0.22744998,0.00009800,0.00066465
-3.36468234,0.24493565,0.00923831,0.03010926,0.00005059,0.00030554,0.01441121,0.21869456,0.00012085,0.00074375
-3.35867934,0.24216961,0.01111379,0.03396529,0.00006235,0.00036979,0.01414190,0.21040645,0.00014834,0.00084271
-3.35267634,0.24138186,0.01337967,0.03881811,0.00007632,0.00044798,0.01395658,0.20286989,0.00018106,0.00096457
-3.34667334,0.24302760,0.01609692,0.04481306,0.00009278,0.00054152,0.01387922,0.19636854,0.00021964,0.00111273
-3.34067034,0.24756585,0.01933138,0.05210254,0.00011200,0.00065192,0.01393417,0.19117944,0.00026472,0.00129097
-3.33466733,0.25545150,0.02315333,0.06084417,0.00013426,0.00078076,0.01414582,0.18756705,0.00031692,0.00150336
-3.32866433,0.26712702,0.02763694,0.07119850,0.00015984,0.00092964,0.01453826,0.18577743,0.00037686,0.00175426
-3.32266133,0.28301401,0.03285957,0.08332639,0.00018897,0.00110011,0.01513496,0.18603278,0.00044510,0.00204832
-3.31665833,0.30350469,0.03890104,0.09738600,0.00022187,0.00129365,0.01595855,0.18852624,0.00052215,0.00239041
-3.31065533,0.32895371,0.04584287,0.11352963,0.00025871,0.00151158,0.01703061,0.19341739,0.00060842,0.00278568
-3.30465233,0.35967049,0.05376745,0.13190036,0.00029960,0.00175503,0.01837158,0.20082826,0.00070421,0.00323954
-3.29864932,0.39591252,0.06275742,0.15262884,0.00034460,0.00202488,0.02000075,0.21084034,0.00080970,0.00375769
-3.29264632,0.43787993,0.07289503,0.17583031,0.00039368,0.00232175,0.02193639,0.22349245,0.00092491,0.00434619
-3.28664332,0.48571173,0.08426179,0.20160199,0.00044675,0.00264596,0.02419595,0.23877996,0.00104971,0.00501149
-3.28064032,0.53948417,0.09693826,0.23002113,0.00050361,0.00299752,0.02679643,0.25665509,0.00118381,0.00576059
-3.27463732,0.59921133,0.11100422,0.26114383,0.00056399,0.00337612,0.02975485,0.27702889,0.00132674,0.00660109
-3.26863432,0.66484828,0.12653894,0.29500476,0.00062751,0.00378119,0.03308883,0.29977449,0.00147790,0.00754139
-3.26263132,0.73629685,0.14362184,0.33161781,0.00069373,0.00421190,0.03681725,0.32473199,0.00163654,0.00859077
-3.25662831,0.81341386,0.16233322,0.37097779,0.00076212,0.00466726,0.04096095,0.35171468,0.00180179,0.00975960
-3.25062531,0.89602154,0.18275519,0.41306292,0.00083209,0.00514613,0.04554343,0.38051658,0.00197269,0.01105940
-3.24462231,0.98391966,0.20497242,0.45783813,0.00090300,0.00564737,0.05059149,0.41092092,0.00214825,0.01250298
-3.23861931,1.07689857,0.22907282,0.50525876,0.00097416,0.00616987,0.05613574,0.44270932,0.00232747,0.01410449
-3.23261631,1.17475243,0.25514771,0.55527440,0.00104489,0.00671265,0.06221086,0.47567113,0.00250937,0.01587933
-3.22661331,1.27729145,0.28329139,0.60783246,0.00111451,0.00727498,0.06885564,0.50961250,0.00269305,0.01784412
-3.22061031,1.38435211,0.31359990,0.66288097,0.00118237,0.00785636,0.07611257,0.54436460,0.00287773,0.02001638
-3.21460730,1.49580411,0.34616871,0.72037025,0.00124787,0.00845662,0.08402705,0.57979043,0.00306276,0.02241422
-3.20860430,1.61155324,0.38108919,0.78025290,0.00131047,0.00907594,0.09264609,0.61578967,0.00324765,0.02505582
-3.20260130,1.73153899,0.41844382,0.84248192,0.00136972,0.00971477,0.10201654,0.65230108,0.00343208,0.02795877
-3.19659830,1.85572646,0.45829993,0.90700657,0.00142525,0.01037382,0.11218268,0.68930217,0.00361591,0.03113928
-3.19059530,1.98409223,0.50070229,0.97376587,0.00147680,0.01105394,0.12318345,0.72680576,0.00379911,0.03461126
-3.18459230,2.11660438,0.54566446,1.04267997,0.00152419,0.01175599,0.13504923,0.76485356,0.00398180,0.03838529
-3.17858929,2.25319712,0.59315940,1.11363953,0.00156735,0.01248064,0.14779824,0.80350679,0.00416414,0.04246751
-3.17258629,2.39374124,0.64310956,1.18649359,0.00160628,0.01322823,0.16143288,0.84283425,0.00434629,0.04685851
-3.16658329,2.53801190,0.69537705,1.26103669,0.00164106,0.01399851,0.17593602,0.88289847,0.00452837,0.05155225
-3.16058029,2.68565552,0.74975455,1.33699601,0.00167182,0.01479046,0.19126752,0.92374052,0.00471037,0.05653502
-3.15457729,2.83615825,0.80595739,1.41401951,0.00169871,0.01560203,0.20736117,0.96536462,0.00489208,0.06178467
-3.14857429,2.98881818,0.86361766,1.49166615,0.00172191,0.01643005,0.22412238,1.00772324,0.00507304,0.06726990
-3.14257129,3.14272385,0.92228093,1.56939913,0.00174159,0.01726999,0.24142663,1.05070405,0.00525247,0.07295002
-3.13656828,3.29674131,0.98140611,1.64658320,0.00175790,0.01811596,0.25911904,1.09411946,0.00542926,0.07877489
-3.13056528,3.44951162,1.04036895,1.72248677,0.00177095,0.01896064,0.27701522,1.13769973,0.00560192,0.08468535
-3.12456228,3.59946032,1.09846954,1.79628950,0.00178079,0.01979534,0.29490332,1.18109047,0.00576863,0.09061398
-3.11855928,3.74481970,1.15494374,1.86709550,0.00178747,0.02061015,0.31254751,1.22385489,0.00592721,0.09648629
-3.11255628,3.88366401,1.20897865,1.93395227,0.00179094,0.02139416,0.32969277,1.26548114,0.00607522,0.10222232
-3.10655328,4.01395683,1.25973167,1.99587484,0.00179114,0.02213572,0.34607090,1.30539457,0.00621001,0.10773855
-3.10055028,4.13360930,1.30635255,2.05187454,0.00178799,0.02282281,0.36140751,1.34297463,0.00632881,0.11295015
-3.09454727,4.24054685,1.34800774,2.10099103,0.00178137,0.02344348,0.37542984,1.37757569,0.00642885,0.11777335
-3.08854427,4.33278161,1.38390605,2.14232650,0.00177120,0.02398628,0.38787504,1.40855074,0.00650747,0.12212803
-3.08254127,4.40848715,1.41332452,2.17508029,0.00175739,0.02444075,0.39849860,1.43527695,0.00656224,0.12594023
-3.07653827,4.46607193,1.43563340,2.19858230,0.00173994,0.02479787,0.40708251,1.45718170,0.00659109,0.12914454
-3.07053527,4.50424747,1.45031897,2.21232335,0.00171887,0.02505056,0.41344280,1.47376770,0.00659239,0.13168637
-3.06453227,4.52208798,1.45700322,2.21598097,0.00169432,0.02519405,0.41743620,1.48463582,0.00656508,0.13352373
-3.05852926,4.51907778,1.45545932,2.20943910,0.00166648,0.02522624,0.41896543,1.48950449,0.00650875,0.13462874
-3.05252626,4.49514420,1.44562214,2.19280051,0.00163567,0.02514798,0.41798297,1.48822443,0.00642365,0.13498854
-3.04652326,4.45067371,1.42759322,2.16639107,0.00160226,0.02496321,0.41449315,1.48078799,0.00631075,0.13460572
-3.04052026,4.38651033,1.40163989,2.13075558,0.00156674,0.02467906,0.40855235,1.46733258,0.00617172,0.13349816
-3.03451726,4.30393611,1.36818861,2.08664502,0.00152966,0.02430580,0.40026744,1.44813793,0.00600891,0.13169832
-3.02851426,4.20463449,1.32781274,2.03499580,0.00149161,0.02385665,0.38979236,1.42361735,0.00582528,0.12925203
-3.02251126,4.09063818,1.28121525,1.97690183,0.00145323,0.02334754,0.37732318,1.39430352,0.00562433,0.12621681
-3.01650825,3.96426390,1.22920729,1.91358061,0.00141514,0.02279675,0.36309176,1.36082945,0.00540998,0.12265983
-3.01050525,3.82803727,1.17268347,1.84633497,0.00137796,0.02222445,0.34735834,1.32390570,0.00518648,0.11865560
-3.00450225,3.68461115,1.11259495,1.77651199,0.00134224,0.02165214,0.33040341,1.28429502,0.00495825,0.11428345
-2.99849925,3.53668131,1.04992166,1.70546115,0.00130847,0.02110211,0.31251923,1.24278569,0.00472978,0.10962512
-2.99249625,3.38690316,0.98564458,1.63449334,0.00127705,0.02059677,0.29400129,1.20016476,0.00450548,0.10476222
-2.98649325,3.23781310,0.92071937,1.56484253,0.00124825,0.02015804,0.27514021,1.15719264,0.00428957,0.09977404
-2.98049025,3.09175785,0.85605235,1.49763174,0.00122223,0.01980669,0.25621423,1.11457995,0.00408595,0.09473552
-2.97448724,2.95083427,0.79247946,1.43384437,0.00119902,0.01956172,0.23748268,1.07296776,0.00389815,0.08971564
-2.96848424,2.81684194,0.73074912,1.37430219,0.00117850,0.01943978,0.21918053,1.03291177,0.00372918,0.08477614
-2.96248124,2.69124974,0.67150913,1.31965034,0.00116047,0.01945467,0.20151431,0.99487115,0.00358154,0.07997065
-2.95647824,2.57517708,0.61529809,1.27034989,0.00114460,0.01961691,0.18465931,0.95920204,0.00345716,0.07534434
-2.95047524,2.46938974,0.56254103,1.22667772,0.00113047,0.01993336,0.16875813,0.92615582,0.00335735,0.07093380
-2.94447224,2.37430963,0.51354938,1.18873347,0.00111761,0.02040702,0.15392053,0.89588188,0.00328288,0.06676746
-2.93846923,2.29003700,0.46852455,1.15645288,0.00110550,0.02103689,0.14022451,0.86843441,0.00323392,0.06286615
-2.93246623,2.21638348,0.42756494,1.12962660,0.00109362,0.02181797,0.12771834,0.84378265,0.00321015,0.05924404
-2.92646323,2.15291374,0.39067552,1.10792347,0.00108147,0.02274141,0.11642341,0.82182379,0.00321077,0.05590962
-2.92046023,2.09899346,0.35777958,1.09091699,0.00106860,0.02379474,0.10633776,0.80239787,0.00323460,0.05286684
-2.91445723,2.05384118,0.32873167,1.07811384,0.00105463,0.02496223,0.09743995,0.78530370,0.00328014,0.05011628
-2.90845423,2.01658157,0.30333142,1.06898312,0.00103928,0.02622540,0.08969314,0.77031517,0.00334567,0.04765618
-2.90245123,1.98629795,0.28133732,1.06298514,0.00102239,0.02756354,0.08304915,0.75719710,0.00342932,0.04548348
-2.89644822,1.96208179,0.26248012,1.05959865,0.00100393,0.02895441,0.07745234,0.74572003,0.00352914,0.04359458
-2.89044522,1.94307766,0.24647532,1.05834544,0.00098402,0.03037487,0.07284309,0.73567338,0.00364324,0.04198603
-2.88444222,1.92852183,0.23303435,1.05881162,0.00096292,0.03180166,0.06916093,0.72687657,0.00376981,0.04065494
-2.87843922,1.91777376,0.22187427,1.06066477,0.00094101,0.03321206,0.06634705,0.71918780,0.00390719,0.03959922
-2.87243622,1.91033934,0.21272568,1.06366655,0.00091885,0.03458460,0.06434620,0.71251032,0.00405395,0.03881760
-2.86643322,1.90588589,0.20533893,1.06768048,0.00089709,0.03589965,0.06310810,0.70679604,0.00420892,0.03830946
-2.86043022,1.90424853,0.19948846,1.07267473,0.00087651,0.03714001,0.06258814,0.70204678,0.00437117,0.03807460
-2.85442721,1.90542843,0.19497548,1.07872019,0.00085795,0.03829129,0.06274757,0.69831300,0.00454012,0.03811274
-2.84842421,1.90958347,0.19162905,1.08598378,0.00084233,0.03934224,0.06355326,0.69569053,0.00471540,0.03842310
-2.84242121,1.91701217,0.18930576,1.09471774,0.00083061,0.04028494,0.06497693,0.69431550,0.00489696,0.03900389
-2.83641821,1.92813187,0.18788825,1.10524522,0.00082376,0.04111483,0.06699416,0.69435784,0.00508492,0.03985179
-2.83041521,1.94345251,0.18728277,1.11794297,0.00082269,0.04183062,0.06958314,0.69601379,0.00527963,0.04096154
-2.82441221,1.96354723,0.18741601,1.13322182,0.00082831,0.04243410,0.07272323,0.69949783,0.00548153,0.04232560
-2.81840920,1.98902121,0.18823153,1.15150581,0.00084141,0.04292988,0.07639360,0.70503447,0.00569114,0.04393392
-2.81240620,2.02048012,0.18968596,1.17321073,0.00086269,0.04332493,0.08057177,0.71285021,0.00590900,0.04577389
-2.80640320,2.05849946,0.19174514,1.19872300,0.00089270,0.04362824,0.08523243,0.72316613,0.00613558,0.04783043
-2.80040020,2.10359597,0.19438056,1.22837954,0.00093184,0.04385032,0.09034638,0.73619131,0.00637126,0.05008625
-2.79439720,2.15620221,0.19756603,1.26244951,0.00098032,0.04400278,0.09587967,0.75211728,0.00661630,0.05252220
-2.78839420,2.21664491,0.20127492,1.30111841,0.00103819,0.04409789,0.10179313,0.77111365,0.00687077,0.05511789
-2.78239120,2.28512793,0.20547788,1.34447511,0.00110525,0.04414820,0.10804216,0.79332489,0.00713455,0.05785227
-2.77638819,2.36171992,0.21014125,1.39250219,0.00118114,0.04416624,0.11457677,0.81886827,0.00740732,0.06070436
-2.77038519,2.44634685,0.21522605,1.44506982,0.00126524,0.04416423,0.12134203,0.84783260,0.00768858,0.06365399
-2.76438219,2.53878916,0.22068747,1.50193326,0.00135678,0.04415394,0.12827867,0.88027770,0.00797763,0.06668248
-2.75837919,2.63868319,0.22647510,1.56273400,0.00145478,0.04414648,0.13532403,0.91623426,0.00827365,0.06977332
-2.75237619,2.74552624,0.23253336,1.62700429,0.00155809,0.04415229,0.14241304,0.95570358,0.00857567,0.07291267
-2.74637319,2.85868462,0.23880247,1.69417485,0.00166542,0.04418101,0.14947952,0.99865708,0.00888265,0.07608970
-2.74037019,2.97740383,0.24521955,1.76358534,0.00177537,0.04424152,0.15645734,1.04503503,0.00919349,0.07929673
-2.73436718,3.10082018,0.25171987,1.83449729,0.00188645,0.04434182,0.16328170,1.09474449,0.00950703,0.08252919
-2.72836418,3.22797313,0.25823804,1.90610876,0.00199711,0.04448901,0.16989035,1.14765603,0.00982213,0.08578526
-2.72236118,3.35781772,0.26470924,1.97757059,0.00210581,0.04468915,0.17622465,1.20359942,0.01013761,0.08906531
-2.71635818,3.48923666,0.27107010,2.04800349,0.00221101,0.04494718,0.18223053,1.26235825,0.01045227,0.09237117
-2.71035518,3.62105204,0.27725947,2.11651563,0.00231124,0.04526669,0.18785922,1.32366381,0.01076488,0.09570509
-2.70435218,3.75203635,0.28321893,2.18222045,0.00240512,0.04564972,0.19306780,1.38718859,0.01107412,0.09906867
-2.69834917,3.88092330,0.28889295,2.24425408,0.00249138,0.04609651,0.19781961,1.45253998,0.01137857,0.10246166
-2.69234617,4.00641871,0.29422893,2.30179238,0.00256890,0.04660526,0.20208438,1.51925473,0.01167661,0.10588080
-2.68634317,4.12721199,0.29917701,2.35406718,0.00263670,0.04717189,0.20583825,1.58679500,0.01196642,0.10931862
-2.68034017,4.24198890,0.30368980,2.40038158,0.00269400,0.04778985,0.20906366,1.65454663,0.01224591,0.11276256
-2.67433717,4.34944620,0.30772213,2.44012422,0.00274017,0.04844999,0.21174917,1.72182038,0.01251268,0.11619418
-2.66833417,4.44830861,0.31123080,2.47278232,0.00277477,0.04914051,0.21388922,1.78785663,0.01276398,0.11958872
-2.66233117,4.53734875,0.31417462,2.49795341,0.00279755,0.04984706,0.21548393,1.85183423,0.01299674,0.12291506
-2.65632816,4.61540993,0.31651455,2.51535565,0.00280839,0.05055295,0.21653893,1.91288334,0.01320757,0.12613596
-2.65032516,4.68143190,0.31821432,2.52483646,0.00280737,0.05123948,0.21706532,1.97010265,0.01339277,0.12920884
-2.64432216,4.73447906,0.31924119,2.52637950,0.00279468,0.05188646,0.21707972,2.02258042,0.01354848,0.13208688
-2.63831916,4.77377030,0.31956717,2.52010956,0.00277063,0.05247280,0.21660440,2.06941885,0.01367069,0.13472049
-2.63231616,4.79870960,0.31917049,2.50629528,0.00273568,0.05297728,0.21566760,2.10976102,0.01375545,0.13705916
-2.62631316,4.80891570,0.31803730,2.48534949,0.00269034,0.05337931,0.21430389,2.14281919,0.01379891,0.13905345
-2.62031016,4.80424976,0.31616351,2.45782679,0.00263523,0.05365985,0.21255451,2.16790336,0.01379758,0.14065724
-2.61430715,4.78483889,0.31355661,2.42441831,0.00257103,0.05380227,0.21046783,2.18444854,0.01374840,0.14182987
-2.60830415,4.75109429,0.31023752,2.38594354,0.00249849,0.05379319,0.20809962,2.19203955,0.01364896,0.14253835
-2.60230115,4.70372232,0.30624199,2.34333897,0.00241839,0.05362323,0.20551328,2.19043182,0.01349760,0.14275925
-2.59629815,4.64372726,0.30162184,2.29764392,0.00233160,0.05328766,0.20277976,2.17956711,0.01329356,0.14248035
-2.59029515,4.57240493,0.29644558,2.24998338,0.00223899,0.05278693,0.19997739,2.15958310,0.01303705,0.14170189
-2.58429215,4.49132657,0.29079851,2.20154839,0.00214149,0.05212691,0.19719127,2.13081629,0.01272933,0.14043732
-2.57828914,4.40231315,0.28478221,2.15357435,0.00204006,0.05131901,0.19451245,2.09379769,0.01237272,0.13871353
-2.57228614,4.30740047,0.27851329,2.10731764,0.00193571,0.05038008,0.19203677,2.04924151,0.01197058,0.13657061
-2.56628314,4.20879616,0.27212160,2.06403138,0.00182946,0.04933203,0.18986338,1.99802718,0.01152725,0.13406095
-2.56028014,4.10882991,0.26574778,2.02494078,0.00172237,0.04820132,0.18809298,1.94117544,0.01104793,0.13124797
-2.55427714,4.00989880,0.25954024,1.99121894,0.00161550,0.04701821,0.18682589,1.87981956,0.01053859,0.12820437
-2.54827414,3.91440958,0.25365184,1.96396371,0.00150995,0.04581589,0.18615988,1.81517297,0.01000574,0.12500995
-2.54227114,3.82472017,0.24823619,1.94417606,0.00140679,0.04462947,0.18618798,1.74849472,0.00945631,0.12174930
-2.53626813,3.74308225,0.24344378,1.93274072,0.00130713,0.04349490,0.18699620,1.68105431,0.00889741,0.11850929
-2.53026513,3.67158710,0.23941813,1.93040920,0.00121204,0.04244781,0.18866130,1.61409723,0.00833613,0.11537647
-2.52426213,3.61211607,0.23629202,1.93778554,0.00112259,0.04152247,0.19124874,1.54881268,0.00777940,0.11243463
-2.51825913,3.56629735,0.23418391,1.95531490,0.00103979,0.04075061,0.19481067,1.48630452,0.00723376,0.10976245
-2.51225613,3.53546969,0.23319473,1.98327482,0.00096468,0.04016050,0.19938421,1.42756641,0.00670523,0.10743144
-2.50625313,3.52065391,0.23340498,2.02176917,0.00089820,0.03977601,0.20498994,1.37346182,0.00619918,0.10550419
-2.50025013,3.52253228,0.23487236,2.07072444,0.00084131,0.03961586,0.21163066,1.32470913,0.00572024,0.10403290
-2.49424712,3.54143571,0.23762981,2.12988823,0.00079488,0.03969301,0.21929040,1.28187204,0.00527222,0.10305841
-2.48824412,3.57733854,0.24168411,2.19882981,0.00075978,0.04001420,0.22793377,1.24535506,0.00485810,0.10260951
-2.48224112,3.62986038,0.24701494,2.27694246,0.00073682,0.04057971,0.23750556,1.21540363,0.00448004,0.10270266
-2.47623812,3.69827447,0.25357458,2.36344776,0.00072678,0.04138319,0.24793075,1.19210856,0.00413938,0.10334208
-2.47023512,3.78152217,0.26128795,2.45740185,0.00073042,0.04241181,0.25911473,1.17541391,0.00383670,0.10452012
-2.46423212,3.87823313,0.27005338,2.55770393,0.00074846,0.04364644,0.27094407,1.16512783,0.00357193,0.10621790
-2.45822911,3.98675076,0.27974380,2.66310731,0.00078156,0.04506210,0.28328752,1.16093574,0.00334438,0.10840623
-2.45222611,4.10516290,0.29020848,2.77223346,0.00083040,0.04662850,0.29599757,1.16241508,0.00315290,0.11104671
-2.44622311,4.23133754,0.30127541,2.88358952,0.00089558,0.04831073,0.30891246,1.16905134,0.00299592,0.11409295
-2.44022011,4.36296346,0.31275422,2.99558952,0.00097768,0.05007013,0.32185868,1.18025476,0.00287158,0.11749194
-2.43421711,4.49759576,0.32443960,3.10657975,0.00107721,0.05186519,0.33465400,1.19537750,0.00277784,0.12118550
-2.42821411,4.63270592,0.33611541,3.21486819,0.00119462,0.05365260,0.34711098,1.21373093,0.00271255,0.12511181
-2.42221111,4.76573596,0.34755922,3.31875794,0.00133027,0.05538835,0.35904101,1.23460283,0.00267350,0.12920695
-2.41620810,4.89415598,0.35854734,3.41658411,0.00148443,0.05702885,0.37025873,1.25727437,0.00265858,0.13340641
-2.41020510,5.01552394,0.36886027,3.50675336,0.00165722,0.05853211,0.38058673,1.28103665,0.00266572,0.13764665
-2.40420210,5.12754634,0.37828834,3.58778512,0.00184863,0.05985880,0.38986047,1.30520656,0.00269303,0.14186653
-2.39819910,5.22813792,0.38663754,3.65835290,0.00205846,0.06097338,0.39793318,1.32914178,0.00273882,0.14600870
-2.39219610,5.31547855,0.39373518,3.71732425,0.00228631,0.06184500,0.40468059,1.35225461,0.00280157,0.15002083
-2.38619310,5.38806493,0.39943541,3.76379757,0.00253154,0.06244839,0.41000524,1.37402421,0.00288000,0.15385672
-2.38019010,5.44475495,0.40362414,3.79713393,0.00279326,0.06276450,0.41384020,1.39400706,0.00297307,0.15747715
-2.37418709,5.48480253,0.40622338,3.81698227,0.00307031,0.06278102,0.41615195,1.41184514,0.00307993,0.16085057
-2.36818409,5.50788100,0.40719465,3.82329643,0.00336125,0.06249262,0.41694233,1.42727142,0.00319996,0.16395347
-2.36218109,5.51409336,0.40654136,3.81634277,0.00366432,0.06190107,0.41624923,1.44011265,0.00333270,0.16677051
-2.35617809,5.50396862,0.40430993,3.79669757,0.00397745,0.06101501,0.41414610,1.45028880,0.00347784,0.16929432
-2.35017509,5.47844341,0.40058967,3.76523381,0.00429828,0.05984962,0.41074015,1.45780953,0.00363517,0.17152511
-2.34417209,5.43882946,0.39551133,3.72309759,0.00462417,0.05842602,0.40616919,1.46276730,0.00380453,0.17346985
-2.33816908,5.38676763,0.38924418,3.67167462,0.00495220,0.05677049,0.40059735,1.46532759,0.00398576,0.17514137
-2.33216608,5.32417013,0.38199196,3.61254820,0.00527921,0.05491359,0.39420962,1.46571649,0.00417861,0.17655718
-2.32616308,5.25315328,0.37398754,3.54744998,0.00560185,0.05288908,0.38720558,1.46420611,0.00438275,0.17773815
-2.32016008,5.17596332,0.36548667,3.47820577,0.00591661,0.05073291,0.37979249,1.46109843,0.00459761,0.17870711
-2.31415708,5.09489840,0.35676084,3.40667821,0.00621989,0.04848203,0.37217796,1.45670845,0.00482243,0.17948751
-2.30815408,5.01223005,0.34808967,3.33470898,0.00650807,0.04617335,0.36456269,1.45134715,0.00505611,0.18010201
-2.30215108,4.93012740,0.33975297,3.26406266,0.00677757,0.04384271,0.35713333,1.44530532,0.00529723,0.18057131
-2.29614807,4.85058716,0.33202279,3.19637455,0.00702489,0.04152397,0.35005610,1.43883895,0.00554401,0.18091311
-2.29014507,4.77537226,0.32515570,3.13310440,0.00724675,0.03924819,0.34347105,1.43215671,0.00579429,0.18114127
-2.28414207,4.70596160,0.31938560,3.07549786,0.00744010,0.03704305,0.33748756,1.42541046,0.00604554,0.18126533
-2.27813907,4.64351245,0.31491723,3.02455674,0.00760224,0.03493242,0.33218108,1.41868890,0.00629489,0.18129026
-2.27213607,4.58883694,0.31192063,2.98101918,0.00773081,0.03293602,0.32759124,1.41201481,0.00653917,0.18121646
-2.26613307,4.54239284,0.31052667,2.94534993,0.00782396,0.03106942,0.32372146,1.40534603,0.00677499,0.18104016
-2.26013007,4.50428877,0.31082381,2.91774073,0.00788026,0.02934407,0.32054005,1.39857989,0.00699879,0.18075397
-2.25412706,4.47430260,0.31285602,2.89812038,0.00789886,0.02776759,0.31798260,1.39156098,0.00720698,0.18034768
-2.24812406,4.45191206,0.31662218,2.88617349,0.00787942,0.02634409,0.31595580,1.38409174,0.00739602,0.17980926
-2.24212106,4.43633534,0.32207653,2.88136681,0.00782217,0.02507463,0.31434218,1.37594530,0.00756257,0.17912592
-2.23611806,4.42657962,0.32913054,2.88298156,0.00772790,0.02395781,0.31300574,1.36687985,0.00770356,0.17828522
-2.23011506,4.42149506,0.33765579,2.89015034,0.00759791,0.02299026,0.31179824,1.35665376,0.00781638,0.17727618
-2.22411206,4.41983153,0.34748789,2.90189671,0.00743401,0.02216726,0.31056567,1.34504071,0.00789891,0.17609036
-2.21810905,4.42029570,0.35843131,2.91717588,0.00723850,0.02148326,0.30915485,1.33184395,0.00794967,0.17472267
-2.21210605,4.42160588,0.37026492,2.93491483,0.00701404,0.02093236,0.30741965,1.31690901,0.00796785,0.17317219
-2.20610305,4.42254257,0.38274802,2.95405037,0.00676369,0.02050870,0.30522681,1.30013430,0.00795340,0.17144261
-2.20010005,4.42199280,0.39562683,2.97356384,0.00649077,0.02020682,0.30246098,1.28147885,0.00790703,0.16954255
-2.19409705,4.41898673,0.40864116,2.99251143,0.00619882,0.02002179,0.29902881,1.26096705,0.00783024,0.16748559
-2.18809405,4.41272559,0.42153103,3.01004923,0.00589153,0.01994935,0.29486204,1.23869017,0.00772522,0.16529008
-2.18209105,4.40260032,0.43404325,3.02545250,0.00557266,0.01998588,0.28991943,1.21480442,0.00759486,0.16297866
