energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.93496748,2.05808421,-1.94582705,0.38748522,-0.38212799,0.74572497,-0.69657522,0.00193714,-0.00150788,0.17095384,-0.15203724,1.00477231,-0.95767140,0.00000000,-0.00000000,0.38308971,-0.36225876,0.29232201,-0.28584823
-3.92896448,2.11019892,-2.00661630,0.39001613,-0.38635036,0.76710974,-0.72000624,0.00212493,-0.00167472,0.18285712,-0.16320323,1.02701441,-0.98571710,0.00000000,-0.00000000,0.39415561,-0.37346390,0.29311694,-0.28959146
-3.92296148,2.15954117,-2.06492462,0.39188781,-0.38996710,0.78783888,-0.74276075,0.00231820,-0.00185112,0.19521582,-0.17498139,1.04684319,-1.01167784,0.00000000,-0.00000000,0.40517073,-0.38471308,0.29310723,-0.29242040
-3.91695848,2.20591521,-2.12031405,0.39307652,-0.39290052,0.80789646,-0.76472395,0.00251467,-0.00203559,0.20792541,-0.18729039,1.06412861,-1.03527318,0.00000000,-0.00000000,0.41606228,-0.39590588,0.29233853,-0.29432658
-3.91095548,2.24919817,-2.17241810,0.39358027,-0.39509222,0.82729716,-0.78581318,0.00271178,-0.00222631,0.22086864,-0.20003331,1.07880126,-1.05627638,0.00000000,-0.00000000,0.42676567,-0.40694698,0.29086896,-0.29531926
-3.90495248,2.28934142,-2.22095157,0.39341946,-0.39650605,0.84608518,-0.80598083,0.00290673,-0.00242114,0.23391817,-0.21309901,1.09085373,-1.07452168,0.00000000,-0.00000000,0.43722600,-0.41774901,0.28876731,-0.29542504
-3.89894947,2.32636923,-2.26571737,0.39263634,-0.39713014,0.86433178,-0.82521588,0.00309651,-0.00261763,0.24693966,-0.22636417,1.10033954,-1.08990922,0.00000000,-0.00000000,0.44739915,-0.42823508,0.28611102,-0.29468686
-3.89294647,2.36037481,-2.30661046,0.39129360,-0.39697791,0.88213157,-0.84354399,0.00327799,-0.00281307,0.25979536,-0.23969585,1.10736982,-1.10240753,0.00000000,-0.00000000,0.45725219,-0.43834084,0.28298402,-0.29316259
-3.88694347,2.39151401,-2.34361849,0.38947196,-0.39608787,0.89959757,-0.86102602,0.00344799,-0.00300453,0.27234804,-0.25295479,1.11210795,-1.11205341,0.00000000,-0.00000000,0.46676336,-0.44801597,0.27947447,-0.29092319
-3.88094047,2.41999656,-2.37681934,0.38726701,-0.39452238,0.91685523,-0.87775516,0.00360339,-0.00318895,0.28446496,-0.26599898,1.11476229,-1.11894939,0.00000000,-0.00000000,0.47592139,-0.45722506,0.27567249,-0.28805058
-3.87493747,2.44607545,-2.40637568,0.38478539,-0.39236536,0.93403561,-0.89385251,0.00374120,-0.00336315,0.29602188,-0.27868763,1.11557759,-1.12325881,0.00000000,-0.00000000,0.48472423,-0.46594791,0.27166801,-0.28463523
-3.86893447,2.47003454,-2.43252660,0.38214051,-0.38971918,0.95126790,-0.90946155,0.00385865,-0.00352401,0.30690667,-0.29088527,1.11482517,-1.12519885,0.00000000,-0.00000000,0.49317731,-0.47417910,0.26754863,-0.28077367
-3.86293147,2.49217480,-2.45557666,0.37944800,-0.38670066,0.96867156,-0.92474130,0.00395331,-0.00366846,0.31702252,-0.30246571,1.11279257,-1.12503184,0.00000000,-0.00000000,0.50129128,-0.48192692,0.26339780,-0.27656592
-3.85692846,2.51279968,-2.47588266,0.37682103,-0.38343660,0.98634838,-0.93985869,0.00402314,-0.00379367,0.32629055,-0.31331583,1.10977289,-1.12305525,0.00000000,-0.00000000,0.50907938,-0.48921174,0.25929302,-0.27211295
-3.85092546,2.53220003,-2.49383855,0.37436583,-0.38005894,1.00437471,-0.95498021,0.00406658,-0.00389705,0.33465161,-0.32333883,1.10605433,-1.11959070,0.00000000,-0.00000000,0.51655457,-0.49606366,0.25530442,-0.26751420
-3.84492246,2.55063918,-2.50985878,0.37217748,-0.37669968,1.02279427,-0.97026314,0.00408260,-0.00397642,0.34206718,-0.33245689,1.10191032,-1.11497254,0.00000000,-0.00000000,0.52372649,-0.50251978,0.25149348,-0.26286531
-3.83891946,2.56833864,-2.52436085,0.37033611,-0.37348589,1.04161180,-0.98584671,0.00407074,-0.00403003,0.34851949,-0.34061303,1.09759054,-1.10953636,0.00000000,-0.00000000,0.53059850,-0.50862097,0.24791211,-0.25825604
-3.83291646,2.58546517,-2.53774732,0.36890383,-0.37053495,1.06078784,-1.00184341,0.00403112,-0.00405665,0.35401071,-0.34777216,1.09331316,-1.10360786,0.00000000,-0.00000000,0.53716490,-0.51440843,0.24460188,-0.25376841
-3.82691346,2.60211984,-2.55038823,0.36792232,-0.36795019,1.08023512,-1.01833102,0.00396446,-0.00405558,0.35856134,-0.35392113,1.08925857,-1.09749248,0.00000000,-0.00000000,0.54340856,-0.51992004,0.24159364,-0.24947514
-3.82091046,2.61832956,-2.56260430,0.36741129,-0.36581714,1.09981665,-1.03534541,0.00387204,-0.00402673,0.36220800,-0.35906798,1.08556475,-1.09146610,0.00000000,-0.00000000,0.54929910,-0.52518682,0.23890739,-0.24543839
-3.81490745,2.63404185,-2.57465187,0.36736779,-0.36420048,1.11934580,-1.05287472,0.00375565,-0.00397059,0.36500076,-0.36324028,1.08232440,-1.08576711,0.00000000,-0.00000000,0.55479179,-0.53022961,0.23655243,-0.24170888
-3.80890445,2.64912320,-2.58671018,0.36776642,-0.36314176,1.13858859,-1.07085513,0.00361755,-0.00388822,0.36700014,-0.36648285,1.07958393,-1.08059009,0.00000000,-0.00000000,0.55982733,-0.53505612,0.23452787,-0.23832526
-3.80290145,2.66336145,-2.59887164,0.36856043,-0.36265813,1.15726822,-1.08916860,0.00346038,-0.00378122,0.36827416,-0.36885494,1.07734420,-1.07608135,0.00000000,-0.00000000,0.56433259,-0.53965871,0.23282334,-0.23531393
-3.79689845,2.67647233,-2.61113590,0.36968367,-0.36274191,1.17507181,-1.10764270,0.00328708,-0.00365169,0.36889552,-0.37042711,1.07556308,-1.07233623,0.00000000,-0.00000000,0.56822234,-0.54401283,0.23142008,-0.23268919
-3.79089545,2.68811023,-2.62340799,0.37105321,-0.36336112,1.19165931,-1.12605289,0.00310081,-0.00350211,0.36893919,-0.37127800,1.07415957,-1.06939851,0.00000000,-0.00000000,0.57140199,-0.54807653,0.23029226,-0.23045379
-3.78489245,2.69788295,-2.63550113,0.37257266,-0.36446096,1.20667418,-1.14412723,0.00290484,-0.00333535,0.36848060,-0.37149134,1.07301931,-1.06726157,0.00000000,-0.00000000,0.57377121,-0.55179095,0.22940857,-0.22859976
-3.77888944,2.70536993,-2.64714416,0.37413593,-0.36596607,1.21975575,-1.16155343,0.00270246,-0.00315446,0.36759443,-0.37115322,1.07200129,-1.06587159,0.00000000,-0.00000000,0.57522843,-0.55508192,0.22873396,-0.22710969
-3.77288644,2.71014341,-2.65799378,0.37563131,-0.36778358,1.23055260,-1.17798829,0.00249688,-0.00296271,0.36635421,-0.37035004,1.07094542,-1.06513224,0.00000000,-0.00000000,0.57567586,-0.55786263,0.22823159,-0.22595825
-3.76688344,2.71179154,-2.66765094,0.37694578,-0.36980675,1.23873653,-1.19306908,0.00229118,-0.00276337,0.36483263,-0.36916699,1.06968070,-1.06491100,0.00000000,-0.00000000,0.57502489,-0.56003743,0.22786481,-0.22511399
-3.76088044,2.70994238,-2.67568120,0.37796921,-0.37191910,1.24401656,-1.20642662,0.00208819,-0.00255970,0.36310250,-0.36768741,1.06803355,-1.06504654,0.00000000,-0.00000000,0.57320160,-0.56150634,0.22759918,-0.22454129
-3.75487744,2.70428773,-2.68163780,0.37859847,-0.37399881,1.24615230,-1.21769948,0.00189049,-0.00235483,0.36123826,-0.36599286,1.06583611,-1.06535716,0.00000000,-0.00000000,0.57015205,-0.56217038,0.22740440,-0.22420255
-3.74887444,2.69460549,-2.68508681,0.37874115,-0.37592324,1.24496609,-1.22654869,0.00170033,-0.00215171,0.35931779,-0.36416382,1.06293408,-1.06564957,0.00000000,-0.00000000,0.56584697,-0.56193718,0.22725604,-0.22406031
-3.74287144,2.68077937,-2.68563281,0.37831881,-0.37757342,1.24035336,-1.23267247,0.00151963,-0.00195303,0.35742440,-0.36228105,1.05919383,-1.06572797,0.00000000,-0.00000000,0.56028576,-0.56072685,0.22713705,-0.22407936
-3.73686843,2.66281488,-2.68294400,0.37726972,-0.37883826,1.23229068,-1.23582011,0.00134992,-0.00176115,0.35564863,-0.36042724,1.05450849,-1.06540290,0.00000000,-0.00000000,0.55349932,-0.55847746,0.22703893,-0.22422867
-3.73086543,2.64085060,-2.67677528,0.37555089,-0.37961839,1.22084112,-1.23580451,0.00119240,-0.00157813,0.35408969,-0.35868886,1.04880291,-1.06449943,0.00000000,-0.00000000,0.54555166,-0.55515013,0.22696247,-0.22448313
-3.72486243,2.61516410,-2.66698809,0.37313936,-0.37982945,1.20615663,-1.23251264,0.00104792,-0.00140565,0.35285631,-0.35715788,1.04203718,-1.06286461,0.00000000,-0.00000000,0.53654013,-0.55073321,0.22691805,-0.22482485
-3.71885943,2.58617195,-2.65356579,0.37003292,-0.37940475,1.18847729,-1.22591347,0.00091699,-0.00124504,0.35206672,-0.35593312,1.03420874,-1.06037358,0.00000000,-0.00000000,0.52659415,-0.54524528,0.22692542,-0.22524419
-3.71285643,2.55442389,-2.63662384,0.36624998,-0.37829720,1.16812752,-1.21606297,0.00079985,-0.00109727,0.35184781,-0.35512110,1.02535302,-1.05693442,0.00000000,-0.00000000,0.51587249,-0.53873698,0.22701309,-0.22574012
-3.70685343,2.52059105,-2.61641385,0.36182893,-0.37648052,1.14550931,-1.20310586,0.00069646,-0.00096300,0.35233312,-0.35483597,1.01554268,-1.05249142,0.00000000,-0.00000000,0.50455929,-0.53129119,0.22721708,-0.22632030
-3.70085043,2.48544897,-2.59332149,0.35682686,-0.37394964,1.12109290,-1.18727404,0.00060658,-0.00084256,0.35365992,-0.35519865,1.00488545,-1.04702676,0.00000000,-0.00000000,0.49285883,-0.52302186,0.22757940,-0.22700048
-3.69484742,2.44985605,-2.56785812,0.35131790,-0.37072048,1.09540528,-1.16888190,0.00052978,-0.00073601,0.35596533,-0.35633489,0.99352088,-1.04056062,0.00000000,-0.00000000,0.48098942,-0.51407123,0.22814605,-0.22780347
-3.68884442,2.41472841,-2.54064656,0.34539111,-0.36682896,1.06901694,-1.14831846,0.00046550,-0.00064319,0.35938156,-0.35837237,0.98161605,-1.03314979,0.00000000,-0.00000000,0.46917662,-0.50460575,0.22896485,-0.22875775
-3.68284142,2.38101237,-2.51240180,0.33914818,-0.36232956,1.04252766,-1.12603712,0.00041306,-0.00056373,0.36403067,-0.36143686,0.96936050,-1.02488500,0.00000000,-0.00000000,0.45764619,-0.49481080,0.23008302,-0.22989559
-3.67683842,2.34965574,-2.48390748,0.33270097,-0.35729342,1.01655175,-1.10254315,0.00037174,-0.00049711,0.37001896,-0.36564764,0.95696063,-1.01588703,0.00000000,-0.00000000,0.44661691,-0.48488452,0.23154477,-0.23125100
-3.67083542,2.32157918,-2.45598948,0.32616901,-0.35180606,0.99170334,-1.07837980,0.00034075,-0.00044270,0.37743127,-0.37111238,0.94463374,-1.00630203,0.00000000,-0.00000000,0.43629383,-0.47503101,0.23338892,-0.23285752
-3.66483242,2.29764885,-2.42948793,0.31967698,-0.34596496,0.96858242,-1.05411355,0.00031929,-0.00039976,0.38632567,-0.37792171,0.93260192,-0.99629615,0.00000000,-0.00000000,0.42686198,-0.46545325,0.23564670,-0.23474594
-3.65882941,2.27865134,-2.40522885,0.31335236,-0.33987703,0.94776181,-1.03031915,0.00030656,-0.00036752,0.39672862,-0.38614384,0.92108602,-0.98604981,0.00000000,-0.00000000,0.41848100,-0.45634609,0.23833984,-0.23694218
-3.65282641,2.26527194,-2.38399696,0.30732308,-0.33365609,0.92977574,-1.00756516,0.00030177,-0.00034516,0.40863107,-0.39581947,0.91029974,-0.97575182,0.00000000,-0.00000000,0.41128070,-0.44788964,0.24147901,-0.23946530
-3.64682341,2.25807661,-2.36651070,0.30171546,-0.32742046,0.91511000,-0.98640050,0.00030416,-0.00033186,0.42198556,-0.40695734,0.90044418,-0.96559366,0.00000000,-0.00000000,0.40535778,-0.44024326,0.24506270,-0.24232587
-3.64082041,2.25749843,-2.35340052,0.29665215,-0.32129068,0.90419394,-0.96734237,0.00031299,-0.00032681,0.43670461,-0.41953072,0.89170264,-0.95576386,0.00000000,-0.00000000,0.40077374,-0.43354048,0.24907658,-0.24552473
-3.63481741,2.26382838,-2.34519119,0.29225031,-0.31538739,0.89739432,-0.95086612,0.00032753,-0.00032918,0.45266050,-0.43347487,0.88423602,-0.94644294,0.00000000,-0.00000000,0.39755390,-0.42788502,0.25349329,-0.24905213
-3.62881441,2.27721059,-2.34228859,0.28861982,-0.30982946,0.89501093,-0.93739697,0.00034711,-0.00033820,0.46968639,-0.44868596,0.87817870,-0.93779869,0.00000000,-0.00000000,0.39568771,-0.42334793,0.25827276,-0.25288745
-3.62281141,2.29764174,-2.34497126,0.28586159,-0.30473225,0.89727366,-0.92730395,0.00037104,-0.00035309,0.48757879,-0.46502116,0.87363505,-0.92998208,0.00000000,-0.00000000,0.39512991,-0.41996601,0.26336300,-0.25699924
-3.61680840,2.32497410,-2.35338648,0.28406601,-0.30020603,0.90434112,-0.92089574,0.00039867,-0.00037312,0.50610133,-0.48230019,0.87067646,-0.92312361,0.00000000,-0.00000000,0.39580269,-0.41774131,0.26870118,-0.26134586
-3.61080540,2.35892188,-2.36755075,0.28331126,-0.29635459,0.91630016,-0.91841842,0.00042938,-0.00039755,0.52498954,-0.50030820,0.86933911,-0.91733033,0.00000000,-0.00000000,0.39759858,-0.41664195,0.27421518,-0.26587644
-3.60480240,2.39907010,-2.38735409,0.28366185,-0.29327382,0.93316631,-0.92005481,0.00046252,-0.00042568,0.54395663,-0.51879980,0.86962238,-0.91268334,0.00000000,-0.00000000,0.40038391,-0.41660373,0.27982530,-0.27053215
-3.59879940,2.44488551,-2.41256749,0.28516711,-0.29105041,0.95488479,-0.92592508,0.00049750,-0.00045681,0.56269979,-0.53750413,0.87148803,-0.90923582,0.00000000,-0.00000000,0.40400269,-0.41753274,0.28544624,-0.27524778
-3.59279640,2.49572903,-2.44285287,0.28785975,-0.28976060,0.98133191,-0.93608833,0.00053369,-0.00049028,0.58090705,-0.55613075,0.87486025,-0.90701165,0.00000000,-0.00000000,0.40828079,-0.41930859,0.29098919,-0.27995348
-3.58679340,2.55086924,-2.47777481,0.29175460,-0.28946890,1.01231667,-0.95054471,0.00057053,-0.00052542,0.59826422,-0.57437611,0.87962653,-0.90600455,0.00000000,-0.00000000,0.41303029,-0.42178828,0.29636389,-0.28457657
-3.58079040,2.60949651,-2.51681342,0.29684751,-0.29022681,1.04758264,-0.96923788,0.00060742,-0.00056157,0.61446186,-0.59193038,0.88563957,-0.90617786,0.00000000,-0.00000000,0.41805387,-0.42481026,0.30148089,-0.28904344
-3.57478739,2.67073769,-2.55937770,0.30311451,-0.29207166,1.08680993,-0.99205755,0.00064383,-0.00059812,0.62920201,-0.60848439,0.89272027,-0.90746498,0.00000000,-0.00000000,0.42314923,-0.42819894,0.30625357,-0.29328127
-3.56878439,2.73367103,-2.60481900,0.31051131,-0.29502545,1.12961746,-1.01884176,0.00067924,-0.00063447,0.64220452,-0.62373646,0.90066171,-0.90977050,0.00000000,-0.00000000,0.42811342,-0.43176916,0.31060023,-0.29721983
-3.56278139,2.79734154,-2.65244428,0.31897326,-0.29909390,1.17556570,-1.04937899,0.00071318,-0.00067003,0.65321286,-0.63739896,0.90923434,-0.91297224,0.00000000,-0.00000000,0.43274709,-0.43533080,0.31444602,-0.30079304
-3.55677839,2.86077653,-2.70152890,0.32841572,-0.30426564,1.22415991,-1.08341004,0.00074523,-0.00070429,0.66199935,-0.64920445,0.91819223,-0.91692404,0.00000000,-0.00000000,0.43685860,-0.43869324,0.31772480,-0.30394044
-3.55077539,2.92300157,-2.75132899,0.33873506,-0.31051171,1.27485418,-1.12062959,0.00077505,-0.00073675,0.66836962,-0.65891126,0.92728021,-0.92145962,0.00000000,-0.00000000,0.44026804,-0.44166983,0.32038085,-0.30660851
-3.54477239,2.98305687,-2.80109340,0.34981017,-0.31778540,1.32705647,-1.16068777,0.00080237,-0.00076700,0.67216647,-0.66630838,0.93624194,-0.92639725,0.00000000,-0.00000000,0.44281098,-0.44408210,0.32237047,-0.30875187
-3.53876938,3.04001386,-2.85007530,0.36150462,-0.32602247,1.38013474,-1.20319183,0.00082698,-0.00079470,0.67327282,-0.67121973,0.94482848,-0.93154538,0.00000000,-0.00000000,0.44434209,-0.44576392,0.32366335,-0.31033435
-3.53276638,3.09299201,-2.89754353,0.37366933,-0.33514187,1.43342444,-1.24770808,0.00084881,-0.00081958,0.67161401,-0.67350760,0.95280721,-0.93670904,0.00000000,-0.00000000,0.44473838,-0.44656529,0.32424385,-0.31132992
-3.52676338,3.14117559,-2.94279383,0.38614579,-0.34504685,1.48623714,-1.29376446,0.00086786,-0.00084147,0.66715917,-0.67307539,0.95997057,-0.94169684,0.00000000,-0.00000000,0.44390218,-0.44635592,0.32411195,-0.31172358
-3.52076038,3.18382988,-2.98516000,0.39876962,-0.35562665,1.53787065,-1.34085380,0.00088424,-0.00086030,0.65992189,-0.66986948,0.96614446,-0.94632839,0.00000000,-0.00000000,0.44176361,-0.44502848,0.32328395,-0.31151205
-3.51475738,3.22031659,-3.02402478,0.41137451,-0.36675855,1.58762007,-1.38843804,0.00089817,-0.00087610,0.64995993,-0.66388033,0.97119560,-0.95044177,0.00000000,-0.00000000,0.43828246,-0.44250139,0.32179285,-0.31070440
-3.50875438,3.25010758,-3.05883050,0.42379626,-0.37831042,1.63478998,-1.43595354,0.00090994,-0.00088902,0.63737415,-0.65514271,0.97503763,-0.95390076,0.00000000,-0.00000000,0.43344949,-0.43872104,0.31968830,-0.30932247
-3.50275138,3.27279658,-3.08908905,0.43587682,-0.39014352,1.67870719,-1.48281755,0.00091996,-0.00089929,0.62230651,-0.64373511,0.97763543,-0.95660145,0.00000000,-0.00000000,0.42728690,-0.43366354,0.31703609,-0.30740113
-3.49674837,3.28810801,-3.11439092,0.44746813,-0.40211557,1.71873377,-1.52843573,0.00092870,-0.00090726,0.60493722,-0.62977825,0.97900737,-0.95847773,0.00000000,-0.00000000,0.41984794,-0.42733560,0.31391708,-0.30498820
-3.49074537,3.29590249,-3.13441289,0.45843564,-0.41408392,1.75428004,-1.57221080,0.00093667,-0.00091336,0.58548098,-0.61343271,0.97922516,-0.95950545,0.00000000,-0.00000000,0.41121561,-0.41977471,0.31042565,-0.30214416
-3.48474237,3.29617843,-3.14892393,0.46866127,-0.42590874,1.78481686,-1.61355205,0.00094443,-0.00091809,0.56418245,-0.59489568,0.97841124,-0.95970480,0.00000000,-0.00000000,0.40150046,-0.41104838,0.30666752,-0.29894138
-3.47873937,3.28906937,-3.15778880,0.47804578,-0.43745603,1.80988704,-1.65188549,0.00095256,-0.00092203,0.54131087,-0.57439689,0.97673363,-0.95914064,0.00000000,-0.00000000,0.39083735,-0.40125253,0.30275701,-0.29546298
-3.47273637,3.27483704,-3.16096907,0.48651039,-0.44860038,1.82911512,-1.68666440,0.00096161,-0.00092576,0.51715414,-0.55219369,0.97439833,-0.95792067,0.00000000,-0.00000000,0.37938148,-0.39050888,0.29881375,-0.29180122
-3.46673337,3.25385992,-3.15852131,0.49399751,-0.45922733,1.84221542,-1.71737990,0.00097210,-0.00092991,0.49201229,-0.52856548,0.97163956,-0.95619130,0.00000000,-0.00000000,0.36730353,-0.37896150,0.29495903,-0.28805541
-3.46073037,3.22661797,-3.15059215,0.50047072,-0.46923532,1.84899780,-1.74357126,0.00098446,-0.00093508,0.46619066,-0.50380746,0.96870830,-0.95413137,0.00000000,-0.00000000,0.35478436,-0.36677256,0.29131172,-0.28432934
-3.45472736,3.19367367,-3.13741039,0.50591383,-0.47853699,1.84937099,-1.76483549,0.00099905,-0.00094183,0.43999293,-0.47822401,0.96585941,-0.95194378,0.00000000,-0.00000000,0.34200915,-0.35411732,0.28798403,-0.28072838
-3.44872436,3.15565041,-3.11927626,0.51032928,-0.48705997,1.84334336,-1.78083589,0.00101611,-0.00095065,0.41371427,-0.45212180,0.96333827,-0.94984549,0.00000000,-0.00000000,0.32916150,-0.34117868,0.28507728,-0.27735612
-3.44272136,3.11320894,-3.09654819,0.51373576,-0.49474703,1.83102090,-1.79130933,0.00103576,-0.00096196,0.38763479,-0.42580284,0.96136729,-0.94805626,0.00000000,-0.00000000,0.31641759,-0.32814137,0.28267777,-0.27431087
-3.43671836,3.06702299,-3.06962763,0.51616532,-0.50155568,1.81260275,-1.79607176,0.00105795,-0.00097604,0.36201358,-0.39955769,0.96013311,-0.94678660,0.00000000,-0.00000000,0.30394062,-0.31518610,0.28085306,-0.27168207
-3.43071536,3.01775506,-3.03894253,0.51766014,-0.50745715,1.78837417,-1.79502200,0.00108249,-0.00099307,0.33708348,-0.37365916,0.95977527,-0.94622562,0.00000000,-0.00000000,0.29187592,-0.30248382,0.27964870,-0.26954668
-3.42471236,2.96603362,-3.00493022,0.51826901,-0.51243503,1.75869737,-1.78814334,0.00110903,-0.00101305,0.31304690,-0.34835654,0.96037664,-0.94652934,0.00000000,-0.00000000,0.28034676,-0.29019040,0.27908582,-0.26796589
-3.41870935,2.91243257,-2.96802046,0.51804382,-0.51648343,1.72400051,-1.77550310,0.00113709,-0.00103587,0.29007265,-0.32387079,0.96195650,-0.94781008,0.00000000,-0.00000000,0.26945119,-0.27844192,0.27915937,-0.26698215
-3.41270635,2.85745390,-2.92861947,0.51703612,-0.51960494,1.68476522,-1.75725009,0.00116604,-0.00106121,0.26829408,-0.30039066,0.96446636,-0.95012756,0.00000000,-0.00000000,0.25925999,-0.26735086,0.27983755,-0.26661679
-3.40670335,2.80151440,-2.88709564,0.51529408,-0.52180843,1.64151321,-1.73360985,0.00119514,-0.00108864,0.24780837,-0.27806998,0.96778895,-0.95348207,0.00000000,-0.00000000,0.24981572,-0.25700316,0.28106203,-0.26686828
-3.40070035,2.74493680,-2.84376753,0.51285978,-0.52310681,1.59479244,-1.70487816,0.00122354,-0.00111756,0.22867714,-0.25702617,0.97174026,-0.95781035,0.00000000,-0.00000000,0.24113305,-0.24745647,0.28274942,-0.26771137
-3.39469735,2.68794566,-2.79889483,0.50976710,-0.52351490,1.54516323,-1.67141269,0.00125035,-0.00114727,0.21092815,-0.23734001,0.97607483,-0.96298410,0.00000000,-0.00000000,0.23320015,-0.23873952,0.28479364,-0.26909700
-3.38869435,2.63066810,-2.75267241,0.50604025,-0.52304752,1.49318506,-1.63362335,0.00127465,-0.00117693,0.19455807,-0.21905656,0.98049372,-0.96881160,0.00000000,-0.00000000,0.22598116,-0.23085266,0.28706918,-0.27095322
-3.38269135,2.57313924,-2.70522784,0.50169294,-0.52171781,1.43940428,-1.59196151,0.00129550,-0.00120566,0.17953613,-0.20218730,0.98465499,-0.97504209,0.00000000,-0.00000000,0.21941957,-0.22376949,0.28943528,-0.27318689
-3.37668834,2.51531181,-2.65662236,0.49672835,-0.51953597,1.38434326,-1.54690854,0.00131202,-0.00123251,0.16580838,-0.18671313,0.98818619,-0.98137293,0.00000000,-0.00000000,0.21344231,-0.21743953,0.29174063,-0.27568633
-3.37068534,2.45706953,-2.60685514,0.49113963,-0.51650838,1.32849133,-1.49896416,0.00132342,-0.00125653,0.15330245,-0.17258834,0.99069810,-0.98745917,0.00000000,-0.00000000,0.20796428,-0.21179168,0.29382855,-0.27832462
-3.36468234,2.39824341,-2.55587055,0.48491118,-0.51263719,1.27229775,-1.44863484,0.00132897,-0.00127681,0.14193250,-0.15974503,0.99179930,-0.99292499,0.00000000,-0.00000000,0.20289326,-0.20673844,0.29554243,-0.28096362
-3.35867934,2.33863031,-2.50356808,0.47802046,-0.50792034,1.21616678,-1.39642286,0.00132813,-0.00129247,0.13160423,-0.14809804,0.99111084,-0.99737673,0.00000000,-0.00000000,0.19813485,-0.20218046,0.29673108,-0.28345832
-3.35267634,2.27801269,-2.44981436,0.47044018,-0.50235210,1.16045518,-1.34281626,0.00132046,-0.00130273,0.12221958,-0.13754998,0.98828033,-1.00041661,0.00000000,-0.00000000,0.19359720,-0.19801153,0.29725405,-0.28566159
-3.34667334,2.21617892,-2.39445672,0.46214097,-0.49592390,1.10547175,-1.28828017,0.00130572,-0.00130695,0.11368114,-0.12799626,0.98299502,-1.00165688,0.00000000,-0.00000000,0.18919551,-0.19412345,0.29698639,-0.28742893
-3.34067034,2.15294304,-2.33733778,0.45309418,-0.48862565,1.05147911,-1.23324967,0.00128385,-0.00130461,0.10589603,-0.11932987,0.97499326,-1.00073356,0.00000000,-0.00000000,0.18485595,-0.19041081,0.29582292,-0.28862324
-3.33466733,2.08816336,-2.27831033,0.44327487,-0.48044733,0.99869731,-1.17812451,0.00125496,-0.00129537,0.09877906,-0.11144572,0.96407399,-0.99731929,0.00000000,-0.00000000,0.18051897,-0.18677543,0.29368182,-0.28911918
-3.32866433,2.02175912,-2.21725207,0.43266466,-0.47138077,0.94730899,-1.12326572,0.00121934,-0.00127904,0.09225533,-0.10424446,0.95010405,-0.99113495,0.00000000,-0.00000000,0.17614191,-0.18313035,0.29050732,-0.28880729
-3.32266133,1.95372459,-2.15407955,0.42125448,-0.46142164,0.89746579,-1.06899422,0.00117743,-0.00125565,0.08626197,-0.09763565,0.93302299,-0.98195935,0.00000000,-0.00000000,0.17170082,-0.17940309,0.28627163,-0.28759739
-3.31665833,1.88414016,-2.08876098,0.40904708,-0.45057147,0.84929555,-1.01559134,0.00112983,-0.00122536,0.08074930,-0.09154025,0.91284544,-0.96963702,0.00000000,-0.00000000,0.16719150,-0.17553840,0.28097580,-0.28542148
-3.31065533,1.81318000,-2.02132728,0.39605899,-0.43883960,0.80290990,-0.96330108,0.00107726,-0.00118854,0.07568114,-0.08589234,0.88966101,-0.95408363,0.00000000,-0.00000000,0.16262966,-0.17150008,0.27464982,-0.28223582
-3.30465233,1.74111619,-1.95188125,0.38232218,-0.42624509,0.75841172,-0.91233393,0.00102051,-0.00114569,0.07103467,-0.08064017,0.86363190,-0.93528913,0.00000000,-0.00000000,0.15805045,-0.16727221,0.26735178,-0.27802228
-3.29864932,1.66831892,-1.88060442,0.36788504,-0.41281831,0.71590217,-0.86287189,0.00096048,-0.00109744,0.06679966,-0.07574654,0.83498835,-0.91331847,0.00000000,-0.00000000,0.15350721,-0.16285952,0.25916617,-0.27278894
-3.29264632,1.59525319,-1.80776142,0.35281274,-0.39860227,0.67548673,-0.81507438,0.00089805,-0.00104454,0.06297727,-0.07118855,0.80402221,-0.88831010,0.00000000,-0.00000000,0.14906956,-0.15828709,0.25020160,-0.26656990
-3.28664332,1.52247164,-1.73370175,0.33718706,-0.38365358,0.63728006,-0.76908460,0.00083416,-0.00098782,0.05957852,-0.06695685,0.77107900,-0.86047232,0.00000000,-0.00000000,0.14482099,-0.15359942,0.24058777,-0.25942444
-3.28064032,1.45060415,-1.65885879,0.32110542,-0.36804292,0.60140936,-0.72503592,0.00076970,-0.00092814,0.05662245,-0.06305447,0.73654865,-0.83007776,0.00000000,-0.00000000,0.14085595,-0.14885887,0.23047202,-0.25143543
-3.27463732,1.38034421,-1.58374604,0.30467942,-0.35185506,0.56801596,-0.68305795,0.00070552,-0.00086642,0.05413419,-0.05949528,0.70085531,-0.79745624,0.00000000,-0.00000000,0.13727659,-0.14414355,0.22001546,-0.24270726
