energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.23261631,5.78853092,0.54897404,1.39989888,0.02419398,1.13084080,0.04959085,2.05706839,3.68239720,1.16665392
-3.22661331,5.80579323,0.54676575,1.40990165,0.02482890,1.12060809,0.05007169,2.07849732,3.69367756,1.16674211
-3.22061031,5.82354745,0.54354881,1.41945574,0.02545544,1.11165312,0.05062078,2.09892845,3.70397228,1.16793836
-3.21460730,5.84127129,0.53934096,1.42837316,0.02606907,1.10397044,0.05122907,2.11809350,3.71297813,1.17008040
-3.20860430,5.85845846,0.53417446,1.43648264,0.02666570,1.09753888,0.05188732,2.13574811,3.72040340,1.17299603
-3.20260130,5.87463569,0.52809571,1.44363449,0.02724175,1.09232562,0.05258647,2.15167563,3.72598017,1.17650873
-3.19659830,5.88937824,0.52116455,1.44970462,0.02779416,1.08829045,0.05331804,2.16569026,3.72947559,1.18044332
-3.19059530,5.90232261,0.51345346,1.45459718,0.02832040,1.08538989,0.05407444,2.17763915,3.73070153,1.18463125
-3.18459230,5.91317593,0.50504630,1.45824579,0.02881849,1.08358103,0.05484928,2.18740344,3.72952183,1.18891528
-3.17858929,5.92172114,0.49603688,1.46061315,0.02928694,1.08282491,0.05563757,2.19489814,3.72585699,1.19315342
-3.17258629,5.92781810,0.48652712,1.46168908,0.02972479,1.08308916,0.05643580,2.20007078,3.71968583,1.19722197
-3.16658329,5.93140058,0.47662497,1.46148714,0.03013158,1.08434994,0.05724201,2.20289911,3.71104441,1.20101771
-3.16058029,5.93246954,0.46644208,1.46004007,0.03050729,1.08659304,0.05805576,2.20338788,3.70002230,1.20445907
-3.15457729,5.93108356,0.45609134,1.45739439,0.03085232,1.08981420,0.05887798,2.20156505,3.68675659,1.20748650
-3.14857429,5.92734719,0.44568434,1.45360460,0.03116752,1.09401863,0.05971079,2.19747781,3.67142430,1.21006203
-3.14257129,5.92139826,0.43532887,1.44872737,0.03145408,1.09921977,0.06055725,2.19118850,3.65423367,1.21216827
-3.13656828,5.91339508,0.42512659,1.44281623,0.03171353,1.10543747,0.06142112,2.18277100,3.63541508,1.21380683
-3.13056528,5.90350461,0.41517087,1.43591712,0.03194777,1.11269560,0.06230649,2.17230767,3.61521216,1.21499643
-3.12456228,5.89189217,0.40554511,1.42806506,0.03215894,1.12101922,0.06321747,2.15988709,3.59387350,1.21577069
-3.11855928,5.87871336,0.39632127,1.41928232,0.03234946,1.13043149,0.06415789,2.14560267,3.57164560,1.21617581
-3.11255628,5.86410838,0.38755898,1.40957803,0.03252196,1.14095025,0.06513097,2.12955223,3.54876694,1.21626810
-3.10655328,5.84819890,0.37930509,1.39894940,0.03267927,1.15258453,0.06613899,2.11183825,3.52546363,1.21611142
-3.10055028,5.83108706,0.37159358,1.38738428,0.03282431,1.16533108,0.06718306,2.09256887,3.50194622,1.21577452
-3.09454727,5.81285627,0.36444597,1.37486485,0.03296004,1.17917086,0.06826288,2.07185913,3.47840767,1.21532829
-3.08854427,5.79357319,0.35787205,1.36137229,0.03308940,1.19406570,0.06937651,2.04983238,3.45502217,1.21484284
-3.08254127,5.77329022,0.35187085,1.34689175,0.03321520,1.20995526,0.07052024,2.02662139,3.43194434,1.21438446
-3.07653827,5.75204780,0.34643185,1.33141754,0.03333997,1.22675427,0.07168846,2.00236892,3.40930860,1.21401241
-3.07053527,5.72987606,0.34153625,1.31495794,0.03346590,1.24435027,0.07287358,1.97722759,3.38722843,1.21377562
-3.06453227,5.70679528,0.33715831,1.29753935,0.03359468,1.26260193,0.07406603,1.95135876,3.36579517,1.21370934
-3.05852926,5.68281511,0.33326660,1.27920942,0.03372735,1.28133806,0.07525427,1.92493052,3.34507652,1.21383191
-3.05252626,5.65793248,0.32982524,1.26003915,0.03386421,1.30035755,0.07642487,1.89811466,3.32511465,1.21414175
-3.04652326,5.63212868,0.32679490,1.24012351,0.03400470,1.31943030,0.07756267,1.87108302,3.30592422,1.21461478
-3.04052026,5.60536596,0.32413382,1.21958095,0.03414727,1.33829924,0.07865101,1.84400320,3.28749065,1.21520264
-3.03451726,5.57758446,0.32179858,1.19855158,0.03428939,1.35668369,0.07967200,1.81703426,3.26976907,1.21583161
-3.02851426,5.54870034,0.31974491,1.17719438,0.03442747,1.37428396,0.08060687,1.79032256,3.25268447,1.21640284
-3.02251126,5.51860583,0.31792831,1.15568361,0.03455690,1.39078738,0.08143643,1.76399834,3.23613356,1.21679373
-3.01650825,5.48717201,0.31630477,1.13420462,0.03467216,1.40587554,0.08214160,1.73817331,3.21998875,1.21686083
-3.01050525,5.45425496,0.31483150,1.11294961,0.03476686,1.41923283,0.08270389,1.71293955,3.20410448,1.21644410
-3.00450225,5.41970562,0.31346770,1.09211328,0.03483401,1.43055598,0.08310613,1.68837009,3.18832624,1.21537275
-2.99849925,5.38338327,0.31217541,1.07188893,0.03486615,1.43956432,0.08333306,1.66452114,3.17250197,1.21347217
-2.99249625,5.34517256,0.31092051,1.05246505,0.03485568,1.44601047,0.08337198,1.64143601,3.15649570,1.21057212
-2.98649325,5.30500313,0.30967376,1.03402256,0.03479512,1.44969109,0.08321346,1.61915048,3.14020269,1.20651554
-2.98049025,5.26287105,0.30841183,1.01673284,0.03467741,1.45045712,0.08285189,1.59769944,3.12356555,1.20116768
-2.97448724,5.21886048,0.30711842,1.00075643,0.03449621,1.44822305,0.08228599,1.57712413,3.10659009,1.19442515
-2.96848424,5.17316432,0.30578518,0.98624235,0.03424623,1.44297482,0.08151927,1.55747968,3.08935995,1.18622425
-2.96248124,5.12610185,0.30441252,0.97332796,0.03392344,1.43477565,0.08056030,1.53884220,3.07204881,1.17654825
-2.95647824,5.07813200,0.30301018,0.96213902,0.03352536,1.42376954,0.07942280,1.52131483,3.05492902,1.16543291
-2.95047524,5.02986042,0.30159743,0.95278992,0.03305116,1.41018205,0.07812556,1.50503216,3.03837564,1.15297005
-2.94447224,4.98203934,0.30020288,0.94538363,0.03250181,1.39431799,0.07669224,1.49016255,3.02286494,1.13930866
-2.93846923,4.93555901,0.29886385,0.94001142,0.03188009,1.37655594,0.07515084,1.47690783,3.00896693,1.12465345
-2.93246623,4.89143043,0.29762531,0.93675194,0.03119054,1.35733978,0.07353312,1.46550031,2.99733148,1.10926065
-2.92646323,4.85075932,0.29653828,0.93566972,0.03043937,1.33716706,0.07187374,1.45619675,2.98866829,1.09343119
-2.92046023,4.81471184,0.29565788,0.93681300,0.02963423,1.31657486,0.07020931,1.44926970,2.98372118,1.07750144
-2.91445723,4.78447339,0.29504095,0.94021084,0.02878402,1.29612343,0.06857732,1.44499625,2.98323756,1.06183176
-2.90845423,4.76120185,0.29474349,0.94586981,0.02789856,1.27637825,0.06701498,1.44364490,2.98793435,1.04679353
-2.90245123,4.74597768,0.29481786,0.95377024,0.02698829,1.25789122,0.06555810,1.44546098,2.99846197,1.03275494
-2.89644822,4.73975286,0.29531005,0.96386243,0.02606390,1.24118180,0.06423988,1.45065156,3.01536805,1.02006652
-2.89044522,4.74330175,0.29625702,0.97606305,0.02513604,1.22671883,0.06308994,1.45937060,3.03906295,1.00904675
-2.88444222,4.75717608,0.29768438,0.99025207,0.02421495,1.21490385,0.06213331,1.47170524,3.06978873,0.99996869
-2.87843922,4.78166698,0.29960440,1.00627059,0.02331020,1.20605678,0.06138969,1.48766413,3.10759374,0.99304822
-2.87243622,4.81677611,0.30201459,1.02391978,0.02243041,1.20040440,0.06087288,1.50716847,3.15231413,0.98843437
-2.86643322,4.86219786,0.30489687,1.04296132,0.02158304,1.19807240,0.06059040,1.53004661,3.20356379,0.98620244
-2.86043022,4.91731410,0.30821747,1.06311943,0.02077428,1.19908118,0.06054341,1.55603246,3.26073350,0.98635007
-2.85442721,4.98120201,0.31192737,1.08408467,0.02000894,1.20334572,0.06072683,1.58476829,3.32299989,0.98879658
-2.84842421,5.05265534,0.31596360,1.10551951,0.01929042,1.21067949,0.06112963,1.61581171,3.38934400,0.99338573
-2.84242121,5.13021833,0.32025106,1.12706556,0.01862075,1.22080219,0.06173550,1.64864690,3.45857910,0.99989157
-2.83641821,5.21223112,0.32470487,1.14835220,0.01800065,1.23335099,0.06252347,1.68269964,3.52938657,1.00802741
-2.83041521,5.29688481,0.32923328,1.16900652,0.01742970,1.24789477,0.06346887,1.71735559,3.60035855,1.01745729
-2.82441221,5.38228380,0.33374075,1.18866384,0.01690645,1.26395066,0.06454427,1.75198096,3.67004550,1.02780962
-2.81840920,5.46651264,0.33813131,1.20697873,0.01642863,1.28100224,0.06572051,1.78594493,3.73700663,1.03869225
-2.81240620,5.54770461,0.34231195,1.22363576,0.01599337,1.29851843,0.06696771,1.81864260,3.79986104,1.04970836
-2.80640320,5.62410881,0.34619580,1.23835953,0.01559733,1.31597252,0.06825632,1.84951766,3.85733739,1.06047254
-2.80040020,5.69415303,0.34970522,1.25092367,0.01523701,1.33286031,0.06955795,1.87808367,3.90831981,1.07062626
-2.79439720,5.75649962,0.35277446,1.26115808,0.01490883,1.34871677,0.07084623,1.90394315,3.95188833,1.07985214
-2.78839420,5.81009214,0.35535188,1.26895424,0.01460939,1.36313069,0.07209742,1.92680353,3.98735208,1.08788643
-2.78239120,5.85419089,0.35740169,1.27426833,0.01433556,1.37575669,0.07329097,1.94648951,4.01427389,1.09452925
-2.77638819,5.88839627,0.35890512,1.27712184,0.01408464,1.38632429,0.07440981,1.96295107,4.03248564,1.09965213
-2.77038519,5.91265904,0.35986107,1.27759981,0.01385444,1.39464394,0.07544058,1.97626709,4.04209363,1.10320269
-2.76438219,5.92727773,0.36028607,1.27584674,0.01364335,1.40060986,0.07637366,1.98664431,4.04347418,1.10520628
-2.75837919,5.93288349,0.36021386,1.27206025,0.01345038,1.40419979,0.07720309,1.99441178,4.03725987,1.10576458
-2.75237619,5.93041356,0.35969425,1.26648311,0.01327520,1.40547199,0.07792634,2.00001097,4.02431695,1.10505142
-2.74637319,5.92107468,0.35879171,1.25939365,0.01311809,1.40455963,0.07854409,2.00398212,4.00571526,1.10330585
-2.74037019,5.90629837,0.35758341,1.25109541,0.01297997,1.40166307,0.07905985,2.00694705,3.98269194,1.10082299
-2.73436718,5.88768986,0.35615696,1.24190615,0.01286228,1.39704045,0.07947963,2.00958942,3.95661018,1.09794296
-2.72836418,5.86697302,0.35460789,1.23214699,0.01276699,1.39099706,0.07981150,2.01263276,3.92891497,1.09503837
-2.72236118,5.84593307,0.35303689,1.22213204,0.01269646,1.38387385,0.08006526,2.01681727,3.90108710,1.09250087
-2.71635818,5.82635933,0.35154692,1.21215888,0.01265339,1.37603572,0.08025209,2.02287595,3.87459719,1.09072724
-2.71035518,5.80998973,0.35024030,1.20250031,0.01264071,1.36785973,0.08038417,2.03151087,3.85086118,1.09010551
-2.70435218,5.79845865,0.34921575,1.19339766,0.01266144,1.35972377,0.08047441,2.04337024,3.83119855,1.09100154
-2.69834917,5.79324957,0.34856563,1.18505559,0.01271859,1.35199599,0.08053619,2.05902687,3.81679460,1.09374658
-2.69234617,5.79565364,0.34837327,1.17763881,0.01281504,1.34502497,0.08058310,2.07895880,3.80866758,1.09862602
-2.68634317,5.80673480,0.34871058,1.17127025,0.01295337,1.33913122,0.08062871,2.10353242,3.80764173,1.10586976
-2.68034017,5.82730237,0.34963603,1.16603098,0.01313575,1.33459968,0.08068638,2.13298869,3.81432658,1.11564437
-2.67433717,5.85789114,0.35119297,1.16196133,0.01336378,1.33167370,0.08076906,2.16743283,3.82910307,1.12804737
-2.66833417,5.89874930,0.35340840,1.15906329,0.01363839,1.33055019,0.08088907,2.20682774,3.85211658,1.14310347
-2.66233117,5.94983410,0.35629229,1.15730368,0.01395965,1.33137622,0.08105791,2.25099142,3.88327686,1.16076310
-2.65632816,6.01081494,0.35983734,1.15661800,0.01432668,1.33424677,0.08128607,2.29959850,3.92226472,1.18090311
-2.65032516,6.08108380,0.36401936,1.15691466,0.01473759,1.33920383,0.08158278,2.35218595,3.96854497,1.20332949
-2.64432216,6.15977220,0.36879808,1.15807930,0.01518933,1.34623656,0.08195579,2.40816271,4.02138511,1.22778211
-2.63831916,6.24577444,0.37411851,1.15997915,0.01567771,1.35528252,0.08241121,2.46682330,4.07987911,1.25394128
-2.63231616,6.33777633,0.37991273,1.16246721,0.01619734,1.36622997,0.08295320,2.52736480,4.14297532,1.28143586
-2.62631316,6.43428860,0.38610205,1.16538616,0.01674169,1.37892095,0.08358384,2.58890701,4.20950776,1.30985268
-2.62031016,6.53368439,0.39259950,1.16857210,0.01730315,1.39315523,0.08430290,2.65051506,4.27822966,1.33874712
-2.61430715,6.63423978,0.39931251,1.17185793,0.01787317,1.40869497,0.08510774,2.71122394,4.34784832,1.36765430
-2.60830415,6.73417655,0.40614571,1.17507663,0.01844241,1.42527003,0.08599312,2.77006418,4.41706032,1.39610084
-2.60230115,6.83170611,0.41300380,1.17806428,0.01900094,1.44258386,0.08695122,2.82608793,4.48458605,1.42361666
-2.59629815,6.92507379,0.41979431,1.18066313,0.01953853,1.46031992,0.08797157,2.87839463,4.54920276,1.44974664
-2.59029515,7.01260222,0.42643030,1.18272452,0.02004490,1.47814857,0.08904112,2.92615541,4.60977531,1.47406176
-2.58429215,7.09273308,0.43283280,1.18411197,0.02051003,1.49573435,0.09014442,2.96863560,4.66528393,1.49616948
-2.57828914,7.16406604,0.43893300,1.18470414,0.02092452,1.51274352,0.09126379,3.00521441,4.71484855,1.51572306
-2.57228614,7.22539400,0.44467416,1.18439797,0.02127988,1.52885191,0.09237959,3.03540137,4.75774908,1.53242961
-2.56628314,7.27573371,0.45001317,1.18311159,0.02156884,1.54375279,0.09347067,3.05884880,4.79344145,1.54605669
-2.56028014,7.31435098,0.45492173,1.18078722,0.02178566,1.55716468,0.09451476,3.07536015,4.82156928,1.55643727
-2.55427714,7.34077975,0.45938722,1.17739372,0.02192637,1.56883897,0.09548899,3.08489378,4.84197076,1.56347291
-2.54827414,7.35483433,0.46341306,1.17292868,0.02198895,1.57856706,0.09637051,3.08756221,4.85468097,1.56713516
-2.54227114,7.35661448,0.46701883,1.16741995,0.02197349,1.58618679,0.09713709,3.08362682,4.85992949,1.56746507
-2.53626813,7.34650292,0.47023984,1.16092641,0.02188227,1.59158791,0.09776776,3.07348842,4.85813336,1.56457088
-2.53026513,7.32515517,0.47312640,1.15353777,0.02171971,1.59471639,0.09824348,3.05767374,4.84988548,1.55862399
-2.52426213,7.29348183,0.47574259,1.14537337,0.02149233,1.59557725,0.09854780,3.03681867,4.83593859,1.54985317
-2.51825913,7.25262357,0.47816468,1.13657991,0.02120857,1.59423559,0.09866739,3.01164853,4.81718504,1.53853740
-2.51225613,7.20391927,0.48047907,1.12732797,0.02087857,1.59081592,0.09859260,2.98295626,4.79463260,1.52499733
-2.50625313,7.14886814,0.48277985,1.11780743,0.02051389,1.58549932,0.09831792,2.95157909,4.76937668,1.50958576
-2.50025013,7.08908661,0.48516596,1.10822185,0.02012718,1.57851870,0.09784220,2.91837448,4.74256940,1.49267725
-2.49424712,7.02626121,0.48773796,1.09878202,0.01973174,1.57015193,0.09716892,2.88419598,4.71538614,1.47465739
-2.48824412,6.96209866,0.49059452,1.08969868,0.01934118,1.56071321,0.09630615,2.84986980,4.68899028,1.45591174
-2.48224112,6.89827457,0.49382867,1.08117487,0.01896898,1.55054276,0.09526649,2.81617265,4.66449702,1.43681508
-2.47623812,6.83638238,0.49752389,1.07339807,0.01862806,1.53999524,0.09406671,2.78381142,4.64293727,1.41772104
-2.47023512,6.77788395,0.50175017,1.06653247,0.01833043,1.52942722,0.09272738,2.75340534,4.62522270,1.39895252
-2.46423212,6.72406365,0.50656027,1.06071162,0.01808679,1.51918431,0.09127231,2.72547083,4.61211319,1.38079328
-2.45822911,6.67598724,0.51198614,1.05603192,0.01790626,1.50958832,0.08972781,2.70040968,4.60418798,1.36348071
-2.45222611,6.63446729,0.51803590,1.05254708,0.01779615,1.50092503,0.08812198,2.67850062,4.60182165,1.34720033
-2.44622311,6.60003637,0.52469139,1.05026400,0.01776174,1.49343322,0.08648383,2.65989458,4.60516626,1.33208191
-2.44022011,6.57292920,0.53190656,1.04914012,0.01780624,1.48729523,0.08484244,2.64461382,4.61414063,1.31819751
-2.43421711,6.55307479,0.53960678,1.04908268,0.01793072,1.48262972,0.08322608,2.63255489,4.62842778,1.30556150
-2.42821411,6.54009917,0.54768927,1.04994972,0.01813424,1.47948689,0.08166142,2.62349554,4.64748101,1.29413251
-2.42221111,6.53333911,0.55602471,1.05155315,0.01841392,1.47784644,0.08017273,2.61710535,4.67053919,1.28381739
-2.41620810,6.53186681,0.56446008,1.05366372,0.01876521,1.47761849,0.07878125,2.61296000,4.69665108,1.27447701
-2.41020510,6.53452518,0.57282268,1.05601783,0.01918212,1.47864748,0.07750468,2.61055880,4.72470848,1.26593374
-2.40420210,6.53997285,0.58092539,1.05832608,0.01965757,1.48071896,0.07635676,2.60934521,4.75348734,1.25798055
-2.39819910,6.54673788,0.58857284,1.06028317,0.02018375,1.48356912,0.07534706,2.60872968,4.78169573,1.25039121
-2.39219610,6.55327822,0.59556852,1.06157898,0.02075247,1.48689674,0.07448094,2.60811428,4.80802710,1.24293156
-2.38619310,6.55804730,0.60172237,1.06191036,0.02135556,1.49037703,0.07375962,2.60691834,4.83121695,1.23537129
-2.38019010,6.55956216,0.60685866,1.06099317,0.02198527,1.49367707,0.07318047,2.60460427,4.85010078,1.22749588
-2.37418709,6.55647160,0.61082389,1.05857418,0.02263457,1.49647200,0.07273739,2.60070252,4.86367091,1.21911830
-2.36818409,6.54762172,0.61349412,1.05444224,0.02329743,1.49846142,0.07242134,2.59483483,4.87112969,1.21008999
-2.36218109,6.53211591,0.61478164,1.04843830,0.02396913,1.49938539,0.07222096,2.58673464,4.87193677,1.20031069
-2.35617809,6.50936661,0.61464047,1.04046380,0.02464635,1.49903919,0.07212328,2.57626380,4.86584781,1.18973662
-2.35017509,6.47913631,0.61307041,1.03048698,0.02532729,1.49728623,0.07211441,2.56342453,4.85294288,1.17838668
-2.34417209,6.44156557,0.61011943,1.01854680,0.02601164,1.49406851,0.07218027,2.54836612,4.83364242,1.16634624
-2.33816908,6.39718631,0.60588416,1.00475425,0.02670053,1.48941412,0.07230729,2.53138560,4.80870982,1.15376834
-2.33216608,6.34691914,0.60050846,0.98929081,0.02739631,1.48344123,0.07248304,2.51292217,4.77923963,1.14087193
-2.32616308,6.29205429,0.59417989,0.97240415,0.02810234,1.47635839,0.07269675,2.49354531,4.74663143,1.12793737
-2.32016008,6.23421629,0.58712445,0.95440113,0.02882264,1.46846093,0.07293976,2.47393687,4.71254975,1.11529883
-2.31415708,6.17531323,0.57959943,0.93563823,0.02956155,1.46012353,0.07320580,2.45486758,4.67887145,1.10333412
-2.30815408,6.11747250,0.57188493,0.91650994,0.03032333,1.45178908,0.07349115,2.43716891,4.64762204,1.09245205
-2.30215108,6.06296511,0.56427418,0.89743542,0.03111173,1.44395419,0.07379463,2.42170125,4.62090368,1.08307775
-2.29614807,6.01412169,0.55706315,0.87884394,0.03192962,1.43715203,0.07411753,2.40931975,4.60081733,1.07563655
-2.29014507,5.97324341,0.55053993,0.86115985,0.03277860,1.43193285,0.07446330,2.40083931,4.58938258,1.07053699
-2.28414207,5.94251162,0.54497414,0.84478744,0.03365872,1.42884329,0.07483722,2.39700002,4.58845817,1.06815360
-2.27813907,5.92389998,0.54060710,0.83009658,0.03456818,1.42840507,0.07524593,2.39843481,4.59966692,1.06881034
-2.27213607,5.91909270,0.53764290,0.81740952,0.03550321,1.43109414,0.07569693,2.40564044,4.62432804,1.07276519
-2.26613307,5.92941258,0.53624091,0.80698945,0.03645800,1.43732104,0.07619800,2.41895338,4.66340005,1.08019680
-2.26013007,5.95576166,0.53650998,0.79903133,0.03742471,1.44741336,0.07675664,2.43853135,4.71743652,1.09119365
-2.25412706,5.99857716,0.53850454,0.79365522,0.03839362,1.46160112,0.07737956,2.46434153,4.78655679,1.10574639
-2.24812406,6.05780434,0.54222278,0.79090239,0.03935333,1.48000548,0.07807212,2.49615565,4.87043277,1.12374356
-2.24212106,6.13288727,0.54760685,0.79073436,0.04029110,1.50263149,0.07883791,2.53355237,4.96829228,1.14497118
-2.23611806,6.22277775,0.55454515,0.79303474,0.04119318,1.52936494,0.07967837,2.57592643,5.07893874,1.16911602
-2.23011506,6.32596160,0.56287642,0.79761380,0.04204527,1.55997346,0.08059248,2.62250441,5.20078610,1.19577258
-2.22411206,6.44050102,0.57239553,0.80421548,0.04283299,1.59411175,0.08157659,2.67236600,5.33190727,1.22445352
-2.21810905,6.56409086,0.58286064,0.81252649,0.04354227,1.63133061,0.08262430,2.72447004,5.47009383,1.25460302
-2.21210605,6.69412621,0.59400129,0.82218705,0.04415988,1.67108934,0.08372644,2.77768406,5.61292414,1.28561254
-2.20610305,6.82777835,0.60552722,0.83280285,0.04467378,1.71277076,0.08487111,2.83081607,5.75783692,1.31683840
-2.20010005,6.96207579,0.61713742,0.84395763,0.04507353,1.75569845,0.08604384,2.88264741,5.90220701,1.34762028
-2.19409705,7.09398732,0.62852909,0.85522599,0.04535054,1.79915515,0.08722783,2.93196540,6.04342026,1.37730003
-2.18809405,7.22050381,0.63940616,0.86618588,0.04549833,1.84240178,0.08840414,2.97759470,6.17894466,1.40523998
-2.18209105,7.33871604,0.64948712,0.87643033,0.04551263,1.88469632,0.08955209,3.01842638,6.30639502,1.43084005
-2.17608804,7.44588620,0.65851184,0.88557809,0.04539145,1.92531194,0.09064962,3.05344395,6.42358936,1.45355307
-2.17008504,7.53951093,0.66624732,0.89328290,0.04513508,1.96355374,0.09167369,3.08174579,6.52859528,1.47289787
-2.16408204,7.61737478,0.67249214,0.89924111,0.04474591,1.99877383,0.09260076,3.10256350,6.61976554,1.48846962
-2.15807904,7.67759298,0.67707974,0.90319755,0.04422837,2.03038434,0.09340725,3.11527609,6.69576247,1.49994740
-2.15207604,7.71864323,0.67988035,0.90494968,0.04358863,2.05786823,0.09407014,3.11941983,6.75557146,1.50709880
-2.14607304,7.73938673,0.68080184,0.90434989,0.04283441,2.08078777,0.09456744,3.11469402,6.79850434,1.50978163
-2.14007004,7.73907863,0.67978952,0.90130617,0.04197468,2.09879089,0.09487880,3.10096283,6.82419360,1.50794296
-2.13406703,7.71736895,0.67682500,0.89578129,0.04101940,2.11161529,0.09498603,3.07825334,6.83257903,1.50161571
-2.12806403,7.67429469,0.67192436,0.88779052,0.03997922,2.11909053,0.09487368,3.04675038,6.82388817,1.49091315
-2.12206103,7.61026418,0.66513575,0.87739829,0.03886527,2.12113843,0.09452951,3.00678816,6.79861214,1.47602177
-2.11605803,7.52603473,0.65653659,0.86471388,0.03768889,2.11777164,0.09394497,2.95883925,6.75747834,1.45719280
-2.11005503,7.42268466,0.64623047,0.84988629,0.03646141,2.10909087,0.09311551,2.90350109,6.70142132,1.43473289
-2.10405203,7.30158038,0.63434389,0.83309868,0.03519405,2.09528072,0.09204092,2.84148032,6.63155285,1.40899422
-2.09804902,7.16433965,0.62102302,0.81456234,0.03389768,2.07660420,0.09072544,2.77357528,6.54913199,1.38036448
-2.09204602,7.01279152,0.60643030,0.79451052,0.03258280,2.05339626,0.08917778,2.70065685,6.45553569,1.34925688
-2.08604302,6.84893382,0.59074117,0.77319211,0.03125943,2.02605606,0.08741101,2.62364808,6.35223027,1.31610047
-2.08004002,6.67488865,0.57414082,0.75086546,0.02993702,1.99503834,0.08544228,2.54350295,6.24074374,1.28133099
-2.07403702,6.49285682,0.55682096,0.72779229,0.02862446,1.96084381,0.08329238,2.46118455,6.12263906,1.24538218
-2.06803402,6.30507159,0.53897663,0.70423190,0.02733007,1.92400866,0.08098527,2.37764339,5.99948804,1.20867793
-2.06203102,6.11375277,0.52080308,0.68043564,0.02606152,1.88509328,0.07854734,2.29379614,5.87284596,1.17162501
-2.05602801,5.92106190,0.50249267,0.65664194,0.02482589,1.84467048,0.07600671,2.21050558,5.74422655,1.13460666
-2.05002501,5.72905937,0.48423185,0.63307170,0.02362963,1.80331320,0.07339246,2.12856224,5.61507758,1.09797691
-2.04402201,5.53966451,0.46619827,0.60992433,0.02247857,1.76158217,0.07073373,2.04866838,5.48675701,1.06205577
-2.03801901,5.35461966,0.44855800,0.58737447,0.02137789,1.72001352,0.06805900,1.97142489,5.36051001,1.02712519
-2.03201601,5.17545898,0.43146298,0.56556936,0.02033210,1.67910703,0.06539526,1.89732154,5.23744730,0.99342593
-2.02601301,5.00348312,0.41504881,0.54462703,0.01934506,1.63931488,0.06276738,1.82673101,5.11852521,0.96115526
-2.02001001,4.83974025,0.39943289,0.52463523,0.01841991,1.60103165,0.06019748,1.75990690,5.00452809,0.93046562
-2.01400700,4.68501414,0.38471297,0.50565133,0.01755908,1.56458563,0.05770455,1.69698586,4.89605380,0.90146413
-2.00800400,4.53981964,0.37096629,0.48770288,0.01676423,1.53023178,0.05530409,1.63799354,4.79350276,0.87421305
-2.00200100,4.40440553,0.35824924,0.47078907,0.01603629,1.49814666,0.05300797,1.58285442,4.69707129,0.84873120
-1.99599800,4.27876474,0.34659771,0.45488294,0.01537540,1.46842549,0.05082446,1.53140470,4.60674972,0.82499618
-1.98999500,4.16265151,0.33602803,0.43993418,0.01478093,1.44108148,0.04875832,1.48340793,4.52232573,0.80294750
-1.98399200,4.05560484,0.32653849,0.42587261,0.01425148,1.41604756,0.04681109,1.43857255,4.44339309,0.78249048
-1.97798899,3.95697743,0.31811157,0.41261202,0.01378493,1.39318046,0.04498148,1.39657063,4.36936611,0.76350082
-1.97198599,3.86596919,0.31071655,0.40005435,0.01337850,1.37226715,0.04326580,1.35705691,4.29949946,0.74582983
-1.96598299,3.78166425,0.30431267,0.38809406,0.01302875,1.35303356,0.04165853,1.31968751,4.23291344,0.72931006
-1.95997999,3.70307022,0.29885255,0.37662253,0.01273174,1.33515520,0.04015284,1.28413742,4.16862393,0.71376138
-1.95397699,3.62915864,0.29428584,0.36553230,0.01248309,1.31826964,0.03874117,1.25011618,4.10557668,0.69899727
-1.94797399,3.55890545,0.29056289,0.35472116,0.01227811,1.30199040,0.03741580,1.21738128,4.04268492,0.68483111
-1.94197099,3.49133020,0.28763841,0.34409580,0.01211196,1.28592189,0.03616937,1.18574883,3.97886942,0.67108254
-1.93596798,3.42553315,0.28547486,0.33357506,0.01197976,1.26967494,0.03499530,1.15510118,3.91309989,0.65758347
-1.92996498,3.36072911,0.28404545,0.32309259,0.01187680,1.25288251,0.03388824,1.12539155,3.84443636,0.64418384
-1.92396198,3.29627712,0.28333675,0.31259901,0.01179865,1.23521494,0.03284433,1.09664557,3.77206941,0.63075681
-1.91795898,3.23170525,0.28335057,0.30206338,0.01174134,1.21639433,0.03186147,1.06895988,3.69535763,0.61720325
-1.91195598,3.16672979,0.28410520,0.29147400,0.01170150,1.19620749,0.03093941,1.04249803,3.61386111,0.60345550
-1.90595298,3.10126820,0.28563592,0.28083863,0.01167651,1.17451691,0.03007980,1.01748405,3.52736954,0.58948018
-1.89994997,3.03544546,0.28799457,0.27018407,0.01166455,1.15126931,0.02928612,0.99419388,3.43592370,0.57527989
-1.89394697,2.96959351,0.29124836,0.25955509,0.01166476,1.12650144,0.02856358,0.97294516,3.33982934,0.56089390
-1.88794397,2.90424357,0.29547781,0.24901288,0.01167719,1.10034270,0.02791883,0.95408571,3.23966248,0.54639751
-1.88194097,2.84011155,0.30077383,0.23863295,0.01170288,1.07301447,0.02735974,0.93798102,3.13626575,0.53190027
-1.87593797,2.77807655,0.30723406,0.22850260,0.01174377,1.04482605,0.02689499,0.92500111,3.03073535,0.51754294
-1.86993497,2.71915320,0.31495858,0.21871806,0.01180262,1.01616718,0.02653374,0.91550712,2.92439871,0.50349330
