energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-3.37068534,1.48398237,0.00178273,0.36012726,0.00841059,0.73741446,0.39016038,0.17306521,0.61286914,0.16201366
-3.36468234,1.47459926,0.00178139,0.35877131,0.00852578,0.73412775,0.39058108,0.17397522,0.60955450,0.15685968
-3.35867934,1.46737177,0.00180512,0.35726238,0.00871906,0.73205657,0.39104352,0.17543114,0.60596237,0.15233662
-3.35267634,1.46259442,0.00185482,0.35573728,0.00899460,0.73123855,0.39147652,0.17745202,0.60231385,0.14855113
-3.34667334,1.46054188,0.00193098,0.35433266,0.00935525,0.73170642,0.39181648,0.18005284,0.59883719,0.14559658
-3.34067034,1.46146433,0.00203361,0.35318153,0.00980247,0.73348863,0.39201029,0.18324413,0.59576097,0.14355175
-3.33466733,1.46558354,0.00216221,0.35240957,0.01033617,0.73661070,0.39201802,0.18703182,0.59330672,0.14247989
-3.32866433,1.47308975,0.00231577,0.35213125,0.01095467,0.74109700,0.39181557,0.19141716,0.59168116,0.14242797
-3.32266133,1.48413902,0.00249275,0.35244592,0.01165469,0.74697286,0.39139675,0.19639687,0.59106840,0.14342620
-3.31665833,1.49885115,0.00269111,0.35343392,0.01243129,0.75426676,0.39077491,0.20196333,0.59162222,0.14548770
-3.31065533,1.51730799,0.00290827,0.35515292,0.01327798,0.76301252,0.38998381,0.20810503,0.59345892,0.14860834
-3.30465233,1.53955234,0.00314118,0.35763461,0.01418675,0.77325135,0.38907774,0.21480698,0.59665102,0.15276674
-3.29864932,1.56558741,0.00338638,0.36088201,0.01514831,0.78503347,0.38813078,0.22205135,0.60122220,0.15792442
-3.29264632,1.59537698,0.00364000,0.36486747,0.01615224,0.79841944,0.38723530,0.22981814,0.60714384,0.16402611
-3.28664332,1.62884655,0.00389789,0.36953172,0.01718730,0.81348093,0.38649958,0.23808600,0.61433344,0.17100041
-3.28064032,1.66588544,0.00415573,0.37478396,0.01824173,0.83030102,0.38604487,0.24683307,0.62265517,0.17876056
-3.27463732,1.70635006,0.00440906,0.38050323,0.01930362,0.84897389,0.38600188,0.25603787,0.63192271,0.18720571
-3.26863432,1.75006831,0.00465350,0.38654106,0.02036131,0.86960402,0.38650682,0.26568019,0.64190434,0.19622240
-3.26263132,1.79684501,0.00488480,0.39272539,0.02140377,0.89230464,0.38769729,0.27574201,0.65233023,0.20568658
-3.25662831,1.84646825,0.00509902,0.39886571,0.02242105,0.91719565,0.38970809,0.28620816,0.66290168,0.21546585
-3.25062531,1.89871611,0.00529263,0.40475923,0.02340457,0.94440072,0.39266708,0.29706698,0.67330200,0.22542216
-3.24462231,1.95336364,0.00546265,0.41019791,0.02434750,0.97404373,0.39669127,0.30831063,0.68320840,0.23541477
-3.23861931,2.01018922,0.00560675,0.41497593,0.02524501,1.00624434,0.40188316,0.31993517,0.69230463,0.24530338
-3.23261631,2.06898007,0.00572334,0.41889744,0.02609440,1.04111278,0.40832751,0.33194017,0.70029343,0.25495139
-3.22661331,2.12953610,0.00581162,0.42178410,0.02689518,1.07874372,0.41608847,0.34432806,0.70690844,0.26422910
-3.22061031,2.19167181,0.00587166,0.42348204,0.02764906,1.11920951,0.42520714,0.35710291,0.71192481,0.27301671
-3.21460730,2.25521573,0.00590433,0.42386798,0.02835972,1.16255264,0.43569957,0.37026888,0.71516797,0.28120700
-3.20860430,2.32000723,0.00591134,0.42285412,0.02903260,1.20877780,0.44755518,0.38382819,0.71652013,0.28870755
-3.20260130,2.38589072,0.00589517,0.42039151,0.02967450,1.25784371,0.46073565,0.39777887,0.71592416,0.29544238
-3.19659830,2.45270740,0.00585893,0.41647188,0.03029314,1.30965513,0.47517420,0.41211211,0.71338462,0.30135297
-3.19059530,2.52028493,0.00580631,0.41112762,0.03089662,1.36405539,0.49077535,0.42680966,0.70896589,0.30639855
-3.18459230,2.58842579,0.00574139,0.40443011,0.03149294,1.42081998,0.50741528,0.44184113,0.70278762,0.31055569
-3.17858929,2.65689496,0.00566852,0.39648636,0.03208936,1.47965155,0.52494261,0.45716154,0.69501751,0.31381723
-3.17258629,2.72540797,0.00559212,0.38743425,0.03269193,1.54017691,0.54317992,0.47270913,0.68586220,0.31619068
-3.16658329,2.79362018,0.00551653,0.37743657,0.03330499,1.60194641,0.56192591,0.48840375,0.67555641,0.31769605
-3.16058029,2.86111833,0.00544584,0.36667410,0.03393080,1.66443597,0.58095827,0.50414578,0.66435116,0.31836342
-3.15457729,2.92741520,0.00538372,0.35533833,0.03456923,1.72705212,0.60003735,0.51981589,0.65250163,0.31823031
-3.14857429,2.99194811,0.00533330,0.34362390,0.03521759,1.78914010,0.61891058,0.53527553,0.64025527,0.31733903
-3.14257129,3.05408178,0.00529704,0.33172129,0.03587064,1.84999487,0.63731760,0.55036837,0.62784083,0.31573417
-3.13656828,3.11311572,0.00527662,0.31981013,0.03652060,1.90887497,0.65499603,0.56492251,0.61545880,0.31346036
-3.13056528,3.16829628,0.00527293,0.30805330,0.03715747,1.96501877,0.67168771,0.57875359,0.60327370,0.31056042
-3.12456228,3.21883288,0.00528599,0.29659211,0.03776931,2.01766257,0.68714523,0.59166864,0.59140862,0.30707397
-3.11855928,3.26391794,0.00531500,0.28554277,0.03834267,2.06605988,0.70113859,0.60347049,0.57994206,0.30303661
-3.11255628,3.30274957,0.00535833,0.27499420,0.03886316,2.10950123,0.71346154,0.61396269,0.56890729,0.29847953
-3.10655328,3.33455612,0.00541365,0.26500711,0.03931597,2.14733350,0.72393755,0.62295476,0.55829399,0.29342968
-3.10055028,3.35862129,0.00547798,0.25561445,0.03968646,2.17897825,0.73242492,0.63026739,0.54805208,0.28791039
-3.09454727,3.37430865,0.00554781,0.24682305,0.03996078,2.20394787,0.73882091,0.63573772,0.53809740,0.28194230
-3.08854427,3.38108436,0.00561928,0.23861612,0.04012636,2.22185922,0.74306451,0.63922416,0.52831875,0.27554452
-3.08254127,3.37853694,0.00568830,0.23095671,0.04017247,2.23244394,0.74513784,0.64061079,0.51858603,0.26873603
-3.07653827,3.36639310,0.00575070,0.22379161,0.04009059,2.23555495,0.74506582,0.63981107,0.50875879,0.26153698
-3.07053527,3.34452895,0.00580240,0.21705558,0.03987478,2.23116913,0.74291437,0.63677080,0.49869487,0.25396998
-3.06453227,3.31297594,0.00583957,0.21067573,0.03952190,2.21938581,0.73878691,0.63147005,0.48825861,0.24606123
-3.05852926,3.27192145,0.00585875,0.20457564,0.03903175,2.20042132,0.73281951,0.62392428,0.47732824,0.23784133
-3.05252626,3.22170395,0.00585697,0.19867932,0.03840710,2.17460000,0.72517469,0.61418426,0.46580213,0.22934589
-3.04652326,3.16280305,0.00583186,0.19291456,0.03765360,2.14234190,0.71603444,0.60233519,0.45360363,0.22061571
-3.04052026,3.09582512,0.00578171,0.18721579,0.03677966,2.10414804,0.70559252,0.58849466,0.44068444,0.21169673
-3.03451726,3.02148513,0.00570552,0.18152623,0.03579619,2.06058374,0.69404656,0.57280993,0.42702631,0.20263961
-3.02851426,2.94058564,0.00560301,0.17579947,0.03471626,2.01226094,0.68159046,0.55545430,0.41264121,0.19349902
-3.02251126,2.85399404,0.00547462,0.17000029,0.03355484,1.95982021,0.66840720,0.53662294,0.39757008,0.18433274
-3.01650825,2.76261900,0.00532148,0.16410490,0.03232828,1.90391321,0.65466266,0.51652824,0.38188029,0.17520055
-3.01050525,2.66738720,0.00514532,0.15810069,0.03105397,1.84518641,0.64050069,0.49539488,0.36566200,0.16616302
-3.00450225,2.56922132,0.00494842,0.15198544,0.02974990,1.78426655,0.62603952,0.47345469,0.34902394,0.15728024
-2.99849925,2.46901992,0.00473349,0.14576627,0.02843419,1.72174827,0.61136987,0.45094168,0.33208849,0.14861052
-2.99249625,2.36764008,0.00450359,0.13945823,0.02712468,1.65818440,0.59655458,0.42808712,0.31498674,0.14020919
-2.98649325,2.26588311,0.00426200,0.13308289,0.02583855,1.59407887,0.58162987,0.40511506,0.29785353,0.13212748
-2.98049025,2.16448347,0.00401212,0.12666673,0.02459192,1.52988227,0.56660799,0.38223820,0.28082281,0.12441147
-2.97448724,2.06410123,0.00375735,0.12023965,0.02339952,1.46599003,0.55148107,0.35965436,0.26402353,0.11710126
-2.96848424,1.96531758,0.00350102,0.11383356,0.02227439,1.40274281,0.53622590,0.33754352,0.24757616,0.11023026
-2.96248124,1.86863343,0.00324627,0.10748106,0.02122761,1.34042872,0.52080923,0.31606548,0.23158993,0.10382468
-2.95647824,1.77447040,0.00299599,0.10121437,0.02026811,1.27928710,0.50519337,0.29535821,0.21616092,0.09790314
-2.95047524,1.68317395,0.00275279,0.09506442,0.01940249,1.21951318,0.48934154,0.27553677,0.20137090,0.09247656
-2.94447224,1.59501805,0.00251892,0.08906014,0.01863493,1.16126336,0.47322293,0.25669298,0.18728697,0.08754809
-2.93846923,1.51021094,0.00229628,0.08322794,0.01796717,1.10466058,0.45681687,0.23889547,0.17396184,0.08311331
-2.93246623,1.42890144,0.00208639,0.07759140,0.01739847,1.04979948,0.44011619,0.22219046,0.16143486,0.07916052
-2.92646323,1.35118560,0.00189044,0.07217109,0.01692570,0.99675114,0.42312948,0.20660284,0.14973338,0.07567128
-2.92046023,1.27711329,0.00170924,0.06698457,0.01654350,0.94556711,0.40588215,0.19213773,0.13887464,0.07262095
-2.91445723,1.20669462,0.00154334,0.06204643,0.01624442,0.89628280,0.38841646,0.17878235,0.12886790,0.06997954
-2.90845423,1.13990601,0.00139299,0.05736851,0.01601920,0.84892019,0.37079051,0.16650816,0.11971680,0.06771258
-2.90245123,1.07669607,0.00125824,0.05296013,0.01585703,0.80348987,0.35307631,0.15527317,0.11142177,0.06578214
-2.89644822,1.01699112,0.00113895,0.04882842,0.01574591,0.75999276,0.33535730,0.14502444,0.10398247,0.06414799
-2.89044522,0.96070065,0.00103484,0.04497867,0.01567302,0.71842142,0.31772523,0.13570066,0.09740018,0.06276880
-2.88444222,0.90772258,0.00094558,0.04141468,0.01562508,0.67876135,0.30027701,0.12723469,0.09168003,0.06160342
-2.87843922,0.85794862,0.00087077,0.03813916,0.01558881,0.64099233,0.28311148,0.11955615,0.08683305,0.06061223
-2.87243622,0.81126958,0.00081000,0.03515417,0.01555130,0.60508987,0.26632631,0.11259390,0.08287797,0.05975836
-2.86643322,0.76758072,0.00076288,0.03246143,0.01550041,0.57102696,0.25001543,0.10627833,0.07984265,0.05900904
-2.86043022,0.72678702,0.00072908,0.03006274,0.01542514,0.53877607,0.23426678,0.10054361,0.07776526,0.05833670
-2.85442721,0.68880819,0.00070829,0.02796033,0.01531598,0.50831135,0.21916072,0.09532955,0.07669488,0.05772003
-2.84842421,0.65358338,0.00070028,0.02615709,0.01516511,0.47961089,0.20476898,0.09058331,0.07669177,0.05714486
-2.84242121,0.62107521,0.00070487,0.02465689,0.01496669,0.45265904,0.19115412,0.08626075,0.07782698,0.05660485
-2.83641821,0.59127306,0.00072192,0.02346469,0.01471693,0.42744849,0.17836959,0.08232751,0.08018151,0.05610193
-2.83041521,0.56419532,0.00075133,0.02258664,0.01441417,0.40398205,0.16646014,0.07875969,0.08384476,0.05564653
-2.82441221,0.53989052,0.00079298,0.02203010,0.01405889,0.38227391,0.15546256,0.07554423,0.08891249,0.05525754
-2.81840920,0.51843716,0.00084676,0.02180351,0.01365356,0.36235038,0.14540670,0.07267895,0.09548406,0.05496210
-2.81240620,0.49994230,0.00091249,0.02191618,0.01320253,0.34424997,0.13631659,0.07017225,0.10365931,0.05479511
-2.80640320,0.48453898,0.00098990,0.02237805,0.01271181,0.32802275,0.12821161,0.06804254,0.11353479,0.05479856
-2.80040020,0.47238251,0.00107863,0.02319922,0.01218877,0.31372930,0.12110776,0.06631741,0.12519981,0.05502072
-2.79439720,0.46364600,0.00117817,0.02438959,0.01164189,0.30143899,0.11501876,0.06503263,0.13873220,0.05551523
-2.78839420,0.45851533,0.00128785,0.02595827,0.01108043,0.29122809,0.10995723,0.06423092,0.15419412,0.05634011
-2.78239120,0.45718391,0.00140682,0.02791310,0.01051412,0.28317774,0.10593574,0.06396072,0.17162802,0.05755669
-2.77638819,0.45984761,0.00153407,0.03026013,0.00995287,0.27737193,0.10296786,0.06427483,0.19105308,0.05922860
-2.77038519,0.46670006,0.00166839,0.03300313,0.00940649,0.27389588,0.10106920,0.06522903,0.21246225,0.06142077
-2.76438219,0.47792880,0.00180841,0.03614317,0.00888449,0.27283480,0.10025843,0.06688079,0.23582017,0.06419845
-2.75837919,0.49371231,0.00195263,0.03967834,0.00839584,0.27427331,0.10055827,0.06928799,0.26106207,0.06762633
-2.75237619,0.51421806,0.00209941,0.04360353,0.00794886,0.27829545,0.10199650,0.07250769,0.28809395,0.07176765
-2.74637319,0.53960170,0.00224708,0.04791045,0.00755116,0.28498537,0.10460691,0.07659499,0.31679396,0.07668341
-2.74037019,0.57000711,0.00239393,0.05258768,0.00720955,0.29442860,0.10843013,0.08160199,0.34701502,0.08243151
-2.73436718,0.60556720,0.00253830,0.05762098,0.00693010,0.30671363,0.11351425,0.08757673,0.37858871,0.08906594
-2.72836418,0.64640511,0.00267862,0.06299366,0.00671813,0.32193373,0.11991519,0.09456226,0.41133020,0.09663591
-2.72236118,0.69263541,0.00281348,0.06868713,0.00657834,0.34018847,0.12769660,0.10259570,0.44504400,0.10518489
-2.71635818,0.74436486,0.00294167,0.07468144,0.00651483,0.36158488,0.13692936,0.11170731,0.47953024,0.11474964
-2.71035518,0.80169234,0.00306223,0.08095593,0.00653128,0.38623771,0.14769033,0.12191961,0.51459116,0.12535907
-2.70435218,0.86470750,0.00317451,0.08748982,0.00663095,0.41426851,0.16006048,0.13324652,0.55003730,0.13703314
-2.69834917,0.93348788,0.00327815,0.09426274,0.00681682,0.44580332,0.17412224,0.14569251,0.58569319,0.14978170
-2.69234617,1.00809422,0.00337315,0.10125516,0.00709165,0.48096868,0.18995609,0.15925191,0.62140196,0.16360332
-2.68634317,1.08856406,0.00345979,0.10844860,0.00745796,0.51988600,0.20763639,0.17390819,0.65702858,0.17848433
-2.68034017,1.17490355,0.00353868,0.11582569,0.00791812,0.56266418,0.22722664,0.18963359,0.69246162,0.19439796
-2.67433717,1.26707801,0.00361068,0.12336997,0.00847428,0.60939086,0.24877422,0.20638884,0.72761305,0.21130378
-2.66833417,1.36500155,0.00367687,0.13106553,0.00912832,0.66012242,0.27230489,0.22412325,0.76241643,0.22914760
-2.66233117,1.46852649,0.00373848,0.13889633,0.00988188,0.71487334,0.29781734,0.24277514,0.79682318,0.24786173
-2.65632816,1.57743328,0.00379683,0.14684542,0.01073619,0.77360545,0.32527795,0.26227263,0.83079747,0.26736582
-2.65032516,1.69142183,0.00385327,0.15489401,0.01169209,0.83621780,0.35461630,0.28253496,0.86430985,0.28756831
-2.64432216,1.81010504,0.00390906,0.16302047,0.01274992,0.90253768,0.38572158,0.30347414,0.89733021,0.30836842
-2.63831916,1.93300539,0.00396539,0.17119934,0.01390952,0.97231380,0.41844028,0.32499715,0.92982049,0.32965874
-2.63231616,2.05955520,0.00402322,0.17940048,0.01517015,1.04521207,0.45257549,0.34700846,0.96172784,0.35132833
-2.62631316,2.18910126,0.00408333,0.18758834,0.01653057,1.12081462,0.48788783,0.36941289,0.99297868,0.37326620
-2.62031016,2.32091387,0.00414620,0.19572159,0.01798898,1.19862257,0.52409846,0.39211865,1.02347433,0.39536500
-2.61430715,2.45420050,0.00421208,0.20375302,0.01954315,1.27806267,0.56089381,0.41504058,1.05308860,0.41752483
-2.60830415,2.58812373,0.00428090,0.21162989,0.02119047,1.35849792,0.59793232,0.43810314,1.08166775,0.43965689
-2.60230115,2.72182281,0.00435237,0.21929469,0.02292802,1.43924190,0.63485280,0.46124335,1.10903303,0.46168675
-2.59629815,2.85443813,0.00442595,0.22668635,0.02475271,1.51957639,0.67128416,0.48441321,1.13498576,0.48355708
-2.59029515,2.98513730,0.00450093,0.23374183,0.02666134,1.59877153,0.70685617,0.50758156,1.15931494,0.50522963
-2.58429215,3.11314161,0.00457647,0.24039808,0.02865067,1.67610770,0.74121079,0.53073531,1.18180698,0.52668620
-2.57828914,3.23775151,0.00465167,0.24659430,0.03071749,1.75089800,0.77401347,0.55387971,1.20225708,0.54792872
-2.57228614,3.35836945,0.00472563,0.25227437,0.03285857,1.82251027,0.80496399,0.57703780,1.22048164,0.56897806
-2.56628314,3.47451891,0.00479751,0.25738926,0.03507066,1.89038736,0.83380620,0.60024880,1.23633097,0.58987186
-2.56028014,3.58585820,0.00486658,0.26189945,0.03735030,1.95406469,0.86033615,0.62356555,1.24970151,0.61066128
-2.55427714,3.69218809,0.00493229,0.26577706,0.03969371,2.01318388,0.88440831,0.64705108,1.26054672,0.63140688
-2.54827414,3.79345256,0.00499430,0.26900768,0.04209652,2.06750181,0.90593922,0.67077421,1.26888590,0.65217376
-2.54227114,3.88973240,0.00505248,0.27159164,0.04455350,2.11689438,0.92490869,0.69480464,1.27481028,0.67302630
-2.53626813,3.98123167,0.00510695,0.27354480,0.04705822,2.16135481,0.94135810,0.71920741,1.27848581,0.69402269
-2.53026513,4.06825757,0.00515805,0.27489863,0.04960275,2.20098636,0.95538610,0.74403713,1.28015229,0.71520955
-2.52426213,4.15119465,0.00520633,0.27569964,0.05217727,2.23598989,0.96714168,0.76933221,1.28011867,0.73661707
-2.51825913,4.23047457,0.00525250,0.27600812,0.05476984,2.26664702,0.97681507,0.79510930,1.27875463,0.75825475
-2.51225613,4.30654310,0.00529743,0.27589622,0.05736610,2.29329953,0.98462680,0.82135820,1.27647863,0.78010815
-2.50625313,4.37982602,0.00534201,0.27544548,0.05994913,2.31632653,0.99081552,0.84803758,1.27374294,0.80213677
-2.50025013,4.45069585,0.00538719,0.27474383,0.06249941,2.33612044,0.99562512,0.87507167,1.27101640,0.82427326
-2.49424712,4.51944146,0.00543384,0.27388231,0.06499488,2.35306328,0.99929192,0.90234816,1.26876558,0.84642395
-2.48824412,4.58624220,0.00548274,0.27295159,0.06741117,2.36750469,1.00203241,0.92971748,1.26743540,0.86847087
-2.48224112,4.65114827,0.00553448,0.27203840,0.06972195,2.37974288,1.00403237,0.95699361,1.26743012,0.89027494
-2.47623812,4.71406854,0.00558947,0.27122216,0.07189949,2.39000970,1.00543781,0.98395642,1.26909569,0.91168050
-2.47023512,4.77476686,0.00564785,0.27057190,0.07391526,2.39846067,1.00634813,1.01035569,1.27270446,0.93252077
-2.46423212,4.83286719,0.00570949,0.27014362,0.07574075,2.40517050,1.00681217,1.03591657,1.27844294,0.95262410
-2.45822911,4.88786760,0.00577398,0.26997823,0.07734831,2.41013438,1.00682692,1.06034659,1.28640341,0.97182080
-2.45222611,4.93916266,0.00584063,0.27010015,0.07871210,2.41327486,1.00633933,1.08334382,1.29657976,0.98995015
-2.44622311,4.98607302,0.00590847,0.27051665,0.07980901,2.41445385,1.00525095,1.10460609,1.30886787,1.00686733
-2.44022011,5.02788107,0.00597628,0.27121800,0.08061960,2.41348890,1.00342514,1.12384095,1.32307049,1.02245000
-2.43421711,5.06387047,0.00604265,0.27217828,0.08112892,2.41017283,1.00069653,1.14077593,1.33890641,1.03660426
-2.42821411,5.09336786,0.00610603,0.27335698,0.08132726,2.40429520,0.99688223,1.15516879,1.35602352,1.04926962
-2.42221111,5.11578418,0.00616474,0.27470114,0.08121074,2.39566451,0.99179408,1.16681729,1.37401490,1.06042286
-2.41620810,5.13065349,0.00621708,0.27614808,0.08078164,2.38412953,0.98525144,1.17556816,1.39243732,1.07008045
-2.41020510,5.13766702,0.00626139,0.27762837,0.08004862,2.36959836,0.97709376,1.18132463,1.41083101,1.07829955
-2.40420210,5.13670043,0.00629608,0.27906914,0.07902666,2.35205426,0.96719218,1.18405239,1.42873972,1.08517732
-2.39819910,5.12783266,0.00631973,0.28039733,0.07773670,2.33156694,0.95545975,1.18378341,1.44573007,1.09084861
-2.39219610,5.11135500,0.00633114,0.28154285,0.07620517,2.30829880,0.94185952,1.18061750,1.46140902,1.09548199
-2.38619310,5.08776990,0.00632936,0.28244149,0.07446322,2.28250557,0.92641027,1.17472141,1.47543874,1.09927432
-2.38019010,5.05777903,0.00631376,0.28303739,0.07254579,2.25453152,0.90918941,1.16632535,1.48754811,1.10244388
-2.37418709,5.02226136,0.00628404,0.28328499,0.07049052,2.22479917,0.89033310,1.15571699,1.49754017,1.10522245
-2.36818409,4.98224203,0.00624029,0.28315042,0.06833659,2.19379452,0.87003354,1.14323323,1.50529550,1.10784656
-2.36218109,4.93885370,0.00618298,0.28261223,0.06612347,2.16204836,0.84853357,1.12924989,1.51077123,1.11054837
-2.35617809,4.89329233,0.00611293,0.28166144,0.06388968,2.13011502,0.82611895,1.11416984,1.51399610,1.11354645
-2.35017509,4.84676981,0.00603139,0.28030105,0.06167163,2.09854961,0.80310884,1.09841001,1.51506192,1.11703710
-2.34417209,4.80046598,0.00593996,0.27854496,0.05950251,2.06788542,0.77984485,1.08238800,1.51411211,1.12118650
-2.33816908,4.75548266,0.00584056,0.27641647,0.05741140,2.03861242,0.75667939,1.06650867,1.51132824,1.12612418
-2.33216608,4.71280231,0.00573544,0.27394636,0.05542251,2.01115853,0.73396394,1.05115162,1.50691536,1.13193817
-2.32616308,4.67325351,0.00562711,0.27117093,0.05355462,1.98587441,0.71203778,1.03665996,1.50108727,1.13867219
-2.32016008,4.63748520,0.00551832,0.26812978,0.05182083,1.96302282,0.69121775,1.02333088,1.49405249,1.14632497
-2.31415708,4.60595101,0.00541200,0.26486381,0.05022851,1.94277304,0.67178961,1.01140866,1.48600199,1.15485184
-2.30815408,4.57890440,0.00531117,0.26141333,0.04877945,1.92520065,0.65400123,1.00108008,1.47709925,1.16416848
-2.30215108,4.55640464,0.00521896,0.25781648,0.04747030,1.91029246,0.63805796,0.99247262,1.46747325,1.17415674
-2.29614807,4.53833295,0.00513846,0.25410793,0.04629318,1.89795636,0.62412018,0.98565535,1.45721465,1.18467197
-2.29014507,4.52441757,0.00507273,0.25031811,0.04523641,1.88803514,0.61230304,0.98064215,1.44637527,1.19555159
-2.28414207,4.51426574,0.00502470,0.24647272,0.04428545,1.88032353,0.60267823,0.97739722,1.43497053,1.20662423
-2.27813907,4.50740036,0.00499707,0.24259266,0.04342385,1.87458711,0.59527734,0.97584212,1.42298469,1.21771891
-2.27213607,4.50329863,0.00499229,0.23869428,0.04263426,1.87058185,0.59009667,0.97586395,1.41037807,1.22867350
-2.26613307,4.50142990,0.00501245,0.23478994,0.04189937,1.86807298,0.58710268,0.97732402,1.39709562,1.23934206
-2.26013007,4.50129016,0.00505922,0.23088862,0.04120287,1.86685180,0.58623789,0.98006632,1.38307612,1.24960034
-2.25412706,4.50243060,0.00513378,0.22699670,0.04053021,1.86674944,0.58742661,0.98392537,1.36826101,1.25934922
-2.24812406,4.50447858,0.00523671,0.22311868,0.03986927,1.86764639,0.59058002,0.98873279,1.35260239,1.26851576
-2.24212106,4.50714928,0.00536799,0.21925780,0.03921082,1.86947738,0.59560024,0.99432230,1.33606927,1.27705192
-2.23611806,4.51024783,0.00552690,0.21541651,0.03854886,1.87223104,0.60238320,1.00053290,1.31865185,1.28493099
-2.23011506,4.51366161,0.00571200,0.21159670,0.03788066,1.87594447,0.61081997,1.00721022,1.30036335,1.29214217
-2.22411206,4.51734392,0.00592110,0.20779972,0.03720674,1.88069307,0.62079668,1.01420606,1.28123958,1.29868378
-2.21810905,4.52129036,0.00615126,0.20402621,0.03653050,1.88657625,0.63219299,1.02137641,1.26133611,1.30455579
-2.21210605,4.52551010,0.00639878,0.20027573,0.03585788,1.89370002,0.64487939,1.02857838,1.24072374,1.30975232
-2.20610305,4.52999468,0.00665931,0.19654628,0.03519676,1.90215775,0.65871369,1.03566645,1.21948243,1.31425498
-2.20010005,4.53468695,0.00692785,0.19283380,0.03455637,1.91201040,0.67353699,1.04248872,1.19769457,1.31802766
-2.19409705,4.53945308,0.00719889,0.18913163,0.03394654,1.92326756,0.68916968,1.04888353,1.17543815,1.32101348
-2.18809405,4.54406010,0.00746651,0.18543020,0.03337708,1.93587097,0.70540793,1.05467716,1.15278047,1.32313434
-2.18209105,4.54816124,0.00772454,0.18171679,0.03285705,1.94968147,0.72202115,1.05968287,1.12977310,1.32429327
-2.17608804,4.55129061,0.00796672,0.17797562,0.03239425,1.96447061,0.73875072,1.06370177,1.10644847,1.32437967
-2.17008504,4.55286812,0.00818687,0.17418813,0.03199470,1.97991775,0.75531056,1.06652548,1.08281844,1.32327722
-2.16408204,4.55221477,0.00837906,0.17033362,0.03166228,1.99561280,0.77138943,1.06794082,1.05887508,1.32087390
-2.15807904,4.54857755,0.00853782,0.16639010,0.03139851,2.01106502,0.78665542,1.06773609,1.03459352,1.31707351
-2.15207604,4.54116253,0.00865831,0.16233540,0.03120251,2.02571714,0.80076223,1.06570882,1.00993667,1.31180784
-2.14607304,4.52917406,0.00873645,0.15814840,0.03107104,2.03896446,0.81335735,1.06167443,0.98486146,1.30504844
-2.14007004,4.51185736,0.00876908,0.15381036,0.03099869,2.05017758,0.82409156,1.05547526,0.95932603,1.29681707
-2.13406703,4.48854162,0.00875407,0.14930625,0.03097825,2.05872774,0.83262959,1.04698930,0.93329725,1.28719375
-2.12806403,4.45868056,0.00869036,0.14462596,0.03100106,2.06401308,0.83866111,1.03613808,0.90675803,1.27632163
-2.12206103,4.42188755,0.00857802,0.13976530,0.03105748,2.06548451,0.84191178,1.02289302,0.87971372,1.26440798
-2.11605803,4.37796267,0.00841821,0.13472680,0.03113734,2.06266944,0.84215348,1.00727981,0.85219702,1.25172081
-2.11005503,4.32690966,0.00821319,0.12952007,0.03123045,2.05519223,0.83921345,0.98938041,0.82427116,1.23858106
-2.10405203,4.26894148,0.00796616,0.12416192,0.03132699,2.04278999,0.83298150,0.96933243,0.79603082,1.22535038
-2.09804902,4.20447386,0.00768121,0.11867603,0.03141790,2.02532299,0.82341510,0.94732584,0.76760091,1.21241519
-2.09204602,4.13410698,0.00736314,0.11309228,0.03149513,2.00277913,0.81054202,0.92359709,0.73913308,1.20016752
-2.08604302,4.05859663,0.00701728,0.10744579,0.03155182,1.97527230,0.79446023,0.89842105,0.71080036,1.18898390
-2.08004002,3.97881642,0.00664936,0.10177564,0.03158240,1.94303496,0.77533519,0.87210104,0.68279020,1.17920331
-2.07403702,3.89571355,0.00626527,0.09612350,0.03158256,1.90640544,0.75339460,0.84495762,0.65529645,1.17110565
-2.06803402,3.81026115,0.00587092,0.09053204,0.03154912,1.86581102,0.72892087,0.81731677,0.62851080,1.16489198
-2.06203102,3.72341007,0.00547206,0.08504346,0.03147987,1.82174786,0.70224181,0.78949812,0.60261441,1.16066793
-2.05602801,3.63604351,0.00507410,0.07969800,0.03137332,1.77475912,0.67371992,0.76180388,0.57777014,1.15843131
-2.05002501,3.54893720,0.00468204,0.07453264,0.03122849,1.72541278,0.64374081,0.73450914,0.55411608,1.15806501
-2.04402201,3.46272786,0.00430029,0.06958005,0.03104456,1.67428030,0.61270153,0.70785394,0.53176076,1.15933559
-2.03801901,3.37789169,0.00393264,0.06486776,0.03082073,1.62191751,0.58099905,0.68203769,0.51078029,1.16189814
-2.03201601,3.29473434,0.00358221,0.06041766,0.03055598,1.56884868,0.54901973,0.65721600,0.49121772,1.16530712
-2.02601301,3.21339257,0.00325144,0.05624583,0.03024894,1.51555443,0.51712993,0.63350002,0.47308453,1.16903291
-2.02001001,3.13384745,0.00294205,0.05236258,0.02989787,1.46246404,0.48566828,0.61095835,0.45636420,1.17248321
-2.01400700,3.05594782,0.00265514,0.04877292,0.02950067,1.40995201,0.45493973,0.58962104,0.44101750,1.17502825
-2.00800400,2.97944218,0.00239119,0.04547704,0.02905501,1.35833887,0.42521154,0.56948547,0.42698912,1.17602862
