energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.65532766,1.75472404,-1.75472342,0.39068492,-0.39068478,0.66820006,-0.66819992,0.71843809,-0.71843778,0.00000000,-0.00000000,0.00585319,-0.00585319,0.14617770,-0.14617763,0.87075065,-0.87075020,0.00000000,-0.00000000
-4.64932466,1.68845500,-1.68845445,0.37915428,-0.37915415,0.65220134,-0.65220123,0.68957571,-0.68957542,0.00000000,-0.00000000,0.00512341,-0.00512341,0.13963765,-0.13963759,0.82153114,-0.82153072,0.00000000,-0.00000000
-4.64332166,1.62975962,-1.62975913,0.36878860,-0.36878848,0.63890471,-0.63890462,0.66457158,-0.66457132,0.00000000,-0.00000000,0.00449686,-0.00449686,0.13385987,-0.13385981,0.77592410,-0.77592372,0.00000000,-0.00000000
-4.63731866,1.57852151,-1.57852108,0.35957811,-0.35957800,0.62819673,-0.62819666,0.64339839,-0.64339817,0.00000000,-0.00000000,0.00396542,-0.00396542,0.12879582,-0.12879577,0.73407193,-0.73407158,0.00000000,-0.00000000
-4.63131566,1.53441788,-1.53441751,0.35147616,-0.35147607,0.61989297,-0.61989292,0.62591424,-0.62591405,0.00000000,-0.00000000,0.00352059,-0.00352059,0.12437991,-0.12437987,0.69601238,-0.69601206,0.00000000,-0.00000000
-4.62531266,1.49694573,-1.49694543,0.34440344,-0.34440335,0.61374911,-0.61374908,0.61187295,-0.61187279,0.00000000,-0.00000000,0.00315373,-0.00315373,0.12053312,-0.12053308,0.66168780,-0.66168752,0.00000000,-0.00000000
-4.61930965,1.46545170,-1.46545145,0.33825296,-0.33825288,0.60947300,-0.60947299,0.60093732,-0.60093719,0.00000000,-0.00000000,0.00285633,-0.00285633,0.11716684,-0.11716681,0.63095660,-0.63095634,0.00000000,-0.00000000
-4.61330665,1.43916427,-1.43916406,0.33289572,-0.33289564,0.60673706,-0.60673707,0.59269477,-0.59269466,0.00000000,-0.00000000,0.00262010,-0.00262010,0.11418675,-0.11418672,0.60360603,-0.60360580,0.00000000,-0.00000000
-4.60730365,1.41722707,-1.41722690,0.32818659,-0.32818652,0.60519070,-0.60519072,0.58667462,-0.58667454,0.00000000,-0.00000000,0.00243715,-0.00243715,0.11149659,-0.11149656,0.57936601,-0.57936581,0.00000000,-0.00000000
-4.60130065,1.39873207,-1.39873193,0.32397043,-0.32397037,0.60447211,-0.60447213,0.58236666,-0.58236659,0.00000000,-0.00000000,0.00230006,-0.00230006,0.10900174,-0.10900171,0.55792315,-0.55792298,0.00000000,-0.00000000
-4.59529765,1.38275149,-1.38275138,0.32008798,-0.32008792,0.60421925,-0.60421928,0.57923998,-0.57923994,0.00000000,-0.00000000,0.00220196,-0.00220196,0.10661251,-0.10661248,0.53893467,-0.53893452,0.00000000,-0.00000000
-4.58929465,1.36836754,-1.36836744,0.31638138,-0.31638133,0.60407970,-0.60407973,0.57676180,-0.57676177,0.00000000,-0.00000000,0.00213647,-0.00213647,0.10424695,-0.10424693,0.52204162,-0.52204149,0.00000000,-0.00000000
-4.58329165,1.35469924,-1.35469915,0.31269934,-0.31269928,0.60371919,-0.60371922,0.57441525,-0.57441522,0.00000000,-0.00000000,0.00209780,-0.00209780,0.10183324,-0.10183321,0.50688116,-0.50688103,0.00000000,-0.00000000
-4.57728864,1.34092573,-1.34092564,0.30890150,-0.30890144,0.60282876,-0.60282878,0.57171587,-0.57171585,0.00000000,-0.00000000,0.00208068,-0.00208068,0.09931151,-0.09931148,0.49309748,-0.49309736,0.00000000,-0.00000000
-4.57128564,1.32630565,-1.32630556,0.30486222,-0.30486216,0.60113041,-0.60113043,0.56822615,-0.56822613,0.00000000,-0.00000000,0.00208033,-0.00208033,0.09663515,-0.09663512,0.48035133,-0.48035122,0.00000000,-0.00000000
-4.56528264,1.31019257,-1.31019247,0.30047357,-0.30047351,0.59838154,-0.59838156,0.56356764,-0.56356762,0.00000000,-0.00000000,0.00209250,-0.00209250,0.09377158,-0.09377154,0.46832793,-0.46832783,0.00000000,-0.00000000
-4.55927964,1.29204621,-1.29204610,0.29564757,-0.29564751,0.59437798,-0.59437798,0.55743055,-0.55743052,0.00000000,-0.00000000,0.00211333,-0.00211334,0.09070238,-0.09070235,0.45674331,-0.45674321,0.00000000,-0.00000000
-4.55327664,1.27143991,-1.27143978,0.29031768,-0.29031762,0.58895598,-0.58895597,0.54958036,-0.54958033,0.00000000,-0.00000000,0.00213946,-0.00213946,0.08742311,-0.08742308,0.44534903,-0.44534894,0.00000000,-0.00000000
-4.54727364,1.24806427,-1.24806413,0.28443970,-0.28443963,0.58199322,-0.58199320,0.53986165,-0.53986161,0.00000000,-0.00000000,0.00216788,-0.00216788,0.08394252,-0.08394249,0.43393557,-0.43393547,0.00000000,-0.00000000
-4.54127064,1.22172764,-1.22172747,0.27799195,-0.27799187,0.57340896,-0.57340893,0.52819894,-0.52819889,0.00000000,-0.00000000,0.00219602,-0.00219602,0.08028151,-0.08028147,0.42233420,-0.42233411,0.00000000,-0.00000000
-4.53526763,1.19235352,-1.19235333,0.27097504,-0.27097496,0.56316359,-0.56316354,0.51459496,-0.51459490,0.00000000,-0.00000000,0.00222168,-0.00222168,0.07647168,-0.07647165,0.41041785,-0.41041775,0.00000000,-0.00000000
-4.52926463,1.15997559,-1.15997538,0.26341110,-0.26341101,0.55125751,-0.55125744,0.49912632,-0.49912625,0.00000000,-0.00000000,0.00224303,-0.00224303,0.07255380,-0.07255377,0.39810077,-0.39810067,0.00000000,-0.00000000
-4.52326163,1.12473057,-1.12473034,0.25534265,-0.25534257,0.53772958,-0.53772950,0.48193719,-0.48193711,0.00000000,-0.00000000,0.00225865,-0.00225865,0.06857599,-0.06857596,0.38533742,-0.38533731,0.00000000,-0.00000000
-4.51725863,1.08684937,-1.08684911,0.24683118,-0.24683109,0.52265520,-0.52265510,0.46323110,-0.46323101,0.00000000,-0.00000000,0.00226749,-0.00226749,0.06459196,-0.06459192,0.37212049,-0.37212037,0.00000000,-0.00000000
-4.51125563,1.04664685,-1.04664656,0.23795536,-0.23795526,0.50614384,-0.50614373,0.44326152,-0.44326142,0.00000000,-0.00000000,0.00226888,-0.00226888,0.06065912,-0.06065909,0.35847839,-0.35847827,0.00000000,-0.00000000
-4.50525263,1.00451052,-1.00451022,0.22880909,-0.22880899,0.48833631,-0.48833619,0.42232149,-0.42232138,0.00000000,-0.00000000,0.00226253,-0.00226253,0.05683689,-0.05683686,0.34447206,-0.34447194,0.00000000,-0.00000000
-4.49924962,0.96088844,-0.96088812,0.21949931,-0.21949921,0.46940154,-0.46940140,0.40073274,-0.40073264,0.00000000,-0.00000000,0.00224853,-0.00224853,0.05318497,-0.05318494,0.33019142,-0.33019130,0.00000000,-0.00000000
-4.49324662,0.91627639,-0.91627606,0.21014351,-0.21014340,0.44953286,-0.44953271,0.37883480,-0.37883469,0.00000000,-0.00000000,0.00222732,-0.00222732,0.04976181,-0.04976178,0.31575129,-0.31575115,0.00000000,-0.00000000
-4.48724362,0.87120471,-0.87120437,0.20086714,-0.20086703,0.42894398,-0.42894382,0.35697423,-0.35697412,0.00000000,-0.00000000,0.00219969,-0.00219969,0.04662321,-0.04662319,0.30128699,-0.30128685,0.00000000,-0.00000000
-4.48124062,0.82622478,-0.82622443,0.19180075,-0.19180065,0.40786437,-0.40786419,0.33549454,-0.33549443,0.00000000,-0.00000000,0.00216671,-0.00216671,0.04382113,-0.04382111,0.28694967,-0.28694954,0.00000000,-0.00000000
-4.47523762,0.78189541,-0.78189505,0.18307701,-0.18307691,0.38653428,-0.38653410,0.31472676,-0.31472665,0.00000000,-0.00000000,0.00212972,-0.00212972,0.04140252,-0.04140250,0.27290132,-0.27290119,0.00000000,-0.00000000
-4.46923462,0.73876924,-0.73876888,0.17482747,-0.17482738,0.36519942,-0.36519924,0.29498105,-0.29498094,0.00000000,-0.00000000,0.00209030,-0.00209030,0.03940846,-0.03940845,0.25930959,-0.25930945,0.00000000,-0.00000000
-4.46323162,0.69737938,-0.69737903,0.16717932,-0.16717923,0.34410532,-0.34410513,0.27653935,-0.27653924,0.00000000,-0.00000000,0.00205015,-0.00205015,0.03787333,-0.03787332,0.24634248,-0.24634235,0.00000000,-0.00000000
-4.45722861,0.65822648,-0.65822614,0.16025202,-0.16025193,0.32349154,-0.32349136,0.25964918,-0.25964908,0.00000000,-0.00000000,0.00201110,-0.00201110,0.03682410,-0.03682409,0.23416310,-0.23416297,0.00000000,-0.00000000
-4.45122561,0.62176645,-0.62176612,0.15415393,-0.15415385,0.30358595,-0.30358577,0.24451863,-0.24451854,0.00000000,-0.00000000,0.00197499,-0.00197499,0.03627983,-0.03627983,0.22292442,-0.22292429,0.00000000,-0.00000000
-4.44522261,0.58839916,-0.58839885,0.14897916,-0.14897908,0.28459908,-0.28459890,0.23131254,-0.23131246,0.00000000,-0.00000000,0.00194364,-0.00194364,0.03625116,-0.03625116,0.21276431,-0.21276419,0.00000000,-0.00000000
-4.43921961,0.55845830,-0.55845801,0.14480446,-0.14480439,0.26671890,-0.26671873,0.22014977,-0.22014970,0.00000000,-0.00000000,0.00191877,-0.00191877,0.03673994,-0.03673995,0.20380097,-0.20380087,0.00000000,-0.00000000
-4.43321661,0.53220287,-0.53220260,0.14168658,-0.14168652,0.25010618,-0.25010601,0.21110174,-0.21110168,0.00000000,-0.00000000,0.00190195,-0.00190195,0.03773905,-0.03773905,0.19612885,-0.19612875,0.00000000,-0.00000000
-4.42721361,0.50981040,-0.50981016,0.13966006,-0.13966001,0.23489048,-0.23489032,0.20419194,-0.20419189,0.00000000,-0.00000000,0.00189454,-0.00189454,0.03923219,-0.03923219,0.18981528,-0.18981520,0.00000000,-0.00000000
-4.42121061,0.49137238,-0.49137216,0.13873551,-0.13873546,0.22116716,-0.22116702,0.19939653,-0.19939649,0.00000000,-0.00000000,0.00189767,-0.00189767,0.04119398,-0.04119399,0.18489794,-0.18489787,0.00000000,-0.00000000
-4.41520760,0.47689196,-0.47689177,0.13889867,-0.13889863,0.20899535,-0.20899522,0.19664605,-0.19664602,0.00000000,-0.00000000,0.00191219,-0.00191219,0.04359013,-0.04359014,0.18138327,-0.18138320,0.00000000,-0.00000000
-4.40920460,0.46628426,-0.46628410,0.14011025,-0.14011022,0.19839703,-0.19839692,0.19582802,-0.19582801,0.00000000,-0.00000000,0.00193866,-0.00193866,0.04637782,-0.04637784,0.17924592,-0.17924586,0.00000000,-0.00000000
-4.40320160,0.45937936,-0.45937922,0.14230654,-0.14230651,0.18935741,-0.18935731,0.19679057,-0.19679057,0.00000000,-0.00000000,0.00197740,-0.00197740,0.04950637,-0.04950639,0.17842941,-0.17842936,0.00000000,-0.00000000
-4.39719860,0.45592788,-0.45592777,0.14540098,-0.14540096,0.18182635,-0.18182626,0.19934695,-0.19934695,0.00000000,-0.00000000,0.00202842,-0.00202842,0.05291806,-0.05291807,0.17884784,-0.17884780,0.00000000,-0.00000000
-4.39119560,0.45560933,-0.45560925,0.14928664,-0.14928662,0.17572104,-0.17572096,0.20328088,-0.20328089,0.00000000,-0.00000000,0.00209156,-0.00209156,0.05654926,-0.05654928,0.18038880,-0.18038877,0.00000000,-0.00000000
-4.38519260,0.45804281,-0.45804275,0.15383951,-0.15383950,0.17092972,-0.17092966,0.20835275,-0.20835277,0.00000000,-0.00000000,0.00216646,-0.00216646,0.06033184,-0.06033186,0.18291734,-0.18291732,0.00000000,-0.00000000
-4.37918959,0.46279985,-0.46279981,0.15892256,-0.15892256,0.16731630,-0.16731624,0.21430636,-0.21430638,0.00000000,-0.00000000,0.00225267,-0.00225267,0.06419479,-0.06419480,0.18628088,-0.18628087,0.00000000,-0.00000000
-4.37318659,0.46941910,-0.46941907,0.16439053,-0.16439053,0.16472572,-0.16472568,0.22087622,-0.22087625,0.00000000,-0.00000000,0.00234970,-0.00234970,0.06806601,-0.06806602,0.19031490,-0.19031489,0.00000000,-0.00000000
-4.36718359,0.47742214,-0.47742213,0.17009507,-0.17009507,0.16298991,-0.16298988,0.22779524,-0.22779526,0.00000000,-0.00000000,0.00245708,-0.00245708,0.07187436,-0.07187437,0.19484916,-0.19484916,0.00000000,-0.00000000
-4.36118059,0.48633012,-0.48633012,0.17589027,-0.17589026,0.16193401,-0.16193398,0.23480239,-0.23480241,0.00000000,-0.00000000,0.00257450,-0.00257450,0.07555172,-0.07555174,0.19971431,-0.19971432,0.00000000,-0.00000000
-4.35517759,0.49568031,-0.49568031,0.18163817,-0.18163816,0.16138266,-0.16138264,0.24165038,-0.24165040,0.00000000,-0.00000000,0.00270181,-0.00270181,0.07903513,-0.07903514,0.20474848,-0.20474849,0.00000000,-0.00000000
-4.34917459,0.50504208,-0.50504209,0.18721410,-0.18721410,0.16116614,-0.16116612,0.24811285,-0.24811288,0.00000000,-0.00000000,0.00283913,-0.00283913,0.08226879,-0.08226880,0.20980359,-0.20980360,0.00000000,-0.00000000
-4.34317159,0.51403161,-0.51403162,0.19251155,-0.19251155,0.16112604,-0.16112603,0.25399098,-0.25399100,0.00000000,-0.00000000,0.00298689,-0.00298689,0.08520596,-0.08520597,0.21475116,-0.21475116,0.00000000,-0.00000000
-4.33716858,0.52232460,-0.52232461,0.19744633,-0.19744632,0.16112037,-0.16112036,0.25911909,-0.25911910,0.00000000,-0.00000000,0.00314587,-0.00314587,0.08781055,-0.08781056,0.21948724,-0.21948725,0.00000000,-0.00000000
-4.33116558,0.52966654,-0.52966654,0.20195982,-0.20195981,0.16102778,-0.16102777,0.26336918,-0.26336919,0.00000000,-0.00000000,0.00331718,-0.00331718,0.09005838,-0.09005838,0.22393632,-0.22393633,0.00000000,-0.00000000
-4.32516258,0.53587995,-0.53587995,0.20602112,-0.20602110,0.16075081,-0.16075080,0.26665408,-0.26665408,0.00000000,-0.00000000,0.00350227,-0.00350227,0.09193802,-0.09193802,0.22805387,-0.22805388,0.00000000,-0.00000000
-4.31915958,0.54086844,-0.54086843,0.20962794,-0.20962793,0.16021808,-0.16021807,0.26892905,-0.26892905,0.00000000,-0.00000000,0.00370288,-0.00370289,0.09345109,-0.09345109,0.23182750,-0.23182750,0.00000000,-0.00000000
-4.31315658,0.54461712,-0.54461710,0.21280623,-0.21280621,0.15938536,-0.15938535,0.27019186,-0.27019185,0.00000000,-0.00000000,0.00392096,-0.00392096,0.09461211,-0.09461211,0.23527657,-0.23527657,0.00000000,-0.00000000
-4.30715358,0.54718967,-0.54718965,0.21560837,-0.21560834,0.15823548,-0.15823546,0.27048119,-0.27048118,0.00000000,-0.00000000,0.00415856,-0.00415856,0.09544776,-0.09544775,0.23845036,-0.23845036,0.00000000,-0.00000000
-4.30115058,0.54872201,-0.54872198,0.21811024,-0.21811021,0.15677712,-0.15677711,0.26987359,-0.26987357,0.00000000,-0.00000000,0.00441773,-0.00441773,0.09599564,-0.09599563,0.24142471,-0.24142471,0.00000000,-0.00000000
-4.29514757,0.54941296,-0.54941293,0.22040707,-0.22040704,0.15504272,-0.15504271,0.26847891,-0.26847889,0.00000000,-0.00000000,0.00470032,-0.00470032,0.09630259,-0.09630258,0.24429743,-0.24429743,0.00000000,-0.00000000
-4.28914457,0.54951244,-0.54951241,0.22260838,-0.22260835,0.15308546,-0.15308545,0.26643465,-0.26643462,0.00000000,-0.00000000,0.00500789,-0.00500789,0.09642259,-0.09642258,0.24718267,-0.24718267,0.00000000,-0.00000000
-4.28314157,0.54930777,-0.54930773,0.22483222,-0.22483219,0.15097560,-0.15097559,0.26389936,-0.26389933,0.00000000,-0.00000000,0.00534148,-0.00534148,0.09641443,-0.09641442,0.25020449,-0.25020449,0.00000000,-0.00000000
-4.27713857,0.54910874,-0.54910870,0.22719908,-0.22719904,0.14879641,-0.14879640,0.26104545,-0.26104541,0.00000000,-0.00000000,0.00570147,-0.00570147,0.09633914,-0.09633913,0.25349001,-0.25349001,0.00000000,-0.00000000
-4.27113557,0.54923239,-0.54923236,0.22982562,-0.22982559,0.14663983,-0.14663982,0.25805175,-0.25805171,0.00000000,-0.00000000,0.00608742,-0.00608742,0.09625747,-0.09625745,0.25716250,-0.25716250,0.00000000,-0.00000000
-4.26513257,0.54998809,-0.54998806,0.23281876,-0.23281873,0.14460210,-0.14460209,0.25509622,-0.25509618,0.00000000,-0.00000000,0.00649794,-0.00649794,0.09622739,-0.09622738,0.26133472,-0.26133472,0.00000000,-0.00000000
-4.25912956,0.55166377,-0.55166374,0.23627028,-0.23627025,0.14277963,-0.14277962,0.25234908,-0.25234905,0.00000000,-0.00000000,0.00693059,-0.00693059,0.09630195,-0.09630194,0.26610292,-0.26610293,0.00000000,-0.00000000
-4.25312656,0.55451397,-0.55451395,0.24025220,-0.24025218,0.14126521,-0.14126521,0.24996674,-0.24996671,0.00000000,-0.00000000,0.00738181,-0.00738181,0.09652733,-0.09652731,0.27154181,-0.27154182,0.00000000,-0.00000000
-4.24712356,0.55875022,-0.55875022,0.24481337,-0.24481335,0.14014474,-0.14014474,0.24808672,-0.24808670,0.00000000,-0.00000000,0.00784689,-0.00784689,0.09694145,-0.09694144,0.27770065,-0.27770066,0.00000000,-0.00000000
-4.24112056,0.56453421,-0.56453421,0.24997714,-0.24997712,0.13949462,-0.13949462,0.24682385,-0.24682383,0.00000000,-0.00000000,0.00832004,-0.00832004,0.09757311,-0.09757310,0.28460077,-0.28460079,0.00000000,-0.00000000
-4.23511756,0.57197379,-0.57197381,0.25574045,-0.25574044,0.13937981,-0.13937982,0.24626770,-0.24626768,0.00000000,-0.00000000,0.00879445,-0.00879445,0.09844161,-0.09844161,0.29223459,-0.29223462,0.00000000,-0.00000000
-4.22911456,0.58112212,-0.58112215,0.26207424,-0.26207423,0.13985264,-0.13985265,0.24648145,-0.24648144,0.00000000,-0.00000000,0.00926244,-0.00926244,0.09955698,-0.09955697,0.30056601,-0.30056604,0.00000000,-0.00000000
-4.22311156,0.59197953,-0.59197957,0.26892508,-0.26892507,0.14095226,-0.14095227,0.24750203,-0.24750202,0.00000000,-0.00000000,0.00971565,-0.00971565,0.10092070,-0.10092069,0.30953229,-0.30953233,0.00000000,-0.00000000
-4.21710855,0.60449787,-0.60449793,0.27621794,-0.27621794,0.14270471,-0.14270473,0.24934137,-0.24934137,0.00000000,-0.00000000,0.01014527,-0.01014527,0.10252697,-0.10252696,0.31904711,-0.31904716,0.00000000,-0.00000000
-4.21110555,0.61858699,-0.61858707,0.28385992,-0.28385992,0.14512356,-0.14512359,0.25198875,-0.25198876,0.00000000,-0.00000000,0.01054231,-0.01054231,0.10436420,-0.10436419,0.32900460,-0.32900465,0.00000000,-0.00000000
-4.20510255,0.63412254,-0.63412263,0.29174452,-0.29174453,0.14821083,-0.14821086,0.25541373,-0.25541375,0.00000000,-0.00000000,0.01089791,-0.01089792,0.10641689,-0.10641688,0.33928407,-0.33928413,0.00000000,-0.00000000
-4.19909955,0.65095460,-0.65095470,0.29975643,-0.29975644,0.15195820,-0.15195823,0.25956967,-0.25956969,0.00000000,-0.00000000,0.01120363,-0.01120364,0.10866751,-0.10866751,0.34975513,-0.34975519,0.00000000,-0.00000000
-4.19309655,0.66891649,-0.66891661,0.30777622,-0.30777623,0.15634835,-0.15634839,0.26439731,-0.26439734,0.00000000,-0.00000000,0.01145175,-0.01145175,0.11109842,-0.11109842,0.36028281,-0.36028288,0.00000000,-0.00000000
-4.18709355,0.68783303,-0.68783316,0.31568493,-0.31568495,0.16135623,-0.16135628,0.26982836,-0.26982839,0.00000000,-0.00000000,0.01163553,-0.01163553,0.11369359,-0.11369359,0.37073243,-0.37073250,0.00000000,-0.00000000
-4.18109055,0.70752777,-0.70752792,0.32336814,-0.32336816,0.16695019,-0.16695025,0.27578869,-0.27578872,0.00000000,-0.00000000,0.01174953,-0.01174953,0.11644004,-0.11644005,0.38097391,-0.38097399,0.00000000,-0.00000000
-4.17508754,0.72782879,-0.72782894,0.33071936,-0.33071938,0.17309297,-0.17309303,0.28220107,-0.28220111,0.00000000,-0.00000000,0.01178975,-0.01178975,0.11932887,-0.11932887,0.39088531,-0.39088539,0.00000000,-0.00000000
-4.16908454,0.74857273,-0.74857290,0.33764261,-0.33764263,0.17974234,-0.17974241,0.28898726,-0.28898730,0.00000000,-0.00000000,0.01175382,-0.01175381,0.12235583,-0.12235584,0.40035548,-0.40035557,0.00000000,-0.00000000
-4.16308154,0.76960706,-0.76960724,0.34405412,-0.34405415,0.18685161,-0.18685169,0.29606944,-0.29606948,0.00000000,-0.00000000,0.01164106,-0.01164106,0.12552140,-0.12552140,0.40928575,-0.40928584,0.00000000,-0.00000000
-4.15707854,0.79079053,-0.79079071,0.34988312,-0.34988315,0.19436991,-0.19436998,0.30337093,-0.30337098,0.00000000,-0.00000000,0.01145259,-0.01145259,0.12883030,-0.12883031,0.41759068,-0.41759076,0.00000000,-0.00000000
-4.15107554,0.81199211,-0.81199229,0.35507182,-0.35507184,0.20224226,-0.20224234,0.31081646,-0.31081651,0.00000000,-0.00000000,0.01119118,-0.01119118,0.13229059,-0.13229060,0.42519796,-0.42519805,0.00000000,-0.00000000
-4.14507254,0.83308887,-0.83308906,0.35957471,-0.35957474,0.21040978,-0.21040987,0.31833188,-0.31833193,0.00000000,-0.00000000,0.01086124,-0.01086124,0.13591231,-0.13591232,0.43204775,-0.43204784,0.00000000,-0.00000000
-4.13906953,0.85396315,-0.85396334,0.36335744,-0.36335747,0.21880987,-0.21880996,0.32584371,-0.32584376,0.00000000,-0.00000000,0.01046862,-0.01046862,0.13970584,-0.13970584,0.43809153,-0.43809162,0.00000000,-0.00000000
-4.13306653,0.87449962,-0.87449981,0.36639530,-0.36639532,0.22737663,-0.22737672,0.33327868,-0.33327873,0.00000000,-0.00000000,0.01002042,-0.01002042,0.14368004,-0.14368004,0.44329080,-0.44329088,0.00000000,-0.00000000
-4.12706353,0.89458283,-0.89458302,0.36867171,-0.36867172,0.23604168,-0.23604177,0.34056336,-0.34056341,0.00000000,-0.00000000,0.00952471,-0.00952471,0.14784041,-0.14784042,0.44761590,-0.44761598,0.00000000,-0.00000000
-4.12106053,0.91409575,-0.91409594,0.37017689,-0.37017691,0.24473530,-0.24473539,0.34762418,-0.34762423,0.00000000,-0.00000000,0.00899031,-0.00899031,0.15218730,-0.15218731,0.45104519,-0.45104527,0.00000000,-0.00000000
-4.11505753,0.93291962,-0.93291980,0.37090686,-0.37090687,0.25338813,-0.25338822,0.35438804,-0.35438808,0.00000000,-0.00000000,0.00842645,-0.00842645,0.15671439,-0.15671440,0.45356474,-0.45356481,0.00000000,-0.00000000
-4.10905453,0.95093560,-0.95093578,0.37086282,-0.37086282,0.26193333,-0.26193343,0.36078335,-0.36078339,0.00000000,-0.00000000,0.00784252,-0.00784252,0.16140749,-0.16140750,0.45516870,-0.45516876,0.00000000,-0.00000000
-4.10305153,0.96802817,-0.96802834,0.37005124,-0.37005124,0.27030920,-0.27030929,0.36674189,-0.36674193,0.00000000,-0.00000000,0.00724777,-0.00724777,0.16624390,-0.16624392,0.45586041,-0.45586046,0.00000000,-0.00000000
-4.09704852,0.98409034,-0.98409050,0.36848441,-0.36848441,0.27846217,-0.27846226,0.37220111,-0.37220114,0.00000000,-0.00000000,0.00665107,-0.00665107,0.17119221,-0.17119223,0.45565424,-0.45565429,0.00000000,-0.00000000
-4.09104552,0.99903043,-0.99903058,0.36618150,-0.36618149,0.28635010,-0.28635019,0.37710694,-0.37710697,0.00000000,-0.00000000,0.00606069,-0.00606069,0.17621274,-0.17621275,0.45457802,-0.45457807,0.00000000,-0.00000000
-4.08504252,1.01277996,-1.01278009,0.36317006,-0.36317005,0.29394559,-0.29394568,0.38141694,-0.38141696,0.00000000,-0.00000000,0.00548410,-0.00548410,0.18125846,-0.18125848,0.45267586,-0.45267590,0.00000000,-0.00000000
-4.07903952,1.02530223,-1.02530236,0.35948772,-0.35948770,0.30123922,-0.30123930,0.38510339,-0.38510341,0.00000000,-0.00000000,0.00492786,-0.00492786,0.18627656,-0.18627657,0.45001116,-0.45001119,0.00000000,-0.00000000
-4.07303652,1.03660081,-1.03660093,0.35518389,-0.35518386,0.30824242,-0.30824250,0.38815631,-0.38815632,0.00000000,-0.00000000,0.00439750,-0.00439750,0.19121028,-0.19121029,0.44666953,-0.44666955,0.00000000,-0.00000000
-4.06703352,1.04672733,-1.04672744,0.35032132,-0.35032128,0.31498985,-0.31498993,0.39058586,-0.39058586,0.00000000,-0.00000000,0.00389748,-0.00389747,0.19600118,-0.19600119,0.44276120,-0.44276122,0.00000000,-0.00000000
-4.06103052,1.05578781,-1.05578792,0.34497716,-0.34497712,0.32154090,-0.32154098,0.39242410,-0.39242410,0.00000000,-0.00000000,0.00343117,-0.00343117,0.20059156,-0.20059157,0.43842280,-0.43842281,0.00000000,-0.00000000
-4.05502751,1.06394694,-1.06394705,0.33924349,-0.33924345,0.32798035,-0.32798043,0.39372573,-0.39372573,0.00000000,-0.00000000,0.00300091,-0.00300091,0.20492688,-0.20492689,0.43381799,-0.43381800,0.00000000,-0.00000000
-4.04902451,1.07142970,-1.07142981,0.33322699,-0.33322694,0.33441787,-0.33441796,0.39456766,-0.39456766,0.00000000,-0.00000000,0.00260805,-0.00260805,0.20895810,-0.20895812,0.42913699,-0.42913701,0.00000000,-0.00000000
-4.04302151,1.07851994,-1.07852005,0.32704774,-0.32704769,0.34098641,-0.34098650,0.39504738,-0.39504737,0.00000000,-0.00000000,0.00225303,-0.00225302,0.21264374,-0.21264375,0.42459463,-0.42459465,0.00000000,-0.00000000
-4.03701851,1.08555575,-1.08555588,0.32083716,-0.32083711,0.34783931,-0.34783942,0.39528001,-0.39528001,0.00000000,-0.00000000,0.00193550,-0.00193550,0.21595151,-0.21595153,0.42042698,-0.42042701,0.00000000,-0.00000000
-4.03101551,1.09292155,-1.09292169,0.31473492,-0.31473487,0.35514640,-0.35514651,0.39539421,-0.39539421,0.00000000,-0.00000000,0.00165445,-0.00165445,0.21885957,-0.21885958,0.41688658,-0.41688662,0.00000000,-0.00000000
-4.02501251,1.10103710,-1.10103727,0.30888515,-0.30888510,0.36308892,-0.36308905,0.39552699,-0.39552700,0.00000000,-0.00000000,0.00140830,-0.00140830,0.22135705,-0.22135707,0.41423630,-0.41423635,0.00000000,-0.00000000
-4.01900950,1.11034395,-1.11034414,0.30343192,-0.30343188,0.37185377,-0.37185391,0.39581779,-0.39581780,0.00000000,-0.00000000,0.00119508,-0.00119508,0.22344419,-0.22344420,0.41274219,-0.41274226,0.00000000,-0.00000000
-4.01300650,1.12128972,-1.12128994,0.29851433,-0.29851430,0.38162698,-0.38162714,0.39640200,-0.39640202,0.00000000,-0.00000000,0.00101248,-0.00101248,0.22513171,-0.22513172,0.41266546,-0.41266555,0.00000000,-0.00000000
-4.00700350,1.13431113,-1.13431139,0.29426137,-0.29426134,0.39258698,-0.39258716,0.39740436,-0.39740438,0.00000000,-0.00000000,0.00085801,-0.00085801,0.22643981,-0.22643982,0.41425402,-0.41425413,0.00000000,-0.00000000
-4.00100050,1.14981651,-1.14981681,0.29078686,-0.29078684,0.40489778,-0.40489797,0.39893260,-0.39893263,0.00000000,-0.00000000,0.00072909,-0.00072909,0.22739659,-0.22739660,0.41773391,-0.41773404,0.00000000,-0.00000000
-3.99499750,1.16816863,-1.16816897,0.28818482,-0.28818481,0.41870243,-0.41870265,0.40107164,-0.40107168,0.00000000,-0.00000000,0.00062313,-0.00062313,0.22803622,-0.22803623,0.42330108,-0.42330124,0.00000000,-0.00000000
