energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.76938469,3.15486458,0.00303872,0.68835883,0.04941169,1.32027269,0.94606504,0.73616219
-4.76338169,3.06512787,0.00291915,0.66600365,0.04971475,1.28374344,0.91441889,0.70843427
-4.75737869,2.96410547,0.00279997,0.64247914,0.04985696,1.24147817,0.87941979,0.67921724
-4.75137569,2.85310523,0.00268083,0.61793115,0.04982808,1.19415748,0.84153516,0.64878426
-4.74537269,2.73363572,0.00256159,0.59251801,0.04962091,1.14256991,0.80128503,0.61742831
-4.73936968,2.60736110,0.00244232,0.56640615,0.04923143,1.08758857,0.75922723,0.58545471
-4.73336668,2.47605361,0.00232321,0.53976609,0.04865890,1.03014599,0.71594207,0.55317376
-4.72736368,2.34154567,0.00220463,0.51276886,0.04790593,0.97120836,0.67201706,0.52089387
-4.72136068,2.20568330,0.00208703,0.48558299,0.04697840,0.91175017,0.62803243,0.48891529
-4.71535768,2.07028263,0.00197095,0.45837205,0.04588544,0.85273013,0.58454765,0.45752459
-4.70935468,1.93709059,0.00185698,0.43129284,0.04463925,0.79506915,0.54208971,0.42699017
-4.70335168,1.80775060,0.00174577,0.40449395,0.04325491,0.73963089,0.50114315,0.39755850
-4.69734867,1.68377386,0.00163795,0.37811498,0.04175011,0.68720530,0.46214210,0.36945141
-4.69134567,1.56651618,0.00153416,0.35228593,0.04014474,0.63849520,0.42546437,0.34286408
-4.68534267,1.45716035,0.00143502,0.32712700,0.03846051,0.59410593,0.39142747,0.31796385
-4.67933967,1.35670349,0.00134112,0.30274846,0.03672043,0.55453793,0.36028647,0.29488952
-4.67333667,1.26594895,0.00125300,0.27925071,0.03494829,0.52018191,0.33223343,0.27375122
-4.66733367,1.18550204,0.00117112,0.25672429,0.03316804,0.49131639,0.30739820,0.25463056
-4.66133067,1.11576913,0.00109591,0.23524997,0.03140323,0.46810723,0.28585035,0.23758112
-4.65532766,1.05695948,0.00102769,0.21489879,0.02967633,0.45060875,0.26760193,0.22262909
-4.64932466,1.00908951,0.00096672,0.19573217,0.02800823,0.43876645,0.25261101,0.20977419
-4.64332166,0.97198922,0.00091314,0.17780208,0.02641765,0.43242080,0.24078569,0.19899070
-4.63731866,0.94531074,0.00086703,0.16115127,0.02492068,0.43131236,0.23198854,0.19022882
-4.63131566,0.92853901,0.00082835,0.14581382,0.02353042,0.43508794,0.22604150,0.18341631
-4.62531266,0.92100486,0.00079697,0.13181583,0.02225667,0.44330797,0.22273104,0.17846052
-4.61930965,0.92190053,0.00077267,0.11917645,0.02110581,0.45545520,0.22181378,0.17525095
-4.61330665,0.93029808,0.00075513,0.10790932,0.02008076,0.47094473,0.22302250,0.17366230
-4.60730365,0.94517067,0.00074399,0.09802423,0.01918107,0.48913550,0.22607250,0.17355815
-4.60130065,0.96541671,0.00073877,0.08952927,0.01840317,0.50934325,0.23066849,0.17479525
-4.59529765,0.98988689,0.00073898,0.08243317,0.01774071,0.53085498,0.23651182,0.17722835
-4.58929465,1.01741358,0.00074410,0.07674791,0.01718496,0.55294456,0.24330807,0.18071559
-4.58329165,1.04684206,0.00075359,0.07249145,0.01672537,0.57488946,0.25077478,0.18512416
-4.57728864,1.07706277,0.00076692,0.06969042,0.01635013,0.59598800,0.25864930,0.19033622
-4.57128564,1.10704359,0.00078362,0.06838268,0.01604673,0.61557681,0.26669635,0.19625471
-4.56528264,1.13586093,0.00080324,0.06861963,0.01580261,0.63304779,0.27471516,0.20280886
-4.55927964,1.16272848,0.00082545,0.07046789,0.01560568,0.64786408,0.28254585,0.20995917
-4.55327664,1.18702214,0.00084999,0.07401056,0.01544488,0.65957425,0.29007473,0.21770144
-4.54727364,1.20830012,0.00087670,0.07934753,0.01531054,0.66782418,0.29723826,0.22606967
-4.54127064,1.22631696,0.00090557,0.08659505,0.01519480,0.67236608,0.30402545,0.23513764
-4.53526763,1.24103061,0.00093668,0.09588423,0.01509179,0.67306410,0.31047838,0.24501877
-4.52926463,1.25260205,0.00097023,0.10735858,0.01499777,0.66989630,0.31669081,0.25586444
-4.52326163,1.26138706,0.00100652,0.12117053,0.01491107,0.66295274,0.32280483,0.26786037
-4.51725863,1.26792035,0.00104594,0.13747698,0.01483206,0.65242981,0.32900547,0.28122138
-4.51125563,1.27289241,0.00108895,0.15643398,0.01476282,0.63862087,0.33551362,0.29618446
-4.50525263,1.27712002,0.00113605,0.17819073,0.01470689,0.62190365,0.34257721,0.31300040
-4.49924962,1.28151153,0.00118774,0.20288307,0.01466883,0.60272493,0.35046130,0.33192438
-4.49324662,1.28702845,0.00124453,0.23062677,0.01465381,0.58158314,0.35943724,0.35320569
-4.48724362,1.29464479,0.00130688,0.26151080,0.01466713,0.55900968,0.36977142,0.37707713
-4.48124062,1.30530625,0.00137520,0.29559098,0.01471372,0.53554963,0.38171415,0.40374456
-4.47523762,1.31989077,0.00144984,0.33288433,0.01479775,0.51174286,0.39548918,0.43337692
-4.46923462,1.33917242,0.00153107,0.37336435,0.01492219,0.48810617,0.41128417,0.46609737
-4.46323162,1.36378997,0.00161912,0.41695756,0.01508846,0.46511716,0.42924282,0.50197586
-4.45722861,1.39422178,0.00171418,0.46354154,0.01529625,0.44320063,0.44945879,0.54102345
-4.45122561,1.43076782,0.00181644,0.51294459,0.01554330,0.42271766,0.47197187,0.58318887
-4.44522261,1.47353963,0.00192617,0.56494721,0.01582538,0.40395803,0.49676639,0.62835723
-4.43921961,1.52245847,0.00204376,0.61928531,0.01613634,0.38713587,0.52377220,0.67635125
-4.43321661,1.57726164,0.00216981,0.67565511,0.01646824,0.37238874,0.55286780,0.72693470
-4.42721361,1.63751631,0.00230522,0.73371956,0.01681161,0.35977984,0.58388587,0.77981811
-4.42121061,1.70264027,0.00245129,0.79311609,0.01715575,0.34930317,0.61662046,0.83466640
-4.41520760,1.77192818,0.00260982,0.85346522,0.01748911,0.34089123,0.65083585,0.89110809
-4.40920460,1.84458207,0.00278320,0.91437975,0.01779970,0.33442462,0.68627634,0.94874556
-4.40320160,1.91974447,0.00297450,0.97547407,0.01807553,0.32974321,0.72267662,1.00716607
-4.39719860,1.99653246,0.00318750,1.03637307,0.01830501,0.32665808,0.75977199,1.06595277
-4.39119560,2.07407095,0.00342677,1.09672034,0.01847742,0.32496374,0.79730816,1.12469536
-4.38519260,2.15152361,0.00369765,1.15618507,0.01858324,0.32444995,0.83504978,1.18299972
-4.37918959,2.22812000,0.00400622,1.21446747,0.01861446,0.32491273,0.87278750,1.24049624
-4.37318659,2.30317758,0.00435920,1.27130231,0.01856489,0.32616387,0.91034310,1.29684629
-4.36718359,2.37611774,0.00476385,1.32646043,0.01843027,0.32803880,0.94757231,1.35174666
-4.36118059,2.44647516,0.00522773,1.37974822,0.01820842,0.33040228,0.98436534,1.40493182
-4.35517759,2.51390030,0.00575853,1.43100503,0.01789925,0.33315196,1.02064494,1.45617375
-4.34917459,2.57815501,0.00636370,1.48009872,0.01750472,0.33621950,1.05636226,1.50527977
-4.34317159,2.63910188,0.00705019,1.52691964,0.01702868,0.33956950,1.09149050,1.55208825
-4.33716858,2.69668788,0.00782403,1.57137343,0.01647676,0.34319630,1.12601701,1.59646274
-4.33116558,2.75092369,0.00868997,1.61337300,0.01585607,0.34711891,1.15993400,1.63828476
-4.32516258,2.80185965,0.00965107,1.65283041,0.01517500,0.35137441,1.19322866,1.67744599
-4.31915958,2.84956023,0.01070832,1.68964889,0.01444289,0.35601027,1.22587301,1.71384009
-4.31315658,2.89407817,0.01186028,1.72371585,0.01366979,0.36107607,1.25781439,1.74735503
-4.30715358,2.93543017,0.01310278,1.75489716,0.01286611,0.36661504,1.28896690,1.77786624
