energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
0.05102551,3.09714037,0.76533687,1.83298958,0.00313782,0.10006382,0.30459558,0.00000000,0.27043639,0.95943618
0.05702851,3.09530714,0.75088989,1.83367639,0.00314027,0.09890926,0.30081160,0.00000000,0.26893431,0.96420624
0.06303152,3.09176119,0.73734856,1.83376495,0.00315163,0.09761232,0.29711268,0.00000000,0.26700538,0.96798855
0.06903452,3.08691739,0.72486046,1.83375390,0.00317215,0.09618972,0.29357799,0.00000000,0.26466135,0.97060396
0.07503752,3.08115492,0.71354518,1.83409718,0.00320190,0.09465965,0.29027996,0.00000000,0.26192241,0.97188132
0.08104052,3.07479323,0.70349070,1.83517972,0.00324077,0.09304071,0.28728063,0.00000000,0.25881617,0.97166167
0.08704352,3.06807041,0.69475072,1.83729634,0.00328837,0.09135089,0.28462844,0.00000000,0.25537624,0.96980159
0.09304652,3.06112542,0.68734317,1.84063481,0.00334401,0.08960670,0.28235542,0.00000000,0.25164050,0.96617582
0.09904952,3.05398526,0.68124982,1.84526406,0.00340666,0.08782246,0.28047527,0.00000000,0.24764908,0.96067916
0.10505253,3.04655808,0.67641721,1.85112823,0.00347495,0.08600976,0.27898208,0.00000000,0.24344239,0.95322779
0.11105553,3.03863259,0.67275869,1.85804691,0.00354719,0.08417719,0.27785010,0.00000000,0.23905907,0.94376008
0.11705853,3.02988421,0.67015758,1.86572143,0.00362142,0.08233025,0.27703434,0.00000000,0.23453419,0.93223711
0.12306153,3.01988749,0.66847128,1.87374705,0.00369545,0.08047145,0.27647212,0.00000000,0.22989773,0.91864292
0.12906453,3.00813446,0.66753602,1.88163033,0.00376692,0.07860068,0.27608551,0.00000000,0.22517339,0.90298463
0.13506753,2.99405782,0.66717225,1.88881073,0.00383341,0.07671562,0.27578440,0.00000000,0.22037793,0.88529250
0.14107054,2.97705785,0.66719010,1.89468537,0.00389251,0.07481233,0.27547028,0.00000000,0.21552092,0.86561997
0.14707354,2.95653172,0.66739505,1.89863573,0.00394191,0.07288588,0.27504037,0.00000000,0.21060502,0.84404364
0.15307654,2.93190349,0.66759320,1.90005486,0.00397949,0.07093106,0.27439198,0.00000000,0.20562673,0.82066314
0.15907954,2.90265360,0.66759635,1.89837393,0.00400338,0.06894294,0.27342690,0.00000000,0.20057755,0.79560092
0.16508254,2.86834596,0.66722642,1.89308669,0.00401209,0.06691753,0.27205555,0.00000000,0.19544542,0.76900173
0.17108554,2.82865184,0.66631939,1.88377103,0.00400449,0.06485222,0.27020087,0.00000000,0.19021655,0.74103181
0.17708854,2.78336898,0.66472856,1.87010646,0.00397988,0.06274618,0.26780154,0.00000000,0.18487718,0.71187772
0.18309155,2.73243551,0.66232722,1.85188711,0.00393801,0.06060068,0.26481465,0.00000000,0.17941558,0.68174464
0.18909455,2.67593796,0.65901081,1.82902972,0.00387910,0.05841913,0.26121759,0.00000000,0.17382380,0.65085419
0.19509755,2.61411323,0.65469862,1.80157657,0.00380376,0.05620719,0.25700911,0.00000000,0.16809930,0.61944177
0.20110055,2.54734465,0.64933508,1.76969338,0.00371303,0.05397265,0.25220958,0.00000000,0.16224637,0.58775337
0.20710355,2.47615256,0.64289081,1.73366268,0.00360826,0.05172523,0.24686047,0.00000000,0.15627710,0.55604198
0.21310655,2.40118001,0.63536340,1.69387304,0.00349111,0.04947634,0.24102308,0.00000000,0.15021204,0.52456366
0.21910955,2.32317439,0.62677806,1.65080494,0.00336343,0.04723879,0.23477664,0.00000000,0.14408047,0.49357342
0.22511256,2.24296603,0.61718799,1.60501398,0.00322722,0.04502640,0.22821582,0.00000000,0.13792020,0.46332093
0.23111556,2.16144460,0.60667457,1.55711235,0.00308452,0.04285366,0.22144783,0.00000000,0.13177699,0.43404647
0.23711856,2.07953448,0.59534714,1.50774926,0.00293739,0.04073537,0.21458917,0.00000000,0.12570370,0.40597689
0.24312156,1.99816998,0.58334236,1.45759116,0.00278780,0.03868628,0.20776225,0.00000000,0.11975896,0.37932205
0.24912456,1.91827120,0.57082295,1.40730252,0.00263759,0.03672075,0.20109182,0.00000000,0.11400574,0.35427167
0.25512756,1.84072142,0.55797572,1.35752764,0.00248841,0.03485244,0.19470149,0.00000000,0.10850963,0.33099277
0.26113057,1.76634645,0.54500866,1.30887407,0.00234171,0.03309401,0.18871029,0.00000000,0.10333707,0.30962768
0.26713357,1.69589648,0.53214718,1.26189797,0.00219870,0.03145688,0.18322946,0.00000000,0.09855341,0.29029277
0.27313657,1.63003075,0.51962931,1.21709180,0.00206036,0.02995096,0.17835943,0.00000000,0.09422108,0.27307776
0.27913957,1.56930518,0.50769990,1.17487429,0.00192742,0.02858446,0.17418715,0.00000000,0.09039778,0.25804581
0.28514257,1.51416311,0.49660407,1.13558302,0.00180035,0.02736367,0.17078376,0.00000000,0.08713475,0.24523401
0.29114557,1.46492908,0.48657982,1.09946938,0.00167946,0.02629280,0.16820261,0.00000000,0.08447523,0.23465457
0.29714857,1.42180565,0.47785030,1.06669614,0.00156484,0.02537388,0.16647776,0.00000000,0.08245310,0.22629632
0.30315158,1.38487316,0.47061588,1.03733731,0.00145645,0.02460658,0.16562294,0.00000000,0.08109178,0.22012660
0.30915458,1.35409226,0.46504642,1.01138035,0.00135410,0.02398821,0.16563096,0.00000000,0.08040335,0.21609340
0.31515758,1.32930917,0.46127406,0.98873051,0.00125754,0.02351368,0.16647370,0.00000000,0.08038798,0.21412755
0.32116058,1.31026330,0.45938703,0.96921730,0.00116646,0.02317553,0.16810256,0.00000000,0.08103360,0.21414508
0.32716358,1.29659736,0.45942465,0.95260271,0.00108050,0.02296405,0.17044952,0.00000000,0.08231599,0.21604941
0.33316658,1.28786936,0.46137391,0.93859118,0.00099933,0.02286742,0.17342871,0.00000000,0.08419902,0.21973352
0.33916958,1.28356666,0.46516797,0.92684109,0.00092261,0.02287200,0.17693845,0.00000000,0.08663535,0.22508185
0.34517259,1.28312143,0.47068649,0.91697736,0.00085005,0.02296259,0.18086379,0.00000000,0.08956732,0.23197203
0.35117559,1.28592738,0.47775805,0.90860502,0.00078140,0.02312283,0.18507952,0.00000000,0.09292813,0.24027635
0.35717859,1.29135730,0.48616453,0.90132338,0.00071645,0.02333561,0.18945338,0.00000000,0.09664334,0.24986292
0.36318159,1.29878093,0.49564726,0.89474033,0.00065504,0.02358358,0.19384963,0.00000000,0.10063245,0.26059657
0.36918459,1.30758267,0.50591484,0.88848642,0.00059707,0.02384961,0.19813269,0.00000000,0.10481076,0.27233952
0.37518759,1.31717869,0.51665205,0.88222826,0.00054247,0.02411733,0.20217078,0.00000000,0.10909125,0.28495182
0.38119060,1.32703270,0.52752980,0.87568074,0.00049122,0.02437162,0.20583941,0.00000000,0.11338660,0.29829156
0.38719360,1.33667010,0.53821532,0.86861767,0.00044330,0.02459906,0.20902475,0.00000000,0.11761111,0.31221505
0.39319660,1.34568978,0.54838248,0.86088040,0.00039874,0.02478836,0.21162642,0.00000000,0.12168258,0.32657689
0.39919960,1.35377336,0.55772157,0.85238403,0.00035756,0.02493069,0.21356003,0.00000000,0.12552410,0.34123005
0.40520260,1.36069138,0.56594831,0.84312091,0.00031980,0.02501992,0.21475902,0.00000000,0.12906562,0.35602613
0.41120560,1.36630628,0.57281154,0.83316131,0.00028548,0.02505277,0.21517595,0.00000000,0.13224521,0.37081565
0.41720860,1.37057206,0.57809957,0.82265107,0.00025463,0.02502886,0.21478311,0.00000000,0.13501022,0.38544876
0.42321161,1.37353067,0.58164478,0.81180630,0.00022726,0.02495061,0.21357257,0.00000000,0.13731796,0.39977605
0.42921461,1.37530529,0.58332642,0.80090528,0.00020336,0.02482307,0.21155552,0.00000000,0.13913618,0.41364980
0.43521761,1.37609073,0.58307174,0.79027787,0.00018293,0.02465360,0.20876107,0.00000000,0.14044320,0.42692548
0.44122061,1.37614151,0.58085524,0.78029267,0.00016594,0.02445154,0.20523466,0.00000000,0.14122773,0.43946361
0.44722361,1.37575795,0.57669646,0.77134264,0.00015235,0.02422771,0.20103595,0.00000000,0.14148844,0.45113184
0.45322661,1.37527098,0.57065633,0.76382953,0.00014211,0.02399392,0.19623650,0.00000000,0.14123325,0.46180723
0.45922961,1.37502622,0.56283242,0.75814783,0.00013519,0.02376245,0.19091727,0.00000000,0.14047845,0.47137865
0.46523262,1.37536798,0.55335334,0.75466893,0.00013152,0.02354547,0.18516602,0.00000000,0.13924761,0.47974906
0.47123562,1.37662384,0.54237258,0.75372597,0.00013107,0.02335455,0.17907480,0.00000000,0.13757046,0.48683780
0.47723862,1.37909035,0.53006215,0.75560014,0.00013378,0.02320012,0.17273745,0.00000000,0.13548160,0.49258247
0.48324162,1.38302036,0.51660613,0.76050892,0.00013961,0.02309106,0.16624746,0.00000000,0.13301929,0.49694046
0.48924462,1.38861252,0.50219457,0.76859668,0.00014854,0.02303436,0.15969586,0.00000000,0.13022420,0.49989004
0.49524762,1.39600309,0.48701786,0.77992801,0.00016054,0.02303481,0.15316958,0.00000000,0.12713828,0.50143074
0.50125063,1.40526052,0.47126169,0.79448404,0.00017558,0.02309485,0.14674997,0.00000000,0.12380366,0.50158322
0.50725363,1.41638267,0.45510281,0.81216181,0.00019367,0.02321448,0.14051166,0.00000000,0.12026176,0.50038840
0.51325663,1.42929677,0.43870558,0.83277652,0.00021479,0.02339129,0.13452167,0.00000000,0.11655245,0.49790600
0.51925963,1.44386192,0.42221950,0.85606671,0.00023894,0.02362063,0.12883880,0.00000000,0.11271345,0.49421246
0.52526263,1.45987396,0.40577745,0.88170180,0.00026609,0.02389574,0.12351318,0.00000000,0.10877982,0.48939839
0.53126563,1.47707213,0.38949489,0.90929172,0.00029623,0.02420812,0.11858605,0.00000000,0.10478367,0.48356559
0.53726863,1.49514742,0.37346977,0.93839800,0.00032930,0.02454783,0.11408964,0.00000000,0.10075399,0.47682379
0.54327164,1.51375185,0.35778306,0.96854593,0.00036523,0.02490387,0.11004721,0.00000000,0.09671664,0.46928735
0.54927464,1.53250834,0.34249996,0.99923700,0.00040393,0.02526462,0.10647312,0.00000000,0.09269447,0.46107183
0.55527764,1.55102065,0.32767144,1.02996123,0.00044524,0.02561825,0.10337303,0.00000000,0.08870751,0.45229081
0.56128064,1.56888303,0.31333618,1.06020879,0.00048896,0.02595309,0.10074414,0.00000000,0.08477336,0.44305289
0.56728364,1.58568909,0.29952268,1.08948056,0.00053484,0.02625803,0.09857547,0.00000000,0.08090747,0.43345917
0.57328664,1.60103974,0.28625149,1.11729726,0.00058256,0.02652280,0.09684826,0.00000000,0.07712363,0.42360102
0.57928964,1.61455000,0.27353743,1.14320698,0.00063173,0.02673830,0.09553645,0.00000000,0.07343440,0.41355853
0.58529265,1.62585470,0.26139165,1.16679105,0.00068191,0.02689676,0.09460716,0.00000000,0.06985150,0.40339943
0.59129565,1.63461302,0.24982359,1.18766840,0.00073258,0.02699191,0.09402144,0.00000000,0.06638627,0.39317859
0.59729865,1.64051222,0.23884264,1.20549845,0.00078315,0.02701909,0.09373503,0.00000000,0.06304998,0.38293816
0.60330165,1.64327070,0.22845952,1.21998289,0.00083298,0.02697525,0.09369927,0.00000000,0.05985418,0.37270826
0.60930465,1.64264064,0.21868733,1.23086670,0.00088139,0.02685897,0.09386221,0.00000000,0.05681091,0.36250819
0.61530765,1.63841072,0.20954229,1.23793869,0.00092766,0.02667040,0.09416976,0.00000000,0.05393293,0.35234822
0.62131066,1.63040904,0.20104415,1.24103190,0.00097107,0.02641125,0.09456702,0.00000000,0.05123376,0.34223176
0.62731366,1.61850647,0.19321622,1.24002421,0.00101089,0.02608461,0.09499962,0.00000000,0.04872778,0.33215801
0.63331666,1.60262065,0.18608520,1.23483920,0.00104644,0.02569499,0.09541521,0.00000000,0.04643023,0.32212486
0.63931966,1.58272065,0.17968072,1.22544760,0.00107708,0.02524814,0.09576479,0.00000000,0.04435714,0.31213214
0.64532266,1.55883209,0.17403458,1.21186905,0.00110225,0.02475107,0.09600416,0.00000000,0.04252527,0.30218494
0.65132566,1.53104267,0.16917998,1.19417423,0.00112147,0.02421198,0.09609515,0.00000000,0.04095206,0.29229702
0.65732866,1.49950771,0.16515052,1.17248714,0.00113443,0.02364023,0.09600671,0.00000000,0.03965555,0.28249427
0.66333167,1.46445533,0.16197917,1.14698710,0.00114090,0.02304634,0.09571580,0.00000000,0.03865431,0.27281793
0.66933467,1.42619090,0.15969727,1.11791036,0.00114086,0.02244204,0.09520808,0.00000000,0.03796749,0.26332763
0.67533767,1.38510029,0.15833355,1.08555084,0.00113443,0.02184021,0.09447822,0.00000000,0.03761479,0.25410408
0.68134067,1.34165161,0.15791331,1.05025970,0.00112191,0.02125498,0.09353005,0.00000000,0.03761664,0.24525134
0.68734367,1.29639498,0.15845775,1.01244362,0.00110376,0.02070167,0.09237631,0.00000000,0.03799431,0.23689856
0.69334667,1.24996032,0.15998347,0.97256155,0.00108064,0.02019683,0.09103822,0.00000000,0.03877016,0.22920111
0.69934967,1.20305293,0.16250240,0.93111988,0.00105333,0.01975815,0.08954474,0.00000000,0.03996791,0.22234105
0.70535268,1.15644682,0.16602180,0.88866611,0.00102279,0.01940444,0.08793165,0.00000000,0.04161295,0.21652689
0.71135568,1.11097609,0.17054474,0.84578126,0.00099008,0.01915543,0.08624054,0.00000000,0.04373266,0.21199255
0.71735868,1.06752445,0.17607083,0.80307118,0.00095637,0.01903169,0.08451765,0.00000000,0.04635677,0.20899556
0.72336168,1.02701326,0.18259716,0.76115711,0.00092292,0.01905429,0.08281267,0.00000000,0.04951756,0.20781436
0.72936468,0.99038830,0.19011956,0.72066588,0.00089099,0.01924459,0.08117759,0.00000000,0.05325009,0.20874485
0.73536768,0.95860582,0.19863393,0.68222018,0.00086191,0.01962383,0.07966565,0.00000000,0.05759218,0.21209605
0.74137069,0.93261803,0.20813768,0.64642908,0.00083696,0.02021274,0.07833026,0.00000000,0.06258434,0.21818493
0.74737369,0.91335829,0.21863100,0.61387922,0.00081739,0.02103106,0.07722420,0.00000000,0.06826929,0.22733045
0.75337669,0.90172645,0.23011810,0.58512687,0.00080437,0.02209700,0.07639880,0.00000000,0.07469139,0.23984684
0.75937969,0.89857413,0.24260796,0.56069091,0.00079898,0.02342670,0.07590331,0.00000000,0.08189562,0.25603619
0.76538269,0.90469040,0.25611474,0.54104681,0.00080219,0.02503361,0.07578429,0.00000000,0.08992633,0.27618045
0.77138569,0.92078756,0.27065757,0.52662159,0.00081480,0.02692794,0.07608518,0.00000000,0.09882558,0.30053296
0.77738869,0.94748734,0.28625978,0.51778948,0.00083748,0.02911600,0.07684569,0.00000000,0.10863125,0.32930970
0.78339170,0.98530724,0.30294735,0.51486828,0.00087073,0.03159973,0.07810134,0.00000000,0.11937480,0.36268041
0.78939470,1.03464728,0.32074673,0.51811608,0.00091487,0.03437614,0.07988289,0.00000000,0.13107884,0.40075989
0.79539770,1.09577716,0.33968203,0.52772821,0.00097003,0.03743694,0.08221561,0.00000000,0.14375460,0.44359973
0.80140070,1.16882398,0.35977161,0.54383426,0.00103619,0.04076821,0.08511857,0.00000000,0.15739932,0.49118069
0.80740370,1.25376086,0.38102431,0.56649494,0.00111311,0.04435024,0.08860375,0.00000000,0.17199383,0.54340626
0.81340670,1.35039685,0.40343546,0.59569898,0.00120043,0.04815756,0.09267514,0.00000000,0.18750026,0.60009747
0.81940970,1.45836846,0.42698282,0.63135990,0.00129761,0.05215904,0.09732773,0.00000000,0.20386031,0.66098951
0.82541271,1.57713360,0.45162287,0.67331297,0.00140396,0.05631829,0.10254659,0.00000000,0.22099384,0.72573022
0.83141571,1.70596820,0.47728746,0.72131255,0.00151869,0.06059416,0.10830599,0.00000000,0.23879835,0.79388096
0.83741871,1.84396651,0.50388124,0.77503004,0.00164087,0.06494145,0.11456874,0.00000000,0.25714907,0.86491979
0.84342171,1.99004517,0.53128000,0.83405301,0.00176952,0.06931182,0.12128573,0.00000000,0.27590004,0.93824728
0.84942471,2.14295204,0.55933010,0.89788563,0.00190356,0.07365477,0.12839581,0.00000000,0.29488603,1.01319481
0.85542771,2.30127972,0.58784909,0.96595103,0.00204189,0.07791881,0.13582614,0.00000000,0.31392546,1.08903548
0.86143072,2.46348426,0.61662760,1.03759572,0.00218334,0.08205265,0.14349288,0.00000000,0.33282413,1.16499724
0.86743372,2.62790886,0.64543251,1.11209648,0.00232677,0.08600646,0.15130253,0.00000000,0.35137985,1.24027814
0.87343672,2.79281247,0.67401130,1.18866967,0.00247101,0.08973313,0.15915366,0.00000000,0.36938766,1.31406334
0.87943972,2.95640270,0.70209740,1.26648322,0.00261492,0.09318943,0.16693919,0.00000000,0.38664558,1.38554325
0.88544272,3.11687241,0.72941648,1.34467100,0.00275737,0.09633711,0.17454909,0.00000000,0.40296063,1.45393257
0.89144572,3.27243899,0.75569321,1.42234926,0.00289728,0.09914392,0.18187350,0.00000000,0.41815492,1.51848942
0.89744872,3.42138525,0.78065853,1.49863491,0.00303359,0.10158433,0.18880600,0.00000000,0.43207151,1.57853410
0.90345173,3.56210050,0.80405683,1.57266487,0.00316529,0.10364020,0.19524712,0.00000000,0.44457975,1.63346689
0.90945473,3.69312059,0.82565288,1.64361592,0.00329142,0.10530116,0.20110777,0.00000000,0.45557998,1.68278419
0.91545773,3.81316520,0.84523836,1.71072428,0.00341107,0.10656483,0.20631242,0.00000000,0.46500719,1.72609252
0.92146073,3.92117116,0.86263739,1.77330411,0.00352337,0.10743675,0.21080206,0.00000000,0.47283358,1.76311980
0.92746373,4.01632024,0.87771122,1.83076419,0.00362755,0.10793021,0.21453656,0.00000000,0.47906981,1.79372363
0.93346673,4.09806027,0.89036163,1.88262187,0.00372288,0.10806576,0.21749640,0.00000000,0.48376479,1.81789586
0.93946973,4.16611850,0.90053303,1.92851389,0.00380872,0.10787069,0.21968362,0.00000000,0.48700415,1.83576361
0.94547274,4.22050645,0.90821323,1.96820329,0.00388453,0.10737822,0.22112199,0.00000000,0.48890722,1.84758624
0.95147574,4.26151580,0.91343278,2.00158219,0.00394987,0.10662663,0.22185627,0.00000000,0.48962268,1.85374836
0.95747874,4.28970527,0.91626301,2.02867021,0.00400442,0.10565833,0.22195052,0.00000000,0.48932315,1.85474900
0.96348174,4.30587861,0.91681282,2.04960854,0.00404801,0.10451873,0.22148566,0.00000000,0.48819868,1.85118703
0.96948474,4.31105451,0.91522447,2.06465003,0.00408057,0.10325518,0.22055627,0.00000000,0.48644968,1.84374334
0.97548774,4.30642927,0.91166838,2.07414547,0.00410221,0.10191580,0.21926672,0.00000000,0.48427932,1.83316006
0.98149075,4.29333376,0.90633733,2.07852703,0.00411319,0.10054833,0.21772689,0.00000000,0.48188590,1.82021755
0.98749375,4.27318605,0.89944029,2.07828929,0.00411389,0.09919901,0.21604759,0.00000000,0.47945535,1.80570983
0.99349675,4.24744175,0.89119593,2.07396901,0.00410486,0.09791145,0.21433599,0.00000000,0.47715433,1.79041919
0.99949975,4.21754397,0.88182637,2.06612441,0.00408673,0.09672563,0.21269110,0.00000000,0.47512410,1.77509096
1.00550275,4.18487488,0.87155110,2.05531497,0.00406026,0.09567690,0.21119972,0.00000000,0.47347540,1.76040929
1.01150575,4.15071103,0.86058155,2.04208271,0.00402625,0.09479515,0.20993287,0.00000000,0.47228473,1.74697488
1.01750875,4.11618417,0.84911627,2.02693569,0.00398554,0.09410410,0.20894298,0.00000000,0.47159194,1.73528561
1.02351176,4.08224926,0.83733712,2.01033451,0.00393896,0.09362069,0.20826194,0.00000000,0.47139943,1.72572086
1.02951476,4.04966111,0.82540631,1.99268217,0.00388733,0.09335477,0.20790010,0.00000000,0.47167287,1.71853039
1.03551776,4.01896045,0.81346454,1.97431783,0.00383135,0.09330882,0.20784626,0.00000000,0.47234352,1.71382818
1.04152076,3.99047011,0.80163029,1.95551440,0.00377165,0.09347805,0.20806865,0.00000000,0.47331184,1.71159183
1.04752376,3.96430128,0.78999994,1.93647986,0.00370872,0.09385061,0.20851689,0.00000000,0.47445256,1.71166757
1.05352676,3.94036939,0.77864899,1.91736208,0.00364290,0.09440805,0.20912473,0.00000000,0.47562061,1.71378087
1.05952976,3.91841881,0.76763400,1.89825656,0.00357440,0.09512609,0.20981359,0.00000000,0.47665799,1.71755230
1.06553277,3.89805490,0.75699510,1.87921640,0.00350327,0.09597541,0.21049657,0.00000000,0.47740108,1.72251811
1.07153577,3.87878174,0.74675903,1.86026387,0.00342942,0.09692286,0.21108281,0.00000000,0.47768812,1.72815465
1.07753877,3.86004360,0.73694226,1.84140253,0.00335269,0.09793260,0.21148208,0.00000000,0.47736660,1.73390550
1.08354177,3.84126789,0.72755417,1.82262935,0.00327281,0.09896747,0.21160911,0.00000000,0.47630015,1.73921032
1.08954477,3.82190737,0.71859998,1.80394569,0.00318952,0.09999044,0.21138783,0.00000000,0.47437477,1.74353385
1.09554777,3.80147946,0.71008324,1.78536679,0.00310254,0.10096596,0.21075501,0.00000000,0.47150397,1.74639382
1.10155078,3.77960065,0.70200783,1.76692893,0.00301168,0.10186137,0.20966329,0.00000000,0.46763276,1.74738636
1.10755378,3.75601428,0.69437929,1.74869398,0.00291687,0.10264819,0.20808347,0.00000000,0.46274022,1.74620767
1.11355678,3.73061038,0.68720546,1.73075114,0.00281817,0.10330319,0.20600589,0.00000000,0.45684067,1.74267099
1.11955978,3.70343678,0.68049653,1.71321579,0.00271586,0.10380938,0.20344091,0.00000000,0.44998324,1.73671778
1.12556278,3.67470103,0.67426442,1.69622574,0.00261046,0.10415672,0.20041857,0.00000000,0.44225012,1.72842287
1.13156578,3.64476341,0.66852183,1.67993513,0.00250271,0.10434256,0.19698723,0.00000000,0.43375329,1.71799311
1.13756878,3.61412165,0.66328087,1.66450664,0.00239366,0.10437181,0.19321156,0.00000000,0.42463023,1.70575975
1.14357179,3.58338848,0.65855169,1.65010253,0.00228462,0.10425695,0.18916982,0.00000000,0.41503853,1.69216492
1.14957479,3.55326351,0.65434114,1.63687532,0.00217717,0.10401758,0.18495061,0.00000000,0.40514986,1.67774305
1.15557779,3.52450124,0.65065166,1.62495875,0.00207313,0.10367988,0.18064926,0.00000000,0.39514347,1.66309800
1.16158079,3.49787696,0.64748062,1.61445978,0.00197458,0.10327580,0.17636414,0.00000000,0.38519957,1.64887735
1.16758379,3.47415262,0.64482005,1.60545221,0.00188377,0.10284199,0.17219285,0.00000000,0.37549292,1.63574485
1.17358679,3.45404447,0.64265703,1.59797238,0.00180312,0.10241866,0.16822867,0.00000000,0.36618684,1.62435265
1.17958979,3.43819398,0.64097446,1.59201741,0.00173517,0.10204827,0.16455736,0.00000000,0.35742791,1.61531436
1.18559280,3.42714353,0.63975235,1.58754591,0.00168253,0.10177419,0.16125435,0.00000000,0.34934163,1.60918030
1.19159580,3.42131768,0.63896943,1.58448139,0.00164782,0.10163923,0.15838253,0.00000000,0.34202917,1.60641591
1.19759880,3.42101078,0.63860484,1.58271791,0.00163363,0.10168433,0.15599075,0.00000000,0.33556522,1.60738411
1.20360180,3.42638081,0.63863990,1.58212781,0.00164245,0.10194716,0.15411287,0.00000000,0.32999714,1.61233218
1.20960480,3.43744946,0.63905956,1.58257085,0.00167661,0.10246089,0.15276757,0.00000000,0.32534527,1.62138347
1.21560780,3.45410771,0.63985354,1.58390429,0.00173825,0.10325304,0.15195877,0.00000000,0.32160435,1.63453403
1.22161081,3.47612614,0.64101687,1.58599313,0.00182923,0.10434454,0.15167664,0.00000000,0.31874589,1.65165384
1.22761381,3.50316890,0.64254989,1.58871992,0.00195110,0.10574889,0.15189912,0.00000000,0.31672139,1.67249239
1.23361681,3.53481017,0.64445751,1.59199353,0.00210499,0.10747158,0.15259380,0.00000000,0.31546607,1.69668795
1.23961981,3.57055189,0.64674789,1.59575618,0.00229165,0.10950972,0.15372010,0.00000000,0.31490300,1.72377995
1.24562281,3.60984183,0.64943054,1.59998848,0.00251129,0.11185190,0.15523163,0.00000000,0.31494731,1.75322367
1.25162581,3.65209073,0.65251407,1.60471197,0.00276363,0.11447825,0.15707853,0.00000000,0.31551031,1.78440656
1.25762881,3.69668798,0.65600358,1.60998902,0.00304782,0.11736079,0.15920980,0.00000000,0.31650324,1.81666546
1.26363182,3.74301501,0.65989817,1.61592015,0.00336243,0.12046396,0.16157537,0.00000000,0.31784053,1.84930405
1.26963482,3.79045617,0.66418846,1.62263867,0.00370544,0.12374540,0.16412795,0.00000000,0.31944242,1.88161005
1.27563782,3.83840688,0.66885453,1.63030305,0.00407424,0.12715687,0.16682455,0.00000000,0.32123684,1.91287161
1.28164082,3.88627903,0.67386439,1.63908723,0.00446570,0.13064540,0.16962750,0.00000000,0.32316046,1.94239258
1.28764382,3.93350398,0.67917293,1.64916935,0.00487612,0.13415451,0.17250521,0.00000000,0.32515902,1.96950645
1.29364682,3.97953331,0.68472165,1.66071936,0.00530141,0.13762554,0.17543231,0.00000000,0.32718686,1.99358872
1.29964982,4.02383793,0.69043900,1.67388607,0.00573705,0.14099904,0.17838953,0.00000000,0.32920590,2.01406762
1.30565283,4.06590584,0.69624130,1.68878419,0.00617829,0.14421616,0.18136307,0.00000000,0.33118408,2.03043318
1.31165583,4.10523930,0.70203423,1.70548187,0.00662018,0.14722001,0.18434372,0.00000000,0.33309338,2.04224466
1.31765883,4.14135161,0.70771461,1.72398942,0.00705773,0.14995690,0.18732560,0.00000000,0.33490782,2.04913628
1.32366183,4.17376425,0.71317248,1.74424956,0.00748602,0.15237756,0.19030484,0.00000000,0.33660134,2.05082143
1.32966483,4.20200469,0.71829324,1.76612986,0.00790032,0.15443810,0.19327800,0.00000000,0.33814589,2.04709525
1.33566783,4.22560525,0.72295976,1.78941768,0.00829620,0.15610092,0.19624057,0.00000000,0.33950985,2.03783585
1.34167084,4.24410344,0.72705433,1.81381805,0.00866967,0.15733530,0.19918548,0.00000000,0.34065696,2.02300400
1.34767384,4.25704406,0.73046042,1.83895475,0.00901723,0.15811796,0.20210183,0.00000000,0.34154572,2.00264160
1.35367684,4.26398326,0.73306430,1.86437483,0.00933596,0.15843327,0.20497380,0.00000000,0.34212949,1.97686879
1.35967984,4.26449471,0.73475633,1.88955667,0.00962360,0.15827339,0.20777990,0.00000000,0.34235723,1.94588005
1.36568284,4.25817815,0.73543235,1.91392149,0.00987855,0.15763817,0.21049268,0.00000000,0.34217487,1.90993919
1.37168584,4.24467004,0.73499489,1.93684831,0.01009992,0.15653493,0.21307871,0.00000000,0.34152730,1.86937365
1.37768884,4.22365649,0.73335459,1.95769187,0.01028749,0.15497815,0.21549916,0.00000000,0.34036077,1.82456800
1.38369185,4.19488803,0.73043180,1.97580328,0.01044171,0.15298896,0.21771073,0.00000000,0.33862580,1.77595710
1.38969485,4.15819603,0.72615851,1.99055260,0.01056366,0.15059466,0.21966708,0.00000000,0.33628024,1.72401893
1.39569785,4.11351007,0.72048066,2.00135278,0.01065498,0.14782815,0.22132055,0.00000000,0.33329244,1.66926745
1.40170085,4.06087578,0.71336082,2.00768406,0.01071789,0.14472729,0.22262428,0.00000000,0.32964433,1.61224546
1.40770385,4.00047227,0.70478124,2.00911785,0.01075504,0.14133429,0.22353448,0.00000000,0.32533426,1.55351785
1.41370685,3.93262817,0.69474716,2.00533915,0.01076954,0.13769507,0.22401281,0.00000000,0.32037946,1.49366511
1.41970985,3.85783545,0.68329022,1.99616639,0.01076488,0.13385859,0.22402879,0.00000000,0.31481783,1.43327734
1.42571286,3.77675985,0.67047185,1.98156785,0.01074487,0.12987622,0.22356197,0.00000000,0.30870925,1.37294862
1.43171586,3.69024695,0.65638624,1.96167363,0.01071363,0.12580103,0.22260391,0.00000000,0.30213596,1.31327181
1.43771886,3.59932302,0.64116291,1.93678247,0.01067551,0.12168710,0.22115967,0.00000000,0.29520221,1.25483358
