energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.13656828,3.57442202,0.56340555,2.70163363,0.00082422,0.01704327,0.14667904,0.00000000,0.27384817,0.72159823
-3.13056528,3.65351370,0.57419508,2.75937657,0.00081527,0.01657075,0.15167924,0.00000000,0.28224038,0.74249436
-3.12456228,3.72835903,0.58451387,2.81496750,0.00080521,0.01614185,0.15643664,0.00000000,0.28990146,0.76137033
-3.11855928,3.79771831,0.59424355,2.86756721,0.00079393,0.01575357,0.16087281,0.00000000,0.29673845,0.77781114
-3.11255628,3.86054923,0.60329912,2.91647398,0.00078136,0.01540326,0.16491911,0.00000000,0.30267733,0.79145663
-3.10655328,3.91604348,0.61163329,2.96114769,0.00076746,0.01508892,0.16851902,0.00000000,0.30766493,0.80201415
-3.10055028,3.96365363,0.61923882,3.00122684,0.00075223,0.01480947,0.17162997,0.00000000,0.31167000,0.80926896
-3.09454727,4.00310887,0.62614907,3.03653768,0.00073567,0.01456495,0.17422462,0.00000000,0.31468343,0.81309201
-3.08854427,4.03441935,0.63243651,3.06709532,0.00071786,0.01435667,0.17629145,0.00000000,0.31671761,0.81344477
-3.08254127,4.05786892,0.63820924,3.09309671,0.00069886,0.01418724,0.17783473,0.00000000,0.31780494,0.81038084
-3.07653827,4.07399670,0.64360586,3.11490597,0.00067882,0.01406061,0.17887392,0.00000000,0.31799561,0.80404442
-3.07053527,4.08356872,0.64878868,3.13303280,0.00065788,0.01398199,0.17944239,0.00000000,0.31735485,0.79466564
-3.06453227,4.08754086,0.65393588,3.14810517,0.00063623,0.01395771,0.17958567,0.00000000,0.31595964,0.78255304
-3.05852926,4.08701517,0.65923273,3.16083743,0.00061410,0.01399507,0.17935928,0.00000000,0.31389526,0.76808353
-3.05252626,4.08319140,0.66486242,3.17199546,0.00059173,0.01410210,0.17882624,0.00000000,0.31125172,0.75169020
-3.04652326,4.07731613,0.67099696,3.18236052,0.00056940,0.01428735,0.17805439,0.00000000,0.30812032,0.73384862
-3.04052026,4.07063169,0.67778846,3.19269310,0.00054742,0.01455954,0.17711362,0.00000000,0.30459053,0.71506201
-3.03451726,4.06432688,0.68536122,3.20369869,0.00052610,0.01492731,0.17607320,0.00000000,0.30074722,0.69584598
-3.02851426,4.05949156,0.69380499,3.21599647,0.00050578,0.01539886,0.17499922,0.00000000,0.29666846,0.67671326
-3.02251126,4.05707641,0.70316959,3.23009228,0.00048678,0.01598162,0.17395226,0.00000000,0.29242391,0.65815899
-3.01650825,4.05785943,0.71346121,3.24635671,0.00046945,0.01668191,0.17298547,0.00000000,0.28807378,0.64064690
-3.01050525,4.06241973,0.72464031,3.26500886,0.00045410,0.01750458,0.17214294,0.00000000,0.28366841,0.62459692
-3.00450225,4.07111921,0.73662134,3.28610620,0.00044104,0.01845265,0.17145855,0.00000000,0.27924829,0.61037428
-2.99849925,4.08409217,0.74927413,3.30954049,0.00043053,0.01952701,0.17095519,0.00000000,0.27484463,0.59828051
-2.99249625,4.10124263,0.76242686,3.33503956,0.00042279,0.02072610,0.17064444,0.00000000,0.27048011,0.58854639
-2.98649325,4.12224895,0.77587043,3.36217466,0.00041800,0.02204559,0.17052667,0.00000000,0.26616999,0.58132692
-2.98049025,4.14657495,0.78936411,3.39037272,0.00041626,0.02347820,0.17059147,0.00000000,0.26192318,0.57669843
-2.97448724,4.17348703,0.80264213,3.41893286,0.00041764,0.02501349,0.17081853,0.00000000,0.25774345,0.57465774
-2.96848424,4.20207631,0.81542104,3.44704658,0.00042210,0.02663780,0.17117869,0.00000000,0.25363038,0.57512341
-2.96248124,4.23128508,0.82740758,3.47382081,0.00042954,0.02833420,0.17163545,0.00000000,0.24958039,0.57793896
-2.95647824,4.25993692,0.83830678,3.49830308,0.00043979,0.03008264,0.17214654,0.00000000,0.24558746,0.58287807
-2.95047524,4.28676970,0.84783024,3.51950838,0.00045261,0.03186013,0.17266588,0.00000000,0.24164372,0.58965161
-2.94447224,4.31047100,0.85570412,3.53644687,0.00046767,0.03364114,0.17314560,0.00000000,0.23774000,0.59791637
-2.93846923,4.32971524,0.86167693,3.54815199,0.00048462,0.03539802,0.17353824,0.00000000,0.23386618,0.60728542
-2.93246623,4.34320202,0.86552676,3.55370854,0.00050304,0.03710162,0.17379907,0.00000000,0.23001159,0.61733980
-2.92646323,4.34969507,0.86706796,3.55227997,0.00052249,0.03872202,0.17388850,0.00000000,0.22616543,0.62764147
-2.92046023,4.34806098,0.86615704,3.54313459,0.00054250,0.04022930,0.17377445,0.00000000,0.22231722,0.63774700
-2.91445723,4.33730709,0.86269768,3.52567009,0.00056261,0.04159446,0.17343474,0.00000000,0.21845743,0.64722187
-2.90845423,4.31661751,0.85664483,3.49943572,0.00058241,0.04279030,0.17285934,0.00000000,0.21457819,0.65565487
-2.90245123,4.28538624,0.84800773,3.46415159,0.00060151,0.04379235,0.17205243,0.00000000,0.21067420,0.66267223
-2.89644822,4.24324631,0.83685172,3.41972445,0.00061959,0.04457977,0.17103421,0.00000000,0.20674365,0.66795085
-2.89044522,4.19009379,0.82329898,3.36625937,0.00063642,0.04513610,0.16984233,0.00000000,0.20278932,0.67123040
-2.88444222,4.12610551,0.80752782,3.30406668,0.00065189,0.04545002,0.16853290,0.00000000,0.19881955,0.67232355
-2.87843922,4.05174947,0.78977083,3.23366364,0.00066599,0.04551581,0.16718089,0.00000000,0.19484922,0.67112409
-2.87243622,3.96778701,0.77031166,3.15577064,0.00067886,0.04533379,0.16587999,0.00000000,0.19090052,0.66761238
-2.86643322,3.87526625,0.74948050,3.07130141,0.00069080,0.04491040,0.16474170,0.00000000,0.18700352,0.66185801
-2.86043022,3.77550629,0.72764840,2.98134753,0.00070226,0.04425820,0.16389376,0.00000000,0.18319635,0.65401927
-2.85442721,3.67007230,0.70522047,2.88715714,0.00071386,0.04339556,0.16347782,0.00000000,0.17952510,0.64433955
-2.84842421,3.56074195,0.68262803,2.79010844,0.00072637,0.04234621,0.16364626,0.00000000,0.17604326,0.63314052
-2.84242121,3.44946380,0.66031999,2.69167863,0.00074075,0.04113857,0.16455846,0.00000000,0.17281078,0.62081247
-2.83641821,3.33830903,0.63875347,2.59340893,0.00075811,0.03980492,0.16637634,0.00000000,0.16989271,0.60780194
-2.83041521,3.22941767,0.61838409,2.49686700,0.00077971,0.03838047,0.16925939,0.00000000,0.16735745,0.59459718
-2.82441221,3.12494136,0.59965589,2.40360761,0.00080693,0.03690230,0.17335932,0.00000000,0.16527476,0.58171190
-2.81840920,3.02698425,0.58299126,2.31513306,0.00084132,0.03540832,0.17881453,0.00000000,0.16371351,0.56966789
-2.81240620,2.93754415,0.56878110,2.23285440,0.00088450,0.03393613,0.18574445,0.00000000,0.16273923,0.55897722
-2.80640320,2.85845586,0.55737532,2.15805475,0.00093817,0.03252208,0.19424418,0.00000000,0.16241170,0.55012462
-2.80040020,2.79133849,0.54907398,2.09185596,0.00100411,0.03120025,0.20437944,0.00000000,0.16278256,0.54355067
-2.79439720,2.73754858,0.54411929,2.03518938,0.00108411,0.03000161,0.21618214,0.00000000,0.16389300,0.53963644
-2.78839420,2.69814043,0.54268851,1.98877190,0.00117995,0.02895336,0.22964676,0.00000000,0.16577179,0.53869015
-2.78239120,2.67383484,0.54488817,1.95308774,0.00129339,0.02807836,0.24472774,0.00000000,0.16843353,0.54093627
-2.77638819,2.66499720,0.55074951,1.92837646,0.00142605,0.02739470,0.26133799,0.00000000,0.17187734,0.54650737
-2.77038519,2.67162556,0.56022553,1.91462764,0.00157945,0.02691554,0.27934868,0.00000000,0.17608593,0.55543918
-2.76438219,2.69334886,0.57318964,1.91158209,0.00175490,0.02664904,0.29859033,0.00000000,0.18102515,0.56766870
-2.75837919,2.72943536,0.58943608,1.91873973,0.00195345,0.02659837,0.31885528,0.00000000,0.18664398,0.58303562
-2.75237619,2.77881088,0.60868218,1.93537367,0.00217584,0.02676203,0.33990147,0.00000000,0.19287510,0.60128682
-2.74637319,2.84008636,0.63057265,1.96055020,0.00242242,0.02713406,0.36145739,0.00000000,0.19963577,0.62208380
-2.74037019,2.91159382,0.65468567,1.99315408,0.00269313,0.02770453,0.38322819,0.00000000,0.20682932,0.64501267
-2.73436718,2.99142970,0.68054103,2.03191853,0.00298736,0.02845993,0.40490258,0.00000000,0.21434687,0.66959640
-2.72836418,3.07750436,0.70761008,2.07545903,0.00330398,0.02938375,0.42616046,0.00000000,0.22206958,0.69530875
-2.72236118,3.16759638,0.73532730,2.12231017,0.00364123,0.03045692,0.44668086,0.00000000,0.22987104,0.72158951
-2.71635818,3.25941008,0.76310338,2.17096446,0.00399675,0.03165840,0.46615003,0.00000000,0.23761997,0.74786038
-2.71035518,3.35063475,0.79033948,2.21991218,0.00436749,0.03296565,0.48426933,0.00000000,0.24518305,0.77354103
-2.70435218,3.43900376,0.81644214,2.26768107,0.00474977,0.03435511,0.50076262,0.00000000,0.25242779,0.79806478
-2.69834917,3.52235202,0.84083863,2.31287483,0.00513930,0.03580268,0.51538301,0.00000000,0.25922543,0.82089336
-2.69234617,3.59866998,0.86299205,2.35420916,0.00553120,0.03728408,0.52791854,0.00000000,0.26545376,0.84153038
-2.68634317,3.66615265,0.88241573,2.39054430,0.00592010,0.03877524,0.53819681,0.00000000,0.27099968,0.85953299
-2.68034017,3.72324197,0.89868645,2.42091295,0.00630025,0.04025265,0.54608830,0.00000000,0.27576161,0.87452157
-2.67433717,3.76866146,0.91145578,2.44454264,0.00666560,0.04169361,0.55150836,0.00000000,0.27965160,0.88618707
-2.66833417,3.80144179,0.92045923,2.46087170,0.00701002,0.04307654,0.55441782,0.00000000,0.28259694,0.89429600
-2.66233117,3.82093669,0.92552278,2.46955815,0.00732738,0.04438117,0.55482228,0.00000000,0.28454156,0.89869297
-2.65632816,3.82682851,0.92656632,2.47048128,0.00761176,0.04558878,0.55277010,0.00000000,0.28544683,0.89930085
-2.65032516,3.81912349,0.92360410,2.46373555,0.00785766,0.04668234,0.54834935,0.00000000,0.28529199,0.89611867
-2.64432216,3.79813691,0.91674181,2.44961727,0.00806011,0.04764674,0.54168375,0.00000000,0.28407413,0.88921757
-2.63831916,3.76446881,0.90617071,2.42860431,0.00821487,0.04846888,0.53292784,0.00000000,0.28180772,0.87873495
-2.63231616,3.71897134,0.89215878,2.40132982,0.00831857,0.04913785,0.52226162,0.00000000,0.27852373,0.86486729
-2.62631316,3.66270908,0.87503941,2.36855087,0.00836883,0.04964498,0.50988486,0.00000000,0.27426841,0.84786185
-2.62031016,3.59691405,0.85519815,2.33111352,0.00836434,0.04998396,0.49601126,0.00000000,0.26910173,0.82800778
-2.61430715,3.52293723,0.83305792,2.28991568,0.00830490,0.05015090,0.48086268,0.00000000,0.26309562,0.80562684
-2.60830415,3.44219868,0.80906363,2.24586940,0.00819149,0.05014431,0.46466367,0.00000000,0.25633198,0.78106421
-2.60230115,3.35613828,0.78366660,2.19986441,0.00802617,0.04996516,0.44763634,0.00000000,0.24890054,0.75467961
-2.59629815,3.26616897,0.75730961,2.15273423,0.00781206,0.04961676,0.42999583,0.00000000,0.24089678,0.72683897
-2.59029515,3.17363450,0.73041322,2.10522665,0.00755323,0.04910472,0.41194644,0.00000000,0.23241970,0.69790699
-2.58429215,3.07977306,0.70336378,2.05797954,0.00725457,0.04843682,0.39367840,0.00000000,0.22356978,0.66824055
-2.57828914,2.98568819,0.67650374,2.01150312,0.00692163,0.04762282,0.37536546,0.00000000,0.21444697,0.63818323
-2.57228614,2.89232762,0.65012441,1.96616924,0.00656043,0.04667432,0.35716319,0.00000000,0.20514892,0.60806091
-2.56628314,2.80047065,0.62446149,1.92220796,0.00617730,0.04560444,0.33920807,0.00000000,0.19576930,0.57817840
-2.56028014,2.71072398,0.59969332,1.87971122,0.00577869,0.04442767,0.32161720,0.00000000,0.18639645,0.54881714
-2.55427714,2.62352545,0.57594168,1.83864313,0.00537096,0.04315950,0.30448875,0.00000000,0.17711213,0.52023386
-2.54827414,2.53915519,0.55327504,1.79885604,0.00496025,0.04181620,0.28790281,0.00000000,0.16799068,0.49266006
-2.54227114,2.45775262,0.53171386,1.76011130,0.00455228,0.04041448,0.27192284,0.00000000,0.15909828,0.46630216
-2.53626813,2.37933840,0.51123741,1.72210322,0.00415227,0.03897122,0.25659736,0.00000000,0.15049255,0.44134235
-2.53026513,2.30383948,0.49179177,1.68448506,0.00376481,0.03750318,0.24196192,0.00000000,0.14222235,0.41793978
-2.52426213,2.23111578,0.47329848,1.64689529,0.00339383,0.03602673,0.22804117,0.00000000,0.13432782,0.39623210
-2.51825913,2.16098703,0.45566323,1.60898291,0.00304249,0.03455761,0.21485104,0.00000000,0.12684063,0.37633719
-2.51225613,2.09325825,0.43878431,1.57043046,0.00271323,0.03311068,0.20240068,0.00000000,0.11978441,0.35835495
-2.50625313,2.02774260,0.42256028,1.53097358,0.00240776,0.03169974,0.19069441,0.00000000,0.11317534,0.34236902
-2.50025013,1.96428073,0.40689664,1.49041647,0.00212710,0.03033737,0.17973332,0.00000000,0.10702288,0.32844835
-2.49424712,1.90275577,0.39171115,1.44864250,0.00187162,0.02903478,0.16951666,0.00000000,0.10133062,0.31664851
-2.48824412,1.84310351,0.37693784,1.40561996,0.00164115,0.02780167,0.16004278,0.00000000,0.09609720,0.30701273
-2.48224112,1.78531786,0.36252943,1.36140282,0.00143501,0.02664621,0.15130990,0.00000000,0.09131723,0.29957248
-2.47623812,1.72945133,0.34845840,1.31612689,0.00125213,0.02557493,0.14331637,0.00000000,0.08698230,0.29434763
-2.47023512,1.67561127,0.33471672,1.27000200,0.00109113,0.02459269,0.13606066,0.00000000,0.08308182,0.29134618
-2.46423212,1.62395225,0.32131440,1.22330078,0.00095040,0.02370271,0.12954107,0.00000000,0.07960395,0.29056351
-2.45822911,1.57466522,0.30827713,1.17634501,0.00082820,0.02290654,0.12375512,0.00000000,0.07653630,0.29198112
-2.45222611,1.52796455,0.29564316,1.12949039,0.00072269,0.02220409,0.11869875,0.00000000,0.07386656,0.29556508
-2.44622311,1.48407344,0.28345978,1.08311055,0.00063204,0.02159371,0.11436544,0.00000000,0.07158296,0.30126401
-2.44022011,1.44320891,0.27177947,1.03758138,0.00055448,0.02107222,0.11074513,0.00000000,0.06967455,0.30900700
-2.43421711,1.40556696,0.26065617,0.99326614,0.00048832,0.02063502,0.10782328,0.00000000,0.06813127,0.31870133
-2.42821411,1.37130878,0.25014165,0.95050224,0.00043198,0.02027617,0.10557983,0.00000000,0.06694392,0.33023035
-2.42221111,1.34054864,0.24028226,0.90959016,0.00038408,0.01998856,0.10398846,0.00000000,0.06610388,0.34345161
-2.41620810,1.31334411,0.23111620,0.87078469,0.00034336,0.01976402,0.10301588,0.00000000,0.06560268,0.35819545
-2.41020510,1.28968885,0.22267131,0.83428892,0.00030878,0.01959352,0.10262149,0.00000000,0.06543154,0.37426429
-2.40420210,1.26950849,0.21496357,0.80025094,0.00027947,0.01946736,0.10275722,0.00000000,0.06558078,0.39143270
-2.39819910,1.25265971,0.20799620,0.76876317,0.00025477,0.01937541,0.10336777,0.00000000,0.06603917,0.40944858
-2.39219610,1.23893247,0.20175945,0.73986414,0.00023417,0.01930732,0.10439106,0.00000000,0.06679338,0.42803538
-2.38619310,1.22805540,0.19623102,0.71354253,0.00021739,0.01925282,0.10575914,0.00000000,0.06782747,0.44689562
-2.38019010,1.21970416,0.19137703,0.68974305,0.00020432,0.01920195,0.10739930,0.00000000,0.06912254,0.46571552
-2.37418709,1.21351232,0.18715348,0.66837375,0.00019503,0.01914538,0.10923556,0.00000000,0.07065646,0.48417088
-2.36818409,1.20908444,0.18350822,0.64931449,0.00018978,0.01907466,0.11119031,0.00000000,0.07240398,0.50193405
-2.36218109,1.20601082,0.18038308,0.63242599,0.00018906,0.01898249,0.11318621,0.00000000,0.07433685,0.51868160
-2.35617809,1.20388330,0.17771643,0.61755909,0.00019352,0.01886296,0.11514822,0.00000000,0.07642437,0.53410278
-2.35017509,1.20231152,0.17544566,0.60456397,0.00020408,0.01871176,0.11700563,0.00000000,0.07863404,0.54790821
-2.34417209,1.20093894,0.17350980,0.59329872,0.00022187,0.01852636,0.11869411,0.00000000,0.08093249,0.55983853
-2.33816908,1.19945813,0.17185210,0.58363724,0.00024831,0.01830610,0.12015768,0.00000000,0.08328653,0.56967270
-2.33216608,1.19762459,0.17042228,0.57547606,0.00028511,0.01805234,0.12135046,0.00000000,0.08566439,0.57723563
-2.32616308,1.19526866,0.16917876,0.56873998,0.00033428,0.01776841,0.12223821,0.00000000,0.08803695,0.58240461
-2.32016008,1.19230508,0.16809038,0.56338636,0.00039822,0.01745961,0.12279958,0.00000000,0.09037906,0.58511452
-2.31415708,1.18873987,0.16713793,0.55940813,0.00047965,0.01713312,0.12302698,0.00000000,0.09267080,0.58536139
-2.30815408,1.18467433,0.16631518,0.55683541,0.00058171,0.01679788,0.12292706,0.00000000,0.09489855,0.58320419
-2.30215108,1.18030610,0.16562958,0.55573585,0.00070794,0.01646439,0.12252083,0.00000000,0.09705602,0.57876476
-2.29614807,1.17592718,0.16510252,0.55621388,0.00086227,0.01614450,0.12184333,0.00000000,0.09914497,0.57222592
-2.29014507,1.17191919,0.16476913,0.55840877,0.00104900,0.01585118,0.12094288,0.00000000,0.10117575,0.56382769
-2.28414207,1.16874596,0.16467785,0.56249186,0.00127280,0.01559823,0.11988001,0.00000000,0.10316747,0.55386188
-2.27813907,1.16694367,0.16488943,0.56866289,0.00153859,0.01540002,0.11872597,0.00000000,0.10514798,0.54266517
-2.27213607,1.16710890,0.16547579,0.57714559,0.00185153,0.01527117,0.11756096,0.00000000,0.10715347,0.53061094
-2.26613307,1.16988470,0.16651840,0.58818256,0.00221683,0.01522628,0.11647210,0.00000000,0.10922774,0.51810010
-2.26013007,1.17594505,0.16810645,0.60202943,0.00263969,0.01527959,0.11555117,0.00000000,0.11142125,0.50555114
-2.25412706,1.18597788,0.17033471,0.61894830,0.00312505,0.01544469,0.11489216,0.00000000,0.11378976,0.49338983
-2.24812406,1.20066679,0.17330113,0.63920034,0.00367747,0.01573423,0.11458876,0.00000000,0.11639280,0.48203866
-2.24212106,1.22067164,0.17710414,0.66303755,0.00430088,0.01615955,0.11473170,0.00000000,0.11929178,0.47190633
-2.23611806,1.24660822,0.18183971,0.69069353,0.00499835,0.01673041,0.11540614,0.00000000,0.12254797,0.46337747
-2.23011506,1.27902711,0.18759818,0.72237338,0.00577184,0.01745465,0.11668902,0.00000000,0.12622020,0.45680294
-2.22411206,1.31839208,0.19446087,0.75824254,0.00662198,0.01833785,0.11864656,0.00000000,0.13036242,0.45249056
-2.21810905,1.36505822,0.20249650,0.79841502,0.00754781,0.01938302,0.12133176,0.00000000,0.13502125,0.45069673
-2.21210605,1.41925046,0.21175753,0.84294094,0.00854663,0.02059030,0.12478227,0.00000000,0.14023333,0.45161896
-2.20610305,1.48104287,0.22227648,0.89179397,0.00961374,0.02195664,0.12901832,0.00000000,0.14602286,0.45538941
-2.20010005,1.55033977,0.23406237,0.94485917,0.01074242,0.02347561,0.13404104,0.00000000,0.15239916,0.46206966
-2.19409705,1.62685926,0.24709740,1.00192170,0.01192376,0.02513715,0.13983122,0.00000000,0.15935456,0.47164690
-2.18809405,1.71012038,0.26133408,1.06265727,0.01314677,0.02692748,0.14634843,0.00000000,0.16686249,0.48403159
-2.18209105,1.79943493,0.27669299,1.12662512,0.01439838,0.02882912,0.15353071,0.00000000,0.17487619,0.49905694
-2.17608804,1.89390491,0.29306128,1.19326415,0.01566367,0.03082090,0.16129487,0.00000000,0.18332786,0.51648018
-2.17008504,1.99242663,0.31029221,1.26189318,0.01692610,0.03287829,0.16953745,0.00000000,0.19212850,0.53598590
-2.16408204,2.09370231,0.32820581,1.33171575,0.01816780,0.03497367,0.17813629,0.00000000,0.20116855,0.55719154
-2.15807904,2.19625955,0.34659081,1.40183008,0.01937006,0.03707695,0.18695288,0.00000000,0.21031932,0.57965501
-2.15207604,2.29847897,0.36520785,1.47124433,0.02051372,0.03915616,0.19583538,0.00000000,0.21943525,0.60288444
-2.14607304,2.39862971,0.38379408,1.53889707,0.02157971,0.04117826,0.20462221,0.00000000,0.22835701,0.62634994
-2.14007004,2.49491207,0.40206892,1.60368272,0.02254959,0.04311009,0.21314625,0.00000000,0.23691539,0.64949712
-2.13406703,2.58550625,0.41974102,1.66448115,0.02340609,0.04491934,0.22123943,0.00000000,0.24493583,0.67176203
-2.12806403,2.66862542,0.43651607,1.72019052,0.02413362,0.04657557,0.22873759,0.00000000,0.25224350,0.69258701
-2.12206103,2.74257127,0.45210515,1.76976209,0.02471879,0.04805132,0.23548548,0.00000000,0.25866874,0.71143707
-2.11605803,2.80578969,0.46623346,1.81223556,0.02515081,0.04932306,0.24134158,0.00000000,0.26405260,0.72781599
-2.11005503,2.85692421,0.47864881,1.84677329,0.02542183,0.05037210,0.24618272,0.00000000,0.26825227,0.74128167
-2.10405203,2.89486461,0.48912970,1.87269182,0.02552724,0.05118540,0.24990806,0.00000000,0.27114614,0.75145999
-2.09804902,2.91878842,0.49749246,1.88948904,0.02546576,0.05175608,0.25244252,0.00000000,0.27263835,0.75805657
-2.09204602,2.92819312,0.50359721,1.89686576,0.02523954,0.05208385,0.25373924,0.00000000,0.27266239,0.76086590
-2.08604302,2.92291747,0.50735226,1.89474019,0.02485401,0.05217506,0.25378110,0.00000000,0.27118386,0.75977746
-2.08004002,2.90315053,0.50871681,1.88325484,0.02431779,0.05204256,0.25258124,0.00000000,0.26820196,0.75477835
-2.07403702,2.86942803,0.50770183,1.86277510,0.02364231,0.05170527,0.25018238,0.00000000,0.26374989,0.74595256
-2.06803402,2.82261589,0.50436898,1.83387957,0.02284153,0.05118753,0.24665515,0.00000000,0.25789389,0.73347663
-2.06203102,2.76388174,0.49882783,1.79734255,0.02193144,0.05051812,0.24209544,0.00000000,0.25073123,0.71761210
-2.05602801,2.69465560,0.49123134,1.75410929,0.02092962,0.04972925,0.23662080,0.00000000,0.24238693,0.69869502
-2.05002501,2.61658158,0.48177009,1.70526534,0.01985469,0.04885527,0.23036625,0.00000000,0.23300974,0.67712302
-2.04402201,2.53146287,0.47066528,1.65200125,0.01872582,0.04793136,0.22347952,0.00000000,0.22276716,0.65334060
-2.03801901,2.44120245,0.45816115,1.59557429,0.01756218,0.04699219,0.21611594,0.00000000,0.21184011,0.62782328
-2.03201601,2.34774214,0.44451699,1.53726890,0.01638248,0.04607063,0.20843340,0.00000000,0.20041722,0.60106137
-2.02601301,2.25300284,0.42999917,1.47835751,0.01520454,0.04519652,0.20058733,0.00000000,0.18868911,0.57354402
-2.02001001,2.15882809,0.41487360,1.42006351,0.01404487,0.04439568,0.19272606,0.00000000,0.17684292,0.54574427
-2.01400700,2.06693345,0.39939877,1.36352759,0.01291837,0.04368903,0.18498672,0.00000000,0.16505723,0.51810566
-2.00800400,1.97886329,0.38381981,1.30977886,0.01183811,0.04309200,0.17749181,0.00000000,0.15349754,0.49103087
-2.00200100,1.89595631,0.36836350,1.25971148,0.01081511,0.04261424,0.17034643,0.00000000,0.14231259,0.46487273
-1.99599800,1.81932078,0.35323449,1.21406746,0.00985824,0.04225950,0.16363644,0.00000000,0.13163146,0.43992781
-1.98999500,1.74981955,0.33861271,1.17342596,0.00897422,0.04202588,0.15742744,0.00000000,0.12156156,0.41643264
-1.98399200,1.68806485,0.32465186,1.13819879,0.00816762,0.04190629,0.15176446,0.00000000,0.11218757,0.39456254
-1.97798899,1.63442218,0.31147892,1.10863200,0.00744096,0.04188914,0.14667258,0.00000000,0.10357115,0.37443277
-1.97198599,1.58902231,0.29919455,1.08481287,0.00679481,0.04195919,0.14215803,0.00000000,0.09575158,0.35610182
-1.96598299,1.55178020,0.28787417,1.06668149,0.00622800,0.04209860,0.13821008,0.00000000,0.08874693,0.33957647
-1.95997999,1.52241939,0.27756957,1.05404617,0.00573780,0.04228796,0.13480317,0.00000000,0.08255594,0.32481809
-1.95397699,1.50050035,0.26831087,1.04660160,0.00532013,0.04250750,0.13189955,0.00000000,0.07716029,0.31175000
-1.94797399,1.48545137,0.26010861,1.04394882,0.00496983,0.04273814,0.12945203,0.00000000,0.07252714,0.30026530
-1.94197099,1.47660048,0.25295597,1.04561625,0.00468086,0.04296257,0.12740683,0.00000000,0.06861190,0.29023485
-1.93596798,1.47320724,0.24683089,1.05108070,0.00444656,0.04316612,0.12570640,0.00000000,0.06536107,0.28151510
-1.92996498,1.47449317,0.24169803,1.05978778,0.00425989,0.04333760,0.12429217,0.00000000,0.06271493,0.27395549
-1.92396198,1.47967014,0.23751070,1.07117110,0.00411364,0.04346986,0.12310698,0.00000000,0.06061016,0.26740513
-1.91795898,1.48796580,0.23421244,1.08466981,0.00400062,0.04356020,0.12209736,0.00000000,0.05898223,0.26171874
-1.91195598,1.49864576,0.23173863,1.09974402,0.00391386,0.04361058,0.12121536,0.00000000,0.05776741,0.25676166
-1.90595298,1.51103224,0.23001788,1.11588813,0.00384680,0.04362756,0.12042003,0.00000000,0.05690459,0.25241394
-1.89994997,1.52451899,0.22897334,1.13264162,0.00379334,0.04362213,0.11967860,0.00000000,0.05633665,0.24857349
-1.89394697,1.53858257,0.22852400,1.14959774,0.00374804,0.04360929,0.11896704,0.00000000,0.05601151,0.24515833
-1.88794397,1.55279014,0.22858596,1.16640972,0.00370614,0.04360749,0.11827045,0.00000000,0.05588285,0.24210801
-1.88194097,1.56680405,0.22907378,1.18279494,0.00366365,0.04363794,0.11758283,0.00000000,0.05591050,0.23938425
-1.87593797,1.58038327,0.22990175,1.19853711,0.00361734,0.04372375,0.11690666,0.00000000,0.05606053,0.23697093
-1.86993497,1.59338234,0.23098531,1.21348663,0.00356476,0.04388912,0.11625206,0.00000000,0.05630516,0.23487334
-1.86393197,1.60574782,0.23224240,1.22755948,0.00350419,0.04415835,0.11563565,0.00000000,0.05662234,0.23311703
-1.85792896,1.61751283,0.23359490,1.24073463,0.00343464,0.04455492,0.11507925,0.00000000,0.05699529,0.23174600
-1.85192596,1.62878985,0.23496993,1.25305046,0.00335575,0.04510060,0.11460837,0.00000000,0.05741193,0.23082056
-1.84592296,1.63976218,0.23630113,1.26460015,0.00326769,0.04581451,0.11425062,0.00000000,0.05786414,0.23041474
-1.83991996,1.65067433,0.23752981,1.27552640,0.00317112,0.04671242,0.11403412,0.00000000,0.05834716,0.23061333
-1.83391696,1.66182161,0.23860595,1.28601559,0.00306705,0.04780599,0.11398594,0.00000000,0.05885889,0.23150868
-1.82791396,1.67353917,0.23948896,1.29629144,0.00295680,0.04910225,0.11413062,0.00000000,0.05939930,0.23319717
-1.82191096,1.68619077,0.24014825,1.30660848,0.00284183,0.05060316,0.11448898,0.00000000,0.05996993,0.23577555
-1.81590795,1.70015736,0.24056353,1.31724516,0.00272369,0.05230535,0.11507703,0.00000000,0.06057341,0.23933717
-1.80990495,1.71582586,0.24072484,1.32849698,0.00260398,0.05420000,0.11590525,0.00000000,0.06121319,0.24396813
-1.80390195,1.73357801,0.24063230,1.34066933,0.00248420,0.05627289,0.11697813,0.00000000,0.06189326,0.24974358
-1.79789895,1.75377974,0.24029564,1.35407040,0.00236576,0.05850462,0.11829403,0.00000000,0.06261803,0.25672418
-1.79189595,1.77677100,0.23973344,1.36900395,0.00224992,0.06087097,0.11984531,0.00000000,0.06339228,0.26495281
-1.78589295,1.80285623,0.23897214,1.38576212,0.00213774,0.06334342,0.12161880,0.00000000,0.06422113,0.27445179
-1.77988994,1.83229562,0.23804493,1.40461823,0.00203013,0.06588973,0.12359650,0.00000000,0.06511012,0.28522057
-1.77388694,1.86529733,0.23699040,1.42581971,0.00192776,0.06847474,0.12575641,0.00000000,0.06606526,0.29723410
