energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.11855928,1.64566070,0.55276965,0.00000000,0.00073911,0.05772635,0.36235857,1.15777786,0.01812051,0.42157092
-3.11255628,1.67436045,0.54975103,0.00000000,0.00071827,0.05880266,0.38056249,1.16763119,0.01765351,0.45185415
-3.10655328,1.70710383,0.54739869,0.00000000,0.00069791,0.06009595,0.40025500,1.17948548,0.01718855,0.48476477
-3.10055028,1.74434729,0.54594355,0.00000000,0.00067846,0.06163774,0.42140558,1.19373268,0.01673817,0.52024786
-3.09454727,1.78635192,0.54555458,0.00000000,0.00066032,0.06345196,0.44392759,1.21064667,0.01631349,0.55816983
-3.08854427,1.83317090,0.54633361,0.00000000,0.00064377,0.06555390,0.46767740,1.23037501,0.01592393,0.59831637
-3.08254127,1.88464642,0.54831333,0.00000000,0.00062906,0.06794949,0.49245593,1.25293648,0.01557716,0.64039343
-3.07653827,1.94041608,0.55145861,0.00000000,0.00061633,0.07063495,0.51801258,1.27822469,0.01527903,0.68403157
-3.07053527,1.99992833,0.55567082,0.00000000,0.00060569,0.07359680,0.54405157,1.30601712,0.01503372,0.72879346
-3.06453227,2.06246608,0.56079497,0.00000000,0.00059718,0.07681231,0.57024018,1.33598895,0.01484389,0.77418450
-3.05852926,2.12717706,0.56662915,0.00000000,0.00059084,0.08025027,0.59621891,1.36773069,0.01471098,0.81966607
-3.05252626,2.19310925,0.57293582,0.00000000,0.00058668,0.08387214,0.62161268,1.40076851,0.01463554,0.86467096
-3.04652326,2.25924957,0.57945416,0.00000000,0.00058474,0.08763339,0.64604295,1.43458583,0.01461760,0.90862022
-3.04052026,2.32456343,0.58591300,0.00000000,0.00058510,0.09148510,0.66913990,1.46864513,0.01465708,0.95094091
-3.03451726,2.38803343,0.59204349,0.00000000,0.00058786,0.09537566,0.69055418,1.50240844,0.01475415,0.99108356
-3.02851426,2.44869495,0.59759096,0.00000000,0.00059324,0.09925251,0.70996781,1.53535568,0.01490961,1.02853895
-3.02251126,2.50566703,0.60232545,0.00000000,0.00060149,0.10306382,0.72710344,1.56699980,0.01512517,1.06285303
-3.01650825,2.55817712,0.60605034,0.00000000,0.00061300,0.10676002,0.74173185,1.59689813,0.01540370,1.09363949
-3.01050525,2.60557869,0.60860883,0.00000000,0.00062822,0.11029521,0.75367720,1.62465963,0.01574930,1.12058929
-3.00450225,2.64736121,0.60988802,0.00000000,0.00064769,0.11362820,0.76281985,1.64994801,0.01616737,1.14347677
-2.99849925,2.68315243,0.60982058,0.00000000,0.00067203,0.11672332,0.76909685,1.67248096,0.01666447,1.16216206
-2.99249625,2.71271334,0.60838392,0.00000000,0.00070191,0.11955090,0.77250001,1.69202606,0.01724813,1.17658974
-2.98649325,2.73592677,0.60559735,0.00000000,0.00073806,0.12208741,0.77307190,1.70839407,0.01792651,1.18678399
-2.98049025,2.75278071,0.60151719,0.00000000,0.00078116,0.12431525,0.77090005,1.72143060,0.01870798,1.19284055
-2.97448724,2.76334789,0.59623053,0.00000000,0.00083191,0.12622237,0.76610976,1.73100698,0.01960056,1.19491603
-2.96848424,2.76776314,0.58984780,0.00000000,0.00089092,0.12780152,0.75885606,1.73701140,0.02061136,1.19321533
-2.96248124,2.76620042,0.58249491,0.00000000,0.00095869,0.12904945,0.74931521,1.73934118,0.02174592,1.18797786
-2.95647824,2.75885078,0.57430519,0.00000000,0.00103557,0.12996597,0.73767637,1.73789690,0.02300760,1.17946350
-2.95047524,2.74590295,0.56541169,0.00000000,0.00112176,0.13055296,0.72413376,1.73257890,0.02439691,1.16793895
-2.94447224,2.72752768,0.55594027,0.00000000,0.00121721,0.13081348,0.70887983,1.72328653,0.02591096,1.15366551
-2.93846923,2.70386648,0.54600371,0.00000000,0.00132165,0.13075095,0.69209957,1.70992019,0.02754298,1.13688858
-2.93246623,2.67502558,0.53569715,0.00000000,0.00143458,0.13036853,0.67396638,1.69238586,0.02928193,1.11782972
-2.92646323,2.64107489,0.52509507,0.00000000,0.00155522,0.12966867,0.65463942,1.67060193,0.03111231,1.09668138
-2.92046023,2.60205201,0.51424969,0.00000000,0.00168256,0.12865293,0.63426241,1.64450757,0.03301412,1.07360456
-2.91445723,2.55797048,0.50319105,0.00000000,0.00181537,0.12732200,0.61296395,1.61407201,0.03496300,1.04872921
-2.90845423,2.50883163,0.49192833,0.00000000,0.00195223,0.12567596,0.59085899,1.57930398,0.03693058,1.02215731
-2.90245123,2.45463886,0.48045263,0.00000000,0.00209157,0.12371475,0.56805115,1.54026045,0.03888503,0.99396811
-2.89644822,2.39541335,0.46874058,0.00000000,0.00223178,0.12143878,0.54463580,1.49705405,0.04079184,0.96422498
-2.89044522,2.33120986,0.45675886,0.00000000,0.00237119,0.11884965,0.52070339,1.44985850,0.04261467,0.93298346
-2.88444222,2.26213170,0.44446907,0.00000000,0.00250826,0.11595090,0.49634274,1.39891163,0.04431642,0.90029965
-2.87843922,2.18834363,0.43183293,0.00000000,0.00264157,0.11274880,0.47164409,1.34451562,0.04586041,0.86623837
-2.87243622,2.11008210,0.41881719,0.00000000,0.00276996,0.10925300,0.44670162,1.28703448,0.04721151,0.83088065
-2.86643322,2.02766192,0.40539830,0.00000000,0.00289258,0.10547711,0.42161522,1.22688886,0.04833739,0.79432978
-2.86043022,1.94147922,0.39156642,0.00000000,0.00300896,0.10143905,0.39649149,1.16454828,0.04920963,0.75671581
-2.85442721,1.85201041,0.37732858,0.00000000,0.00311912,0.09716131,0.37144386,1.10052140,0.04980475,0.71819798
-2.84842421,1.75980724,0.36271095,0.00000000,0.00322352,0.09267085,0.34659185,1.03534475,0.05010512,0.67896520
-2.84242121,1.66548832,0.34776003,0.00000000,0.00332319,0.08799890,0.32205966,0.96957048,0.05009961,0.63923445
-2.83641821,1.56972752,0.33254274,0.00000000,0.00341961,0.08318045,0.29797404,0.90375376,0.04978401,0.59924728
-2.83041521,1.47323984,0.31714545,0.00000000,0.00351478,0.07825364,0.27446176,0.83844040,0.04916126,0.55926472
-2.82441221,1.37676561,0.30167196,0.00000000,0.00361110,0.07325891,0.25164683,0.77415530,0.04824134,0.51956091
-2.81840920,1.28105365,0.28624059,0.00000000,0.00371132,0.06823809,0.22964761,0.71139212,0.04704092,0.48041590
-2.81240620,1.18684415,0.27098053,0.00000000,0.00381841,0.06323341,0.20857402,0.65060453,0.04558280,0.44210795
-2.80640320,1.09485218,0.25602753,0.00000000,0.00393543,0.05828646,0.18852511,0.59219936,0.04389504,0.40490591
-2.80040020,1.00575229,0.24151929,0.00000000,0.00406541,0.05343721,0.16958692,0.53653179,0.04201005,0.36906193
-2.79439720,0.92016492,0.22759059,0.00000000,0.00421115,0.04872311,0.15183093,0.48390253,0.03996341,0.33480502
-2.78839420,0.83864499,0.21436853,0.00000000,0.00437511,0.04417827,0.13531310,0.43455702,0.03779270,0.30233553
-2.78239120,0.76167307,0.20196801,0.00000000,0.00455917,0.03983276,0.12007345,0.38868642,0.03553627,0.27182103
-2.77638819,0.68964920,0.19048762,0.00000000,0.00476457,0.03571218,0.10613625,0.34643022,0.03323204,0.24339338
-2.77038519,0.62288953,0.18000621,0.00000000,0.00499173,0.03183726,0.09351075,0.30788014,0.03091641,0.21714736
-2.76438219,0.56162564,0.17058021,0.00000000,0.00524015,0.02822374,0.08219238,0.27308501,0.02862323,0.19314061
-2.75837919,0.50600637,0.16224179,0.00000000,0.00550833,0.02488237,0.07216430,0.24205636,0.02638302,0.17139475
-2.75237619,0.45610183,0.15499797,0.00000000,0.00579379,0.02181906,0.06339915,0.21477424,0.02422225,0.15189775
-2.74637319,0.41190925,0.14883073,0.00000000,0.00609302,0.01903524,0.05586109,0.19119310,0.02216295,0.13460708
-2.74037019,0.37336029,0.14369799,0.00000000,0.00640154,0.01652819,0.04950765,0.17124735,0.02022240,0.11945358
-2.73436718,0.34032922,0.13953549,0.00000000,0.00671406,0.01429157,0.04429167,0.15485630,0.01841312,0.10634575
-2.72836418,0.31264169,0.13625946,0.00000000,0.00702454,0.01231596,0.04016296,0.14192835,0.01674296,0.09517423
-2.72236118,0.29008343,0.13376989,0.00000000,0.00732642,0.01058941,0.03706974,0.13236421,0.01521541,0.08581630
-2.71635818,0.27240867,0.13195431,0.00000000,0.00761279,0.00909800,0.03495967,0.12605899,0.01382998,0.07814016
-2.71035518,0.25934773,0.13069191,0.00000000,0.00787667,0.00782640,0.03378065,0.12290321,0.01258276,0.07200885
-2.70435218,0.25061368,0.12985767,0.00000000,0.00811120,0.00675834,0.03348114,0.12278263,0.01146697,0.06728363
-2.69834917,0.24590763,0.12932656,0.00000000,0.00830989,0.00587704,0.03401015,0.12557706,0.01047358,0.06382690
-2.69234617,0.24492283,0.12897745,0.00000000,0.00846689,0.00516562,0.03531686,0.13115817,0.00959199,0.06150441
-2.68634317,0.24734726,0.12869662,0.00000000,0.00857718,0.00460738,0.03735001,0.13938664,0.00881056,0.06018689
-2.68034017,0.25286502,0.12838077,0.00000000,0.00863674,0.00418603,0.04005702,0.15010870,0.00811721,0.05975110
-2.67433717,0.26115658,0.12793941,0.00000000,0.00864272,0.00388587,0.04338295,0.16315247,0.00749994,0.06008030
-2.66833417,0.27189806,0.12729661,0.00000000,0.00859353,0.00369190,0.04726951,0.17832437,0.00694721,0.06106433
-2.66233117,0.28476006,0.12639197,0.00000000,0.00848890,0.00358989,0.05165400,0.19540590,0.00644830,0.06259924
-2.65632816,0.29940611,0.12518093,0.00000000,0.00832987,0.00356638,0.05646846,0.21415106,0.00599357,0.06458677
-2.65032516,0.31549128,0.12363447,0.00000000,0.00811876,0.00360868,0.06163900,0.23428487,0.00557461,0.06693361
-2.64432216,0.33266126,0.12173816,0.00000000,0.00785907,0.00370487,0.06708552,0.25550300,0.00518433,0.06955063
-2.63831916,0.35055218,0.11949080,0.00000000,0.00755534,0.00384374,0.07272172,0.27747299,0.00481701,0.07235223
-2.63231616,0.36879148,0.11690263,0.00000000,0.00721296,0.00401474,0.07845554,0.29983691,0.00446821,0.07525578
-2.62631316,0.38700002,0.11399338,0.00000000,0.00683803,0.00420803,0.08419009,0.32221578,0.00413469,0.07818132
-2.62031016,0.40479552,0.11079016,0.00000000,0.00643711,0.00441437,0.08982493,0.34421550,0.00381431,0.08105147
-2.61430715,0.42179731,0.10732537,0.00000000,0.00601699,0.00462520,0.09525781,0.36543429,0.00350580,0.08379169
-2.60830415,0.43763237,0.10363476,0.00000000,0.00558452,0.00483261,0.10038673,0.38547129,0.00320870,0.08633076
-2.60230115,0.45194235,0.09975566,0.00000000,0.00514638,0.00502942,0.10511228,0.40393615,0.00292307,0.08860157
-2.59629815,0.46439135,0.09572550,0.00000000,0.00470890,0.00520919,0.10934012,0.42045909,0.00264942,0.09054205
-2.59029515,0.47467407,0.09158068,0.00000000,0.00427793,0.00536629,0.11298353,0.43470107,0.00238851,0.09209632
-2.58429215,0.48252401,0.08735573,0.00000000,0.00385869,0.00549597,0.11596592,0.44636363,0.00214120,0.09321583
-2.57828914,0.48772107,0.08308282,0.00000000,0.00345568,0.00559438,0.11822306,0.45519783,0.00190840,0.09386057
-2.57228614,0.49009840,0.07879164,0.00000000,0.00307264,0.00565869,0.11970514,0.46101200,0.00169093,0.09400012
-2.56628314,0.48954787,0.07450944,0.00000000,0.00271251,0.00568708,0.12037829,0.46367777,0.00148947,0.09361450
-2.56028014,0.48602400,0.07026137,0.00000000,0.00237744,0.00567878,0.12022570,0.46313419,0.00130454,0.09269484
-2.55427714,0.47954592,0.06607102,0.00000000,0.00206884,0.00563410,0.11924811,0.45938962,0.00113646,0.09124366
-2.54827414,0.47019746,0.06196096,0.00000000,0.00178740,0.00555440,0.11746381,0.45252142,0.00098537,0.08927487
-2.54227114,0.45812504,0.05795348,0.00000000,0.00153317,0.00544207,0.11490793,0.44267331,0.00085125,0.08681338
-2.53626813,0.44353370,0.05407119,0.00000000,0.00130568,0.00530050,0.11163127,0.43005059,0.00073394,0.08389430
-2.53026513,0.42668126,0.05033778,0.00000000,0.00110397,0.00513401,0.10769858,0.41491349,0.00063320,0.08056190
-2.52426213,0.40787100,0.04677856,0.00000000,0.00092673,0.00494780,0.10318643,0.39756887,0.00054876,0.07686821
-2.51825913,0.38744315,0.04342111,0.00000000,0.00077237,0.00474785,0.09818072,0.37836080,0.00048036,0.07287141
-2.51225613,0.36576564,0.04029569,0.00000000,0.00063912,0.00454086,0.09277403,0.35766030,0.00042782,0.06863409
-2.50625313,0.34322450,0.03743574,0.00000000,0.00052508,0.00433421,0.08706282,0.33585490,0.00039109,0.06422134
-2.50025013,0.32021441,0.03487825,0.00000000,0.00042833,0.00413582,0.08114472,0.31333827,0.00037032,0.05969897
-2.49424712,0.29712971,0.03266407,0.00000000,0.00034694,0.00395421,0.07511589,0.29050053,0.00036587,0.05513175
-2.48824412,0.27435635,0.03083818,0.00000000,0.00027906,0.00379834,0.06906867,0.26771949,0.00037840,0.05058172
-2.48224112,0.25226494,0.02945000,0.00000000,0.00022295,0.00367769,0.06308950,0.24535318,0.00040887,0.04610689
-2.47623812,0.23120523,0.02855353,0.00000000,0.00017697,0.00360220,0.05725731,0.22373391,0.00045858,0.04176001
-2.47023512,0.21150206,0.02820753,0.00000000,0.00013966,0.00358229,0.05164222,0.20316388,0.00052920,0.03758780
-2.46423212,0.19345279,0.02847561,0.00000000,0.00010970,0.00362888,0.04630474,0.18391252,0.00062278,0.03363030
-2.45822911,0.17732632,0.02942625,0.00000000,0.00008592,0.00375343,0.04129541,0.16621547,0.00074171,0.02992071
-2.45222611,0.16336330,0.03113269,0.00000000,0.00006736,0.00396791,0.03665481,0.15027488,0.00088877,0.02648539
-2.44622311,0.15177755,0.03367271,0.00000000,0.00005316,0.00428490,0.03241394,0.13626119,0.00106707,0.02334417
-2.44022011,0.14275833,0.03712825,0.00000000,0.00004267,0.00471751,0.02859495,0.12431582,0.00128005,0.02051088
-2.43421711,0.13647328,0.04158485,0.00000000,0.00003536,0.00527940,0.02521201,0.11455459,0.00153139,0.01799408
-2.42821411,0.13307153,0.04713091,0.00000000,0.00003087,0.00598474,0.02227246,0.10707167,0.00182501,0.01579790
-2.42221111,0.13268700,0.05385672,0.00000000,0.00002898,0.00684809,0.01977801,0.10194360,0.00216501,0.01392302
-2.41620810,0.13544132,0.06185333,0.00000000,0.00002961,0.00788432,0.01772594,0.09923316,0.00255557,0.01236768
-2.41020510,0.14144629,0.07121121,0.00000000,0.00003284,0.00910839,0.01611035,0.09899282,0.00300091,0.01112864
-2.40420210,0.15080572,0.08201877,0.00000000,0.00003891,0.01053514,0.01492326,0.10126760,0.00350523,0.01020223
-2.39819910,0.16361634,0.09436078,0.00000000,0.00004825,0.01217903,0.01415562,0.10609698,0.00407262,0.00958528
-2.39219610,0.17996785,0.10831667,0.00000000,0.00006146,0.01405381,0.01379814,0.11351590,0.00470699,0.00927594
-2.38619310,0.19994197,0.12395891,0.00000000,0.00007938,0.01617210,0.01384193,0.12355476,0.00541205,0.00927445
-2.38019010,0.22361054,0.14135134,0.00000000,0.00010308,0.01854504,0.01427900,0.13623821,0.00619124,0.00958384
-2.37418709,0.25103281,0.16054772,0.00000000,0.00013392,0.02118180,0.01510251,0.15158302,0.00704770,0.01021042
-2.36818409,0.28225187,0.18159043,0.00000000,0.00017357,0.02408911,0.01630686,0.16959495,0.00798426,0.01116421
-2.36218109,0.31729057,0.20450933,0.00000000,0.00022407,0.02727077,0.01788759,0.19026479,0.00900341,0.01245928
-2.35617809,0.35614704,0.22932103,0.00000000,0.00028783,0.03072719,0.01984121,0.21356383,0.01010737,0.01411391
-2.35017509,0.39879005,0.25602839,0.00000000,0.00036771,0.03445490,0.02216478,0.23943889,0.01129807,0.01615069
-2.34417209,0.44515443,0.28462033,0.00000000,0.00046703,0.03844620,0.02485559,0.26780734,0.01257721,0.01859646
-2.33816908,0.49513692,0.31507204,0.00000000,0.00058962,0.04268874,0.02791062,0.29855220,0.01394634,0.02148212
-2.33216608,0.54859263,0.34734538,0.00000000,0.00073980,0.04716530,0.03132611,0.33151788,0.01540689,0.02484239
-2.32616308,0.60533230,0.38138959,0.00000000,0.00092242,0.05185366,0.03509711,0.36650668,0.01696023,0.02871533
-2.32016008,0.66512075,0.41714214,0.00000000,0.00114279,0.05672652,0.03921713,0.40327652,0.01860775,0.03314181
-2.31415708,0.72767660,0.45452966,0.00000000,0.00140671,0.06175163,0.04367777,0.44154003,0.02035090,0.03816472
-2.30815408,0.79267339,0.49346895,0.00000000,0.00172032,0.06689212,0.04846862,0.48096540,0.02219118,0.04382808
-2.30215108,0.85974218,0.53386773,0.00000000,0.00209006,0.07210686,0.05357716,0.52117910,0.02413016,0.05017595
-2.29614807,0.92847580,0.57562531,0.00000000,0.00252247,0.07735108,0.05898883,0.56177047,0.02616944,0.05725115
-2.29014507,0.99843434,0.61863291,0.00000000,0.00302408,0.08257714,0.06468727,0.60229845,0.02831056,0.06509374
-2.28414207,1.06915219,0.66277358,0.00000000,0.00360116,0.08773543,0.07065457,0.64230005,0.03055488,0.07373940
-2.27813907,1.14014593,0.70792169,0.00000000,0.00425945,0.09277533,0.07687174,0.68130065,0.03290342,0.08321751
-2.27213607,1.21092329,0.75394198,0.00000000,0.00500395,0.09764638,0.08331920,0.71882562,0.03535664,0.09354927
-2.26613307,1.28099238,0.80068812,0.00000000,0.00583857,0.10229941,0.08997727,0.75441305,0.03791422,0.10474552
-2.26013007,1.34987119,0.84800090,0.00000000,0.00676584,0.10668768,0.09682672,0.78762698,0.04057476,0.11680472
-2.25412706,1.41709681,0.89570615,0.00000000,0.00778657,0.11076806,0.10384931,0.81807072,0.04333552,0.12971080
-2.24812406,1.48223396,0.94361245,0.00000000,0.00889960,0.11450209,0.11102814,0.84539962,0.04619209,0.14343125
-2.24212106,1.54488263,0.99150901,0.00000000,0.01010148,0.11785687,0.11834804,0.86933275,0.04913811,0.15791539
-2.23611806,1.60468448,1.03916366,0.00000000,0.01138628,0.12080590,0.12579573,0.88966295,0.05216501,0.17309303
-2.23011506,1.66132766,1.08632150,0.00000000,0.01274540,0.12332964,0.13335989,0.90626476,0.05526180,0.18887344
-2.22411206,1.71455013,1.13270418,0.00000000,0.01416753,0.12541592,0.14103103,0.91909976,0.05841487,0.20514504
-2.21810905,1.76414122,1.17801025,0.00000000,0.01563860,0.12706003,0.14880122,0.92821912,0.06160796,0.22177560
-2.21210605,1.80994159,1.22191665,0.00000000,0.01714196,0.12826470,0.15666364,0.93376303,0.06482211,0.23861319
-2.20610305,1.85184160,1.26408151,0.00000000,0.01865855,0.12903972,0.16461204,0.93595704,0.06803579,0.25548787
-2.20010005,1.88977835,1.30414839,0.00000000,0.02016726,0.12940149,0.17264002,0.93510534,0.07122512,0.27221418
-2.19409705,1.92373154,1.34175188,0.00000000,0.02164540,0.12937226,0.18074025,0.93158118,0.07436414,0.28859433
-2.18809405,1.95371840,1.37652448,0.00000000,0.02306917,0.12897929,0.18890366,0.92581482,0.07742522,0.30442213
-2.18209105,1.97978799,1.40810457,0.00000000,0.02441437,0.12825390,0.19711854,0.91827923,0.08037960,0.31948745
-2.17608804,2.00201506,1.43614517,0.00000000,0.02565698,0.12723039,0.20536973,0.90947433,0.08319791,0.33358115
-2.17008504,2.02049376,1.46032311,0.00000000,0.02677398,0.12594500,0.21363774,0.89991011,0.08585080,0.34650035
-2.16408204,2.03533134,1.48034820,0.00000000,0.02774399,0.12443484,0.22189804,0.89008926,0.08830958,0.35805369
-2.15807904,2.04664200,1.49597190,0.00000000,0.02854798,0.12273685,0.23012040,0.88049009,0.09054688,0.36806656
-2.15207604,2.05454112,1.50699517,0.00000000,0.02916992,0.12088689,0.23826832,0.87155010,0.09253724,0.37638600
-2.14607304,2.05913988,1.51327484,0.00000000,0.02959732,0.11891889,0.24629869,0.86365096,0.09425771,0.38288500
-2.14007004,2.06054040,1.51472835,0.00000000,0.02982162,0.11686416,0.25416152,0.85710538,0.09568835,0.38746624
-2.13406703,2.05883160,1.51133656,0.00000000,0.02983853,0.11475083,0.26179993,0.85214629,0.09681262,0.39006481
-2.12806403,2.05408576,1.50314437,0.00000000,0.02964817,0.11260344,0.26915034,0.84891875,0.09761774,0.39065013
-2.12206103,2.04635604,1.49025927,0.00000000,0.02925500,0.11044274,0.27614290,0.84747495,0.09809487,0.38922670
-2.11605803,2.03567501,1.47284787,0.00000000,0.02866774,0.10828560,0.28270218,0.84777248,0.09823921,0.38583391
-2.11005503,2.02205450,1.45113064,0.00000000,0.02789897,0.10614514,0.28874817,0.84967585,0.09805004,0.38054479
-2.10405203,2.00548677,1.42537526,0.00000000,0.02696476,0.10403099,0.29419759,0.85296159,0.09753063,0.37346382
-2.09804902,1.98594731,1.39588902,0.00000000,0.02588405,0.10194973,0.29896546,0.85732641,0.09668811,0.36472402
-2.09204602,1.96339919,1.36301062,0.00000000,0.02467804,0.09990548,0.30296705,0.86239853,0.09553325,0.35448331
-2.08604302,1.93779928,1.32710206,0.00000000,0.02336951,0.09790056,0.30612006,0.86775168,0.09408027,0.34292043
-2.08004002,1.90910597,1.28854092,0.00000000,0.02198208,0.09593634,0.30834707,0.87292129,0.09234656,0.33023065
-2.07403702,1.87728848,1.24771350,0.00000000,0.02053954,0.09401409,0.30957815,0.87742245,0.09035251,0.31662134
-2.06803402,1.84233740,1.20500912,0.00000000,0.01906516,0.09213589,0.30975362,0.88076888,0.08812126,0.30230770
-2.06203102,1.80427601,1.16081572,0.00000000,0.01758110,0.09030560,0.30882674,0.88249220,0.08567849,0.28750869
-2.05602801,1.76317195,1.11551686,0.00000000,0.01610790,0.08852972,0.30676639,0.88216091,0.08305234,0.27244345
-2.05002501,1.71914861,1.06949004,0.00000000,0.01466406,0.08681819,0.30355943,0.87939808,0.08027316,0.25732810
-2.04402201,1.67239548,1.02310613,0.00000000,0.01326573,0.08518509,0.29921274,0.87389726,0.07737348,0.24237317
-2.03801901,1.62317686,0.97672959,0.00000000,0.01192651,0.08364912,0.29375473,0.86543574,0.07438785,0.22778149
-2.03201601,1.57183822,0.93071919,0.00000000,0.01065736,0.08223394,0.28723633,0.85388468,0.07135266,0.21374663
-2.02601301,1.51880950,0.88542879,0.00000000,0.00946658,0.08096818,0.27973117,0.83921569,0.06830603,0.20045177
-2.02001001,1.46460489,0.84120768,0.00000000,0.00835998,0.07988520,0.27133504,0.82150342,0.06528749,0.18806892
-2.01400700,1.40981868,0.79840036,0.00000000,0.00734095,0.07902266,0.26216461,0.80092411,0.06233773,0.17675835
-2.00800400,1.35511706,0.75734515,0.00000000,0.00641077,0.07842164,0.25235519,0.77775020,0.05949813,0.16666813
-2.00200100,1.30122578,0.71837163,0.00000000,0.00556884,0.07812559,0.24205791,0.75234101,0.05681030,0.15793364
-1.99599800,1.24891389,0.68179681,0.00000000,0.00481297,0.07817899,0.23143605,0.72513019,0.05431542,0.15067691
-1.98999500,1.19897413,0.64791990,0.00000000,0.00413969,0.07862581,0.22066092,0.69661014,0.05205352,0.14500577
-1.98399200,1.15220046,0.61701606,0.00000000,0.00354455,0.07950777,0.20990725,0.66731430,0.05006267,0.14101261
-1.97798899,1.10936357,0.58932914,0.00000000,0.00302242,0.08086248,0.19934832,0.63779802,0.04837808,0.13877286
-1.97198599,1.07118534,0.56506405,0.00000000,0.00256768,0.08272157,0.18915108,0.60861867,0.04703110,0.13834304
-1.96598299,1.03831331,0.54437896,0.00000000,0.00217454,0.08510885,0.17947130,0.58031601,0.04604831,0.13975857
-1.95997999,1.01129611,0.52737792,0.00000000,0.00183717,0.08803851,0.17044914,0.55339343,0.04545045,0.14303135
-1.95397699,0.99056102,0.51410444,0.00000000,0.00154987,0.09151359,0.16220509,0.52830092,0.04525158,0.14814724
-1.94797399,0.97639469,0.50453640,0.00000000,0.00130724,0.09552460,0.15483663,0.50542029,0.04545820,0.15506356
-1.94197099,0.96892780,0.49858275,0.00000000,0.00110419,0.10004851,0.14841567,0.48505329,0.04606858,0.16370697
-1.93596798,0.96812457,0.49608242,0.00000000,0.00093609,0.10504813,0.14298679,0.46741285,0.04707223,0.17397166
-1.92996498,0.97377760,0.49680550,0.00000000,0.00079875,0.11047187,0.13856649,0.45261786,0.04844962,0.18571831
-1.92396198,0.98550841,0.50045705,0.00000000,0.00068847,0.11625392,0.13514335,0.44069147,0.05017210,0.19877385
-1.91795898,1.00277397,0.50668326,0.00000000,0.00060198,0.12231500,0.13267912,0.43156285,0.05220218,0.21293227
-1.91195598,1.02487887,0.51508007,0.00000000,0.00053652,0.12856348,0.13111074,0.42507238,0.05449399,0.22795653
-1.90595298,1.05099307,0.52520371,0.00000000,0.00048971,0.13489701,0.13035306,0.42097971,0.05699412,0.24358181
-1.89994997,1.08017447,0.53658301,0.00000000,0.00045958,0.14120461,0.13030236,0.41897458,0.05964273,0.25951987
-1.89394697,1.11139563,0.54873280,0.00000000,0.00044450,0.14736902,0.13084025,0.41868970,0.06237486,0.27546469
-1.88794397,1.14357366,0.56116795,0.00000000,0.00044315,0.15326954,0.13183806,0.41971514,0.06512208,0.29109923
-1.88194097,1.17560209,0.57341737,0.00000000,0.00045447,0.15878497,0.13316134,0.42161388,0.06781418,0.30610294
-1.87593797,1.20638373,0.58503739,0.00000000,0.00047759,0.16379672,0.13467442,0.42393755,0.07038114,0.32016000
-1.86993497,1.23486296,0.59562393,0.00000000,0.00051181,0.16819207,0.13624475,0.42624214,0.07275499,0.33296789
-1.86393197,1.26005652,0.60482290,0.00000000,0.00055653,0.17186721,0.13774696,0.42810277,0.07487177,0.34424584
-1.85792896,1.28108133,0.61233836,0.00000000,0.00061122,0.17473019,0.13906644,0.42912730,0.07667336,0.35374296
-1.85192596,1.29717849,0.61793825,0.00000000,0.00067538,0.17670364,0.14010232,0.42896811,0.07810908,0.36124564
-1.84592296,1.30773245,0.62145727,0.00000000,0.00074848,0.17772695,0.14076973,0.42733182,0.07913716,0.36658374
-1.83991996,1.31228470,0.62279706,0.00000000,0.00082991,0.17775814,0.14100137,0.42398662,0.07972583,0.36963549
-1.83391696,1.31054161,0.62192365,0.00000000,0.00091900,0.17677507,0.14074830,0.41876703,0.07985411,0.37033075
-1.82791396,1.30237621,0.61886245,0.00000000,0.00101493,0.17477607,0.13997997,0.41157615,0.07951218,0.36865244
-1.82191096,1.28782410,0.61369120,0.00000000,0.00111677,0.17177998,0.13868353,0.40238522,0.07870142,0.36463614
-1.81590795,1.26707387,0.60653128,0.00000000,0.00122339,0.16782551,0.13686258,0.39123095,0.07743406,0.35836791
-1.80990495,1.24045268,0.59753790,0.00000000,0.00133355,0.16297000,0.13453533,0.37821057,0.07573243,0.34998034
-1.80390195,1.20840793,0.58688984,0.00000000,0.00144582,0.15728761,0.13173243,0.36347518,0.07362793,0.33964715
-1.79789895,1.17148593,0.57477925,0.00000000,0.00155866,0.15086706,0.12849449,0.34722156,0.07115976,0.32757648
-1.79189595,1.13030872,0.56140210,0.00000000,0.00167038,0.14380891,0.12486952,0.32968309,0.06837340,0.31400339
-1.78589295,1.08555023,0.54694968,0.00000000,0.00177924,0.13622262,0.12091040,0.31111998,0.06531899,0.29918167
-1.77988994,1.03791281,0.53160169,0.00000000,0.00188345,0.12822336,0.11667245,0.29180950,0.06204969,0.28337561
-1.77388694,0.98810513,0.51552098,0.00000000,0.00198123,0.11992888,0.11221129,0.27203644,0.05862002,0.26685185
-1.76788394,0.93682238,0.49885032,0.00000000,0.00207084,0.11145636,0.10758100,0.25208424,0.05508430,0.24987183
-1.76188094,0.88472934,0.48171099,0.00000000,0.00215070,0.10291953,0.10283268,0.23222708,0.05149527,0.23268496
-1.75587794,0.83244682,0.46420320,0.00000000,0.00221938,0.09442599,0.09801344,0.21272327,0.04790286,0.21552291
