energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-0.17708854,0.48504814,0.01059672,0.11633004,0.13974710,0.24399394,0.11351992,0.08454908,0.00000000
-0.17108554,0.50779509,0.01098586,0.11919976,0.14372494,0.26871731,0.11757777,0.08900761,0.00000000
-0.16508254,0.53704349,0.01153602,0.12431765,0.15037908,0.29688064,0.12349214,0.09437126,0.00000000
-0.15907954,0.57277488,0.01224525,0.13174706,0.15976861,0.32848535,0.13127764,0.10059526,0.00000000
-0.15307654,0.61489495,0.01310989,0.14152182,0.17192149,0.36348911,0.14092698,0.10763164,0.00000000
-0.14707354,0.66323012,0.01412450,0.15364412,0.18683146,0.40179921,0.15240965,0.11542901,0.00000000
-0.14107054,0.71752405,0.01528177,0.16808253,0.20445457,0.44326613,0.16567041,0.12393226,0.00000000
-0.13506753,0.77743404,0.01657240,0.18477019,0.22470547,0.48767787,0.18062787,0.13308223,0.00000000
-0.12906453,0.84252784,0.01798495,0.20360334,0.24745378,0.53475529,0.19717311,0.14281525,0.00000000
-0.12306153,0.91228124,0.01950576,0.22444034,0.27252085,0.58414891,0.21516864,0.15306273,0.00000000
-0.11705853,0.98607705,0.02111879,0.24710141,0.29967712,0.63543766,0.23444778,0.16375065,0.00000000
-0.11105553,1.06320587,0.02280563,0.27136917,0.32864067,0.68812989,0.25481470,0.17479918,0.00000000
-0.10505253,1.14286936,0.02454546,0.29699019,0.35907711,0.74166696,0.27604529,0.18612235,0.00000000
-0.09904952,1.22418636,0.02631519,0.32367768,0.39060119,0.79542969,0.29788895,0.19762787,0.00000000
-0.09304652,1.30620229,0.02808966,0.35111531,0.42278047,0.84874776,0.32007143,0.20921725,0.00000000
-0.08704352,1.38790198,0.02984192,0.37896228,0.45514095,0.90091197,0.34229882,0.22078612,0.00000000
-0.08104052,1.46822593,0.03154373,0.40685942,0.48717503,0.95118920,0.36426261,0.23222491,0.00000000
-0.07503752,1.54608993,0.03316601,0.43443634,0.51835140,0.99883967,0.38564572,0.24341991,0.00000000
-0.06903452,1.62040733,0.03467954,0.46131940,0.54812683,1.04313593,0.40612941,0.25425470,0.00000000
-0.06303152,1.69011357,0.03605565,0.48714010,0.57595951,1.08338291,0.42540087,0.26461185,0.00000000
-0.05702851,1.75419199,0.03726702,0.51154383,0.60132332,1.11893824,0.44316110,0.27437506,0.00000000
-0.05102551,1.81169990,0.03828842,0.53419840,0.62372269,1.14923188,0.45913284,0.28343144,0.00000000
-0.04502251,1.86179380,0.03909756,0.55480216,0.64270728,1.17378422,0.47306825,0.29167399,0.00000000
-0.03901951,1.90375266,0.03967577,0.57309133,0.65788583,1.19222175,0.48475586,0.29900415,0.00000000
-0.03301651,1.93699802,0.04000869,0.58884612,0.66893859,1.20428942,0.49402657,0.30533423,0.00000000
-0.02701351,1.96111005,0.04008679,0.60189550,0.67562775,1.20985913,0.50075839,0.31058976,0.00000000
-0.02101051,1.97583853,0.03990576,0.61212039,0.67780523,1.20893384,0.50487954,0.31471139,0.00000000
-0.01500750,1.98110840,0.03946673,0.61945500,0.67541755,1.20164695,0.50637001,0.31765654,0.00000000
-0.00900450,1.97701927,0.03877632,0.62388646,0.66850749,1.18825705,0.50526117,0.31940049,0.00000000
-0.00300150,1.96383906,0.03784649,0.62545269,0.65721241,1.16913823,0.50163376,0.31993689,0.00000000
0.00300150,1.94199208,0.03669425,0.62423859,0.64175931,1.14476634,0.49561412,0.31927776,0.00000000
0.00900450,1.91204195,0.03534116,0.62037089,0.62245692,1.11570196,0.48736898,0.31745290,0.00000000
0.01500750,1.87467043,0.03381273,0.61401180,0.59968512,1.08257098,0.47709905,0.31450879,0.00000000
0.02101051,1.83065314,0.03213771,0.60535191,0.57388223,1.04604360,0.46503169,0.31050699,0.00000000
0.02701351,1.78083332,0.03034729,0.59460256,0.54553074,1.00681295,0.45141312,0.30552223,0.00000000
0.03301651,1.72609509,0.02847430,0.58198826,0.51514217,0.96557421,0.43650047,0.29964024,0.00000000
0.03901951,1.66733735,0.02655241,0.56773923,0.48324173,0.92300545,0.42055406,0.29295548,0.00000000
0.04502251,1.60544958,0.02461536,0.55208467,0.45035331,0.87975064,0.40383027,0.28556885,0.00000000
0.05102551,1.54129050,0.02269629,0.53524685,0.41698559,0.83640594,0.38657537,0.27758563,0.00000000
0.05702851,1.47567060,0.02082717,0.51743634,0.38361957,0.79350941,0.36902035,0.26911359,0.00000000
0.06303152,1.40933881,0.01903833,0.49884837,0.35069809,0.75153456,0.35137710,0.26026146,0.00000000
0.06903452,1.34297390,0.01735817,0.47966060,0.31861749,0.71088773,0.33383596,0.25113784,0.00000000
0.07503752,1.27718032,0.01581295,0.46003204,0.28772165,0.67190901,0.31656455,0.24185042,0.00000000
0.08104052,1.21248844,0.01442675,0.44010323,0.25829837,0.63487637,0.29970785,0.23250572,0.00000000
0.08704352,1.14935846,0.01322153,0.41999737,0.23057802,0.60001244,0.28338944,0.22320912,0.00000000
0.09304652,1.08818745,0.01221727,0.39982223,0.20473431,0.56749316,0.26771356,0.21406518,0.00000000
0.09904952,1.02931852,0.01143221,0.37967273,0.18088683,0.53745761,0.25276783,0.20517816,0.00000000
0.10505253,0.97305130,0.01088307,0.35963367,0.15910517,0.51001820,0.23862637,0.19665261,0.00000000
0.11105553,0.91965277,0.01058534,0.33978266,0.13941403,0.48527051,0.22535299,0.18859395,0.00000000
0.11705853,0.86936753,0.01055352,0.32019275,0.12179928,0.46330200,0.21300424,0.18110891,0.00000000
0.12306153,0.82242678,0.01080127,0.30093476,0.10621426,0.44419915,0.20163211,0.17430567,0.00000000
0.12906453,0.77905541,0.01134156,0.28207904,0.09258635,0.42805251,0.19128624,0.16829377,0.00000000
0.13506753,0.73947672,0.01218671,0.26369662,0.08082315,0.41495947,0.18201537,0.16318360,0.00000000
0.14107054,0.70391459,0.01334823,0.24585964,0.07081844,0.40502457,0.17386818,0.15908555,0.00000000
0.14707354,0.67259302,0.01483671,0.22864114,0.06245737,0.39835744,0.16689326,0.15610877,0.00000000
0.15307654,0.64573330,0.01666146,0.21211422,0.05562101,0.39506872,0.16113855,0.15435966,0.00000000
0.15907954,0.62354904,0.01883014,0.19635071,0.05019009,0.39526409,0.15665004,0.15394013,0.00000000
0.16508254,0.60623956,0.02134824,0.18141940,0.04604794,0.39903707,0.15347004,0.15494575,0.00000000
0.17108554,0.59398234,0.02421855,0.16738415,0.04308261,0.40646099,0.15163518,0.15746391,0.00000000
0.17708854,0.58692492,0.02744058,0.15430176,0.04118837,0.41758080,0.15117417,0.16157222,0.00000000
0.18309155,0.58517710,0.03100991,0.14222011,0.04026638,0.43240525,0.15210566,0.16733712,0.00000000
0.18909455,0.58880395,0.03491766,0.13117641,0.04022503,0.45090002,0.15443626,0.17481298,0.00000000
0.19509755,0.59782016,0.03914993,0.12119584,0.04097969,0.47298226,0.15815891,0.18404181,0.00000000
0.20110055,0.61218624,0.04368739,0.11229062,0.04245216,0.49851699,0.16325175,0.19505348,0.00000000
0.20710355,0.63180679,0.04850491,0.10445961,0.04457000,0.52731569,0.16967744,0.20786672,0.00000000
0.21310655,0.65653110,0.05357137,0.09768838,0.04726554,0.55913717,0.17738325,0.22249079,0.00000000
0.21910955,0.68615603,0.05884966,0.09194990,0.05047507,0.59369087,0.18630163,0.23892771,0.00000000
0.22511256,0.72043111,0.06429678,0.08720558,0.05413787,0.63064247,0.19635148,0.25717509,0.00000000
0.23111556,0.75906555,0.06986417,0.08340684,0.05819543,0.66962159,0.20743988,0.27722924,0.00000000
0.23711856,0.80173681,0.07549818,0.08049693,0.06259077,0.71023129,0.21946436,0.29908850,0.00000000
0.24312156,0.84810019,0.08114077,0.07841307,0.06726792,0.75205888,0.23231536,0.32275643,0.00000000
0.24912456,0.89779896,0.08673036,0.07708859,0.07217158,0.79468758,0.24587902,0.34824466,0.00000000
0.25512756,0.95047436,0.09220278,0.07645522,0.07724697,0.83770843,0.26003988,0.37557504,0.00000000
0.26113057,1.00577485,0.09749241,0.07644519,0.08243984,0.88073187,0.27468352,0.40478086,0.00000000
0.26713357,1.06336407,0.10253339,0.07699315,0.08769667,0.92339837,0.28969893,0.43590681,0.00000000
0.27313657,1.12292696,0.10726090,0.07803788,0.09296501,0.96538753,0.30498045,0.46900751,0.00000000
0.27913957,1.18417356,0.11161250,0.07952356,0.09819399,1.00642528,0.32042917,0.50414433,0.00000000
0.28514257,1.24684024,0.11552942,0.08140067,0.10333489,1.04628857,0.33595379,0.54138055,0.00000000
0.29114557,1.31068818,0.11895786,0.08362655,0.10834186,1.08480743,0.35147077,0.58077473,0.00000000
0.29714857,1.37549900,0.12185019,0.08616537,0.11317264,1.12186423,0.36690386,0.62237247,0.00000000
0.30315158,1.44106786,0.12416605,0.08898784,0.11778935,1.15739006,0.38218302,0.66619680,0.00000000
0.30915458,1.50719433,0.12587329,0.09207042,0.12215934,1.19135852,0.39724270,0.71223753,0.00000000
0.31515758,1.57367149,0.12694875,0.09539434,0.12625592,1.22377719,0.41201981,0.76044006,0.00000000
0.32116058,1.64027410,0.12737881,0.09894425,0.13005924,1.25467725,0.42645131,0.81069416,0.00000000
0.32716358,1.70674647,0.12715976,0.10270686,0.13355700,1.28410187,0.44047177,0.86282353,0.00000000
0.33316658,1.77279113,0.12629789,0.10666946,0.13674518,1.31209406,0.45401093,0.91657664,0.00000000
0.33916958,1.83805908,0.12480934,0.11081853,0.13962879,1.33868483,0.46699166,0.97161973,0.00000000
0.34517259,1.90214262,0.12271971,0.11513858,0.14222245,1.36388226,0.47932835,1.02753261,0.00000000
0.35117559,1.96457168,0.12006348,0.11961127,0.14455108,1.38766244,0.49092604,1.08380778,0.00000000
0.35717859,2.02481416,0.11688310,0.12421487,0.14665044,1.40996285,0.50168032,1.13985352,0.00000000
0.36318159,2.08228102,0.11322803,0.12892423,0.14856767,1.43067875,0.51147831,1.19500113,0.00000000
0.36918459,2.13633624,0.10915356,0.13371124,0.15036174,1.44966296,0.52020055,1.24851642,0.00000000
0.37518759,2.18631170,0.10471949,0.13854579,0.15210385,1.46672929,0.52772393,1.29961551,0.00000000
0.38119060,2.23152653,0.09998880,0.14339721,0.15387764,1.48165952,0.53392566,1.34748427,0.00000000
0.38719360,2.27131049,0.09502629,0.14823619,0.15577935,1.49421371,0.53868796,1.39130113,0.00000000
0.39319660,2.30503016,0.08989722,0.15303702,0.15791760,1.50414335,0.54190340,1.43026217,0.00000000
0.39919960,2.33211696,0.08466605,0.15778000,0.16041300,1.51120659,0.54348066,1.46360757,0.00000000
0.40520260,2.35209538,0.07939529,0.16245400,0.16339732,1.51518486,0.54335030,1.49064831,0.00000000
0.41120560,2.36461007,0.07414448,0.16705884,0.16701222,1.51589970,0.54147032,1.51079174,0.00000000
0.41720860,2.36945000,0.06896936,0.17160741,0.17140742,1.51322891,0.53783108,1.52356490,0.00000000
0.42321161,2.36656834,0.06392120,0.17612731,0.17673834,1.50712090,0.53245942,1.52863433,0.00000000
0.42921461,2.35609652,0.05904632,0.18066188,0.18316300,1.49760629,0.52542139,1.52582135,0.00000000
0.43521761,2.33835156,0.05438582,0.18527039,0.19083833,1.48480601,0.51682372,1.51511191,0.00000000
0.44122061,2.31383567,0.04997546,0.19002740,0.19991575,1.46893509,0.50681355,1.49666051,0.00000000
0.44722361,2.28322792,0.04584565,0.19502114,0.21053627,1.45030197,0.49557645,1.47078783,0.00000000
0.45322661,2.24736788,0.04202164,0.20035094,0.22282496,1.42930298,0.48333278,1.43797210,0.00000000
0.45922961,2.20723184,0.03852371,0.20612374,0.23688522,1.40641225,0.47033230,1.39883465,0.00000000
0.46523262,2.16390243,0.03536750,0.21244978,0.25279288,1.38216748,0.45684747,1.35412017,0.00000000
0.47123562,2.11853294,0.03256428,0.21943763,0.27059037,1.35715214,0.44316546,1.30467268,0.00000000
0.47723862,2.07230805,0.03012132,0.22718876,0.29028137,1.33197505,0.42957928,1.25140832,0.00000000
0.48324162,2.02640264,0.02804210,0.23579192,0.31182619,1.30724828,0.41637855,1.19528628,0.00000000
0.48924462,1.98194075,0.02632665,0.24531752,0.33513803,1.28356461,0.40384012,1.13727901,0.00000000
0.49524762,1.93995652,0.02497164,0.25581243,0.36008075,1.26147550,0.39221908,1.07834336,0.00000000
0.50125063,1.90135907,0.02397062,0.26729535,0.38646805,1.24147083,0.38174056,1.01939356,0.00000000
0.50725363,1.86690286,0.02331404,0.27975305,0.41406455,1.22396133,0.37259269,0.96127732,0.00000000
0.51325663,1.83716496,0.02298932,0.29313785,0.44258879,1.20926448,0.36492106,0.90475594,0.00000000
0.51925963,1.81253014,0.02298092,0.30736629,0.47171818,1.19759464,0.35882483,0.85048891,0.00000000
0.52526263,1.79318437,0.02327029,0.32231938,0.50109596,1.18905771,0.35435479,0.79902355,0.00000000
0.53126563,1.77911692,0.02383599,0.33784426,0.53033997,1.18365054,0.35151339,0.75078972,0.00000000
0.53726863,1.77013065,0.02465375,0.35375745,0.55905292,1.18126500,0.35025662,0.70609933,0.00000000
0.54327164,1.76585990,0.02569658,0.36984956,0.58683398,1.18169640,0.35049774,0.66515051,0.00000000
0.54927464,1.76579491,0.02693509,0.38589116,0.61329104,1.18465574,0.35211264,0.62803555,0.00000000
0.55527764,1.76931122,0.02833769,0.40163983,0.63805337,1.18978507,0.35494640,0.59475209,0.00000000
0.56128064,1.77570277,0.02987110,0.41684793,0.66078391,1.19667526,0.35882097,0.56521661,0.00000000
0.56728364,1.78421675,0.03150078,0.43127072,0.68119081,1.20488505,0.36354327,0.53927933,0.00000000
0.57328664,1.79408846,0.03319153,0.44467468,0.69903759,1.21396062,0.36891355,0.51673978,0.00000000
0.57928964,1.80457468,0.03490818,0.45684540,0.71415138,1.22345465,0.37473354,0.49736197,0.00000000
0.58529265,1.81498363,0.03661622,0.46759483,0.72642888,1.23294396,0.38081383,0.48088863,0.00000000
0.59129565,1.82470054,0.03828257,0.47676749,0.73583972,1.24204496,0.38698044,0.46705394,0.00000000
0.59729865,1.83320748,0.03987628,0.48424535,0.74242687,1.25042622,0.39307999,0.45559403,0.00000000
0.60330165,1.84009679,0.04136919,0.48995110,0.74630425,1.25781776,0.39898346,0.44625536,0.00000000
0.60930465,1.84507782,0.04273659,0.49384976,0.74765134,1.26401658,0.40458828,0.43880043,0.00000000
0.61530765,1.84797682,0.04395770,0.49594840,0.74670523,1.26888849,0.40981887,0.43301124,0.00000000
0.62131066,1.84873051,0.04501610,0.49629423,0.74375032,1.27236625,0.41462548,0.42869033,0.00000000
0.62731366,1.84737389,0.04590007,0.49497090,0.73910615,1.27444438,0.41898166,0.42565997,0.00000000
0.63331666,1.84402340,0.04660271,0.49209344,0.73311389,1.27517101,0.42288054,0.42375970,0.00000000
0.63931966,1.83885669,0.04712200,0.48780202,0.72612217,1.27463760,0.42633012,0.42284273,0.00000000
0.64532266,1.83209032,0.04746068,0.48225495,0.71847279,1.27296697,0.42934813,0.42277176,0.00000000
0.65132566,1.82395685,0.04762610,0.47562117,0.71048708,1.27030074,0.43195657,0.42341459,0.00000000
0.65732866,1.81468289,0.04762981,0.46807278,0.70245336,1.26678679,0.43417653,0.42463997,0.00000000
0.66333167,1.80446938,0.04748724,0.45977792,0.69461619,1.26256763,0.43602348,0.42631421,0.00000000
0.66933467,1.79347515,0.04721717,0.45089439,0.68716780,1.25777021,0.43750346,0.42829876,0.00000000
0.67533767,1.78180485,0.04684125,0.44156426,0.68024201,1.25249798,0.43861033,0.43044893,0.00000000
0.68134067,1.76950168,0.04638338,0.43190984,0.67391093,1.24682526,0.43932423,0.43261403,0.00000000
0.68734367,1.75654519,0.04586915,0.42203093,0.66818438,1.24079443,0.43961144,0.43463873,0.00000000
0.69334667,1.74285405,0.04532524,0.41200372,0.66301218,1.23441563,0.43942540,0.43636570,0.00000000
0.69934967,1.72829341,0.04477878,0.40188097,0.65828890,1.22766908,0.43870905,0.43763920,0.00000000
0.70535268,1.71268594,0.04425675,0.39169361,0.65386087,1.22050933,0.43739801,0.43830943,0.00000000
0.71135568,1.69582577,0.04378534,0.38145341,0.64953516,1.21287121,0.43542459,0.43823732,0.00000000
0.71735868,1.67749415,0.04338929,0.37115658,0.64508980,1.20467665,0.43272218,0.43729924,0.00000000
0.72336168,1.65747559,0.04309133,0.36078787,0.64028502,1.19584190,0.42922965,0.43539161,0.00000000
0.72936468,1.63557340,0.04291147,0.35032503,0.63487472,1.18628441,0.42489567,0.43243467,0.00000000
0.73536768,1.61162346,0.04286644,0.33974309,0.62861791,1.17592877,0.41968236,0.42837544,0.00000000
0.74137069,1.58550549,0.04296908,0.32901851,0.62128934,1.16471144,0.41356824,0.42318958,0.00000000
0.74737369,1.55715099,0.04322778,0.31813262,0.61268913,1.15258367,0.40655021,0.41688194,0.00000000
0.75337669,1.52654761,0.04364600,0.30707438,0.60265097,1.13951274,0.39864443,0.40948586,0.00000000
0.75937969,1.49373981,0.04422190,0.29584231,0.59104850,1.12548138,0.38988612,0.40106125,0.00000000
0.76538269,1.45882602,0.04494806,0.28444553,0.57779984,1.11048560,0.38032835,0.39169162,0.00000000
0.77138569,1.42195267,0.04581134,0.27290387,0.56287016,1.09453140,0.37003987,0.38148026,0.00000000
0.77738869,1.38330596,0.04679294,0.26124722,0.54627223,1.07763058,0.35910223,0.37054579,0.00000000
0.78339170,1.34310191,0.04786865,0.24951424,0.52806508,1.05979643,0.34760636,0.35901757,0.00000000
0.78939470,1.30157569,0.04900928,0.23775047,0.50835098,1.04103968,0.33564896,0.34703099,0.00000000
0.79539770,1.25897119,0.05018135,0.22600621,0.48727097,1.02136527,0.32332883,0.33472330,0.00000000
0.80140070,1.21553148,0.05134791,0.21433417,0.46499917,1.00077044,0.31074349,0.32222997,0.00000000
0.80740370,1.17149089,0.05246962,0.20278723,0.44173625,0.97924429,0.29798620,0.30968191,0.00000000
0.81340670,1.12706934,0.05350589,0.19141630,0.41770237,0.95676921,0.28514361,0.29720373,0.00000000
0.81940970,1.08246900,0.05441622,0.18026857,0.39312987,0.93332404,0.27229416,0.28491299,0.00000000
0.82541271,1.03787359,0.05516155,0.16938609,0.36825614,0.90888881,0.25950714,0.27292062,0.00000000
0.83141571,0.99345005,0.05570556,0.15880486,0.34331675,0.88345085,0.24684262,0.26133222,0.00000000
0.83741871,0.94935226,0.05601601,0.14855431,0.31853929,0.85701186,0.23435195,0.25025022,0.00000000
0.84342171,0.90572644,0.05606588,0.13865723,0.29413792,0.82959525,0.22207889,0.23977663,0.00000000
0.84942471,0.86271756,0.05583433,0.12913010,0.27030890,0.80125343,0.21006110,0.23001618,0.00000000
0.85542771,0.82047606,0.05530750,0.11998371,0.24722708,0.77207427,0.19833196,0.22107944,0.00000000
0.86143072,0.77916443,0.05447897,0.11122397,0.22504344,0.74218638,0.18692236,0.21308586,0.00000000
0.86743372,0.73896272,0.05334998,0.10285285,0.20388361,0.71176251,0.17586254,0.20616615,0.00000000
0.87343672,0.70007277,0.05192937,0.09486938,0.18384741,0.68102103,0.16518356,0.20046404,0.00000000
0.87943972,0.66272054,0.05023315,0.08727057,0.16500918,0.65022492,0.15491856,0.19613703,0.00000000
0.88544272,0.62715629,0.04828393,0.08005226,0.14741886,0.61967847,0.14510344,0.19335603,0.00000000
0.89144572,0.59365260,0.04611000,0.07320981,0.13110374,0.58972156,0.13577723,0.19230378,0.00000000
0.89744872,0.56250015,0.04374432,0.06673856,0.11607061,0.56072184,0.12698183,0.19317204,0.00000000
0.90345173,0.53400145,0.04122328,0.06063419,0.10230835,0.53306504,0.11876137,0.19615748,0.00000000
0.90945473,0.50846290,0.03858552,0.05489288,0.08979060,0.50714389,0.11116119,0.20145658,0.00000000
0.91545773,0.48618546,0.03587060,0.04951128,0.07847872,0.48334606,0.10422643,0.20925941,0.00000000
0.92146073,0.46745453,0.03311778,0.04448640,0.06832458,0.46204175,0.09800051,0.21974268,0.00000000
0.92746373,0.45252941,0.03036487,0.03981544,0.05927335,0.44357134,0.09252338,0.23306232,0.00000000
0.93346673,0.44163299,0.02764727,0.03549557,0.05126623,0.42823372,0.08782992,0.24934576,0.00000000
0.93946973,0.43494208,0.02499707,0.03152370,0.04424283,0.41627568,0.08394830,0.26868424,0.00000000
0.94547274,0.43257888,0.02244243,0.02789629,0.03814354,0.40788285,0.08089867,0.29112563,0.00000000
0.95147574,0.43460400,0.02000715,0.02460931,0.03291154,0.40317244,0.07869202,0.31666781,0.00000000
0.95747874,0.44101127,0.01771037,0.02165815,0.02849463,0.40218809,0.07732948,0.34525316,0.00000000
0.96348174,0.45172470,0.01556654,0.01903778,0.02484690,0.40489692,0.07680189,0.37676424,0.00000000
0.96948474,0.46659764,0.01358554,0.01674289,0.02193015,0.41118888,0.07708987,0.41102107,0.00000000
0.97548774,0.48541417,0.01177290,0.01476821,0.01971505,0.42087839,0.07816416,0.44778008,0.00000000
0.98149075,0.50789280,0.01013023,0.01310885,0.01818225,0.43370811,0.07998642,0.48673484,0.00000000
0.98749375,0.53369218,0.00865563,0.01176076,0.01732322,0.44935472,0.08251029,0.52751881,0.00000000
0.99349675,0.56241882,0.00734429,0.01072120,0.01714091,0.46743652,0.08568280,0.56970989,0.00000000
0.99949975,0.59363635,0.00618897,0.00998920,0.01765029,0.48752250,0.08944589,0.61283682,0.00000000
1.00550275,0.62687618,0.00518062,0.00956610,0.01887866,0.50914262,0.09373813,0.65638730,0.00000000
1.01150575,0.66164908,0.00430887,0.00945593,0.02086576,0.53179906,0.09849655,0.69981755,0.00000000
1.01750875,0.69745735,0.00356257,0.00966584,0.02366370,0.55497794,0.10365840,0.74256310,0.00000000
1.02351176,0.73380719,0.00293024,0.01020641,0.02733666,0.57816141,0.10916282,0.78405057,0.00000000
1.02951476,0.77022088,0.00240042,0.01109181,0.03196028,0.60083953,0.11495250,0.82370990,0.00000000
1.03551776,0.80624835,0.00196204,0.01233995,0.03762084,0.62252190,0.12097498,0.86098694,0.00000000
1.04152076,0.84147779,0.00160466,0.01397240,0.04441412,0.64274855,0.12718383,0.89535582,0.00000000
1.04752376,0.87554500,0.00131864,0.01601422,0.05244391,0.66109994,0.13353949,0.92633080,0.00000000
1.05352676,0.90814124,0.00109531,0.01849362,0.06182020,0.67720574,0.14000981,0.95347734,0.00000000
1.05952976,0.93901919,0.00092703,0.02144146,0.07265700,0.69075240,0.14657026,0.97642192,0.00000000
1.06553277,0.96799699,0.00080720,0.02489060,0.08506982,0.70148902,0.15320382,0.99486038,0.00000000
1.07153577,0.99496013,0.00073029,0.02887504,0.09917268,0.70923169,0.15990053,1.00856468,0.00000000
1.07753877,1.01986118,0.00069173,0.03342894,0.11507483,0.71386604,0.16665674,1.01738756,0.00000000
1.08354177,1.04271731,0.00068790,0.03858543,0.13287703,0.71534799,0.17347406,1.02126536,0.00000000
1.08954477,1.06360556,0.00071597,0.04437529,0.15266756,0.71370267,0.18035808,1.02021855,0.00000000
1.09554777,1.08265616,0.00077384,0.05082544,0.17451779,0.70902154,0.18731682,1.01435021,0.00000000
1.10155078,1.10004383,0.00085996,0.05795733,0.19847762,0.70145785,0.19435908,1.00384236,0.00000000
1.10755378,1.11597744,0.00097323,0.06578523,0.22457068,0.69122038,0.20149263,0.98895026,0.00000000
1.11355678,1.13068827,0.00111287,0.07431441,0.25278952,0.67856586,0.20872233,0.96999489,0.00000000
1.11955978,1.14441719,0.00127822,0.08353936,0.28309074,0.66379011,0.21604826,0.94735378,0.00000000
1.12556278,1.15740118,0.00146869,0.09344203,0.31539053,0.64721814,0.22346391,0.92145044,0.00000000
1.13156578,1.16985966,0.00168356,0.10399013,0.34956045,0.62919374,0.23095445,0.89274285,0.00000000
1.13756878,1.18198113,0.00192189,0.11513571,0.38542400,0.61006852,0.23849532,0.86171114,0.00000000
1.14357179,1.19391063,0.00218241,0.12681393,0.42275391,0.59019116,0.24605088,0.82884509,0.00000000
1.14957479,1.20573856,0.00246342,0.13894230,0.46127068,0.56989686,0.25357360,0.79463171,0.00000000
1.15557779,1.21749147,0.00276274,0.15142027,0.50064237,0.54949771,0.26100350,0.75954336,0.00000000
1.16158079,1.22912518,0.00307765,0.16412944,0.54048604,0.52927398,0.26826815,0.72402679,0.00000000
1.16758379,1.24052088,0.00340486,0.17693437,0.58037092,0.50946697,0.27528309,0.68849349,0.00000000
1.17358679,1.25148435,0.00374053,0.18968409,0.61982351,0.49027351,0.28195289,0.65331165,0.00000000
1.17958979,1.26174864,0.00408031,0.20221425,0.65833466,0.47184226,0.28817265,0.61879991,0.00000000
1.18559280,1.27098032,0.00441938,0.21435004,0.69536859,0.45427212,0.29383021,0.58522320,0.00000000
1.19159580,1.27878919,0.00475260,0.22590976,0.73037377,0.43761265,0.29880870,0.55279065,0.00000000
1.19759880,1.28474115,0.00507457,0.23670893,0.76279542,0.42186644,0.30298976,0.52165560,0.00000000
1.20360180,1.28837394,0.00537978,0.24656499,0.79208932,0.40699340,0.30625692,0.49191759,0.00000000
1.20960480,1.28921507,0.00566281,0.25530221,0.81773642,0.39291657,0.30849943,0.46362617,0.00000000
1.21560780,1.28680123,0.00591847,0.26275686,0.83925783,0.37952933,0.30961608,0.43678625,0.00000000
1.22161081,1.28069832,0.00614195,0.26878227,0.85622955,0.36670346,0.30951909,0.41136469,0.00000000
1.22761381,1.27052134,0.00632906,0.27325362,0.86829633,0.35429784,0.30813773,0.38729773,0.00000000
1.23361681,1.25595298,0.00647631,0.27607233,0.87518403,0.34216719,0.30542162,0.36449892,0.00000000
1.23961981,1.23676022,0.00658111,0.27716969,0.87670982,0.33017060,0.30134348,0.34286710,0.00000000
1.24562281,1.21280806,0.00664188,0.27650963,0.87278985,0.31817935,0.29590122,0.32229418,0.00000000
1.25162581,1.18406963,0.00665811,0.27409057,0.86344380,0.30608372,0.28911926,0.30267222,0.00000000
1.25762881,1.15063236,0.00663044,0.26994601,0.84879610,0.29379862,0.28104896,0.28389973,0.00000000
1.26363182,1.11269977,0.00656069,0.26414412,0.82907368,0.28126769,0.27176818,0.26588681,0.00000000
1.26963482,1.07058881,0.00645183,0.25678607,0.80460029,0.26846583,0.26137989,0.24855912,0.00000000
1.27563782,1.02472306,0.00630790,0.24800334,0.77578753,0.25540028,0.25000999,0.23186054,0.00000000
1.28164082,0.97562201,0.00613400,0.23795402,0.74312310,0.24211003,0.23780436,0.21575462,0.00000000
1.28764382,0.92388698,0.00593609,0.22681840,0.70715653,0.22866395,0.22492523,0.20022481,0.00000000
1.29364682,0.87018459,0.00572089,0.21479390,0.66848332,0.21515777,0.21154716,0.18527360,0.00000000
1.29964982,0.81522834,0.00549574,0.20208968,0.62772787,0.20170999,0.19785273,0.17092091,0.00000000
1.30565283,0.75975934,0.00526835,0.18892113,0.58552617,0.18845725,0.18402807,0.15720165,0.00000000
1.31165583,0.70452701,0.00504670,0.17550450,0.54250885,0.17554919,0.17025860,0.14416296,0.00000000
1.31765883,0.65027062,0.00483879,0.16205183,0.49928525,0.16314322,0.15672492,0.13186115,0.00000000
1.32366183,0.59770222,0.00465244,0.14876649,0.45642922,0.15139936,0.14359919,0.12035854,0.00000000
1.32966483,0.54749177,0.00449516,0.13583934,0.41446700,0.14047539,0.13104206,0.10972047,0.00000000
1.33566783,0.50025476,0.00437395,0.12344571,0.37386762,0.13052238,0.11920013,0.10001258,0.00000000
1.34167084,0.45654251,0.00429508,0.11174323,0.33503605,0.12168092,0.10820412,0.09129837,0.00000000
1.34767384,0.41683539,0.00426403,0.10087052,0.29830901,0.11407785,0.09816773,0.08363717,0.00000000
1.35367684,0.38153876,0.00428528,0.09094667,0.26395365,0.10782374,0.08918701,0.07708257,0.00000000
1.35967984,0.35098140,0.00436222,0.08207142,0.23216859,0.10301096,0.08134037,0.07168123,0.00000000
