energy_ev,total_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.36918459,0.73379857,0.20124820,0.02993287,0.49383049,0.00000000,0.00483869,0.22191769,0.01669233,0.16469652
-0.36318159,0.76201680,0.20875790,0.03046408,0.52560871,0.00000000,0.00517250,0.22449176,0.01776585,0.17108366
-0.35717859,0.78821296,0.21557499,0.03082511,0.55706108,0.00000000,0.00553040,0.22556641,0.01879825,0.17711326
-0.35117559,0.81172065,0.22153941,0.03100669,0.58752420,0.00000000,0.00590382,0.22511268,0.01976801,0.18261700
-0.34517259,0.83193591,0.22650894,0.03100352,0.61634382,0.00000000,0.00628399,0.22313491,0.02065429,0.18744081
-0.33916958,0.84832966,0.23036228,0.03081431,0.64289022,0.00000000,0.00666206,0.21967017,0.02143758,0.19144802
-0.33316658,0.86045863,0.23300158,0.03044174,0.66657379,0.00000000,0.00702923,0.21478656,0.02210025,0.19452209
-0.32716358,0.86797431,0.23435447,0.02989222,0.68686016,0.00000000,0.00737698,0.20858069,0.02262708,0.19656894
-0.32116058,0.87062965,0.23437550,0.02917560,0.70328444,0.00000000,0.00769717,0.20117413,0.02300572,0.19751872
-0.31515758,0.86828333,0.23304689,0.02830480,0.71546389,0.00000000,0.00798226,0.19270925,0.02322710,0.19732705
-0.30915458,0.86090136,0.23037858,0.02729531,0.72310854,0.00000000,0.00822546,0.18334450,0.02328568,0.19597557
-0.30315158,0.84855604,0.22640762,0.02616473,0.72602924,0.00000000,0.00842094,0.17324938,0.02317967,0.19347186
-0.29714857,0.83142216,0.22119688,0.02493216,0.72414282,0.00000000,0.00856394,0.16259933,0.02291099,0.18984869
-0.29114557,0.80977078,0.21483315,0.02361767,0.71747412,0.00000000,0.00865087,0.15157067,0.02248528,0.18516269
-0.28514257,0.78396053,0.20742472,0.02224179,0.70615477,0.00000000,0.00867946,0.14033591,0.02191162,0.17949233
-0.27913957,0.75442714,0.19909847,0.02082493,0.69041884,0.00000000,0.00864878,0.12905952,0.02120227,0.17293551
-0.27313657,0.72167121,0.18999669,0.01938700,0.67059552,0.00000000,0.00855924,0.11789423,0.02037223,0.16560672
-0.26713357,0.68624504,0.18027365,0.01794693,0.64709925,0.00000000,0.00841259,0.10697818,0.01943877,0.15763383
-0.26113057,0.64873876,0.17009215,0.01652239,0.62041770,0.00000000,0.00821183,0.09643269,0.01842090,0.14915481
-0.25512756,0.60976653,0.15962008,0.01512952,0.59109824,0.00000000,0.00796113,0.08636090,0.01733881,0.14031444
-0.24912456,0.56995309,0.14902721,0.01378276,0.55973353,0.00000000,0.00766566,0.07684719,0.01621329,0.13126099
-0.24312156,0.52992135,0.13848223,0.01249472,0.52694676,0.00000000,0.00733146,0.06795725,0.01506523,0.12214326
-0.23711856,0.49028124,0.12815018,0.01127619,0.49337726,0.00000000,0.00696522,0.05973886,0.01391509,0.11310790
-0.23111556,0.45162029,0.11819034,0.01013616,0.45966700,0.00000000,0.00657412,0.05222319,0.01278252,0.10429708
-0.22511256,0.41449610,0.10875458,0.00908192,0.42644845,0.00000000,0.00616561,0.04542654,0.01168595,0.09584670
-0.21910955,0.37943078,0.09998615,0.00811916,0.39433414,0.00000000,0.00574721,0.03935240,0.01064238,0.08788507
-0.21310655,0.34690744,0.09201902,0.00725220,0.36390817,0.00000000,0.00532637,0.03399371,0.00966714,0.08053208
-0.20710355,0.31736851,0.08497750,0.00648412,0.33571973,0.00000000,0.00491031,0.02933521,0.00877385,0.07389880
-0.20110055,0.29121578,0.07897630,0.00581700,0.31027867,0.00000000,0.00450583,0.02535580,0.00797434,0.06808757
-0.19509755,0.26881173,0.07412075,0.00525210,0.28805279,0.00000000,0.00411931,0.02203080,0.00727876,0.06319232
-0.18909455,0.25048191,0.07050715,0.00479004,0.26946674,0.00000000,0.00375655,0.01933397,0.00669565,0.05929921
-0.18309155,0.23651784,0.06822317,0.00443100,0.25490210,0.00000000,0.00342281,0.01723938,0.00623205,0.05648730
-0.17708854,0.22718000,0.06734809,0.00417480,0.24469825,0.00000000,0.00312276,0.01572296,0.00589376,0.05482933
-0.17108554,0.22270054,0.06795289,0.00402105,0.23915351,0.00000000,0.00286055,0.01476372,0.00568542,0.05439229
-0.16508254,0.22328526,0.07010000,0.00396920,0.23852635,0.00000000,0.00263981,0.01434466,0.00561075,0.05523785
-0.15907954,0.22911446,0.07384274,0.00401854,0.24303600,0.00000000,0.00246379,0.01445335,0.00567265,0.05742249
-0.15307654,0.24034255,0.07922430,0.00416825,0.25286240,0.00000000,0.00233540,0.01508211,0.00587339,0.06099714
-0.14707354,0.25709603,0.08627638,0.00441726,0.26814507,0.00000000,0.00225734,0.01622795,0.00621466,0.06600656
-0.14107054,0.27946997,0.09501748,0.00476423,0.28898092,0.00000000,0.00223217,0.01789213,0.00669764,0.07248816
-0.13506753,0.30752291,0.10545080,0.00520738,0.31542088,0.00000000,0.00226246,0.02007948,0.00732304,0.08047041
-0.12906453,0.34127038,0.11756199,0.00574439,0.34746545,0.00000000,0.00235081,0.02279742,0.00809104,0.08997087
-0.12306153,0.38067743,0.13131681,0.00637223,0.38505950,0.00000000,0.00249998,0.02605479,0.00900127,0.10099391
-0.11705853,0.42565024,0.14665883,0.00708698,0.42808646,0.00000000,0.00271291,0.02986049,0.01005271,0.11352815
-0.11105553,0.47602770,0.16350729,0.00788368,0.47636236,0.00000000,0.00299275,0.03422197,0.01124357,0.12754392
-0.10505253,0.53157309,0.18175544,0.00875620,0.52963020,0.00000000,0.00334284,0.03914366,0.01257121,0.14299061
-0.09904952,0.59196665,0.20126925,0.00969714,0.58755502,0.00000000,0.00376667,0.04462530,0.01403194,0.15979434
-0.09304652,0.65679957,0.22188697,0.01069769,0.64972022,0.00000000,0.00426778,0.05066038,0.01562091,0.17785599
-0.08704352,0.72556988,0.24341930,0.01174767,0.71562552,0.00000000,0.00484965,0.05723463,0.01733198,0.19704966
-0.08104052,0.79768080,0.26565058,0.01283547,0.78468703,0.00000000,0.00551552,0.06432458,0.01915757,0.21722190
-0.07503752,0.87244197,0.28834081,0.01394819,0.85623965,0.00000000,0.00626820,0.07189649,0.02108853,0.23819165
-0.06903452,0.94907381,0.31122867,0.01507172,0.92954208,0.00000000,0.00710981,0.07990539,0.02311408,0.25975119
-0.06303152,1.02671523,0.33403544,0.01619097,1.00378448,0.00000000,0.00804155,0.08829452,0.02522169,0.28166787
-0.05702851,1.10443472,0.35646970,0.01729008,1.07809892,0.00000000,0.00906338,0.09699516,0.02739702,0.30368705
-0.05102551,1.18124468,0.37823276,0.01835273,1.15157221,0.00000000,0.01017377,0.10592680,0.02962395,0.32553578
-0.04502251,1.25611875,0.39902468,0.01936250,1.22326112,0.00000000,0.01136942,0.11499779,0.03188453,0.34692757
-0.03901951,1.32801158,0.41855052,0.02030322,1.29220945,0.00000000,0.01264500,0.12410643,0.03415907,0.36756779
-0.03301651,1.39588064,0.43652688,0.02115934,1.35746649,0.00000000,0.01399292,0.13314244,0.03642623,0.38715986
-0.02701351,1.45870930,0.45268827,0.02191637,1.41810639,0.00000000,0.01540323,0.14198891,0.03866318,0.40541179
-0.02101051,1.51553040,0.46679319,0.02256122,1.47324776,0.00000000,0.01686348,0.15052455,0.04084578,0.42204302
-0.01500750,1.56544949,0.47862976,0.02308256,1.52207301,0.00000000,0.01835877,0.15862629,0.04294889,0.43679121
-0.00900450,1.60766698,0.48802053,0.02347116,1.56384659,0.00000000,0.01987183,0.16617205,0.04494668,0.44941885
-0.00300150,1.64149831,0.49482661,0.02372009,1.59793172,0.00000000,0.02138324,0.17304368,0.04681301,0.45971935
0.00300150,1.66639139,0.49895058,0.02382499,1.62380503,0.00000000,0.02287177,0.17912997,0.04852194,0.46752245
0.00900450,1.68194073,0.50033853,0.02378413,1.64106855,0.00000000,0.02431475,0.18432952,0.05004818,0.47269868
0.01500750,1.68789767,0.49898081,0.02359846,1.64945872,0.00000000,0.02568865,0.18855350,0.05136769,0.47516280
0.02101051,1.68417638,0.49491173,0.02327159,1.64885220,0.00000000,0.02696966,0.19172809,0.05245826,0.47487592
0.02701351,1.67085534,0.48820814,0.02280964,1.63926816,0.00000000,0.02813433,0.19379660,0.05330007,0.47184648
0.03301651,1.64817436,0.47898693,0.02222108,1.62086712,0.00000000,0.02916030,0.19472110,0.05387631,0.46612974
0.03901951,1.61652727,0.46740171,0.02151645,1.59394637,0.00000000,0.03002700,0.19448356,0.05417375,0.45782614
0.04502251,1.57645047,0.45363859,0.02070803,1.55893208,0.00000000,0.03071632,0.19308638,0.05418316,0.44707827
0.05102551,1.52860792,0.43791135,0.01980954,1.51636840,0.00000000,0.03121323,0.19055243,0.05389979,0.43406686
0.05702851,1.47377309,0.42045617,0.01883569,1.46690395,0.00000000,0.03150632,0.18692441,0.05332359,0.41900575
0.06303152,1.41280850,0.40152603,0.01780182,1.41127606,0.00000000,0.03158824,0.18226365,0.05245946,0.40213615
0.06903452,1.34664363,0.38138491,0.01672351,1.35029331,0.00000000,0.03145599,0.17664848,0.05131722,0.38372027
0.07503752,1.27625200,0.36030211,0.01561617,1.28481682,0.00000000,0.03111100,0.17017200,0.04991148,0.36403472
0.08104052,1.20262803,0.33854668,0.01449472,1.21574101,0.00000000,0.03055919,0.16293962,0.04826140,0.34336377
0.08704352,1.12676460,0.31638223,0.01337326,1.14397414,0.00000000,0.02981076,0.15506617,0.04639023,0.32199275
0.09304652,1.04963186,0.29406209,0.01226480,1.07041949,0.00000000,0.02887983,0.14667297,0.04432477,0.30020175
0.09904952,0.97215790,0.27182509,0.01118106,0.99595736,0.00000000,0.02778401,0.13788473,0.04209468,0.27825988
0.10505253,0.89521179,0.24989193,0.01013232,0.92142865,0.00000000,0.02654384,0.12882649,0.03973173,0.25642015
0.11105553,0.81958927,0.22846220,0.00912726,0.84762022,0.00000000,0.02518207,0.11962077,0.03726898,0.23491516
0.11705853,0.74600153,0.20771214,0.00817298,0.77525246,0.00000000,0.02372299,0.11038486,0.03473993,0.21395363
0.12306153,0.67506696,0.18779309,0.00727499,0.70496929,0.00000000,0.02219168,0.10122849,0.03217769,0.19371786
0.12906453,0.60730606,0.16883063,0.00643721,0.63733066,0.00000000,0.02061326,0.09225180,0.02961420,0.17436205
0.13506753,0.54313934,0.15092444,0.00566211,0.57280781,0.00000000,0.01901220,0.08354376,0.02707949,0.15601159
0.14107054,0.48288799,0.13414874,0.00495081,0.51178096,0.00000000,0.01741173,0.07518106,0.02460105,0.13876310
0.14707354,0.42677709,0.11855330,0.00430320,0.45453963,0.00000000,0.01583325,0.06722739,0.02220334,0.12268529
0.15307654,0.37494096,0.10416490,0.00371814,0.40128515,0.00000000,0.01429592,0.05973314,0.01990741,0.10782042
0.15907954,0.32743039,0.09098926,0.00319359,0.35213516,0.00000000,0.01281633,0.05273560,0.01773065,0.09418631
0.16508254,0.28422113,0.07901324,0.00272679,0.30712995,0.00000000,0.01140832,0.04625944,0.01568667,0.08177883
0.17108554,0.24522342,0.06820722,0.00231443,0.26623999,0.00000000,0.01008283,0.04031747,0.01378531,0.07057459
0.17708854,0.21029210,0.05852767,0.00195280,0.22937460,0.00000000,0.00884794,0.03491180,0.01203282,0.06053387
0.18309155,0.17923688,0.04991972,0.00163792,0.19639117,0.00000000,0.00770902,0.03003501,0.01043205,0.05160362
0.18909455,0.15183247,0.04231973,0.00136571,0.16710468,0.00000000,0.00666884,0.02567155,0.00898276,0.04372041
0.19509755,0.12782827,0.03565770,0.00113204,0.14129722,0.00000000,0.00572788,0.02179921,0.00768203,0.03681323
0.20110055,0.10695742,0.02985958,0.00093288,0.11872707,0.00000000,0.00488458,0.01839051,0.00652464,0.03080614
0.20710355,0.08894499,0.02484932,0.00076435,0.09913736,0.00000000,0.00413570,0.01541417,0.00550354,0.02562069
0.21310655,0.07351511,0.02055070,0.00062277,0.08226383,0.00000000,0.00347662,0.01283634,0.00461023,0.02117799
0.21910955,0.06039722,0.01688890,0.00050472,0.06784174,0.00000000,0.00290168,0.01062187,0.00383521,0.01740055
0.22511256,0.04933107,0.01379180,0.00040708,0.05561186,0.00000000,0.00240451,0.00873536,0.00316835,0.01421372
0.23111556,0.04007080,0.01119097,0.00032701,0.04532533,0.00000000,0.00197827,0.00714204,0.00259925,0.01154693
0.23711856,0.03238794,0.00902246,0.00026200,0.03674760,0.00000000,0.00161595,0.00580855,0.00211751,0.00933459
0.24312156,0.02607356,0.00722732,0.00020985,0.02966137,0.00000000,0.00131053,0.00470352,0.00171301,0.00751666
0.24912456,0.02093956,0.00575188,0.00016864,0.02386865,0.00000000,0.00105523,0.00379803,0.00137608,0.00603912
0.25512756,0.01681931,0.00454789,0.00013678,0.01919200,0.00000000,0.00084358,0.00306591,0.00109767,0.00485408
0.26113057,0.01356762,0.00357246,0.00011293,0.01547515,0.00000000,0.00066955,0.00248395,0.00086944,0.00391987
0.26713357,0.01106035,0.00278790,0.00009601,0.01258294,0.00000000,0.00052762,0.00203198,0.00068383,0.00320088
0.27313657,0.00919356,0.00216140,0.00008519,0.01040087,0.00000000,0.00041279,0.00169287,0.00053405,0.00266735
0.27913957,0.00788245,0.00166477,0.00007986,0.00883428,0.00000000,0.00032064,0.00145247,0.00041414,0.00229505
0.28514257,0.00706004,0.00127397,0.00007962,0.00780718,0.00000000,0.00024728,0.00129947,0.00031888,0.00206491
0.29114557,0.00667577,0.00096872,0.00008423,0.00726096,0.00000000,0.00018933,0.00122528,0.00024380,0.00196264
0.29714857,0.00669399,0.00073211,0.00009366,0.00715287,0.00000000,0.00014393,0.00122375,0.00018509,0.00197827
0.30315158,0.00709239,0.00055013,0.00010798,0.00745450,0.00000000,0.00010863,0.00129102,0.00013952,0.00210570
0.30915458,0.00786038,0.00041130,0.00012743,0.00815006,0.00000000,0.00008141,0.00142523,0.00010444,0.00234228
0.31515758,0.00899741,0.00030634,0.00015234,0.00923466,0.00000000,0.00006057,0.00162628,0.00007764,0.00268824
0.32116058,0.01051133,0.00022777,0.00018312,0.01071256,0.00000000,0.00004476,0.00189550,0.00005733,0.00314629
0.32716358,0.01241656,0.00016966,0.00022026,0.01259528,0.00000000,0.00003285,0.00223542,0.00004207,0.00372106
0.33316658,0.01473234,0.00012733,0.00026430,0.01489974,0.00000000,0.00002395,0.00264940,0.00003070,0.00441856
0.33916958,0.01748081,0.00009718,0.00031577,0.01764620,0.00000000,0.00001737,0.00314132,0.00002232,0.00524567
0.34517259,0.02068508,0.00007646,0.00037521,0.02085633,0.00000000,0.00001256,0.00371522,0.00001623,0.00620957
0.35117559,0.02436723,0.00006311,0.00044310,0.02455103,0.00000000,0.00000907,0.00437494,0.00001189,0.00731710
0.35717859,0.02854629,0.00005568,0.00051985,0.02874839,0.00000000,0.00000661,0.00512377,0.00000889,0.00857426
0.36318159,0.03323622,0.00005318,0.00060575,0.03346156,0.00000000,0.00000491,0.00596407,0.00000693,0.00998556
0.36918459,0.03844399,0.00005508,0.00070095,0.03869678,0.00000000,0.00000381,0.00689690,0.00000583,0.01155349
0.37518759,0.04416774,0.00006119,0.00080544,0.04445146,0.00000000,0.00000319,0.00792169,0.00000545,0.01327802
0.38119060,0.05039521,0.00007171,0.00091899,0.05071257,0.00000000,0.00000297,0.00903594,0.00000574,0.01515614
0.38719360,0.05710245,0.00008719,0.00104114,0.05745522,0.00000000,0.00000311,0.01023498,0.00000672,0.01718154
0.39319660,0.06425291,0.00010861,0.00117120,0.06464182,0.00000000,0.00000362,0.01151176,0.00000846,0.01934439
0.39919960,0.07179707,0.00013734,0.00130822,0.07222150,0.00000000,0.00000453,0.01285676,0.00001108,0.02163128
0.40520260,0.07967254,0.00017530,0.00145100,0.08013030,0.00000000,0.00000590,0.01425799,0.00001480,0.02402538
0.41120560,0.08780494,0.00022500,0.00159810,0.08829185,0.00000000,0.00000783,0.01570107,0.00001990,0.02650672
0.41720860,0.09610929,0.00028967,0.00174787,0.09661880,0.00000000,0.00001045,0.01716949,0.00002674,0.02905281
0.42321161,0.10449224,0.00037336,0.00189847,0.10501495,0.00000000,0.00001394,0.01864491,0.00003579,0.03163935
0.42921461,0.11285485,0.00048113,0.00204793,0.11337797,0.00000000,0.00001853,0.02010762,0.00004765,0.03424125
0.43521761,0.12109608,0.00061918,0.00219421,0.12160281,0.00000000,0.00002449,0.02153710,0.00006302,0.03683379
0.44122061,0.12911675,0.00079502,0.00233526,0.12958561,0.00000000,0.00003216,0.02291270,0.00008279,0.03939399
0.44722361,0.13682389,0.00101764,0.00246909,0.13722799,0.00000000,0.00004195,0.02421429,0.00010799,0.04190204
0.45322661,0.14413529,0.00129768,0.00259385,0.14444153,0.00000000,0.00005433,0.02542307,0.00013988,0.04434283
0.45922961,0.15098413,0.00164759,0.00270794,0.15115235,0.00000000,0.00006987,0.02652235,0.00017988,0.04670745
0.46523262,0.15732329,0.00208173,0.00281003,0.15730541,0.00000000,0.00008921,0.02749822,0.00022967,0.04899462
0.47123562,0.16312930,0.00261645,0.00289918,0.16286841,0.00000000,0.00011310,0.02834030,0.00029114,0.05121193
0.47723862,0.16840562,0.00327012,0.00297487,0.16783509,0.00000000,0.00014235,0.02904227,0.00036642,0.05337681
0.48324162,0.17318489,0.00406305,0.00303704,0.17222757,0.00000000,0.00017788,0.02960236,0.00045784,0.05551718
0.48924462,0.17753026,0.00501735,0.00308615,0.17609770,0.00000000,0.00022069,0.03002356,0.00056796,0.05767169
0.49524762,0.18153528,0.00615667,0.00312316,0.17952713,0.00000000,0.00027184,0.03031377,0.00069952,0.05988947
0.50125063,0.18532251,0.00750577,0.00314951,0.18262609,0.00000000,0.00033246,0.03048568,0.00085536,0.06222934
0.50725363,0.18904061,0.00909006,0.00316714,0.18553078,0.00000000,0.00040369,0.03055643,0.00103841,0.06475846
0.51325663,0.19286010,0.01093488,0.00317833,0.18839936,0.00000000,0.00048668,0.03054712,0.00125157,0.06755047
0.51925963,0.19696759,0.01306469,0.00318575,0.19140664,0.00000000,0.00058256,0.03048205,0.00149767,0.07068301
0.52526263,0.20155896,0.01550215,0.00319223,0.19473765,0.00000000,0.00069236,0.03038788,0.00177928,0.07423483
0.53126563,0.20683143,0.01826705,0.00320077,0.19858022,0.00000000,0.00081703,0.03029260,0.00209867,0.07828244
0.53726863,0.21297493,0.02137518,0.00321435,0.20311687,0.00000000,0.00095732,0.03022439,0.00245761,0.08289650
0.54327164,0.22016309,0.02483709,0.00323580,0.20851630,0.00000000,0.00111379,0.03021044,0.00285727,0.08813800
0.54927464,0.22854420,0.02865695,0.00326772,0.21492491,0.00000000,0.00128675,0.03027583,0.00329807,0.09405444
0.55527764,0.23823255,0.03283141,0.00331231,0.22245865,0.00000000,0.00147619,0.03044232,0.00377953,0.10067622
0.56128064,0.24930058,0.03734854,0.00337130,0.23119554,0.00000000,0.00168178,0.03072740,0.00430018,0.10801326
0.56728364,0.26177227,0.04218706,0.00344582,0.24116937,0.00000000,0.00190282,0.03114333,0.00485742,0.11605226
0.57328664,0.27561802,0.04731572,0.00353636,0.25236480,0.00000000,0.00213826,0.03169650,0.00544747,0.12475452
0.57928964,0.29075153,0.05269311,0.00364268,0.26471421,0.00000000,0.00238667,0.03238691,0.00606531,0.13405474
0.58529265,0.30702886,0.05826772,0.00376384,0.27809653,0.00000000,0.00264631,0.03320799,0.00670474,0.14386067
0.59129565,0.32424978,0.06397852,0.00389817,0.29233820,0.00000000,0.00291514,0.03414657,0.00735836,0.15405388
0.59729865,0.34216161,0.06975594,0.00404335,0.30721631,0.00000000,0.00319093,0.03518328,0.00801770,0.16449164
0.60330165,0.36046540,0.07552331,0.00419644,0.32246391,0.00000000,0.00347130,0.03629303,0.00867340,0.17500988
0.60930465,0.37882445,0.08119872,0.00435398,0.33777734,0.00000000,0.00375392,0.03744588,0.00931534,0.18542722
0.61530765,0.39687469,0.08669726,0.00451216,0.35282537,0.00000000,0.00403657,0.03860801,0.00993295,0.19554990
0.62131066,0.41423681,0.09193359,0.00466691,0.36725972,0.00000000,0.00431732,0.03974296,0.01051545,0.20517748
0.62731366,0.43052939,0.09682476,0.00481408,0.38072673,0.00000000,0.00459470,0.04081292,0.01105219,0.21410915
0.63331666,0.44538277,0.10129310,0.00494960,0.39287948,0.00000000,0.00486786,0.04178011,0.01153291,0.22215025
0.63931966,0.45845282,0.10526912,0.00506964,0.40339008,0.00000000,0.00513668,0.04260815,0.01194814,0.22911891
0.64532266,0.46943417,0.10869425,0.00517075,0.41196137,0.00000000,0.00540198,0.04326339,0.01228945,0.23485236
0.65132566,0.47807220,0.11152336,0.00525003,0.41833768,0.00000000,0.00566557,0.04371618,0.01254977,0.23921270
0.65732866,0.48417319,0.11372675,0.00530524,0.42231410,0.00000000,0.00593037,0.04394186,0.01272360,0.24209194
0.66333167,0.48761230,0.11529176,0.00533488,0.42374385,0.00000000,0.00620041,0.04392166,0.01280725,0.24341583
0.66933467,0.48833878,0.11622358,0.00533826,0.42254342,0.00000000,0.00648085,0.04364332,0.01279894,0.24314664
0.67533767,0.48637826,0.11654553,0.00531554,0.41869524,0.00000000,0.00677788,0.04310141,0.01269884,0.24128441
0.68134067,0.48183197,0.11629850,0.00526769,0.41224790,0.00000000,0.00709860,0.04229744,0.01250914,0.23786693
0.68734367,0.47487287,0.11553969,0.00519650,0.40331373,0.00000000,0.00745080,0.04123968,0.01223389,0.23296818
0.69334667,0.46573891,0.11434064,0.00510446,0.39206410,0.00000000,0.00784273,0.03994271,0.01187891,0.22669552
0.69934967,0.45472365,0.11278464,0.00499466,0.37872253,0.00000000,0.00828276,0.03842678,0.01145156,0.21918569
0.70535268,0.44216470,0.11096361,0.00487069,0.36355614,0.00000000,0.00877904,0.03671696,0.01096051,0.21059972
0.71135568,0.42843059,0.10897455,0.00473647,0.34686561,0.00000000,0.00933906,0.03484219,0.01041542,0.20111723
0.71735868,0.41390650,0.10691576,0.00459607,0.32897447,0.00000000,0.00996929,0.03283415,0.00982667,0.19093013
0.72336168,0.39897962,0.10488300,0.00445359,0.31021788,0.00000000,0.01067467,0.03072622,0.00920498,0.18023624
0.72936468,0.38402485,0.10296569,0.00431296,0.29093166,0.00000000,0.01145830,0.02855234,0.00856114,0.16923288
0.73536768,0.36939122,0.10124340,0.00417779,0.27144186,0.00000000,0.01232097,0.02634600,0.00790572,0.15811092
0.74137069,0.35538993,0.09978272,0.00405126,0.25205541,0.00000000,0.01326088,0.02413926,0.00724874,0.14704935
0.74737369,0.34228422,0.09863473,0.00393597,0.23305210,0.00000000,0.01427341,0.02196199,0.00659948,0.13621074
0.75337669,0.33028169,0.09783309,0.00383389,0.21467817,0.00000000,0.01535094,0.01984117,0.00596630,0.12573750
0.75937969,0.31952911,0.09739290,0.00374627,0.19714174,0.00000000,0.01648282,0.01780045,0.00535651,0.11574930
0.76538269,0.31011013,0.09731037,0.00367365,0.18060999,0.00000000,0.01765545,0.01585980,0.00477623,0.10634148
0.77138569,0.30204566,0.09756329,0.00361582,0.16520826,0.00000000,0.01885247,0.01403541,0.00423044,0.09758458
0.77738869,0.29529702,0.09811231,0.00357191,0.15102083,0.00000000,0.02005513,0.01233972,0.00372294,0.08952479
0.78339170,0.28977144,0.09890293,0.00354042,0.13809331,0.00000000,0.02124267,0.01078154,0.00325642,0.08218540
0.78939470,0.28532981,0.09986819,0.00351933,0.12643623,0.00000000,0.02239292,0.00936641,0.00283258,0.07556895
0.79539770,0.28179610,0.10093177,0.00350621,0.11602991,0.00000000,0.02348295,0.00809697,0.00245220,0.06965999
0.80140070,0.27896807,0.10201167,0.00349836,0.10682992,0.00000000,0.02448975,0.00697341,0.00211535,0.06442837
0.80740370,0.27662883,0.10302391,0.00349291,0.09877319,0.00000000,0.02539097,0.00599400,0.00182150,0.05983273
0.81340670,0.27455861,0.10388650,0.00348701,0.09178426,0.00000000,0.02616570,0.00515563,0.00156970,0.05582416
0.81940970,0.27254639,0.10452315,0.00347797,0.08578158,0.00000000,0.02679516,0.00445436,0.00135878,0.05234980
0.82541271,0.27040091,0.10486691,0.00346333,0.08068349,0.00000000,0.02726336,0.00388587,0.00118742,0.04935634
0.83141571,0.26796053,0.10486329,0.00344107,0.07641384,0.00000000,0.02755769,0.00344605,0.00105440,0.04679318
0.83741871,0.26510183,0.10447295,0.00340964,0.07290695,0.00000000,0.02766936,0.00313133,0.00095866,0.04461526
0.84342171,0.26174647,0.10367382,0.00336811,0.07011198,0.00000000,0.02759370,0.00293914,0.00089945,0.04278551
0.84942471,0.25786628,0.10246250,0.00331617,0.06799643,0.00000000,0.02733038,0.00286815,0.00087641,0.04127681
0.85542771,0.25348642,0.10085501,0.00325423,0.06654893,0.00000000,0.02688337,0.00291863,0.00088966,0.04007348
0.86143072,0.24868667,0.09888684,0.00318343,0.06578118,0.00000000,0.02626083,0.00309251,0.00093982,0.03917232
0.86743372,0.24360077,0.09661236,0.00310561,0.06572915,0.00000000,0.02547480,0.00339362,0.00102809,0.03858318
0.87343672,0.23841412,0.09410350,0.00302332,0.06645351,0.00000000,0.02454082,0.00382767,0.00115619,0.03832915
0.87943972,0.23335981,0.09144801,0.00293978,0.06803932,0.00000000,0.02347738,0.00440227,0.00132642,0.03844631
0.88544272,0.22871343,0.08874714,0.00285881,0.07059509,0.00000000,0.02230536,0.00512688,0.00154154,0.03898315
0.89144572,0.22478656,0.08611299,0.00278478,0.07425122,0.00000000,0.02104735,0.00601269,0.00180478,0.03999970
0.89744872,0.22191949,0.08366558,0.00272250,0.07915779,0.00000000,0.01972700,0.00707244,0.00211973,0.04156633
0.90345173,0.22047311,0.08152967,0.00267719,0.08548189,0.00000000,0.01836839,0.00832020,0.00249025,0.04376233
0.90945473,0.22082036,0.07983158,0.00265429,0.09340425,0.00000000,0.01699541,0.00977110,0.00292034,0.04667422
0.91545773,0.22333728,0.07869592,0.00265944,0.10311549,0.00000000,0.01563121,0.01144104,0.00341401,0.05039388
0.92146073,0.22839387,0.07824237,0.00269831,0.11481172,0.00000000,0.01429777,0.01334627,0.00397513,0.05501640
0.92746373,0.23634483,0.07858268,0.00277651,0.12868966,0.00000000,0.01301550,0.01550299,0.00460730,0.06063773
0.93346673,0.24752031,0.07981767,0.00289943,0.14494122,0.00000000,0.01180300,0.01792694,0.00531364,0.06735217
0.93946973,0.26221671,0.08203463,0.00307211,0.16374757,0.00000000,0.01067690,0.02063282,0.00609661,0.07524957
0.94547274,0.28068774,0.08530483,0.00329912,0.18527276,0.00000000,0.00965178,0.02363381,0.00695788,0.08441237
0.95147574,0.30313560,0.08968137,0.00358439,0.20965698,0.00000000,0.00874019,0.02694094,0.00789814,0.09491248
0.95747874,0.32970271,0.09519735,0.00393106,0.23700946,0.00000000,0.00795273,0.03056250,0.00891690,0.10680797
0.96348174,0.36046380,0.10186433,0.00434133,0.26740130,0.00000000,0.00729816,0.03450337,0.01001239,0.12013971
0.96948474,0.39541888,0.10967126,0.00481629,0.30085830,0.00000000,0.00678360,0.03876441,0.01118143,0.13492801
0.97548774,0.43448703,0.11858371,0.00535583,0.33735403,0.00000000,0.00641463,0.04334176,0.01241927,0.15116930
0.98149075,0.47750143,0.12854361,0.00595847,0.37680343,0.00000000,0.00619548,0.04822622,0.01371960,0.16883305
0.98749375,0.52420586,0.13946945,0.00662126,0.41905727,0.00000000,0.00612916,0.05340263,0.01507445,0.18785903
0.99349675,0.57425293,0.15125694,0.00733971,0.46389760,0.00000000,0.00621746,0.05884937,0.01647420,0.20815499
0.99949975,0.62720433,0.16378026,0.00810779,0.51103477,0.00000000,0.00646106,0.06453790,0.01790766,0.22959499
1.00550275,0.68253339,0.17689374,0.00891784,0.56010609,0.00000000,0.00685945,0.07043243,0.01936212,0.25201858
1.01150575,0.73963008,0.19043413,0.00976073,0.61067651,0.00000000,0.00741083,0.07648978,0.02082350,0.27523076
