energy_ev,total_up,P_s_up,P_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-4.30115058,3.78216427,0.00583310,0.12392723,0.49438281,3.34390376,0.00829122,0.23931776
-4.29514757,3.83298269,0.00606202,0.12214914,0.48768370,3.40023290,0.00822343,0.23785660
-4.28914457,3.86684348,0.00625583,0.11965898,0.47819799,3.44216336,0.00810511,0.23502237
-4.28314157,3.88319610,0.00641053,0.11651602,0.46615414,3.46895828,0.00793869,0.23089259
-4.27713857,3.88179547,0.00652281,0.11279270,0.45183087,3.48013936,0.00772740,0.22557091
-4.27113557,3.86270939,0.00659026,0.10857255,0.43554894,3.47550123,0.00747520,0.21918435
-4.26513257,3.82631889,0.00661135,0.10394784,0.41766201,3.45511960,0.00718667,0.21187998
-4.25912956,3.77331125,0.00658559,0.09901707,0.39854698,3.41935267,0.00686684,0.20382110
-4.25312656,3.70466574,0.00651346,0.09388238,0.37859404,3.36883571,0.00652108,0.19518308
-4.24712356,3.62163218,0.00639643,0.08864697,0.35819689,3.30446838,0.00615494,0.18614909
-4.24112056,3.52570275,0.00623693,0.08341266,0.33774334,3.22739505,0.00577400,0.17690567
-4.23511756,3.41857743,0.00603820,0.07827753,0.31760658,3.13897833,0.00538374,0.16763836
-4.22911456,3.30212393,0.00580425,0.07333383,0.29813731,3.04076630,0.00498945,0.15852750
-4.22311156,3.17833304,0.00553968,0.06866610,0.27965685,2.93445441,0.00459608,0.14974425
-4.21710855,3.04927031,0.00524954,0.06434963,0.26245132,2.82184274,0.00420816,0.14144693
-4.21110555,2.91702567,0.00493918,0.06044907,0.24676692,2.70479016,0.00382976,0.13377778
-4.20510255,2.78366218,0.00461406,0.05701748,0.23280633,2.58516663,0.00346443,0.12686004
-4.19909955,2.65116548,0.00427964,0.05409558,0.22072619,2.46480528,0.00311515,0.12079563
-4.19309655,2.52139573,0.00394116,0.05171127,0.21063560,2.34545576,0.00278436,0.11566321
-4.18709355,2.39604336,0.00360359,0.04987947,0.20259557,2.22874073,0.00247392,0.11151688
-4.18109055,2.27659035,0.00327146,0.04860214,0.19661945,2.11611684,0.00218521,0.10838529
-4.17508754,2.16427839,0.00294879,0.04786863,0.19267419,2.00884178,0.00191907,0.10627144
-4.16908454,2.06008496,0.00263904,0.04765615,0.19068240,1.90794850,0.00167596,0.10515296
-4.16308154,1.96470838,0.00234505,0.04793064,0.19052531,1.81422766,0.00145593,0.10498300
-4.15707854,1.87856231,0.00206905,0.04864764,0.19204633,1.72821880,0.00125873,0.10569171
-4.15107554,1.80177979,0.00181266,0.04975362,0.19505552,1.65021058,0.00108391,0.10718822
-4.14507254,1.73422688,0.00157691,0.05118733,0.19933457,1.58024974,0.00093083,0.10936328
-4.13906953,1.67552493,0.00136231,0.05288144,0.20464253,1.51815852,0.00079879,0.11209224
-4.13306653,1.62508087,0.00116888,0.05476434,0.21072203,1.46355934,0.00068711,0.11523864
-4.12706353,1.58212395,0.00099624,0.05676210,0.21730598,1.41590581,0.00059518,0.11865803
-4.12106053,1.54574749,0.00084368,0.05880053,0.22412448,1.37451837,0.00052258,0.12220216
-4.11505753,1.51495383,0.00071021,0.06080730,0.23091200,1.33862307,0.00046911,0.12572328
-4.10905453,1.48870061,0.00059468,0.06271410,0.23741441,1.30739173,0.00043493,0.12907852
-4.10305153,1.46594650,0.00049579,0.06445877,0.24339585,1.27998169,0.00042057,0.13213412
-4.09704852,1.44569446,0.00041222,0.06598727,0.24864500,1.25557357,0.00042705,0.13476947
-4.09104552,1.42703100,0.00034264,0.06725551,0.25298084,1.23340547,0.00045595,0.13688076
-4.08504252,1.40916000,0.00028577,0.06823097,0.25625741,1.21280249,0.00050946,0.13838410
-4.07903952,1.39142980,0.00024044,0.06889393,0.25836756,1.19320039,0.00059042,0.13921803
-4.07303652,1.37335305,0.00020560,0.06923847,0.25924552,1.17416293,0.00070245,0.13934533
-4.06703352,1.35461868,0.00018038,0.06927296,0.25886822,1.15539245,0.00084989,0.13875402
-4.06103052,1.33509599,0.00016409,0.06902023,0.25725521,1.13673365,0.00103792,0.13745756
-4.05502751,1.31483117,0.00015624,0.06851722,0.25446739,1.11817098,0.00127250,0.13549420
-4.04902451,1.29403686,0.00015654,0.06781428,0.25060442,1.09982002,0.00156040,0.13292559
-4.04302151,1.27307542,0.00016494,0.06697400,0.24580104,1.08191379,0.00190916,0.12983461
-4.03701851,1.25243710,0.00018159,0.06606966,0.24022244,1.06478474,0.00232699,0.12632261
-4.03101551,1.23271410,0.00020686,0.06518335,0.23405882,1.04884345,0.00282270,0.12250603
-4.02501251,1.21457178,0.00024131,0.06440380,0.22751937,1.03455513,0.00340553,0.11851276
-4.01900950,1.19871812,0.00028571,0.06382398,0.22082594,1.02241488,0.00408494,0.11447807
-4.01300650,1.18587260,0.00034098,0.06353846,0.21420645,1.01292259,0.00487045,0.11054049
-4.00700350,1.17673547,0.00040818,0.06364074,0.20788844,1.00655854,0.00577127,0.10683772
-4.00100050,1.17195835,0.00048849,0.06422050,0.20209277,1.00376016,0.00679605,0.10350254
-3.99499750,1.17211692,0.00058314,0.06536085,0.19702766,1.00490083,0.00795248,0.10065905
-3.98899450,1.17768625,0.00069338,0.06713564,0.19288324,1.01027114,0.00924691,0.09841916
-3.98299150,1.18901952,0.00082045,0.06960697,0.18982664,1.02006306,0.01068397,0.09687952
-3.97698849,1.20633035,0.00096544,0.07282282,0.18799770,1.03435726,0.01226609,0.09611884
-3.97098549,1.22967913,0.00112932,0.07681498,0.18750535,1.05311399,0.01399314,0.09619574
-3.96498249,1.25896379,0.00131282,0.08159726,0.18842474,1.07616766,0.01586205,0.09714709
-3.95897949,1.29391504,0.00151635,0.08716403,0.19079505,1.10322521,0.01786642,0.09898692
-3.95297649,1.33409640,0.00173996,0.09348927,0.19461809,1.13386847,0.01999628,0.10170582
-3.94697349,1.37890911,0.00198328,0.10052596,0.19985768,1.16756051,0.02223791,0.10527095
-3.94097049,1.42760197,0.00224543,0.10820610,0.20643989,1.20365593,0.02457373,0.10962657
-3.93496748,1.47928611,0.00252503,0.11644117,0.21425400,1.24141506,0.02698231,0.11469513
-3.92896448,1.53295455,0.00282012,0.12512326,0.22315449,1.28002182,0.02943861,0.12037885
-3.92296148,1.58750621,0.00312822,0.13412675,0.23296380,1.31860484,0.03191419,0.12656192
-3.91695848,1.64177409,0.00344626,0.14331062,0.24347603,1.35626157,0.03437773,0.13311310
-3.91095548,1.69455676,0.00377072,0.15252125,0.25446154,1.39208453,0.03679561,0.13988878
-3.90495248,1.74465261,0.00409762,0.16159588,0.26567227,1.42518915,0.03913260,0.14673650
-3.89894947,1.79089568,0.00442264,0.17036636,0.27684796,1.45474229,0.04135271,0.15349878
-3.89294647,1.83219206,0.00474121,0.17866342,0.28772282,1.47999032,0.04342012,0.16001711
-3.88694347,1.86755557,0.00504869,0.18632104,0.29803272,1.50028595,0.04530014,0.16613623
-3.88094047,1.89614130,0.00534043,0.19318101,0.30752264,1.51511255,0.04696021,0.17170825
-3.87493747,1.91727583,0.00561202,0.19909738,0.31595405,1.52410510,0.04837091,0.17659684
-3.86893447,1.93048269,0.00585934,0.20394068,0.32311205,1.52706658,0.04950682,0.18068096
-3.86293147,1.93550200,0.00607882,0.20760179,0.32881194,1.52397928,0.05034741,0.18385838
-3.85692846,1.93230320,0.00626747,0.20999524,0.33290503,1.51501017,0.05087771,0.18604856
-3.85092546,1.92109028,0.00642307,0.21106178,0.33528330,1.50050998,0.05108882,0.18719486
-3.84492246,1.90229899,0.00654421,0.21077023,0.33588282,1.48100599,0.05097824,0.18726607
-3.83891946,1.87658600,0.00663039,0.20911836,0.33468568,1.45718845,0.05055001,0.18625708
-3.83291646,1.84481027,0.00668201,0.20613286,0.33172035,1.42989115,0.04981461,0.18418867
-3.82691346,1.80800722,0.00670035,0.20186843,0.32706046,1.40006692,0.04878859,0.18110646
-3.82091046,1.76735679,0.00668755,0.19640586,0.32082205,1.36875874,0.04749410,0.17707903
-3.81490745,1.72414639,0.00664651,0.18984936,0.31315922,1.33706776,0.04595816,0.17219533
-3.80890445,1.67973054,0.00658074,0.18232318,0.30425873,1.30611945,0.04421179,0.16656137
-3.80290145,1.63548851,0.00649426,0.17396765,0.29433337,1.27702910,0.04228905,0.16029652
-3.79689845,1.59278189,0.00639143,0.16493485,0.28361477,1.25086824,0.04022595,0.15352942
-3.79089545,1.55291370,0.00627675,0.15538404,0.27234565,1.22863301,0.03805938,0.14639377
-3.78489245,1.51709063,0.00615472,0.14547708,0.26077209,1.21121596,0.03582608,0.13902411
-3.77888944,1.48638985,0.00602967,0.13537406,0.24913601,1.19938209,0.03356155,0.13155185
-3.77288644,1.46173162,0.00590562,0.12522914,0.23766815,1.19375001,0.03129923,0.12410162
-3.76688344,1.44385840,0.00578616,0.11518694,0.22658195,1.19477884,0.02906962,0.11678814
-3.76088044,1.43332127,0.00567432,0.10537950,0.21606833,1.20276093,0.02689974,0.10971370
-3.75487744,1.43047348,0.00557259,0.09592376,0.20629166,1.21782069,0.02481264,0.10296623
-3.74887444,1.43547131,0.00548283,0.08691991,0.19738702,1.23991890,0.02282708,0.09661817
-3.74287144,1.44828143,0.00540629,0.07845027,0.18945857,1.26886224,0.02095752,0.09072594
-3.73686843,1.46869411,0.00534370,0.07057892,0.18257923,1.30431713,0.01921410,0.08533016
-3.73086543,1.49634115,0.00529529,0.06335190,0.17679132,1.34582699,0.01760290,0.08045634
-3.72486243,1.53071740,0.00526088,0.05679796,0.17210827,1.39283192,0.01612626,0.07611613
-3.71885943,1.57120446,0.00524005,0.05092974,0.16851693,1.44468965,0.01478323,0.07230889
-3.71285643,1.61709538,0.00523217,0.04574531,0.16598055,1.50069675,0.01357007,0.06902360
-3.70685343,1.66761898,0.00523653,0.04122993,0.16444205,1.56010912,0.01248081,0.06624076
-3.70085043,1.72196291,0.00525248,0.03735792,0.16382751,1.62216086,0.01150779,0.06393439
-3.69484742,1.77929432,0.00527944,0.03409466,0.16404962,1.68608091,0.01064218,0.06207390
-3.68884442,1.83877767,0.00531701,0.03139848,0.16501103,1.75110696,0.00987455,0.06062578
-3.68284142,1.89958932,0.00536495,0.02922248,0.16660745,1.81649645,0.00919521,0.05955504
-3.67683842,1.96092864,0.00542323,0.02751622,0.16873045,1.88153465,0.00859470,0.05882629
-3.67083542,2.02202604,0.00549193,0.02622725,0.17126991,1.94554005,0.00806397,0.05840461
-3.66483242,2.08214810,0.00557127,0.02530241,0.17411622,2.00786748,0.00759468,0.05825604
-3.65882941,2.14060055,0.00566146,0.02468897,0.17716201,2.06790949,0.00717931,0.05834781
-3.65282641,2.19672971,0.00576264,0.02433554,0.18030377,2.12509673,0.00681123,0.05864835
-3.64682341,2.24992315,0.00587479,0.02419290,0.18344319,2.17889785,0.00648469,0.05912711
-3.64082041,2.29961036,0.00599760,0.02421458,0.18648831,2.22881978,0.00619482,0.05975431
-3.63481741,2.34526405,0.00613042,0.02435737,0.18935461,2.27440880,0.00593751,0.06050059
-3.62881441,2.38640272,0.00627216,0.02458169,0.19196601,2.31525290,0.00570936,0.06133677
-3.62281141,2.42259466,0.00642123,0.02485194,0.19425582,2.35098581,0.00550756,0.06223365
-3.61680840,2.45346388,0.00657555,0.02513669,0.19616765,2.38129264,0.00532975,0.06316197
-3.61080540,2.47869754,0.00673256,0.02540892,0.19765626,2.40591720,0.00517403,0.06409253
-3.60480240,2.49805499,0.00688924,0.02564614,0.19868836,2.42467056,0.00503882,0.06499649
-3.59879940,2.51137765,0.00704220,0.02583053,0.19924327,2.43744054,0.00492284,0.06584589
-3.59279640,2.51859943,0.00718781,0.02594898,0.19931339,2.44420144,0.00482515,0.06661427
-3.58679340,2.51975677,0.00732228,0.02599323,0.19890457,2.44502345,0.00474514,0.06727754
-3.58079040,2.51499767,0.00744188,0.02595978,0.19803607,2.44008087,0.00468261,0.06781480
-3.57478739,2.50458887,0.00754304,0.02584997,0.19674037,2.42965861,0.00463782,0.06820928
-3.56878439,2.48892060,0.00762255,0.02566984,0.19506257,2.41415620,0.00461164,0.06844932
-3.56278139,2.46850820,0.00767768,0.02543005,0.19305952,2.39408884,0.00460560,0.06852909
-3.55677839,2.44399028,0.00770636,0.02514574,0.19079856,2.37008508,0.00462204,0.06844940
-3.55077539,2.41612310,0.00770725,0.02483628,0.18835610,2.34288093,0.00466423,0.06821817
-3.54477239,2.38577121,0.00767985,0.02452503,0.18581581,2.31331045,0.00473643,0.06785081
-3.53876938,2.35389444,0.00762453,0.02423903,0.18326668,2.28229289,0.00484401,0.06737023
-3.53276638,2.32153179,0.00754258,0.02400869,0.18080104,2.25081688,0.00499351,0.06680679
-3.52676338,2.28978253,0.00743615,0.02386734,0.17851236,2.21992218,0.00519265,0.06619786
-3.52076038,2.25978557,0.00730822,0.02385088,0.17649332,2.19067973,0.00545036,0.06558723
-3.51475738,2.23269763,0.00716250,0.02399736,0.17483383,2.16417077,0.00577677,0.06502434
-3.50875438,2.20967130,0.00700334,0.02434648,0.17361933,2.14146589,0.00618315,0.06456334
-3.50275138,2.19183384,0.00683556,0.02493920,0.17292936,2.12360493,0.00668182,0.06426204
-3.49674837,2.18026748,0.00666439,0.02581726,0.17283639,2.11157854,0.00728607,0.06418082
-3.49074537,2.17599211,0.00649523,0.02702275,0.17340509,2.10631196,0.00800998,0.06438148
-3.48474237,2.17995073,0.00633359,0.02859764,0.17469179,2.10865184,0.00886831,0.06492614
-3.47873937,2.19299816,0.00618489,0.03058332,0.17674446,2.11935618,0.00987626,0.06587615
-3.47273637,2.21589310,0.00605439,0.03302015,0.17960283,2.13908769,0.01104927,0.06729109
-3.46673337,2.24929332,0.00594703,0.03594695,0.18329884,2.16841037,0.01240277,0.06922781
-3.46073037,2.29375371,0.00586736,0.03940043,0.18785721,2.20778902,0.01395186,0.07173949
-3.45472736,2.34972648,0.00581948,0.04341469,0.19329608,2.25759103,0.01571106,0.07487487
-3.44872436,2.41756271,0.00580692,0.04802049,0.19962766,2.31808968,0.01769387,0.07867730
-3.44272136,2.49751438,0.00583264,0.05324457,0.20685867,2.38946804,0.01991244,0.08318398
-3.43671836,2.58973574,0.00589898,0.05910881,0.21499064,2.47182257,0.02237711,0.08842499
-3.43071536,2.69428318,0.00600759,0.06562933,0.22401984,2.56516523,0.02509595,0.09442238
-3.42471236,2.81111256,0.00615945,0.07281549,0.23393684,2.66942346,0.02807426,0.10118908
-3.41870935,2.94007354,0.00635480,0.08066881,0.24472566,2.78443710,0.03131406,0.10872779
-3.41270635,3.08090033,0.00659315,0.08918186,0.25636252,2.90995199,0.03481355,0.11702976
-3.40670335,3.23319904,0.00687323,0.09833707,0.26881422,3.04561006,0.03856661,0.12607353
-3.40070035,3.39643189,0.00719300,0.10810566,0.28203612,3.19093612,0.04256231,0.13582373
-3.39469735,3.56989922,0.00754959,0.11844655,0.29597010,3.34532217,0.04678445,0.14622993
-3.38869435,3.75272048,0.00793937,0.12930551,0.31054232,3.50801023,0.05121122,0.15722564
-3.38269135,3.94381588,0.00835785,0.14061453,0.32566123,3.67807512,0.05581499,0.16872768
-3.37668834,4.14189056,0.00879981,0.15229142,0.34121591,3.85440890,0.06056214,0.18063586
-3.37068534,4.34542336,0.00925927,0.16423991,0.35707492,4.03570895,0.06541317,0.19283325
-3.36468234,4.55266220,0.00972959,0.17635010,0.37308598,4.22047151,0.07032295,0.20518694
-3.35867934,4.76162815,0.01020354,0.18849950,0.38907655,4.40699259,0.07524115,0.21754957
-3.35267634,4.97012962,0.01067345,0.20055452,0.40485553,4.59337775,0.08011293,0.22976158
-3.34667334,5.17578789,0.01113134,0.21237265,0.42021609,4.77756197,0.08487982,0.24165409
-3.34067034,5.37607454,0.01156913,0.22380505,0.43493977,4.95734018,0.08948084,0.25305266
-3.33466733,5.56836050,0.01197876,0.23469976,0.44880168,5.13040844,0.09385374,0.26378153
-3.32866433,5.74997580,0.01235250,0.24490526,0.46157681,5.29441495,0.09793643,0.27366848
-3.32266133,5.91827828,0.01268310,0.25427439,0.47304709,5.44701961,0.10166855,0.28254995
-3.31665833,6.07072884,0.01296405,0.26266850,0.48300915,5.58595980,0.10499299,0.29027641
-3.31065533,6.20497001,0.01318975,0.26996159,0.49128226,5.70911988,0.10785755,0.29671761
-3.30465233,6.31890454,0.01335573,0.27604439,0.49771616,5.81460109,0.11021641,0.30176751
-3.29864932,6.41077004,0.01345883,0.28082814,0.50219844,5.90078865,0.11203153,0.30534873
-3.29264632,6.47920595,0.01349724,0.28424790,0.50466103,5.96641240,0.11327389,0.30741620
-3.28664332,6.52330934,0.01347068,0.28626531,0.50508540,6.01059792,0.11392445,0.30795980
-3.28064032,6.54267620,0.01338033,0.28687050,0.50350626,6.03290509,0.11397484,0.30700599
-3.27463732,6.53742587,0.01322891,0.28608328,0.50001336,6.03335181,0.11342777,0.30461808
-3.26863432,6.50820692,0.01302052,0.28395329,0.49475131,6.01242124,0.11229705,0.30089525
-3.26263132,6.45618362,0.01276056,0.28055923,0.48791730,5.97105182,0.11060731,0.29597034
-3.25662831,6.38300327,0.01245557,0.27600709,0.47975665,5.91061020,0.10839343,0.29000630
-3.25062531,6.29074555,0.01211302,0.27042752,0.47055647,5.83284801,0.10569954,0.28319162
-3.24462231,6.18185608,0.01174108,0.26397226,0.46063740,5.73984437,0.10257790,0.27573472
-3.23861931,6.05906682,0.01134840,0.25680989,0.45034386,5.63393666,0.09908741,0.26785770
-3.23261631,5.92530707,0.01094381,0.24912101,0.44003311,5.51764273,0.09529206,0.25978952
-3.22661331,5.78360881,0.01053610,0.24109295,0.43006355,5.39357790,0.09125914,0.25175890
-3.22061031,5.63701040,0.01013375,0.23291430,0.42078262,5.26437072,0.08705754,0.24398732
-3.21460730,5.48846304,0.00974472,0.22476932,0.41251490,5.13258088,0.08275591,0.23668222
-3.20860430,5.34074344,0.00937624,0.21683265,0.40555069,5.00062298,0.07842095,0.23003069
-3.20260130,5.19637647,0.00903462,0.20926419,0.40013568,4.87069919,0.07411584,0.22419393
-3.19659830,5.05757051,0.00872512,0.20220461,0.39646202,4.74474326,0.06989874,0.21930258
-3.19059530,4.92616780,0.00845182,0.19577156,0.39466120,4.62437806,0.06582164,0.21545315
-3.18459230,4.80361108,0.00821760,0.19005656,0.39479892,4.51088766,0.06192929,0.21270554
-3.17858929,4.69092740,0.00802408,0.18512294,0.39687233,4.40520458,0.05825851,0.21108187
-3.17258629,4.58872879,0.00787161,0.18100468,0.40080970,4.30791195,0.05483772,0.21056653
-3.16658329,4.49722896,0.00775939,0.17770630,0.40647248,4.21925973,0.05168675,0.21110753
-3.16058029,4.41627465,0.00768546,0.17520371,0.41365984,4.13919340,0.04881694,0.21261894
-3.15457729,4.34538924,0.00764691,0.17344612,0.42211552,4.06739319,0.04623152,0.21498457
-3.14857429,4.28382639,0.00763996,0.17235874,0.43153662,4.00332143,0.04392617,0.21806246
-3.14257129,4.23063058,0.00766017,0.17184636,0.44158424,3.94627535,0.04188983,0.22169035
-3.13656828,4.18470174,0.00770262,0.17179750,0.45189538,3.89544255,0.04010569,0.22569157
-3.13056528,4.14486065,0.00776214,0.17208912,0.46209571,3.84995635,0.03855228,0.22988152
-3.12456228,4.10991240,0.00783350,0.17259151,0.47181283,3.80894851,0.03720466,0.23407420
-3.11855928,4.07870495,0.00791164,0.17317345,0.48068921,3.77159672,0.03603567,0.23808872
-3.11255628,4.05018052,0.00799192,0.17370711,0.48839465,3.73716504,0.03501714,0.24175552
-3.10655328,4.02341781,0.00807026,0.17407280,0.49463746,3.70503569,0.03412109,0.24492208
-3.10055028,3.99766362,0.00814339,0.17416315,0.49917409,3.67473103,0.03332076,0.24745789
-3.09454727,3.97235312,0.00820893,0.17388676,0.50181668,3.64592532,0.03259161,0.24925849
-3.08854427,3.94711826,0.00826559,0.17317106,0.50243844,3.61844623,0.03191208,0.25024856
-3.08254127,3.92178501,0.00831318,0.17196432,0.50097646,3.59226672,0.03126418,0.25038374
-3.07653827,3.89636000,0.00835267,0.17023681,0.49743201,3.56748831,0.03063389,0.24965140
-3.07053527,3.87100816,0.00838617,0.16798098,0.49186836,3.54431724,0.03001133,0.24807005
-3.06453227,3.84602309,0.00841684,0.16521085,0.48440623,3.52303534,0.02939080,0.24568777
-3.05852926,3.82179234,0.00844883,0.16196051,0.47521727,3.50396769,0.02877048,0.24257949
-3.05252626,3.79875979,0.00848707,0.15828189,0.46451571,3.48744921,0.02815214,0.23884334
-3.04652326,3.77738763,0.00853707,0.15424200,0.45254889,3.47379225,0.02754057,0.23459634
-3.04052026,3.75812011,0.00860473,0.14991963,0.43958690,3.46325737,0.02694296,0.22996946
-3.03451726,3.74135128,0.00869604,0.14540182,0.42591196,3.45602895,0.02636822,0.22510238
-3.02851426,3.72739831,0.00881681,0.14078016,0.41180801,3.45219720,0.02582627,0.22013812
-3.02251126,3.71648205,0.00897246,0.13614708,0.39755088,3.45174740,0.02532728,0.21521779
-3.01650825,3.70871549,0.00916766,0.13159240,0.38339958,3.45455733,0.02488100,0.21047562
-3.01050525,3.70410076,0.00940616,0.12720009,0.36958882,3.46040255,0.02449619,0.20603441
-3.00450225,3.70253451,0.00969054,0.12304555,0.35632320,3.46896958,0.02418013,0.20200175
-2.99849925,3.70382109,0.01002202,0.11919323,0.34377313,3.47987581,0.02393818,0.19846681
-2.99249625,3.70769263,0.01040039,0.11569506,0.33207245,3.49269527,0.02377362,0.19549814
-2.98649325,3.71383464,0.01082388,0.11258922,0.32131789,3.50698840,0.02368750,0.19314220
-2.98049025,3.72191544,0.01128915,0.10989973,0.31157004,3.52233439,0.02367870,0.19142288
-2.97448724,3.73161757,0.01179138,0.10763651,0.30285591,3.53836401,0.02374411,0.19034192
-2.96848424,3.74266946,0.01232435,0.10579609,0.29517254,3.55479099,0.02387889,0.18988005
-2.96248124,3.75487519,0.01288060,0.10436272,0.28849167,3.57144035,0.02407689,0.18999900
-2.95647824,3.76814071,0.01345171,0.10330999,0.28276502,3.58827167,0.02433106,0.19064408
-2.95047524,3.78249491,0.01402850,0.10260276,0.27792989,3.60539608,0.02463401,0.19174735
-2.94447224,3.79810413,0.01460139,0.10219935,0.27391495,3.62308573,0.02497848,0.19323108
-2.93846923,3.81527914,0.01516072,0.10205380,0.27064564,3.64177494,0.02535787,0.19501155
-2.93246623,3.83447389,0.01569709,0.10211826,0.26804933,3.66205265,0.02576673,0.19700284
-2.92646323,3.85627583,0.01620171,0.10234525,0.26605964,3.68464618,0.02620115,0.19912059
-2.92046023,3.88138780,0.01666672,0.10268977,0.26462011,3.71039658,0.02665910,0.20128546
-2.91445723,3.91060213,0.01708546,0.10311114,0.26368676,3.74022656,0.02714066,0.20342627
-2.90845423,3.94476762,0.01745277,0.10357452,0.26322973,3.77510185,0.02764817,0.20548255
-2.90245123,3.98475093,0.01776509,0.10405206,0.26323386,3.81598774,0.02818617,0.20740654
-2.89644822,4.03139349,0.01802065,0.10452354,0.26369812,3.86380220,0.02876130,0.20916440
-2.89044522,4.08546602,0.01821946,0.10497665,0.26463418,3.91936776,0.02938203,0.21073674
-2.88444222,4.14762235,0.01836327,0.10540678,0.26606399,3.98336386,0.03005830,0.21211834
-2.87843922,4.21835465,0.01845549,0.10581632,0.26801668,4.05628208,0.03080103,0.21331716
-2.87243622,4.29795216,0.01850094,0.10621372,0.27052487,4.13838591,0.03162153,0.21435260
-2.86643322,4.38646529,0.01850568,0.10661207,0.27362062,4.22967733,0.03253087,0.21525327
-2.86043022,4.48367713,0.01847664,0.10702760,0.27733125,4.32987161,0.03353920,0.21605427
-2.85442721,4.58908387,0.01842134,0.10747791,0.28167530,4.43838203,0.03465502,0.21679413
-2.84842421,4.70188547,0.01834752,0.10798024,0.28665874,4.55431543,0.03588451,0.21751169
-2.84242121,4.82098768,0.01826285,0.10854982,0.29227190,4.67647946,0.03723085,0.21824303
-2.83641821,4.94501575,0.01817458,0.10919827,0.29848706,4.80340161,0.03869366,0.21901856
-2.83041521,5.07234003,0.01808931,0.10993239,0.30525707,4.93335998,0.04026851,0.21986063
-2.82441221,5.20111293,0.01801276,0.11075318,0.31251497,5.06442494,0.04194658,0.22078160
-2.81840920,5.32931628,0.01794968,0.11165524,0.32017484,5.19451049,0.04371443,0.22178255
-2.81240620,5.45481763,0.01790375,0.11262664,0.32813373,5.32143378,0.04555398,0.22285284
-2.80640320,5.57543359,0.01787763,0.11364916,0.33627472,5.44298063,0.04744267,0.22397030
-2.80040020,5.68899792,0.01787304,0.11469890,0.34447101,5.55697477,0.04935377,0.22510223
-2.79439720,5.79343187,0.01789092,0.11574732,0.35259065,5.66134815,0.05125689,0.22620708
-2.78839420,5.88681380,0.01793166,0.11676251,0.36050207,5.75420970,0.05311866,0.22723672
-2.78239120,5.96744563,0.01799528,0.11771077,0.36807967,5.83390966,0.05490358,0.22813914
-2.77638819,6.03391297,0.01808175,0.11855818,0.37520958,5.89909710,0.05657498,0.22886143
-2.77038519,6.08513669,0.01819119,0.11927239,0.38179505,5.94876807,0.05809608,0.22935293
-2.76438219,6.12041350,0.01832412,0.11982422,0.38776125,5.98230241,0.05943109,0.22956820
-2.75837919,6.13944382,0.01848156,0.12018918,0.39305917,5.99948761,0.06054639,0.22946983
-2.75237619,6.14234556,0.01866522,0.12034875,0.39766844,6.00052866,0.06141160,0.22903073
-2.74637319,6.12965306,0.01887743,0.12029137,0.40159889,5.98604323,0.06200063,0.22823598
-2.74037019,6.10230113,0.01912119,0.12001312,0.40489070,5.95704235,0.06229260,0.22708387
-2.73436718,6.06159453,0.01939996,0.11951801,0.40761313,5.91489713,0.06227263,0.22558641
-2.72836418,6.00916412,0.01971747,0.11881788,0.40986185,5.86129267,0.06193240,0.22376889
-2.72236118,5.94691119,0.02007751,0.11793199,0.41175510,5.79817101,0.06127051,0.22166892
-2.71635818,5.87694205,0.02048356,0.11688624,0.41342863,5.72766494,0.06029263,0.21933470
-2.71035518,5.80149553,0.02093848,0.11571210,0.41502992,5.65202545,0.05901140,0.21682278
-2.70435218,5.72286586,0.02144420,0.11444534,0.41671173,5.57354530,0.05744609,0.21419544
-2.69834917,5.64332412,0.02200138,0.11312453,0.41862543,5.49448150,0.05562201,0.21151776
-2.69234617,5.56504100,0.02260915,0.11178956,0.42091436,5.41697974,0.05356982,0.20885461
-2.68634317,5.49001372,0.02326492,0.11047996,0.42370747,5.34300321,0.05132449,0.20626770
-2.68034017,5.41999982,0.02396423,0.10923347,0.42711364,5.27426853,0.04892435,0.20381285
-2.67433717,5.35646011,0.02470075,0.10808452,0.43121670,5.21219081,0.04640986,0.20153753
-2.66833417,5.30051261,0.02546628,0.10706297,0.43607157,5.15783985,0.04382247,0.19947897
-2.66233117,5.25289903,0.02625092,0.10619304,0.44170148,5.11190863,0.04120336,0.19766266
-2.65632816,5.21396473,0.02704333,0.10549245,0.44809627,5.07469517,0.03859239,0.19610147
-2.65032516,5.18365259,0.02783095,0.10497179,0.45521208,5.04609803,0.03602695,0.19479541
-2.64432216,5.16151074,0.02860043,0.10463417,0.46297197,5.02562540,0.03354112,0.19373182
-2.63831916,5.14671349,0.02933796,0.10447514,0.47126775,5.01241723,0.03116479,0.19288620
-2.63231616,5.13809461,0.03002970,0.10448282,0.47996270,5.00527930,0.02892316,0.19222339
-2.62631316,5.13419146,0.03066219,0.10463831,0.48889508,5.00272797,0.02683625,0.19169919
-2.62031016,5.13329830,0.03122268,0.10491624,0.49788235,5.00304383,0.02491870,0.19126218
-2.61430715,5.13352685,0.03169950,0.10528561,0.50672587,5.00433238,0.02317974,0.19085583
-2.60830415,5.13287201,0.03208232,0.10571070,0.51521604,5.00458962,0.02162333,0.19042065
-2.60230115,5.12928060,0.03236237,0.10615221,0.52313763,5.00177048,0.02024848,0.18989633
