energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-0.08104052,1.99593976,0.52056260,0.24615145,0.03094900,0.46725868,0.69781552,0.34737983,0.62801522,0.00000000
-0.07503752,2.04638719,0.53889182,0.25149767,0.03021195,0.47285971,0.72844495,0.35934624,0.64877347,0.00000000
-0.06903452,2.09609864,0.55712274,0.25667141,0.02933627,0.47852817,0.75917259,0.37104904,0.66966152,0.00000000
-0.06303152,2.14498395,0.57506577,0.26168536,0.02833299,0.48418957,0.78989424,0.38246765,0.69060767,0.00000000
-0.05702851,2.19295326,0.59253910,0.26655534,0.02721566,0.48976547,0.82048885,0.39358432,0.71152563,0.00000000
-0.05102551,2.23990243,0.60936740,0.27129790,0.02599996,0.49517315,0.85081457,0.40438049,0.73231153,0.00000000
-0.04502251,2.28569884,0.62538099,0.27592786,0.02470332,0.50032556,0.88070581,0.41483308,0.75284155,0.00000000
-0.03901951,2.33016869,0.64041541,0.28045586,0.02334441,0.50513167,0.90997153,0.42491115,0.77297041,0.00000000
-0.03301651,2.37308648,0.65431156,0.28488614,0.02194262,0.50949720,0.93839503,0.43457312,0.79253090,0.00000000
-0.02701351,2.41416772,0.66691641,0.28921461,0.02051749,0.51332573,0.96573547,0.44376462,0.81133475,0.00000000
-0.02101051,2.45306520,0.67808429,0.29342737,0.01908817,0.51652021,0.99173104,0.45241731,0.82917462,0.00000000
-0.01500750,2.48936944,0.68767864,0.29749977,0.01767288,0.51898482,1.01610388,0.46044865,0.84582762,0.00000000
-0.00900450,2.52261352,0.69557419,0.30139608,0.01628847,0.52062710,1.03856646,0.46776276,0.86105989,0.00000000
-0.00300150,2.55228207,0.70165946,0.30506970,0.01495001,0.52136034,1.05882915,0.47425231,0.87463245,0.00000000
0.00300150,2.57782445,0.70583932,0.30846418,0.01367047,0.52110604,1.07660887,0.47980139,0.88630784,0.00000000
0.00900450,2.59867123,0.70803764,0.31151471,0.01246050,0.51979642,1.09163806,0.48428921,0.89585753,0.00000000
0.01500750,2.61425370,0.70819974,0.31415019,0.01132831,0.51737685,1.10367392,0.48759457,0.90306959,0.00000000
0.02101051,2.62402535,0.70629462,0.31629587,0.01027965,0.51380808,1.11250724,0.48960074,0.90775652,0.00000000
0.02701351,2.62748440,0.70231677,0.31787626,0.00931788,0.50906821,1.11797063,0.49020055,0.90976277,0.00000000
0.03301651,2.62419659,0.69628753,0.31881832,0.00844411,0.50315432,1.11994564,0.48930164,0.90897176,0.00000000
0.03901951,2.61381715,0.68825602,0.31905481,0.00765740,0.49608365,1.11836864,0.48683129,0.90531199,0.00000000
0.04502251,2.59611098,0.67829945,0.31852757,0.00695508,0.48789432,1.11323523,0.48274095,0.89876224,0.00000000
0.05102551,2.57097031,0.66652297,0.31719069,0.00633304,0.47864562,1.10460293,0.47700996,0.88935539,0.00000000
0.05702851,2.53842903,0.65305899,0.31501334,0.00578603,0.46841776,1.09259233,0.46964851,0.87718093,0.00000000
0.06303152,2.49867302,0.63806605,0.31198221,0.00530808,0.45731110,1.07738648,0.46069965,0.86238594,0.00000000
0.06903452,2.45204602,0.62172718,0.30810339,0.00489276,0.44544492,1.05922874,0.45024016,0.84517450,0.00000000
0.07503752,2.39905072,0.60424794,0.30340367,0.00453350,0.43295578,1.03841900,0.43838031,0.82580558,0.00000000
0.08104052,2.34034471,0.58585393,0.29793107,0.00422393,0.41999532,1.01530866,0.42526260,0.80458931,0.00000000
0.08704352,2.27673141,0.56678802,0.29175460,0.00395802,0.40672771,0.99029408,0.41105927,0.78188177,0.00000000
0.09304652,2.20914594,0.54730710,0.28496332,0.00373037,0.39332669,0.96380905,0.39596893,0.75807828,0.00000000
0.09904952,2.13863612,0.52767840,0.27766444,0.00353628,0.37997222,0.93631607,0.38021217,0.73360546,0.00000000
0.10505253,2.06633923,0.50817544,0.26998086,0.00337186,0.36684680,0.90829667,0.36402652,0.70891203,0.00000000
0.11105553,1.99345472,0.48907352,0.26204780,0.00323410,0.35413149,0.88024100,0.34766069,0.68445855,0.00000000
0.11705853,1.92121393,0.47064471,0.25400900,0.00312082,0.34200171,0.85263664,0.33136846,0.66070645,0.00000000
0.12306153,1.85084735,0.45315258,0.24601233,0.00303065,0.33062289,0.82595702,0.31540228,0.63810643,0.00000000
0.12906453,1.78355057,0.43684654,0.23820511,0.00296298,0.32014602,0.80064949,0.30000686,0.61708656,0.00000000
0.13506753,1.72045004,0.42195593,0.23072925,0.00291776,0.31070337,0.77712346,0.28541289,0.59804051,0.00000000
0.14107054,1.66256957,0.40868416,0.22371644,0.00289547,0.30240432,0.75573882,0.27183112,0.58131609,0.00000000
0.14707354,1.61079909,0.39720293,0.21728355,0.00289690,0.29533162,0.73679512,0.25944700,0.56720467,0.00000000
0.15307654,1.56586666,0.38764684,0.21152851,0.00292305,0.28953823,0.72052179,0.24841601,0.55593177,0.00000000
0.15907954,1.52831509,0.38010859,0.20652673,0.00297494,0.28504487,0.70706995,0.23885988,0.54764917,0.00000000
0.16508254,1.49848407,0.37463513,0.20232839,0.00305349,0.28183843,0.69650619,0.23086377,0.54242915,0.00000000
0.17108554,1.47649896,0.37122492,0.19895665,0.00315939,0.27987156,0.68880865,0.22447464,0.54026088,0.00000000
0.17708854,1.46226674,0.36982662,0.19640687,0.00329300,0.27906331,0.68386592,0.21970068,0.54104953,0.00000000
0.18309155,1.45547981,0.37033942,0.19464701,0.00345427,0.27930109,0.68147880,0.21651204,0.54461816,0.00000000
0.18909455,1.45562763,0.37261500,0.19361913,0.00364270,0.28044391,0.68136520,0.21484269,0.55071243,0.00000000
0.19509755,1.46201622,0.37646152,0.19324199,0.00385730,0.28232682,0.68316823,0.21459352,0.55900834,0.00000000
0.20110055,1.47379487,0.38164927,0.19341468,0.00409667,0.28476651,0.68646712,0.21563643,0.56912261,0.00000000
0.20710355,1.48998946,0.38791814,0.19402112,0.00435900,0.28756787,0.69079100,0.21781942,0.58062563,0.00000000
0.21310655,1.50954098,0.39498665,0.19493526,0.00464221,0.29053129,0.69563478,0.22097244,0.59305648,0.00000000
0.21910955,1.53134818,0.40256219,0.19602682,0.00494405,0.29346042,0.70047679,0.22491389,0.60593956,0.00000000
0.22511256,1.55431237,0.41035220,0.19716713,0.00526226,0.29617008,0.70479738,0.22945742,0.61880231,0.00000000
0.23111556,1.57738289,0.41807581,0.19823514,0.00559473,0.29849398,0.70809781,0.23441895,0.63119310,0.00000000
0.23711856,1.59960112,0.42547542,0.19912301,0.00593967,0.30029195,0.70991849,0.23962349,0.64269892,0.00000000
0.24312156,1.62014130,0.43232779,0.19974118,0.00629583,0.30145618,0.70985594,0.24491168,0.65296180,0.00000000
0.24912456,1.63834633,0.43845407,0.20002278,0.00666260,0.30191644,0.70757771,0.25014560,0.66169346,0.00000000
0.25512756,1.65375682,0.44372821,0.19992689,0.00704020,0.30164380,0.70283444,0.25521380,0.66868744,0.00000000
0.26113057,1.66613219,0.44808342,0.19944082,0.00742977,0.30065272,0.69546878,0.26003519,0.67382808,0.00000000
0.26713357,1.67546252,0.45151620,0.19858106,0.00783346,0.29900141,0.68542061,0.26456171,0.67709606,0.00000000
0.27313657,1.68197064,0.45408771,0.19739298,0.00825437,0.29679044,0.67272849,0.26877960,0.67856997,0.00000000
0.27913957,1.68610397,0.45592225,0.19594918,0.00869659,0.29415950,0.65752723,0.27270913,0.67842387,0.00000000
0.28514257,1.68851643,0.45720291,0.19434663,0.00916501,0.29128258,0.64004178,0.27640292,0.67692086,0.00000000
0.29114557,1.69004079,0.45816429,0.19270270,0.00966518,0.28836163,0.62057788,0.27994268,0.67440283,0.00000000
0.29714857,1.69165264,0.45908276,0.19115018,0.01020303,0.28561902,0.59950975,0.28343465,0.67127665,0.00000000
0.30315158,1.69442716,0.46026437,0.18983157,0.01078459,0.28328905,0.57726566,0.28700372,0.66799756,0.00000000
0.30915458,1.69949052,0.46203105,0.18889283,0.01141564,0.28160887,0.55431188,0.29078664,0.66505014,0.00000000
0.31515758,1.70796795,0.46470554,0.18847686,0.01210133,0.28080918,0.53113594,0.29492441,0.66292792,0.00000000
0.32116058,1.72093048,0.46859585,0.18871705,0.01284577,0.28110509,0.50822974,0.29955429,0.66211219,0.00000000
0.32716358,1.73934285,0.47397973,0.18973103,0.01365167,0.28268745,0.48607345,0.30480175,0.66305123,0.00000000
0.33316658,1.76401469,0.48109008,0.19161505,0.01451996,0.28571503,0.46512069,0.31077262,0.66614057,0.00000000
0.33916958,1.79555748,0.49010183,0.19443915,0.01544951,0.29030794,0.44578561,0.31754602,0.67170540,0.00000000
0.34517259,1.83434888,0.50112103,0.19824331,0.01643689,0.29654240,0.42843238,0.32516826,0.67998576,0.00000000
0.35117559,1.88050668,0.51417664,0.20303483,0.01747622,0.30444721,0.41336726,0.33364801,0.69112525,0.00000000
0.35717859,1.93387319,0.52921553,0.20878698,0.01855915,0.31400196,0.40083356,0.34295321,0.70516383,0.00000000
0.36318159,1.99401147,0.54610096,0.21543910,0.01967494,0.32513710,0.39100934,0.35300965,0.72203497,0.00000000
0.36918459,2.06021328,0.56461465,0.22289801,0.02081066,0.33773588,0.38400797,0.36370164,0.74156739,0.00000000
0.37518759,2.13151905,0.58446251,0.23104081,0.02195150,0.35163799,0.37988097,0.37487447,0.76349126,0.00000000
0.38119060,2.20674865,0.60528377,0.23971887,0.02308123,0.36664479,0.37862310,0.38633891,0.78744861,0.00000000
0.38719360,2.28454209,0.62666306,0.24876289,0.02418271,0.38252597,0.38017899,0.39787737,0.81300746,0.00000000
0.39319660,2.36340805,0.64814512,0.25798878,0.02523847,0.39902712,0.38445101,0.40925151,0.83967902,0.00000000
0.39919960,2.44177810,0.66925122,0.26720412,0.02623137,0.41587814,0.39130762,0.42021104,0.86693704,0.00000000
0.40520260,2.51806419,0.68949677,0.27621490,0.02714524,0.43280187,0.40059189,0.43050316,0.89423849,0.00000000
0.41120560,2.59071648,0.70840912,0.28483217,0.02796551,0.44952279,0.41212945,0.43988230,0.92104442,0.00000000
0.41720860,2.65827894,0.72554478,0.29287847,0.02867984,0.46577512,0.42573567,0.44811966,0.94684011,0.00000000
0.42321161,2.71943991,0.74050528,0.30019353,0.02927854,0.48131023,0.44122140,0.45501196,0.97115338,0.00000000
0.42921461,2.77307530,0.75295090,0.30663917,0.02975506,0.49590291,0.45839731,0.46038918,0.99357031,0.00000000
0.43521761,2.81828242,0.76261163,0.31210307,0.03010617,0.50935626,0.47707641,0.46412072,1.01374752,0.00000000
0.44122061,2.85440297,0.76929495,0.31650133,0.03033216,0.52150513,0.49707494,0.46611976,1.03142060,0.00000000
0.44722361,2.88103434,0.77289006,0.31977970,0.03043675,0.53221783,0.51821163,0.46634568,1.04640823,0.00000000
0.45322661,2.89802897,0.77336852,0.32191347,0.03042697,0.54139643,0.54030552,0.46480431,1.05861206,0.00000000
0.45922961,2.90548229,0.77078143,0.32290614,0.03031285,0.54897548,0.56317286,0.46154621,1.06801254,0.00000000
0.46523262,2.90371031,0.76525335,0.32278686,0.03010696,0.55491947,0.58662323,0.45666302,1.07466095,0.00000000
0.47123562,2.89321859,0.75697342,0.32160699,0.02982392,0.55921931,0.61045562,0.45028215,1.07866853,0.00000000
0.47723862,2.87466460,0.74618435,0.31943587,0.02947986,0.56188807,0.63445481,0.44256018,1.08019323,0.00000000
0.48324162,2.84881591,0.73316989,0.31635621,0.02909173,0.56295633,0.65838857,0.43367535,1.07942528,0.00000000
0.48924462,2.81650688,0.71824154,0.31245920,0.02867675,0.56246754,0.68200606,0.42381956,1.07657222,0.00000000
0.49524762,2.77859625,0.70172522,0.30783978,0.02825183,0.56047362,0.70503796,0.41319033,1.07184467,0.00000000
0.50125063,2.73592804,0.68394859,0.30259223,0.02783304,0.55703117,0.72719829,0.40198320,1.06544335,0.00000000
0.50725363,2.68929779,0.66522968,0.29680631,0.02743517,0.55219838,0.74818827,0.39038482,1.05754845,0.00000000
0.51325663,2.63942577,0.64586723,0.29056419,0.02707146,0.54603299,0.76770204,0.37856721,1.04831165,0.00000000
0.51925963,2.58693802,0.62613319,0.28393817,0.02675331,0.53859106,0.78543413,0.36668326,1.03785120,0.00000000
0.52526263,2.53235600,0.60626748,0.27698940,0.02649022,0.52992689,0.80108828,0.35486370,1.02625030,0.00000000
0.53126563,2.47609441,0.58647513,0.26976740,0.02628980,0.52009368,0.81438729,0.34321554,1.01355852,0.00000000
0.53726863,2.41846676,0.56692562,0.26231054,0.02615783,0.50914494,0.82508319,0.33182192,0.99979603,0.00000000
0.54327164,2.35969751,0.54775418,0.25464722,0.02609846,0.49713645,0.83296732,0.32074323,0.98496025,0.00000000
0.54927464,2.29993935,0.52906476,0.24679760,0.02611442,0.48412845,0.83787959,0.31001932,0.96903401,0.00000000
0.55527764,2.23929380,0.51093420,0.23877584,0.02620727,0.47018785,0.83971641,0.29967250,0.95199487,0.00000000
0.56128064,2.17783351,0.49341712,0.23059254,0.02637768,0.45539021,0.83843668,0.28971106,0.93382459,0.00000000
0.56728364,2.11562437,0.47655116,0.22225717,0.02662562,0.43982135,0.83406556,0.28013306,0.91451815,0.00000000
0.57328664,2.05274584,0.46036206,0.21378049,0.02695059,0.42357835,0.82669563,0.27093003,0.89409167,0.00000000
0.57928964,1.98930813,0.44486832,0.20517661,0.02735172,0.40676977,0.81648529,0.26209045,0.87258867,0.00000000
0.58529265,1.92546532,0.43008499,0.19646472,0.02782787,0.38951527,0.80365457,0.25360273,0.85008431,0.00000000
0.59129565,1.86142358,0.41602664,0.18767026,0.02837758,0.37194430,0.78847837,0.24545757,0.82668743,0.00000000
0.59729865,1.79744448,0.40270918,0.17882566,0.02899904,0.35419433,0.77127756,0.23764967,0.80254032,0.00000000
0.60330165,1.73384338,0.39015072,0.16997054,0.02968991,0.33640832,0.75240836,0.23017871,0.77781630,0.00000000
0.60930465,1.67098345,0.37837144,0.16115131,0.03044714,0.31873193,0.73225059,0.22304967,0.75271550,0.00000000
0.61530765,1.60926616,0.36739273,0.15242052,0.03126679,0.30131046,0.71119530,0.21627259,0.72745911,0.00000000
0.62131066,1.54911903,0.35723569,0.14383565,0.03214379,0.28428578,0.68963254,0.20986184,0.70228263,0.00000000
0.62731366,1.49098188,0.34791935,0.13545778,0.03307173,0.26779337,0.66793970,0.20383512,0.67742858,0.00000000
0.63331666,1.43529259,0.33945875,0.12735001,0.03404268,0.25195972,0.64647110,0.19821219,0.65313921,0.00000000
0.63931966,1.38247338,0.33186310,0.11957588,0.03504712,0.23690019,0.62554916,0.19301364,0.62964962,0.00000000
0.64532266,1.33291848,0.32513428,0.11219777,0.03607387,0.22271738,0.60545751,0.18825969,0.60718165,0.00000000
0.65132566,1.28698386,0.31926572,0.10527540,0.03711014,0.20950013,0.58643623,0.18396921,0.58593899,0.00000000
0.65732866,1.24497941,0.31424178,0.09886454,0.03814164,0.19732309,0.56867928,0.18015890,0.56610334,0.00000000
0.66333167,1.20716386,0.31003770,0.09301587,0.03915284,0.18624686,0.55233399,0.17684278,0.54783209,0.00000000
0.66933467,1.17374218,0.30661992,0.08777411,0.04012724,0.17631865,0.53750247,0.17403187,0.53125713,0.00000000
0.67533767,1.14486546,0.30394694,0.08317731,0.04104771,0.16757328,0.52424460,0.17173417,0.51648475,0.00000000
0.68134067,1.12063251,0.30197042,0.07925644,0.04189698,0.16003442,0.51258223,0.16995468,0.50359650,0.00000000
0.68734367,1.10109293,0.30063641,0.07603504,0.04265802,0.15371594,0.50250422,0.16869560,0.49265055,0.00000000
0.69334667,1.08625079,0.29988670,0.07352911,0.04331454,0.14862327,0.49397185,0.16795644,0.48368340,0.00000000
0.69934967,1.07606850,0.29966002,0.07174703,0.04385146,0.14475454,0.48692429,0.16773410,0.47671159,0.00000000
0.70535268,1.07047022,0.29989312,0.07068959,0.04425531,0.14210146,0.48128364,0.16802286,0.47173314,0.00000000
0.71135568,1.06934442,0.30052147,0.07035002,0.04451462,0.14064993,0.47695944,0.16881408,0.46872865,0.00000000
0.71735868,1.07254533,0.30147983,0.07071401,0.04462024,0.14038015,0.47385230,0.17009583,0.46766176,0.00000000
0.72336168,1.07989312,0.30270238,0.07175972,0.04456556,0.14126641,0.47185662,0.17185224,0.46847913,0.00000000
0.72936468,1.09117292,0.30412269,0.07345781,0.04434670,0.14327654,0.47086239,0.17406278,0.47110981,0.00000000
0.73536768,1.10613291,0.30567348,0.07577140,0.04396255,0.14637096,0.47075609,0.17670139,0.47546431,0.00000000
0.74137069,1.12448176,0.30728628,0.07865607,0.04341475,0.15050166,0.47142084,0.17973561,0.48143333,0.00000000
0.74737369,1.14588602,0.30889109,0.08205995,0.04270762,0.15561100,0.47273608,0.18312581,0.48888664,0.00000000
0.75337669,1.16996788,0.31041621,0.08592380,0.04184796,0.16163063,0.47457680,0.18682458,0.49767214,0.00000000
0.75937969,1.19630392,0.31178822,0.09018133,0.04084482,0.16848055,0.47681283,0.19077632,0.50761545,0.00000000
0.76538269,1.22442529,0.31293224,0.09475956,0.03970922,0.17606854,0.47930823,0.19491720,0.51852021,0.00000000
0.77138569,1.25381989,0.31377263,0.09957948,0.03845383,0.18429000,0.48192100,0.19917557,0.53016943,0.00000000
0.77738869,1.28393667,0.31423388,0.10455689,0.03709259,0.19302833,0.48450343,0.20347264,0.54232766,0.00000000
0.78339170,1.31419237,0.31424200,0.10960349,0.03564040,0.20215594,0.48690301,0.20772378,0.55474447,0.00000000
0.78939470,1.34398067,0.31372610,0.11462819,0.03411274,0.21153581,0.48896415,0.21184008,0.56715881,0.00000000
0.79539770,1.37268351,0.31262024,0.11953870,0.03252532,0.22102370,0.49053049,0.21573037,0.57930433,0.00000000
0.80140070,1.39968425,0.31086540,0.12424327,0.03089377,0.23047091,0.49144796,0.21930349,0.59091555,0.00000000
0.80740370,1.42438223,0.30841145,0.12865257,0.02923335,0.23972738,0.49156825,0.22247077,0.60173429,0.00000000
0.81340670,1.44620797,0.30521903,0.13268166,0.02755870,0.24864526,0.49075275,0.22514859,0.61151649,0.00000000
0.81940970,1.46463845,0.30126122,0.13625202,0.02588361,0.25708243,0.48887649,0.22726085,0.62003871,0.00000000
0.82541271,1.47921148,0.29652482,0.13929341,0.02422088,0.26490611,0.48583207,0.22874139,0.62710418,0.00000000
0.83141571,1.48953865,0.29101128,0.14174564,0.02258215,0.27199625,0.48153331,0.22953596,0.63254802,0.00000000
0.83741871,1.49531601,0.28473707,0.14356011,0.02097783,0.27824838,0.47591829,0.22960394,0.63624130,0.00000000
0.84342171,1.49633180,0.27773359,0.14470095,0.01941706,0.28357612,0.46895172,0.22891945,0.63809380,0.00000000
0.84942471,1.49247105,0.27004650,0.14514591,0.01790766,0.28791276,0.46062643,0.22747203,0.63805518,0.00000000
0.85542771,1.48371643,0.26173448,0.14488670,0.01645619,0.29121227,0.45096386,0.22526661,0.63611461,0.00000000
0.86143072,1.47014554,0.25286763,0.14392896,0.01506792,0.29344934,0.44001354,0.22232302,0.63229888,0.00000000
0.86743372,1.45192467,0.24352534,0.14229175,0.01374696,0.29461868,0.42785151,0.21867486,0.62666895,0.00000000
0.87343672,1.42929928,0.23379396,0.14000661,0.01249630,0.29473353,0.41457787,0.21436791,0.61931536,0.00000000
0.87943972,1.40258191,0.22376419,0.13711625,0.01131789,0.29382351,0.40031331,0.20945815,0.61035256,0.00000000
0.88544272,1.37213800,0.21352844,0.13367286,0.01021276,0.29193200,0.38519519,0.20400941,0.59991272,0.00000000
0.89144572,1.33837053,0.20317819,0.12973620,0.00918110,0.28911310,0.36937292,0.19809095,0.58813913,0.00000000
0.89744872,1.30170421,0.19280158,0.12537155,0.00822235,0.28542849,0.35300324,0.19177492,0.57517974,0.00000000
0.90345173,1.26257017,0.18248112,0.12064758,0.00733534,0.28094435,0.33624538,0.18513391,0.56118119,0.00000000
0.90945473,1.22139181,0.17229189,0.11563419,0.00651832,0.27572843,0.31925643,0.17823873,0.54628351,0.00000000
0.91545773,1.17857256,0.16230006,0.11040058,0.00576910,0.26984758,0.30218711,0.17115644,0.53061599,0.00000000
0.92146073,1.13448612,0.15256189,0.10501344,0.00508510,0.26336573,0.28517814,0.16394881,0.51429409,0.00000000
0.92746373,1.08946940,0.14312319,0.09953545,0.00446343,0.25634252,0.26835724,0.15667117,0.49741783,0.00000000
0.93346673,1.04381848,0.13401923,0.09402403,0.00390099,0.24883250,0.25183696,0.14937176,0.48007142,0.00000000
0.93946973,0.99778738,0.12527511,0.08853053,0.00339446,0.24088498,0.23571335,0.14209145,0.46232410,0.00000000
0.94547274,0.95158963,0.11690646,0.08309966,0.00294043,0.23254445,0.22006540,0.13486400,0.44423210,0.00000000
0.95147574,0.90540196,0.10892048,0.07776932,0.00253540,0.22385143,0.20495526,0.12771650,0.42584147,0.00000000
0.95747874,0.85936992,0.10131715,0.07257066,0.00217585,0.21484372,0.19042909,0.12067029,0.40719137,0.00000000
0.96348174,0.81361458,0.09409068,0.06752848,0.00185827,0.20555779,0.17651849,0.11374192,0.38831776,0.00000000
0.96948474,0.76823978,0.08723090,0.06266175,0.00157921,0.19603023,0.16324228,0.10694429,0.36925693,0.00000000
0.97548774,0.72333938,0.08072466,0.05798431,0.00133526,0.18629915,0.15060853,0.10028778,0.35004882,0.00000000
0.98149075,0.67900382,0.07455719,0.05350561,0.00112317,0.17640530,0.13861668,0.09378133,0.33073970,0.00000000
0.98749375,0.63532561,0.06871317,0.04923155,0.00093978,0.16639290,0.12725966,0.08743333,0.31138416,0.00000000
0.99349675,0.59240341,0.06317775,0.04516516,0.00078210,0.15631005,0.11652578,0.08125240,0.29204617,0.00000000
0.99949975,0.55034451,0.05793721,0.04130737,0.00064731,0.14620875,0.10640045,0.07524785,0.27279929,0.00000000
1.00550275,0.50926552,0.05297944,0.03765757,0.00053275,0.13614445,0.09686752,0.06942998,0.25372595,0.00000000
1.01150575,0.46929158,0.04829420,0.03421407,0.00043598,0.12617522,0.08791040,0.06381014,0.23491588,0.00000000
1.01750875,0.43055403,0.04387316,0.03097448,0.00035472,0.11636065,0.07951268,0.05840049,0.21646392,0.00000000
1.02351176,0.39318701,0.03970974,0.02793595,0.00028692,0.10676037,0.07165859,0.05321373,0.19846732,0.00000000
1.02951476,0.35732318,0.03579880,0.02509530,0.00023069,0.09743261,0.06433309,0.04826257,0.18102266,0.00000000
1.03551776,0.32308912,0.03213632,0.02244904,0.00018437,0.08843253,0.05752177,0.04355923,0.16422280,0.00000000
1.04152076,0.29060056,0.02871891,0.01999340,0.00014644,0.07981077,0.05121057,0.03911480,0.14815385,0.00000000
1.04752376,0.25995799,0.02554337,0.01772420,0.00011560,0.07161207,0.04538544,0.03493874,0.13289242,0.00000000
1.05352676,0.23124285,0.02260631,0.01563682,0.00009069,0.06387411,0.04003193,0.03103837,0.11850337,0.00000000
1.05952976,0.20451450,0.01990372,0.01372607,0.00007069,0.05662670,0.03513483,0.02741847,0.10503809,0.00000000
1.06553277,0.17980826,0.01743076,0.01198613,0.00005475,0.04989122,0.03067782,0.02408099,0.09253331,0.00000000
1.07153577,0.15713444,0.01518148,0.01041052,0.00004214,0.04368043,0.02664324,0.02102494,0.08101070,0.00000000
1.07753877,0.13647849,0.01314882,0.00899206,0.00003222,0.03799858,0.02301202,0.01824637,0.07047694,0.00000000
1.08354177,0.11780208,0.01132453,0.00772294,0.00002447,0.03284186,0.01976366,0.01573848,0.06092450,0.00000000
1.08954477,0.10104517,0.00969934,0.00659475,0.00001847,0.02819902,0.01687631,0.01349188,0.05233282,0.00000000
1.09554777,0.08612871,0.00826309,0.00559859,0.00001384,0.02405224,0.01432705,0.01149493,0.04466998,0.00000000
1.10155078,0.07295798,0.00700502,0.00472523,0.00001031,0.02037820,0.01209216,0.00973413,0.03789465,0.00000000
1.10755378,0.06142618,0.00591405,0.00396522,0.00000762,0.01714911,0.01014753,0.00819460,0.03195821,0.00000000
1.11355678,0.05141832,0.00497915,0.00330909,0.00000560,0.01433384,0.00846902,0.00686057,0.02680702,0.00000000
1.11955978,0.04281502,0.00418968,0.00274749,0.00000409,0.01189908,0.00703297,0.00571584,0.02238468,0.00000000
1.12556278,0.03549624,0.00353581,0.00227138,0.00000296,0.00981031,0.00581659,0.00474432,0.01863423,0.00000000
1.13156578,0.02934470,0.00300885,0.00187217,0.00000213,0.00803279,0.00479845,0.00393042,0.01550021,0.00000000
1.13756878,0.02424906,0.00260169,0.00154184,0.00000152,0.00653236,0.00395882,0.00325952,0.01293058,0.00000000
1.14357179,0.02010662,0.00230910,0.00127309,0.00000108,0.00527613,0.00328016,0.00271825,0.01087840,0.00000000
1.14957479,0.01682566,0.00212813,0.00105944,0.00000076,0.00423303,0.00274737,0.00229490,0.00930339,0.00000000
1.15557779,0.01432740,0.00205838,0.00089529,0.00000053,0.00337418,0.00234822,0.00197961,0.00817316,0.00000000
1.16158079,0.01254746,0.00210232,0.00077599,0.00000037,0.00267322,0.00207360,0.00176460,0.00746433,0.00000000
1.16758379,0.01143706,0.00226556,0.00069786,0.00000026,0.00210643,0.00191785,0.00164433,0.00716345,0.00000000
1.17358679,0.01096382,0.00255704,0.00065825,0.00000018,0.00165279,0.00187899,0.00161561,0.00726769,0.00000000
1.17958979,0.01111226,0.00298925,0.00065548,0.00000012,0.00129398,0.00195906,0.00167768,0.00778540,0.00000000
1.18559280,0.01188402,0.00357830,0.00068888,0.00000008,0.00101426,0.00216434,0.00183221,0.00873649,0.00000000
1.19159580,0.01329775,0.00434403,0.00075873,0.00000005,0.00080034,0.00250565,0.00208333,0.01015261,0.00000000
1.19759880,0.01538880,0.00530991,0.00086620,0.00000004,0.00064122,0.00299856,0.00243751,0.01207719,0.00000000
1.20360180,0.01820860,0.00650299,0.00101332,0.00000002,0.00052798,0.00366366,0.00290352,0.01456518,0.00000000
1.20960480,0.02182367,0.00795359,0.00120285,0.00000002,0.00045362,0.00452674,0.00349223,0.01768266,0.00000000
1.21560780,0.02631440,0.00969494,0.00143823,0.00000001,0.00041280,0.00561895,0.00421642,0.02150605,0.00000000
1.22161081,0.03177336,0.01176267,0.00172343,0.00000001,0.00040172,0.00697680,0.00509050,0.02612110,0.00000000
1.22761381,0.03830323,0.01419406,0.00206282,0.00000000,0.00041788,0.00864214,0.00613019,0.03162140,0.00000000
1.23361681,0.04601429,0.01702724,0.00246099,0.00000000,0.00045995,0.01066193,0.00735208,0.03810661,0.00000000
1.23961981,0.05502142,0.02030010,0.00292261,0.00000000,0.00052758,0.01308784,0.00877317,0.04568015,0.00000000
1.24562281,0.06544058,0.02404910,0.00345219,0.00000000,0.00062126,0.01597558,0.01041031,0.05444648,0.00000000
1.25162581,0.07738487,0.02830790,0.00405389,0.00000000,0.00074217,0.01938405,0.01227958,0.06450794,0.00000000
1.25762881,0.09096005,0.03310586,0.00473128,0.00000000,0.00089205,0.02337410,0.01439557,0.07596116,0.00000000
1.26363182,0.10625976,0.03846650,0.00548707,0.00000000,0.00107304,0.02800709,0.01677070,0.08889299,0.00000000
1.26963482,0.12336037,0.04440580,0.00632297,0.00000000,0.00128753,0.03334301,0.01941440,0.10337629,0.00000000
1.27563782,0.14231574,0.05093062,0.00723932,0.00000000,0.00153805,0.03943840,0.02233236,0.11946536,0.00000000
1.28164082,0.16315192,0.05803718,0.00823501,0.00000000,0.00182706,0.04634392,0.02552577,0.13719136,0.00000000
1.28764382,0.18586205,0.06570957,0.00930719,0.00000000,0.00215682,0.05410175,0.02899058,0.15655787,0.00000000
1.29364682,0.21040168,0.07391869,0.01045116,0.00000000,0.00252924,0.06274275,0.03271689,0.17753662,0.00000000
1.29964982,0.23668474,0.08262128,0.01166029,0.00000000,0.00294568,0.07228366,0.03668845,0.20006378,0.00000000
