energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.41870935,2.04163803,-1.44162768,0.39114557,-0.38832947,0.27546506,-0.30004469,0.13247235,-0.18671180,1.35369189,-0.24919950,0.00060996,-0.00000114,0.06908903,-0.19790693,0.01846463,-0.00550884,0.39486919,-0.82602022
-3.41270635,2.01194616,-1.38878011,0.39085649,-0.37471081,0.27211339,-0.28750020,0.13067378,-0.17635975,1.33632676,-0.24222254,0.00064887,-0.00000091,0.06605911,-0.18880696,0.01809644,-0.00539894,0.38600098,-0.79773657
-3.40670335,1.98518067,-1.33416267,0.39160847,-0.36065970,0.26958464,-0.27448839,0.12889998,-0.16627229,1.32096453,-0.23500399,0.00068876,-0.00000072,0.06291300,-0.18087919,0.01765701,-0.00530411,0.37736962,-0.76621082
-3.40070035,1.96170116,-1.27760931,0.39334817,-0.34610564,0.26793182,-0.26103427,0.12718886,-0.15639936,1.30788233,-0.22744662,0.00072939,-0.00000057,0.05967547,-0.17381075,0.01715366,-0.00521571,0.36900788,-0.73182928
-3.39469735,1.94185356,-1.21910081,0.39603770,-0.33101923,0.26720024,-0.24719063,0.12557687,-0.14670971,1.29734302,-0.21948298,0.00077045,-0.00000044,0.05637458,-0.16732435,0.01659508,-0.00512636,0.36094437,-0.69503552
-3.38869435,1.92595775,-1.15875198,0.39965689,-0.31540944,0.26742666,-0.23303349,0.12409791,-0.13718930,1.28958451,-0.21107499,0.00081164,-0.00000034,0.05304083,-0.16118207,0.01599102,-0.00503002,0.35320281,-0.65631381
-3.38269135,1.91429518,-1.09679485,0.40420494,-0.29931957,0.26863864,-0.21865712,0.12278242,-0.12783917,1.28480917,-0.20221257,0.00085260,-0.00000026,0.04970607,-0.15518740,0.01535200,-0.00492197,0.34580116,-0.61617242
-3.37668834,1.90709707,-1.03355897,0.40970150,-0.28282241,0.27085406,-0.20416879,0.12165649,-0.11867279,1.28317417,-0.19291140,0.00089301,-0.00000020,0.04640245,-0.14918559,0.01468890,-0.00479884,0.33875072,-0.57512733
-3.37068534,1.90453436,-0.96945010,0.41618722,-0.26601474,0.27408088,-0.18968357,0.12074133,-0.10971331,1.28478319,-0.18320992,0.00093249,-0.00000015,0.04316144,-0.14306261,0.01401269,-0.00465850,0.33205526,-0.53368695
-3.36468234,1.90670985,-0.90492821,0.42372371,-0.24901149,0.27831721,-0.17531929,0.12005283,-0.10099063,1.28968026,-0.17316595,0.00097073,-0.00000012,0.04001281,-0.13674283,0.01333402,-0.00449998,0.32571042,-0.49233845
-3.35867934,1.91365317,-0.84048588,0.43239300,-0.23193996,0.28355166,-0.16119208,0.11960153,-0.09253866,1.29784600,-0.16285284,0.00100743,-0.00000009,0.03698385,-0.13018572,0.01266298,-0.00432339,0.31970333,-0.45153608
-3.35267634,1.92531900,-0.77662775,0.44229643,-0.21493407,0.28976399,-0.14741231,0.11939269,-0.08439276,1.30919663,-0.15235549,0.00104230,-0.00000006,0.03409860,-0.12338169,0.01200880,-0.00412973,0.31401263,-0.41169168
-3.34667334,1.94158848,-0.71385181,0.45355294,-0.19812905,0.29692600,-0.13408138,0.11942666,-0.07658749,1.32358580,-0.14176637,0.00107513,-0.00000005,0.03137741,-0.11634748,0.01137960,-0.00392075,0.30860891,-0.37316754
-3.34067034,1.96227398,-0.65263297,0.46629678,-0.18165669,0.30500269,-0.12128904,0.11969948,-0.06915469,1.34080925,-0.13118169,0.00110577,-0.00000004,0.02883654,-0.10912116,0.01078227,-0.00369884,0.30345554,-0.33627164
-3.33466733,1.98712675,-0.59340920,0.48067457,-0.16564116,0.31395346,-0.10911162,0.12020353,-0.06212201,1.36061199,-0.12069771,0.00113411,-0.00000003,0.02648804,-0.10175710,0.01022235,-0.00346679,0.29850996,-0.30125519
-3.32866433,2.01584715,-0.53657063,0.49684171,-0.15019557,0.32373354,-0.09761084,0.12092841,-0.05551182,1.38269775,-0.11040757,0.00116011,-0.00000002,0.02433972,-0.09432100,0.00970393,-0.00322768,0.29372538,-0.26831218
-3.32266133,2.04809671,-0.48245132,0.51495805,-0.13541932,0.33429528,-0.08683332,0.12186177,-0.04934048,1.40674016,-0.10039842,0.00118380,-0.00000001,0.02239537,-0.08688519,0.00922971,-0.00298473,0.28905268,-0.23758091
-3.31665833,2.08351149,-0.43132404,0.53518306,-0.12139616,0.34558944,-0.07681068,0.12299019,-0.04361803,1.43239508,-0.09074913,0.00120526,-0.00000001,0.02065503,-0.07952442,0.00880104,-0.00274113,0.28444271,-0.20914688
-3.31065533,2.12171582,-0.38339755,0.55767029,-0.10819300,0.35756627,-0.06756017,0.12429996,-0.03834813,1.45931349,-0.08152846,0.00122463,-0.00000001,0.01911544,-0.07231208,0.00841801,-0.00249998,0.27984846,-0.18304711
-3.30465233,2.16233570,-0.33881637,0.58256137,-0.09585948,0.37017633,-0.05908561,0.12577782,-0.03352831,1.48715422,-0.07279381,0.00124210,-0.00000001,0.01777048,-0.06531707,0.00807959,-0.00226412,0.27522744,-0.15927518
-3.29864932,2.20501104,-0.29766261,0.60997968,-0.08442803,0.38337110,-0.05137871,0.12741143,-0.02915042,1.51559592,-0.06459050,0.00125787,-0.00000000,0.01661175,-0.05860135,0.00778384,-0.00203610,0.27054371,-0.13778704
-3.29264632,2.24940608,-0.25995964,0.64002368,-0.07391463,0.39710310,-0.04442064,0.12918980,-0.02520127,1.54434752,-0.05695150,0.00127218,-0.00000000,0.01562907,-0.05221808,0.00752803,-0.00181812,0.26576980,-0.11850694
-3.28664332,2.29521731,-0.22567715,0.67276032,-0.06431993,0.41132572,-0.03818361,0.13110340,-0.02166329,1.57315683,-0.04989764,0.00128530,-0.00000000,0.01481106,-0.04621042,0.00730889,-0.00161198,0.26088811,-0.10133358
-3.28064032,2.34217850,-0.19473721,0.70821856,-0.05563070,0.42599264,-0.03263262,0.13314413,-0.01851539,1.60181659,-0.04343819,0.00129745,-0.00000000,0.01414560,-0.04061093,0.00712282,-0.00141905,0.25589195,-0.08614598
-3.27463732,2.39006246,-0.16702117,0.74638325,-0.04782169,0.44105691,-0.02772713,0.13530504,-0.01573374,1.63016783,-0.03757178,0.00130889,-0.00000001,0.01362026,-0.03544154,0.00696603,-0.00124033,0.25078597,-0.07280905
-3.26863432,2.43867951,-0.14237685,0.78718980,-0.04085746,0.45646961,-0.02342265,0.13757995,-0.01329253,1.65810025,-0.03228755,0.00131982,-0.00000001,0.01322271,-0.03071386,0.00683478,-0.00107640,0.24558606,-0.06117865
-3.26263132,2.48787264,-0.12062585,0.83051958,-0.03469451,0.47217836,-0.01967229,0.13996280,-0.01116480,1.68554964,-0.02756646,0.00133042,-0.00000001,0.01294095,-0.02642995,0.00672549,-0.00092749,0.24031863,-0.05110617
-3.25662831,2.53750976,-0.10157070,0.87619655,-0.02928323,0.48812561,-0.01642809,0.14244701,-0.00932305,1.71249247,-0.02338276,0.00134084,-0.00000001,0.01276357,-0.02258339,0.00663490,-0.00079349,0.23501942,-0.04244237
-3.25062531,2.58747338,-0.08500165,0.92398521,-0.02456992,0.50424681,-0.01364221,0.14502465,-0.00773991,1.73893800,-0.01970543,0.00135119,-0.00000002,0.01267985,-0.01916039,0.00656016,-0.00067404,0.22973176,-0.03504070
-3.24462231,2.63764851,-0.07070286,0.97359012,-0.02049864,0.52046871,-0.01126801,0.14768571,-0.00638866,1.76491821,-0.01649962,0.00136152,-0.00000003,0.01267983,-0.01614118,0.00649893,-0.00056853,0.22450444,-0.02875992
-3.23861931,2.68790944,-0.05845805,1.02465709,-0.01701298,0.53670781,-0.00926086,0.15041730,-0.00524365,1.79047636,-0.01372807,0.00137185,-0.00000004,0.01275428,-0.01350133,0.00644939,-0.00047620,0.21938932,-0.02346616
-3.23261631,2.73810631,-0.04805524,1.07677613,-0.01405755,0.55286913,-0.00757888,0.15320309,-0.00428068,1.81565462,-0.01135232,0.00138215,-0.00000005,0.01289472,-0.01121303,0.00641025,-0.00039614,0.21443878,-0.01903437
-3.22661331,2.78805243,-0.03929089,1.12948630,-0.01157940,0.56884538,-0.00618344,0.15602273,-0.00347723,1.84048164,-0.00933393,0.00139235,-0.00000007,0.01309325,-0.00924637,0.00638079,-0.00032735,0.20970311,-0.01534935
-3.22061031,2.83751318,-0.03197318,1.18228231,-0.00952916,0.58451678,-0.00503962,0.15885155,-0.00281271,1.86496078,-0.00763538,0.00140234,-0.00000010,0.01334252,-0.00757038,0.00636074,-0.00026881,0.20522803,-0.01230628
-3.21460730,2.88619737,-0.02592453,1.23462286,-0.00786203,0.59975143,-0.00411647,0.16166052,-0.00226850,1.88905972,-0.00622095,0.00141199,-0.00000013,0.01363558,-0.00615402,0.00635028,-0.00021949,0.20105248,-0.00981096
-3.20860430,2.93375185,-0.02098352,1.28594044,-0.00653863,0.61440646,-0.00338723,0.16441631,-0.00182810,1.91270210,-0.00505736,0.00142112,-0.00000018,0.01396578,-0.00496699,0.00634993,-0.00017838,0.19720670,-0.00777965
-3.20260130,2.97975983,-0.01700611,1.33565246,-0.00552561,0.62832988,-0.00282939,0.16708177,-0.00147706,1.93576185,-0.00411428,0.00142953,-0.00000024,0.01432671,-0.00398032,0.00636048,-0.00014453,0.19371079,-0.00613879
-3.19659830,3.02374342,-0.01386638,1.38317332,-0.00479616,0.64136323,-0.00242482,0.16961656,-0.00120302,1.95806046,-0.00336471,0.00143703,-0.00000032,0.01471213,-0.00316688,0.00638286,-0.00011704,0.19057385,-0.00482445
-3.19059530,3.06517043,-0.01145679,1.42792709,-0.00433045,0.65334486,-0.00215970,0.17197800,-0.00099561,1.97936773,-0.00278522,0.00144338,-0.00000042,0.01511594,-0.00250169,0.00641806,-0.00009512,0.18779357,-0.00378176
-3.18459230,3.10346541,-0.00968809,1.46936029,-0.00411587,0.66411383,-0.00202452,0.17412219,-0.00084638,1.99940579,-0.00235609,0.00144834,-0.00000054,0.01553216,-0.00196210,0.00646703,-0.00007807,0.18535651,-0.00296414
-3.17858929,3.13802463,-0.00848896,1.50695447,-0.00414723,0.67351427,-0.00201403,0.17600526,-0.00074872,2.01785664,-0.00206133,0.00145167,-0.00000071,0.01595501,-0.00152791,0.00653057,-0.00006526,0.18323884,-0.00233267
-3.17258629,3.16823445,-0.00780536,1.54023808,-0.00442690,0.68140015,-0.00212710,0.17758467,-0.00069773,2.03437260,-0.00188868,0.00145314,-0.00000091,0.01637890,-0.00118131,0.00660924,-0.00005621,0.18140770,-0.00185529
-3.16658329,3.19349228,-0.00759981,1.56879714,-0.00496475,0.68764002,-0.00236670,0.17882068,-0.00069012,2.04858958,-0.00182949,0.00145249,-0.00000117,0.01679856,-0.00090682,0.00670329,-0.00005049,0.17982293,-0.00150615
-3.16058029,3.21322939,-0.00785049,1.59228449,-0.00577817,0.69212189,-0.00273967,0.17967767,-0.00072411,2.06014234,-0.00187858,0.00144950,-0.00000148,0.01720914,-0.00069117,0.00681262,-0.00004780,0.17843913,-0.00126499
-3.15457729,3.22693454,-0.00855023,1.61042711,-0.00689182,0.69475767,-0.00325663,0.18012553,-0.00079926,2.06868130,-0.00203406,0.00144395,-0.00000187,0.01760626,-0.00052310,0.00693670,-0.00004791,0.17720812,-0.00111657
-3.14857429,3.23417734,-0.00970547,1.62303151,-0.00833740,0.69548735,-0.00393174,0.18014080,-0.00091641,2.07388989,-0.00229711,0.00143561,-0.00000234,0.01798618,-0.00039314,0.00707455,-0.00005069,0.17608133,-0.00105018
-3.14257129,3.23463034,-0.01133513,1.62998677,-0.01015318,0.69428244,-0.00478244,0.17970773,-0.00107751,2.07550195,-0.00267171,0.00142431,-0.00000290,0.01834584,-0.00029348,0.00722479,-0.00005606,0.17501237,-0.00105929
-3.13656828,3.22808899,-0.01346939,1.63126546,-0.01238341,0.69114868,-0.00582916,0.17881906,-0.00128553,2.07331806,-0.00316437,0.00140987,-0.00000359,0.01868299,-0.00021770,0.00738557,-0.00006404,0.17395943,-0.00114124
-3.13056528,3.21448841,-0.01614842,1.62692239,-0.01507762,0.68612799,-0.00709490,0.17747653,-0.00154426,2.06722041,-0.00378383,0.00139217,-0.00000440,0.01899628,-0.00016058,0.00755466,-0.00007468,0.17288745,-0.00129709
-3.12456228,3.19391634,-0.01942101,1.61709132,-0.01828960,0.67929936,-0.00860475,0.17569122,-0.00185820,2.05718515,-0.00454066,0.00137108,-0.00000535,0.01928525,-0.00011798,0.00772949,-0.00008807,0.17177004,-0.00153153
-3.11855928,3.16662167,-0.02334312,1.60197995,-0.02207634,0.67077889,-0.01038537,0.17348349,-0.00223242,2.04329198,-0.00544692,0.00134655,-0.00000646,0.01955046,-0.00008658,0.00790720,-0.00010435,0.17059100,-0.00185288
-3.11255628,3.13301825,-0.02797633,1.58186359,-0.02649668,0.66071887,-0.01246432,0.17088270,-0.00267234,2.02573023,-0.00651575,0.00131856,-0.00000776,0.01979345,-0.00006382,0.00808474,-0.00012366,0.16934534,-0.00227325
-3.10655328,3.09368360,-0.03338626,1.55707769,-0.03160981,0.64930600,-0.01486937,0.16792667,-0.00318359,2.00480127,-0.00776094,0.00128711,-0.00000925,0.02001677,-0.00004772,0.00825896,-0.00014618,0.16803986,-0.00280875
-3.10055028,3.04935273,-0.03964094,1.52800977,-0.03747373,0.63675876,-0.01762772,0.16466091,-0.00377179,1.98091711,-0.00919642,0.00125230,-0.00001094,0.02022396,-0.00003681,0.00842667,-0.00017204,0.16669324,-0.00347975
-3.09454727,3.00090717,-0.04680915,1.49509115,-0.04414353,0.62332422,-0.02076521,0.16113759,-0.00444238,1.95459495,-0.01083591,0.00121423,-0.00001286,0.02041953,-0.00003002,0.00858479,-0.00020137,0.16533559,-0.00431129
-3.08854427,2.94935955,-0.05495886,1.45878869,-0.05166979,0.60927420,-0.02430554,0.15741442,-0.00520046,1.92644812,-0.01269234,0.00117310,-0.00001502,0.02060890,-0.00002661,0.00873043,-0.00023428,0.16400752,-0.00533345
-3.08254127,2.89583424,-0.06415583,1.41959700,-0.06009699,0.59490100,-0.02826951,0.15355338,-0.00605054,1.89717336,-0.01477753,0.00112913,-0.00001741,0.02079838,-0.00002612,0.00886097,-0.00027081,0.16275878,-0.00658183
-3.07653827,2.84154469,-0.07446234,1.37803121,-0.06946216,0.58051294,-0.03267438,0.14961935,-0.00699648,1.86753516,-0.01710172,0.00108260,-0.00002006,0.02099506,-0.00002837,0.00897417,-0.00031094,0.16164659,-0.00809799
-3.07053527,2.78776815,-0.08593627,1.33462055,-0.07979390,0.56642957,-0.03753338,0.14567874,-0.00804128,1.83834743,-0.01967330,0.00103386,-0.00002295,0.02120676,-0.00003334,0.00906823,-0.00035460,0.16073354,-0.00992982
-3.06453227,2.73581849,-0.09863059,1.28990271,-0.09111174,0.55297692,-0.04285544,0.14179813,-0.00918705,1.81045324,-0.02249856,0.00098327,-0.00002609,0.02144193,-0.00004126,0.00914187,-0.00040162,0.16008538,-0.01213191
-3.05852926,2.68701788,-0.11259319,1.24441897,-0.10342613,0.54048265,-0.04864515,0.13804294,-0.01043494,1.78470324,-0.02558156,0.00093125,-0.00002948,0.02170952,-0.00005252,0.00919433,-0.00045177,0.15976867,-0.01476574
-3.05252626,2.64266816,-0.12786736,1.19870997,-0.11673899,0.52927128,-0.05490303,0.13447616,-0.01178521,1.76193351,-0.02892411,0.00087824,-0.00003309,0.02201885,-0.00006772,0.00922546,-0.00050470,0.15984832,-0.01789969
-3.04652326,2.60402254,-0.14449268,1.15331196,-0.13104511,0.51965951,-0.06162618,0.13115728,-0.01323726,1.74294352,-0.03252594,0.00082471,-0.00003693,0.02237948,-0.00008767,0.00923567,-0.00056002,0.16038527,-0.02160886
-3.04052026,2.57225835,-0.16250655,1.10875328,-0.14633410,0.51195155,-0.06880930,0.12814119,-0.01478978,1.72847491,-0.03638492,0.00077113,-0.00004098,0.02280099,-0.00011337,0.00922595,-0.00061721,0.16143427,-0.02597454
-3.03451726,2.54845141,-0.18194617,1.06555080,-0.16259331,0.50643463,-0.07644603,0.12547741,-0.01644104,1.71919168,-0.04049751,0.00071796,-0.00004521,0.02329281,-0.00014608,0.00919781,-0.00067572,0.16304186,-0.03108337
-3.02851426,2.53355255,-0.20285097,1.02420615,-0.17981128,0.50337446,-0.08453068,0.12320927,-0.01818905,1.71566248,-0.04485921,0.00066569,-0.00004962,0.02386397,-0.00018731,0.00915327,-0.00073494,0.16524466,-0.03702614
-3.02251126,2.52836676,-0.22526535,0.98520138,-0.19798188,0.50301084,-0.09306031,0.12137338,-0.02003198,1.71834539,-0.04946526,0.00061474,-0.00005418,0.02452282,-0.00023884,0.00909473,-0.00079422,0.16806798,-0.04389605
-3.01650825,2.53353513,-0.24924161,0.94899402,-0.21710889,0.50555321,-0.10203702,0.11999918,-0.02196846,1.72757554,-0.05431123,0.00056555,-0.00005889,0.02527678,-0.00030277,0.00902493,-0.00085290,0.17152475,-0.05178667
-3.01050525,2.54952006,-0.27484285,0.91601133,-0.23721082,0.51117632,-0.11147038,0.11910860,-0.02399795,1.74355593,-0.05939380,0.00051850,-0.00006373,0.02613202,-0.00038154,0.00894687,-0.00091034,0.17561488,-0.06078936
-3.00450225,2.57659355,-0.30214560,0.88664376,-0.25832574,0.52001586,-0.12137999,0.11871587,-0.02612116,1.76635151,-0.06471133,0.00047391,-0.00006871,0.02709315,-0.00047792,0.00886365,-0.00096595,0.18032501,-0.07099034
-2.99849925,2.61482906,-0.33124212,0.86123769,-0.28051583,0.53216424,-0.13179791,0.11882744,-0.02834033,1.79588658,-0.07026454,0.00043209,-0.00007383,0.02816289,-0.00059509,0.00877842,-0.00101921,0.18562854,-0.08246738
-2.99249625,2.66409651,-0.36224196,0.84008753,-0.30387144,0.54766650,-0.14277093,0.11944194,-0.03065953,1.83194539,-0.07605693,0.00039327,-0.00007911,0.02934181,-0.00073661,0.00869423,-0.00106971,0.19148610,-0.09528628
-2.98649325,2.72406072,-0.39527273,0.82342753,-0.32851416,0.56651649,-0.15436240,0.12055025,-0.03308490,1.87417581,-0.08209508,0.00035762,-0.00008456,0.03062800,-0.00090647,0.00861396,-0.00111717,0.19784628,-0.10949720
-2.98049025,2.79418302,-0.43047990,0.81142361,-0.35459889,0.58865339,-0.16665374,0.12213562,-0.03562472,1.92209570,-0.08838871,0.00032529,-0.00009024,0.03201686,-0.00110904,0.00854018,-0.00116147,0.20464657,-0.12513108
-2.97448724,2.87372601,-0.46802544,0.80416550,-0.38231443,0.61395878,-0.17974512,0.12417385,-0.03828945,1.97510190,-0.09495059,0.00029633,-0.00009620,0.03350092,-0.00134917,0.00847510,-0.00120268,0.21181461,-0.14219622
-2.96848424,2.96176145,-0.50808540,0.80165979,-0.41188248,0.64225443,-0.19375559,0.12663353,-0.04109158,2.03248123,-0.10179606,0.00027078,-0.00010248,0.03506971,-0.00163206,0.00842045,-0.00124106,0.21926950,-0.16067540
-2.96248124,3.05718112,-0.55084625,0.80382413,-0.44355496,0.67330092,-0.20882230,0.12947630,-0.04404540,2.09342332,-0.10894246,0.00024859,-0.00010918,0.03670974,-0.00196335,0.00837744,-0.00127706,0.22692324,-0.18052348
-2.95647824,3.15871063,-0.59650019,0.81048332,-0.47760939,0.70679742,-0.22509884,0.13265719,-0.04716657,2.15703496,-0.11640822,0.00022970,-0.00011637,0.03840456,-0.00234900,0.00834668,-0.00131136,0.23468229,-0.20166601
-2.95047524,3.26492625,-0.64523956,0.82136744,-0.51434261,0.74238269,-0.24275266,0.13612505,-0.05047171,2.22235558,-0.12421183,0.00021398,-0.00012415,0.04013490,-0.00279532,0.00832821,-0.00134482,0.24244912,-0.22399871
-2.94447224,3.37427466,-0.69725034,0.83611251,-0.55406267,0.77963758,-0.26196162,0.13982302,-0.05397770,2.28837359,-0.13237061,0.00020128,-0.00013260,0.04187901,-0.00330888,0.00832142,-0.00137846,0.25012373,-0.24738824
-2.93846923,3.48509557,-0.75270522,0.85426395,-0.59707928,0.81808906,-0.28290962,0.14368915,-0.05770107,2.35404356,-0.14089948,0.00019143,-0.00014185,0.04361295,-0.00389644,0.00832511,-0.00141347,0.25760527,-0.27167404
-2.93246623,3.59564733,-0.81175630,0.87528296,-0.64369293,0.85721605,-0.30578146,0.14765712,-0.06165723,2.41830376,-0.14980967,0.00018420,-0.00015196,0.04531117,-0.00456492,0.00833752,-0.00145114,0.26479356,-0.29667164
-2.92646323,3.70413531,-0.87452765,0.89855590,-0.69418305,0.89645688,-0.33075704,0.15165705,-0.06585972,2.48009422,-0.15910746,0.00017937,-0.00016304,0.04694702,-0.00532124,0.00835637,-0.00149283,0.27159066,-0.32217698
-2.92046023,3.80874290,-0.94110811,0.92340651,-0.74879566,0.93521856,-0.35800494,0.15561656,-0.07031941,2.53837497,-0.16879309,0.00017670,-0.00017517,0.04849345,-0.00617230,0.00837897,-0.00153993,0.27790245,-0.34797197
-2.91445723,3.90766495,-1.01154438,0.94911080,-0.80773079,0.97288766,-0.38767573,0.15946190,-0.07504382,2.59214451,-0.17885982,0.00017593,-0.00018839,0.04992374,-0.00712479,0.00840227,-0.00159378,0.28364016,-0.37383082
-2.90845423,3.99914308,-1.08583470,0.97491418,-0.87113021,1.00884260,-0.41989506,0.16311927,-0.08003636,2.64045826,-0.18929319,0.00017682,-0.00020275,0.05121225,-0.00818516,0.00842304,-0.00165563,0.28872210,-0.39952695
-2.90245123,4.08150252,-1.16392321,1.00005030,-0.93906602,1.04246713,-0.45475674,0.16651628,-0.08529580,2.68244682,-0.20007054,0.00017910,-0.00021826,0.05233518,-0.00935945,0.00843794,-0.00172659,0.29307520,-0.42484021
-2.89644822,4.15318955,-1.24569514,1.02376108,-1.01153025,1.07316469,-0.49231620,0.16958356,-0.09081568,2.71733389,-0.21116081,0.00018254,-0.00023490,0.05327142,-0.01065317,0.00844368,-0.00180754,0.29663679,-0.44956382
-2.89044522,4.21280872,-1.33097290,1.04531719,-1.08842632,1.10037315,-0.53258439,0.17225639,-0.09658395,2.74445349,-0.22252455,0.00018690,-0.00025263,0.05400316,-0.01207119,0.00843719,-0.00189913,0.29935625,-0.47351091
-2.88444222,4.25915890,-1.41951313,1.06403813,-1.16956237,1.12357952,-0.57552249,0.17447643,-0.10258266,2.76326608,-0.23411419,0.00019196,-0.00027136,0.05451663,-0.01361761,0.00841569,-0.00200168,0.30119676,-0.49651993
-2.87843922,4.29126694,-1.51100488,1.07931139,-1.25464710,1.14233408,-0.62103760,0.17619346,-0.10878776,2.77337328,-0.24587449,0.00019752,-0.00029096,0.05480265,-0.01529567,0.00837691,-0.00211517,0.30213685,-0.51845887
-2.87243622,4.30841769,-1.60506882,1.09060975,-1.34328829,1.15626350,-0.66897972,0.17736697,-0.11516906,2.77453047,-0.25774323,0.00020342,-0.00031128,0.05485702,-0.01710759,0.00831916,-0.00223923,0.30217190,-0.53922787
-2.86643322,4.31017926,-1.70125777,1.09750615,-1.43499423,1.16508225,-0.71914019,0.17796764,-0.12169030,2.76665701,-0.26965192,0.00020952,-0.00033214,0.05468086,-0.01905453,0.00824145,-0.00237308,0.30131546,-0.55875992
-2.86043022,4.29642232,-1.79905843,1.09968554,-1.52917824,1.16860208,-0.77125179,0.17797863,-0.12830930,2.74984338,-0.28152669,0.00021571,-0.00035331,0.05428073,-0.02113648,0.00814358,-0.00251556,0.29960015,-0.57701983
-2.85442721,4.26733224,-1.89789466,1.09695327,-1.62516632,1.16673884,-0.82499063,0.17739654,-0.13497831,2.72435477,-0.29328918,0.00022192,-0.00037456,0.05366862,-0.02335221,0.00802622,-0.00266514,0.29707827,-0.59400121
-2.84842421,4.22341348,-1.99713231,1.08923971,-1.72220792,1.15951661,-0.87998000,0.17623203,-0.14164441,2.69063078,-0.30485753,0.00022812,-0.00039561,0.05286174,-0.02569921,0.00789093,-0.00281994,0.29382188,-0.60972182
-2.84242121,4.16548535,-2.09608574,1.07660095,-1.81948955,1.14706870,-0.93579608,0.17451007,-0.14825009,2.64928083,-0.31614733,0.00023434,-0.00041618,0.05188219,-0.02817367,0.00774020,-0.00297781,0.28992230,-0.62421752
-2.83641821,4.09466906,-2.19402617,1.05921561,-1.91615114,1.12963549,-0.99197561,0.17226968,-0.15473397,2.60107512,-0.32707263,0.00024064,-0.00043601,0.05075643,-0.03077047,0.00757741,-0.00313631,0.28548903,-0.63753520
-2.83041521,4.01236590,-2.29019191,1.03737799,-2.01130456,1.10755915,-1.04802519,0.16956327,-0.16103158,2.54693117,-0.33754699,0.00024710,-0.00045481,0.04951464,-0.03348319,0.00740679,-0.00329287,0.28064797,-0.64972514
-2.82441221,3.92022714,-2.38380052,1.01148781,-2.10405392,1.08127533,-1.10343223,0.16645548,-0.16707640,2.48789602,-0.34748452,0.00025389,-0.00047233,0.04818995,-0.03630413,0.00723338,-0.00344483,0.27553892,-0.66083343
-2.81840920,3.82011624,-2.47406261,0.98203709,-2.19351695,1.05130215,-1.15767701,0.16302164,-0.17280097,2.42512453,-0.35680110,0.00026119,-0.00048834,0.04681758,-0.03922433,0.00706289,-0.00358951,0.27031245,-0.67089481
-2.81240620,3.71406459,-2.56019728,0.94959468,-2.27884675,1.01822688,-1.21024556,0.15934571,-0.17813810,2.35985427,-0.36541558,0.00026922,-0.00050263,0.04543390,-0.04223366,0.00690166,-0.00372435,0.26512621,-0.67992666
-2.80640320,3.60422204,-2.64144874,0.91478906,-2.35925320,0.98269062,-1.26064298,0.15551803,-0.18302229,2.29337770,-0.37325112,0.00027824,-0.00051506,0.04407550,-0.04532081,0.00675644,-0.00384699,0.26014063,-0.68792441
-2.80040020,3.49280389,-2.71710359,0.87829016,-2.43402311,0.94537186,-1.30840643,0.15163269,-0.18739118,2.22701246,-0.38023660,0.00028852,-0.00052553,0.04277818,-0.04847339,0.00663434,-0.00395536,0.25551432,-0.69485883
-2.79439720,3.38203610,-2.78650830,0.84079076,-2.50253837,0.90696910,-1.35311759,0.14778484,-0.19118705,2.16207074,-0.38630815,0.00030036,-0.00053402,0.04157606,-0.05167795,0.00654258,-0.00404776,0.25139921,-0.70067536
-2.78839420,3.27410045,-2.84908614,0.80298822,-2.56429127,0.86818342,-1.39441368,0.14406784,-0.19435839,2.09982859,-0.39141067,0.00031407,-0.00054054,0.04050062,-0.05492003,0.00648841,-0.00412295,0.24793570,-0.70529568
-2.78239120,3.17108156,-2.90435276,0.76556699,-2.61889643,0.82970145,-1.43199690,0.14057055,-0.19686138,2.04149627,-0.39549937,0.00032995,-0.00054522,0.03958000,-0.05818423,0.00647888,-0.00418024,0.24524790,-0.70862130
-2.77638819,3.07491734,-2.95192986,0.72918256,-2.66609868,0.79217933,-1.46564159,0.13737468,-0.19866126,1.98819051,-0.39854121,0.00034828,-0.00054823,0.03883820,-0.06145421,0.00652069,-0.00421948,0.24343926,-0.71053910
-2.77038519,2.98735448,-2.99155600,0.69444717,-2.70577656,0.75622801,-1.49519879,0.13455249,-0.19973361,1.94090949,-0.40051624,0.00036933,-0.00054984,0.03829457,-0.06471279,0.00662002,-0.00424111,0.24258886,-0.71092841
-2.76438219,2.90991025,-3.02309419,0.66191752,-2.73794132,0.72240052,-1.52059815,0.13216476,-0.20006535,1.90051133,-0.40141864,0.00039334,-0.00055035,0.03796335,-0.06794194,0.00678234,-0.00424620,0.24274827,-0.70966920
-2.75837919,2.84384151,-3.04653548,0.63208485,-2.76273139,0.69118123,-1.54184686,0.13025917,-0.19965543,1.86769659,-0.40125754,0.00042047,-0.00055016,0.03785343,-0.07112290,0.00701230,-0.00423636,0.24393943,-0.70665082
