energy_ev,total_up,Ag_p_up,Ag_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.07503752,0.53193518,0.54664652,0.02571331,0.19513135,0.19867756,0.00113859,0.05588741,0.32034449,0.00000000
0.08104052,0.52995138,0.51915265,0.02599658,0.20153268,0.18905288,0.00090575,0.05759443,0.34317490,0.00000000
0.08704352,0.53274410,0.49555022,0.02650432,0.20914625,0.18252190,0.00071568,0.05959155,0.36765448,0.00000000
0.09304652,0.53999103,0.47579374,0.02722468,0.21788526,0.17893766,0.00056184,0.06184841,0.39349819,0.00000000
0.09904952,0.55133895,0.45982130,0.02814402,0.22764439,0.17813524,0.00043842,0.06433176,0.42039253,0.00000000
0.10505253,0.56640916,0.44755266,0.02924692,0.23830179,0.17993583,0.00034029,0.06700615,0.44799876,0.00000000
0.11105553,0.58480294,0.43888756,0.03051631,0.24972131,0.18415034,0.00026304,0.06983449,0.47595676,0.00000000
0.11705853,0.60610712,0.43370473,0.03193360,0.26175518,0.19058277,0.00020287,0.07277881,0.50388969,0.00000000
0.12306153,0.62990002,0.43186165,0.03347892,0.27424708,0.19903330,0.00015659,0.07580098,0.53140926,0.00000000
0.12906453,0.65575781,0.43319546,0.03513140,0.28703543,0.20930122,0.00012154,0.07886348,0.55812193,0.00000000
0.13506753,0.68326118,0.43752495,0.03686951,0.29995705,0.22118777,0.00009552,0.08193019,0.58363569,0.00000000
0.14107054,0.71200239,0.44465353,0.03867145,0.31285091,0.23449892,0.00007676,0.08496720,0.60756751,0.00000000
0.14707354,0.74159230,0.45437305,0.04051566,0.32556194,0.24904784,0.00006380,0.08794353,0.62955121,0.00000000
0.15307654,0.77166719,0.46646811,0.04238126,0.33794481,0.26465737,0.00005553,0.09083185,0.64924553,0.00000000
0.15907954,0.80189502,0.48072054,0.04424849,0.34986733,0.28116191,0.00005105,0.09360905,0.66634226,0.00000000
0.16508254,0.83198068,0.49691362,0.04609920,0.36121354,0.29840899,0.00004966,0.09625669,0.68057389,0.00000000
0.17108554,0.86166989,0.51483563,0.04791715,0.37188614,0.31626016,0.00005084,0.09876125,0.69172075,0.00000000
0.17708854,0.89075137,0.53428242,0.04968836,0.38180814,0.33459110,0.00005418,0.10111424,0.69961706,0.00000000
0.18309155,0.91905695,0.55505861,0.05140119,0.39092373,0.35329090,0.00005938,0.10331199,0.70415573,0.00000000
0.18909455,0.94645960,0.57697737,0.05304639,0.39919810,0.37226047,0.00006619,0.10535535,0.70529159,0.00000000
0.19509755,0.97286916,0.59985858,0.05461701,0.40661634,0.39140998,0.00007443,0.10724902,0.70304284,0.00000000
0.20110055,0.99822602,0.62352553,0.05610809,0.41318134,0.41065560,0.00008394,0.10900080,0.69749064,0.00000000
0.20710355,1.02249306,0.64780040,0.05751635,0.41891089,0.42991555,0.00009457,0.11062061,0.68877665,0.00000000
0.21310655,1.04564626,0.67249881,0.05883961,0.42383406,0.44910578,0.00010620,0.11211948,0.67709882,0.00000000
0.21910955,1.06766458,0.69742395,0.06007637,0.42798708,0.46813557,0.00011868,0.11350838,0.66270540,0.00000000
0.22511256,1.08851994,0.72236089,0.06122510,0.43140910,0.48690342,0.00013187,0.11479725,0.64588748,0.00000000
0.23111556,1.10816788,0.74707151,0.06228380,0.43413794,0.50529360,0.00014559,0.11599396,0.62697048,0.00000000
0.23711856,1.12653986,0.77129090,0.06324943,0.43620627,0.52317366,0.00015967,0.11710359,0.60630485,0.00000000
0.24312156,1.14353785,0.79472545,0.06411756,0.43763849,0.54039333,0.00017391,0.11812792,0.58425652,0.00000000
0.24912456,1.15903167,0.81705338,0.06488215,0.43844845,0.55678502,0.00018810,0.11906521,0.56119758,0.00000000
0.25512756,1.17285981,0.83792773,0.06553544,0.43863837,0.57216607,0.00020200,0.11991036,0.53749741,0.00000000
0.26113057,1.18483359,0.85698218,0.06606814,0.43819894,0.58634281,0.00021539,0.12065537,0.51351487,0.00000000
0.26713357,1.19474481,0.87383941,0.06646973,0.43711074,0.59911636,0.00022802,0.12129019,0.48959165,0.00000000
0.27313657,1.20237658,0.88812188,0.06672897,0.43534678,0.61028991,0.00023967,0.12180389,0.46604710,0.00000000
0.27913957,1.20751659,0.89946454,0.06683456,0.43287611,0.61967718,0.00025011,0.12218596,0.44317453,0.00000000
0.28514257,1.20997218,0.90752870,0.06677595,0.42966830,0.62711155,0.00025913,0.12242788,0.42123900,0.00000000
0.29114557,1.20958620,0.91201654,0.06654416,0.42569825,0.63245532,0.00026655,0.12252463,0.40047650,0.00000000
0.29714857,1.20625251,0.91268518,0.06613265,0.42095123,0.63560857,0.00027222,0.12247619,0.38109423,0.00000000
0.30315158,1.19992997,0.90935964,0.06553812,0.41542762,0.63651691,0.00027601,0.12228881,0.36327173,0.00000000
0.30915458,1.19065390,0.90194367,0.06476117,0.40914697,0.63517760,0.00027784,0.12197594,0.34716257,0.00000000
0.31515758,1.17854402,0.89042792,0.06380685,0.40215109,0.63164355,0.00027768,0.12155885,0.33289614,0.00000000
0.32116058,1.16380798,0.87489468,0.06268492,0.39450577,0.62602480,0.00027553,0.12106661,0.32057929,0.00000000
0.32716358,1.14674014,0.85551890,0.06140992,0.38630111,0.61848721,0.00027144,0.12053570,0.31029754,0.00000000
0.33316658,1.12771515,0.83256526,0.06000094,0.37765012,0.60924835,0.00026549,0.12000893,0.30211556,0.00000000
0.33916958,1.10717669,0.80638133,0.05848117,0.36868580,0.59857060,0.00025781,0.11953391,0.29607687,0.00000000
0.34517259,1.08562157,0.77738715,0.05687715,0.35955663,0.58675179,0.00024857,0.11916102,0.29220265,0.00000000
0.35117559,1.06358007,0.74606164,0.05521783,0.35042087,0.57411378,0.00023795,0.11894100,0.29048980,0.00000000
0.35717859,1.04159349,0.71292656,0.05353350,0.34143977,0.56098960,0.00022618,0.11892224,0.29090831,0.00000000
0.36318159,1.02019001,0.67852878,0.05185455,0.33277025,0.54770970,0.00021347,0.11914804,0.29339837,0.00000000
0.36918459,0.99986040,0.64342179,0.05021025,0.32455742,0.53458818,0.00020007,0.11965379,0.29786730,0.00000000
0.37518759,0.98103468,0.60814725,0.04862751,0.31692729,0.52190959,0.00018624,0.12046444,0.30418687,0.00000000
0.38119060,0.96406137,0.57321765,0.04712983,0.30998026,0.50991711,0.00017220,0.12159224,0.31219128,0.00000000
0.38719360,0.94919022,0.53910064,0.04573625,0.30378566,0.49880279,0.00015821,0.12303508,0.32167621,0.00000000
0.39319660,0.93655967,0.50620595,0.04446067,0.29837778,0.48870018,0.00014449,0.12477532,0.33239915,0.00000000
0.39919960,0.92618974,0.47487523,0.04331137,0.29375356,0.47967994,0.00013126,0.12677947,0.34408142,0.00000000
0.40520260,0.91798069,0.44537530,0.04229074,0.28987211,0.47174857,0.00011872,0.12899845,0.35641191,0.00000000
0.41120560,0.91171777,0.41789489,0.04139542,0.28665614,0.46485030,0.00010707,0.13136883,0.36905257,0.00000000
0.41720860,0.90708169,0.39254486,0.04061664,0.28399521,0.45887204,0.00009649,0.13381458,0.38164572,0.00000000
0.42321161,0.90366442,0.36936168,0.03994084,0.28175063,0.45365110,0.00008717,0.13624970,0.39382273,0.00000000
0.42921461,0.90098938,0.34831391,0.03935051,0.27976175,0.44898523,0.00007928,0.13858130,0.40521406,0.00000000
0.43521761,0.89853523,0.32931109,0.03882525,0.27785334,0.44464450,0.00007301,0.14071312,0.41546003,0.00000000
0.44122061,0.89576183,0.31221451,0.03834294,0.27584360,0.44038436,0.00006858,0.14254934,0.42422197,0.00000000
0.44722361,0.89213717,0.29684935,0.03788092,0.27355248,0.43595915,0.00006620,0.14399853,0.43119321,0.00000000
0.45322661,0.88716400,0.28301743,0.03741725,0.27080978,0.43113551,0.00006615,0.14497740,0.43610941,0.00000000
0.45922961,0.88040482,0.27051001,0.03693188,0.26746272,0.42570495,0.00006875,0.14541445,0.43875764,0.00000000
0.46523262,0.87150411,0.25912017,0.03640772,0.26338262,0.41949499,0.00007437,0.14525305,0.43898391,0.00000000
0.47123562,0.86020675,0.24865415,0.03583153,0.25847024,0.41237844,0.00008346,0.14445409,0.43669863,0.00000000
0.47723862,0.84637192,0.23894137,0.03519466,0.25265981,0.40428039,0.00009656,0.14299789,0.43187985,0.00000000
0.48324162,0.82998194,0.22984279,0.03449348,0.24592141,0.39518267,0.00011431,0.14088541,0.42457397,0.00000000
0.48924462,0.81114578,0.22125745,0.03372967,0.23826171,0.38512565,0.00013744,0.13813863,0.41489411,0.00000000
0.49524762,0.79009719,0.21312702,0.03291018,0.22972312,0.37420734,0.00016683,0.13480026,0.40301599,0.00000000
0.50125063,0.76718775,0.20543857,0.03204700,0.22038155,0.36258010,0.00020346,0.13093256,0.38917176,0.00000000
0.50725363,0.74287536,0.19822539,0.03115672,0.21034273,0.35044497,0.00024847,0.12661562,0.37364190,0.00000000
0.51325663,0.71770872,0.19156618,0.03025980,0.19973762,0.33804409,0.00030312,0.12194499,0.35674570,0.00000000
0.51925963,0.69230860,0.18558282,0.02937986,0.18871698,0.32565164,0.00036883,0.11702884,0.33883072,0.00000000
0.52526263,0.66734693,0.18043675,0.02854265,0.17744550,0.31356365,0.00044715,0.11198486,0.32026172,0.00000000
0.53126563,0.64352440,0.17632438,0.02777510,0.16609569,0.30208718,0.00053975,0.10693686,0.30140949,0.00000000
0.53726863,0.62154773,0.17347168,0.02710422,0.15484197,0.29152944,0.00064843,0.10201136,0.28264011,0.00000000
0.54327164,0.60210721,0.17212803,0.02655613,0.14385499,0.28218703,0.00077507,0.09733423,0.26430494,0.00000000
0.54927464,0.58585556,0.17255964,0.02615499,0.13329663,0.27433604,0.00092165,0.09302750,0.24673173,0.00000000
0.55527764,0.57338853,0.17504254,0.02592217,0.12331562,0.26822304,0.00109013,0.08920633,0.23021709,0.00000000
0.56128064,0.56522790,0.17985528,0.02587537,0.11404405,0.26405743,0.00128249,0.08597641,0.21502045,0.00000000
0.56728364,0.56180717,0.18727137,0.02602803,0.10559472,0.26200523,0.00150065,0.08343167,0.20135965,0.00000000
0.57328664,0.56346032,0.19755147,0.02638875,0.09805942,0.26218456,0.00174636,0.08165228,0.18940813,0.00000000
0.57928964,0.57041359,0.21093541,0.02696100,0.09150801,0.26466278,0.00202122,0.08070319,0.17929358,0.00000000
0.58529265,0.58278035,0.22763396,0.02774294,0.08598835,0.26945536,0.00232651,0.08063289,0.17109805,0.00000000
0.59129565,0.60055898,0.24782057,0.02872734,0.08152686,0.27652629,0.00266319,0.08147259,0.16485925,0.00000000
0.59729865,0.62363358,0.27162302,0.02990182,0.07812966,0.28579021,0.00303174,0.08323567,0.16057287,0.00000000
0.60330165,0.65177718,0.29911523,0.03124908,0.07578422,0.29711575,0.00343213,0.08591746,0.15819572,0.00000000
0.60930465,0.68465736,0.33030934,0.03274736,0.07446123,0.31033020,0.00386370,0.08949521,0.15764945,0.00000000
0.61530765,0.72184387,0.36514846,0.03437098,0.07411684,0.32522518,0.00432511,0.09392836,0.15882475,0.00000000
0.62131066,0.76281810,0.40350028,0.03609098,0.07469489,0.34156316,0.00481422,0.09915901,0.16158571,0.00000000
0.62731366,0.80698407,0.44515200,0.03787586,0.07612930,0.35908457,0.00532812,0.10511256,0.16577437,0.00000000
0.63331666,0.85368072,0.48980698,0.03969230,0.07834632,0.37751530,0.00586301,0.11169872,0.17121521,0.00000000
0.63931966,0.90219535,0.53708342,0.04150600,0.08126683,0.39657440,0.00641424,0.11881263,0.17771964,0.00000000
0.64532266,0.95177798,0.58651563,0.04328247,0.08480847,0.41598178,0.00697632,0.12633636,0.18509028,0.00000000
0.65132566,1.00165636,0.63755795,0.04498783,0.08888765,0.43546566,0.00754297,0.13414061,0.19312520,0.00000000
0.65732866,1.05105164,0.68959183,0.04658961,0.09342142,0.45476956,0.00810719,0.14208689,0.20162189,0.00000000
0.66333167,1.09919416,0.74193596,0.04805740,0.09832922,0.47365880,0.00866137,0.15002983,0.21038113,0.00000000
0.66933467,1.14533949,0.79385947,0.04936360,0.10353440,0.49192614,0.00919747,0.15781992,0.21921063,0.00000000
0.67533767,1.18878409,0.84459808,0.05048398,0.10896558,0.50939652,0.00970716,0.16530658,0.22792853,0.00000000
0.68134067,1.22888051,0.89337257,0.05139815,0.11455784,0.52593072,0.01018206,0.17234135,0.23636660,0.00000000
0.68734367,1.26505161,0.93940934,0.05209006,0.12025361,0.54142783,0.01061390,0.17878139,0.24437325,0.00000000
0.69334667,1.29680357,0.98196201,0.05254827,0.12600336,0.55582647,0.01099483,0.18449297,0.25181617,0.00000000
0.69934967,1.32373701,1.02033351,0.05276619,0.13176594,0.56910461,0.01131761,0.18935503,0.25858464,0.00000000
0.70535268,1.34555614,1.05389754,0.05274218,0.13750870,0.58127804,0.01157584,0.19326252,0.26459132,0.00000000
0.71135568,1.36207530,1.08211858,0.05247956,0.14320715,0.59239749,0.01176418,0.19612953,0.26977366,0.00000000
0.71735868,1.37322264,1.10456939,0.05198654,0.14884439,0.60254449,0.01187855,0.19789199,0.27409457,0.00000000
0.72336168,1.37904081,1.12094539,0.05127595,0.15441017,0.61182607,0.01191624,0.19850986,0.27754262,0.00000000
0.72936468,1.37968436,1.13107489,0.05036497,0.15989961,0.62036850,0.01187607,0.19796871,0.28013147,0.00000000
0.73536768,1.37541395,1.13492496,0.04927473,0.16531173,0.62831036,0.01175841,0.19628053,0.28189874,0.00000000
0.74137069,1.36658746,1.13260240,0.04802975,0.17064776,0.63579515,0.01156519,0.19348384,0.28290423,0.00000000
0.74737369,1.35364838,1.12434986,0.04665743,0.17590933,0.64296386,0.01129986,0.18964295,0.28322754,0.00000000
0.75337669,1.33711181,1.11053731,0.04518737,0.18109673,0.64994785,0.01096731,0.18484649,0.28296527,0.00000000
0.75937969,1.31754858,1.09164915,0.04365069,0.18620721,0.65686228,0.01057367,0.17920511,0.28222781,0.00000000
0.76538269,1.29556834,1.06826766,0.04207931,0.19123357,0.66380070,0.01012618,0.17284863,0.28113593,0.00000000
0.77138569,1.27180205,1.04105365,0.04050520,0.19616305,0.67083084,0.00963295,0.16592256,0.27981719,0.00000000
0.77738869,1.24688472,1.01072505,0.03895963,0.20097666,0.67799205,0.00910270,0.15858417,0.27840243,0.00000000
0.78339170,1.22143905,0.97803450,0.03747250,0.20564900,0.68529444,0.00854450,0.15099835,0.27702242,0.00000000
0.78939470,1.19606054,0.94374689,0.03607165,0.21014862,0.69271987,0.00796756,0.14333321,0.27580467,0.00000000
0.79539770,1.17130455,0.90861774,0.03478224,0.21443887,0.70022467,0.00738093,0.13575576,0.27487064,0.00000000
0.80140070,1.14767565,0.87337316,0.03362624,0.21847929,0.70774398,0.00679329,0.12842768,0.27433327,0.00000000
0.80740370,1.12561942,0.83869212,0.03262195,0.22222740,0.71519746,0.00621273,0.12150134,0.27429490,0.00000000
0.81340670,1.10551677,0.80519142,0.03178368,0.22564076,0.72249587,0.00564659,0.11511616,0.27484555,0.00000000
0.81940970,1.08768052,0.77341369,0.03112145,0.22867930,0.72954824,0.00510133,0.10939542,0.27606147,0.00000000
0.82541271,1.07235416,0.74381855,0.03064093,0.23130752,0.73626900,0.00458242,0.10444358,0.27800403,0.00000000
0.83141571,1.05971218,0.71677679,0.03034329,0.23349667,0.74258460,0.00409428,0.10034407,0.28071867,0.00000000
0.83741871,1.04986184,0.69256749,0.03022535,0.23522657,0.74843910,0.00364027,0.09715772,0.28423405,0.00000000
0.84342171,1.04284565,0.67137776,0.03027968,0.23648697,0.75379837,0.00322273,0.09492167,0.28856125,0.00000000
0.84942471,1.03864439,0.65330467,0.03049489,0.23727840,0.75865237,0.00284297,0.09364891,0.29369298,0.00000000
0.85542771,1.03718018,0.63835914,0.03085593,0.23761229,0.76301550,0.00250140,0.09332830,0.29960279,0.00000000
0.86143072,1.03831946,0.62647130,0.03134450,0.23751052,0.76692473,0.00219761,0.09392521,0.30624442,0.00000000
0.86743372,1.04187575,0.61749700,0.03193952,0.23700422,0.77043573,0.00193044,0.09538257,0.31355120,0.00000000
0.87343672,1.04761207,0.61122527,0.03261763,0.23613199,0.77361711,0.00169816,0.09762248,0.32143566,0.00000000
0.87943972,1.05524335,0.60738640,0.03335376,0.23493768,0.77654310,0.00149856,0.10054826,0.32978950,0.00000000
0.88544272,1.06443888,0.60566053,0.03412170,0.23346766,0.77928523,0.00132903,0.10404687,0.33848401,0.00000000
0.89144572,1.07482519,0.60568661,0.03489469,0.23176808,0.78190360,0.00118675,0.10799181,0.34737099,0.00000000
0.89744872,1.08598957,0.60707176,0.03564603,0.22988193,0.78443811,0.00106875,0.11224626,0.35628440,0.00000000
0.90345173,1.09748476,0.60940076,0.03634968,0.22784642,0.78690063,0.00097198,0.11666656,0.36504276,0.00000000
0.90945473,1.10883481,0.61224584,0.03698082,0.22569064,0.78926841,0.00089347,0.12110586,0.37345231,0.00000000
0.91545773,1.11954258,0.61517663,0.03751639,0.22343368,0.79147943,0.00083032,0.12541788,0.38131096,0.00000000
0.92146073,1.12909872,0.61777003,0.03793560,0.22108352,0.79343006,0.00077982,0.12946069,0.38841294,0.00000000
0.92746373,1.13699231,0.61962014,0.03822038,0.21863646,0.79497526,0.00073943,0.13310044,0.39455410,0.00000000
0.93346673,1.14272279,0.62034777,0.03835574,0.21607742,0.79593155,0.00070690,0.13621483,0.39953755,0.00000000
0.93946973,1.14581301,0.61960954,0.03833010,0.21338099,0.79608263,0.00068021,0.13869628,0.40317964,0.00000000
0.94547274,1.14582287,0.61710615,0.03813547,0.21051308,0.79518754,0.00065763,0.14045472,0.40531581,0.00000000
0.95147574,1.14236313,0.61258973,0.03776766,0.20743325,0.79299086,0.00063772,0.14141978,0.40580621,0.00000000
0.95747874,1.13510868,0.60586982,0.03722628,0.20409751,0.78923461,0.00061932,0.14154240,0.40454082,0.00000000
0.96348174,1.12381081,0.59681793,0.03651470,0.20046139,0.78367122,0.00060155,0.14079587,0.40144373,0.00000000
0.96948474,1.10830781,0.58537032,0.03563998,0.19648320,0.77607687,0.00058380,0.13917599,0.39647646,0.00000000
0.97548774,1.08853334,0.57152904,0.03461261,0.19212724,0.76626461,0.00056570,0.13670074,0.38964010,0.00000000
0.98149075,1.06452231,0.55536104,0.03344625,0.18736681,0.75409650,0.00054712,0.13340908,0.38097625,0.00000000
0.98749375,1.03641377,0.53699543,0.03215740,0.18218689,0.73949426,0.00052814,0.12935931,0.37056654,0.00000000
0.99349675,1.00445072,0.51661902,0.03076503,0.17658631,0.72244782,0.00050906,0.12462678,0.35853093,0.00000000
0.99949975,0.96897679,0.49447027,0.02929013,0.17057933,0.70302146,0.00049032,0.11930121,0.34502474,0.00000000
1.00550275,0.93043001,0.47083193,0.02775527,0.16419662,0.68135711,0.00047255,0.11348373,0.33023457,0.00000000
1.01150575,0.88933371,0.44602268,0.02618415,0.15748546,0.65767480,0.00045650,0.10728369,0.31437342,0.00000000
1.01750875,0.84628510,0.42038807,0.02460115,0.15050939,0.63227025,0.00044305,0.10081544,0.29767494,0.00000000
1.02351176,0.80194185,0.39429116,0.02303091,0.14334707,0.60550961,0.00043320,0.09419520,0.28038737,0.00000000
1.02951476,0.75700727,0.36810311,0.02149788,0.13609065,0.57782173,0.00042801,0.08753808,0.26276724,0.00000000
1.03551776,0.71221447,0.34219416,0.02002597,0.12884362,0.54968822,0.00042864,0.08095538,0.24507300,0.00000000
1.04152076,0.66831011,0.31692514,0.01863822,0.12171821,0.52163169,0.00043630,0.07455221,0.22755906,0.00000000
1.04752376,0.62603813,0.29263980,0.01735643,0.11483251,0.49420267,0.00045225,0.06842557,0.21047010,0.00000000
1.05352676,0.58612396,0.26965813,0.01620091,0.10830741,0.46796562,0.00047777,0.06266274,0.19403604,0.00000000
1.05952976,0.54925938,0.24827068,0.01519026,0.10226336,0.44348438,0.00051413,0.05734018,0.17846774,0.00000000
1.06553277,0.51608844,0.22873397,0.01434107,0.09681723,0.42130768,0.00056258,0.05252268,0.16395332,0.00000000
1.07153577,0.48719449,0.21126700,0.01366776,0.09207914,0.40195484,0.00062434,0.04826301,0.15065536,0.00000000
1.07753877,0.46308849,0.19604868,0.01318238,0.08814947,0.38590214,0.00070049,0.04460175,0.13870882,0.00000000
1.08354177,0.44419865,0.18321616,0.01289437,0.08511607,0.37357007,0.00079204,0.04156743,0.12821966,0.00000000
1.08954477,0.43086146,0.17286397,0.01281041,0.08305171,0.36531170,0.00089980,0.03917677,0.11926413,0.00000000
1.09554777,0.42331401,0.16504381,0.01293421,0.08201179,0.36140239,0.00102436,0.03743518,0.11188862,0.00000000
1.10155078,0.42168781,0.15976484,0.01326632,0.08203243,0.36203100,0.00116605,0.03633720,0.10611000,0.00000000
1.10755378,0.42600411,0.15699461,0.01380398,0.08312888,0.36729284,0.00132491,0.03586711,0.10191639,0.00000000
1.11355678,0.43617081,0.15666021,0.01454096,0.08529434,0.37718443,0.00150060,0.03599949,0.09926827,0.00000000
1.11955978,0.45198118,0.15865011,0.01546740,0.08849925,0.39160036,0.00169240,0.03669989,0.09809996,0.00000000
1.12556278,0.47311457,0.16281618,0.01656982,0.09269103,0.41033248,0.00189914,0.03792540,0.09832129,0.00000000
1.13156578,0.49913944,0.16897647,0.01783106,0.09779441,0.43307142,0.00211922,0.03962542,0.09981961,0.00000000
1.13756878,0.52951881,0.17691831,0.01923038,0.10371226,0.45941081,0.00235056,0.04174242,0.10246209,0.00000000
1.14357179,0.56361843,0.18640226,0.02074365,0.11032708,0.48885424,0.00259063,0.04421277,0.10609820,0.00000000
1.14957479,0.60071797,0.19716661,0.02234364,0.11750313,0.52082507,0.00283648,0.04696779,0.11056260,0.00000000
1.15557779,0.64002500,0.20893270,0.02400039,0.12508914,0.55467903,0.00308475,0.04993486,0.11567827,0.00000000
1.16158079,0.68069205,0.22141097,0.02568181,0.13292169,0.58971960,0.00333175,0.05303877,0.12125993,0.00000000
1.16758379,0.72183631,0.23430772,0.02735425,0.14082913,0.62521576,0.00357355,0.05620318,0.12711777,0.00000000
1.17358679,0.76256176,0.24733248,0.02898332,0.14863594,0.66042202,0.00380605,0.05935229,0.13306136,0.00000000
1.17958979,0.80198313,0.26020591,0.03053466,0.15616760,0.69459982,0.00402510,0.06241258,0.13890379,0.00000000
1.18559280,0.83925097,0.27266786,0.03197488,0.16325554,0.72704004,0.00422661,0.06531472,0.14446580,0.00000000
1.19159580,0.87357711,0.28448549,0.03327247,0.16974228,0.75708558,0.00440668,0.06799544,0.14957994,0.00000000
1.19759880,0.90425946,0.29546110,0.03439873,0.17548639,0.78415334,0.00456172,0.07039940,0.15409447,0.00000000
1.20360180,0.93070513,0.30543924,0.03532861,0.18036719,0.80775456,0.00468857,0.07248099,0.15787703,0.00000000
1.20960480,0.95245096,0.31431292,0.03604152,0.18428893,0.82751271,0.00478460,0.07420587,0.16081776,0.00000000
1.21560780,0.96918037,0.32202845,0.03652200,0.18718425,0.84317811,0.00484779,0.07555234,0.16283186,0.00000000
1.22161081,0.98073577,0.32858872,0.03676022,0.18901683,0.85463839,0.00487684,0.07651226,0.16386143,0.00000000
1.22761381,0.98712572,0.33405455,0.03675232,0.18978303,0.86192434,0.00487116,0.07709171,0.16387647,0.00000000
1.23361681,0.98852640,0.33854406,0.03650054,0.18951242,0.86521066,0.00483094,0.07731108,0.16287503,0.00000000
1.23961981,0.98527713,0.34222983,0.03601314,0.18826716,0.86481128,0.00475713,0.07720481,0.16088244,0.00000000
1.24562281,0.97786997,0.34533396,0.03530414,0.18614026,0.86116957,0.00465140,0.07682048,0.15794969,0.00000000
1.25162581,0.96693355,0.34812099,0.03439284,0.18325275,0.85484336,0.00451607,0.07621759,0.15415095,0.00000000
1.25762881,0.95321184,0.35088900,0.03330314,0.17974978,0.84648551,0.00435408,0.07546581,0.14958049,0.00000000
1.26363182,0.93753849,0.35395900,0.03206276,0.17579588,0.83682063,0.00416881,0.07464278,0.14434888,0.00000000
1.26963482,0.92080771,0.35766308,0.03070232,0.17156957,0.82661877,0.00396405,0.07383166,0.13857893,0.00000000
1.27563782,0.90394292,0.36233172,0.02925433,0.16725739,0.81666723,0.00374383,0.07311835,0.13240134,0.00000000
1.28164082,0.88786422,0.36828063,0.02775216,0.16304776,0.80774146,0.00351230,0.07258861,0.12595028,0.00000000
1.28764382,0.87345603,0.37579770,0.02622902,0.15912472,0.80057625,0.00327360,0.07232502,0.11935925,0.00000000
1.29364682,0.86153614,0.38513051,0.02471695,0.15566193,0.79583826,0.00303179,0.07240404,0.11275712,0.00000000
1.29964982,0.85282723,0.39647495,0.02324594,0.15281702,0.79410102,0.00279067,0.07289315,0.10626475,0.00000000
1.30565283,0.84793207,0.40996525,0.02184311,0.15072666,0.79582326,0.00255376,0.07384829,0.09999217,0.00000000
1.31165583,0.84731316,0.42566606,0.02053207,0.14950227,0.80133151,0.00232416,0.07531155,0.09403644,0.00000000
1.31765883,0.85127760,0.44356670,0.01933237,0.14922684,0.81080742,0.00210456,0.07730936,0.08848023,0.00000000
1.32366183,0.85996771,0.46357799,0.01825921,0.14995267,0.82428045,0.00189716,0.07985108,0.08339121,0.00000000
1.32966483,0.87335772,0.48553180,0.01732318,0.15170032,0.84162603,0.00170368,0.08292821,0.07882200,0.00000000
1.33566783,0.89125647,0.50918340,0.01653032,0.15445865,0.86256936,0.00152533,0.08651421,0.07481096,0.00000000
1.34167084,0.91331619,0.53421659,0.01588220,0.15818607,0.88669457,0.00136287,0.09056489,0.07138337,0.00000000
1.34767384,0.93904688,0.56025157,0.01537623,0.16281287,0.91345908,0.00121662,0.09501948,0.06855315,0.00000000
1.35367684,0.96783580,0.58685522,0.01500603,0.16824455,0.94221242,0.00108649,0.09980234,0.06632489,0.00000000
1.35967984,0.99897126,0.61355357,0.01476197,0.17436609,0.97221898,0.00097207,0.10482516,0.06469600,0.00000000
1.36568284,1.03166997,0.63984600,0.01463173,0.18104696,1.00268387,0.00087266,0.10998985,0.06365900,0.00000000
1.37168584,1.06510681,0.66522081,0.01460094,0.18814661,1.03278087,0.00078730,0.11519168,0.06320368,0.00000000
1.37768884,1.09844595,0.68917142,0.01465386,0.19552042,1.06168145,0.00071491,0.12032291,0.06331899,0.00000000
1.38369185,1.13087222,0.71121279,0.01477407,0.20302566,1.08858396,0.00065428,0.12527654,0.06399475,0.00000000
1.38969485,1.16162132,0.73089739,0.01494507,0.21052736,1.11274163,0.00060412,0.12995014,0.06522288,0.00000000
1.39569785,1.19000790,0.74783006,0.01515097,0.21790377,1.13348864,0.00056317,0.13424962,0.06699818,0.00000000
1.40170085,1.21545031,0.76168124,0.01537701,0.22505124,1.15026296,0.00053018,0.13809276,0.06931868,0.00000000
1.40770385,1.23749090,0.77219806,0.01561000,0.23188818,1.16262531,0.00050395,0.14141226,0.07218542,0.00000000
1.41370685,1.25581120,0.77921266,0.01583878,0.23835804,1.17027339,0.00048341,0.14415840,0.07560184,0.00000000
1.41970985,1.27024115,0.78264762,0.01605441,0.24443104,1.17305081,0.00046756,0.14630087,0.07957261,0.00000000
1.42571286,1.28076211,0.78251811,0.01625039,0.25010467,1.17095042,0.00045555,0.14782996,0.08410223,0.00000000
1.43171586,1.28750336,0.77893059,0.01642265,0.25540277,1.16411183,0.00044664,0.14875686,0.08919319,0.00000000
1.43771886,1.29073230,0.77207833,0.01656955,0.26037328,1.15281337,0.00044023,0.14911307,0.09484408,0.00000000
1.44372186,1.29083875,0.76223364,0.01669164,0.26508483,1.13745869,0.00043583,0.14894901,0.10104744,0.00000000
1.44972486,1.28831399,0.74973734,0.01679144,0.26962206,1.11855869,0.00043306,0.14833179,0.10778781,0.00000000
1.45572786,1.28372548,0.73498574,0.01687305,0.27408019,1.09670954,0.00043166,0.14734221,0.11503982,0.00000000
1.46173087,1.27768848,0.71841583,0.01694175,0.27855885,1.07256771,0.00043142,0.14607122,0.12276656,0.00000000
