energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
0.24912456,1.01432394,0.14187422,0.33834911,0.00735968,0.05237655,0.17531420,0.25995086,0.31439991,0.00000000
0.25512756,0.99163717,0.13999302,0.32131319,0.00650310,0.05179070,0.17695626,0.25619795,0.31050351,0.00000000
0.26113057,0.97132833,0.13844296,0.30566036,0.00570585,0.05134599,0.17886625,0.25282484,0.30705801,0.00000000
0.26713357,0.95339169,0.13719246,0.29149317,0.00497135,0.05102704,0.18100264,0.24980620,0.30406032,0.00000000
0.27313657,0.93777021,0.13620777,0.27888896,0.00430131,0.05081575,0.18332135,0.24710634,0.30149495,0.00000000
0.27913957,0.92436648,0.13545535,0.26790255,0.00369595,0.05069242,0.18577850,0.24468188,0.29933617,0.00000000
0.28514257,0.91305395,0.13490417,0.25856925,0.00315415,0.05063682,0.18833310,0.24248462,0.29755033,0.00000000
0.29114557,0.90368798,0.13452781,0.25090809,0.00267369,0.05062913,0.19094933,0.24046413,0.29609812,0.00000000
0.29714857,0.89611587,0.13430637,0.24492505,0.00225150,0.05065078,0.19359849,0.23857022,0.29493675,0.00000000
0.30315158,0.89018575,0.13422793,0.24061608,0.00188384,0.05068513,0.19626041,0.23675499,0.29402185,0.00000000
0.30915458,0.88575379,0.13428951,0.23796992,0.00156653,0.05071793,0.19892437,0.23497452,0.29330911,0.00000000
0.31515758,0.88268959,0.13449763,0.23697043,0.00129513,0.05073767,0.20158942,0.23318999,0.29275552,0.00000000
0.32116058,0.88087992,0.13486816,0.23759851,0.00106511,0.05073568,0.20426424,0.23136849,0.29232037,0.00000000
0.32716358,0.88023047,0.13542576,0.23983341,0.00087200,0.05070611,0.20696636,0.22948332,0.29196589,0.00000000
0.33316658,0.88066610,0.13620273,0.24365340,0.00071147,0.05064583,0.20972112,0.22751395,0.29165758,0.00000000
0.33916958,0.88212956,0.13723745,0.24903581,0.00057947,0.05055405,0.21256002,0.22544570,0.29136440,0.00000000
0.34517259,0.88457892,0.13857233,0.25595642,0.00047225,0.05043209,0.21551893,0.22326920,0.29105872,0.00000000
0.35117559,0.88798398,0.14025149,0.26438804,0.00038643,0.05028286,0.21863594,0.22097969,0.29071617,0.00000000
0.35717859,0.89232184,0.14231818,0.27429863,0.00031901,0.05011046,0.22194909,0.21857627,0.29031532,0.00000000
0.36318159,0.89757184,0.14481206,0.28564862,0.00026741,0.04991973,0.22549399,0.21606108,0.28983742,0.00000000
0.36918459,0.90371012,0.14776639,0.29838791,0.00022943,0.04971576,0.22930137,0.21343851,0.28926586,0.00000000
0.37518759,0.91070391,0.15120531,0.31245236,0.00020326,0.04950348,0.23339478,0.21071448,0.28858579,0.00000000
0.38119060,0.91850582,0.15514127,0.32776014,0.00018747,0.04928728,0.23778828,0.20789573,0.28778349,0.00000000
0.38719360,0.92704828,0.15957268,0.34420812,0.00018096,0.04907060,0.24248444,0.20498913,0.28684576,0.00000000
0.39319660,0.93623849,0.16448200,0.36166840,0.00018299,0.04885567,0.24747257,0.20200112,0.28575924,0.00000000
0.39919960,0.94595388,0.16983424,0.37998543,0.00019310,0.04864322,0.25272732,0.19893716,0.28450970,0.00000000
0.40520260,0.95603860,0.17557601,0.39897387,0.00021113,0.04843235,0.25820771,0.19580123,0.28308124,0.00000000
0.41120560,0.96630119,0.18163528,0.41841746,0.00023719,0.04822032,0.26385676,0.19259539,0.28145565,0.00000000
0.41720860,0.97651366,0.18792177,0.43806927,0.00027161,0.04800258,0.26960165,0.18931942,0.27961174,0.00000000
0.42321161,0.98641238,0.19432810,0.45765328,0.00031494,0.04777275,0.27535459,0.18597061,0.27752492,0.00000000
0.42921461,0.99570079,0.20073176,0.47686773,0.00036795,0.04752273,0.28101435,0.18254353,0.27516695,0.00000000
0.43521761,1.00405423,0.20699772,0.49538997,0.00043156,0.04724292,0.28646851,0.17903015,0.27250602,0.00000000
0.44122061,1.01112677,0.21298181,0.51288310,0.00050682,0.04692248,0.29159641,0.17541994,0.26950712,0.00000000
0.44722361,1.01656003,0.21853467,0.52900391,0.00059492,0.04654969,0.29627268,0.17170027,0.26613286,0.00000000
0.45322661,1.01999376,0.22350610,0.54341227,0.00069710,0.04611242,0.30037128,0.16785699,0.26234462,0.00000000
0.45922961,1.02107780,0.22774988,0.55578117,0.00081462,0.04559856,0.30376987,0.16387516,0.25810406,0.00000000
0.46523262,1.01948495,0.23112853,0.56580751,0.00094872,0.04499663,0.30635445,0.15973996,0.25337501,0.00000000
0.47123562,1.01492428,0.23351810,0.57322268,0.00110055,0.04429634,0.30802387,0.15543775,0.24812548,0.00000000
0.47723862,1.00715404,0.23481266,0.57780284,0.00127110,0.04348913,0.30869424,0.15095717,0.24232993,0.00000000
0.48324162,0.99599378,0.23492820,0.57937807,0.00146115,0.04256877,0.30830278,0.14629026,0.23597143,0.00000000
0.48924462,0.98133484,0.23380601,0.57784015,0.00167119,0.04153184,0.30681115,0.14143355,0.22904375,0.00000000
0.49524762,0.96314868,0.23141502,0.57314851,0.00190131,0.04037817,0.30420797,0.13638899,0.22155317,0.00000000
0.50125063,0.94149263,0.22775329,0.56533392,0.00215122,0.03911124,0.30051041,0.13116474,0.21351993,0.00000000
0.50725363,0.91651271,0.22284842,0.55449992,0.00242008,0.03773833,0.29576478,0.12577567,0.20497921,0.00000000
0.51325663,0.88844326,0.21675690,0.54082175,0.00270654,0.03627075,0.29004625,0.12024362,0.19598149,0.00000000
0.51925963,0.85760360,0.20956239,0.52454292,0.00300863,0.03472380,0.28345743,0.11459736,0.18659243,0.00000000
0.52526263,0.82439156,0.20137310,0.50596955,0.00332380,0.03311667,0.27612626,0.10887227,0.17689210,0.00000000
0.53126563,0.78927463,0.19231830,0.48546282,0.00364888,0.03147222,0.26820309,0.10310966,0.16697362,0.00000000
0.53726863,0.75277881,0.18254423,0.46342981,0.00398012,0.02981670,0.25985720,0.09735594,0.15694135,0.00000000
0.54327164,0.71547599,0.17220952,0.44031330,0.00431326,0.02817932,0.25127297,0.09166156,0.14690871,0.00000000
0.54927464,0.67797029,0.16148036,0.41658078,0.00464356,0.02659182,0.24264587,0.08607977,0.13699557,0.00000000
0.55527764,0.64088403,0.15052569,0.39271336,0.00496595,0.02508796,0.23417841,0.08066536,0.12732560,0.00000000
0.56128064,0.60484395,0.13951250,0.36919477,0.00527512,0.02370298,0.22607622,0.07547332,0.11802343,0.00000000
0.56728364,0.57046795,0.12860155,0.34650099,0.00556569,0.02247306,0.21854438,0.07055761,0.10921192,0.00000000
0.57328664,0.53835298,0.11794351,0.32509067,0.00583235,0.02143474,0.21178405,0.06596993,0.10100952,0.00000000
0.57928964,0.50906406,0.10767580,0.30539656,0.00607001,0.02062436,0.20598938,0.06175871,0.09352781,0.00000000
0.58529265,0.48312476,0.09792005,0.28781806,0.00627399,0.02007746,0.20134466,0.05796809,0.08686931,0.00000000
0.59129565,0.46100889,0.08878026,0.27271484,0.00644016,0.01982820,0.19802179,0.05463719,0.08112556,0.00000000
0.59729865,0.44313348,0.08034178,0.26040158,0.00656509,0.01990873,0.19617769,0.05179944,0.07637540,0.00000000
0.60330165,0.42985274,0.07267077,0.25114359,0.00664615,0.02034853,0.19595185,0.04948200,0.07268360,0.00000000
0.60930465,0.42145273,0.06581439,0.24515317,0.00668166,0.02117374,0.19746367,0.04770538,0.07009966,0.00000000
0.61530765,0.41814669,0.05980144,0.24258665,0.00667086,0.02240639,0.20080971,0.04648301,0.06865679,0.00000000
0.62131066,0.42007057,0.05464339,0.24354192,0.00661403,0.02406368,0.20606064,0.04582096,0.06837114,0.00000000
0.62731366,0.42727902,0.05033569,0.24805629,0.00651243,0.02615712,0.21325811,0.04571768,0.06924110,0.00000000
0.63331666,0.43974140,0.04685938,0.25610483,0.00636827,0.02869174,0.22241133,0.04616369,0.07124682,0.00000000
0.63931966,0.45733833,0.04418270,0.26759904,0.00618461,0.03166529,0.23349384,0.04714146,0.07434986,0.00000000
0.64532266,0.47985874,0.04226279,0.28238606,0.00596529,0.03506746,0.24644035,0.04862518,0.07849305,0.00000000
0.65132566,0.50699791,0.04104747,0.30024865,0.00571477,0.03887925,0.26114410,0.05058070,0.08360055,0.00000000
0.65732866,0.53835679,0.04047683,0.32090600,0.00543797,0.04307240,0.27745492,0.05296559,0.08957832,0.00000000
0.66333167,0.57344322,0.04048496,0.34401582,0.00514015,0.04760909,0.29517828,0.05572932,0.09631480,0.00000000
0.66933467,0.61167540,0.04100146,0.36917782,0.00482668,0.05244181,0.31407567,0.05881361,0.10368217,0.00000000
0.67533767,0.65238810,0.04195307,0.39593887,0.00450295,0.05751361,0.33386647,0.06215309,0.11153802,0.00000000
0.68134067,0.69484188,0.04326515,0.42380003,0.00417416,0.06275857,0.35423148,0.06567619,0.11972753,0.00000000
0.68734367,0.73823561,0.04486328,0.45222549,0.00384522,0.06810270,0.37481840,0.06930627,0.12808628,0.00000000
0.69334667,0.78172220,0.04667480,0.48065349,0.00352061,0.07346512,0.39524889,0.07296311,0.13644351,0.00000000
0.69934967,0.82442746,0.04863040,0.50850891,0.00320434,0.07875971,0.41512753,0.07656459,0.14462592,0.00000000
0.70535268,0.86547153,0.05066573,0.53521744,0.00289980,0.08389695,0.43405212,0.08002871,0.15246186,0.00000000
0.71135568,0.90399249,0.05272302,0.56022086,0.00260981,0.08878611,0.45162512,0.08327567,0.15978574,0.00000000
0.71735868,0.93917109,0.05475270,0.58299288,0.00233656,0.09333761,0.46746588,0.08623012,0.16644271,0.00000000
0.72336168,0.97025593,0.05671486,0.60305498,0.00208163,0.09746552,0.48122294,0.08882344,0.17229314,0.00000000
0.72936468,0.99658770,0.05858072,0.61999160,0.00184602,0.10109005,0.49258615,0.09099590,0.17721699,0.00000000
0.73536768,1.01762167,0.06033380,0.63346394,0.00163021,0.10414000,0.50129769,0.09269863,0.18111767,0.00000000
0.74137069,1.03294718,0.06197087,0.64322180,0.00143419,0.10655497,0.50716179,0.09389537,0.18392534,0.00000000
0.74737369,1.04230304,0.06350261,0.64911268,0.00125757,0.10828735,0.51005234,0.09456382,0.18559940,0.00000000
0.75337669,1.04558828,0.06495380,0.65108788,0.00109963,0.10930378,0.50991826,0.09469648,0.18613000,0.00000000
0.75937969,1.04286718,0.06636310,0.64920494,0.00095938,0.10958637,0.50678602,0.09430108,0.18553865,0.00000000
0.76538269,1.03436855,0.06778235,0.64362637,0.00083567,0.10913319,0.50075943,0.09340042,0.18387758,0.00000000
0.77138569,1.02047887,0.06927524,0.63461460,0.00072721,0.10795831,0.49201636,0.09203164,0.18122809,0.00000000
0.77738869,1.00172948,0.07091555,0.62252321,0.00063266,0.10609133,0.48080276,0.09024495,0.17769783,0.00000000
0.78339170,0.97877838,0.07278477,0.60778476,0.00055067,0.10357625,0.46742403,0.08810196,0.17341711,0.00000000
0.78939470,0.95238715,0.07496928,0.59089571,0.00047993,0.10046998,0.45223420,0.08567339,0.16853435,0.00000000
0.79539770,0.92339403,0.07755702,0.57239897,0.00041916,0.09684035,0.43562338,0.08303664,0.16321094,0.00000000
0.80140070,0.89268417,0.08063391,0.55286490,0.00036721,0.09276382,0.41800396,0.08027298,0.15761556,0.00000000
0.80740370,0.86115836,0.08427995,0.53287127,0.00032299,0.08832298,0.39979627,0.07746466,0.15191839,0.00000000
0.81340670,0.82970137,0.08856525,0.51298332,0.00028554,0.08360388,0.38141422,0.07469198,0.14628519,0.00000000
0.81940970,0.79915139,0.09354609,0.49373446,0.00025398,0.07869340,0.36325151,0.07203051,0.14087172,0.00000000
0.82541271,0.77027149,0.09926115,0.47560843,0.00022756,0.07367673,0.34566908,0.06954846,0.13581857,0.00000000
0.83141571,0.74372450,0.10572822,0.45902363,0.00020560,0.06863501,0.32898414,0.06730442,0.13124660,0.00000000
0.83741871,0.72005207,0.11294129,0.44432020,0.00018752,0.06364326,0.31346122,0.06534544,0.12725326,0.00000000
0.84342171,0.69965871,0.12086846,0.43175021,0.00017281,0.05876868,0.29930561,0.06370567,0.12390973,0.00000000
0.84942471,0.68280127,0.12945063,0.42147139,0.00016101,0.05406936,0.28665927,0.06240536,0.12125919,0.00000000
0.85542771,0.66958434,0.13860115,0.41354443,0.00015173,0.04959333,0.27559925,0.06145058,0.11931604,0.00000000
0.86143072,0.65996133,0.14820651,0.40793403,0.00014460,0.04537816,0.26613876,0.06083333,0.11806632,0.00000000
0.86743372,0.65374132,0.15812808,0.40451336,0.00013931,0.04145086,0.25823045,0.06053222,0.11746903,0.00000000
0.87343672,0.65060109,0.16820498,0.40307189,0.00013557,0.03782822,0.25177194,0.06051371,0.11745846,0.00000000
0.87943972,0.65010177,0.17825792,0.40332605,0.00013308,0.03451746,0.24661308,0.06073364,0.11794736,0.00000000
0.88544272,0.65170947,0.18809397,0.40493227,0.00013160,0.03151716,0.24256468,0.06113922,0.11883083,0.00000000
0.89144572,0.65481873,0.19751209,0.40750188,0.00013088,0.02881843,0.23940824,0.06167123,0.11999070,0.00000000
0.89744872,0.65877804,0.20630928,0.41061722,0.00013070,0.02640618,0.23690628,0.06226649,0.12130030,0.00000000
0.90345173,0.66291627,0.21428699,0.41384830,0.00013084,0.02426049,0.23481274,0.06286027,0.12262946,0.00000000
0.90945473,0.66656895,0.22125768,0.41676935,0.00013111,0.02235805,0.23288326,0.06338884,0.12384937,0.00000000
0.91545773,0.66910348,0.22705114,0.41897469,0.00013134,0.02067349,0.23088462,0.06379179,0.12483735,0.00000000
0.92146073,0.66994219,0.23152042,0.42009329,0.00013137,0.01918065,0.22860336,0.06401420,0.12548120,0.00000000
0.92746373,0.66858262,0.23454700,0.41980146,0.00013106,0.01785381,0.22585302,0.06400859,0.12568308,0.00000000
0.93346673,0.66461421,0.23604501,0.41783339,0.00013031,0.01666862,0.22247998,0.06373643,0.12536264,0.00000000
0.93946973,0.65773096,0.23596444,0.41398914,0.00012904,0.01560304,0.21836767,0.06316937,0.12445956,0.00000000
0.94547274,0.64773986,0.23429297,0.40813985,0.00012717,0.01463797,0.21343918,0.06228999,0.12293518,0.00000000
0.95147574,0.63456487,0.23105666,0.40023022,0.00012468,0.01375780,0.20765822,0.06109220,0.12077338,0.00000000
0.95747874,0.61824663,0.22631917,0.39027829,0.00012157,0.01295082,0.20102852,0.05958118,0.11798064,0.00000000
0.96348174,0.59893830,0.22017992,0.37837267,0.00011783,0.01220937,0.19359197,0.05777299,0.11458539,0.00000000
0.96948474,0.57689774,0.21277097,0.36466748,0.00011351,0.01153002,0.18542547,0.05569382,0.11063665,0.00000000
0.97548774,0.55247698,0.20425307,0.34937545,0.00010866,0.01091360,0.17663697,0.05337899,0.10620219,0.00000000
0.98149075,0.52610930,0.19481096,0.33275961,0.00010335,0.01036509,0.16736076,0.05087171,0.10136619,0.00000000
0.98749375,0.49829496,0.18464816,0.31512392,0.00009765,0.00989357,0.15775250,0.04822178,0.09622669,0.00000000
0.99349675,0.46958615,0.17398151,0.29680344,0.00009166,0.00951208,0.14798396,0.04548407,0.09089286,0.00000000
0.99949975,0.44057188,0.16303577,0.27815444,0.00008546,0.00923741,0.13823809,0.04271720,0.08548227,0.00000000
1.00550275,0.41186350,0.15203837,0.25954482,0.00007916,0.00909002,0.12870418,0.03998208,0.08011826,0.00000000
1.01150575,0.38408123,0.14121457,0.24134523,0.00007284,0.00909374,0.11957369,0.03734072,0.07492751,0.00000000
1.01750875,0.35784218,0.13078323,0.22392119,0.00006659,0.00927565,0.11103649,0.03485502,0.07003792,0.00000000
1.02351176,0.33374999,0.12095315,0.20762616,0.00006050,0.00966580,0.10327784,0.03258586,0.06557675,0.00000000
1.02951476,0.31238614,0.11192010,0.19279595,0.00005464,0.01029691,0.09647590,0.03059224,0.06166909,0.00000000
1.03551776,0.29430288,0.10386450,0.17974413,0.00004907,0.01120400,0.09079983,0.02893061,0.05843664,0.00000000
1.04152076,0.28001747,0.09694976,0.16875854,0.00004384,0.01242395,0.08640828,0.02765431,0.05599667,0.00000000
1.04752376,0.27000752,0.09132105,0.16009865,0.00003900,0.01399489,0.08344826,0.02681306,0.05446118,0.00000000
1.05352676,0.26470687,0.08710447,0.15399357,0.00003459,0.01595548,0.08205415,0.02645257,0.05393609,0.00000000
1.05952976,0.26450179,0.08440650,0.15064043,0.00003061,0.01834406,0.08234667,0.02661406,0.05452041,0.00000000
1.06553277,0.26972693,0.08331351,0.15020299,0.00002709,0.02119759,0.08443177,0.02733377,0.05630524,0.00000000
1.07153577,0.28066082,0.08389123,0.15281015,0.00002402,0.02455048,0.08839924,0.02864240,0.05937256,0.00000000
1.07753877,0.29752059,0.08618418,0.15855431,0.00002140,0.02843327,0.09432094,0.03056447,0.06379372,0.00000000
1.08354177,0.32045588,0.09021484,0.16748944,0.00001922,0.03287120,0.10224867,0.03311747,0.06962761,0.00000000
1.08954477,0.34954194,0.09598262,0.17962878,0.00001747,0.03788275,0.11221169,0.03631102,0.07691844,0.00000000
1.09554777,0.38477218,0.10346270,0.19494235,0.00001611,0.04347814,0.12421390,0.04014586,0.08569331,0.00000000
1.10155078,0.42605044,0.11260471,0.21335431,0.00001513,0.04965797,0.13823082,0.04461286,0.09595948,0.00000000
1.10755378,0.47318358,0.12333142,0.23474054,0.00001449,0.05641191,0.15420668,0.04969200,0.10770158,0.00000000
1.11355678,0.52587500,0.13553765,0.25892642,0.00001418,0.06371775,0.17205154,0.05535144,0.12087886,0.00000000
1.11955978,0.58371969,0.14908943,0.28568554,0.00001416,0.07154066,0.19163908,0.06154681,0.13542263,0.00000000
1.12556278,0.64620154,0.16382370,0.31473925,0.00001441,0.07983292,0.21280494,0.06822064,0.15123428,0.00000000
1.13156578,0.71269373,0.17954878,0.34575769,0.00001489,0.08853405,0.23534609,0.07530225,0.16818372,0.00000000
1.13756878,0.78246249,0.19604562,0.37836236,0.00001558,0.09757151,0.25902142,0.08270794,0.18610888,0.00000000
1.14357179,0.85467495,0.21307006,0.41213051,0.00001645,0.10686184,0.28355359,0.09034174,0.20481608,0.00000000
1.14957479,0.92841114,0.23035623,0.44660146,0.00001748,0.11631242,0.30863249,0.09809656,0.22408162,0.00000000
1.15557779,1.00268016,0.24762092,0.48128479,0.00001865,0.12582359,0.33392011,0.10585596,0.24365460,0.00000000
1.16158079,1.07644040,0.26456912,0.51567028,0.00001994,0.13529132,0.35905693,0.11349639,0.26326103,0.00000000
1.16758379,1.14862307,0.28090039,0.54923942,0.00002133,0.14461006,0.38366960,0.12088986,0.28260910,0.00000000
1.17358679,1.21815852,0.29631603,0.58147797,0.00002280,0.15367591,0.40737980,0.12790708,0.30139569,0.00000000
1.17958979,1.28400420,0.31052669,0.61188918,0.00002435,0.16238974,0.42981383,0.13442080,0.31931366,0.00000000
1.18559280,1.34517319,0.32326030,0.64000716,0.00002595,0.17066030,0.45061257,0.14030938,0.33605995,0.00000000
1.19159580,1.40076203,0.33426969,0.66540972,0.00002761,0.17840704,0.46944159,0.14546038,0.35134394,0.00000000
1.19759880,1.44997657,0.34333994,0.68773007,0.00002931,0.18556249,0.48600068,0.14977397,0.36489595,0.00000000
1.20360180,1.49215464,0.35029477,0.70666690,0.00003106,0.19207425,0.50003250,0.15316608,0.37647533,0.00000000
1.20960480,1.52678439,0.35500193,0.72199232,0.00003285,0.19790616,0.51133004,0.15557116,0.38587787,0.00000000
1.21560780,1.55351746,0.35737717,0.73355716,0.00003468,0.20303897,0.51974230,0.15694430,0.39294222,0.00000000
1.22161081,1.57217634,0.35738664,0.74129351,0.00003657,0.20747015,0.52517815,0.15726278,0.39755497,0.00000000
1.22761381,1.58275553,0.35504761,0.74521433,0.00003851,0.21121307,0.52760799,0.15652677,0.39965413,0.00000000
1.23361681,1.58541661,0.35042750,0.74541012,0.00004053,0.21429547,0.52706340,0.15475935,0.39923096,0.00000000
1.23961981,1.58047749,0.34364113,0.74204300,0.00004264,0.21675743,0.52363450,0.15200569,0.39632997,0.00000000
1.24562281,1.56839653,0.33484654,0.73533841,0.00004487,0.21864885,0.51746547,0.14833153,0.39104717,0.00000000
1.25162581,1.54975231,0.32423942,0.72557494,0.00004725,0.22002667,0.50874836,0.14382095,0.38352665,0.00000000
1.25762881,1.52522036,0.31204644,0.71307292,0.00004984,0.22095195,0.49771547,0.13857364,0.37395571,0.00000000
1.26363182,1.49554784,0.29851789,0.69818223,0.00005269,0.22148704,0.48463083,0.13270164,0.36255872,0.00000000
1.26963482,1.46152768,0.28391987,0.68127010,0.00005589,0.22169281,0.46978110,0.12632593,0.34959005,0.00000000
1.27563782,1.42397323,0.26852638,0.66270938,0.00005954,0.22162638,0.45346637,0.11957275,0.33532652,0.00000000
1.28164082,1.38369460,0.25261170,0.64286782,0.00006378,0.22133912,0.43599123,0.11257003,0.32005940,0.00000000
1.28764382,1.34147771,0.23644330,0.62209885,0.00006876,0.22087531,0.41765658,0.10544395,0.30408669,0.00000000
1.29364682,1.29806665,0.22027554,0.60073405,0.00007469,0.22027119,0.39875232,0.09831578,0.28770558,0.00000000
1.29964982,1.25414995,0.20434431,0.57907763,0.00008183,0.21955475,0.37955128,0.09129912,0.27120572,0.00000000
1.30565283,1.21035082,0.18886286,0.55740286,0.00009047,0.21874588,0.36030447,0.08449762,0.25486314,0.00000000
1.31165583,1.16722138,0.17401865,0.53595047,0.00010098,0.21785706,0.34123767,0.07800321,0.23893520,0.00000000
1.31765883,1.12524069,0.15997147,0.51492866,0.00011377,0.21689447,0.32254943,0.07189483,0.22365659,0.00000000
1.32366183,1.08481584,0.14685259,0.49451472,0.00012935,0.21585926,0.30441027,0.06623772,0.20923627,0.00000000
1.32966483,1.04628576,0.13476488,0.47485768,0.00014828,0.21474910,0.28696295,0.06108322,0.19585550,0.00000000
1.33566783,1.00992691,0.12378374,0.45608168,0.00017123,0.21355974,0.27032369,0.05646893,0.18366664,0.00000000
1.34167084,0.97596013,0.11395881,0.43828978,0.00019893,0.21228652,0.25458401,0.05241936,0.17279284,0.00000000
1.34767384,0.94455792,0.10531599,0.42156777,0.00023224,0.21092571,0.23981300,0.04894672,0.16332834,0.00000000
1.35367684,0.91585165,0.09785996,0.40598754,0.00027210,0.20947573,0.22605987,0.04605209,0.15533926,0.00000000
1.35967984,0.88993802,0.09157678,0.39161010,0.00031958,0.20793795,0.21335653,0.04372661,0.14886483,0.00000000
1.36568284,0.86688439,0.08643650,0.37848759,0.00037587,0.20631732,0.20172003,0.04195279,0.14391881,0.00000000
1.37168584,0.84673288,0.08239575,0.36666462,0.00044231,0.20462259,0.19115482,0.04070581,0.14049121,0.00000000
1.37768884,0.82950294,0.07940015,0.35617857,0.00052041,0.20286619,0.18165471,0.03995477,0.13855003,0.00000000
1.38369185,0.81519260,0.07738654,0.34705908,0.00061186,0.20106388,0.17320455,0.03966392,0.13804311,0.00000000
1.38969485,0.80377841,0.07628491,0.33932679,0.00071860,0.19923407,0.16578154,0.03979365,0.13890009,0.00000000
1.39569785,0.79521449,0.07602018,0.33299146,0.00084283,0.19739692,0.15935632,0.04030157,0.14103435,0.00000000
1.40170085,0.78943086,0.07651374,0.32804973,0.00098709,0.19557335,0.15389394,0.04114327,0.14434508,0.00000000
1.40770385,0.78633157,0.07768480,0.32448268,0.00115428,0.19378384,0.14935452,0.04227312,0.14871939,0.00000000
1.41370685,0.78579292,0.07945159,0.32225352,0.00134780,0.19204730,0.14569409,0.04364494,0.15403451,0.00000000
1.41970985,0.78766217,0.08173245,0.32130563,0.00157156,0.19037986,0.14286528,0.04521256,0.16016008,0.00000000
1.42571286,0.79175706,0.08444688,0.32156103,0.00183010,0.18879389,0.14081820,0.04693043,0.16696046,0.00000000
1.43171586,0.79786643,0.08751645,0.32291973,0.00212867,0.18729704,0.13950141,0.04875405,0.17429713,0.00000000
1.43771886,0.80575204,0.09086572,0.32525984,0.00247329,0.18589159,0.13886302,0.05064052,0.18203098,0.00000000
1.44372186,0.81515171,0.09442311,0.32843871,0.00287083,0.18457395,0.13885197,0.05254900,0.19002460,0.00000000
1.44972486,0.82578383,0.09812170,0.33229505,0.00332906,0.18333450,0.13941937,0.05444118,0.19814443,0.00000000
1.45572786,0.83735296,0.10189993,0.33665202,0.00385663,0.18215766,0.14051988,0.05628173,0.20626262,0.00000000
1.46173087,0.84955648,0.10570229,0.34132123,0.00446310,0.18102233,0.14211305,0.05803871,0.21425876,0.00000000
1.46773387,0.86209189,0.10947977,0.34610751,0.00515878,0.17990247,0.14416456,0.05968400,0.22202121,0.00000000
1.47373687,0.87466444,0.11319028,0.35081419,0.00595468,0.17876807,0.14664717,0.06119362,0.22944816,0.00000000
1.47973987,0.88699477,0.11679878,0.35524875,0.00686224,0.17758618,0.14954137,0.06254798,0.23644833,0.00000000
1.48574287,0.89882605,0.12027736,0.35922860,0.00789304,0.17632222,0.15283561,0.06373208,0.24294142,0.00000000
1.49174587,0.90993037,0.12360500,0.36258659,0.00905848,0.17494130,0.15652604,0.06473561,0.24885823,0.00000000
1.49774887,0.92011396,0.12676725,0.36517620,0.01036931,0.17340955,0.16061566,0.06555288,0.25414066,0.00000000
1.50375188,0.92922097,0.12975575,0.36687601,0.01183511,0.17169554,0.16511297,0.06618267,0.25874157,0.00000000
1.50975488,0.93713577,0.13256751,0.36759334,0.01346374,0.16977142,0.17003009,0.06662803,0.26262460,0.00000000
1.51575788,0.94378346,0.13520429,0.36726689,0.01526070,0.16761410,0.17538036,0.06689582,0.26576412,0.00000000
1.52176088,0.94912889,0.13767177,0.36586830,0.01722851,0.16520609,0.18117563,0.06699635,0.26814523,0.00000000
1.52776388,0.95317412,0.13997885,0.36340263,0.01936609,0.16253620,0.18742330,0.06694279,0.26976406,0.00000000
1.53376688,0.95595473,0.14213697,0.35990772,0.02166816,0.15959999,0.19412329,0.06675063,0.27062824,0.00000000
1.53976988,0.95753522,0.14415955,0.35545265,0.02412477,0.15639995,0.20126526,0.06643709,0.27075758,0.00000000
1.54577289,0.95800392,0.14606161,0.35013535,0.02672088,0.15294549,0.20882603,0.06602057,0.27018506,0.00000000
1.55177589,0.95746783,0.14785955,0.34407963,0.02943616,0.14925269,0.21676770,0.06552009,0.26895784,0.00000000
1.55777889,0.95604794,0.14957118,0.33743180,0.03224490,0.14534390,0.22503645,0.06495487,0.26713834,0.00000000
1.56378189,0.95387512,0.15121592,0.33035711,0.03511620,0.14124717,0.23356233,0.06434395,0.26480526,0.00000000
1.56978489,0.95108731,0.15281520,0.32303631,0.03801435,0.13699564,0.24226002,0.06370591,0.26205432,0.00000000
1.57578789,0.94782788,0.15439304,0.31566242,0.04089942,0.13262682,0.25103078,0.06305872,0.25899867,0.00000000
1.58179090,0.94424551,0.15597670,0.30843786,0.04372813,0.12818184,0.25976550,0.06241969,0.25576870,0.00000000
1.58779390,0.94049543,0.15759744,0.30157223,0.04645491,0.12370480,0.26834871,0.06180547,0.25251128,0.00000000
1.59379690,0.93674201,0.15929117,0.29528050,0.04903311,0.11924205,0.27666369,0.06123222,0.24938821,0.00000000
1.59979990,0.93316229,0.16109907,0.28978182,0.05141636,0.11484158,0.28459810,0.06071573,0.24657380,0.00000000
1.60580290,0.92995015,0.16306802,0.28529880,0.05356008,0.11055246,0.29205016,0.06027160,0.24425171,0.00000000
1.61180590,0.92732062,0.16525074,0.28205710,0.05542289,0.10642434,0.29893495,0.05991545,0.24261084,0.00000000
1.61780890,0.92551381,0.16770562,0.28028514,0.05696808,0.10250693,0.30519043,0.05966303,0.24184062,0.00000000
1.62381191,0.92479798,0.17049622,0.28021384,0.05816491,0.09884965,0.31078299,0.05953028,0.24212557,0.00000000
1.62981491,0.92547108,0.17369030,0.28207603,0.05898974,0.09550116,0.31571194,0.05953330,0.24363947,0.00000000
1.63581791,0.92786053,0.17735854,0.28610535,0.05942700,0.09250898,0.32001287,0.05968824,0.24653934,0.00000000
