energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.49674837,0.68084862,0.20054427,0.40528798,0.00001133,0.01615316,0.03228945,0.16640913,0.03832295,0.00000000
-3.49074537,0.74724234,0.21768342,0.45002604,0.00001269,0.01733857,0.03534389,0.17949041,0.04167655,0.00000000
-3.48474237,0.82030507,0.23630379,0.49818220,0.00001431,0.01871327,0.03882364,0.19476355,0.04564955,0.00000000
-3.47873937,0.89940379,0.25611382,0.54939854,0.00001622,0.02026449,0.04270079,0.21209750,0.05021527,0.00000000
-3.47273637,0.98383213,0.27680191,0.60326772,0.00001842,0.02197680,0.04694576,0.23134712,0.05534716,0.00000000
-3.46673337,1.07282028,0.29804090,0.65934000,0.00002094,0.02383239,0.05152735,0.25235450,0.06101848,0.00000000
-3.46073037,1.16554855,0.31949377,0.71713268,0.00002382,0.02581139,0.05641299,0.27495090,0.06720216,0.00000000
-3.45472736,1.26116427,0.34082049,0.77614206,0.00002709,0.02789225,0.06156903,0.29895914,0.07387063,0.00000000
-3.44872436,1.35880157,0.36168561,0.83585726,0.00003080,0.03005217,0.06696118,0.32419645,0.08099587,0.00000000
-3.44272136,1.45760327,0.38176661,0.89577559,0.00003503,0.03226760,0.07255509,0.35047776,0.08854949,0.00000000
-3.43671836,1.55674402,0.40076245,0.95541865,0.00003983,0.03451466,0.07831698,0.37761914,0.09650288,0.00000000
-3.43071536,1.65545368,0.41840194,1.01434857,0.00004530,0.03676976,0.08421427,0.40544147,0.10482744,0.00000000
-3.42471236,1.75303971,0.43445174,1.07218340,0.00005154,0.03900998,0.09021627,0.43377397,0.11349474,0.00000000
-3.41870935,1.84890747,0.44872329,1.12861101,0.00005864,0.04121363,0.09629478,0.46245752,0.12247669,0.00000000
-3.41270635,1.94257738,0.46107858,1.18340062,0.00006673,0.04336063,0.10242466,0.49134768,0.13174569,0.00000000
-3.40670335,2.03369786,0.47143418,1.23641128,0.00007595,0.04543288,0.10858421,0.52031707,0.14127467,0.00000000
-3.40070035,2.12205337,0.47976350,1.28759673,0.00008644,0.04741456,0.11475543,0.54925714,0.15103705,0.00000000
-3.39469735,2.20756694,0.48609701,1.33700637,0.00009836,0.04929225,0.12092418,0.57807919,0.16100666,0.00000000
-3.38869435,2.29029695,0.49052033,1.38478200,0.00011187,0.05105505,0.12708007,0.60671460,0.17115750,0.00000000
-3.38269135,2.37042825,0.49317039,1.43115049,0.00012713,0.05269456,0.13321619,0.63511424,0.18146357,0.00000000
-3.37668834,2.44825793,0.49422965,1.47641263,0.00014432,0.05420471,0.13932877,0.66324711,0.19189850,0.00000000
-3.37068534,2.52417640,0.49391878,1.52092858,0.00016361,0.05558153,0.14541662,0.69109829,0.20243535,0.00000000
-3.36468234,2.59864472,0.49248806,1.56510065,0.00018514,0.05682290,0.15148046,0.71866626,0.21304629,0.00000000
-3.35867934,2.67216910,0.49020787,1.60935420,0.00020907,0.05792815,0.15752226,0.74595987,0.22370243,0.00000000
-3.35267634,2.74527407,0.48735883,1.65411750,0.00023552,0.05889770,0.16354448,0.77299480,0.23437368,0.00000000
-3.34667334,2.81847522,0.48422190,1.69980158,0.00026459,0.05973267,0.16954934,0.79979006,0.24502875,0.00000000
-3.34067034,2.89225302,0.48106892,1.74678098,0.00029634,0.06043451,0.17553817,0.82636425,0.25563519,0.00000000
-3.33466733,2.96702875,0.47815406,1.79537630,0.00033081,0.06100471,0.18151077,0.85273208,0.26615963,0.00000000
-3.32866433,3.04314345,0.47570630,1.84583920,0.00036798,0.06144454,0.18746494,0.87890097,0.27656800,0.00000000
-3.32266133,3.12084079,0.47392345,1.89834063,0.00040777,0.06175490,0.19339601,0.90486800,0.28682585,0.00000000
-3.31665833,3.20025429,0.47296767,1.95296258,0.00045005,0.06193629,0.19929658,0.93061713,0.29689868,0.00000000
-3.31065533,3.28139921,0.47296271,2.00969369,0.00049466,0.06198877,0.20515630,0.95611689,0.30675226,0.00000000
-3.30465233,3.36416918,0.47399267,2.06842859,0.00054132,0.06191219,0.21096178,0.98131839,0.31635282,0.00000000
-3.29864932,3.44833734,0.47610247,2.12897108,0.00058973,0.06170629,0.21669651,1.00615383,0.32566720,0.00000000
-3.29264632,3.53356162,0.47929954,2.19104049,0.00063951,0.06137106,0.22234088,1.03053539,0.33466281,0.00000000
-3.28664332,3.61939370,0.48355679,2.25428102,0.00069023,0.06090698,0.22787230,1.05435462,0.34330747,0.00000000
-3.28064032,3.70529093,0.48881642,2.31827331,0.00074139,0.06031535,0.23326519,1.07748226,0.35156902,0.00000000
-3.27463732,3.79063063,0.49499442,2.38254774,0.00079245,0.05959860,0.23849117,1.09976868,0.35941491,0.00000000
-3.26863432,3.87472596,0.50198538,2.44659855,0.00084283,0.05876054,0.24351919,1.12104476,0.36681156,0.00000000
-3.26263132,3.95684284,0.50966745,2.50989840,0.00089193,0.05780653,0.24831567,1.14112347,0.37372372,0.00000000
-3.25662831,4.03621720,0.51790717,2.57191248,0.00093912,0.05674364,0.25284475,1.15980205,0.38011384,0.00000000
-3.25062531,4.11207209,0.52656399,2.63211184,0.00098379,0.05558062,0.25706861,1.17686492,0.38594155,0.00000000
-3.24462231,4.18363421,0.53549434,2.68998521,0.00102533,0.05432784,0.26094781,1.19208728,0.39116319,0.00000000
-3.23861931,4.25014951,0.54455509,2.74504936,0.00106317,0.05299713,0.26444184,1.20523949,0.39573172,0.00000000
-3.23261631,4.31089765,0.55360653,2.79685727,0.00109677,0.05160148,0.26750968,1.21609203,0.39959681,0.00000000
-3.22661331,4.36520511,0.56251461,2.84500451,0.00112566,0.05015477,0.27011061,1.22442115,0.40270535,0.00000000
-3.22061031,4.41245689,0.57115267,2.88913349,0.00114944,0.04867133,0.27220504,1.23001499,0.40500226,0.00000000
-3.21460730,4.45210677,0.57940267,2.92893584,0.00116780,0.04716554,0.27375553,1.23268001,0.40643173,0.00000000
-3.20860430,4.48368615,0.58715596,2.96415316,0.00118050,0.04565145,0.27472789,1.23224760,0.40693883,0.00000000
-3.20260130,4.50681156,0.59431378,2.99457643,0.00118744,0.04414234,0.27509231,1.22858065,0.40647137,0.00000000
-3.19659830,4.52119073,0.60078753,3.02004431,0.00118857,0.04265040,0.27482454,1.22157971,0.40498206,0.00000000
-3.19059530,4.52662762,0.60649892,3.04044094,0.00118398,0.04118644,0.27390698,1.21118870,0.40243080,0.00000000
-3.18459230,4.52302610,0.61138015,3.05569331,0.00117384,0.03975967,0.27232975,1.19739981,0.39878700,0.00000000
-3.17858929,4.51039261,0.61537417,3.06576883,0.00115842,0.03837758,0.27009154,1.18025730,0.39403187,0.00000000
-3.17258629,4.48883776,0.61843501,3.07067325,0.00113807,0.03704593,0.26720032,1.15986022,0.38816051,0.00000000
-3.16658329,4.45857678,0.62052828,3.07044907,0.00111321,0.03576876,0.26367379,1.13636365,0.38118370,0.00000000
-3.16058029,4.41992893,0.62163184,3.06517488,0.00108434,0.03454860,0.25953951,1.10997855,0.37312927,0.00000000
-3.15457729,4.37331569,0.62173654,3.05496521,0.00105200,0.03338658,0.25483482,1.08097001,0.36404305,0.00000000
-3.14857429,4.31925766,0.62084702,3.03997131,0.00101674,0.03228280,0.24960638,1.04965400,0.35398913,0.00000000
-3.14257129,4.25837012,0.61898247,3.02038225,0.00097917,0.03123651,0.24390945,1.01639261,0.34304962,0.00000000
-3.13656828,4.19135691,0.61617730,2.99642642,0.00093987,0.03024651,0.23780690,0.98158789,0.33132375,0.00000000
-3.13056528,4.11900276,0.61248151,2.96837290,0.00089943,0.02931138,0.23136791,0.94567440,0.31892629,0.00000000
-3.12456228,4.04216365,0.60796079,2.93653244,0.00085843,0.02842979,0.22466656,0.90911071,0.30598548,0.00000000
-3.11855928,3.96175536,0.60269617,2.90125764,0.00081738,0.02760072,0.21778019,0.87237001,0.29264035,0.00000000
-3.11255628,3.87874008,0.59678320,2.86294210,0.00077677,0.02682363,0.21078767,0.83593004,0.27903763,0.00000000
-3.10655328,3.79411118,0.59033056,2.82201807,0.00073706,0.02609860,0.20376767,0.80026271,0.26532832,0.00000000
-3.10055028,3.70887636,0.58345821,2.77895265,0.00069861,0.02542636,0.19679686,0.76582361,0.25166406,0.00000000
-3.09454727,3.62403947,0.57629493,2.73424235,0.00066175,0.02480828,0.18994827,0.73304165,0.23819340,0.00000000
-3.08854427,3.54058155,0.56897554,2.68840605,0.00062674,0.02424630,0.18328971,0.70230928,0.22505810,0.00000000
-3.08254127,3.45944152,0.56163770,2.64197672,0.00059378,0.02374278,0.17688238,0.67397340,0.21238970,0.00000000
-3.07653827,3.38149731,0.55441858,2.59549200,0.00056298,0.02330039,0.17077970,0.64832736,0.20030634,0.00000000
-3.07053527,3.30754818,0.54745146,2.54948426,0.00053443,0.02292185,0.16502633,0.62560431,0.18891002,0.00000000
-3.06453227,3.23829892,0.54086249,2.50447055,0.00050814,0.02260979,0.15965759,0.60597205,0.17828449,0.00000000
-3.05852926,3.17434675,0.53476780,2.46094292,0.00048405,0.02236652,0.15469898,0.58952967,0.16849367,0.00000000
-3.05252626,3.11617162,0.52927092,2.41935970,0.00046209,0.02219389,0.15016620,0.57630613,0.15958079,0.00000000
-3.04652326,3.06413036,0.52446102,2.38013822,0.00044213,0.02209313,0.14606532,0.56626075,0.15156825,0.00000000
-3.04052026,3.01845509,0.52041160,2.34364917,0.00042399,0.02206481,0.14239334,0.55928590,0.14445818,0.00000000
-3.03451726,2.97925600,0.51718002,2.31021298,0.00040750,0.02210876,0.13913891,0.55521152,0.13823362,0.00000000
-3.02851426,2.94652832,0.51480773,2.28009822,0.00039246,0.02222415,0.13628344,0.55381165,0.13286042,0.00000000
-3.02251126,2.92016319,0.51332108,2.25352194,0.00037864,0.02240952,0.13380227,0.55481255,0.12828964,0.00000000
-3.01650825,2.89996170,0.51273275,2.23065162,0.00036583,0.02266297,0.13166605,0.55790225,0.12446031,0.00000000
-3.01050525,2.88565125,0.51304351,2.21160847,0.00035383,0.02298226,0.12984223,0.56274114,0.12130262,0.00000000
-3.00450225,2.87690321,0.51424420,2.19647145,0.00034244,0.02336506,0.12829654,0.56897315,0.11874128,0.00000000
-2.99849925,2.87335088,0.51631779,2.18528153,0.00033149,0.02380912,0.12699446,0.57623722,0.11669887,0.00000000
-2.99249625,2.87460644,0.51924123,2.17804565,0.00032084,0.02431249,0.12590260,0.58417836,0.11509921,0.00000000
-2.98649325,2.88027595,0.52298700,2.17473978,0.00031040,0.02487364,0.12498993,0.59245807,0.11387050,0.00000000
-2.98049025,2.88997154,0.52752429,2.17531078,0.00030008,0.02549162,0.12422878,0.60076352,0.11294819,0.00000000
-2.97448724,2.90332001,0.53281954,2.17967682,0.00028987,0.02616610,0.12359560,0.60881529,0.11227746,0.00000000
-2.96848424,2.91996758,0.53883651,2.18772617,0.00027980,0.02689734,0.12307152,0.61637314,0.11181521,0.00000000
-2.96248124,2.93958065,0.54553587,2.19931460,0.00026994,0.02768618,0.12264251,0.62323985,0.11153164,0.00000000
-2.95647824,2.96184289,0.55287428,2.21426167,0.00026045,0.02853378,0.12229936,0.62926298,0.11141123,0.00000000
-2.95047524,2.98644921,0.56080322,2.23234644,0.00025151,0.02944148,0.12203737,0.63433440,0.11145321,0.00000000
-2.94447224,3.01309754,0.56926779,2.25330308,0.00024341,0.03041048,0.12185583,0.63838810,0.11167151,0.00000000
-2.93846923,3.04147938,0.57820542,2.27681729,0.00023648,0.03144151,0.12175736,0.64139616,0.11209427,0.00000000
-2.93246623,3.07127033,0.58754507,2.30252405,0.00023115,0.03253449,0.12174705,0.64336346,0.11276283,0.00000000
-2.92646323,3.10212185,0.59720674,2.33000753,0.00022792,0.03368819,0.12183165,0.64432149,0.11373040,0.00000000
-2.92046023,3.13365517,0.60710171,2.35880360,0.00022740,0.03489992,0.12201871,0.64432157,0.11506031,0.00000000
-2.91445723,3.16545846,0.61713344,2.38840536,0.00023031,0.03616524,0.12231581,0.64342817,0.11682397,0.00000000
-2.90845423,3.19708781,0.62719929,2.41827184,0.00023747,0.03747779,0.12272981,0.64171245,0.11909865,0.00000000
-2.90245123,3.22807229,0.63719298,2.44783986,0.00024982,0.03882912,0.12326635,0.63924667,0.12196498,0.00000000
-2.89644822,3.25792324,0.64700774,2.47653863,0.00026844,0.04020875,0.12392943,0.63609954,0.12550425,0.00000000
-2.89044522,3.28614717,0.65653994,2.50380651,0.00029454,0.04160423,0.12472113,0.63233283,0.12979566,0.00000000
-2.88444222,3.31226182,0.66569309,2.52910929,0.00032948,0.04300130,0.12564151,0.62799927,0.13491340,0.00000000
-2.87843922,3.33581412,0.67438195,2.55195893,0.00037474,0.04438426,0.12668861,0.62314175,0.14092365,0.00000000
-2.87243622,3.35639908,0.68253637,2.57193178,0.00043194,0.04573625,0.12785851,0.61779374,0.14788164,0.00000000
-2.86643322,3.37367817,0.69010486,2.58868525,0.00050280,0.04703978,0.12914550,0.61198062,0.15582861,0.00000000
-2.86043022,3.38739600,0.69705737,2.60197200,0.00058914,0.04827714,0.13054215,0.60572189,0.16478900,0.00000000
-2.85442721,3.39739395,0.70338734,2.61165070,0.00069284,0.04943092,0.13203949,0.59903368,0.17476772,0.00000000
-2.84842421,3.40361995,0.70911267,2.61769270,0.00081577,0.05048450,0.13362706,0.59193156,0.18574771,0.00000000
-2.84242121,3.40613346,0.71427559,2.62018430,0.00095978,0.05142250,0.13529291,0.58443318,0.19768792,0.00000000
-2.83641821,3.40510537,0.71894149,2.61932419,0.00112660,0.05223118,0.13702356,0.57656046,0.21052175,0.00000000
-2.83041521,3.40081262,0.72319664,2.61541639,0.00131779,0.05289878,0.13880392,0.56834139,0.22415609,0.00000000
-2.82441221,3.39362793,0.72714496,2.60885885,0.00153464,0.05341576,0.14061718,0.55981103,0.23847114,0.00000000
-2.81840920,3.38400503,0.73090396,2.60012832,0.00177811,0.05377501,0.14244467,0.55101182,0.25332102,0.00000000
-2.81240620,3.37246048,0.73460006,2.58976228,0.00204871,0.05397190,0.14426583,0.54199322,0.26853527,0.00000000
-2.80640320,3.35955276,0.73836359,2.57833869,0.00234643,0.05400429,0.14605818,0.53281068,0.28392135,0.00000000
-2.80040020,3.34586013,0.74232351,2.56645458,0.00267069,0.05387251,0.14779754,0.52352423,0.29926803,0.00000000
-2.79439720,3.33195821,0.74660225,2.55470447,0.00302019,0.05357921,0.14945819,0.51419662,0.31434969,0.00000000
-2.78839420,3.31839837,0.75131078,2.54365944,0.00339296,0.05312922,0.15101342,0.50489155,0.32893147,0.00000000
-2.78239120,3.30568819,0.75654404,2.53384762,0.00378624,0.05252935,0.15243605,0.49567177,0.34277502,0.00000000
-2.77638819,3.29427446,0.76237709,2.52573700,0.00419651,0.05178822,0.15369918,0.48659761,0.35564473,0.00000000
-2.77038519,3.28452963,0.76886173,2.51972089,0.00461951,0.05091603,0.15477711,0.47772573,0.36731429,0.00000000
-2.76438219,3.27674196,0.77602399,2.51610648,0.00505028,0.04992439,0.15564624,0.46910850,0.37757310,0.00000000
-2.75837919,3.27110956,0.78386236,2.51510675,0.00548323,0.04882612,0.15628609,0.46079383,0.38623250,0.00000000
-2.75237619,3.26773824,0.79234679,2.51683578,0.00591226,0.04763512,0.15668028,0.45282548,0.39313145,0.00000000
-2.74637319,3.26664302,0.80141848,2.52130736,0.00633090,0.04636618,0.15681740,0.44524395,0.39814138,0.00000000
-2.74037019,3.26775289,0.81099047,2.52843687,0.00673246,0.04503486,0.15669183,0.43808766,0.40117009,0.00000000
-2.73436718,3.27091832,0.82094891,2.53804609,0.00711022,0.04365736,0.15630430,0.43139439,0.40216439,0.00000000
-2.72836418,3.27592115,0.83115512,2.54987068,0.00745763,0.04225042,0.15566233,0.42520287,0.40111154,0.00000000
-2.72236118,3.28248616,0.84144827,2.56357008,0.00776846,0.04083112,0.15478030,0.41955429,0.39803928,0.00000000
-2.71635818,3.29029392,0.85164876,2.57873940,0.00803708,0.03941680,0.15367945,0.41449362,0.39301457,0.00000000
-2.71035518,3.29899435,0.86156223,2.59492301,0.00825854,0.03802488,0.15238743,0.41007060,0.38614104,0.00000000
-2.70435218,3.30822059,0.87098408,2.61162939,0.00842883,0.03667267,0.15093776,0.40634023,0.37755533,0.00000000
-2.69834917,3.31760269,0.87970451,2.62834697,0.00854492,0.03537718,0.14936896,0.40336279,0.36742251,0.00000000
-2.69234617,3.32678077,0.88751400,2.64456034,0.00860492,0.03415487,0.14772361,0.40120315,0.35593075,0.00000000
-2.68634317,3.33541719,0.89420898,2.65976657,0.00860813,0.03302143,0.14604710,0.39992954,0.34328554,0.00000000
-2.68034017,3.34320754,0.89959768,2.67349107,0.00855502,0.03199153,0.14438645,0.39961161,0.32970362,0.00000000
-2.67433717,3.34988982,0.90350589,2.68530247,0.00844724,0.03107847,0.14278889,0.40031800,0.31540704,0.00000000
-2.66833417,3.35525179,0.90578242,2.69482600,0.00828757,0.03029396,0.14130051,0.40211327,0.30061736,0.00000000
-2.66233117,3.35913591,0.90630407,2.70175484,0.00807974,0.02964781,0.13996488,0.40505458,0.28555034,0.00000000
-2.65632816,3.36144180,0.90497988,2.70585900,0.00782838,0.02914763,0.13882176,0.40918799,0.27041123,0.00000000
-2.65032516,3.36212590,0.90175435,2.70699112,0.00753882,0.02879860,0.13790578,0.41454475,0.25539078,0.00000000
-2.64432216,3.36119830,0.89660959,2.70508900,0.00721691,0.02860318,0.13724538,0.42113756,0.24066208,0.00000000
-2.63831916,3.35871680,0.88956610,2.70017454,0.00686882,0.02856100,0.13686176,0.42895719,0.22637817,0.00000000
-2.63231616,3.35477823,0.88068216,2.69234907,0.00650089,0.02866862,0.13676809,0.43796948,0.21267054,0.00000000
-2.62631316,3.34950758,0.87005183,2.68178507,0.00611940,0.02891953,0.13696888,0.44811306,0.19964841,0.00000000
-2.62031016,3.34304529,0.85780149,2.66871474,0.00573045,0.02930408,0.13745962,0.45929788,0.18739876,0.00000000
-2.61430715,3.33553339,0.84408525,2.65341582,0.00533976,0.02980959,0.13822665,0.47140474,0.17598694,0.00000000
-2.60830415,3.32710140,0.82907918,2.63619527,0.00495259,0.03042051,0.13924733,0.48428594,0.16545793,0.00000000
-2.60230115,3.31785268,0.81297488,2.61737185,0.00457361,0.03111867,0.14049056,0.49776725,0.15583798,0.00000000
-2.59629815,3.30785239,0.79597253,2.59725837,0.00420687,0.03188362,0.14191754,0.51165107,0.14713665,0.00000000
-2.59029515,3.29711777,0.77827390,2.57614463,0.00385572,0.03269313,0.14348294,0.52572092,0.13934907,0.00000000
-2.58429215,3.28561168,0.76007552,2.55428218,0.00352283,0.03352367,0.14513629,0.53974706,0.13245834,0.00000000
-2.57828914,3.27324004,0.74156260,2.53187165,0.00321022,0.03435105,0.14682373,0.55349325,0.12643806,0.00000000
-2.57228614,3.25985360,0.72290376,2.50905358,0.00291925,0.03515108,0.14848994,0.56672425,0.12125483,0.00000000
-2.56628314,3.24525427,0.70424697,2.48590330,0.00265071,0.03590027,0.15008028,0.57921400,0.11687060,0.00000000
-2.56028014,3.22920587,0.68571687,2.46243027,0.00240489,0.03657657,0.15154299,0.59075395,0.11324501,0.00000000
-2.55427714,3.21144891,0.66741346,2.43858186,0.00218164,0.03716004,0.15283145,0.60116142,0.11033737,0.00000000
-2.54827414,3.19171870,0.64941234,2.41425153,0.00198048,0.03763353,0.15390633,0.61028738,0.10810853,0.00000000
-2.54227114,3.16976580,0.63176612,2.38929083,0.00180065,0.03798326,0.15473747,0.61802344,0.10652231,0.00000000
-2.53626813,3.14537765,0.61450717,2.36352447,0.00164121,0.03819931,0.15530561,0.62430765,0.10554666,0.00000000
-2.53026513,3.11839997,0.59765115,2.33676765,0.00150111,0.03827600,0.15560359,0.62912875,0.10515440,0.00000000
-2.52426213,3.08875661,0.58120120,2.30884425,0.00137926,0.03821209,0.15563716,0.63252862,0.10532357,0.00000000
-2.51825913,3.05646639,0.56515237,2.27960507,0.00127456,0.03801090,0.15542518,0.63460281,0.10603728,0.00000000
-2.51225613,3.02165576,0.54949604,2.24894445,0.00118597,0.03768015,0.15499927,0.63549894,0.10728324,0.00000000
-2.50625313,2.98456604,0.53422389,2.21681459,0.00111253,0.03723180,0.15440285,0.63541298,0.10905275,0.00000000
-2.50025013,2.94555468,0.51933122,2.18323614,0.00105341,0.03668155,0.15368964,0.63458357,0.11133940,0.00000000
-2.49424712,2.90508984,0.50481941,2.14830460,0.00100785,0.03604838,0.15292149,0.63328440,0.11413738,0.00000000
-2.48824412,2.86373840,0.49069730,2.11219183,0.00097526,0.03535381,0.15216590,0.63181503,0.11743961,0.00000000
-2.48224112,2.82214757,0.47698151,2.07514251,0.00095512,0.03462120,0.15149310,0.63049037,0.12123563,0.00000000
-2.47623812,2.78102095,0.46369564,2.03746573,0.00094703,0.03387489,0.15097283,0.62962935,0.12550946,0.00000000
-2.47023512,2.74108996,0.45086856,1.99952206,0.00095067,0.03313932,0.15067119,0.62954300,0.13023762,0.00000000
-2.46423212,2.70308211,0.43853187,1.96170686,0.00096579,0.03243824,0.15064735,0.63052259,0.13538722,0.00000000
-2.45822911,2.66768769,0.42671676,1.92443091,0.00099217,0.03179380,0.15095064,0.63282812,0.14091447,0.00000000
-2.45222611,2.63552657,0.41545072,1.88809944,0.00102961,0.03122587,0.15161784,0.63667778,0.14676365,0.00000000
-2.44622311,2.60711710,0.40475412,1.85309090,0.00107793,0.03075131,0.15267114,0.64223864,0.15286662,0.00000000
-2.44022011,2.58284856,0.39463723,1.81973685,0.00113692,0.03038345,0.15411653,0.64961902,0.15914294,0.00000000
-2.43421711,2.56295910,0.38509774,1.78830416,0.00120634,0.03013168,0.15594303,0.65886288,0.16550081,0.00000000
-2.42821411,2.54752019,0.37611914,1.75898066,0.00128592,0.03000122,0.15812259,0.66994643,0.17183857,0.00000000
-2.42221111,2.53642882,0.36767004,1.73186532,0.00137537,0.02999298,0.16061080,0.68277717,0.17804701,0.00000000
-2.41620810,2.52940795,0.35970459,1.70696337,0.00147435,0.03010367,0.16334838,0.69719547,0.18401229,0.00000000
-2.41020510,2.52601541,0.35216398,1.68418682,0.00158251,0.03032602,0.16626331,0.71297858,0.18961933,0.00000000
-2.40420210,2.52566100,0.34497896,1.66336042,0.00169948,0.03064917,0.16927363,0.72984718,0.19475561,0.00000000
-2.39819910,2.52763101,0.33807327,1.64423259,0.00182496,0.03105921,0.17229070,0.74747408,0.19931521,0.00000000
-2.39219610,2.53111910,0.33136772,1.62649072,0.00195864,0.03153977,0.17522284,0.76549492,0.20320285,0.00000000
-2.38619310,2.53526204,0.32478480,1.60977991,0.00210034,0.03207283,0.17797911,0.78352053,0.20633769,0.00000000
-2.38019010,2.53917862,0.31825340,1.59372405,0.00224997,0.03263945,0.18047313,0.80115048,0.20865686,0.00000000
-2.37418709,2.54200972,0.31171344,1.57794789,0.00240762,0.03322071,0.18262673,0.81798733,0.21011833,0.00000000
-2.36818409,2.54295776,0.30512014,1.56209887,0.00257354,0.03379848,0.18437328,0.83365117,0.21070310,0.00000000
-2.36218109,2.54132348,0.29844765,1.54586740,0.00274822,0.03435637,0.18566054,0.84779380,0.21041657,0.00000000
-2.35617809,2.53653842,0.29169180,1.52900448,0.00293240,0.03488049,0.18645290,0.86011210,0.20928891,0.00000000
-2.35017509,2.52819158,0.28487195,1.51133563,0.00312709,0.03536021,0.18673301,0.87036006,0.20737458,0.00000000
-2.34417209,2.51604909,0.27803170,1.49277054,0.00333360,0.03578886,0.18650261,0.87835903,0.20475086,0.00000000
-2.33816908,2.50006622,0.27123856,1.47330793,0.00355352,0.03616427,0.18578266,0.88400581,0.20151559,0.00000000
-2.33216608,2.48039135,0.26458256,1.45303556,0.00378874,0.03648919,0.18461272,0.88727822,0.19778410,0.00000000
-2.32616308,2.45736202,0.25817396,1.43212555,0.00404146,0.03677165,0.18304971,0.88823815,0.19368566,0.00000000
-2.32016008,2.43149356,0.25214013,1.41082559,0.00431411,0.03702510,0.18116604,0.88703178,0.18935943,0.00000000
-2.31415708,2.40346114,0.24662187,1.38944650,0.00460937,0.03726843,0.17904735,0.88388709,0.18495034,0.00000000
-2.30815408,2.37407635,0.24176930,1.36834736,0.00493010,0.03752581,0.17678981,0.87910882,0.18060484,0.00000000
-2.30215108,2.34425968,0.23773759,1.34791884,0.00527932,0.03782643,0.17449730,0.87307111,0.17646689,0.00000000
-2.29614807,2.31501014,0.23468261,1.32856597,0.00566015,0.03820403,0.17227842,0.86620788,0.17267429,0.00000000
-2.29014507,2.28737353,0.23275671,1.31069121,0.00607571,0.03869628,0.17024356,0.85900166,0.16935545,0.00000000
-2.28414207,2.26241050,0.23210484,1.29467865,0.00652914,0.03934401,0.16850207,0.85197082,0.16662668,0.00000000
-2.27813907,2.24116559,0.23286080,1.28088009,0.00702345,0.04019033,0.16715960,0.84565586,0.16459014,0.00000000
-2.27213607,2.22463799,0.23514406,1.26960342,0.00756148,0.04127952,0.16631568,0.84060499,0.16333228,0.00000000
-2.26613307,2.21375463,0.23905671,1.26110352,0.00814584,0.04265583,0.16606153,0.83735923,0.16292290,0.00000000
-2.26013007,2.20934590,0.24468082,1.25557586,0.00877880,0.04436217,0.16647805,0.83643754,0.16341464,0.00000000
-2.25412706,2.21212415,0.25207602,1.25315243,0.00946224,0.04643865,0.16763415,0.83832195,0.16484285,0.00000000
-2.24812406,2.22266470,0.26127715,1.25389992,0.01019749,0.04892104,0.16958511,0.84344315,0.16722567,0.00000000
-2.24212106,2.24138933,0.27229214,1.25781945,0.01098530,0.05183922,0.17237121,0.85216662,0.17056435,0.00000000
-2.23611806,2.26855181,0.28509986,1.26484761,0.01182569,0.05521552,0.17601636,0.86477955,0.17484354,0.00000000
-2.23011506,2.30422541,0.29964806,1.27485817,0.01271783,0.05906322,0.18052692,0.88147877,0.18003157,0.00000000
-2.22411206,2.34829225,0.31585150,1.28766415,0.01365994,0.06338503,0.18589052,0.90235996,0.18608068,0.00000000
-2.21810905,2.40043461,0.33359015,1.30301988,0.01464915,0.06817179,0.19207516,0.92740849,0.19292712,0.00000000
-2.21210605,2.46012854,0.35270790,1.32062300,0.01568137,0.07340138,0.19902831,0.95649216,0.20049121,0.00000000
-2.20610305,2.52664028,0.37301166,1.34011633,0.01675122,0.07903796,0.20667636,0.98935637,0.20867743,0.00000000
-2.20010005,2.59902632,0.39427131,1.36108988,0.01785187,0.08503152,0.21492449,1.02562203,0.21737454,0.00000000
-2.19409705,2.67613792,0.41622056,1.38308318,0.01897503,0.09131793,0.22365684,1.06478675,0.22645597,0.00000000
-2.18809405,2.75663097,0.43855896,1.40558860,0.02011089,0.09781945,0.23273739,1.10622952,0.23578054,0.00000000
-2.18209105,2.83898222,0.46095530,1.42805588,0.02124815,0.10444576,0.24201140,1.14921950,0.24519357,0.00000000
-2.17608804,2.92151235,0.48305244,1.44989845,0.02237406,0.11109555,0.25130771,1.19292869,0.25452867,0.00000000
-2.17008504,3.00241651,0.50447363,1.47050191,0.02347461,0.11765862,0.26044170,1.23644893,0.26361003,0.00000000
-2.16408204,3.07980207,0.52483032,1.48923493,0.02453467,0.12401846,0.26921905,1.27881268,0.27225549,0.00000000
-2.15807904,3.15173340,0.54373123,1.50546259,0.02553831,0.13005527,0.27744032,1.31901744,0.28028019,0.00000000
-2.15207604,3.21628244,0.56079253,1.51856203,0.02646911,0.13564930,0.28490600,1.35605304,0.28750087,0.00000000
-2.14607304,3.27158371,0.57564869,1.52793999,0.02731053,0.14068438,0.29142212,1.38893104,0.29374057,0.00000000
-2.14007004,3.31589185,0.58796364,1.53305172,0.02804643,0.14505154,0.29680606,1.41671505,0.29883366,0.00000000
-2.13406703,3.34763918,0.59744172,1.53342033,0.02866147,0.14865252,0.30089241,1.43855093,0.30263096,0.00000000
