energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.24462231,5.98635693,0.62255122,1.36422254,0.00375270,1.38590324,0.16839078,2.63905065,2.99977427,0.51124923
-3.23861931,5.89890240,0.61183123,1.34969831,0.00353026,1.35263568,0.17079974,2.60968991,2.90479571,0.49811070
-3.23261631,5.79931123,0.60081184,1.33233887,0.00332291,1.31634207,0.17231873,2.57555331,2.80507072,0.48416113
-3.22661331,5.68715582,0.58944673,1.31175720,0.00313140,1.27727304,0.17290248,2.53627151,2.70112781,0.46949002
-3.22061031,5.56237280,0.57772980,1.28766490,0.00295629,1.23573192,0.17252384,2.49165684,2.59356576,0.45420466
-3.21460730,5.42529680,0.56570174,1.25988396,0.00279800,1.19207526,0.17117469,2.44172434,2.48306210,0.43843041
-3.20860430,5.27667789,0.55345470,1.22835389,0.00265678,1.14671099,0.16886634,2.38670440,2.37037796,0.42231011
-3.20260130,5.11768153,0.54113493,1.19313400,0.00253275,1.10009431,0.16562921,2.32704665,2.25635833,0.40600259
-3.19659830,4.94987100,0.52894317,1.15440086,0.00242588,1.05272102,0.16151191,2.26341476,2.14192766,0.38968019
-3.19059530,4.77517303,0.51713294,1.11244131,0.00233604,1.00511865,0.15657964,2.19667246,2.02808048,0.37352539
-3.18459230,4.59582826,0.50600659,1.06764134,0.00226294,0.95783547,0.15091224,2.12786166,1.91586736,0.35772668
-3.17858929,4.41432868,0.49590934,1.02047171,0.00220617,0.91142802,0.14460161,2.05817334,1.80637682,0.34247376
-3.17258629,4.23334515,0.48722162,0.97147087,0.00216518,0.86644756,0.13774900,1.98891280,1.70071378,0.32795236
-3.16658329,4.05564803,0.48034977,0.92122617,0.00213928,0.82342607,0.13046197,1.92146062,1.59997570,0.31433881
-3.16058029,3.88402473,0.47571562,0.87035432,0.00212763,0.78286261,0.12285137,1.85723098,1.50522741,0.30179484
-3.15457729,3.72119756,0.47374518,0.81948176,0.00212921,0.74521058,0.11502828,1.79762911,1.41747589,0.29046262
-3.14857429,3.56974535,0.47485692,0.76922609,0.00214285,0.71086667,0.10710121,1.74400933,1.33764607,0.28046045
-3.14257129,3.43203214,0.47944984,0.72017899,0.00216724,0.68016188,0.09917346,1.69763545,1.26655891,0.27187939
-3.13656828,3.31014541,0.48789191,0.67289148,0.00220089,0.65335534,0.09134089,1.65964465,1.20491269,0.26478079
-3.13056528,3.20584617,0.50050898,0.62786178,0.00224220,0.63063102,0.08369007,1.63101629,1.15326838,0.25919513
-3.12456228,3.12053235,0.51757477,0.58552624,0.00228947,0.61209769,0.07629685,1.61254624,1.11203969,0.25512200
-3.11855928,3.05521634,0.53930189,0.54625331,0.00234091,0.59779200,0.06922540,1.60482769,1.08148829,0.25253142
-3.11255628,3.01051683,0.56583446,0.51034051,0.00239473,0.58768465,0.06252771,1.60823848,1.06172442,0.25136636
-3.10655328,2.98666454,0.59724222,0.47801436,0.00244916,0.58168923,0.05624353,1.62293539,1.05271262,0.25154630
-3.10055028,2.98352063,0.63351655,0.44943275,0.00250251,0.57967334,0.05040069,1.64885488,1.05428252,0.25297177
-3.09454727,3.00060625,0.67456828,0.42468945,0.00255326,0.58147131,0.04501575,1.68572016,1.06614402,0.25552948
-3.08854427,3.03714127,0.72022744,0.40382018,0.00260007,0.58689796,0.04009499,1.73305381,1.08790618,0.25909799
-3.08254127,3.09208979,0.77024492,0.38680981,0.00264190,0.59576255,0.03563552,1.79019529,1.11909883,0.26355341
-3.07653827,3.16420990,0.82429593,0.37360004,0.00267802,0.60788215,0.03162664,1.85632241,1.15919594,0.26877501
-3.07053527,3.25210523,0.88198507,0.36409711,0.00270807,0.62309382,0.02805123,1.93047578,1.20763965,0.27465034
-3.06453227,3.35427576,0.94285305,0.35817913,0.00273210,0.64126467,0.02488718,2.01158522,1.26386362,0.28107967
-3.05852926,3.46916552,1.00638448,0.35570245,0.00275058,0.66229946,0.02210876,2.09849716,1.32731474,0.28797949
-3.05252626,3.59520523,1.07201675,0.35650703,0.00276445,0.68614511,0.01968793,2.19000191,1.39747203,0.29528484
-3.04652326,3.73084828,1.13914956,0.36042045,0.00277506,0.71279190,0.01759555,2.28486007,1.47386185,0.30295055
-3.04052026,3.87459878,1.20715478,0.36726050,0.00278418,0.74227122,0.01580244,2.38182706,1.55606874,0.31095102
-3.03451726,4.02503115,1.27538640,0.37683640,0.00279396,0.77465005,0.01428021,2.47967525,1.64374134,0.31927891
-3.02851426,4.18080106,1.34319024,0.38894883,0.00280686,0.81002240,0.01300202,2.57721320,1.73659341,0.32794259
-3.02251126,4.34064817,1.40991311,0.40338878,0.00282563,0.84849823,0.01194313,2.67330148,1.83439997,0.33696263
-3.01650825,4.50339174,1.47491135,0.41993580,0.00285320,0.89019066,0.01108122,2.76686519,1.93698924,0.34636757
-3.01050525,4.66792028,1.53755851,0.43835568,0.00289263,0.93520211,0.01039666,2.85690306,2.04423104,0.35618913
-3.00450225,4.83317731,1.59725209,0.45839813,0.00294700,0.98361043,0.00987259,2.94249346,2.15602289,0.36645737
-2.99849925,4.99814502,1.65341949,0.47979473,0.00301934,1.03545604,0.00949484,3.02279762,2.27227499,0.37719585
-2.99249625,5.16182808,1.70552302,0.50225757,0.00311257,1.09073084,0.00925185,3.09706067,2.39289550,0.38841746
-2.98649325,5.32323964,1.75306434,0.52547875,0.00322938,1.14936996,0.00913441,3.16461114,2.51777748,0.40012082
-2.98049025,5.48139146,1.79558830,0.54913122,0.00337217,1.21124682,0.00913539,3.22485946,2.64678867,0.41228784
-2.97448724,5.63528968,1.83268650,0.57287090,0.00354299,1.27617218,0.00924943,3.27729619,2.77976511,0.42488239
-2.96848424,5.78393727,1.86400067,0.59634034,0.00374347,1.34389724,0.00947258,3.32149055,2.91650919,0.43785031
-2.96248124,5.92634363,1.88922608,0.61917381,0.00397476,1.41412068,0.00980191,3.35708968,3.05679218,0.45112069
-2.95647824,6.06154112,1.90811504,0.64100376,0.00423747,1.48649932,0.01023519,3.38381904,3.20036106,0.46460834
-2.95047524,6.18860775,1.92048050,0.66146846,0.00453166,1.56066149,0.01077047,3.40148394,3.34694861,0.47821740
-2.94447224,6.30669427,1.92619980,0.68022042,0.00485678,1.63622232,0.01140577,3.40997225,3.49628552,0.49184563
-2.93846923,6.41505380,1.92521822,0.69693536,0.00521163,1.71279951,0.01213874,3.40925791,3.64811281,0.50538919
-2.93246623,6.51307149,1.91755236,0.71132126,0.00559436,1.79002842,0.01296636,3.39940495,3.80219262,0.51874754
-2.92646323,6.60029127,1.90329286,0.72312695,0.00600246,1.86757499,0.01388466,3.38057122,3.95831528,0.53182800
-2.92046023,6.67643730,1.88260616,0.73214988,0.00643275,1.94514534,0.01488850,3.35301131,4.11630093,0.54454966
-2.91445723,6.74142720,1.85573501,0.73824261,0.00688137,2.02249079,0.01597136,3.31707782,4.27599394,0.55684621
-2.90845423,6.79537540,1.82299742,0.74131754,0.00734382,2.09940768,0.01712521,3.27322035,4.43724922,0.56866763
-2.90245123,6.83858479,1.78478356,0.74134976,0.00781499,2.17573147,0.01834041,3.22198164,4.59991001,0.57998024
-2.89644822,6.87152639,1.74155072,0.73837752,0.00828921,2.25132523,0.01960566,3.16399042,4.76377753,0.59076534
-2.89044522,6.89480707,1.69381597,0.73250045,0.00876032,2.32606299,0.02090803,3.09995069,4.92857375,0.60101635
-2.88444222,6.90912683,1.64214677,0.72387548,0.00922176,2.39980895,0.02223301,3.03062766,5.09389952,0.61073460
-2.87843922,6.91522765,1.58714965,0.71271053,0.00966668,2.47239401,0.02356470,2.95683056,5.25919054,0.61992412
-2.87243622,6.91383696,1.52945719,0.69925630,0.01008806,2.54359121,0.02488599,2.87939289,5.42367497,0.62858587
-2.86643322,6.90560941,1.46971400,0.68379658,0.01047886,2.61309219,0.02617878,2.79915105,5.58633596,0.63671160
-2.86043022,6.89107085,1.40856207,0.66663743,0.01083220,2.68048667,0.02742439,2.71692231,5.74588324,0.64427821
-2.85442721,6.87056858,1.34662610,0.64809586,0.01114149,2.74524687,0.02860385,2.63348319,5.90073698,0.65124275
-2.84842421,6.84423184,1.28449972,0.62848848,0.01140064,2.80671867,0.02969834,2.54954960,6.04902720,0.65753871
-2.84242121,6.81194583,1.22273290,0.60812077,0.01160422,2.86412090,0.03068962,2.46575974,6.18861066,0.66307391
-2.83641821,6.77334174,1.16182144,0.58727740,0.01174763,2.91655356,0.03156047,2.38266085,6.31710654,0.66773034
-2.83041521,6.72780455,1.10219883,0.56621408,0.01182723,2.96301544,0.03229510,2.30070059,6.43195077,0.67136599
-2.82441221,6.67449888,1.04423088,0.54515128,0.01184049,3.00243061,0.03287964,2.22022364,6.53046772,0.67381873
-2.81840920,6.61241210,0.98821342,0.52427013,0.01178607,3.03368304,0.03330247,2.14147374,6.60995666,0.67491222
-2.81240620,6.54041285,0.93437290,0.50371051,0.01166389,3.05565763,0.03355454,2.06460102,6.66778928,0.67446338
-2.80640320,6.45732178,0.88286994,0.48357137,0.01147514,3.06728582,0.03362971,1.98967434,6.70151371,0.67229116
-2.80040020,6.36199063,0.83380534,0.46391313,0.01122228,3.06759319,0.03352488,1.91669770,6.70895971,0.66822614
-2.79439720,6.25338510,0.78722834,0.44476188,0.01090896,3.05574656,0.03324012,1.84562990,6.68833952,0.66212024
-2.78839420,6.13066666,0.74314629,0.42611507,0.01053995,3.03109793,0.03277871,1.77640612,6.63833882,0.65385624
-2.78239120,5.99326833,0.70153538,0.40794818,0.01012096,2.99322271,0.03214704,1.70896017,6.55819264,0.64335621
-2.77638819,5.84095997,0.66235160,0.39022207,0.00965853,2.94194998,0.03135447,1.64324609,6.44774201,0.63058864
-2.77038519,5.67389904,0.62554137,0.37289033,0.00915981,2.87738317,0.03041308,1.57925766,6.30746781,0.61557363
-2.76438219,5.49266388,0.59105131,0.35590640,0.00863237,2.79990970,0.02933737,1.51704482,6.13849988,0.59838589
-2.75837919,5.29826735,0.55883648,0.33922990,0.00808399,2.71019914,0.02814383,1.45672596,5.94260059,0.57915539
-2.75237619,5.09215012,0.52886694,0.32283196,0.00752243,2.60918993,0.02685059,1.39849536,5.72212349,0.55806555
-2.74637319,4.87615375,0.50113216,0.30669920,0.00695530,2.49806522,0.02547688,1.34262549,5.47994910,0.53534908
-2.74037019,4.65247521,0.47564329,0.29083635,0.00638978,2.37821925,0.02404260,1.28946394,5.21940094,0.51128173
-2.73436718,4.42360516,0.45243333,0.27526731,0.00583257,2.25121588,0.02256782,1.23942540,4.94414595,0.48617414
-2.72836418,4.19225339,0.43155519,0.26003491,0.00528967,2.11874143,0.02107232,1.19297903,4.65808415,0.46036244
-2.72236118,3.96126515,0.41307806,0.24519923,0.00476634,1.98255411,0.01957516,1.15063211,4.36523264,0.43419783
-2.71635818,3.73353281,0.39708240,0.23083494,0.00426702,1.84443253,0.01809428,1.11291084,4.06960930,0.40803585
-2.71035518,3.51190682,0.38365381,0.21702781,0.00379526,1.70612539,0.01664617,1.08033943,3.77512110,0.38222567
-2.70435218,3.29911034,0.37287642,0.20387057,0.00335377,1.56930471,0.01524559,1.05341850,3.48546166,0.35710006
-2.69834917,3.09766105,0.36482599,0.19145862,0.00294442,1.43552425,0.01390535,1.03260395,3.20402170,0.33296626
-2.69234617,2.90980318,0.35956332,0.17988571,0.00256827,1.30618462,0.01263620,1.01828733,2.93381535,0.31009827
-2.68634317,2.73745228,0.35712817,0.16923995,0.00222565,1.18250600,0.01144671,1.01077843,2.67742419,0.28873062
-2.68034017,2.58215401,0.35753404,0.15960030,0.00191627,1.06550908,0.01034333,1.01029095,2.43696000,0.26905396
-2.67433717,2.44505785,0.36076392,0.15103375,0.00163926,0.95600420,0.00933036,1.01693155,2.21404600,0.25121241
-2.66833417,2.32690554,0.36676731,0.14359334,0.00139329,0.85458847,0.00841013,1.03069261,2.00981575,0.23530257
-2.66233117,2.22803351,0.37545832,0.13731704,0.00117668,0.76165014,0.00758312,1.05144873,1.82492803,0.22137430
-2.65632816,2.14838776,0.38671501,0.13222758,0.00098748,0.67737923,0.00684814,1.07895677,1.65959537,0.20943279
-2.65032516,2.08754967,0.40037974,0.12833311,0.00082355,0.60178343,0.00620256,1.11285917,1.51362358,0.19944192
-2.64432216,2.04477028,0.41626055,0.12562876,0.00068264,0.53470787,0.00564252,1.15269006,1.38645959,0.19132850
-2.63831916,2.01901114,0.43413330,0.12409893,0.00056249,0.47585755,0.00516320,1.19788378,1.27724451,0.18498721
-2.63231616,2.00898934,0.45374450,0.12372024,0.00046085,0.42482127,0.00475902,1.24778527,1.18486940,0.18028591
-2.62631316,2.01322483,0.47481465,0.12446505,0.00037556,0.38109588,0.00442388,1.30166187,1.10803112,0.17707109
-2.62031016,2.03008829,0.49704205,0.12630535,0.00030456,0.34410984,0.00415139,1.35871616,1.04528637,0.17517323
-2.61430715,2.05784804,0.52010689,0.12921704,0.00024593,0.31324548,0.00393504,1.41809966,0.99510199,0.17441200
-2.60830415,2.09471511,0.54367568,0.13318436,0.00019791,0.28785921,0.00376839,1.47892702,0.95590060,0.17460100
-2.60230115,2.13888566,0.56740600,0.13820438,0.00015891,0.26729940,0.00364522,1.54029076,0.92610061,0.17555206
-2.59629815,2.18858036,0.59095152,0.14429144,0.00012751,0.25092163,0.00355966,1.60127656,0.90415033,0.17707911
-2.59029515,2.24208072,0.61396737,0.15148143,0.00010244,0.23810139,0.00350629,1.66097895,0.88855619,0.17900148
-2.58429215,2.29776224,0.63611590,0.15983566,0.00008262,0.22824426,0.00348021,1.71851771,0.87790536,0.18114677
-2.57828914,2.35412461,0.65707276,0.16944424,0.00006709,0.22079368,0.00347713,1.77305471,0.87088332,0.18335327
-2.57228614,2.40981887,0.67653328,0.18042874,0.00005506,0.21523675,0.00349338,1.82381113,0.86628688,0.18547199
-2.56628314,2.46367166,0.69421907,0.19294394,0.00004584,0.21110821,0.00352597,1.87008499,0.86303359,0.18736843
-2.56028014,2.51470615,0.70988475,0.20717835,0.00003887,0.20799295,0.00357255,1.91126827,0.86016796,0.18892393
-2.55427714,2.56215952,0.72332439,0.22335343,0.00003368,0.20552736,0.00363144,1.94686341,0.85686527,0.19003692
-2.54827414,2.60549607,0.73437763,0.24172112,0.00002991,0.20339976,0.00370159,1.97649823,0.85243350,0.19062386
-2.54227114,2.64441559,0.74293495,0.26255948,0.00002727,0.20135016,0.00378254,1.99993854,0.84631365,0.19061993
-2.53626813,2.67885578,0.74894193,0.28616640,0.00002553,0.19916946,0.00387437,2.01709764,0.83807890,0.18997952
-2.53026513,2.70898826,0.75240195,0.31285110,0.00002454,0.19669838,0.00397763,2.02804166,0.82743265,0.18867641
-2.52426213,2.73520716,0.75337724,0.34292351,0.00002421,0.19382596,0.00409325,2.03299018,0.81420554,0.18670366
-2.51825913,2.75810993,0.75198782,0.37668156,0.00002449,0.19048795,0.00422247,2.03231129,0.79835155,0.18407313
-2.51225613,2.77847027,0.74840831,0.41439667,0.00002542,0.18666497,0.00436673,2.02651087,0.77994292,0.18081469
-2.50625313,2.79720319,0.74286251,0.45629765,0.00002706,0.18238045,0.00452754,2.01621594,0.75916413,0.17697494
-2.50025013,2.81532332,0.73561574,0.50255371,0.00002955,0.17769847,0.00470636,2.00215239,0.73630471,0.17261569
-2.49424712,2.83389731,0.72696535,0.55325701,0.00003309,0.17272135,0.00490452,1.98511771,0.71175095,0.16781198
-2.48824412,2.85399239,0.71722958,0.60840571,0.00003796,0.16758711,0.00512307,1.96594979,0.68597665,0.16264984
-2.48224112,2.87662312,0.70673526,0.66788824,0.00004450,0.16246672,0.00536269,1.94549307,0.65953290,0.15722378
-2.47623812,2.90269879,0.69580505,0.73146978,0.00005315,0.15756118,0.00562357,1.92456374,0.63303717,0.15163418
-2.47023512,2.93297427,0.68474470,0.79878183,0.00006446,0.15309843,0.00590541,1.90391561,0.60716183,0.14598457
-2.46423212,2.96800699,0.67383110,0.86931581,0.00007906,0.14933001,0.00620729,1.88420868,0.58262227,0.14037894
-2.45822911,3.00812246,0.66330173,0.94242147,0.00009773,0.14652752,0.00652774,1.86598201,0.56016495,0.13491926
-2.45222611,3.05339072,0.65334612,1.01731060,0.00012138,0.14497877,0.00686470,1.84963259,0.54055529,0.12970316
-2.44622311,3.10361515,0.64409970,1.09306668,0.00015103,0.14498370,0.00721561,1.83540142,0.52456570,0.12482198
-2.44022011,3.15833479,0.63564064,1.16866029,0.00018788,0.14684976,0.00757749,1.82336782,0.51296372,0.12035911
-2.43421711,3.21684034,0.62798953,1.24297040,0.00023328,0.15088694,0.00794708,1.81345223,0.50650016,0.11638881
-2.42821411,3.27820321,0.62111221,1.31481092,0.00028871,0.15740219,0.00832098,1.80542758,0.50589715,0.11297534
-2.42221111,3.34131619,0.61492544,1.38296165,0.00035581,0.16669321,0.00869581,1.79893855,0.51183605,0.11017252
-2.41620810,3.40494376,0.60930497,1.44620279,0.00043636,0.17904162,0.00906842,1.79352770,0.52494496,0.10802358
-2.41020510,3.46777899,0.60409580,1.50335141,0.00053223,0.19470540,0.00943602,1.78866693,0.54578562,0.10656129
-2.40420210,3.52850414,0.59912374,1.55329861,0.00064539,0.21391068,0.00979644,1.78379250,0.57483973,0.10580828
-2.39819910,3.58585126,0.59420771,1.59504566,0.00077784,0.23684300,0.01014817,1.77834156,0.61249462,0.10577744
-2.39219610,3.63865951,0.58917207,1.62773755,0.00093160,0.26363822,0.01049057,1.77178812,0.65902830,0.10647239
-2.38619310,3.68592586,0.58385826,1.65069240,0.00110862,0.29437322,0.01082390,1.76367642,0.71459427,0.10788792
-2.38019010,3.72684647,0.57813503,1.66342533,0.00131075,0.32905686,0.01114935,1.75364976,0.77920645,0.11001031
-2.37418709,3.76084655,0.57190691,1.66566585,0.00153965,0.36762149,0.01146904,1.74147348,0.85272483,0.11281762
-2.36818409,3.78759732,0.56512024,1.65736770,0.00179673,0.40991552,0.01178592,1.72705067,0.93484258,0.11627983
-2.36218109,3.80701955,0.55776672,1.63871093,0.00208309,0.45569752,0.01210368,1.71043012,1.02507558,0.12035893
-2.35617809,3.81927402,0.54988427,1.61009610,0.00239945,0.50463227,0.01242656,1.69180629,1.12275511,0.12500894
-2.35017509,3.82474010,0.54155534,1.57213090,0.00274608,0.55628938,0.01275915,1.67151155,1.22702492,0.13017600
-2.34417209,3.82398427,0.53290284,1.52560995,0.00312278,0.61014478,0.01310620,1.65000148,1.33684334,0.13579853
-2.33816908,3.81772117,0.52408400,1.47148879,0.00352879,0.66558542,0.01347234,1.62783438,1.45099128,0.14180755
-2.33216608,3.80676989,0.51528280,1.41085325,0.00396286,0.72191742,0.01386189,1.60564628,1.56808679,0.14812726
-2.32616308,3.79200855,0.50670122,1.34488576,0.00442317,0.77837765,0.01427863,1.58412322,1.68660616,0.15467587
-2.32016008,3.77433008,0.49855004,1.27482998,0.00490741,0.83414872,0.01472562,1.56397218,1.80491178,0.16136676
-2.31415708,3.75460177,0.49103969,1.20195535,0.00541278,0.88837692,0.01520508,1.54589246,1.92128615,0.16810996
-2.30815408,3.73363071,0.48437151,1.12752285,0.00593611,0.94019280,0.01571823,1.53054877,2.03397127,0.17481394
-2.30215108,3.71213676,0.47872994,1.05275337,0.00647390,0.98873354,0.01626531,1.51854714,2.14121221,0.18138759
-2.29614807,3.69073371,0.47427588,0.97879962,0.00702246,1.03316650,0.01684553,1.51041470,2.24130331,0.18774242
-2.29014507,3.66991891,0.47114141,0.90672227,0.00757798,1.07271286,0.01745714,1.50658351,2.33263531,0.19379477
-2.28414207,3.65007065,0.46942592,0.83747101,0.00813663,1.10667054,0.01809748,1.50737890,2.41374130,0.19946796
-2.27813907,3.63145235,0.46919366,0.77187056,0.00869474,1.13443531,0.01876312,1.51301191,2.48333962,0.20469431
-2.27213607,3.61422183,0.47047258,0.71061167,0.00924880,1.15551919,0.01944997,1.52357562,2.54037172,0.20941672
-2.26613307,3.59844390,0.47325426,0.65424691,0.00979561,1.16956536,0.02015338,1.53904462,2.58403303,0.21358995
-2.26013007,3.58410437,0.47749469,0.60319069,0.01033229,1.17635879,0.02086833,1.55927707,2.61379560,0.21718135
-2.25412706,3.57112374,0.48311570,0.55772311,0.01085631,1.17583220,0.02158943,1.58401849,2.62942117,0.22017095
-2.24812406,3.55936902,0.49000684,0.51799693,0.01136550,1.16806696,0.02231110,1.61290684,2.63096415,0.22255108
-2.24212106,3.54866262,0.49802749,0.48404704,0.01185801,1.15328913,0.02302756,1.64547833,2.61876434,0.22432537
-2.23611806,3.53878790,0.50700903,0.45580186,0.01233222,1.13186048,0.02373285,1.68117359,2.59342971,0.22550724
-2.23011506,3.52949113,0.51675724,0.43309611,0.01278669,1.10426533,0.02442085,1.71934428,2.55581032,0.22611798
-2.22411206,3.52048064,0.52705460,0.41568442,0.01322002,1.07109356,0.02508526,1.75926021,2.50696447,0.22618462
-2.21810905,3.51142400,0.53766288,0.40325544,0.01363076,1.03302071,0.02571953,1.80011727,2.44811909,0.22573756
-2.21210605,3.50194446,0.54832592,0.39544609,0.01401730,0.99078608,0.02631688,1.84104654,2.38062607,0.22480834
-2.20610305,3.49161843,0.55877286,0.39185581,0.01437776,0.94516983,0.02687026,1.88112530,2.30591685,0.22342754
-2.20010005,3.47997514,0.56872191,0.39206046,0.01470992,0.89697000,0.02737239,1.91939009,2.22545732,0.22162299
-2.19409705,3.46650011,0.57788473,0.39562590,0.01501118,0.84698042,0.02781582,1.95485244,2.14070498,0.21941846
-2.18809405,3.45064328,0.58597161,0.40212097,0.01527854,0.79597040,0.02819299,1.98651728,2.05307027,0.21683292
-2.18209105,3.43183251,0.59269733,0.41112981,0.01550868,0.74466676,0.02849645,2.01340409,1.96388333,0.21388030
-2.17608804,3.40949239,0.59778771,0.42226328,0.01569796,0.69373890,0.02871903,2.03457026,1.87436732,0.21056992
-2.17008504,3.38306794,0.60098661,0.43516935,0.01584263,0.64378710,0.02885408,2.04913632,1.78561881,0.20690738
-2.16408204,3.35205217,0.60206324,0.44954222,0.01593893,0.59533433,0.02889576,2.05631190,1.69859545,0.20289597
-2.15807904,3.31601590,0.60081942,0.46512988,0.01598327,0.54882139,0.02883933,2.05542142,1.61411050,0.19853846
-2.15207604,3.27463816,0.59709646,0.48174001,0.01597246,0.50460538,0.02868145,2.04592831,1.53283363,0.19383899
-2.14607304,3.22773491,0.59078126,0.49924380,0.01590391,0.46296097,0.02842046,2.02745642,1.45529699,0.18880516
-2.14007004,3.17528413,0.58181133,0.51757773,0.01577578,0.42408424,0.02805661,1.99980725,1.38190532,0.18344993
-2.13406703,3.11744533,0.57017839,0.53674300,0.01558722,0.38809832,0.02759227,1.96297211,1.31294887,0.17779333
-2.12806403,3.05457180,0.55593022,0.55680281,0.01533844,0.35506064,0.02703201,1.91713803,1.24861785,0.17186376
-2.12206103,2.98721443,0.53917061,0.57787733,0.01503082,0.32497094,0.02638269,1.86268715,1.18901720,0.16569887
-2.11605803,2.91611648,0.52005741,0.60013679,0.01466699,0.29777979,0.02565335,1.80018895,1.13418057,0.15934591
-2.11005503,2.84219920,0.49879858,0.62379278,0.01425074,0.27339706,0.02485511,1.73038593,1.08408289,0.15286144
-2.10405203,2.76653893,0.47564643,0.64908830,0.01378702,0.25170003,0.02400097,1.65417282,1.03865085,0.14631060
-2.09804902,2.69033674,0.45089034,0.67628691,0.01328177,0.23254095,0.02310542,1.57257055,0.99777113,0.13976576
-2.09204602,2.61488218,0.42484817,0.70566165,0.01274177,0.21575368,0.02218420,1.48669591,0.96129629,0.13330482
-2.08604302,2.54151310,0.39785684,0.73748401,0.01217440,0.20115961,0.02125381,1.39772835,0.92904867,0.12700907
-2.08004002,2.47157363,0.37026249,0.77201365,0.01158747,0.18857258,0.02033109,1.30687551,0.90082266,0.12096092
-2.07403702,2.40637251,0.34241059,0.80948922,0.01098891,0.17780302,0.01943283,1.21533884,0.87638582,0.11524140
-2.06803402,2.34714365,0.31463657,0.85012058,0.01038657,0.16866132,0.01857527,1.12428091,0.85547958,0.10992778
-2.06203102,2.29501093,0.28725712,0.89408263,0.00978794,0.16096055,0.01777375,1.03479567,0.83781993,0.10509120
-2.05602801,2.25095842,0.26056281,0.94151092,0.00920000,0.15451872,0.01704230,0.94788275,0.82309876,0.10079458
-2.05002501,2.21580712,0.23481188,0.99249887,0.00862897,0.14916059,0.01639340,0.86442662,0.81098610,0.09709074
-2.04402201,2.19019858,0.21022576,1.04709644,0.00808023,0.14471926,0.01583766,0.78518116,0.80113362,0.09402098
-2.03801901,2.17458555,0.18698609,1.10530995,0.00755820,0.14103750,0.01538365,0.71075981,0.79317943,0.09161390
-2.03201601,2.16922912,0.16523336,1.16710275,0.00706626,0.13796893,0.01503779,0.64163122,0.78675404,0.08988471
-2.02601301,2.17420156,0.14506710,1.23239615,0.00660679,0.13537910,0.01480428,0.57812003,0.78148735,0.08883490
-2.02001001,2.18939402,0.12654738,1.30107038,0.00618116,0.13314634,0.01468506,0.52041236,0.77701623,0.08845229
-2.01400700,2.21452760,0.10969750,1.37296512,0.00578980,0.13116253,0.01467987,0.46856501,0.77299235,0.08871140
-2.00800400,2.24916692,0.09450753,1.44787927,0.00543232,0.12933365,0.01478631,0.42251780,0.76908971,0.08957416
-2.00200100,2.29273477,0.08093864,1.52556995,0.00510760,0.12757999,0.01499992,0.38210811,0.76501152,0.09099087
-1.99599800,2.34452705,0.06892764,1.60575044,0.00481389,0.12583619,0.01531434,0.34708662,0.76049583,0.09290140
-1.98999500,2.40372719,0.05839191,1.68808740,0.00454901,0.12405087,0.01572143,0.31713370,0.75531987,0.09523654
-1.98399200,2.46941955,0.04923407,1.77219749,0.00431042,0.12218603,0.01621144,0.29187556,0.74930256,0.09791958
-1.97798899,2.54060168,0.04134661,1.85764376,0.00409538,0.12021600,0.01677316,0.27089967,0.74230537,0.10086788
-1.97198599,2.61619538,0.03461601,1.94393232,0.00390103,0.11812618,0.01739414,0.25376896,0.73423133,0.10399463
-1.96598299,2.69505698,0.02892643,2.03050970,0.00372455,0.11591155,0.01806085,0.24003462,0.72502254,0.10721062
-1.95997999,2.77598727,0.02416293,2.11676160,0.00356317,0.11357491,0.01875893,0.22924710,0.71465618,0.11042601
-1.95397699,2.85774148,0.02021399,2.20201343,0.00341431,0.11112507,0.01947335,0.22096549,0.70313965,0.11355211
-1.94797399,2.93904023,0.01697358,2.28553315,0.00327559,0.10857507,0.02018873,0.21476518,0.69050495,0.11650314
-1.94197099,3.01858159,0.01434265,2.36653671,0.00314487,0.10594035,0.02088954,0.21024393,0.67680277,0.11919790
-1.93596798,3.09505514,0.01223011,2.44419647,0.00302027,0.10323713,0.02156040,0.20702652,0.66209682,0.12156132
-1.92996498,3.16715795,0.01055346,2.51765254,0.00290021,0.10048108,0.02218637,0.20476824,0.64645850,0.12352595
-1.92396198,3.23361299,0.00923898,2.58602715,0.00278335,0.09768613,0.02275327,0.20315723,0.62996241,0.12503320
-1.91795898,3.29318960,0.00822170,2.64844174,0.00266866,0.09486368,0.02324796,0.20191610,0.61268277,0.12603445
-1.91195598,3.34472608,0.00744512,2.70403649,0.00255533,0.09202218,0.02365868,0.20080278,0.59469097,0.12649192
-1.90595298,3.38715382,0.00686079,2.75199196,0.00244279,0.08916693,0.02397536,0.19961092,0.57605430,0.12637934
-1.89994997,3.41952250,0.00642781,2.79155209,0.00233070,0.08630033,0.02418987,0.19816983,0.55683568,0.12568227
-1.89394697,3.44102576,0.00611230,2.82204820,0.00221890,0.08342228,0.02429635,0.19634410,0.53709453,0.12439831
-1.88794397,3.45102653,0.00588681,2.84292318,0.00210738,0.08053092,0.02429138,0.19403298,0.51688835,0.12253692
-1.88194097,3.44908141,0.00572986,2.85375525,0.00199631,0.07762345,0.02417422,0.19116945,0.49627504,0.12011906
