energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
0.94547274,3.19050776,-3.19050776,0.02621811,-0.02621811,0.36496821,-0.36496821,0.35107238,-0.35107238,0.40741770,-0.40741770,0.06094005,-0.06094005,0.49258141,-0.49258141,0.99610210,-0.99610210,1.61256092,-1.61256092
0.95147574,3.20150122,-3.20150122,0.02673154,-0.02673154,0.36059375,-0.36059375,0.35302296,-0.35302296,0.40479259,-0.40479259,0.06092422,-0.06092422,0.49094745,-0.49094745,0.99420077,-0.99420076,1.62812394,-1.62812394
0.95747874,3.20150453,-3.20150453,0.02724938,-0.02724938,0.35507525,-0.35507525,0.35426783,-0.35426783,0.40084290,-0.40084290,0.06066319,-0.06066319,0.48745483,-0.48745483,0.98884786,-0.98884785,1.63765389,-1.63765389
0.96348174,3.19087662,-3.19087662,0.02776542,-0.02776542,0.34847867,-0.34847867,0.35473667,-0.35473667,0.39565800,-0.39565800,0.06018088,-0.06018088,0.48221882,-0.48221882,0.98019327,-0.98019327,1.64128367,-1.64128367
0.96948474,3.17029857,-3.17029857,0.02827445,-0.02827445,0.34090710,-0.34090710,0.35439200,-0.35439200,0.38936203,-0.38936203,0.05950650,-0.05950650,0.47540169,-0.47540169,0.96848302,-0.96848302,1.63932487,-1.63932487
0.97548774,3.14074268,-3.14074268,0.02877218,-0.02877218,0.33249471,-0.33249471,0.35322730,-0.35322730,0.38210754,-0.38210754,0.05867364,-0.05867364,0.46720668,-0.46720668,0.95405028,-0.95405028,1.63225672,-1.63225672
0.98149075,3.10343227,-3.10343227,0.02925517,-0.02925517,0.32339973,-0.32339973,0.35126419,-0.35126419,0.37406823,-0.37406823,0.05771930,-0.05771930,0.45787077,-0.45787076,0.93730356,-0.93730355,1.62070959,-1.62070959
0.98749375,3.05979396,-3.05979396,0.02972069,-0.02972069,0.31379680,-0.31379680,0.34854880,-0.34854880,0.36543143,-0.36543143,0.05668268,-0.05668268,0.44765653,-0.44765652,0.91871237,-0.91871236,1.60544351,-1.60544351
0.99349675,3.01140441,-3.01140441,0.03016659,-0.03016659,0.30386908,-0.30386908,0.34514753,-0.34514753,0.35639046,-0.35639046,0.05560411,-0.05560411,0.43684350,-0.43684350,0.89879135,-0.89879135,1.58732255,-1.58732255
0.99949975,2.95993371,-2.95993370,0.03059123,-0.03059123,0.29380054,-0.29380054,0.34114249,-0.34114249,0.34713736,-0.34713736,0.05452381,-0.05452381,0.42571936,-0.42571936,0.87808336,-0.87808335,1.56728596,-1.56728596
1.00550275,2.90708744,-2.90708744,0.03099333,-0.03099333,0.28376868,-0.28376868,0.33662671,-0.33662671,0.33785614,-0.33785614,0.05348070,-0.05348070,0.41457124,-0.41457124,0.85714221,-0.85714221,1.54631697,-1.54631697
1.01150575,2.85454959,-2.85454959,0.03137192,-0.03137192,0.27393804,-0.27393804,0.33169939,-0.33169939,0.32871690,-0.32871690,0.05251130,-0.05251130,0.40367747,-0.40367747,0.83651592,-0.83651592,1.52541046,-1.52541046
1.01750875,2.80392812,-2.80392812,0.03172631,-0.03172631,0.26445476,-0.26445476,0.32646139,-0.32646139,0.31987096,-0.31987096,0.05164861,-0.05164861,0.39330003,-0.39330003,0.81673084,-0.81673083,1.50554043,-1.50554043
1.02351176,2.75670503,-2.75670503,0.03205599,-0.03205599,0.25544224,-0.25544224,0.32101101,-0.32101101,0.31144712,-0.31144712,0.05092122,-0.05092122,0.38367789,-0.38367789,0.79827717,-0.79827717,1.48762845,-1.48762845
1.02951476,2.71419230,-2.71419230,0.03236071,-0.03236071,0.24699819,-0.24699819,0.31544034,-0.31544034,0.30354904,-0.30354904,0.05035241,-0.05035241,0.37502137,-0.37502137,0.78159646,-0.78159646,1.47251403,-1.47251403
1.03551776,2.67749487,-2.67749487,0.03264042,-0.03264042,0.23919291,-0.23919291,0.30983212,-0.30983212,0.29625389,-0.29625389,0.04995951,-0.04995951,0.36750760,-0.36750760,0.76707112,-0.76707112,1.46092782,-1.46092782
1.04152076,2.64748165,-2.64748165,0.03289526,-0.03289526,0.23206895,-0.23206895,0.30425733,-0.30425733,0.28961202,-0.28961202,0.04975340,-0.04975340,0.36127720,-0.36127720,0.75501619,-0.75501619,1.45346853,-1.45346853
1.04752376,2.62476501,-2.62476501,0.03312563,-0.03312563,0.22564202,-0.22564202,0.29877347,-0.29877347,0.28364775,-0.28364775,0.04973822,-0.04973822,0.35643204,-0.35643204,0.74567354,-0.74567354,1.45058417,-1.45058417
1.05352676,2.60968902,-2.60968902,0.03333209,-0.03333209,0.21990291,-0.21990291,0.29342350,-0.29342350,0.27836095,-0.27836095,0.04991132,-0.04991132,0.35303418,-0.35303418,0.73920828,-0.73920828,1.45255821,-1.45255821
1.05952976,2.60232661,-2.60232661,0.03351533,-0.03351533,0.21482044,-0.21482044,0.28823554,-0.28823554,0.27372942,-0.27372942,0.05026333,-0.05026333,0.35110587,-0.35110587,0.73570751,-0.73570751,1.45950096,-1.45950097
1.06553277,2.60248515,-2.60248515,0.03367612,-0.03367612,0.21034514,-0.21034514,0.28322321,-0.28322321,0.26971183,-0.26971183,0.05077861,-0.05077861,0.35063048,-0.35063048,0.73518098,-0.73518098,1.47134651,-1.47134651
1.07153577,2.60972007,-2.60972008,0.03381519,-0.03381519,0.20641343,-0.20641343,0.27838660,-0.27838660,0.26625100,-0.26625100,0.05143577,-0.05143577,0.35155434,-0.35155435,0.73756374,-0.73756374,1.48785500,-1.48785500
1.07753877,2.62335586,-2.62335587,0.03393309,-0.03393309,0.20295218,-0.20295218,0.27371369,-0.27371369,0.26327757,-0.26327757,0.05220848,-0.05220848,0.35378942,-0.35378942,0.74272039,-0.74272039,1.50862045,-1.50862045
1.08354177,2.64251347,-2.64251347,0.03403006,-0.03403006,0.19988337,-0.19988337,0.26918223,-0.26918223,0.26071362,-0.26071362,0.05306642,-0.05306642,0.35721661,-0.35721661,0.75045073,-0.75045073,1.53308348,-1.53308349
1.08954477,2.66614317,-2.66614318,0.03410584,-0.03410584,0.19712864,-0.19712864,0.26476203,-0.26476203,0.25847636,-0.25847636,0.05397641,-0.05397641,0.36168972,-0.36168972,0.76049665,-0.76049666,1.56054881,-1.56054881
1.09554777,2.69306180,-2.69306181,0.03415954,-0.03415954,0.19461359,-0.19461359,0.26041731,-0.26041731,0.25648169,-0.25648169,0.05490361,-0.05490361,0.36703988,-0.36703988,0.77255005,-0.77255005,1.59020663,-1.59020664
1.10155078,2.72199305,-2.72199306,0.03418949,-0.03418949,0.19227173,-0.19227173,0.25610928,-0.25610928,0.25464748,-0.25464748,0.05581284,-0.05581284,0.37308048,-0.37308048,0.78626146,-0.78626146,1.62115754,-1.62115754
1.10755378,2.75160976,-2.75160977,0.03419315,-0.03419315,0.19004773,-0.19004773,0.25179865,-0.25179865,0.25289663,-0.25289663,0.05666989,-0.05666989,0.37961238,-0.37961239,0.80124938,-0.80124939,1.65243987,-1.65243987
1.11355678,2.78057679,-2.78057680,0.03416706,-0.03416706,0.18790016,-0.18790016,0.24744808,-0.24744808,0.25115977,-0.25115977,0.05744280,-0.05744280,0.38642944,-0.38642944,0.81711008,-0.81711009,1.68305885,-1.68305886
1.11955978,2.80759335,-2.80759336,0.03410685,-0.03410685,0.18580346,-0.18580346,0.24302435,-0.24302435,0.24937752,-0.24937752,0.05810308,-0.05810308,0.39332412,-0.39332412,0.83342761,-0.83342762,1.71201661,-1.71201662
1.12556278,2.83143357,-2.83143358,0.03400732,-0.03400732,0.18374910,-0.18374910,0.23850035,-0.23850035,0.24750243,-0.24750243,0.05862680,-0.05862680,0.40009325,-0.40009325,0.84978409,-0.84978409,1.73834207,-1.73834207
1.13156578,2.85098413,-2.85098413,0.03386260,-0.03386260,0.18174608,-0.18174608,0.23385661,-0.23385661,0.24550045,-0.24550045,0.05899549,-0.05899549,0.40654366,-0.40654366,0.86576988,-0.86576988,1.76111990,-1.76111991
1.13756878,2.86527803,-2.86527804,0.03366641,-0.03366641,0.17982055,-0.17982055,0.22908254,-0.22908254,0.24335194,-0.24335194,0.05919687,-0.05919687,0.41249769,-0.41249769,0.88099368,-0.88099368,1.77951775,-1.77951776
1.14357179,2.87352358,-2.87352358,0.03341231,-0.03341231,0.17801483,-0.17801483,0.22417714,-0.22417714,0.24105233,-0.24105233,0.05922532,-0.05922532,0.41779834,-0.41779835,0.89509220,-0.89509221,1.79281079,-1.79281079
1.14957479,2.87512775,-2.87512776,0.03309412,-0.03309412,0.17638575,-0.17638575,0.21914931,-0.21914931,0.23861218,-0.23861218,0.05908214,-0.05908214,0.42231404,-0.42231404,0.90773937,-0.90773937,1.80040301,-1.80040302
1.15557779,2.86971351,-2.86971351,0.03270627,-0.03270627,0.17500240,-0.17500240,0.21401776,-0.21401776,0.23605701,-0.23605701,0.05877546,-0.05877546,0.42594272,-0.42594273,0.91865473,-0.91865473,1.80184473,-1.80184474
1.16158079,2.85713048,-2.85713048,0.03224419,-0.03224419,0.17394346,-0.17394346,0.20881046,-0.20881046,0.23342652,-0.23342652,0.05832003,-0.05832003,0.42861528,-0.42861528,0.92761095,-0.92761095,1.79684562,-1.79684562
1.16758379,2.83745895,-2.83745895,0.03170476,-0.03170476,0.17329418,-0.17329417,0.20356373,-0.20356373,0.23077354,-0.23077354,0.05773664,-0.05773664,0.43029809,-0.43029809,0.93444010,-0.93444010,1.78528311,-1.78528311
1.17358679,2.81100700,-2.81100700,0.03108667,-0.03108667,0.17314307,-0.17314307,0.19832105,-0.19832105,0.22816250,-0.22816250,0.05705143,-0.05705143,0.43099459,-0.43099459,0.93903860,-0.93903860,1.76720600,-1.76720600
1.17958979,2.77830099,-2.77830099,0.03039067,-0.03039067,0.17357852,-0.17357852,0.19313159,-0.19313159,0.22566760,-0.22566760,0.05629495,-0.05629495,0.43074583,-0.43074583,0.94137055,-0.94137055,1.74283302,-1.74283302
1.18559280,2.74006976,-2.74006976,0.02961989,-0.02961989,0.17468535,-0.17468535,0.18804854,-0.18804854,0.22337066,-0.22337066,0.05550108,-0.05550108,0.42962986,-0.42962986,0.94146931,-0.94146931,1.71254664,-1.71254664
1.19159580,2.69722298,-2.69722298,0.02877990,-0.02877990,0.17654152,-0.17654152,0.18312740,-0.18312739,0.22135865,-0.22135865,0.05470589,-0.05470589,0.42776002,-0.42776002,0.93943723,-0.93943723,1.67688230,-1.67688230
1.19759880,2.65082444,-2.65082443,0.02787880,-0.02787880,0.17921495,-0.17921495,0.17842416,-0.17842416,0.21972105,-0.21972105,0.05394634,-0.05394634,0.42528214,-0.42528214,0.93544338,-0.93544338,1.63651336,-1.63651336
1.20360180,2.60206092,-2.60206091,0.02692709,-0.02692709,0.18276072,-0.18276072,0.17399356,-0.17399355,0.21854702,-0.21854702,0.05325908,-0.05325908,0.42237064,-0.42237064,0.92971931,-0.92971931,1.59223241,-1.59223241
1.20960480,2.55220774,-2.55220773,0.02593748,-0.02593748,0.18721855,-0.18721855,0.16988739,-0.16988739,0.21792252,-0.21792252,0.05267918,-0.05267918,0.41922374,-0.41922374,0.92255288,-0.92255288,1.54492938,-1.54492938
1.21560780,2.50259193,-2.50259192,0.02492462,-0.02492462,0.19261080,-0.19261080,0.16615302,-0.16615302,0.21792735,-0.21792735,0.05223895,-0.05223895,0.41605786,-0.41605786,0.91428027,-0.91428027,1.49556716,-1.49556716
1.22161081,2.45455410,-2.45455409,0.02390466,-0.02390466,0.19894089,-0.19894089,0.16283197,-0.16283197,0.21863234,-0.21863233,0.05196687,-0.05196687,0.41310140,-0.41310140,0.90527637,-0.90527636,1.44515559,-1.44515558
1.22761381,2.40941015,-2.40941014,0.02289476,-0.02289476,0.20619227,-0.20619227,0.15995884,-0.15995884,0.22009664,-0.22009664,0.05188662,-0.05188662,0.41058809,-0.41058809,0.89594382,-0.89594382,1.39472439,-1.39472439
1.23361681,2.36841403,-2.36841402,0.02191259,-0.02191259,0.21432801,-0.21432801,0.15756037,-0.15756037,0.22236530,-0.22236530,0.05201630,-0.05201630,0.40875020,-0.40875020,0.88670105,-0.88670105,1.34529609,-1.34529608
1.23961981,2.33272252,-2.33272251,0.02097576,-0.02097576,0.22329087,-0.22329087,0.15565477,-0.15565477,0.22546715,-0.22546715,0.05236777,-0.05236777,0.40781178,-0.40781177,0.87796966,-0.87796966,1.29785945,-1.29785945
1.24562281,2.30336326,-2.30336325,0.02010120,-0.02010120,0.23300401,-0.23300401,0.15425129,-0.15425129,0.22941310,-0.22941310,0.05294626,-0.05294626,0.40798216,-0.40798216,0.87016161,-0.87016160,1.25334449,-1.25334449
1.25162581,2.28120675,-2.28120673,0.01930464,-0.01930464,0.24337227,-0.24337227,0.15335001,-0.15335000,0.23419495,-0.23419495,0.05375008,-0.05375008,0.40945004,-0.40945004,0.86366666,-0.86366666,1.21259951,-1.21259951
1.25762881,2.26694342,-2.26694341,0.01860008,-0.01860008,0.25428393,-0.25428393,0.15294184,-0.15294184,0.23978473,-0.23978472,0.05477064,-0.05477064,0.41237814,-0.41237814,0.85884052,-0.85884051,1.17637101,-1.17637100
1.26363182,2.26106623,-2.26106622,0.01799934,-0.01799934,0.26561303,-0.26561302,0.15300874,-0.15300874,0.24613460,-0.24613460,0.05599264,-0.05599264,0.41689887,-0.41689887,0.85599409,-0.85599409,1.14528685,-1.14528685
1.26963482,2.26385936,-2.26385935,0.01751172,-0.01751172,0.27722204,-0.27722204,0.15352410,-0.15352410,0.25317744,-0.25317744,0.05739440,-0.05739440,0.42311085,-0.42311085,0.85538428,-0.85538428,1.11984329,-1.11984329
1.27563782,2.27539326,-2.27539325,0.01714365,-0.01714365,0.28896497,-0.28896497,0.15445327,-0.15445327,0.26082800,-0.26082800,0.05894853,-0.05894853,0.43107660,-0.43107660,0.85720665,-0.85720664,1.10039598,-1.10039598
1.28164082,2.29552611,-2.29552610,0.01689860,-0.01689860,0.30069068,-0.30069068,0.15575428,-0.15575428,0.26898462,-0.26898462,0.06062261,-0.06062261,0.44082120,-0.44082120,0.86159013,-0.86159012,1.08715529,-1.08715528
1.28764382,2.32391145,-2.32391144,0.01677695,-0.01677695,0.31224639,-0.31224639,0.15737861,-0.15737861,0.27753154,-0.27753154,0.06238018,-0.06238018,0.45233210,-0.45233210,0.86859409,-0.86859409,1.08018580,-1.08018579
1.29364682,2.36001163,-2.36001162,0.01677607,-0.01677607,0.32348124,-0.32348124,0.15927216,-0.15927216,0.28634165,-0.28634165,0.06418174,-0.06418174,0.46555985,-0.46555985,0.87820766,-0.87820766,1.07940998,-1.07940997
1.29964982,2.40311638,-2.40311638,0.01689046,-0.01689046,0.33424979,-0.33424979,0.16137618,-0.16137618,0.29527961,-0.29527961,0.06598589,-0.06598589,0.48041975,-0.48041975,0.89035133,-0.89035133,1.08461570,-1.08461569
1.30565283,2.45236569,-2.45236569,0.01711196,-0.01711196,0.34441531,-0.34441531,0.16362842,-0.16362842,0.30420522,-0.30420522,0.06775057,-0.06775057,0.49679416,-0.49679416,0.90488070,-0.90488070,1.09546716,-1.09546716
1.31165583,2.50677602,-2.50677602,0.01743005,-0.01743005,0.35385281,-0.35385281,0.16596422,-0.16596422,0.31297694,-0.31297694,0.06943424,-0.06943424,0.51453545,-0.51453545,0.92159207,-0.92159207,1.11151876,-1.11151876
1.31765883,2.56526874,-2.56526874,0.01783228,-0.01783228,0.36245166,-0.36245167,0.16831769,-0.16831769,0.32145533,-0.32145533,0.07099706,-0.07099706,0.53346929,-0.53346929,0.94022960,-0.94022959,1.13223129,-1.13223128
1.32366183,2.62669969,-2.62669969,0.01830462,-0.01830462,0.37011770,-0.37011770,0.17062292,-0.17062292,0.32950640,-0.32950640,0.07240201,-0.07240201,0.55339818,-0.55339818,0.96049359,-0.96049359,1.15698971,-1.15698971
1.32966483,2.68988865,-2.68988865,0.01883193,-0.01883193,0.37677473,-0.37677473,0.17281509,-0.17281509,0.33700466,-0.33700466,0.07361589,-0.07361589,0.57410508,-0.57410508,0.98204956,-0.98204956,1.18512196,-1.18512196
1.33566783,2.75364776,-2.75364776,0.01939841,-0.01939841,0.38236553,-0.38236553,0.17483175,-0.17483175,0.34383580,-0.34383580,0.07461017,-0.07461017,0.59535699,-0.59535699,1.00453760,-1.00453760,1.21591790,-1.21591790
1.34167084,2.81680790,-2.81680790,0.01998805,-0.01998805,0.38685205,-0.38685205,0.17661379,-0.17661379,0.34989887,-0.34989887,0.07536165,-0.07536165,0.61690837,-0.61690837,1.02758164,-1.02758164,1.24864788,-1.24864788
1.34767384,2.87824225,-2.87824226,0.02058504,-0.02058504,0.39021516,-0.39021516,0.17810660,-0.17810660,0.35510790,-0.35510790,0.07585291,-0.07585291,0.63850449,-0.63850449,1.05079835,-1.05079835,1.28258027,-1.28258027
1.35367684,2.93688655,-2.93688656,0.02117414,-0.02117414,0.39245372,-0.39245372,0.17926092,-0.17926092,0.35939303,-0.35939303,0.07607259,-0.07607259,0.65988455,-0.65988455,1.07380519,-1.07380520,1.31699744,-1.31699744
1.35967984,2.99175569,-2.99175569,0.02174103,-0.02174103,0.39358319,-0.39358319,0.18003370,-0.18003370,0.36270099,-0.36270100,0.07601540,-0.07601540,0.68078469,-0.68078469,1.09622770,-1.09622770,1.35120986,-1.35120986
1.36568284,3.04195662,-3.04195662,0.02227258,-0.02227258,0.39363383,-0.39363384,0.18038881,-0.18038881,0.36499512,-0.36499512,0.07568196,-0.07568196,0.70094096,-0.70094096,1.11770560,-1.11770560,1.38456804,-1.38456804
1.37168584,3.08669771,-3.08669772,0.02275705,-0.02275705,0.39264866,-0.39264867,0.18029751,-0.18029752,0.36625487,-0.36625487,0.07507842,-0.07507842,0.72009237,-0.72009237,1.13789797,-1.13789797,1.41647221,-1.41647221
1.37768884,3.12529497,-3.12529497,0.02318428,-0.02318428,0.39068121,-0.39068121,0.17973890,-0.17973890,0.36647495,-0.36647496,0.07421599,-0.07421599,0.73798399,-0.73798400,1.15648738,-1.15648738,1.44637970,-1.44637970
1.38369185,3.15717549,-3.15717550,0.02354570,-0.02354570,0.38779330,-0.38779331,0.17870008,-0.17870008,0.36566426,-0.36566426,0.07311023,-0.07311023,0.75437041,-0.75437042,1.17318321,-1.17318321,1.47381028,-1.47381029
1.38969485,3.18187899,-3.18187899,0.02383446,-0.02383446,0.38405297,-0.38405297,0.17717624,-0.17717624,0.36384451,-0.36384451,0.07178039,-0.07178039,0.76901936,-0.76901936,1.18772433,-1.18772433,1.49834960,-1.49834961
1.39569785,3.19905780,-3.19905780,0.02404533,-0.02404533,0.37953254,-0.37953254,0.17517057,-0.17517057,0.36104894,-0.36104894,0.07024865,-0.07024865,0.78171574,-0.78171575,1.19988127,-1.19988127,1.51965100,-1.51965100
1.40170085,3.20847609,-3.20847610,0.02417469,-0.02417469,0.37430707,-0.37430707,0.17269401,-0.17269401,0.35732099,-0.35732099,0.06853930,-0.06853930,0.79226596,-0.79226597,1.20945826,-1.20945826,1.53743608,-1.53743608
1.40770385,3.21000878,-3.21000878,0.02422039,-0.02422039,0.36845317,-0.36845318,0.16976492,-0.16976492,0.35271310,-0.35271310,0.06667808,-0.06667808,0.80050246,-0.80050246,1.21629509,-1.21629509,1.55149444,-1.55149444
1.41370685,3.20364042,-3.20364042,0.02418165,-0.02418165,0.36204818,-0.36204818,0.16640860,-0.16640860,0.34728568,-0.34728568,0.06469153,-0.06469153,0.80628835,-0.80628835,1.22026907,-1.22026907,1.56168263,-1.56168263
1.41970985,3.18946433,-3.18946434,0.02405894,-0.02405894,0.35516973,-0.35516973,0.16265677,-0.16265677,0.34110631,-0.34110632,0.06260638,-0.06260638,0.80952201,-0.80952201,1.22129705,-1.22129704,1.56792278,-1.56792278
1.42571286,3.16768194,-3.16768194,0.02385378,-0.02385378,0.34789570,-0.34789570,0.15854696,-0.15854696,0.33424913,-0.33424913,0.06044916,-0.06044916,0.81014131,-0.81014131,1.21933748,-1.21933748,1.57020104,-1.57020105
1.43171586,3.13860199,-3.13860200,0.02356868,-0.02356868,0.34030439,-0.34030440,0.15412185,-0.15412185,0.32679432,-0.32679432,0.05824583,-0.05824583,0.80812731,-0.80812731,1.21439245,-1.21439245,1.56856574,-1.56856574
1.43771886,3.10263944,-3.10263945,0.02320692,-0.02320692,0.33247487,-0.33247487,0.14942857,-0.14942857,0.31882784,-0.31882784,0.05602157,-0.05602157,0.80350712,-0.80350712,1.20650941,-1.20650941,1.56312537,-1.56312537
1.44372186,3.06031334,-3.06031335,0.02277247,-0.02277247,0.32448737,-0.32448737,0.14451802,-0.14451802,0.31044111,-0.31044111,0.05380064,-0.05380064,0.79635563,-0.79635563,1.19578243,-1.19578243,1.55404629,-1.55404629
1.44972486,3.01224324,-3.01224324,0.02226990,-0.02226990,0.31642366,-0.31642366,0.13944409,-0.13944409,0.30173068,-0.30173068,0.05160633,-0.05160633,0.78679600,-0.78679600,1.18235271,-1.18235271,1.54154991,-1.54154991
1.45572786,2.95914344,-2.95914344,0.02170424,-0.02170424,0.30836721,-0.30836721,0.13426292,-0.13426292,0.29279780,-0.29279780,0.04946095,-0.04946095,0.77499853,-0.77499853,1.16640802,-1.16640801,1.52590913,-1.52590913
1.46173087,2.90181466,-2.90181466,0.02108090,-0.02108090,0.30040311,-0.30040311,0.12903215,-0.12903215,0.28374780,-0.28374780,0.04738588,-0.04738588,0.76117807,-0.76117807,1.14818088,-1.14818088,1.50744394,-1.50744394
1.46773387,2.84113261,-2.84113261,0.02040563,-0.02040563,0.29261764,-0.29261764,0.12381009,-0.12381009,0.27468916,-0.27468916,0.04540156,-0.04540157,0.74558964,-0.74558964,1.12794533,-1.12794533,1.48651580,-1.48651580
1.47373687,2.77803329,-2.77803329,0.01968446,-0.01968446,0.28509744,-0.28509744,0.11865493,-0.11865493,0.26573237,-0.26573238,0.04352756,-0.04352756,0.72852262,-0.72852262,1.10601207,-1.10601207,1.46352083,-1.46352083
1.47973987,2.71349501,-2.71349501,0.01892358,-0.01892358,0.27792833,-0.27792833,0.11362388,-0.11362388,0.25698836,-0.25698837,0.04178249,-0.04178249,0.71029341,-0.71029341,1.08272201,-1.08272201,1.43888160,-1.43888160
1.48574287,2.64851737,-2.64851736,0.01812937,-0.01812937,0.27119369,-0.27119369,0.10877230,-0.10877230,0.24856669,-0.24856669,0.04018391,-0.04018391,0.69123696,-0.69123696,1.05843845,-1.05843845,1.41303765,-1.41303765
1.49174587,2.58409760,-2.58409760,0.01730829,-0.01730829,0.26497254,-0.26497254,0.10415282,-0.10415282,0.24057338,-0.24057338,0.03874823,-0.03874823,0.67169738,-0.67169738,1.03353785,-1.03353785,1.38643484,-1.38643483
1.49774887,2.52120513,-2.52120513,0.01646682,-0.01646682,0.25933745,-0.25933745,0.09981438,-0.09981438,0.23310865,-0.23310865,0.03749041,-0.03749041,0.65201807,-0.65201807,1.00839968,-1.00839968,1.35951381,-1.35951380
1.50375188,2.46075506,-2.46075505,0.01561143,-0.01561143,0.25435216,-0.25435216,0.09580134,-0.09580134,0.22626433,-0.22626433,0.03642374,-0.03642374,0.63253167,-0.63253167,0.98339570,-0.98339570,1.33269788,-1.33269787
1.50975488,2.40358174,-2.40358173,0.01474850,-0.01474850,0.25006936,-0.25006936,0.09215258,-0.09215258,0.22012138,-0.22012139,0.03555947,-0.03555947,0.61355035,-0.61355035,0.95887900,-0.95887900,1.30638084,-1.30638084
1.51575788,2.35041358,-2.35041358,0.01388422,-0.01388422,0.24652847,-0.24652847,0.08890056,-0.08890056,0.21474745,-0.21474745,0.03490641,-0.03490641,0.59535679,-0.59535679,0.93517338,-0.93517337,1.28091517,-1.28091516
1.52176088,2.30185012,-2.30185012,0.01302456,-0.01302456,0.24375373,-0.24375373,0.08607054,-0.08607054,0.21019451,-0.21019451,0.03447061,-0.03447061,0.57819616,-0.57819615,0.91256352,-0.91256352,1.25660111,-1.25660111
1.52776388,2.25834251,-2.25834250,0.01217517,-0.01217517,0.24175256,-0.24175256,0.08367983,-0.08367983,0.20649697,-0.20649697,0.03425493,-0.03425493,0.56226951,-0.56226951,0.89128634,-0.89128634,1.23367735,-1.23367734
1.53376688,2.22017844,-2.22017844,0.01134134,-0.01134134,0.24051453,-0.24051453,0.08173718,-0.08173718,0.20367004,-0.20367004,0.03425870,-0.03425870,0.54772885,-0.54772885,0.87152397,-0.87152396,1.21231347,-1.21231347
1.53976988,2.18747223,-2.18747223,0.01052788,-0.01052788,0.24001072,-0.24001072,0.08024231,-0.08024231,0.20170869,-0.20170869,0.03447744,-0.03447744,0.53467388,-0.53467388,0.85339858,-0.85339858,1.19260499,-1.19260499
1.54577289,2.16016074,-2.16016073,0.00973911,-0.00973911,0.24019376,-0.24019376,0.07918564,-0.07918564,0.20058712,-0.20058712,0.03490267,-0.03490267,0.52315076,-0.52315076,0.83696951,-0.83696951,1.17457098,-1.17457097
1.55177589,2.13800543,-2.13800542,0.00897882,-0.00897882,0.24099852,-0.24099852,0.07854828,-0.07854828,0.20025892,-0.20025892,0.03552177,-0.03552177,0.51315270,-0.51315270,0.82223248,-0.82223248,1.15815465,-1.15815465
1.55777889,2.12060069,-2.12060069,0.00825022,-0.00825022,0.24234334,-0.24234334,0.07830214,-0.07830214,0.20065780,-0.20065780,0.03631798,-0.03631798,0.50462241,-0.50462241,0.80912121,-0.80912121,1.14322705,-1.14322704
1.56378189,2.10738828,-2.10738827,0.00755590,-0.00755590,0.24413194,-0.24413194,0.07841046,-0.07841046,0.20169905,-0.20169905,0.03727058,-0.03727058,0.49745620,-0.49745620,0.79751127,-0.79751127,1.12959359,-1.12959359
1.56978489,2.09767735,-2.09767735,0.00689791,-0.00689791,0.24625583,-0.24625583,0.07882848,-0.07882848,0.20328162,-0.20328162,0.03835514,-0.03835514,0.49150965,-0.49150965,0.78722593,-0.78722593,1.11700350,-1.11700350
1.57578789,2.09066961,-2.09066961,0.00627767,-0.00627767,0.24859725,-0.24859725,0.07950443,-0.07950443,0.20529070,-0.20529070,0.03954392,-0.03954392,0.48660442,-0.48660442,0.77804386,-0.77804385,1.10516163,-1.10516162
1.58179090,2.08548848,-2.08548848,0.00569609,-0.00569609,0.25103243,-0.25103243,0.08038078,-0.08038078,0.20760094,-0.20760094,0.04080641,-0.04080641,0.48253612,-0.48253612,0.76970833,-0.76970833,1.09374229,-1.09374228
1.58779390,2.08121143,-2.08121143,0.00515355,-0.00515355,0.25343517,-0.25343517,0.08139565,-0.08139565,0.21008000,-0.21008000,0.04211000,-0.04211000,0.47908276,-0.47908276,0.76193761,-0.76193761,1.08240462,-1.08240461
1.59379690,2.07690421,-2.07690421,0.00464998,-0.00464998,0.25568057,-0.25568057,0.08248449,-0.08248449,0.21259237,-0.21259237,0.04342075,-0.04342075,0.47601355,-0.47601355,0.75443604,-0.75443604,1.07080873,-1.07080873
1.59979990,2.07165571,-2.07165570,0.00418489,-0.00418489,0.25764884,-0.25764884,0.08358186,-0.08358186,0.21500350,-0.21500350,0.04470421,-0.04470421,0.47309778,-0.47309778,0.74690553,-0.74690552,1.05863208,-1.05863207
1.60580290,2.06461215,-2.06461215,0.00375748,-0.00375748,0.25922894,-0.25922894,0.08462323,-0.08462323,0.21718380,-0.21718380,0.04592634,-0.04592634,0.47011332,-0.47011331,0.73905696,-0.73905696,1.04558530,-1.04558530
1.61180590,2.05500935,-2.05500935,0.00336662,-0.00336662,0.26032210,-0.26032210,0.08554689,-0.08554689,0.21901264,-0.21901264,0.04705443,-0.04705443,0.46685463,-0.46685463,0.73062118,-0.73062118,1.03142690,-1.03142689
