energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.19059530,1.92443086,0.00002846,0.07194744,0.51321271,0.47519333,0.00208459,1.27809817,0.07509626,0.25440990
-3.18459230,2.03858423,0.00003592,0.07610352,0.54084847,0.51416355,0.00227910,1.34498534,0.08390953,0.26614666
-3.17858929,2.15117671,0.00004506,0.08039797,0.56806749,0.55438769,0.00249368,1.40916727,0.09367263,0.27706501
-3.17258629,2.26208194,0.00005619,0.08489384,0.59494196,0.59586341,0.00273305,1.47043892,0.10450149,0.28710626
-3.16658329,2.37139357,0.00006963,0.08966903,0.62160852,0.63862943,0.00300302,1.52874315,0.11652302,0.29624235
-3.16058029,2.47944038,0.00008578,0.09481551,0.64826696,0.68277190,0.00331058,1.58418039,0.12987336,0.30447801
-3.15457729,2.58679219,0.00010504,0.10043786,0.67517570,0.72842917,0.00366394,1.63701200,0.14469512,0.31185181
-3.14857429,2.69425539,0.00012787,0.10665100,0.70264388,0.77579449,0.00407265,1.68765681,0.16113381,0.31843580
-3.14257129,2.80285764,0.00015476,0.11357730,0.73102017,0.82511627,0.00454751,1.73668065,0.17933321,0.32433393
-3.13656828,2.91382154,0.00018622,0.12134299,0.76067864,0.87669562,0.00510062,1.78477892,0.19943002,0.32967908
-3.13056528,3.02852775,0.00022281,0.13007407,0.79200224,0.93088085,0.00574524,1.83275266,0.22154773,0.33462882
-3.12456228,3.14846865,0.00026508,0.13989185,0.82536438,0.98805911,0.00649570,1.88147899,0.24579007,0.33936014
-3.11855928,3.27519399,0.00031362,0.15090815,0.86110976,1.04864507,0.00736716,1.93187688,0.27223418,0.34406312
-3.11255628,3.41025056,0.00036899,0.16322059,0.89953501,1.11306707,0.00837543,1.98486988,0.30092394,0.34893403
-3.10655328,3.55511841,0.00043177,0.17690796,0.94087049,1.18175111,0.00953658,2.04134719,0.33186374,0.35416790
-3.10055028,3.71114634,0.00050251,0.19202600,0.98526409,1.25510335,0.01086662,2.10212510,0.36501318,0.35995101
-3.09454727,3.87948959,0.00058170,0.20860374,1.03276811,1.33349172,0.01238108,2.16791040,0.40028294,0.36645354
-3.08854427,4.06105265,0.00066981,0.22664057,1.08333001,1.41722761,0.01409449,2.23926769,0.43753239,0.37382275
-3.08254127,4.25644015,0.00076722,0.24610434,1.13678793,1.50654846,0.01601988,2.31659219,0.47656906,0.38217680
-3.07653827,4.46591822,0.00087422,0.26693038,1.19287134,1.60160198,0.01816826,2.40008951,0.51715038,0.39159979
-3.07053527,4.68938840,0.00099103,0.28902172,1.25120705,1.70243307,0.02054799,2.48976337,0.55898769,0.40213789
-3.06453227,4.92637570,0.00111773,0.31225040,1.31133067,1.80897382,0.02316429,2.58541211,0.60175262,0.41379698
-3.05852926,5.17603146,0.00125425,0.33645992,1.37270300,1.92103748,0.02601862,2.68663416,0.64508568,0.42654177
-3.05252626,5.43715107,0.00140040,0.36146866,1.43473078,2.03831638,0.02910824,2.79284223,0.68860687,0.44029648
-3.04652326,5.70820576,0.00155582,0.38707423,1.49679077,2.16038428,0.03242577,2.90328559,0.73192778,0.45494704
-3.04052026,5.98738692,0.00171999,0.41305840,1.55825599,2.28670269,0.03595879,3.01707926,0.77466477,0.47034468
-3.03451726,6.27266067,0.00189222,0.43919264,1.61852273,2.41663105,0.03968969,3.13323851,0.81645261,0.48631080
-3.02851426,6.56182980,0.00207163,0.46524372,1.67703682,2.54944010,0.04359549,3.25071691,0.85695775,0.50264279
-3.02251126,6.85259983,0.00225718,0.49097934,1.73331767,2.68432763,0.04764794,3.36844578,0.89589068,0.51912069
-3.01650825,7.14264575,0.00244766,0.51617346,1.78697866,2.82043582,0.05181370,3.48537286,0.93301650,0.53551422
-3.01050525,7.42967572,0.00264172,0.54061110,1.83774254,2.95686906,0.05605471,3.60049825,0.96816309,0.55158995
-3.00450225,7.71148862,0.00283786,0.56409241,1.88545095,3.09271143,0.06032871,3.71290535,1.00122636,0.56711832
-2.99849925,7.98602232,0.00303446,0.58643585,1.93006716,3.22704274,0.06458998,3.82178543,1.03217208,0.58188014
-2.99249625,8.25139038,0.00322981,0.60748044,1.97167197,3.35895248,0.06879011,3.92645438,1.06103410,0.59567237
-2.98649325,8.50590572,0.00342211,0.62708696,2.01045264,3.48755093,0.07287899,4.02636089,1.08790879,0.60831288
-2.98049025,8.74809031,0.00360954,0.64513818,2.04668544,3.61197716,0.07680583,4.12108581,1.11294608,0.61964422
-2.97448724,8.97667120,0.00379024,0.66153821,2.08071276,3.73140369,0.08052028,4.21033296,1.13633724,0.62953598
-2.96848424,9.19056395,0.00396238,0.67621098,2.11291586,3.84503797,0.08397356,4.29391218,1.15830006,0.63788605
-2.96248124,9.38884535,0.00412417,0.68909828,2.14368500,3.95212117,0.08711954,4.37171612,1.17906232,0.64462063
-2.95647824,9.57071815,0.00427389,0.70015723,2.17338844,4.05192473,0.08991579,4.44369222,1.19884411,0.64969314
-2.95047524,9.73547097,0.00440991,0.70935773,2.20234226,4.14374576,0.09232458,4.50981223,1.21784034,0.65308214
-2.94447224,9.88243688,0.00453073,0.71667983,2.23078269,4.22690203,0.09431368,4.57004126,1.23620420,0.65478863
-2.93846923,10.01095446,0.00463498,0.72211144,2.25884265,4.30072773,0.09585703,4.62430882,1.25403261,0.65483270
-2.93246623,10.12033475,0.00472148,0.72564642,2.28653396,4.36457096,0.09693532,4.67248377,1.27135462,0.65325006
-2.92646323,10.20983726,0.00478922,0.72728332,2.31373625,4.41779389,0.09753625,4.71435532,1.28812346,0.65008842
-2.92046023,10.27865761,0.00483738,0.72702468,2.34019346,4.45977632,0.09765476,4.74962142,1.30421284,0.64540422
-2.91445723,10.32592856,0.00486536,0.72487715,2.36551810,4.48992326,0.09729293,4.77788570,1.31941780,0.63925969
-2.90845423,10.35073532,0.00487277,0.72085225,2.38920334,4.50767655,0.09645983,4.79866337,1.33346027,0.63172047
-2.90245123,10.35214490,0.00485947,0.71496780,2.41064216,4.51253065,0.09517112,4.81139615,1.34599910,0.62285397
-2.89644822,10.32924850,0.00482555,0.70724979,2.42915280,4.50405202,0.09344862,4.81547533,1.35664415,0.61272845
-2.89044522,10.28121470,0.00477133,0.69773474,2.44400911,4.48190135,0.09131966,4.81027193,1.36497377,0.60141271
-2.88444222,10.20735057,0.00469739,0.68647209,2.45447424,4.44585765,0.08881645,4.79517216,1.37055483,0.58897661
-2.87843922,10.10716717,0.00460455,0.67352665,2.45983589,4.39584281,0.08597531,4.76961618,1.37296416,0.57549200
-2.87243622,9.98044524,0.00449386,0.65898078,2.45944133,4.33194531,0.08283588,4.73313775,1.37181043,0.56103413
-2.86643322,9.82729707,0.00436665,0.64293612,2.45273036,4.25444133,0.07944039,4.68540249,1.36675523,0.54568330
-2.86043022,9.64822019,0.00422442,0.62551466,2.43926448,4.16381207,0.07583282,4.62624231,1.35753218,0.52952648
-2.85442721,9.44413927,0.00406893,0.60685913,2.41875086,4.06075564,0.07205815,4.55568382,1.34396325,0.51265887
-2.84842421,9.21643282,0.00390211,0.58713240,2.39105988,3.94619242,0.06816166,4.47396911,1.32597120,0.49518510
-2.84242121,8.96694254,0.00372609,0.56651602,2.35623552,3.82126310,0.06418818,4.38156720,1.30358775,0.47721999
-2.83641821,8.69796358,0.00354311,0.54520784,2.31449804,3.68731879,0.06018148,4.27917570,1.27695681,0.45888871
-2.83041521,8.41221544,0.00335555,0.52341867,2.26623903,3.54590312,0.05618367,4.16771197,1.24633290,0.44032626
-2.82441221,8.11279416,0.00316587,0.50136821,2.21200923,3.39872658,0.05223463,4.04829457,1.21207470,0.42167633
-2.81840920,7.80310742,0.00297654,0.47928036,2.15249977,3.24763399,0.04837155,3.92221537,1.17463422,0.40308942
-2.81240620,7.48679517,0.00279007,0.45737801,2.08851793,3.09456584,0.04462849,3.79090405,1.13454206,0.38472038
-2.80640320,7.16763916,0.00260890,0.43587766,2.02095876,2.94151531,0.04103604,3.65588647,1.09238976,0.36672548
-2.80040020,6.84946530,0.00243541,0.41498394,1.95077387,2.79048222,0.03762096,3.51873912,1.04880989,0.34925901
-2.79439720,6.53604305,0.00227185,0.39488443,1.87893911,2.64342603,0.03440600,3.38104165,1.00445507,0.33246979
-2.78839420,6.23098630,0.00212030,0.37574477,1.80642241,2.50221944,0.03140970,3.24432987,0.95997677,0.31649751
-2.78239120,5.93765976,0.00198270,0.35770452,1.73415342,2.36860463,0.02864634,3.11005120,0.91600499,0.30146923
-2.77638819,5.65909493,0.00186074,0.34087376,1.66299607,2.24415373,0.02612585,2.97952457,0.87312953,0.28749622
-2.77038519,5.39791866,0.00175590,0.32533061,1.59372514,2.13023482,0.02385394,2.85390635,0.83188374,0.27467109
-2.76438219,5.15629704,0.00166943,0.31111980,1.52700764,2.02798499,0.02183216,2.73416355,0.79273116,0.26306565
-2.75837919,4.93589644,0.00160230,0.29825230,1.46338947,1.93829086,0.02005815,2.62105517,0.75605558,0.25272924
-2.75237619,4.73786242,0.00155527,0.28670606,1.40328765,1.86177744,0.01852591,2.51512211,0.72215467,0.24368789
-2.74637319,4.56281682,0.00152885,0.27642783,1.34698804,1.79880509,0.01722609,2.41668556,0.69123716,0.23594413
-2.74037019,4.41087206,0.00152329,0.26733586,1.29464825,1.74947455,0.01614641,2.32585358,0.66342345,0.22947761
-2.73436718,4.28166134,0.00153867,0.25932354,1.24630524,1.71363928,0.01527212,2.24253506,0.63874930,0.22424628
-2.72836418,4.17438251,0.00157481,0.25226374,1.20188696,1.69092426,0.01458640,2.16646003,0.61717231,0.22018831
-2.72236118,4.08785301,0.00163139,0.24601372,1.16122710,1.68075001,0.01407092,2.09720505,0.59858043,0.21722443
-2.71635818,4.02057291,0.00170789,0.24042032,1.12408224,1.68236058,0.01370631,2.03422238,0.58280218,0.21526070
-2.71035518,3.97079287,0.00180364,0.23532538,1.09015024,1.69485396,0.01347268,1.97687127,0.56961782,0.21419154
-2.70435218,3.93658387,0.00191782,0.23057113,1.05908911,1.71721346,0.01335007,1.92445004,0.55877091,0.21390294
-2.69834917,3.91590549,0.00204947,0.22600528,1.03053540,1.74833866,0.01331893,1.87622751,0.54997986,0.21427558
-2.69234617,3.90667004,0.00219750,0.22148576,1.00412132,1.78707449,0.01336053,1.83147235,0.54294874,0.21518794
-2.68634317,3.90680004,0.00236067,0.21688484,0.97948994,1.83223743,0.01345728,1.78947944,0.53737718,0.21651903
-2.68034017,3.91427707,0.00253760,0.21209255,0.95630786,1.88263794,0.01359304,1.74959203,0.53296893,0.21815094
-2.67433717,3.92718072,0.00272677,0.20701929,0.93427511,1.93709841,0.01375333,1.71121938,0.52943892,0.21997083
-2.66833417,3.94371682,0.00292647,0.20159754,0.91313182,1.99446656,0.01392546,1.67384913,0.52651868,0.22187257
-2.66233117,3.96223488,0.00313485,0.19578265,0.89266189,2.05362419,0.01409861,1.63705452,0.52396023,0.22375786
-2.65632816,3.98123535,0.00334988,0.18955276,0.87269353,2.11349175,0.01426380,1.60049650,0.52153833,0.22553694
-2.65032516,3.99936776,0.00356931,0.18290780,0.85309717,2.17302947,0.01441384,1.56392104,0.51905153,0.22712881
-2.64432216,4.01542141,0.00379074,0.17586777,0.83378093,2.23123576,0.01454314,1.52715253,0.51632194,0.22846111
-2.63831916,4.02831063,0.00401158,0.16847036,0.81468431,2.28714427,0.01464761,1.49008370,0.51319430,0.22946980
-2.63231616,4.03705682,0.00422905,0.16076801,0.79577064,2.33982049,0.01472436,1.45266332,0.50953436,0.23009857
-2.62631316,4.04076969,0.00444027,0.15282469,0.77701894,2.38835925,0.01477150,1.41488251,0.50522708,0.23029817
-2.62031016,4.03862985,0.00464222,0.14471241,0.75841580,2.43188412,0.01478792,1.37676079,0.50017474,0.23002582
-2.61430715,4.02987481,0.00483185,0.13650779,0.73994786,2.46954955,0.01477299,1.33833271,0.49429529,0.22924466
-2.60830415,4.01379009,0.00500607,0.12828866,0.72159551,2.50054654,0.01472645,1.29963612,0.48752118,0.22792340
-2.60230115,3.98970648,0.00516191,0.12013106,0.70332813,2.52411193,0.01464817,1.26070262,0.47979858,0.22603618
-2.59629815,3.95700409,0.00529648,0.11210652,0.68510114,2.53954148,0.01453802,1.22155082,0.47108725,0.22356273
-2.59029515,3.91512311,0.00540715,0.10427993,0.66685521,2.54620622,0.01439586,1.18218262,0.46136094,0.22048868
-2.58429215,3.86358077,0.00549156,0.09670782,0.64851734,2.54357146,0.01422143,1.14258259,0.45060831,0.21680624
-2.57828914,3.80199309,0.00554770,0.08943733,0.63000396,2.53121735,0.01401443,1.10272038,0.43883417,0.21251491
-2.57228614,3.73010013,0.00557404,0.08250566,0.61122548,2.50885983,0.01377454,1.06255559,0.42606096,0.20762240
-2.56628314,3.64779249,0.00556951,0.07594007,0.59209222,2.47637066,0.01350155,1.02204471,0.41233026,0.20214552
-2.56028014,3.55513724,0.00553361,0.06975832,0.57252102,2.43379505,0.01319548,0.98114943,0.39770418,0.19611105
-2.55427714,3.45240094,0.00546639,0.06396948,0.55244213,2.38136572,0.01285669,0.93984551,0.38226630,0.18955641
-2.54827414,3.34006798,0.00536849,0.05857511,0.53180587,2.31951207,0.01248606,0.89813162,0.36612231,0.18253014
-2.54227114,3.21885244,0.00524115,0.05357053,0.51058861,2.24886376,0.01208506,0.85603725,0.34939985,0.17509208
-2.53626813,3.08970227,0.00508615,0.04894626,0.48879758,2.17024796,0.01165591,0.81362927,0.33224781,0.16731319
-2.53026513,2.95379498,0.00490577,0.04468945,0.46647424,2.08468010,0.01120163,0.77101645,0.31483484,0.15927500
-2.52426213,2.81252460,0.00470276,0.04078528,0.44369602,1.99334819,0.01072606,0.72835181,0.29734714,0.15106869
-2.51825913,2.66748009,0.00448023,0.03721818,0.42057619,1.89759123,0.01023389,0.68583248,0.27998561,0.14279384
-2.51225613,2.52041604,0.00424158,0.03397291,0.39726202,1.79887238,0.00973061,0.64369712,0.26296236,0.13455680
-2.50625313,2.37321676,0.00399039,0.03103542,0.37393125,1.69874798,0.00922239,0.60222115,0.24649683,0.12646884
-2.50025013,2.22785515,0.00373036,0.02839354,0.35078708,1.59883355,0.00871603,0.56170987,0.23081146,0.11864408
-2.49424712,2.08634822,0.00346516,0.02603736,0.32805204,1.50076806,0.00821873,0.52249010,0.21612718,0.11119730
-2.48824412,1.95071078,0.00319838,0.02395948,0.30596095,1.40617778,0.00773797,0.48490067,0.20265878,0.10424168
-2.48224112,1.82290929,0.00293341,0.02215509,0.28475338,1.31664097,0.00728131,0.44928232,0.19061031,0.09788656
-2.47623812,1.70481731,0.00267340,0.02062180,0.26466606,1.23365447,0.00685618,0.41596740,0.18017060,0.09223528
-2.47023512,1.59817415,0.00242117,0.01935942,0.24592540,1.15860326,0.00646971,0.38527007,0.17150901,0.08738316
-2.46423212,1.50454788,0.00217919,0.01836969,0.22874057,1.09273364,0.00612853,0.35747720,0.16477144,0.08341571
-2.45822911,1.42530364,0.00194953,0.01765586,0.21329737,1.03713075,0.00583860,0.33284041,0.16007678,0.08040699
-2.45222611,1.36157796,0.00173383,0.01722234,0.19975297,0.99270066,0.00560506,0.31156952,0.15751370,0.07841830
-2.44622311,1.31425948,0.00153333,0.01707431,0.18823190,0.96015737,0.00543212,0.29382763,0.15713798,0.07749713
-2.44022011,1.28397638,0.00134888,0.01721736,0.17882312,0.94001461,0.00532297,0.27972789,0.15897037,0.07767641
-2.43421711,1.27109033,0.00118094,0.01765722,0.17157837,0.93258250,0.00527971,0.26933197,0.16299505,0.07897410
-2.42821411,1.27569700,0.00102961,0.01839953,0.16651169,0.93796877,0.00530330,0.26265035,0.16915871,0.08139308
-2.42221111,1.29763279,0.00089470,0.01944964,0.16360016,0.95608437,0.00539360,0.25964415,0.17737042,0.08492136
-2.41620810,1.33648743,0.00077576,0.02081258,0.16278567,0.98665305,0.00554937,0.26022854,0.18750226,0.08953272
-2.41020510,1.39162196,0.00067211,0.02249300,0.16397766,1.02922471,0.00576836,0.26427761,0.19939082,0.09518753
-2.40420210,1.46219171,0.00058291,0.02449524,0.16705671,1.08319201,0.00604737,0.27163031,0.21283956,0.10183405
-2.39819910,1.54717354,0.00050716,0.02682340,0.17187884,1.14780983,0.00638238,0.28209755,0.22762214,0.10940997
-2.39219610,1.64539678,0.00044382,0.02948153,0.17828040,1.22221709,0.00676869,0.29547007,0.24348666,0.11784424
-2.38619310,1.75557705,0.00039177,0.03247377,0.18608336,1.30546044,0.00720102,0.31152690,0.26016074,0.12705919
-2.38019010,1.87635206,0.00034989,0.03580450,0.19510082,1.39651914,0.00767375,0.33004425,0.27735740,0.13697279
-2.37418709,2.00631844,0.00031705,0.03947856,0.20514267,1.49433045,0.00818101,0.35080441,0.29478165,0.14750116
-2.36818409,2.14406848,0.00029217,0.04350132,0.21602111,1.59781491,0.00871692,0.37360451,0.31213745,0.15856098
-2.36218109,2.28822566,0.00027422,0.04787879,0.22755600,1.70590055,0.00927569,0.39826486,0.32913505,0.17007204
-2.35617809,2.43747766,0.00026222,0.05261762,0.23957969,1.81754544,0.00985179,0.42463641,0.34549830,0.18195954
-2.35017509,2.59060586,0.00025525,0.05772506,0.25194136,1.93175768,0.01044014,0.45260723,0.36097163,0.19415621
-2.34417209,2.74650998,0.00025248,0.06320873,0.26451054,2.04761228,0.01103613,0.48210752,0.37532665,0.20660408
-2.33816908,2.90422708,0.00025313,0.06907644,0.27717981,2.16426423,0.01163581,0.51311302,0.38836782,0.21925588
-2.33216608,3.06294406,0.00025651,0.07533577,0.28986650,2.28095744,0.01223588,0.54564644,0.39993717,0.23207584
-2.32616308,3.22200314,0.00026198,0.08199367,0.30251332,2.39702930,0.01283376,0.57977684,0.40991771,0.24504004
-2.32016008,3.38090021,0.00026896,0.08905586,0.31508792,2.51191084,0.01342756,0.61561674,0.41823553,0.25813601
-2.31415708,3.53927604,0.00027694,0.09652630,0.32758136,2.62512280,0.01401609,0.65331690,0.42486039,0.27136189
-2.30815408,3.69690102,0.00028545,0.10440650,0.34000556,2.73626789,0.01459877,0.69305892,0.42980482,0.28472481
-2.30215108,3.85365403,0.00029408,0.11269487,0.35238980,2.84502015,0.01517557,0.73504560,0.43312181,0.29823885
-2.29614807,4.00949668,0.00030245,0.12138605,0.36477649,2.95111191,0.01574690,0.77948949,0.43490122,0.31192249
-2.29014507,4.16444418,0.00031023,0.13047025,0.37721631,3.05431952,0.01631350,0.82659984,0.43526498,0.32579562
-2.28414207,4.31853431,0.00031713,0.13993273,0.38976300,3.15444873,0.01687630,0.87656838,0.43436152,0.33987642
-2.27813907,4.47179608,0.00032291,0.14975324,0.40246803,3.25132053,0.01743635,0.92955448,0.43235942,0.35417800
-2.27213607,4.62421953,0.00032735,0.15990563,0.41537536,3.34475855,0.01799464,0.98567023,0.42944079,0.36870522
-2.26613307,4.77572820,0.00033029,0.17035758,0.42851654,3.43457855,0.01855205,1.04496603,0.42579455,0.38345155
-2.26013007,4.92615540,0.00033158,0.18107038,0.44190643,3.52058058,0.01910921,1.10741732,0.42160984,0.39839638
-2.25412706,5.07522544,0.00033114,0.19199888,0.45553965,3.60254412,0.01966643,1.17291313,0.41706987,0.41350277
-2.24812406,5.22254036,0.00032892,0.20309156,0.46938802,3.68022628,0.02022365,1.24124692,0.41234641,0.42871578
-2.24212106,5.36757276,0.00032489,0.21429068,0.48339897,3.75336287,0.02078037,1.31211028,0.40759500,0.44396150
-2.23611806,5.50966468,0.00031910,0.22553254,0.49749511,3.82167202,0.02133561,1.38508996,0.40295105,0.45914683
-2.23011506,5.64803239,0.00031160,0.23674784,0.51157494,3.88485981,0.02188788,1.45966839,0.39852691,0.47416004
-2.22411206,5.78177673,0.00030248,0.24786208,0.52551452,3.94262726,0.02243520,1.53522804,0.39440984,0.48887215
-2.21810905,5.90989819,0.00029189,0.25879613,0.53917026,3.99467799,0.02297502,1.61105947,0.39066096,0.50313901
-2.21210605,6.03131596,0.00027997,0.26946673,0.55238246,4.04072595,0.02350427,1.68637304,0.38731508,0.51680415
-2.20610305,6.14489012,0.00026691,0.27978716,0.56497952,4.08050247,0.02401933,1.76031392,0.38438131,0.52970215
-2.20010005,6.24944590,0.00025289,0.28966797,0.57678268,4.11376225,0.02451604,1.83198005,0.38184444,0.54166257
-2.19409705,6.34379922,0.00023814,0.29901779,0.58761103,4.14028789,0.02498970,1.90044235,0.37966687,0.55251414
-2.18809405,6.42678256,0.00022285,0.30774423,0.59728650,4.15989282,0.02543511,1.96476662,0.37779109,0.56208918
-2.18209105,6.49727052,0.00020724,0.31575494,0.60563888,4.17242267,0.02584656,2.02403637,0.37614259,0.57022807
-2.17608804,6.55420435,0.00019152,0.32295879,0.61251035,4.17775529,0.02621793,2.07737574,0.37463306,0.57678353
-2.17008504,6.59661511,0.00017589,0.32926718,0.61775972,4.17579966,0.02654271,2.12397172,0.37316378,0.58162463
-2.16408204,6.62364509,0.00016051,0.33459557,0.62126594,4.16649436,0.02681411,2.16309500,0.37162922,0.58464040
-2.15807904,6.63456717,0.00014557,0.33886510,0.62293107,4.14980598,0.02702521,2.19411864,0.36992061,0.58574290
-2.15207604,6.62880216,0.00013119,0.34200432,0.62268242,4.12572792,0.02716906,2.21653409,0.36792955,0.58486960
-2.14607304,6.60593390,0.00011749,0.34395113,0.62047408,4.09428036,0.02723890,2.22996387,0.36555150,0.58198511
-2.14007004,6.56572216,0.00010457,0.34465463,0.61628764,4.05551135,0.02722831,2.23417085,0.36268911,0.57708222
-2.13406703,6.50811320,0.00009250,0.34407702,0.61013228,4.00949969,0.02713150,2.22906369,0.35925527,0.57018209
-2.12806403,6.43324794,0.00008133,0.34219538,0.60204424,3.95635929,0.02694347,2.21469841,0.35517593,0.56133384
-2.12206103,6.34146755,0.00007107,0.33900328,0.59208577,3.89624504,0.02666028,2.19127634,0.35039249,0.55061339
-2.11605803,6.23331619,0.00006173,0.33451206,0.58034355,3.82935990,0.02627923,2.15913834,0.34486371,0.53812174
-2.11005503,6.10954076,0.00005331,0.32875178,0.56692685,3.75596258,0.02579910,2.11875591,0.33856725,0.52398270
-2.10405203,5.97108711,0.00004577,0.32177170,0.55196523,3.67637530,0.02522026,2.07071927,0.33150052,0.50834022
-2.09804902,5.81909260,0.00003907,0.31364017,0.53560611,3.59099074,0.02454481,2.01572306,0.32368106,0.49135530
-2.09204602,5.65487458,0.00003317,0.30444406,0.51801210,3.50027767,0.02377661,1.95455005,0.31514626,0.47320271
-2.08604302,5.47991463,0.00002801,0.29428750,0.49935819,3.40478427,0.02292129,1.88805332,0.30595255,0.45406755
-2.08004002,5.29583844,0.00002353,0.28329000,0.47982883,3.30513867,0.02198617,1.81713749,0.29617393,0.43414170
-2.07403702,5.10439140,0.00001967,0.27158411,0.45961498,3.20204614,0.02098015,1.74273948,0.28590005,0.41362028
-2.06803402,4.90741023,0.00001636,0.25931248,0.43891105,3.09628270,0.01991346,1.66580919,0.27523376,0.39269819
-2.06203102,4.70679100,0.00001354,0.24662462,0.41791189,2.98868490,0.01879748,1.58729069,0.26428831,0.37156681
-2.05602801,4.50445439,0.00001116,0.23367331,0.39680975,2.88013620,0.01764438,1.50810422,0.25318423,0.35041083
-2.05002501,4.30230899,0.00000916,0.22061087,0.37579137,2.77155012,0.01646688,1.42912940,0.24204599,0.32940543
-2.04402201,4.10221381,0.00000749,0.20758551,0.35503511,2.66385079,0.01527785,1.35119011,0.23099870,0.30871365
-2.03801901,3.90594116,0.00000611,0.19473777,0.33470828,2.55795186,0.01408998,1.27504109,0.22016469,0.28848419
-2.03201601,3.71514116,0.00000496,0.18219727,0.31496469,2.45473452,0.01291553,1.20135683,0.20966040,0.26884953
-2.02601301,3.53130929,0.00000401,0.17007992,0.29594244,2.35502572,0.01176592,1.13072266,0.19959342,0.24992449
-2.02001001,3.35575798,0.00000324,0.15848562,0.27776209,2.25957754,0.01065160,1.06362836,0.19005991,0.23180520
-2.01400700,3.18959352,0.00000261,0.14749662,0.26052516,2.16904876,0.00958174,1.00046422,0.18114249,0.21456859
-2.00800400,3.03369889,0.00000210,0.13717650,0.24431309,2.08398934,0.00856413,0.94151971,0.17290854,0.19827223
-2.00200100,2.88872338,0.00000168,0.12756986,0.22918664,2.00482862,0.00760507,0.88698452,0.16540897,0.18295476
-1.99599800,2.75507901,0.00000134,0.11870263,0.21518577,1.93186765,0.00670931,0.83695197,0.15867766,0.16863662
-1.98999500,2.63294399,0.00000107,0.11058304,0.20232996,1.86527594,0.00588008,0.79142447,0.15273118,0.15532125
-1.98399200,2.52227273,0.00000086,0.10320305,0.19061905,1.80509269,0.00511916,0.75032089,0.14756918,0.14299669
-1.97798899,2.42281190,0.00000068,0.09654030,0.18003439,1.75123229,0.00442694,0.71348534,0.14317506,0.13163736
-1.97198599,2.33412170,0.00000054,0.09056033,0.17054046,1.70349374,0.00380261,0.68069725,0.13951710,0.12120618
-1.96598299,2.25560140,0.00000043,0.08521905,0.16208673,1.66157351,0.00324427,0.65168213,0.13654986,0.11165676
-1.95997999,2.18651788,0.00000034,0.08046526,0.15460981,1.62508113,0.00274913,0.62612289,0.13421587,0.10293571
-1.95397699,2.12603633,0.00000028,0.07624323,0.14803574,1.59355678,0.00231370,0.60367113,0.13244742,0.09498489
-1.94797399,2.07325153,0.00000022,0.07249505,0.14228237,1.56649027,0.00193392,0.58395830,0.13116857,0.08774366
-1.94197099,2.02721909,0.00000018,0.06916290,0.13726185,1.54334042,0.00160542,0.56660629,0.13029722,0.08115085
-1.93596798,1.98698532,0.00000016,0.06619094,0.13288297,1.52355441,0.00132360,0.55123726,0.12974715,0.07514656
-1.92996498,1.95161511,0.00000015,0.06352696,0.12905354,1.50658622,0.00108380,0.53748265,0.12943019,0.06967378
-1.92396198,1.92021713,0.00000015,0.06112364,0.12568259,1.49191378,0.00088143,0.52499110,0.12925818,0.06467954
-1.91795898,1.89196573,0.00000016,0.05893945,0.12268237,1.47905421,0.00071207,0.51343531,0.12914507,0.06011588
-1.91195598,1.86611933,0.00000019,0.05693926,0.11997028,1.46757691,0.00057155,0.50251785,0.12900883,0.05594047
-1.90595298,1.84203502,0.00000025,0.05509454,0.11747049,1.45711405,0.00045599,0.49197586,0.12877324,0.05211689
-1.89994997,1.81917924,0.00000033,0.05338334,0.11511543,1.44736839,0.00036187,0.48158482,0.12836969,0.04861467
-1.89394697,1.79713464,0.00000045,0.05178997,0.11284698,1.43811818,0.00028605,0.47116129,0.12773872,0.04540906
-1.88794397,1.77560312,0.00000063,0.05030453,0.11061753,1.42921915,0.00022578,0.46056483,0.12683144,0.04248066
-1.88194097,1.75440523,0.00000087,0.04892222,0.10839070,1.42060357,0.00017869,0.44969919,0.12561079,0.03981483
-1.87593797,1.73347614,0.00000121,0.04764257,0.10614197,1.41227638,0.00014282,0.43851266,0.12405252,0.03740103
-1.86993497,1.71285855,0.00000167,0.04646866,0.10385896,1.40430874,0.00011659,0.42699779,0.12214592,0.03523214
-1.86393197,1.69269265,0.00000229,0.04540621,0.10154153,1.39682905,0.00009879,0.41519051,0.11989431,0.03330371
-1.85792896,1.67320374,0.00000312,0.04446278,0.09920166,1.39001188,0.00008859,0.40316853,0.11731518,0.03161332
-1.85192596,1.65468788,0.00000423,0.04364694,0.09686305,1.38406526,0.00008552,0.39104923,0.11443998,0.03015997
-1.84592296,1.63749608,0.00000569,0.04296759,0.09456055,1.37921677,0.00008946,0.37898688,0.11131361,0.02894355
-1.83991996,1.62201762,0.00000760,0.04243330,0.09233934,1.37569912,0.00010068,0.36716930,0.10799356,0.02796450
-1.83391696,1.60866309,0.00001008,0.04205181,0.09025386,1.37373580,0.00011980,0.35581392,0.10454866,0.02722351
-1.82791396,1.59784776,0.00001328,0.04182956,0.08836657,1.37352749,0.00014783,0.34516322,0.10105753,0.02672142
