energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.30115058,1.29139779,0.00022965,0.23576254,0.00627216,0.59027729,0.71392182,0.52236907
-4.29514757,1.28794762,0.00020372,0.24736225,0.00687335,0.56864686,0.73576757,0.51992698
-4.28914457,1.29503702,0.00018134,0.26135331,0.00756705,0.55087335,0.76288397,0.52232535
-4.28314157,1.31287733,0.00016237,0.27772901,0.00835719,0.53710558,0.79535322,0.52962087
-4.27713857,1.34149800,0.00014662,0.29643154,0.00924587,0.52744304,0.83313994,0.54179628
-4.27113557,1.38073800,0.00013387,0.31734936,0.01023312,0.52193425,0.87608293,0.55875782
-4.26513257,1.43024136,0.00012388,0.34031631,0.01131663,0.52057537,0.92389097,0.58033396
-4.25912956,1.48945787,0.00011636,0.36511277,0.01249157,0.52330929,0.97614334,0.60627614
-4.25312656,1.55764962,0.00011106,0.39146910,0.01375050,0.53002537,1.03229579,0.63626155
-4.24712356,1.63390393,0.00010769,0.41907145,0.01508332,0.54056006,1.09169210,0.66989848
-4.24112056,1.71715304,0.00010596,0.44756993,0.01647734,0.55469867,1.15358146,0.70673413
-4.23511756,1.80620043,0.00010561,0.47658920,0.01791742,0.57217826,1.21714145,0.74626513
-4.22911456,1.89975354,0.00010635,0.50574096,0.01938624,0.59269191,1.28150590,0.78795058
-4.22311156,1.99646187,0.00010795,0.53463821,0.02086463,0.61589428,1.34579698,0.83122721
-4.21710855,2.09495956,0.00011015,0.56291061,0.02233208,0.64140837,1.40916017,0.87552647
-4.21110555,2.19391074,0.00011274,0.59022044,0.02376721,0.66883341,1.47080085,0.92029274
-4.20510255,2.29205599,0.00011552,0.61627833,0.02514838,0.69775357,1.53002065,0.96500215
-4.19909955,2.38825782,0.00011832,0.64085814,0.02645435,0.72774726,1.58625208,1.00918107
-4.19309655,2.48154316,0.00012099,0.66381010,0.02766495,0.75839661,1.63908942,1.05242345
-4.18709355,2.57114066,0.00012342,0.68507158,0.02876169,0.78929682,1.68831437,1.09440626
-4.18109055,2.65651100,0.00012551,0.70467466,0.02972845,0.82006509,1.73391464,1.13490205
-4.17508754,2.73736823,0.00012721,0.72275008,0.03055197,0.85034858,1.77609449,1.17378798
-4.16908454,2.81369099,0.00012851,0.73952703,0.03122237,0.87983133,1.81527591,1.21105077
-4.16308154,2.88572259,0.00012942,0.75532853,0.03173352,0.90823972,1.85209018,1.24678694
-4.15707854,2.95395943,0.00013000,0.77056242,0.03208320,0.93534645,1.88735942,1.28119842
-4.15107554,3.01912798,0.00013034,0.78570799,0.03227329,0.96097279,1.92206871,1.31458319
-4.14507254,3.08215097,0.00013055,0.80129868,0.03230963,0.98498921,1.95732938,1.34732145
-4.13906953,3.14410389,0.00013080,0.81790142,0.03220186,1.00731440,1.99433499,1.37985759
-4.13306653,3.20616368,0.00013127,0.83609330,0.03196305,1.02791285,2.03431136,1.41267873
-4.12706353,3.26955154,0.00013219,0.85643657,0.03160926,1.04679116,2.07846303,1.44629063
-4.12106053,3.33547242,0.00013379,0.87945288,0.03115892,1.06399330,2.12791801,1.48119197
-4.11505753,3.40505377,0.00013635,0.90559791,0.03063224,1.07959517,2.18367343,1.51784812
-4.10905453,3.47928626,0.00014015,0.93523757,0.03005043,1.09369862,2.24654455,1.55666550
-4.10305153,3.55896916,0.00014550,0.96862676,0.02943503,1.10642525,2.31711917,1.59796773
-4.09704852,3.64466277,0.00015272,1.00589173,0.02880718,1.11791023,2.39571990,1.64197464
-4.09104552,3.73665022,0.00016212,1.04701692,0.02818695,1.12829629,2.48237587,1.68878501
-4.08504252,3.83491020,0.00017402,1.09183709,0.02759273,1.13772818,2.57680548,1.73836405
-4.07903952,3.93910211,0.00018875,1.14003496,0.02704072,1.14634750,2.67841107,1.79053606
-4.07303652,4.04856422,0.00020662,1.19114494,0.02654454,1.15428820,2.78628590,1.84498276
-4.06703352,4.16232500,0.00022793,1.24456267,0.02611494,1.16167264,2.89923358,1.90124744
-4.06103052,4.27912724,0.00025296,1.29956021,0.02575969,1.16860830,3.01579900,1.95874477
-4.05502751,4.39746391,0.00028197,1.35530639,0.02548352,1.17518507,3.13430977,2.01677600
-4.04902451,4.51562425,0.00031519,1.41089143,0.02528828,1.18147322,3.25292650,2.07454881
-4.04302151,4.63174814,0.00035283,1.46535496,0.02517314,1.18752181,3.36969985,2.13120127
-4.03701851,4.74388646,0.00039507,1.51771626,0.02513494,1.19335780,3.48263188,2.18582867
-4.03101551,4.85006488,0.00044203,1.56700555,0.02516859,1.19898557,3.58973943,2.23751236
-4.02501251,4.94834854,0.00049381,1.61229491,0.02526751,1.20438712,3.68911648,2.28534923
-4.01900950,5.03690476,0.00055044,1.65272773,0.02542416,1.20952265,3.77899341,2.32848087
-4.01300650,5.11406159,0.00061193,1.68754534,0.02563052,1.21433190,3.85779029,2.36612103
-4.00700350,5.17835956,0.00067820,1.71610987,0.02587857,1.21873586,3.92416242,2.39758045
-4.00100050,5.22859512,0.00074914,1.73792243,0.02616070,1.22263918,3.97703631,2.42228806
-3.99499750,5.26385382,0.00082455,1.75263586,0.02647012,1.22593299,4.01563472,2.43980782
-3.98899450,5.28353254,0.00090417,1.76006182,0.02680114,1.22849828,4.03949031,2.44985055
-3.98299150,5.28735008,0.00098766,1.76017196,0.02714937,1.23020960,4.04844741,2.45228041
-3.97698849,5.27534599,0.00107459,1.75309330,0.02751184,1.23093898,4.04265255,2.44711604
-3.97098549,5.24786837,0.00116446,1.73909832,0.02788699,1.23056009,4.02253437,2.43452620
-3.96498249,5.20555128,0.00125664,1.71859027,0.02827463,1.22895217,3.98877448,2.41482057
-3.95897949,5.14928328,0.00135044,1.69208456,0.02867574,1.22600381,3.94227071,2.38843589
-3.95297649,5.08016865,0.00144504,1.66018718,0.02909226,1.22161628,3.88409488,2.35591842
-3.94697349,4.99948322,0.00153956,1.62357115,0.02952678,1.21570622,3.81544717,2.31790339
-3.94097049,4.90862677,0.00163300,1.58295218,0.02998225,1.20820773,3.73760923,2.27509237
-3.93496748,4.80907415,0.00172428,1.53906443,0.03046159,1.19907346,3.65189816,2.22822955
-3.92896448,4.70232710,0.00181227,1.49263750,0.03096737,1.18827507,3.55962333,2.17807794
-3.92296148,4.58986861,0.00189577,1.44437551,0.03150149,1.17580268,3.46204778,2.12539632
-3.91695848,4.47312166,0.00197356,1.39493881,0.03206492,1.16166376,3.36035544,2.07091786
-3.91095548,4.35341351,0.00204442,1.34492912,0.03265740,1.14588132,3.25562537,2.01533111
-3.90495248,4.23194682,0.00210714,1.29487825,0.03327738,1.12849171,3.14881347,1.95926402
-3.89894947,4.10977814,0.00216059,1.24524064,0.03392182,1.10954229,3.04074189,1.90327135
-3.89294647,3.98780423,0.00220372,1.19638964,0.03458624,1.08908900,2.93209597,1.84782574
-3.88694347,3.86675598,0.00223560,1.14861742,0.03526472,1.06719419,2.82342808,1.79331256
-3.88094047,3.74719974,0.00225547,1.10213793,0.03595006,1.04392491,2.71516743,1.74002846
-3.87493747,3.62954513,0.00226275,1.05709277,0.03663390,1.01935155,2.60763483,1.68818326
-3.86893447,3.51405840,0.00225708,1.01355907,0.03730696,0.99354721,2.50106093,1.63790496
-3.86293147,3.40088024,0.00223833,0.97155896,0.03795929,0.96658758,2.39560665,1.58924717
-3.85692846,3.29004652,0.00220658,0.93107001,0.03858054,0.93855138,2.29138431,1.54219863
-3.85092546,3.18151079,0.00216221,0.89203590,0.03916022,0.90952123,2.18847810,1.49669391
-3.84492246,3.07516704,0.00210580,0.85437693,0.03968796,0.87958477,2.08696277,1.45262488
-3.83891946,2.97087160,0.00203817,0.81799973,0.04015377,0.84883593,1.98691941,1.40985230
-3.83291646,2.86846302,0.00196036,0.78280592,0.04054823,0.81737600,1.88844769,1.36821691
-3.82691346,2.76777921,0.00187356,0.74869933,0.04086271,0.78531458,1.79167398,1.32754962
-3.82091046,2.66867111,0.00177913,0.71559164,0.04108948,0.75276991,1.69675532,1.28768049
-3.81490745,2.57101270,0.00167853,0.68340644,0.04122187,0.71986881,1.60387912,1.24844613
-3.80890445,2.47470724,0.00157328,0.65208164,0.04125425,0.68674588,1.51325924,1.20969557
-3.80290145,2.37968998,0.00146492,0.62157041,0.04118218,0.65354222,1.42512884,1.17129443
-3.79689845,2.28592785,0.00135498,0.59184093,0.04100235,0.62040340,1.33973084,1.13312766
-3.79089545,2.19341655,0.00124493,0.56287497,0.04071258,0.58747715,1.25730694,1.09510084
-3.78489245,2.10217597,0.00113613,0.53466593,0.04031186,0.55491058,1.17808606,1.05714040
-3.77888944,2.01224456,0.00102984,0.50721625,0.03980023,0.52284735,1.10227308,1.01919311
-3.77288644,1.92367344,0.00092717,0.48053482,0.03917882,0.49142478,1.03003887,0.98122488
-3.76688344,1.83652100,0.00082905,0.45463435,0.03844979,0.46077130,0.96151220,0.94321940
-3.76088044,1.75084846,0.00073624,0.42952915,0.03761630,0.43100421,0.89677416,0.90517674
-3.75487744,1.66671689,0.00064935,0.40523333,0.03668251,0.40222798,0.83585534,0.86711214
-3.74887444,1.58418602,0.00056878,0.38175959,0.03565351,0.37453328,0.77873607,0.82905504
-3.74287144,1.50331475,0.00049478,0.35911868,0.03453533,0.34799659,0.72534961,0.79104862
-3.73686843,1.42416344,0.00042744,0.33731938,0.03333491,0.32268069,0.67558794,0.75314963
-3.73086543,1.34679776,0.00036672,0.31636924,0.03206006,0.29863572,0.62931001,0.71542867
-3.72486243,1.27129375,0.00031246,0.29627561,0.03071943,0.27590097,0.58635168,0.67797071
-3.71885943,1.19774361,0.00026440,0.27704724,0.02932241,0.25450723,0.54653695,0.64087581
-3.71285643,1.12626190,0.00022220,0.25869596,0.02787913,0.23447945,0.50968972,0.60425992
-3.70685343,1.05699168,0.00018545,0.24123864,0.02640030,0.21583989,0.47564554,0.56825551
-3.70085043,0.99011010,0.00015373,0.22469901,0.02489713,0.19861122,0.44426273,0.53301212
-3.69484742,0.92583311,0.00012657,0.20910936,0.02338120,0.18281976,0.41543234,0.49869652
-3.68884442,0.86441897,0.00010351,0.19451205,0.02186435,0.16849857,0.38908659,0.46549255
-3.68284142,0.80617046,0.00008409,0.18096059,0.02035849,0.15569022,0.36520530,0.43360049
-3.67683842,0.75143537,0.00006788,0.16852044,0.01887547,0.14444923,0.34382032,0.40323599
-3.67083542,0.70060552,0.00005444,0.15726920,0.01742694,0.13484401,0.32501761,0.37462854
-3.66483242,0.65411403,0.00004340,0.14729643,0.01602420,0.12695818,0.30893714,0.34801948
-3.65882941,0.61243097,0.00003441,0.13870295,0.01467804,0.12089122,0.29577044,0.32365957
-3.65282641,0.57605748,0.00002715,0.13159954,0.01339867,0.11675839,0.28575612,0.30180614
-3.64682341,0.54551828,0.00002135,0.12610523,0.01219562,0.11468974,0.27917327,0.28271984
-3.64082041,0.52135278,0.00001675,0.12234504,0.01107764,0.11482828,0.27633320,0.26666104
-3.63481741,0.50410467,0.00001317,0.12044718,0.01005266,0.11732720,0.27756935,0.25388574
-3.62881441,0.49431030,0.00001042,0.12053987,0.00912778,0.12234611,0.28322601,0.24464121
-3.62281141,0.49248564,0.00000837,0.12274765,0.00830924,0.13004630,0.29364562,0.23916105
-3.61680840,0.49911211,0.00000690,0.12718729,0.00760245,0.14058504,0.30915537,0.23766002
-3.61080540,0.51462131,0.00000592,0.13396342,0.00701199,0.15410912,0.33005291,0.24032834
-3.60480240,0.53937897,0.00000537,0.14316386,0.00654161,0.17074747,0.35659189,0.24732571
-3.59879940,0.57366830,0.00000521,0.15485482,0.00619430,0.19060338,0.38896739,0.25877496
-3.59279640,0.61767314,0.00000539,0.16907610,0.00597223,0.21374628,0.42730182,0.27475570
-3.58679340,0.67146154,0.00000593,0.18583644,0.00587682,0.24020349,0.47163160,0.29529780
-3.58079040,0.73497016,0.00000681,0.20510920,0.00590865,0.26995233,0.52189526,0.32037531
-3.57478739,0.80799044,0.00000805,0.22682856,0.00606746,0.30291281,0.57792334,0.34990075
-3.56878439,0.89015704,0.00000969,0.25088648,0.00635209,0.33894152,0.63943066,0.38372036
-3.56278139,0.98093960,0.00001175,0.27713066,0.00676037,0.37782701,0.70601156,0.42161045
-3.55677839,1.07963836,0.00001429,0.30536352,0.00728908,0.41928706,0.77713832,0.46327535
-3.55077539,1.18538459,0.00001734,0.33534260,0.00793382,0.46296827,0.85216347,0.50834712
-3.54477239,1.29714619,0.00002096,0.36678234,0.00868893,0.50844832,0.93032598,0.55638753
-3.53876938,1.41373897,0.00002522,0.39935737,0.00954741,0.55524090,1.01076149,0.60689223
-3.53276638,1.53384378,0.00003015,0.43270728,0.01050086,0.60280356,1.09251663,0.65929745
-3.52676338,1.65602930,0.00003583,0.46644282,0.01153941,0.65054843,1.17456703,0.71298914
-3.52076038,1.77878007,0.00004228,0.50015336,0.01265179,0.69785541,1.25583869,0.76731438
-3.51475738,1.90052912,0.00004955,0.53341547,0.01382529,0.74408769,1.33523198,0.82159484
-3.50875438,2.01969400,0.00005767,0.56580220,0.01504595,0.78860891,1.41164750,0.87514188
-3.50275138,2.13471511,0.00006664,0.59689282,0.01629862,0.83080136,1.48401293,0.92727265
-3.49674837,2.24409466,0.00007647,0.62628268,0.01756719,0.87008455,1.55130972,0.97732679
-3.49074537,2.34643485,0.00008711,0.65359266,0.01883485,0.90593311,1.61259874,1.02468281
-3.48474237,2.44047335,0.00009854,0.67847798,0.02008436,0.93789343,1.66704367,1.06877353
-3.47873937,2.52511473,0.00011066,0.70063593,0.02129832,0.96559804,1.71393132,1.10909992
-3.47273637,2.59945629,0.00012339,0.71981220,0.02245959,0.98877696,1.75268797,1.14524257
-3.46673337,2.66280707,0.00013660,0.73580565,0.02355158,1.00726560,1.78289123,1.17687044
-3.46073037,2.71469923,0.00015014,0.74847129,0.02455858,1.02100847,1.80427675,1.20374620
-3.45472736,2.75489132,0.00016384,0.75772140,0.02546615,1.03005864,1.81673991,1.22572825
-3.44872436,2.78336336,0.00017750,0.76352487,0.02626135,1.03457276,1.82033232,1.24276904
-3.44272136,2.80030404,0.00019093,0.76590482,0.02693306,1.03480201,1.81525355,1.25491016
-3.43671836,2.80609097,0.00020390,0.76493472,0.02747214,1.03107916,1.80183865,1.26227417
-3.43071536,2.80126494,0.00021620,0.76073326,0.02787164,1.02380257,1.78054206,1.26505396
-3.42471236,2.78649985,0.00022759,0.75345828,0.02812686,1.01341775,1.75191887,1.26350007
-3.41870935,2.76256969,0.00023786,0.74330014,0.02823545,1.00039762,1.71660431,1.25790682
-3.41270635,2.73031450,0.00024681,0.73047473,0.02819734,0.98522217,1.67529246,1.24859786
-3.40670335,2.69060705,0.00025426,0.71521666,0.02801470,0.96835886,1.62871503,1.23591208
-3.40070035,2.64432175,0.00026006,0.69777278,0.02769186,0.95024451,1.57762121,1.22019053
-3.39469735,2.59230733,0.00026408,0.67839622,0.02723510,0.93126961,1.52275926,1.20176490
-3.38869435,2.53536434,0.00026624,0.65734139,0.02665250,0.91176580,1.46486033,1.18094825
-3.38269135,2.47422842,0.00026650,0.63485971,0.02595371,0.89199714,1.40462514,1.15802816
-3.37668834,2.40955953,0.00026484,0.61119642,0.02514971,0.87215521,1.34271358,1.13326258
-3.37068534,2.34193746,0.00026130,0.58658830,0.02425258,0.85235850,1.27973736,1.10687841
-3.36468234,2.27186301,0.00025595,0.56126221,0.02327526,0.83265557,1.21625559,1.07907249
-3.35867934,2.19976445,0.00024892,0.53543449,0.02223127,0.81303197,1.15277310,1.05001494
-3.35267634,2.12600816,0.00024035,0.50931084,0.02113451,0.79342003,1.08974105,1.01985421
-3.34667334,2.05091234,0.00023040,0.48308677,0.01999898,0.77371113,1.02755947,0.98872341
-3.34067034,1.97476277,0.00021928,0.45694819,0.01883862,0.75376943,0.96658119,0.95674743
-3.33466733,1.89782901,0.00020720,0.43107220,0.01766708,0.73344634,0.90711673,0.92405013
-3.32866433,1.82038023,0.00019438,0.40562778,0.01649753,0.71259486,0.84943956,0.89076120
-3.32266133,1.74269924,0.00018105,0.38077633,0.01534254,0.69108299,0.79379146,0.85702211
-3.31665833,1.66509405,0.00016742,0.35667195,0.01421390,0.66880557,0.74038738,0.82299087
-3.31065533,1.58790616,0.00015371,0.33346142,0.01312250,0.64569390,0.68941970,0.78884513
-3.30465233,1.51151518,0.00014012,0.31128383,0.01207825,0.62172290,0.64106160,0.75478362
-3.29864932,1.43633960,0.00012681,0.29026992,0.01109000,0.59691542,0.59546937,0.72102573
-3.29264632,1.36283372,0.00011395,0.27054113,0.01016547,0.57134371,0.55278366,0.68780940
-3.28664332,1.29148113,0.00010167,0.25220837,0.00931120,0.54512819,0.51312975,0.65538732
-3.28064032,1.22278506,0.00009008,0.23537074,0.00853255,0.51843364,0.47661685,0.62402179
-3.27463732,1.15725639,0.00007924,0.22011405,0.00783367,0.49146336,0.44333666,0.59397851
-3.26863432,1.09539989,0.00006923,0.20650947,0.00721753,0.46445154,0.41336130,0.56551955
-3.26263132,1.03769951,0.00006008,0.19461224,0.00668594,0.43765444,0.38674099,0.53889597
-3.25662831,0.98460359,0.00005179,0.18446048,0.00623959,0.41134088,0.36350150,0.51434043
-3.25062531,0.93651053,0.00004436,0.17607436,0.00587810,0.38578255,0.34364176,0.49206003
-3.24462231,0.89375583,0.00003778,0.16945546,0.00560008,0.36124456,0.32713183,0.47222990
-3.23861931,0.85660090,0.00003200,0.16458654,0.00540321,0.33797662,0.31391134,0.45498757
-3.23261631,0.82522416,0.00002699,0.16143167,0.00528433,0.31620528,0.30388862,0.44042858
-3.22661331,0.79971486,0.00002268,0.15993670,0.00523947,0.29612728,0.29694072,0.42860330
-3.22061031,0.78006966,0.00001904,0.16003019,0.00526404,0.27790442,0.29291423,0.41951524
-3.21460730,0.76619217,0.00001600,0.16162467,0.00535281,0.26165971,0.29162712,0.41312071
-3.20860430,0.75789545,0.00001350,0.16461835,0.00550010,0.24747513,0.29287158,0.40933008
-3.20260130,0.75490721,0.00001148,0.16889709,0.00569983,0.23539068,0.29641767,0.40801026
-3.19659830,0.75687756,0.00000990,0.17433674,0.00594563,0.22540478,0.30201802,0.40898865
-3.19059530,0.76338909,0.00000871,0.18080582,0.00623096,0.21747576,0.30941313,0.41205817
-3.18459230,0.77396881,0.00000785,0.18816832,0.00654914,0.21152441,0.31833748,0.41698325
-3.17858929,0.78810172,0.00000728,0.19628687,0.00689354,0.20743734,0.32852612,0.42350677
-3.17258629,0.80524554,0.00000698,0.20502596,0.00725759,0.20507095,0.33972164,0.43135747
-3.16658329,0.82484633,0.00000691,0.21425536,0.00763492,0.20425604,0.35168142,0.44025792
-3.16058029,0.84635451,0.00000703,0.22385367,0.00801941,0.20480268,0.36418492,0.44993261
-3.15457729,0.86924112,0.00000733,0.23371178,0.00840532,0.20650549,0.37704096,0.46011619
-3.14857429,0.89301377,0.00000779,0.24373653,0.00878732,0.20914893,0.39009469,0.47056142
-3.14257129,0.91723215,0.00000840,0.25385415,0.00916062,0.21251279,0.40323424,0.48104697
-3.13656828,0.94152273,0.00000914,0.26401369,0.00952099,0.21637761,0.41639676,0.49138456
-3.13056528,0.96559224,0.00001001,0.27419014,0.00986488,0.22053003,0.42957371,0.50142561
-3.12456228,0.98923979,0.00001101,0.28438736,0.01018945,0.22476790,0.44281526,0.51106698
-3.11855928,1.01236703,0.00001213,0.29464047,0.01049265,0.22890523,0.45623347,0.52025577
-3.11255628,1.03498618,0.00001339,0.30501771,0.01077325,0.23277671,0.47000417,0.52899300
-3.10655328,1.05722538,0.00001479,0.31562154,0.01103089,0.23624172,0.48436716,0.53733594
-3.10055028,1.07933099,0.00001634,0.32658877,0.01126611,0.23918789,0.49962459,0.54539899
-3.09454727,1.10166634,0.00001806,0.33808967,0.01148030,0.24153387,0.51613720,0.55335287
-3.08854427,1.12470663,0.00001997,0.35032566,0.01167575,0.24323137,0.53431828,0.56142201
-3.08254127,1.14902945,0.00002210,0.36352560,0.01185551,0.24426626,0.55462504,0.56987993
-3.07653827,1.17530088,0.00002446,0.37794053,0.01202341,0.24465881,0.57754745,0.57904261
-3.07053527,1.20425676,0.00002708,0.39383666,0.01218383,0.24446280,0.60359429,0.58925972
-3.06453227,1.23667953,0.00002998,0.41148681,0.01234164,0.24376372,0.63327679,0.60090376
-3.05852926,1.27337054,0.00003320,0.43116020,0.01250198,0.24267585,0.66708978,0.61435734
-3.05252626,1.31511869,0.00003675,0.45311097,0.01267003,0.24133842,0.70549095,0.62999864
-3.04652326,1.36266591,0.00004065,0.47756555,0.01285080,0.23991095,0.74887864,0.64818561
-3.04052026,1.41667073,0.00004491,0.50470946,0.01304888,0.23856775,0.79756898,0.66923924
-3.03451726,1.47767109,0.00004954,0.53467387,0.01326814,0.23749194,0.85177312,0.69342650
-3.02851426,1.54604800,0.00005453,0.56752268,0.01351151,0.23686901,0.91157556,0.72094365
-3.02251126,1.62199157,0.00005987,0.60324066,0.01378076,0.23688024,0.97691469,0.75190067
-3.01650825,1.70547123,0.00006553,0.64172335,0.01407625,0.23769614,1.04756660,0.78630748
-3.01050525,1.79621180,0.00007147,0.68276940,0.01439680,0.23947015,1.12313320,0.82406286
-3.00450225,1.89367691,0.00007764,0.72607594,0.01473958,0.24233281,1.20303566,0.86494661
-2.99849925,1.99706119,0.00008398,0.77123744,0.01510009,0.24638650,1.28651396,0.90861574
-2.99249625,2.10529223,0.00009041,0.81774861,0.01547219,0.25170113,1.37263312,0.95460499
-2.98649325,2.21704285,0.00009685,0.86501125,0.01584822,0.25831060,1.46029645,1.00233212
-2.98049025,2.33075393,0.00010319,0.91234540,0.01621919,0.26621047,1.54826575,1.05110791
-2.97448724,2.44466738,0.00010932,0.95900433,0.01657504,0.27535659,1.63518813,1.10015089
-2.96848424,2.55686834,0.00011516,1.00419300,0.01690497,0.28566498,1.71962874,1.14860617
-2.96248124,2.66533533,0.00012057,1.04708955,0.01719784,0.29701277,1.80010831,1.19556809
-2.95647824,2.76799642,0.00012546,1.08686880,0.01744254,0.30924025,1.87514423,1.24010552
-2.95047524,2.86278938,0.00012972,1.12272692,0.01762842,0.32215404,1.94329353,1.28128915
-2.94447224,2.94772337,0.00013326,1.15390631,0.01774574,0.33553111,2.00319609,1.31821950
-2.93846923,3.02093961,0.00013600,1.17971957,0.01778601,0.34912375,2.05361630,1.35005459
-2.93246623,3.08076857,0.00013787,1.19957145,0.01774239,0.36266525,2.09348138,1.37603606
-2.92646323,3.12578138,0.00013882,1.21297800,0.01760990,0.37587615,2.12191478,1.39551277
-2.92046023,3.15483329,0.00013884,1.21958195,0.01738573,0.38847106,2.13826330,1.40796083
-2.91445723,3.16709760,0.00013789,1.21916374,0.01706925,0.40016562,2.14211672,1.41299937
-2.90845423,3.16208876,0.00013601,1.21164770,0.01666216,0.41068367,2.13331934,1.41040140
-2.90245123,3.13967398,0.00013323,1.19710337,0.01616833,0.41976439,2.11197299,1.40009949
-2.89644822,3.10007325,0.00012958,1.17574168,0.01559373,0.42716906,2.07843154,1.38218615
-2.89044522,3.04384802,0.00012516,1.14790663,0.01494621,0.43268745,2.03328749,1.35690915
-2.88444222,2.97187952,0.00012003,1.11406264,0.01423519,0.43614352,1.97735123,1.32466196
-2.87843922,2.88533789,0.00011431,1.07477845,0.01347133,0.43740029,1.91162419,1.28597016
-2.87243622,2.78564381,0.00010808,1.03070825,0.01266619,0.43636372,1.83726718,1.24147434
-2.86643322,2.67442444,0.00010147,0.98257092,0.01183187,0.43298535,1.75556531,1.19191030
-2.86043022,2.55346556,0.00009459,0.93112833,0.01098056,0.42726376,1.66789104,1.13808761
-2.85442721,2.42466190,0.00008755,0.87716362,0.01012429,0.41924464,1.57566685,1.08086728
-2.84842421,2.28996760,0.00008046,0.82146017,0.00927450,0.40901948,1.48032894,1.02113932
-2.84242121,2.15134831,0.00007341,0.76478212,0.00844183,0.39672294,1.38329306,0.95980115
-2.83641821,2.01073662,0.00006651,0.70785706,0.00763589,0.38252895,1.28592368,0.89773735
-2.83041521,1.86999183,0.00005983,0.65136120,0.00686502,0.36664565,1.18950706,0.83580131
-2.82441221,1.73086491,0.00005344,0.59590750,0.00613627,0.34930944,1.09522893,0.77479923
-2.81840920,1.59496941,0.00004740,0.54203682,0.00545527,0.33077823,1.00415679,0.71547661
-2.81240620,1.46375827,0.00004174,0.49021213,0.00482624,0.31132432,0.91722716,0.65850745
-2.80640320,1.33850686,0.00003650,0.44081558,0.00425205,0.29122694,0.83523729,0.60448599
-2.80040020,1.22030171,0.00003170,0.39414837,0.00373430,0.27076500,0.75884123,0.55392109
-2.79439720,1.11003473,0.00002735,0.35043290,0.00327337,0.25021006,0.68854959,0.50723290
-2.78839420,1.00840230,0.00002344,0.30981703,0.00286865,0.22982000,0.62473262,0.46475160
-2.78239120,0.91590857,0.00001995,0.27237981,0.00251859,0.20983335,0.56762584,0.42671812
-2.77638819,0.83287249,0.00001688,0.23813856,0.00222089,0.19046471,0.51733788,0.39328629
-2.77038519,0.75943771,0.00001420,0.20705666,0.00197264,0.17190112,0.47385979,0.36452646
-2.76438219,0.69558496,0.00001189,0.17905175,0.00177046,0.15429965,0.43707547,0.34043015
-2.75837919,0.64114620,0.00000990,0.15400407,0.00161063,0.13778609,0.40677285,0.32091567
-2.75237619,0.59582027,0.00000822,0.13176458,0.00148918,0.12245474,0.38265544,0.30583451
-2.74637319,0.55918946,0.00000681,0.11216267,0.00140201,0.10836923,0.36435413,0.29497835
-2.74037019,0.53073680,0.00000563,0.09501322,0.00134499,0.09556419,0.35143902,0.28808667
-2.73436718,0.50986380,0.00000467,0.08012303,0.00131398,0.08404773,0.34343135,0.28485487
-2.72836418,0.49590841,0.00000389,0.06729628,0.00130495,0.07380436,0.33981524,0.28494275
-2.72236118,0.48816295,0.00000327,0.05633928,0.00131395,0.06479848,0.34004948,0.28798345
-2.71635818,0.48589195,0.00000278,0.04706432,0.00133725,0.05697790,0.34357924,0.29359259
-2.71035518,0.48834959,0.00000240,0.03929263,0.00137128,0.05027755,0.34984763,0.30137768
-2.70435218,0.49479660,0.00000212,0.03285665,0.00141271,0.04462306,0.35830709,0.31094746
-2.69834917,0.50451631,0.00000193,0.02760156,0.00145846,0.03993407,0.36843053,0.32192121
-2.69234617,0.51682972,0.00000181,0.02338612,0.00150576,0.03612731,0.37972197,0.33393771
-2.68634317,0.53110910,0.00000175,0.02008306,0.00155210,0.03311924,0.39172664,0.34666361
-2.68034017,0.54679008,0.00000175,0.01757891,0.00159534,0.03082824,0.40404018,0.35980116
-2.67433717,0.56338175,0.00000180,0.01577347,0.00163366,0.02917639,0.41631679,0.37309480
-2.66833417,0.58047471,0.00000191,0.01457910,0.00166563,0.02809077,0.42827609,0.38633669
-2.66233117,0.59774672,0.00000208,0.01391958,0.00169019,0.02750432,0.43970845,0.39937081
-2.65632816,0.61496596,0.00000232,0.01372908,0.00170668,0.02735633,0.45047864,0.41209565
-2.65032516,0.63199183,0.00000265,0.01395083,0.00171483,0.02759259,0.46052769,0.42446527
-2.64432216,0.64877339,0.00000306,0.01453597,0.00171479,0.02816522,0.46987282,0.43648893
-2.63831916,0.66534556,0.00000358,0.01544230,0.00170705,0.02903238,0.47860558,0.44822928
-2.63231616,0.68182331,0.00000424,0.01663321,0.00169249,0.03015772,0.48688813,0.45979915
-2.62631316,0.69839435,0.00000506,0.01807665,0.00167232,0.03150982,0.49494793,0.47135737
-2.62031016,0.71531039,0.00000607,0.01974431,0.00164805,0.03306159,0.50307086,0.48310364
-2.61430715,0.73287770,0.00000730,0.02161093,0.00162144,0.03478970,0.51159323,0.49527276
-2.60830415,0.75144704,0.00000879,0.02365376,0.00159445,0.03667403,0.52089268,0.50812861
-2.60230115,0.77140362,0.00001060,0.02585219,0.00156920,0.03869731,0.53137831,0.52195783
