energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.31665833,2.59281788,-2.59281787,0.02003279,-0.02003279,0.44184265,-0.44184265,0.00838621,-0.00838621,0.00000000,-0.00000000,0.89811495,-0.89811495,1.25279196,-1.25279196,0.00810319,-0.00810319,0.78295901,-0.78295901
-3.31065533,2.52583631,-2.52583630,0.02022337,-0.02022337,0.43251383,-0.43251383,0.00827836,-0.00827836,0.00000000,-0.00000000,0.88181678,-0.88181678,1.20896417,-1.20896416,0.00786542,-0.00786542,0.76337576,-0.76337576
-3.30465233,2.45893580,-2.45893579,0.02041979,-0.02041979,0.42314481,-0.42314481,0.00816565,-0.00816565,0.00000000,-0.00000000,0.86529694,-0.86529693,1.16540221,-1.16540220,0.00763439,-0.00763439,0.74377289,-0.74377288
-3.29864932,2.39283624,-2.39283623,0.02062300,-0.02062300,0.41382411,-0.41382411,0.00804847,-0.00804847,0.00000000,-0.00000000,0.84867994,-0.84867994,1.12262247,-1.12262246,0.00741282,-0.00741282,0.72436084,-0.72436083
-3.29264632,2.32813271,-2.32813270,0.02083320,-0.02083320,0.40462494,-0.40462493,0.00792715,-0.00792715,0.00000000,-0.00000000,0.83206312,-0.83206312,1.08106034,-1.08106033,0.00720296,-0.00720296,0.70531542,-0.70531542
-3.28664332,2.26529094,-2.26529093,0.02104998,-0.02104998,0.39560471,-0.39560471,0.00780192,-0.00780192,0.00000000,-0.00000000,0.81551746,-0.81551745,1.04106532,-1.04106532,0.00700655,-0.00700655,0.68677667,-0.68677667
-3.28064032,2.20464885,-2.20464884,0.02127231,-0.02127231,0.38680549,-0.38680549,0.00767296,-0.00767296,0.00000000,-0.00000000,0.79908983,-0.79908982,1.00290007,-1.00290006,0.00682481,-0.00682481,0.66884935,-0.66884934
-3.27463732,2.14642329,-2.14642328,0.02149874,-0.02149874,0.37825504,-0.37825504,0.00754041,-0.00754041,0.00000000,-0.00000000,0.78280636,-0.78280635,0.96674267,-0.96674267,0.00665845,-0.00665845,0.65160499,-0.65160499
-3.26863432,2.09072098,-2.09072097,0.02172743,-0.02172743,0.36996846,-0.36996846,0.00740442,-0.00740442,0.00000000,-0.00000000,0.76667644,-0.76667643,0.93269202,-0.93269202,0.00650773,-0.00650773,0.63508497,-0.63508497
-3.26263132,2.03755245,-2.03755245,0.02195629,-0.02195629,0.36195018,-0.36195018,0.00726517,-0.00726517,0.00000000,-0.00000000,0.75069704,-0.75069703,0.90077534,-0.90077534,0.00637248,-0.00637248,0.61930433,-0.61930433
-3.25662831,1.98684777,-1.98684776,0.02218310,-0.02218310,0.35419616,-0.35419615,0.00712289,-0.00712289,0.00000000,-0.00000000,0.73485694,-0.73485693,0.87095743,-0.87095742,0.00625224,-0.00625224,0.60425600,-0.60425599
-3.25062531,1.93847290,-1.93847290,0.02240552,-0.02240552,0.34669607,-0.34669607,0.00697786,-0.00697786,0.00000000,-0.00000000,0.71914054,-0.71914054,0.84315092,-0.84315092,0.00614626,-0.00614626,0.58991502,-0.58991502
-3.24462231,1.89224590,-1.89224589,0.02262119,-0.02262119,0.33943550,-0.33943550,0.00683045,-0.00683045,0.00000000,-0.00000000,0.70353103,-0.70353103,0.81722702,-0.81722701,0.00605362,-0.00605362,0.57624255,-0.57624255
-3.23861931,1.84795185,-1.84795184,0.02282770,-0.02282770,0.33239776,-0.33239776,0.00668108,-0.00668108,0.00000000,-0.00000000,0.68801266,-0.68801266,0.79302605,-0.79302604,0.00597326,-0.00597326,0.56318941,-0.56318940
-3.23261631,1.80535634,-1.80535634,0.02302256,-0.02302256,0.32556561,-0.32556561,0.00653023,-0.00653023,0.00000000,-0.00000000,0.67257220,-0.67257220,0.77036767,-0.77036767,0.00590410,-0.00590410,0.55069897,-0.55069897
-3.22661331,1.76421691,-1.76421691,0.02320319,-0.02320319,0.31892250,-0.31892250,0.00637843,-0.00637843,0.00000000,-0.00000000,0.65719943,-0.65719943,0.74906021,-0.74906021,0.00584501,-0.00584501,0.53870954,-0.53870954
-3.22061031,1.72429252,-1.72429252,0.02336681,-0.02336681,0.31245368,-0.31245368,0.00622620,-0.00622620,0.00000000,-0.00000000,0.64188698,-0.64188698,0.72890902,-0.72890902,0.00579492,-0.00579492,0.52715600,-0.52715600
-3.21460730,1.68535108,-1.68535108,0.02351041,-0.02351041,0.30614685,-0.30614686,0.00607405,-0.00607405,0.00000000,-0.00000000,0.62662948,-0.62662948,0.70972377,-0.70972377,0.00575281,-0.00575281,0.51597101,-0.51597101
-3.20860430,1.64717526,-1.64717526,0.02363065,-0.02363065,0.29999278,-0.29999278,0.00592245,-0.00592245,0.00000000,-0.00000000,0.61142241,-0.61142241,0.69132457,-0.69132457,0.00571773,-0.00571773,0.50508579,-0.50508579
-3.20260130,1.60956703,-1.60956703,0.02372380,-0.02372380,0.29398557,-0.29398557,0.00577176,-0.00577176,0.00000000,-0.00000000,0.59626078,-0.59626078,0.67354701,-0.67354701,0.00568881,-0.00568881,0.49443069,-0.49443069
-3.19659830,1.57235105,-1.57235105,0.02378576,-0.02378576,0.28812289,-0.28812289,0.00562229,-0.00562229,0.00000000,-0.00000000,0.58113800,-0.58113800,0.65624617,-0.65624617,0.00566531,-0.00566531,0.48393571,-0.48393571
-3.19059530,1.53537753,-1.53537753,0.02381202,-0.02381202,0.28240621,-0.28240621,0.00547421,-0.00547421,0.00000000,-0.00000000,0.56604500,-0.56604500,0.63929967,-0.63929967,0.00564654,-0.00564654,0.47353114,-0.47353114
-3.18459230,1.49852464,-1.49852464,0.02379775,-0.02379775,0.27684087,-0.27684087,0.00532757,-0.00532757,0.00000000,-0.00000000,0.55096984,-0.55096984,0.62260989,-0.62260989,0.00563195,-0.00563195,0.46314839,-0.46314839
-3.17858929,1.46170072,-1.46170073,0.02373791,-0.02373791,0.27143628,-0.27143628,0.00518232,-0.00518232,0.00000000,-0.00000000,0.53589796,-0.53589796,0.60610536,-0.60610537,0.00562106,-0.00562106,0.45272117,-0.45272117
-3.17258629,1.42484650,-1.42484650,0.02362734,-0.02362734,0.26620603,-0.26620603,0.00503830,-0.00503830,0.00000000,-0.00000000,0.52081300,-0.52081300,0.58974154,-0.58974154,0.00561354,-0.00561354,0.44218700,-0.44218700
-3.16658329,1.38793709,-1.38793709,0.02346102,-0.02346102,0.26116804,-0.26116804,0.00489526,-0.00489526,0.00000000,-0.00000000,0.50569822,-0.50569822,0.57350083,-0.57350083,0.00560915,-0.00560915,0.43148901,-0.43148901
-3.16058029,1.35098395,-1.35098396,0.02323423,-0.02323423,0.25634467,-0.25634467,0.00475294,-0.00475294,0.00000000,-0.00000000,0.49053848,-0.49053848,0.55739207,-0.55739207,0.00560778,-0.00560778,0.42057810,-0.42057810
-3.15457729,1.31403638,-1.31403639,0.02294282,-0.02294282,0.25176269,-0.25176269,0.00461102,-0.00461102,0.00000000,-0.00000000,0.47532245,-0.47532246,0.54144939,-0.54144939,0.00560948,-0.00560948,0.40941510,-0.40941510
-3.14857429,1.27718253,-1.27718254,0.02258343,-0.02258343,0.24745324,-0.24745324,0.00446923,-0.00446923,0.00000000,-0.00000000,0.46004514,-0.46004514,0.52573053,-0.52573053,0.00561445,-0.00561445,0.39797306,-0.39797307
-3.14257129,1.24054956,-1.24054957,0.02215377,-0.02215377,0.24345153,-0.24345153,0.00432736,-0.00432736,0.00000000,-0.00000000,0.44471025,-0.44471025,0.51031463,-0.51031463,0.00562305,-0.00562305,0.38623933,-0.38623933
-3.13656828,1.20430293,-1.20430294,0.02165277,-0.02165277,0.23979642,-0.23979642,0.00418531,-0.00418531,0.00000000,-0.00000000,0.42933243,-0.42933243,0.49529953,-0.49529953,0.00563582,-0.00563582,0.37421733,-0.37421733
-3.13056528,1.16864450,-1.16864451,0.02108080,-0.02108080,0.23652982,-0.23652983,0.00404309,-0.00404309,0.00000000,-0.00000000,0.41393900,-0.41393900,0.48079870,-0.48079870,0.00565347,-0.00565347,0.36192788,-0.36192789
-3.12456228,1.13380952,-1.13380953,0.02043976,-0.02043976,0.23369584,-0.23369584,0.00390088,-0.00390088,0.00000000,-0.00000000,0.39857116,-0.39857116,0.46693786,-0.46693787,0.00567691,-0.00567691,0.34940999,-0.34940999
-3.11855928,1.10006244,-1.10006246,0.01973317,-0.01973317,0.23133983,-0.23133983,0.00375905,-0.00375905,0.00000000,-0.00000000,0.38328448,-0.38328448,0.45385143,-0.45385143,0.00570719,-0.00570719,0.33672087,-0.33672087
-3.11255628,1.06769177,-1.06769178,0.01896615,-0.01896615,0.22950728,-0.22950729,0.00361812,-0.00361812,0.00000000,-0.00000000,0.36814864,-0.36814864,0.44167891,-0.44167892,0.00574552,-0.00574552,0.32393541,-0.32393541
-3.10655328,1.03700405,-1.03700406,0.01814537,-0.01814537,0.22824272,-0.22824273,0.00347882,-0.00347882,0.00000000,-0.00000000,0.35324636,-0.35324636,0.43056150,-0.43056150,0.00579323,-0.00579323,0.31114477,-0.31114477
-3.10055028,1.00831747,-1.00831748,0.01727886,-0.01727886,0.22758856,-0.22758856,0.00334201,-0.00334201,0.00000000,-0.00000000,0.33867168,-0.33867168,0.42063895,-0.42063895,0.00585175,-0.00585175,0.29845447,-0.29845447
-3.09454727,0.98195522,-0.98195524,0.01637589,-0.01637589,0.22758408,-0.22758409,0.00320873,-0.00320873,0.00000000,-0.00000000,0.32452751,-0.32452752,0.41204695,-0.41204696,0.00592254,-0.00592254,0.28598178,-0.28598178
-3.08854427,0.95823920,-0.95823921,0.01544663,-0.01544663,0.22826468,-0.22826469,0.00308012,-0.00308012,0.00000000,-0.00000000,0.31092274,-0.31092274,0.40491519,-0.40491520,0.00600709,-0.00600709,0.27385274,-0.27385275
-3.08254127,0.93748427,-0.93748428,0.01450195,-0.01450195,0.22966128,-0.22966129,0.00295740,-0.00295740,0.00000000,-0.00000000,0.29796891,-0.29796891,0.39936617,-0.39936618,0.00610685,-0.00610685,0.26219882,-0.26219882
-3.07653827,0.91999356,-0.91999357,0.01355304,-0.01355304,0.23180015,-0.23180016,0.00284183,-0.00284183,0.00000000,-0.00000000,0.28577681,-0.28577682,0.39551491,-0.39551491,0.00622319,-0.00622319,0.25115343,-0.25115343
-3.07053527,0.90605505,-0.90605506,0.01261110,-0.01261110,0.23470311,-0.23470311,0.00273467,-0.00273467,0.00000000,-0.00000000,0.27445302,-0.27445302,0.39346965,-0.39346966,0.00635733,-0.00635733,0.24084844,-0.24084844
-3.06453227,0.89593959,-0.89593960,0.01168703,-0.01168703,0.23838807,-0.23838807,0.00263716,-0.00263716,0.00000000,-0.00000000,0.26409657,-0.26409657,0.39333342,-0.39333343,0.00651035,-0.00651035,0.23141085,-0.23141086
-3.05852926,0.88990053,-0.88990055,0.01079109,-0.01079109,0.24287007,-0.24287008,0.00255045,-0.00255045,0.00000000,-0.00000000,0.25479603,-0.25479603,0.39520649,-0.39520649,0.00668311,-0.00668311,0.22295977,-0.22295977
-3.05252626,0.88817492,-0.88817493,0.00993266,-0.00993266,0.24816259,-0.24816259,0.00247556,-0.00247556,0.00000000,-0.00000000,0.24662697,-0.24662697,0.39918954,-0.39918955,0.00687624,-0.00687624,0.21560369,-0.21560369
-3.04652326,0.89098604,-0.89098605,0.00911997,-0.00911997,0.25427913,-0.25427914,0.00241341,-0.00241341,0.00000000,-0.00000000,0.23965000,-0.23965001,0.40538741,-0.40538742,0.00709010,-0.00709010,0.20943841,-0.20943841
-3.04052026,0.89854713,-0.89854714,0.00835992,-0.00835992,0.26123507,-0.26123508,0.00236472,-0.00236472,0.00000000,-0.00000000,0.23390941,-0.23390941,0.41391302,-0.41391303,0.00732479,-0.00732479,0.20454530,-0.20454530
-3.03451726,0.91106582,-0.91106583,0.00765793,-0.00765793,0.26904945,-0.26904945,0.00233005,-0.00233005,0.00000000,-0.00000000,0.22943237,-0.22943237,0.42489138,-0.42489139,0.00758011,-0.00758011,0.20099026,-0.20099026
-3.02851426,0.92874882,-0.92874883,0.00701789,-0.00701789,0.27774676,-0.27774676,0.00230976,-0.00230976,0.00000000,-0.00000000,0.22622887,-0.22622887,0.43846317,-0.43846318,0.00785557,-0.00785557,0.19882308,-0.19882308
-3.02251126,0.95180631,-0.95180633,0.00644208,-0.00644208,0.28735844,-0.28735845,0.00230401,-0.00230401,0.00000000,-0.00000000,0.22429207,-0.22429207,0.45478761,-0.45478762,0.00815041,-0.00815041,0.19807738,-0.19807738
-3.01650825,0.98045553,-0.98045555,0.00593126,-0.00593126,0.29792401,-0.29792401,0.00231279,-0.00231279,0.00000000,-0.00000000,0.22359926,-0.22359927,0.47404425,-0.47404426,0.00846357,-0.00846357,0.19877089,-0.19877090
-3.01050525,1.01492282,-1.01492283,0.00548471,-0.00548471,0.30949154,-0.30949154,0.00233588,-0.00233588,0.00000000,-0.00000000,0.22411319,-0.22411319,0.49643331,-0.49643332,0.00879376,-0.00879376,0.20090611,-0.20090612
-3.00450225,1.05544368,-1.05544370,0.00510032,-0.00510032,0.32211758,-0.32211758,0.00237291,-0.00237291,0.00000000,-0.00000000,0.22578362,-0.22578363,0.52217427,-0.52217428,0.00913945,-0.00913945,0.20447117,-0.20447117
-2.99849925,1.10226042,-1.10226044,0.00477483,-0.00477483,0.33586613,-0.33586614,0.00242335,-0.00242335,0.00000000,-0.00000000,0.22854922,-0.22854922,0.55150245,-0.55150246,0.00949889,-0.00949889,0.20944083,-0.20944083
-2.99249625,1.15561680,-1.15561682,0.00450390,-0.00450390,0.35080683,-0.35080683,0.00248651,-0.00248651,0.00000000,-0.00000000,0.23233935,-0.23233935,0.58466333,-0.58466334,0.00987016,-0.00987016,0.21577759,-0.21577759
-2.98649325,1.21574966,-1.21574968,0.00428243,-0.00428243,0.36701212,-0.36701212,0.00256162,-0.00256162,0.00000000,-0.00000000,0.23707600,-0.23707601,0.62190473,-0.62190474,0.01025116,-0.01025116,0.22343261,-0.22343261
-2.98049025,1.28287733,-1.28287735,0.00410465,-0.00410465,0.38455358,-0.38455358,0.00264779,-0.00264779,0.00000000,-0.00000000,0.24267548,-0.24267548,0.66346652,-0.66346654,0.01063969,-0.01063969,0.23234667,-0.23234668
-2.97448724,1.35718494,-1.35718497,0.00396445,-0.00396445,0.40349733,-0.40349734,0.00274405,-0.00274405,0.00000000,-0.00000000,0.24904992,-0.24904992,0.70956846,-0.70956847,0.01103344,-0.01103344,0.24245084,-0.24245085
-2.96848424,1.43880713,-1.43880715,0.00385550,-0.00385550,0.42389875,-0.42389876,0.00284936,-0.00284936,0.00000000,-0.00000000,0.25610860,-0.25610861,0.76039601,-0.76039603,0.01143004,-0.01143004,0.25366696,-0.25366696
-2.96248124,1.52780834,-1.52780836,0.00377148,-0.00377148,0.44579658,-0.44579659,0.00296265,-0.00296265,0.00000000,-0.00000000,0.26375891,-0.26375891,0.81608493,-0.81608494,0.01182706,-0.01182706,0.26590792,-0.26590792
-2.95647824,1.62416187,-1.62416189,0.00370627,-0.00370627,0.46920669,-0.46920670,0.00308279,-0.00308279,0.00000000,-0.00000000,0.27190694,-0.27190695,0.87670494,-0.87670496,0.01222207,-0.01222207,0.27907769,-0.27907770
-2.95047524,1.72772829,-1.72772832,0.00365412,-0.00365412,0.49411583,-0.49411584,0.00320864,-0.00320864,0.00000000,-0.00000000,0.28045794,-0.28045794,0.94224337,-0.94224338,0.01261264,-0.01261264,0.29307124,-0.29307125
-2.94447224,1.83823447,-1.83823450,0.00360974,-0.00360974,0.52047553,-0.52047554,0.00333900,-0.00333900,0.00000000,-0.00000000,0.28931631,-0.28931631,1.01258930,-1.01258932,0.01299635,-0.01299635,0.30777424,-0.30777424
-2.93846923,1.95525438,-1.95525441,0.00356843,-0.00356843,0.54819665,-0.54819666,0.00347268,-0.00347268,0.00000000,-0.00000000,0.29838550,-0.29838550,1.08751943,-1.08751945,0.01337084,-0.01337084,0.32306280,-0.32306281
-2.93246623,2.07819295,-2.07819298,0.00352618,-0.00352618,0.57714478,-0.57714479,0.00360845,-0.00360845,0.00000000,-0.00000000,0.30756770,-0.30756770,1.16668610,-1.16668612,0.01373377,-0.01373377,0.33880328,-0.33880328
-2.92646323,2.20627428,-2.20627431,0.00347969,-0.00347969,0.60713693,-0.60713694,0.00374507,-0.00374507,0.00000000,-0.00000000,0.31676347,-0.31676347,1.24960878,-1.24960880,0.01408291,-0.01408291,0.35485216,-0.35485216
-2.92046023,2.33853524,-2.33853527,0.00342640,-0.00342640,0.63793977,-0.63793978,0.00388125,-0.00388125,0.00000000,-0.00000000,0.32587141,-0.32587141,1.33566951,-1.33566953,0.01441605,-0.01441605,0.37105631,-0.37105632
-2.91445723,2.47382564,-2.47382568,0.00336446,-0.00336446,0.66926965,-0.66926966,0.00401569,-0.00401569,0.00000000,-0.00000000,0.33478789,-0.33478790,1.42411312,-1.42411314,0.01473109,-0.01473109,0.38725352,-0.38725353
-2.90845423,2.61081573,-2.61081576,0.00329277,-0.00329277,0.70079467,-0.70079469,0.00414709,-0.00414709,0.00000000,-0.00000000,0.34340708,-0.34340708,1.51405272,-1.51405274,0.01502600,-0.01502600,0.40327352,-0.40327352
-2.90245123,2.74801130,-2.74801133,0.00321084,-0.00321084,0.73213888,-0.73213889,0.00427409,-0.00427409,0.00000000,-0.00000000,0.35162114,-0.35162114,1.60448074,-1.60448076,0.01529884,-0.01529884,0.41893947,-0.41893947
-2.89644822,2.88377684,-2.88377687,0.00311877,-0.00311877,0.76288851,-0.76288852,0.00439536,-0.00439536,0.00000000,-0.00000000,0.35932087,-0.35932088,1.69428559,-1.69428561,0.01554778,-0.01554778,0.43407007,-0.43407007
-2.89044522,3.01636614,-3.01636617,0.00301718,-0.00301718,0.79260041,-0.79260042,0.00450955,-0.00450955,0.00000000,-0.00000000,0.36639670,-0.36639670,1.78227363,-1.78227365,0.01577107,-0.01577107,0.44848213,-0.44848214
-2.88444222,3.14395986,-3.14395989,0.00290709,-0.00290709,0.82081216,-0.82081217,0.00461532,-0.00461532,0.00000000,-0.00000000,0.37274002,-0.37274002,1.86719609,-1.86719611,0.01596708,-0.01596708,0.46199368,-0.46199368
-2.87843922,3.26470880,-3.26470883,0.00278984,-0.00278984,0.84705378,-0.84705379,0.00471140,-0.00471140,0.00000000,-0.00000000,0.37824500,-0.37824500,1.94777988,-1.94777990,0.01613432,-0.01613432,0.47442744,-0.47442744
-2.87243622,3.37678147,-3.37678149,0.00266697,-0.00266697,0.87086058,-0.87086059,0.00479655,-0.00479655,0.00000000,-0.00000000,0.38281062,-0.38281062,2.02276149,-2.02276151,0.01627139,-0.01627139,0.48561472,-0.48561472
-2.86643322,3.47841412,-3.47841414,0.00254019,-0.00254019,0.89178657,-0.89178657,0.00486965,-0.00486965,0.00000000,-0.00000000,0.38634305,-0.38634305,2.09092250,-2.09092252,0.01637706,-0.01637706,0.49539931,-0.49539931
-2.86043022,3.56796119,-3.56796121,0.00241122,-0.00241122,0.90941797,-0.90941798,0.00492967,-0.00492967,0.00000000,-0.00000000,0.38875806,-0.38875806,2.15112537,-2.15112539,0.01645025,-0.01645025,0.50364148,-0.50364148
-2.85442721,3.64394412,-3.64394413,0.00228177,-0.00228177,0.92338630,-0.92338630,0.00497574,-0.00497574,0.00000000,-0.00000000,0.38998357,-0.38998357,2.20234798,-2.20234799,0.01649001,-0.01649001,0.51022170,-0.51022170
-2.84842421,3.70509614,-3.70509615,0.00215343,-0.00215343,0.93338023,-0.93338024,0.00500715,-0.00500715,0.00000000,-0.00000000,0.38996200,-0.38996200,2.24371540,-2.24371541,0.01649559,-0.01649559,0.51504402,-0.51504402
-2.84242121,3.75040134,-3.75040135,0.00202767,-0.00202767,0.93915601,-0.93915601,0.00502341,-0.00502341,0.00000000,-0.00000000,0.38865241,-0.38865241,2.27452752,-2.27452752,0.01646640,-0.01646640,0.51803881,-0.51803881
-2.83641821,3.77912599,-3.77912598,0.00190575,-0.00190575,0.94054562,-0.94054562,0.00502421,-0.00502421,0.00000000,-0.00000000,0.38603223,-0.38603223,2.29428118,-2.29428118,0.01640204,-0.01640204,0.51916484,-0.51916484
-2.83041521,3.79084070,-3.79084069,0.00178873,-0.00178872,0.93746256,-0.93746256,0.00500948,-0.00500948,0.00000000,-0.00000000,0.38209857,-0.38209857,2.30268597,-2.30268597,0.01630230,-0.01630229,0.51841048,-0.51841047
-2.82441221,3.78543261,-3.78543260,0.00167744,-0.00167744,0.92990483,-0.92990482,0.00497941,-0.00497941,0.00000000,-0.00000000,0.37686886,-0.37686886,2.29967281,-2.29967281,0.01616712,-0.01616712,0.51579395,-0.51579394
-2.81840920,3.76310693,-3.76310691,0.00157250,-0.00157250,0.91795501,-0.91795500,0.00493437,-0.00493437,0.00000000,-0.00000000,0.37038092,-0.37038092,2.28539510,-2.28539510,0.01599669,-0.01599669,0.51136269,-0.51136269
-2.81240620,3.72437790,-3.72437787,0.00147430,-0.00147430,0.90177747,-0.90177746,0.00487499,-0.00487499,0.00000000,-0.00000000,0.36269237,-0.36269237,2.26022244,-2.26022243,0.01579134,-0.01579134,0.50519173,-0.50519173
-2.80640320,3.67004985,-3.67004982,0.00138305,-0.00138305,0.88161286,-0.88161285,0.00480210,-0.00480210,0.00000000,-0.00000000,0.35387937,-0.35387937,2.22472718,-2.22472717,0.01555160,-0.01555160,0.49738123,-0.49738123
-2.80040020,3.60118929,-3.60118926,0.00129876,-0.00129876,0.85777005,-0.85777004,0.00471670,-0.00471670,0.00000000,-0.00000000,0.34403480,-0.34403479,2.17966472,-2.17966471,0.01527822,-0.01527822,0.48805333,-0.48805332
-2.79439720,3.51908952,-3.51908948,0.00122132,-0.00122132,0.83061614,-0.83061613,0.00461997,-0.00461997,0.00000000,-0.00000000,0.33326593,-0.33326592,2.12594834,-2.12594833,0.01497213,-0.01497213,0.47734836,-0.47734835
-2.78839420,3.42522951,-3.42522948,0.00115052,-0.00115052,0.80056471,-0.80056470,0.00451319,-0.00451319,0.00000000,-0.00000000,0.32169169,-0.32169169,2.06462001,-2.06461999,0.01463446,-0.01463446,0.46542077,-0.46542077
-2.78239120,3.32122914,-3.32122910,0.00108604,-0.00108604,0.76806321,-0.76806320,0.00439774,-0.00439774,0.00000000,-0.00000000,0.30943968,-0.30943968,1.99681836,-1.99681834,0.01426658,-0.01426658,0.45243485,-0.45243484
-2.77638819,3.20880267,-3.20880263,0.00102752,-0.00102752,0.73357978,-0.73357976,0.00427507,-0.00427507,0.00000000,-0.00000000,0.29664303,-0.29664302,1.92374548,-1.92374546,0.01387007,-0.01387007,0.43856041,-0.43856040
-2.77038519,3.08971264,-3.08971260,0.00097460,-0.00097460,0.69759021,-0.69759019,0.00414664,-0.00414664,0.00000000,-0.00000000,0.28343729,-0.28343728,1.84663371,-1.84663369,0.01344679,-0.01344679,0.42396884,-0.42396883
-2.76438219,2.96572591,-2.96572587,0.00092691,-0.00092691,0.66056560,-0.66056559,0.00401391,-0.00401391,0.00000000,-0.00000000,0.26995745,-0.26995744,1.76671401,-1.76671398,0.01299885,-0.01299885,0.40882948,-0.40882947
-2.75837919,2.83857360,-2.83857355,0.00088411,-0.00088411,0.62296112,-0.62296110,0.00387831,-0.00387831,0.00000000,-0.00000000,0.25633525,-0.25633524,1.68518689,-1.68518687,0.01252864,-0.01252864,0.39330650,-0.39330649
-2.75237619,2.70991602,-2.70991597,0.00084590,-0.00084590,0.58520623,-0.58520622,0.00374123,-0.00374123,0.00000000,-0.00000000,0.24269673,-0.24269672,1.60319698,-1.60319696,0.01203889,-0.01203889,0.37755650,-0.37755649
-2.74637319,2.58131372,-2.58131368,0.00081203,-0.00081203,0.54769686,-0.54769684,0.00360400,-0.00360400,0.00000000,-0.00000000,0.22916037,-0.22916036,1.52181176,-1.52181173,0.01153261,-0.01153261,0.36172670,-0.36172670
-2.74037019,2.45420503,-2.45420499,0.00078234,-0.00078234,0.51078937,-0.51078935,0.00346788,-0.00346788,0.00000000,-0.00000000,0.21583549,-0.21583548,1.44200505,-1.44200503,0.01101317,-0.01101317,0.34595392,-0.34595391
-2.73436718,2.32989020,-2.32989016,0.00075671,-0.00075671,0.47479669,-0.47479667,0.00333405,-0.00333405,0.00000000,-0.00000000,0.20282129,-0.20282129,1.36464535,-1.36464533,0.01048426,-0.01048426,0.33036404,-0.33036403
-2.72836418,2.20952207,-2.20952203,0.00073509,-0.00073509,0.43998637,-0.43998635,0.00320365,-0.00320365,0.00000000,-0.00000000,0.19020625,-0.19020624,1.29048881,-1.29048878,0.00994991,-0.00994991,0.31507223,-0.31507222
-2.72236118,2.09410259,-2.09410256,0.00071749,-0.00071749,0.40658048,-0.40658047,0.00307775,-0.00307774,0.00000000,-0.00000000,0.17806793,-0.17806793,1.22017666,-1.22017664,0.00941447,-0.00941447,0.30018348,-0.30018347
-2.71635818,1.98448459,-1.98448456,0.00070398,-0.00070398,0.37475712,-0.37475711,0.00295737,-0.00295737,0.00000000,-0.00000000,0.16647325,-0.16647324,1.15423661,-1.15423659,0.00888258,-0.00888258,0.28579354,-0.28579353
-2.71035518,1.88137769,-1.88137766,0.00069465,-0.00069465,0.34465323,-0.34465322,0.00284354,-0.00284354,0.00000000,-0.00000000,0.15547891,-0.15547890,1.09308742,-1.09308740,0.00835916,-0.00835916,0.27199007,-0.27199007
-2.70435218,1.78535750,-1.78535747,0.00068966,-0.00068966,0.31636840,-0.31636838,0.00273723,-0.00273723,0.00000000,-0.00000000,0.14513215,-0.14513215,1.03704609,-1.03704607,0.00784936,-0.00784936,0.25885383,-0.25885383
-2.69834917,1.69687700,-1.69687697,0.00068915,-0.00068915,0.28996937,-0.28996936,0.00263942,-0.00263942,0.00000000,-0.00000000,0.13547164,-0.13547164,0.98633693,-0.98633692,0.00735850,-0.00735850,0.24645981,-0.24645980
-2.69234617,1.61627913,-1.61627911,0.00069329,-0.00069329,0.26549484,-0.26549483,0.00255112,-0.00255112,0.00000000,-0.00000000,0.12652835,-0.12652835,0.94110169,-0.94110168,0.00689205,-0.00689205,0.23487819,-0.23487819
-2.68634317,1.54380962,-1.54380959,0.00070225,-0.00070225,0.24296026,-0.24296025,0.00247333,-0.00247333,0.00000000,-0.00000000,0.11832651,-0.11832651,0.90141011,-0.90141010,0.00645552,-0.00645552,0.22417507,-0.22417507
-2.68034017,1.47962927,-1.47962925,0.00071616,-0.00071616,0.22236245,-0.22236244,0.00240708,-0.00240708,0.00000000,-0.00000000,0.11088450,-0.11088449,0.86727035,-0.86727034,0.00605443,-0.00605443,0.21441278,-0.21441278
-2.67433717,1.42382514,-1.42382512,0.00073516,-0.00073516,0.20368367,-0.20368366,0.00235341,-0.00235341,0.00000000,-0.00000000,0.10421553,-0.10421553,0.83863864,-0.83863863,0.00569423,-0.00569423,0.20564990,-0.20564989
-2.66833417,1.37641990,-1.37641988,0.00075932,-0.00075932,0.18689515,-0.18689514,0.00231335,-0.00231335,0.00000000,-0.00000000,0.09832835,-0.09832834,0.81542790,-0.81542789,0.00538021,-0.00538021,0.19794079,-0.19794079
-2.66233117,1.33737926,-1.33737924,0.00078871,-0.00078871,0.17195979,-0.17195979,0.00228796,-0.00228796,0.00000000,-0.00000000,0.09322755,-0.09322754,0.79751491,-0.79751489,0.00511741,-0.00511741,0.19133484,-0.19133484
-2.65632816,1.30661700,-1.30661698,0.00082330,-0.00082330,0.15883420,-0.15883419,0.00227822,-0.00227822,0.00000000,-0.00000000,0.08891387,-0.08891387,0.78474582,-0.78474581,0.00491056,-0.00491056,0.18587524,-0.18587524
