energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.49074537,3.15537315,0.00033272,0.05621723,0.87336181,3.11889201,0.22240299,0.00000000,0.07855590,0.16870826
-3.48474237,3.20478900,0.00036620,0.05529861,0.87115068,3.18022552,0.22317233,0.00000000,0.08162432,0.17214104
-3.47873937,3.25344554,0.00040140,0.05430769,0.86761837,3.23995685,0.22429935,0.00000000,0.08509066,0.17602303
-3.47273637,3.30105321,0.00043805,0.05325703,0.86278111,3.29769517,0.22572931,0.00000000,0.08893235,0.18036649
-3.46673337,3.34739753,0.00047581,0.05215921,0.85669830,3.35314871,0.22740701,0.00000000,0.09312224,0.18517433
-3.46073037,3.39231595,0.00051432,0.05102633,0.84946549,3.40610532,0.22927519,0.00000000,0.09762740,0.19043760
-3.45472736,3.43567186,0.00055316,0.04986950,0.84120602,3.45640862,0.23127305,0.00000000,0.10240821,0.19613338
-3.44872436,3.47732774,0.00059186,0.04869844,0.83206211,3.50393158,0.23333530,0.00000000,0.10741753,0.20222320
-3.44272136,3.51711901,0.00062993,0.04752118,0.82218552,3.54854921,0.23539152,0.00000000,0.11260041,0.20865222
-3.43671836,3.55483071,0.00066685,0.04634390,0.81172852,3.59011260,0.23736613,0.00000000,0.11789405,0.21534896
-3.43071536,3.59017857,0.00070208,0.04517088,0.80083547,3.62842599,0.23917892,0.00000000,0.12322829,0.22222598
-3.42471236,3.62279612,0.00073508,0.04400457,0.78963549,3.66322897,0.24074612,0.00000000,0.12852650,0.22918126
-3.41870935,3.65222906,0.00076534,0.04284573,0.77823663,3.69418515,0.24198196,0.00000000,0.13370697,0.23610030
-3.41270635,3.67793766,0.00079234,0.04169374,0.76672175,3.72087860,0.24280082,0.00000000,0.13868469,0.24285902
-3.40670335,3.69930764,0.00081565,0.04054695,0.75514644,3.74281877,0.24311955,0.00000000,0.14337351,0.24932718
-3.40070035,3.71566928,0.00083486,0.03940306,0.74353887,3.75945397,0.24286024,0.00000000,0.14768859,0.25537234
-3.39469735,3.72632420,0.00084963,0.03825957,0.73190182,3.77019310,0.24195292,0.00000000,0.15154903,0.26086411
-3.38869435,3.73057839,0.00085971,0.03711427,0.72021640,3.77443460,0.24033835,0.00000000,0.15488054,0.26567857
-3.38269135,3.72778009,0.00086494,0.03596568,0.70844752,3.77160117,0.23797059,0.00000000,0.15761815,0.26970276
-3.37668834,3.71736031,0.00086526,0.03481345,0.69655049,3.76117835,0.23481926,0.00000000,0.15970864,0.27283883
-3.37068534,3.69887378,0.00086070,0.03365880,0.68447851,3.74275464,0.23087139,0.00000000,0.16111272,0.27500799
-3.36468234,3.67203794,0.00085140,0.03250476,0.67219037,3.71606075,0.22613272,0.00000000,0.16180679,0.27615375
-3.35867934,3.63676750,0.00083759,0.03135647,0.65965803,3.68100555,0.22062836,0.00000000,0.16178421,0.27624463
-3.35267634,3.59320256,0.00081959,0.03022124,0.64687348,3.63770631,0.21440286,0.00000000,0.16105596,0.27527597
-3.34667334,3.54172815,0.00079782,0.02910868,0.63385443,3.58651110,0.20751955,0.00000000,0.15965070,0.27327093
-3.34067034,3.48298395,0.00077276,0.02803057,0.62064846,3.52801181,0.20005923,0.00000000,0.15761418,0.27028052
-3.33466733,3.41786308,0.00074495,0.02700070,0.60733545,3.46304644,0.19211826,0.00000000,0.15500807,0.26638277
-3.32866433,3.34749974,0.00071498,0.02603464,0.59402790,3.39269029,0.18380615,0.00000000,0.15190819,0.26168094
-3.32266133,3.27324588,0.00068346,0.02514934,0.58086932,3.31823588,0.17524263,0.00000000,0.14840223,0.25630102
-3.31665833,3.19663769,0.00065102,0.02436272,0.56803065,3.24116248,0.16655448,0.00000000,0.14458716,0.25038846
-3.31065533,3.11935351,0.00061829,0.02369314,0.55570495,3.16309626,0.15787216,0.00000000,0.14056630,0.24410442
-3.30465233,3.04316474,0.00058586,0.02315888,0.54410057,3.08576311,0.14932637,0.00000000,0.13644627,0.23762160
-3.29864932,2.96988220,0.00055431,0.02277749,0.53343341,3.01093593,0.14104471,0.00000000,0.13233399,0.23111987
-3.29264632,2.90130014,0.00052416,0.02256524,0.52391838,2.94037914,0.13314854,0.00000000,0.12833369,0.22478185
-3.28664332,2.83914061,0.00049587,0.02253648,0.51576083,2.87579259,0.12575020,0.00000000,0.12454432,0.21878869
-3.28064032,2.78500042,0.00046985,0.02270306,0.50914824,2.81875773,0.11895055,0.00000000,0.12105722,0.21331606
-3.27463732,2.74030321,0.00044645,0.02307384,0.50424266,2.77068815,0.11283716,0.00000000,0.11795421,0.20853059
-3.26863432,2.70625824,0.00042594,0.02365415,0.50117424,2.73278665,0.10748287,0.00000000,0.11530626,0.20458684
-3.26263132,2.68382787,0.00040851,0.02444547,0.50003621,2.70601055,0.10294503,0.00000000,0.11317257,0.20162484
-3.25662831,2.67370437,0.00039430,0.02544507,0.50088151,2.69104649,0.09926528,0.00000000,0.11160023,0.19976822
-3.25062531,2.67629706,0.00038340,0.02664590,0.50372109,2.68829543,0.09646986,0.00000000,0.11062437,0.19912293
-3.24462231,2.69172953,0.00037581,0.02803650,0.50852407,2.69786811,0.09457047,0.00000000,0.11026864,0.19977650
-3.23861931,2.71984679,0.00037153,0.02960108,0.51521950,2.71959064,0.09356559,0.00000000,0.11054615,0.20179783
-3.23261631,2.76023133,0.00037048,0.03131972,0.52369963,2.75301958,0.09344218,0.00000000,0.11146057,0.20523725
-3.22661331,2.81222692,0.00037256,0.03316877,0.53382449,2.79746531,0.09417774,0.00000000,0.11300743,0.21012693
-3.22061031,2.87496872,0.00037766,0.03512127,0.54542743,2.85202226,0.09574257,0.00000000,0.11517545,0.21648136
-3.21460730,2.94741788,0.00038562,0.03714761,0.55832131,2.91560436,0.09810229,0.00000000,0.11794783,0.22429797
-3.20860430,3.02839905,0.00039629,0.03921615,0.57230504,2.98698391,0.10122034,0.00000000,0.12130331,0.23355759
-3.20260130,3.11663885,0.00040952,0.04129411,0.58717013,3.06483206,0.10506056,0.00000000,0.12521719,0.24422481
-3.19659830,3.21080369,0.00042512,0.04334830,0.60270701,3.14775912,0.10958972,0.00000000,0.12966189,0.25624820
-3.19059530,3.30953564,0.00044292,0.04534607,0.61871074,3.23435323,0.11477982,0.00000000,0.13460733,0.26956031
-3.18459230,3.41148481,0.00046273,0.04725616,0.63498614,3.32321583,0.12061029,0.00000000,0.14002100,0.28407751
-3.17858929,3.51533761,0.00048436,0.04904948,0.65135193,3.41299303,0.12706988,0.00000000,0.14586778,0.29969976
-3.17258629,3.61984010,0.00050761,0.05069994,0.66764408,3.50240197,0.13415820,0.00000000,0.15210947,0.31631035
-3.16658329,3.72381611,0.00053225,0.05218510,0.68371812,3.59025166,0.14188693,0.00000000,0.15870426,0.33377579
-3.16058029,3.82618026,0.00055805,0.05348670,0.69945057,3.67545831,0.15028058,0.00000000,0.16560608,0.35194587
-3.15457729,3.92594610,0.00058473,0.05459108,0.71473953,3.75705505,0.15937678,0.00000000,0.17276404,0.37065416
-3.14857429,4.02222972,0.00061202,0.05548943,0.72950454,3.83419660,0.16922605,0.00000000,0.18012189,0.38971896
-3.14257129,4.11424983,0.00063959,0.05617789,0.74368576,3.90615944,0.17989102,0.00000000,0.18761781,0.40894489
-3.13656828,4.20132470,0.00066709,0.05665745,0.75724269,3.97233820,0.19144511,0.00000000,0.19518437,0.42812512
-3.13056528,4.28286706,0.00069416,0.05693372,0.77015248,4.03223906,0.20397048,0.00000000,0.20274896,0.44704427
-3.12456228,4.35837753,0.00072038,0.05701657,0.78240797,4.08547114,0.21755553,0.00000000,0.21023443,0.46548205
-3.11855928,4.42743751,0.00074533,0.05691959,0.79401552,4.13173665,0.23229170,0.00000000,0.21756026,0.48321742
-3.11255628,4.48970180,0.00076859,0.05665950,0.80499266,4.17082045,0.24826962,0.00000000,0.22464395,0.50003329
-3.10655328,4.54489167,0.00078971,0.05625549,0.81536574,4.20257985,0.26557482,0.00000000,0.23140278,0.51572144
-3.10055028,4.59278845,0.00080825,0.05572841,0.82516735,4.22693496,0.28428294,0.00000000,0.23775578,0.53008764
-3.09454727,4.63322779,0.00082381,0.05510010,0.83443380,4.24386000,0.30445446,0.00000000,0.24362571,0.54295647
-3.08854427,4.66609452,0.00083600,0.05439257,0.84320239,4.25337567,0.32612933,0.00000000,0.24894121,0.55417586
-3.08254127,4.69131800,0.00084448,0.05362734,0.85150869,4.25554263,0.34932140,0.00000000,0.25363864,0.56362094
-3.07653827,4.70886760,0.00084895,0.05282473,0.85938361,4.25045596,0.37401301,0.00000000,0.25766385,0.57119698
-3.07053527,4.71874818,0.00084921,0.05200328,0.86685052,4.23824045,0.40014993,0.00000000,0.26097353,0.57684142
-3.06453227,4.72099523,0.00084511,0.05117927,0.87392230,4.21904632,0.42763685,0.00000000,0.26353607,0.58052458
-3.05852926,4.71566962,0.00083657,0.05036626,0.88059843,4.19304540,0.45633375,0.00000000,0.26533212,0.58224927
-3.05252626,4.70285177,0.00082362,0.04957485,0.88686227,4.16042727,0.48605332,0.00000000,0.26635446,0.58204915
-3.04652326,4.68263546,0.00080638,0.04881244,0.89267865,4.12139544,0.51655984,0.00000000,0.26660747,0.57998593
-3.04052026,4.65512142,0.00078503,0.04808316,0.89799191,4.07616344,0.54756948,0.00000000,0.26610610,0.57614566
-3.03451726,4.62041106,0.00075984,0.04738792,0.90272458,4.02495084,0.57875251,0.00000000,0.26487449,0.57063427
-3.02851426,4.57860087,0.00073116,0.04672449,0.90677689,3.96797946,0.60973728,0.00000000,0.26294424,0.56357251
-3.02251126,4.52977794,0.00069942,0.04608780,0.91002719,3.90547001,0.64011615,0.00000000,0.26035257,0.55509081
-3.01650825,4.47401729,0.00066505,0.04547018,0.91233356,3.83763939,0.66945331,0.00000000,0.25714036,0.54532411
-3.01050525,4.41138127,0.00062857,0.04486184,0.91353660,3.76469908,0.69729426,0.00000000,0.25335031,0.53440709
-3.00450225,4.34192182,0.00059050,0.04425128,0.91346337,3.68685493,0.72317693,0.00000000,0.24902528,0.52247002
-2.99849925,4.26568547,0.00055137,0.04362585,0.91193266,3.60430859,0.74664387,0.00000000,0.24420692,0.50963536
-2.99249625,4.18272145,0.00051171,0.04297228,0.90876125,3.51726076,0.76725528,0.00000000,0.23893468,0.49601541
-2.98649325,4.09309251,0.00047201,0.04227727,0.90377109,3.42591634,0.78460230,0.00000000,0.23324520,0.48171089
-2.98049025,3.99688826,0.00043277,0.04152809,0.89679716,3.33049123,0.79832019,0.00000000,0.22717219,0.46681059
-2.97448724,3.89424020,0.00039441,0.04071308,0.88769557,3.23122073,0.80810062,0.00000000,0.22074671,0.45139202
-2.96848424,3.78533782,0.00035732,0.03982223,0.87635166,3.12836885,0.81370273,0.00000000,0.21399773,0.43552286
-2.96248124,3.67044460,0.00032183,0.03884759,0.86268762,3.02223814,0.81496243,0.00000000,0.20695312,0.41926309
-2.95647824,3.54991296,0.00028820,0.03778368,0.84666922,2.91317934,0.81179934,0.00000000,0.19964071,0.40266758
-2.95047524,3.42419706,0.00025666,0.03662774,0.82831124,2.80160004,0.80422124,0.00000000,0.19208952,0.38578890
-2.94447224,3.29386243,0.00022734,0.03537996,0.80768139,2.68797180,0.79232558,0.00000000,0.18433093,0.36868018
-2.93846923,3.15959148,0.00020035,0.03404355,0.78490220,2.57283489,0.77629811,0.00000000,0.17639968,0.35139762
-2.93246623,3.02218440,0.00017572,0.03262466,0.76015095,2.45680019,0.75640846,0.00000000,0.16833475,0.33400275
-2.92646323,2.88255482,0.00015345,0.03113228,0.73365735,2.34054782,0.73300304,0.00000000,0.16017981,0.31656402
-2.92046023,2.74172025,0.00013349,0.02957801,0.70569907,2.22482228,0.70649529,0.00000000,0.15198341,0.29915782
-2.91445723,2.60078743,0.00011577,0.02797569,0.67659535,2.11042403,0.67735394,0.00000000,0.14379875,0.28186870
-2.90845423,2.46093309,0.00010018,0.02634104,0.64669873,1.99819775,0.64608956,0.00000000,0.13568308,0.26478899
-2.90245123,2.32338083,0.00008659,0.02469122,0.61638541,1.88901768,0.61324004,0.00000000,0.12769673,0.24801775
-2.89644822,2.18937510,0.00007486,0.02304434,0.58604463,1.78377053,0.57935566,0.00000000,0.11990191,0.23165914
-2.89044522,2.06015346,0.00006487,0.02141902,0.55606744,1.68333677,0.54498422,0.00000000,0.11236117,0.21582037
-2.88444222,1.93691818,0.00005645,0.01983392,0.52683547,1.58857094,0.51065689,0.00000000,0.10513584,0.20060942
-2.87843922,1.82080863,0.00004947,0.01830735,0.49871010,1.50028206,0.47687534,0.00000000,0.09828432,0.18613254
-2.87243622,1.71287537,0.00004380,0.01685694,0.47202256,1.41921474,0.44410046,0.00000000,0.09186048,0.17249186
-2.86643322,1.61405713,0.00003931,0.01549934,0.44706529,1.34603190,0.41274316,0.00000000,0.08591212,0.15978315
-2.86043022,1.52516156,0.00003591,0.01425004,0.42408500,1.28129971,0.38315741,0.00000000,0.08047971,0.14809375
-2.85442721,1.44685025,0.00003349,0.01312329,0.40327754,1.22547538,0.35563567,0.00000000,0.07559529,0.13750106
-2.84842421,1.37962852,0.00003197,0.01213204,0.38478479,1.17889802,0.33040666,0.00000000,0.07128177,0.12807131
-2.84242121,1.32384013,0.00003129,0.01128807,0.36869366,1.14178300,0.30763552,0.00000000,0.06755253,0.11985888
-2.83641821,1.27966673,0.00003139,0.01060207,0.35503700,1.11421965,0.28742592,0.00000000,0.06441132,0.11290613
-2.83041521,1.24713191,0.00003223,0.01008385,0.34379638,1.09617234,0.26982406,0.00000000,0.06185257,0.10724361
-2.82441221,1.22610920,0.00003379,0.00974255,0.33490652,1.08748459,0.25482417,0.00000000,0.05986192,0.10289078
-2.81840920,1.21633349,0.00003606,0.00958691,0.32826091,1.08788592,0.24237502,0.00000000,0.05841715,0.09985703
-2.81240620,1.21741517,0.00003901,0.00962546,0.32371853,1.09700099,0.23238719,0.00000000,0.05748916,0.09814306
-2.80640320,1.22885625,0.00004266,0.00986678,0.32111113,1.11436047,0.22474071,0.00000000,0.05704331,0.09774242
-2.80040020,1.25006759,0.00004702,0.01031957,0.32025073,1.13941325,0.21929257,0.00000000,0.05704077,0.09864321
-2.79439720,1.28038667,0.00005211,0.01099283,0.32093712,1.17153941,0.21588396,0.00000000,0.05743999,0.10082991
-2.78839420,1.31909518,0.00005796,0.01189578,0.32296489,1.21006344,0.21434686,0.00000000,0.05819817,0.10428511
-2.78239120,1.36543578,0.00006460,0.01303777,0.32612982,1.25426743,0.21450977,0.00000000,0.05927275,0.10899125
-2.77638819,1.41862771,0.00007208,0.01442809,0.33023442,1.30340367,0.21620251,0.00000000,0.06062277,0.11493220
-2.77038519,1.47788074,0.00008047,0.01607566,0.33509237,1.35670652,0.21925992,0.00000000,0.06221020,0.12209466
-2.76438219,1.54240727,0.00008983,0.01798853,0.34053197,1.41340317,0.22352457,0.00000000,0.06400111,0.13046939
-2.75837919,1.61143243,0.00010025,0.02017343,0.34639828,1.47272333,0.22884831,0.00000000,0.06596662,0.14005212
-2.75237619,1.68420206,0.00011182,0.02263516,0.35255433,1.53390743,0.23509302,0.00000000,0.06808383,0.15084418
-2.74637319,1.75998856,0.00012466,0.02537587,0.35888115,1.59621357,0.24213046,0.00000000,0.07033636,0.16285284
-2.74037019,1.83809482,0.00013888,0.02839447,0.36527699,1.65892317,0.24984152,0.00000000,0.07271484,0.17609125
-2.73436718,1.91785621,0.00015464,0.03168587,0.37165574,1.72134514,0.25811495,0.00000000,0.07521703,0.19057798
-2.72836418,1.99864096,0.00017207,0.03524040,0.37794478,1.78281912,0.26684584,0.00000000,0.07784783,0.20633619
-2.72236118,2.07984902,0.00019134,0.03904325,0.38408249,1.84271745,0.27593396,0.00000000,0.08061895,0.22339229
-2.71635818,2.16090983,0.00021261,0.04307401,0.39001550,1.90044649,0.28528219,0.00000000,0.08354835,0.24177422
-2.71035518,2.24127918,0.00023605,0.04730642,0.39569600,1.95544715,0.29479503,0.00000000,0.08665944,0.26150918
-2.70435218,2.32043542,0.00026182,0.05170826,0.40107914,2.00719513,0.30437755,0.00000000,0.08997998,0.28262094
-2.69834917,2.39787553,0.00029007,0.05624143,0.40612077,2.05520088,0.31393460,0.00000000,0.09354079,0.30512673
-2.69234617,2.47311109,0.00032093,0.06086234,0.41077560,2.09900977,0.32337052,0.00000000,0.09737418,0.32903366
-2.68634317,2.54566467,0.00035449,0.06552240,0.41499585,2.13820239,0.33258923,0.00000000,0.10151225,0.35433492
-2.68034017,2.61506676,0.00039082,0.07016883,0.41873040,2.17239541,0.34149475,0.00000000,0.10598495,0.38100568
-2.67433717,2.68085352,0.00042995,0.07474561,0.42192461,2.20124298,0.34999208,0.00000000,0.11081812,0.40899891
-2.66833417,2.74256561,0.00047184,0.07919461,0.42452060,2.22443881,0.35798836,0.00000000,0.11603144,0.43824132
-2.66233117,2.79974807,0.00051639,0.08345690,0.42645806,2.24171884,0.36539418,0.00000000,0.12163641,0.46862948
-2.65632816,2.85195156,0.00056346,0.08747409,0.42767551,2.25286457,0.37212509,0.00000000,0.12763452,0.50002653
-2.65032516,2.89873481,0.00061284,0.09118971,0.42811193,2.25770675,0.37810297,0.00000000,0.13401555,0.53225949
-2.64432216,2.93966834,0.00066426,0.09455065,0.42770854,2.25612928,0.38325741,0.00000000,0.14075617,0.56511761
-2.63831916,2.97433940,0.00071740,0.09750840,0.42641086,2.24807307,0.38752685,0.00000000,0.14781905,0.59835184
-2.63231616,3.00235794,0.00077189,0.10002032,0.42417065,2.23353957,0.39085950,0.00000000,0.15515224,0.63167575
-2.62631316,3.02336353,0.00082735,0.10205058,0.42094788,2.21259359,0.39321398,0.00000000,0.16268931,0.66476792
-2.62031016,3.03703297,0.00088338,0.10357108,0.41671244,2.18536526,0.39455963,0.00000000,0.17034990,0.69727614
-2.61430715,3.04308843,0.00093959,0.10456195,0.41144570,2.15205069,0.39487661,0.00000000,0.17804098,0.72882313
-2.60830415,3.04130581,0.00099565,0.10501198,0.40514162,2.11291139,0.39415562,0.00000000,0.18565872,0.75901411
-2.60230115,3.03152308,0.00105129,0.10491866,0.39780761,2.06827202,0.39239744,0.00000000,0.19309088,0.78744571
-2.59629815,3.01364828,0.00110633,0.10428808,0.38946497,2.01851674,0.38961238,0.00000000,0.20021974,0.81371631
-2.59029515,2.98766698,0.00116072,0.10313454,0.38014888,1.96408401,0.38581948,0.00000000,0.20692551,0.83743719
-2.58429215,2.95364870,0.00121458,0.10148000,0.36990812,1.90546009,0.38104578,0.00000000,0.21308990,0.85824424
-2.57828914,2.91175213,0.00126817,0.09935332,0.35880436,1.84317127,0.37532557,0.00000000,0.21859992,0.87580974
-2.57228614,2.86222880,0.00132199,0.09678941,0.34691115,1.77777538,0.36869963,0.00000000,0.22335164,0.88985350
-2.56628314,2.80542478,0.00137670,0.09382824,0.33431267,1.70985261,0.36121471,0.00000000,0.22725376,0.90015305
-2.56028014,2.74178032,0.00143319,0.09051385,0.32110224,1.63999602,0.35292297,0.00000000,0.23023073,0.90655216
-2.55427714,2.67182706,0.00149255,0.08689326,0.30738067,1.56880219,0.34388160,0.00000000,0.23222549,0.90896729
-2.54827414,2.59618283,0.00155602,0.08301546,0.29325453,1.49686204,0.33415256,0.00000000,0.23320144,0.90739160
-2.54227114,2.51554373,0.00162502,0.07893038,0.27883428,1.42475234,0.32380228,0.00000000,0.23314366,0.90189613
-2.53626813,2.43067381,0.00170106,0.07468799,0.26423250,1.35302788,0.31290151,0.00000000,0.23205939,0.89262819
-2.53026513,2.34239238,0.00178567,0.07033743,0.24956201,1.28221462,0.30152505,0.00000000,0.22997753,0.87980679
-2.52426213,2.25155928,0.00188042,0.06592622,0.23493422,1.21280385,0.28975145,0.00000000,0.22694745,0.86371543
-2.51825913,2.15905857,0.00198676,0.06149964,0.22045741,1.14524741,0.27766266,0.00000000,0.22303696,0.84469248
-2.51225613,2.06578112,0.00210598,0.05710013,0.20623527,1.07995408,0.26534343,0.00000000,0.21832968,0.82311970
-2.50625313,1.97260690,0.00223913,0.05276687,0.19236555,1.01728708,0.25288072,0.00000000,0.21292191,0.79940939
-2.50025013,1.88038749,0.00238695,0.04853544,0.17893892,0.95756257,0.24036280,0.00000000,0.20691915,0.77399088
-2.49424712,1.78992970,0.00254978,0.04443758,0.16603796,0.90104938,0.22787834,0.00000000,0.20043252,0.74729698
-2.48824412,1.70198101,0.00272749,0.04050102,0.15373654,0.84796957,0.21551532,0.00000000,0.19357515,0.71975116
-2.48224112,1.61721731,0.00291947,0.03674946,0.14209924,0.79850010,0.20335995,0.00000000,0.18645890,0.69175595
-2.47623812,1.53623386,0.00312452,0.03320260,0.13118121,0.75277531,0.19149543,0.00000000,0.17919131,0.66368322
-2.47023512,1.45953942,0.00334089,0.02987623,0.12102814,0.71089022,0.18000092,0.00000000,0.17187319,0.63586664
-2.46423212,1.38755421,0.00356629,0.02678238,0.11167653,0.67290461,0.16895047,0.00000000,0.16459672,0.60859669
-2.45822911,1.32061139,0.00379786,0.02392961,0.10315422,0.63884765,0.15841214,0.00000000,0.15744421,0.58211826
-2.45222611,1.25896211,0.00403227,0.02132320,0.09548105,0.60872300,0.14844727,0.00000000,0.15048754,0.55663080
-2.44622311,1.20278359,0.00426578,0.01896547,0.08866974,0.58251424,0.13911002,0.00000000,0.14378821,0.53229090
-2.44022011,1.15218986,0.00449433,0.01685614,0.08272690,0.56019033,0.13044702,0.00000000,0.13739792,0.50921689
-2.43421711,1.10724416,0.00471367,0.01499261,0.07765405,0.54171095,0.12249738,0.00000000,0.13135963,0.48749506
-2.42821411,1.06797257,0.00491945,0.01337028,0.07344877,0.52703150,0.11529275,0.00000000,0.12570900,0.46718704
-2.42221111,1.03437770,0.00510742,0.01198293,0.07010568,0.51610738,0.10885770,0.00000000,0.12047591,0.44833778
-2.41620810,1.00645170,0.00527352,0.01082297,0.06761746,0.50889752,0.10321012,0.00000000,0.11568619,0.43098356
-2.41020510,0.98418793,0.00541404,0.00988171,0.06597559,0.50536677,0.09836180,0.00000000,0.11136320,0.41515965
-2.40420210,0.96759036,0.00552578,0.00914965,0.06517103,0.50548715,0.09431895,0.00000000,0.10752923,0.40090699
-2.39819910,0.95668037,0.00560612,0.00861665,0.06519455,0.50923771,0.09108274,0.00000000,0.10420663,0.38827778
-2.39219610,0.95150058,0.00565316,0.00827213,0.06603691,0.51660317,0.08864983,0.00000000,0.10141861,0.37733945
-2.38619310,0.95211547,0.00566577,0.00810525,0.06768869,0.52757123,0.08701270,0.00000000,0.09918961,0.36817717
-2.38019010,0.95860903,0.00564369,0.00810498,0.07014001,0.54212880,0.08615992,0.00000000,0.09754527,0.36089454
-2.37418709,0.97107962,0.00558750,0.00826025,0.07337987,0.56025743,0.08607629,0.00000000,0.09651200,0.35561276
-2.36818409,0.98963251,0.00549862,0.00856004,0.07739541,0.58192810,0.08674279,0.00000000,0.09611624,0.35246837
-2.36218109,1.01437079,0.00537932,0.00899341,0.08217111,0.60709594,0.08813649,0.00000000,0.09638336,0.35160964
-2.35617809,1.04538517,0.00523261,0.00954966,0.08768774,0.63569512,0.09023038,0.00000000,0.09733643,0.35319204
-2.35017509,1.08274367,0.00506220,0.01021835,0.09392158,0.66763436,0.09299316,0.00000000,0.09899481,0.35737301
-2.34417209,1.12648170,0.00487237,0.01098939,0.10084353,0.70279353,0.09638905,0.00000000,0.10137277,0.36430623
-2.33816908,1.17659333,0.00466788,0.01185319,0.10841853,0.74102157,0.10037773,0.00000000,0.10447819,0.37413583
-2.33216608,1.23302435,0.00445386,0.01280073,0.11660509,0.78213600,0.10491440,0.00000000,0.10831136,0.38699062
-2.32616308,1.29566736,0.00423567,0.01382367,0.12535524,0.82592426,0.10994999,0.00000000,0.11286413,0.40297866
-2.32016008,1.36435939,0.00401881,0.01491449,0.13461468,0.87214677,0.11543170,0.00000000,0.11811919,0.42218220
-2.31415708,1.43888184,0.00380884,0.01606659,0.14432332,0.92054173,0.12130366,0.00000000,0.12404988,0.44465324
-2.30815408,1.51896285,0.00361124,0.01727440,0.15441614,0.97083139,0.12750785,0.00000000,0.13062019,0.47040966
-2.30215108,1.60428161,0.00343138,0.01853344,0.16482431,1.02272946,0.13398536,0.00000000,0.13778514,0.49943200
-2.29614807,1.69447425,0.00327448,0.01984035,0.17547658,1.07594921,0.14067760,0.00000000,0.14549155,0.53166084
-2.29014507,1.78914082,0.00314552,0.02119292,0.18630084,1.13021181,0.14752788,0.00000000,0.15367897,0.56699490
-2.28414207,1.88785266,0.00304924,0.02259003,0.19722578,1.18525429,0.15448279,0.00000000,0.16228094,0.60528969
-2.27813907,1.99015961,0.00299013,0.02403150,0.20818248,1.24083671,0.16149372,0.00000000,0.17122632,0.64635683
-2.27213607,2.09559660,0.00297241,0.02551797,0.21910598,1.29674790,0.16851816,0.00000000,0.18044073,0.68996403
-2.26613307,2.20368905,0.00300003,0.02705063,0.22993665,1.35280955,0.17552074,0.00000000,0.18984807,0.73583578
-2.26013007,2.31395685,0.00307662,0.02863095,0.24062124,1.40887808,0.18247406,0.00000000,0.19937188,0.78365482
-2.25412706,2.42591678,0.00320551,0.03026036,0.25111362,1.46484447,0.18935904,0.00000000,0.20893667,0.83306454
-2.24812406,2.53908329,0.00338967,0.03193986,0.26137518,1.52063165,0.19616496,0.00000000,0.21846908,0.88367226
-2.24212106,2.65296794,0.00363168,0.03366965,0.27137478,1.57618995,0.20288894,0.00000000,0.22789885,0.93505372
-2.23611806,2.76707785,0.00393361,0.03544877,0.28108829,1.63149051,0.20953504,0.00000000,0.23715958,0.98675856
-2.23011506,2.88091337,0.00429698,0.03727472,0.29049783,1.68651746,0.21611293,0.00000000,0.24618930,1.03831706
-2.22411206,2.99396584,0.00472266,0.03914315,0.29959062,1.74125898,0.22263621,0.00000000,0.25493080,1.08924798
-2.21810905,3.10571569,0.00521069,0.04104761,0.30835763,1.79569814,0.22912042,0.00000000,0.26333184,1.13906742
-2.21210605,3.21563154,0.00576023,0.04297938,0.31679202,1.84980396,0.23558092,0.00000000,0.27134513,1.18729846
-2.20610305,3.32317074,0.00636940,0.04492737,0.32488762,1.90352332,0.24203072,0.00000000,0.27892829,1.23348149
-2.20010005,3.42778169,0.00703517,0.04687818,0.33263732,1.95677434,0.24847829,0.00000000,0.28604359,1.27718461
-2.19409705,3.52890814,0.00775327,0.04881623,0.34003170,2.00944166,0.25492572,0.00000000,0.29265781,1.31801396
-2.18809405,3.62599553,0.00851812,0.05072397,0.34705783,2.06137407,0.26136708,0.00000000,0.29874195,1.35562340
-2.18209105,3.71849937,0.00932278,0.05258226,0.35369840,2.11238457,0.26778727,0.00000000,0.30427103,1.38972307
-2.17608804,3.80589524,0.01015898,0.05437083,0.35993118,2.16225327,0.27416140,0.00000000,0.30922391,1.42008656
-2.17008504,3.88769027,0.01101720,0.05606876,0.36572895,2.21073272,0.28045464,0.00000000,0.31358320,1.44655607
-2.16408204,3.96343550,0.01188675,0.05765507,0.37105973,2.25755581,0.28662288,0.00000000,0.31733519,1.46904549
-2.15807904,4.03273857,0.01275595,0.05910937,0.37588758,2.30244569,0.29261375,0.00000000,0.32046992,1.48754106
-2.15207604,4.09527638,0.01361240,0.06041244,0.38017360,2.34512747,0.29836839,0.00000000,0.32298130,1.50209967
-2.14607304,4.15080699,0.01444319,0.06154686,0.38387747,2.38534103,0.30382366,0.00000000,0.32486725,1.51284470
-2.14007004,4.19918031,0.01523531,0.06249756,0.38695907,2.42285437,0.30891464,0.00000000,0.32612999,1.51995987
-2.13406703,4.24034714,0.01597589,0.06325237,0.38938043,2.45747702,0.31357757,0.00000000,0.32677628,1.52368113
-2.12806403,4.27436619,0.01665267,0.06380237,0.39110778,2.48907264,0.31775277,0.00000000,0.32681773,1.52428725
