energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.25062531,0.25112202,0.07879688,0.02355010,0.00002376,0.01759107,0.01322040,0.14524688,0.14362602,0.00000000
-3.24462231,0.26761519,0.08866759,0.02837764,0.00002925,0.01916699,0.01536939,0.14847707,0.15396775,0.00000000
-3.23861931,0.28544677,0.09972171,0.03408222,0.00003576,0.02088022,0.01787697,0.15125423,0.16513997,0.00000000
-3.23261631,0.30476972,0.11199658,0.04075299,0.00004341,0.02272964,0.02075987,0.15361355,0.17719159,0.00000000
-3.22661331,0.32575045,0.12552099,0.04847934,0.00005232,0.02471281,0.02403423,0.15560792,0.19017438,0.00000000
-3.22061031,0.34855957,0.14031141,0.05734758,0.00006260,0.02682542,0.02771439,0.15730520,0.20413842,0.00000000
-3.21460730,0.37336159,0.15636850,0.06743715,0.00007437,0.02906086,0.03181171,0.15878494,0.21912733,0.00000000
-3.20860430,0.40030386,0.17367369,0.07881644,0.00008772,0.03140977,0.03633339,0.16013459,0.23517345,0.00000000
-3.20260130,0.42950519,0.19218617,0.09153838,0.00010271,0.03385975,0.04128120,0.16144527,0.25229316,0.00000000
-3.19659830,0.46104442,0.21184031,0.10563581,0.00011941,0.03639517,0.04665039,0.16280747,0.27048236,0.00000000
-3.19059530,0.49494957,0.23254368,0.12111697,0.00013783,0.03899708,0.05242859,0.16430660,0.28971257,0.00000000
-3.18459230,0.53118791,0.25417575,0.13796110,0.00015795,0.04164327,0.05859491,0.16601884,0.30992760,0.00000000
-3.17858929,0.56965758,0.27658742,0.15611457,0.00017970,0.04430854,0.06511922,0.16800730,0.33104108,0.00000000
-3.17258629,0.61018117,0.29960141,0.17548761,0.00020298,0.04696498,0.07196165,0.17031869,0.35293494,0.00000000
-3.16658329,0.65250172,0.32301368,0.19595205,0.00022763,0.04958252,0.07907238,0.17298081,0.37545911,0.00000000
-3.16058029,0.69628161,0.34659580,0.21734008,0.00025344,0.05212953,0.08639181,0.17600066,0.39843241,0.00000000
-3.15457729,0.74110446,0.37009836,0.23944451,0.00028016,0.05457358,0.09385102,0.17936369,0.42164468,0.00000000
-3.14857429,0.78648047,0.39325534,0.26202037,0.00030746,0.05688221,0.10137273,0.18303375,0.44486033,0.00000000
-3.14257129,0.83185507,0.41578948,0.28478825,0.00033500,0.05902382,0.10887253,0.18695424,0.46782312,0.00000000
-3.13656828,0.87662078,0.43741842,0.30743920,0.00036238,0.06096859,0.11626064,0.19105002,0.49026216,0.00000000
-3.13056528,0.92013223,0.45786150,0.32964118,0.00038919,0.06268933,0.12344399,0.19523020,0.51189897,0.00000000
-3.12456228,0.96172359,0.47684712,0.35104700,0.00041498,0.06416234,0.13032854,0.19939174,0.53245540,0.00000000
-3.11855928,1.00072822,0.49412033,0.37130344,0.00043931,0.06536821,0.13682201,0.20342353,0.55166218,0.00000000
-3.11255628,1.03649954,0.50945039,0.39006126,0.00046172,0.06629247,0.14283659,0.20721094,0.56926773,0.00000000
-3.10655328,1.06843238,0.52263811,0.40698570,0.00048178,0.06692614,0.14829187,0.21064054,0.58504701,0.00000000
-3.10055028,1.09598403,0.53352259,0.42176712,0.00049912,0.06726615,0.15311753,0.21360483,0.59880986,0.00000000
-3.09454727,1.11869385,0.54198704,0.43413120,0.00051336,0.06731551,0.15725598,0.21600678,0.61040861,0.00000000
-3.08854427,1.13620065,0.54796348,0.44384837,0.00052422,0.06708338,0.16066453,0.21776386,0.61974447,0.00000000
-3.08254127,1.14825694,0.55143592,0.45074180,0.00053146,0.06658492,0.16331722,0.21881155,0.62677231,0.00000000
-3.07653827,1.15473920,0.55244194,0.45469389,0.00053494,0.06584089,0.16520599,0.21910604,0.63150363,0.00000000
-3.07053527,1.15565370,0.55107238,0.45565059,0.00053458,0.06487712,0.16634124,0.21862593,0.63400731,0.00000000
-3.06453227,1.15113732,0.54746911,0.45362351,0.00053039,0.06372380,0.16675169,0.21737312,0.63440806,0.00000000
-3.05852926,1.14145332,0.54182089,0.44868974,0.00052246,0.06241458,0.16648345,0.21537245,0.63288253,0.00000000
-3.05252626,1.12698201,0.53435730,0.44098914,0.00051097,0.06098551,0.16559844,0.21267050,0.62965295,0.00000000
-3.04652326,1.10820678,0.52534109,0.43071955,0.00049615,0.05947400,0.16417205,0.20933326,0.62497878,0.00000000
-3.04052026,1.08569599,0.51505903,0.41812990,0.00047833,0.05791753,0.16229032,0.20544311,0.61914631,0.00000000
-3.03451726,1.06008152,0.50381176,0.40351160,0.00045786,0.05635251,0.16004660,0.20109494,0.61245692,0.00000000
-3.02851426,1.03203502,0.49190296,0.38718879,0.00043517,0.05481306,0.15753792,0.19639189,0.60521432,0.00000000
-3.02251126,1.00224300,0.47962840,0.36950766,0.00041068,0.05332988,0.15486132,0.19144068,0.59771150,0.00000000
-3.01650825,0.97138178,0.46726529,0.35082563,0.00038486,0.05192926,0.15211012,0.18634704,0.59021790,0.00000000
-3.01050525,0.94009379,0.45506242,0.33150058,0.00035817,0.05063222,0.14937063,0.18121110,0.58296756,0.00000000
-3.00450225,0.90896608,0.44323169,0.31188089,0.00033106,0.04945386,0.14671913,0.17612340,0.57614877,0.00000000
-2.99849925,0.87851219,0.43194121,0.29229653,0.00030397,0.04840291,0.14421959,0.17116132,0.56989591,0.00000000
-2.99249625,0.84915818,0.42131054,0.27305160,0.00027731,0.04748158,0.14192207,0.16638643,0.56428380,0.00000000
-2.98649325,0.82123338,0.41140810,0.25441846,0.00025145,0.04668563,0.13986193,0.16184258,0.55932499,0.00000000
-2.98049025,0.79496623,0.40225099,0.23663386,0.00022672,0.04600467,0.13806001,0.15755509,0.55497017,0.00000000
-2.97448724,0.77048516,0.39380719,0.21989672,0.00020340,0.04542282,0.13652353,0.15353083,0.55111161,0.00000000
-2.96848424,0.74782445,0.38599993,0.20436787,0.00018173,0.04491945,0.13524798,0.14975931,0.54758962,0.00000000
-2.96248124,0.72693442,0.37871409,0.19017131,0.00016191,0.04447024,0.13421969,0.14621458,0.54420154,0.00000000
-2.95647824,0.70769533,0.37180417,0.17739694,0.00014408,0.04404825,0.13341894,0.14285792,0.54071301,0.00000000
-2.95047524,0.68993409,0.36510355,0.16610438,0.00012835,0.04362523,0.13282364,0.13964108,0.53687065,0.00000000
-2.94447224,0.67344272,0.35843433,0.15632755,0.00011478,0.04317283,0.13241317,0.13650990,0.53241574,0.00000000
-2.93846923,0.65799765,0.35161748,0.14807975,0.00010342,0.04266389,0.13217240,0.13340811,0.52709805,0.00000000
-2.93246623,0.64337856,0.34448260,0.14135873,0.00009427,0.04207356,0.13209548,0.13028108,0.52068909,0.00000000
-2.92646323,0.62938600,0.33687694,0.13615167,0.00008731,0.04138039,0.13218939,0.12707942,0.51299419,0.00000000
-2.92046023,0.61585678,0.32867321,0.13243959,0.00008250,0.04056717,0.13247698,0.12376209,0.50386276,0.00000000
-2.91445723,0.60267647,0.31977577,0.13020107,0.00007979,0.03962159,0.13299945,0.12029909,0.49319625,0.00000000
-2.90845423,0.58978848,0.31012516,0.12941511,0.00007911,0.03853668,0.13381805,0.11667335,0.48095351,0.00000000
-2.90245123,0.57719947,0.29970059,0.13006304,0.00008037,0.03731096,0.13501500,0.11288212,0.46715327,0.00000000
-2.89644822,0.56498086,0.28852059,0.13212942,0.00008349,0.03594843,0.13669361,0.10893742,0.45187387,0.00000000
-2.89044522,0.55326680,0.27664168,0.13560203,0.00008836,0.03445826,0.13897750,0.10486595,0.43525022,0.00000000
-2.88444222,0.54224871,0.26415548,0.14047097,0.00009486,0.03285431,0.14200904,0.10070820,0.41746827,0.00000000
-2.87843922,0.53216689,0.25118422,0.14672705,0.00010289,0.03115450,0.14594696,0.09651708,0.39875756,0.00000000
-2.87243622,0.52329987,0.23787526,0.15435961,0.00011230,0.02938000,0.15096331,0.09235602,0.37938195,0.00000000
-2.86643322,0.51595201,0.22439468,0.16335398,0.00012294,0.02755438,0.15723967,0.08829669,0.35962947,0.00000000
-2.86043022,0.51044009,0.21092053,0.17368871,0.00013467,0.02570268,0.16496286,0.08441657,0.33980150,0.00000000
-2.85442721,0.50707952,0.19763588,0.18533284,0.00014730,0.02385054,0.17432011,0.08079627,0.32020195,0.00000000
-2.84842421,0.50617077,0.18472216,0.19824324,0.00016065,0.02202328,0.18549378,0.07751693,0.30112694,0.00000000
-2.84242121,0.50798652,0.17235293,0.21236238,0.00017454,0.02024511,0.19865578,0.07465771,0.28285534,0.00000000
-2.83641821,0.51275997,0.16068843,0.22761636,0.00018876,0.01853847,0.21396171,0.07229338,0.26564047,0.00000000
-2.83041521,0.52067466,0.14987090,0.24391349,0.00020309,0.01692337,0.23154474,0.07049223,0.24970331,0.00000000
-2.82441221,0.53185594,0.14002093,0.26114343,0.00021732,0.01541702,0.25150949,0.06931416,0.23522727,0.00000000
-2.81840920,0.54636426,0.13123481,0.27917683,0.00023123,0.01403345,0.27392594,0.06880911,0.22235455,0.00000000
-2.81240620,0.56419034,0.12358281,0.29786552,0.00024460,0.01278333,0.29882340,0.06901583,0.21118417,0.00000000
-2.80640320,0.58525217,0.11710848,0.31704329,0.00025722,0.01167392,0.32618499,0.06996086,0.20177144,0.00000000
-2.80040020,0.60939378,0.11182867,0.33652707,0.00026890,0.01070910,0.35594251,0.07165790,0.19412877,0.00000000
-2.79439720,0.63638577,0.10773438,0.35611865,0.00027946,0.00988949,0.38797219,0.07410739,0.18822768,0.00000000
-2.78839420,0.66592736,0.10479220,0.37560680,0.00028871,0.00921270,0.42209136,0.07729643,0.18400165,0.00000000
-2.78239120,0.69765017,0.10294612,0.39476976,0.00029654,0.00867355,0.45805653,0.08119890,0.18134983,0.00000000
-2.77638819,0.73112339,0.10211991,0.41337808,0.00030280,0.00826445,0.49556285,0.08577590,0.18014121,0.00000000
-2.77038519,0.76586045,0.10221959,0.43119788,0.00030743,0.00797570,0.53424548,0.09097635,0.18021918,0.00000000
-2.76438219,0.80132711,0.10313620,0.44799433,0.00031035,0.00779587,0.57368281,0.09673797,0.18140636,0.00000000
-2.75837919,0.83695098,0.10474865,0.46353545,0.00031155,0.00771218,0.61340190,0.10298833,0.18350944,0.00000000
-2.75237619,0.87213226,0.10692665,0.47759618,0.00031101,0.00771084,0.65288598,0.10964630,0.18632412,0.00000000
-2.74637319,0.90625570,0.10953368,0.48996265,0.00030877,0.00777745,0.69158410,0.11662363,0.18963996,0.00000000
-2.74037019,0.93870363,0.11243000,0.50043654,0.00030488,0.00789734,0.72892278,0.12382671,0.19324515,0.00000000
-2.73436718,0.96886966,0.11547554,0.50883956,0.00029943,0.00805585,0.76431924,0.13115854,0.19693101,0.00000000
-2.72836418,0.99617288,0.11853287,0.51501778,0.00029251,0.00823872,0.79719610,0.13852084,0.20049647,0.00000000
-2.72236118,1.02007223,0.12147001,0.51884580,0.00028426,0.00843233,0.82699682,0.14581610,0.20375214,0.00000000
-2.71635818,1.04008035,0.12416315,0.52023058,0.00027481,0.00862400,0.85320145,0.15294981,0.20652414,0.00000000
-2.71035518,1.05577675,0.12649920,0.51911467,0.00026432,0.00880221,0.87534205,0.15983244,0.20865766,0.00000000
-2.70435218,1.06681957,0.12837813,0.51547886,0.00025293,0.00895682,0.89301717,0.16638145,0.21001995,0.00000000
-2.69834917,1.07295560,0.12971508,0.50934395,0.00024083,0.00907930,0.90590476,0.17252297,0.21050298,0.00000000
-2.69234617,1.07402806,0.13044211,0.50077153,0.00022816,0.00916284,0.91377286,0.17819331,0.21002544,0.00000000
-2.68634317,1.06998186,0.13050957,0.48986381,0.00021511,0.00920249,0.91648776,0.18334018,0.20853428,0.00000000
-2.68034017,1.06086604,0.12988708,0.47676230,0.00020184,0.00919528,0.91401913,0.18792355,0.20600548,0.00000000
-2.67433717,1.04683341,0.12856408,0.46164539,0.00018849,0.00914025,0.90644194,0.19191629,0.20244425,0.00000000
-2.66833417,1.02813729,0.12654985,0.44472496,0.00017523,0.00903850,0.89393515,0.19530445,0.19788458,0.00000000
-2.66233117,1.00512565,0.12387315,0.42624207,0.00016220,0.00889318,0.87677729,0.19808737,0.19238815,0.00000000
-2.65632816,0.97823298,0.12058138,0.40646185,0.00014952,0.00870944,0.85533904,0.20027764,0.18604268,0.00000000
-2.65032516,0.94797028,0.11673936,0.38566798,0.00013733,0.00849444,0.83007348,0.20190087,0.17895982,0.00000000
-2.64432216,0.91491373,0.11242776,0.36415674,0.00012573,0.00825720,0.80150425,0.20299556,0.17127270,0.00000000
-2.63831916,0.87969262,0.10774134,0.34223105,0.00011483,0.00800857,0.77021243,0.20361295,0.16313317,0.00000000
-2.63231616,0.84297719,0.10278695,0.32019479,0.00010472,0.00776113,0.73682259,0.20381703,0.15470902,0.00000000
-2.62631316,0.80546680,0.09768147,0.29834739,0.00009550,0.00752904,0.70198879,0.20368465,0.14618112,0.00000000
-2.62031016,0.76787902,0.09254972,0.27697916,0.00008723,0.00732798,0.66638093,0.20330584,0.13774078,0.00000000
-2.61430715,0.73093994,0.08752249,0.25636737,0.00008001,0.00717502,0.63067214,0.20278423,0.12958731,0.00000000
-2.60830415,0.69537598,0.08273467,0.23677315,0.00007389,0.00708847,0.59552733,0.20223752,0.12192586,0.00000000
-2.60230115,0.66190706,0.07832348,0.21843937,0.00006896,0.00708777,0.56159340,0.20179793,0.11496565,0.00000000
-2.59629815,0.63124139,0.07442696,0.20158931,0.00006528,0.00719330,0.52949100,0.20161248,0.10891849,0.00000000
-2.59029515,0.60407119,0.07118258,0.18642620,0.00006293,0.00742622,0.49980795,0.20184292,0.10399759,0.00000000
-2.58429215,0.58106931,0.06872599,0.17313337,0.00006198,0.00780823,0.47309397,0.20266514,0.10041658,0.00000000
-2.57828914,0.56288606,0.06718986,0.16187495,0.00006252,0.00836126,0.44985666,0.20426797,0.09838865,0.00000000
-2.57228614,0.55014584,0.06670270,0.15279670,0.00006464,0.00910717,0.43055818,0.20685111,0.09812552,0.00000000
-2.56628314,0.54344296,0.06738769,0.14602708,0.00006844,0.01006733,0.41561248,0.21062207,0.09983625,0.00000000
-2.56028014,0.54333616,0.06936130,0.14167805,0.00007403,0.01126211,0.40538240,0.21579220,0.10372568,0.00000000
-2.55427714,0.55034157,0.07273179,0.13984555,0.00008151,0.01271036,0.40017670,0.22257155,0.10999225,0.00000000
-2.54827414,0.56492368,0.07759737,0.14060954,0.00009104,0.01442876,0.40024649,0.23116287,0.11882515,0.00000000
-2.54227114,0.58748444,0.08404417,0.14403331,0.00010275,0.01643111,0.40578105,0.24175469,0.13040071,0.00000000
-2.53626813,0.61835054,0.09214389,0.15016228,0.00011680,0.01872767,0.41690309,0.25451379,0.14487800,0.00000000
-2.53026513,0.65775932,0.10195122,0.15902202,0.00013338,0.02132433,0.43366364,0.26957737,0.16239357,0.00000000
-2.52426213,0.70584380,0.11350107,0.17061579,0.00015269,0.02422195,0.45603673,0.28704527,0.18305551,0.00000000
-2.51825913,0.76261771,0.12680580,0.18492154,0.00017497,0.02741563,0.48391448,0.30697255,0.20693706,0.00000000
-2.51225613,0.82796148,0.14185245,0.20188876,0.00020050,0.03089415,0.51710310,0.32936312,0.23406978,0.00000000
-2.50625313,0.90161007,0.15860025,0.22143525,0.00022956,0.03463949,0.55532028,0.35416459,0.26443692,0.00000000
-2.50025013,0.98314394,0.17697858,0.24344413,0.00026254,0.03862658,0.59819474,0.38126502,0.29796699,0.00000000
-2.49424712,1.07198410,0.19688545,0.26776142,0.00029984,0.04282321,0.64526851,0.41049175,0.33452824,0.00000000
-2.48824412,1.16739214,0.21818690,0.29419440,0.00034194,0.04719017,0.69600231,0.44161281,0.37392430,0.00000000
-2.48224112,1.26847611,0.24071721,0.32251107,0.00038940,0.05168176,0.74978452,0.47434085,0.41589140,0.00000000
-2.47623812,1.37420262,0.26428027,0.35244081,0.00044285,0.05624645,0.80594382,0.50833987,0.46009762,0.00000000
-2.47023512,1.48341548,0.28865207,0.38367656,0.00050302,0.06082786,0.86376545,0.54323458,0.50614437,0.00000000
-2.46423212,1.59486049,0.31358445,0.41587854,0.00057069,0.06536604,0.92251079,0.57862199,0.55357042,0.00000000
-2.45822911,1.70721605,0.33880986,0.44867945,0.00064677,0.06979889,0.98143968,0.61408509,0.60185861,0.00000000
-2.45222611,1.81912850,0.36404732,0.48169119,0.00073221,0.07406381,1.03983469,0.64920777,0.65044504,0.00000000
-2.44622311,1.92925090,0.38900923,0.51451291,0.00082805,0.07809946,1.09702628,0.68359060,0.69873084,0.00000000
-2.44022011,2.03628374,0.41340877,0.54674012,0.00093535,0.08184752,1.15241769,0.71686639,0.74609606,0.00000000
-2.43421711,2.13901580,0.43696786,0.57797452,0.00105519,0.08525453,1.20550833,0.74871500,0.79191522,0.00000000
-2.42821411,2.23636302,0.45942505,0.60783428,0.00118866,0.08827344,1.25591427,0.77887641,0.83557412,0.00000000
-2.42221111,2.32740377,0.48054327,0.63596425,0.00133676,0.09086521,1.30338459,0.80716135,0.87648710,0.00000000
-2.41620810,2.41140834,0.50011699,0.66204571,0.00150038,0.09299994,1.34781255,0.83345877,0.91411408,0.00000000
-2.41020510,2.48786130,0.51797840,0.68580518,0.00168029,0.09465781,1.38924060,0.85773976,0.94797665,0.00000000
-2.40420210,2.55647517,0.53400244,0.70702199,0.00187701,0.09582968,1.42785865,0.88005740,0.97767248,0.00000000
-2.39819910,2.61719470,0.54811038,0.72553412,0.00209082,0.09651720,1.46399526,0.90054253,1.00288721,0.00000000
-2.39219610,2.67019119,0.56027172,0.74124209,0.00232167,0.09673265,1.49810192,0.91939548,1.02340353,0.00000000
-2.38619310,2.71584697,0.57050432,0.75411071,0.00256914,0.09649827,1.53073080,0.93687418,1.03910663,0.00000000
-2.38019010,2.75473065,0.57887281,0.76416851,0.00283244,0.09584539,1.56250691,0.95327898,1.04998602,0.00000000
-2.37418709,2.78756422,0.58548511,0.77150502,0.00311033,0.09481306,1.59409570,0.96893516,1.05613339,0.00000000
-2.36818409,2.81518354,0.59048748,0.77626576,0.00340110,0.09344663,1.62616765,0.98417382,1.05773672,0.00000000
-2.36218109,2.83849408,0.59405803,0.77864547,0.00370266,0.09179598,1.65936145,0.99931220,1.05507084,0.00000000
-2.35617809,2.85842415,0.59639909,0.77887962,0.00401244,0.08991373,1.69424748,1.01463439,1.04848488,0.00000000
-2.35017509,2.87587784,0.59772883,0.77723479,0.00432751,0.08785346,1.73129347,1.03037360,1.03838725,0.00000000
-2.34417209,2.89169003,0.59827226,0.77399830,0.00464461,0.08566787,1.77083387,1.04669662,1.02522883,0.00000000
-2.33816908,2.90658557,0.59825220,0.76946757,0.00496021,0.08340717,1.81304459,1.06369162,1.00948519,0.00000000
-2.33216608,2.92114477,0.59788054,0.76393980,0.00527058,0.08111765,1.85792422,1.08135966,0.99163868,0.00000000
-2.32616308,2.93577664,0.59735004,0.75770231,0.00557192,0.07884040,1.90528291,1.09961045,0.97216121,0.00000000
-2.32016008,2.95070122,0.59682714,0.75102420,0.00586041,0.07661044,1.95473917,1.11826260,0.95149852,0.00000000
-2.31415708,2.96594168,0.59644607,0.74414943,0.00613234,0.07445605,2.00572504,1.13704825,0.93005659,0.00000000
-2.30815408,2.98132640,0.59630432,0.73729184,0.00638420,0.07239847,2.05749937,1.15562188,0.90819074,0.00000000
-2.30215108,2.99650084,0.59645987,0.73063216,0.00661275,0.07045184,2.10916850,1.17357282,0.88619781,0.00000000
-2.29614807,3.01094826,0.59693004,0.72431706,0.00681512,0.06862354,2.15971362,1.19044088,0.86431168,0.00000000
-2.29014507,3.02401834,0.59769221,0.71846019,0.00698886,0.06691461,2.20802354,1.20573420,0.84270203,0.00000000
-2.28414207,3.03496185,0.59868610,0.71314507,0.00713200,0.06532053,2.25293134,1.21894863,0.82147633,0.00000000
-2.27813907,3.04296980,0.59981774,0.70842938,0.00724306,0.06383212,2.29325363,1.22958756,0.80068473,0.00000000
-2.27213607,3.04721485,0.60096465,0.70435043,0.00732107,0.06243647,2.32783047,1.23718145,0.78032726,0.00000000
-2.26613307,3.04689302,0.60198227,0.70093120,0.00736558,0.06111805,2.35556461,1.24130606,0.76036302,0.00000000
-2.26013007,3.04126369,0.60271107,0.69818653,0.00737662,0.05985979,2.37545840,1.24159875,0.74072048,0.00000000
-2.25412706,3.02968578,0.60298417,0.69612891,0.00735467,0.05864403,2.38664695,1.23777212,0.72130849,0.00000000
-2.24812406,3.01164872,0.60263509,0.69477339,0.00730064,0.05745355,2.38842652,1.22962444,0.70202714,0.00000000
-2.24212106,2.98679663,0.60150521,0.69414118,0.00721578,0.05627233,2.38027697,1.21704674,0.68277797,0.00000000
-2.23611806,2.95494478,0.59945067,0.69426162,0.00710165,0.05508628,2.36187783,1.20002617,0.66347299,0.00000000
-2.23011506,2.91608770,0.59634839,0.69517226,0.00696008,0.05388373,2.33311738,1.17864570,0.64404206,0.00000000
-2.22411206,2.87039881,0.59210091,0.69691695,0.00679309,0.05265579,2.29409478,1.15308041,0.62443834,0.00000000
-2.21810905,2.81822183,0.58663991,0.69954207,0.00660288,0.05139651,2.24511528,1.12359054,0.60464164,0.00000000
-2.21210605,2.76005452,0.57992825,0.70309102,0.00639175,0.05010292,2.18667912,1.09051178,0.58465964,0.00000000
-2.20610305,2.69652588,0.57196050,0.70759736,0.00616207,0.04877483,2.11946443,1.05424334,0.56452702,0.00000000
-2.20010005,2.62836804,0.56276195,0.71307701,0.00591629,0.04741459,2.04430536,1.01523432,0.54430280,0.00000000
-2.19409705,2.55638448,0.55238623,0.71952015,0.00565687,0.04602667,1.96216604,0.97396905,0.52406610,0.00000000
-2.18809405,2.48141617,0.54091179,0.72688327,0.00538628,0.04461722,1.87411175,0.93095194,0.50391078,0.00000000
-2.18209105,2.40430743,0.52843735,0.73508221,0.00510698,0.04319353,1.78127817,0.88669264,0.48393928,0.00000000
-2.17608804,2.32587316,0.51507671,0.74398663,0.00482140,0.04176351,1.68484012,0.84169186,0.46425627,0.00000000
-2.17008504,2.24686921,0.50095321,0.75341651,0.00453194,0.04033514,1.58598069,0.79642841,0.44496234,0.00000000
-2.16408204,2.16796697,0.48619411,0.76314109,0.00424091,0.03891603,1.48586187,0.75134805,0.42614824,0.00000000
-2.15807904,2.08973357,0.47092534,0.77288065,0.00395059,0.03751296,1.38559772,0.70685419,0.40789007,0.00000000
-2.15207604,2.01261829,0.45526672,0.78231104,0.00366311,0.03613158,1.28623063,0.66330089,0.39024545,0.00000000
-2.14607304,1.93694571,0.43932805,0.79107118,0.00338051,0.03477615,1.18871148,0.62098812,0.37325117,0.00000000
-2.14007004,1.86291553,0.42320614,0.79877310,0.00310469,0.03344939,1.09388408,0.58015940,0.35692205,0.00000000
-2.13406703,1.79060885,0.40698297,0.80501420,0.00283737,0.03215248,1.00247400,0.54100162,0.34125134,0.00000000
-2.12806403,1.72000021,0.39072492,0.80939122,0.00258010,0.03088514,0.91508211,0.50364688,0.32621228,0.00000000
-2.12206103,1.65097436,0.37448311,0.81151516,0.00233424,0.02964573,0.83218232,0.46817617,0.31176086,0.00000000
-2.11605803,1.58334679,0.35829472,0.81102652,0.00210090,0.02843156,0.75412358,0.43462442,0.29783942,0.00000000
-2.11005503,1.51688650,0.34218505,0.80760994,0.00188099,0.02723913,0.68113548,0.40298664,0.28438087,0.00000000
-2.10405203,1.45133972,0.32617030,0.80100765,0.00167518,0.02606446,0.61333694,0.37322487,0.27131333,0.00000000
-2.09804902,1.38645327,0.31026062,0.79103089,0.00148391,0.02490349,0.55074742,0.34527534,0.25856465,0.00000000
-2.09204602,1.32199622,0.29446332,0.77756878,0.00130740,0.02375231,0.49329995,0.31905567,0.24606687,0.00000000
-2.08604302,1.25777877,0.27878596,0.76059419,0.00114565,0.02260759,0.44085529,0.29447172,0.23376009,0.00000000
-2.08004002,1.19366753,0.26323920,0.74016628,0.00099845,0.02146673,0.39321656,0.27142383,0.22159570,0.00000000
-2.07403702,1.12959654,0.24783904,0.71642965,0.00086545,0.02032813,0.35014382,0.24981225,0.20953883,0.00000000
-2.06803402,1.06557378,0.23260859,0.68961017,0.00074610,0.01919131,0.31136797,0.22954160,0.19756985,0.00000000
-2.06203102,1.00168299,0.21757899,0.66000774,0.00063977,0.01805699,0.27660363,0.21052433,0.18568498,0.00000000
-2.05602801,0.93808127,0.20278983,0.62798640,0.00054570,0.01692705,0.24556061,0.19268304,0.17389603,0.00000000
-2.05002501,0.87499266,0.18828869,0.59396227,0.00046306,0.01580447,0.21795377,0.17595193,0.16222933,0.00000000
-2.04402201,0.81269857,0.17413020,0.55839008,0.00039099,0.01469323,0.19351113,0.16027720,0.15072393,0.00000000
-2.03801901,0.75152567,0.16037459,0.52174872,0.00032861,0.01359809,0.17198023,0.14561680,0.13942936,0.00000000
-2.03201601,0.69183226,0.14708585,0.48452679,0.00027502,0.01252440,0.15313267,0.13193940,0.12840298,0.00000000
-2.02601301,0.63399383,0.13432967,0.44720854,0.00022936,0.01147785,0.13676710,0.11922304,0.11770716,0.00000000
-2.02001001,0.57838880,0.12217133,0.41026091,0.00019081,0.01046426,0.12271064,0.10745340,0.10740646,0.00000000
-2.01400700,0.52538504,0.11067370,0.37412213,0.00015859,0.00948933,0.11081905,0.09662188,0.09756496,0.00000000
-2.00800400,0.47532789,0.09989534,0.33919223,0.00013200,0.00855844,0.10097568,0.08672381,0.08824379,0.00000000
-2.00200100,0.42853009,0.08988897,0.30582576,0.00011041,0.00767650,0.09308956,0.07775661,0.07949919,0.00000000
-1.99599800,0.38526394,0.08070030,0.27432683,0.00009326,0.00684778,0.08709267,0.06971826,0.07138079,0.00000000
-1.98999500,0.34575591,0.07236720,0.24494635,0.00008008,0.00607584,0.08293666,0.06260594,0.06393057,0.00000000
-1.98399200,0.31018356,0.06491940,0.21788163,0.00007049,0.00536349,0.08058909,0.05641503,0.05718219,0.00000000
-1.97798899,0.27867475,0.05837848,0.19327777,0.00006418,0.00471279,0.08002935,0.05113827,0.05116080,0.00000000
-1.97198599,0.25130887,0.05275831,0.17123096,0.00006095,0.00412510,0.08124442,0.04676534,0.04588332,0.00000000
-1.96598299,0.22811979,0.04806580,0.15179303,0.00006069,0.00360118,0.08422453,0.04328260,0.04135900,0.00000000
-1.95997999,0.20910015,0.04430185,0.13497714,0.00006337,0.00314127,0.08895879,0.04067303,0.03759032,0.00000000
-1.95397699,0.19420660,0.04146257,0.12076407,0.00006903,0.00274526,0.09543097,0.03891639,0.03457413,0.00000000
-1.94797399,0.18336573,0.03954053,0.10910898,0.00007785,0.00241282,0.10361557,0.03798945,0.03230284,0.00000000
-1.94197099,0.17648015,0.03852609,0.09994811,0.00009005,0.00214359,0.11347410,0.03786633,0.03076574,0.00000000
-1.93596798,0.17343463,0.03840869,0.09320528,0.00010597,0.00193733,0.12495190,0.03851893,0.02995024,0.00000000
-1.92996498,0.17410195,0.03917804,0.08879793,0.00012601,0.00179401,0.13797553,0.03991725,0.02984314,0.00000000
-1.92396198,0.17834814,0.04082514,0.08664245,0.00015068,0.00171403,0.15245079,0.04202986,0.03043158,0.00000000
-1.91795898,0.18603723,0.04334311,0.08665878,0.00018055,0.00169821,0.16826161,0.04482426,0.03170402,0.00000000
-1.91195598,0.19703506,0.04672782,0.08877405,0.00021628,0.00174796,0.18526975,0.04826723,0.03365084,0.00000000
-1.90595298,0.21121233,0.05097812,0.09292523,0.00025857,0.00186520,0.20331544,0.05232513,0.03626475,0.00000000
-1.89994997,0.22844671,0.05609585,0.09906077,0.00030820,0.00205244,0.22221901,0.05696418,0.03954093,0.00000000
-1.89394697,0.24862392,0.06208552,0.10714133,0.00036595,0.00231264,0.24178337,0.06215061,0.04347687,0.00000000
-1.88794397,0.27163795,0.06895355,0.11713935,0.00043263,0.00264917,0.26179742,0.06785079,0.04807189,0.00000000
