energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-0.27913957,3.49963593,1.41813623,1.76175419,0.04831604,0.47478549,0.82861322,0.71130573,0.38679999,0.00000000
-0.27313657,3.53270347,1.42706699,1.79341377,0.04967464,0.47584492,0.83363828,0.71108076,0.38706363,0.00000000
-0.26713357,3.55409599,1.42933699,1.82003462,0.05087279,0.47530288,0.83552291,0.70822763,0.38596224,0.00000000
-0.26113057,3.56418346,1.42518380,1.84162067,0.05189952,0.47326680,0.83441855,0.70288160,0.38359310,0.00000000
-0.25512756,3.56354476,1.41496818,1.85825593,0.05274836,0.46987368,0.83053515,0.69522589,0.38008396,0.00000000
-0.24912456,3.55293351,1.39915716,1.87009219,0.05341746,0.46528362,0.82413133,0.68548315,0.37558819,0.00000000
-0.24312156,3.53323929,1.37830397,1.87733536,0.05390964,0.45967269,0.81550292,0.67390567,0.37027898,0.00000000
-0.23711856,3.50544646,1.35302574,1.88023123,0.05423219,0.45322548,0.80497092,0.66076498,0.36434302,0.00000000
-0.23111556,3.47059317,1.32398030,1.87905187,0.05439670,0.44612793,0.79286928,0.64634159,0.35797396,0.00000000
-0.22511256,3.42973298,1.29184322,1.87408353,0.05441859,0.43856066,0.77953327,0.63091513,0.35136590,0.00000000
-0.21910955,3.38390101,1.25728622,1.86561670,0.05431663,0.43069324,0.76528902,0.61475565,0.34470733,0.00000000
-0.21310655,3.33408627,1.22095789,1.85393909,0.05411240,0.42267961,0.75044466,0.59811634,0.33817570,0.00000000
-0.20710355,3.28121124,1.18346755,1.83933154,0.05382961,0.41465491,0.73528344,0.58122792,0.33193288,0.00000000
-0.20110055,3.22611918,1.14537264,1.82206725,0.05349340,0.40673365,0.72005896,0.56429499,0.32612162,0.00000000
-0.19509755,3.16956904,1.10717010,1.80241373,0.05312965,0.39900934,0.70499251,0.54749423,0.32086304,0.00000000
-0.18909455,3.11223746,1.06929154,1.78063731,0.05276423,0.39155529,0.69027244,0.53097431,0.31625527,0.00000000
-0.18309155,3.05472656,1.03210212,1.75700946,0.05242223,0.38442663,0.67605526,0.51485749,0.31237299,0.00000000
-0.17708854,2.99757621,0.99590262,1.73181407,0.05212732,0.37766300,0.66246809,0.49924242,0.30926798,0.00000000
-0.17108554,2.94127899,0.96093417,1.70535487,0.05190101,0.37129185,0.64961208,0.48420779,0.30697026,0.00000000
-0.16508254,2.88629614,0.92738488,1.67796215,0.05176202,0.36533193,0.63756635,0.46981665,0.30548989,0.00000000
-0.15907954,2.83307264,0.89539766,1.64999782,0.05172576,0.35979672,0.62639190,0.45612068,0.30481908,0.00000000
-0.15307654,2.78204991,0.86507851,1.62185818,0.05180376,0.35469751,0.61613534,0.44316435,0.30493446,0.00000000
-0.14707354,2.73367484,0.83650465,1.59397382,0.05200335,0.35004597,0.60683187,0.43098853,0.30579939,0.00000000
-0.14107054,2.68840428,0.80973184,1.56680626,0.05232733,0.34585599,0.59850749,0.41963326,0.30736612,0.00000000
-0.13506753,2.64670439,0.78480064,1.54084124,0.05277381,0.34214476,0.59118030,0.40913969,0.30957782,0.00000000
-0.12906453,2.60904497,0.76174117,1.51657878,0.05333622,0.33893311,0.58486084,0.39955088,0.31237024,0.00000000
-0.12306153,2.57588895,0.74057639,1.49452029,0.05400343,0.33624499,0.57955162,0.39091179,0.31567318,0.00000000
-0.11705853,2.54767800,0.72132392,1.47515344,0.05476005,0.33410646,0.57524614,0.38326818,0.31941173,0.00000000
-0.11105553,2.52481523,0.70399652,1.45893540,0.05558695,0.33254407,0.57192744,0.37666494,0.32350729,0.00000000
-0.10505253,2.50764636,0.68860155,1.44627542,0.05646184,0.33158300,0.56956668,0.37114373,0.32787851,0.00000000
-0.09904952,2.49644069,0.67513967,1.43751768,0.05736013,0.33124496,0.56812190,0.36674045,0.33244219,0.00000000
-0.09304652,2.49137355,0.66360323,1.43292549,0.05825583,0.33154624,0.56753728,0.36348254,0.33711430,0.00000000
-0.08704352,2.49251134,0.65397461,1.43266765,0.05912263,0.33249578,0.56774311,0.36138649,0.34181104,0.00000000
-0.08104052,2.49980057,0.64622478,1.43680804,0.05993505,0.33409371,0.56865659,0.36045575,0.34645017,0.00000000
-0.07503752,2.51306178,0.64031244,1.44529894,0.06066957,0.33633020,0.57018354,0.36067916,0.35095249,0.00000000
-0.06903452,2.53198894,0.63618384,1.45797886,0.06130585,0.33918472,0.57222098,0.36203009,0.35524349,0.00000000
-0.06303152,2.55615473,0.63377325,1.47457489,0.06182779,0.34262585,0.57466047,0.36446633,0.35925518,0.00000000
-0.05702851,2.58502145,0.63300430,1.49470996,0.06222453,0.34661149,0.57739201,0.36793072,0.36292796,0.00000000
-0.05102551,2.61795729,0.63379176,1.51791446,0.06249128,0.35108946,0.58030835,0.37235258,0.36621245,0.00000000
-0.04502251,2.65425707,0.63604397,1.54364207,0.06262996,0.35599838,0.58330924,0.37764976,0.36907121,0.00000000
-0.03901951,2.69316651,0.63966537,1.57128889,0.06264951,0.36126884,0.58630549,0.38373121,0.37148012,0.00000000
-0.03301651,2.73390871,0.64455908,1.60021515,0.06256607,0.36682473,0.58922256,0.39049997,0.37342945,0.00000000
-0.02701351,2.77571144,0.65062928,1.62976837,0.06240271,0.37258454,0.59200323,0.39785630,0.37492437,0.00000000
-0.02101051,2.81783386,0.65778309,1.65930687,0.06218902,0.37846274,0.59460940,0.40570088,0.37598492,0.00000000
-0.01500750,2.85959120,0.66593180,1.68822252,0.06196030,0.38437107,0.59702263,0.41393782,0.37664530,0.00000000
-0.00900450,2.90037613,0.67499132,1.71596151,0.06175657,0.39021968,0.59924355,0.42247730,0.37695257,0.00000000
-0.00300150,2.93967562,0.68488181,1.74204221,0.06162133,0.39591822,0.60129001,0.43123780,0.37696464,0.00000000
0.00300150,2.97708250,0.69552642,1.76606915,0.06160015,0.40137671,0.60319415,0.44014762,0.37674773,0.00000000
0.00900450,3.01230107,0.70684927,1.78774244,0.06173914,0.40650638,0.60499848,0.44914579,0.37637329,0.00000000
0.01500750,3.04514643,0.71877276,1.80686225,0.06208333,0.41122034,0.60675123,0.45818215,0.37591457,0.00000000
0.02101051,3.07553765,0.73121440,1.82332809,0.06267506,0.41543421,0.60850118,0.46721675,0.37544303,0.00000000
0.02701351,3.10348520,0.74408346,1.83713302,0.06355240,0.41906676,0.61029239,0.47621842,0.37502458,0.00000000
0.03301651,3.12907318,0.75727751,1.84835319,0.06474768,0.42204045,0.61215896,0.48516278,0.37471603,0.00000000
0.03901951,3.15243747,0.77067935,1.85713323,0.06628611,0.42428208,0.61412022,0.49402961,0.37456180,0.00000000
0.04502251,3.17374085,0.78415435,1.86366840,0.06818465,0.42572346,0.61617665,0.50279985,0.37459107,0.00000000
0.05102551,3.19314661,0.79754859,1.86818458,0.07045102,0.42630214,0.61830665,0.51145226,0.37481551,0.00000000
0.05702851,3.21079190,0.81068794,1.87091701,0.07308299,0.42596213,0.62046443,0.51996011,0.37522777,0.00000000
0.06303152,3.22676247,0.82337819,1.87208917,0.07606791,0.42465480,0.62257913,0.52828785,0.37580068,0.00000000
0.06903452,3.24107010,0.83540638,1.87189290,0.07938249,0.42233966,0.62455516,0.53638819,0.37648731,0.00000000
0.07503752,3.25363412,0.84654332,1.87047087,0.08299288,0.41898524,0.62627389,0.54419961,0.37722187,0.00000000
0.08104052,3.26426814,0.85654730,1.86790227,0.08685502,0.41456988,0.62759644,0.55164458,0.37792145,0.00000000
0.08704352,3.27267279,0.86516892,1.86419279,0.09091528,0.40908252,0.62836760,0.55862857,0.37848847,0.00000000
0.09304652,3.27843519,0.87215681,1.85926914,0.09511130,0.40252336,0.62842070,0.56504008,0.37881376,0.00000000
0.09904952,3.28103545,0.87726424,1.85297872,0.09937324,0.39490434,0.62758305,0.57075163,0.37878031,0.00000000
0.10505253,3.27986000,0.88025617,1.84509429,0.10362511,0.38624954,0.62568203,0.57562185,0.37826724,0.00000000
0.11105553,3.27422155,0.88091675,1.83532362,0.10778650,0.37659535,0.62255124,0.57949866,0.37715420,0.00000000
0.11705853,3.26338484,0.87905681,1.82332362,0.11177435,0.36599046,0.61803676,0.58222340,0.37532573,0.00000000
0.12306153,3.24659724,0.87452119,1.80871816,0.11550502,0.35449555,0.61200307,0.58363583,0.37267563,0.00000000
0.12906453,3.22312293,0.86719560,1.79111897,0.11889642,0.34218284,0.60433855,0.58357984,0.36911105,0.00000000
0.13506753,3.19227916,0.85701287,1.77014839,0.12187020,0.32913540,0.59496027,0.58190959,0.36455632,0.00000000
0.14107054,3.15347300,0.84395821,1.74546300,0.12435398,0.31544619,0.58381794,0.57849594,0.35895615,0.00000000
0.14707354,3.10623702,0.82807346,1.71677699,0.12628347,0.30121691,0.57089697,0.57323269,0.35227832,0.00000000
0.15307654,3.05026220,0.80946005,1.68388417,0.12760449,0.28655674,0.55622033,0.56604261,0.34451571,0.00000000
0.15907954,2.98542648,0.78828062,1.64667752,0.12827473,0.27158080,0.53984945,0.55688266,0.33568745,0.00000000
0.16508254,2.91181784,0.76475929,1.60516549,0.12826525,0.25640862,0.52188393,0.54574840,0.32583946,0.00000000
0.17108554,2.82975053,0.73918037,1.55948427,0.12756161,0.24116242,0.50246015,0.53267717,0.31504403,0.00000000
0.17708854,2.73977382,0.71188566,1.50990547,0.12616455,0.22596540,0.48174891,0.51774998,0.30339878,0.00000000
0.18309155,2.64267278,0.68327042,1.45683886,0.12409027,0.21094000,0.45995212,0.50109183,0.29102473,0.00000000
0.18909455,2.53946089,0.65377795,1.40083019,0.12137014,0.19620620,0.43729868,0.48287062,0.27806384,0.00000000
0.19509755,2.43136475,0.62389299,1.34255407,0.11805003,0.18187986,0.41403973,0.46329443,0.26467586,0.00000000
0.20110055,2.31980150,0.59413408,1.28280237,0.11418906,0.16807118,0.39044338,0.44260736,0.25103475,0.00000000
0.20710355,2.20634971,0.56504496,1.22246848,0.10985802,0.15488328,0.36678914,0.42108414,0.23732468,0.00000000
0.21310655,2.09271492,0.53718530,1.16252829,0.10513731,0.14241089,0.34336222,0.39902359,0.22373581,0.00000000
0.21910955,1.98069105,0.51112082,1.10401844,0.10011470,0.13073928,0.32044778,0.37674124,0.21045990,0.00000000
0.22511256,1.87211912,0.48741302,1.04801275,0.09488278,0.11994326,0.29832547,0.35456145,0.19768593,0.00000000
0.23111556,1.76884466,0.46660875,0.99559766,0.08953639,0.11008645,0.27726416,0.33280917,0.18559584,0.00000000
0.23711856,1.67267530,0.44922969,0.94784751,0.08416995,0.10122067,0.25751720,0.31180189,0.17436041,0.00000000
0.24312156,1.58533975,0.43576209,0.90580028,0.07887495,0.09338555,0.23931814,0.29184179,0.16413556,0.00000000
0.24912456,1.50844937,0.42664669,0.87043464,0.07373760,0.08660826,0.22287714,0.27320860,0.15505898,0.00000000
0.25512756,1.44346341,0.42226926,0.84264877,0.06883668,0.08090350,0.20837792,0.25615316,0.14724729,0.00000000
0.26113057,1.39165858,0.42295175,0.82324141,0.06424181,0.07627350,0.19597539,0.24089211,0.14079366,0.00000000
0.26713357,1.35410360,0.42894430,0.81289549,0.06001199,0.07270835,0.18579396,0.22760358,0.13576612,0.00000000
0.27313657,1.33163910,0.44041829,0.81216456,0.05619464,0.07018635,0.17792647,0.21642415,0.13220636,0.00000000
0.27913957,1.32486299,0.45746061,0.82146211,0.05282493,0.06867454,0.17243364,0.20744701,0.13012924,0.00000000
0.28514257,1.33412132,0.48006931,0.84105390,0.04992562,0.06812941,0.16934411,0.20072129,0.12952290,0.00000000
0.29114557,1.35950457,0.50815086,0.87105303,0.04750722,0.06849771,0.16865491,0.19625261,0.13034945,0.00000000
0.29714857,1.40084889,0.54151917,0.91141798,0.04556853,0.06971742,0.17033240,0.19400455,0.13254630,0.00000000
0.30315158,1.45774221,0.57989652,0.96195310,0.04409744,0.07171886,0.17431352,0.19390123,0.13602799,0.00000000
0.30915458,1.52953460,0.62291646,1.02231175,0.04307204,0.07442590,0.18050740,0.19583054,0.14068851,0.00000000
0.31515758,1.61535259,0.67012894,1.09200156,0.04246187,0.07775735,0.18879723,0.19964814,0.14640416,0.00000000
0.32116058,1.71411691,0.72100739,1.17039197,0.04222931,0.08162844,0.19904237,0.20518190,0.15303660,0.00000000
0.32716358,1.82456323,0.77495800,1.25672354,0.04233114,0.08595236,0.21108075,0.21223686,0.16043637,0.00000000
0.33316658,1.94526545,0.83133088,1.35011917,0.04271999,0.09064187,0.22473136,0.22060030,0.16844646,0.00000000
0.33916958,2.07466115,0.88943297,1.44959681,0.04334588,0.09561106,0.23979711,0.23004706,0.17690608,0.00000000
0.34517259,2.21107871,0.94854238,1.55408365,0.04415765,0.10077690,0.25606766,0.24034481,0.18565432,0.00000000
0.35117559,2.35276573,1.00792385,1.66243165,0.04510428,0.10606097,0.27332265,0.25125931,0.19453383,0.00000000
0.35717859,2.49791838,1.06684488,1.77343409,0.04613619,0.11139098,0.29133489,0.26255939,0.20339417,0.00000000
0.36318159,2.64471116,1.12459195,1.88584327,0.04720621,0.11670220,0.30987379,0.27402182,0.21209496,0.00000000
0.36918459,2.79132692,1.18048660,1.99838883,0.04827057,0.12193876,0.32870884,0.28543570,0.22050860,0.00000000
0.37518759,2.93598637,1.23390049,2.10979683,0.04928960,0.12705476,0.34761319,0.29660659,0.22852255,0.00000000
0.38119060,3.07697707,1.28426922,2.21880915,0.05022833,0.13201507,0.36636713,0.30736006,0.23604111,0.00000000
0.38719360,3.21268110,1.33110434,2.32420305,0.05105684,0.13679602,0.38476166,0.31754480,0.24298667,0.00000000
0.39319660,3.34160124,1.37400308,2.42481064,0.05175052,0.14138570,0.40260175,0.32703517,0.24930042,0.00000000
0.39919960,3.46238501,1.41265557,2.51953780,0.05229013,0.14578402,0.41970956,0.33573306,0.25494256,0.00000000
0.40520260,3.57384622,1.44684923,2.60738233,0.05266172,0.15000250,0.43592724,0.34356919,0.25989191,0.00000000
0.41120560,3.67498337,1.47647023,2.68745081,0.05285642,0.15406371,0.45111943,0.35050367,0.26414517,0.00000000
0.41720860,3.76499467,1.50150191,2.75897387,0.05287009,0.15800053,0.46517522,0.35652584,0.26771572,0.00000000
0.42321161,3.84328894,1.52202038,2.82131927,0.05270296,0.16185499,0.47800966,0.36165339,0.27063209,0.00000000
0.42921461,3.90949209,1.53818727,2.87400243,0.05235908,0.16567699,0.48956455,0.36593077,0.27293618,0.00000000
0.43521761,3.96344894,1.55024010,2.91669404,0.05184578,0.16952268,0.49980864,0.36942685,0.27468133,0.00000000
0.44122061,4.00521988,1.55848044,2.94922429,0.05117311,0.17345263,0.50873704,0.37223187,0.27593018,0.00000000
0.44722361,4.03507241,1.56326045,2.97158349,0.05035323,0.17752990,0.51636996,0.37445381,0.27675259,0.00000000
0.45322661,4.05346757,1.56496816,2.98391894,0.04939982,0.18181784,0.52275064,0.37621414,0.27722352,0.00000000
0.45922961,4.06104143,1.56401205,2.98652795,0.04832749,0.18637780,0.52794267,0.37764314,0.27742093,0.00000000
0.46523262,4.05858214,1.56080552,2.97984711,0.04715131,0.19126687,0.53202658,0.37887489,0.27742384,0.00000000
0.47123562,4.04700305,1.55575166,2.96443822,0.04588631,0.19653549,0.53509603,0.38004206,0.27731049,0.00000000
0.47723862,4.02731283,1.54922901,2.94097114,0.04454708,0.20222521,0.53725347,0.38127071,0.27715656,0.00000000
0.48324162,4.00058357,1.54157866,2.91020426,0.04314749,0.20836655,0.53860566,0.38267524,0.27703368,0.00000000
0.48924462,3.96791800,1.53309330,2.87296323,0.04170042,0.21497712,0.53925912,0.38435371,0.27700792,0.00000000
0.49524762,3.93041704,1.52400842,2.83011887,0.04021763,0.22205996,0.53931562,0.38638377,0.27713860,0.00000000
0.50125063,3.88914896,1.51449616,2.78256493,0.03870970,0.22960239,0.53886816,0.38881928,0.27747710,0.00000000
0.50725363,3.84512132,1.50466184,2.73119671,0.03718606,0.23757518,0.53799735,0.39168781,0.27806595,0.00000000
0.51325663,3.79925686,1.49454343,2.67689127,0.03565500,0.24593233,0.53676855,0.39498926,0.27893798,0.00000000
0.51925963,3.75237406,1.48411385,2.62048983,0.03412391,0.25461138,0.53522980,0.39869551,0.28011568,0.00000000
0.52526263,3.70517318,1.47328605,2.56278307,0.03259934,0.26353426,0.53341076,0.40275126,0.28161067,0.00000000
0.53126563,3.65822792,1.46192052,2.50449955,0.03108728,0.27260880,0.53132255,0.40707597,0.28342341,0.00000000
0.53726863,3.61198295,1.44983505,2.44629736,0.02959334,0.28173070,0.52895864,0.41156691,0.28554298,0.00000000
0.54327164,3.56675668,1.43681608,2.38875916,0.02812291,0.29078599,0.52629665,0.41610305,0.28794715,0.00000000
0.54927464,3.52274900,1.42263129,2.33239004,0.02668139,0.29965394,0.52330092,0.42054982,0.29060253,0.00000000
0.55527764,3.48005280,1.40704273,2.27761808,0.02527428,0.30821020,0.51992582,0.42476425,0.29346498,0.00000000
0.56128064,3.43866849,1.38981998,2.22479690,0.02390730,0.31633011,0.51611940,0.42860051,0.29648026,0.00000000
0.56728364,3.39852013,1.37075260,2.17420954,0.02258644,0.32389201,0.51182736,0.43191537,0.29958474,0.00000000
0.57328664,3.35947217,1.34966143,2.12607325,0.02131793,0.33078052,0.50699696,0.43457351,0.30270653,0.00000000
0.57928964,3.32134559,1.32640819,2.08054432,0.02010818,0.33688944,0.50158073,0.43645225,0.30576663,0.00000000
0.58529265,3.28393248,1.30090293,2.03772268,0.01896371,0.34212441,0.49553971,0.43744562,0.30868040,0.00000000
0.59129565,3.24700835,1.27310918,1.99765575,0.01789097,0.34640506,0.48884607,0.43746757,0.31135920,0.00000000
0.59729865,3.21034175,1.24304640,1.96034135,0.01689617,0.34966661,0.48148500,0.43645415,0.31371218,0.00000000
0.60330165,3.17370080,1.21079001,1.92572968,0.01598508,0.35186093,0.47345580,0.43436470,0.31564824,0.00000000
0.60930465,3.13685694,1.17646886,1.89372442,0.01516283,0.35295708,0.46477204,0.43118195,0.31707812,0.00000000
0.61530765,3.09958612,1.14026052,1.86418325,0.01443368,0.35294116,0.45546102,0.42691117,0.31791648,0.00000000
0.62131066,3.06166797,1.10238469,1.83691815,0.01380084,0.35181577,0.44556244,0.42157849,0.31808413,0.00000000
0.62731366,3.02288366,1.06309512,1.81169589,0.01326628,0.34959897,0.43512647,0.41522843,0.31751005,0.00000000
0.63331666,2.98301321,1.02267058,1.78823924,0.01283056,0.34632286,0.42421144,0.40792099,0.31613337,0.00000000
0.63931966,2.94183298,0.98140535,1.76622927,0.01249272,0.34203196,0.41288118,0.39972833,0.31390519,0.00000000
0.64532266,2.89911407,0.93959966,1.74530901,0.01225023,0.33678128,0.40120235,0.39073141,0.31079005,0.00000000
0.65132566,2.85462208,0.89755062,1.72508888,0.01209891,0.33063445,0.38924181,0.38101664,0.30676709,0.00000000
0.65732866,2.80811870,0.85554400,1.70515382,0.01203297,0.32366173,0.37706431,0.37067276,0.30183089,0.00000000
0.66333167,2.75936527,0.81384714,1.68507208,0.01204503,0.31593815,0.36473042,0.35978808,0.29599174,0.00000000
0.66933467,2.70812822,0.77270326,1.66440555,0.01212628,0.30754176,0.35229508,0.34844823,0.28927560,0.00000000
0.67533767,2.65418623,0.73232732,1.64272113,0.01226659,0.29855204,0.33980655,0.33673440,0.28172346,0.00000000
0.68134067,2.59733877,0.69290342,1.61960283,0.01245469,0.28904857,0.32730595,0.32472212,0.27339036,0.00000000
0.68734367,2.53741533,0.65458383,1.59466401,0.01267845,0.27910987,0.31482735,0.31248063,0.26434391,0.00000000
0.69334667,2.47428507,0.61748935,1.56755915,0.01292509,0.26881253,0.30239831,0.30007266,0.25466251,0.00000000
0.69934967,2.40786595,0.58171106,1.53799475,0.01318148,0.25823050,0.29004081,0.28755476,0.24443331,0.00000000
0.70535268,2.33813310,0.54731310,1.50573877,0.01343448,0.24743473,0.27777256,0.27497783,0.23374992,0.00000000
0.71135568,2.26512571,0.51433635,1.47062817,0.01367122,0.23649288,0.26560853,0.26238806,0.22271013,0.00000000
0.71735868,2.18895222,0.48280263,1.43257441,0.01387944,0.22546933,0.25356254,0.24982791,0.21141353,0.00000000
0.72336168,2.10979340,0.45271940,1.39156649,0.01404779,0.21442531,0.24164897,0.23733720,0.19995932,0.00000000
0.72936468,2.02790330,0.42408450,1.34767169,0.01416611,0.20341910,0.22988437,0.22495424,0.18844429,0.00000000
0.73536768,1.94360800,0.39689086,1.30103399,0.01422571,0.19250651,0.21828886,0.21271680,0.17696103,0.00000000
0.74137069,1.85730219,0.37113096,1.25187024,0.01421956,0.18174118,0.20688746,0.20066299,0.16559647,0.00000000
0.74737369,1.76944394,0.34680083,1.20046452,0.01414248,0.17117516,0.19571100,0.18883196,0.15443073,0.00000000
0.75337669,1.68054774,0.32390356,1.14716080,0.01399123,0.16085927,0.18479686,0.17726435,0.14353635,0.00000000
0.75937969,1.59117613,0.30245205,1.09235440,0.01376458,0.15084359,0.17418923,0.16600259,0.13297781,0.00000000
0.76538269,1.50193037,0.28247116,1.03648259,0.01346328,0.14117776,0.16393921,0.15509088,0.12281135,0.00000000
0.77138569,1.41344023,0.26399894,0.98001456,0.01308999,0.13191121,0.15410438,0.14457506,0.11308508,0.00000000
0.77738869,1.32635345,0.24708714,0.92344125,0.01264915,0.12309330,0.14474824,0.13450218,0.10383926,0.00000000
0.78339170,1.24132485,0.23180085,0.86726526,0.01214677,0.11477322,0.13593915,0.12491991,0.09510675,0.00000000
0.78939470,1.15900564,0.21821742,0.81199114,0.01159021,0.10699985,0.12774918,0.11587586,0.08691351,0.00000000
0.79539770,1.08003285,0.20642449,0.75811611,0.01098794,0.09982131,0.12025258,0.10741667,0.07927921,0.00000000
0.80140070,1.00501922,0.19651746,0.70612164,0.01034918,0.09328450,0.11352417,0.09958709,0.07221775,0.00000000
0.80740370,0.93454373,0.18859624,0.65646578,0.00968366,0.08743440,0.10763753,0.09242894,0.06573781,0.00000000
0.81340670,0.86914269,0.18276154,0.60957640,0.00900131,0.08231330,0.10266317,0.08598014,0.05984328,0.00000000
0.81940970,0.80930182,0.17911067,0.56584540,0.00831196,0.07795990,0.09866655,0.08027364,0.05453365,0.00000000
0.82541271,0.75544921,0.17773314,0.52562394,0.00762507,0.07440846,0.09570633,0.07533649,0.04980435,0.00000000
0.83141571,0.70794927,0.17870610,0.48921866,0.00694957,0.07168780,0.09383254,0.07118895,0.04564692,0.00000000
0.83741871,0.66709803,0.18208973,0.45688888,0.00629361,0.06982050,0.09308501,0.06784380,0.04204925,0.00000000
0.84342171,0.63311949,0.18792292,0.42884480,0.00566445,0.06882205,0.09349200,0.06530568,0.03899568,0.00000000
0.84942471,0.60616350,0.19621929,0.40524662,0.00506842,0.06870023,0.09506908,0.06357074,0.03646725,0.00000000
0.85542771,0.58630492,0.20696368,0.38620466,0.00451081,0.06945455,0.09781837,0.06262643,0.03444177,0.00000000
0.86143072,0.57354437,0.22010949,0.37178022,0.00399595,0.07107598,0.10172811,0.06245155,0.03289414,0.00000000
0.86743372,0.56781029,0.23557675,0.36198737,0.00352722,0.07354680,0.10677266,0.06301651,0.03179663,0.00000000
0.87343672,0.56896261,0.25325132,0.35679536,0.00310717,0.07684072,0.11291284,0.06428388,0.03111924,0.00000000
0.87943972,0.57679767,0.27298515,0.35613175,0.00273762,0.08092324,0.12009678,0.06620915,0.03083025,0.00000000
0.88544272,0.59105448,0.29459778,0.35988605,0.00241985,0.08575214,0.12826107,0.06874174,0.03089680,0.00000000
0.89144572,0.61142205,0.31787908,0.36791379,0.00215468,0.09127823,0.13733231,0.07182620,0.03128556,0.00000000
0.89744872,0.63754767,0.34259324,0.38004092,0.00194275,0.09744620,0.14722898,0.07540362,0.03196360,0.00000000
0.90345173,0.66904582,0.36848395,0.39606840,0.00178461,0.10419567,0.15786357,0.07941314,0.03289917,0.00000000
0.90945473,0.70550755,0.39528061,0.41577688,0.00168089,0.11146225,0.16914485,0.08379360,0.03406269,0.00000000
0.91545773,0.74651006,0.42270545,0.43893128,0.00163251,0.11917865,0.18098027,0.08848519,0.03542763,0.00000000
0.92146073,0.79162601,0.45048141,0.46528529,0.00164078,0.12727580,0.19327835,0.09343111,0.03697147,0.00000000
0.92746373,0.84043259,0.47834032,0.49458561,0.00170750,0.13568395,0.20595095,0.09857915,0.03867656,0.00000000
0.93346673,0.89251984,0.50603127,0.52657582,0.00183509,0.14433365,0.21891546,0.10388313,0.04053087,0.00000000
0.93946973,0.94749804,0.53332874,0.56099992,0.00202665,0.15315667,0.23209662,0.10930417,0.04252869,0.00000000
0.94547274,1.00500406,0.56004017,0.59760545,0.00228595,0.16208679,0.24542806,0.11481168,0.04467106,0.00000000
0.95147574,1.06470638,0.58601259,0.63614608,0.00261745,0.17106043,0.25885350,0.12038413,0.04696605,0.00000000
0.95747874,1.12630869,0.61113807,0.67638376,0.00302627,0.18001727,0.27232745,0.12600944,0.04942882,0.00000000
0.96348174,1.18955199,0.63535748,0.71809042,0.00351806,0.18890061,0.28581548,0.13168506,0.05208133,0.00000000
0.96948474,1.25421505,0.65866252,0.76104908,0.00409892,0.19765778,0.29929407,0.13741763,0.05495186,0.00000000
0.97548774,1.32011327,0.68109567,0.80505448,0.00477515,0.20624035,0.31274995,0.14322234,0.05807416,0.00000000
0.98149075,1.38709592,0.70274793,0.84991319,0.00555311,0.21460432,0.32617900,0.14912186,0.06148633,0.00000000
0.98749375,1.45504168,0.72375437,0.89544314,0.00643888,0.22271028,0.33958476,0.15514492,0.06522938,0.00000000
0.99349675,1.52385272,0.74428738,0.94147257,0.00743801,0.23052340,0.35297656,0.16132463,0.06934551,0.00000000
0.99949975,1.59344720,0.76454795,0.98783839,0.00855512,0.23801354,0.36636726,0.16769639,0.07387619,0.00000000
1.00550275,1.66375044,0.78475505,1.03438387,0.00979357,0.24515511,0.37977078,0.17429566,0.07885997,0.00000000
1.01150575,1.73468492,0.80513350,1.08095582,0.01115505,0.25192693,0.39319937,0.18115548,0.08433017,0.00000000
1.01750875,1.80615932,0.82590079,1.12740107,0.01263919,0.25831203,0.40666073,0.18830395,0.09031250,0.00000000
1.02351176,1.87805693,0.84725334,1.17356252,0.01424321,0.26429721,0.42015509,0.19576156,0.09682271,0.00000000
1.02951476,1.95022383,0.86935275,1.21927477,0.01596152,0.26987255,0.43367224,0.20353873,0.10386426,0.00000000
1.03551776,2.02245728,0.89231270,1.26435957,0.01778549,0.27503072,0.44718881,0.21163336,0.11142629,0.00000000
1.04152076,2.09449492,0.91618715,1.30862129,0.01970321,0.27976621,0.46066568,0.22002880,0.11948182,0.00000000
1.04752376,2.16600538,0.94096040,1.35184265,0.02169936,0.28407430,0.47404586,0.22869204,0.12798642,0.00000000
1.05352676,2.23658090,0.96653969,1.39378119,0.02375522,0.28795009,0.48725282,0.23757252,0.13687734,0.00000000
1.05952976,2.30573274,0.99275073,1.43416666,0.02584882,0.29138735,0.50018951,0.24660143,0.14607332,0.00000000
1.06553277,2.37288986,1.01933667,1.47269973,0.02795518,0.29437746,0.51273817,0.25569172,0.15547498,0.00000000
1.07153577,2.43740149,1.04596065,1.50905249,0.03004677,0.29690839,0.52476098,0.26473884,0.16496604,0.00000000
1.07753877,2.49854408,1.07221209,1.54287074,0.03209403,0.29896391,0.53610177,0.27362229,0.17441517,0.00000000
1.08354177,2.55553262,1.09761658,1.57377859,0.03406612,0.30052298,0.54658868,0.28220784,0.18367874,0.00000000
1.08954477,2.60753663,1.12164915,1.60138509,0.03593175,0.30155951,0.55603791,0.29035067,0.19260404,0.00000000
1.09554777,2.65370030,1.14375030,1.62529323,0.03766006,0.30204246,0.56425842,0.29789903,0.20103331,0.00000000
1.10155078,2.69316650,1.16334447,1.64511070,0.03922166,0.30193644,0.57105747,0.30469863,0.20880811,0.00000000
