energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.41870935,3.71288218,0.01024363,0.40469614,0.69200256,2.97537336,0.35892953,0.00000000,0.50317326,0.02498249
-3.41270635,3.73129273,0.00996831,0.40437355,0.67601125,3.00189937,0.35559358,0.00000000,0.49848026,0.02464919
-3.40670335,3.75106360,0.00978944,0.40464983,0.66070469,3.02707429,0.35352082,0.00000000,0.49503146,0.02435213
-3.40070035,3.77149648,0.00969979,0.40559252,0.64605167,3.05002614,0.35268543,0.00000000,0.49289229,0.02409220
-3.39469735,3.79182618,0.00969115,0.40725292,0.63200372,3.06987858,0.35303611,0.00000000,0.49209665,0.02386934
-3.38869435,3.81125577,0.00975442,0.40966506,0.61850430,3.08578735,0.35450009,0.00000000,0.49264812,0.02368256
-3.38269135,3.82899189,0.00987967,0.41284517,0.60549779,3.09697534,0.35698727,0.00000000,0.49452198,0.02353007
-3.37668834,3.84427878,0.01005624,0.41679181,0.59293757,3.10276459,0.36039430,0.00000000,0.49766800,0.02340940
-3.37068534,3.85642913,0.01027287,0.42148632,0.58079299,3.10260377,0.36460842,0.00000000,0.50201388,0.02331746
-3.36468234,3.86485035,0.01051789,0.42689378,0.56905472,3.09608992,0.36951083,0.00000000,0.50746896,0.02325075
-3.35867934,3.86906513,0.01077939,0.43296419,0.55773824,3.08298339,0.37497965,0.00000000,0.51392811,0.02320546
-3.35267634,3.86872535,0.01104550,0.43963384,0.54688537,3.06321546,0.38089232,0.00000000,0.52127559,0.02317763
-3.34667334,3.86361896,0.01130457,0.44682689,0.53656376,3.03688844,0.38712743,0.00000000,0.52938852,0.02316322
-3.34067034,3.85366978,0.01154550,0.45445676,0.52686451,3.00426852,0.39356614,0.00000000,0.53813996,0.02315829
-3.33466733,3.83893062,0.01175800,0.46242763,0.51789794,2.96577185,0.40009311,0.00000000,0.54740138,0.02315900
-3.32866433,3.81957036,0.01193282,0.47063575,0.50978793,2.92194489,0.40659709,0.00000000,0.55704441,0.02316172
-3.32266133,3.79585613,0.01206202,0.47897054,0.50266506,2.87344015,0.41297131,0.00000000,0.56694189,0.02316306
-3.31665833,3.76813182,0.01213920,0.48731570,0.49665903,2.82098875,0.41911374,0.00000000,0.57696816,0.02315985
-3.31065533,3.73679431,0.01215965,0.49555001,0.49189061,2.76537123,0.42492730,0.00000000,0.58699876,0.02314918
-3.30465233,3.70226887,0.01212048,0.50354821,0.48846377,2.70738819,0.43032010,0.00000000,0.59690960,0.02312834
-3.29864932,3.66498526,0.01202073,0.51118173,0.48645811,2.64783208,0.43520588,0.00000000,0.60657577,0.02309478
-3.29264632,3.62535573,0.01186135,0.51831964,0.48592224,2.58746141,0.43950450,0.00000000,0.61587031,0.02304610
-3.28664332,3.58375615,0.01164515,0.52482958,0.48686824,2.52697857,0.44314265,0.00000000,0.62466294,0.02297999
-3.28064032,3.54051114,0.01137674,0.53057900,0.48926757,2.46701181,0.44605475,0.00000000,0.63281919,0.02289421
-3.27463732,3.49588384,0.01106228,0.53543670,0.49304865,2.40810223,0.44818400,0.00000000,0.64020009,0.02278656
-3.26863432,3.45007074,0.01070936,0.53927468,0.49809620,2.35069568,0.44948347,0.00000000,0.64666251,0.02265488
-3.26263132,3.40320149,0.01032666,0.54197035,0.50425244,2.29513986,0.44991736,0.00000000,0.65206036,0.02249702
-3.25662831,3.35534377,0.00992369,0.54340913,0.51132022,2.24168614,0.44946220,0.00000000,0.65624677,0.02231096
-3.25062531,3.30651249,0.00951048,0.54348737,0.51906790,2.19049568,0.44810810,0.00000000,0.65907715,0.02209477
-3.24462231,3.25668292,0.00909724,0.54211556,0.52723586,2.14164937,0.44585984,0.00000000,0.66041309,0.02184673
-3.23861931,3.20580683,0.00869405,0.53922165,0.53554457,2.09516062,0.44273789,0.00000000,0.66012708,0.02156537
-3.23261631,3.15383081,0.00831054,0.53475446,0.54370373,2.05099038,0.43877925,0.00000000,0.65810762,0.02124960
-3.22661331,3.10071575,0.00795561,0.52868694,0.55142235,2.00906351,0.43403812,0.00000000,0.65426470,0.02089882
-3.22061031,3.04645659,0.00763720,0.52101924,0.55841928,1.96928563,0.42858628,0.00000000,0.64853512,0.02051295
-3.21460730,2.99110127,0.00736210,0.51178121,0.56443392,1.93155992,0.42251326,0.00000000,0.64088756,0.02009259
-3.20860430,2.93476813,0.00713576,0.50103445,0.56923650,1.89580292,0.41592625,0.00000000,0.63132684,0.01963905
-3.20260130,2.87766080,0.00696224,0.48887353,0.57263781,1.86195897,0.40894959,0.00000000,0.61989725,0.01915445
-3.19659830,2.82008016,0.00684417,0.47542638,0.57449767,1.83001277,0.40172403,0.00000000,0.60668469,0.01864175
-3.19059530,2.76243260,0.00678276,0.46085373,0.57473201,1.79999963,0.39440557,0.00000000,0.59181726,0.01810472
-3.18459230,2.70523437,0.00677791,0.44534760,0.57331810,1.77201326,0.38716387,0.00000000,0.57546443,0.01754799
-3.17858929,2.64911171,0.00682830,0.42912877,0.57029780,1.74621082,0.38018033,0.00000000,0.55783451,0.01697696
-3.17258629,2.59479683,0.00693162,0.41244326,0.56577854,1.72281528,0.37364574,0.00000000,0.53917073,0.01639774
-3.16658329,2.54311959,0.00708475,0.39555803,0.55993204,1.70211495,0.36775747,0.00000000,0.51974584,0.01581706
-3.16058029,2.49499529,0.00728402,0.37875586,0.55299072,1.68446036,0.36271637,0.00000000,0.49985558,0.01524212
-3.15457729,2.45140878,0.00752548,0.36232961,0.54524198,1.67025844,0.35872329,0.00000000,0.47981125,0.01468047
-3.14857429,2.41339524,0.00780513,0.34657611,0.53702036,1.65996434,0.35597532,0.00000000,0.45993171,0.01413984
-3.14257129,2.38201819,0.00811922,0.33178975,0.52869814,1.65407082,0.35466184,0.00000000,0.44053512,0.01362798
-3.13656828,2.35834513,0.00846447,0.31825597,0.52067440,1.65309562,0.35496045,0.00000000,0.42193077,0.01315247
-3.13056528,2.34342146,0.00883826,0.30624500,0.51336315,1.65756683,0.35703297,0.00000000,0.40441137,0.01272055
-3.12456228,2.33824312,0.00923883,0.29600572,0.50718084,1.66800669,0.36102142,0.00000000,0.38824599,0.01233900
-3.11855928,2.34372859,0.00966533,0.28776011,0.50253374,1.68491400,0.36704433,0.00000000,0.37367396,0.01201389
-3.11255628,2.36069096,0.01011791,0.28169821,0.49980550,1.70874546,0.37519333,0.00000000,0.36089986,0.01175052
-3.10655328,2.38981043,0.01059768,0.27797381,0.49934540,1.73989639,0.38553014,0.00000000,0.35008976,0.01155327
-3.10055028,2.43160813,0.01110663,0.27670090,0.50145767,1.77868128,0.39808409,0.00000000,0.34136873,0.01142546
-3.09454727,2.48642179,0.01164743,0.27795103,0.50639200,1.82531462,0.41285024,0.00000000,0.33481952,0.01136929
-3.08854427,2.55438399,0.01222326,0.28175149,0.51433577,1.87989265,0.42978804,0.00000000,0.33048252,0.01138579
-3.08254127,2.63540371,0.01283751,0.28808446,0.52540789,1.94237674,0.44882068,0.00000000,0.32835676,0.01147473
-3.07653827,2.72915193,0.01349346,0.29688710,0.53965471,2.01257894,0.46983510,0.00000000,0.32840176,0.01163465
-3.07053527,2.83505194,0.01419395,0.30805255,0.55704773,2.09015066,0.49268262,0.00000000,0.33054031,0.01186284
-3.06453227,2.95227517,0.01494104,0.32143182,0.57748345,2.17457499,0.51718026,0.00000000,0.33466169,0.01215537
-3.05852926,3.07974308,0.01573563,0.33683663,0.60078504,2.26516346,0.54311257,0.00000000,0.34062548,0.01250717
-3.05252626,3.21613564,0.01657724,0.35404301,0.62670600,2.36105778,0.57023419,0.00000000,0.34826564,0.01291207
-3.04652326,3.35990691,0.01746368,0.37279579,0.65493550,2.46123715,0.59827288,0.00000000,0.35739480,0.01336297
-3.04052026,3.50930761,0.01839095,0.39281366,0.68510542,2.56453119,0.62693309,0.00000000,0.36780864,0.01385190
-3.03451726,3.66241496,0.01935307,0.41379504,0.71679869,2.66963880,0.65590018,0.00000000,0.37929036,0.01437024
-3.02851426,3.81716911,0.02034216,0.43542428,0.74955906,2.77515256,0.68484496,0.00000000,0.39161512,0.01490885
-3.02251126,3.97141569,0.02134852,0.45737841,0.78290167,2.87958845,0.71342886,0.00000000,0.40455437,0.01545828
-3.01650825,4.12295342,0.02236085,0.47933400,0.81632451,2.98141987,0.74130941,0.00000000,0.41788023,0.01600900
-3.01050525,4.26958556,0.02336656,0.50097418,0.84932034,3.07911518,0.76814624,0.00000000,0.43136962,0.01655156
-3.00450225,4.40917354,0.02435219,0.52199543,0.88138871,3.17117748,0.79360722,0.00000000,0.44480830,0.01707687
-2.99849925,4.53969111,0.02530390,0.54211417,0.91204797,3.25618518,0.81737497,0.00000000,0.45799474,0.01757638
-2.99249625,4.65927687,0.02620793,0.56107269,0.94084676,3.33283177,0.83915328,0.00000000,0.47074364,0.01804227
-2.98649325,4.76628351,0.02705121,0.57864444,0.96737474,3.39996328,0.85867359,0.00000000,0.48288918,0.01846768
-2.98049025,4.85932138,0.02782189,0.59463834,0.99127226,3.45661189,0.87570106,0.00000000,0.49428774,0.01884681
-2.97448724,4.93729484,0.02850981,0.60890204,1.01223853,3.50202400,0.89004025,0.00000000,0.50482012,0.01917508
-2.96848424,4.99942971,0.02910698,0.62132391,1.03003823,3.53568184,0.90154002,0.00000000,0.51439309,0.01944920
-2.96248124,5.04529045,0.02960790,0.63183384,1.04450609,3.55731731,0.91009754,0.00000000,0.52294016,0.01966722
-2.95647824,5.07478629,0.03000983,0.64040256,1.05554939,3.56691762,0.91566109,0.00000000,0.53042159,0.01982851
-2.95047524,5.08816593,0.03031287,0.64703973,1.06314829,3.56472223,0.91823158,0.00000000,0.53682340,0.01993372
-2.94447224,5.08600089,0.03051996,0.65179082,1.06735373,3.55121139,0.91786259,0.00000000,0.54215561,0.01998465
-2.93846923,5.06915810,0.03063669,0.65473280,1.06828330,3.52708657,0.91465877,0.00000000,0.54644952,0.01998418
-2.93246623,5.03876294,0.03067102,0.65596899,1.06611489,3.49324373,0.90877274,0.00000000,0.54975433,0.01993603
-2.92646323,4.99615427,0.03063284,0.65562324,1.06107850,3.45074063,0.90040043,0.00000000,0.55213298,0.01984458
-2.92046023,4.94283331,0.03053346,0.65383364,1.05344651,3.40075949,0.88977496,0.00000000,0.55365762,0.01971467
-2.91445723,4.88040867,0.03038504,0.65074614,1.04352276,3.34456666,0.87715947,0.00000000,0.55440481,0.01955135
-2.90845423,4.81053982,0.03019990,0.64650836,1.03163094,3.28347103,0.86283883,0.00000000,0.55445066,0.01935968
-2.90245123,4.73488146,0.02998991,0.64126380,1.01810264,3.21878286,0.84711095,0.00000000,0.55386620,0.01914449
-2.89644822,4.65503097,0.02976590,0.63514678,1.00326571,3.15177466,0.83027776,0.00000000,0.55271330,0.01891021
-2.89044522,4.57248115,0.02953706,0.62827826,0.98743337,3.08364553,0.81263639,0.00000000,0.55104124,0.01866074
-2.88444222,4.48858004,0.02931048,0.62076277,0.97089440,3.01549039,0.79447089,0.00000000,0.54888416,0.01839928
-2.87843922,4.40449918,0.02909084,0.61268647,0.95390510,2.94827481,0.77604491,0.00000000,0.54625965,0.01812831
-2.87243622,4.32121127,0.02888016,0.60411650,0.93668301,2.88281640,0.75759552,0.00000000,0.54316838,0.01784951
-2.86643322,4.23947781,0.02867774,0.59510144,0.91940298,2.81977294,0.73932865,0.00000000,0.53959501,0.01756383
-2.86043022,4.15984671,0.02848023,0.58567295,0.90219536,2.75963726,0.72141603,0.00000000,0.53551010,0.01727151
-2.85442721,4.08265933,0.02828190,0.57584835,0.88514672,2.70273883,0.70399399,0.00000000,0.53087318,0.01697220
-2.84842421,4.00806623,0.02807492,0.56563401,0.86830266,2.64925129,0.68716394,0.00000000,0.52563656,0.01666509
-2.84242121,3.93605036,0.02784987,0.55502931,0.85167275,2.59920533,0.67099445,0.00000000,0.51974988,0.01634903
-2.83641821,3.86645617,0.02759627,0.54403095,0.83523723,2.55250607,0.65552477,0.00000000,0.51316498,0.01602276
-2.83041521,3.79902307,0.02730319,0.53263734,0.81895502,2.50895369,0.64076959,0.00000000,0.50584094,0.01568501
-2.82441221,3.73342126,0.02695980,0.52085291,0.80277269,2.46826648,0.62672453,0.00000000,0.49774891,0.01533472
-2.81840920,3.66928835,0.02655608,0.50869205,0.78663387,2.43010507,0.61337217,0.00000000,0.48887661,0.01497118
-2.81240620,3.60626487,0.02608325,0.49618244,0.77048853,2.39409682,0.60068822,0.00000000,0.47923201,0.01459416
-2.80640320,3.54402708,0.02553436,0.48336774,0.75430170,2.35985928,0.58864737,0.00000000,0.46884626,0.01420402
-2.80040020,3.48231574,0.02490461,0.47030948,0.73806109,2.32702202,0.57722849,0.00000000,0.45777551,0.01380180
-2.79439720,3.42095956,0.02419163,0.45708790,0.72178327,2.29524581,0.56641903,0.00000000,0.44610153,0.01338921
-2.78839420,3.35989247,0.02339565,0.44380196,0.70551790,2.26423874,0.55621810,0.00000000,0.43393123,0.01296871
-2.78239120,3.29916417,0.02251951,0.43056832,0.68934996,2.23376866,0.54663833,0.00000000,0.42139484,0.01254341
-2.77638819,3.23894349,0.02156858,0.41751940,0.67339969,2.20367169,0.53770627,0.00000000,0.40864306,0.01211702
-2.77038519,3.17951482,0.02055052,0.40480056,0.65782013,2.17385669,0.52946133,0.00000000,0.39584309,0.01169377
-2.76438219,3.12126770,0.01947501,0.39256649,0.64279260,2.14430563,0.52195342,0.00000000,0.38317381,0.01127825
-2.75837919,3.06468031,0.01835334,0.38097701,0.62851997,2.11507007,0.51523937,0.00000000,0.37082031,0.01087528
-2.75237619,3.01029765,0.01719802,0.37019232,0.61521829,2.08626415,0.50937838,0.00000000,0.35896791,0.01048974
-2.74637319,2.95870546,0.01602228,0.36036787,0.60310699,2.05805442,0.50442679,0.00000000,0.34779597,0.01012639
-2.74037019,2.91050119,0.01483963,0.35164915,0.59239819,2.03064717,0.50043250,0.00000000,0.33747177,0.00978971
-2.73436718,2.86626335,0.01366339,0.34416649,0.58328561,2.00427400,0.49742932,0.00000000,0.32814456,0.00948371
-2.72836418,2.82652065,0.01250633,0.33802998,0.57593358,1.97917619,0.49543162,0.00000000,0.31994028,0.00921178
-2.72236118,2.79172250,0.01138023,0.33332494,0.57046685,1.95558888,0.49442968,0.00000000,0.31295680,0.00897655
-2.71635818,2.76221216,0.01029568,0.33010794,0.56696146,1.93372569,0.49438591,0.00000000,0.30726028,0.00877978
-2.71035518,2.73820398,0.00926177,0.32840354,0.56543745,1.91376460,0.49523228,0.00000000,0.30288245,0.00862227
-2.70435218,2.71976569,0.00828602,0.32820206,0.56585357,1.89583582,0.49686908,0.00000000,0.29981912,0.00850381
-2.69834917,2.70680688,0.00737424,0.32945832,0.56810445,1.88001214,0.49916523,0.00000000,0.29802996,0.00842316
-2.69234617,2.69907405,0.00653056,0.33209159,0.57202036,1.86630236,0.50196008,0.00000000,0.29743951,0.00837805
-2.68634317,2.69615273,0.00575749,0.33598668,0.57736967,1.85464791,0.50506664,0.00000000,0.29793945,0.00836527
-2.68034017,2.69747653,0.00505599,0.34099627,0.58386399,1.84492296,0.50827629,0.00000000,0.29939200,0.00838073
-2.67433717,2.70234276,0.00442567,0.34694434,0.59116573,1.83693773,0.51136463,0.00000000,0.30163441,0.00841962
-2.66833417,2.70993399,0.00386492,0.35363068,0.59889795,1.83044494,0.51409821,0.00000000,0.30448420,0.00847650
-2.66233117,2.71934440,0.00337110,0.36083632,0.60665593,1.82514881,0.51624200,0.00000000,0.30774517,0.00854551
-2.65632816,2.72960975,0.00294081,0.36832955,0.61402008,1.82071610,0.51756708,0.00000000,0.31121375,0.00862057
-2.65032516,2.73973957,0.00256999,0.37587261,0.62056964,1.81678848,0.51785836,0.00000000,0.31468553,0.00869553
-2.64432216,2.74874987,0.00225419,0.38322840,0.62589657,1.81299555,0.51692178,0.00000000,0.31796175,0.00876439
-2.63831916,2.75569507,0.00198868,0.39016734,0.62961901,1.80896760,0.51459094,0.00000000,0.32085542,0.00882148
-2.63231616,2.75969741,0.00176866,0.39647380,0.63139384,1.80434763,0.51073260,0.00000000,0.32319690,0.00886163
-2.62631316,2.75997281,0.00158933,0.40195209,0.63092773,1.79880180,0.50525097,0.00000000,0.32483872,0.00888033
-2.62031016,2.75585194,0.00144603,0.40643164,0.62798625,1.79202796,0.49809055,0.00000000,0.32565955,0.00887382
-2.61430715,2.74679586,0.00133434,0.40977126,0.62240078,1.78376188,0.48923745,0.00000000,0.32556708,0.00883922
-2.60830415,2.73240583,0.00125009,0.41186235,0.61407291,1.77378107,0.47871915,0.00000000,0.32449994,0.00877457
-2.60230115,2.71242721,0.00118946,0.41263101,0.60297624,1.76190625,0.46660281,0.00000000,0.32242846,0.00867886
-2.59629815,2.68674777,0.00114897,0.41203893,0.58915562,1.74800063,0.45299213,0.00000000,0.31935452,0.00855201
-2.59029515,2.65539107,0.00112552,0.41008329,0.57272390,1.73196752,0.43802313,0.00000000,0.31531045,0.00839482
-2.58429215,2.61850573,0.00111642,0.40679550,0.55385655,1.71374662,0.42185895,0.00000000,0.31035710,0.00820894
-2.57828914,2.57635166,0.00111938,0.40223917,0.53278435,1.69330962,0.40468403,0.00000000,0.30458140,0.00799674
-2.57228614,2.52928436,0.00113251,0.39650725,0.50978459,1.67065579,0.38669795,0.00000000,0.29809334,0.00776123
-2.56628314,2.47773853,0.00115438,0.38971866,0.48517129,1.64580790,0.36810916,0.00000000,0.29102277,0.00750590
-2.56028014,2.42221198,0.00118400,0.38201452,0.45928481,1.61880917,0.34912905,0.00000000,0.28351599,0.00723465
-2.55427714,2.36325073,0.00122085,0.37355408,0.43248131,1.58972142,0.32996640,0.00000000,0.27573243,0.00695160
-2.54827414,2.30143609,0.00126495,0.36451069,0.40512266,1.55862482,0.31082255,0.00000000,0.26784133,0.00666103
-2.54227114,2.23737421,0.00131682,0.35506770,0.37756684,1.52561911,0.29188745,0.00000000,0.26001871,0.00636722
-2.53626813,2.17168807,0.00137760,0.34541453,0.35015956,1.49082626,0.27333655,0.00000000,0.25244443,0.00607437
-2.53026513,2.10501209,0.00144903,0.33574297,0.32322694,1.45439438,0.25532874,0.00000000,0.24529954,0.00578654
-2.52426213,2.03798891,0.00153353,0.32624357,0.29706977,1.41650232,0.23800514,0.00000000,0.23876373,0.00550750
-2.51825913,1.97126786,0.00163418,0.31710239,0.27195911,1.37736464,0.22148881,0.00000000,0.23301288,0.00524077
-2.51225613,1.90550449,0.00175478,0.30849782,0.24813346,1.33723632,0.20588520,0.00000000,0.22821665,0.00498948
-2.50625313,1.84136043,0.00189984,0.30059762,0.22579727,1.29641679,0.19128315,0.00000000,0.22453598,0.00475642
-2.50025013,1.77950294,0.00207455,0.29355608,0.20512075,1.25525253,0.17775637,0.00000000,0.22212056,0.00454396
-2.49424712,1.72060339,0.00228477,0.28751131,0.18624075,1.21413816,0.16536515,0.00000000,0.22110599,0.00435405
-2.48824412,1.66533417,0.00253691,0.28258264,0.16926248,1.17351531,0.15415814,0.00000000,0.22161093,0.00418823
-2.48224112,1.61436375,0.00283784,0.27886814,0.15426185,1.13386930,0.14417409,0.00000000,0.22373404,0.00404761
-2.47623812,1.56834946,0.00319478,0.27644236,0.14128825,1.09572348,0.13544332,0.00000000,0.22755078,0.00393284
-2.47023512,1.52792816,0.00361505,0.27535433,0.13036736,1.05963112,0.12798898,0.00000000,0.23311043,0.00384418
-2.46423212,1.49370493,0.00410593,0.27562593,0.12150402,1.02616523,0.12182777,0.00000000,0.24043311,0.00378144
-2.45822911,1.46624008,0.00467432,0.27725068,0.11468481,0.99590646,0.11697039,0.00000000,0.24950727,0.00374400
-2.45222611,1.44603504,0.00532652,0.28019325,0.10988028,0.96942941,0.11342141,0.00000000,0.26028775,0.00373084
-2.44622311,1.43351763,0.00606791,0.28438957,0.10704671,0.94728788,0.11117881,0.00000000,0.27269449,0.00374057
-2.44022011,1.42902754,0.00690258,0.28974785,0.10612736,0.92999946,0.11023318,0.00000000,0.28661230,0.00377139
-2.43421711,1.43280253,0.00783307,0.29615042,0.10705323,0.91803007,0.11056657,0.00000000,0.30189159,0.00382120
-2.42821411,1.44496618,0.00886000,0.30345655,0.10974334,0.91177882,0.11215120,0.00000000,0.31835037,0.00388756
-2.42221111,1.46551773,0.00998179,0.31150613,0.11410464,0.91156385,0.11494816,0.00000000,0.33577740,0.00396781
-2.41620810,1.49432456,0.01119442,0.32012420,0.12003166,0.91760956,0.11890603,0.00000000,0.35393665,0.00405909
-2.41020510,1.53111771,0.01249126,0.32912616,0.12740595,0.93003569,0.12395981,0.00000000,0.37257273,0.00415840
-2.40420210,1.57549090,0.01386290,0.33832345,0.13609563,0.94884864,0.13003006,0.00000000,0.39141739,0.00426270
-2.39819910,1.62690291,0.01529715,0.34752958,0.14595500,0.97393549,0.13702240,0.00000000,0.41019659,0.00436894
-2.39219610,1.68468367,0.01677913,0.35656599,0.15682451,1.00506082,0.14482753,0.00000000,0.42863808,0.00447420
-2.38619310,1.74804369,0.01829140,0.36526782,0.16853110,1.04186672,0.15332177,0.00000000,0.44647897,0.00457570
-2.38019010,1.81608674,0.01981428,0.37348885,0.18088911,1.08387596,0.16236814,0.00000000,0.46347301,0.00467093
-2.37418709,1.88782534,0.02132623,0.38110572,0.19370175,1.13049857,0.17181801,0.00000000,0.47939723,0.00475764
-2.36818409,1.96219877,0.02280434,0.38802095,0.20676320,1.18104156,0.18151337,0.00000000,0.49405757,0.00483397
-2.36218109,2.03809285,0.02422492,0.39416467,0.21986136,1.23472179,0.19128951,0.00000000,0.50729327,0.00489842
-2.35617809,2.11436125,0.02556414,0.39949495,0.23278111,1.29068171,0.20097825,0.00000000,0.51897968,0.00494990
-2.35017509,2.18984759,0.02679872,0.40399666,0.24530812,1.34800754,0.21041140,0.00000000,0.52902960,0.00498774
-2.34417209,2.26340780,0.02790664,0.40767896,0.25723301,1.40574962,0.21942453,0.00000000,0.53739282,0.00501162
-2.33816908,2.33393228,0.02886785,0.41057159,0.26835573,1.46294432,0.22786077,0.00000000,0.54405420,0.00502163
-2.33216608,2.40036740,0.02966492,0.41272010,0.27849002,1.51863691,0.23557463,0.00000000,0.54903024,0.00501813
-2.32616308,2.46173580,0.03028364,0.41418052,0.28746775,1.57190485,0.24243554,0.00000000,0.55236456,0.00500178
-2.32016008,2.51715527,0.03071347,0.41501353,0.29514297,1.62188079,0.24833121,0.00000000,0.55412256,0.00497339
-2.31415708,2.56585580,0.03094797,0.41527881,0.30139553,1.66777466,0.25317040,0.00000000,0.55438550,0.00493393
-2.30815408,2.60719460,0.03098501,0.41502973,0.30613406,1.70889411,0.25688524,0.00000000,0.55324469,0.00488442
-2.30215108,2.64066885,0.03082683,0.41430881,0.30929827,1.74466287,0.25943292,0.00000000,0.55079579,0.00482588
-2.29614807,2.66592600,0.03048001,0.41314431,0.31086039,1.77463627,0.26079663,0.00000000,0.54713395,0.00475926
-2.29014507,2.68277156,0.02995523,0.41154800,0.31082579,1.79851359,0.26098582,0.00000000,0.54234977,0.00468543
-2.28414207,2.69117406,0.02926690,0.40951443,0.30923263,1.81614681,0.26003575,0.00000000,0.53652649,0.00460512
-2.27813907,2.69126725,0.02843273,0.40702161,0.30615068,1.82754545,0.25800627,0.00000000,0.52973838,0.00451892
-2.27213607,2.68334935,0.02747308,0.40403311,0.30167930,1.83287741,0.25498005,0.00000000,0.52205051,0.00442726
-2.26613307,2.66787919,0.02641035,0.40050132,0.29594466,1.83246566,0.25106007,0.00000000,0.51351958,0.00433044
-2.26013007,2.64546932,0.02526823,0.39637175,0.28909629,1.82678097,0.24636677,0.00000000,0.50419590,0.00422865
-2.25412706,2.61687592,0.02407098,0.39158795,0.28130318,1.81643085,0.24103462,0.00000000,0.49412608,0.00412200
-2.24812406,2.58298569,0.02284276,0.38609674,0.27274942,1.80214495,0.23520858,0.00000000,0.48335617,0.00401055
-2.24212106,2.54479977,0.02160687,0.37985338,0.26362964,1.78475753,0.22904022,0.00000000,0.47193500,0.00389437
-2.23611806,2.50341483,0.02038519,0.37282632,0.25414439,1.76518736,0.22268387,0.00000000,0.45991730,0.00377357
-2.23011506,2.46000195,0.01919759,0.36500124,0.24449555,1.74441583,0.21629278,0.00000000,0.44736636,0.00364833
-2.22411206,2.41578336,0.01806155,0.35638403,0.23488190,1.72346384,0.21001552,0.00000000,0.43435597,0.00351894
-2.21810905,2.37200797,0.01699177,0.34700263,0.22549511,1.70336827,0.20399254,0.00000000,0.42097141,0.00338583
-2.21210605,2.32992603,0.01599999,0.33690760,0.21651602,1.68515875,0.19835319,0.00000000,0.40730949,0.00324955
-2.20610305,2.29076393,0.01509485,0.32617135,0.20811154,1.66983537,0.19321314,0.00000000,0.39347748,0.00311081
-2.20010005,2.25569969,0.01428193,0.31488616,0.20043205,1.65834811,0.18867230,0.00000000,0.37959117,0.00297043
-2.19409705,2.22583997,0.01356381,0.30316121,0.19360949,1.65157838,0.18481332,0.00000000,0.36577201,0.00282937
-2.18809405,2.20219938,0.01294031,0.29111872,0.18775596,1.65032323,0.18170067,0.00000000,0.35214369,0.00268866
-2.18209105,2.18568246,0.01240872,0.27888947,0.18296314,1.65528253,0.17938028,0.00000000,0.33882832,0.00254936
-2.17608804,2.17706913,0.01196419,0.26660814,0.17930217,1.66704913,0.17787975,0.00000000,0.32594250,0.00241257
-2.17008504,2.17700356,0.01160004,0.25440855,0.17682414,1.68610220,0.17720917,0.00000000,0.31359352,0.00227936
-2.16408204,2.18598679,0.01130824,0.24241918,0.17556114,1.71280337,0.17736232,0.00000000,0.30187596,0.00215074
-2.15807904,2.20437294,0.01107978,0.23075926,0.17552761,1.74739554,0.17831837,0.00000000,0.29086890,0.00202761
-2.15207604,2.23236880,0.01090511,0.21953543,0.17672211,1.79000388,0.18004384,0.00000000,0.28063387,0.00191076
-2.14607304,2.27003622,0.01077454,0.20883929,0.17912923,1.84063847,0.18249484,0.00000000,0.27121365,0.00180084
-2.14007004,2.31729709,0.01067861,0.19874580,0.18272162,1.89919831,0.18561943,0.00000000,0.26263193,0.00169834
-2.13406703,2.37393994,0.01060841,0.18931252,0.18746199,1.96547591,0.18935993,0.00000000,0.25489387,0.00160357
-2.12806403,2.43962792,0.01055587,0.18057974,0.19330493,2.03916228,0.19365524,0.00000000,0.24798737,0.00151669
-2.12206103,2.51390731,0.01051402,0.17257128,0.20019862,2.11985182,0.19844289,0.00000000,0.24188499,0.00143772
-2.11605803,2.59621636,0.01047709,0.16529595,0.20808604,2.20704698,0.20366094,0.00000000,0.23654643,0.00136651
-2.11005503,2.68589394,0.01044067,0.15874942,0.21690602,2.30016263,0.20924946,0.00000000,0.23192120,0.00130279
-2.10405203,2.78218786,0.01040176,0.15291646,0.22659373,2.39853008,0.21515169,0.00000000,0.22795149,0.00124620
-2.09804902,2.88426298,0.01035873,0.14777322,0.23708083,2.50140120,0.22131484,0.00000000,0.22457508,0.00119630
-2.09204602,2.99120909,0.01031130,0.14328961,0.24829527,2.60795275,0.22769050,0.00000000,0.22172793,0.00115259
-2.08604302,3.10204897,0.01026042,0.13943159,0.26016075,2.71729148,0.23423470,0.00000000,0.21934663,0.00111452
-2.08004002,3.21574696,0.01020812,0.13616320,0.27259595,2.82846037,0.24090765,0.00000000,0.21737041,0.00108156
-2.07403702,3.33121845,0.01015738,0.13344839,0.28551363,2.94044659,0.24767328,0.00000000,0.21574283,0.00105315
-2.06803402,3.44734090,0.01011189,0.13125258,0.29881981,3.05219137,0.25449858,0.00000000,0.21441296,0.00102879
-2.06203102,3.56296643,0.01007590,0.12954390,0.31241298,3.16260245,0.26135280,0.00000000,0.21333626,0.00100799
-2.05602801,3.67693673,0.01005396,0.12829418,0.32618364,3.27056882,0.26820668,0.00000000,0.21247508,0.00099030
