energy_ev,total_up,Ga_p_up,Ga_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.30365183,1.58558688,0.06426771,0.00000000,0.65376507,0.83566115,0.00412308,1.03748512
-5.29764882,1.53784160,0.06468521,0.00000000,0.62778039,0.80506995,0.00435240,0.99982945
-5.29164582,1.48898621,0.06497070,0.00000000,0.60172168,0.77398558,0.00460486,0.96192380
-5.28564282,1.43991712,0.06511913,0.00000000,0.57604210,0.74298391,0.00487822,0.92446254
-5.27963982,1.39147769,0.06512535,0.00000000,0.55115636,0.71260602,0.00517041,0.88808544
-5.27363682,1.34444372,0.06498437,0.00000000,0.52743301,0.68334758,0.00547967,0.85336550
-5.26763382,1.29951288,0.06469170,0.00000000,0.50518897,0.65565044,0.00580472,0.82080015
-5.26163082,1.25729829,0.06424379,0.00000000,0.48468632,0.62989674,0.00614491,0.79080571
-5.25562781,1.21832593,0.06363842,0.00000000,0.46613146,0.60640548,0.00650033,0.76371529
-5.24962481,1.18303599,0.06287524,0.00000000,0.44967627,0.58543153,0.00687198,0.73977977
-5.24362181,1.15178744,0.06195616,0.00000000,0.43542142,0.56716676,0.00726179,0.71917155
-5.23761881,1.12486533,0.06088585,0.00000000,0.42342127,0.55174325,0.00767266,0.70199078
-5.23161581,1.10249035,0.05967209,0.00000000,0.41369022,0.53923799,0.00810851,0.68827340
-5.22561281,1.08482956,0.05832614,0.00000000,0.40621013,0.52967889,0.00857414,0.67800062
-5.21960980,1.07200790,0.05686293,0.00000000,0.40093836,0.52305161,0.00907514,0.67110910
-5.21360680,1.06411935,0.05530117,0.00000000,0.39781614,0.51930679,0.00961771,0.66750147
-5.20760380,1.06123726,0.05366332,0.00000000,0.39677673,0.51836735,0.01020841,0.66705639
-5.20160080,1.06342308,0.05197540,0.00000000,0.39775311,0.52013534,0.01085390,0.66963801
-5.19559780,1.07073282,0.05026665,0.00000000,0.40068469,0.52449821,0.01156058,0.67510403
-5.18959480,1.08322092,0.04856901,0.00000000,0.40552283,0.53133401,0.01233424,0.68331233
-5.18359180,1.10094117,0.04691649,0.00000000,0.41223473,0.54051548,0.01317971,0.69412573
-5.17758879,1.12394439,0.04534436,0.00000000,0.42080560,0.55191276,0.01410044,0.70741475
-5.17158579,1.15227314,0.04388826,0.00000000,0.43123883,0.56539470,0.01509821,0.72305838
-5.16558279,1.18595327,0.04258314,0.00000000,0.44355410,0.58082884,0.01617273,0.74094282
-5.15957979,1.22498302,0.04146229,0.00000000,0.45778351,0.59808006,0.01732146,0.76095838
-5.15357679,1.26931988,0.04055616,0.00000000,0.47396574,0.61700804,0.01853937,0.78299475
-5.14757379,1.31886604,0.03989135,0.00000000,0.49213853,0.63746389,0.01981884,0.80693498
-5.14157079,1.37345307,0.03948955,0.00000000,0.51232975,0.65928610,0.02114967,0.83264855
-5.13556778,1.43282690,0.03936666,0.00000000,0.53454751,0.68229620,0.02251914,0.85998396
-5.12956478,1.49663379,0.03953193,0.00000000,0.55876980,0.70629448,0.02391221,0.88876142
-5.12356178,1.56440845,0.03998740,0.00000000,0.58493429,0.73105615,0.02531183,0.91876611
-5.11755878,1.63556526,0.04072745,0.00000000,0.61292879,0.75632827,0.02669931,0.94974246
-5.11155578,1.70939332,0.04173856,0.00000000,0.64258311,0.78182786,0.02805476,0.98139010
-5.10555278,1.78505627,0.04299942,0.00000000,0.67366297,0.80724143,0.02935766,1.01336180
-5.09954977,1.86159735,0.04448119,0.00000000,0.70586630,0.83222625,0.03058740,1.04526372
-5.09354677,1.93795018,0.04614805,0.00000000,0.73882267,0.85641338,0.03172387,1.07665839
-5.08754377,2.01295528,0.04795803,0.00000000,0.77209602,0.87941272,0.03274808,1.10707035
-5.08154077,2.08538218,0.04986406,0.00000000,0.80519079,0.90081984,0.03364266,1.13599452
-5.07553777,2.15395672,0.05181516,0.00000000,0.83756164,0.92022461,0.03439245,1.16290714
-5.06953477,2.21739260,0.05375792,0.00000000,0.86862632,0.93722123,0.03498492,1.18727886
-5.06353177,2.27442627,0.05563799,0.00000000,0.89778146,0.95141938,0.03541053,1.20858959
-5.05752876,2.32385372,0.05740168,0.00000000,0.92442053,0.96245609,0.03566301,1.22634444
-5.05152576,2.36456775,0.05899759,0.00000000,0.94795328,0.97000761,0.03573955,1.24009005
-5.04552276,2.39559401,0.06037815,0.00000000,0.96782587,0.97380099,0.03564080,1.24943062
-5.03951976,2.41612421,0.06150106,0.00000000,0.98354052,0.97362458,0.03537090,1.25404272
-5.03351676,2.42554493,0.06233056,0.00000000,0.99467399,0.96933708,0.03493725,1.25368822
-5.02751376,2.42346057,0.06283848,0.00000000,1.00089373,0.96087451,0.03435028,1.24822460
-5.02151076,2.40970925,0.06300501,0.00000000,1.00197102,0.94825480,0.03362313,1.23761217
-5.01550775,2.38437086,0.06281919,0.00000000,0.99779040,0.93157968,0.03277122,1.22191760
-5.00950475,2.34776673,0.06227908,0.00000000,0.98835486,0.91103376,0.03181182,1.20131373
-5.00350175,2.30045091,0.06139159,0.00000000,0.97378664,0.88688065,0.03076353,1.17607552
-4.99749875,2.24319343,0.06017206,0.00000000,0.95432346,0.85945649,0.02964581,1.14657233
-4.99149575,2.17695627,0.05864354,0.00000000,0.93031058,0.82916093,0.02847848,1.11325695
-4.98549275,2.10286323,0.05683576,0.00000000,0.90218899,0.79644611,0.02728123,1.07665181
-4.97948974,2.02216503,0.05478404,0.00000000,0.87048041,0.76180406,0.02607320,1.03733312
-4.97348674,1.93620135,0.05252798,0.00000000,0.83576982,0.72575309,0.02487261,0.99591372
-4.96748374,1.84636141,0.05011004,0.00000000,0.79868647,0.68882372,0.02369640,0.95302526
-4.96148074,1.75404481,0.04757424,0.00000000,0.75988410,0.65154483,0.02256002,0.90930070
-4.95547774,1.66062428,0.04496474,0.00000000,0.72002142,0.61443039,0.02147717,0.86535774
-4.94947474,1.56741158,0.04232466,0.00000000,0.67974350,0.57796743,0.02045975,0.82178371
-4.94347174,1.47562791,0.03969490,0.00000000,0.63966492,0.54260552,0.01951772,0.77912263
-4.93746873,1.38637935,0.03711325,0.00000000,0.60035504,0.50874802,0.01865912,0.73786459
-4.93146573,1.30063807,0.03461363,0.00000000,0.56232592,0.47674532,0.01789010,0.69843767
-4.92546273,1.21922937,0.03222551,0.00000000,0.52602314,0.44689015,0.01721495,0.66120250
-4.91945973,1.14282439,0.02997361,0.00000000,0.49181935,0.41941479,0.01663622,0.62644925
-4.91345673,1.07193812,0.02787770,0.00000000,0.46001077,0.39449022,0.01615480,0.59439693
-4.90745373,1.00693217,0.02595267,0.00000000,0.43081624,0.37222683,0.01577003,0.56519464
-4.90145073,0.94802145,0.02420867,0.00000000,0.40437857,0.35267670,0.01547980,0.53892447
-4.89544772,0.89528410,0.02265148,0.00000000,0.38076786,0.33583696,0.01528066,0.51560566
-4.88944472,0.84867391,0.02128283,0.00000000,0.35998642,0.32165417,0.01516794,0.49519972
-4.88344172,0.80803427,0.02010099,0.00000000,0.34197493,0.31002939,0.01513579,0.47761626
-4.87743872,0.77311326,0.01910123,0.00000000,0.32661943,0.30082382,0.01517736,0.46271918
-4.87143572,0.74357928,0.01827644,0.00000000,0.31375899,0.29386479,0.01528483,0.45033316
-4.86543272,0.71903663,0.01761765,0.00000000,0.30319359,0.28895195,0.01544956,0.44025024
-4.85942971,0.69904097,0.01711465,0.00000000,0.29469225,0.28586370,0.01566225,0.43223657
-4.85342671,0.68311436,0.01675649,0.00000000,0.28800108,0.28436360,0.01591306,0.42603909
-4.84742371,0.67075962,0.01653199,0.00000000,0.28285119,0.28420681,0.01619180,0.42139232
-4.84142071,0.66147412,0.01643022,0.00000000,0.27896644,0.28514645,0.01648815,0.41802511
-4.83541771,0.65476274,0.01644093,0.00000000,0.27607086,0.28693979,0.01679189,0.41566747
-4.82941471,0.65014993,0.01655488,0.00000000,0.27389569,0.28935419,0.01709316,0.41405719
-4.82341171,0.64719079,0.01676415,0.00000000,0.27218606,0.29217269,0.01738268,0.41294636
-4.81740870,0.64548098,0.01706241,0.00000000,0.27070710,0.29519901,0.01765208,0.41210758
-4.81140570,0.64466515,0.01744504,0.00000000,0.26924954,0.29826200,0.01789407,0.41133961
-4.80540270,0.64444386,0.01790931,0.00000000,0.26763446,0.30121920,0.01810273,0.41047239
-4.79939970,0.64457868,0.01845433,0.00000000,0.26571744,0.30395949,0.01827365,0.40937114
-4.79339670,0.64489524,0.01908106,0.00000000,0.26339171,0.30640467,0.01840405,0.40793940
-4.78739370,0.64528423,0.01979222,0.00000000,0.26059036,0.30850988,0.01849291,0.40612083
-4.78139070,0.64570024,0.02059214,0.00000000,0.25728760,0.31026293,0.01854092,0.40389977
-4.77538769,0.64615847,0.02148652,0.00000000,0.25349891,0.31168238,0.01855045,0.40130031
-4.76938469,0.64672960,0.02248225,0.00000000,0.24928027,0.31281469,0.01852540,0.39838423
-4.76338169,0.64753291,0.02358716,0.00000000,0.24472640,0.31373043,0.01847105,0.39524760
-4.75737869,0.64872821,0.02480974,0.00000000,0.23996811,0.31451981,0.01839382,0.39201645
-4.75137569,0.65050696,0.02615896,0.00000000,0.23516896,0.31528778,0.01830097,0.38884165
-4.74537269,0.65308299,0.02764405,0.00000000,0.23052120,0.31614897,0.01820039,0.38589332
-4.73936968,0.65668343,0.02927432,0.00000000,0.22624134,0.31722272,0.01810023,0.38335505
-4.73336668,0.66154025,0.03105908,0.00000000,0.22256524,0.31862851,0.01800869,0.38141815
-4.72736368,0.66788279,0.03300756,0.00000000,0.21974307,0.32048189,0.01793374,0.38027629
-4.72136068,0.67593152,0.03512888,0.00000000,0.21803401,0.32289121,0.01788296,0.38012066
-4.71535768,0.68589324,0.03743203,0.00000000,0.21770091,0.32595519,0.01786331,0.38113576
-4.70935468,0.69795759,0.03992591,0.00000000,0.21900484,0.32976127,0.01788108,0.38349589
-4.70335168,0.71229482,0.04261921,0.00000000,0.22219957,0.33438477,0.01794181,0.38736226
-4.69734867,0.72905436,0.04552043,0.00000000,0.22752591,0.33988873,0.01805024,0.39288066
-4.69134567,0.74836403,0.04863763,0.00000000,0.23520592,0.34632413,0.01821039,0.40017946
-4.68534267,0.77032914,0.05197821,0.00000000,0.24543692,0.35373040,0.01842551,0.40936781
-4.67933967,0.79503126,0.05554846,0.00000000,0.25838531,0.36213584,0.01869818,0.42053365
-4.67333667,0.82252614,0.05935307,0.00000000,0.27418030,0.37155784,0.01903032,0.43374153
-4.66733367,0.85284040,0.06339440,0.00000000,0.29290744,0.38200257,0.01942320,0.44902999
-4.66133067,0.88596690,0.06767176,0.00000000,0.31460241,0.39346416,0.01987745,0.46640837
-4.65532766,0.92185881,0.07218045,0.00000000,0.33924499,0.40592307,0.02039297,0.48585318
-4.64932466,0.96042250,0.07691091,0.00000000,0.36675366,0.41934401,0.02096887,0.50730410
-4.64332166,1.00150972,0.08184779,0.00000000,0.39698123,0.43367315,0.02160339,0.53065977
-4.63731866,1.04490965,0.08696919,0.00000000,0.42971165,0.44883519,0.02229367,0.55577380
-4.63131566,1.09034160,0.09224598,0.00000000,0.46465865,0.46473030,0.02303571,0.58245138
-4.62531266,1.13744907,0.09764148,0.00000000,0.50146638,0.48123143,0.02382416,0.61044684
-4.61930965,1.18579616,0.10311135,0.00000000,0.53971252,0.49818230,0.02465221,0.63946272
-4.61330665,1.23486708,0.10860389,0.00000000,0.57891390,0.51539641,0.02551157,0.66915069
-4.60730365,1.28406932,0.11406076,0.00000000,0.61853496,0.53265744,0.02639238,0.69911473
-4.60130065,1.33274113,0.11941808,0.00000000,0.65799877,0.54972123,0.02728335,0.72891670
-4.59529765,1.38016332,0.12460798,0.00000000,0.69670062,0.56631948,0.02817187,0.75808442
-4.58929465,1.42557538,0.12956046,0.00000000,0.73402367,0.58216525,0.02904422,0.78612226
-4.58329165,1.46819549,0.13420554,0.00000000,0.76935614,0.59696010,0.02988596,0.81252377
-4.57728864,1.50724357,0.13847564,0.00000000,0.80210943,0.61040264,0.03068223,0.83678608
-4.57128564,1.54196654,0.14230803,0.00000000,0.83173634,0.62219807,0.03141826,0.85842534
-4.56528264,1.57166434,0.14564714,0.00000000,0.85774859,0.63206843,0.03207983,0.87699267
-4.55927964,1.59571546,0.14844677,0.00000000,0.87973267,0.63976275,0.03265376,0.89208950
-4.55327664,1.61360056,0.15067199,0.00000000,0.89736336,0.64506676,0.03312837,0.90338190
-4.54727364,1.62492273,0.15230048,0.00000000,0.91041413,0.64781148,0.03349394,0.91061272
-4.54127064,1.62942324,0.15332354,0.00000000,0.91876381,0.64788019,0.03374300,0.91361108
-4.53526763,1.62699182,0.15374635,0.00000000,0.92239926,0.64521343,0.03387064,0.91229863
-4.52926463,1.61767076,0.15358771,0.00000000,0.92141378,0.63981156,0.03387465,0.90669207
-4.52326163,1.60165261,0.15287917,0.00000000,0.91600144,0.63173488,0.03375550,0.89690198
-4.51725863,1.57927163,0.15166362,0.00000000,0.90644758,0.62110117,0.03351630,0.88312772
-4.51125563,1.55098932,0.14999342,0.00000000,0.89311600,0.60808087,0.03316253,0.86564907
-4.50525263,1.51737514,0.14792822,0.00000000,0.87643365,0.59289012,0.03270179,0.84481467
-4.49924962,1.47908325,0.14553246,0.00000000,0.85687353,0.57578210,0.03214337,0.82102819
-4.49324662,1.43682695,0.14287299,0.00000000,0.83493680,0.55703719,0.03149780,0.79473295
-4.48724362,1.39135189,0.14001655,0.00000000,0.81113498,0.53695244,0.03077638,0.76639569
-4.48124062,1.34340987,0.13702766,0.00000000,0.78597320,0.51583100,0.02999072,0.73649044
-4.47523762,1.29373425,0.13396663,0.00000000,0.75993513,0.49397205,0.02915226,0.70548336
-4.46923462,1.24301845,0.13088816,0.00000000,0.73347041,0.47166162,0.02827192,0.67381902
-4.46323162,1.19189822,0.12784025,0.00000000,0.70698477,0.44916485,0.02735976,0.64190896
-4.45722861,1.14093839,0.12486361,0.00000000,0.68083329,0.42671997,0.02642474,0.61012275
-4.45122561,1.09062440,0.12199160,0.00000000,0.65531672,0.40453397,0.02547457,0.57878174
-4.44522261,1.04135853,0.11925044,0.00000000,0.63068056,0.38278036,0.02451570,0.54815574
-4.43921961,0.99346047,0.11665983,0.00000000,0.60711681,0.36159858,0.02355332,0.51846226
-4.43321661,0.94717167,0.11423371,0.00000000,0.58476766,0.34109509,0.02259150,0.48986810
-4.42721361,0.90266267,0.11198125,0.00000000,0.56373061,0.32134587,0.02163331,0.46249294
-4.42121061,0.86004246,0.10990774,0.00000000,0.54406454,0.30239987,0.02068109,0.43641437
-4.41520760,0.81936898,0.10801543,0.00000000,0.52579592,0.28428323,0.01973662,0.41167389
-4.40920460,0.78065989,0.10630421,0.00000000,0.50892486,0.26700373,0.01880137,0.38828329
-4.40320160,0.74390265,0.10477211,0.00000000,0.49343033,0.25055531,0.01787668,0.36623106
-4.39719860,0.70906351,0.10341543,0.00000000,0.47927448,0.23492227,0.01696395,0.34548835
-4.39119560,0.67609475,0.10222875,0.00000000,0.46640573,0.22008292,0.01606477,0.32601411
-4.38519260,0.64494000,0.10120467,0.00000000,0.45476067,0.20601261,0.01518093,0.30775946
-4.37918959,0.61553763,0.10033333,0.00000000,0.44426489,0.19268596,0.01431455,0.29067081
-4.37318659,0.58782233,0.09960191,0.00000000,0.43483295,0.18007831,0.01346797,0.27469214
-4.36718359,0.56172513,0.09899409,0.00000000,0.42636781,0.16816653,0.01264370,0.25976626
-4.36118059,0.53717233,0.09848958,0.00000000,0.41876001,0.15692912,0.01184435,0.24583527
-4.35517759,0.51408383,0.09806380,0.00000000,0.41188707,0.14634589,0.01107252,0.23284057
-4.34917459,0.49237124,0.09768780,0.00000000,0.40561333,0.13639726,0.01033063,0.22072240
-4.34317159,0.47193634,0.09732847,0.00000000,0.39979059,0.12706350,0.00962083,0.20941932
-4.33716858,0.45267010,0.09694907,0.00000000,0.39425965,0.11832382,0.00894491,0.19886782
-4.33116558,0.43445281,0.09650999,0.00000000,0.38885299,0.11015563,0.00830416,0.18900208
-4.32516258,0.41715511,0.09596997,0.00000000,0.38339835,0.10253407,0.00769937,0.17975411
-4.31915958,0.40064028,0.09528736,0.00000000,0.37772332,0.09543168,0.00713079,0.17105435
-4.31315658,0.38476753,0.09442174,0.00000000,0.37166059,0.08881848,0.00659811,0.16283263
-4.30715358,0.36939610,0.09333550,0.00000000,0.36505360,0.08266230,0.00610053,0.15501944
