energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-2.86643322,2.14948366,0.00110885,0.12018623,0.37960050,1.69626746,0.00655829,0.09132720,0.19920264,0.16406250
-2.86043022,2.22009681,0.00120452,0.12777606,0.38347857,1.73608430,0.00704114,0.09426133,0.21338110,0.17448938
-2.85442721,2.29539629,0.00130760,0.13570397,0.38766744,1.77917319,0.00755252,0.09738257,0.22799860,0.18532928
-2.84842421,2.37437043,0.00141705,0.14385925,0.39209006,1.82495291,0.00808535,0.10066051,0.24285226,0.19642689
-2.84242121,2.45577623,0.00153163,0.15211805,0.39664330,1.87266856,0.00863157,0.10405392,0.25771656,0.20760860
-2.83641821,2.53815700,0.00164987,0.16034625,0.40119828,1.92139849,0.00918226,0.10751109,0.27234836,0.21868647
-2.83041521,2.61987198,0.00177013,0.16840293,0.40560230,1.97007087,0.00972790,0.11097086,0.28649305,0.22946311
-2.82441221,2.69913728,0.00189059,0.17614427,0.40968238,2.01748941,0.01025855,0.11436402,0.29989157,0.23973709
-2.81840920,2.77407665,0.00200930,0.18342781,0.41325033,2.06236726,0.01076417,0.11761534,0.31228800,0.24930900
-2.81240620,2.84278003,0.00212426,0.19011681,0.41610907,2.10336781,0.01123486,0.12064588,0.32343753,0.25798748
-2.80640320,2.90336726,0.00223343,0.19608462,0.41805997,2.13915044,0.01166117,0.12337570,0.33311433,0.26559544
-2.80040020,2.95405404,0.00233483,0.20121875,0.41891077,2.16841911,0.01203440,0.12572671,0.34111905,0.27197584
-2.79439720,2.99321705,0.00242660,0.20542458,0.41848375,2.18997135,0.01234685,0.12762557,0.34728561,0.27699694
-2.78839420,3.01945507,0.00250705,0.20862850,0.41662371,2.20274529,0.01259207,0.12900653,0.35148690,0.28055680
-2.78239120,3.03164308,0.00257476,0.21078027,0.41320534,2.20586239,0.01276507,0.12981399,0.35363921,0.28258675
-2.77638819,3.02897679,0.00262862,0.21185466,0.40813955,2.19866366,0.01286250,0.13000479,0.35370511,0.28305371
-2.77038519,3.01100541,0.00266789,0.21185213,0.40137855,2.18073762,0.01288274,0.12954997,0.35169469,0.28196138
-2.76438219,2.97765112,0.00269226,0.21079869,0.39291933,2.15193864,0.01282594,0.12843600,0.34766519,0.27935004
-2.75837919,2.92921456,0.00270185,0.20874482,0.38280539,2.11239493,0.01269406,0.12666542,0.34171889,0.27529519
-2.75237619,2.86636600,0.00269725,0.20576371,0.37112664,2.06250564,0.01249077,0.12425685,0.33399958,0.26990510
-2.74637319,2.79012307,0.00267949,0.20194870,0.35801756,2.00292775,0.01222134,0.12124436,0.32468764,0.26331725
-2.74037019,2.70181626,0.00265008,0.19741032,0.34365362,1.93455317,0.01189248,0.11767632,0.31399419,0.25569401
-2.73436718,2.60304398,0.00261091,0.19227277,0.32824624,1.85847760,0.01151213,0.11361363,0.30215429,0.24721779
-2.72836418,2.49561964,0.00256424,0.18667036,0.31203652,1.77596275,0.01108925,0.10912765,0.28941995,0.23808567
-2.72236118,2.38151320,0.00251263,0.18074380,0.29528806,1.68839368,0.01063350,0.10429773,0.27605279,0.22850400
-2.71635818,2.26279001,0.00245885,0.17463659,0.27827916,1.59723359,0.01015506,0.09920861,0.26231705,0.21868306
-2.71035518,2.14154952,0.00240581,0.16849166,0.26129482,1.50397784,0.00966431,0.09394770,0.24847302,0.20883195
-2.70435218,2.01986639,0.00235648,0.16244834,0.24461879,1.41010944,0.00917157,0.08860241,0.23477112,0.19915390
-2.69834917,1.89973613,0.00231373,0.15663972,0.22852601,1.31705745,0.00868691,0.08325772,0.22144687,0.18984219
-2.69234617,1.78302705,0.00228032,0.15119041,0.21327572,1.22616012,0.00821992,0.07799383,0.20871676,0.18107659
-2.68634317,1.67143975,0.00225873,0.14621474,0.19910534,1.13863365,0.00777948,0.07288429,0.19677513,0.17302051
-2.68034017,1.56647491,0.00225111,0.14181540,0.18622538,1.05554732,0.00737369,0.06799441,0.18579196,0.16581873
-2.67433717,1.46940979,0.00225921,0.13808233,0.17481540,0.97780557,0.00700966,0.06338009,0.17591157,0.15959572
-2.66833417,1.38128316,0.00228425,0.13509197,0.16502103,0.90613685,0.00669348,0.05908702,0.16725203,0.15445449
-2.66233117,1.30288826,0.00232693,0.13290664,0.15695216,0.84108903,0.00643014,0.05515036,0.15990522,0.15047582
-2.65632816,1.23477294,0.00238737,0.13157410,0.15068204,0.78303085,0.00622343,0.05159467,0.15393730,0.14771786
-2.65032516,1.17724605,0.00246507,0.13112713,0.14624736,0.73215861,0.00607602,0.04843426,0.14938952,0.14621598
-2.64432216,1.13038901,0.00255892,0.13158317,0.14364923,0.68850733,0.00598934,0.04567378,0.14627922,0.14598278
-2.63831916,1.09407150,0.00266724,0.13294392,0.14285480,0.65196537,0.00596367,0.04330906,0.14460086,0.14700825
-2.63231616,1.06797026,0.00278778,0.13519502,0.14379954,0.62229170,0.00599814,0.04132807,0.14432706,0.14926008
-2.62631316,1.05159011,0.00291781,0.13830569,0.14639011,0.59913485,0.00609072,0.03971214,0.14540967,0.15268408
-2.62031016,1.04428657,0.00305418,0.14222854,0.15050755,0.58205291,0.00623831,0.03843709,0.14778071,0.15720477
-2.61430715,1.04528931,0.00319340,0.14689953,0.15601095,0.57053376,0.00643676,0.03747457,0.15135345,0.16272617
-2.60830415,1.05372621,0.00333177,0.15223815,0.16274134,0.56401507,0.00668095,0.03679331,0.15602347,0.16913291
-2.60230115,1.06864769,0.00346549,0.15814806,0.17052582,0.56190363,0.00696485,0.03636039,0.16166995,0.17629169
-2.59629815,1.08905097,0.00359074,0.16451802,0.17918197,0.56359366,0.00728163,0.03614246,0.16815725,0.18405317
-2.59029515,1.11390440,0.00370386,0.17122344,0.18852221,0.56848378,0.00762378,0.03610690,0.17533675,0.19225429
-2.58429215,1.14217139,0.00380143,0.17812835,0.19835841,0.57599258,0.00798320,0.03622296,0.18304925,0.20072114
-2.57828914,1.17283400,0.00388038,0.18508800,0.20850633,0.58557258,0.00835141,0.03646269,0.19112767,0.20927232
-2.57228614,1.20491580,0.00393810,0.19195192,0.21879006,0.59672241,0.00871968,0.03680187,0.19940036,0.21772276
-2.56628314,1.23750384,0.00397254,0.19856747,0.22904624,0.60899725,0.00907923,0.03722079,0.20769481,0.22588788
-2.56028014,1.26976909,0.00398223,0.20478371,0.23912790,0.62201730,0.00942143,0.03770486,0.21584167,0.23358807
-2.55427714,1.30098506,0.00396636,0.21045549,0.24890799,0.63547428,0.00973801,0.03824511,0.22367907,0.24065326
-2.54827414,1.33054399,0.00392479,0.21544759,0.25828227,0.64913585,0.01002124,0.03883849,0.23105706,0.24692747
-2.54227114,1.35797000,0.00385803,0.21963881,0.26717152,0.66284784,0.01026420,0.03948798,0.23784186,0.25227309
-2.53626813,1.38292873,0.00376724,0.22292565,0.27552301,0.67653428,0.01046087,0.04020256,0.24391993,0.25657480
-2.53026513,1.40523283,0.00365418,0.22522562,0.28331105,0.69019524,0.01060638,0.04099687,0.24920149,0.25974279
-2.52426213,1.42484314,0.00352112,0.22647987,0.29053664,0.70390240,0.01069709,0.04189077,0.25362337,0.26171532
-2.51825913,1.44186504,0.00337078,0.22665504,0.29722604,0.71779249,0.01073070,0.04290859,0.25715105,0.26246035
-2.51225613,1.45654013,0.00320624,0.22574435,0.30342848,0.73205876,0.01070635,0.04407825,0.25977961,0.26197615
-2.50625313,1.46923311,0.00303085,0.22376765,0.30921287,0.74694057,0.01062455,0.04543013,0.26153369,0.26029095
-2.50025013,1.48041444,0.00284811,0.22077064,0.31466368,0.76271153,0.01048724,0.04699585,0.26246630,0.25746154
-2.49424712,1.49063909,0.00266156,0.21682321,0.31987611,0.77966633,0.01029764,0.04880684,0.26265646,0.25357090
-2.48824412,1.50052220,0.00247472,0.21201688,0.32495075,0.79810676,0.01006018,0.05089287,0.26220590,0.24872503
-2.48224112,1.51071239,0.00229099,0.20646173,0.32998788,0.81832732,0.00978035,0.05328052,0.26123475,0.24304902
-2.47623812,1.52186392,0.00211358,0.20028262,0.33508170,0.84060085,0.00946446,0.05599166,0.25987653,0.23668261
-2.47023512,1.53460844,0.00194540,0.19361517,0.34031465,0.86516462,0.00911950,0.05904196,0.25827265,0.22977541
-2.46423212,1.54952767,0.00178909,0.18660147,0.34575217,0.89220740,0.00875290,0.06243957,0.25656658,0.22248204
-2.45822911,1.56712792,0.00164692,0.17938585,0.35143808,0.92185789,0.00837228,0.06618400,0.25489797,0.21495724
-2.45222611,1.58781739,0.00152079,0.17211072,0.35739077,0.95417494,0.00798527,0.07026511,0.25339703,0.20735139
-2.44622311,1.61188712,0.00141221,0.16491281,0.36360050,0.98913979,0.00759929,0.07466252,0.25217936,0.19980635
-2.44022011,1.63949629,0.00132230,0.15791972,0.37002777,1.02665080,0.00722133,0.07934527,0.25134147,0.19245187
-2.43421711,1.67066227,0.00125181,0.15124706,0.37660310,1.06652062,0.00685783,0.08427185,0.25095709,0.18540273
-2.42821411,1.70525574,0.00120109,0.14499608,0.38322801,1.10847603,0.00651450,0.08939056,0.25107458,0.17875652
-2.42221111,1.74300090,0.00117017,0.13925197,0.38977739,1.15216046,0.00619624,0.09464032,0.25171530,0.17259216
-2.41620810,1.78348075,0.00115870,0.13408261,0.39610309,1.19713906,0.00590705,0.09995176,0.25287318,0.16696912
-2.41020510,1.82614688,0.00116604,0.12953801,0.40203854,1.24290612,0.00564998,0.10524866,0.25451532,0.16192735
-2.40420210,1.87033357,0.00119125,0.12565011,0.40740440,1.28889479,0.00542713,0.11044975,0.25658368,0.15748770
-2.39819910,1.91527534,0.00123312,0.12243315,0.41201482,1.33448850,0.00523962,0.11547062,0.25899760,0.15365296
-2.39219610,1.96012739,0.00129018,0.11988426,0.41568418,1.37903409,0.00508766,0.12022589,0.26165718,0.15040915
-2.38619310,2.00398818,0.00136075,0.11798453,0.41823397,1.42185595,0.00497058,0.12463146,0.26444722,0.14772728
-2.38019010,2.04592322,0.00144293,0.11670013,0.41949958,1.46227098,0.00488690,0.12860678,0.26724166,0.14556521
-2.37418709,2.08498963,0.00153467,0.11598384,0.41933666,1.49960394,0.00483443,0.13207699,0.26990819,0.14386967
-2.36818409,2.12026042,0.00163374,0.11577657,0.41762683,1.53320277,0.00481033,0.13497504,0.27231297,0.14257845
-2.36218109,2.15084814,0.00173784,0.11600909,0.41428251,1.56245347,0.00481124,0.13724344,0.27432528,0.14162249
-2.35617809,2.17592720,0.00184455,0.11660385,0.40925063,1.58679443,0.00483337,0.13883588,0.27582186,0.14092805
-2.35017509,2.19475449,0.00195145,0.11747696,0.40251522,1.60572959,0.00487264,0.13971841,0.27669089,0.14041881
-2.34417209,2.20668784,0.00205609,0.11854013,0.39409865,1.61884050,0.00492476,0.13987028,0.27683558,0.14001801
-2.33816908,2.21120214,0.00215608,0.11970286,0.38406154,1.62579681,0.00498536,0.13928442,0.27617705,0.13965041
-2.33216608,2.20790284,0.00224914,0.12087458,0.37250152,1.62636514,0.00505012,0.13796747,0.27465678,0.13924429
-2.32616308,2.19653673,0.00233312,0.12196686,0.35955066,1.62041616,0.00511490,0.13593945,0.27223834,0.13873340
-2.32016008,2.17699973,0.00240605,0.12289566,0.34537204,1.60792965,0.00517583,0.13323308,0.26890859,0.13805873
-2.31415708,2.14934191,0.00246622,0.12358354,0.33015533,1.58899760,0.00522941,0.12989272,0.26467814,0.13717025
-2.30815408,2.11376932,0.00251218,0.12396177,0.31411179,1.56382510,0.00527266,0.12597310,0.25958146,0.13602850
-2.30215108,2.07064288,0.00254279,0.12397228,0.29746885,1.53272899,0.00530317,0.12153778,0.25367625,0.13460597
-2.29614807,2.02047410,0.00255725,0.12356946,0.28046442,1.49613428,0.00531920,0.11665743,0.24704247,0.13288824
-2.29014507,1.96391780,0.00255511,0.12272162,0.26334129,1.45456825,0.00531972,0.11140812,0.23978090,0.13087492
-2.28414207,1.90176166,0.00253628,0.12141210,0.24634163,1.40865220,0.00530448,0.10586937,0.23201126,0.12858011
-2.27813907,1.83491280,0.00250103,0.11964003,0.22970188,1.35909104,0.00527400,0.10012245,0.22387009,0.12603267
-2.27213607,1.76438152,0.00244998,0.11742060,0.21364818,1.30666061,0.00522957,0.09424855,0.21550824,0.12327593
-2.26613307,1.69126228,0.00238406,0.11478490,0.19839220,1.25219302,0.00517323,0.08832718,0.20708820,0.12036708
-2.26013007,1.61671233,0.00230449,0.11177923,0.18412776,1.19656023,0.00510769,0.08243465,0.19878115,0.11737601
-2.25412706,1.54192825,0.00221273,0.10846407,0.17102800,1.14065610,0.00503624,0.07664279,0.19076393,0.11438389
-2.24812406,1.46812093,0.00211045,0.10491249,0.15924311,1.08537727,0.00496268,0.07101778,0.18321582,0.11148119
-2.24212106,1.39648956,0.00199946,0.10120831,0.14889880,1.03160338,0.00489115,0.06561924,0.17631536,0.10876549
-2.23611806,1.32819519,0.00188166,0.09744393,0.14009511,0.98017704,0.00482600,0.06049955,0.17023711,0.10633899
-2.23011506,1.26433467,0.00175897,0.09371797,0.13290588,0.93188414,0.00477164,0.05570327,0.16514847,0.10430578
-2.22411206,1.20591563,0.00163332,0.09013279,0.12737847,0.88743507,0.00473237,0.05126688,0.16120670,0.10276910
-2.21810905,1.15383332,0.00150655,0.08679199,0.12353399,0.84744748,0.00471223,0.04721864,0.15855605,0.10182853
-2.21210605,1.10885007,0.00138041,0.08379799,0.12136773,0.81243104,0.00471485,0.04357864,0.15732521,0.10157736
-2.20610305,1.07157802,0.00125649,0.08124973,0.12085000,0.78277498,0.00474333,0.04035903,0.15762504,0.10210004
-2.20010005,1.04246571,0.00113621,0.07924064,0.12192718,0.75873859,0.00480007,0.03756434,0.15954673,0.10347003
-2.19409705,1.02178919,0.00102079,0.07785679,0.12452311,0.74044540,0.00488675,0.03519202,0.16316026,0.10574790
-2.18809405,1.00964773,0.00091125,0.07717534,0.12854073,0.72788108,0.00500423,0.03323300,0.16851344,0.10897988
-2.18209105,1.00596455,0.00080838,0.07726335,0.13386407,0.72089538,0.00515251,0.03167240,0.17563130,0.11319685
-2.17608804,1.01049247,0.00071278,0.07817684,0.14036056,0.71920800,0.00533079,0.03049027,0.18451596,0.11841369
-2.17008504,1.02282420,0.00062483,0.07996007,0.14788364,0.72241847,0.00553744,0.02966249,0.19514697,0.12462914
-2.16408204,1.04240711,0.00054475,0.08264511,0.15627568,0.73001945,0.00577010,0.02916153,0.20748193,0.13182607
-2.15807904,1.06856168,0.00047258,0.08625163,0.16537118,0.74141336,0.00602578,0.02895742,0.22145759,0.13997204
-2.15207604,1.10050309,0.00040823,0.09078675,0.17500019,0.75593146,0.00630095,0.02901859,0.23699107,0.14902023
-2.14607304,1.13736515,0.00035149,0.09624508,0.18499187,0.77285501,0.00659171,0.02931270,0.25398143,0.15891056
-2.14007004,1.17822551,0.00030207,0.10260883,0.19517812,0.79143749,0.00689390,0.02980752,0.27231124,0.16957105
-2.13406703,1.22213145,0.00025962,0.10984791,0.20539714,0.81092731,0.00720326,0.03047159,0.29184839,0.18091919
-2.12806403,1.26812517,0.00022377,0.11792015,0.21549682,0.83059004,0.00751557,0.03127495,0.31244781,0.19286345
-2.12206103,1.31526785,0.00019414,0.12677153,0.22533785,0.84972946,0.00782677,0.03218970,0.33395324,0.20530473
-2.11605803,1.36266169,0.00017035,0.13633648,0.23479643,0.86770672,0.00813310,0.03319043,0.35619906,0.21813788
-2.11005503,1.40946936,0.00015211,0.14653830,0.24376649,0.88395698,0.00843114,0.03425462,0.37901204,0.23125304
-2.10405203,1.45493038,0.00013914,0.15728971,0.25216130,0.89800304,0.00871792,0.03536281,0.40221327,0.24453706
-2.09804902,1.49837432,0.00013126,0.16849361,0.25991461,0.90946570,0.00899094,0.03649880,0.42562002,0.25787487
-2.09204602,1.53923057,0.00012840,0.18004401,0.26698099,0.91807057,0.00924817,0.03764960,0.44904794,0.27115087
-2.08604302,1.57703500,0.00013056,0.19182740,0.27333578,0.92365146,0.00948806,0.03880535,0.47231339,0.28425030
-2.08004002,1.61143356,0.00013788,0.20372426,0.27897431,0.92615035,0.00970945,0.03995922,0.49523603,0.29706085
-2.07403702,1.64218328,0.00015060,0.21561107,0.28391083,0.92561439,0.00991159,0.04110713,0.51764176,0.30947419
-2.06803402,1.66915117,0.00016910,0.22736255,0.28817696,0.92219012,0.01009399,0.04224751,0.53936598,0.32138782
-2.06203102,1.69231127,0.00019385,0.23885423,0.29181996,0.91611554,0.01025642,0.04338101,0.56025707,0.33270695
-2.05602801,1.71174039,0.00022546,0.24996533,0.29490079,0.90771035,0.01039877,0.04451020,0.58018015,0.34334654
-2.05002501,1.72761284,0.00026462,0.26058174,0.29749215,0.89736500,0.01052105,0.04563930,0.59902079,0.35323338
-2.04402201,1.74019440,0.00031211,0.27059909,0.29967648,0.88552887,0.01062329,0.04677388,0.61668875,0.36230819
-2.03801901,1.74983553,0.00036881,0.27992576,0.30154404,0.87269796,0.01070550,0.04792059,0.63312132,0.37052760
-2.03201601,1.75696398,0.00043559,0.28848567,0.30319110,0.85940252,0.01076769,0.04908695,0.64828615,0.37786591
-2.02601301,1.76207645,0.00051338,0.29622071,0.30471811,0.84619464,0.01080982,0.05028109,0.66218331,0.38431648
-2.02001001,1.76572928,0.00060307,0.30309268,0.30622796,0.83363610,0.01083183,0.05151152,0.67484623,0.38989265
-2.01400700,1.76852767,0.00070546,0.30908462,0.30782416,0.82228641,0.01083368,0.05278686,0.68634153,0.39462804
-2.00800400,1.77111343,0.00082129,0.31420130,0.30960899,0.81269117,0.01081538,0.05411558,0.69676729,0.39857609
-2.00200100,1.77415083,0.00095111,0.31846904,0.31168142,0.80537053,0.01077703,0.05550568,0.70624993,0.40180889
-1.99599800,1.77831054,0.00109529,0.32193450,0.31413486,0.80080805,0.01071888,0.05696434,0.71493949,0.40441507
-1.98999500,1.78425182,0.00125392,0.32466280,0.31705469,0.79943970,0.01064135,0.05849752,0.72300350,0.40649697
-1.98399200,1.79260305,0.00142682,0.32673467,0.32051555,0.80164327,0.01054509,0.06010947,0.73061963,0.40816701
-1.97798899,1.80394128,0.00161346,0.32824304,0.32457846,0.80772834,0.01043098,0.06180237,0.73796723,0.40954347
-1.97198599,1.81877142,0.00181295,0.32928903,0.32928789,0.81792705,0.01030016,0.06357575,0.74521846,0.41074579
-1.96598299,1.83750596,0.00202399,0.32997757,0.33466882,0.83238606,0.01015401,0.06542615,0.75252909,0.41188966
-1.95997999,1.86044632,0.00224489,0.33041295,0.34072408,0.85116013,0.00999413,0.06734669,0.76002972,0.41308212
-1.95397699,1.88776707,0.00247355,0.33069437,0.34743210,0.87420780,0.00982230,0.06932683,0.76781783,0.41441697
-1.94797399,1.91950396,0.00270750,0.33091191,0.35474524,0.90138963,0.00964048,0.07135222,0.77595122,0.41597068
-1.94197099,1.95554719,0.00294392,0.33114301,0.36258897,0.93246952,0.00945071,0.07340478,0.78444320,0.41779922
-1.93596798,1.99564053,0.00317971,0.33144975,0.37086205,0.96711939,0.00925511,0.07546296,0.79326007,0.41993582
-1.92996498,2.03938725,0.00341154,0.33187702,0.37943782,1.00492764,0.00905580,0.07750221,0.80232105,0.42239002
-1.92396198,2.08626308,0.00363595,0.33245185,0.38816674,1.04541121,0.00885492,0.07949571,0.81150089,0.42514808
-1.91795898,2.13563633,0.00384943,0.33318374,0.39688012,1.08803147,0.00865458,0.08141538,0.82063513,0.42817469
-1.91195598,2.18679467,0.00404857,0.33406623,0.40539510,1.13221335,0.00845685,0.08323297,0.82952794,0.43141610
-1.90595298,2.23897782,0.00423010,0.33507950,0.41352065,1.17736732,0.00826382,0.08492148,0.83796221,0.43480445
-1.89994997,2.29141495,0.00439107,0.33619393,0.42106440,1.22291351,0.00807758,0.08645657,0.84571152,0.43826319
-1.89394697,2.34336527,0.00452889,0.33737443,0.42784016,1.26830694,0.00790028,0.08781812,0.85255342,0.44171326
-1.88794397,2.39416006,0.00464150,0.33858535,0.43367558,1.31306299,0.00773419,0.08899172,0.85828350,0.44507978
-1.88194097,2.44324403,0.00472738,0.33979570,0.43841982,1.35678190,0.00758175,0.08997011,0.86272949,0.44829893
-1.87593797,2.49021421,0.00478566,0.34098431,0.44195080,1.39917118,0.00744561,0.09075439,0.86576476,0.45132459
-1.86993497,2.53485429,0.00481614,0.34214484,0.44418160,1.44006489,0.00732870,0.09135509,0.86732061,0.45413444
-1.86393197,2.57716254,0.00481932,0.34329011,0.44506583,1.47943885,0.00723424,0.09179285,0.86739657,0.45673517
-1.85792896,2.61737205,0.00479638,0.34445574,0.44460156,1.51742088,0.00716578,0.09209877,0.86606843,0.45916651
-1.85192596,2.65596176,0.00474916,0.34570267,0.44283369,1.55429558,0.00712715,0.09231443,0.86349340,0.46150385
-1.84592296,2.69365789,0.00468011,0.34711857,0.43985466,1.59050329,0.00712249,0.09249141,0.85991221,0.46385925
-1.83991996,2.73142517,0.00459217,0.34881782,0.43580336,1.62663304,0.00715613,0.09269050,0.85564793,0.46638076
-1.83391696,2.77044816,0.00448875,0.35094028,0.43086237,1.66340987,0.00723251,0.09298048,0.85110165,0.46925009
-1.82791396,2.81210331,0.00437354,0.35364861,0.42525355,1.70167663,0.00735613,0.09343658,0.84674502,0.47267862
-1.82191096,2.85792250,0.00425046,0.35712441,0.41923238,1.74237118,0.00753133,0.09413865,0.84310998,0.47690194
-1.81590795,2.90954974,0.00412350,0.36156317,0.41308099,1.78649949,0.00776220,0.09516914,0.84077612,0.48217308
-1.80990495,2.96869214,0.00399662,0.36716840,0.40710045,1.83510571,0.00805237,0.09661083,0.84035594,0.48875480
-1.80390195,3.03706729,0.00387365,0.37414502,0.40160248,1.88924008,0.00840489,0.09854467,0.84247879,0.49691106
-1.79789895,3.11634847,0.00375814,0.38269239,0.39690087,1.94992567,0.00882206,0.10104742,0.84777385,0.50689820
-1.79189595,3.20810975,0.00365335,0.39299721,0.39330308,2.01812488,0.00930524,0.10418949,0.85685273,0.51895596
-1.78589295,3.31377245,0.00356212,0.40522657,0.39110203,2.09470668,0.00985477,0.10803293,0.87029236,0.53329880
-1.77988994,3.43455457,0.00348683,0.41952142,0.39056847,2.18041522,0.01046981,0.11262952,0.88861852,0.55010775
-1.77388694,3.57142457,0.00342941,0.43599084,0.39194417,2.27584083,0.01114831,0.11801916,0.91229050,0.56952304
-1.76788394,3.72506060,0.00339125,0.45470699,0.39543585,2.38139369,0.01188693,0.12422854,0.94168729,0.59163775
-1.76188094,3.89581611,0.00337327,0.47570128,0.40121008,2.49728116,0.01268103,0.13127007,0.97709555,0.61649271
-1.75587794,4.08369257,0.00337590,0.49896161,0.40938920,2.62348885,0.01352475,0.13914109,1.01869960,0.64407255
-1.74987494,4.28831986,0.00339909,0.52443075,0.42004816,2.75976626,0.01441100,0.14782347,1.06657355,0.67430331
-1.74387194,4.50894472,0.00344239,0.55200602,0.43321236,2.90561713,0.01533164,0.15728336,1.12067559,0.70705127
-1.73786893,4.74442738,0.00350493,0.58154001,0.44885635,3.06029510,0.01627755,0.16747139,1.18084454,0.74212328
-1.73186593,4.99324678,0.00358549,0.61284234,0.46690349,3.22280484,0.01723886,0.17832302,1.24679856,0.77926842
-1.72586293,5.25351408,0.00368256,0.64568238,0.48722636,3.39190916,0.01820508,0.18975920,1.31813592,0.81818084
-1.71985993,5.52299470,0.00379433,0.67979275,0.50964807,3.56614216,0.01916536,0.20168727,1.39433785,0.85850386
-1.71385693,5.79913859,0.00391874,0.71487331,0.53394427,3.74382869,0.02010863,0.21400212,1.47477326,0.89983520
-1.70785393,6.07911843,0.00405354,0.75059585,0.55984607,3.92311008,0.02102388,0.22658754,1.55870542,0.94173309
-1.70185093,6.35987557,0.00419627,0.78660889,0.58704369,4.10197596,0.02190036,0.23931780,1.64530030,0.98372336
-1.69584792,6.63817284,0.00434434,0.82254289,0.61519096,4.27830186,0.02272776,0.25205950,1.73363681,1.02530726
-1.68984492,6.91065377,0.00449500,0.85801557,0.64391070,4.44989190,0.02349638,0.26467354,1.82271867,1.06597003
-1.68384192,7.17390703,0.00464543,0.89263731,0.67280086,4.61452574,0.02419734,0.27701735,1.91148805,1.10518992
-1.67783892,7.42453488,0.00479271,0.92601667,0.70144157,4.77000873,0.02482270,0.28894730,1.99884090,1.14244773
-1.67183592,7.65922424,0.00493391,0.95776594,0.72940289,4.91422370,0.02536556,0.30032119,2.08364379,1.17723657
-1.66583292,7.87481862,0.00506608,0.98750682,0.75625321,5.04518306,0.02582016,0.31100096,2.16475251,1.20907176
-1.65982991,8.06838897,0.00518634,1.01487611,0.78156820,5.16107925,0.02618197,0.32085538,2.24103180,1.23750068
-1.65382691,8.23730137,0.00529192,1.03953153,0.80494008,5.26033187,0.02644766,0.32976284,2.31137639,1.26211225
-1.64782391,8.37927949,0.00538020,1.06115747,0.82598693,5.34162962,0.02661520,0.33761398,2.37473282,1.28254590
-1.64182091,8.49245964,0.00544878,1.07947085,0.84436185,5.40396533,0.02668380,0.34431430,2.43012160,1.29849986
-1.63581791,8.57543633,0.00549558,1.09422675,0.85976160,5.44666260,0.02665388,0.34978647,2.47665929,1.30973821
-1.62981491,8.62729662,0.00551881,1.10522382,0.87193442,5.46939274,0.02652709,0.35397235,2.51357984,1.31609684
-1.62381191,8.64764173,0.00551713,1.11230939,0.88068675,5.47218118,0.02630619,0.35683464,2.54025452,1.31748773
-1.61780890,8.63659486,0.00548962,1.11538385,0.88588853,5.45540296,0.02599504,0.35835806,2.55620967,1.31390155
-1.61180590,8.59479463,0.00543587,1.11440438,0.88747684,5.41976723,0.02559848,0.35854992,2.56114169,1.30540840
-1.60580290,8.52337423,0.00535594,1.10938760,0.88545765,5.36629137,0.02512229,0.35744019,2.55492850,1.29215654
-1.59979990,8.42392676,0.00525045,1.10041120,0.87990571,5.29626571,0.02457307,0.35508090,2.53763683,1.27436910
-1.59379690,8.29845813,0.00512052,1.08761414,0.87096233,5.21121032,0.02395814,0.35154493,2.50952502,1.25233894
-1.58779390,8.14932905,0.00496774,1.07119547,0.85883134,5.11282563,0.02328546,0.34692422,2.47104085,1.22642163
-1.58179090,7.97918856,0.00479418,1.05141173,0.84377313,5.00293911,0.02256349,0.34132739,2.42281445,1.19702690
-1.57578789,7.79090157,0.00460226,1.02857278,0.82609727,4.88345011,0.02180106,0.33487696,2.36564618,1.16460881
-1.56978489,7.58747324,0.00439478,1.00303632,0.80615375,4.75627534,0.02100727,0.32770616,2.30048996,1.12965500
-1.56378189,7.37197321,0.00417475,0.97520107,0.78432334,4.62329711,0.02019136,0.31995555,2.22843242,1.09267535
-1.55777889,7.14746254,0.00394536,0.94549894,0.76100743,4.48631651,0.01936256,0.31176946,2.15066852,1.05419051
-1.55177589,6.91692591,0.00370988,0.91438625,0.73661768,4.34701309,0.01852995,0.30329249,2.06847458,1.01472069
-1.54577289,6.68321142,0.00347158,0.88233448,0.71156602,4.20691262,0.01770237,0.29466620,1.98317944,0.97477504
-1.53976988,6.44897980,0.00323365,0.84982065,0.68625507,4.06736358,0.01688824,0.28602604,1.89613480,0.93484200
-1.53376688,6.21666415,0.00299910,0.81731773,0.66106962,3.92952285,0.01609551,0.27749861,1.80868565,0.89538080
-1.52776388,5.98844084,0.00277074,0.78528525,0.63636917,3.79435052,0.01533149,0.26919943,1.72214166,0.85681442
-1.52176088,5.76621161,0.00255110,0.75416049,0.61248174,3.66261317,0.01460279,0.26123122,1.63775028,0.81952396
-1.51575788,5.55159611,0.00234239,0.72435033,0.58969911,3.53489452,0.01391525,0.25368261,1.55667233,0.78384457
-1.50975488,5.34593382,0.00214649,0.69622396,0.56827342,3.41161227,0.01327384,0.24662745,1.47996037,0.75006285
-1.50375188,5.15029388,0.00196490,0.67010663,0.54841512,3.29303934,0.01268264,0.24012453,1.40854044,0.71841559
