energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up
-3.50275138,5.70512833,0.23463975,0.71215853,2.02549639,0.51861399,1.85721718,0.61003253,0.10512444,2.67489768
-3.49674837,5.54987386,0.22292239,0.69107139,1.95314368,0.50415704,1.79323233,0.58617718,0.10924611,2.61891786
-3.49074537,5.39243730,0.21084144,0.66803404,1.87476126,0.48855662,1.72881361,0.56458720,0.11364078,2.56359556
-3.48474237,5.23412865,0.19854954,0.64332382,1.79137605,0.47197921,1.66441379,0.54520514,0.11831926,2.50931399
-3.47873937,5.07619292,0.18618996,0.61722912,1.70404031,0.45459326,1.60046431,0.52794055,0.12328639,2.45642469
-3.47273637,4.91979818,0.17389439,0.59004404,1.61381089,0.43656698,1.53737423,0.51267680,0.12853967,2.40524698
-3.46673337,4.76602449,0.16178135,0.56206346,1.52172988,0.41806646,1.47552932,0.49927723,0.13406819,2.35606639
-3.46073037,4.61585364,0.14995529,0.53357836,1.42880721,0.39925403,1.41529137,0.48759092,0.13985157,2.30913254
-3.45472736,4.47016017,0.13850614,0.50487158,1.33600531,0.38028689,1.35699768,0.47745752,0.14585931,2.26465649
-3.44872436,4.32970406,0.12750948,0.47621401,1.24422616,0.36131588,1.30096082,0.46871149,0.15205038,2.22280809
-3.44272136,4.19512555,0.11702701,0.44786134,1.15430071,0.34248449,1.24746856,0.46118553,0.15837325,2.18371385
-3.43671836,4.06694266,0.10710747,0.42005127,1.06698089,0.32392791,1.19678429,0.45471340,0.16476632,2.14745560
-3.43071536,3.94555180,0.09778775,0.39300128,0.98293396,0.30577231,1.14914765,0.44913225,0.17115882,2.11407062
-3.42471236,3.83123191,0.08909415,0.36690703,0.90273917,0.28813420,1.10477563,0.44428451,0.17747221,2.08355345
-3.41870935,3.72415214,0.08104379,0.34194123,0.82688666,0.27111991,1.06386405,0.44001960,0.18362198,2.05585960
-3.41270635,3.62438315,0.07364597,0.31825316,0.75577819,0.25482527,1.02658927,0.43619544,0.18951988,2.03091123
-3.40670335,3.53191155,0.06690348,0.29596871,0.68972963,0.23933529,0.99311000,0.43267998,0.19507647,2.00860468
-3.40070035,3.44665697,0.06081383,0.27519085,0.62897490,0.22472417,0.96356918,0.42935262,0.20020390,1.98881929
-3.39469735,3.36849069,0.05537033,0.25600070,0.57367098,0.21105532,0.93809538,0.42610571,0.20481878,1.97142725
-3.38869435,3.29725503,0.05056299,0.23845885,0.52390381,0.19838155,0.91680375,0.42284592,0.20884505,1.95630347
-3.38269135,3.23278187,0.04637928,0.22260704,0.47969475,0.18674543,0.89979605,0.41949559,0.21221665,1.94333490
-3.37668834,3.17490942,0.04280466,0.20847008,0.44100730,0.17617964,0.88715962,0.41599374,0.21487989,1.93242841
-3.37068534,3.12349578,0.03982292,0.19605788,0.40775390,0.16670745,0.87896496,0.41229682,0.21679537,1.92351646
-3.36468234,3.07842834,0.03741643,0.18536752,0.37980251,0.15834322,0.87526204,0.40837900,0.21793937,1.91655994
-3.35867934,3.03962842,0.03556613,0.17638530,0.35698289,0.15109286,0.87607515,0.40423203,0.21830459,1.91154782
-3.35267634,3.00705060,0.03425146,0.16908869,0.33909247,0.14495431,0.88139661,0.39986440,0.21790022,1.90849335
-3.34667334,2.98067706,0.03345020,0.16344815,0.32590172,0.13991789,0.89117951,0.39530006,0.21675138,1.90742706
-3.34067034,2.96050731,0.03313818,0.15942874,0.31715900,0.13596671,0.90533019,0.39057657,0.21489781,1.90838692
-3.33466733,2.94654446,0.03328909,0.15699164,0.31259510,0.13307696,0.92370071,0.38574280,0.21239215,1.91140648
-3.32866433,2.93877929,0.03387417,0.15609550,0.31192740,0.13121823,0.94608243,0.38085638,0.20929761,1.91650198
-3.32266133,2.93717392,0.03486205,0.15669757,0.31486393,0.13035390,0.97220106,0.37598094,0.20568539,1.92365948
-3.31665833,2.94164674,0.03621870,0.15875497,0.32110744,0.13044149,1.00171426,0.37118346,0.20163196,1.93282355
-3.31065533,2.95206056,0.03790747,0.16222570,0.33035955,0.13143329,1.03421231,0.36653182,0.19721625,1.94388849
-3.30465233,2.96821553,0.03988935,0.16706987,0.34232538,0.13327708,1.06922249,0.36209276,0.19251701,1.95669334
-3.29864932,2.98984814,0.04212343,0.17325081,0.35671837,0.13591708,1.10621762,0.35793033,0.18761048,1.97102168
-3.29264632,3.01663721,0.04456752,0.18073631,0.37326565,0.13929510,1.14462883,0.35410506,0.18256836,1.98660659
-3.28664332,3.04821705,0.04717906,0.18949988,0.39171379,0.14335203,1.18386250,0.35067370,0.17745637,2.00314112
-3.28064032,3.08419757,0.04991621,0.19952190,0.41183475,0.14802937,1.22332101,0.34768967,0.17233320,2.02029404
-3.27463732,3.12419018,0.05273906,0.21079071,0.43343194,0.15327107,1.26242646,0.34520403,0.16725004,2.03773004
-3.26863432,3.16783804,0.05561103,0.22330348,0.45634603,0.15902534,1.30064659,0.34326681,0.16225055,2.05513353
-3.26263132,3.21484836,0.05850034,0.23706665,0.48046021,0.16524642,1.33752143,0.34192865,0.15737133,2.07223434
-3.25662831,3.26502454,0.06138140,0.25209592,0.50570444,0.17189627,1.37268954,0.34124231,0.15264257,2.08883388
-3.25062531,3.31829516,0.06423618,0.26841562,0.53205847,0.17894591,1.40591212,0.34126406,0.14808904,2.10482968
-3.24462231,3.37473745,0.06705542,0.28605730,0.55955293,0.18637635,1.43709372,0.34205446,0.14373109,2.12023664
-3.23861931,3.43459260,0.06983951,0.30505748,0.58826850,0.19417907,1.46629796,0.34367862,0.13958568,2.13520315
-3.23261631,3.49827098,0.07259906,0.32545458,0.61833257,0.20235575,1.49375708,0.34620555,0.13566722,2.15002055
-3.22661331,3.56634573,0.07535506,0.34728493,0.64991342,0.21091746,1.51987434,0.34970666,0.13198831,2.16512493
-3.22061031,3.63953402,0.07813855,0.37057801,0.68321185,0.21988302,1.54521862,0.35425333,0.12856003,2.18109030
-3.21460730,3.71866595,0.08098975,0.39535110,0.71845021,0.22927673,1.57051092,0.35991368,0.12539214,2.19861325
-3.20860430,3.80464209,0.08395670,0.42160338,0.75585929,0.23912543,1.59660285,0.36674858,0.12249282,2.21848915
-3.20260130,3.89838107,0.08709332,0.44930996,0.79566323,0.24945510,1.62444774,0.37480717,0.11986822,2.24158083
-3.19659830,4.00075980,0.09045707,0.47841590,0.83806318,0.26028698,1.65506519,0.38412221,0.11752179,2.26878105
-3.19059530,4.11254906,0.09410612,0.50883080,0.88322018,0.27163356,1.68950041,0.39470532,0.11545349,2.30097044
-3.18459230,4.23434794,0.09809624,0.54042403,0.93123810,0.28349461,1.72878000,0.40654276,0.11365888,2.33897284
-3.17858929,4.36652047,0.10247751,0.57302111,0.98214735,0.29585329,1.77386579,0.41959167,0.11212841,2.38351030
-3.17258629,4.50913815,0.10729097,0.60640151,1.03589018,0.30867288,1.82560895,0.43377742,0.11084667,2.43515985
-3.16658329,4.66193148,0.11256537,0.64029803,1.09230837,0.32189405,1.88470613,0.44899196,0.10979202,2.49431437
-3.16058029,4.82425364,0.11831415,0.67439799,1.15113397,0.33543297,1.95165973,0.46509359,0.10893642,2.56114934
-3.15457729,4.99505847,0.12453296,0.70834636,1.21198381,0.34918046,2.02674410,0.48190812,0.10824556,2.63559730
-3.14857429,5.17289460,0.13119758,0.74175075,1.27435807,0.36300217,2.10997920,0.49923143,0.10767943,2.71733142
-3.14257129,5.35591659,0.13826272,0.77418828,1.33764355,0.37673993,2.20111308,0.51683349,0.10719315,2.80575891
-3.13656828,5.54191312,0.14566154,0.80521412,1.40112144,0.39021429,2.29961425,0.53446355,0.10673814,2.90002504
-3.13056528,5.72835178,0.15330607,0.83437145,1.46397983,0.40322811,2.40467427,0.55185642,0.10626351,2.99902749
-3.12456228,5.91243885,0.16108855,0.86120253,1.52533056,0.41557118,2.51522093,0.56873955,0.10571769,3.10144087
-3.11855928,6.09119206,0.16888375,0.88526059,1.58423008,0.42702570,2.62994173,0.58484062,0.10505014,3.20575029
-3.11255628,6.26152367,0.17655208,0.90612195,1.63970358,0.43737242,2.74731673,0.59989540,0.10421308,3.31029303
-3.10655328,6.42033085,0.18394348,0.92339825,1.69077175,0.44639722,2.86566001,0.61365544,0.10316316,3.41330652
-3.10055028,6.56458980,0.19090202,0.93674799,1.73647922,0.45389792,2.98316793,0.62589545,0.10186299,3.51298094
-3.09454727,6.69145034,0.19727086,0.94588735,1.77592359,0.45969094,3.09797265,0.63641998,0.10028245,3.60751451
-3.08854427,6.79832717,0.20289757,0.95059968,1.80828411,0.46361776,3.20819876,0.64506928,0.09839978,3.69516924
-3.08254127,6.88298459,0.20763943,0.95074339,1.83284886,0.46555068,3.31202085,0.65172399,0.09620225,3.77432527
-3.07653827,6.94361150,0.21136857,0.94625802,1.84903940,0.46539789,3.40771983,0.65630873,0.09368663,3.84353164
-3.07053527,6.97888392,0.21397675,0.93716829,1.85643189,0.46310748,3.49373562,0.65879433,0.09085927,3.90155161
-3.06453227,6.98801292,0.21537948,0.92358595,1.85477394,0.45867027,3.56871435,0.65919874,0.08773578,3.94740104
-3.05852926,6.97077608,0.21551935,0.90570941,1.84399636,0.45212142,3.63154797,0.65758663,0.08434060,3.98037823
-3.05252626,6.92753167,0.21436847,0.88382122,1.82421944,0.44354068,3.68140474,0.65406775,0.08070609,4.00008433
-3.04652326,6.85921504,0.21192986,0.85828348,1.79575349,0.43305125,3.71774966,0.64879415,0.07687162,4.00643365
-3.04052026,6.76731753,0.20823769,0.82953122,1.75909348,0.42081740,3.74035372,0.64195626,0.07288234,3.99965347
-3.03451726,6.65384877,0.20335653,0.79806413,1.71490820,0.40704083,3.74929217,0.63377827,0.06878795,3.98027363
-3.02851426,6.52128396,0.19737947,0.76443683,1.66402411,0.39195596,3.74493169,0.62451259,0.06464138,3.94910638
-3.02251126,6.37249798,0.19042533,0.72924795,1.60740472,0.37582433,3.72790748,0.61443390,0.06049750,3.90721729
-3.01650825,6.21068885,0.18263502,0.69312820,1.54612607,0.35892823,3.69909137,0.60383275,0.05641181,3.85588864
-3.01050525,6.03929309,0.17416730,0.65672808,1.48134938,0.34156396,3.65955258,0.59300894,0.05243928,3.79657664
-3.00450225,5.86189598,0.16519399,0.62070503,1.41429172,0.32403470,3.61051286,0.58226485,0.04863327,3.73086416
-2.99849925,5.68213933,0.15589499,0.58571075,1.34619576,0.30664342,3.55329835,0.57189879,0.04504454,3.66041084
-2.99249625,5.50362989,0.14645311,0.55237861,1.27829949,0.28968595,3.48929008,0.56219860,0.04172041,3.58690231
-2.98649325,5.32985059,0.13704918,0.52131151,1.21180690,0.27344436,3.41987542,0.55343540,0.03870403,3.51200036
-2.98049025,5.16407722,0.12785723,0.49307030,1.14786031,0.25818094,3.34640232,0.54585786,0.03603375,3.43729562
-2.97448724,5.00930228,0.11904023,0.46816300,1.08751515,0.24413267,3.27013826,0.53968671,0.03374266,3.36426417
-2.96848424,4.86816770,0.11074627,0.44703475,1.03171756,0.23150659,3.19223520,0.53510991,0.03185810,3.29422937
-2.96248124,4.74290749,0.10310543,0.43005883,0.98128533,0.22047583,3.11370179,0.53227816,0.03040130,3.22832967
-2.95647824,4.63530118,0.09622720,0.41752859,0.93689239,0.21117653,3.03538333,0.53130112,0.02938714,3.16749319
-2.95047524,4.54663853,0.09019863,0.40965067,0.89905692,0.20370557,2.95794979,0.53224412,0.02882381,3.11241924
-2.94447224,4.47769562,0.08508318,0.40653934,0.86813323,0.19811911,2.88189188,0.53512565,0.02871261,3.06356706
-2.93846923,4.42872252,0.08092014,0.40821232,0.84430726,0.19443199,2.80752440,0.53991544,0.02904780,3.02115145
-2.93246623,4.39944218,0.07772468,0.41458808,0.82759572,0.19261785,2.73499640,0.54653349,0.02981643,2.98514516
-2.92646323,4.38906044,0.07548850,0.42548492,0.81784866,0.19261006,2.66430679,0.55484986,0.03099828,2.95528742
-2.92046023,4.39628696,0.07418095,0.44062189,0.81475545,0.19430337,2.59532444,0.56468550,0.03256592,2.93109823
-2.91445723,4.41936650,0.07375057,0.45962185,0.81785394,0.19755631,2.52781146,0.57581418,0.03448478,2.91189760
-2.90845423,4.45612051,0.07412707,0.48201678,0.82654275,0.20219422,2.46144825,0.58796549,0.03671343,2.89682926
-2.90245123,4.50399836,0.07522367,0.50725546,0.84009643,0.20801314,2.39585933,0.60082920,0.03920405,2.88488819
-2.89644822,4.56013773,0.07693969,0.53471360,0.85768344,0.21478413,2.33063864,0.61406072,0.04190296,2.87495120
-2.89044522,4.62143346,0.07916343,0.56370641,0.87838663,0.22225846,2.26537357,0.62728797,0.04475147,2.86580999
-2.88444222,4.68461371,0.08177521,0.59350350,0.90122589,0.23017321,2.19966681,0.64011938,0.04768685,2.85620602
-2.87843922,4.74632232,0.08465067,0.62334578,0.92518270,0.23825741,2.13315552,0.65215297,0.05064353,2.84486641
-2.87243622,4.80320560,0.08766399,0.65246410,0.94922600,0.24623858,2.06552744,0.66298632,0.05355450,2.83054025
-2.86643322,4.85200156,0.09069134,0.68009915,0.97233881,0.25384947,1.99653372,0.67222727,0.05635278,2.81203442
-2.86043022,4.88962942,0.09361413,0.70552189,0.99354496,0.26083495,1.92599848,0.67950489,0.05897310,2.78824812
-2.85442721,4.91327654,0.09632226,0.72805407,1.01193516,0.26695867,1.85382507,0.68448041,0.06135353,2.75820525
-2.84842421,4.92048038,0.09871714,0.74708784,1.02669161,0.27200953,1.77999934,0.68685786,0.06343720,2.72108373
-2.84242121,4.90920233,0.10071442,0.76210395,1.03711033,0.27580747,1.70459003,0.68639376,0.06517387,2.67624087
-2.83641821,4.87789096,0.10224639,0.77268765,1.04262043,0.27820864,1.62774679,0.68290563,0.06652141,2.62323392
-2.83041521,4.82553202,0.10326398,0.77854172,1.04279960,0.27910952,1.54969590,0.67627892,0.06744706,2.56183518
-2.82441221,4.75168325,0.10373819,0.77949600,1.03738525,0.27844999,1.47073420,0.66647196,0.06792841,2.49204085
-2.81840920,4.65649237,0.10366107,0.77551315,1.02628080,0.27621511,1.39122149,0.65351874,0.06795412,2.41407347
-2.81240620,4.54069735,0.10304603,0.76669020,1.00955700,0.27243560,1.31157172,0.63752937,0.06752424,2.32837758
-2.80640320,4.40560889,0.10192761,0.75325597,0.98744803,0.26718696,1.23224327,0.61868807,0.06665019,2.23560875
-2.80040020,4.25307543,0.10036065,0.73556440,0.96034281,0.26058724,1.15372856,0.59724888,0.06535441,2.13661629
-2.79439720,4.08543227,0.09841883,0.71408419,0.92877162,0.25279360,1.07654331,0.57352908,0.06366962,2.03242026
-2.78839420,3.90543652,0.09619273,0.68938499,0.89338882,0.24399771,1.00121560,0.54790074,0.06163775,1.92418357
-2.78239120,3.71619053,0.09378739,0.66212102,0.85495234,0.23442025,0.92827500,0.52078059,0.05930871,1.81318034
-2.77638819,3.52105666,0.09131946,0.63301245,0.81430062,0.22430465,0.85824206,0.49261866,0.05673878,1.70076144
-2.77038519,3.32356653,0.08891401,0.60282561,0.77232811,0.21391033,0.79161813,0.46388624,0.05398898,1.58831884
-2.76438219,3.12732813,0.08670108,0.57235242,0.72996010,0.20350571,0.72887593,0.43506342,0.05112333,1.47724978
-2.75837919,2.93593373,0.08481209,0.54239003,0.68812784,0.19336106,0.67045086,0.40662682,0.04820706,1.36892221
-2.75237619,2.75287171,0.08337618,0.51372111,0.64774465,0.18374171,0.61673331,0.37903782,0.04530494,1.26464251
-2.74637319,2.58144477,0.08251650,0.48709539,0.60968381,0.17490144,0.56806198,0.35273178,0.04247963,1.16562671
-2.74037019,2.42469651,0.08234669,0.46321294,0.57475878,0.16707652,0.52471844,0.32810838,0.03979029,1.07297571
-2.73436718,2.28534816,0.08296742,0.44270934,0.54370608,0.16048036,0.48692290,0.30552350,0.03729131,0.98765541
-2.72836418,2.16574633,0.08446325,0.42614323,0.51717118,0.15529895,0.45483140,0.28528261,0.03503128,0.91048186
-2.72236118,2.06782250,0.08689979,0.41398595,0.49569751,0.15168706,0.42853429,0.26763589,0.03305219,0.84211166
-2.71635818,1.99306425,0.09032126,0.40661368,0.47971855,0.14976533,0.40805621,0.25277497,0.03138891,0.78303751
-2.71035518,1.94249807,0.09474846,0.40430165,0.46955293,0.14961820,0.39335745,0.24083132,0.03006879,0.73358862
-2.70435218,1.91668319,0.10017733,0.40722065,0.46540236,0.15129276,0.38433678,0.23187612,0.02911161,0.69393554
-2.69834917,1.91571575,0.10657803,0.41543546,0.46735223,0.15479831,0.38083561,0.22592150,0.02852957,0.66409882
-2.69234617,1.93924242,0.11389471,0.42890523,0.47537450,0.16010685,0.38264350,0.22292304,0.02832757,0.64396104
-2.68634317,1.98648254,0.12204590,0.44748562,0.48933277,0.16715427,0.38950485,0.22278324,0.02850355,0.63328126
-2.68034017,2.05625797,0.13092572,0.47093265,0.50898917,0.17584225,0.40112670,0.22535597,0.02904898,0.63171151
-2.67433717,2.14702959,0.14040567,0.49890815,0.53401290,0.18604094,0.41718731,0.23045156,0.02994941,0.63881433
-2.66833417,2.25693958,0.15033728,0.53098677,0.56399014,0.19759215,0.43734544,0.23784249,0.03118509,0.65408090
-2.66233117,2.38385862,0.16055534,0.56666454,0.59843517,0.21031321,0.46124984,0.24726957,0.03273168,0.67694911
-2.65632816,2.52543680,0.17088181,0.60536882,0.63680239,0.22400122,0.48854874,0.25844831,0.03456088,0.70682081
-2.65032516,2.67915747,0.18113022,0.64646964,0.67849909,0.23843782,0.51889885,0.27107561,0.03664120,0.74307788
-2.64432216,2.84239256,0.19111049,0.68929230,0.72289864,0.25339417,0.55197341,0.28483644,0.03893865,0.78509659
-2.63831916,3.01245846,0.20063395,0.73313101,0.76935384,0.26863610,0.58746892,0.29941043,0.04141741,0.83225962
-2.63231616,3.18667068,0.20951854,0.77726331,0.81721016,0.28392942,0.62511008,0.31447842,0.04404055,0.88396570
-2.62631316,3.36239624,0.21759375,0.82096512,0.86581840,0.29904490,0.66465248,0.32972855,0.04677066,0.93963624
-2.62031016,3.53710206,0.22470539,0.86352582,0.91454656,0.31376319,0.70588287,0.34486203,0.04957042,0.99871899
-2.61430715,3.70839800,0.23071981,0.90426314,0.96279050,0.32787917,0.74861671,0.35959833,0.05240321,1.06068856
-2.60830415,3.87407319,0.23552741,0.94253728,1.00998303,0.34120574,0.79269294,0.37367963,0.05523352,1.12504389
-2.60230115,4.03212471,0.23904543,0.97776388,1.05560118,0.35357697,0.83796619,0.38687457,0.05802744,1.19130280
-2.59629815,4.18077758,0.24121975,1.00942538,1.09917143,0.36485032,0.88429663,0.39898108,0.06075296,1.25899418
-2.59029515,4.31849578,0.24202569,1.03708030,1.14027279,0.37490812,0.93153796,0.40982825,0.06338021,1.32764813
-2.58429215,4.44398437,0.24146785,1.06037021,1.17853764,0.38365798,0.97952426,0.41927730,0.06588166,1.39678494
-2.57828914,4.55618302,0.23957886,1.07902407,1.21365057,0.39103248,1.02805643,0.42722151,0.06823220,1.46590361
-2.57228614,4.65425208,0.23641732,1.09285991,1.24534530,0.39698793,1.07688921,0.43358532,0.07040915,1.53447089
-2.56628314,4.73755247,0.23206483,1.10178369,1.27340014,0.40150242,1.12571972,0.43832257,0.07239219,1.60191182
-2.56028014,4.80562116,0.22662242,1.10578574,1.29763237,0.40457341,1.17417851,0.44141406,0.07416327,1.66760277
-2.55427714,4.85814432,0.22020653,1.10493474,1.31789209,0.40621480,1.22182397,0.44286463,0.07570648,1.73086771
-2.54827414,4.89493003,0.21294463,1.09936985,1.33405603,0.40645388,1.26814098,0.44269983,0.07700789,1.79097876
-2.54227114,4.91588291,0.20497090,1.08929128,1.34602198,0.40532827,1.31254421,0.44096255,0.07805537,1.84716131
-2.53626813,4.92098240,0.19642190,1.07494996,1.35370418,0.40288301,1.35438648,0.43770961,0.07883855,1.89860415
-2.53026513,4.91026634,0.18743259,1.05663666,1.35703025,0.39916806,1.39297205,0.43300864,0.07934866,1.94447458
-2.52426213,4.88382094,0.17813284,1.03467126,1.35593985,0.39423624,1.42757474,0.42693541,0.07957855,1.98393817
-2.51825913,4.84177790,0.16864445,1.00939261,1.35038523,0.38814175,1.45745996,0.41957161,0.07952276,2.01618255
-2.51225613,4.78431853,0.15907879,0.98114929,1.34033377,0.38093935,1.48191004,0.41100334,0.07917758,2.04044422
-2.50625313,4.71168452,0.14953520,0.95029175,1.32577210,0.37268412,1.50025139,0.40132021,0.07854128,2.05603729
-2.50025013,4.62419410,0.14009996,0.91716586,1.30671179,0.36343175,1.51188248,0.39061516,0.07761428,2.06238268
-2.49424712,4.52226219,0.13084599,0.88210817,1.28319585,0.35323943,1.51630096,0.37898486,0.07639945,2.05903625
-2.48824412,4.40642257,0.12183301,0.84544259,1.25530566,0.34216686,1.51312862,0.36653068,0.07490235,2.04571451
-2.48224112,4.27735007,0.11310829,0.80747862,1.22316774,0.33027769,1.50213286,0.35336003,0.07313150,2.02231627
-2.47623812,4.13588063,0.10470768,0.76851075,1.18695954,0.31764074,1.48324339,0.33958804,0.07109855,1.98893924
-2.47023512,3.98302732,0.09665691,0.72881879,1.14691394,0.30433131,1.45656346,0.32533933,0.06881846,1.94589031
-2.46423212,3.81999055,0.08897309,0.68866882,1.10332177,0.29043200,1.42237474,0.31074972,0.06630950,1.89368912
-2.45822911,3.64816126,0.08166616,0.64831448,1.05653206,0.27603328,1.38113576,0.29596785,0.06359320,1.83306443
-2.45222611,3.46911629,0.07474037,0.60799825,1.00694980,0.26123347,1.33347400,0.28115645,0.06069416,1.76494341
-2.44622311,3.28460556,0.06819562,0.56795247,0.95503112,0.24613829,1.28017183,0.26649317,0.05763972,1.69043440
-2.44022011,3.09653140,0.06202860,0.52839993,0.90127606,0.23085976,1.22214733,0.25217103,0.05445955,1.61080375
-2.43421711,2.90692076,0.05623375,0.48955393,0.84621910,0.21551467,1.16043061,0.23839819,0.05118507,1.52744782
-2.42821411,2.71789141,0.05080400,0.45161763,0.79041807,0.20022266,1.09613705,0.22539726,0.04784883,1.44186145
-2.42221111,2.53161364,0.04573132,0.41478291,0.73444164,0.18510386,1.03043843,0.21340390,0.04448383,1.35560404
-2.41620810,2.35026907,0.04100705,0.37922869,0.67885630,0.17027645,0.96453338,0.20266488,0.04112275,1.27026472
-2.41020510,2.17600819,0.03662206,0.34511886,0.62421318,0.15585410,0.89961814,0.19343547,0.03779728,1.18742772
-2.40420210,2.01090845,0.03256683,0.31260005,0.57103548,0.14194346,0.83685878,0.18597631,0.03453736,1.10863915
-2.39819910,1.85693403,0.02883138,0.28179936,0.51980695,0.12864188,0.77736566,0.18054954,0.03137059,1.03537595
-2.39219610,1.71589870,0.02540521,0.25282234,0.47096188,0.11603542,0.72217081,0.17741446,0.02832167,0.96901772
-2.38619310,1.58943260,0.02227718,0.22575124,0.42487697,0.10419719,0.67220850,0.17682252,0.02541195,0.91082182
-2.38019010,1.47895331,0.01943541,0.20064377,0.38186539,0.09318622,0.62829937,0.17901177,0.02265913,0.86190189
-2.37418709,1.38564168,0.01686720,0.17753253,0.34217288,0.08304672,0.59113784,0.18420070,0.02007708,0.82320971
-2.36818409,1.31042218,0.01455903,0.15642498,0.30597620,0.07380785,0.56128291,0.19258169,0.01767577,0.79552021
-2.36218109,1.25394765,0.01249659,0.13730415,0.27338355,0.06548391,0.53915172,0.20431390,0.01546134,0.77941935
-2.35617809,1.21658811,0.01066483,0.12012993,0.24443680,0.05807495,0.52501577,0.21951604,0.01343633,0.77529457
-2.35017509,1.19842325,0.00904813,0.10484096,0.21911541,0.05156770,0.51899927,0.23825886,0.01159988,0.78332745
-2.34417209,1.19923824,0.00763044,0.09135698,0.19734151,0.04593679,0.52107933,0.26055789,0.00994818,0.80348849
-2.33816908,1.21852283,0.00639552,0.07958153,0.17898591,0.04114613,0.53108777,0.28636651,0.00847481,0.83553386
-2.33216608,1.25547354,0.00532708,0.06940491,0.16387480,0.03715042,0.54871435,0.31556972,0.00717123,0.87900437
-2.32616308,1.30899928,0.00440909,0.06070722,0.15179669,0.03389675,0.57351141,0.34797908,0.00602723,0.93322672
-2.32016008,1.37773063,0.00362589,0.05336139,0.14250945,0.03132614,0.60489995,0.38332902,0.00503137,0.99731765
-2.31415708,1.46003337,0.00296246,0.04723618,0.13574723,0.02937503,0.64217739,0.42127503,0.00417142,1.07019133
-2.30815408,1.55402678,0.00240454,0.04219893,0.13122711,0.02797677,0.68452719,0.46139408,0.00343479,1.15057066
-2.30215108,1.65760727,0.00193876,0.03811802,0.12865531,0.02706288,0.73103053,0.50318746,0.00280881,1.23700290
-2.29614807,1.76847780,0.00155276,0.03486515,0.12773300,0.02656429,0.78068036,0.54608642,0.00228109,1.32788017
-2.29014507,1.88418349,0.00123525,0.03231717,0.12816166,0.02641240,0.83239792,0.58946055,0.00183973,1.42146495
-2.28414207,2.00215322,0.00097601,0.03035770,0.12964793,0.02654007,0.88505174,0.63262906,0.00147351,1.51592074
-2.27813907,2.11974711,0.00076595,0.02887832,0.13190804,0.02688247,0.93747905,0.67487461,0.00117205,1.60934749
-2.27213607,2.23430897,0.00059702,0.02777954,0.13467178,0.02737787,0.98850926,0.71545953,0.00092586,1.69982136
-2.26613307,2.34322274,0.00046221,0.02697143,0.13768610,0.02796831,1.03698913,0.75364395,0.00072643,1.78543772
-2.26013007,2.44397131,0.00035546,0.02637401,0.14071823,0.02860020,1.08180890,0.78870517,0.00056618,1.86435639
-2.25412706,2.53419593,0.00027162,0.02591743,0.14355842,0.02922486,1.12192856,0.81995768,0.00043852,1.93484752
-2.24812406,2.61175412,0.00020632,0.02554195,0.14602228,0.02979899,1.15640353,0.84677294,0.00033772,1.99533649
-2.24212106,2.67477377,0.00015595,0.02519774,0.14795253,0.03028499,1.18440859,0.86859818,0.00025894,2.04444606
-2.23611806,2.72170137,0.00011749,0.02484456,0.14922039,0.03065132,1.20525909,0.88497346,0.00019808,2.08103401
-2.23011506,2.75134204,0.00008854,0.02445128,0.14972632,0.03087262,1.21842866,0.89554605,0.00015179,2.10422464
-2.22411206,2.76288966,0.00006715,0.02399536,0.14940026,0.03092986,1.22356246,0.90008163,0.00011734,2.11343256
-2.21810905,2.75594556,0.00005180,0.02346224,0.14820119,0.03081026,1.22048531,0.89847173,0.00009256,2.10837777
-2.21210605,2.73052480,0.00004135,0.02284465,0.14611618,0.03050719,1.20920441,0.89073701,0.00007584,2.08909108
-2.20610305,2.68704966,0.00003498,0.02214193,0.14315883,0.03001989,1.18990625,0.87702626,0.00006597,2.05590969
-2.20010005,2.62633042,0.00003213,0.02135929,0.13936712,0.02935309,1.16294800,0.85761115,0.00006220,2.00946295
-2.19409705,2.54953434,0.00003251,0.02050713,0.13480088,0.02851653,1.12884356,0.83287697,0.00006414,1.95064888
-2.18809405,2.45814405,0.00003606,0.01960034,0.12953877,0.02752439,1.08824491,0.80330974,0.00007176,1.88060255
-2.18209105,2.35390722,0.00004295,0.01865767,0.12367509,0.02639465,1.04191959,0.76948040,0.00008536,1.80065762
-2.17608804,2.23877975,0.00005356,0.01770112,0.11731631,0.02514834,0.99072525,0.73202661,0.00010559,1.71230278
-2.17008504,2.11486484,0.00006851,0.01675549,0.11057766,0.02380886,0.93558239,0.69163326,0.00013341,1.61713495
-2.16408204,1.98435059,0.00008868,0.01584791,0.10357978,0.02240122,0.87744632,0.64901221,0.00017014,1.51681121
-2.15807904,1.84944858,0.00011518,0.01500754,0.09644557,0.02095134,0.81727966,0.60488238,0.00021742,1.41300140
-2.15207604,1.71233586,0.00014946,0.01426529,0.08929744,0.01948536,0.75602626,0.55995082,0.00027725,1.30734327
-2.14607304,1.57510247,0.00019329,0.01365374,0.08225488,0.01802909,0.69458754,0.51489554,0.00035200,1.20140169
-2.14007004,1.43970602,0.00024879,0.01320701,0.07543262,0.01660747,0.63380201,0.47035064,0.00044439,1.09663334
