energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.35867934,3.25739537,0.30597134,0.55407383,0.00331596,1.08361150,0.01759211,1.07223402,1.95308856,0.60797217
-3.35267634,3.29089117,0.30519951,0.55400642,0.00351359,1.09963877,0.01809925,1.07949964,1.99072310,0.61205942
-3.34667334,3.33316594,0.30524296,0.55556429,0.00375739,1.11834720,0.01864626,1.08974657,2.03192127,0.61747336
-3.34067034,3.38379914,0.30602924,0.55875096,0.00404632,1.13956095,0.01922954,1.10281762,2.07630832,0.62413852
-3.33466733,3.44229784,0.30749287,0.56356488,0.00437897,1.16307407,0.01984508,1.11854427,2.12347275,0.63196697
-3.32866433,3.50809125,0.30957621,0.56999626,0.00475355,1.18864969,0.02048847,1.13674526,2.17296636,0.64085810
-3.32266133,3.58052455,0.31222996,0.57802364,0.00516780,1.21601929,0.02115481,1.15722462,2.22430388,0.65069819
-3.31665833,3.65885348,0.31541322,0.58761069,0.00561894,1.24488217,0.02183877,1.17976980,2.27696281,0.66135994
-3.31065533,3.74224072,0.31909325,0.59870346,0.00610361,1.27490550,0.02253453,1.20415004,2.33038397,0.67270211
-3.30465233,3.82975554,0.32324501,0.61122842,0.00661784,1.30572540,0.02323577,1.23011580,2.38397349,0.68456952
-3.29864932,3.92037786,0.32785049,0.62509164,0.00715704,1.33694926,0.02393570,1.25739935,2.43710666,0.69679349
-3.29264632,4.01300772,0.33289808,0.64017926,0.00771601,1.36815970,0.02462712,1.28571702,2.48913437,0.70919294
-3.28664332,4.10648058,0.33838182,0.65635934,0.00828898,1.39892035,0.02530249,1.31477321,2.53939220,0.72157643
-3.28064032,4.19958879,0.34430085,0.67348512,0.00886968,1.42878337,0.02595403,1.34426613,2.58721253,0.73374486
-3.27463732,4.29110874,0.35065893,0.69139961,0.00945145,1.45729892,0.02657389,1.37389519,2.63193926,0.74549526
-3.26863432,4.37983276,0.35746404,0.70994113,0.01002734,1.48402602,0.02715430,1.40336973,2.67294497,0.75662528
-3.26263132,4.46460455,0.36472814,0.72894973,0.01059027,1.50854464,0.02768783,1.43241841,2.70964968,0.76693839
-3.25662831,4.54435623,0.37246692,0.74827377,0.01113321,1.53046840,0.02816755,1.46079900,2.74154035,0.77624951
-3.25062531,4.61814497,0.38069952,0.76777648,0.01164935,1.54945724,0.02858730,1.48830749,2.76819017,0.78439088
-3.24462231,4.68518699,0.38944818,0.78734184,0.01213231,1.56522942,0.02894189,1.51478622,2.78927627,0.79121771
-3.23861931,4.74488664,0.39873759,0.80687940,0.01257626,1.57757206,0.02922732,1.54013001,2.80459483,0.79661338
-3.23261631,4.79685858,0.40859406,0.82632757,0.01297617,1.58634961,0.02944091,1.56428988,2.81407241,0.80049391
-3.22661331,4.84094118,0.41904422,0.84565505,0.01332789,1.59150956,0.02958149,1.58727392,2.81777256,0.80281117
-3.22061031,4.87720007,0.43011338,0.86486022,0.01362832,1.59308512,0.02964945,1.60914485,2.81589693,0.80355490
-3.21460730,4.90592100,0.44182349,0.88396836,0.01387548,1.59119427,0.02964674,1.63001444,2.80878061,0.80275312
-3.20860430,4.92759211,0.45419067,0.90302672,0.01406856,1.58603544,0.02957690,1.65003481,2.79688149,0.80047096
-3.20260130,4.94287628,0.46722251,0.92209777,0.01420794,1.57787971,0.02944489,1.66938690,2.78076399,0.79680792
-3.19659830,4.95257481,0.48091514,0.94125084,0.01429515,1.56705988,0.02925703,1.68826700,2.76107791,0.79189369
-3.19059530,4.95758449,0.49525038,0.96055273,0.01433282,1.55395711,0.02902077,1.70687175,2.73853320,0.78588266
-3.18459230,4.95885041,0.51019294,0.98005781,0.01432455,1.53898557,0.02874448,1.72538276,2.71387207,0.77894757
-3.17858929,4.95731709,0.52568812,0.99979832,0.01427481,1.52257614,0.02843723,1.74395171,2.68783982,0.77127241
-3.17258629,4.95388103,0.54166000,1.01977543,0.01418877,1.50515983,0.02810853,1.76268689,2.66115586,0.76304524
-3.16658329,4.94934729,0.55801056,1.03995179,0.01407212,1.48715192,0.02776811,1.78164217,2.63448659,0.75445112
-3.16058029,4.94439266,0.57461964,1.06024615,0.01393094,1.46893761,0.02742568,1.80080901,2.60842145,0.74566556
-3.15457729,4.93953763,0.59134605,1.08053045,0.01377149,1.45085986,0.02709076,1.82011236,2.58345342,0.73684892
-3.14857429,4.93512872,0.60802993,1.10062973,0.01360006,1.43321003,0.02677252,1.83941055,2.55996493,0.72814198
-3.14257129,4.93133192,0.62449621,1.12032509,0.01342282,1.41622172,0.02647966,1.85849957,2.53821985,0.71966277
-3.13656828,4.92813768,0.64055925,1.13935952,0.01324570,1.40006792,0.02622036,1.87712128,2.51836171,0.71150496
-3.13056528,4.92537660,0.65602847,1.15744652,0.01307428,1.38486153,0.02600220,1.89497534,2.50041815,0.70373765
-3.12456228,4.92274477,0.67071472,1.17428105,0.01291372,1.37065898,0.02583220,1.91173420,2.48431109,0.69640649
-3.11855928,4.91983678,0.68443721,1.18955218,0.01276866,1.35746649,0.02571682,1.92706008,2.46987179,0.68953604
-3.11255628,4.91618415,0.69703051,1.20295692,0.01264325,1.34524855,0.02566201,1.94062313,2.45685978,0.68313301
-3.10655328,4.91129650,0.70835150,1.21421422,0.01254107,1.33393779,0.02567320,1.95211959,2.44498443,0.67719014
-3.10055028,4.90470272,0.71828557,1.22307856,0.01246516,1.32344577,0.02575536,1.96128881,2.43392788,0.67169042
-3.09454727,4.89598954,0.72675205,1.22935216,0.01241798,1.31367373,0.02591296,1.96792813,2.42336786,0.66661133
-3.08854427,4.88483491,0.73370823,1.23289518,0.01240150,1.30452286,0.02614996,1.97190473,2.41299940,0.66192872
-3.08254127,4.87103441,0.73915199,1.23363324,0.01241710,1.29590339,0.02646972,1.97316361,2.40255406,0.65762020
-3.07653827,4.85451905,0.74312256,1.23156182,0.01246571,1.28774214,0.02687487,1.97173143,2.39181611,0.65366777
-3.07053527,4.83536367,0.74569962,1.22674733,0.01254769,1.27998820,0.02736718,1.96771578,2.38063486,0.65005964
-3.06453227,4.81378589,0.74700044,1.21932462,0.01266295,1.27261656,0.02794735,1.96130014,2.36893287,0.64679112
-3.05852926,4.79013595,0.74717549,1.20949128,0.01281088,1.26562987,0.02861481,1.95273479,2.35671016,0.64386463
-3.05252626,4.76487861,0.74640238,1.19749887,0.01299041,1.25905824,0.02936749,1.94232435,2.34404438,0.64128905
-3.04652326,4.73856874,0.74487884,1.18364173,0.01319998,1.25295758,0.03020164,1.93041264,2.33108763,0.63907840
-3.04052026,4.71182254,0.74281470,1.16824399,0.01343757,1.24740668,0.03111162,1.91736598,2.31806042,0.63725017
-3.03451726,4.68528648,0.74042361,1.15164547,0.01370075,1.24250356,0.03208979,1.90355588,2.30524350,0.63582344
-3.02851426,4.65960628,0.73791474,1.13418731,0.01398668,1.23836140,0.03312641,1.88934213,2.29296829,0.63481710
-3.02251126,4.63539800,0.73548493,1.11619813,0.01429218,1.23510448,0.03420965,1.87505733,2.28160657,0.63424825
-3.01650825,4.61322286,0.73331173,1.09798143,0.01461378,1.23286442,0.03532569,1.86099371,2.27156019,0.63413104
-3.01050525,4.59356751,0.73154754,1.07980481,0.01494780,1.23177707,0.03645893,1.84739284,2.26325101,0.63447600
-3.00450225,4.57683029,0.73031523,1.06189165,0.01529042,1.23197995,0.03759222,1.83443878,2.25711161,0.63528991
-2.99849925,4.56331418,0.72970521,1.04441535,0.01563780,1.23361050,0.03870724,1.82225470,2.25357684,0.63657622
-2.99249625,4.55322607,0.72977412,1.02749654,0.01598614,1.23680497,0.03978499,1.81090308,2.25307600,0.63833595
-2.98649325,4.54668181,0.73054509,1.01120306,0.01633179,1.24169764,0.04080624,1.80038916,2.25602579,0.64056890
-2.98049025,4.54371594,0.73200930,0.99555256,0.01667134,1.24842040,0.04175215,1.79066707,2.26282343,0.64327509
-2.97448724,4.54429473,0.73412873,0.98051744,0.01700169,1.25710217,0.04260474,1.78164815,2.27383985,0.64645613
-2.96848424,4.54833106,0.73683985,0.96603165,0.01732011,1.26786800,0.04334753,1.77321056,2.28941254,0.65011652
-2.96248124,4.55569943,0.74005778,0.95199885,0.01762427,1.28083760,0.04396603,1.76520961,2.30983775,0.65426448
-2.95647824,4.56624983,0.74368081,0.93830128,0.01791226,1.29612295,0.04444818,1.75748785,2.33536204,0.65891243
-2.95047524,4.57981909,0.74759483,0.92480898,0.01818260,1.31382512,0.04478475,1.74988434,2.36617295,0.66407677
-2.94447224,4.59623874,0.75167753,0.91138862,0.01843417,1.33403010,0.04496957,1.74224262,2.40238920,0.66977715
-2.93846923,4.61533908,0.75580209,0.89791166,0.01866622,1.35680373,0.04499974,1.73441680,2.44405064,0.67603509
-2.93246623,4.63694907,0.75984026,0.88426134,0.01887825,1.38218608,0.04487563,1.72627576,2.49110842,0.68287215
-2.92646323,4.66089250,0.76366474,0.87033836,0.01906997,1.41018542,0.04460077,1.71770520,2.54341613,0.69030771
-2.92046023,4.68698107,0.76715094,0.85606503,0.01924121,1.44077223,0.04418170,1.70860788,2.60072263,0.69835646
-2.91445723,4.71500536,0.77017809,0.84138783,0.01939182,1.47387369,0.04362761,1.69890221,2.66266725,0.70702602
-2.90845423,4.74472479,0.77262991,0.82627852,0.01952165,1.50936901,0.04294998,1.68851959,2.72877815,0.71631466
-2.90245123,4.77585787,0.77439490,0.81073386,0.01963044,1.54708611,0.04216212,1.67740107,2.79847446,0.72620940
-2.89644822,4.80807407,0.77536660,0.79477413,0.01971782,1.58679989,0.04127864,1.66549368,2.87107253,0.73668469
-2.89044522,4.84098814,0.77544372,0.77844082,0.01978327,1.62823258,0.04031495,1.65274706,2.94579669,0.74770173
-2.88444222,4.87415812,0.77453061,0.76179350,0.01982615,1.67105605,0.03928678,1.63911071,3.02179422,0.75920855
-2.87843922,4.90708721,0.77253795,0.74490645,0.01984569,1.71489637,0.03820964,1.62453228,3.09815438,0.77114079
-2.87243622,4.93923011,0.76938380,0.72786493,0.01984110,1.75934041,0.03709845,1.60895703,3.17393082,0.78342326
-2.86643322,4.97000333,0.76499516,0.71076160,0.01981157,1.80394425,0.03596711,1.59232866,3.24816643,0.79597202
-2.86043022,4.99879932,0.75930979,0.69369306,0.01975640,1.84824315,0.03482828,1.57459137,3.31991964,0.80869695
-2.85442721,5.02500342,0.75227840,0.67675671,0.01967506,1.89176258,0.03369308,1.55569303,3.38829094,0.82150458
-2.84842421,5.04801277,0.74386697,0.66004802,0.01956726,1.93402980,0.03257104,1.53558927,3.45244832,0.83430107
-2.84242121,5.06725596,0.73405905,0.64365810,0.01943306,1.97458562,0.03146996,1.51424802,3.51165048,0.84699495
-2.83641821,5.08221244,0.72285799,0.62767187,0.01927291,2.01299566,0.03039600,1.49165424,3.56526665,0.85949973
-2.83041521,5.09243040,0.71028864,0.61216648,0.01908767,2.04886073,0.02935371,1.46781437,3.61279207,0.87173600
-2.82441221,5.09754228,0.69639872,0.59721020,0.01887870,2.08182601,0.02834615,1.44276025,3.65385867,0.88363308
-2.81840920,5.09727717,0.68125936,0.58286165,0.01864776,2.11158858,0.02737509,1.41655215,3.68824039,0.89513008
-2.81240620,5.09146961,0.66496497,0.56916933,0.01839707,2.13790325,0.02644115,1.38928062,3.71585330,0.90617648
-2.80640320,5.08006461,0.64763227,0.55617150,0.01812920,2.16058656,0.02554400,1.36106718,3.73675073,0.91673220
-2.80040020,5.06311889,0.62939851,0.54389628,0.01784707,2.17951891,0.02468259,1.33206369,3.75111401,0.92676732
-2.79439720,5.04079873,0.61041887,0.53236217,0.01755379,2.19464508,0.02385533,1.30245054,3.75923968,0.93626151
-2.78839420,5.01337493,0.59086329,0.52157868,0.01725263,2.20597320,0.02306025,1.27243373,3.76152398,0.94520343
-2.78239120,4.98121533,0.57091271,0.51154743,0.01694691,2.21357244,0.02229522,1.24224109,3.75844579,0.95359003
-2.77638819,4.94477569,0.55075498,0.50226342,0.01663993,2.21756956,0.02155803,1.21211789,3.75054888,0.96142606
-2.77038519,4.90458947,0.53058062,0.49371661,0.01633484,2.21814469,0.02084659,1.18232201,3.73842443,0.96872373
-2.76438219,4.86125697,0.51057863,0.48589375,0.01603463,2.21552641,0.02015899,1.15311904,3.72269448,0.97550253
-2.75837919,4.81543430,0.49093249,0.47878041,0.01574206,2.20998619,0.01949366,1.12477746,3.70399687,0.98178932
-2.75237619,4.76782234,0.47181658,0.47236311,0.01545961,2.20183248,0.01884935,1.09756410,3.68297183,0.98761844
-2.74637319,4.71915569,0.45339306,0.46663153,0.01518946,2.19140416,0.01822529,1.07173999,3.66025042,0.99303182
-2.74037019,4.67019171,0.43580944,0.46158072,0.01493351,2.17906368,0.01762119,1.04755672,3.63644445,0.99807902
-2.73436718,4.62169926,0.41919677,0.45721307,0.01469335,2.16518955,0.01703727,1.02525330,3.61213776,1.00281682
-2.72836418,4.57444712,0.40366849,0.45354015,0.01447032,2.15016829,0.01647430,1.00505352,3.58787833,1.00730848
-2.72236118,4.52919174,0.38932001,0.45058418,0.01426548,2.13438589,0.01593360,0.98716383,3.56417084,1.01162237
-2.71635818,4.48666436,0.37622884,0.44837911,0.01407966,2.11821868,0.01541699,0.97177153,3.54146932,1.01583001
-2.71035518,4.44755748,0.36445528,0.44697121,0.01391350,2.10202388,0.01492679,0.95904342,3.52016974,1.02000338
-2.70435218,4.41251077,0.35404348,0.44641927,0.01376745,2.08613000,0.01446580,0.94912466,3.50060230,1.02421174
-2.69834917,4.38209696,0.34502290,0.44679414,0.01364175,2.07082731,0.01403718,0.94213795,3.48302379,1.02851788
-2.69234617,4.35680805,0.33740991,0.44817792,0.01353652,2.05635892,0.01364439,0.93818291,3.46761003,1.03297412
-2.68634317,4.33704261,0.33120943,0.45066258,0.01345167,2.04291270,0.01329114,0.93733572,3.45444927,1.03761825
-2.68034017,4.32309478,0.32641669,0.45434822,0.01338697,2.03061463,0.01298121,0.93964893,3.44353677,1.04246970
-2.67433717,4.31514581,0.32301874,0.45934089,0.01334202,2.01952403,0.01271843,0.94515158,3.43477153,1.04752614
-2.66833417,4.31325852,0.32099578,0.46575011,0.01331623,2.00963091,0.01250648,0.95384940,3.42795566,1.05276095
-2.66233117,4.31737547,0.32032229,0.47368608,0.01330885,2.00085594,0.01234883,0.96572532,3.42279695,1.05812157
-2.65632816,4.32732086,0.32096780,0.48325662,0.01331895,1.99305304,0.01224861,0.98073999,3.41891511,1.06352914
-2.65032516,4.34280625,0.32289724,0.49456386,0.01334543,1.98601480,0.01220850,0.99883241,3.41585179,1.06887933
-2.64432216,4.36343992,0.32607105,0.50770081,0.01338701,1.97948045,0.01223063,1.01992044,3.41308420,1.07404455
-2.63831916,4.38873924,0.33044478,0.52274758,0.01344228,1.97314616,0.01231650,1.04390118,3.41004205,1.07887735
-2.63231616,4.41814539,0.33596850,0.53976754,0.01350970,1.96667730,0.01246691,1.07065103,3.40612713,1.08321494
-2.62631316,4.45103950,0.34258574,0.55880336,0.01358763,1.95972193,0.01268190,1.10002537,3.40073463,1.08688456
-2.62031016,4.48675927,0.35023235,0.57987287,0.01367431,1.95192506,0.01296071,1.13185784,3.39327510,1.08970942
-2.61430715,4.52461508,0.35883511,0.60296510,0.01376794,1.94294282,0.01330176,1.16595915,3.38319612,1.09151495
-2.60830415,4.56390473,0.36831036,0.62803633,0.01386666,1.93245598,0.01370265,1.20211552,3.37000231,1.09213494
-2.60230115,4.60392618,0.37856272,0.65500659,0.01396858,1.92018204,0.01416017,1.24008696,3.35327276,1.09141737
-2.59629815,4.64398779,0.38948401,0.68375663,0.01407178,1.90588548,0.01467031,1.27960547,3.33267511,1.08922952
-2.59029515,4.68341606,0.40095256,0.71412567,0.01417430,1.88938567,0.01522835,1.32037362,3.30797543,1.08546232
-2.58429215,4.72156092,0.41283305,0.74591018,0.01427417,1.87056214,0.01582888,1.36206372,3.27904374,1.08003357
-2.57828914,4.75779915,0.42497691,0.77886395,0.01436938,1.84935720,0.01646592,1.40431805,3.24585507,1.07289013
-2.57228614,4.79153645,0.43722360,0.81269965,0.01445792,1.82577595,0.01713296,1.44675042,3.20848625,1.06400902
-2.56628314,4.82220925,0.44940251,0.84709207,0.01453771,1.79988389,0.01782315,1.48894945,3.16710906,1.05339748
-2.56028014,4.84928689,0.46133585,0.88168318,0.01460669,1.77180242,0.01852934,1.53048377,3.12198046,1.04109209
-2.55427714,4.87227517,0.47284223,0.91608901,0.01466277,1.74170286,0.01924426,1.57090929,3.07343060,1.02715724
-2.54827414,4.89072189,0.48374097,0.94990832,0.01470389,1.70979926,0.01996069,1.60977845,3.02184992,1.01168299
-2.54227114,4.90422487,0.49385703,0.98273280,0.01472805,1.67634063,0.02067154,1.64665137,2.96767583,0.99478263
-2.53626813,4.91244245,0.50302627,1.01415855,0.01473335,1.64160313,0.02137006,1.68110845,2.91138014,0.97658996
-2.53026513,4.91510634,0.51110082,1.04379840,0.01471805,1.60588247,0.02204998,1.71276390,2.85345775,0.95725672
-2.52426213,4.91203613,0.51795442,1.07129457,0.01468064,1.56948693,0.02270565,1.74127968,2.79441701,0.93694990
-2.51825913,4.90315450,0.52348724,1.09633106,0.01461991,1.53273126,0.02333214,1.76637890,2.73477216,0.91584931
-2.51225613,4.88850193,0.52763007,1.11864517,0.01453500,1.49593141,0.02392540,1.78785807,2.67503756,0.89414524
-2.50625313,4.86824948,0.53034748,1.13803753,0.01442551,1.45940023,0.02448230,1.80559712,2.61572365,0.87203625
-2.50025013,4.84270813,0.53163985,1.15438005,0.01429148,1.42344383,0.02500069,1.81956679,2.55733418,0.84972695
-2.49424712,4.81233330,0.53154393,1.16762125,0.01413350,1.38835859,0.02547945,1.82983234,2.50036402,0.82742577
-2.48824412,4.77772333,0.53013202,1.17778870,0.01395269,1.35442842,0.02591842,1.83655343,2.44529712,0.80534255
-2.48224112,4.73961097,0.52750954,1.18498813,0.01375070,1.32192211,0.02631836,1.83997967,2.39260382,0.78368595
-2.47623812,4.69884749,0.52381121,1.18939935,0.01352972,1.29109046,0.02668086,1.84044190,2.34273717,0.76266049
-2.47023512,4.65637935,0.51919589,1.19126892,0.01329238,1.26216302,0.02700821,1.83833948,2.29612763,0.74246333
-2.46423212,4.61321798,0.51384029,1.19090002,0.01304170,1.23534442,0.02730318,1.83412384,2.25317632,0.72328073
-2.45822911,4.57040386,0.50793191,1.18863982,0.01278102,1.21081010,0.02756894,1.82827929,2.21424651,0.70528432
-2.45222611,4.52896639,0.50166149,1.18486511,0.01251385,1.18870169,0.02780874,1.82130170,2.17965382,0.68862720
-2.44622311,4.48988150,0.49521532,1.17996681,0.01224381,1.16912218,0.02802580,1.81367637,2.14965574,0.67344024
-2.44022011,4.45402944,0.48876786,1.17433423,0.01197443,1.15213114,0.02822305,1.80585606,2.12444091,0.65982851
-2.43421711,4.42215503,0.48247504,1.16833985,0.01170915,1.13774051,0.02840300,1.79824035,2.10411927,0.64786830
-2.42821411,4.39483293,0.47646848,1.16232550,0.01145109,1.12591114,0.02856754,1.79115762,2.08871391,0.63760486
-2.42221111,4.37244012,0.47085109,1.15659051,0.01120307,1.11655075,0.02871789,1.78485046,2.07815554,0.62905104
-2.41620810,4.35513751,0.46569406,1.15138261,0.01096747,1.10951352,0.02885448,1.77946542,2.07228049,0.62218709
-2.41020510,4.34286231,0.46103568,1.14689195,0.01074622,1.10460187,0.02897699,1.77504774,2.07083287,0.61696168
-2.40420210,4.33533173,0.45688163,1.14324846,0.01054080,1.10157036,0.02908436,1.77154128,2.07347138,0.61329424
-2.39819910,4.33205857,0.45320715,1.14052272,0.01035224,1.10013213,0.02917489,1.76879382,2.07978084,0.61107862
-2.39219610,4.33237785,0.44996051,1.13873012,0.01018116,1.09996759,0.02924641,1.76656725,2.08928842,0.61018790
-2.38619310,4.33548353,0.44706793,1.13783797,0.01002786,1.10073527,0.02929647,1.76455228,2.10148382,0.61048031
-2.38019010,4.34047322,0.44443941,1.13777523,0.00989237,1.10208434,0.02932253,1.76238680,2.11584275,0.61180577
-2.37418709,4.34639872,0.44197520,1.13844388,0.00977461,1.10366840,0.02932221,1.75967670,2.13185231,0.61401305
-2.36818409,4.35231925,0.43957256,1.13973159,0.00967444,1.10515962,0.02929358,1.75601822,2.14903714,0.61695680
-2.36218109,4.35735454,0.43713236,1.14152455,0.00959179,1.10626277,0.02923531,1.75102034,2.16698451,0.62050440
-2.35617809,4.36073451,0.43456516,1.14371987,0.00952677,1.10672812,0.02914692,1.74432599,2.18536698,0.62454198
-2.35017509,4.36184262,0.43179641,1.14623669,0.00947973,1.10636241,0.02902892,1.73563104,2.20396082,0.62897936
-2.34417209,4.36025012,0.42877054,1.14902535,0.00945132,1.10503736,0.02888294,1.72469969,2.22265916,0.63375344
-2.33816908,4.35573920,0.42545356,1.15207418,0.00944254,1.10269485,0.02871171,1.71137580,2.24147839,0.63883004
-2.33216608,4.34831352,0.42183432,1.15541329,0.00945471,1.09934859,0.02851909,1.69558925,2.26055737,0.64420369
-2.32616308,4.33819529,0.41792405,1.15911547,0.00948949,1.09508181,0.02830992,1.67735735,2.28014891,0.64989563
-2.32016008,4.32580920,0.41375456,1.16329389,0.00954874,1.09004114,0.02808986,1.65678109,2.30060385,0.65594988
-2.31415708,4.31175398,0.40937502,1.16809696,0.00963453,1.08442686,0.02786518,1.63403677,2.32234831,0.66242764
-2.30815408,4.29676330,0.40484771,1.17370060,0.00974893,1.07848000,0.02764244,1.60936362,2.34585512,0.66940040
-2.30215108,4.28165849,0.40024300,1.18029839,0.00989392,1.07246697,0.02742822,1.58304828,2.37161114,0.67694194
-2.29614807,4.26729581,0.39563382,1.18809025,0.01007128,1.06666261,0.02722877,1.55540719,2.40008206,0.68512003
-2.29014507,4.25451160,0.39109017,1.19727023,0.01028239,1.06133265,0.02704969,1.52676820,2.43167690,0.69398793
-2.28414207,4.24406863,0.38667385,1.20801413,0.01052813,1.05671655,0.02689564,1.49745244,2.46671417,0.70357666
-2.27813907,4.23660688,0.38243397,1.22046772,0.01080873,1.05301184,0.02677007,1.46775785,2.50539189,0.71388818
-2.27213607,4.23260186,0.37840329,1.23473601,0.01112372,1.05036094,0.02667504,1.43794512,2.54776334,0.72489021
-2.26613307,4.23233278,0.37459586,1.25087437,0.01147181,1.04884114,0.02661105,1.40822719,2.59372006,0.73651293
-2.26013007,4.23586272,0.37100596,1.26888172,0.01185090,1.04845859,0.02657702,1.37876268,2.64298350,0.74864790
-2.25412706,4.24303171,0.36760840,1.28869631,0.01225806,1.04914649,0.02657031,1.34965365,2.69510588,0.76114927
-2.24812406,4.25346323,0.36436030,1.31019414,0.01268961,1.05076784,0.02658681,1.32094772,2.74948062,0.77383740
-2.24212106,4.26658363,0.36120400,1.33319016,0.01314116,1.05312250,0.02662111,1.29264419,2.80536192,0.78650468
-2.23611806,4.28165330,0.35807107,1.35744212,0.01360777,1.05595819,0.02666678,1.26470372,2.86189285,0.79892332
-2.23011506,4.29780766,0.35488712,1.38265688,0.01408409,1.05898490,0.02671662,1.23706067,2.91814041,0.81085471
-2.22411206,4.31410560,0.35157699,1.40849888,0.01456452,1.06189185,0.02676301,1.20963725,2.97313611,0.82205991
-2.21810905,4.32958257,0.34807011,1.43460032,0.01504341,1.06436612,0.02679824,1.18235847,3.02591996,0.83231075
-2.21210605,4.34330525,0.34430568,1.46057265,0.01551526,1.06611178,0.02681488,1.15516665,3.07558573,0.84140089
-2.20610305,4.35442494,0.34023721,1.48601890,0.01597489,1.06686865,0.02680608,1.12803467,3.12132535,0.84915637
-2.20010005,4.36222655,0.33583635,1.51054623,0.01641764,1.06642956,0.02676586,1.10097701,3.16247016,0.85544505
-2.19409705,4.36617089,0.33109554,1.53377836,0.01683950,1.06465514,0.02668942,1.07405772,3.19852698,0.86018449
-2.18809405,4.36592801,0.32602961,1.55536732,0.01723725,1.06148554,0.02657327,1.04739497,3.22920750,0.86334783
-2.18209105,4.36140002,0.32067593,1.57500408,0.01760857,1.05694827,0.02641539,1.02116181,3.25444925,0.86496744
-2.17608804,4.35273254,0.31509343,1.59242790,0.01795202,1.05116188,0.02621533,0.99558307,3.27442736,0.86513613
-2.17008504,4.34031436,0.30936032,1.60743381,0.01826714,1.04433535,0.02597417,0.97092882,3.28955659,0.86400593
-2.16408204,4.32476564,0.30357077,1.61987830,0.01855432,1.03676312,0.02569452,0.94750448,3.30048326,0.86178433
-2.15807904,4.30691554,0.29783076,1.62968296,0.01881480,1.02881610,0.02538034,0.92563862,3.30806767,0.85872841
-2.15207604,4.28777058,0.29225335,1.63683599,0.01905053,1.02092914,0.02503689,0.90566881,3.31335764,0.85513692
-2.14607304,4.26847555,0.28695350,1.64139172,0.01926403,1.01358547,0.02467043,0.88792669,3.31755413,0.85134078
-2.14007004,4.25026891,0.28204305,1.64346815,0.01945822,1.00729895,0.02428807,0.87272289,3.32197056,0.84769236
-2.13406703,4.23443486,0.27762573,1.64324263,0.01963628,1.00259480,0.02389752,0.86033281,3.32798730,0.84455397
-2.12806403,4.22225436,0.27379281,1.64094605,0.01980141,0.99998978,0.02350682,0.85098391,3.33700313,0.84228608
-2.12206103,4.21495713,0.27061935,1.63685562,0.01995673,0.99997261,0.02312412,0.84484515,3.35038551,0.84123566
-2.11605803,4.21367651,0.26816140,1.63128649,0.02010506,1.00298530,0.02275744,0.84201913,3.36942155,0.84172504
-2.11005503,4.21940900,0.26645410,1.62458272,0.02024879,1.00940636,0.02241446,0.84253712,3.39527139,0.84404175
-2.10405203,4.23297959,0.26551081,1.61710752,0.02038980,1.01953620,0.02210229,0.84635718,3.42892563,0.84842958
-2.09804902,4.25501395,0.26532330,1.60923340,0.02052934,1.03358539,0.02182733,0.85336514,3.47116828,0.85508105
-2.09204602,4.28591797,0.26586277,1.60133215,0.02066798,1.05166613,0.02159512,0.86337844,3.52254625,0.86413164
-2.08604302,4.32586479,0.26708174,1.59376500,0.02080565,1.07378695,0.02141020,0.87615212,3.58334646,0.87565570
-2.08004002,4.37478919,0.26891658,1.58687323,0.02094160,1.09985091,0.02127600,0.89138675,3.65358096,0.88966410
-2.07403702,4.43238870,0.27129043,1.58096907,0.02107448,1.12965708,0.02119481,0.90873756,3.73298049,0.90610367
-2.06803402,4.49813094,0.27411644,1.57632740,0.02120242,1.16290510,0.02116772,0.92782427,3.82099621,0.92485815
-2.06203102,4.57126590,0.27730098,1.57317792,0.02132311,1.19920258,0.02119454,0.94824103,3.91680948,0.94575074
-2.05602801,4.65084261,0.28074676,1.57169823,0.02143394,1.23807487,0.02127389,0.96956595,4.01934894,0.96854780
-2.05002501,4.73572879,0.28435562,1.57200759,0.02153208,1.27897680,0.02140310,0.99136989,4.12731419,0.99296368
-2.04402201,4.82463283,0.28803084,1.57416173,0.02161461,1.32130581,0.02157832,1.01322406,4.23920488,1.01866643
-2.03801901,4.91612716,0.29167901,1.57814850,0.02167863,1.36441610,0.02179454,1.03470644,4.35335446,1.04528417
-2.03201601,5.00867237,0.29521126,1.58388481,0.02172134,1.40763324,0.02204562,1.05540678,4.46796705,1.07241189
-2.02601301,5.10064170,0.29854398,1.59121471,0.02174013,1.45026872,0.02232442,1.07493047,4.58115664,1.09961863
-2.02001001,5.19034562,0.30159909,1.59990906,0.02173264,1.49163423,0.02262285,1.09290126,4.69098727,1.12645488
-2.01400700,5.27605643,0.30430383,1.60966676,0.02169676,1.53105515,0.02293202,1.10896329,4.79551334,1.15245999
-2.00800400,5.35603300,0.30659032,1.62011793,0.02163071,1.56788308,0.02324235,1.12278256,4.89281901,1.17716971
-2.00200100,5.42854593,0.30839501,1.63082904,0.02153300,1.60150720,0.02354376,1.13404830,4.98105609,1.20012367
-1.99599800,5.49190309,0.30965803,1.64131023,0.02140245,1.63136431,0.02382583,1.14247449,5.05847963,1.22087291
