energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.29264632,2.50764571,0.80826051,0.28523868,0.00859306,0.17439686,0.83663983,1.30181850,1.01603319,0.00000000
-3.28664332,2.49483776,0.81553754,0.28555148,0.00857515,0.17078340,0.83358529,1.29078953,1.01282846,0.00000000
-3.28064032,2.47879347,0.82335623,0.28584985,0.00851707,0.16674696,0.83010854,1.27631837,1.00982538,0.00000000
-3.27463732,2.46046134,0.83221166,0.28627290,0.00842246,0.16242923,0.82671133,1.25872438,1.00742572,0.00000000
-3.26863432,2.44078675,0.84256277,0.28695191,0.00829569,0.15797386,0.82388307,1.23836108,1.00600203,0.00000000
-3.26263132,2.42068080,0.85481248,0.28800537,0.00814176,0.15352188,0.82208292,1.21560703,1.00588459,0.00000000
-3.25662831,2.40098960,0.86928932,0.28953433,0.00796605,0.14920715,0.82172238,1.19085587,1.00734921,0.00000000
-3.25062531,2.38246528,0.88623134,0.29161823,0.00777420,0.14515220,0.82314908,1.16450592,1.01060602,0.00000000
-3.24462231,2.36573949,0.90577310,0.29431135,0.00757187,0.14146454,0.82663228,1.13694956,1.01578992,0.00000000
-3.23861931,2.35130069,0.92793599,0.29764003,0.00736458,0.13823354,0.83235076,1.10856288,1.02295296,0.00000000
-3.23261631,2.33947592,0.95262271,0.30160085,0.00715748,0.13552796,0.84038362,1.07969584,1.03205910,0.00000000
-3.22661331,2.33041793,0.97961577,0.30615971,0.00695524,0.13339426,0.85070431,1.05066344,1.04298153,0.00000000
-3.22061031,2.32409820,1.00858039,0.31125201,0.00676186,0.13185570,0.86317831,1.02173816,1.05550289,0.00000000
-3.21460730,2.32030636,1.03907170,0.31678380,0.00658062,0.13091217,0.87756460,0.99314394,1.06931847,0.00000000
-3.20860430,2.31865600,1.07054582,0.32263405,0.00641394,0.13054088,0.89352102,0.96505209,1.08404248,0.00000000
-3.20260130,2.31859709,1.10237476,0.32865780,0.00626339,0.13069770,0.91061332,0.93757911,1.09921724,0.00000000
-3.19659830,2.31943435,1.13386432,0.33469022,0.00612966,0.13131921,0.92832782,0.91078672,1.11432516,0.00000000
-3.19059530,2.32035133,1.16427455,0.34055143,0.00601260,0.13232529,0.94608712,0.88468394,1.12880319,0.00000000
-3.18459230,2.32043918,1.19284195,0.34605189,0.00591127,0.13362220,0.96326845,0.85923120,1.14205927,0.00000000
-3.17858929,2.31872920,1.21880263,0.35099817,0.00582400,0.13510598,0.97922397,0.83434633,1.15349035,0.00000000
-3.17258629,2.31422790,1.24141561,0.35519898,0.00574856,0.13666616,0.99330224,0.80991207,1.16250120,0.00000000
-3.16658329,2.30595338,1.25998544,0.35847113,0.00568223,0.13818950,1.00487007,0.78578486,1.16852358,0.00000000
-3.16058029,2.29297141,1.27388329,0.36064529,0.00562194,0.13956371,1.01333400,0.76180437,1.17103473,0.00000000
-3.15457729,2.27443008,1.28256592,0.36157136,0.00556445,0.14068112,1.01816036,0.73780351,1.16957483,0.00000000
-3.14857429,2.24959139,1.28559170,0.36112321,0.00550643,0.14144195,1.01889330,0.71361834,1.16376244,0.00000000
-3.14257129,2.21785878,1.28263337,0.35920259,0.00544464,0.14175736,1.01517008,0.68909739,1.15330750,0.00000000
-3.13656828,2.17879935,1.27348700,0.35574220,0.00537605,0.14155197,1.00673288,0.66411018,1.13802130,0.00000000
-3.13056528,2.13216007,1.25807700,0.35070771,0.00529793,0.14076585,0.99343686,0.63855437,1.11782300,0.00000000
-3.12456228,2.07787742,1.23645712,0.34409870,0.00520793,0.13935600,0.97525415,0.61236134,1.09274258,0.00000000
-3.11855928,2.01608004,1.20880743,0.33594855,0.00510422,0.13729721,0.95227360,0.58550009,1.06291994,0.00000000
-3.11255628,1.94708468,1.17542765,0.32632324,0.00498547,0.13458224,0.92469660,0.55797915,1.02860046,0.00000000
-3.10655328,1.87138558,1.13672697,0.31531918,0.00485090,0.13122154,0.89282903,0.52984675,0.99012707,0.00000000
-3.10055028,1.78963801,1.09321112,0.30306011,0.00470032,0.12724229,0.85706992,0.50118907,0.94792932,0.00000000
-3.09454727,1.70263684,1.04546697,0.28969337,0.00453410,0.12268704,0.81789738,0.47212702,0.90250991,0.00000000
-3.08854427,1.61129115,0.99414548,0.27538545,0.00435312,0.11761187,0.77585243,0.44281154,0.85442938,0.00000000
-3.08254127,1.51659606,0.93994363,0.26031725,0.00415879,0.11208423,0.73152153,0.41341792,0.80428950,0.00000000
-3.07653827,1.41960311,0.88358588,0.24467909,0.00395291,0.10618060,0.68551856,0.38413938,0.75271619,0.00000000
-3.07053527,1.32139047,0.82580607,0.22866569,0.00373767,0.09998393,0.63846698,0.35518027,0.70034258,0.00000000
-3.06453227,1.22303405,0.76733013,0.21247140,0.00351558,0.09358113,0.59098290,0.32674927,0.64779295,0.00000000
-3.05852926,1.12558083,0.70886028,0.19628565,0.00328936,0.08706059,0.54365969,0.29905292,0.59566804,0.00000000
-3.05252626,1.03002518,0.65106116,0.18028901,0.00306190,0.08050992,0.49705460,0.27228974,0.54453234,0.00000000
-3.04652326,0.93728910,0.59454827,0.16464975,0.00283618,0.07401387,0.45167776,0.24664515,0.49490360,0.00000000
-3.04052026,0.84820666,0.53987888,0.14952116,0.00261524,0.06765258,0.40798391,0.22228754,0.44724496,0.00000000
-3.03451726,0.76351327,0.48754571,0.13503956,0.00240213,0.06150022,0.36636684,0.19936528,0.40195966,0.00000000
-3.02851426,0.68383947,0.43797319,0.12132312,0.00219985,0.05562394,0.32715656,0.17800510,0.35938847,0.00000000
-3.02251126,0.60970943,0.39151639,0.10847137,0.00201136,0.05008327,0.29061905,0.15831143,0.31980962,0.00000000
-3.01650825,0.54154349,0.34846234,0.09656542,0.00183957,0.04492981,0.25695841,0.14036698,0.28344094,0.00000000
-3.01050525,0.47966443,0.30903340,0.08566882,0.00168735,0.04020732,0.22632085,0.12423409,0.25044407,0.00000000
-3.00450225,0.42430667,0.27339248,0.07582888,0.00155753,0.03595207,0.19880041,0.10995699,0.22093015,0.00000000
-2.99849925,0.37562757,0.24164947,0.06707846,0.00145296,0.03219341,0.17444571,0.09756446,0.19496659,0.00000000
-2.99249625,0.33372015,0.21386869,0.05943795,0.00137651,0.02895453,0.15326744,0.08707289,0.17258457,0.00000000
-2.98649325,0.29862625,0.19007662,0.05291742,0.00133111,0.02625332,0.13524607,0.07848945,0.15378667,0.00000000
-2.98049025,0.27034924,0.17026971,0.04751881,0.00131978,0.02410314,0.12033933,0.07181502,0.13855421,0.00000000
-2.97448724,0.24886569,0.15442164,0.04323790,0.00134567,0.02251373,0.10848918,0.06704688,0.12685395,0.00000000
-2.96848424,0.23413510,0.14248971,0.04006611,0.00141201,0.02149179,0.09962781,0.06418073,0.11864370,0.00000000
-2.96248124,0.22610725,0.13442007,0.03799192,0.00152216,0.02104156,0.09368249,0.06321211,0.11387666,0.00000000
-2.95647824,0.22472663,0.13015148,0.03700189,0.00167955,0.02116511,0.09057908,0.06413697,0.11250412,0.00000000
-2.95047524,0.22993386,0.12961741,0.03708118,0.00188760,0.02186236,0.09024406,0.06695129,0.11447662,0.00000000
-2.94447224,0.24166377,0.13274643,0.03821358,0.00214969,0.02313094,0.09260503,0.07164994,0.11974326,0.00000000
-2.93846923,0.25984042,0.13946097,0.04038108,0.00246897,0.02496573,0.09758975,0.07822452,0.12824950,0.00000000
-2.93246623,0.28436931,0.14967441,0.04356293,0.00284831,0.02735823,0.10512394,0.08666053,0.13993334,0.00000000
-2.92646323,0.31512713,0.16328689,0.04773429,0.00329006,0.03029570,0.11512774,0.09693392,0.15472036,0.00000000
-2.92046023,0.35194976,0.18018004,0.05286465,0.00379592,0.03376024,0.12751148,0.10900710,0.17251773,0.00000000
-2.91445723,0.39461933,0.20021102,0.05891592,0.00436674,0.03772779,0.14217078,0.12282492,0.19320771,0.00000000
-2.90845423,0.44285116,0.22320637,0.06584061,0.00500230,0.04216711,0.15898137,0.13831055,0.21664110,0.00000000
-2.90245123,0.49628145,0.24895614,0.07357989,0.00570118,0.04703896,0.17779421,0.15536191,0.24263095,0.00000000
-2.89644822,0.55445700,0.27720880,0.08206210,0.00646051,0.05229539,0.19843100,0.17384867,0.27094729,0.00000000
-2.89044522,0.61682763,0.30766742,0.09120143,0.00727594,0.05787934,0.22068074,0.19361025,0.30131313,0.00000000
-2.88444222,0.68274241,0.33998765,0.10089727,0.00814144,0.06372460,0.24429752,0.21445516,0.33340229,0.00000000
-2.87843922,0.75145041,0.37377786,0.11103412,0.00904938,0.06975613,0.26899993,0.23616171,0.36683941,0.00000000
-2.87243622,0.82210658,0.40860178,0.12148227,0.00999043,0.07589089,0.29447225,0.25848053,0.40120251,0.00000000
-2.86643322,0.89378317,0.44398383,0.13209927,0.01095378,0.08203903,0.32036779,0.28113880,0.43602812,0.00000000
-2.86043022,0.96548666,0.47941722,0.14273227,0.01192723,0.08810567,0.34631407,0.30384630,0.47081922,0.00000000
-2.85442721,1.03618023,0.51437464,0.15322108,0.01289750,0.09399296,0.37192023,0.32630323,0.50505572,0.00000000
-2.84842421,1.10481096,0.54832152,0.16340204,0.01385052,0.09960263,0.39678612,0.34820952,0.53820737,0.00000000
-2.84242121,1.17034122,0.58073113,0.17311246,0.01477186,0.10483870,0.42051303,0.36927548,0.56974858,0.00000000
-2.83641821,1.23178285,0.61110129,0.18219559,0.01564716,0.10961045,0.44271561,0.38923326,0.59917470,0.00000000
-2.83041521,1.28823299,0.63897177,0.19050574,0.01646263,0.11383543,0.46303442,0.40784886,0.62601907,0.00000000
-2.82441221,1.33890991,0.66394176,0.19791356,0.01720558,0.11744231,0.48114872,0.42493400,0.64987010,0.00000000
-2.81840920,1.38318711,0.68568656,0.20431106,0.01786491,0.12037361,0.49678877,0.44035727,0.67038760,0.00000000
-2.81240620,1.42062405,0.70397257,0.20961616,0.01843160,0.12258802,0.50974715,0.45405421,0.68731752,0.00000000
-2.80640320,1.45099189,0.71866992,0.21377665,0.01889917,0.12406228,0.51988836,0.46603540,0.70050439,0.00000000
-2.80040020,1.47429259,0.72976180,0.21677311,0.01926407,0.12479247,0.52715636,0.47639236,0.70990074,0.00000000
-2.79439720,1.49077028,0.73735015,0.21862087,0.01952593,0.12479465,0.53157943,0.48530050,0.71557280,0.00000000
-2.78839420,1.50091371,0.74165690,0.21937068,0.01968772,0.12410482,0.53327207,0.49301905,0.71770230,0.00000000
-2.78239120,1.50544941,0.74302084,0.21910807,0.01975587,0.12277812,0.53243373,0.49988741,0.71658383,0.00000000
-2.77638819,1.50532512,0.74188973,0.21795139,0.01974011,0.12088735,0.52934423,0.50631807,0.71261795,0.00000000
-2.77038519,1.50168393,0.73880798,0.21604857,0.01965333,0.11852087,0.52435604,0.51278595,0.70629991,0.00000000
-2.76438219,1.49582962,0.73440015,0.21357257,0.01951116,0.11577983,0.51788355,0.51981450,0.69820461,0.00000000
-2.75837919,1.48918437,0.72935080,0.21071594,0.01933157,0.11277499,0.51038971,0.52795874,0.68896805,0.00000000
-2.75237619,1.48324017,0.72438144,0.20768434,0.01913423,0.10962315,0.50237053,0.53778585,0.67926611,0.00000000
-2.74637319,1.47950582,0.72022538,0.20468957,0.01893990,0.10644339,0.49433807,0.54985398,0.66979138,0.00000000
-2.74037019,1.47945130,0.71760142,0.20194214,0.01876963,0.10335317,0.48680248,0.56468979,0.66122888,0.00000000
-2.73436718,1.48445174,0.71718739,0.19964390,0.01864404,0.10046453,0.48025384,0.58276581,0.65423179,0.00000000
-2.72836418,1.49573318,0.71959465,0.19798071,0.01858250,0.09788052,0.47514450,0.60447837,0.64939784,0.00000000
-2.72236118,1.51432220,0.72534435,0.19711573,0.01860237,0.09569185,0.47187265,0.63012702,0.64724760,0.00000000
-2.71635818,1.54100159,0.73484659,0.19718344,0.01871827,0.09397416,0.47076773,0.65989637,0.64820518,0.00000000
-2.71035518,1.57627374,0.74838317,0.19828451,0.01894145,0.09278559,0.47207827,0.69384127,0.65258242,0.00000000
-2.70435218,1.62033352,0.76609465,0.20048202,0.01927923,0.09216519,0.47596258,0.73187594,0.66056684,0.00000000
-2.69834917,1.67305171,0.78797223,0.20379876,0.01973463,0.09213178,0.48248282,0.77376792,0.67221409,0.00000000
-2.69234617,1.73396995,0.81385487,0.20821610,0.02030607,0.09268362,0.49160251,0.81913714,0.68744494,0.00000000
-2.68634317,1.80230760,0.84343161,0.21367420,0.02098728,0.09379868,0.50318765,0.86746058,0.70604720,0.00000000
-2.68034017,1.87698039,0.87624931,0.22007362,0.02176736,0.09543559,0.51701148,0.91808251,0.72768213,0.00000000
-2.67433717,1.95663052,0.91172521,0.22727831,0.02263106,0.09753517,0.53276254,0.97023012,0.75189550,0.00000000
-2.66833417,2.03966704,0.94916424,0.23511985,0.02355912,0.10002256,0.55005597,1.02303440,0.77813255,0.00000000
-2.66233117,2.12431531,0.98778013,0.24340274,0.02452891,0.10280975,0.56844731,1.07555530,0.80575648,0.00000000
-2.65632816,2.20867369,1.02671976,0.25191060,0.02551507,0.10579853,0.58744850,1.12681060,0.83406971,0.00000000
-2.65032516,2.29077529,1.06508983,0.26041302,0.02649035,0.10888372,0.60654541,1.17580728,0.86233713,0.00000000
-2.64432216,2.36865260,1.10198478,0.26867284,0.02742649,0.11195651,0.62521605,1.22157424,0.88981043,0.00000000
-2.63831916,2.44040238,1.13651505,0.27645358,0.02829519,0.11490791,0.64294896,1.26319506,0.91575271,0.00000000
-2.63231616,2.50424833,1.16783456,0.28352680,0.02906902,0.11763213,0.65926087,1.29983932,0.93946232,0.00000000
-2.62631316,2.55859907,1.19516645,0.28967907,0.02972239,0.12002972,0.67371305,1.33079126,0.96029513,0.00000000
-2.62031016,2.60209909,1.21782611,0.29471836,0.03023240,0.12201054,0.68592559,1.35547441,0.97768435,0.00000000
-2.61430715,2.63367076,1.23524066,0.29847959,0.03057959,0.12349627,0.69558911,1.37347108,0.99115729,0.00000000
-2.60830415,2.65254561,1.24696432,0.30082924,0.03074861,0.12442253,0.70247343,1.38453576,1.00034832,0.00000000
-2.60230115,2.65828385,1.25268903,0.30166877,0.03072865,0.12474045,0.70643292,1.38860196,1.00500774,0.00000000
-2.59629815,2.65078141,1.25225004,0.30093684,0.03051378,0.12441769,0.70740828,1.38578186,1.00500618,0.00000000
-2.59029515,2.63026435,1.24562652,0.29861019,0.03010307,0.12343896,0.70542484,1.37635907,1.00033463,0.00000000
-2.58429215,2.59727132,1.23293711,0.29470336,0.02950049,0.12180584,0.70058756,1.36077460,0.99109997,0.00000000
-2.57828914,2.55262476,1.21443094,0.28926703,0.02871474,0.11953619,0.69307286,1.33960694,0.97751663,0.00000000
-2.57228614,2.49739267,1.19047443,0.28238539,0.02775874,0.11666296,0.68311809,1.31354690,0.95989457,0.00000000
-2.56628314,2.43284259,1.16153483,0.27417241,0.02664919,0.11323259,0.67100878,1.28336880,0.93862437,0.00000000
-2.56028014,2.36039025,1.12816102,0.26476738,0.02540584,0.10930306,0.65706476,1.24989904,0.91416013,0.00000000
-2.55427714,2.28154512,1.09096268,0.25432985,0.02405077,0.10494168,0.64162557,1.21398376,0.88700099,0.00000000
-2.54827414,2.19785550,1.05058867,0.24303414,0.02260764,0.10022271,0.62503594,1.17645706,0.85767212,0.00000000
-2.54227114,2.11085554,1.00770560,0.23106379,0.02110085,0.09522484,0.60763222,1.13811128,0.82670603,0.00000000
-2.53626813,2.02201649,0.96297742,0.21860603,0.01955480,0.09002885,0.58973014,1.09967056,0.79462511,0.00000000
-2.53026513,1.93270407,0.91704687,0.20584652,0.01799318,0.08471528,0.57161462,1.06176898,0.76192588,0.00000000
-2.52426213,1.84414375,0.87051945,0.19296462,0.01643831,0.07936234,0.55353199,1.02493409,0.72906584,0.00000000
-2.51825913,1.75739486,0.82395031,0.18012923,0.01491065,0.07404415,0.53568490,0.98957639,0.69645311,0.00000000
-2.51225613,1.67333442,0.77783456,0.16749541,0.01342833,0.06882928,0.51823000,0.95598509,0.66443939,0.00000000
-2.50625313,1.59265063,0.73260102,0.15520180,0.01200691,0.06377963,0.50127853,0.92433003,0.63331614,0.00000000
-2.50025013,1.51584589,0.68860942,0.14336891,0.01065914,0.05894978,0.48489933,0.89466939,0.60331410,0.00000000
-2.49424712,1.44324832,0.64615079,0.13209822,0.00939493,0.05438663,0.46912428,0.86696264,0.57460579,0.00000000
-2.48824412,1.37503082,0.60545085,0.12147214,0.00822139,0.05012945,0.45395553,0.84108765,0.54731071,0.00000000
-2.48224112,1.31123596,0.56667572,0.11155463,0.00714297,0.04621024,0.43937406,0.81686104,0.52150275,0.00000000
-2.47623812,1.25180512,0.52993956,0.10239251,0.00616166,0.04265431,0.42534908,0.79406049,0.49721913,0.00000000
-2.47023512,1.19660992,0.49531347,0.09401717,0.00527725,0.03948112,0.41184757,0.77244777,0.47447042,0.00000000
-2.46423212,1.14548414,0.46283501,0.08644669,0.00448765,0.03670519,0.39884349,0.75179135,0.45325076,0.00000000
-2.45822911,1.09825432,0.43251780,0.07968814,0.00378922,0.03433710,0.38632605,0.73188726,0.43354786,0.00000000
-2.45222611,1.05476738,0.40436054,0.07373988,0.00317709,0.03238442,0.37430667,0.71257731,0.41535203,0.00000000
-2.44622311,1.01491392,0.37835511,0.06859387,0.00264550,0.03085265,0.36282425,0.69376383,0.39866380,0.00000000
-2.44022011,0.97864614,0.35449321,0.06423768,0.00218809,0.02974586,0.35194836,0.67542024,0.38349976,0.00000000
-2.43421711,0.94598951,0.33277146,0.06065625,0.00179819,0.02906731,0.34178048,0.65759711,0.36989621,0.00000000
-2.42821411,0.91704797,0.31319449,0.05783325,0.00146904,0.02881965,0.33245298,0.64042347,0.35791063,0.00000000
-2.42221111,0.89200253,0.29577634,0.05575202,0.00119402,0.02900505,0.32412614,0.62410366,0.34762081,0.00000000
-2.41620810,0.87110359,0.28053991,0.05439610,0.00096679,0.02962493,0.31698326,0.60890976,0.33912177,0.00000000
-2.41020510,0.85465772,0.26751481,0.05374923,0.00078145,0.03067953,0.31122428,0.59517031,0.33252082,0.00000000
-2.40420210,0.84300961,0.25673367,0.05379510,0.00063260,0.03216722,0.30705807,0.58325591,0.32793087,0.00000000
-2.39819910,0.83652046,0.24822743,0.05451663,0.00051540,0.03408368,0.30469401,0.57356243,0.32546262,0.00000000
-2.39219610,0.83554397,0.24201973,0.05589506,0.00042563,0.03642093,0.30433303,0.56649277,0.32521595,0.00000000
-2.38619310,0.84040130,0.23812088,0.05790886,0.00035967,0.03916628,0.30615881,0.56243793,0.32727109,0.00000000
-2.38019010,0.85135628,0.23652185,0.06053255,0.00031449,0.04230142,0.31032927,0.56175846,0.33168007,0.00000000
-2.37418709,0.86859220,0.23718845,0.06373557,0.00028765,0.04580143,0.31696889,0.56476684,0.33845887,0.00000000
-2.36818409,0.89219133,0.24005627,0.06748123,0.00027722,0.04963412,0.32616220,0.57171177,0.34758085,0.00000000
-2.36218109,0.92211816,0.24502662,0.07172594,0.00028173,0.05375951,0.33794851,0.58276481,0.35897171,0.00000000
-2.35617809,0.95820715,0.25196356,0.07641864,0.00030015,0.05812961,0.35231823,0.59800992,0.37250634,0.00000000
-2.35017509,1.00015560,0.26069255,0.08150065,0.00033180,0.06268858,0.36921079,0.61743628,0.38800776,0.00000000
-2.34417209,1.04752183,0.27100053,0.08690580,0.00037627,0.06737321,0.38851418,0.64093446,0.40524815,0.00000000
-2.33816908,1.09972878,0.28263775,0.09256101,0.00043341,0.07211379,0.41006613,0.66829601,0.42395211,0.00000000
-2.33216608,1.15607285,0.29532108,0.09838719,0.00050319,0.07683534,0.43365660,0.69921638,0.44380190,0.00000000
-2.32616308,1.21573739,0.30873906,0.10430051,0.00058568,0.08145918,0.45903171,0.73330085,0.46444440,0.00000000
-2.32016008,1.27781027,0.32255813,0.11021392,0.00068094,0.08590475,0.48589853,0.77007318,0.48549963,0.00000000
-2.31415708,1.34130474,0.33643019,0.11603887,0.00078902,0.09009164,0.51393078,0.80898650,0.50657030,0.00000000
-2.30815408,1.40518254,0.35000097,0.12168718,0.00090982,0.09394181,0.54277505,0.84943587,0.52725205,0.00000000
-2.30215108,1.46837836,0.36291899,0.12707296,0.00104308,0.09738173,0.57205720,0.89077213,0.54714391,0.00000000
-2.29614807,1.52982466,0.37484473,0.13211443,0.00118832,0.10034453,0.60138899,0.93231645,0.56585850,0.00000000
-2.29014507,1.58847576,0.38545971,0.13673566,0.00134478,0.10277200,0.63037441,0.97337496,0.58303164,0.00000000
-2.28414207,1.64333056,0.39447499,0.14086809,0.00151142,0.10461627,0.65861589,1.01325322,0.59833090,0.00000000
-2.27813907,1.69345304,0.40163886,0.14445184,0.00168685,0.10584122,0.68572006,1.05127002,0.61146287,0.00000000
-2.27213607,1.73799004,0.40674336,0.14743662,0.00186934,0.10642346,0.71130318,1.08677022,0.62217891,0.00000000
-2.26613307,1.77618596,0.40962937,0.14978241,0.00205686,0.10635290,0.73499613,1.11913643,0.63027919,0.00000000
-2.26013007,1.80739417,0.41019013,0.15145983,0.00224703,0.10563285,0.75644914,1.14779941,0.63561512,0.00000000
-2.25412706,1.83108517,0.40837294,0.15245011,0.00243723,0.10427966,0.77533615,1.17224704,0.63809006,0.00000000
-2.24812406,1.84685161,0.40417923,0.15274490,0.00262459,0.10232192,0.79135907,1.19203200,0.63765854,0.00000000
-2.24212106,1.85441046,0.39766273,0.15234578,0.00280608,0.09979935,0.80425176,1.20677803,0.63432416,0.00000000
-2.23611806,1.85360259,0.38892618,0.15126360,0.00297860,0.09676122,0.81378408,1.21618487,0.62813637,0.00000000
-2.23011506,1.84439030,0.37811652,0.14951769,0.00313904,0.09326470,0.81976568,1.22003208,0.61918638,0.00000000
-2.22411206,1.82685300,0.36541891,0.14713501,0.00328436,0.08937286,0.82204973,1.21818154,0.60760253,0.00000000
-2.21810905,1.80118152,0.35104982,0.14414924,0.00341174,0.08515279,0.82053640,1.21057893,0.59354532,0.00000000
-2.21210605,1.76767132,0.33524962,0.14059990,0.00351862,0.08067352,0.81517592,1.19725392,0.57720227,0.00000000
-2.20610305,1.72671475,0.31827475,0.13653144,0.00360279,0.07600420,0.80597116,1.17831928,0.55878290,0.00000000
-2.20010005,1.67879266,0.30039000,0.13199249,0.00366248,0.07121232,0.79297940,1.15396872,0.53851390,0.00000000
-2.19409705,1.62446530,0.28186116,0.12703503,0.00369644,0.06636219,0.77631315,1.12447344,0.51663462,0.00000000
-2.18809405,1.56436258,0.26294809,0.12171370,0.00370393,0.06151364,0.75613987,1.09017738,0.49339282,0.00000000
-2.18209105,1.49917375,0.24389874,0.11608512,0.00368479,0.05672103,0.73268035,1.05149102,0.46904089,0.00000000
-2.17608804,1.42963645,0.22494395,0.11020725,0.00363945,0.05203249,0.70620569,1.00888388,0.44383232,0.00000000
-2.17008504,1.35652501,0.20629338,0.10413873,0.00356887,0.04748949,0.67703285,0.96287569,0.41801851,0.00000000
-2.16408204,1.28063833,0.18813246,0.09793828,0.00347455,0.04312661,0.64551884,0.91402639,0.39184580,0.00000000
-2.15807904,1.20278714,0.17062041,0.09166405,0.00335848,0.03897160,0.61205354,0.86292511,0.36555280,0.00000000
-2.15207604,1.12378110,0.15388928,0.08537295,0.00322303,0.03504557,0.57705155,0.81017843,0.33936778,0.00000000
-2.14607304,1.04441568,0.13804392,0.07912001,0.00307091,0.03136345,0.54094322,0.75639827,0.31350638,0.00000000
-2.14007004,0.96545944,0.12316276,0.07295776,0.00290505,0.02793445,0.50416515,0.70218963,0.28816940,0.00000000
-2.13406703,0.88764178,0.10929924,0.06693555,0.00272854,0.02476266,0.46715064,0.64813879,0.26354084,0.00000000
-2.12806403,0.81164171,0.09648377,0.06109901,0.00254452,0.02184773,0.43032040,0.59480213,0.23978619,0.00000000
-2.12206103,0.73807790,0.08472613,0.05548949,0.00235609,0.01918550,0.39407378,0.54269614,0.21705097,0.00000000
-2.11605803,0.66750036,0.07401806,0.05014364,0.00216622,0.01676867,0.35878109,0.49228878,0.19545969,0.00000000
-2.11005503,0.60038405,0.06433599,0.04509301,0.00197770,0.01458744,0.32477697,0.44399259,0.17511508,0.00000000
-2.10405203,0.53712454,0.05564377,0.04036392,0.00179306,0.01263006,0.29235532,0.39815964,0.15609787,0.00000000
-2.09804902,0.47803589,0.04789536,0.03597726,0.00161455,0.01088339,0.26176560,0.35507846,0.13846689,0.00000000
-2.09204602,0.42335065,0.04103730,0.03194855,0.00144406,0.00933333,0.23321083,0.31497293,0.12225970,0.00000000
-2.08604302,0.37322197,0.03501099,0.02828809,0.00128317,0.00796528,0.20684707,0.27800302,0.10749359,0.00000000
-2.08004002,0.32772755,0.02975477,0.02500117,0.00113306,0.00676442,0.18278422,0.24426728,0.09416694,0.00000000
-2.07403702,0.28687513,0.02520562,0.02208846,0.00099462,0.00571606,0.16108819,0.21380673,0.08226093,0.00000000
-2.06803402,0.25060928,0.02130069,0.01954637,0.00086837,0.00480581,0.14178398,0.18660993,0.07174149,0.00000000
-2.06203102,0.21881895,0.01797849,0.01736750,0.00075455,0.00401983,0.12485952,0.16261896,0.06256133,0.00000000
-2.05602801,0.19134561,0.01517982,0.01554117,0.00065315,0.00334493,0.11027001,0.14173578,0.05466215,0.00000000
-2.05002501,0.16799142,0.01284849,0.01405382,0.00056389,0.00276866,0.09794255,0.12382894,0.04797671,0.00000000
-2.04402201,0.14852716,0.01093176,0.01288945,0.00048635,0.00227944,0.08778067,0.10874011,0.04243094,0.00000000
-2.03801901,0.13269973,0.00938066,0.01203008,0.00041990,0.00186655,0.07966879,0.09629030,0.03794577,0.00000000
-2.03201601,0.12023888,0.00815009,0.01145603,0.00036384,0.00152019,0.07347627,0.08628555,0.03443884,0.00000000
-2.02601301,0.11086310,0.00719881,0.01114625,0.00031737,0.00123146,0.06906105,0.07852202,0.03182593,0.00000000
-2.02001001,0.10428461,0.00648930,0.01107852,0.00027963,0.00099235,0.06627287,0.07279029,0.03002222,0.00000000
-2.01400700,0.10021350,0.00598760,0.01122968,0.00024974,0.00079572,0.06495589,0.06887892,0.02894327,0.00000000
-2.00800400,0.09836096,0.00566304,0.01157574,0.00022683,0.00063529,0.06495102,0.06657744,0.02850579,0.00000000
-2.00200100,0.09844188,0.00548798,0.01209201,0.00021001,0.00050554,0.06609777,0.06567852,0.02862833,0.00000000
-1.99599800,0.10017693,0.00543750,0.01275326,0.00019846,0.00040175,0.06823588,0.06597978,0.02923175,0.00000000
-1.98999500,0.10329424,0.00548919,0.01353383,0.00019136,0.00031985,0.07120684,0.06728517,0.03023970,0.00000000
-1.98399200,0.10753091,0.00562286,0.01440779,0.00018794,0.00025647,0.07485526,0.06940608,0.03157909,0.00000000
-1.97798899,0.11263452,0.00582037,0.01534918,0.00018750,0.00020883,0.07903042,0.07216231,0.03318050,0.00000000
-1.97198599,0.11836478,0.00606548,0.01633222,0.00018938,0.00017473,0.08358781,0.07538306,0.03497876,0.00000000
-1.96598299,0.12449532,0.00634378,0.01733172,0.00019295,0.00015246,0.08839095,0.07890793,0.03691356,0.00000000
-1.95997999,0.13081588,0.00664263,0.01832337,0.00019768,0.00014085,0.09331335,0.08258805,0.03893014,0.00000000
-1.95397699,0.13713460,0.00695121,0.01928420,0.00020305,0.00013915,0.09824063,0.08628738,0.04098007,0.00000000
-1.94797399,0.14328067,0.00726061,0.02019306,0.00020863,0.00014704,0.10307279,0.08988404,0.04302213,0.00000000
-1.94197099,0.14910708,0.00756399,0.02103104,0.00021402,0.00016465,0.10772647,0.09327187,0.04502314,0.00000000
-1.93596798,0.15449333,0.00785678,0.02178201,0.00021889,0.00019248,0.11213714,0.09636187,0.04695879,0.00000000
-1.92996498,0.15934801,0.00813691,0.02243301,0.00022297,0.00023143,0.11626106,0.09908368,0.04881440,0.00000000
