energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.07053527,5.61984626,0.01657011,0.34077825,0.49903871,1.19741124,1.89369718,3.10936706,1.21920152,0.00000000
-3.06453227,5.54324962,0.01653286,0.33856815,0.49488307,1.17629335,1.88526435,3.07253960,1.19819968,0.00000000
-3.05852926,5.46925637,0.01647417,0.33616804,0.49118146,1.15707707,1.87613293,3.03615384,1.17777272,0.00000000
-3.05252626,5.39792835,0.01639288,0.33352414,0.48796953,1.13977999,1.86609029,3.00023122,1.15791596,0.00000000
-3.04652326,5.32926664,0.01628778,0.33058876,0.48527818,1.12438390,1.85494652,2.96477271,1.13861131,0.00000000
-3.04052026,5.26323576,0.01615771,0.32732318,0.48313372,1.11084151,1.84254455,2.92977202,1.11983303,0.00000000
-3.03451726,5.19979096,0.01600166,0.32370046,0.48155808,1.09908417,1.82876977,2.89523036,1.10155439,0.00000000
-3.02851426,5.13890675,0.01581882,0.31970783,0.48056916,1.08903017,1.81355882,2.86117189,1.08375452,0.00000000
-3.02251126,5.08060476,0.01560871,0.31534860,0.48018108,1.08059314,1.79690667,2.82765853,1.06642519,0.00000000
-3.01650825,5.02497879,0.01537126,0.31064343,0.48040446,1.07368998,1.77887165,2.79480328,1.04957692,0.00000000
-3.01050525,4.97221528,0.01510694,0.30563080,0.48124647,1.06824786,1.75957779,2.76278091,1.03324408,0.00000000
-3.00450225,4.92260756,0.01481681,0.30036678,0.48271075,1.06420992,1.73921420,2.73183512,1.01748836,0.00000000
-2.99849925,4.87656261,0.01450258,0.29492388,0.48479711,1.06153923,1.71803119,2.70228157,1.00240060,0.00000000
-2.99249625,4.83459943,0.01416663,0.28938911,0.48750101,1.06022091,1.69633323,2.67450619,0.98810053,0.00000000
-2.98649325,4.79733895,0.01381203,0.28386139,0.49081288,1.06026224,1.67446872,2.64895873,0.97473440,0.00000000
-2.98049025,4.76548549,0.01344248,0.27844823,0.49471730,1.06169073,1.65281718,2.62614155,0.96247068,0.00000000
-2.97448724,4.73980071,0.01306223,0.27326198,0.49919211,1.06455035,1.63177415,2.60659417,0.95149379,0.00000000
-2.96848424,4.72107118,0.01267599,0.26841577,0.50420754,1.06889626,1.61173472,2.59087418,0.94199638,0.00000000
-2.96248124,4.71007129,0.01228874,0.26401933,0.50972543,1.07478807,1.59307623,2.57953536,0.93417043,0.00000000
-2.95647824,4.70752332,0.01190565,0.26017485,0.51569866,1.08228247,1.57614129,2.57310409,0.92819761,0.00000000
-2.95047524,4.71405672,0.01153183,0.25697309,0.52207079,1.09142522,1.56122176,2.57205519,0.92423958,0.00000000
-2.94447224,4.73016877,0.01117218,0.25448997,0.52877607,1.10224337,1.54854459,2.57678828,0.92242857,0.00000000
-2.93846923,4.75618861,0.01083123,0.25278362,0.53573979,1.11473780,1.53826030,2.58760577,0.92285887,0.00000000
-2.93246623,4.79224629,0.01051293,0.25189223,0.54287896,1.12887674,1.53043462,2.60469359,0.92557956,0.00000000
-2.92646323,4.83824852,0.01022052,0.25183258,0.55010345,1.14459049,1.52504378,2.62810535,0.93058897,0.00000000
-2.92046023,4.89386207,0.00995645,0.25259943,0.55731730,1.16176759,1.52197355,2.65775079,0.93783101,0.00000000
-2.91445723,4.95850567,0.00972224,0.25416565,0.56442041,1.18025271,1.52102219,2.69338876,0.94719362,0.00000000
-2.90845423,5.03135059,0.00951848,0.25648320,0.57131031,1.19984626,1.52190699,2.73462520,0.95850931,0.00000000
-2.90245123,5.11132989,0.00934478,0.25948477,0.57788401,1.22030580,1.52427413,2.78091598,0.97155774,0.00000000
-2.89644822,5.19715575,0.00919984,0.26308599,0.58403988,1.24134916,1.52771124,2.83157453,0.98607027,0.00000000
-2.89044522,5.28734419,0.00908149,0.26718819,0.58967933,1.26265912,1.53176208,2.88578386,1.00173601,0.00000000
-2.88444222,5.38024616,0.00898681,0.27168148,0.59470834,1.28388950,1.53594245,2.94261265,1.01820932,0.00000000
-2.87843922,5.47408376,0.00891226,0.27644805,0.59903869,1.30467239,1.53975688,3.00103463,1.03511822,0.00000000
-2.87243622,5.56699027,0.00885380,0.28136551,0.60258892,1.32462633,1.54271493,3.05995088,1.05207350,0.00000000
-2.86643322,5.65705287,0.00880709,0.28631026,0.60528497,1.34336513,1.54434679,3.11821413,1.06867808,0.00000000
-2.86043022,5.74235650,0.00876765,0.29116060,0.60706058,1.36050701,1.54421733,3.17465454,1.08453630,0.00000000
-2.85442721,5.82102791,0.00873101,0.29579969,0.60785743,1.37568398,1.54193822,3.22810629,1.09926301,0.00000000
-2.84842421,5.89127856,0.00869289,0.30011807,0.60762511,1.38855097,1.53717782,3.27743419,1.11249204,0.00000000
-2.84242121,5.95144563,0.00864937,0.30401589,0.60632115,1.39879460,1.52966844,3.32155986,1.12388402,0.00000000
-2.83641821,6.00002996,0.00859695,0.30740467,0.60391094,1.40614141,1.51921127,3.35948674,1.13313330,0.00000000
-2.83041521,6.03573049,0.00853275,0.31020870,0.60036792,1.41036518,1.50567866,3.39032347,1.13997410,0.00000000
-2.82441221,6.05747436,0.00845450,0.31236604,0.59567389,1.41129333,1.48901429,3.41330512,1.14418558,0.00000000
-2.81840920,6.06444211,0.00836064,0.31382912,0.58981970,1.40881210,1.46923126,3.42781174,1.14559611,0.00000000
-2.81240620,6.05608777,0.00825036,0.31456504,0.58280616,1.40287040,1.44640862,3.43338388,1.14408655,0.00000000
-2.80640320,6.03215321,0.00812356,0.31455561,0.57464526,1.39348228,1.42068657,3.42973464,1.13959257,0.00000000
-2.80040020,5.99267665,0.00798081,0.31379708,0.56536173,1.38072784,1.39226081,3.41675801,1.13210617,0.00000000
-2.79439720,5.93799511,0.00782338,0.31229978,0.55499465,1.36475259,1.36137638,3.39453328,1.12167626,0.00000000
-2.78839420,5.86874068,0.00765307,0.31008755,0.54359918,1.34576519,1.32832118,3.36332522,1.10840835,0.00000000
-2.78239120,5.78583062,0.00747221,0.30719698,0.53124820,1.32403370,1.29341953,3.32358018,1.09246329,0.00000000
-2.77638819,5.69045144,0.00728352,0.30367670,0.51803366,1.29988032,1.25702599,3.27591801,1.07405513,0.00000000
-2.77038519,5.58403715,0.00709003,0.29958641,0.50406756,1.27367473,1.21951930,3.22111991,1.05344797,0.00000000
-2.76438219,5.46824196,0.00689498,0.29499591,0.48948226,1.24582632,1.18129673,3.16011256,1.03095178,0.00000000
-2.75837919,5.34490794,0.00670168,0.28998395,0.47443019,1.21677535,1.14276869,3.09394868,1.00691730,0.00000000
-2.75237619,5.21602818,0.00651349,0.28463701,0.45908267,1.18698332,1.10435342,3.02378465,0.98172982,0.00000000
-2.74637319,5.08370606,0.00633365,0.27904791,0.44362776,1.15692285,1.06647189,2.95085534,0.95580209,0.00000000
-2.74037019,4.95011140,0.00616525,0.27331425,0.42826735,1.12706722,1.02954243,2.87644704,0.92956617,0.00000000
-2.73436718,4.81743434,0.00601113,0.26753668,0.41321318,1.09787989,0.99397536,2.80186879,0.90346467,0.00000000
-2.72836418,4.68783777,0.00587385,0.26181700,0.39868215,1.06980431,0.96016712,2.72842287,0.87794114,0.00000000
-2.72236118,4.56340943,0.00575559,0.25625611,0.38489097,1.04325409,0.92849413,2.65737511,0.85343007,0.00000000
-2.71635818,4.44611457,0.00565816,0.25095177,0.37205015,1.01860390,0.89930619,2.58992551,0.83034667,0.00000000
-2.71035518,4.33775029,0.00558295,0.24599630,0.36035789,0.99618130,0.87291957,2.52718018,0.80907657,0.00000000
-2.70435218,4.23990275,0.00553090,0.24147419,0.34999379,0.97625955,0.84960985,2.47012492,0.78996584,0.00000000
-2.69834917,4.15390829,0.00550251,0.23745973,0.34111281,0.95905173,0.82960472,2.41960142,0.77331165,0.00000000
-2.69234617,4.08081975,0.00549782,0.23401480,0.33383968,0.94470618,0.81307705,2.37628664,0.75935381,0.00000000
-2.68634317,4.02137895,0.00551644,0.23118672,0.32826406,0.93330341,0.80013841,2.34067603,0.74826753,0.00000000
-2.68034017,3.97599661,0.00555754,0.22900658,0.32443668,0.92485471,0.79083360,2.31307129,0.74015776,0.00000000
-2.67433717,3.94474060,0.00561988,0.22748778,0.32236655,0.91930229,0.78513632,2.29357317,0.73505526,0.00000000
-2.66833417,3.92733342,0.00570185,0.22662519,0.32201958,0.91652127,0.78294660,2.28207980,0.73291478,0.00000000
-2.66233117,3.92315945,0.00580150,0.22639486,0.32331861,0.91632341,0.78409010,2.27829092,0.73361542,0.00000000
-2.65632816,3.93128257,0.00591660,0.22675432,0.32614492,0.91846259,0.78831976,2.28171820,0.73696323,0.00000000
-2.65032516,3.95047399,0.00604468,0.22764363,0.33034123,0.92264213,0.79531987,2.29170162,0.74269631,0.00000000
-2.64432216,3.97925017,0.00618308,0.22898712,0.33571607,0.92852364,0.80471275,2.30743171,0.75049200,0.00000000
-2.63831916,4.01591998,0.00632908,0.23069576,0.34204953,0.93573746,0.81606796,2.32797718,0.75997631,0.00000000
-2.63231616,4.05864014,0.00647989,0.23267019,0.34910004,0.94389444,0.82891394,2.35231733,0.77073522,0.00000000
-2.62631316,4.10547721,0.00663280,0.23480429,0.35661199,0.95259870,0.84275177,2.37937807,0.78232747,0.00000000
-2.62031016,4.15447435,0.00678524,0.23698913,0.36432405,0.96146114,0.85707060,2.40807064,0.79429856,0.00000000
-2.61430715,4.20372057,0.00693488,0.23911718,0.37197763,0.97011330,0.87136436,2.43733153,0.80619532,0.00000000
-2.60830415,4.25141985,0.00707969,0.24108658,0.37932539,0.97822106,0.88514886,2.46616210,0.81758072,0.00000000
-2.60230115,4.29595768,0.00721804,0.24280537,0.38613934,0.98549774,0.89797890,2.49366648,0.82804820,0.00000000
-2.59629815,4.33596218,0.00734877,0.24419532,0.39221823,0.99171624,0.90946434,2.51908603,0.83723503,0.00000000
-2.59029515,4.37035726,0.00747128,0.24519532,0.39739391,0.99671944,0.91928468,2.54182900,0.84483427,0.00000000
-2.58429215,4.39840558,0.00758553,0.24576415,0.40153652,1.00042867,0.92720120,2.56149407,0.85060466,0.00000000
-2.57828914,4.41973925,0.00769215,0.24588237,0.40455809,1.00284972,0.93306626,2.57788660,0.85437828,0.00000000
-2.57228614,4.43437667,0.00779239,0.24555332,0.40641462,1.00407604,0.93682918,2.59102681,0.85606539,0.00000000
-2.56628314,4.44272474,0.00788817,0.24480317,0.40710643,1.00428891,0.93853821,2.60114948,0.85565654,0.00000000
-2.56028014,4.44556583,0.00798204,0.24367994,0.40667674,1.00375444,0.93833870,2.60869490,0.85322165,0.00000000
-2.55427714,4.44402990,0.00807715,0.24225155,0.40520870,1.00281733,0.93646719,2.61429142,0.84890613,0.00000000
-2.54827414,4.43955269,0.00817715,0.24060292,0.40282087,1.00189162,0.93324167,2.61873015,0.84292438,0.00000000
-2.54227114,4.43382123,0.00828614,0.23883233,0.39966132,1.00144850,0.92904851,2.62293268,0.83555062,0.00000000
-2.53626813,4.42870898,0.00840854,0.23704712,0.39590083,1.00200162,0.92432632,2.62791326,0.82710775,0.00000000
-2.53026513,4.42620280,0.00854894,0.23535898,0.39172516,1.00409046,0.91954762,2.63473655,0.81795445,0.00000000
-2.52426213,4.42832468,0.00871197,0.23387887,0.38732705,1.00826206,0.91519903,2.64447291,0.80847116,0.00000000
-2.51825913,4.43705113,0.00890212,0.23271208,0.38289805,1.01505203,0.91176076,2.65815278,0.79904545,0.00000000
-2.51225613,4.45423356,0.00912358,0.23195341,0.37862066,1.02496537,0.90968632,2.67672203,0.79005732,0.00000000
-2.50625313,4.48152241,0.00938003,0.23168270,0.37466111,1.03845776,0.90938345,2.70099993,0.78186509,0.00000000
-2.50025013,4.52029834,0.00967448,0.23196110,0.37116300,1.05591818,0.91119683,2.73164158,0.77479227,0.00000000
-2.49424712,4.57161287,0.01000907,0.23282799,0.36824218,1.07765334,0.91539363,2.76910603,0.76911596,0.00000000
-2.48824412,4.63614100,0.01038496,0.23429887,0.36598293,1.10387470,0.92215224,2.81363166,0.76505723,0.00000000
-2.48224112,4.71414750,0.01080213,0.23636422,0.36443572,1.13468841,0.93155487,2.86521961,0.76277370,0.00000000
-2.47623812,4.80546840,0.01125934,0.23898942,0.36361653,1.17008883,0.94358419,2.92362608,0.76235463,0.00000000
-2.47023512,4.90950830,0.01175403,0.24211567,0.36350776,1.20995560,0.95812417,2.98836391,0.76381861,0.00000000
-2.46423212,5.02525375,0.01228228,0.24566194,0.36406059,1.25405473,0.97496508,3.05871334,0.76711397,0.00000000
-2.45822911,5.15130218,0.01283890,0.24952784,0.36519875,1.30204339,0.99381235,3.13374185,0.77212166,0.00000000
-2.45222611,5.28590533,0.01341743,0.25359729,0.36682341,1.35347859,1.01429884,3.21233214,0.77866065,0.00000000
-2.44622311,5.42702555,0.01401032,0.25774274,0.36881890,1.40782907,1.03600000,3.29321754,0.78649541,0.00000000
-2.44022011,5.57240271,0.01460910,0.26182995,0.37105905,1.46449029,1.05845118,3.37502326,0.79534530,0.00000000
-2.43421711,5.71962919,0.01520462,0.26572293,0.37341381,1.52280168,1.08116631,3.45631206,0.80489527,0.00000000
-2.42821411,5.86622990,0.01578728,0.26928898,0.37575572,1.58206570,1.10365697,3.53563267,0.81480769,0.00000000
-2.42221111,6.00974420,0.01634736,0.27240352,0.37796607,1.64156780,1.12545122,3.61156869,0.82473458,0.00000000
-2.41620810,6.14780636,0.01687534,0.27495457,0.37994032,1.70059660,1.14611118,3.68278646,0.83432990,0.00000000
-2.41020510,6.27822135,0.01736220,0.27684670,0.38159261,1.75846336,1.16524857,3.74807959,0.84326143,0.00000000
-2.40420210,6.39903288,0.01779978,0.27800425,0.38285917,1.81452016,1.18253770,3.80640849,0.85122170,0.00000000
-2.39819910,6.50858101,0.01818104,0.27837375,0.38370039,1.86817590,1.19772529,3.85693322,0.85793765,0.00000000
-2.39219610,6.60554709,0.01850031,0.27792550,0.38410166,1.91890964,1.21063673,3.89903837,0.86317865,0.00000000
-2.38619310,6.68898418,0.01875358,0.27665405,0.38407282,1.96628075,1.22117865,3.93234884,0.86676264,0.00000000
-2.38019010,6.75833230,0.01893858,0.27457792,0.38364636,2.00993560,1.22933784,3.95673610,0.86856015,0.00000000
-2.37418709,6.81341779,0.01905491,0.27173835,0.38287457,2.04961062,1.23517655,3.97231456,0.86849623,0.00000000
-2.36818409,6.85443767,0.01910405,0.26819716,0.38182571,2.08513175,1.23882474,3.97942865,0.86655016,0.00000000
-2.36218109,6.88192983,0.01908935,0.26403405,0.38057953,2.11641067,1.24046955,3.97863101,0.86275322,0.00000000
-2.35617809,6.89673117,0.01901583,0.25934323,0.37922238,2.14343798,1.24034281,3.97065325,0.85718447,0.00000000
-2.35017509,6.89992592,0.01889010,0.25422970,0.37784221,2.16627408,1.23870720,3.95637064,0.84996512,0.00000000
-2.34417209,6.89278706,0.01872004,0.24880529,0.37652364,2.18503828,1.23584180,3.93676254,0.84125145,0.00000000
-2.33816908,6.87671400,0.01851457,0.24318469,0.37534351,2.19989702,1.23202783,3.91287055,0.83122702,0.00000000
-2.33216608,6.85316971,0.01828329,0.23748153,0.37436706,2.21105178,1.22753537,3.88575639,0.82009421,0.00000000
-2.32616308,6.82362039,0.01803618,0.23180481,0.37364491,2.21872767,1.22261154,3.85646158,0.80806575,0.00000000
-2.32016008,6.78948083,0.01778325,0.22625575,0.37321101,2.22316321,1.21747087,3.82597066,0.79535654,0.00000000
-2.31415708,6.75206762,0.01753424,0.22092507,0.37308165,2.22460193,1.21228819,3.79517963,0.78217595,0.00000000
-2.30815408,6.71256253,0.01729826,0.21589103,0.37325553,2.22328628,1.20719427,3.76487088,0.76872123,0.00000000
-2.30215108,6.67198708,0.01708359,0.21121796,0.37371482,2.21945408,1.20227444,3.73569552,0.75517190,0.00000000
-2.29614807,6.63118911,0.01689743,0.20695558,0.37442723,2.21333754,1.19756991,3.70816345,0.74168558,0.00000000
-2.29014507,6.59084115,0.01674573,0.20313884,0.37534877,2.20516477,1.19308185,3.68264134,0.72839513,0.00000000
-2.28414207,6.55144983,0.01663308,0.19978849,0.37642717,2.19516349,1.18877761,3.65935800,0.71540735,0.00000000
-2.27813907,6.51337490,0.01656268,0.19691200,0.37760570,2.18356637,1.18459875,3.63841636,0.70280290,0.00000000
-2.27213607,6.47685583,0.01653629,0.19450506,0.37882705,2.17061751,1.18047032,3.61981088,0.69063761,0.00000000
-2.26613307,6.44204383,0.01655434,0.19255322,0.38003732,2.15657923,1.17631070,3.60344915,0.67894479,0.00000000
-2.26013007,6.40903657,0.01661596,0.19103389,0.38118948,2.14173859,1.17204143,3.58917589,0.66773844,0.00000000
-2.25412706,6.37791307,0.01671917,0.18991830,0.38224658,2.12641270,1.16759646,3.57679803,0.65701708,0.00000000
-2.24812406,6.34876628,0.01686099,0.18917349,0.38318406,2.11095234,1.16293013,3.56610908,0.64676796,0.00000000
-2.24212106,6.32173102,0.01703766,0.18876413,0.38399146,2.09574331,1.15802360,3.55691154,0.63697133,0.00000000
-2.23611806,6.29700556,0.01724476,0.18865424,0.38467313,2.08120493,1.15288915,3.54903600,0.62760461,0.00000000
-2.23011506,6.27486545,0.01747746,0.18880851,0.38524807,2.06778575,1.14757237,3.54235617,0.61864628,0.00000000
-2.22411206,6.25566892,0.01773064,0.18919344,0.38574891,2.05595624,1.14215191,3.53679905,0.61007910,0.00000000
-2.21810905,6.23985361,0.01799909,0.18977812,0.38622005,2.04619878,1.13673695,3.53235018,0.60189284,0.00000000
-2.21210605,6.22792521,0.01827760,0.19053469,0.38671508,2.03899522,1.13146262,3.52905391,0.59408613,0.00000000
-2.20610305,6.22043906,0.01856111,0.19143860,0.38729376,2.03481277,1.12648352,3.52700916,0.58666763,0.00000000
-2.20010005,6.21797605,0.01884479,0.19246851,0.38801849,2.03408871,1.12196589,3.52636139,0.57965639,0.00000000
-2.19409705,6.22111479,0.01912409,0.19360616,0.38895079,2.03721490,1.11807881,3.52729163,0.57308147,0.00000000
-2.18809405,6.23040209,0.01939482,0.19483599,0.39014769,2.04452279,1.11498503,3.53000361,0.56698101,0.00000000
-2.18209105,6.24632379,0.01965314,0.19614480,0.39165848,2.05626991,1.11283189,3.53471018,0.56140069,0.00000000
-2.17608804,6.26927806,0.01989561,0.19752135,0.39352183,2.07262845,1.11174295,3.54161997,0.55639189,0.00000000
-2.17008504,6.29955288,0.02011916,0.19895608,0.39576352,2.09367665,1.11181074,3.55092544,0.55200958,0.00000000
-2.16408204,6.33730928,0.02032113,0.20044083,0.39839491,2.11939355,1.11309101,3.56279292,0.54831005,0.00000000
-2.15807904,6.38257119,0.02049926,0.20196885,0.40141215,2.14965721,1.11559889,3.57735551,0.54534878,0.00000000
-2.15207604,6.43522249,0.02065170,0.20353475,0.40479617,2.18424669,1.11930699,3.59470890,0.54317830,0.00000000
-2.14607304,6.49501123,0.02077702,0.20513470,0.40851352,2.22284756,1.12414568,3.61491041,0.54184632,0.00000000
-2.14007004,6.56156053,0.02087425,0.20676672,0.41251788,2.26506064,1.13000535,3.63798087,0.54139411,0.00000000
-2.13406703,6.63438499,0.02094291,0.20843094,0.41675216,2.31041352,1.13674053,3.66390909,0.54185519,0.00000000
-2.12806403,6.71291162,0.02098303,0.21013003,0.42115105,2.35837422,1.14417567,3.69265810,0.54325419,0.00000000
-2.12206103,6.79650328,0.02099517,0.21186939,0.42564395,2.40836641,1.15211209,3.72417249,0.54560615,0.00000000
-2.11605803,6.88448337,0.02098051,0.21365742,0.43015788,2.45978524,1.16033578,3.75838608,0.54891590,0.00000000
-2.11005503,6.97615966,0.02094079,0.21550550,0.43462047,2.51201331,1.16862568,3.79522894,0.55317772,0.00000000
-2.10405203,7.07084617,0.02087838,0.21742783,0.43896269,2.56443603,1.17676179,3.83463312,0.55837518,0.00000000
-2.09804902,7.16788148,0.02079620,0.21944106,0.44312121,2.61645574,1.18453300,3.87653650,0.56448104,0.00000000
-2.09204602,7.26664280,0.02069774,0.22156361,0.44704035,2.66750438,1.19174410,3.92088418,0.57145730,0.00000000
-2.08604302,7.36655517,0.02058695,0.22381482,0.45067350,2.71705420,1.19822166,3.96762746,0.57925539,0.00000000
-2.08004002,7.46709583,0.02046817,0.22621382,0.45398402,2.76462653,1.20381883,4.01672019,0.58781642,0.00000000
-2.07403702,7.56779400,0.02034596,0.22877833,0.45694551,2.80979853,1.20841868,4.06811298,0.59707161,0.00000000
-2.06803402,7.66822677,0.02022502,0.23152325,0.45954172,2.85220808,1.21193619,4.12174559,0.60694288,0.00000000
-2.06203102,7.76801216,0.02011000,0.23445934,0.46176592,2.89155695,1.21431899,4.17753823,0.61734365,0.00000000
-2.05602801,7.86680032,0.02000531,0.23759185,0.46362001,2.92761254,1.21554688,4.23538249,0.62817993,0.00000000
-2.05002501,7.96426418,0.01991497,0.24091939,0.46511340,2.96020836,1.21563031,4.29513273,0.63935159,0.00000000
-2.04402201,8.06009072,0.01984245,0.24443293,0.46626170,2.98924358,1.21460811,4.35659861,0.65075402,0.00000000
-2.03801901,8.15397367,0.01979051,0.24811524,0.46708552,3.01468184,1.21254455,4.41953959,0.66227991,0.00000000
-2.03201601,8.24560864,0.01976108,0.25194053,0.46760924,3.03654928,1.20952600,4.48366188,0.67382138,0.00000000
-2.02601301,8.33469086,0.01975516,0.25587459,0.46785997,3.05493207,1.20565737,4.54861821,0.68527216,0.00000000
-2.02001001,8.42091596,0.01977279,0.25987530,0.46786665,3.06997329,1.20105833,4.61401071,0.69652983,0.00000000
-2.01400700,8.50398338,0.01981304,0.26389348,0.46765941,3.08186910,1.19585971,4.67939666,0.70749805,0.00000000
-2.00800400,8.58360205,0.01987400,0.26787425,0.46726905,3.09086410,1.19019976,4.74429714,0.71808851,0.00000000
-2.00200100,8.65949768,0.01995293,0.27175848,0.46672676,3.09724580,1.18422064,4.80820794,0.72822264,0.00000000
-1.99599800,8.73142078,0.02004630,0.27548464,0.46606387,3.10133799,1.17806494,4.87061224,0.73783283,0.00000000
-1.98999500,8.79915451,0.02015000,0.27899072,0.46531176,3.10349305,1.17187230,4.93099444,0.74686319,0.00000000
-1.98399200,8.86252150,0.02025946,0.28221617,0.46450169,3.10408312,1.16577614,4.98885437,0.75526961,0.00000000
-1.97798899,8.92138896,0.02036986,0.28510383,0.46366463,3.10349026,1.15990045,5.04372110,0.76301927,0.00000000
-1.97198599,8.97567133,0.02047634,0.28760173,0.46283099,3.10209579,1.15435669,5.09516585,0.77008957,0.00000000
-1.96598299,9.02533030,0.02057415,0.28966461,0.46203022,3.10026897,1.14924086,5.14281322,0.77646641,0.00000000
-1.95997999,9.07037198,0.02065888,0.29125519,0.46129025,3.09835559,1.14463076,5.18635044,0.78214211,0.00000000
-1.95397699,9.11084146,0.02072658,0.29234516,0.46063688,3.09666663,1.14058355,5.22553418,0.78711303,0.00000000
-1.94797399,9.14681511,0.02077388,0.29291568,0.46009294,3.09546778,1.13713377,5.26019487,0.79137706,0.00000000
-1.94197099,9.17839123,0.02079815,0.29295768,0.45967752,3.09496996,1.13429186,5.29023841,0.79493114,0.00000000
-1.93596798,9.20567994,0.02079751,0.29247166,0.45940513,3.09532165,1.13204332,5.31564548,0.79776914,0.00000000
-1.92996498,9.22879284,0.02077088,0.29146729,0.45928494,3.09660322,1.13034866,5.33646852,0.79988006,0.00000000
-1.92396198,9.24783366,0.02071796,0.28996266,0.45932015,3.09882373,1.12914416,5.35282691,0.80124701,0.00000000
-1.91795898,9.26289035,0.02063922,0.28798334,0.45950762,3.10192043,1.12834351,5.36490049,0.80184673,0.00000000
-1.91195598,9.27402945,0.02053581,0.28556126,0.45983764,3.10576106,1.12784034,5.37292201,0.80165010,0.00000000
-1.90595298,9.28129319,0.02040948,0.28273354,0.46029415,3.11014898,1.12751153,5.37716881,0.80062335,0.00000000
-1.89994997,9.28469954,0.02026248,0.27954120,0.46085516,3.11483104,1.12722126,5.37795411,0.79873010,0.00000000
-1.89394697,9.28424532,0.02009745,0.27602794,0.46149357,3.11950778,1.12682573,5.37561829,0.79593410,0.00000000
-1.88794397,9.27991213,0.01991728,0.27223896,0.46217824,3.12384575,1.12617807,5.37052040,0.79220247,0.00000000
-1.88194097,9.27167471,0.01972501,0.26821984,0.46287533,3.12749135,1.12513366,5.36303005,0.78750931,0.00000000
-1.87593797,9.25951114,0.01952373,0.26401559,0.46354984,3.13008566,1.12355523,5.35351992,0.78183936,0.00000000
-1.86993497,9.24341412,0.01931644,0.25966982,0.46416716,3.13127965,1.12131774,5.34235877,0.77519157,0.00000000
-1.86393197,9.22340247,0.01910604,0.25522399,0.46469473,3.13074916,1.11831277,5.32990520,0.76758225,0.00000000
-1.85792896,9.19953196,0.01889520,0.25071687,0.46510345,3.12820894,1.11445210,5.31650176,0.75904759,0.00000000
-1.85192596,9.17190463,0.01868635,0.24618412,0.46536898,3.12342522,1.10967057,5.30246962,0.74964536,0.00000000
-1.84592296,9.14067575,0.01848163,0.24165794,0.46547268,3.11622629,1.10392778,5.28810354,0.73945559,0.00000000
-1.83991996,9.10605771,0.01828291,0.23716693,0.46540216,3.10651058,1.09720887,5.27366704,0.72858018,0.00000000
-1.83391696,9.06832048,0.01809179,0.23273596,0.46515139,3.09425192,1.08952415,5.25938770,0.71714138,0.00000000
-1.82791396,9.02778817,0.01790961,0.22838617,0.46472041,3.07950176,1.08090771,5.24545259,0.70527914,0.00000000
-1.82191096,8.98483180,0.01773748,0.22413503,0.46411449,3.06238826,1.07141518,5.23200381,0.69314742,0.00000000
-1.81590795,8.93985841,0.01757637,0.21999649,0.46334297,3.04311229,1.06112063,5.21913425,0.68090975,0.00000000
-1.80990495,8.89329710,0.01742706,0.21598116,0.46241772,3.02194045,1.05011298,5.20688368,0.66873399,0.00000000
-1.80390195,8.84558260,0.01729030,0.21209655,0.46135137,2.99919556,1.03849191,5.19523565,0.65678682,0.00000000
-1.79789895,8.79713742,0.01716676,0.20834741,0.46015544,2.97524487,1.02636375,5.18411516,0.64522806,0.00000000
-1.79189595,8.74835371,0.01705709,0.20473602,0.45883851,2.95048672,1.01383740,5.17338785,0.63420514,0.00000000
-1.78589295,8.69957604,0.01696198,0.20126259,0.45740447,2.92533607,1.00102053,5.16286089,0.62384807,0.00000000
-1.77988994,8.65108632,0.01688211,0.19792573,0.45585123,2.90020977,0.98801641,5.15228602,0.61426506,0.00000000
-1.77388694,8.60309223,0.01681823,0.19472283,0.45416963,2.87551209,0.97492126,5.14136519,0.60553913,0.00000000
-1.76788394,8.55572015,0.01677106,0.19165062,0.45234307,2.85162135,0.96182258,5.12975891,0.59772573,0.00000000
-1.76188094,8.50901348,0.01674135,0.18870566,0.45034756,2.82887819,0.94879825,5.11709759,0.59085167,0.00000000
-1.75587794,8.46293705,0.01672979,0.18588484,0.44815248,2.80757618,0.93591660,5.10299575,0.58491526,0.00000000
-1.74987494,8.41738758,0.01673701,0.18318591,0.44572181,2.78795509,0.92323742,5.08706893,0.57988763,0.00000000
-1.74387194,8.37221036,0.01676350,0.18060801,0.44301603,2.77019721,0.91081364,5.06895267,0.57571528,0.00000000
-1.73786893,8.32722110,0.01680959,0.17815207,0.43999435,2.75442694,0.89869382,5.04832315,0.57232360,0.00000000
-1.73186593,8.28223223,0.01687539,0.17582128,0.43661730,2.74071350,0.88692504,5.02491829,0.56962117,0.00000000
-1.72586293,8.23708196,0.01696074,0.17362138,0.43284949,2.72907657,0.87555610,4.99855841,0.56750467,0.00000000
-1.71985993,8.19166434,0.01706519,0.17156087,0.42866239,2.71949457,0.86464067,4.96916518,0.56586413,0.00000000
-1.71385693,8.14595835,0.01718798,0.16965117,0.42403689,2.71191491,0.85424027,4.93677755,0.56458814,0.00000000
-1.70785393,8.10005381,0.01732801,0.16790650,0.41896561,2.70626551,0.84442675,4.90156344,0.56356896,0.00000000
