energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.30115058,0.23098804,0.02993323,0.05141932,0.00837965,0.06466868,0.04591894,0.01240064
-4.29514757,0.23792846,0.03218686,0.05334974,0.00869631,0.06513819,0.04542024,0.01235937
-4.28914457,0.24831268,0.03478270,0.05601992,0.00913338,0.06668012,0.04575084,0.01253283
-4.28314157,0.26165672,0.03767127,0.05932540,0.00967384,0.06914566,0.04679610,0.01289154
-4.27713857,0.27745410,0.04079755,0.06315592,0.01029972,0.07238245,0.04844053,0.01340553
-4.27113557,0.29518016,0.04410148,0.06739647,0.01099227,0.07623588,0.05056881,0.01404456
-4.26513257,0.31429707,0.04751865,0.07192841,0.01173218,0.08055039,0.05306671,0.01477843
-4.25912956,0.33425962,0.05098119,0.07663082,0.01249974,0.08517093,0.05582202,0.01557722
-4.25312656,0.35452205,0.05441890,0.08138214,0.01327513,0.08994461,0.05872561,0.01641162
-4.24712356,0.37454578,0.05776057,0.08606191,0.01403873,0.09472248,0.06167248,0.01725323
-4.24112056,0.39380811,0.06093552,0.09055293,0.01477140,0.09936160,0.06456300,0.01807493
-4.23511756,0.41181159,0.06387518,0.09474335,0.01545491,0.10372720,0.06730423,0.01885126
-4.22911456,0.42809374,0.06651482,0.09852907,0.01607225,0.10769490,0.06981121,0.01955881
-4.22311156,0.44223692,0.06879527,0.10181603,0.01660806,0.11115302,0.07200840,0.02017662
-4.21710855,0.45387764,0.07066449,0.10452241,0.01704894,0.11400471,0.07383098,0.02068650
-4.21110555,0.46271514,0.07207911,0.10658070,0.01738384,0.11616994,0.07522606,0.02107346
-4.20510255,0.46851863,0.07300564,0.10793946,0.01760427,0.11758714,0.07615378,0.02132590
-4.19909955,0.47113281,0.07342144,0.10856460,0.01770457,0.11821441,0.07658805,0.02143587
-4.19309655,0.47048140,0.07331539,0.10844035,0.01768204,0.11803034,0.07651719,0.02139918
-4.18709355,0.46656845,0.07268805,0.10756957,0.01753698,0.11703414,0.07594405,0.02121540
-4.18109055,0.45947722,0.07155161,0.10597364,0.01727265,0.11524537,0.07488598,0.02088782
-4.17508754,0.44936681,0.06992928,0.10369171,0.01689518,0.11270289,0.07337431,0.02042322
-4.16908454,0.43646643,0.06785445,0.10077949,0.01641333,0.10946348,0.07145365,0.01983162
-4.16308154,0.42106777,0.06536939,0.09730760,0.01583820,0.10559980,0.06918074,0.01912590
-4.15707854,0.40351572,0.06252381,0.09335948,0.01518293,0.10119807,0.06662320,0.01832137
-4.15107554,0.38419780,0.05937314,0.08902902,0.01446226,0.09635538,0.06385800,0.01743525
-4.14507254,0.36353282,0.05597669,0.08441807,0.01369210,0.09117681,0.06096988,0.01648616
-4.13906953,0.34195926,0.05239576,0.07963374,0.01288913,0.08577256,0.05804958,0.01549359
-4.13306653,0.31992372,0.04869186,0.07478585,0.01207033,0.08025502,0.05519221,0.01447732
-4.12706353,0.29787000,0.04492495,0.06998436,0.01125256,0.07473606,0.05249554,0.01345698
-4.12106053,0.27622904,0.04115185,0.06533702,0.01045221,0.06932451,0.05005840,0.01245155
-4.11505753,0.25541011,0.03742499,0.06094733,0.00968479,0.06412397,0.04797919,0.01147894
-4.10905453,0.23579328,0.03379125,0.05691264,0.00896470,0.05923098,0.04635445,0.01055570
-4.10305153,0.21772344,0.03029124,0.05332261,0.00830494,0.05473348,0.04527757,0.00969673
-4.09704852,0.20150569,0.02695877,0.05025795,0.00771695,0.05070976,0.04483750,0.00891503
-4.09104552,0.18740223,0.02382063,0.04778943,0.00721043,0.04722762,0.04511762,0.00822166
-4.08504252,0.17563036,0.02089663,0.04597705,0.00679327,0.04434394,0.04619450,0.00762560
-4.07903952,0.16636161,0.01819992,0.04486949,0.00647149,0.04210445,0.04813674,0.00713373
-4.07303652,0.15972171,0.01573739,0.04450366,0.00624918,0.04054373,0.05100375,0.00675088
-4.06703352,0.15579119,0.01351032,0.04490440,0.00612856,0.03968535,0.05484448,0.00647987
-4.06103052,0.15460643,0.01151513,0.04608426,0.00610995,0.03954204,0.05969615,0.00632156
-4.05502751,0.15616103,0.00974411,0.04804330,0.00619184,0.04011609,0.06558287,0.00627498
-4.04902451,0.16040731,0.00818625,0.05076909,0.00637091,0.04139953,0.07251440,0.00633740
-4.04302151,0.16725797,0.00682808,0.05423665,0.00664215,0.04337453,0.08048489,0.00650442
-4.03701851,0.17658789,0.00565433,0.05840860,0.00699890,0.04601368,0.08947184,0.00677012
-4.03101551,0.18823603,0.00464873,0.06323542,0.00743298,0.04928034,0.09943524,0.00712712
-4.02501251,0.20200761,0.00379453,0.06865589,0.00793481,0.05312898,0.11031709,0.00756671
-4.01900950,0.21767662,0.00307505,0.07459776,0.00849358,0.05750565,0.12204126,0.00807898
-4.01300650,0.23498877,0.00247410,0.08097872,0.00909738,0.06234849,0.13451391,0.00865292
-4.00700350,0.25366506,0.00197630,0.08770762,0.00973351,0.06758840,0.14762447,0.00927663
-4.00100050,0.27340588,0.00156734,0.09468606,0.01038864,0.07314991,0.16124710,0.00993743
-3.99499750,0.29389597,0.00123410,0.10181026,0.01104917,0.07895218,0.17524293,0.01062208
-3.98899450,0.31480991,0.00096476,0.10897322,0.01170146,0.08491023,0.18946274,0.01131701
-3.98299150,0.33581832,0.00074883,0.11606712,0.01233222,0.09093641,0.20375026,0.01200852
-3.97698849,0.35659459,0.00057711,0.12298596,0.01292885,0.09694195,0.21794581,0.01268309
-3.97098549,0.37682185,0.00044167,0.12962817,0.01347972,0.10283879,0.23189034,0.01332758
-3.96498249,0.39620015,0.00033572,0.13589928,0.01397454,0.10854143,0.24542955,0.01392958
-3.95897949,0.41445339,0.00025355,0.14171446,0.01440462,0.11396884,0.25841795,0.01447763
-3.95297649,0.43133587,0.00019039,0.14700074,0.01476314,0.11904645,0.27072279,0.01496148
-3.94697349,0.44663809,0.00014234,0.15169895,0.01504530,0.12370789,0.28222749,0.01537236
-3.94097049,0.46019159,0.00010621,0.15576507,0.01524846,0.12789678,0.29283456,0.01570313
-3.93496748,0.47187250,0.00007946,0.15917119,0.01537216,0.13156819,0.30246767,0.01594848
-3.92896448,0.48160381,0.00006011,0.16190570,0.01541807,0.13468990,0.31107302,0.01610499
-3.92296148,0.48935605,0.00004663,0.16397297,0.01538987,0.13724332,0.31861965,0.01617124
-3.91695848,0.49514654,0.00003786,0.16539232,0.01529306,0.13922418,0.32509887,0.01614777
-3.91095548,0.49903715,0.00003302,0.16619646,0.01513464,0.14064286,0.33052275,0.01603703
-3.90495248,0.50113079,0.00003159,0.16642944,0.01492281,0.14152440,0.33492183,0.01584327
-3.89894947,0.50156684,0.00003330,0.16614414,0.01466659,0.14190829,0.33834204,0.01557241
-3.89294647,0.50051578,0.00003812,0.16539955,0.01437542,0.14184809,0.34084126,0.01523178
-3.88694347,0.49817340,0.00004622,0.16425792,0.01405878,0.14141076,0.34248542,0.01482998
-3.88094047,0.49475488,0.00005795,0.16278192,0.01372579,0.14067606,0.34334470,0.01437657
-3.87493747,0.49048914,0.00007388,0.16103201,0.01338490,0.13973580,0.34348980,0.01388183
-3.86893447,0.48561378,0.00009474,0.15906413,0.01304358,0.13869318,0.34298865,0.01335657
-3.86293147,0.48037086,0.00012149,0.15692781,0.01270813,0.13766217,0.34190376,0.01281181
-3.85692846,0.47500365,0.00015525,0.15466480,0.01238353,0.13676701,0.34029028,0.01225864
-3.85092546,0.46975463,0.00019734,0.15230835,0.01207339,0.13614170,0.33819498,0.01170799
-3.84492246,0.46486453,0.00024931,0.14988301,0.01177998,0.13592966,0.33565615,0.01117050
-3.83891946,0.46057245,0.00031287,0.14740506,0.01150437,0.13628326,0.33270432,0.01065638
-3.83291646,0.45711675,0.00038992,0.14488350,0.01124661,0.13736337,0.32936393,0.01017533
-3.82691346,0.45473655,0.00048253,0.14232136,0.01100597,0.13933857,0.32565556,0.00973648
-3.82091046,0.45367334,0.00059289,0.13971751,0.01078128,0.14238415,0.32159864,0.00934834
-3.81490745,0.45417238,0.00072330,0.13706851,0.01057125,0.14668057,0.31721452,0.00901878
-3.80890445,0.45648339,0.00087606,0.13437059,0.01037481,0.15241141,0.31252936,0.00875502
-3.80290145,0.46086034,0.00105349,0.13162155,0.01019150,0.15976057,0.30757690,0.00856361
-3.79689845,0.46755966,0.00125777,0.12882241,0.01002182,0.16890881,0.30240070,0.00845039
-3.79089545,0.47683701,0.00149090,0.12597872,0.00986748,0.18002939,0.29705561,0.00842051
-3.78489245,0.48894214,0.00175455,0.12310153,0.00973173,0.19328306,0.29160849,0.00847831
-3.77888944,0.50411212,0.00205002,0.12020781,0.00961955,0.20881236,0.28613790,0.00862730
-3.77288644,0.52256283,0.00237806,0.11732044,0.00953780,0.22673537,0.28073284,0.00887006
-3.76688344,0.54447926,0.00273883,0.11446769,0.00949531,0.24713918,0.27549065,0.00920813
-3.76088044,0.57000484,0.00313173,0.11168231,0.00950288,0.27007333,0.27051392,0.00964191
-3.75487744,0.59923054,0.00355533,0.10900030,0.00957325,0.29554355,0.26590699,0.01017053
-3.74887444,0.63218420,0.00400733,0.10645933,0.00972093,0.32350614,0.26177186,0.01079177
-3.74287144,0.66882088,0.00448447,0.10409717,0.00996200,0.35386332,0.25820407,0.01150192
-3.73686843,0.70901502,0.00498254,0.10195003,0.01031388,0.38645998,0.25528870,0.01229577
-3.73086543,0.75255474,0.00549638,0.10005100,0.01079489,0.42108210,0.25309671,0.01316654
-3.72486243,0.79913924,0.00601994,0.09842878,0.01142391,0.45745703,0.25168201,0.01410593
-3.71885943,0.84837934,0.00654638,0.09710662,0.01221987,0.49525594,0.25107930,0.01510416
-3.71285643,0.89980170,0.00706821,0.09610175,0.01320120,0.53409842,0.25130300,0.01615011
-3.70685343,0.95285658,0.00757743,0.09542507,0.01438525,0.57355916,0.25234722,0.01723152
-3.70085043,1.00692911,0.00806578,0.09508136,0.01578762,0.61317668,0.25418680,0.01833517
-3.69484742,1.06135360,0.00852495,0.09506986,0.01742153,0.65246373,0.25677942,0.01944720
-3.68884442,1.11543047,0.00894681,0.09538510,0.01929712,0.69091904,0.26006862,0.02055343
-3.68284142,1.16844496,0.00932371,0.09601804,0.02142072,0.72803991,0.26398745,0.02163966
-3.67683842,1.21968689,0.00964871,0.09695740,0.02379424,0.76333523,0.26846270,0.02269204
-3.67083542,1.26847055,0.00991581,0.09819091,0.02641454,0.79633826,0.27341920,0.02369741
-3.66483242,1.31415373,0.01012017,0.09970663,0.02927290,0.82661869,0.27878407,0.02464365
-3.65882941,1.35615516,0.01025833,0.10149402,0.03235460,0.85379349,0.28449066,0.02551989
-3.65282641,1.39396951,0.01032825,0.10354474,0.03563865,0.87753608,0.29048170,0.02631682
-3.64682341,1.42717921,0.01032947,0.10585320,0.03909771,0.89758341,0.29671175,0.02702684
-3.64082041,1.45546288,0.01026312,0.10841664,0.04269815,0.91374088,0.30314850,0.02764416
-3.63481741,1.47859995,0.01013182,0.11123485,0.04640038,0.92588481,0.30977309,0.02816486
-3.62881441,1.49647136,0.00993968,0.11430947,0.05015939,0.93396255,0.31657920,0.02858687
-3.62281141,1.50905678,0.00969209,0.11764299,0.05392550,0.93799045,0.32357108,0.02890985
-3.61680840,1.51642849,0.00939554,0.12123741,0.05764538,0.93804976,0.33076066,0.02913508
-3.61080540,1.51874248,0.00905742,0.12509273,0.06126319,0.93428098,0.33816388,0.02926524
-3.60480240,1.51622758,0.00868573,0.12920535,0.06472195,0.92687697,0.34579654,0.02930421
-3.59879940,1.50917318,0.00828888,0.13356649,0.06796498,0.91607522,0.35366987,0.02925681
-3.59279640,1.49791644,0.00787535,0.13816080,0.07093746,0.90214986,0.36178630,0.02912855
-3.58679340,1.48282967,0.00745349,0.14296522,0.07358796,0.88540368,0.37013556,0.02892540
-3.58079040,1.46430863,0.00703131,0.14794827,0.07586991,0.86616065,0.37869158,0.02865357
-3.57478739,1.44276233,0.00661625,0.15306974,0.07774300,0.84475915,0.38741034,0.02831930
-3.56878439,1.41860472,0.00621503,0.15828104,0.07917439,0.82154629,0.39622892,0.02792876
-3.56278139,1.39224870,0.00583360,0.16352604,0.08013971,0.79687318,0.40506600,0.02748789
-3.55677839,1.36410245,0.00547703,0.16874251,0.08062375,0.77109159,0.41382362,0.02700239
-3.55077539,1.33456817,0.00514954,0.17386413,0.08062094,0.74455154,0.42239052,0.02647768
-3.54477239,1.30404280,0.00485451,0.17882291,0.08013551,0.71760004,0.43064662,0.02591895
-3.53876938,1.27292067,0.00459460,0.18355202,0.07918128,0.69058054,0.43846859,0.02533121
-3.53276638,1.24159728,0.00437184,0.18798877,0.07778128,0.66383303,0.44573628,0.02471938
-3.52676338,1.21047379,0.00418779,0.19207767,0.07596700,0.63769439,0.45233941,0.02408841
-3.52076038,1.17996159,0.00404367,0.19577339,0.07377754,0.61249878,0.45818443,0.02344336
-3.51475738,1.15048611,0.00394056,0.19904331,0.07125846,0.58857770,0.46320087,0.02278953
-3.50875438,1.12248948,0.00387952,0.20186969,0.06846067,0.56625959,0.46734683,0.02213251
-3.50275138,1.09643115,0.00386178,0.20425112,0.06543910,0.54586851,0.47061328,0.02147827
-3.49674837,1.07278627,0.00388883,0.20620320,0.06225147,0.52772200,0.47302672,0.02083311
-3.49074537,1.05204127,0.00396253,0.20775837,0.05895710,0.51212774,0.47465003,0.02020369
-3.48474237,1.03468660,0.00408514,0.20896479,0.05561573,0.49937916,0.47558126,0.01959692
-3.47873937,1.02120649,0.00425940,0.20988438,0.05228654,0.48974997,0.47595044,0.01901984
-3.47273637,1.01206620,0.00448846,0.21058992,0.04902731,0.48348762,0.47591436,0.01847944
-3.46673337,1.00769680,0.00477583,0.21116153,0.04589366,0.48080620,0.47564964,0.01798246
-3.46073037,1.00847850,0.00512532,0.21168248,0.04293853,0.48187868,0.47534434,0.01753519
-3.45472736,1.01472299,0.00554086,0.21223474,0.04021180,0.48682913,0.47518863,0.01714313
-3.44872436,1.02665589,0.00602638,0.21289437,0.03775999,0.49572525,0.47536486,0.01681082
-3.44272136,1.04440017,0.00658562,0.21372706,0.03562616,0.50857158,0.47603783,0.01654157
-3.43671836,1.06796174,0.00722193,0.21478405,0.03384980,0.52530388,0.47734554,0.01633721
-3.43071536,1.09721802,0.00793811,0.21609873,0.03246682,0.54578521,0.47939120,0.01619799
-3.42471236,1.13191056,0.00873619,0.21768407,0.03150955,0.56980394,0.48223685,0.01612239
-3.41870935,1.17164229,0.00961726,0.21953108,0.03100673,0.59707407,0.48589902,0.01610710
-3.41270635,1.21588008,0.01058131,0.22160842,0.03098342,0.62723816,0.49034674,0.01614705
-3.40670335,1.26396282,0.01162713,0.22386319,0.03146091,0.65987281,0.49550200,0.01623553
-3.40070035,1.31511491,0.01275219,0.22622293,0.03245644,0.69449679,0.50124267,0.01636430
-3.39469735,1.36846501,0.01395261,0.22859866,0.03398295,0.73058161,0.50740779,0.01652392
-3.38869435,1.42306926,0.01522315,0.23088895,0.03604865,0.76756405,0.51380480,0.01670404
-3.38269135,1.47793813,0.01655726,0.23298460,0.03865658,0.80486053,0.52021850,0.01689374
-3.37668834,1.53206582,0.01794716,0.23477399,0.04180402,0.84188235,0.52642104,0.01708198
-3.37068534,1.58446078,0.01938404,0.23614844,0.04548199,0.87805148,0.53218255,0.01725798
-3.36468234,1.63417605,0.02085819,0.23700769,0.04967469,0.91281605,0.53728161,0.01741167
-3.35867934,1.68033799,0.02235929,0.23726483,0.05435897,0.94566484,0.54151525,0.01753408
-3.35267634,1.72217202,0.02387673,0.23685081,0.05950399,0.97614018,0.54470764,0.01761768
-3.34667334,1.75902424,0.02539985,0.23571790,0.06507092,1.00384863,0.54671730,0.01765667
-3.34067034,1.79037786,0.02691838,0.23384224,0.07101293,1.02846897,0.54744221,0.01764723
-3.33466733,1.81586395,0.02842282,0.23122526,0.07727535,1.04975720,0.54682286,0.01758766
-3.32866433,1.83526586,0.02990476,0.22789382,0.08379609,1.06754837,0.54484295,0.01747840
-3.32266133,1.84851765,0.03135733,0.22389923,0.09050640,1.08175532,0.54152788,0.01732200
-3.31665833,1.85569642,0.03277556,0.21931516,0.09733179,1.09236445,0.53694116,0.01712302
-3.31065533,1.85700953,0.03415663,0.21423457,0.10419338,1.09942884,0.53117917,0.01688779
-3.30465233,1.85277730,0.03550022,0.20876584,0.11100933,1.10305938,0.52436445,0.01662415
-3.29864932,1.84341238,0.03680860,0.20302831,0.11769656,1.10341421,0.51663809,0.01634109
-3.29264632,1.82939692,0.03808676,0.19714748,0.12417262,1.10068741,0.50815173,0.01604841
-3.28664332,1.81125882,0.03934233,0.19125012,0.13035751,1.09509725,0.49905952,0.01575629
-3.28064032,1.78954815,0.04058540,0.18545940,0.13617562,1.08687503,0.48951059,0.01547490
-3.27463732,1.76481489,0.04182820,0.17989047,0.14155748,1.07625463,0.47964241,0.01521401
-3.26863432,1.73758897,0.04308458,0.17464641,0.14644138,1.06346359,0.46957528,0.01498257
-3.26263132,1.70836319,0.04436941,0.16981490,0.15077472,1.04871587,0.45940827,0.01478845
-3.25662831,1.67757969,0.04569781,0.16546563,0.15451502,1.03220653,0.44921664,0.01463810
-3.25062531,1.64562013,0.04708425,0.16164845,0.15763063,1.01410846,0.43905081,0.01453634
-3.24462231,1.61279968,0.04854160,0.15839241,0.16010097,0.99457098,0.42893685,0.01448618
-3.23861931,1.57936455,0.05008016,0.15570555,0.16191647,0.97372033,0.41887821,0.01448872
-3.23261631,1.54549295,0.05170662,0.15357548,0.16307801,0.95166153,0.40885865,0.01454313
-3.22661331,1.51129878,0.05342320,0.15197059,0.16359614,0.92848154,0.39884592,0.01464664
-3.22061031,1.47683775,0.05522676,0.15084188,0.16348988,0.90425315,0.38879605,0.01479465
-3.21460730,1.44211518,0.05710827,0.15012527,0.16278543,0.87903937,0.37865794,0.01498086
-3.20860430,1.40709504,0.05905234,0.14974421,0.16151468,0.85289789,0.36837788,0.01519747
-3.20260130,1.37170973,0.06103709,0.14961265,0.15971362,0.82588534,0.35790388,0.01543538
-3.19659830,1.33586999,0.06303435,0.14963807,0.15742087,0.79806107,0.34718953,0.01568453
-3.19059530,1.29947473,0.06501011,0.14972466,0.15467632,0.76949036,0.33619724,0.01593413
-3.18459230,1.26242044,0.06692534,0.14977636,0.15151987,0.74024679,0.32490086,0.01617300
-3.17858929,1.22460988,0.06873706,0.14969988,0.14799049,0.71041392,0.31328745,0.01638993
-3.17258629,1.18595994,0.07039970,0.14940751,0.14412554,0.68008613,0.30135844,0.01657400
-3.16658329,1.14640864,0.07186664,0.14881965,0.13996032,0.64936882,0.28912997,0.01671487
-3.16058029,1.10592106,0.07309194,0.14786711,0.13552799,0.61837799,0.27663272,0.01680316
-3.15457729,1.06449435,0.07403205,0.14649306,0.13085966,0.58723935,0.26391116,0.01683069
-3.14857429,1.02216158,0.07464756,0.14465455,0.12598473,0.55608711,0.25102245,0.01679075
-3.14257129,0.97899465,0.07490481,0.14232373,0.12093145,0.52506255,0.23803497,0.01667830
-3.13656828,0.93510603,0.07477733,0.13948854,0.11572743,0.49431246,0.22502677,0.01649013
-3.13056528,0.89064939,0.07424696,0.13615309,0.11040036,0.46398754,0.21208385,0.01622498
-3.12456228,0.84581923,0.07330474,0.13233749,0.10497857,0.43424091,0.19929849,0.01588355
-3.11855928,0.80084919,0.07195134,0.12807735,0.09949156,0.40522661,0.18676759,0.01546849
-3.11255628,0.75600946,0.07019717,0.12342285,0.09397042,0.37709821,0.17459112,0.01498434
-3.10655328,0.71160289,0.06806211,0.11843744,0.08844799,0.35000745,0.16287071,0.01443736
-3.10055028,0.66796024,0.06557479,0.11319621,0.08295892,0.32410299,0.15170830,0.01383534
-3.09454727,0.62543435,0.06277166,0.10778406,0.07753950,0.29952916,0.14120495,0.01318738
-3.08854427,0.58439366,0.05969571,0.10229357,0.07222732,0.27642462,0.13145969,0.01250360
-3.08254127,0.54521489,0.05639500,0.09682282,0.06706070,0.25492109,0.12256843,0.01179484
-3.07653827,0.50827545,0.05292110,0.09147314,0.06207808,0.23514195,0.11462296,0.01107234
-3.07053527,0.47394543,0.04932745,0.08634682,0.05731723,0.21720080,0.10770987,0.01034747
-3.06453227,0.44257971,0.04566774,0.08154495,0.05281448,0.20119994,0.10190957,0.00963136
-3.05852926,0.41451018,0.04199444,0.07716547,0.04860387,0.18722881,0.09729518,0.00893466
-3.05252626,0.39003846,0.03835747,0.07330128,0.04471642,0.17536241,0.09393149,0.00826731
-3.04652326,0.36942923,0.03480309,0.07003876,0.04117935,0.16565979,0.09187390,0.00763825
-3.04052026,0.35290448,0.03137305,0.06745654,0.03801555,0.15816252,0.09116742,0.00705534
-3.03451726,0.34063877,0.02810404,0.06562458,0.03524306,0.15289343,0.09184566,0.00652518
-3.02851426,0.33275573,0.02502740,0.06460362,0.03287475,0.14985544,0.09393010,0.00605303
-3.02251126,0.32932589,0.02216912,0.06444501,0.03091814,0.14903077,0.09742940,0.00564282
-3.01650825,0.33036595,0.01955014,0.06519084,0.02937538,0.15038039,0.10233907,0.00529716
-3.01050525,0.33583953,0.01718684,0.06687449,0.02824334,0.15384399,0.10864143,0.00501737
-3.00450225,0.34565953,0.01509175,0.06952139,0.02751391,0.15934030,0.11630593,0.00480361
-2.99849925,0.35969194,0.01327440,0.07315016,0.02717429,0.16676802,0.12528998,0.00465497
-2.99249625,0.37776115,0.01174229,0.07777393,0.02720748,0.17600721,0.13554017,0.00456967
-2.98649325,0.39965658,0.01050194,0.08340185,0.02759283,0.18692125,0.14699404,0.00454521
-2.98049025,0.42514057,0.00955989,0.09004077,0.02830657,0.19935932,0.15958231,0.00457853
-2.97448724,0.45395714,0.00892373,0.09769686,0.02932246,0.21315934,0.17323152,0.00466625
-2.96848424,0.48584154,0.00860299,0.10637734,0.03061234,0.22815138,0.18786710,0.00480479
-2.96248124,0.52053010,0.00860993,0.11609197,0.03214679,0.24416130,0.20341662,0.00499062
-2.95647824,0.55777008,0.00896016,0.12685442,0.03389564,0.26101468,0.21981325,0.00522040
-2.95047524,0.59732904,0.00967305,0.13868329,0.03582855,0.27854077,0.23699913,0.00549110
-2.94447224,0.63900343,0.01077189,0.15160275,0.03791541,0.29657637,0.25492857,0.00580018
-2.93846923,0.68262570,0.01228380,0.16564267,0.04012675,0.31496946,0.27357083,0.00614565
-2.93246623,0.72806976,0.01423938,0.18083828,0.04243413,0.33358247,0.29291237,0.00652613
-2.92646323,0.77525426,0.01667198,0.19722911,0.04481031,0.35229493,0.31295825,0.00694091
-2.92046023,0.82414340,0.01961673,0.21485735,0.04722947,0.37100556,0.33373270,0.00738992
-2.91445723,0.87474503,0.02310925,0.23376556,0.04966737,0.38963350,0.35527864,0.00787368
-2.90845423,0.92710603,0.02718405,0.25399369,0.05210133,0.40811872,0.37765602,0.00839319
-2.90245123,0.98130479,0.03187274,0.27557561,0.05451032,0.42642152,0.40093912,0.00894987
-2.89644822,1.03744121,0.03720194,0.29853514,0.05687491,0.44452119,0.42521265,0.00954533
-2.89044522,1.09562432,0.04319113,0.32288174,0.05917722,0.46241380,0.45056691,0.01018121
-2.88444222,1.15595810,0.04985040,0.34860611,0.06140090,0.48010922,0.47709202,0.01085899
-2.87843922,1.21852605,0.05717819,0.37567576,0.06353104,0.49762755,0.50487158,0.01157974
-2.87243622,1.28337521,0.06515924,0.40403096,0.06555419,0.51499499,0.53397588,0.01234388
-2.86643322,1.35050046,0.07376274,0.43358114,0.06745830,0.53223945,0.56445503,0.01315100
-2.86043022,1.41982978,0.08294082,0.46420211,0.06923277,0.54938602,0.59633241,0.01399963
-2.85442721,1.49121151,0.09262753,0.49573429,0.07086848,0.56645248,0.62959859,0.01488708
-2.84842421,1.56440418,0.10273842,0.52798206,0.07235786,0.58344518,0.66420624,0.01580929
-2.84242121,1.63906975,0.11317075,0.56071459,0.07369499,0.60035529,0.70006620,0.01676078
-2.83641821,1.71477076,0.12380443,0.59366798,0.07487571,0.61715580,0.73704502,0.01773460
-2.83041521,1.79097173,0.13450368,0.62654907,0.07589768,0.63379925,0.77496414,0.01872234
-2.82441221,1.86704508,0.14511952,0.65904053,0.07676055,0.65021648,0.81360083,0.01971431
-2.81840920,1.94228151,0.15549291,0.69080733,0.07746591,0.66631629,0.85269089,0.02069961
-2.81240620,2.01590448,0.16545848,0.72150438,0.07801740,0.68198624,0.89193307,0.02166645
-2.80640320,2.08708833,0.17484890,0.75078490,0.07842061,0.69709445,0.93099506,0.02260233
-2.80040020,2.15497947,0.18349948,0.77830937,0.07868298,0.71149240,0.96952069,0.02349447
-2.79439720,2.21871940,0.19125299,0.80375448,0.07881362,0.72501864,1.00713823,0.02433004
-2.78839420,2.27746896,0.19796450,0.82682188,0.07882303,0.73750316,1.04346917,0.02509664
-2.78239120,2.33043236,0.20350593,0.84724616,0.07872274,0.74877245,1.07813728,0.02578256
-2.77638819,2.37688016,0.20777023,0.86480168,0.07852495,0.75865478,1.11077741,0.02637720
-2.77038519,2.41616993,0.21067487,0.87930808,0.07824198,0.76698570,1.14104374,0.02687136
-2.76438219,2.44776393,0.21216461,0.89063403,0.07788581,0.77361339,1.16861701,0.02725746
-2.75837919,2.47124285,0.21221329,0.89869916,0.07746754,0.77840371,1.19321069,0.02752982
-2.75237619,2.48631522,0.21082471,0.90347410,0.07699687,0.78124475,1.21457567,0.02768473
-2.74637319,2.49282230,0.20803238,0.90497875,0.07648160,0.78205068,1.23250354,0.02772055
-2.74037019,2.49073838,0.20389830,0.90327884,0.07592723,0.78076486,1.24682859,0.02763771
-2.73436718,2.48016687,0.19851077,0.89848112,0.07533665,0.77736207,1.25742841,0.02743860
-2.72836418,2.46133262,0.19198134,0.89072759,0.07470993,0.77184984,1.26422361,0.02712746
-2.72236118,2.43457140,0.18444110,0.88018901,0.07404424,0.76426900,1.26717667,0.02671017
-2.71635818,2.40031708,0.17603637,0.86705832,0.07333397,0.75469344,1.26629047,0.02619406
-2.71035518,2.35908777,0.16692412,0.85154422,0.07257098,0.74322911,1.26160665,0.02558762
-2.70435218,2.31147154,0.15726725,0.83386537,0.07174501,0.73001264,1.25320418,0.02490021
-2.69834917,2.25811276,0.14722992,0.81424552,0.07084422,0.71520937,1.24119829,0.02414187
-2.69234617,2.19969960,0.13697315,0.79290979,0.06985588,0.69901117,1.22573998,0.02332300
-2.68634317,2.13695324,0.12665084,0.77008218,0.06876716,0.68163400,1.20701603,0.02245417
-2.68034017,2.07061901,0.11640631,0.74598437,0.06756591,0.66331539,1.18524958,0.02154593
-2.67433717,2.00145956,0.10636949,0.72083572,0.06624156,0.64431174,1.16070095,0.02060863
-2.66833417,1.93024988,0.09665479,0.69485417,0.06478588,0.62489558,1.13366857,0.01965229
-2.66233117,1.85777363,0.08735968,0.66825790,0.06319378,0.60535272,1.10448959,0.01868657
-2.65632816,1.78482048,0.07856395,0.64126734,0.06146389,0.58597915,1.07353988,0.01772064
-2.65032516,1.71218375,0.07032962,0.61410714,0.05959907,0.56707779,1.04123293,0.01676322
-2.64432216,1.64065762,0.06270137,0.58700791,0.05760668,0.54895487,1.00801751,0.01582252
-2.63831916,1.57103347,0.05570755,0.56020713,0.05549875,0.53191596,0.97437365,0.01490625
-2.63231616,1.50409473,0.04936142,0.53394928,0.05329179,0.51626166,0.94080676,0.01402162
-2.62631316,1.44060992,0.04366277,0.50848476,0.05100660,0.50228278,0.90784001,0.01317535
-2.62031016,1.38132363,0.03859970,0.48406756,0.04866770,0.49025525,0.87600481,0.01237361
-2.61430715,1.32694551,0.03415040,0.46095176,0.04630273,0.48043474,0.84582970,0.01162203
-2.60830415,1.27813742,0.03028501,0.43938676,0.04394167,0.47305099,0.81782798,0.01092565
-2.60230115,1.23549909,0.02696737,0.41961159,0.04161595,0.46830227,0.79248438,0.01028885
