energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-2.89044522,3.59744216,0.07993508,0.70195966,0.84003313,0.19127888,0.04732914,1.76555789,0.06505801,0.25718731
-2.88444222,3.66144957,0.07957965,0.70856969,0.85422837,0.19249482,0.05109943,1.81735405,0.06563135,0.26151057
-2.87843922,3.72654573,0.07890845,0.71448785,0.86779845,0.19355364,0.05568167,1.87001085,0.06627380,0.26738144
-2.87243622,3.79219380,0.07794269,0.71975743,0.88076556,0.19447375,0.06105296,1.92283768,0.06698119,0.27476311
-2.86643322,3.85799388,0.07671404,0.72443786,0.89317345,0.19528304,0.06719105,1.97522167,0.06774920,0.28363602
-2.86043022,3.92365869,0.07526312,0.72859520,0.90507642,0.19601576,0.07407249,2.02663396,0.06857270,0.29399093
-2.85442721,3.98898565,0.07363765,0.73229252,0.91652822,0.19670944,0.08167084,2.07663318,0.06944513,0.30582183
-2.84842421,4.05382694,0.07189040,0.73558079,0.92757130,0.19740168,0.08995487,2.12486607,0.07035801,0.31911880
-2.84242121,4.11805916,0.07007707,0.73849083,0.93822717,0.19812716,0.09888687,2.17106502,0.07130063,0.33386120
-2.83641821,4.18155402,0.06825406,0.74102679,0.94848834,0.19891500,0.10842111,2.21504277,0.07225986,0.35001139
-2.83041521,4.24415156,0.06647630,0.74316166,0.95831229,0.19978645,0.11850242,2.25668439,0.07322020,0.36750921
-2.82441221,4.30563712,0.06479532,0.74483484,0.96761788,0.20075317,0.12906516,2.29593699,0.07416396,0.38626742
-2.81840920,4.36572316,0.06325742,0.74595215,0.97628417,0.20181602,0.14003232,2.33279765,0.07507163,0.40616833
-2.81240620,4.42403686,0.06190217,0.74638810,0.98415195,0.20296450,0.15131512,2.36730028,0.07592240,0.42706157
-2.80640320,4.48011387,0.06076123,0.74599033,0.99102763,0.20417672,0.16281292,2.39950217,0.07669477,0.44876328
-2.80040020,4.53339880,0.05985747,0.74458594,0.99668942,0.20541998,0.17441362,2.42947094,0.07736724,0.47105664
-2.79439720,4.58325217,0.05920455,0.74198933,1.00089534,0.20665180,0.18599451,2.45727271,0.07791903,0.49369376
-2.78839420,4.62896381,0.05880673,0.73801112,1.00339278,0.20782145,0.19742367,2.48296234,0.07833078,0.51639901
-2.78239120,4.66977203,0.05865914,0.73246761,1.00392893,0.20887176,0.20856181,2.50657605,0.07858525,0.53887354
-2.77638819,4.70488780,0.05874826,0.72519032,1.00226180,0.20974128,0.21926469,2.52812722,0.07866788,0.56080107
-2.77038519,4.73352305,0.05905279,0.71603510,0.99817111,0.21036655,0.22938591,2.54760534,0.07856728,0.58185468
-2.76438219,4.75492175,0.05954467,0.70489038,0.99146874,0.21068446,0.23878017,2.56497830,0.07827563,0.60170447
-2.75837919,4.76839271,0.06019038,0.69168412,0.98200811,0.21063465,0.24730684,2.58019781,0.07778892,0.62002587
-2.75237619,4.77334254,0.06095232,0.67638925,0.96969235,0.21016177,0.25483377,2.59320761,0.07710705,0.63650848
-2.74637319,4.76930748,0.06179035,0.65902732,0.95448074,0.20921760,0.26124116,2.60395374,0.07623386,0.65086491
-2.74037019,4.75598288,0.06266335,0.63967025,0.93639336,0.20776302,0.26642547,2.61239652,0.07517704,0.66283969
-2.73436718,4.73324894,0.06353082,0.61844034,0.91551371,0.20576961,0.27030314,2.61852307,0.07394789,0.67221766
-2.72836418,4.70119180,0.06435445,0.59550829,0.89198938,0.20322104,0.27281398,2.62235995,0.07256112,0.67883177
-2.72236118,4.66011919,0.06509953,0.57108977,0.86603065,0.20011407,0.27392417,2.62398495,0.07103450,0.68256992
-2.71635818,4.61056998,0.06573640,0.54544050,0.83790734,0.19645920,0.27362864,2.62353746,0.06938849,0.68338062
-2.71035518,4.55331746,0.06624159,0.51885020,0.80794383,0.19228096,0.27195275,2.62122704,0.06764593,0.68127719
-2.70435218,4.48936633,0.06659888,0.49163570,0.77651275,0.18761780,0.26895325,2.61733967,0.06583165,0.67634046
-2.69834917,4.41994371,0.06680011,0.46413357,0.74402736,0.18252170,0.26471832,2.61224173,0.06397211,0.66871976
-2.69234617,4.34648473,0.06684572,0.43669249,0.71093308,0.17705727,0.25936689,2.60638169,0.06209508,0.65863207
-2.68634317,4.27061342,0.06674507,0.40966557,0.67769833,0.17130067,0.25304693,2.60028972,0.06022928,0.64635953
-2.68034017,4.19411983,0.06651649,0.38340314,0.64480506,0.16533818,0.24593307,2.59457560,0.05840417,0.63224515
-2.67433717,4.11893427,0.06618703,0.35824578,0.61273917,0.15926447,0.23822336,2.58992527,0.05664962,0.61668702
-2.66833417,4.04709970,0.06579193,0.33451816,0.58198112,0.15318069,0.23013555,2.58709652,0.05499568,0.60013110
-2.66233117,3.98074310,0.06537387,0.31252347,0.55299684,0.14719245,0.22190261,2.58691407,0.05347239,0.58306283
-2.65632816,3.92204654,0.06498193,0.29253864,0.52622927,0.14140758,0.21376814,2.59026447,0.05210951,0.56599786
-2.65032516,3.87321865,0.06467032,0.27481034,0.50209042,0.13593389,0.20598133,2.59809085,0.05093637,0.54947216
-2.64432216,3.83646671,0.06449702,0.25955169,0.48095434,0.13087700,0.19879199,2.61138757,0.04998162,0.53403176
-2.63831916,3.81396975,0.06452216,0.24693970,0.46315076,0.12633806,0.19244559,2.63119464,0.04927308,0.52022253
-2.63231616,3.80785255,0.06480638,0.23711332,0.44895973,0.12241178,0.18717860,2.65859154,0.04883746,0.50858015
-2.62631316,3.82016047,0.06540913,0.23017206,0.43860701,0.11918446,0.18321415,2.69469018,0.04870016,0.49962056
-2.62031016,3.85283503,0.06638700,0.22617517,0.43226045,0.11673231,0.18075822,2.74062644,0.04888500,0.49383121
-2.61430715,3.90768993,0.06779208,0.22514129,0.43002728,0.11511997,0.17999634,2.79754992,0.04941393,0.49166315
-2.60830415,3.98638754,0.06967045,0.22704858,0.43195229,0.11439938,0.18109106,2.86661154,0.05030674,0.49352410
-2.60230115,4.09041562,0.07206089,0.23183533,0.43801712,0.11460881,0.18418000,2.94894869,0.05158067,0.49977277
-2.59629815,4.22106459,0.07499378,0.23940107,0.44814043,0.11577240,0.18937467,3.04566791,0.05325009,0.51071426
-2.59029515,4.37940557,0.07849017,0.24960828,0.46217929,0.11789984,0.19675996,3.15782520,0.05532606,0.52659659
-2.58429215,4.56626950,0.08256130,0.26228461,0.47993161,0.12098654,0.20639423,3.28640430,0.05781594,0.54760848
-2.57828914,4.78222815,0.08720825,0.27722579,0.50113981,0.12501401,0.21831006,3.43229338,0.06072295,0.57387807
-2.57228614,5.02757737,0.09242201,0.29419918,0.52549559,0.12995060,0.23251537,3.59626099,0.06404581,0.60547266
-2.56628314,5.30232355,0.09818378,0.31294798,0.55264599,0.13575252,0.24899489,3.77893190,0.06777832,0.64239926
-2.56028014,5.60617366,0.10446557,0.33319607,0.58220039,0.14236510,0.26771191,3.98076385,0.07190906,0.68460580
-2.55427714,5.93852957,0.11123105,0.35465338,0.61373861,0.14972421,0.28861005,4.20202596,0.07642113,0.73198294
-2.54827414,6.29848676,0.11843655,0.37702175,0.64681976,0.15775788,0.31161495,4.44277972,0.08129198,0.78436626
-2.54227114,6.68483776,0.12603226,0.40000105,0.68099166,0.16638796,0.33663583,4.70286302,0.08649337,0.84153865
-2.53626813,7.09607994,0.13396349,0.42329533,0.71580052,0.17553183,0.36356669,4.98187803,0.09199145,0.90323294
-2.53026513,7.53042744,0.14217193,0.44661895,0.75080065,0.18510406,0.39228721,5.27918291,0.09774694,0.96913453
-2.52426213,7.98582656,0.15059689,0.46970229,0.78556372,0.19501792,0.42266316,5.59388772,0.10371556,1.03888403
-2.51825913,8.45997393,0.15917647,0.49229683,0.81968741,0.20518682,0.45454647,5.92485425,0.10984849,1.11207993
-2.51225613,8.95033666,0.16784849,0.51417952,0.85280288,0.21552545,0.48777496,6.27069973,0.11609304,1.18828118
-2.50625313,9.45417356,0.17655138,0.53515607,0.88458107,0.22595074,0.52217176,6.62980390,0.12239346,1.26700993
-2.50025013,9.96855694,0.18522473,0.55506320,0.91473739,0.23638255,0.55754467,7.00031909,0.12869184,1.34775444
-2.49424712,10.49039422,0.19380972,0.57376962,0.94303473,0.24674407,0.59368549,7.38018298,0.13492905,1.42997218
-2.48824412,11.01644914,0.20224932,0.59117591,0.96928477,0.25696204,0.63036967,7.76713350,0.14104586,1.51309348
-2.48224112,11.54336242,0.21048834,0.60721312,0.99334750,0.26696672,0.66735630,8.15872571,0.14698396,1.59652567
-2.47623812,12.06767210,0.21847331,0.62184045,1.01512924,0.27669170,0.70438872,8.55235038,0.15268703,1.67965789
-2.47023512,12.58583373,0.22615235,0.63504201,1.03457914,0.28607362,0.74119584,8.94525423,0.15810178,1.76186664
-2.46423212,13.09424119,0.23347495,0.64682295,1.05168457,0.29505183,0.77749427,9.33456184,0.16317889,1.84252217
-2.45822911,13.58924850,0.24039180,0.65720513,1.06646561,0.30356805,0.81299135,9.71729929,0.16787380,1.92099543
-2.45222611,14.06719346,0.24685473,0.66622268,1.07896898,0.31156616,0.84738896,10.09041983,0.17214745,1.99666581
-2.44622311,14.52442360,0.25281671,0.67391757,1.08926174,0.31899198,0.88038809,10.45083166,0.17596680,2.06892915
-2.44022011,14.95732489,0.25823207,0.68033552,1.09742503,0.32579332,0.91169396,10.79542805,0.17930520,2.13720597
-2.43421711,15.36235363,0.26305683,0.68552228,1.10354817,0.33192014,0.94102150,11.12111999,0.18214254,2.20094958
-2.42821411,15.73607148,0.26724919,0.68952066,1.10772332,0.33732488,0.96810093,11.42487132,0.18446529,2.25965365
-2.42221111,16.07518359,0.27077021,0.69236812,1.11004091,0.34196290,0.99268315,11.70373638,0.18626634,2.31285906
-2.41620810,16.37657945,0.27358458,0.69409522,1.11058592,0.34579316,1.01454468,11.95490003,0.18754460,2.36015963
-2.41020510,16.63737612,0.27566141,0.69472480,1.10943528,0.34877885,1.03349191,12.17571961,0.18830461,2.40120651
-2.40420210,16.85496295,0.27697512,0.69427186,1.10665614,0.35088821,1.04936444,12.36376849,0.18855591,2.43571114
-2.39819910,17.02704734,0.27750627,0.69274420,1.10230531,0.35209522,1.06203741,12.51688063,0.18831243,2.46344661
-2.39219610,17.15170047,0.27724230,0.69014364,1.09642969,0.35238041,1.07142269,12.63319520,0.18759177,2.48424767
-2.38619310,17.22740226,0.27617825,0.68646771,1.08906769,0.35173146,1.07746908,12.71120065,0.18641455,2.49800934
-2.38019010,17.25308455,0.27431718,0.68171190,1.08025157,0.35014383,1.08016146,12.74977694,0.18480374,2.50468464
-2.37418709,17.22817163,0.27167060,0.67587213,1.07001068,0.34762120,1.07951918,12.74823485,0.18278410,2.50428160
-2.36818409,17.15261675,0.26825865,0.66894757,1.05837534,0.34417586,1.07559390,12.70635100,0.18038173,2.49686005
-2.36218109,17.02693385,0.26411013,0.66094360,1.04538146,0.33982899,1.06846697,12.62439731,0.17762373,2.48252861
-2.35617809,16.85222285,0.25926237,0.65187488,1.03107555,0.33461075,1.05824687,12.50316322,0.17453801,2.46144212
-2.35017509,16.63018735,0.25376104,0.64176835,1.01552006,0.32856044,1.04506671,12.34396935,0.17115324,2.43379998
-2.34417209,16.36314324,0.24765977,0.63066625,0.99879882,0.32172637,1.02908204,12.14867106,0.16749897,2.39984545
-2.33816908,16.05401660,0.24101976,0.61862879,0.98102225,0.31416584,1.01046915,11.91965070,0.16360583,2.35986594
-2.33216608,15.70632958,0.23390926,0.60573660,0.96233221,0.30594493,0.98942387,11.65979734,0.15950585,2.31419436
-2.32616308,15.32417286,0.22640309,0.59209266,0.94290609,0.29713815,0.96616083,11.37247337,0.15523283,2.26321104
-2.32016008,14.91216361,0.21858202,0.57782366,0.92295980,0.28782815,0.94091303,11.06146744,0.15082273,2.20734606
-2.31415708,14.47538835,0.21053216,0.56308059,0.90274951,0.27810507,0.91393172,10.73093406,0.14631398,2.14708141
-2.30815408,14.01933048,0.20234430,0.54803854,0.88257164,0.26806592,0.88548613,10.38532040,0.14174781,2.08295245
-2.30215108,13.54978299,0.19411318,0.53289543,0.86276106,0.25781365,0.85586300,10.02928174,0.13716833,2.01554822
-2.29614807,13.07274757,0.18593663,0.51786973,0.84368719,0.24745607,0.82536558,9.66758736,0.13262259,1.94551000
-2.29014507,12.59432189,0.17791466,0.50319709,0.82574789,0.23710448,0.79431188,9.30501936,0.12816033,1.87352780
-2.28414207,12.12057798,0.17014842,0.48912585,0.80936134,0.22687212,0.76303205,8.94626750,0.12383359,1.80033443
-2.27813907,11.65743480,0.16273896,0.47591149,0.79495567,0.21687237,0.73186472,8.59582321,0.11969615,1.72669706
-2.27213607,11.21052901,0.15578592,0.46381017,0.78295694,0.20721674,0.70115234,8.25787648,0.11580272,1.65340639
-2.26613307,10.78508826,0.14938607,0.45307153,0.77377556,0.19801272,0.67123556,7.93621930,0.11220796,1.58126354
-2.26013007,10.38581140,0.14363168,0.44393095,0.76779171,0.18936147,0.64244679,7.63415903,0.10896545,1.51106518
-2.25412706,10.01676006,0.13860877,0.43660156,0.76534028,0.18135557,0.61510325,7.35444512,0.10612643,1.44358744
-2.24812406,9.68126586,0.13439540,0.43126635,0.76669598,0.17407668,0.58949973,7.09921184,0.10373866,1.37956923
-2.24212106,9.38185685,0.13105976,0.42807067,0.77205929,0.16759349,0.56590146,6.86993915,0.10184512,1.31969570
-2.23611806,9.12020616,0.12865845,0.42711542,0.78154386,0.16195977,0.54453738,6.66743334,0.10048287,1.26458265
-2.23011506,8.89710514,0.12723471,0.42845147,0.79516613,0.15721274,0.52559434,6.49182778,0.09968198,1.21476249
-2.22411206,8.71246194,0.12681684,0.43207530,0.81283771,0.15337194,0.50921240,6.34260397,0.09946458,1.17067254
-2.21810905,8.56532602,0.12741691,0.43792637,0.83436104,0.15043837,0.49548157,6.21863160,0.09984411,1.13264606
-2.21210605,8.45393740,0.12902957,0.44588635,0.85942879,0.14839430,0.48444023,6.11822612,0.10082471,1.10090638
-2.20610305,8.37579910,0.13163140,0.45578026,0.88762715,0.14720352,0.47607540,6.03922145,0.10240087,1.07556453
-2.20010005,8.32777000,0.13518050,0.46737967,0.91844323,0.14681217,0.47032477,5.97905487,0.10455727,1.05662010
-2.19409705,8.30617465,0.13961664,0.48040787,0.95127628,0.14715010,0.46708056,5.93486096,0.10726878,1.04396559
-2.18809405,8.30692621,0.14486185,0.49454697,0.98545273,0.14813272,0.46619502,5.90357112,0.11050073,1.03739359
-2.18209105,8.32565807,0.15082152,0.50944654,1.02024432,0.14966334,0.46748728,5.88201518,0.11420935,1.03660673
-2.17608804,8.35785972,0.15738607,0.52473377,1.05488892,0.15163583,0.47075135,5.86702154,0.11834235,1.04122972
-2.17008504,8.39901226,0.16443307,0.54002458,1.08861322,0.15393768,0.47576487,5.85551283,0.12283970,1.05082293
-2.16408204,8.44471929,0.17182994,0.55493551,1.12065641,0.15645315,0.48229813,5.84459399,0.12763456,1.06489704
-2.15807904,8.49082911,0.17943701,0.56909573,1.15029405,0.15906657,0.49012309,5.83163029,0.13265431,1.08292805
-2.15207604,8.53354456,0.18711100,0.58215899,1.17686108,0.16166568,0.49902194,5.81431333,0.13782174,1.10437214
-2.14607304,8.56951761,0.19470876,0.59381483,1.19977312,0.16414480,0.50879481,5.79071339,0.14305635,1.12867987
-2.14007004,8.59592622,0.20209121,0.60379889,1.21854530,0.16640777,0.51926631,5.75931713,0.14827569,1.15530924
-2.13406703,8.61053160,0.20912733,0.61190172,1.23280760,0.16837066,0.53029068,5.71905008,0.15339690,1.18373734
-2.12806403,8.61171503,0.21569806,0.61797594,1.24231648,0.16996398,0.54175523,5.66928399,0.15833813,1.21347017
-2.12206103,8.59849361,0.22170003,0.62194139,1.24696200,0.17113454,0.55358212,5.60982946,0.16302020,1.24405058
-2.11605803,8.57051545,0.22704885,0.62378817,1.24677038,0.17184672,0.56572825,5.54091476,0.16736808,1.27506418
-2.11005503,8.52803509,0.23168209,0.62357732,1.24190188,0.17208321,0.57818352,5.46315213,0.17131249,1.30614318
-2.10405203,8.47187065,0.23556142,0.62143938,1.23264410,0.17184516,0.59096730,5.37749317,0.17479128,1.33696825
-2.09804902,8.40334478,0.23867426,0.61757051,1.21940106,0.17115182,0.60412358,5.28517526,0.17775086,1.36726850
-2.09204602,8.32421171,0.24103450,0.61222667,1.20267838,0.17003954,0.61771487,5.18766105,0.18014733,1.39681979
-2.08604302,8.23657333,0.24268237,0.60571576,1.18306542,0.16856030,0.63181518,5.08657330,0.18194745,1.42544146
-2.08004002,8.14278710,0.24368348,0.59838813,1.16121476,0.16677980,0.64650244,4.98362746,0.18312941,1.45299189
-2.07403702,8.04536914,0.24412691,0.59062563,1.13782015,0.16477502,0.66185069,4.88056418,0.18368323,1.47936305
-2.06803402,7.94689554,0.24412244,0.58282964,1.11359338,0.16263156,0.67792233,4.77908407,0.18361087,1.50447429
-2.06203102,7.84990511,0.24379696,0.57540834,1.08924112,0.16044066,0.69476084,4.68078685,0.18292607,1.52826572
-2.05602801,7.75680667,0.24329022,0.56876358,1.06544250,0.15829604,0.71238432,4.58711673,0.18165374,1.55069152
-2.05002501,7.66979345,0.24274991,0.56327777,1.04282794,0.15629068,0.73077993,4.49931573,0.17982912,1.57171326
-2.04402201,7.59076741,0.24232635,0.55930111,1.02196014,0.15451355,0.74989974,4.41838612,0.17749658,1.59129373
-2.03801901,7.52127536,0.24216683,0.55713959,1.00331762,0.15304654,0.76965799,4.34506323,0.17470816,1.60939145
-2.03201601,7.46245888,0.24240992,0.55704396,0.98728119,0.15196147,0.78992993,4.27979895,0.17152188,1.62595602
-2.02601301,7.41501918,0.24317987,0.55920016,0.97412393,0.15131749,0.81055234,4.22275626,0.16799991,1.64092474
-2.02001001,7.37919792,0.24458131,0.56372150,0.96400460,0.15115877,0.83132579,4.17381466,0.16420668,1.65422039
-2.01400700,7.35477432,0.24669449,0.57064272,0.95696487,0.15151265,0.85201848,4.13258584,0.16020686,1.66575064
-2.00800400,7.34107841,0.24957126,0.57991637,0.95293013,0.15238836,0.87237168,4.09843880,0.15606357,1.67540890
-2.00200100,7.33701999,0.25323196,0.59141158,0.95171405,0.15377629,0.89210651,4.07053313,0.15183652,1.68307683
-1.99599800,7.34113214,0.25766335,0.60491539,0.95302646,0.15564781,0.91093193,4.04785903,0.14758054,1.68862837
-1.98999500,7.35162779,0.26281785,0.62013674,0.95648450,0.15795584,0.92855366,4.02928242,0.14334422,1.69193521
-1.98399200,7.36646745,0.26861391,0.63671307,0.96162655,0.16063602,0.94468366,4.01359326,0.13916893,1.69287358
-1.97798899,7.38343573,0.27493790,0.65421944,0.96792859,0.16360847,0.95904998,3.99955524,0.13508815,1.69133196
-1.97198599,7.40022398,0.28164713,0.67218004,0.97482246,0.16678021,0.97140644,3.98595493,0.13112712,1.68721948
-1.96598299,7.41451610,0.28857423,0.69008171,0.98171545,0.17004805,0.98154194,3.97164842,0.12730288,1.68047458
-1.95997999,7.42407443,0.29553255,0.70738912,0.98801068,0.17330192,0.98928885,3.95560388,0.12362461,1.67107345
-1.95397699,7.42682240,0.30232245,0.72356120,0.99312757,0.17642851,0.99453025,3.93693829,0.12009424,1.65903777
-1.94797399,7.42092083,0.30873831,0.73806811,0.99652173,0.17931508,0.99720570,3.91494711,0.11670736,1.64444134
-1.94197099,7.40483481,0.31457580,0.75040833,0.99770364,0.18185335,0.99731504,3.88912582,0.11345429,1.62741495
-1.93596798,7.37738848,0.31963926,0.76012510,0.99625544,0.18394319,0.99492027,3.85918258,0.11032128,1.60814932
-1.92996498,7.33780536,0.32374880,0.76682160,0.99184534,0.18549607,0.99014518,3.82504164,0.10729177,1.58689558
-1.92396198,7.28573257,0.32674675,0.77017428,0.98423900,0.18643812,0.98317273,3.78683754,0.10434762,1.56396315
-1.91795898,7.22124782,0.32850325,0.76994382,0.97330758,0.18671256,0.97424013,3.74490053,0.10147034,1.53971493
-1.91195598,7.14484895,0.32892068,0.76598319,0.95903214,0.18628152,0.96363193,3.69973389,0.09864209,1.51455976
-1.90595298,7.05742649,0.32793676,0.75824255,0.94150427,0.18512711,0.95167113,3.65198427,0.09584662,1.48894248
-1.89994997,6.96022039,0.32552613,0.74677074,0.92092292,0.18325172,0.93870875,3.60240662,0.09306993,1.46333177
-1.89394697,6.85476326,0.32170040,0.73171344,0.89758757,0.18067747,0.92511230,3.55182506,0.09030078,1.43820626
-1.88794397,6.74281234,0.31650677,0.71330791,0.87188817,0.17744502,0.91125346,3.50109176,0.08753089,1.41403965
-1.88194097,6.62627387,0.31002520,0.69187477,0.84429210,0.17361157,0.89749558,3.45104548,0.08475503,1.39128514
-1.87593797,6.50712302,0.30236436,0.66780713,0.81532884,0.16924839,0.88418146,3.40247183,0.08197087,1.37036017
-1.86993497,6.38732322,0.29365662,0.64155749,0.78557287,0.16443782,0.87162194,3.35606678,0.07917872,1.35163196
-1.86393197,6.26874858,0.28405240,0.61362321,0.75562553,0.15927003,0.86008571,3.31240512,0.07638107,1.33540454
-1.85792896,6.15311272,0.27371405,0.58453091,0.72609653,0.15383959,0.84979073,3.27191510,0.07358217,1.32190780
-1.85192596,6.04190703,0.26280972,0.55482070,0.69758572,0.14824208,0.84089770,3.23486022,0.07078750,1.31128913
-1.84592296,5.93635078,0.25150748,0.52503061,0.67066583,0.14257089,0.83350560,3.20132871,0.06800331,1.30360780
-1.83991996,5.83735487,0.23996988,0.49568208,0.64586663,0.13691427,0.82764960,3.17123104,0.06523615,1.29883238
-1.83391696,5.74550020,0.22834933,0.46726666,0.62366114,0.13135283,0.82330130,3.14430509,0.06249250,1.29684130
-1.82791396,5.66103089,0.21678433,0.44023470,0.60445406,0.12595761,0.82037114,3.12012869,0.05977851,1.29742628
-1.82191096,5.58386201,0.20539674,0.41498605,0.58857291,0.12078861,0.81871292,3.09813848,0.05709978,1.30029858
-1.81590795,5.51360056,0.19429011,0.39186307,0.57626180,0.11589396,0.81813014,3.07765416,0.05446129,1.30509765
-1.80990495,5.44957827,0.18354902,0.37114604,0.56767812,0.11130971,0.81838382,3.05790678,0.05186741,1.31140181
-1.80390195,5.39089391,0.17323942,0.35305097,0.56289195,0.10706008,0.81920143,3.03806970,0.04932198,1.31874048
-1.79789895,5.33646299,0.16340974,0.33772966,0.56188818,0.10315830,0.82028662,3.01729091,0.04682839,1.32660758
-1.79189595,5.28507239,0.15409272,0.32527190,0.56457115,0.09960778,0.82132936,2.99472523,0.04438986,1.33447546
-1.78589295,5.23543725,0.14530767,0.31570946,0.57077149,0.09640365,0.82201604,2.96956517,0.04200952,1.34180910
-1.77988994,5.18625811,0.13706305,0.30902175,0.58025502,0.09353446,0.82203931,2.94106941,0.03969071,1.34808006
-1.77388694,5.13627588,0.12935910,0.30514273,0.59273327,0.09098408,0.82110729,2.90858792,0.03743710,1.35277987
-1.76788394,5.08432300,0.12219038,0.30396870,0.60787529,0.08873349,0.81895191,2.87158302,0.03525290,1.35543254
-1.76188094,5.02936908,0.11554810,0.30536678,0.62532035,0.08676263,0.81533621,2.82964595,0.03314294,1.35560600
-1.75587794,4.97055992,0.10942203,0.30918354,0.64469118,0.08505198,0.81006039,2.78250859,0.03111284,1.35292220
-1.74987494,4.90724895,0.10380203,0.31525365,0.66560717,0.08358396,0.80296662,2.73005033,0.02916907,1.34706579
-1.74387194,4.83902053,0.09867900,0.32340807,0.68769720,0.08234406,0.79394235,2.67230019,0.02731898,1.33779120
-1.73786893,4.76570472,0.09404539,0.33348151,0.71061164,0.08132162,0.78292242,2.60943437,0.02557087,1.32492806
-1.73186593,4.68738351,0.08989524,0.34531900,0.73403301,0.08051037,0.76988957,2.54176962,0.02393402,1.30838490
-1.72586293,4.60438864,0.08622373,0.35878117,0.75768495,0.07990850,0.75487389,2.46975292,0.02241871,1.28815108
-1.71985993,4.51729122,0.08302648,0.37374817,0.78133909,0.07951858,0.73795081,2.39394793,0.02103626,1.26429674
-1.71385693,4.42688377,0.08029859,0.39012206,0.80481963,0.07934706,0.71923808,2.31501871,0.01979907,1.23697114
-1.70785393,4.33415527,0.07803347,0.40782759,0.82800530,0.07940361,0.69889172,2.23371133,0.01872065,1.20639892
-1.70185093,4.24025994,0.07622180,0.42681127,0.85082865,0.07970021,0.67710110,2.15083398,0.01781564,1.17287475
-1.69584792,4.14648080,0.07485039,0.44703899,0.87327280,0.08025012,0.65408327,2.06723601,0.01709987,1.13675619
-1.68984492,4.05418901,0.07390140,0.46849213,0.89536558,0.08106671,0.63007686,1.98378648,0.01659033,1.09845504
-1.68384192,3.96480028,0.07335162,0.49116244,0.91717159,0.08216232,0.60533554,1.90135290,0.01630514,1.05842736
-1.67783892,3.87972955,0.07317222,0.51504603,0.93878238,0.08354710,0.58012141,1.82078039,0.01626347,1.01716241
-1.67183592,3.80034557,0.07332871,0.54013665,0.96030546,0.08522789,0.55469843,1.74287203,0.01648538,0.97517076
-1.66583292,3.72792666,0.07378132,0.56641880,0.98185257,0.08720734,0.52932611,1.66837062,0.01699158,0.93297207
-1.65982991,3.66361933,0.07448567,0.59386103,1.00352791,0.08948306,0.50425369,1.59794244,0.01780313,0.89108285
-1.65382691,3.60840115,0.07539372,0.62240974,1.02541718,0.09204707,0.47971494,1.53216320,0.01894098,0.85000451
-1.64782391,3.56304930,0.07645504,0.65198414,1.04757782,0.09488546,0.45592377,1.47150666,0.02042547,0.81021228
-1.64182091,3.52811596,0.07761809,0.68247241,1.07003124,0.09797830,0.43307076,1.41633608,0.02227571,0.77214528
-1.63581791,3.50391162,0.07883177,0.71372973,1.09275757,0.10129980,0.41132075,1.36689865,0.02450885,0.73619802
-1.62981491,3.49049702,0.08004681,0.74557811,1.11569317,0.10481878,0.39081139,1.32332313,0.02713928,0.70271372
-1.62381191,3.48768410,0.08121719,0.77780835,1.13873132,0.10849930,0.37165293,1.28562049,0.03017783,0.67197954
-1.61780890,3.49504600,0.08230138,0.81018411,1.16172596,0.11230165,0.35392886,1.25368776,0.03363087,0.64422384
-1.61180590,3.51193581,0.08326329,0.84244790,1.18449854,0.11618342,0.33769764,1.22731464,0.03749949,0.61961562
-1.60580290,3.53751338,0.08407305,0.87432894,1.20684756,0.12010075,0.32299519,1.20619288,0.04177867,0.59826581
-1.59979990,3.57077907,0.08470743,0.90555244,1.22856035,0.12400976,0.30983811,1.18992794,0.04645663,0.58023052
-1.59379690,3.61061303,0.08514997,0.93584987,1.24942651,0.12786795,0.29822734,1.17805264,0.05151423,0.56551591
-1.58779390,3.65581850,0.08539077,0.96496971,1.26925215,0.13163558,0.28815217,1.17004232,0.05692458,0.55408433
-1.58179090,3.70516715,0.08542602,0.99268821,1.28787431,0.13527708,0.27959438,1.16533106,0.06265289,0.54586158
-1.57578789,3.75744458,0.08525732,1.01881928,1.30517444,0.13876222,0.27253227,1.16332851,0.06865654,0.54074486
-1.56978489,3.81149407,0.08489077,1.04322325,1.32109033,0.14206712,0.26694444,1.16343674,0.07488541,0.53861105
-1.56378189,3.86625666,0.08433598,1.06581361,1.33562555,0.14517506,0.26281320,1.16506669,0.08128255,0.53932510
-1.55777889,3.92080594,0.08360500,1.08656155,1.34885577,0.14807690,0.26012740,1.16765370,0.08778500,0.54274817
-1.55177589,3.97437605,0.08271130,1.10549768,1.36093150,0.15077131,0.25888471,1.17067183,0.09432506,0.54874533
-1.54577289,4.02638199,0.08166881,1.12271088,1.37207686,0.15326453,0.25909317,1.17364636,0.10083164,0.55719266
-1.53976988,4.07643143,0.08049107,1.13834419,1.38258419,0.15556989,0.26077208,1.17616441,0.10723190,0.56798345
-1.53376688,4.12432788,0.07919063,1.15258778,1.39280487,0.15770695,0.26395228,1.17788324,0.11345299,0.58103371
-1.52776388,4.17006545,0.07777854,1.16566939,1.40313639,0.15970038,0.26867575,1.17853623,0.11942395,0.59628663
