energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.85442721,1.96206571,0.00005159,0.81221165,0.21306419,0.35705871,0.00443636,0.05493359,1.06046179,0.55523035
-2.84842421,1.89386631,0.00005311,0.77447426,0.21551022,0.35828855,0.00418048,0.05300788,1.00919380,0.52962540
-2.84242121,1.82327864,0.00005492,0.73553159,0.21811635,0.35902668,0.00392144,0.05103664,0.95657615,0.50338886
-2.83641821,1.75154195,0.00005711,0.69580461,0.22111602,0.35959943,0.00366290,0.04905506,0.90322717,0.47681844
-2.83041521,1.67994298,0.00005980,0.65569749,0.22477522,0.36039521,0.00340848,0.04709912,0.84974593,0.45020160
-2.82441221,1.60979775,0.00006311,0.61559080,0.22938958,0.36185982,0.00316165,0.04520520,0.79670229,0.42381136
-2.81840920,1.54243236,0.00006718,0.57583582,0.23528018,0.36448937,0.00292573,0.04340959,0.74462825,0.39790294
-2.81240620,1.47916287,0.00007215,0.53675012,0.24278804,0.36882087,0.00270378,0.04174795,0.69401086,0.37271109
-2.80640320,1.42127464,0.00007818,0.49861444,0.25226704,0.37542039,0.00249860,0.04025487,0.64528666,0.34844820
-2.80040020,1.37000107,0.00008544,0.46167093,0.26407560,0.38486928,0.00231268,0.03896338,0.59883777,0.32530320
-2.79439720,1.32650205,0.00009409,0.42612253,0.27856689,0.39774841,0.00214819,0.03790435,0.55498958,0.30344109
-2.78839420,1.29184221,0.00010430,0.39213357,0.29607790,0.41462101,0.00200693,0.03710605,0.51400987,0.28300309
-2.78239120,1.26696924,0.00011624,0.35983128,0.31691747,0.43601435,0.00189035,0.03659355,0.47610907,0.26410730
-2.77638819,1.25269262,0.00013004,0.32930806,0.34135369,0.46240093,0.00179952,0.03638821,0.44144177,0.24684962
-2.77038519,1.24966302,0.00014584,0.30062434,0.36960089,0.49417964,0.00173518,0.03650709,0.41010886,0.23130497
-2.76438219,1.25835304,0.00016375,0.27381182,0.40180685,0.53165758,0.00169768,0.03696241,0.38216039,0.21752858
-2.75837919,1.27903973,0.00018385,0.24887687,0.43804063,0.57503318,0.00168704,0.03776106,0.35759884,0.20555721
-2.75237619,1.31178971,0.00020621,0.22580396,0.47828163,0.62438138,0.00170294,0.03890413,0.33638255,0.19541042
-2.74637319,1.35644754,0.00023083,0.20455897,0.52241056,0.67964144,0.00174477,0.04038653,0.31842936,0.18709151
-2.74037019,1.41262820,0.00025771,0.18509232,0.57020277,0.74060821,0.00181162,0.04219672,0.30362027,0.18058837
-2.73436718,1.47971438,0.00028677,0.16734178,0.62132459,0.80692724,0.00190230,0.04431652,0.29180307,0.17587416
-2.72836418,1.55685929,0.00031791,0.15123503,0.67533318,0.87809437,0.00201539,0.04672120,0.28279605,0.17290770
-2.72236118,1.64299542,0.00035099,0.13669184,0.73168008,0.95346001,0.00214926,0.04937959,0.27639158,0.17163378
-2.71635818,1.73684970,0.00038582,0.12362603,0.78971891,1.03223834,0.00230207,0.05225452,0.27235994,0.17198333
-2.71035518,1.83696496,0.00042217,0.11194711,0.84871698,1.11352123,0.00247183,0.05530335,0.27045310,0.17387356
-2.70435218,1.94172750,0.00045975,0.10156177,0.90787077,1.19629684,0.00265643,0.05847879,0.27040871,0.17720809
-2.69834917,2.04940022,0.00049827,0.09237509,0.96632488,1.27947211,0.00285361,0.06172980,0.27195415,0.18187713
-2.69234617,2.15816040,0.00053740,0.08429172,1.02319378,1.36189871,0.00306107,0.06500274,0.27481084,0.18775783
-2.68634317,2.26614092,0.00057675,0.07721689,1.07758564,1.44240133,0.00327643,0.06824258,0.27869852,0.19471472
-2.68034017,2.37147368,0.00061596,0.07105736,1.12862728,1.51980741,0.00349729,0.07139417,0.28333964,0.20260046
-2.67433717,2.47233339,0.00065462,0.06572227,1.17548922,1.59297712,0.00372123,0.07440363,0.28846364,0.21125676
-2.66833417,2.56698041,0.00069233,0.06112395,1.21740975,1.66083240,0.00394584,0.07721958,0.29381114,0.22051563
-2.66233117,2.65380073,0.00072866,0.05717862,1.25371695,1.72238399,0.00416874,0.07979444,0.29913777,0.23020085
-2.65632816,2.73134183,0.00076323,0.05380704,1.28384771,1.77675534,0.00438759,0.08208548,0.30421764,0.24012987
-2.65032516,2.79834294,0.00079563,0.05093495,1.30736292,1.82320257,0.00460007,0.08405579,0.30884636,0.25011585
-2.64432216,2.85375886,0.00082548,0.04849354,1.32395810,1.86112973,0.00480395,0.08567501,0.31284338,0.25997012
-2.63831916,2.89677655,0.00085242,0.04641966,1.33346919,1.89009906,0.00499704,0.08691984,0.31605376,0.26950484
-2.63231616,2.92682430,0.00087612,0.04465593,1.33587329,1.90983595,0.00517725,0.08777434,0.31834926,0.27853599
-2.62631316,2.94357351,0.00089628,0.04315073,1.33128444,1.92022880,0.00534256,0.08822994,0.31962867,0.28688640
-2.62031016,2.94693365,0.00091263,0.04185805,1.31994486,1.92132408,0.00549103,0.08828535,0.31981767,0.29438914
-2.61430715,2.93704102,0.00092494,0.04073724,1.30221220,1.91331718,0.00562087,0.08794611,0.31886791,0.30089076
-2.60830415,2.91424245,0.00093305,0.03975263,1.27854367,1.89653983,0.00573040,0.08722413,0.31675578,0.30625470
-2.60230115,2.87907505,0.00093681,0.03887313,1.24947778,1.87144489,0.00581809,0.08613703,0.31348067,0.31036449
-2.59629815,2.83224333,0.00093614,0.03807178,1.21561490,1.83858939,0.00588260,0.08470735,0.30906303,0.31312676
-2.59029515,2.77459478,0.00093103,0.03732531,1.17759738,1.79861682,0.00592280,0.08296187,0.30354218,0.31447393
-2.58429215,2.70709522,0.00092151,0.03661370,1.13609034,1.75223928,0.00593782,0.08093070,0.29697409,0.31436648
-2.57828914,2.63080471,0.00090768,0.03591978,1.09176380,1.70022047,0.00592706,0.07864662,0.28942916,0.31279463
-2.57228614,2.54685492,0.00088968,0.03522894,1.04527684,1.64335977,0.00589021,0.07614427,0.28099007,0.30977943
-2.56628314,2.45642835,0.00086774,0.03452883,0.99726426,1.58247797,0.00582733,0.07345955,0.27174973,0.30537311
-2.56028014,2.36073974,0.00084213,0.03380921,0.94832607,1.51840476,0.00573884,0.07062901,0.26180935,0.29965864
-2.55427714,2.26101965,0.00081317,0.03306180,0.89901971,1.45196812,0.00562553,0.06768935,0.25127671,0.29274850
-2.54827414,2.15850017,0.00078126,0.03228024,0.84985508,1.38398533,0.00548856,0.06467699,0.24026448,0.28478266
-2.54227114,2.05440229,0.00074681,0.03146005,0.80129201,1.31525556,0.00532949,0.06162769,0.22888869,0.27592573
-2.53626813,1.94992481,0.00071030,0.03059859,0.75373980,1.24655367,0.00515022,0.05857620,0.21726726,0.26636348
-2.53026513,1.84623407,0.00067222,0.02969513,0.70755844,1.17862495,0.00495301,0.05555604,0.20551856,0.25629865
-2.52426213,1.74445445,0.00063309,0.02875073,0.66306097,1.11218046,0.00474037,0.05259915,0.19376000,0.24594634
-2.51825913,1.64565904,0.00059347,0.02776823,0.62051646,1.04789281,0.00451508,0.04973569,0.18210659,0.23552894
-2.51225613,1.55086050,0.00055390,0.02675215,0.58015337,0.98639207,0.00428006,0.04699378,0.17066960,0.22527096
-2.50625313,1.46100192,0.00051492,0.02570846,0.54216266,0.92826185,0.00403838,0.04439921,0.15955505,0.21539365
-2.50025013,1.37694768,0.00047707,0.02464443,0.50670056,0.87403535,0.00379310,0.04197524,0.14886236,0.20610982
-2.49424712,1.29947459,0.00044088,0.02356829,0.47389085,0.82419165,0.00354729,0.03974230,0.13868297,0.19761883
-2.48824412,1.22926352,0.00040684,0.02248895,0.44382636,0.77915215,0.00330389,0.03771779,0.12909907,0.19010197
-2.48224112,1.16689175,0.00037544,0.02141563,0.41657000,0.73927753,0.00306566,0.03591582,0.12018243,0.18371836
-2.47623812,1.11282655,0.00034710,0.02035752,0.39215518,0.70486516,0.00283515,0.03434709,0.11199340,0.17860134
-2.47023512,1.06742021,0.00032223,0.01932339,0.37058587,0.67614746,0.00261463,0.03301870,0.10458008,0.17485565
-2.46423212,1.03090690,0.00030120,0.01832130,0.35183654,0.65329110,0.00240605,0.03193411,0.09797771,0.17255518
-2.45822911,1.00340153,0.00028435,0.01735827,0.33585201,0.63639722,0.00221104,0.03109312,0.09220841,0.17174162
-2.45222611,0.98490087,0.00027194,0.01644010,0.32254766,0.62550279,0.00203085,0.03049193,0.08728102,0.17242379
-2.44622311,0.97528680,0.00026425,0.01557115,0.31180990,0.62058300,0.00186640,0.03012328,0.08319135,0.17457775
-2.44022011,0.97433185,0.00026146,0.01475433,0.30349725,0.62155463,0.00171825,0.02997669,0.07992264,0.17814767
-2.43421711,0.98170663,0.00026374,0.01399104,0.29744201,0.62828026,0.00158666,0.03003870,0.07744627,0.18304750
-2.42821411,0.99698915,0.00027122,0.01328129,0.29345261,0.64057308,0.00147158,0.03029324,0.07572272,0.18916320
-2.42221111,1.01967557,0.00028396,0.01262385,0.29131665,0.65820221,0.00137270,0.03072200,0.07470272,0.19635575
-2.41620810,1.04919214,0.00030200,0.01201645,0.29080446,0.68089814,0.00128949,0.03130489,0.07432861,0.20446466
-2.41020510,1.08490793,0.00032530,0.01145607,0.29167329,0.70835830,0.00122125,0.03202042,0.07453574,0.21331208
-2.40420210,1.12614810,0.00035379,0.01093924,0.29367186,0.74025244,0.00116713,0.03284624,0.07525413,0.22270734
-2.39819910,1.17220743,0.00038732,0.01046237,0.29654515,0.77622783,0.00112617,0.03375949,0.07641003,0.23245189
-2.39219610,1.22236385,0.00042570,0.01002209,0.30003940,0.81591417,0.00109738,0.03473733,0.07792767,0.24234453
-2.38619310,1.27589182,0.00046866,0.00961559,0.30390706,0.85892837,0.00107970,0.03575728,0.07973087,0.25218688
-2.38019010,1.33207555,0.00051585,0.00924088,0.30791153,0.90487910,0.00107211,0.03679764,0.08174477,0.26178885
-2.37418709,1.39022184,0.00056688,0.00889713,0.31183176,0.95337151,0.00107358,0.03783782,0.08389740,0.27097420
-2.36818409,1.44967272,0.00062126,0.00858485,0.31546635,1.00401205,0.00108316,0.03885871,0.08612124,0.27958585
-2.36218109,1.50981771,0.00067844,0.00830612,0.31863718,1.05641370,0.00109994,0.03984293,0.08835466,0.28749095
-2.35617809,1.57010578,0.00073782,0.00806472,0.32119257,1.11020170,0.00112309,0.04077509,0.09054323,0.29458553
-2.35017509,1.63005684,0.00079874,0.00786622,0.32300974,1.16501990,0.00115189,0.04164210,0.09264094,0.30079855
-2.34417209,1.68927269,0.00086047,0.00771803,0.32399664,1.22053768,0.00118570,0.04243332,0.09461113,0.30609525
-2.33816908,1.74744708,0.00092227,0.00762940,0.32409306,1.27645723,0.00122397,0.04314084,0.09642741,0.31047971
-2.33216608,1.80437462,0.00098337,0.00761137,0.32327110,1.33252120,0.00126626,0.04375957,0.09807414,0.31399640
-2.32616308,1.85995808,0.00104301,0.00767669,0.32153474,1.38852008,0.00131227,0.04428750,0.09954685,0.31673073
-2.32016008,1.91421342,0.00110044,0.00783968,0.31891887,1.44429892,0.00136175,0.04472574,0.10085228,0.31880848
-2.31415708,1.96727221,0.00115493,0.00811602,0.31548744,1.49976298,0.00141460,0.04507864,0.10200815,0.32039401
-2.30815408,2.01938052,0.00120585,0.00852259,0.31133095,1.55488141,0.00147079,0.04535381,0.10304266,0.32168729
-2.30215108,2.07089399,0.00125260,0.00907713,0.30656330,1.60968861,0.00153042,0.04556210,0.10399360,0.32291978
-2.29614807,2.12226840,0.00129471,0.00979797,0.30131789,1.66428249,0.00159364,0.04571746,0.10490717,0.32434911
-2.29014507,2.17404551,0.00133180,0.01070360,0.29574333,1.71881935,0.00166069,0.04583676,0.10583656,0.32625268
-2.28414207,2.22683392,0.00136363,0.01181232,0.28999853,1.77350489,0.00173184,0.04593949,0.10684008,0.32892040
-2.27813907,2.28128522,0.00139007,0.01314166,0.28424756,1.82858152,0.00180742,0.04604734,0.10797919,0.33264648
-2.27213607,2.33806564,0.00141113,0.01470792,0.27865418,1.88431177,0.00188773,0.04618372,0.10931617,0.33772067
-2.26613307,2.39782407,0.00142695,0.01652556,0.27337637,1.94095864,0.00197306,0.04637314,0.11091178,0.34441913
-2.26013007,2.46115729,0.00143779,0.01860658,0.26856099,1.99876319,0.00206364,0.04664054,0.11282272,0.35299495
-2.25412706,2.52857382,0.00144404,0.02095986,0.26433859,2.05792064,0.00215959,0.04701044,0.11509912,0.36366892
-2.24812406,2.60045779,0.00144615,0.02359053,0.26081880,2.11855589,0.00226090,0.04750619,0.11778212,0.37662058
-2.24212106,2.67703458,0.00144466,0.02649934,0.25808629,2.18069992,0.00236739,0.04814904,0.12090163,0.39197989
-2.23611806,2.75833987,0.00144015,0.02968204,0.25619750,2.24426841,0.00247870,0.04895730,0.12447432,0.40981987
-2.23011506,2.84419397,0.00143321,0.03312884,0.25517836,2.30904389,0.00259424,0.04994547,0.12850203,0.43015046
-2.22411206,2.93418294,0.00142445,0.03682402,0.25502296,2.37466285,0.00271316,0.05112346,0.13297053,0.45291387
-2.21810905,3.02764790,0.00141442,0.04074559,0.25569342,2.44060879,0.00283440,0.05249587,0.13784889,0.47798165
-2.21210605,3.12368374,0.00140361,0.04486515,0.25712085,2.50621206,0.00295663,0.05406146,0.14308933,0.50515371
-2.20610305,3.22114774,0.00139245,0.04914793,0.25920747,2.57065705,0.00307832,0.05581271,0.14862770,0.53415945
-2.20010005,3.31867853,0.00138124,0.05355299,0.26182979,2.63299690,0.00319770,0.05773560,0.15438456,0.56466113
-2.19409705,3.41472512,0.00137020,0.05803374,0.26484280,2.69217533,0.00331287,0.05980953,0.16026687,0.59625943
-2.18809405,3.50758519,0.00135942,0.06253855,0.26808498,2.74705509,0.00342180,0.06200759,0.16617019,0.62850126
-2.18209105,3.59545168,0.00134887,0.06701169,0.27138394,2.79645197,0.00352240,0.06429689,0.17198142,0.66088966
-2.17608804,3.67646590,0.00133843,0.07139443,0.27456260,2.83917304,0.00361258,0.06663923,0.17758193,0.69289558
-2.17008504,3.74877535,0.00132784,0.07562635,0.27744547,2.87405751,0.00369035,0.06899193,0.18285099,0.72397132
-2.16408204,3.81059404,0.00131679,0.07964679,0.27986504,2.90001858,0.00375383,0.07130885,0.18766942,0.75356516
-2.15807904,3.86026301,0.00130490,0.08339642,0.28166787,2.91608446,0.00380138,0.07354164,0.19192323,0.78113687
-2.15207604,3.89630861,0.00129173,0.08681891,0.28272015,2.92143672,0.00383162,0.07564099,0.19550725,0.80617357
-2.14607304,3.91749643,0.00127686,0.08986257,0.28291272,2.91544448,0.00384350,0.07755814,0.19832852,0.82820536
-2.14007004,3.92287849,0.00125984,0.09248193,0.28216506,2.89769291,0.00383635,0.07924630,0.20030935,0.84682031
-2.13406703,3.91183213,0.00124028,0.09463927,0.28042844,2.86800492,0.00380990,0.08066211,0.20138992,0.86167800
-2.12806403,3.88408894,0.00121782,0.09630594,0.27768787,2.82645525,0.00376433,0.08176707,0.20153030,0.87252144
-2.12206103,3.83975268,0.00119219,0.09746342,0.27396289,2.77337638,0.00370022,0.08252880,0.20071192,0.87918650
-2.11605803,3.77930563,0.00116322,0.09810415,0.26930722,2.70935628,0.00361858,0.08292218,0.19893831,0.88160872
-2.11005503,3.70360302,0.00113081,0.09823200,0.26380725,2.63522807,0.00352084,0.08293027,0.19623507,0.87982697
-2.10405203,3.61385596,0.00109500,0.09786239,0.25757944,2.55205232,0.00340876,0.08254497,0.19264929,0.87398386
-2.09804902,3.51160358,0.00105592,0.09702209,0.25076675,2.46109265,0.00328443,0.08176741,0.18824813,0.86432273
-2.09204602,3.39867535,0.00101380,0.09574853,0.24353425,2.36378573,0.00315019,0.08060805,0.18311689,0.85118129
-2.08604302,3.27714503,0.00096900,0.09408887,0.23606406,2.26170701,0.00300854,0.07908645,0.17735648,0.83498198
-2.08004002,3.14927806,0.00092193,0.09209866,0.22854979,2.15653327,0.00286215,0.07723077,0.17108046,0.81621952
-2.07403702,3.01747406,0.00087312,0.08984024,0.22119069,2.05000345,0.00271369,0.07507697,0.16441174,0.79544592
-2.06803402,2.88420654,0.00082313,0.08738092,0.21418573,1.94387912,0.00256584,0.07266779,0.15747908,0.77325353
-2.06203102,2.75196177,0.00077258,0.08479094,0.20772774,1.83990562,0.00242117,0.07005146,0.15041350,0.75025683
-2.05602801,2.62317876,0.00072212,0.08214141,0.20199789,1.73977523,0.00228213,0.06728031,0.14334474,0.72707349
-2.05002501,2.50019216,0.00067241,0.07950217,0.19716057,1.64509303,0.00215094,0.06440927,0.13639786,0.70430565
-2.04402201,2.38517973,0.00062412,0.07693976,0.19335892,1.55734640,0.00202960,0.06149428,0.12969022,0.68252180
-2.03801901,2.28011577,0.00057788,0.07451555,0.19071104,1.47787867,0.00191980,0.05859078,0.12332869,0.66224036
-2.03201601,2.18673156,0.00053432,0.07228401,0.18930715,1.40786711,0.00182294,0.05575225,0.11740751,0.64391516
-2.02601301,2.10648369,0.00049402,0.07029131,0.18920746,1.34830572,0.00174009,0.05302883,0.11200649,0.62792364
-2.02001001,2.04053067,0.00045749,0.06857426,0.19044115,1.29999247,0.00167200,0.05046622,0.10718995,0.61455802
-2.01400700,1.98971799,0.00042521,0.06715957,0.19300618,1.26352107,0.00161906,0.04810464,0.10300603,0.60401979
-2.00800400,1.95457155,0.00039759,0.06606346,0.19686999,1.23927685,0.00158138,0.04597816,0.09948678,0.59641747
-2.00200100,1.93529881,0.00037497,0.06529171,0.20197111,1.22743645,0.00155874,0.04411413,0.09664860,0.59176780
-1.99599800,1.93179733,0.00035763,0.06484001,0.20822143,1.22797081,0.00155066,0.04253297,0.09449318,0.59000004
-1.98999500,1.94366952,0.00034575,0.06469464,0.21550913,1.24065117,0.00155640,0.04124808,0.09300895,0.59096308
-1.98399200,1.97024291,0.00033948,0.06483346,0.22370216,1.26505751,0.00157502,0.04026603,0.09217269,0.59443493
-1.97798899,2.01059480,0.00033887,0.06522712,0.23265203,1.30058927,0.00160539,0.03958685,0.09195140,0.60013406
-1.97198599,2.06358036,0.00034388,0.06584038,0.24219783,1.34647792,0.00164624,0.03920458,0.09230440,0.60773205
-1.96598299,2.12786321,0.00035442,0.06663362,0.25217036,1.40180124,0.00169623,0.03910782,0.09318525,0.61686685
-1.95997999,2.20194768,0.00037032,0.06756434,0.26239623,1.46549927,0.00175393,0.03928043,0.09454383,0.62715618
-1.95397699,2.28421199,0.00039133,0.06858861,0.27270178,1.53639186,0.00181791,0.03970228,0.09632814,0.63821045
-1.94797399,2.37294198,0.00041710,0.06966251,0.28291678,1.61319784,0.00188674,0.04035003,0.09848596,0.64964471
-1.94197099,2.46636477,0.00044725,0.07074342,0.29287782,1.69455598,0.00195907,0.04119788,0.10096632,0.66108940
-1.93596798,2.56268226,0.00048129,0.07179113,0.30243140,1.77904774,0.00203365,0.04221840,0.10372061,0.67219936
-1.92996498,2.66010427,0.00051869,0.07276879,0.31143657,1.86522186,0.00210934,0.04338327,0.10670357,0.68266126
-1.92396198,2.75688115,0.00055883,0.07364372,0.31976725,1.95162068,0.00218516,0.04466403,0.10987391,0.69219912
-1.91795898,2.85133582,0.00060107,0.07438793,0.32731422,2.03680813,0.00226033,0.04603283,0.11319482,0.70057818
-1.91195598,2.94189503,0.00064470,0.07497855,0.33398673,2.11939886,0.00233428,0.04746309,0.11663417,0.70760717
-1.90595298,3.02711957,0.00068898,0.07539805,0.33971382,2.19808815,0.00240666,0.04893023,0.12016471,0.71313920
-1.89994997,3.10573303,0.00073314,0.07563430,0.34444530,2.27168171,0.00247736,0.05041224,0.12376405,0.71707150
-1.89394697,3.17664859,0.00077644,0.07568054,0.34815250,2.33912457,0.00254654,0.05189031,0.12741463,0.71934431
-1.88794397,3.23899292,0.00081810,0.07553520,0.35082867,2.39952806,0.00261459,0.05334935,0.13110363,0.71993911
-1.88194097,3.29212656,0.00085741,0.07520165,0.35248911,2.45219350,0.00268217,0.05477844,0.13482290,0.71887638
-1.87593797,3.33565956,0.00089366,0.07468792,0.35317084,2.49663169,0.00275016,0.05617119,0.13856881,0.71621320
-1.86993497,3.36946143,0.00092625,0.07400629,0.35293203,2.53257685,0.00281965,0.05752598,0.14234211,0.71204048
-1.86393197,3.39366458,0.00095460,0.07317286,0.35185081,2.55999403,0.00289191,0.05884607,0.14614776,0.70648020
-1.85792896,3.40866004,0.00097827,0.07220709,0.35002374,2.57907920,0.00296834,0.06013949,0.14999462,0.69968241
-1.85192596,3.41508527,0.00099688,0.07113126,0.34756362,2.59025139,0.00305043,0.06141885,0.15389507,0.69182204
-1.84592296,3.41380347,0.00101018,0.06996988,0.34459690,2.59413683,0.00313969,0.06270086,0.15786446,0.68309532
-1.83991996,3.40587466,0.00101802,0.06874910,0.34126047,2.59154517,0.00323761,0.06400571,0.16192038,0.67371595
-1.83391696,3.39251901,0.00102038,0.06749602,0.33769808,2.58343854,0.00334554,0.06535629,0.16608173,0.66391064
-1.82791396,3.37507363,0.00101734,0.06623796,0.33405633,2.57089452,0.00346468,0.06677719,0.17036755,0.65391426
-1.82191096,3.35494406,0.00100911,0.06500178,0.33048052,2.55506441,0.00359596,0.06829364,0.17479572,0.64396448
-1.81590795,3.33355276,0.00099598,0.06381308,0.32711035,2.53712877,0.00374000,0.06993031,0.17938144,0.63429598
-1.80990495,3.31228653,0.00097832,0.06269551,0.32407588,2.51825226,0.00389702,0.07171018,0.18413571,0.62513442
-1.80390195,3.29244555,0.00095661,0.06167005,0.32149374,2.49953993,0.00406683,0.07365333,0.18906367,0.61669037
-1.79789895,3.27519658,0.00093137,0.06075441,0.31946400,2.48199720,0.00424877,0.07577592,0.19416320,0.60915342
-1.79189595,3.26153265,0.00090315,0.05996249,0.31806779,2.46649575,0.00444169,0.07808928,0.19942359,0.60268677
-1.78589295,3.25224170,0.00087254,0.05930398,0.31736589,2.45374694,0.00464398,0.08059927,0.20482456,0.59742265
-1.77988994,3.24788570,0.00084016,0.05878413,0.31739838,2.44428441,0.00485356,0.08330583,0.21033569,0.59345872
-1.77388694,3.24879170,0.00080658,0.05840369,0.31818551,2.43845662,0.00506795,0.08620290,0.21591635,0.59085590
-1.76788394,3.25505535,0.00077238,0.05815899,0.31972963,2.43642988,0.00528435,0.08927863,0.22151616,0.58963751
-1.76188094,3.26655671,0.00073812,0.05804226,0.32201833,2.43820153,0.00549972,0.09251586,0.22707607,0.58979016
-1.75587794,3.28298746,0.00070428,0.05804206,0.32502841,2.44362234,0.00571087,0.09589292,0.23252997,0.59126606
-1.74987494,3.30388806,0.00067132,0.05814395,0.32873060,2.45242697,0.00591464,0.09938471,0.23780683,0.59398691
-1.74387194,3.32869229,0.00063966,0.05833118,0.33309467,2.46427018,0.00610798,0.10296387,0.24283335,0.59784895
-1.73786893,3.35677680,0.00060963,0.05858550,0.33809467,2.47876670,0.00628810,0.10660216,0.24753680,0.60272915
-1.73186593,3.38751219,0.00058153,0.05888807,0.34371384,2.49553208,0.00645261,0.11027182,0.25184814,0.60849185
-1.72586293,3.42031260,0.00055561,0.05922026,0.34994886,2.51422179,0.00659964,0.11394687,0.25570510,0.61499576
-1.71985993,3.45468043,0.00053206,0.05956447,0.35681314,2.53456593,0.00672795,0.11760426,0.25905506,0.62210077
-1.71385693,3.49024331,0.00051103,0.05990484,0.36433876,2.55639718,0.00683699,0.12122487,0.26185761,0.62967420
-1.70785393,3.52678071,0.00049263,0.06022780,0.37257681,2.57966999,0.00692696,0.12479413,0.26408662,0.63759601
-1.70185093,3.56423842,0.00047694,0.06052250,0.38159610,2.60446943,0.00699885,0.12830230,0.26573160,0.64576300
-1.69584792,3.60272961,0.00046399,0.06078105,0.39147998,2.63100898,0.00705439,0.13174451,0.26679838,0.65409138
-1.68984492,3.64252227,0.00045380,0.06099858,0.40232156,2.65961694,0.00709605,0.13512023,0.26730901,0.66251793
-1.68384192,3.68401354,0.00044633,0.06117311,0.41421719,2.69071217,0.00712691,0.13843253,0.26730080,0.67099962
-1.67783892,3.72769232,0.00044154,0.06130528,0.42725886,2.72477024,0.00715058,0.14168700,0.26682469,0.67951172
-1.67183592,3.77409232,0.00043935,0.06139790,0.44152551,2.76228203,0.00717104,0.14489030,0.26594282,0.68804476
-1.66583292,3.82373839,0.00043964,0.06145550,0.45707395,2.80370694,0.00719251,0.14804870,0.26472568,0.69660043
-1.65982991,3.87708932,0.00044227,0.06148365,0.47392985,2.84942379,0.00721925,0.15116642,0.26324880,0.70518685
-1.65382691,3.93448061,0.00044705,0.06148838,0.49207922,2.89968210,0.00725538,0.15424403,0.26158918,0.71381353
-1.64782391,3.99607095,0.00045378,0.06147556,0.51146114,2.95455704,0.00730471,0.15727697,0.25982176,0.72248635
-1.64182091,4.06179566,0.00046219,0.06145032,0.53196199,3.01391080,0.00737057,0.16025429,0.25801596,0.73120301
-1.63581791,4.13133026,0.00047199,0.06141651,0.55341182,3.07736314,0.00745566,0.16315774,0.25623260,0.73994900
-1.62981491,4.20406669,0.00048286,0.06137633,0.57558314,3.14427312,0.00756191,0.16596119,0.25452125,0.74869470
-1.62381191,4.27910393,0.00049445,0.06133005,0.59819232,3.21373371,0.00769037,0.16863055,0.25291813,0.75739342
-1.61780890,4.35525424,0.00050639,0.06127578,0.62090375,3.28458001,0.00784117,0.17112412,0.25144478,0.76598069
-1.61180590,4.43106488,0.00051827,0.06120949,0.64333676,3.35541132,0.00801346,0.17339346,0.25010736,0.77437483
-1.60580290,4.50485497,0.00052971,0.06112509,0.66507501,3.42462637,0.00820543,0.17538472,0.24889672,0.78247856
-1.59979990,4.57476566,0.00054031,0.06101464,0.68567808,3.49047032,0.00841435,0.17704031,0.24778916,0.79018170
-1.59379690,4.63882156,0.00054970,0.06086863,0.70469480,3.55109156,0.00863666,0.17830099,0.24674784,0.79736476
-1.58779390,4.69500046,0.00055754,0.06067644,0.72167783,3.60460576,0.00886808,0.17910819,0.24572471,0.80390309
-1.58179090,4.74130802,0.00056352,0.06042679,0.73619868,3.64916411,0.00910374,0.17940640,0.24466294,0.80967147
-1.57578789,4.77585393,0.00056739,0.06010819,0.74786269,3.68302270,0.00933837,0.17914567,0.24349960,0.81454880
-1.56978489,4.79692595,0.00056896,0.05970958,0.75632324,3.70460960,0.00956648,0.17828397,0.24216856,0.81842272
-1.56378189,4.80305818,0.00056810,0.05922075,0.76129442,3.71258669,0.00978256,0.17678932,0.24060341,0.82119387
-1.55777889,4.79309065,0.00056477,0.05863290,0.76256182,3.70590324,0.00998126,0.17464164,0.23874037,0.82277959
-1.55177589,4.76621744,0.00055899,0.05793907,0.75999068,3.68383896,0.01015762,0.17183418,0.23652095,0.82311702
-1.54577289,4.72202130,0.00055087,0.05713452,0.75353133,3.64603459,0.01030720,0.16837447,0.23389434,0.82216527
-1.53976988,4.66049355,0.00054057,0.05621706,0.74322141,3.59250889,0.01042629,0.16428478,0.23081951,0.81990688
-1.53376688,4.58203865,0.00052832,0.05518720,0.72918510,3.52366157,0.01051198,0.15960201,0.22726675,0.81634828
-1.52776388,4.48746367,0.00051442,0.05404832,0.71162919,3.44026234,0.01056232,0.15437706,0.22321897,0.81151944
-1.52176088,4.37795361,0.00049919,0.05280658,0.69083639,3.34342699,0.01057635,0.14867379,0.21867234,0.80547274
-1.51575788,4.25503412,0.00048299,0.05147086,0.66715609,3.23458194,0.01055408,0.14256745,0.21363663,0.79828116
-1.50975488,4.12052377,0.00046621,0.05005252,0.64099321,3.11541925,0.01049657,0.13614280,0.20813505,0.79003591
-1.50375188,3.97647830,0.00044922,0.04856502,0.61279545,2.98784436,0.01040575,0.12949197,0.20220372,0.78084362
-1.49774887,3.82512950,0.00043240,0.04702357,0.58303964,2.85391905,0.01028442,0.12271213,0.19589080,0.77082334
-1.49174587,3.66882160,0.00041608,0.04544460,0.55221781,2.71580220,0.01013608,0.11590312,0.18925533,0.76010337
