energy_ev,total_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.22061031,4.64608008,0.81148310,0.26348797,1.58917455,0.92901639,0.00650815,0.08383075,0.08306875,3.34045049
-3.21460730,4.62753646,0.74384643,0.25059545,1.58909204,0.94568209,0.00642369,0.07725424,0.09047838,3.33858477
-3.20860430,4.63534648,0.68052726,0.23871703,1.60113492,0.96828020,0.00635699,0.07098633,0.09803900,3.35634397
-3.20260130,4.66744455,0.62163068,0.22784895,1.62447749,0.99611327,0.00631225,0.06505162,0.10566133,3.39220530
-3.19659830,4.72124469,0.56720042,0.21796796,1.65807540,1.02836759,0.00629366,0.05946947,0.11324854,3.44425309
-3.19059530,4.79369180,0.51722507,0.20903355,1.70068013,1.06412806,0.00630537,0.05425405,0.12069841,3.51021306
-3.18459230,4.88132396,0.47164419,0.20099052,1.75085748,1.10239557,0.00635142,0.04941435,0.12790578,3.58749526
-3.17858929,4.98034585,0.43035455,0.19377189,1.80701098,1.14210689,0.00643566,0.04495434,0.13476527,3.67324578
-3.17258629,5.08671269,0.39321622,0.18730192,1.86741006,1.18215684,0.00656171,0.04087313,0.14117409,3.76440708
-3.16658329,5.19622352,0.36005885,0.18149951,1.93022336,1.22142244,0.00673287,0.03716537,0.14703488,3.85778617
-3.16058029,5.30462200,0.33068797,0.17628155,1.99355647,1.25878840,0.00695203,0.03382158,0.15225852,3.95012933
-3.15457729,5.40770218,0.30489131,0.17156637,2.05549375,1.29317355,0.00722158,0.03082873,0.15676661,4.03820163
-3.14857429,5.50141614,0.28244516,0.16727703,2.11414299,1.32355717,0.00754332,0.02817079,0.16049376,4.11886878
-3.14257129,5.58197999,0.26312051,0.16334445,2.16768168,1.34900462,0.00791833,0.02582935,0.16338935,4.18917886
-3.13656828,5.64597445,0.24668901,0.15971014,2.21440339,1.36869112,0.00834687,0.02378438,0.16541881,4.24644083
-3.13056528,5.69043615,0.23292842,0.15632853,2.25276236,1.38192308,0.00882825,0.02201481,0.16656439,4.28829695
-3.12456228,5.71293603,0.22162754,0.15316868,2.28141481,1.38815579,0.00936077,0.02049929,0.16682527,4.31278610
-3.11855928,5.71164154,0.21259028,0.15021537,2.29925494,1.38700702,0.00994155,0.01921675,0.16621714,4.31839545
-3.11255628,5.68535994,0.20563886,0.14746949,2.30544424,1.37826579,0.01056654,0.01814697,0.16477116,4.30409813
-3.10655328,5.63356084,0.20061593,0.14494766,2.29943263,1.36189594,0.01123042,0.01727101,0.16253245,4.26937535
-3.10055028,5.55637694,0.19738551,0.14268109,2.28097058,1.33803426,0.01192661,0.01657157,0.15955820,4.21422185
-3.09454727,5.45458277,0.19583285,0.14071374,2.25011132,1.30698336,0.01264731,0.01603319,0.15591536,4.13913448
-3.08854427,5.32955249,0.19586294,0.13909977,2.20720333,1.26919937,0.01338355,0.01564234,0.15167823,4.04508434
-3.08254127,5.18319847,0.19739798,0.13790043,2.15287301,1.22527516,0.01412538,0.01538741,0.14692591,3.93347371
-3.07653827,5.01789334,0.20037389,0.13718043,2.08799860,1.17591959,0.01486197,0.01525853,0.14173978,3.80607966
-3.07053527,4.83637884,0.20473578,0.13700408,2.01367622,1.12193379,0.01558190,0.01524733,0.13620115,3.66498680
-3.06453227,4.64166543,0.21043299,0.13743109,1.93117966,1.06418536,0.01627336,0.01534664,0.13038916,3.51251202
-3.05852926,4.43692673,0.21741352,0.13851251,1.84191561,1.00358156,0.01692450,0.01555001,0.12437893,3.35112445
-3.05252626,4.22539325,0.22561849,0.14028677,1.74737626,0.94104247,0.01752371,0.01585138,0.11824016,3.18336399
-3.04652326,4.01024948,0.23497665,0.14277602,1.64909119,0.87747525,0.01805993,0.01624452,0.11203605,3.01176148
-3.04052026,3.79453830,0.24539937,0.14598305,1.54858061,0.81375025,0.01852302,0.01672269,0.10582270,2.83876377
-3.03451726,3.58107612,0.25677643,0.14988887,1.44731155,0.75067992,0.01890398,0.01727820,0.09964878,2.66666630
-3.02851426,3.37238149,0.26897272,0.15445102,1.34665878,0.68900107,0.01919524,0.01790211,0.09355567,2.49755535
-3.02251126,3.17061937,0.28182624,0.15960291,1.24787165,0.62936083,0.01939091,0.01858397,0.08757776,2.33326187
-3.01650825,2.97756221,0.29514751,0.16525404,1.15204778,0.57230683,0.01948688,0.01931169,0.08174308,2.17532774
-3.01050525,2.79456844,0.30872051,0.17129129,1.06011418,0.51828133,0.01948095,0.02007156,0.07607397,2.02498514
-3.00450225,2.62257796,0.32230521,0.17758123,0.97281611,0.46761944,0.01937288,0.02084831,0.07058795,1.88314884
-2.99849925,2.46212386,0.33564164,0.18397336,0.89071333,0.42055104,0.01916432,0.02162536,0.06529851,1.75042072
-2.99249625,2.31335838,0.34845542,0.19030427,0.81418345,0.37720595,0.01885876,0.02238517,0.06021594,1.62710542
-2.98649325,2.17609140,0.36046457,0.19640247,0.74343150,0.33762196,0.01846133,0.02310969,0.05534798,1.51323554
-2.98049025,2.04983858,0.37138726,0.20209380,0.67850484,0.30175497,0.01797867,0.02378089,0.05070050,1.40860463
-2.97448724,1.93387667,0.38095030,0.20720723,0.61931216,0.26949082,0.01741864,0.02438138,0.04627787,1.31280586
-2.96848424,1.82730304,0.38889790,0.21158066,0.56564554,0.24065791,0.01679013,0.02489505,0.04208338,1.22527429
-2.96248124,1.72909668,0.39500033,0.21506673,0.51720426,0.21504039,0.01610271,0.02530773,0.03811938,1.14533082
-2.95647824,1.63817797,0.39906212,0.21753815,0.47361911,0.19239097,0.01536646,0.02560783,0.03438739,1.07222575
-2.95047524,1.55346505,0.40092937,0.21889254,0.43447639,0.17244325,0.01459163,0.02578695,0.03088813,1.00518014
-2.94447224,1.47392458,0.40049577,0.21905633,0.39934036,0.15492286,0.01378844,0.02584037,0.02762138,0.94342382
-2.93846923,1.39861549,0.39770720,0.21798789,0.36777362,0.13955743,0.01296687,0.02576754,0.02458596,0.88622847
-2.93246623,1.32672448,0.39256448,0.21567935,0.33935476,0.12608489,0.01213645,0.02557234,0.02177956,0.83293526
-2.92646323,1.25759265,0.38512435,0.21215748,0.31369288,0.11426029,0.01130615,0.02526331,0.01919867,0.78297634
-2.92046023,1.19073306,0.37549850,0.20748323,0.29043881,0.10386080,0.01048424,0.02485370,0.01683850,0.73589010
-2.91445723,1.12583937,0.36385078,0.20175017,0.26929304,0.09468925,0.00967821,0.02436139,0.01469295,0.69133016
-2.90845423,1.06278618,0.35039278,0.19508194,0.25001043,0.08657607,0.00889473,0.02380867,0.01275463,0.64906869
-2.90245123,1.00162180,0.33537788,0.18762869,0.23240199,0.07937999,0.00813963,0.02322189,0.01101495,0.60899427
-2.89644822,0.94255466,0.31909428,0.17956281,0.21633400,0.07298748,0.00741790,0.02263103,0.00946421,0.57110533
-2.89044522,0.88593446,0.30185714,0.17107401,0.20172498,0.06731126,0.00673371,0.02206909,0.00809181,0.53549967
-2.88444222,0.83222931,0.28400036,0.16236417,0.18854085,0.06228818,0.00609044,0.02157146,0.00688642,0.50236116
-2.87843922,0.78200022,0.26586825,0.15364184,0.17678865,0.05787635,0.00549075,0.02117517,0.00583616,0.47194420
-2.87243622,0.73587396,0.24780745,0.14511687,0.16650943,0.05405210,0.00493662,0.02091811,0.00492888,0.44455690
-2.86643322,0.69451545,0.23015941,0.13699519,0.15777049,0.05080666,0.00442942,0.02083814,0.00415236,0.42054359
-2.86043022,0.65860055,0.21325367,0.12947392,0.15065736,0.04814274,0.00396993,0.02097224,0.00349450,0.40026732
-2.85442721,0.62878989,0.19740200,0.12273689,0.14526584,0.04607133,0.00355847,0.02135558,0.00294349,0.38409270
-2.84842421,0.60570442,0.18289358,0.11695074,0.14169429,0.04460842,0.00319487,0.02202059,0.00248801,0.37236963
-2.84242121,0.58990295,0.16999122,0.11226146,0.14003626,0.04377215,0.00287860,0.02299608,0.00211732,0.36541810
-2.83641821,0.58186188,0.15892848,0.10879167,0.14037376,0.04358009,0.00260876,0.02430628,0.00182134,0.36351416
-2.83041521,0.58195746,0.14990759,0.10663835,0.14277106,0.04404680,0.00238411,0.02597000,0.00159074,0.36687740
-2.82441221,0.59045044,0.14309815,0.10587119,0.14726924,0.04518174,0.00220318,0.02799978,0.00141692,0.37565981
-2.81840920,0.60747312,0.13863614,0.10653143,0.15388145,0.04698741,0.00206422,0.03040117,0.00129205,0.38993616
-2.81240620,0.63301911,0.13662343,0.10863125,0.16258897,0.04945786,0.00196523,0.03317202,0.00120901,0.40969598
-2.80640320,0.66693549,0.13712721,0.11215358,0.17333809,0.05257744,0.00190403,0.03630203,0.00116138,0.43483720
-2.80040020,0.70891770,0.14017959,0.11705241,0.18603788,0.05631986,0.00187822,0.03977230,0.00114335,0.46516155
-2.79439720,0.75850728,0.14577700,0.12325347,0.20055886,0.06064763,0.00188522,0.04355517,0.00114970,0.50037185
-2.78839420,0.81509253,0.15387945,0.13065542,0.21673272,0.06551168,0.00192224,0.04761426,0.00117572,0.54007135
-2.78239120,0.87791239,0.16440976,0.13913142,0.23435298,0.07085146,0.00198636,0.05190469,0.00121713,0.58376532
-2.77638819,0.94606376,0.17725270,0.14853120,0.25317684,0.07659527,0.00207446,0.05637361,0.00127009,0.63086497
-2.77038519,1.01851232,0.19225427,0.15868353,0.27292806,0.08266096,0.00218327,0.06096095,0.00133106,0.68069393
-2.76438219,1.09410711,0.20922131,0.16939923,0.29330097,0.08895699,0.00230939,0.06560049,0.00139688,0.73249730
-2.75837919,1.17159866,0.22792159,0.18047451,0.31396559,0.09538380,0.00244928,0.07022110,0.00146465,0.78545324
-2.75237619,1.24966078,0.24808470,0.19169490,0.33457370,0.10183553,0.00259934,0.07474827,0.00153176,0.83868718
-2.74637319,1.32691553,0.26940386,0.20283939,0.35476581,0.10820198,0.00275586,0.07910580,0.00159588,0.89128822
-2.74037019,1.40196097,0.29153894,0.21368501,0.37417886,0.11437088,0.00291514,0.08321762,0.00165500,0.94232756
-2.73436718,1.47340110,0.31412069,0.22401157,0.39245441,0.12023033,0.00307348,0.08700974,0.00170736,0.99087853
-2.72836418,1.53987717,0.33675639,0.23360650,0.40924707,0.12567127,0.00322725,0.09041216,0.00175155,1.03603758
-2.72236118,1.60009948,0.35903686,0.24226969,0.42423300,0.13059016,0.00337295,0.09336075,0.00178650,1.07694569
-2.71635818,1.65287853,0.38054464,0.24981817,0.43711801,0.13489150,0.00350728,0.09579902,0.00181148,1.11280948
-2.71035518,1.69715467,0.40086332,0.25609044,0.44764513,0.13849019,0.00362717,0.09767971,0.00182616,1.14292125
-2.70435218,1.73202496,0.41958758,0.26095031,0.45560128,0.14131381,0.00372985,0.09896604,0.00183058,1.16667732
-2.69834917,1.75676637,0.43633374,0.26429021,0.46082279,0.14330442,0.00381294,0.09963279,0.00182523,1.18359383
-2.69234617,1.77085435,0.45075026,0.26603366,0.46319958,0.14442012,0.00387444,0.09966693,0.00181100,1.19331948
-2.68634317,1.77397598,0.46252788,0.26613698,0.46267779,0.14463606,0.00391283,0.09906788,0.00178922,1.19564466
-2.68034017,1.76603729,0.47140887,0.26459006,0.45926080,0.14394503,0.00392707,0.09784747,0.00176165,1.19050664
-2.67433717,1.74716422,0.47719501,0.26141621,0.45300855,0.14235753,0.00391663,0.09602944,0.00173049,1.17799041
-2.66833417,1.71769734,0.47975385,0.25667104,0.44403524,0.13990125,0.00388150,0.09364861,0.00169837,1.15832541
-2.66233117,1.67818046,0.47902299,0.25044052,0.43250545,0.13662017,0.00382217,0.09074979,0.00166831,1.13187801
-2.65632816,1.62934350,0.47501213,0.24283814,0.41862888,0.13257308,0.00373962,0.08738632,0.00164376,1.09914016
-2.65032516,1.57208042,0.46780281,0.23400145,0.40265393,0.12783178,0.00363528,0.08361851,0.00162852,1.06071467
-2.64432216,1.50742306,0.45754572,0.22408799,0.38486032,0.12247892,0.00351098,0.07951187,0.00162677,1.01729759
-2.63831916,1.43651177,0.44445588,0.21327086,0.36555117,0.11660554,0.00336890,0.07513530,0.00164299,0.96965857
-2.63231616,1.36056421,0.42880581,0.20173400,0.34504464,0.11030858,0.00321148,0.07055927,0.00168196,0.91861975
-2.62631316,1.28084328,0.41091692,0.18966753,0.32366568,0.10368822,0.00304138,0.06585410,0.00174868,0.86503406
-2.62031016,1.19862546,0.39114981,0.17726313,0.30173800,0.09684532,0.00286138,0.06108831,0.00184831,0.80976382
-2.61430715,1.11517061,0.36989358,0.16470975,0.27957658,0.08987899,0.00267429,0.05632716,0.00198611,0.75366014
-2.60830415,1.03169424,0.34755497,0.15218974,0.25748108,0.08288437,0.00248291,0.05163146,0.00216731,0.69754403
-2.60230115,0.94934307,0.32454751,0.13987551,0.23573010,0.07595068,0.00228994,0.04705656,0.00239704,0.64218962
-2.59629815,0.86917459,0.30128134,0.12792690,0.21457662,0.06915965,0.00209792,0.04265161,0.00268016,0.58831002
-2.59029515,0.79214092,0.27815407,0.11648919,0.19424467,0.06258430,0.00190919,0.03845913,0.00302112,0.53654609
-2.58429215,0.71907740,0.25554285,0.10569178,0.17492715,0.05628811,0.00172581,0.03451481,0.00342378,0.48745832
-2.57828914,0.65069577,0.23379809,0.09564769,0.15678495,0.05032464,0.00154958,0.03084751,0.00389125,0.44152175
-2.57228614,0.58758189,0.21323879,0.08645360,0.13994707,0.04473747,0.00138199,0.02747955,0.00442565,0.39912409
-2.56628314,0.53019761,0.19414966,0.07819060,0.12451188,0.03956058,0.00122421,0.02442715,0.00502795,0.36056643
-2.56028014,0.47888632,0.17677980,0.07092526,0.11054921,0.03481902,0.00107711,0.02170097,0.00569778,0.32606670
-2.55427714,0.43388157,0.16134300,0.06471128,0.09810311,0.03052986,0.00094126,0.01930682,0.00643320,0.29576507
-2.54827414,0.39531827,0.14801919,0.05959125,0.08719519,0.02670344,0.00081695,0.01724643,0.00723063,0.26973127
-2.54227114,0.36324543,0.13695697,0.05559857,0.07782830,0.02334477,0.00070423,0.01551816,0.00808465,0.24797307
-2.53626813,0.33764021,0.12827669,0.05275935,0.06999034,0.02045505,0.00060292,0.01411779,0.00898800,0.23044573
-2.53026513,0.31842218,0.12207401,0.05109418,0.06365813,0.01803340,0.00051265,0.01303920,0.00993156,0.21706178
-2.52426213,0.30546748,0.11842323,0.05061962,0.05880109,0.01607855,0.00043291,0.01227500,0.01090436,0.20770097
-2.51825913,0.29862224,0.11738045,0.05134933,0.05538469,0.01459064,0.00036306,0.01181703,0.01189378,0.20221989
-2.51225613,0.29771488,0.11898601,0.05329474,0.05337355,0.01357299,0.00030239,0.01165673,0.01288573,0.20046105
-2.50625313,0.30256687,0.12326609,0.05646520,0.05273410,0.01303394,0.00025012,0.01178543,0.01386489,0.20226122
-2.50025013,0.31300188,0.13023337,0.06086770,0.05343679,0.01298859,0.00020547,0.01219442,0.01481514,0.20745885
-2.49424712,0.32885311,0.13988658,0.06650593,0.05545789,0.01346064,0.00016762,0.01287496,0.01571990,0.21590049
-2.48824412,0.34996893,0.15220901,0.07337899,0.05878078,0.01448405,0.00013582,0.01381813,0.01656258,0.22744622
-2.48224112,0.37621679,0.16716612,0.08147959,0.06339694,0.01610483,0.00010931,0.01501458,0.01732714,0.24197412
-2.47623812,0.40748576,0.18470232,0.09079205,0.06930651,0.01838264,0.00008740,0.01645418,0.01799850,0.25938378
-2.47023512,0.44368786,0.20473735,0.10129007,0.07651872,0.02139239,0.00006944,0.01812570,0.01856307,0.27959905
-2.46423212,0.48475855,0.22716247,0.11293459,0.08505201,0.02522564,0.00005486,0.02001635,0.01900917,0.30257014
-2.45822911,0.53065668,0.25183683,0.12567169,0.09493415,0.02999184,0.00004315,0.02211146,0.01932746,0.32827510
-2.45222611,0.58136425,0.27858456,0.13943108,0.10620227,0.03581933,0.00003386,0.02439414,0.01951128,0.35672099
-2.44622311,0.63688618,0.30719286,0.15412490,0.11890291,0.04285582,0.00002661,0.02684507,0.01955683,0.38794467
-2.44022011,0.69725047,0.33741146,0.16964748,0.13309209,0.05126853,0.00002109,0.02944241,0.01946339,0.42201337
-2.43421711,0.76250862,0.36895390,0.18587578,0.14883538,0.06124356,0.00001705,0.03216188,0.01923331,0.45902497
-2.42821411,0.83273651,0.40150080,0.20267093,0.16620792,0.07298450,0.00001432,0.03497700,0.01887194,0.49910802
-2.42221111,0.90803547,0.43470520,0.21988070,0.18529442,0.08671013,0.00001276,0.03785953,0.01838754,0.54242131
-2.41620810,0.98853330,0.46820011,0.23734303,0.20618872,0.10265096,0.00001235,0.04078010,0.01779091,0.58915277
-2.41020510,1.07438472,0.50160803,0.25489050,0.22899322,0.12104461,0.00001311,0.04370899,0.01709514,0.63951752
-2.40420210,1.16577090,0.53455221,0.27235551,0.25381753,0.14212986,0.00001515,0.04661710,0.01631519,0.69375477
-2.39819910,1.26289719,0.56666923,0.28957612,0.28077655,0.16613940,0.00001868,0.04947698,0.01546742,0.75212304
-2.39219610,1.36598868,0.59762234,0.30640214,0.30998761,0.19329131,0.00002400,0.05226393,0.01456920,0.81489373
-2.38619310,1.47528273,0.62711485,0.32270121,0.34156657,0.22377925,0.00003154,0.05495714,0.01363840,0.88234243
-2.38019010,1.59101816,0.65490294,0.33836451,0.37562286,0.25776181,0.00004189,0.05754065,0.01269300,0.95473794
-2.37418709,1.71342063,0.68080707,0.35331178,0.41225334,0.29535107,0.00005581,0.06000432,0.01175067,1.03232886
-2.36818409,1.84268416,0.70472118,0.36749527,0.45153506,0.33660097,0.00007426,0.06234443,0.01082848,1.11532791
-2.36218109,1.97894898,0.72661923,0.38090230,0.49351708,0.38149577,0.00009844,0.06456418,0.00994264,1.20389410
-2.35617809,2.12227631,0.74655824,0.39355623,0.53821164,0.42993936,0.00012987,0.06667371,0.00910828,1.29811337
-2.35017509,2.27262075,0.76467764,0.40551571,0.58558482,0.48174589,0.00017036,0.06868994,0.00833940,1.39797827
-2.34417209,2.42980181,0.78119468,0.41687208,0.63554742,0.53663238,0.00022213,0.07063588,0.00764879,1.50336767
-2.33816908,2.59347581,0.79639594,0.42774494,0.68794630,0.59421397,0.00028781,0.07253976,0.00704811,1.61402744
-2.33216608,2.76311012,0.81062508,0.43827616,0.74255687,0.65400238,0.00037054,0.07443366,0.00654798,1.72955342
-2.32616308,2.93796154,0.82426757,0.44862252,0.79907732,0.71540793,0.00047394,0.07635202,0.00615813,1.84937775
-2.32016008,3.11706067,0.83773284,0.45894730,0.85712506,0.77774570,0.00060223,0.07832983,0.00588755,1.97275999
-2.31415708,3.29920425,0.85143487,0.46941134,0.91623594,0.84024571,0.00076020,0.08040072,0.00574473,2.09878389
-2.30815408,3.48295666,0.86577212,0.48016393,0.97586668,0.90206737,0.00095324,0.08259513,0.00573782,2.22636105
-2.30215108,3.66666208,0.88110795,0.49133416,1.03540074,0.96231772,0.00118736,0.08493836,0.00587481,2.35424185
-2.29614807,3.84846754,0.89775246,0.50302308,1.09415773,1.02007314,0.00146911,0.08744901,0.00616365,2.48103414
-2.29014507,4.02635716,0.91594676,0.51529715,1.15140639,1.07440382,0.00180558,0.09013755,0.00661234,2.60522946
-2.28414207,4.19819671,0.93585058,0.52818347,1.20638074,1.12440002,0.00220427,0.09300534,0.00722896,2.72523648
-2.27813907,4.36178730,0.95753379,0.54166676,1.25829904,1.16919921,0.00267298,0.09604398,0.00802161,2.83942045
-2.27213607,4.51492613,0.98097224,0.55568860,1.30638487,1.20801288,0.00321966,0.09923527,0.00899830,2.94614756
-2.26613307,4.65547197,1.00604816,0.57014861,1.34988950,1.24015185,0.00385220,0.10255146,0.01016671,3.04383229
-2.26013007,4.78141230,1.03255493,0.58490771,1.38811467,1.26504890,0.00457821,0.10595617,0.01153401,3.13098595
-2.25412706,4.89092911,1.06020596,0.59979312,1.42043479,1.28227773,0.00540477,0.10940556,0.01310641,3.20626415
-2.24812406,4.98246009,1.08864690,0.61460481,1.44631755,1.29156722,0.00633809,0.11285002,0.01488889,3.26851114
-2.24212106,5.05475209,1.11747063,0.62912292,1.46534192,1.29281039,0.00738326,0.11623598,0.01688471,3.31679881
-2.23611806,5.10690425,1.14623394,0.64311589,1.47721279,1.28606747,0.00854392,0.11950809,0.01909498,3.35045857
-2.23011506,5.13839843,1.17447501,0.65634859,1.48177149,1.27156309,0.00982193,0.12261127,0.02151828,3.36910446
-2.22411206,5.14911547,1.20173065,0.66859021,1.47900160,1.24967761,0.01121709,0.12549287,0.02415021,3.37264644
-2.21810905,5.13933634,1.22755244,0.67962139,1.46902987,1.22093298,0.01272692,0.12810466,0.02698308,3.36129312
-2.21210605,5.10972825,1.25152100,0.68924034,1.45212218,1.18597395,0.01434640,0.13040446,0.03000560,3.33554376
-2.20610305,5.06131643,1.27325764,0.69726767,1.42867465,1.14554539,0.01606784,0.13235762,0.03320276,3.29617010
-2.20010005,4.99544307,1.29243322,0.70354988,1.39920038,1.10046688,0.01788085,0.13393800,0.03655569,3.24418866
-2.19409705,4.91371571,1.30877375,0.70796139,1.36431243,1.05160580,0.01977230,0.13512855,0.04004178,3.18082510
-2.18809405,4.81794757,1.32206298,0.71040533,1.32470383,0.99984997,0.02172643,0.13592149,0.04363481,3.10747207
-2.18209105,4.71009292,1.33214213,0.71081319,1.28112551,0.94608125,0.02372510,0.13631805,0.04730527,3.02564269
-2.17608804,4.59218058,1.33890716,0.70914359,1.23436311,0.89115095,0.02574801,0.13632780,0.05102080,2.93692166
-2.17008504,4.46624865,1.34230409,0.70538044,1.18521363,0.83585816,0.02777312,0.13596773,0.05474666,2.84291604
-2.16408204,4.33428334,1.34232307,0.69953086,1.13446291,0.78093165,0.02977706,0.13526097,0.05844635,2.74520785
-2.15807904,4.19816441,1.33899175,0.69162308,1.08286478,0.72701590,0.03173568,0.13423540,0.06208231,2.64531023
-2.15207604,4.05961917,1.33236854,0.68170460,1.03112256,0.67466141,0.03362453,0.13292208,0.06561656,2.54462869
-2.14607304,3.92018663,1.32253649,0.66984081,0.97987347,0.62431949,0.03541948,0.13135376,0.06901144,2.44442883
-2.14007004,3.78119247,1.30959802,0.65611421,0.92967653,0.57634121,0.03709726,0.12956338,0.07223028,2.34581122
-2.13406703,3.64373523,1.29367093,0.64062429,0.88100396,0.53098022,0.03863600,0.12758270,0.07523807,2.24969410
-2.12806403,3.50868340,1.27488593,0.62348798,0.83423626,0.48839886,0.04001574,0.12544118,0.07800207,2.15680390
-2.12206103,3.37668251,1.25338569,0.60484077,0.78966089,0.44867691,0.04121889,0.12316503,0.08049230,2.06767352
-2.11605803,3.24817125,1.22932536,0.58483816,0.74747426,0.41182240,0.04223056,0.12077658,0.08268204,1.98264777
-2.11005503,3.12340496,1.20287438,0.56365739,0.70778670,0.37778358,0.04303894,0.11829389,0.08454822,1.90189529
-2.10405203,3.00248506,1.17421944,0.54149930,0.67063003,0.34646155,0.04363543,0.11573073,0.08607175,1.82542604
-2.09804902,2.88539253,1.14356812,0.51859000,0.63596709,0.31772275,0.04401483,0.11309676,0.08723777,1.75311322
-2.09204602,2.77202383,1.11115311,0.49518234,0.60370296,0.29141097,0.04417534,0.11039797,0.08803589,1.68471868
-2.08604302,2.66222762,1.07723636,0.47155689,0.57369698,0.26735824,0.04411860,0.10763741,0.08846037,1.61992045
-2.08004002,2.55584078,1.04211322,0.44802244,0.54577544,0.24539438,0.04384952,0.10481603,0.08851026,1.55834137
-2.07403702,2.45272242,1.00611593,0.42491578,0.51974406,0.22535505,0.04337621,0.10193366,0.08818954,1.49957768
-2.06803402,2.35278461,0.96961636,0.40260093,0.49540020,0.20708806,0.04270970,0.09899009,0.08750719,1.44322655
-2.06203102,2.25601907,0.93302769,0.38146750,0.47254397,0.19045814,0.04186377,0.09598611,0.08647731,1.38891156
-2.05602801,2.16251875,0.89680489,0.36192842,0.45098833,0.17534999,0.04085465,0.09292452,0.08511907,1.33630531
-2.05002501,2.07249387,0.86144365,0.34441681,0.43056759,0.16166993,0.03970075,0.08981110,0.08345674,1.28514845
-2.04402201,1.98628185,0.82747777,0.32938205,0.41114416,0.14934631,0.03842230,0.08665533,0.08151954,1.23526457
-2.03801901,1.90435067,0.79547470,0.31728499,0.39261357,0.13832878,0.03704110,0.08347095,0.07934143,1.18657041
-2.03201601,1.82729569,0.76602928,0.30859219,0.37490747,0.12858661,0.03558011,0.08027631,0.07696076,1.13908124
-2.02601301,1.75582960,0.73975537,0.30376918,0.35799466,0.12010643,0.03406311,0.07709441,0.07441983,1.09291113
-2.02001001,1.69076578,0.71727560,0.30327253,0.34188029,0.11288930,0.03251432,0.07395272,0.07176426,1.04826836
-2.01400700,1.63299531,0.69920898,0.30754084,0.32660321,0.10694748,0.03095805,0.07088263,0.06904218,1.00544591
-2.00800400,1.58345802,0.68615665,0.31698444,0.31223173,0.10230092,0.02941820,0.06791879,0.06630333,0.96480773
-2.00200100,1.54310837,0.67868593,0.33197393,0.29885789,0.09897357,0.02791796,0.06509802,0.06359800,0.92677109
-1.99599800,1.51287705,0.67731290,0.35282769,0.28659075,0.09698969,0.02647927,0.06245816,0.06097581,0.89178582
-1.98999500,1.49362946,0.68248397,0.37979847,0.27554862,0.09637010,0.02512247,0.06003669,0.05848447,0.86031132
-1.98399200,1.48612249,0.69455712,0.41305942,0.26585099,0.09712863,0.02386587,0.05786929,0.05616846,0.83279214
-1.97798899,1.49096111,0.71378327,0.45269019,0.25761014,0.09926870,0.02272536,0.05598833,0.05406773,0.80963333
-1.97198599,1.50855675,0.74028881,0.49866337,0.25092305,0.10278011,0.02171402,0.05442141,0.05221646,0.79117645
-1.96598299,1.53908916,0.77406010,0.55083227,0.24586379,0.10763633,0.02084189,0.05319000,0.05064193,0.77767735
-1.95997999,1.58247381,0.81493089,0.60892074,0.24247684,0.11379214,0.02011566,0.05230821,0.04936352,0.76928681
-1.95397699,1.63833676,0.86257372,0.67251580,0.24077153,0.12118192,0.01953854,0.05178185,0.04839201,0.76603484
-1.94797399,1.70599876,0.91649613,0.74106407,0.24071801,0.12971857,0.01911020,0.05160773,0.04772906,0.76781944
-1.94197099,1.78447004,0.97604271,0.81387273,0.24224473,0.13929335,0.01882678,0.05177327,0.04736702,0.77440057
-1.93596798,1.87245719,1.04040344,0.89011571,0.24523787,0.14977655,0.01868106,0.05225649,0.04728904,0.78539960
-1.92996498,1.96838272,1.10862896,0.96884578,0.24954247,0.16101917,0.01866267,0.05302639,0.04746948,0.80030451
-1.92396198,2.07041765,1.17965292,1.04901255,0.25496548,0.17285569,0.01875849,0.05404365,0.04787469,0.81848083
-1.91795898,2.17652683,1.25232112,1.12948666,0.26128060,0.18510781,0.01895306,0.05526171,0.04846405,0.83918794
-1.91195598,2.28452595,1.32542714,1.20908974,0.26823464,0.19758924,0.01922918,0.05662819,0.04919127,0.86160022
-1.90595298,2.39214877,1.39775343,1.28662949,0.27555532,0.21011141,0.01956848,0.05808657,0.05000591,0.88483239
-1.89994997,2.49712235,1.46811662,1.36093884,0.28296009,0.22248986,0.01995213,0.05957806,0.05085512,0.90796787
-1.89394697,2.59724756,1.53541564,1.43091803,0.29016573,0.23455119,0.02036151,0.06104370,0.05168536,0.93008923
-1.88794397,2.69048181,1.59868048,1.49557786,0.29689817,0.24614028,0.02077893,0.06242637,0.05244425,0.95030935
-1.88194097,2.77502040,1.65711987,1.55408240,0.30290239,0.25712743,0.02118829,0.06367297,0.05308235,0.96780206
-1.87593797,2.84937313,1.71016545,1.60578924,0.30795166,0.26741510,0.02157571,0.06473633,0.05355478,0.98183096
-1.86993497,2.91243235,1.75751029,1.65028526,0.31185598,0.27694390,0.02193005,0.06557701,0.05382271,0.99177518
-1.86393197,2.96352920,1.79913970,1.68741611,0.31446921,0.28569751,0.02224335,0.06616483,0.05385457,0.99715093
-1.85792896,3.00247511,1.83535236,1.71730765,0.31569465,0.29370606,0.02251110,0.06648003,0.05362700,0.99762800
