energy_ev,total_up,Cu_p_up,Cu_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,4.95516856,1.03804890,3.18999458,0.01111839,0.79800782,0.04431346,0.83510722
-4.29514757,4.89606352,0.99778727,3.17194735,0.01113026,0.76735403,0.04288381,0.83384011
-4.28914457,4.87709413,0.96531692,3.17949290,0.01122398,0.74242158,0.04182139,0.84028918
-4.28314157,4.89940644,0.94096838,3.21331445,0.01138612,0.72333739,0.04112174,0.85475086
-4.27713857,4.96362420,0.92495545,3.27379374,0.01160300,0.71015557,0.04077467,0.87739863
-4.27113557,5.06987385,0.91738000,3.36102811,0.01186094,0.70286156,0.04076499,0.90828454
-4.26513257,5.21782142,0.91823952,3.47485459,0.01214651,0.70137797,0.04107318,0.94734360
-4.25912956,5.40671838,0.92743684,3.61487875,0.01244682,0.70557171,0.04167633,0.99440058
-4.25312656,5.63545322,0.94479123,3.78050634,0.01274976,0.71526177,0.04254896,1.04917876
-4.24712356,5.90260502,0.97005010,3.97097540,0.01304421,0.73022741,0.04366400,1.11131007
-4.24112056,6.20649597,1.00290058,4.18538655,0.01332019,0.75021586,0.04499362,1.18034606
-4.23511756,6.54523935,1.04298035,4.42272953,0.01356909,0.77494944,0.04651008,1.25576931
-4.22911456,6.91678067,1.08988703,4.68190425,0.01378369,0.80413139,0.04818643,1.33700464
-4.22311156,7.31892955,1.14318600,4.96173504,0.01395830,0.83745038,0.04999716,1.42342986
-4.21710855,7.74938152,1.20241612,5.26097756,0.01408870,0.87458331,0.05191870,1.51438561
-4.21110555,8.20572890,1.26709342,5.57831800,0.01417217,0.91519650,0.05392977,1.60918425
-4.20510255,8.68546164,1.33671286,5.91236542,0.01420739,0.95894534,0.05601164,1.70711739
-4.19909955,9.18595913,1.41074841,6.26163802,0.01419431,1.00547249,0.05814822,1.80746232
-4.19309655,9.70447543,1.48865185,6.62454541,0.01413408,1.05440523,0.06032613,1.90948732
-4.18709355,10.23812051,1.56985086,6.99936863,0.01402882,1.10535203,0.06253455,2.01245601
-4.18109055,10.78384095,1.65374697,7.38424078,0.01388145,1.15789917,0.06476514,2.11563113
-4.17508754,11.33840361,1.73971412,7.77713060,0.01369558,1.21160764,0.06701180,2.21827803
-4.16908454,11.89838581,1.82709834,8.17583167,0.01347521,1.26601100,0.06927048,2.31966837
-4.16308154,12.46017535,1.91521930,8.57795962,0.01322468,1.32061460,0.07153900,2.41908429
-4.15707854,13.01998302,2.00337416,8.98095914,0.01294844,1.37489647,0.07381680,2.51582361
-4.15107554,13.57386964,2.09084405,9.38212214,0.01265092,1.42831036,0.07610488,2.60920618
-4.14507254,14.11778850,2.17690333,9.77861763,0.01233645,1.48029075,0.07840561,2.69858171
-4.13906953,14.64764292,2.26083177,10.16753284,0.01200914,1.53026019,0.08072275,2.78333908
-4.13306653,15.15935754,2.34192906,10.54592454,0.01167284,1.57763842,0.08306135,2.86291702
-4.12706353,15.64896072,2.41953150,10.91087841,0.01133106,1.62185334,0.08542784,2.93681585
-4.12106053,16.11267408,2.49302992,11.25957362,0.01098699,1.66235305,0.08782998,3.00460986
-4.11505753,16.54700480,2.56188806,11.58934931,0.01064344,1.69861868,0.09027688,3.06595959
-4.10905453,16.94883521,2.62566038,11.89776903,0.01030291,1.73017711,0.09277893,3.12062335
-4.10305153,17.31550426,2.68400817,12.18267939,0.00996754,1.75661321,0.09534767,3.16846714
-4.09704852,17.64487555,2.73671290,12.44225918,0.00963916,1.77758074,0.09799556,3.20947194
-4.09104552,17.93538704,2.78368573,12.67505565,0.00931930,1.79281135,0.10073562,3.24373769
-4.08504252,18.18607869,2.82497230,12.88000562,0.00900921,1.80212124,0.10358091,3.27148328
-4.07903952,18.39659541,2.86075212,13.05643977,0.00870990,1.80541511,0.10654393,3.29304179
-4.07303652,18.56716436,2.89133209,13.20406979,0.00842208,1.80268713,0.10963580,3.30885094
-4.06703352,18.69854725,2.91713405,13.32295918,0.00814626,1.79401886,0.11286544,3.31943861
-4.06103052,18.79197007,2.93867665,13.41347980,0.00788272,1.77957443,0.11623859,3.32540367
-4.05502751,18.84903426,2.95655199,13.47625704,0.00763148,1.75959304,0.11975680,3.32739298
-4.04902451,18.87161462,2.97139808,13.51210783,0.00739238,1.73437941,0.12341656,3.32607512
-4.04302151,18.86175048,2.98386817,13.52197584,0.00716507,1.70429265,0.12720837,3.32211244
-4.03701851,18.82153718,2.99459856,13.50686883,0.00694902,1.66973410,0.13111610,3.31613241
-4.03101551,18.75302471,3.00417631,13.46780285,0.00674353,1.63113495,0.13511652,3.30870003
-4.02501251,18.65813060,3.01310866,13.40575750,0.00654781,1.58894408,0.13917912,3.30029273
-4.01900950,18.53857263,3.02179566,13.32164599,0.00636101,1.54361685,0.14326629,3.29127912
-4.01300650,18.39582596,3.03050774,13.21630215,0.00618225,1.49560516,0.14733384,3.28190303
-4.00700350,18.23110761,3.03936928,13.09048583,0.00601071,1.44534923,0.15133199,3.27227371
-4.00100050,18.04538924,3.04834938,12.94490640,0.00584565,1.39327126,0.15520663,3.26236300
-3.99499750,17.83943744,3.05726044,12.78026275,0.00568653,1.33977100,0.15890104,3.25200980
-3.98899450,17.61387853,3.06576478,12.59729712,0.00553302,1.28522327,0.16235785,3.24093168
-3.98299150,17.36928355,3.07338911,12.39685869,0.00538510,1.22997714,0.16552131,3.22874330
-3.97698849,17.10626755,3.07954639,12.17997229,0.00524310,1.17435642,0.16833964,3.21498072
-3.97098549,16.82559609,3.08356397,11.94790696,0.00510774,1.11866136,0.17076746,3.19913037
-3.96498249,16.52829172,3.08471666,11.70223901,0.00498016,1.06317086,0.17276816,3.18066138
-3.95897949,16.21573285,3.08226336,11.44490441,0.00486195,1.00814506,0.17431607,3.15905946
-3.95297649,15.88973788,3.07548516,11.17823600,0.00475512,0.95382782,0.17539834,3.13386074
-3.94697349,15.55262839,3.06372324,10.90498158,0.00466215,0.90044883,0.17601644,3.10468373
-3.94097049,15.20726630,3.04641463,10.62830055,0.00458588,0.84822516,0.17618710,3.07125786
-3.93496748,14.85706158,3.02312404,10.35173735,0.00452951,0.79736203,0.17594278,3.03344708
-3.92896448,14.50594851,2.99357024,10.07917194,0.00449654,0.74805286,0.17533144,2.99126727
-3.92296148,14.15833060,2.95764561,9.81474828,0.00449069,0.70047851,0.17441574,2.94489681
-3.91695848,13.81899575,2.91542805,9.56278359,0.00451579,0.65480588,0.17327157,2.89467946
-3.91095548,13.49300502,2.86718459,9.32766170,0.00457574,0.61118598,0.17198603,2.84111970
-3.90495248,13.18555975,2.81336654,9.11371510,0.00467437,0.56975175,0.17065483,2.78487058
-3.89894947,12.90185290,2.75459666,8.92510072,0.00481536,0.53061567,0.16937934,2.72671488
-3.89294647,12.64691141,2.69164875,8.76567500,0.00500212,0.49386758,0.16826320,2.66754023
-3.88694347,12.42543659,2.62542096,8.63887359,0.00523771,0.45957279,0.16740883,2.60830967
-3.88094047,12.24165012,2.55690395,8.54760127,0.00552475,0.42777061,0.16691382,2.55002887
-3.87493747,12.09915230,2.48714555,8.49413679,0.00586532,0.39847362,0.16686735,2.49371156
-3.86893447,12.00079931,2.41721362,8.48005706,0.00626086,0.37166749,0.16734696,2.44034481
-3.86293147,11.94860475,2.34815873,8.50618378,0.00671214,0.34731173,0.16841549,2.39085561
-3.85692846,11.94366987,2.28097840,8.57255523,0.00721918,0.32534099,0.17011860,2.34608011
-3.85092546,11.98614557,2.21658446,8.67842415,0.00778119,0.30566722,0.17248281,2.30673704
-3.84492246,12.07522755,2.15577476,8.82228194,0.00839656,0.28818231,0.17551416,2.27340589
-3.83891946,12.20918467,2.09921034,9.00190825,0.00906285,0.27276128,0.17919755,2.24651100
-3.83291646,12.38541905,2.04739890,9.21444358,0.00977675,0.25926576,0.18349681,2.22631172
-3.82691346,12.60055491,2.00068471,9.45648207,0.01053417,0.24754774,0.18835548,2.21289884
-3.82091046,12.85055203,1.95924538,9.72418025,0.01133023,0.23745323,0.19369821,2.20619719
-3.81490745,13.13083859,1.92309491,10.01337742,0.01215932,0.22882591,0.19943278,2.20597384
-3.80890445,13.43645743,1.89209276,10.31972244,0.01301523,0.22151048,0.20545274,2.21185132
-3.80290145,13.76221929,1.86595790,10.63880171,0.01389122,0.21535559,0.21164035,2.22332495
-3.79689845,14.10285637,1.84428715,10.96626331,0.01478015,0.21021633,0.21786996,2.23978330
-3.79089545,14.45316999,1.82657652,11.29793213,0.01567463,0.20595625,0.22401152,2.26053072
-3.78489245,14.80816626,1.81224451,11.62991175,0.01656720,0.20244866,0.22993420,2.28481097
-3.77888944,15.16317486,1.80065636,11.95866936,0.01745044,0.19957752,0.23550999,2.31183078
-3.77288644,15.51394662,1.79114806,12.28110088,0.01831724,0.19723768,0.24061710,2.34078264
-3.76688344,15.85672742,1.78304931,12.59457445,0.01916091,0.19533472,0.24514317,2.37086599
-3.76088044,16.18830643,1.77570476,12.89695169,0.01997540,0.19378434,0.24898809,2.40130629
-3.75487744,16.50603893,1.76849277,13.18658700,0.02075549,0.19251144,0.25206639,2.43137143
-3.74887444,16.80784461,1.76084157,13.46230646,0.02149692,0.19144910,0.25430926,2.46038561
-3.74287144,17.09218377,1.75224237,13.72336854,0.02219655,0.19053734,0.25566595,2.48774031
-3.73686843,17.35801470,1.74225970,13.96941004,0.02285252,0.18972208,0.25610475,2.51290274
-3.73086543,17.60473642,1.73053876,14.20038084,0.02346429,0.18895403,0.25561343,2.53542183
-3.72486243,17.83212125,1.71681025,14.41647169,0.02403277,0.18818797,0.25419921,2.55493220
-3.71885943,18.04024193,1.70089286,14.61803934,0.02456027,0.18738215,0.25188820,2.57115632
-3.71285643,18.22939785,1.68269368,14.80553307,0.02505058,0.18649807,0.24872454,2.58390521
-3.70685343,18.40004451,1.66220690,14.97942640,0.02550887,0.18550051,0.24476906,2.59307803
-3.70085043,18.55272969,1.63951090,15.14015717,0.02594159,0.18435785,0.24009769,2.59866051
-3.69484742,18.68803882,1.61476415,15.28807843,0.02635637,0.18304262,0.23479954,2.60072256
-3.68884442,18.80655109,1.58819974,15.42342169,0.02676185,0.18153218,0.22897481,2.59941480
-3.68284142,18.90880708,1.56011881,15.54627319,0.02716740,0.17980957,0.22273248,2.59496406
-3.67683842,18.99528718,1.53088275,15.65656307,0.02758292,0.17786423,0.21618792,2.58766758
-3.67083542,19.06639976,1.50090415,15.75406637,0.02801852,0.17569271,0.20946036,2.57788561
-3.66483242,19.12247705,1.47063640,15.83841415,0.02848417,0.17329915,0.20267038,2.56603232
-3.65882941,19.16377641,1.44056198,15.90911257,0.02898935,0.17069556,0.19593731,2.55256471
-3.65282641,19.19048440,1.41117930,15.96556754,0.02954268,0.16790167,0.18937679,2.53796950
-3.64682341,19.20272135,1.38298840,16.00711231,0.03015146,0.16494457,0.18309829,2.52274796
-3.64082041,19.20054426,1.35647549,16.03303574,0.03082136,0.16185793,0.17720281,2.50739895
-3.63481741,19.18394683,1.33209684,16.04260914,0.03155595,0.15868081,0.17178079,2.49240052
-3.62881441,19.15285566,1.31026234,16.03511025,0.03235639,0.15545632,0.16691015,2.47819060
-3.62281141,19.10712302,1.29131937,16.00984351,0.03322113,0.15222989,0.16265467,2.46514758
-3.61680840,19.04651706,1.27553763,15.96615622,0.03414565,0.14904747,0.15906270,2.45357167
-3.61080540,18.97071133,1.26309567,15.90345128,0.03512232,0.14595363,0.15616612,2.44366794
-3.60480240,18.87927584,1.25406981,15.82119715,0.03614035,0.14298970,0.15397987,2.43553214
-3.59879940,18.77167249,1.24842619,15.71893671,0.03718586,0.14019202,0.15250178,2.42914019
-3.59279640,18.64725762,1.24601663,15.59629651,0.03824208,0.13759042,0.15171291,2.42434240
-3.58679340,18.50529428,1.24657871,15.45299814,0.03928966,0.13520702,0.15157833,2.42086283
-3.58079040,18.34497635,1.24974038,15.28887321,0.04030717,0.13305537,0.15204837,2.41830447
-3.57478739,18.16546573,1.25502927,15.10388318,0.04127165,0.13114001,0.15306021,2.41616036
-3.56878439,17.96594305,1.26188646,14.89814456,0.04215932,0.12945642,0.15453998,2.41383037
-3.56278139,17.74567098,1.26968436,14.67195948,0.04294638,0.12799145,0.15640496,2.41064320
-3.55677839,17.50406821,1.27774802,14.42585092,0.04360980,0.12672413,0.15856622,2.40588287
-3.55077539,17.24079096,1.28537909,14.16060095,0.04412823,0.12562677,0.16093124,2.39881832
-3.54477239,16.95581797,1.29188127,13.87728998,0.04448282,0.12466644,0.16340664,2.38873506
-3.53876938,16.64953401,1.29658630,13.57733406,0.04465802,0.12380653,0.16590086,2.37496711
-3.53276638,16.32280667,1.29887910,13.26251737,0.04464229,0.12300857,0.16832667,2.35692781
-3.52676338,15.97705080,1.29822098,12.93501638,0.04442863,0.12223396,0.17060346,2.33413780
-3.52076038,15.61427562,1.29416989,12.59741267,0.04401504,0.12144568,0.17265921,2.30624890
-3.51475738,15.23710960,1.28639655,12.25269134,0.04340474,0.12060986,0.17443212,2.27306245
-3.50875438,14.84879967,1.27469593,11.90422283,0.04260618,0.11969715,0.17587179,2.23454130
-3.50275138,14.45318205,1.25899351,11.55572637,0.04163289,0.11868379,0.17694001,2.19081478
-3.49674837,14.05462387,1.23934596,11.21121461,0.04050309,0.11755241,0.17761104,2.14217636
-3.49074537,13.65793593,1.21593653,10.87491944,0.03923917,0.11629247,0.17787156,2.08907416
-3.48474237,13.26825871,1.18906518,10.55120069,0.03786698,0.11490037,0.17772017,2.03209481
-3.47873937,12.89092524,1.15913428,10.24443987,0.03641494,0.11337926,0.17716651,1.97194144
-3.47273637,12.53130568,1.12663044,9.95892258,0.03491317,0.11173855,0.17623012,1.90940694
-3.46673337,12.19463988,1.09210358,9.69871370,0.03339246,0.10999316,0.17493906,1.84534379
-3.46073037,11.88586472,1.05614411,9.46753033,0.03188330,0.10816256,0.17332831,1.78063190
-3.45472736,11.60944381,1.01935941,9.26861787,0.03041493,0.10626971,0.17143806,1.71614597
-3.44872436,11.36920724,0.98235072,9.10463482,0.02901443,0.10433984,0.16931202,1.65272388
-3.44272136,11.16820886,0.94569133,8.97755183,0.02770594,0.10239931,0.16699560,1.59113739
-3.43671836,11.00860805,0.90990703,8.88857028,0.02651003,0.10047442,0.16453428,1.53206647
-3.43071536,10.89158210,0.87545963,8.83806495,0.02544319,0.09859036,0.16197203,1.47607821
-3.42471236,10.81727405,0.84273398,8.82555462,0.02451750,0.09677030,0.15934989,1.42361104
-3.41870935,10.78477945,0.81202905,8.84970334,0.02374050,0.09503465,0.15670477,1.37496480
-3.41270635,10.79217382,0.78355304,8.90835381,0.02311524,0.09340053,0.15406847,1.33029681
-3.40670335,10.83658085,0.75742274,8.99859293,0.02264041,0.09188151,0.15146693,1.28962387
-3.40070035,10.91427934,0.73366663,9.11684811,0.02231074,0.09048748,0.14891979,1.25282983
-3.39469735,11.02084530,0.71223173,9.25901149,0.02211744,0.08922488,0.14644020,1.21967832
-3.38869435,11.15132372,0.69299337,9.42058750,0.02204882,0.08809704,0.14403493,1.18982962
-3.38269135,11.30042288,0.67576745,9.59685820,0.02209088,0.08710468,0.14170471,1.16286104
-3.37668834,11.46272311,0.66032442,9.78305957,0.02222809,0.08624668,0.13944483,1.13828961
-3.37068534,11.63289063,0.64640438,9.97456101,0.02244404,0.08552073,0.13724595,1.11559612
-3.36468234,11.80588678,0.63373235,10.16704001,0.02272218,0.08492424,0.13509507,1.09424934
-3.35867934,11.97716301,0.62203324,10.35664388,0.02304645,0.08445505,0.13297661,1.07372947
-3.35267634,12.14283227,0.61104567,10.54013054,0.02340191,0.08411215,0.13087356,1.05354973
-3.34667334,12.29980858,0.60053419,10.71498157,0.02377516,0.08389629,0.12876859,1.03327533
-3.34067034,12.44590794,0.59029934,10.87948161,0.02415481,0.08381040,0.12664518,1.01253913
-3.33466733,12.57990566,0.58018530,11.03275993,0.02453166,0.08385979,0.12448852,0.99105339
-3.32866433,12.70154726,0.57008477,11.17479200,0.02489884,0.08405220,0.12228639,0.96861728
-3.32266133,12.81151258,0.55994115,11.30636054,0.02525185,0.08439756,0.12002969,0.94512017
-3.31665833,12.91133524,0.54974794,11.42897828,0.02558838,0.08490760,0.11771288,0.92054063
-3.31065533,13.00328176,0.53954572,11.54477610,0.02590807,0.08559521,0.11533414,0.89494150
-3.30465233,13.09019704,0.52941674,11.65636262,0.02621218,0.08647368,0.11289527,0.86846150
-3.29864932,13.17532460,0.51947789,11.76666249,0.02650320,0.08755587,0.11040143,0.84130394
-3.29264632,13.26211131,0.50987215,11.87874221,0.02678436,0.08885322,0.10786078,0.81372334
-3.28664332,13.35400714,0.50075934,11.99563241,0.02705916,0.09037489,0.10528384,0.78601065
-3.28064032,13.45427052,0.49230658,12.12015636,0.02733096,0.09212687,0.10268291,0.75847794
-3.27463732,13.56578959,0.48467888,12.25477325,0.02760250,0.09411127,0.10007146,0.73144345
-3.26863432,13.69092852,0.47803064,12.40144467,0.02787562,0.09632572,0.09746347,0.70521747
-3.26263132,13.83140621,0.47249815,12.56153043,0.02815097,0.09876306,0.09487297,0.68009006
-3.25662831,13.98821318,0.46819367,12.73571888,0.02842786,0.10141114,0.09231357,0.65632076
-3.25062531,14.16156958,0.46520109,12.92399424,0.02870428,0.10425296,0.08979825,0.63413092
-3.24462231,14.35092535,0.46357357,13.12564152,0.02897696,0.10726696,0.08733922,0.61369863
-3.23861931,14.55500062,0.46333290,13.33928755,0.02924157,0.11042758,0.08494795,0.59515643
-3.23261631,14.77186254,0.46447058,13.56297427,0.02949303,0.11370593,0.08263535,0.57859159
-3.22661331,14.99903263,0.46695048,13.79425913,0.02972594,0.11707066,0.08041201,0.56404870
-3.22061031,15.23361721,0.47071278,14.03033582,0.02993497,0.12048883,0.07828855,0.55153418
-3.21460730,15.47245236,0.47567879,14.26816756,0.03011537,0.12392690,0.07627593,0.54102232
-3.20860430,15.71225464,0.48175641,14.50462519,0.03026340,0.12735159,0.07438578,0.53246218
-3.20260130,15.94976863,0.48884580,14.73662180,0.03037682,0.13073079,0.07263064,0.52578508
-3.19659830,16.18190315,0.49684500,14.96123687,0.03045521,0.13403427,0.07102408,0.52091188
-3.19059530,16.40584915,0.50565504,15.17582337,0.03050028,0.13723429,0.06958067,0.51775991
-3.18459230,16.61917364,0.51518447,15.37809296,0.03051605,0.14030606,0.06831581,0.51624894
-3.17858929,16.81988610,0.52535305,15.56617596,0.03050890,0.14322802,0.06724537,0.51630605
-3.17258629,17.00647549,0.53609439,15.73865458,0.03048749,0.14598199,0.06638521,0.51786920
-3.16658329,17.17791810,0.54735765,15.89456946,0.03046259,0.14855314,0.06575049,0.52088935
-3.16058029,17.33365832,0.55910823,16.03340170,0.03044676,0.15092989,0.06535497,0.52533126
-3.15457729,17.47356598,0.57132745,16.15503346,0.03045396,0.15310370,0.06521012,0.53117305
-3.14857429,17.59787530,0.58401154,16.25969188,0.03049902,0.15506878,0.06532439,0.53840454
-3.14257129,17.70711123,0.59716983,16.34788168,0.03059717,0.15682184,0.06570231,0.54702486
-3.13656828,17.80200958,0.61082249,16.42031201,0.03076344,0.15836176,0.06634385,0.55703931
-3.13056528,17.88343708,0.62499781,16.47782362,0.03101208,0.15968934,0.06724381,0.56845584
-3.12456228,17.95231738,0.63972938,16.52132137,0.03135604,0.16080711,0.06839145,0.58128140
-3.11855928,18.00956762,0.65505298,16.55171678,0.03180650,0.16171914,0.06977025,0.59551824
-3.11255628,18.05604964,0.67100361,16.56988413,0.03237241,0.16243094,0.07135801,0.61116045
-3.10655328,18.09253800,0.68761249,16.57663207,0.03306016,0.16294944,0.07312703,0.62819084
-3.10055028,18.11970560,0.70490413,16.57269175,0.03387338,0.16328294,0.07504464,0.64657811
-3.09454727,18.13812643,0.72289356,16.55872071,0.03481274,0.16344120,0.07707392,0.66627453
-3.08854427,18.14829311,0.74158372,16.53532047,0.03587592,0.16343541,0.07917453,0.68721403
-3.08254127,18.15064618,0.76096289,16.50306503,0.03705765,0.16327827,0.08130376,0.70931068
-3.07653827,18.14561077,0.78100241,16.46253605,0.03834986,0.16298399,0.08341767,0.73245767
-3.07053527,18.13363614,0.80165452,16.41436046,0.03974185,0.16256822,0.08547223,0.75652662
-3.06453227,18.11523314,0.82285048,16.35924575,0.04122056,0.16204799,0.08742458,0.78136728
-3.05852926,18.09100509,0.84449902,16.29800868,0.04277093,0.16144157,0.08923419,0.80680778
-3.05252626,18.06166801,0.86648527,16.23159343,0.04437620,0.16076821,0.09086394,0.83265516
-3.04652326,18.02805723,0.88867017,16.16107620,0.04601832,0.16004792,0.09228116,0.85869662
-3.04052026,17.99111855,0.91089063,16.08765451,0.04767835,0.15930109,0.09345852,0.88470119
-3.03451726,17.95188325,0.93296043,16.01262033,0.04933688,0.15854814,0.09437475,0.91042225
-3.02851426,17.91142788,0.95467206,15.93731793,0.05097439,0.15780914,0.09501521,0.93560060
-3.02251126,17.87082089,0.97579952,15.86308820,0.05257171,0.15710334,0.09537237,0.95996847
-3.01650825,17.83105938,0.99610214,15.79120272,0.05411033,0.15644882,0.09544598,0.98325417
-3.01050525,17.79300017,1.01532942,15.72279149,0.05557282,0.15586210,0.09524325,1.00518761
-3.00450225,17.75729004,1.03322677,15.65876912,0.05694309,0.15535779,0.09477869,1.02550636
-2.99849925,17.72430019,1.04954198,15.59976455,0.05820674,0.15494831,0.09407393,1.04396223
-2.99249625,17.69407017,1.06403244,15.54605936,0.05935122,0.15464371,0.09315733,1.06032818
-2.98649325,17.66626569,1.07647253,15.49753946,0.06036608,0.15445153,0.09206341,1.07440525
-2.98049025,17.64015445,1.08666126,15.45366419,0.06124305,0.15437679,0.09083223,1.08602921
-2.97448724,17.61460275,1.09442952,15.41345607,0.06197614,0.15442204,0.08950857,1.09507675
-2.96848424,17.58809475,1.09964695,15.37551313,0.06256157,0.15458754,0.08814093,1.10147079
-2.96248124,17.55877458,1.10222785,15.33804459,0.06299776,0.15487153,0.08678053,1.10518471
-2.95647824,17.52451047,1.10213613,15.29892906,0.06328517,0.15527061,0.08548014,1.10624529
-2.95047524,17.48297850,1.09938889,15.25579348,0.06342608,0.15578021,0.08429279,1.10473406
-2.94447224,17.43176241,1.09405857,15.20610932,0.06342441,0.15639512,0.08327050,1.10078719
-2.93846923,17.36846499,1.08627354,15.14730183,0.06328538,0.15711017,0.08246294,1.09459369
-2.93246623,17.29082566,1.07621724,15.07686701,0.06301526,0.15792083,0.08191608,1.08639203
-2.92646323,17.19683837,1.06412565,14.99249078,0.06262107,0.15882404,0.08167095,1.07646547
-2.92046023,17.08486393,1.05028355,14.89216411,0.06211027,0.15981884,0.08176246,1.06513600
-2.91445723,16.95373086,1.03501939,14.77428842,0.06149054,0.16090719,0.08221841,1.05275744
-2.90845423,16.80281929,1.01869916,14.63776552,0.06076957,0.16209458,0.08305863,1.03970779
-2.90245123,16.63212331,1.00171948,14.48206753,0.05995488,0.16339066,0.08429441,1.02638107
-2.89644822,16.44228808,0.98449990,14.30728270,0.05905376,0.16480966,0.08592822,1.01317916
-2.89044522,16.23461894,0.96747489,14.11413443,0.05807323,0.16637072,0.08795364,1.00050354
-2.88444222,16.01106158,0.95108547,13.90397222,0.05702009,0.16809795,0.09035565,0.98874751
-2.87843922,15.77415307,0.93577076,13.67873431,0.05590099,0.17002029,0.09311123,0.97828864
-2.87243622,15.52694527,0.92195948,13.44088333,0.05472259,0.17217100,0.09619017,0.96948191
-2.86643322,15.27290343,0.91006160,13.19331765,0.05349170,0.17458698,0.09955614,0.96265331
-2.86043022,15.01578376,0.90046003,12.93926210,0.05221545,0.17730760,0.10316799,0.95809412
-2.85442721,14.75949495,0.89350262,12.68214287,0.05090151,0.18037338,0.10698108,0.95605563
-2.84842421,14.50794925,0.88949442,12.42545203,0.04955816,0.18382424,0.11094874,0.95674450
-2.84242121,14.26490951,0.88869021,12.17260775,0.04819441,0.18769753,0.11502368,0.96031845
-2.83641821,14.03383834,0.89128753,11.92681643,0.04682009,0.19202588,0.11915930,0.96688258
-2.83041521,13.81775636,0.89742029,11.69094278,0.04544578,0.19683485,0.12331086,0.97648606
-2.82441221,13.61911525,0.90715308,11.46739377,0.04408277,0.20214062,0.12743643,0.98911939
-2.81840920,13.43969169,0.92047642,11.25802156,0.04274292,0.20794770,0.13149766,1.00471236
-2.81240620,13.28050668,0.93730319,11.06404973,0.04143843,0.21424684,0.13546019,1.02313276
-2.80640320,13.14177439,0.95746653,10.88602604,0.04018167,0.22101329,0.13929392,1.04418612
-2.80040020,13.02288293,0.98071936,10.72380397,0.03898485,0.22820548,0.14297295,1.06761665
-2.79439720,12.92240844,1.00673590,10.57655361,0.03785981,0.23576433,0.14647544,1.09310967
-2.78839420,12.83816251,1.03511535,10.44280159,0.03681775,0.24361316,0.14978321,1.12029553
-2.78239120,12.76727113,1.06538786,10.32049826,0.03586901,0.25165839,0.15288138,1.14875545
-2.77638819,12.70628253,1.09702295,10.20710887,0.03502287,0.25979110,0.15575790,1.17802912
-2.77038519,12.65129955,1.12944024,10.09972507,0.03428747,0.26788933,0.15840327,1.20762416
-2.76438219,12.59813119,1.16202252,9.99519143,0.03366977,0.27582126,0.16081023,1.23702731
-2.75837919,12.54245728,1.19413074,9.89024156,0.03317553,0.28344903,0.16297368,1.26571709
-2.75237619,12.47999919,1.22512071,9.78163784,0.03280946,0.29063322,0.16489080,1.29317762
-2.74637319,12.40668962,1.25436080,9.66630856,0.03257535,0.29723784,0.16656126,1.31891306
-2.74037019,12.31883405,1.28125038,9.54147664,0.03247627,0.30313544,0.16798769,1.34246221
-2.73436718,12.21325734,1.30523795,9.40477450,0.03251477,0.30821241,0.16917612,1.36341263
-2.72836418,12.08742897,1.32583859,9.25434023,0.03269314,0.31237404,0.17013659,1.38141354
-2.72236118,11.93956201,1.34264977,9.08889135,0.03301358,0.31554913,0.17088369,1.39618702
-2.71635818,11.76868170,1.35536499,8.90777348,0.03347836,0.31769399,0.17143694,1.40753680
-2.71035518,11.57466110,1.36378452,8.71098239,0.03408989,0.31879557,0.17182101,1.41535411
-2.70435218,11.35822296,1.36782269,8.49915930,0.03485072,0.31887355,0.17206571,1.41962041
-2.69834917,11.12090806,1.36751150,8.27356038,0.03576344,0.31798122,0.17220562,1.42040648
-2.69234617,10.86501242,1.36300009,8.03600279,0.03683047,0.31620519,0.17227936,1.41786809
-2.68634317,10.59349662,1.35455015,7.78879030,0.03805377,0.31366376,0.17232855,1.41223827
-2.68034017,10.30987199,1.34252735,7.53462264,0.03943442,0.31050407,0.17239641,1.40381647
-2.67433717,10.01806919,1.32738908,7.27649308,0.04097220,0.30689810,0.17252609,1.39295526
-2.66833417,9.72229543,1.30966890,7.01757918,0.04266509,0.30303767,0.17275889,1.38004504
-2.66233117,9.42688668,1.28995846,6.76113156,0.04450876,0.29912860,0.17313228,1.36549770
-2.65632816,9.13616127,1.26888738,6.51036549,0.04649612,0.29538428,0.17367809,1.34972988
-2.65032516,8.85428094,1.24710206,6.26835951,0.04861689,0.29201891,0.17442084,1.33314684
-2.64432216,8.58512441,1.22524416,6.03796471,0.05085734,0.28924060,0.17537633,1.31612762
-2.63831916,8.33217804,1.20392956,5.82172748,0.05320009,0.28724461,0.17655074,1.29901228
-2.63231616,8.09844670,1.18372867,5.62182779,0.05562407,0.28620711,0.17794013,1.28209184
-2.62631316,7.88638697,1.16514869,5.44003394,0.05810473,0.28627938,0.17953065,1.26560122
-2.62031016,7.69786354,1.14861846,5.27767414,0.06061435,0.28758295,0.18129918,1.24971556
-2.61430715,7.53412854,1.13447652,5.13562421,0.06312249,0.29020568,0.18321463,1.23454995
-2.60830415,7.39582240,1.12296245,5.01431021,0.06559674,0.29419888,0.18523975,1.22016225
-2.60230115,7.28299430,1.11421199,4.91372419,0.06800345,0.29957562,0.18733332,1.20655890
