energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-0.08104052,1.06846351,0.03272073,0.20502657,0.45528442,0.19513851,0.31472927,0.56073208,0.09299287,0.00000000
-0.07503752,1.06888987,0.03538926,0.19794294,0.46280614,0.19635572,0.32103867,0.55610529,0.09675746,0.00000000
-0.06903452,1.06701710,0.03800543,0.19079451,0.46900667,0.19724412,0.32730900,0.54940564,0.10057781,0.00000000
-0.06303152,1.06288359,0.04052729,0.18370690,0.47382977,0.19778632,0.33339295,0.54074566,0.10438926,0.00000000
-0.05702851,1.05655167,0.04291256,0.17679674,0.47723379,0.19796424,0.33913679,0.53028201,0.10812280,0.00000000
-0.05102551,1.04810821,0.04511996,0.17016928,0.47919201,0.19776054,0.34438610,0.51821090,0.11170698,0.00000000
-0.04502251,1.03766627,0.04711060,0.16391653,0.47969297,0.19716026,0.34899251,0.50476312,0.11507027,0.00000000
-0.03901951,1.02536753,0.04884934,0.15811600,0.47874081,0.19615278,0.35282098,0.49019879,0.11814361,0.00000000
-0.03301651,1.01138531,0.05030617,0.15282993,0.47635571,0.19473381,0.35575734,0.47480189,0.12086304,0.00000000
-0.02701351,0.99592780,0.05145746,0.14810513,0.47257415,0.19290737,0.35771557,0.45887493,0.12317237,0.00000000
-0.02101051,0.97924134,0.05228701,0.14397331,0.46744929,0.19068773,0.35864445,0.44273374,0.12502574,0.00000000
-0.01500750,0.96161326,0.05278697,0.14045195,0.46105115,0.18810094,0.35853317,0.42670255,0.12638989,0.00000000
-0.00900450,0.94337414,0.05295844,0.13754552,0.45346670,0.18518619,0.35741558,0.41110940,0.12724612,0.00000000
-0.00300150,0.92489895,0.05281179,0.13524719,0.44479971,0.18199653,0.35537272,0.39628205,0.12759177,0.00000000
0.00300150,0.90660708,0.05236669,0.13354065,0.43517044,0.17859925,0.35253361,0.38254417,0.12744123,0.00000000
0.00900450,0.88896081,0.05165179,0.13240224,0.42471493,0.17507559,0.34907402,0.37021206,0.12682637,0.00000000
0.01500750,0.87246217,0.05070413,0.13180311,0.41358410,0.17151990,0.34521338,0.35959163,0.12579639,0.00000000
0.02101051,0.85764811,0.04956818,0.13171135,0.40194240,0.16803827,0.34120976,0.35097574,0.12441710,0.00000000
0.02701351,0.84508391,0.04829475,0.13209401,0.38996607,0.16474658,0.33735327,0.34464165,0.12276965,0.00000000
0.03301651,0.83535495,0.04693949,0.13291889,0.37784115,0.16176815,0.33395804,0.34084875,0.12094876,0.00000000
0.03901951,0.82905688,0.04556142,0.13415607,0.36576103,0.15923091,0.33135310,0.33983622,0.11906051,0.00000000
0.04502251,0.82678454,0.04422116,0.13577904,0.35392370,0.15726437,0.32987255,0.34182083,0.11721971,0.00000000
0.05102551,0.82911974,0.04297922,0.13776549,0.34252877,0.15599633,0.32984546,0.34699465,0.11554710,0.00000000
0.05702851,0.83661833,0.04189422,0.14009762,0.33177425,0.15554950,0.33158572,0.35552280,0.11416620,0.00000000
0.06303152,0.84979687,0.04102113,0.14276213,0.32185322,0.15603826,0.33538245,0.36754117,0.11320024,0.00000000
0.06903452,0.86911931,0.04040971,0.14574976,0.31295039,0.15756539,0.34149109,0.38315419,0.11276892,0.00000000
0.07503752,0.89498402,0.04010297,0.14905458,0.30523879,0.16021922,0.35012570,0.40243279,0.11298535,0.00000000
0.08104052,0.92771165,0.04013587,0.15267295,0.29887646,0.16407096,0.36145254,0.42541246,0.11395313,0.00000000
0.08704352,0.96753422,0.04053428,0.15660235,0.29400346,0.16917250,0.37558523,0.45209169,0.11576367,0.00000000
0.09304652,1.01458561,0.04131408,0.16084012,0.29073903,0.17555470,0.39258161,0.48243073,0.11849383,0.00000000
0.09904952,1.06889409,0.04248065,0.16538219,0.28917923,0.18322608,0.41244233,0.51635092,0.12220391,0.00000000
0.10505253,1.13037681,0.04402854,0.17022187,0.28939484,0.19217218,0.43511126,0.55373454,0.12693613,0.00000000
0.11105553,1.19883682,0.04594152,0.17534882,0.29142978,0.20235530,0.46047749,0.59442531,0.13271352,0.00000000
0.11705853,1.27396246,0.04819291,0.18074821,0.29530004,0.21371491,0.48837911,0.63822965,0.13953931,0.00000000
0.12306153,1.35532946,0.05074613,0.18640011,0.30099296,0.22616848,0.51860822,0.68491858,0.14739686,0.00000000
0.12906453,1.44240567,0.05355565,0.19227917,0.30846718,0.23961279,0.55091729,0.73423049,0.15625010,0.00000000
0.13506753,1.53455828,0.05656814,0.19835455,0.31765299,0.25392571,0.58502654,0.78587454,0.16604442,0.00000000
0.14107054,1.63106369,0.05972384,0.20459013,0.32845320,0.26896834,0.62063192,0.83953485,0.17670804,0.00000000
0.14707354,1.73111947,0.06295820,0.21094491,0.34074446,0.28458740,0.65741368,0.89487529,0.18815385,0.00000000
0.15307654,1.83385847,0.06620359,0.21737364,0.35437913,0.30061800,0.69504502,0.95154481,0.20028148,0.00000000
0.15907954,1.93836457,0.06939117,0.22382757,0.36918746,0.31688650,0.73320060,1.00918326,0.21297974,0.00000000
0.16508254,2.04368969,0.07245280,0.23025531,0.38498030,0.33321350,0.77156466,1.06742746,0.22612916,0.00000000
0.17108554,2.14887171,0.07532294,0.23660375,0.40155208,0.34941693,0.80983844,1.12591744,0.23960471,0.00000000
0.17708854,2.25295267,0.07794041,0.24281902,0.41868421,0.36531513,0.84774662,1.18430266,0.25327837,0.00000000
0.18309155,2.35499688,0.08025009,0.24884734,0.43614871,0.38072982,0.88504264,1.24224790,0.26702169,0.00000000
0.18909455,2.45410816,0.08220439,0.25463596,0.45371210,0.39548900,0.92151267,1.29943874,0.28070808,0.00000000
0.19509755,2.54944598,0.08376444,0.26013391,0.47113946,0.40942965,0.95697810,1.35558633,0.29421483,0.00000000
0.20110055,2.64023964,0.08490101,0.26529272,0.48819857,0.42240021,0.99129651,1.41043124,0.30742480,0.00000000
0.20710355,2.72580037,0.08559511,0.27006704,0.50466412,0.43426283,1.02436101,1.46374618,0.32022770,0.00000000
0.21310655,2.80553063,0.08583824,0.27441516,0.52032173,0.44489529,1.05609819,1.51533744,0.33252095,0.00000000
0.21910955,2.87893056,0.08563229,0.27829938,0.53497192,0.45419264,1.08646449,1.56504490,0.34421020,0.00000000
0.22511256,2.94560129,0.08498913,0.28168634,0.54843369,0.46206841,1.11544153,1.61274062,0.35520946,0.00000000
0.23111556,3.00524512,0.08392990,0.28454726,0.56054783,0.46845559,1.14303030,1.65832592,0.36544092,0.00000000
0.23711856,3.05766267,0.08248409,0.28685795,0.57117965,0.47330714,1.16924475,1.70172719,0.37483455,0.00000000
0.24312156,3.10274735,0.08068831,0.28859892,0.58022126,0.47659619,1.19410502,1.74289049,0.38332760,0.00000000
0.24912456,3.14047744,0.07858509,0.28975527,0.58759322,0.47831592,1.21763067,1.78177534,0.39086404,0.00000000
0.25512756,3.17090647,0.07622148,0.29031655,0.59324556,0.47847907,1.23983439,1.81834808,0.39739399,0.00000000
0.26113057,3.19415251,0.07364769,0.29027665,0.59715816,0.47711719,1.26071651,1.85257512,0.40287339,0.00000000
0.26713357,3.21038703,0.07091582,0.28963350,0.59934051,0.47427967,1.28026063,1.88441666,0.40726383,0.00000000
0.27313657,3.21982415,0.06807865,0.28838897,0.59983098,0.47003252,1.29843089,1.91382143,0.41053267,0.00000000
0.27913957,3.22271100,0.06518863,0.28654866,0.59869546,0.46445700,1.31517090,1.94072270,0.41265339,0.00000000
0.28514257,3.21931967,0.06229701,0.28412176,0.59602581,0.45764819,1.33040457,1.96503624,0.41360632,0.00000000
0.29114557,3.20994147,0.05945321,0.28112108,0.59193783,0.44971343,1.34403902,1.98666033,0.41337961,0.00000000
0.29714857,3.19488361,0.05670439,0.27756308,0.58656924,0.44077077,1.35596931,2.00547809,0.41197040,0.00000000
0.30315158,3.17446860,0.05409514,0.27346807,0.58007750,0.43094740,1.36608496,2.02136225,0.40938611,0.00000000
0.30915458,3.14903611,0.05166744,0.26886051,0.57263774,0.42037815,1.37427788,2.03418203,0.40564591,0.00000000
0.31515758,3.11894715,0.04946066,0.26376940,0.56444077,0.40920392,1.38045131,2.04381199,0.40078197,0.00000000
0.32116058,3.08458989,0.04751166,0.25822872,0.55569129,0.39757026,1.38452939,2.05014234,0.39484072,0.00000000
0.32716358,3.04638651,0.04585499,0.25227801,0.54660631,0.38562589,1.38646650,2.05309004,0.38788374,0.00000000
0.33316658,3.00480024,0.04452297,0.24596276,0.53741369,0.37352119,1.38625615,2.05261009,0.37998838,0.00000000
0.33916958,2.96034168,0.04354584,0.23933484,0.52835083,0.36140672,1.38393848,2.04870609,0.37124795,0.00000000
0.34517259,2.91357343,0.04295169,0.23245279,0.51966343,0.34943163,1.37960603,2.04143942,0.36177139,0.00000000
0.35117559,2.86511232,0.04276643,0.22538177,0.51160411,0.33774199,1.37340717,2.03093617,0.35168252,0.00000000
0.35717859,2.81562839,0.04301346,0.21819339,0.50443090,0.32647898,1.36554685,2.01739127,0.34111868,0.00000000
0.36318159,2.76584013,0.04371333,0.21096512,0.49840541,0.31577705,1.35628444,2.00106919,0.33022897,0.00000000
0.36918459,2.71650573,0.04488322,0.20377938,0.49379052,0.30576181,1.34592851,1.98230105,0.31917196,0.00000000
0.37518759,2.66841020,0.04653627,0.19672224,0.49084761,0.29654805,1.33482878,1.96147788,0.30811303,0.00000000
0.38119060,2.62234869,0.04868095,0.18988179,0.48983309,0.28823747,1.32336528,1.93904028,0.29722141,0.00000000
0.38719360,2.57910649,0.05132024,0.18334618,0.49099429,0.28091667,1.31193533,1.91546483,0.28666694,0.00000000
0.39319660,2.53943650,0.05445092,0.17720139,0.49456468,0.27465504,1.30093883,1.89124775,0.27661668,0.00000000
0.39919960,2.50403511,0.05806286,0.17152881,0.50075847,0.26950293,1.29076249,1.86688668,0.26723153,0.00000000
0.40520260,2.47351768,0.06213842,0.16640277,0.50976462,0.26549009,1.28176383,1.84286151,0.25866274,0.00000000
0.41120560,2.44839470,0.06665202,0.16188807,0.52174041,0.26262444,1.27425567,1.81961510,0.25104869,0.00000000
0.41720860,2.42904999,0.07156979,0.15803762,0.53680485,0.26089131,1.26849187,1.79753510,0.24451178,0.00000000
0.42321161,2.41572202,0.07684956,0.15489037,0.55503194,0.26025317,1.26465515,1.77693774,0.23915552,0.00000000
0.42921461,2.40848937,0.08244098,0.15246961,0.57644425,0.26065004,1.26284742,1.75805446,0.23506211,0.00000000
0.43521761,2.40726112,0.08828593,0.15078162,0.60100685,0.26200039,1.26308332,1.74102220,0.23229021,0.00000000
0.44122061,2.41177293,0.09431910,0.14981498,0.62862212,0.26420273,1.26528715,1.72587774,0.23087325,0.00000000
0.44722361,2.42158891,0.10046893,0.14954029,0.65912554,0.26713778,1.26929352,1.71255655,0.23081821,0.00000000
0.45322661,2.43610952,0.10665857,0.14991064,0.69228288,0.27067120,1.27485151,1.70089603,0.23210482,0.00000000
0.45922961,2.45458523,0.11280720,0.15086251,0.72778890,0.27465671,1.28163240,1.69064314,0.23468541,0.00000000
0.46523262,2.47613541,0.11883139,0.15231731,0.76526798,0.27893971,1.28924051,1.68146590,0.23848524,0.00000000
0.47123562,2.49977192,0.12464658,0.15418346,0.80427677,0.28336106,1.29722672,1.67296822,0.24340355,0.00000000
0.47723862,2.52442637,0.13016866,0.15635878,0.84430897,0.28776103,1.30510412,1.66470727,0.24931512,0.00000000
0.48324162,2.54898021,0.13531559,0.15873335,0.88480239,0.29198326,1.31236510,1.65621269,0.25607254,0.00000000
0.48924462,2.57229658,0.14000896,0.16119252,0.92514827,0.29587861,1.31849932,1.64700650,0.26350906,0.00000000
0.49524762,2.59325278,0.14417557,0.16362012,0.96470262,0.29930879,1.32301177,1.63662313,0.27144209,0.00000000
0.50125063,2.61077232,0.14774887,0.16590166,1.00279967,0.30214964,1.32544018,1.62462839,0.27967723,0.00000000
0.50725363,2.62385566,0.15067036,0.16792745,1.03876676,0.30429401,1.32537144,1.61063692,0.28801280,0.00000000
0.51325663,2.63160858,0.15289077,0.16959559,1.07194063,0.30565419,1.32245608,1.59432724,0.29624476,0.00000000
0.51925963,2.63326742,0.15437115,0.17081469,1.10168438,0.30616381,1.31642072,1.57545399,0.30417190,0.00000000
0.52526263,2.62822055,0.15508371,0.17150621,1.12740461,0.30577912,1.30707780,1.55385706,0.31160119,0.00000000
0.53126563,2.61602540,0.15501246,0.17160646,1.14856824,0.30447986,1.29433254,1.52946726,0.31835300,0.00000000
0.53726863,2.59642075,0.15415363,0.17106816,1.16471811,0.30226941,1.27818678,1.50230849,0.32426622,0.00000000
0.54327164,2.56933386,0.15251578,0.16986149,1.17548702,0.29917454,1.25873973,1.47249664,0.32920285,0.00000000
0.54927464,2.53488230,0.15011971,0.16797469,1.18060929,0.29524455,1.23618564,1.44023516,0.33305206,0.00000000
0.55527764,2.49337053,0.14699805,0.16541415,1.17992955,0.29054996,1.21080843,1.40580771,0.33573342,0.00000000
0.56128064,2.44528115,0.14319458,0.16220404,1.17340818,0.28518079,1.18297354,1.36956828,0.33719929,0.00000000
0.56728364,2.39126129,0.13876326,0.15838550,1.16112308,0.27924432,1.15311730,1.33192915,0.33743604,0.00000000
0.57328664,2.33210429,0.13376705,0.15401531,1.14326770,0.27286261,1.12173408,1.29334712,0.33646430,0.00000000
0.57928964,2.26872729,0.12827650,0.14916429,1.12014528,0.26616958,1.08936172,1.25430865,0.33433796,0.00000000
0.58529265,2.20214539,0.12236808,0.14391531,1.09215947,0.25930788,1.05656566,1.21531425,0.33114211,0.00000000
0.59129565,2.13344303,0.11612246,0.13836099,1.05980177,0.25242552,1.02392221,1.17686284,0.32698996,0.00000000
0.59729865,2.06374353,0.10962267,0.13260124,1.02363621,0.24567234,0.99200167,1.13943635,0.32201879,0.00000000
0.60330165,1.99417768,0.10295222,0.12674057,0.98428200,0.23919634,0.96135152,1.10348532,0.31638525,0.00000000
0.60930465,1.92585240,0.09619325,0.12088538,0.94239476,0.23314007,0.93248050,1.06941571,0.31026014,0.00000000
0.61530765,1.85982044,0.08942485,0.11514119,0.89864730,0.22763704,0.90584390,1.03757753,0.30382279,0.00000000
0.62131066,1.79705210,0.08272142,0.10960994,0.85371061,0.22280827,0.88183053,1.00825541,0.29725557,0.00000000
0.62731366,1.73840990,0.07615140,0.10438741,0.80823582,0.21875912,0.86075181,0.98166166,0.29073842,0.00000000
0.63331666,1.68462707,0.06977610,0.09956089,0.76283795,0.21557642,0.84283320,0.95793175,0.28444392,0.00000000
0.63931966,1.63629046,0.06364895,0.09520700,0.71808193,0.21332609,0.82820837,0.93712247,0.27853287,0.00000000
0.64532266,1.59382843,0.05781498,0.09139001,0.67447132,0.21205128,0.81691608,0.91921274,0.27315067,0.00000000
0.65132566,1.55750420,0.05231063,0.08816038,0.63244013,0.21177103,0.80889992,0.90410694,0.26842455,0.00000000
0.65732866,1.52741453,0.04716390,0.08555386,0.59234772,0.21247974,0.80401092,0.89164069,0.26446171,0.00000000
0.66333167,1.50349404,0.04239473,0.08359099,0.55447693,0.21414725,0.80201278,0.88158867,0.26134843,0.00000000
0.66933467,1.48552458,0.03801559,0.08227705,0.51903501,0.21671975,0.80258972,0.87367432,0.25914995,0.00000000
0.67533767,1.47314953,0.03403239,0.08160261,0.48615733,0.22012138,0.80535645,0.86758090,0.25791127,0.00000000
0.68134067,1.46589216,0.03044538,0.08154444,0.45591319,0.22425665,0.80987013,0.86296356,0.25765854,0.00000000
0.68734367,1.46317759,0.02725023,0.08206693,0.42831344,0.22901343,0.81564394,0.85946201,0.25840099,0.00000000
0.69334667,1.46435724,0.02443912,0.08312383,0.40331922,0.23426665,0.82216162,0.85671320,0.26013321,0.00000000
0.69934967,1.46873503,0.02200177,0.08466042,0.38085148,0.23988241,0.82889291,0.85436377,0.26283757,0.00000000
0.70535268,1.47559427,0.01992644,0.08661576,0.36080051,0.24572246,0.83530912,0.85208169,0.26648670,0.00000000
0.71135568,1.48422423,0.01820075,0.08892526,0.34303532,0.25164888,0.84089853,0.84956686,0.27104575,0.00000000
0.71735868,1.49394542,0.01681243,0.09152310,0.32741212,0.25752874,0.84518118,0.84656024,0.27647435,0.00000000
0.72336168,1.50413266,0.01574981,0.09434469,0.31378192,0.26323859,0.84772251,0.84285131,0.28272818,0.00000000
0.72936468,1.51423512,0.01500216,0.09732890,0.30199671,0.26866859,0.84814555,0.83828370,0.28975998,0.00000000
0.73536768,1.52379251,0.01455981,0.10041995,0.29191429,0.27372604,0.84614130,0.83275877,0.29752010,0.00000000
0.74137069,1.53244699,0.01441414,0.10356897,0.28340159,0.27833819,0.84147686,0.82623712,0.30595644,0.00000000
0.74737369,1.53995028,0.01455727,0.10673504,0.27633654,0.28245424,0.83400125,0.81873811,0.31501385,0.00000000
0.75337669,1.54616585,0.01498176,0.10988576,0.27060857,0.28604631,0.82364864,0.81033739,0.32463317,0.00000000
0.75937969,1.55106617,0.01568004,0.11299728,0.26611793,0.28910941,0.81043898,0.80116261,0.33474984,0.00000000
0.76538269,1.55472539,0.01664387,0.11605373,0.26277404,0.29166042,0.79447596,0.79138763,0.34529233,0.00000000
0.77138569,1.55730774,0.01786367,0.11904629,0.26049315,0.29373603,0.77594264,0.78122529,0.35618052,0.00000000
0.77738869,1.55905247,0.01932792,0.12197176,0.25919546,0.29538987,0.75509469,0.77091942,0.36732415,0.00000000
0.78339170,1.56025618,0.02102259,0.12483084,0.25880219,0.29668890,0.73225187,0.76073614,0.37862154,0.00000000
0.78939470,1.56125349,0.02293061,0.12762622,0.25923267,0.29770925,0.70778781,0.75095505,0.38995878,0.00000000
0.79539770,1.56239715,0.02503153,0.13036062,0.26040183,0.29853180,0.68211893,0.74186064,0.40120941,0.00000000
0.80140070,1.56403872,0.02730128,0.13303485,0.26221819,0.29923764,0.65569258,0.73373443,0.41223491,0.00000000
0.80740370,1.56651092,0.02971221,0.13564616,0.26458273,0.29990378,0.62897531,0.72684808,0.42288586,0.00000000
0.81340670,1.57011250,0.03223322,0.13818687,0.26738845,0.30059923,0.60244139,0.72145781,0.43300400,0.00000000
0.81940970,1.57509662,0.03483017,0.14064345,0.27052103,0.30138168,0.57656226,0.71780051,0.44242504,0.00000000
0.82541271,1.58166307,0.03746648,0.14299605,0.27386028,0.30229503,0.55179715,0.71609144,0.45098234,0.00000000
0.83141571,1.58995493,0.04010391,0.14521866,0.27728253,0.30336774,0.52858520,0.71652368,0.45851109,0.00000000
0.83741871,1.60005935,0.04270350,0.14727975,0.28066376,0.30461221,0.50733918,0.71926929,0.46485313,0.00000000
0.84342171,1.61201250,0.04522661,0.14914338,0.28388327,0.30602502,0.48844081,0.72448172,0.46986202,0.00000000
0.84942471,1.62580784,0.04763610,0.15077081,0.28682770,0.30758810,0.47223781,0.73229938,0.47340815,0.00000000
0.85542771,1.64140711,0.04989738,0.15212237,0.28939522,0.30927066,0.45904221,0.74284979,0.47538371,0.00000000
0.86143072,1.65875290,0.05197958,0.15315961,0.29149944,0.31103170,0.44912987,0.75625383,0.47570725,0.00000000
0.86743372,1.67778171,0.05385646,0.15384744,0.29307299,0.31282291,0.44274077,0.77262952,0.47432755,0.00000000
0.87343672,1.69843638,0.05550726,0.15415622,0.29407039,0.31459180,0.44007977,0.79209482,0.47122654,0.00000000
0.87943972,1.72067669,0.05691728,0.15406371,0.29447001,0.31628474,0.44131735,0.81476891,0.46642120,0.00000000
0.88544272,1.74448715,0.05807822,0.15355655,0.29427502,0.31784985,0.44659017,0.84077149,0.45996426,0.00000000
0.89144572,1.76988123,0.05898826,0.15263148,0.29351317,0.31923943,0.45600097,0.87021985,0.45194349,0.00000000
0.89744872,1.79690149,0.05965180,0.15129596,0.29223533,0.32041189,0.46961769,0.90322352,0.44247982,0.00000000
0.90345173,1.82561534,0.06007897,0.14956832,0.29051299,0.32133308,0.48747179,0.93987655,0.43172417,0.00000000
0.90945473,1.85610664,0.06028489,0.14747733,0.28843460,0.32197692,0.50955557,0.98024761,0.41985310,0.00000000
0.91545773,1.88846359,0.06028865,0.14506139,0.28610112,0.32232547,0.53581882,1.02436841,0.40706363,0.00000000
0.92146073,1.92276361,0.06011217,0.14236719,0.28362091,0.32236838,0.56616491,1.07222086,0.39356728,0.00000000
0.92746373,1.95905641,0.05977901,0.13944809,0.28110430,0.32210190,0.60044668,1.12372402,0.37958369,0.00000000
0.93346673,1.99734623,0.05931305,0.13636226,0.27865804,0.32152753,0.63846246,1.17872141,0.36533412,0.00000000
0.93946973,2.03757487,0.05873730,0.13317072,0.27638009,0.32065055,0.67995287,1.23696975,0.35103507,0.00000000
0.94547274,2.07960662,0.05807276,0.12993532,0.27435490,0.31947848,0.72459852,1.29813012,0.33689230,0.00000000
0.95147574,2.12321655,0.05733753,0.12671692,0.27264951,0.31801969,0.77201936,1.36176230,0.32309562,0.00000000
0.95747874,2.16808312,0.05654609,0.12357367,0.27131067,0.31628229,0.82177579,1.42732307,0.30981443,0.00000000
0.96348174,2.21378610,0.05570885,0.12055965,0.27036323,0.31427334,0.87337209,1.49416915,0.29719444,0.00000000
0.96948474,2.25981029,0.05483199,0.11772378,0.26980963,0.31199853,0.92626201,1.56156496,0.28535546,0.00000000
0.97548774,2.30555518,0.05391759,0.11510912,0.26963088,0.30946235,0.97985693,1.62869543,0.27439036,0.00000000
0.98149075,2.35035054,0.05296400,0.11275253,0.26978857,0.30666865,1.03353623,1.69468358,0.26436530,0.00000000
0.98749375,2.39347716,0.05196648,0.11068465,0.27022810,0.30362170,1.08665974,1.75861240,0.25532090,0.00000000
0.99349675,2.43419213,0.05091800,0.10893026,0.27088275,0.30032755,1.13858192,1.81955026,0.24727446,0.00000000
0.99949975,2.47175725,0.04981017,0.10750880,0.27167844,0.29679560,1.18866733,1.87657897,0.24022291,0.00000000
1.00550275,2.50546937,0.04863422,0.10643518,0.27253887,0.29304037,1.23630666,1.92882302,0.23414641,0.00000000
1.01150575,2.53469098,0.04738208,0.10572068,0.27339077,0.28908321,1.28093291,1.97547913,0.22901216,0.00000000
1.01750875,2.55887966,0.04604727,0.10537392,0.27416896,0.28495384,1.32203685,2.01584429,0.22477853,0.00000000
1.02351176,2.57761471,0.04462573,0.10540180,0.27482103,0.28069174,1.35918124,2.04934135,0.22139897,0.00000000
1.02951476,2.59061961,0.04311654,0.10581041,0.27531125,0.27634708,1.39201313,2.07554066,0.21882569,0.00000000
1.03551776,2.59777921,0.04152237,0.10660583,0.27562372,0.27198118,1.42027370,2.09417676,0.21701293,0.00000000
1.04152076,2.59915050,0.03984973,0.10779471,0.27576435,0.26766658,1.44380511,2.10515942,0.21591954,0.00000000
1.04752376,2.59496656,0.03810900,0.10938471,0.27576194,0.26348636,1.46255422,2.10857817,0.21551100,0.00000000
1.05352676,2.58563320,0.03631427,0.11138472,0.27566793,0.25953301,1.47657269,2.10470029,0.21576053,0.00000000
1.05952976,2.57171849,0.03448291,0.11380479,0.27555518,0.25590667,1.48601363,2.09396220,0.21664958,0.00000000
1.06553277,2.55393534,0.03263502,0.11665590,0.27551566,0.25271285,1.49112480,2.07695451,0.21816749,0.00000000
1.07153577,2.53311802,0.03079270,0.11994945,0.27565722,0.25005962,1.49223857,2.05440148,0.22031041,0.00000000
1.07753877,2.51019333,0.02897925,0.12369657,0.27609970,0.24805443,1.48975897,2.02713564,0.22307965,0.00000000
1.08354177,2.48614768,0.02721831,0.12790718,0.27697033,0.24680063,1.48414643,1.99606868,0.22647957,0.00000000
1.08954477,2.46199141,0.02553296,0.13258893,0.27839888,0.24639367,1.47590058,1.96215978,0.23051496,0.00000000
1.09554777,2.43872158,0.02394489,0.13774602,0.28051264,0.24691736,1.46554198,1.92638276,0.23518835,0.00000000
1.10155078,2.41728489,0.02247360,0.14337787,0.28343143,0.24844006,1.45359324,1.88969317,0.24049710,0.00000000
1.10755378,2.39854205,0.02113573,0.14947783,0.28726288,0.25101110,1.44056048,1.85299681,0.24643072,0.00000000
1.11355678,2.38323501,0.01994447,0.15603189,0.29209814,0.25465757,1.42691569,1.81712080,0.25296834,0.00000000
1.11955978,2.37195835,0.01890917,0.16301748,0.29800827,0.25938149,1.41308072,1.78278819,0.26007661,0.00000000
1.12556278,2.36513601,0.01803503,0.17040246,0.30504120,0.26515770,1.39941356,1.75059712,0.26770809,0.00000000
1.13156578,2.36300408,0.01732299,0.17814430,0.31321972,0.27193244,1.38619747,1.72100516,0.27580032,0.00000000
1.13756878,2.36560069,0.01676978,0.18618964,0.32254017,0.27962281,1.37363327,1.69431936,0.28427550,0.00000000
1.14357179,2.37276302,0.01636805,0.19447416,0.33297215,0.28811715,1.36183524,1.67069215,0.29304100,0.00000000
1.14957479,2.38413200,0.01610673,0.20292283,0.34445907,0.29727645,1.35083066,1.65012320,0.30199058,0.00000000
1.15557779,2.39916416,0.01597140,0.21145072,0.35691953,0.30693674,1.34056306,1.63246691,0.31100628,0.00000000
1.16158079,2.41715047,0.01594483,0.21996412,0.37024939,0.31691251,1.33089886,1.61744508,0.31996102,0.00000000
1.16758379,2.43724121,0.01600760,0.22836222,0.38432449,0.32700095,1.32163726,1.60466417,0.32872171,0.00000000
1.17358679,2.45847593,0.01613867,0.23653905,0.39900373,0.33698708,1.31252258,1.59363621,0.33715269,0.00000000
1.17958979,2.47981724,0.01631616,0.24438590,0.41413249,0.34664943,1.30325872,1.58380237,0.34511945,0.00000000
1.18559280,2.50018694,0.01651794,0.25179386,0.42954604,0.35576609,1.29352483,1.57455823,0.35249238,0.00000000
1.19159580,2.51850300,0.01672238,0.25865650,0.44507294,0.36412106,1.28299135,1.56527955,0.35915032,0.00000000
1.19759880,2.53371565,0.01690890,0.26487262,0.46053815,0.37151037,1.27133590,1.55534742,0.36498382,0.00000000
1.20360180,2.54484135,0.01705863,0.27034885,0.47576577,0.37774791,1.25825787,1.54417183,0.36989791,0.00000000
1.20960480,2.55099280,0.01715485,0.27500196,0.49058133,0.38267072,1.24349138,1.53121261,0.37381413,0.00000000
1.21560780,2.55140426,0.01718341,0.27876087,0.50481357,0.38614337,1.22681581,1.51599712,0.37667201,0.00000000
1.22161081,2.54545094,0.01713310,0.28156823,0.51829570,0.38806138,1.20806357,1.49813400,0.37842964,0.00000000
1.22761381,2.53266201,0.01699575,0.28338150,0.53086627,0.38835351,1.18712493,1.47732262,0.37906355,0.00000000
1.23361681,2.51272714,0.01676641,0.28417339,0.54236966,0.38698280,1.16394973,1.45335828,0.37856786,0.00000000
1.23961981,2.48549655,0.01644330,0.28393196,0.55265642,0.38394645,1.13854632,1.42613310,0.37695284,0.00000000
1.24562281,2.45097523,0.01602768,0.28266004,0.56158348,0.37927450,1.11097781,1.39563302,0.37424305,0.00000000
1.25162581,2.40931204,0.01552363,0.28037437,0.56901464,0.37302747,1.08135631,1.36193150,0.37047511,0.00000000
1.25762881,2.36078492,0.01493776,0.27710425,0.57482119,0.36529309,1.04983547,1.32518048,0.36569545,0.00000000
1.26363182,2.30578320,0.01427883,0.27289014,0.57888311,0.35618240,1.01660228,1.28559947,0.35995813,0.00000000
1.26963482,2.24478844,0.01355736,0.26778191,0.58109065,0.34582538,0.98186833,1.24346351,0.35332286,0.00000000
1.27563782,2.17835503,0.01278515,0.26183727,0.58134652,0.33436634,0.94586152,1.19909088,0.34585349,0.00000000
1.28164082,2.10709155,0.01197485,0.25512015,0.57956866,0.32195935,0.90881849,1.15283115,0.33761690,0.00000000
1.28764382,2.03164398,0.01113951,0.24769930,0.57569327,0.30876387,0.87097819,1.10505435,0.32868253,0.00000000
1.29364682,1.95268134,0.01029216,0.23964706,0.56967832,0.29494082,0.83257703,1.05614155,0.31912239,0.00000000
1.29964982,1.87088416,0.00944546,0.23103843,0.56150698,0.28064910,0.79384551,1.00647728,0.30901155,0.00000000
