energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.44272136,5.34935105,0.00311113,0.07510964,0.57714160,3.61957140,0.36961070,2.05895078,0.01178089,0.13695161
-3.43671836,5.41232110,0.00343375,0.07437380,0.57475070,3.63436191,0.37122647,2.10576092,0.01229322,0.14339628
-3.43071536,5.47301387,0.00378500,0.07340928,0.57148843,3.64637165,0.37288583,2.15237577,0.01281820,0.15030816
-3.42471236,5.53119110,0.00416270,0.07224110,0.56745594,3.65581039,0.37463906,2.19835384,0.01335276,0.15766819
-3.41870935,5.58648570,0.00456390,0.07089557,0.56275258,3.66284470,0.37652219,2.24317412,0.01389340,0.16544623
-3.41270635,5.63840080,0.00498484,0.06939950,0.55747308,3.66758612,0.37855501,2.28624626,0.01443624,0.17360054
-3.40670335,5.68631862,0.00542103,0.06777962,0.55170552,3.67008446,0.38074006,2.32692529,0.01497703,0.18207784
-3.40070035,5.72951899,0.00586735,0.06606201,0.54553008,3.67032665,0.38306286,2.36453060,0.01551125,0.19081388
-3.39469735,5.76720694,0.00631807,0.06427174,0.53901861,3.66824123,0.38549321,2.39836852,0.01603418,0.19973466
-3.38869435,5.79854838,0.00676707,0.06243255,0.53223507,3.66370823,0.38798770,2.42775757,0.01654102,0.20875814
-3.38269135,5.82271209,0.00720792,0.06056673,0.52523671,3.65657395,0.39049307,2.45205525,0.01702700,0.21779664
-3.37668834,5.83891617,0.00763409,0.05869511,0.51807600,3.64666977,0.39295043,2.47068536,0.01748748,0.22675957
-3.37068534,5.84647640,0.00803913,0.05683709,0.51080304,3.63383385,0.39530001,2.48316443,0.01791811,0.23555664
-3.36468234,5.84485408,0.00841683,0.05501075,0.50346841,3.61793443,0.39748616,2.48912599,0.01831488,0.24410126
-3.35867934,5.83370062,0.00876145,0.05323307,0.49612616,3.59889332,0.39946223,2.48834158,0.01867427,0.25231399
-3.35267634,5.81289625,0.00906786,0.05152008,0.48883681,3.57670793,0.40119512,2.48073721,0.01899331,0.26012592
-3.34667334,5.78258050,0.00933171,0.04988700,0.48167003,3.55147044,0.40266916,2.46640450,0.01926965,0.26748172
-3.34067034,5.74317243,0.00954956,0.04834840,0.47470689,3.52338271,0.40388900,2.44560579,0.01950158,0.27434229
-3.33466733,5.69537895,0.00971899,0.04691820,0.46804146,3.49276577,0.40488133,2.41877273,0.01968810,0.28068672
-3.32866433,5.64019030,0.00983866,0.04560970,0.46178154,3.46006280,0.40569530,2.38649836,0.01982888,0.28651360
-3.32266133,5.57886234,0.00990833,0.04443544,0.45604845,3.42583535,0.40640150,2.34952279,0.01992426,0.29184139
-3.31665833,5.51288590,0.00992886,0.04340704,0.45097581,3.39075228,0.40708956,2.30871305,0.01997520,0.29670800
-3.31065533,5.44394440,0.00990211,0.04253498,0.44670730,3.35557184,0.40786438,2.26503797,0.01998326,0.30116942
-3.30465233,5.37386117,0.00983094,0.04182821,0.44339335,3.32111751,0.40884128,2.21953904,0.01995050,0.30529764
-3.29864932,5.30453901,0.00971900,0.04129388,0.44118705,3.28824858,0.41014018,2.17329851,0.01987945,0.30917766
-3.29264632,5.23789442,0.00957062,0.04093697,0.44023928,3.25782677,0.41187915,2.12740629,0.01977304,0.31290409
-3.28664332,5.17578976,0.00939063,0.04075991,0.44069330,3.23068077,0.41416774,2.08292676,0.01963451,0.31657720
-3.28064032,5.11996644,0.00918422,0.04076229,0.44267915,3.20757019,0.41710037,2.04086723,0.01946736,0.32029878
-3.27463732,5.07198224,0.00895668,0.04094062,0.44630796,3.18915107,0.42075024,2.00214920,0.01927529,0.32416799
-3.26863432,5.03315592,0.00871330,0.04128817,0.45166662,3.17594471,0.42516398,1.96758356,0.01906215,0.32827734
-3.26263132,5.00452147,0.00845916,0.04179490,0.45881293,3.16831152,0.43035758,1.93785081,0.01883189,0.33270902
-3.25662831,4.98679439,0.00819901,0.04244753,0.46777157,3.16643131,0.43631359,1.91348679,0.01858852,0.33753180
-3.25062531,4.98035109,0.00793711,0.04322974,0.47853107,3.17029133,0.44297997,1.89487442,0.01833611,0.34279847
-3.24462231,4.98522244,0.00767718,0.04412246,0.49104193,3.17968240,0.45027062,1.88224142,0.01807874,0.34854406
-3.23861931,5.00110122,0.00742230,0.04510435,0.50521595,3.19420374,0.45806755,1.87566375,0.01782048,0.35478477
-3.23261631,5.02736281,0.00717490,0.04615226,0.52092688,3.21327592,0.46622468,1.87507422,0.01756541,0.36151769
-3.22661331,5.06309750,0.00693674,0.04724195,0.53801231,3.23616150,0.47457297,1.88027554,0.01731756,0.36872116
-3.22061031,5.10715252,0.00670894,0.04834871,0.55627666,3.26199195,0.48292677,1.89095664,0.01708093,0.37635572
-3.21460730,5.15818104,0.00649203,0.04944811,0.57549525,3.28979956,0.49109087,1.90671143,0.01685948,0.38436567
-3.20860430,5.21469558,0.00628600,0.05051669,0.59541911,3.31855252,0.49886811,1.92705860,0.01665706,0.39268088
-3.20260130,5.27512270,0.00609041,0.05153267,0.61578043,3.34719136,0.50606687,1.95146150,0.01647743,0.40121891
-3.19659830,5.33785636,0.00590446,0.05247652,0.63629841,3.37466482,0.51250840,1.97934699,0.01632419,0.40988722
-3.19059530,5.40130727,0.00572711,0.05333150,0.65668518,3.39996337,0.51803329,2.01012253,0.01620074,0.41858545
-3.18459230,5.46394624,0.00555713,0.05408402,0.67665174,3.42214900,0.52250705,2.04319077,0.01611024,0.42720763
-3.17858929,5.52433997,0.00539325,0.05472391,0.69591364,3.44037985,0.52582433,2.07796123,0.01605552,0.43564418
-3.17258629,5.58117830,0.00523421,0.05524447,0.71419629,3.45392898,0.52791179,2.11385915,0.01603900,0.44378391
-3.16658329,5.63329280,0.00507885,0.05564244,0.73123974,3.46219690,0.52872948,2.15033132,0.01606268,0.45151580
-3.16058029,5.67966690,0.00492613,0.05591772,0.74680303,3.46471777,0.52827069,2.18684950,0.01612799,0.45873069
-3.15457729,5.71943869,0.00477524,0.05607310,0.76066785,3.46115986,0.52656049,2.22291175,0.01623575,0.46532291
-3.14857429,5.75189754,0.00462559,0.05611370,0.77264173,3.45132090,0.52365302,2.25804251,0.01638612,0.47119186
-3.14257129,5.77647646,0.00447684,0.05604648,0.78256069,3.43511953,0.51962786,2.29179186,0.01657851,0.47624368
-3.13656828,5.79274174,0.00432894,0.05587959,0.79029134,3.41258389,0.51458557,2.32373487,0.01681157,0.48039291
-3.13056528,5.80038180,0.00418207,0.05562178,0.79573261,3.38383879,0.50864301,2.35347151,0.01708313,0.48356426
-3.12456228,5.79919673,0.00403668,0.05528181,0.79881697,3.34909255,0.50192833,2.38062754,0.01739023,0.48569443
-3.11855928,5.78908980,0.00389347,0.05486785,0.79951133,3.30862469,0.49457621,2.40485682,0.01772914,0.48673394
-3.11255628,5.77006168,0.00375334,0.05438708,0.79781743,3.26277513,0.48672341,2.42584489,0.01809538,0.48664888
-3.10655328,5.74220775,0.00361739,0.05384528,0.79377185,3.21193572,0.47850483,2.44331389,0.01848380,0.48542256
-3.10055028,5.70571830,0.00348691,0.05324666,0.78744553,3.15654407,0.47005024,2.45702837,0.01888868,0.48305685
-3.09454727,5.66088101,0.00336331,0.05259371,0.77894267,3.09707969,0.46148167,2.46680160,0.01930383,0.47957313
-3.08854427,5.60808479,0.00324811,0.05188727,0.76839908,3.03406210,0.45291154,2.47250172,0.01972275,0.47501278
-3.08254127,5.54782355,0.00314293,0.05112665,0.75597984,2.96805022,0.44444140,2.47405713,0.02013874,0.46943701
-3.07653827,5.48069882,0.00304940,0.05030994,0.74187623,2.89964223,0.43616124,2.47146055,0.02054510,0.46292602
-3.07053527,5.40741967,0.00296918,0.04943435,0.72630195,2.82947508,0.42814923,2.46477108,0.02093525,0.45557748
-3.06453227,5.32879876,0.00290390,0.04849658,0.70948866,2.75822278,0.42047184,2.45411395,0.02130294,0.44750420
-3.05852926,5.24574382,0.00285509,0.04749335,0.69168082,2.68659258,0.41318409,2.43967766,0.02164241,0.43883118
-3.05252626,5.15924385,0.00282417,0.04642176,0.67313009,2.61531858,0.40632995,2.42170853,0.02194849,0.42969209
-3.04652326,5.07035010,0.00281240,0.04527979,0.65408931,2.54515239,0.39994274,2.40050275,0.02221681,0.42022517
-3.04052026,4.98015230,0.00282080,0.04406665,0.63480629,2.47685054,0.39404547,2.37639631,0.02244386,0.41056905
-3.03451726,4.88975084,0.00285011,0.04278304,0.61551770,2.41115920,0.38865121,2.34975349,0.02262712,0.40085828
-3.02851426,4.80022639,0.00290078,0.04143148,0.59644318,2.34879635,0.38376325,2.32095435,0.02276515,0.39121911
-3.02251126,4.71260831,0.00297287,0.04001632,0.57778006,2.29043239,0.37937549,2.29038225,0.02285758,0.38176552
-3.01650825,4.62784379,0.00306603,0.03854384,0.55969877,2.23667006,0.37547263,2.25841198,0.02290519,0.37259586
-3.01050525,4.54676942,0.00317951,0.03702218,0.54233927,2.18802472,0.37203071,2.22539932,0.02290989,0.36379007
-3.00450225,4.47008692,0.00331209,0.03546115,0.52580857,2.14490630,0.36901767,2.19167266,0.02287467,0.35540778
-2.99849925,4.39834453,0.00346210,0.03387203,0.51017961,2.10760384,0.36639428,2.15752717,0.02280360,0.34748737
-2.99249625,4.33192532,0.00362743,0.03226726,0.49549130,2.07627389,0.36411528,2.12322176,0.02270168,0.34004585
-2.98649325,4.27104295,0.00380557,0.03066011,0.48174998,2.05093338,0.36213088,2.08897901,0.02257483,0.33307978
-2.98049025,4.21574540,0.00399365,0.02906433,0.46893205,2.03145775,0.36038855,2.05498778,0.02242972,0.32656700
-2.97448724,4.16592619,0.00418849,0.02749375,0.45698769,2.01758444,0.35883504,2.02140825,0.02227368,0.32046912
-2.96848424,4.12134249,0.00438672,0.02596196,0.44584546,2.00892192,0.35741860,1.98837887,0.02211457,0.31473461
-2.96248124,4.08163883,0.00458485,0.02448193,0.43541760,2.00496367,0.35609123,1.95602444,0.02196060,0.30930235
-2.95647824,4.04637496,0.00477939,0.02306575,0.42560559,2.00510665,0.35481099,1.92446469,0.02182022,0.30410533
-2.95047524,4.01505598,0.00496696,0.02172436,0.41630597,2.00867317,0.35354395,1.89382246,0.02170191,0.29907446
-2.94447224,3.98716276,0.00514441,0.02046734,0.40741582,2.01493512,0.35226603,1.86423077,0.02161404,0.29414223
-2.93846923,3.96218091,0.00530895,0.01930274,0.39883787,2.02313919,0.35096424,1.83583819,0.02156470,0.28924593
-2.93246623,3.93962636,0.00545828,0.01823703,0.39048492,2.03253185,0.34963743,1.80881188,0.02156146,0.28433052
-2.92646323,3.91906614,0.00559064,0.01727498,0.38228333,2.04238278,0.34829647,1.78333804,0.02161126,0.27935082
-2.92046023,3.90013316,0.00570493,0.01641971,0.37417554,2.05200555,0.34696369,1.75961962,0.02172012,0.27427305
-2.91445723,3.88253451,0.00580079,0.01567267,0.36612151,2.06077472,0.34567165,1.73787143,0.02189304,0.26907569
-2.90845423,3.86605284,0.00587860,0.01503375,0.35809900,2.06813859,0.34446137,1.71831294,0.02213376,0.26374960
-2.90245123,3.85054140,0.00593953,0.01450130,0.35010289,2.07362728,0.34337990,1.70115919,0.02244458,0.25829752
-2.89644822,3.83591342,0.00598547,0.01407233,0.34214348,2.07685616,0.34247751,1.68661066,0.02282623,0.25273298
-2.89044522,3.82212702,0.00601905,0.01374251,0.33424404,2.07752472,0.34180459,1.67484259,0.02327773,0.24707878
-2.88444222,3.80916729,0.00604352,0.01350643,0.32643774,2.07541170,0.34140841,1.66599482,0.02379628,0.24136501
-2.87843922,3.79702701,0.00606263,0.01335761,0.31876423,2.07036709,0.34132988,1.66016266,0.02437719,0.23562704
-2.87243622,3.78568793,0.00608056,0.01328876,0.31126604,2.06230207,0.34160065,1.65738968,0.02501391,0.22990325
-2.86643322,3.77510425,0.00610173,0.01329182,0.30398503,2.05117782,0.34224043,1.65766288,0.02569807,0.22423294
-2.86043022,3.76518949,0.00613063,0.01335820,0.29695912,2.03699439,0.34325500,1.66091069,0.02641954,0.21865436
-2.85442721,3.75580820,0.00617168,0.01347885,0.29021951,2.01978049,0.34463472,1.66700385,0.02716666,0.21320299
-2.84842421,3.74677291,0.00622905,0.01364446,0.28378836,1.99958503,0.34635381,1.67575935,0.02792645,0.20791023
-2.84242121,3.73784663,0.00630645,0.01384559,0.27767734,1.97647091,0.34837039,1.68694698,0.02868487,0.20280234
-2.83641821,3.72875081,0.00640703,0.01407283,0.27188669,1.95051160,0.35062721,1.70029817,0.02942716,0.19789992
-2.83041521,3.71917787,0.00653319,0.01431693,0.26640522,1.92179028,0.35305313,1.71551641,0.03013823,0.19321768
-2.82441221,3.70880746,0.00668648,0.01456894,0.26121084,1.89040160,0.35556517,1.73228873,0.03080306,0.18876456
-2.81840920,3.69732498,0.00686750,0.01482038,0.25627184,1.85645544,0.35807112,1.75029726,0.03140707,0.18454426
-2.81240620,3.68444111,0.00707587,0.01506333,0.25154856,1.82008223,0.36047251,1.76923037,0.03193656,0.18055584
-2.80640320,3.66991060,0.00731016,0.01529055,0.24699555,1.78143894,0.36266785,1.78879246,0.03237909,0.17679465
-2.80040020,3.65354915,0.00756797,0.01549560,0.24256387,1.74071521,0.36455600,1.80871204,0.03272387,0.17325320
-2.79439720,3.63524698,0.00784591,0.01567293,0.23820362,1.69813853,0.36603948,1.82874766,0.03296202,0.16992214
-2.78839420,3.61497840,0.00813978,0.01581793,0.23386632,1.65397825,0.36702763,1.84869138,0.03308687,0.16679118
-2.78239120,3.59280655,0.00844464,0.01592699,0.22950719,1.60854757,0.36743961,1.86836988,0.03309419,0.16384986
-2.77638819,3.56888346,0.00875502,0.01599755,0.22508722,1.56220334,0.36720690,1.88764326,0.03298227,0.16108828
-2.77038519,3.54344536,0.00906508,0.01602810,0.22057484,1.51534360,0.36627553,1.90640203,0.03275204,0.15849755
-2.76438219,3.51680406,0.00936884,0.01601817,0.21594732,1.46840281,0.36460778,1.92456256,0.03240704,0.15607024
-2.75837919,3.48933502,0.00966040,0.01596833,0.21119169,1.42184513,0.36218334,1.94206168,0.03195337,0.15380053
-2.75237619,3.46146334,0.00993415,0.01588014,0.20630530,1.37615625,0.35900008,1.95885103,0.03139957,0.15168434
-2.74637319,3.43364871,0.01018501,0.01575605,0.20129605,1.33183406,0.35507427,1.97489157,0.03075645,0.14971931
-2.74037019,3.40637035,0.01040861,0.01559940,0.19618221,1.28937902,0.35044026,1.99014902,0.03003682,0.14790476
-2.73436718,3.38011320,0.01060145,0.01541425,0.19099198,1.24928459,0.34514980,2.00459042,0.02925524,0.14624151
-2.72836418,3.35535593,0.01076105,0.01520534,0.18576280,1.21202839,0.33927089,2.01818213,0.02842774,0.14473183
-2.72236118,3.33256147,0.01088601,0.01497790,0.18054047,1.17806438,0.33288623,2.03088953,0.02757143,0.14337933
-2.71635818,3.31217030,0.01097608,0.01473755,0.17537805,1.14781643,0.32609136,2.04267815,0.02670417,0.14218885
-2.71035518,3.29459645,0.01103212,0.01449017,0.17033472,1.12167345,0.31899248,2.05351620,0.02584420,0.14116641
-2.70435218,3.28022591,0.01105604,0.01424169,0.16547453,1.09998588,0.31170401,2.06337810,0.02500975,0.14031924
-2.69834917,3.26941685,0.01105069,0.01399799,0.16086500,1.08306359,0.30434602,2.07224854,0.02421866,0.13965572
-2.69234617,3.26250100,0.01101971,0.01376469,0.15657580,1.07117471,0.29704146,2.08012676,0.02348800,0.13918534
-2.68634317,3.25978512,0.01096733,0.01354700,0.15267725,1.06454511,0.28991334,2.08703022,0.02283367,0.13891866
-2.68034017,3.26155194,0.01089817,0.01334958,0.14923886,1.06335799,0.28308195,2.09299747,0.02227013,0.13886714
-2.67433717,3.26805953,0.01081702,0.01317639,0.14632784,1.06775333,0.27666214,2.09808967,0.02181002,0.13904291
-2.66833417,3.27953857,0.01072859,0.01303057,0.14400750,1.07782650,0.27076071,2.10239034,0.02146388,0.13945842
-2.66233117,3.29618696,0.01063735,0.01291433,0.14233571,1.09362609,0.26547419,2.10600331,0.02123993,0.14012592
-2.65632816,3.31816164,0.01054731,0.01282888,0.14136334,1.11515043,0.26088673,2.10904872,0.02114387,0.14105685
-2.65032516,3.34556772,0.01046188,0.01277441,0.14113270,1.14234300,0.25706859,2.11165717,0.02117874,0.14226110
-2.64432216,3.37844524,0.01038381,0.01275006,0.14167612,1.17508679,0.25407498,2.11396234,0.02134485,0.14374613
-2.63831916,3.41675439,0.01031510,0.01275396,0.14301461,1.21319783,0.25194545,2.11609244,0.02163977,0.14551605
-2.63231616,3.46036010,0.01025705,0.01278329,0.14515665,1.25641844,0.25070391,2.11816096,0.02205837,0.14757066
-2.62631316,3.50901711,0.01021031,0.01283440,0.14809735,1.30441076,0.25035921,2.12025752,0.02259298,0.14990458
-2.62031016,3.56235703,0.01017502,0.01290295,0.15181778,1.35675115,0.25090635,2.12243920,0.02323353,0.15250635
-2.61430715,3.61987845,0.01015098,0.01298406,0.15628480,1.41292629,0.25232831,2.12472334,0.02396787,0.15535786
-2.60830415,3.68094177,0.01013784,0.01307252,0.16145122,1.47233168,0.25459848,2.12708223,0.02478200,0.15843387
-2.60230115,3.74476960,0.01013539,0.01316300,0.16725653,1.53427313,0.25768355,2.12944031,0.02566050,0.16170189
-2.59629815,3.81045388,0.01014377,0.01325026,0.17362808,1.59797189,0.26154692,2.13167450,0.02658690,0.16512238
-2.59029515,3.87697030,0.01016378,0.01332937,0.18048281,1.66257382,0.26615235,2.13361762,0.02754414,0.16864934
-2.58429215,3.94320021,0.01019711,0.01339597,0.18772954,1.72716269,0.27146787,2.13506540,0.02851502,0.17223121
-2.57828914,4.00795977,0.01024657,0.01344640,0.19527164,1.79077769,0.27746969,2.13578669,0.02948268,0.17581227
-2.57228614,4.07003581,0.01031629,0.01347796,0.20301022,1.85243474,0.28414598,2.13553665,0.03043111,0.17933428
-2.56628314,4.12822699,0.01041183,0.01348898,0.21084745,1.91115112,0.29150026,2.13407250,0.03134558,0.18273846
-2.56028014,4.18138884,0.01054033,0.01347901,0.21869023,1.96597249,0.29955439,2.13117087,0.03221316,0.18596768
-2.55427714,4.22848059,0.01071045,0.01344883,0.22645376,2.01600135,0.30835068,2.12664602,0.03302308,0.18896872
-2.54827414,4.26861144,0.01093233,0.01340052,0.23406496,2.06042556,0.31795311,2.12036789,0.03376714,0.19169463
-2.54227114,4.30108386,0.01121746,0.01333740,0.24146556,2.09854580,0.32844749,2.11227869,0.03444003,0.19410682
-2.53626813,4.32543130,0.01157845,0.01326399,0.24861467,2.12980031,0.33994032,2.10240716,0.03503956,0.19617701
-2.53026513,4.34144796,0.01202869,0.01318587,0.25549065,2.15378577,0.35255621,2.09087909,0.03556684,0.19788874
-2.52426213,4.34920826,0.01258204,0.01310951,0.26209208,2.17027291,0.36643403,2.07792349,0.03602632,0.19923843
-2.51825913,4.34907445,0.01325233,0.01304209,0.26843783,2.17921595,0.38172146,2.06387332,0.03642578,0.20023577
-2.51225613,4.34169098,0.01405288,0.01299120,0.27456599,2.18075503,0.39856832,2.04916044,0.03677613,0.20090360
-2.50625313,4.32796515,0.01499595,0.01296462,0.28053183,2.17521128,0.41711863,2.03430455,0.03709115,0.20127695
-2.50025013,4.30903410,0.01609219,0.01296999,0.28640468,2.16307437,0.43750177,2.01989608,0.03738708,0.20140158
-2.49424712,4.28621928,0.01735004,0.01301450,0.29226379,2.14498309,0.45982294,2.00657375,0.03768211,0.20133174
-2.48824412,4.26096993,0.01877520,0.01310461,0.29819354,2.12169961,0.48415345,1.99499733,0.03799574,0.20112751
-2.48224112,4.23479807,0.02037009,0.01324572,0.30427795,2.09407854,0.51052113,1.98581699,0.03834806,0.20085164
-2.47623812,4.20920800,0.02213338,0.01344193,0.31059491,2.06303231,0.53890150,1.97964049,0.03875899,0.20056622
-2.47023512,4.18562384,0.02405962,0.01369577,0.31721036,2.02949459,0.56921014,1.97699991,0.03924738,0.20032914
-2.46423212,4.16531868,0.02613895,0.01400803,0.32417272,1.99438339,0.60129674,1.97831955,0.03983022,0.20019075
-2.45822911,4.14934924,0.02835701,0.01437764,0.33150791,1.95856592,0.63494140,1.98388693,0.04052182,0.20019072
-2.45222611,4.13849959,0.03069483,0.01480158,0.33921516,1.92282692,0.66985346,1.99382841,0.04133299,0.20035545
-2.44622311,4.13323705,0.03312908,0.01527493,0.34726406,1.88784197,0.70567327,2.00809089,0.04227043,0.20069597
-2.44022011,4.13368297,0.03563231,0.01579089,0.35559276,1.85415727,0.74197701,2.02643108,0.04333619,0.20120666
-2.43421711,4.13960023,0.03817344,0.01634102,0.36410782,1.82217669,0.77828461,2.04841280,0.04452729,0.20186482
-2.42821411,4.15039824,0.04071841,0.01691544,0.37268542,1.79215673,0.81407070,2.07341313,0.04583556,0.20263101
-2.42221111,4.16515573,0.04323088,0.01750311,0.38117422,1.76420948,0.84877821,2.10063717,0.04724765,0.20345035
-2.41620810,4.18266002,0.04567316,0.01809227,0.38939956,1.73831312,0.88183421,2.12914096,0.04874531,0.20425456
-2.41020510,4.20146119,0.04800720,0.01867077,0.39716899,1.71432926,0.91266749,2.15786183,0.05030585,0.20496473
-2.40420210,4.21993829,0.05019553,0.01922657,0.40427882,1.69202597,0.94072700,2.18565461,0.05190279,0.20549472
-2.39819910,4.23637415,0.05220243,0.01974815,0.41052134,1.67110486,0.96550054,2.21133228,0.05350670,0.20575485
-2.39219610,4.24903527,0.05399487,0.02022496,0.41569258,1.65123083,0.98653269,2.23370907,0.05508619,0.20565592
-2.38619310,4.25625236,0.05554350,0.02064786,0.41960000,1.63206248,1.00344133,2.25164407,0.05660901,0.20511316
-2.38019010,4.25649783,0.05682356,0.02100944,0.42206999,1.61328151,1.01593181,2.26408329,0.05804316,0.20405010
-2.37418709,4.24845612,0.05781558,0.02130434,0.42295469,1.59461949,1.02380813,2.27009825,0.05935806,0.20240197
-2.36818409,4.23108358,0.05850595,0.02152943,0.42213788,1.57588056,1.02698059,2.26891939,0.06052563,0.20011862
-2.36218109,4.20365520,0.05888728,0.02168402,0.41953975,1.55695879,1.02546948,2.25996278,0.06152130,0.19716681
-2.35617809,4.16579603,0.05895863,0.02176975,0.41512023,1.53784955,1.01940457,2.24284917,0.06232486,0.19353172
-2.35017509,4.11749613,0.05872539,0.02179065,0.40888086,1.51865432,1.00902051,2.21741451,0.06292115,0.18921764
-2.34417209,4.05910890,0.05819907,0.02175283,0.40086510,1.49957887,0.99464808,2.18371193,0.06330049,0.18424789
-2.33816908,3.99133308,0.05739681,0.02166433,0.39115714,1.48092519,0.97670203,2.14200511,0.06345899,0.17866393
-2.33216608,3.91518012,0.05634080,0.02153465,0.37987921,1.46307774,0.95566569,2.09275384,0.06339850,0.17252376
-2.32616308,3.83192869,0.05505742,0.02137445,0.36718770,1.44648493,0.93207334,2.03659264,0.06312643,0.16589971
-2.32016008,3.74306911,0.05357639,0.02119498,0.35326811,1.43163696,0.90649098,1.97430363,0.06265530,0.15887576
-2.31415708,3.65024063,0.05192975,0.02100767,0.33832918,1.41904139,0.87949643,1.90678520,0.06200218,0.15154450
-2.30815408,3.55516488,0.05015089,0.02082363,0.32259643,1.40919765,0.85165955,1.83501803,0.06118785,0.14400385
-2.30215108,3.45957852,0.04827349,0.02065316,0.30630541,1.40257192,0.82352363,1.76002998,0.06023602,0.13635386
-2.29614807,3.36516849,0.04633056,0.02050536,0.28969481,1.39957363,0.79558848,1.68286162,0.05917233,0.12869346
-2.29014507,3.27351247,0.04435357,0.02038777,0.27299993,1.40053477,0.76829604,1.60453362,0.05802341,0.12111757
-2.28414207,3.18602702,0.04237168,0.02030608,0.25644644,1.40569288,0.74201910,1.52601745,0.05681597,0.11371445
-2.27813907,3.10392546,0.04041105,0.02026394,0.24024494,1.41517848,0.71705333,1.44821020,0.05557591,0.10656357
-2.27213607,3.02818656,0.03849441,0.02026290,0.22458615,1.42900757,0.69361297,1.37191442,0.05432752,0.09973386
-2.26613307,2.95953511,0.03664070,0.02030242,0.20963719,1.44707915,0.67183018,1.29782337,0.05309289,0.09328254
-2.26013007,2.89843420,0.03486495,0.02037997,0.19553875,1.46917809,0.65175785,1.22651173,0.05189136,0.08725451
-2.25412706,2.84508906,0.03317824,0.02049126,0.18240336,1.49498278,0.63337560,1.15843180,0.05073919,0.08168217
-2.24812406,2.79946132,0.03158786,0.02063051,0.17031458,1.52407733,0.61659860,1.09391469,0.04964936,0.07658573
-2.24212106,2.76129251,0.03009761,0.02079087,0.15932732,1.55596745,0.60128849,1.03317597,0.04863156,0.07197400
-2.23611806,2.73013497,0.02870812,0.02096476,0.14946890,1.59009936,0.58726596,0.97632511,0.04769226,0.06784542
-2.23011506,2.70538833,0.02741737,0.02114438,0.14074097,1.62588077,0.57432425,0.92337766,0.04683492,0.06418947
-2.22411206,2.68633949,0.02622114,0.02132217,0.13312209,1.66270294,0.56224277,0.87426959,0.04606037,0.06098813
-2.21810905,2.67220410,0.02511356,0.02149124,0.12657080,1.69996282,0.55080051,0.82887257,0.04536714,0.05821762
-2.21210605,2.66216758,0.02408764,0.02164579,0.12102904,1.73708449,0.53978825,0.78700964,0.04475194,0.05584998
-2.20610305,2.65542380,0.02313571,0.02178157,0.11642586,1.77353889,0.52901946,0.74847025,0.04421009,0.05385477
-2.20010005,2.65121021,0.02224991,0.02189614,0.11268110,1.80886120,0.51833919,0.71302427,0.04373596,0.05220056
-2.19409705,2.64883784,0.02142256,0.02198918,0.10970905,1.84266536,0.50763090,0.68043427,0.04332343,0.05085631
-2.18809405,2.64771573,0.02064644,0.02206269,0.10742192,1.87465516,0.49682097,0.65046591,0.04296622,0.04979255
-2.18209105,2.64736901,0.01991504,0.02212109,0.10573297,1.90463193,0.48588089,0.62289608,0.04265824,0.04898238
-2.17608804,2.64745078,0.01922269,0.02217124,0.10455929,1.93249863,0.47482729,0.59751888,0.04239383,0.04840221
-2.17008504,2.64774777,0.01856466,0.02222247,0.10382408,1.95826045,0.46371996,0.57414950,0.04216796,0.04803229
-2.16408204,2.64818045,0.01793711,0.02228638,0.10345849,1.98202244,0.45265809,0.55262609,0.04197634,0.04785699
-2.15807904,2.64879817,0.01733709,0.02237672,0.10340293,2.00398420,0.44177525,0.53281008,0.04181548,0.04786498
-2.15207604,2.64977024,0.01676246,0.02250914,0.10360781,2.02443243,0.43123321,0.51458512,0.04168269,0.04804913
-2.14607304,2.65137385,0.01621169,0.02270086,0.10403391,2.04373164,0.42121522,0.49785515,0.04157609,0.04840626
-2.14007004,2.65397965,0.01568383,0.02297031,0.10465224,2.06231348,0.41191893,0.48254172,0.04149447,0.04893689
-2.13406703,2.65803598,0.01517827,0.02333680,0.10544351,2.08066531,0.40354932,0.46858114,0.04143721,0.04964470
-2.12806403,2.66405224,0.01469469,0.02381999,0.10639733,2.09931819,0.39631190,0.45592156,0.04140423,0.05053607
-2.12206103,2.67258218,0.01423286,0.02443949,0.10751119,2.11883463,0.39040634,0.44452022,0.04139576,0.05161950
-2.11605803,2.68420731,0.01379263,0.02521429,0.10878920,2.13979631,0.38602065,0.43434102,0.04141229,0.05290500
-2.11005503,2.69952070,0.01337378,0.02616230,0.11024083,2.16279177,0.38332603,0.42535253,0.04145444,0.05440345
-2.10405203,2.71911129,0.01297601,0.02729972,0.11187958,2.18840415,0.38247233,0.41752632,0.04152282,0.05612597
-2.09804902,2.74354851,0.01259889,0.02864051,0.11372174,2.21719885,0.38358408,0.41083574,0.04161788,0.05808330
-2.09204602,2.77336726,0.01224187,0.03019583,0.11578517,2.24971109,0.38675712,0.40525489,0.04173990,0.06028515
-2.08604302,2.80905302,0.01190426,0.03197344,0.11808830,2.28643326,0.39205570,0.40075784,0.04188878,0.06273960
-2.08004002,2.85102707,0.01158529,0.03397723,0.12064919,2.32780216,0.39950995,0.39731789,0.04206402,0.06545251
