energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.37668834,4.87293136,0.00386512,0.05676379,0.56669924,4.02274203,0.22847231,1.16692126,0.00569936,0.14299878
-3.37068534,4.94150447,0.00365740,0.05796195,0.57440067,4.07000934,0.22713090,1.19154483,0.00617126,0.14594785
-3.36468234,5.00852911,0.00345212,0.05900219,0.58166965,4.11316740,0.22526927,1.21836775,0.00668199,0.14913276
-3.35867934,5.07376295,0.00325079,0.05988083,0.58842218,4.15178710,0.22290958,1.24753116,0.00722943,0.15256888
-3.35267634,5.13690898,0.00305499,0.06059649,0.59456832,4.18544459,0.22008201,1.27911769,0.00781043,0.15626509
-3.34667334,5.19761358,0.00286626,0.06114986,0.60001508,4.21373236,0.21682393,1.31314024,0.00842075,0.16022231
-3.34067034,5.25546564,0.00268609,0.06154353,0.60466930,4.23626930,0.21317895,1.34953286,0.00905504,0.16443227
-3.33466733,5.30999715,0.00251585,0.06178166,0.60844033,4.25270958,0.20919563,1.38814405,0.00970684,0.16887651
-3.32866433,5.36068601,0.00235680,0.06186973,0.61124259,4.26275024,0.20492616,1.42873333,0.01036867,0.17352585
-3.32266133,5.40696174,0.00220999,0.06181421,0.61299785,4.26613771,0.20042497,1.47097129,0.01103212,0.17834024
-3.31665833,5.44821467,0.00207628,0.06162231,0.61363726,4.26267350,0.19574733,1.51444369,0.01168804,0.18326922
-3.31065533,5.48380905,0.00195635,0.06130177,0.61310324,4.25221937,0.19094810,1.55865962,0.01232669,0.18825284
-3.30465233,5.51310049,0.00185064,0.06086066,0.61135113,4.23470236,0.18608061,1.60306373,0.01293805,0.19322329
-3.29864932,5.53545749,0.00175940,0.06030728,0.60835070,4.21011990,0.18119577,1.64705211,0.01351208,0.19810688
-3.29264632,5.55028663,0.00168270,0.05965018,0.60408751,4.17854519,0.17634145,1.68999147,0.01403898,0.20282665
-3.28664332,5.55706070,0.00162046,0.05889816,0.59856421,4.14013270,0.17156210,1.73124064,0.01450958,0.20730518
-3.28064032,5.55534835,0.00157247,0.05806039,0.59180155,4.09512377,0.16689861,1.77017365,0.01491559,0.21146775
-3.27463732,5.54484395,0.00153843,0.05714658,0.58383936,4.04385176,0.16238851,1.80620313,0.01524991,0.21524543
-3.26863432,5.52539557,0.00151799,0.05616713,0.57473710,3.98674624,0.15806623,1.83880289,0.01550688,0.21857815
-3.26263132,5.49702947,0.00151078,0.05513328,0.56457419,3.92433551,0.15396358,1.86752862,0.01568251,0.22141748
-3.25662831,5.45996896,0.00151643,0.05405732,0.55344975,3.85724680,0.15011026,1.89203538,0.01577464,0.22372890
-3.25062531,5.41464609,0.00153458,0.05295263,0.54148193,3.78620330,0.14653437,1.91209106,0.01578300,0.22549360
-3.24462231,5.36170474,0.00156492,0.05183369,0.52880656,3.71201756,0.14326280,1.92758495,0.01570926,0.22670949
-3.23861931,5.30199406,0.00160716,0.05071604,0.51557508,3.63558074,0.14032154,1.93853101,0.01555699,0.22739153
-3.23261631,5.23655208,0.00166105,0.04961608,0.50195184,3.55784751,0.13773572,1.94506555,0.01533150,0.22757115
-3.22661331,5.16657950,0.00172633,0.04855077,0.48811075,3.47981681,0.13552940,1.94743953,0.01503970,0.22729505
-3.22061031,5.09340472,0.00180271,0.04753729,0.47423128,3.40250874,0.13372515,1.94600583,0.01468985,0.22662317
-3.21460730,5.01844141,0.00188987,0.04659250,0.46049401,3.32693834,0.13234331,1.94120250,0.01429127,0.22562606
-3.20860430,4.94314068,0.00198737,0.04573245,0.44707588,3.25408733,0.13140106,1.93353259,0.01385402,0.22438180
-3.20260130,4.86894019,0.00209467,0.04497177,0.43414527,3.18487482,0.13091127,1.92354215,0.01338861,0.22297266
-3.19659830,4.79721290,0.00221102,0.04432309,0.42185725,3.12012861,0.13088122,1.91179741,0.01290565,0.22148147
-3.19059530,4.72921801,0.00233550,0.04379647,0.41034906,3.06055823,0.13131135,1.89886249,0.01241556,0.21998824
-3.18459230,4.66605679,0.00246696,0.04339892,0.39973615,3.00673131,0.13219401,1.88527895,0.01192826,0.21856686
-3.17858929,4.60863567,0.00260399,0.04313397,0.39010899,2.95905445,0.13351233,1.87154806,0.01145296,0.21728224
-3.17258629,4.55763825,0.00274494,0.04300141,0.38153070,2.91775967,0.13523944,1.85811678,0.01099796,0.21618803
-3.16658329,4.51350788,0.00288795,0.04299715,0.37403575,2.88289726,0.13733795,1.84536790,0.01057051,0.21532485
-3.16058029,4.47644129,0.00303093,0.04311327,0.36762974,2.85433549,0.13975986,1.83361455,0.01017672,0.21471935
-3.15457729,4.44639348,0.00317164,0.04333821,0.36229024,2.83176720,0.14244689,1.82309916,0.00982155,0.21438382
-3.14857429,4.42309312,0.00330772,0.04365712,0.35796873,2.81472317,0.14533140,1.81399630,0.00950882,0.21431663
-3.14257129,4.40606755,0.00343676,0.04405242,0.35459347,2.80259158,0.14833766,1.80641896,0.00924124,0.21450325
-3.13656828,4.39467537,0.00355638,0.04450441,0.35207320,2.79464264,0.15138367,1.80042737,0.00902059,0.21491776
-3.13056528,4.38814485,0.00366433,0.04499204,0.35030146,2.79005726,0.15438334,1.79603944,0.00884775,0.21552492
-3.12456228,4.38561570,0.00375850,0.04549370,0.34916130,2.78795849,0.15724900,1.79324190,0.00872289,0.21628240
-3.11855928,4.38618191,0.00383709,0.04598808,0.34853020,2.78744413,0.15989411,1.79200110,0.00864561,0.21714330
-3.11255628,4.38893334,0.00389859,0.04645499,0.34828495,2.78761919,0.16223606,1.79227279,0.00861504,0.21805863
-3.10655328,4.39299407,0.00394190,0.04687610,0.34830620,2.78762665,0.16419891,1.79401002,0.00862999,0.21897968
-3.10055028,4.39755562,0.00396636,0.04723563,0.34848262,2.78667540,0.16571608,1.79716889,0.00868904,0.21986019
-3.09454727,4.40190386,0.00397176,0.04752092,0.34871432,2.78406408,0.16673255,1.80171184,0.00879060,0.22065825
-3.08854427,4.40543876,0.00395838,0.04772277,0.34891556,2.77920011,0.16720684,1.80760847,0.00893299,0.22133775
-3.08254127,4.40768655,0.00392695,0.04783576,0.34901659,2.77161330,0.16711242,1.81483425,0.00911441,0.22186945
-3.07653827,4.40830455,0.00387865,0.04785826,0.34896459,2.76096378,0.16643855,1.82336741,0.00933299,0.22223161
-3.07053527,4.40707923,0.00381504,0.04779234,0.34872374,2.74704424,0.16519051,1.83318478,0.00958670,0.22241019
-3.06453227,4.40391836,0.00373804,0.04764355,0.34827445,2.72977689,0.16338934,1.84425699,0.00987340,0.22239868
-3.05852926,4.39883871,0.00364980,0.04742051,0.34761188,2.70920558,0.16107086,1.85654400,0.01019071,0.22219755
-3.05252626,4.39195041,0.00355269,0.04713443,0.34674390,2.68548397,0.15828421,1.86999131,0.01053600,0.22181352
-3.04652326,4.38343957,0.00344918,0.04679851,0.34568854,2.65886054,0.15509000,1.88452760,0.01090637,0.22125851
-3.04052026,4.37355054,0.00334173,0.04642736,0.34447127,2.62966152,0.15155804,1.90006411,0.01129855,0.22054861
-3.03451726,4.36256888,0.00323278,0.04603636,0.34312210,2.59827274,0.14776484,1.91649580,0.01170900,0.21970291
-3.02851426,4.35080614,0.00312463,0.04564102,0.34167275,2.56512131,0.14379098,1.93370461,0.01213381,0.21874242
-3.02251126,4.33858709,0.00301939,0.04525649,0.34015414,2.53065807,0.13971849,1.95156422,0.01256882,0.21768904
-3.01650825,4.32623974,0.00291894,0.04489700,0.33859403,2.49534151,0.13562832,1.96994631,0.01300964,0.21656466
-3.01050525,4.31408809,0.00282487,0.04457551,0.33701527,2.45962371,0.13159800,1.98872742,0.01345175,0.21539043
-3.00450225,4.30244757,0.00273851,0.04430339,0.33543445,2.42393862,0.12769956,2.00779603,0.01389061,0.21418621
-2.99849925,4.29162245,0.00266087,0.04409024,0.33386105,2.38869292,0.12399783,2.02705915,0.01432181,0.21297014
-2.99249625,4.28190462,0.00259268,0.04394374,0.33229722,2.35425934,0.12054907,2.04644758,0.01474114,0.21175844
-2.98649325,4.27357310,0.00253442,0.04386968,0.33073795,2.32097234,0.11740004,2.06591954,0.01514482,0.21056524
-2.98049025,4.26689339,0.00248630,0.04387203,0.32917174,2.28912573,0.11458744,2.08546200,0.01552960,0.20940260
-2.97448724,4.26211605,0.00244836,0.04395301,0.32758164,2.25897198,0.11213777,2.10508957,0.01589290,0.20828059
-2.96848424,4.25947406,0.00242047,0.04411327,0.32594658,2.23072268,0.11006743,2.12484082,0.01623295,0.20720733
-2.96248124,4.25917869,0.00240240,0.04435212,0.32424293,2.20454982,0.10838332,2.14477222,0.01654891,0.20618916
-2.95647824,4.26141378,0.00239382,0.04466766,0.32244618,2.18058740,0.10708346,2.16495005,0.01684094,0.20523072
-2.95047524,4.26632867,0.00239442,0.04505698,0.32053266,2.15893325,0.10615806,2.18544081,0.01711027,0.20433500
-2.94447224,4.27403042,0.00240390,0.04551637,0.31848125,2.13965071,0.10559054,2.20630087,0.01735924,0.20350344
-2.93846923,4.28457567,0.00242199,0.04604140,0.31627501,2.12277010,0.10535880,2.22756609,0.01759127,0.20273595
-2.93246623,4.29796315,0.00244854,0.04662713,0.31390264,2.10829010,0.10543644,2.24924229,0.01781086,0.20203089
-2.92646323,4.31412765,0.00248351,0.04726810,0.31135976,2.09617891,0.10579412,2.27129734,0.01802351,0.20138510
-2.92046023,4.33293612,0.00252698,0.04795851,0.30864996,2.08637553,0.10640078,2.29365558,0.01823559,0.20079392
-2.91445723,4.35418665,0.00257919,0.04869220,0.30578559,2.07879116,0.10722486,2.31619512,0.01845420,0.20025125
-2.90845423,4.37761080,0.00264052,0.04946275,0.30278824,2.07331105,0.10823549,2.33874831,0.01868702,0.19974963
-2.90245123,4.40287956,0.00271150,0.05026347,0.29968887,2.06979674,0.10940345,2.36110569,0.01894204,0.19928043
-2.89644822,4.42961265,0.00279280,0.05108749,0.29652769,2.06808892,0.11070214,2.38302300,0.01922735,0.19883407
-2.89044522,4.45739112,0.00288520,0.05192778,0.29335355,2.06801090,0.11210827,2.40423121,0.01955084,0.19840028
-2.88444222,4.48577223,0.00298959,0.05277721,0.29022307,2.06937246,0.11360248,2.42444866,0.01991992,0.19796845
-2.87843922,4.51430600,0.00310689,0.05362860,0.28719928,2.07197418,0.11516970,2.44339479,0.02034117,0.19752802
-2.87243622,4.54255218,0.00323804,0.05447480,0.28434999,2.07561182,0.11679934,2.46080437,0.02082007,0.19706882
-2.86643322,4.57009641,0.00338395,0.05530871,0.28174570,2.08008059,0.11848525,2.47644139,0.02136067,0.19658145
-2.86043022,4.59656459,0.00354541,0.05612341,0.27945728,2.08517901,0.12022548,2.49011145,0.02196524,0.19605758
-2.85442721,4.62163402,0.00372306,0.05691211,0.27755326,2.09071207,0.12202178,2.50167192,0.02263410,0.19549019
-2.84842421,4.64504073,0.00391731,0.05766826,0.27609707,2.09649351,0.12387896,2.51103891,0.02336533,0.19487367
-2.84242121,4.66658203,0.00412826,0.05838552,0.27514400,2.10234697,0.12580400,2.51819053,0.02415463,0.19420383
-2.83641821,4.68611417,0.00435562,0.05905775,0.27473832,2.10810601,0.12780504,2.52316618,0.02499526,0.19347776
-2.83041521,4.70354493,0.00459870,0.05967900,0.27491041,2.11361294,0.12989025,2.52606149,0.02587798,0.19269354
-2.82441221,4.71882172,0.00485628,0.06024339,0.27567421,2.11871667,0.13206665,2.52701942,0.02679119,0.19184986
-2.81840920,4.73191583,0.00512662,0.06074511,0.27702502,2.12326969,0.13433886,2.52621778,0.02772109,0.19094550
-2.81240620,4.74280385,0.00540744,0.06117826,0.27893790,2.12712462,0.13670800,2.52385388,0.02865195,0.18997873
-2.80640320,4.75144778,0.00569585,0.06153683,0.28136670,2.13013054,0.13917063,2.52012731,0.02956646,0.18894677
-2.80040020,4.75777507,0.00598844,0.06181458,0.28424378,2.13212973,0.14171788,2.51522188,0.03044623,0.18784511
-2.79439720,4.76166028,0.00628130,0.06200500,0.28748072,2.13295488,0.14433491,2.50928779,0.03127224,0.18666710
-2.78839420,4.76290983,0.00657006,0.06210131,0.29096976,2.13242761,0.14700052,2.50242533,0.03202546,0.18540349
-2.78239120,4.76125110,0.00685005,0.06209646,0.29458624,2.13035813,0.14968718,2.49467111,0.03268740,0.18404226
-2.77638819,4.75632710,0.00711634,0.06198320,0.29819177,2.12654668,0.15236140,2.48598775,0.03324072,0.18256856
-2.77038519,4.74769733,0.00736396,0.06175422,0.30163826,2.12078659,0.15498444,2.47625800,0.03366978,0.18096500
-2.76438219,4.73484537,0.00758799,0.06140237,0.30477244,2.11286915,0.15751330,2.46528355,0.03396121,0.17921202
-2.75837919,4.71719299,0.00778376,0.06092083,0.30744098,2.10259001,0.15990213,2.45278895,0.03410435,0.17728867
-2.75237619,4.69412054,0.00794700,0.06030343,0.30949569,2.08975699,0.16210379,2.43843059,0.03409158,0.17517344
-2.74637319,4.66499249,0.00807402,0.05954498,0.31079884,2.07419888,0.16407160,2.42181031,0.03391865,0.17284540
-2.74037019,4.62918718,0.00816182,0.05864155,0.31122828,2.05577482,0.16576121,2.40249303,0.03358478,0.17028532
-2.73436718,4.58612912,0.00820824,0.05759083,0.31068198,2.03438378,0.16713246,2.38002766,0.03309273,0.16747699
-2.72836418,4.53532228,0.00821203,0.05639245,0.30908208,2.00997359,0.16815119,2.35397009,0.03244866,0.16440835
-2.72236118,4.47638260,0.00817295,0.05504821,0.30637797,1.98254900,0.16879075,2.32390720,0.03166197,0.16107273
-2.71635818,4.40906795,0.00809174,0.05356229,0.30254836,1.95217833,0.16903345,2.28948071,0.03074497,0.15746973
-2.71035518,4.33330405,0.00797014,0.05194144,0.29760236,1.91899833,0.16887144,2.25040953,0.02971249,0.15360604
-2.70435218,4.24920490,0.00781084,0.05019495,0.29157929,1.88321677,0.16830743,2.20650968,0.02858146,0.14949593
-2.69834917,4.15708671,0.00761735,0.04833470,0.28454739,1.84511280,0.16735485,2.15771075,0.02737034,0.14516140
-2.69234617,4.05747452,0.00739393,0.04637493,0.27660151,1.80503474,0.16603766,2.10406811,0.02609867,0.14063211
-2.68634317,3.95110132,0.00714540,0.04433211,0.26785982,1.76339551,0.16438972,2.04577041,0.02478649,0.13594493
-2.68034017,3.83889955,0.00687700,0.04222457,0.25845968,1.72066582,0.16245378,1.98314210,0.02345389,0.13114322
-2.67433717,3.72198558,0.00659421,0.04007216,0.24855302,1.67736524,0.16028023,1.91664088,0.02212054,0.12627588
-2.66833417,3.60163778,0.00630256,0.03789582,0.23830129,1.63405177,0.15792550,1.84685044,0.02080527,0.12139619
-2.66233117,3.47926931,0.00600751,0.03571711,0.22787031,1.59131001,0.15545034,1.77446884,0.01952577,0.11656050
-2.65632816,3.35639683,0.00571423,0.03355777,0.21742523,1.54973865,0.15291803,1.70029311,0.01829827,0.11182684
-2.65032516,3.23460640,0.00542754,0.03143922,0.20712571,1.50993754,0.15039257,1.62520101,0.01713742,0.10725354
-2.64432216,3.11551803,0.00515175,0.02938215,0.19712166,1.47249492,0.14793691,1.55013054,0.01605610,0.10289787
-2.63831916,3.00075011,0.00489063,0.02740613,0.18754963,1.43797510,0.14561136,1.47605828,0.01506538,0.09881480
-2.63231616,2.89188490,0.00464733,0.02552926,0.17852980,1.40690699,0.14347218,1.40397721,0.01417455,0.09505585
-2.62631316,2.79043617,0.00442440,0.02376788,0.17016391,1.37977374,0.14157036,1.33487493,0.01339109,0.09166813
-2.62031016,2.69781962,0.00422376,0.02213643,0.16253383,1.35700355,0.13995064,1.26971275,0.01272081,0.08869355
-2.61430715,2.61532672,0.00404679,0.02064724,0.15570104,1.33896188,0.13865080,1.20940644,0.01216786,0.08616817
-2.60830415,2.54410225,0.00389435,0.01931054,0.14970664,1.32594496,0.13770108,1.15480878,0.01173492,0.08412172
-2.60230115,2.48512555,0.00376684,0.01813444,0.14457211,1.31817457,0.13712391,1.10669431,0.01142320,0.08257726
-2.59629815,2.43919543,0.00366431,0.01712496,0.14030044,1.31579393,0.13693364,1.06574635,0.01123261,0.08155092
-2.59029515,2.40691852,0.00358649,0.01628617,0.13687769,1.31886469,0.13713652,1.03254629,0.01116177,0.08105175
-2.58429215,2.38870066,0.00353288,0.01562028,0.13427475,1.32736472,0.13773072,1.00756508,0.01120811,0.08108160
-2.57828914,2.38474100,0.00350282,0.01512782,0.13244926,1.34118680,0.13870633,0.99115679,0.01136789,0.08163505
-2.57228614,2.39502867,0.00349550,0.01480777,0.13134751,1.36013793,0.14004555,0.98355397,0.01163622,0.08269931
-2.56628314,2.41934151,0.00351001,0.01465769,0.13090636,1.38393945,0.14172276,0.98486477,0.01200712,0.08425423
-2.56028014,2.45724713,0.00354538,0.01467386,0.13105503,1.41222797,0.14370471,0.99507162,0.01247346,0.08627222
-2.55427714,2.50810594,0.00360050,0.01485139,0.13171676,1.44455725,0.14595077,1.01403135,0.01302707,0.08871833
-2.54827414,2.57107671,0.00367422,0.01518426,0.13281038,1.48040122,0.14841327,1.04147672,0.01365868,0.09155029
-2.54227114,2.64512466,0.00376522,0.01566538,0.13425175,1.51915852,0.15103791,1.07701942,0.01435803,0.09471873
-2.53626813,2.72903252,0.00387204,0.01628661,0.13595506,1.56015854,0.15376439,1.12015454,0.01511388,0.09816750
-2.53026513,2.82141509,0.00399304,0.01703873,0.13783424,1.60266956,0.15652724,1.17026668,0.01591419,0.10183420
-2.52426213,2.92073740,0.00412637,0.01791142,0.13980414,1.64590885,0.15925681,1.22663780,0.01674617,0.10565086
-2.51825913,3.02533689,0.00426994,0.01889319,0.14178193,1.68905509,0.16188059,1.28845686,0.01759649,0.10954488
-2.51225613,3.13344974,0.00442141,0.01997138,0.14368841,1.73126290,0.16432464,1.35483139,0.01845148,0.11344019
-2.50625313,3.24324099,0.00457821,0.02113207,0.14544945,1.77167951,0.16651538,1.42480100,0.01929734,0.11725866
-2.50025013,3.35283838,0.00473756,0.02236013,0.14699741,1.80946315,0.16838139,1.49735266,0.02012041,0.12092166
-2.49424712,3.46036908,0.00489646,0.02363918,0.14827260,1.84380271,0.16985546,1.57143761,0.02090746,0.12435183
-2.48824412,3.56399844,0.00505181,0.02495166,0.14922472,1.87393819,0.17087659,1.64598964,0.02164595,0.12747494
-2.48224112,3.66196970,0.00520040,0.02627898,0.14981421,1.89918106,0.17139195,1.71994422,0.02232436,0.13022183
-2.47623812,3.75264321,0.00533905,0.02760162,0.15001337,1.91893382,0.17135873,1.79225814,0.02293243,0.13253022
-2.47023512,3.83453388,0.00546465,0.02889941,0.14980739,1.93270788,0.17074572,1.86192887,0.02346146,0.13434653
-2.46423212,3.90634522,0.00557428,0.03015177,0.14919494,1.94013900,0.16953456,1.92801320,0.02390453,0.13562740
-2.45822911,3.96699864,0.00566528,0.03133806,0.14818847,1.94099932,0.16772063,1.98964448,0.02425670,0.13634100
-2.45222611,4.01565675,0.00573535,0.03243797,0.14681406,1.93520560,0.16531343,2.04604778,0.02451517,0.13646795
-2.44622311,4.05173955,0.00578263,0.03343191,0.14511082,1.92282293,0.16233658,2.09655252,0.02467939,0.13600189
-2.44022011,4.07493282,0.00580578,0.03430151,0.14312986,1.90406374,0.15882717,2.14060217,0.02475109,0.13494959
-2.43421711,4.08518839,0.00580401,0.03503003,0.14093270,1.87928204,0.15483484,2.17776060,0.02473425,0.13333066
-2.42821411,4.08271617,0.00577717,0.03560280,0.13858938,1.84896302,0.15042030,2.20771506,0.02463507,0.13117680
-2.42221111,4.06796861,0.00572574,0.03600769,0.13617613,1.81370849,0.14565353,2.23027574,0.02446178,0.12853067
-2.41620810,4.04161818,0.00565086,0.03623545,0.13377278,1.77421862,0.14061182,2.24537218,0.02422450,0.12544444
-2.41020510,4.00452913,0.00555435,0.03628005,0.13145998,1.73127104,0.13537752,2.25304673,0.02393493,0.12197799
-2.40420210,3.95772493,0.00543865,0.03613888,0.12931641,1.68569792,0.13003586,2.25344564,0.02360616,0.11819706
-2.39819910,3.90235306,0.00530682,0.03581295,0.12741599,1.63836233,0.12467278,2.24680838,0.02325224,0.11417116
-2.39219610,3.83964868,0.00516252,0.03530690,0.12582531,1.59013469,0.11937296,2.23345568,0.02288795,0.10997155
-2.38619310,3.77089896,0.00500992,0.03462897,0.12460136,1.54187040,0.11421806,2.21377702,0.02252836,0.10566931
-2.38019010,3.69740968,0.00485369,0.03379087,0.12378969,1.49438957,0.10928536,2.18821828,0.02218853,0.10133355
-2.37418709,3.62047524,0.00469894,0.03280746,0.12342312,1.44845950,0.10464672,2.15726997,0.02188316,0.09702989
-2.36818409,3.54135341,0.00455116,0.03169647,0.12352093,1.40478059,0.10036793,2.12145659,0.02162628,0.09281923
-2.36218109,3.46124534,0.00441619,0.03047807,0.12408876,1.36397596,0.09650849,2.08132748,0.02143096,0.08875681
-2.35617809,3.38128124,0.00430015,0.02917436,0.12511916,1.32658491,0.09312171,2.03744932,0.02130909,0.08489169
-2.35017509,3.30251184,0.00420939,0.02780890,0.12659263,1.29306025,0.09025510,1.99040032,0.02127119,0.08126655
-2.34417209,3.22590509,0.00415046,0.02640612,0.12847934,1.26376908,0.08795111,1.94076617,0.02132630,0.07791774
-2.33816908,3.15234745,0.00413009,0.02499080,0.13074128,1.23899658,0.08624784,1.88913717,0.02148192,0.07487573
-2.33216608,3.08264888,0.00415507,0.02358755,0.13333473,1.21895236,0.08517999,1.83610664,0.02174397,0.07216567
-2.32616308,3.01755033,0.00423225,0.02222028,0.13621298,1.20377844,0.08477965,1.78226982,0.02211687,0.06980818
-2.32016008,2.95773251,0.00436845,0.02091182,0.13932914,1.19355830,0.08507705,1.72822303,0.02260363,0.06782016
-2.31415708,2.90382470,0.00457040,0.01968345,0.14263888,1.18832621,0.08610107,1.67456253,0.02320598,0.06621565
-2.30815408,2.85641248,0.00484461,0.01855468,0.14610284,1.18807611,0.08787950,1.62188269,0.02392454,0.06500663
-2.30215108,2.81604335,0.00519730,0.01754294,0.14968882,1.19276956,0.09043902,1.57077317,0.02475898,0.06420363
-2.29614807,2.78322954,0.00563425,0.01666342,0.15337333,1.20234216,0.09380482,1.52181475,0.02570826,0.06381626
-2.29014507,2.75844755,0.00616064,0.01592900,0.15714261,1.21670833,0.09799988,1.47557384,0.02677072,0.06385341
-2.28414207,2.74213430,0.00678092,0.01535018,0.16099303,1.23576416,0.10304404,1.43259565,0.02794433,0.06432333
-2.27813907,2.73468007,0.00749860,0.01493512,0.16493072,1.25938845,0.10895274,1.39339618,0.02922674,0.06523337
-2.27213607,2.73641878,0.00831609,0.01468972,0.16897059,1.28744220,0.11573564,1.35845332,0.03061544,0.06658955
-2.26613307,2.74761638,0.00923452,0.01461772,0.17313474,1.31976679,0.12339510,1.32819758,0.03210778,0.06839594
-2.26013007,2.76845841,0.01025352,0.01472086,0.17745033,1.35618150,0.13192473,1.30300281,0.03370101,0.07065388
-2.25412706,2.79903772,0.01137112,0.01499904,0.18194706,1.39648074,0.14130805,1.28317761,0.03539227,0.07336114
-2.24812406,2.83934376,0.01258360,0.01545055,0.18665438,1.44043168,0.15151734,1.26895782,0.03717851,0.07651100
-2.24212106,2.88925430,0.01388537,0.01607221,0.19159868,1.48777275,0.16251284,1.26050072,0.03905650,0.08009150
-2.23611806,2.94853086,0.01526896,0.01685965,0.19680048,1.53821365,0.17424239,1.25788133,0.04102269,0.08408468
-2.23011506,3.01681839,0.01672498,0.01780749,0.20227194,1.59143698,0.18664146,1.26109111,0.04307313,0.08846611
-2.22411206,3.09364979,0.01824224,0.01890959,0.20801468,1.64710204,0.19963379,1.27003931,0.04520343,0.09320460
-2.21810905,3.17845539,0.01980781,0.02015924,0.21401820,1.70485062,0.21313251,1.28455685,0.04740866,0.09826223
-2.21210605,3.27057721,0.02140728,0.02154940,0.22025886,1.76431473,0.22704174,1.30440272,0.04968327,0.10359464
-2.20610305,3.36928726,0.02302493,0.02307288,0.22669956,1.82512606,0.24125873,1.32927257,0.05202109,0.10915165
-2.20010005,3.47380915,0.02464408,0.02472259,0.23329007,1.88692653,0.25567632,1.35880891,0.05441526,0.11487820
-2.19409705,3.58334174,0.02624742,0.02649166,0.23996807,1.94937945,0.27018573,1.39261264,0.05685825,0.12071551
-2.18809405,3.69708337,0.02781737,0.02837361,0.24666076,2.01218052,0.28467944,1.43025488,0.05934181,0.12660251
-2.18209105,3.81425524,0.02933650,0.03036248,0.25328700,2.07506788,0.29905415,1.47128886,0.06185698,0.13247732
-2.17608804,3.93412248,0.03078787,0.03245291,0.25975987,2.13783055,0.31321358,1.51526085,0.06439405,0.13827899
-2.17008504,4.05601142,0.03215549,0.03464016,0.26598949,2.20031441,0.32707102,1.56171977,0.06694259,0.14394905
-2.16408204,4.17932191,0.03342459,0.03692011,0.27188600,2.26242522,0.34055143,1.61022481,0.06949135,0.14943313
-2.15807904,4.30353392,0.03458200,0.03928917,0.27736249,2.32412834,0.35359302,1.66035084,0.07202823,0.15468238
-2.15207604,4.42820767,0.03561637,0.04174414,0.28233786,2.38544471,0.36614827,1.71169131,0.07454026,0.15965466
-2.14607304,4.55297757,0.03651838,0.04428201,0.28673938,2.44644336,0.37818417,1.76385859,0.07701346,0.16431549
-2.14007004,4.67753996,0.03728087,0.04689973,0.29050492,2.50723052,0.38968183,1.81648205,0.07943283,0.16863864
-2.13406703,4.80163579,0.03789890,0.04959388,0.29358475,2.56793599,0.40063539,1.86920407,0.08178229,0.17260645
-2.12806403,4.92502918,0.03836975,0.05236033,0.29594290,2.62869732,0.41105029,1.92167449,0.08404467,0.17620970
-2.12206103,5.04748354,0.03869281,0.05519390,0.29755802,2.68964286,0.42094096,1.97354416,0.08620170,0.17944724
-2.11605803,5.16873697,0.03886950,0.05808799,0.29842368,2.75087460,0.43032814,2.02445827,0.08823414,0.18232528
-2.11005503,5.28847864,0.03890307,0.06103422,0.29854833,2.81245188,0.43923593,2.07405013,0.09012189,0.18485634
-2.10405203,5.40632833,0.03879840,0.06402214,0.29795476,2.87437711,0.44768869,2.12193610,0.09184425,0.18705815
-2.09804902,5.52182043,0.03856173,0.06703897,0.29667916,2.93658439,0.45570806,2.16771239,0.09338020,0.18895221
-2.09204602,5.63439415,0.03820046,0.07006947,0.29476992,2.99893199,0.46331025,2.21095415,0.09470879,0.19056247
-2.08604302,5.74339087,0.03772287,0.07309586,0.29228618,3.06119910,0.47050363,2.25121727,0.09580960,0.19191388
-2.08004002,5.84805926,0.03713789,0.07609790,0.28929616,3.12308749,0.47728706,2.28804302,0.09666329,0.19303106
-2.07403702,5.94756825,0.03645491,0.07905304,0.28587539,3.18422785,0.48364867,2.32096559,0.09725211,0.19393715
-2.06803402,6.04102740,0.03568353,0.08193676,0.28210489,3.24419072,0.48956558,2.34952218,0.09756051,0.19465276
-2.06203102,6.12751388,0.03483347,0.08472298,0.27806930,3.30250151,0.49500420,2.37326529,0.09757571,0.19519520
-2.05602801,6.20610429,0.03391437,0.08738462,0.27385508,3.35865855,0.49992140,2.39177660,0.09728823,0.19557804
-2.05002501,6.27590993,0.03293574,0.08989418,0.26954870,3.41215339,0.50426632,2.40468167,0.09669236,0.19581074
-2.04402201,6.33611319,0.03190686,0.09222446,0.26523497,3.46249207,0.50798268,2.41166463,0.09578656,0.19589877
-2.03801901,6.38600294,0.03083675,0.09434925,0.26099546,3.50921596,0.51101164,2.41248206,0.09457370,0.19584380
-2.03201601,6.42500691,0.02973410,0.09624408,0.25690701,3.55192124,0.51329485,2.40697508,0.09306120,0.19564414
-2.02601301,6.45271891,0.02860733,0.09788684,0.25304041,3.59027551,0.51477757,2.39507910,0.09126103,0.19529537
-2.02001001,6.46891939,0.02746449,0.09925846,0.24945920,3.62403093,0.51541174,2.37683038,0.08918954,0.19479106
-2.01400700,6.47358800,0.02631333,0.10034334,0.24621863,3.65303297,0.51515867,2.35236913,0.08686714,0.19412350
