energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.22661331,2.33966642,0.01698603,0.15179994,0.36378407,0.84283259,0.41209237,1.80792590,0.00000000
-3.22061031,2.27317131,0.01677973,0.15470008,0.34975038,0.80946788,0.40881918,1.74588117,0.00000000
-3.21460730,2.20255947,0.01646655,0.15714481,0.33455488,0.77499117,0.40453295,1.68095092,0.00000000
-3.20860430,2.12896644,0.01605232,0.15905672,0.31839555,0.73992535,0.39927393,1.61425933,0.00000000
-3.20260130,2.05354360,0.01554493,0.16036406,0.30148057,0.70478696,0.39309116,1.54693709,0.00000000
-3.19659830,1.97743326,0.01495405,0.16100391,0.28402382,0.67007482,0.38604288,1.48009400,0.00000000
-3.19059530,1.90174306,0.01429078,0.16092495,0.26624022,0.63625891,0.37819653,1.41479137,0.00000000
-3.18459230,1.82752023,0.01356737,0.16008997,0.24834102,0.60376980,0.36962841,1.35201492,0.00000000
-3.17858929,1.75572660,0.01279675,0.15847770,0.23052927,0.57298894,0.36042293,1.29264916,0.00000000
-3.17258629,1.68721500,0.01199218,0.15608408,0.21299549,0.54424006,0.35067132,1.23745404,0.00000000
-3.16658329,1.62270810,0.01116686,0.15292285,0.19591391,0.51778211,0.34046994,1.18704492,0.00000000
-3.16058029,1.56278040,0.01033353,0.14902543,0.17943920,0.49380384,0.32991822,1.14187655,0.00000000
-3.15457729,1.50784436,0.00950418,0.14444003,0.16370391,0.47242032,0.31911627,1.10223173,0.00000000
-3.14857429,1.45814124,0.00868973,0.13923030,0.14881668,0.45367166,0.30816244,1.06821547,0.00000000
-3.14257129,1.41373736,0.00789985,0.13347330,0.13486124,0.43752388,0.29715078,1.03975465,0.00000000
-3.13656828,1.37452613,0.00714276,0.12725716,0.12189619,0.42387211,0.28616876,1.01660375,0.00000000
-3.13056528,1.34023606,0.00642515,0.12067844,0.10995560,0.41254594,0.27529531,0.99835623,0.00000000
-3.12456228,1.31044464,0.00575215,0.11383937,0.09905027,0.40331688,0.26459931,0.98446148,0.00000000
-3.11855928,1.28459778,0.00512736,0.10684522,0.08916969,0.39590769,0.25413877,0.97424670,0.00000000
-3.11255628,1.26203414,0.00455288,0.09980170,0.08028436,0.39000316,0.24396065,0.96694289,0.00000000
-3.10655328,1.24201365,0.00402950,0.09281284,0.07234868,0.38526214,0.23410148,0.96171406,0.00000000
-3.10055028,1.22374895,0.00355678,0.08597916,0.06530397,0.38133022,0.22458869,0.95768846,0.00000000
-3.09454727,1.20643867,0.00313327,0.07939641,0.05908162,0.37785266,0.21544272,0.95399064,0.00000000
-3.08854427,1.18930108,0.00275669,0.07315476,0.05360626,0.37448717,0.20667964,0.94977303,0.00000000
-3.08254127,1.17160685,0.00242408,0.06733858,0.04879879,0.37091581,0.19831429,0.94424581,0.00000000
-3.07653827,1.15270942,0.00213206,0.06202667,0.04457915,0.36685583,0.19036370,0.93670383,0.00000000
-3.07053527,1.13207182,0.00187695,0.05729291,0.04086882,0.36206889,0.18285057,0.92654967,0.00000000
-3.06453227,1.10928869,0.00165493,0.05320728,0.03759295,0.35636834,0.17580669,0.91331179,0.00000000
-3.05852926,1.08410275,0.00146219,0.04983710,0.03468202,0.34962437,0.16927593,0.89665728,0.00000000
-3.05252626,1.05641503,0.00129507,0.04724827,0.03207313,0.34176681,0.16331674,0.87639887,0.00000000
-3.04652326,1.02628840,0.00115007,0.04550661,0.02971087,0.33278562,0.15800393,0.85249599,0.00000000
-3.04052026,0.99394453,0.00102403,0.04467888,0.02754773,0.32272903,0.15342946,0.82505011,0.00000000
-3.03451726,0.95975432,0.00091404,0.04483348,0.02554425,0.31169951,0.14970234,0.79429488,0.00000000
-3.02851426,0.92422247,0.00081759,0.04604076,0.02366871,0.29984785,0.14694734,0.76058161,0.00000000
-3.02251126,0.88796674,0.00073249,0.04837272,0.02189671,0.28736562,0.14530255,0.72436089,0.00000000
-3.01650825,0.85169305,0.00065688,0.05190200,0.02021043,0.27447632,0.14491592,0.68616154,0.00000000
-3.01050525,0.81616722,0.00058924,0.05670031,0.01859780,0.26142571,0.14594058,0.64656762,0.00000000
-3.00450225,0.78218474,0.00052830,0.06283604,0.01705159,0.24847165,0.14852935,0.60619481,0.00000000
-2.99849925,0.75053953,0.00047309,0.07037123,0.01556845,0.23587389,0.15282834,0.56566701,0.00000000
-2.99249625,0.72199305,0.00042281,0.07935795,0.01414795,0.22388416,0.15896996,0.52559417,0.00000000
-2.98649325,0.69724467,0.00037688,0.08983417,0.01279173,0.21273695,0.16706561,0.48655212,0.00000000
-2.98049025,0.67690445,0.00033484,0.10181932,0.01150269,0.20264117,0.17719820,0.44906511,0.00000000
-2.97448724,0.66146914,0.00029634,0.11530971,0.01028428,0.19377312,0.18941492,0.41359139,0.00000000
-2.96848424,0.65130220,0.00026112,0.13027409,0.00913994,0.18627071,0.20372054,0.38051232,0.00000000
-2.96248124,0.64661831,0.00022899,0.14664951,0.00807267,0.18022933,0.22007153,0.35012501,0.00000000
-2.95647824,0.64747301,0.00019977,0.16433789,0.00708466,0.17569914,0.23837138,0.32263848,0.00000000
-2.95047524,0.65375761,0.00017332,0.18320343,0.00617712,0.17268410,0.25846740,0.29817320,0.00000000
-2.94447224,0.66519950,0.00014951,0.20307126,0.00535018,0.17114245,0.28014935,0.27676368,0.00000000
-2.93846923,0.68136792,0.00012820,0.22372733,0.00460283,0.17098871,0.30314995,0.25836374,0.00000000
-2.93246623,0.70168489,0.00010924,0.24491999,0.00393299,0.17209708,0.32714759,0.24285403,0.00000000
-2.92646323,0.72544109,0.00009251,0.26636311,0.00333765,0.17430603,0.35177129,0.23005141,0.00000000
-2.92046023,0.75181609,0.00007784,0.28774092,0.00281299,0.17742389,0.37660781,0.21971946,0.00000000
-2.91445723,0.77990233,0.00006509,0.30871444,0.00235456,0.18123539,0.40121077,0.21157998,0.00000000
-2.90845423,0.80873214,0.00005410,0.32892941,0.00195745,0.18550871,0.42511175,0.20532478,0.00000000
-2.90245123,0.83730692,0.00004472,0.34802539,0.00161650,0.19000298,0.44783269,0.20062744,0.00000000
-2.89644822,0.86462734,0.00003680,0.36564583,0.00132645,0.19447594,0.46889952,0.19715465,0.00000000
-2.89044522,0.88972382,0.00003019,0.38144856,0.00108213,0.19869146,0.48785620,0.19457688,0.00000000
-2.88444222,0.91168593,0.00002477,0.39511647,0.00087859,0.20242669,0.50427880,0.19257798,0.00000000
-2.87843922,0.92968983,0.00002044,0.40636774,0.00071119,0.20547873,0.51778900,0.19086363,0.00000000
-2.87243622,0.94302266,0.00001711,0.41496518,0.00057580,0.20767038,0.52806627,0.18916838,0.00000000
-2.86643322,0.95110306,0.00001473,0.42072440,0.00046881,0.20885505,0.53485845,0.18726126,0.00000000
-2.86043022,0.95349696,0.00001327,0.42352015,0.00038729,0.20892047,0.53798995,0.18494977,0.00000000
-2.85442721,0.94992822,0.00001274,0.42329077,0.00032900,0.20779122,0.53736748,0.18208246,0.00000000
-2.84842421,0.94028365,0.00001321,0.42004039,0.00029255,0.20542996,0.53298276,0.17854988,0.00000000
-2.84242121,0.92461246,0.00001479,0.41383884,0.00027745,0.20183746,0.52491237,0.17428421,0.00000000
-2.83641821,0.90312014,0.00001768,0.40481922,0.00028422,0.19705134,0.51331457,0.16925757,0.00000000
-2.83041521,0.87615734,0.00002214,0.39317332,0.00031453,0.19114382,0.49842331,0.16347924,0.00000000
-2.82441221,0.84420421,0.00002851,0.37914509,0.00037131,0.18421835,0.48053980,0.15699189,0.00000000
-2.81840920,0.80785122,0.00003727,0.36302248,0.00045894,0.17640571,0.46002200,0.14986720,0.00000000
-2.81240620,0.76777716,0.00004901,0.34512806,0.00058343,0.16785932,0.43727253,0.14220091,0.00000000
-2.80640320,0.72472556,0.00006446,0.32580888,0.00075264,0.15875044,0.41272563,0.13410766,0.00000000
-2.80040020,0.67948053,0.00008453,0.30542597,0.00097651,0.14926314,0.38683369,0.12571578,0.00000000
-2.79439720,0.63284304,0.00011032,0.28434404,0.00126728,0.13958949,0.36005402,0.11716225,0.00000000
-2.78839420,0.58560853,0.00014313,0.26292171,0.00163979,0.12992501,0.33283629,0.10858800,0.00000000
-2.78239120,0.53854686,0.00018450,0.24150271,0.00211168,0.12046465,0.30561125,0.10013376,0.00000000
-2.77638819,0.49238497,0.00023621,0.22040828,0.00270361,0.11139931,0.27878093,0.09193638,0.00000000
-2.77038519,0.44779294,0.00030032,0.19993105,0.00343945,0.10291308,0.25271082,0.08412602,0.00000000
-2.76438219,0.40537351,0.00037913,0.18033051,0.00434640,0.09518113,0.22772394,0.07682384,0.00000000
-2.75837919,0.36565520,0.00047523,0.16183002,0.00545496,0.08836821,0.20409704,0.07014046,0.00000000
-2.75237619,0.32908883,0.00059142,0.14461545,0.00679888,0.08262776,0.18205877,0.06417509,0.00000000
-2.74637319,0.29604715,0.00073075,0.12883518,0.00841490,0.07810152,0.16178966,0.05901515,0.00000000
-2.74037019,0.26682714,0.00089644,0.11460145,0.01034238,0.07491936,0.14342379,0.05473633,0.00000000
-2.73436718,0.24165436,0.00109180,0.10199260,0.01262267,0.07319943,0.12705164,0.05140308,0.00000000
-2.72836418,0.22068892,0.00132021,0.09105618,0.01529840,0.07304821,0.11272412,0.04906925,0.00000000
-2.72236118,0.20403241,0.00158493,0.08181254,0.01841243,0.07456060,0.10045711,0.04777887,0.00000000
-2.71635818,0.19173516,0.00188909,0.07425867,0.02200674,0.07781968,0.09023655,0.04756696,0.00000000
-2.71035518,0.18380358,0.00223546,0.06837213,0.02612103,0.08289624,0.08202343,0.04846026,0.00000000
-2.70435218,0.18020692,0.00262635,0.06411479,0.03079122,0.08984800,0.07575882,0.05047782,0.00000000
-2.69834917,0.18088332,0.00306346,0.06143629,0.03604783,0.09871845,0.07136840,0.05363152,0.00000000
-2.69234617,0.18574502,0.00354769,0.06027714,0.04191434,0.10953545,0.06876662,0.05792637,0.00000000
-2.68634317,0.19468254,0.00407901,0.06057126,0.04840548,0.12230965,0.06786025,0.06336074,0.00000000
-2.68034017,0.20756796,0.00465627,0.06224820,0.05552572,0.13703279,0.06855137,0.06992646,0.00000000
-2.67433717,0.22425743,0.00527714,0.06523477,0.06326789,0.15367622,0.07073979,0.07760899,0.00000000
-2.66833417,0.24459311,0.00593797,0.06945637,0.07161208,0.17218952,0.07432499,0.08638755,0.00000000
-2.66233117,0.26840471,0.00663372,0.07483788,0.08052489,0.19249967,0.07920759,0.09623552,0.00000000
-2.65632816,0.29551097,0.00735797,0.08130445,0.08995918,0.21451075,0.08529054,0.10712089,0.00000000
-2.65032516,0.32572123,0.00810297,0.08878196,0.09985421,0.23810434,0.09248006,0.11900705,0.00000000
-2.64432216,0.35883735,0.00885968,0.09719746,0.11013650,0.26314073,0.10068637,0.13185385,0.00000000
-2.63831916,0.39465593,0.00961799,0.10647962,0.12072106,0.28946086,0.10982447,0.14561891,0.00000000
-2.63231616,0.43297118,0.01036684,0.11655905,0.13151334,0.31688921,0.11981478,0.16025910,0.00000000
-2.62631316,0.47357803,0.01109458,0.12736882,0.14241160,0.34523716,0.13058387,0.17573235,0.00000000
-2.62031016,0.51627574,0.01178921,0.13884484,0.15330979,0.37430708,0.14206510,0.19199930,0.00000000
-2.61430715,0.56087149,0.01243871,0.15092636,0.16410068,0.40389664,0.15419933,0.20902509,0.00000000
-2.60830415,0.60718393,0.01303148,0.16355641,0.17467929,0.43380326,0.16693546,0.22678085,0.00000000
-2.60230115,0.65504630,0.01355662,0.17668210,0.18494630,0.46382839,0.18023093,0.24524482,0.00000000
-2.59629815,0.70430892,0.01400436,0.19025493,0.19481139,0.49378134,0.19405197,0.26440307,0.00000000
-2.59029515,0.75484059,0.01436637,0.20423076,0.20419622,0.52348247,0.20837358,0.28424952,0.00000000
-2.58429215,0.80652898,0.01463607,0.21856968,0.21303706,0.55276550,0.22317927,0.30478532,0.00000000
-2.57828914,0.85927956,0.01480885,0.23323561,0.22128671,0.58147879,0.23846039,0.32601745,0.00000000
-2.57228614,0.91301324,0.01488225,0.24819569,0.22891577,0.60948553,0.25421523,0.34795660,0.00000000
-2.56628314,0.96766259,0.01485608,0.26341943,0.23591303,0.63666294,0.27044767,0.37061434,0.00000000
-2.56028014,1.02316700,0.01473238,0.27887771,0.24228501,0.66290037,0.28716571,0.39399972,0.00000000
-2.55427714,1.07946684,0.01451540,0.29454170,0.24805463,0.68809682,0.30437972,0.41811551,0.00000000
-2.54827414,1.13649715,0.01421140,0.31038175,0.25325905,0.71215772,0.32210066,0.44295420,0.00000000
-2.54227114,1.19418117,0.01382844,0.32636641,0.25794673,0.73499173,0.34033836,0.46849407,0.00000000
-2.53626813,1.25242421,0.01337610,0.34246160,0.26217396,0.75650747,0.35909983,0.49469561,0.00000000
-2.53026513,1.31110830,0.01286510,0.35863003,0.26600087,0.77661088,0.37838798,0.52149844,0.00000000
-2.52426213,1.37008809,0.01230696,0.37483096,0.26948725,0.79520324,0.39820053,0.54881914,0.00000000
-2.51825913,1.42918825,0.01171356,0.39102044,0.27268837,0.81218030,0.41852941,0.57654999,0.00000000
-2.51225613,1.48820274,0.01109680,0.40715173,0.27565097,0.82743263,0.43936048,0.60455888,0.00000000
-2.50625313,1.54689589,0.01046820,0.42317629,0.27840972,0.84084717,0.46067370,0.63269046,0.00000000
-2.50025013,1.60500542,0.00983855,0.43904492,0.28098424,0.85231019,0.48244352,0.66076843,0.00000000
-2.49424712,1.66224715,0.00921763,0.45470911,0.28337703,0.86171125,0.50463955,0.68859900,0.00000000
-2.48824412,1.71832101,0.00861399,0.47012249,0.28557224,0.86894816,0.52722717,0.71597528,0.00000000
-2.48224112,1.77291807,0.00803475,0.48524213,0.28753548,0.87393247,0.55016809,0.74268233,0.00000000
-2.47623812,1.82572798,0.00748553,0.50002955,0.28921469,0.87659509,0.57342064,0.76850272,0.00000000
-2.47023512,1.87644626,0.00697039,0.51445139,0.29054207,0.87689175,0.59693949,0.79322224,0.00000000
-2.46423212,1.92478092,0.00649188,0.52847947,0.29143685,0.87480778,0.62067495,0.81663534,0.00000000
-2.45822911,1.97045796,0.00605109,0.54209016,0.29180900,0.87036174,0.64457148,0.83855021,0.00000000
-2.45222611,2.01322526,0.00564785,0.55526316,0.29156352,0.86360781,0.66856567,0.85879305,0.00000000
-2.44622311,2.05285466,0.00528084,0.56797949,0.29060512,0.85463637,0.69258344,0.87721147,0.00000000
-2.44022011,2.08914223,0.00494783,0.58021890,0.28884319,0.84357296,0.71653694,0.89367685,0.00000000
-2.43421711,2.12190653,0.00464588,0.59195679,0.28619668,0.83057539,0.74032104,0.90808563,0.00000000
-2.42821411,2.15098554,0.00437158,0.60316087,0.28259864,0.81582920,0.76380994,0.92035950,0.00000000
-2.42221111,2.17623228,0.00412125,0.61378776,0.27800029,0.79954175,0.78685407,0.93044483,0.00000000
-2.41620810,2.19750997,0.00389112,0.62377984,0.27237438,0.78193515,0.80927764,0.93831122,0.00000000
-2.41020510,2.21468719,0.00367755,0.63306264,0.26571762,0.76323857,0.83087733,0.94394974,0.00000000
-2.40420210,2.22763382,0.00347717,0.64154305,0.25805209,0.74368033,0.85142230,0.94737079,0.00000000
-2.39819910,2.23621824,0.00328695,0.64910863,0.24942564,0.72348025,0.87065583,0.94860215,0.00000000
-2.39219610,2.24030657,0.00310434,0.65562818,0.23991117,0.70284275,0.88829884,0.94768718,0.00000000
-2.38619310,2.23976403,0.00292731,0.66095368,0.22960492,0.68195103,0.90405519,0.94468353,0.00000000
-2.38019010,2.23445892,0.00275433,0.66492375,0.21862374,0.66096275,0.91761897,0.93966240,0.00000000
-2.37418709,2.22426895,0.00258441,0.66736848,0.20710168,0.64000730,0.92868327,0.93270836,0.00000000
-2.36818409,2.20908983,0.00241704,0.66811539,0.19518588,0.61918490,0.93695041,0.92391971,0.00000000
-2.36218109,2.18884560,0.00225215,0.66699651,0.18303208,0.59856742,0.94214298,0.91340929,0.00000000
-2.35617809,2.16349997,0.00209006,0.66385596,0.17079988,0.57820078,0.94401522,0.90130540,0.00000000
-2.35017509,2.13306795,0.00193136,0.65855790,0.15864808,0.55810878,0.94236423,0.88775277,0.00000000
-2.34417209,2.09762683,0.00177691,0.65099414,0.14673015,0.53829794,0.93704028,0.87291312,0.00000000
-2.33816908,2.05732560,0.00162771,0.64109124,0.13519010,0.51876306,0.92795563,0.85696527,0.00000000
-2.33216608,2.01239204,0.00148486,0.62881649,0.12415893,0.49949304,0.91509143,0.84010434,0.00000000
-2.32616308,1.96313674,0.00134950,0.61418247,0.11375169,0.48047670,0.89850208,0.82254017,0.00000000
-2.32016008,1.90995349,0.00122280,0.59724993,0.10406529,0.46170801,0.87831696,0.80449455,0.00000000
-2.31415708,1.85331598,0.00110587,0.57812868,0.09517707,0.44319077,0.85473912,0.78619767,0.00000000
-2.30815408,1.79377065,0.00099982,0.55697660,0.08714423,0.42494222,0.82804120,0.76788362,0.00000000
-2.30215108,1.73192611,0.00090571,0.53399656,0.08000389,0.40699562,0.79855852,0.74978533,0.00000000
-2.29614807,1.66843969,0.00082461,0.50943162,0.07377401,0.38940179,0.76667985,0.73212930,0.00000000
-2.29014507,1.60400183,0.00075761,0.48355863,0.06845474,0.37222952,0.73283628,0.71513038,0.00000000
-2.28414207,1.53931942,0.00070587,0.45668056,0.06403051,0.35556510,0.69748868,0.69898710,0.00000000
-2.27813907,1.47509889,0.00067071,0.42911801,0.06047232,0.33951119,0.66111454,0.68387797,0.00000000
-2.27213607,1.41203029,0.00065363,0.40120039,0.05774047,0.32418503,0.62419465,0.66995901,0.00000000
-2.26613307,1.35077316,0.00065642,0.37325694,0.05578739,0.30971655,0.58720046,0.65736285,0.00000000
-2.26013007,1.29194507,0.00068120,0.34560840,0.05456050,0.29624627,0.55058250,0.64619958,0.00000000
-2.25412706,1.23611329,0.00073052,0.31855931,0.05400503,0.28392341,0.51476049,0.63655920,0.00000000
-2.24812406,1.18378998,0.00080741,0.29239158,0.05406666,0.27290419,0.48011536,0.62851580,0.00000000
-2.24212106,1.13543085,0.00091545,0.26735922,0.05469385,0.26335050,0.44698347,0.62213291,0.00000000
-2.23611806,1.09143701,0.00105875,0.24368471,0.05583980,0.25542884,0.41565307,0.61746980,0.00000000
-2.23011506,1.05215946,0.00124206,0.22155672,0.05746401,0.24930953,0.38636293,0.61458804,0.00000000
-2.22411206,1.01790545,0.00147065,0.20112942,0.05953333,0.24516605,0.35930297,0.61355786,0.00000000
-2.21810905,0.98894583,0.00175035,0.18252297,0.06202245,0.24317424,0.33461651,0.61446346,0.00000000
-2.21210605,0.96552234,0.00208743,0.16582534,0.06491386,0.24351141,0.31240387,0.61740689,0.00000000
-2.20610305,0.94785390,0.00248850,0.15109488,0.06819733,0.24635484,0.29272684,0.62250971,0.00000000
-2.20010005,0.93614105,0.00296032,0.13836366,0.07186883,0.25187975,0.27561367,0.62991212,0.00000000
-2.19409705,0.93056770,0.00350964,0.12764122,0.07592897,0.26025647,0.26106406,0.63976926,0.00000000
-2.18809405,0.93129986,0.00414289,0.11891839,0.08038116,0.27164676,0.24905394,0.65224458,0.00000000
-2.18209105,0.93848113,0.00486597,0.11217108,0.08522946,0.28619929,0.23953970,0.66750036,0.00000000
-2.17608804,0.95222489,0.00568388,0.10736388,0.09047620,0.30404436,0.23246166,0.68568583,0.00000000
-2.17008504,0.97260382,0.00660038,0.10445314,0.09611968,0.32528798,0.22774669,0.70692340,0.00000000
-2.16408204,0.99963731,0.00761769,0.10338960,0.10215193,0.35000567,0.22531002,0.73129362,0.00000000
-2.15807904,1.03327762,0.00873608,0.10412047,0.10855668,0.37823615,0.22505625,0.75882005,0.00000000
-2.15207604,1.07339602,0.00995359,0.10659094,0.11530777,0.40997540,0.22687971,0.78945465,0.00000000
-2.14607304,1.11976998,0.01126571,0.11074516,0.12236800,0.44517141,0.23066441,0.82306501,0.00000000
-2.14007004,1.17207256,0.01266516,0.11652675,0.12968855,0.48372015,0.23628371,0.85942418,0.00000000
-2.13406703,1.22986522,0.01414175,0.12387893,0.13720906,0.52546285,0.24360011,0.89820415,0.00000000
-2.12806403,1.29259482,0.01568228,0.13274433,0.14485841,0.57018530,0.25246510,0.93897347,0.00000000
-2.12206103,1.35959559,0.01727061,0.14306468,0.15255611,0.61761898,0.26271964,0.98119981,0.00000000
-2.11605803,1.43009654,0.01888780,0.15478032,0.16021433,0.66744447,0.27419498,1.02425737,0.00000000
-2.11005503,1.50323417,0.02051241,0.16782972,0.16774046,0.71929701,0.28671434,1.06743938,0.00000000
-2.10405203,1.57807045,0.02212089,0.18214905,0.17504013,0.77277405,0.30009510,1.10997518,0.00000000
-2.09804902,1.65361529,0.02368811,0.19767190,0.18202046,0.82744476,0.31415172,1.15105138,0.00000000
-2.09204602,1.72885271,0.02518798,0.21432900,0.18859349,0.88286091,0.32869916,1.18983621,0.00000000
-2.08604302,1.80276952,0.02659413,0.23204827,0.19467953,0.93856889,0.34355677,1.22550593,0.00000000
-2.08004002,1.87438523,0.02788069,0.25075487,0.20021032,0.99412223,0.35855227,1.25727227,0.00000000
-2.07403702,1.94278171,0.02902311,0.27037150,0.20513186,1.04909411,0.37352588,1.28440941,0.00000000
-2.06803402,2.00713135,0.02999887,0.29081874,0.20940671,1.10308941,0.38833417,1.30627944,0.00000000
-2.06203102,2.06672210,0.03078827,0.31201555,0.21301573,1.15575551,0.40285350,1.32235485,0.00000000
-2.05602801,2.12097852,0.03137511,0.33387978,0.21595912,1.20679162,0.41698293,1.33223721,0.00000000
-2.05002501,2.16947757,0.03174718,0.35632875,0.21825676,1.25595603,0.43064626,1.33567106,0.00000000
-2.04402201,2.21195869,0.03189677,0.37927979,0.21994783,1.30307102,0.44379328,1.33255238,0.00000000
-2.03801901,2.24832753,0.03182089,0.40265071,0.22108979,1.34802521,0.45640004,1.32293136,0.00000000
-2.03201601,2.27865339,0.03152141,0.42636019,0.22175661,1.39077317,0.46846809,1.30700939,0.00000000
-2.02601301,2.30316046,0.03100495,0.45032801,0.22203660,1.43133245,0.48002275,1.28513058,0.00000000
-2.02001001,2.32221338,0.03028269,0.47447513,0.22202966,1.46977794,0.49111047,1.25776815,0.00000000
-2.01400700,2.33629777,0.02936996,0.49872348,0.22184424,1.50623392,0.50179535,1.22550663,0.00000000
-2.00800400,2.34599672,0.02828570,0.52299556,0.22159407,1.54086408,0.51215485,1.18902058,0.00000000
-2.00200100,2.35196415,0.02705183,0.54721373,0.22139463,1.57385989,0.52227506,1.14905102,0.00000000
-1.99599800,2.35489623,0.02569253,0.57129924,0.22135974,1.60542775,0.53224546,1.10638047,0.00000000
-1.98999500,2.35550210,0.02423345,0.59517103,0.22159805,1.63577547,0.54215351,1.06180784,0.00000000
-1.98399200,2.35447481,0.02270094,0.61874433,0.22220974,1.66509873,0.55207919,1.01612411,0.00000000
-1.97798899,2.35246392,0.02112127,0.64192912,0.22328335,1.69356786,0.56208981,0.97008969,0.00000000
-1.97198599,2.35005050,0.01951993,0.66462868,0.22489294,1.72131584,0.57223508,0.92441436,0.00000000
-1.96598299,2.34772567,0.01792099,0.68673827,0.22709549,1.74842793,0.58254297,0.87974025,0.00000000
-1.95997999,2.34587346,0.01634654,0.70814409,0.22992881,1.77493355,0.59301625,0.83662842,0.00000000
-1.95397699,2.34475856,0.01481629,0.72872293,0.23340984,1.80080102,0.60363019,0.79554928,0.00000000
-1.94797399,2.34451969,0.01334724,0.74834239,0.23753352,1.82593558,0.61433137,0.75687692,0.00000000
-1.94197099,2.34516876,0.01195351,0.76686216,0.24227231,1.85018106,0.62503789,0.72088730,0.00000000
-1.93596798,2.34659618,0.01064628,0.78413629,0.24757633,1.87332543,0.63564109,0.68776005,0.00000000
-1.92996498,2.34858201,0.00943381,0.80001667,0.25337432,1.89511044,0.64600874,0.65758370,0.00000000
-1.92396198,2.35081299,0.00832162,0.81435772,0.25957537,1.91524500,0.65598977,0.63036373,0.00000000
-1.91795898,2.35290474,0.00731267,0.82702228,0.26607145,1.93342228,0.66542045,0.60603320,0.00000000
-1.91195598,2.35442843,0.00640765,0.83788845,0.27274078,1.94933976,0.67413187,0.58446520,0.00000000
-1.90595298,2.35494101,0.00560534,0.84685732,0.27945188,1.96272160,0.68195844,0.56548676,0.00000000
-1.89994997,2.35401774,0.00490290,0.85386112,0.28606832,1.97334242,0.68874710,0.54889353,0.00000000
-1.89394697,2.35128561,0.00429626,0.85887145,0.29245394,1.98105124,0.69436693,0.53446480,0.00000000
-1.88794397,2.34645629,0.00378043,0.86190713,0.29847834,1.98579449,0.69871863,0.52197815,0.00000000
-1.88194097,2.33935675,0.00334986,0.86304111,0.30402253,1.98763671,0.70174339,0.51122336,0.00000000
-1.87593797,2.32995620,0.00299869,0.86240600,0.30898425,1.98677761,0.70343076,0.50201505,0.00000000
-1.86993497,2.31838773,0.00272099,0.86019779,0.31328291,1.98356447,0.70382494,0.49420357,0.00000000
-1.86393197,2.30496320,0.00251096,0.85667712,0.31686377,1.97849856,0.70302911,0.48768382,0.00000000
-1.85792896,2.29018042,0.00236310,0.85216808,0.31970103,1.97223493,0.70120746,0.48240173,0.00000000
-1.85192596,2.27472168,0.00227226,0.84705407,0.32179974,1.96557506,0.69858462,0.47835807,0.00000000
-1.84592296,2.25944330,0.00223374,0.84177082,0.32319629,1.95945196,0.69544235,0.47560952,0.00000000
-1.83991996,2.24535610,0.00224326,0.83679659,0.32395733,1.95490813,0.69211349,0.47426696,0.00000000
-1.83391696,2.23359726,0.00229694,0.83263968,0.32417718,1.95306666,0.68897327,0.47449100,0.00000000
-1.82791396,2.22539440,0.00239125,0.82982385,0.32397375,1.95509655,0.68642819,0.47648490,0.00000000
-1.82191096,2.22202306,0.00252291,0.82887187,0.32348314,1.96217329,0.68490295,0.48048514,0.00000000
-1.81590795,2.22475924,0.00268882,0.83028805,0.32285304,1.97543616,0.68482575,0.48674997,0.00000000
-1.80990495,2.23482884,0.00288593,0.83454020,0.32223547,1.99594399,0.68661262,0.49554633,0.00000000
-1.80390195,2.25335593,0.00311112,0.84204189,0.32177895,2.02463108,0.69065137,0.50713566,0.00000000
-1.79789895,2.28131211,0.00336116,0.85313570,0.32162067,2.06226500,0.69728586,0.52175910,0.00000000
-1.79189595,2.31946897,0.00363257,0.86807802,0.32187898,2.10940820,0.70680104,0.53962261,0.00000000
-1.78589295,2.36835572,0.00392157,0.88702621,0.32264671,2.16638485,0.71940962,0.56088262,0.00000000
-1.77988994,2.42822376,0.00422406,0.91002853,0.32398549,2.23325445,0.73524076,0.58563278,0.00000000
-1.77388694,2.49901975,0.00453560,0.93701729,0.32592160,2.30979338,0.75433123,0.61389233,0.00000000
-1.76788394,2.58036831,0.00485140,0.96780558,0.32844338,2.39548513,0.77661956,0.64559645,0.00000000
-1.76188094,2.67156534,0.00516642,1.00208768,0.33150058,2.48951984,0.80194323,0.68058931,0.00000000
-1.75587794,2.77158211,0.00547537,1.03944317,0.33500541,2.59080331,0.83003916,0.71861981,0.00000000
-1.74987494,2.87908040,0.00577289,1.07934470,0.33883554,2.69797523,0.86054754,0.75934052,0.00000000
-1.74387194,2.99243804,0.00605359,1.12116914,0.34283868,2.80943616,0.89301873,0.80230987,0.00000000
-1.73786893,3.10978429,0.00631223,1.16421177,0.34683859,2.92338254,0.92692321,0.84699765,0.00000000
-1.73186593,3.22904366,0.00654386,1.20770304,0.35064230,3.03784842,0.96166411,0.89279377,0.00000000
-1.72586293,3.34798712,0.00674391,1.25082743,0.35404802,3.15075285,0.99659198,0.93902009,0.00000000
-1.71985993,3.46428870,0.00690837,1.29274377,0.35685348,3.25995122,1.03102134,0.98494511,0.00000000
-1.71385693,3.57558597,0.00703389,1.33260642,0.35886424,3.36328916,1.06424848,1.02980104,0.00000000
