energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.55077539,2.45026017,-2.59921534,0.39733731,-0.47663531,1.57913385,-2.05206743,0.09173466,-0.09023974,0.51014586,-0.15215983,0.00274234,-0.00179679,0.09986709,-0.06566384,0.00532516,-0.01113255,0.28120963,-0.31341154
-3.54477239,2.41703700,-2.55495093,0.39381835,-0.46757507,1.55322450,-2.01059315,0.08858125,-0.08700902,0.50403591,-0.15069788,0.00297885,-0.00199321,0.10148914,-0.06823645,0.00515078,-0.01171697,0.27739272,-0.30738628
-3.53876938,2.38796707,-2.51497541,0.39019964,-0.45958449,1.52905112,-1.97158812,0.08586641,-0.08402074,0.50065911,-0.14979196,0.00322010,-0.00219665,0.10281647,-0.07121487,0.00500686,-0.01231772,0.27359000,-0.30228088
-3.53276638,2.36301935,-2.47974118,0.38634065,-0.45275493,1.50660151,-1.93547587,0.08361953,-0.08130405,0.50011098,-0.14946388,0.00346346,-0.00240471,0.10380521,-0.07458655,0.00489150,-0.01292756,0.26974898,-0.29811382
-3.52676338,2.34225367,-2.44957149,0.38212260,-0.44714776,1.48592455,-1.90259225,0.08186934,-0.07888197,0.50249363,-0.14972347,0.00370620,-0.00261470,0.10442097,-0.07832941,0.00480323,-0.01353888,0.26583029,-0.29488486
-3.52076038,2.32584317,-2.42464883,0.37745324,-0.44279104,1.46714448,-1.87317411,0.08064455,-0.07677115,0.50791985,-0.15056849,0.00394554,-0.00282370,0.10463987,-0.08241196,0.00474111,-0.01414384,0.26181016,-0.29257455
-3.51475738,2.31408890,-2.40501021,0.37227038,-0.43967750,1.45047043,-1.84735341,0.07997426,-0.07498203,0.51651510,-0.15198505,0.00417874,-0.00302858,0.10444922,-0.08679376,0.00470487,-0.01473461,0.25768223,-0.29114449
-3.50875438,2.30742563,-2.39054966,0.36654403,-0.43776402,1.43620066,-1.82515677,0.07988804,-0.07351905,0.52841726,-0.15394835,0.00440322,-0.00322618,0.10384768,-0.09142627,0.00469498,-0.01530358,0.25345852,-0.29053826
-3.50275138,2.30641820,-2.38102766,0.36027712,-0.43697259,1.42472114,-1.80651063,0.08041577,-0.07238111,0.54377412,-0.15642371,0.00461663,-0.00341331,0.10284506,-0.09625406,0.00471262,-0.01584355,0.24916946,-0.29068326
-3.49674837,2.31174866,-2.37608696,0.35350474,-0.43719283,1.41649833,-1.79125144,0.08158709,-0.07156217,0.56273854,-0.15936797,0.00481690,-0.00358692,0.10146172,-0.10121630,0.00475972,-0.01634800,0.24486307,-0.29149309
-3.49074537,2.32419452,-2.37527398,0.34629216,-0.43828589,1.41206653,-1.77914041,0.08343057,-0.07105192,0.58546167,-0.16273095,0.00500236,-0.00374422,0.09972755,-0.10624861,0.00483886,-0.01681123,0.24060327,-0.29287070
-3.48474237,2.34459930,-2.37806450,0.33873150,-0.44008972,1.41201035,-1.76988174,0.08597261,-0.07083653,0.61208434,-0.16645715,0.00517175,-0.00388274,0.09768068,-0.11128496,0.00495320,-0.01722852,0.23646736,-0.29471185
-3.47873937,2.37383676,-2.38389238,0.33093752,-0.44242525,1.41694318,-1.76314338,0.08923601,-0.07089947,0.64272735,-0.17048740,0.00532426,-0.00400049,0.09536598,-0.11625982,0.00510633,-0.01759626,0.23254290,-0.29690906
-3.47273637,2.41277058,-2.39217961,0.32304258,-0.44510352,1.42748254,-1.75857908,0.09323853,-0.07122220,0.67748092,-0.17476062,0.00545952,-0.00409604,0.09283330,-0.12111029,0.00530213,-0.01791200,0.22892402,-0.29935557
-3.46673337,2.46221153,-2.40236632,0.31519108,-0.44793311,1.44422377,-1.75585053,0.09799121,-0.07178498,0.71639417,-0.17921541,0.00557763,-0.00416862,0.09013572,-0.12577817,0.00554456,-0.01817447,0.22570737,-0.30194942
-3.46073037,2.52287432,-2.41393928,0.30753367,-0.45072777,1.46771304,-1.75464841,0.10349679,-0.07256750,0.75946494,-0.18379158,0.00567906,-0.00421819,0.08732772,-0.13021191,0.00583750,-0.01838354,0.22298794,-0.30459718
-3.45472736,2.59533615,-2.42645733,0.30022143,-0.45331377,1.49842124,-1.75471135,0.10974816,-0.07354952,0.80663087,-0.18843150,0.00576464,-0.00424549,0.08446341,-0.13436834,0.00618451,-0.01854019,0.22085491,-0.30721746
-3.44872436,2.67999929,-2.43957300,0.29340033,-0.45553664,1.53671988,-1.75584189,0.11672702,-0.07471136,0.85776204,-0.19308122,0.00583548,-0.00425206,0.08159496,-0.13821407,0.00658866,-0.01864632,0.21938765,-0.30974382
-3.44272136,2.77705936,-2.45304907,0.28720609,-0.45726708,1.58286018,-1.75791877,0.12440284,-0.07603441,0.91265581,-0.19769152,0.00589287,-0.00424026,0.07877108,-0.14172656,0.00705229,-0.01870467,0.21865222,-0.31212704
-3.43671836,2.88648108,-2.46676976,0.28175975,-0.45840559,1.63695646,-1.76090518,0.13273208,-0.07750142,0.97103423,-0.20221852,0.00593820,-0.00421321,0.07603583,-0.14489473,0.00757686,-0.01871863,0.21869830,-0.31433672
-3.43071536,3.00798270,-2.48074629,0.27716391,-0.45888582,1.69897447,-1.76485282,0.14165795,-0.07909687,1.03254421,-0.20662428,0.00597289,-0.00417477,0.07342765,-0.14771914,0.00816278,-0.01869207,0.21955695,-0.31636203
-3.42471236,3.14103003,-2.49511656,0.27349998,-0.45867634,1.76872550,-1.76990168,0.15111047,-0.08080716,1.09676072,-0.21087705,0.00599828,-0.00412943,0.07097866,-0.15021165,0.00880928,-0.01862916,0.22123903,-0.31821168
-3.41870935,3.28484049,-2.51013960,0.27082620,-0.45778081,1.84586640,-1.77627593,0.16100717,-0.08262079,1.16319285,-0.21495133,0.00601558,-0.00408222,0.06871421,-0.15239468,0.00951436,-0.01853422,0.22373453,-0.31991300
-3.41270635,3.43839713,-2.52618497,0.26917672,-0.45623659,1.92990563,-1.78427638,0.17125420,-0.08452848,1.23129270,-0.21882773,0.00602582,-0.00403857,0.06665278,-0.15429994,0.01027466,-0.01841157,0.22701283,-0.32151035
-3.40670335,3.60047216,-2.54371789,0.26856155,-0.45411188,2.02021514,-1.79426981,0.18174791,-0.08652324,1.30046682,-0.22249271,0.00602981,-0.00400416,0.06480605,-0.15596678,0.01108556,-0.01826540,0.23102374,-0.32306274
-3.40070035,3.76965890,-2.56328092,0.26896735,-0.45150141,2.11604759,-1.80667604,0.19237692,-0.08860031,1.37008957,-0.22593802,0.00602812,-0.00398478,0.06317924,-0.15744023,0.01194116,-0.01809968,0.23569945,-0.32464083
-3.39469735,3.94441099,-2.58547281,0.27035904,-0.44852115,2.21655808,-1.82195319,0.20302453,-0.09075716,1.43951819,-0.22916012,0.00602115,-0.00398610,0.06177169,-0.15876872,0.01283442,-0.01791812,0.24095717,-0.32632345
-3.38869435,4.12308682,-2.61092563,0.27268200,-0.44530205,2.32082941,-1.84058180,0.21357143,-0.09299328,1.50810858,-0.23215941,0.00600913,-0.00401355,0.06057753,-0.16000167,0.01375727,-0.01772409,0.24670241,-0.32819370
-3.38269135,4.30399745,-2.64028075,0.27586484,-0.44198326,2.42789980,-1.86304837,0.22389864,-0.09530991,1.57523143,-0.23493934,0.00599218,-0.00407209,0.05958653,-0.16118696,0.01470085,-0.01752060,0.25283272,-0.33033488
-3.37668834,4.48545547,-2.67416456,0.27982257,-0.43870517,2.53679154,-1.88982878,0.23389048,-0.09770978,1.64028777,-0.23750550,0.00597043,-0.00416606,0.05878506,-0.16236854,0.01565567,-0.01731035,0.25924171,-0.33282625
-3.37068534,4.66582277,-2.71316464,0.28445993,-0.43560249,2.64653940,-1.92137206,0.24343759,-0.10019656,1.70272331,-0.23986467,0.00594408,-0.00429899,0.05815697,-0.16358410,0.01661193,-0.01709571,0.26582317,-0.33573890
-3.36468234,4.84355462,-2.75780690,0.28967488,-0.43279775,2.75621721,-1.95808477,0.25243970,-0.10277433,1.76204090,-0.24202380,0.00591350,-0.00447346,0.05768464,-0.16486305,0.01755972,-0.01687873,0.27247515,-0.33913190
-3.35867934,5.01723816,-2.80853438,0.29536196,-0.43039561,2.86496140,-2.00031632,0.26080820,-0.10544695,1.81781051,-0.24398908,0.00587934,-0.00469096,0.05734987,-0.16622483,0.01848934,-0.01666121,0.27910363,-0.34304874
-3.35267634,5.18562328,-2.86568800,0.30141551,-0.42847799,2.97199028,-2.04834540,0.26846831,-0.10821725,1.86967626,-0.24576508,0.00584260,-0.00495180,0.05713474,-0.16767773,0.01939153,-0.01644468,0.28562584,-0.34751432
-3.34667334,5.34764435,-2.92948986,0.30773247,-0.42710045,3.07661815,-2.10236773,0.27536070,-0.11108626,1.91736029,-0.24735400,0.00580471,-0.00525500,0.05702235,-0.16921809,0.02025773,-0.01623044,0.29197285,-0.35253267
-3.34067034,5.50243201,-3.00002931,0.31421488,-0.42628986,3.17826350,-2.16248529,0.28144265,-0.11405235,1.96066312,-0.24875503,0.00576754,-0.00559828,0.05699746,-0.17083020,0.02108026,-0.01601956,0.29809140,-0.35808527
-3.33466733,5.64931431,-3.07725212,0.32077178,-0.42604336,3.27645106,-2.22869707,0.28668851,-0.11711043,1.99946073,-0.24996395,0.00573347,-0.00597805,0.05704692,-0.17248661,0.02185253,-0.01581289,0.30394494,-0.36413030
-3.32866433,5.78780768,-3.16095306,0.32732061,-0.42632877,3.37080769,-2.30089172,0.29108964,-0.12025118,2.03369851,-0.25097291,0.00570531,-0.00638943,0.05715997,-0.17414906,0.02256909,-0.01561105,0.30951361,-0.37060280
-3.32266133,5.91759826,-3.25077204,0.33378801,-0.42708618,3.46105267,-2.37884208,0.29465356,-0.12346042,2.06338250,-0.25177047,0.00568631,-0.00682635,0.05732836,-0.17576996,0.02322575,-0.01541444,0.31479346,-0.37741560
-3.31665833,6.03851521,-3.34619398,0.34011014,-0.42823083,3.54698297,-2.46220190,0.29740271,-0.12671860,2.08856850,-0.25234184,0.00567999,-0.00728168,0.05754631,-0.17729416,0.02381953,-0.01522322,0.31979470,-0.38446125
-3.31065533,6.15049780,-3.44655261,0.34623238,-0.42965686,3.62845487,-2.55050493,0.29937255,-0.13000056,2.10934979,-0.25266936,0.00569013,-0.00774735,0.05781027,-0.17866128,0.02434862,-0.01503730,0.32453924,-0.39161470
-3.30465233,6.25355863,-3.55103815,0.35210865,-0.43124193,3.70536318,-2.64316667,0.30060932,-0.13327551,2.12584419,-0.25273329,0.00572053,-0.00821459,0.05811857,-0.17980811,0.02481225,-0.01485638,0.32905759,-0.39873677
-3.29864932,6.34774564,-3.65870896,0.35770039,-0.43285228,3.77761958,-2.73948885,0.30116749,-0.13650724,2.13818139,-0.25251262,0.00577488,-0.00867417,0.05847095,-0.18067127,0.02521056,-0.01467990,0.33338530,-0.40567819
-3.29264632,6.43310548,-3.76850700,0.36297523,-0.43434815,3.84513189,-2.83866701,0.30110701,-0.13965471,2.14649131,-0.25198624,0.00585658,-0.00911661,0.05886797,-0.18118983,0.02554443,-0.01450714,0.33755922,-0.41228412
-3.28664332,6.50965100,-3.87927701,0.36790558,-0.43558925,3.90778568,-2.93980114,0.30049059,-0.14267282,2.15089423,-0.25113406,0.00596858,-0.00953249,0.05931044,-0.18130787,0.02581522,-0.01433720,0.34161370,-0.41839902
-3.28064032,6.57733513,-3.98978908,0.37246716,-0.43643993,3.96542971,-3.04190957,0.29938098,-0.14551353,2.15149347,-0.24993833,0.00611311,-0.00991271,0.05979875,-0.18097677,0.02602460,-0.01416906,0.34557703,-0.42387155
-3.27463732,6.63603312,-4.09876435,0.37663765,-0.43677409,4.01786650,-3.14394600,0.29783859,-0.14812718,2.14837086,-0.24838483,0.00629163,-0.01024880,0.06033233,-0.18015729,0.02617436,-0.01400168,0.34946828,-0.42855953
-3.26863432,6.68553457,-4.20490324,0.38039552,-0.43647944,4.06484876,-3.24481950,0.29591938,-0.15046397,2.14158551,-0.24646416,0.00650458,-0.01053313,0.06090909,-0.17882115,0.02626625,-0.01383403,0.35329478,-0.43233454
-3.26263132,6.72554596,-4.30691580,0.38371924,-0.43546114,4.10608221,-3.34341731,0.29367316,-0.15247560,2.13117571,-0.24417284,0.00675133,-0.01075921,0.06152500,-0.17695223,0.02630182,-0.01366520,0.35705033,-0.43508617
-3.25662831,6.75570380,-4.40355338,0.38658670,-0.43364468,4.14123485,-3.43862990,0.29114243,-0.15411699,2.11716406,-0.24151434,0.00703009,-0.01092183,0.06217386,-0.17454726,0.02628235,-0.01349443,0.36071433,-0.43672575
-3.25062531,6.77559764,-4.49364094,0.38897514,-0.43097787,4.16995232,-3.52937775,0.28836169,-0.15534790,2.09956513,-0.23849988,0.00733786,-0.01101727,0.06284712,-0.17161605,0.02620884,-0.01332127,0.36425183,-0.43718926
-3.24462231,6.78480176,-4.57610907,0.39086151,-0.42743217,4.19187844,-3.61463928,0.28535728,-0.15613454,2.07839536,-0.23514904,0.00767049,-0.01104338,0.06353398,-0.16818115,0.02608204,-0.01314556,0.36761451,-0.43643960
-3.23861931,6.78291362,-4.65002486,0.39222313,-0.42300313,4.20668000,-3.69347887,0.28214770,-0.15645100,2.05368434,-0.23149017,0.00802269,-0.01099966,0.06422158,-0.16427717,0.02590254,-0.01296755,0.37074256,-0.43446793
-3.23261631,6.76959678,-4.71462060,0.39303885,-0.41771023,4.21407422,-3.76507432,0.27874436,-0.15628044,2.02548675,-0.22756053,0.00838824,-0.01088723,0.06489542,-0.15994964,0.02567088,-0.01278794,0.37356738,-0.43129417
-3.22661331,6.74462573,-4.76931931,0.39329042,-0.41159595,4.21385741,-3.82874256,0.27515274,-0.15561601,1.99389402,-0.22340613,0.00876007,-0.01070878,0.06553991,-0.15525354,0.02538777,-0.01260789,0.37601489,-0.42696660
-3.22061031,6.70792991,-4.81375613,0.39296417,-0.40472442,4.20593317,-3.88396272,0.27137375,-0.15446146,1.95904500,-0.21908138,0.00913051,-0.01046847,0.06613900,-0.15025163,0.02505429,-0.01242901,0.37800935,-0.42156062
-3.21460730,6.65963432,-4.84779469,0.39205278,-0.39717951,4.19033838,-3.93039545,0.26740534,-0.15283139,1.92113484,-0.21464848,0.00949152,-0.01017178,0.06667698,-0.14501251,0.02467210,-0.01225341,0.37947743,-0.41517678
-3.20860430,6.60009424,-4.87153752,0.39055712,-0.38906260,4.16726573,-3.96789773,0.26324414,-0.15075116,1.88042151,-0.21017646,0.00983497,-0.00982528,0.06713927,-0.13960869,0.02424371,-0.01208360,0.38035236,-0.40793804
-3.20260130,6.52992211,-4.88532998,0.38848802,-0.38048995,4.13708114,-3.99653224,0.25888712,-0.14825639,1.83722935,-0.20574009,0.01015287,-0.00943640,0.06751322,-0.13411459,0.02377260,-0.01192246,0.38057785,-0.39998646
-3.19659830,6.45000467,-4.88975705,0.38586786,-0.37158995,4.10033533,-4.01657065,0.25433311,-0.14539222,1.79194959,-0.20141853,0.01043771,-0.00901323,0.06778887,-0.12860461,0.02326350,-0.01177316,0.38011175,-0.39147942
-3.19059530,6.36150955,-4.88563295,0.38273191,-0.36250013,4.05776858,-4.02849056,0.24958417,-0.14221212,1.74503755,-0.19729375,0.01068264,-0.00856421,0.06795962,-0.12315127,0.02272243,-0.01163907,0.37892898,-0.38258544
-3.18459230,6.26588038,-4.87398338,0.37912924,-0.35336402,4.01030829,-4.03296576,0.24464671,-0.13877656,1.69700674,-0.19344878,0.01088177,-0.00809789,0.06802273,-0.11782360,0.02215681,-0.01152367,0.37702391,-0.37347976
-3.17858929,6.16482068,-4.85602089,0.37512322,-0.34432805,3.95905934,-4.03085004,0.23953229,-0.13515136,1.64842008,-0.18996581,0.01103034,-0.00762269,0.06797974,-0.11268562,0.02157543,-0.01143038,0.37441179,-0.36433988
-3.17258629,6.06026669,-4.83311383,0.37079155,-0.33553837,3.90528724,-4.02315491,0.23425816,-0.13140596,1.59987863,-0.18692421,0.01112488,-0.00714667,0.06783655,-0.10779513,0.02098838,-0.01136248,0.37112927,-0.35534096
-3.16658329,5.95435025,-4.80674991,0.36622560,-0.32713772,3.85039466,-4.01102186,0.22884746,-0.12761151,1.55200841,-0.18439843,0.01116331,-0.00667735,0.06760345,-0.10320270,0.02040692,-0.01132300,0.36723404,-0.34665153
-3.16058029,5.84935282,-4.77849543,0.36152932,-0.31926249,3.79589204,-3.99569026,0.22332907,-0.12383898,1.50544586,-0.18245593,0.01114500,-0.00622153,0.06729479,-0.09895088,0.01984321,-0.01131452,0.36280347,-0.33842935
-3.15457729,5.74765241,-4.74995162,0.35681745,-0.31203986,3.74336300,-3.97846174,0.21773721,-0.12015726,1.46082264,-0.18115517,0.01107073,-0.00578518,0.06692852,-0.09507374,0.01931004,-0.01133914,0.35793239,-0.33081761
-3.14857429,5.65166493,-4.72270968,0.35221324,-0.30558533,3.69442586,-3.96066278,0.21211075,-0.11663137,1.41875025,-0.18054365,0.01094270,-0.00537336,0.06652549,-0.09159652,0.01882047,-0.01139832,0.35273014,-0.32394171
-3.14257129,5.56378224,-4.69830605,0.34784562,-0.30000044,3.65069210,-3.94360652,0.20649237,-0.11332078,1.37980527,-0.18065628,0.01076431,-0.00499020,0.06610868,-0.08853565,0.01838745,-0.01149280,0.34731695,-0.31790646
-3.13656828,5.48630857,-4.67817978,0.34384602,-0.29537102,3.61372330,-3.92855554,0.20092743,-0.11027797,1.34451561,-0.18151386,0.01054011,-0.00463886,0.06570215,-0.08589888,0.01802338,-0.01162256,0.34181988,-0.31279398
-3.13056528,5.42139759,-4.66363341,0.34034476,-0.29176590,3.58498765,-3.91668689,0.19546285,-0.10754719,1.31334834,-0.18312209,0.01027552,-0.00432159,0.06533010,-0.08368563,0.01773970,-0.01178673,0.33636845,-0.30866232
-3.12456228,5.37099206,-4.65579908,0.33746732,-0.28923609,3.56581740,-3.90906075,0.19014590,-0.10516350,1.28669933,-0.18547082,0.00997664,-0.00403977,0.06501575,-0.08188757,0.01754643,-0.01198359,0.33109021,-0.30554473
-3.11855928,5.33676802,-4.65561088,0.33533051,-0.28781468,3.55736870,-3.90659374,0.18502295,-0.10315213,1.26488518,-0.18853393,0.00965004,-0.00379404,0.06478035,-0.08048933,0.01745183,-0.01221059,0.32610640,-0.30344981
-3.11255628,5.32008528,-4.66378469,0.33403876,-0.28751720,3.56058499,-3.91003800,0.18013833,-0.10152813,1.24813745,-0.19226965,0.00930250,-0.00358433,0.06464223,-0.07946933,0.01746202,-0.01246436,0.32152795,-0.30236231
-3.10655328,5.32194608,-4.68080598,0.33368056,-0.28834273,3.57616535,-3.91996647,0.17553330,-0.10029635,1.23659939,-0.19662142,0.00894074,-0.00341004,0.06461599,-0.07880078,0.01758066,-0.01274079,0.31745189,-0.30224477
-3.10055028,5.34296323,-4.70692591,0.33432545,-0.29027542,3.60453895,-3.93676485,0.17124511,-0.09945179,1.23032507,-0.20151935,0.00857130,-0.00327012,0.06471187,-0.07845274,0.01780881,-0.01303510,0.31395844,-0.30303982
-3.09454727,5.38333912,-4.74216571,0.33602143,-0.29328667,3.64584676,-3.96063020,0.16730635,-0.09898013,1.22928102,-0.20688214,0.00820024,-0.00316319,0.06493532,-0.07839126,0.01814476,-0.01334198,0.31110884,-0.30467308
-3.08854427,5.44285649,-4.78632873,0.33879307,-0.29733755,3.69993135,-3.99157598,0.16374440,-0.09885866,1.23335004,-0.21261952,0.00783307,-0.00308761,0.06528679,-0.07858053,0.01858399,-0.01365572,0.30894396,-0.30705662
-3.08254127,5.52088172,-4.83901936,0.34264046,-0.30238159,3.76633564,-4.02944286,0.16058119,-0.09905741,1.24233702,-0.21863500,0.00747461,-0.00304165,0.06576174,-0.07898405,0.01911930,-0.01397034,0.30748381,-0.31009280
-3.07653827,5.61638068,-4.89966776,0.34753899,-0.30836762,3.84431084,-4.07391452,0.15783312,-0.09954041,1.25597666,-0.22482896,0.00712886,-0.00302347,0.06635094,-0.07956574,0.01974092,-0.01427977,0.30672792,-0.31367830
-3.07053527,5.72794712,-4.96755881,0.35343995,-0.31524260,3.93283391,-4.12453753,0.15551128,-0.10026720,1.27394256,-0.23110182,0.00679905,-0.00303125,0.06704089,-0.08029096,0.02043682,-0.01457805,0.30665653,-0.31770829
-3.06453227,5.85384280,-5.04186374,0.36027212,-0.32295419,4.03063418,-4.18074383,0.15362176,-0.10119432,1.29585748,-0.23735728,0.00648755,-0.00306318,0.06781451,-0.08112746,0.02119304,-0.01485942,0.30723257,-0.32208047
-3.05852926,5.99204821,-5.12167283,0.36794415,-0.33145289,4.13622844,-4.24187488,0.15216619,-0.10227691,1.32130434,-0.24350536,0.00619596,-0.00311749,0.06865193,-0.08204607,0.02199412,-0.01511856,0.30840417,-0.32669879
-3.05252626,6.14032218,-5.20602734,0.37634767,-0.34069370,4.24796357,-4.30720597,0.15114242,-0.10347017,1.34983756,-0.24946513,0.00592515,-0.00319244,0.06953144,-0.08302132,0.02282361,-0.01535068,0.31010777,-0.33147675
-3.04652326,6.29626827,-5.29394903,0.38536107,-0.35063699,4.36406519,-4.37596948,0.15054518,-0.10473080,1.38099438,-0.25516702,0.00567536,-0.00328632,0.07043042,-0.08403177,0.02366453,-0.01555168,0.31227149,-0.33634007
-3.04052026,6.45740537,-5.38446602,0.39485368,-0.36124867,4.48269047,-4.44737606,0.15036681,-0.10601820,1.41430566,-0.26055455,0.00544627,-0.00339740,0.07132634,-0.08506014,0.02450000,-0.01571824,0.31481865,-0.34122855
-3.03451726,6.62123978,-5.47663355,0.40469021,-0.37249951,4.60198312,-4.52063271,0.15059799,-0.10729556,1.44930593,-0.26558542,0.00523716,-0.00352388,0.07219774,-0.08609320,0.02531369,-0.01584784,0.31767122,-0.34609720
-3.02851426,6.78533559,-5.56954900,0.41473529,-0.38436359,4.72012814,-4.59495706,0.15122826,-0.10853057,1.48554222,-0.27023178,0.00504698,-0.00366387,0.07302501,-0.08712149,0.02609035,-0.01593889,0.32075308,-0.35091629
-3.02251126,6.94738048,-5.66236054,0.42485779,-0.39681603,4.83540395,-4.66958741,0.15224650,-0.10969597,1.52258140,-0.27447990,0.00487451,-0.00381534,0.07379120,-0.08813873,0.02681629,-0.01599064,0.32399287,-0.35567058
-3.01650825,7.10524408,-5.75426945,0.43493482,-0.40983008,4.94622968,-4.74378842,0.15364118,-0.11076975,1.56001590,-0.27832895,0.00471840,-0.00397605,0.07448255,-0.08914121,0.02747973,-0.01600321,0.32732631,-0.36035763
-3.01050525,7.25702611,-5.84452646,0.44485512,-0.42337367,5.05120515,-4.81685250,0.15540041,-0.11173507,1.59746756,-0.28178921,0.00457732,-0.00414358,0.07508886,-0.09012691,0.02807112,-0.01597751,0.33069789,-0.36498526
-3.00450225,7.40109236,-5.93242275,0.45452176,-0.43740568,5.14914197,-4.88809744,0.15751180,-0.11257993,1.63458962,-0.28487968,0.00445002,-0.00431523,0.07560373,-0.09109465,0.02858333,-0.01591513,0.33406184,-0.36956835
-2.99849925,7.53609694,-6.01727685,0.46385403,-0.45187223,5.23908416,-4.95686090,0.15996204,-0.11329662,1.67106685,-0.28762527,0.00433535,-0.00448811,0.07602450,-0.09204317,0.02901176,-0.01581829,0.33738240,-0.37412511
-2.99249625,7.66098996,-6.09841875,0.47278841,-0.46670307,5.32031736,-5.02249260,0.16273639,-0.11388094,1.70661403,-0.29005365,0.00423232,-0.00465908,0.07635209,-0.09297028,0.02935435,-0.01568964,0.34063330,-0.37867308
-2.98649325,7.77501077,-6.17517275,0.48127858,-0.48180856,5.39236653,-5.08434545,0.16581795,-0.11433131,1.74097301,-0.29219212,0.00414013,-0.00482483,0.07659060,-0.09387202,0.02961140,-0.01553219,0.34379669,-0.38322502
-2.98049025,7.87766739,-6.24684078,0.48929460,-0.49707724,5.45498228,-5.14176646,0.16918689,-0.11464784,1.77390856,-0.29406451,0.00405813,-0.00498194,0.07674681,-0.09474213,0.02978548,-0.01534914,0.34686145,-0.38778496
-2.97448724,7.96870399,-6.31268777,0.49682132,-0.51237449,5.50811709,-5.19408877,0.17281959,-0.11483133,1.80520358,-0.29568834,0.00398580,-0.00512691,0.07682949,-0.09557148,0.02988104,-0.01514375,0.34982103,-0.39234467
-2.96848424,8.04805860,-6.37193064,0.50385602,-0.52754214,5.55189287,-5.24062584,0.17668788,-0.11488237,1.83465396,-0.29707249,0.00392275,-0.00525629,0.07684874,-0.09634793,0.02990412,-0.01491924,0.35267115,-0.39688073
-2.96248124,8.11581407,-6.42373213,0.51040574,-0.54239944,5.58656210,-5.28066848,0.18075844,-0.11480059,1.86206370,-0.29821543,0.00386864,-0.00536676,0.07681519,-0.09705625,0.02986195,-0.01467865,0.35540730,-0.40135243
-2.95647824,8.17214554,-6.46720044,0.51648420,-0.55674528,5.61246510,-5.31348575,0.18499228,-0.11458394,1.88724052,-0.29910412,0.00382313,-0.00545522,0.07673924,-0.09767839,0.02976253,-0.01442479,0.35802241,-0.40570058
-2.95047524,8.21726818,-6.50139526,0.52210876,-0.57036164,5.62998609,-5.33832980,0.18934465,-0.11422836,1.90999268,-0.29971374,0.00378585,-0.00551890,0.07663036,-0.09819387,0.02961421,-0.01416014,0.36050468,-0.40984744
-2.94447224,8.25138847,-6.52534040,0.52729752,-0.58301826,5.63951105,-5.35444511,0.19376510,-0.11372754,1.93012716,-0.30000810,0.00375633,-0.00555547,0.07649645,-0.09858043,0.02942532,-0.01388682,0.36283601,-0.41369774
-2.93846923,8.27466261,-6.53804261,0.53206684,-0.59447835,5.64138987,-5.36108174,0.19819805,-0.11307296,1.94744949,-0.29994092,0.00373398,-0.00556311,0.07634329,-0.09881482,0.02920381,-0.01360660,0.36499080,-0.41714072
-2.93246623,8.28716468,-6.53851599,0.53642937,-0.60450507,5.63590540,-5.35751218,0.20258364,-0.11225420,1.96176563,-0.29945772,0.00371802,-0.00554058,0.07617416,-0.09887364,0.02895696,-0.01332085,0.36693553,-0.42005325
-2.92646323,8.28886685,-6.52581087,0.54039290,-0.61286856,5.62325115,-5.34305125,0.20685899,-0.11125943,1.97288556,-0.29849833,0.00370749,-0.00548729,0.07598963,-0.09873433,0.02869117,-0.01303061,0.36862899,-0.42230379
-2.92046023,8.27963301,-6.49904580,0.54395990,-0.61935322,5.60351915,-5.31707780,0.21095978,-0.11007606,1.98062896,-0.29699983,0.00370125,-0.00540331,0.07578746,-0.09837609,0.02841178,-0.01273657,0.37002325,-0.42375706
-2.91445723,8.25922615,-6.45744103,0.54712800,-0.62376488,5.57669851,-5.27905750,0.21482212,-0.10869159,1.98483237,-0.29489978,0.00369795,-0.00528938,0.07556270,-0.09778075,0.02812311,-0.01243919,0.37106530,-0.42427919
-2.90845423,8.22732925,-6.40035182,0.54989119,-0.62593760,5.54268467,-5.22856526,0.21838461,-0.10709452,1.98535774,-0.29213961,0.00369608,-0.00514691,0.07530797,-0.09693362,0.02782837,-0.01213871,0.37169928,-0.42374306
-2.90245123,8.18357803,-6.32729992,0.55224185,-0.62573974,5.50129855,-5.16530624,0.22159050,-0.10527531,1.98210182,-0.28866788,0.00369403,-0.00497792,0.07501387,-0.09582411,0.02752985,-0.01183522,0.37186920,-0.42203369
-2.89644822,8.12760342,-6.23800145,0.55417326,-0.62307904,5.45231418,-5.08913443,0.22438991,-0.10322726,1.97500594,-0.28444335,0.00369007,-0.00478498,0.07466947,-0.09444624,0.02722903,-0.01152872,0.37152197,-0.41905331
-2.89044522,8.05908089,-6.13239001,0.55568253,-0.61790658,5.39549266,-5.00006761,0.22674183,-0.10094742,1.96406543,-0.27943774,0.00368251,-0.00457115,0.07426298,-0.09279900,0.02692681,-0.01121921,0.37061054,-0.41472591
