energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
0.29714857,5.01437191,-2.64456549,1.11949320,-0.30274054,2.23795421,-0.96937147,0.02882350,-0.00444096,0.19505588,-0.05102906,0.04060894,-0.01653124,0.28893327,-0.12539701,1.15924542,-0.68143049,2.05501327,-1.44177699
0.30315158,4.97838554,-2.66732500,1.11297122,-0.31462055,2.23560220,-0.98490782,0.02866625,-0.00505290,0.19651090,-0.05402620,0.04120716,-0.01825230,0.28653866,-0.13142683,1.12927145,-0.70213406,2.02773472,-1.42951662
0.30915458,4.93011931,-2.69528031,1.10293754,-0.32737961,2.22709837,-1.00355318,0.02848953,-0.00572626,0.19769548,-0.05715338,0.04188287,-0.02006957,0.28370674,-0.13807815,1.09783823,-0.72538149,1.99497089,-1.41802251
0.31515758,4.87003500,-2.72895324,1.08945793,-0.34107036,2.21242452,-1.02554709,0.02829405,-0.00646213,0.19861665,-0.06039889,0.04264643,-0.02197544,0.28045710,-0.14535554,1.06534368,-0.75116154,1.95710517,-1.40765858
0.32116058,4.79871419,-2.76882082,1.07265355,-0.35574461,2.19164808,-1.05112021,0.02808039,-0.00726048,0.19928254,-0.06374922,0.04350541,-0.02396026,0.27680979,-0.15325174,1.03217072,-0.77940061,1.91456125,-1.39878183
0.32716358,4.71684811,-2.81530332,1.05269894,-0.37145138,2.16492220,-1.08048968,0.02784909,-0.00811992,0.19970176,-0.06718904,0.04446405,-0.02601230,0.27278565,-0.16174665,0.99868071,-0.80995939,1.86779430,-1.39173567
0.33316658,4.62522556,-2.86875055,1.02981840,-0.38823449,2.13248352,-1.11385316,0.02760059,-0.00903753,0.19988286,-0.07070115,0.04552268,-0.02811781,0.26840663,-0.17080658,0.96520774,-0.84263086,1.81728235,-1.38684204
0.33916958,4.52471904,-2.92942658,1.00428109,-0.40612968,2.09464768,-1.15138190,0.02733532,-0.01000874,0.19983377,-0.07426654,0.04667738,-0.03026111,0.26369612,-0.18038374,0.93205409,-0.87713982,1.76351809,-1.38439236
0.34517259,4.41626949,-2.99749353,0.97639490,-0.42516133,2.05180253,-1.19321274,0.02705359,-0.01102715,0.19956133,-0.07786441,0.04791968,-0.03242473,0.25867922,-0.19041602,0.89948669,-0.91314434,1.70700123,-1.38463766
0.35117559,4.30087012,-3.07299505,0.94649939,-0.44533885,2.00439960,-1.23943936,0.02675561,-0.01208456,0.19907090,-0.08147232,0.04923649,-0.03458967,0.25338303,-0.20082714,0.86773471,-0.95023905,1.64823152,-1.38777837
0.35717859,4.17954987,-3.15584032,0.91495819,-0.46665299,1.95294396,-1.29010315,0.02644139,-0.01317091,0.19836617,-0.08506635,0.05061013,-0.03673566,0.24783677,-0.21152718,0.83698845,-0.98796068,1.58770257,-1.39395418
0.36318159,4.05335705,-3.24578966,0.88215100,-0.48907219,1.89798307,-1.34518397,0.02611071,-0.01427438,0.19744915,-0.08862134,0.05201858,-0.03884153,0.24207185,-0.22241355,0.80739924,-1.02579557,1.52589648,-1.40323467
0.36918459,3.92334399,-3.34244268,0.84846561,-0.51253903,1.84009520,-1.40459140,0.02576303,-0.01538153,0.19632028,-0.09211117,0.05343596,-0.04088555,0.23612190,-0.23337239,0.77908060,-1.06318946,1.46327941,-1.41561125
0.37518759,3.79055296,-3.44523011,0.81429029,-0.53696726,1.77987784,-1.46815700,0.02539746,-0.01647753,0.19497891,-0.09550905,0.05483312,-0.04284588,0.23002259,-0.24428038,0.75211037,-1.09955910,1.40029800,-1.43099099
0.38119060,3.65600431,-3.55341018,0.78000654,-0.56223933,1.71793663,-1.53562798,0.02501270,-0.01754647,0.19342383,-0.09878791,0.05617847,-0.04470100,0.22381152,-0.25500710,0.72653385,-1.13430563,1.33737674,-1.44919300
0.38719360,3.52068677,-3.66607039,0.74598278,-0.58820483,1.65487545,-1.60666295,0.02460708,-0.01857175,0.19165407,-0.10192074,0.05743892,-0.04643015,0.21752791,-0.26541760,0.70236763,-1.16682942,1.27491617,-1.46994767
0.39319660,3.38555058,-3.78213530,0.71256872,-0.61467990,1.59128779,-1.68083011,0.02417853,-0.01953644,0.18966972,-0.10488100,0.05858096,-0.04801377,0.21121227,-0.27537549,0.67960407,-1.19654581,1.21329195,-1.49289923
0.39919960,3.25150317,-3.90038073,0.68009088,-0.64144784,1.52774980,-1.75760826,0.02372471,-0.02042383,0.18747294,-0.10764302,0.05957185,-0.04943393,0.20490602,-0.28474615,0.65821621,-1.22290134,1.15285461,-1.51761176
0.40520260,3.11940748,-4.01945440,0.64884900,-0.66826094,1.46481526,-1.83639104,0.02324311,-0.02121792,0.18506883,-0.11018236,0.06038080,-0.05067469,0.19865107,-0.29340019,0.63816274,-1.24538996,1.09392991,-1.54357867
0.41120560,2.99008261,-4.13790284,0.61911350,-0.69484378,1.40301211,-1.91649444,0.02273115,-0.02190388,0.18246638,-0.11247621,0.06098019,-0.05172248,0.19248934,-0.30121689,0.61939298,-1.26356853,1.03681975,-1.57023560
0.41720860,2.86430624,-4.25420398,0.59112383,-0.72089775,1.34284088,-1.99716761,0.02218644,-0.02246861,0.17967912,-0.11450372,0.06134670,-0.05256641,0.18646224,-0.30808767,0.60185151,-1.27707113,0.98180338,-1.59697622
0.42321161,2.74281840,-4.36680470,0.56508769,-0.74610699,1.28477435,-2.07760695,0.02160692,-0.02290115,0.17672576,-0.11624635,0.06146235,-0.05319843,0.18061022,-0.31391922,0.58548234,-1.28562153,0.92913884,-1.62317067
0.42921461,2.62632584,-4.47416197,0.54118094,-0.77014548,1.22925838,-2.15697304,0.02099108,-0.02319310,0.17363040,-0.11768817,0.06131535,-0.05361360,0.17497222,-0.31863647,0.57023245,-1.28904334,0.87906443,-1.64818578
0.43521761,2.51550639,-4.57478640,0.51954809,-0.79268515,1.17671340,-2.23441005,0.02033817,-0.02333896,0.17042268,-0.11881612,0.06090081,-0.05381014,0.16958520,-0.32218498,0.55605444,-1.28726734,0.83180014,-1.67140645
0.44122061,2.41101273,-4.66728647,0.50030329,-0.81340472,1.12753612,-2.30906693,0.01964842,-0.02333631,0.16713744,-0.11962026,0.06022116,-0.05378949,0.16448367,-0.32453289,0.54290843,-1.28033578,0.78754885,-1.69225724
0.44722361,2.31347480,-4.75041173,0.48353159,-0.83199909,1.08210117,-2.38011971,0.01892314,-0.02318598,0.16381434,-0.12009398,0.05928634,-0.05355630,0.15969926,-0.32567218,0.53076307,-1.26840322,0.74649720,-1.71022322
0.45322661,2.22350063,-4.82309307,0.46929049,-0.84818871,1.04076204,-2.44679398,0.01816492,-0.02289205,0.16049701,-0.12023414,0.05811371,-0.05311832,0.15526039,-0.32561918,0.51959563,-1.25173390,0.70881610,-1.72486923
0.45922961,2.14167507,-4.88447841,0.45761160,-0.86172873,1.00385128,-2.50838672,0.01737761,-0.02246173,0.15723223,-0.12004125,0.05672776,-0.05248624,0.15119196,-0.32441446,0.50939145,-1.23069575,0.67466079,-1.73585664
0.46523262,2.06855635,-4.93396194,0.44850231,-0.87241742,0.97167949,-2.56428638,0.01656644,-0.02190514,0.15406877,-0.11951949,0.05515947,-0.05167351,0.14751523,-0.32212181,0.50014261,-1.20575100,0.64417048,-1.74295664
0.47123562,2.00467043,-4.97120554,0.44194752,-0.88010356,0.94453306,-2.61399046,0.01573795,-0.02123502,0.15105626,-0.11867674,0.05344551,-0.05069607,0.14424769,-0.31882660,0.49184621,-1.17744382,0.61746750,-1.74605958
0.47723862,1.95050325,-4.99615104,0.43791125,-0.88469224,0.92267066,-2.65711963,0.01489988,-0.02046632,0.14824402,-0.11752457,0.05162724,-0.04957200,0.14140313,-0.31463338,0.48450226,-1.14638532,0.59465614,-1.74517967
0.48324162,1.90649134,-5.00902268,0.43633821,-0.88614899,0.90631841,-2.69342778,0.01406109,-0.01961568,0.14567988,-0.11607806,0.04974957,-0.04832119,0.13899182,-0.30966285,0.47811148,-1.11323654,0.57582114,-1.74045477
0.48924462,1.87301098,-5.01031907,0.43715525,-0.88450171,0.89566411,-2.72280737,0.01323141,-0.01870097,0.14340913,-0.11435566,0.04785969,-0.04696495,0.13702076,-0.30404841,0.47267298,-1.07868975,0.56102599,-1.73214111
0.49524762,1.85036669,-5.00079502,0.44027263,-0.87984053,0.89085059,-2.74528992,0.01242137,-0.01774069,0.14147357,-0.11237884,0.04600575,-0.04552553,0.13549403,-0.29793221,0.46818229,-1.04344895,0.55031116,-1.72060309
0.50125063,1.83877950,-4.98143356,0.44558528,-0.87231522,0.89196876,-2.76104147,0.01164210,-0.01675342,0.13991074,-0.11017175,0.04423564,-0.04402572,0.13441329,-0.29146101,0.46462952,-1.00821013,0.54369231,-1.70629859
0.50725363,1.83837567,-4.95340937,0.45297381,-0.86213050,0.89905047,-2.77035333,0.01090501,-0.01575732,0.13875326,-0.10776075,0.04259566,-0.04248831,0.13377827,-0.28478195,0.46199801,-0.97364191,0.54115878,-1.68976012
0.51325663,1.84917658,-4.91804502,0.46230550,-0.84953918,0.91206198,-2.77362854,0.01022165,-0.01476957,0.13802846,-0.10517388,0.04112940,-0.04093569,0.13358726,-0.27803838,0.46026340,-0.94036728,0.54267222,-1.67157296
0.51925963,1.87109031,-4.87676199,0.47343517,-0.83483353,0.93089816,-2.77136475,0.00960350,-0.01380595,0.13775802,-0.10244026,0.03987673,-0.03938932,0.13383767,-0.27136589,0.45939328,-0.90894700,0.54816580,-1.65235087
0.52526263,1.90390549,-4.83102860,0.48620594,-0.81833527,0.95537808,-2.76413448,0.00906176,-0.01288050,0.13795789,-0.09958945,0.03887291,-0.03786929,0.13452650,-0.26488873,0.45934723,-0.87986521,0.55754378,-1.63271073
0.53126563,1.94728795,-4.78230733,0.50045010,-0.80038460,0.98524228,-2.75256371,0.00860722,-0.01200518,0.13863827,-0.09665079,0.03814794,-0.03639387,0.13565074,-0.25871673,0.46007749,-0.85351766,0.57068174,-1.61324706
0.53726863,2.00078035,-4.73200384,0.51598984,-0.78132872,1.02015206,-2.73731001,0.00825011,-0.01118970,0.13980373,-0.09365279,0.03772602,-0.03497918,0.13720766,-0.25294275,0.46152996,-0.83020295,0.58742737,-1.59450768
0.54327164,2.06380517,-4.68142011,0.53263814,-0.76151061,1.05969110,-2.71904126,0.00800003,-0.01044138,0.14145333,-0.09062249,0.03762530,-0.03363880,0.13919499,-0.24764098,0.46364567,-0.81011697,0.60760190,-1.57697159
0.54927464,2.13567090,-4.63171379,0.55019979,-0.74125832,1.10336941,-2.69841604,0.00786580,-0.00976518,0.14358092,-0.08758498,0.03785774,-0.03238353,0.14161094,-0.24286573,0.46636246,-0.79335073,0.63100204,-1.56103008
0.55527764,2.21558152,-4.58386563,0.56847248,-0.72087550,1.15062981,-2.67606650,0.00785544,-0.00916368,0.14617532,-0.08456293,0.03842913,-0.03122119,0.14445408,-0.23865122,0.46961694,-0.77989143,0.65740249,-1.54697185
0.56128064,2.30264877,-4.53865621,0.58724815,-0.70063359,1.20085667,-2.65258454,0.00797608,-0.00863732,0.14922064,-0.08157632,0.03933937,-0.03015654,0.14772308,-0.23501192,0.47334641,-0.76962694,0.68655871,-1.53497298
0.56728364,2.39590690,-4.49665287,0.60631453,-0.68076579,1.25338684,-2.62851157,0.00823387,-0.00818450,0.15269654,-0.07864226,0.04058274,-0.02919122,0.15141623,-0.23194369,0.47749090,-0.76235309,0.71820998,-1.52509190
0.57328664,2.49432928,-4.45820713,0.62545689,-0.66146338,1.30752225,-2.60433221,0.00863391,-0.00780193,0.15657847,-0.07577496,0.04214836,-0.02832386,0.15553094,-0.22942545,0.48199492,-0.75778378,0.75208250,-1.51726978
0.57928964,2.59684619,-4.42346215,0.64446002,-0.64287426,1.36254391,-2.58047164,0.00918016,-0.00748487,0.16083795,-0.07298591,0.04402070,-0.02755024,0.16006303,-0.22742144,0.48680898,-0.75556334,0.78789235,-1.51133606
0.58529265,2.70236299,-4.39236953,0.66311038,-0.62510365,1.41772672,-2.55729643,0.00987528,-0.00722748,0.16544278,-0.07028410,0.04618009,-0.02686356,0.16500600,-0.22588379,0.49189084,-0.75528070,0.82534813,-1.50701891
0.59129565,2.80977806,-4.36471395,0.68119836,-0.60821704,1.47235453,-2.53511810,0.01072054,-0.00702319,0.17035725,-0.06767643,0.04860330,-0.02625473,0.17035019,-0.22475539,0.49720608,-0.75648482,0.86415322,-1.50395991
0.59729865,2.91799966,-4.34014403,0.69852067,-0.59224483,1.52573484,-2.51419884,0.01171556,-0.00686496,0.17554233,-0.06516821,0.05126409,-0.02571286,0.17608201,-0.22397287,0.50272836,-0.75870085,0.90400738,-1.50173232
0.60330165,3.02596107,-4.31820738,0.71488270,-0.57718843,1.57721266,-2.49475845,0.01285819,-0.00674573,0.18095585,-0.06276374,0.05413371,-0.02522565,0.18218311,-0.22346951,0.50843892,-0.76144650,0.94460782,-1.49986180
0.60930465,3.13263363,-4.29838756,0.73010089,-0.56302736,1.62618293,-2.47698164,0.01414422,-0.00665861,0.18655259,-0.06046685,0.05718139,-0.02477996,0.18862968,-0.22317804,0.51432557,-0.76424789,0.98564955,-1.49784888
0.61530765,3.23703730,-4.28014106,0.74400493,-0.54972690,1.67210122,-2.46102495,0.01556725,-0.00659723,0.19228447,-0.05828152,0.06037471,-0.02436233,0.19539184,-0.22303310,0.52038112,-0.76665461,1.02682530,-1.49519165
0.62131066,3.33824860,-4.26293191,0.75643984,-0.53724562,1.71449221,-2.44702244,0.01711840,-0.00655598,0.19810061,-0.05621240,0.06368005,-0.02395949,0.20243316,-0.22297342,0.52660123,-0.76825324,1.06782490,-1.49140808
0.62731366,3.43540609,-4.24626255,0.76726787,-0.52554258,1.75295599,-2.43508980,0.01878620,-0.00653013,0.20394746,-0.05426528,0.06706279,-0.02355893,0.20971048,-0.22294343,0.53298198,-0.76867916,1.10833456,-1.48605656
0.63331666,3.52771365,-4.22969910,0.77637017,-0.51458356,1.78717187,-2.42532628,0.02055642,-0.00651605,0.20976893,-0.05244742,0.07048765,-0.02314940,0.21717381,-0.22289453,0.53951714,-0.76762617,1.14803615,-1.47875406
0.63931966,3.61444212,-4.21289034,0.78364828,-0.50434607,1.81690009,-2.41781457,0.02241205,-0.00651124,0.21550656,-0.05076779,0.07391889,-0.02272133,0.22476663,-0.22278572,0.54619537,-0.76485374,1.18660684,-1.46919098
0.64532266,3.69492977,-4.19557963,0.78902538,-0.49482287,1.84198137,-2.41261849,0.02433330,-0.00651438,0.22109973,-0.04923713,0.07732055,-0.02226721,0.23242641,-0.22258388,0.55299766,-0.76019174,1.22371944,-1.45714230
0.65132566,3.76858251,-4.17760982,0.79244743,-0.48602388,1.86233466,-2.40977900,0.02629773,-0.00652531,0.22648602,-0.04786788,0.08065661,-0.02178197,0.24008542,-0.22226355,0.55989501,-0.75354276,1.25904364,-1.44247455
0.65732866,3.83487432,-4.15892128,0.79388416,-0.47797637,1.87795360,-2.40930883,0.02828051,-0.00654491,0.23160164,-0.04667393,0.08389130,-0.02126312,0.24767191,-0.22180630,0.56684681,-0.74488179,1.29224842,-1.42514868
0.66333167,3.89334862,-4.13954404,0.79332992,-0.47072360,1.88890175,-2.41118652,0.03025482,-0.00657505,0.23638208,-0.04567026,0.08698933,-0.02071092,0.25511147,-0.22119993,0.57379992,-0.73425375,1.32300585,-1.40521867
0.66933467,3.94362107,-4.11958491,0.79080445,-0.46432202,1.89530734,-2.41535030,0.03219228,-0.00661836,0.24076290,-0.04487243,0.08991626,-0.02012843,0.26232868,-0.22043738,0.58068864,-0.72176891,1.35099622,-1.38282643
0.67533767,3.98538403,-4.09921089,0.78635360,-0.45883726,1.89735746,-2.42169275,0.03406364,-0.00667806,0.24468074,-0.04429600,0.09263883,-0.01952145,0.26924897,-0.21951558,0.58743575,-0.70759658,1.37591467,-1.35819328
0.68134067,4.01841277,-4.07863030,0.78004991,-0.45433932,1.89529240,-2.43005668,0.03583945,-0.00675771,0.24807455,-0.04395588,0.09512545,-0.01889836,0.27580056,-0.21843432,0.59395449,-0.69195743,1.39747881,-1.33160869
0.68734367,4.04257320,-4.05807305,0.77199301,-0.45089719,1.88939985,-2.44023279,0.03749090,-0.00686101,0.25088702,-0.04386559,0.09734669,-0.01826995,0.28191645,-0.21719517,0.60015161,-0.67511476,1.41543745,-1.30341694
0.69334667,4.05783052,-4.03777130,0.76230988,-0.44857333,1.88000944,-2.45195964,0.03899069,-0.00699151,0.25306621,-0.04403657,0.09927583,-0.01764906,0.28753643,-0.21580060,0.60593122,-0.65736520,1.42957960,-1.27400249
0.69934967,4.06425834,-4.01794177,0.75115473,-0.44741839,1.86748735,-2.46492589,0.04031390,-0.00715239,0.25456722,-0.04447755,0.10088940,-0.01705031,0.29260883,-0.21425330,0.61119933,-0.63902914,1.43974368,-1.24377475
0.70535268,4.06204710,-3.99877064,0.73870856,-0.44746636,1.85223100,-2.47877503,0.04143889,-0.00734623,0.25535410,-0.04519384,0.10216780,-0.01648964,0.29709215,-0.21255577,0.61586877,-0.62044122,1.44582603,-1.21315307
0.71135568,4.05151099,-3.98040160,0.72517815,-0.44873066,1.83466368,-2.49311234,0.04234812,-0.00757482,0.25540156,-0.04618688,0.10309581,-0.01598396,0.30095629,-0.21071011,0.61986429,-0.60194121,1.44778845,-1.18255243
0.71735868,4.03309237,-3.96292755,0.71079450,-0.45120107,1.81522883,-2.50751376,0.04302888,-0.00783895,0.25469674,-0.04745375,0.10366308,-0.01555063,0.30418339,-0.20871813,0.62312739,-0.58386551,1.44566397,-1.15237058
0.72336168,4.00736258,-3.94638595,0.69581052,-0.45484192,1.79438394,-2.52153620,0.04347389,-0.00813835,0.25324073,-0.04898691,0.10386452,-0.01520708,0.30676828,-0.20658163,0.62562065,-0.56653940,1.43956068,-1.12297692
0.72936468,3.97501864,-3.93075767,0.68049802,-0.45959141,1.77259379,-2.53472873,0.04368172,-0.00847156,0.25104976,-0.05077402,0.10370063,-0.01497032,0.30871836,-0.20430284,0.62733114,-0.55027019,1.42966295,-1.09470343
0.73536768,3.93687509,-3.91596881,0.66514389,-0.46536215,1.75032296,-2.54664402,0.04365706,-0.00883594,0.24815609,-0.05279788,0.10317758,-0.01485653,0.31005303,-0.20188502,0.62827285,-0.53534122,1.41623005,-1.06783781
0.74137069,3.89385083,-3.90189521,0.65004543,-0.47204277,1.72802767,-2.55684948,0.04341066,-0.00922767,0.24460836,-0.05503659,0.10230727,-0.01488061,0.31080266,-0.19933304,0.62848768,-0.52200685,1.39959189,-1.04261894
0.74737369,3.84695102,-3.88836856,0.63550502,-0.47950056,1.70614692,-2.56493744,0.04295919,-0.00964190,0.24047143,-0.05746379,0.10110709,-0.01505586,0.31100715,-0.19665393,0.62804502,-0.51048831,1.38014214,-1.01923432
0.75337669,3.79724454,-3.87518388,0.62182408,-0.48758480,1.68509314,-2.57053407,0.04232480,-0.01007279,0.23582570,-0.06004905,0.09959968,-0.01539355,0.31071410,-0.19385741,0.62703994,-0.50097026,1.35832886,-0.99781963
0.75937969,3.74583768,-3.86210729,0.60929650,-0.49613080,1.66524264,-2.57330656,0.04153441,-0.01051377,0.23076573,-0.06275835,0.09781236,-0.01590262,0.30997683,-0.19095616,0.62558985,-0.49359814,1.33464303,-0.97845985
0.76538269,3.69384511,-3.84888386,0.59820170,-0.50496419,1.64692626,-2.57296848,0.04061894,-0.01095772,0.22539836,-0.06555476,0.09577657,-0.01658943,0.30885220,-0.18796605,0.62382995,-0.48847614,1.30960554,-0.96119180
0.77138569,3.64235940,-3.83524496,0.58879756,-0.51390545,1.63042041,-2.56928327,0.03961227,-0.01139722,0.21984024,-0.06839908,0.09352711,-0.01745748,0.30739845,-0.18490599,0.62190768,-0.48566568,1.28375327,-0.94600773
0.77738869,3.59242045,-3.82091478,0.58131332,-0.52277434,1.61593921,-2.56206598,0.03855009,-0.01182479,0.21421493,-0.07125067,0.09110131,-0.01850722,0.30567318,-0.18179773,0.61997635,-0.48518448,1.25762471,-0.93285966
0.78339170,3.54498616,-3.80561617,0.57594290,-0.53139414,1.60362788,-2.55118350,0.03746877,-0.01223316,0.20864952,-0.07406824,0.08853818,-0.01973597,0.30373147,-0.17866532,0.61818843,-0.48700613,1.23174607,-0.92166410
0.78939470,3.50090586,-3.78907565,0.57283861,-0.53959548,1.59355800,-2.53655362,0.03640404,-0.01261552,0.20327111,-0.07681080,0.08587750,-0.02113774,0.30162440,-0.17553449,0.61668877,-0.49106016,1.20661822,-0.91230704
0.79539770,3.46089747,-3.77102787,0.57210572,-0.54721983,1.58572471,-2.51814335,0.03538983,-0.01296573,0.19820301,-0.07943848,0.08315894,-0.02270333,0.29939787,-0.17243184,0.61560819,-0.49723277,1.18270515,-0.90464894
0.80140070,3.42552966,-3.75121986,0.57379797,-0.55412230,1.58004635,-2.49596691,0.03445713,-0.01327851,0.19356099,-0.08191348,0.08042122,-0.02442034,0.29709190,-0.16938392,0.61505770,-0.50536816,1.16042436,-0.89852960
0.80740370,3.39520955,-3.72941531,0.57791429,-0.56017408,1.57636641,-2.47008371,0.03363294,-0.01354964,0.18944968,-0.08420091,0.07770135,-0.02627329,0.29474030,-0.16641634,0.61512375,-0.51527063,1.14013942,-0.89377285
0.81340670,3.37017649,-3.70539924,0.58439686,-0.56526423,1.57445803,-2.44059668,0.03293944,-0.01377598,0.18595921,-0.08626965,0.07503394,-0.02824392,0.29237079,-0.16355287,0.61586467,-0.52670747,1.12215498,-0.89019105
0.81940970,3.35050196,-3.67898332,0.59313065,-0.56930101,1.57403073,-2.40765123,0.03239329,-0.01395561,0.18316222,-0.08809309,0.07245066,-0.03031148,0.29000546,-0.16081459,0.61730859,-0.53941273,1.10671414,-0.88758935
0.82541271,3.33609555,-3.65001191,0.60394447,-0.57221280,1.57473939,-2.37143481,0.03200520,-0.01408780,0.18111147,-0.08964984,0.06997975,-0.03245311,0.28766155,-0.15821921,0.61945277,-0.55309190,1.09399816,-0.88576986
0.83141571,3.32671641,-3.61836896,0.61661373,-0.57394856,1.57619495,-2.33217706,0.03177970,-0.01417299,0.17983796,-0.09092430,0.06764574,-0.03464437,0.28535240,-0.15578051,0.62226450,-0.56742747,1.08412823,-0.88453564
0.83741871,3.32198948,-3.58398546,0.63086459,-0.57447802,1.57797667,-2.29015053,0.03171518,-0.01421269,0.17934980,-0.09190711,0.06546923,-0.03685982,0.28308859,-0.15350801,0.62568344,-0.58208527,1.07716904,-0.88369458
0.84342171,3.32142577,-3.54684725,0.64637978,-0.57379159,1.57964525,-2.24567144,0.03180412,-0.01420943,0.17963181,-0.09259546,0.06346680,-0.03907361,0.28087905,-0.15140681,0.62962530,-0.59672162,1.07313364,-0.88306321
0.84942471,3.32444541,-3.50700268,0.66280569,-0.57189998,1.58075665,-2.19910037,0.03203362,-0.01416656,0.18064581,-0.09299324,0.06165110,-0.04126022,0.27873214,-0.14947762,0.63398653,-0.61099095,1.07198934,-0.88247041
0.85542771,3.33040257,-3.46456955,0.67976061,-0.56883369,1.58087580,-2.15084223,0.03238605,-0.01408815,0.18233176,-0.09311100,0.06003090,-0.04339512,0.27665660,-0.14771700,0.63865001,-0.62455373,1.07366405,-0.88176091
0.86143072,3.33861105,-3.41974077,0.69684402,-0.56464222,1.57958991,-2.10134528,0.03283991,-0.01397886,0.18460950,-0.09296576,0.05861138,-0.04545549,0.27466225,-0.14611778,0.64349112,-0.63708459,1.07805278,-0.88079851
0.86743372,3.34836948,-3.37278798,0.71364646,-0.55939313,1.57652092,-2.05109868,0.03337084,-0.01384376,0.18738124,-0.09258058,0.05739437,-0.04742092,0.27276050,-0.14466955,0.64838420,-0.64828013,1.08502386,-0.87946901
0.87343672,3.35898510,-3.32406258,0.72975979,-0.55317087,1.57133650,-2.00062818,0.03395265,-0.01368822,0.19053454,-0.09198395,0.05637872,-0.04927398,0.27096457,-0.14335930,0.65320880,-0.65786628,1.09442447,-0.87768249
0.87943972,3.36979529,-3.27399379,0.74478752,-0.54607532,1.56375947,-1.95048995,0.03455849,-0.01351782,0.19394579,-0.09120907,0.05556063,-0.05100079,0.26928948,-0.14217212,0.65785562,-0.66560499,1.10608553,-0.87537513
0.88544272,3.38018602,-3.22308312,0.75835474,-0.53822017,1.55357516,-1.90126218,0.03516195,-0.01333823,0.19748405,-0.09029286,0.05493408,-0.05259142,0.26775167,-0.14109189,0.66223170,-0.67129976,1.11982546,-0.87251009
0.89144572,3.38960683,-3.17189538,0.77011749,-0.52973097,1.54063651,-1.85353467,0.03573808,-0.01315518,0.20101501,-0.08927492,0.05449114,-0.05404017,0.26636856,-0.14010195,0.66626463,-0.67480007,1.13545298,-0.86907762
0.89744872,3.39758170,-3.12104615,0.77977112,-0.52074289,1.52486692,-1.80789660,0.03626442,-0.01297441,0.20440508,-0.08819632,0.05422241,-0.05534567,0.26515782,-0.13918580,0.66990568,-0.67600433,1.15276879,-0.86509432
0.90345173,3.40371581,-3.07118612,0.78705736,-0.51139831,1.50626058,-1.76492282,0.03672178,-0.01280163,0.20752538,-0.08709834,0.05411730,-0.05651086,0.26413648,-0.13832762,0.67313153,-0.67486143,1.17156641,-0.86060134
0.90945473,3.40769806,-3.02298270,0.79176994,-0.50184412,1.48488039,-1.72515920,0.03709492,-0.01264252,0.21025547,-0.08602122,0.05416430,-0.05754277,0.26332011,-0.13751283,0.67594457,-0.67137074,1.19163202,-0.85566189
0.91545773,3.40929957,-2.97709994,0.79375851,-0.49222887,1.46085372,-1.68910762,0.03737300,-0.01250274,0.21248680,-0.08500283,0.05435122,-0.05845213,0.26272177,-0.13672844,0.67837181,-0.66558059,1.21274386,-0.85035789
0.92146073,3.40836841,-2.93417741,0.79293077,-0.48269989,1.43436597,-1.65721140,0.03754987,-0.01238788,0.21412558,-0.08407751,0.05466535,-0.05925287,0.26235113,-0.13596347,0.68046231,-0.65758545,1.23467112,-0.84478608
0.92746373,3.40482106,-2.89480935,0.78925283,-0.47340031,1.40565232,-1.62984171,0.03762406,-0.01230350,0.21509517,-0.08327498,0.05509354,-0.05996145,0.26221361,-0.13520911,0.68228337,-0.64752187,1.25717265,-0.83905386
0.93346673,3.39863129,-2.85952507,0.78274768,-0.46446630,1.37498816,-1.60728598,0.03759863,-0.01225507,0.21533782,-0.08261935,0.05562224,-0.06059613,0.26230955,-0.13445896,0.68391556,-0.63556342,1.27999583,-0.83327490
0.93946973,3.38981696,-2.82877171,0.77349216,-0.45602442,1.34267827,-1.58973866,0.03748080,-0.01224798,0.21481569,-0.08212848,0.05623746,-0.06117620,0.26263355,-0.13370917,0.68544684,-0.62191490,1.30287570,-0.82756501
0.94547274,3.37842574,-2.80290049,0.76161227,-0.44818941,1.30904551,-1.57729517,0.03728139,-0.01228741,0.21351122,-0.08181339,0.05692474,-0.06172112,0.26317398,-0.13295849,0.68696607,-0.60680603,1.32553465,-0.82203841
0.95147574,3.36452042,-2.78215715,0.74727736,-0.44106227,1.27441929,-1.56994932,0.03701409,-0.01237833,0.21142680,-0.08167810,0.05766901,-0.06224975,0.26391261,-0.13220839,0.68855630,-0.59048493,1.34768278,-0.81680458
0.95747874,3.34816458,-2.76667740,0.73069333,-0.43472897,1.23912434,-1.56759454,0.03669472,-0.01252537,0.20858379,-0.08171963,0.05845451,-0.06277963,0.26482438,-0.13146309,0.69028801,-0.57321163,1.36901913,-0.81196610
0.96348174,3.32940960,-2.75648747,0.71209514,-0.42925963,1.20347027,-1.57002898,0.03634029,-0.01273276,0.20502093,-0.08192834,0.05926470,-0.06332633,0.26587737,-0.13072960,0.69221282,-0.55525182,1.38923378,-0.80761732
