energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.09454727,0.70174308,0.00024900,0.00222527,0.24403655,0.00000000,0.29404470,0.00000000,0.14537732,0.44894475
-3.08854427,0.72199897,0.00025314,0.00178961,0.24918606,0.00000000,0.30623697,0.00000000,0.14821223,0.46174349
-3.08254127,0.73868132,0.00025572,0.00143300,0.25284909,0.00000000,0.31729668,0.00000000,0.15013468,0.47197538
-3.07653827,0.75132671,0.00025663,0.00114331,0.25491612,0.00000000,0.32694223,0.00000000,0.15108658,0.47939096
-3.07053527,0.75956721,0.00025582,0.00090976,0.25531546,0.00000000,0.33492352,0.00000000,0.15103292,0.48380222
-3.06453227,0.76313931,0.00025328,0.00072287,0.25401494,0.00000000,0.34102834,0.00000000,0.14996252,0.48508776
-3.05852926,0.76188980,0.00024903,0.00057449,0.25102236,0.00000000,0.34508769,0.00000000,0.14788804,0.48319572
-3.05252626,0.75577807,0.00024317,0.00045765,0.24638459,0.00000000,0.34698005,0.00000000,0.14484517,0.47814457
-3.04652326,0.74487507,0.00023582,0.00036655,0.24018529,0.00000000,0.34663407,0.00000000,0.14089108,0.47002165
-3.04052026,0.72935882,0.00022713,0.00029641,0.23254162,0.00000000,0.34402992,0.00000000,0.13610219,0.45897950
-3.03451726,0.70950676,0.00021729,0.00024343,0.22359988,0.00000000,0.33919895,0.00000000,0.13057145,0.44523037
-3.02851426,0.68568540,0.00020651,0.00020468,0.21353041,0.00000000,0.33222188,0.00000000,0.12440509,0.42903891
-3.02251126,0.65833770,0.00019505,0.00017804,0.20252194,0.00000000,0.32322544,0.00000000,0.11771925,0.41071370
-3.01650825,0.62796874,0.00018314,0.00016214,0.19077576,0.00000000,0.31237774,0.00000000,0.11063640,0.39059775
-3.01050525,0.59513050,0.00017105,0.00015630,0.17849977,0.00000000,0.29988250,0.00000000,0.10328185,0.36905863
-3.00450225,0.56040614,0.00015906,0.00016057,0.16590299,0.00000000,0.28597243,0.00000000,0.09578049,0.34647852
-2.99849925,0.52439483,0.00014744,0.00017567,0.15319036,0.00000000,0.27090202,0.00000000,0.08825381,0.32324469
-2.99249625,0.48769733,0.00013648,0.00020305,0.14055845,0.00000000,0.25494012,0.00000000,0.08081746,0.29974074
-2.98649325,0.45090322,0.00012646,0.00024498,0.12819181,0.00000000,0.23836253,0.00000000,0.07357921,0.27633897
-2.98049025,0.41458001,0.00011767,0.00030453,0.11626044,0.00000000,0.22144494,0.00000000,0.06663758,0.25339413
-2.97448724,0.37926446,0.00011043,0.00038576,0.10491816,0.00000000,0.20445648,0.00000000,0.06008098,0.23123861
-2.96848424,0.34545642,0.00010503,0.00049377,0.09430199,0.00000000,0.18765409,0.00000000,0.05398749,0.21017937
-2.96248124,0.31361508,0.00010180,0.00063486,0.08453247,0.00000000,0.17127782,0.00000000,0.04842504,0.19049628
-2.95647824,0.28415756,0.00010108,0.00081665,0.07571479,0.00000000,0.15554731,0.00000000,0.04345219,0.17244211
-2.95047524,0.25745971,0.00010326,0.00104819,0.06794067,0.00000000,0.14065923,0.00000000,0.03911911,0.15624368
-2.94447224,0.23385864,0.00010870,0.00134012,0.06129063,0.00000000,0.12678595,0.00000000,0.03546888,0.14210414
-2.93846923,0.21365665,0.00011786,0.00170476,0.05583675,0.00000000,0.11407513,0.00000000,0.03253893,0.13020594
-2.93246623,0.19712597,0.00013116,0.00215614,0.05164540,0.00000000,0.10265017,0.00000000,0.03036243,0.12071421
-2.92646323,0.18451386,0.00014911,0.00271010,0.04877996,0.00000000,0.09261144,0.00000000,0.02896960,0.11378019
-2.92046023,0.17604742,0.00017220,0.00338415,0.04730320,0.00000000,0.08403790,0.00000000,0.02838881,0.10954431
-2.91445723,0.17193756,0.00020096,0.00419744,0.04727918,0.00000000,0.07698912,0.00000000,0.02864734,0.10813864
-2.90845423,0.17238180,0.00023591,0.00517050,0.04877448,0.00000000,0.07150734,0.00000000,0.02977172,0.10968832
-2.90245123,0.17756518,0.00027758,0.00632491,0.05185860,0.00000000,0.06761939,0.00000000,0.03178771,0.11431183
-2.89644822,0.18765930,0.00032647,0.00768292,0.05660344,0.00000000,0.06533842,0.00000000,0.03471968,0.12211977
-2.89044522,0.20281896,0.00038302,0.00926684,0.06308182,0.00000000,0.06466513,0.00000000,0.03858954,0.13321220
-2.88444222,0.22317659,0.00044761,0.01109836,0.07136495,0.00000000,0.06558857,0.00000000,0.04341527,0.14767446
-2.87843922,0.24883441,0.00052051,0.01319779,0.08151896,0.00000000,0.06808630,0.00000000,0.04920895,0.16557149
-2.87243622,0.27985462,0.00060189,0.01558311,0.09360050,0.00000000,0.07212410,0.00000000,0.05597450,0.18694106
-2.86643322,0.31624807,0.00069175,0.01826899,0.10765164,0.00000000,0.07765510,0.00000000,0.06370516,0.21178591
-2.86043022,0.35796186,0.00078991,0.02126577,0.12369428,0.00000000,0.08461859,0.00000000,0.07238100,0.24006549
-2.85442721,0.40486666,0.00089598,0.02457836,0.14172413,0.00000000,0.09293848,0.00000000,0.08196629,0.27168754
-2.84842421,0.45674453,0.00100938,0.02820526,0.16170491,0.00000000,0.10252177,0.00000000,0.09240733,0.30650020
-2.84242121,0.51327805,0.00112925,0.03213757,0.18356277,0.00000000,0.11325705,0.00000000,0.10363047,0.34428506
-2.83641821,0.57404167,0.00125454,0.03635827,0.20718147,0.00000000,0.12501333,0.00000000,0.11554083,0.38475193
-2.83041521,0.63849618,0.00138392,0.04084155,0.23239869,0.00000000,0.13763938,0.00000000,0.12802163,0.42753571
-2.82441221,0.70598704,0.00151585,0.04555254,0.25900362,0.00000000,0.15096372,0.00000000,0.14093443,0.47219592
-2.81840920,0.77574723,0.00164859,0.05044722,0.28673648,0.00000000,0.16479543,0.00000000,0.15412024,0.51821927
-2.81240620,0.84690499,0.00178023,0.05547282,0.31528981,0.00000000,0.17892595,0.00000000,0.16740162,0.56502556
-2.80640320,0.91849690,0.00190870,0.06056845,0.34431201,0.00000000,0.19313182,0.00000000,0.18058576,0.61197695
-2.80040020,0.98948595,0.00203190,0.06566622,0.37341307,0.00000000,0.20717836,0.00000000,0.19346851,0.65839061
-2.79439720,1.05878450,0.00214765,0.07069266,0.40217236,0.00000000,0.22082437,0.00000000,0.20583917,0.70355442
-2.78839420,1.12528143,0.00225384,0.07557056,0.43014854,0.00000000,0.23382754,0.00000000,0.21748603,0.74674525
-2.78239120,1.18787245,0.00234846,0.08022103,0.45689101,0.00000000,0.24595042,0.00000000,0.22820230,0.78724926
-2.77638819,1.24549267,0.00242964,0.08456582,0.48195274,0.00000000,0.25696690,0.00000000,0.23779230,0.82438335
-2.77038519,1.29714974,0.00249577,0.08852974,0.50490385,0.00000000,0.26666862,0.00000000,0.24607762,0.85751690
-2.76438219,1.34195638,0.00254549,0.09204317,0.52534542,0.00000000,0.27487122,0.00000000,0.25290293,0.88609272
-2.75837919,1.37916059,0.00257778,0.09504444,0.54292279,0.00000000,0.28142018,0.00000000,0.25814123,0.90964637
-2.75237619,1.40817206,0.00259198,0.09748203,0.55733794,0.00000000,0.28619569,0.00000000,0.26169819,0.92782271
-2.74637319,1.42858349,0.00258781,0.09931644,0.56836005,0.00000000,0.28911659,0.00000000,0.26351551,0.94038891
-2.74037019,1.44018559,0.00256539,0.10052177,0.57583395,0.00000000,0.29014302,0.00000000,0.26357301,0.94724319
-2.73436718,1.44297491,0.00252523,0.10108667,0.57968585,0.00000000,0.28927758,0.00000000,0.26188926,0.94841872
-2.72836418,1.43715400,0.00246820,0.10101486,0.57992604,0.00000000,0.28656510,0.00000000,0.25852105,0.94408242
-2.72236118,1.42312377,0.00239553,0.10032507,0.57664847,0.00000000,0.28209080,0.00000000,0.25356121,0.93452864
-2.71635818,1.40146824,0.00230874,0.09905033,0.57002706,0.00000000,0.27597707,0.00000000,0.24713541,0.92016799
-2.71035518,1.37293244,0.00220959,0.09723679,0.56030902,0.00000000,0.26837898,0.00000000,0.23939768,0.90151166
-2.70435218,1.33839438,0.00210002,0.09494201,0.54780541,0.00000000,0.25947870,0.00000000,0.23052508,0.87915207
-2.69834917,1.29883252,0.00198213,0.09223278,0.53287942,0.00000000,0.24947906,0.00000000,0.22071176,0.85374082
-2.69234617,1.25529011,0.00185804,0.08918273,0.51593293,0.00000000,0.23859672,0.00000000,0.21016261,0.82596472
-2.68634317,1.20883825,0.00172989,0.08586960,0.49739204,0.00000000,0.22705505,0.00000000,0.19908687,0.79652134
-2.68034017,1.16053931,0.00159974,0.08237251,0.47769220,0.00000000,0.21507723,0.00000000,0.18769197,0.76609498
-2.67433717,1.11141239,0.00146957,0.07876922,0.45726371,0.00000000,0.20287970,0.00000000,0.17617782,0.73533429
-2.66833417,1.06240238,0.00134115,0.07513359,0.43651824,0.00000000,0.19066644,0.00000000,0.16473188,0.70483249
-2.66233117,1.01435393,0.00121610,0.07153328,0.41583695,0.00000000,0.17862409,0.00000000,0.15352511,0.67511099
-2.65632816,0.96799129,0.00109581,0.06802783,0.39556072,0.00000000,0.16691825,0.00000000,0.14270895,0.64660711
-2.65032516,0.92390482,0.00098141,0.06466714,0.37598286,0.00000000,0.15569091,0.00000000,0.13241346,0.61966629
-2.64432216,0.88254438,0.00087382,0.06149048,0.35734451,0.00000000,0.14505922,0.00000000,0.12274652,0.59453890
-2.63831916,0.84421964,0.00077371,0.05852596,0.33983283,0.00000000,0.13511541,0.00000000,0.11379421,0.57138172
-2.63231616,0.80910686,0.00068152,0.05579055,0.32358185,0.00000000,0.12592782,0.00000000,0.10562206,0.55026358
-2.62631316,0.77726147,0.00059749,0.05329051,0.30867581,0.00000000,0.11754298,0.00000000,0.09827727,0.53117486
-2.62031016,0.74863547,0.00052168,0.05102228,0.29515465,0.00000000,0.10998843,0.00000000,0.09179146,0.51403999
-2.61430715,0.72309844,0.00045397,0.04897374,0.28302117,0.00000000,0.10327611,0.00000000,0.08618399,0.49873234
-2.60830415,0.70046088,0.00039415,0.04712570,0.27224938,0.00000000,0.09740618,0.00000000,0.08146549,0.48509033
-2.60230115,0.68049847,0.00034187,0.04545361,0.26279351,0.00000000,0.09237081,0.00000000,0.07764134,0.47293418
-2.59629815,0.66297592,0.00029672,0.04392933,0.25459711,0.00000000,0.08815800,0.00000000,0.07471506,0.46208202
-2.59029515,0.64766906,0.00025826,0.04252295,0.24760167,0.00000000,0.08475493,0.00000000,0.07269120,0.45236489
-2.58429215,0.63438409,0.00022601,0.04120445,0.24175425,0.00000000,0.08215087,0.00000000,0.07157773,0.44363950
-2.57828914,0.62297299,0.00019947,0.03994528,0.23701389,0.00000000,0.08033937,0.00000000,0.07138766,0.43579840
-2.57228614,0.61334437,0.00017819,0.03871963,0.23335610,0.00000000,0.07931968,0.00000000,0.07213989,0.42877710
-2.56628314,0.60546926,0.00016172,0.03750553,0.23077564,0.00000000,0.07909730,0.00000000,0.07385911,0.42255757
-2.56028014,0.59938182,0.00014964,0.03628558,0.22928708,0.00000000,0.07968365,0.00000000,0.07657481,0.41716844
-2.55427714,0.59517473,0.00014156,0.03504737,0.22892340,0.00000000,0.08109489,0.00000000,0.08031947,0.41268157
-2.54827414,0.59298994,0.00013714,0.03378364,0.22973263,0.00000000,0.08334998,0.00000000,0.08512584,0.40920565
-2.54227114,0.59300524,0.00013607,0.03249214,0.23177276,0.00000000,0.08646798,0.00000000,0.09102360,0.40687681
-2.53626813,0.59541734,0.00013807,0.03117518,0.23510526,0.00000000,0.09046494,0.00000000,0.09803545,0.40584725
-2.53026513,0.60042265,0.00014287,0.02983907,0.23978750,0.00000000,0.09535032,0.00000000,0.10617289,0.40627210
-2.52426213,0.60819673,0.00015023,0.02849330,0.24586469,0.00000000,0.10112332,0.00000000,0.11543183,0.40829563
-2.51825913,0.61887356,0.00015991,0.02714972,0.25336165,0.00000000,0.10776926,0.00000000,0.12578838,0.41203728
-2.51225613,0.63252586,0.00017168,0.02582153,0.26227496,0.00000000,0.11525625,0.00000000,0.13719498,0.41757851
-2.50625313,0.64914763,0.00018530,0.02452243,0.27256606,0.00000000,0.12353230,0.00000000,0.14957714,0.42495097
-2.50025013,0.66863982,0.00020050,0.02326571,0.28415556,0.00000000,0.13252319,0.00000000,0.16283109,0.43412693
-2.49424712,0.69080014,0.00021702,0.02206349,0.29691938,0.00000000,0.14213113,0.00000000,0.17682249,0.44501229
-2.48824412,0.71531768,0.00023456,0.02092606,0.31068684,0.00000000,0.15223455,0.00000000,0.19138637,0.45744274
-2.48224112,0.74177274,0.00025282,0.01986140,0.32524095,0.00000000,0.16268884,0.00000000,0.20632842,0.47118334
-2.47623812,0.76964209,0.00027146,0.01887483,0.34032114,0.00000000,0.17332830,0.00000000,0.22142772,0.48593154
-2.47023512,0.79830967,0.00029013,0.01796889,0.35562820,0.00000000,0.18396923,0.00000000,0.23644089,0.50132379
-2.46423212,0.82708231,0.00030847,0.01714332,0.37083140,0.00000000,0.19441406,0.00000000,0.25110749,0.51694517
-2.45822911,0.85520979,0.00032611,0.01639522,0.38557760,0.00000000,0.20445637,0.00000000,0.26515664,0.53234207
-2.45222611,0.88190861,0.00034270,0.01571937,0.39950184,0.00000000,0.21388665,0.00000000,0.27831449,0.54703697
-2.44622311,0.90638821,0.00035789,0.01510864,0.41223906,0.00000000,0.22249863,0.00000000,0.29031241,0.56054495
-2.44022011,0.92787860,0.00037135,0.01455443,0.42343639,0.00000000,0.23009577,0.00000000,0.30089540,0.57239105
-2.43421711,0.94565812,0.00038280,0.01404726,0.43276549,0.00000000,0.23649773,0.00000000,0.30983044,0.58212768
-2.42821411,0.95908005,0.00039199,0.01357730,0.43993432,0.00000000,0.24154654,0.00000000,0.31691444,0.58935138
-2.42221111,0.96759680,0.00039871,0.01313491,0.44469791,0.00000000,0.24511211,0.00000000,0.32198128,0.59371809
-2.41620810,0.97078070,0.00040284,0.01271117,0.44686740,0.00000000,0.24709687,0.00000000,0.32490786,0.59495620
-2.41020510,0.96834044,0.00040432,0.01229835,0.44631727,0.00000000,0.24743932,0.00000000,0.32561853,0.59287702
-2.40420210,0.96013232,0.00040314,0.01189028,0.44299014,0.00000000,0.24611631,0.00000000,0.32408804,0.58738192
-2.39819910,0.94616618,0.00039938,0.01148269,0.43689914,0.00000000,0.24314402,0.00000000,0.32034262,0.57846621
-2.39219610,0.92660554,0.00039321,0.01107346,0.42812768,0.00000000,0.23857748,0.00000000,0.31445928,0.56621942
-2.38619310,0.90176236,0.00038486,0.01066269,0.41682679,0.00000000,0.23250875,0.00000000,0.30656333,0.55082215
-2.38019010,0.87208664,0.00037465,0.01025284,0.40321003,0.00000000,0.22506390,0.00000000,0.29682425,0.53253982
-2.37418709,0.83815155,0.00036294,0.00984868,0.38754650,0.00000000,0.21639883,0.00000000,0.28545016,0.51171352
-2.36818409,0.80063492,0.00035019,0.00945721,0.37015214,0.00000000,0.20669428,0.00000000,0.27268103,0.48874867
-2.36218109,0.76029809,0.00033691,0.00908752,0.35137981,0.00000000,0.19615013,0.00000000,0.25878122,0.46410186
-2.35617809,0.71796296,0.00032367,0.00875062,0.33160869,0.00000000,0.18497935,0.00000000,0.24403134,0.43826672
-2.35017509,0.67448847,0.00031109,0.00845917,0.31123338,0.00000000,0.17340187,0.00000000,0.22872008,0.41175927
-2.34417209,0.63074740,0.00029982,0.00822730,0.29065322,0.00000000,0.16163854,0.00000000,0.21313618,0.38510340
-2.33816908,0.58760422,0.00029057,0.00807030,0.27026223,0.00000000,0.14990544,0.00000000,0.19756088,0.35881706
-2.33216608,0.54589498,0.00028406,0.00800432,0.25043996,0.00000000,0.13840882,0.00000000,0.18226114,0.33339954
-2.32616308,0.50640955,0.00028106,0.00804613,0.23154357,0.00000000,0.12734064,0.00000000,0.16748377,0.30932027
-2.32016008,0.46987656,0.00028235,0.00821275,0.21390131,0.00000000,0.11687498,0.00000000,0.15345068,0.28700922
-2.31415708,0.43695141,0.00028870,0.00852119,0.19780740,0.00000000,0.10716521,0.00000000,0.14035518,0.26684916
-2.30815408,0.40820707,0.00030090,0.00898808,0.18351843,0.00000000,0.09834209,0.00000000,0.12835959,0.24916972
-2.30215108,0.38412766,0.00031975,0.00962934,0.17125107,0.00000000,0.09051257,0.00000000,0.11759381,0.23424318
-2.29614807,0.36510452,0.00034599,0.01045980,0.16118114,0.00000000,0.08375934,0.00000000,0.10815498,0.22228184
-2.29014507,0.35143433,0.00038036,0.01149282,0.15344361,0.00000000,0.07814107,0.00000000,0.10010807,0.21343680
-2.28414207,0.34331897,0.00042352,0.01273993,0.14813362,0.00000000,0.07369305,0.00000000,0.09348715,0.20779791
-2.27813907,0.34086669,0.00047607,0.01421033,0.14530805,0.00000000,0.07042831,0.00000000,0.08829734,0.20539470
-2.27213607,0.34409431,0.00053852,0.01591056,0.14498769,0.00000000,0.06833900,0.00000000,0.08451718,0.20619806
-2.26613307,0.35293005,0.00061124,0.01784402,0.14715958,0.00000000,0.06739797,0.00000000,0.08210129,0.21012263
-2.26013007,0.36721694,0.00069450,0.02001061,0.15177968,0.00000000,0.06756043,0.00000000,0.08098328,0.21702956
-2.25412706,0.38671662,0.00078836,0.02240636,0.15877544,0.00000000,0.06876575,0.00000000,0.08107870,0.22672985
-2.24812406,0.41111358,0.00089271,0.02502312,0.16804852,0.00000000,0.07093918,0.00000000,0.08228803,0.23898804
-2.24212106,0.44001983,0.00100724,0.02784833,0.17947734,0.00000000,0.07399370,0.00000000,0.08449964,0.25352637
-2.23611806,0.47298027,0.00113141,0.03086485,0.19291970,0.00000000,0.07783172,0.00000000,0.08759262,0.27002941
-2.23011506,0.50947880,0.00126443,0.03405096,0.20821531,0.00000000,0.08234697,0.00000000,0.09143954,0.28814924
-2.22411206,0.54894534,0.00140530,0.03738041,0.22518833,0.00000000,0.08742630,0.00000000,0.09590911,0.30751117
-2.21810905,0.59076402,0.00155279,0.04082265,0.24364997,0.00000000,0.09295157,0.00000000,0.10086862,0.32772009
-2.21210605,0.63428252,0.00170546,0.04434318,0.26340111,0.00000000,0.09880168,0.00000000,0.10618639,0.34836742
-2.20610305,0.67882259,0.00186167,0.04790405,0.28423495,0.00000000,0.10485454,0.00000000,0.11173394,0.36903855
-2.20010005,0.72369170,0.00201966,0.05146446,0.30593976,0.00000000,0.11098924,0.00000000,0.11738812,0.38932073
-2.19409705,0.76819564,0.00217755,0.05498155,0.32830160,0.00000000,0.11708816,0.00000000,0.12303294,0.40881124
-2.18809405,0.81165175,0.00233340,0.05841117,0.35110695,0.00000000,0.12303911,0.00000000,0.12856130,0.42712561
-2.18209105,0.85340245,0.00248530,0.06170885,0.37414526,0.00000000,0.12873741,0.00000000,0.13387646,0.44390564
-2.17608804,0.89282861,0.00263139,0.06483074,0.39721132,0.00000000,0.13408786,0.00000000,0.13889320,0.45882707
-2.17008504,0.92936228,0.00276994,0.06773457,0.42010719,0.00000000,0.13900649,0.00000000,0.14353874,0.47160640
-2.16408204,0.96249825,0.00289941,0.07038064,0.44264396,0.00000000,0.14342203,0.00000000,0.14775329,0.48200688
-2.15807904,0.99180400,0.00301849,0.07273266,0.46464287,0.00000000,0.14727707,0.00000000,0.15149031,0.48984311
-2.15207604,1.01692752,0.00312615,0.07475860,0.48593607,0.00000000,0.15052879,0.00000000,0.15471633,0.49498442
-2.14607304,1.03760279,0.00322165,0.07643142,0.50636683,0.00000000,0.15314926,0.00000000,0.15741050,0.49735648
-2.14007004,1.05365241,0.00330459,0.07772955,0.52578929,0.00000000,0.15512523,0.00000000,0.15956379,0.49694143
-2.13406703,1.06498759,0.00337488,0.07863738,0.54406776,0.00000000,0.15645750,0.00000000,0.16117784,0.49377632
-2.12806403,1.07160527,0.00343273,0.07914548,0.56107575,0.00000000,0.15715981,0.00000000,0.16226361,0.48794996
-2.12206103,1.07358260,0.00347862,0.07925067,0.57669477,0.00000000,0.15725728,0.00000000,0.16283980,0.47959841
-2.11605803,1.07106908,0.00351329,0.07895594,0.59081304,0.00000000,0.15678460,0.00000000,0.16293113,0.46889919
-2.11005503,1.06427689,0.00353762,0.07827020,0.60332439,0.00000000,0.15578393,0.00000000,0.16256659,0.45606460
-2.10405203,1.05346960,0.00355262,0.07720793,0.61412733,0.00000000,0.15430261,0.00000000,0.16177768,0.44133435
-2.09804902,1.03895024,0.00355936,0.07578866,0.62312461,0.00000000,0.15239088,0.00000000,0.16059674,0.42496781
-2.09204602,1.02104896,0.00355885,0.07403636,0.63022324,0.00000000,0.15009973,0.00000000,0.15905547,0.40723629
-2.08604302,1.00011112,0.00355204,0.07197880,0.63533518,0.00000000,0.14747881,0.00000000,0.15718365,0.38841553
-2.08004002,0.97648623,0.00353976,0.06964681,0.63837866,0.00000000,0.14457472,0.00000000,0.15500815,0.36877873
-2.07403702,0.95051819,0.00352261,0.06707356,0.63928018,0.00000000,0.14142962,0.00000000,0.15255225,0.34859036
-2.06803402,0.92253734,0.00350102,0.06429383,0.63797702,0.00000000,0.13808026,0.00000000,0.14983531,0.32810091
-2.06203102,0.89285442,0.00347515,0.06134326,0.63442031,0.00000000,0.13455749,0.00000000,0.14687270,0.30754266
-2.05602801,0.86175661,0.00344497,0.05825775,0.62857836,0.00000000,0.13088617,0.00000000,0.14367620,0.28712660
-2.05002501,0.82950569,0.00341021,0.05507277,0.62044011,0.00000000,0.12708556,0.00000000,0.14025454,0.26704046
-2.04402201,0.79633817,0.00337042,0.05182289,0.61001845,0.00000000,0.12317008,0.00000000,0.13661428,0.24744791
-2.03801901,0.76246711,0.00332504,0.04854121,0.59735324,0.00000000,0.11915043,0.00000000,0.13276086,0.22848863
-2.03201601,0.72808537,0.00327341,0.04525906,0.58251378,0.00000000,0.11503496,0.00000000,0.12869974,0.21027939
-2.02601301,0.69336994,0.00321483,0.04200558,0.56560045,0.00000000,0.11083116,0.00000000,0.12443767,0.19291585
-2.02001001,0.65848690,0.00314865,0.03880756,0.54674557,0.00000000,0.10654732,0.00000000,0.11998386,0.17647497
-2.01400700,0.62359665,0.00307433,0.03568921,0.52611306,0.00000000,0.10219408,0.00000000,0.11535117,0.16101790
-2.00800400,0.58885901,0.00299146,0.03267208,0.50389723,0.00000000,0.09778600,0.00000000,0.11055705,0.14659313
-2.00200100,0.55443792,0.00289981,0.02977502,0.48032028,0.00000000,0.09334285,0.00000000,0.10562437,0.13323991
-1.99599800,0.52050542,0.00279940,0.02701418,0.45562899,0.00000000,0.08889079,0.00000000,0.10058200,0.12099162
-1.98999500,0.48724481,0.00269047,0.02440312,0.43009041,0.00000000,0.08446324,0.00000000,0.09546516,0.10987919
-1.98399200,0.45485274,0.00257354,0.02195290,0.40398691,0.00000000,0.08010149,0.00000000,0.09031545,0.09993427
-1.97798899,0.42354037,0.00244935,0.01967225,0.37761070,0.00000000,0.07585505,0.00000000,0.08518074,0.09119225
-1.97198599,0.39353345,0.00231887,0.01756773,0.35125812,0.00000000,0.07178164,0.00000000,0.08011471,0.08369497
-1.96598299,0.36507153,0.00218328,0.01564401,0.32522387,0.00000000,0.06794701,0.00000000,0.07517624,0.07749298
-1.95997999,0.33840629,0.00204387,0.01390405,0.29979547,0.00000000,0.06442447,0.00000000,0.07042861,0.07264746
-1.95397699,0.31379918,0.00190210,0.01234936,0.27524807,0.00000000,0.06129414,0.00000000,0.06593856,0.06923158
-1.94797399,0.29151847,0.00175943,0.01098027,0.25183989,0.00000000,0.05864210,0.00000000,0.06177522,0.06733123
-1.94197099,0.27183570,0.00161737,0.00979612,0.22980828,0.00000000,0.05655921,0.00000000,0.05800897,0.06704519
-1.93596798,0.25502184,0.00147735,0.00879553,0.20936657,0.00000000,0.05513988,0.00000000,0.05471024,0.06848440
-1.92996498,0.24134291,0.00134076,0.00797657,0.19070171,0.00000000,0.05448052,0.00000000,0.05194826,0.07177057
-1.92396198,0.23105529,0.00120883,0.00733692,0.17397269,0.00000000,0.05467791,0.00000000,0.04978983,0.07703368
-1.91795898,0.22440067,0.00108266,0.00687402,0.15930958,0.00000000,0.05582732,0.00000000,0.04829802,0.08440876
-1.91195598,0.22160055,0.00096315,0.00658511,0.14681325,0.00000000,0.05802045,0.00000000,0.04753086,0.09403150
-1.90595298,0.22285036,0.00085103,0.00646731,0.13655558,0.00000000,0.06134324,0.00000000,0.04754007,0.10603297
-1.89994997,0.22831325,0.00074683,0.00651755,0.12858000,0.00000000,0.06587344,0.00000000,0.04836977,0.12053350
-1.89394697,0.23811350,0.00065088,0.00673255,0.12290238,0.00000000,0.07167813,0.00000000,0.05005512,0.13763570
-1.88794397,0.25232981,0.00056334,0.00710869,0.11951204,0.00000000,0.07881112,0.00000000,0.05262113,0.15741692
-1.88194097,0.27098852,0.00048419,0.00764188,0.11837292,0.00000000,0.08731042,0.00000000,0.05608141,0.17992143
-1.87593797,0.29405717,0.00041326,0.00832745,0.11942480,0.00000000,0.09719578,0.00000000,0.06043711,0.20515252
-1.86993497,0.32143860,0.00035027,0.00915992,0.12258471,0.00000000,0.10846654,0.00000000,0.06567598,0.23306498
-1.86393197,0.35296607,0.00029481,0.01013292,0.12774832,0.00000000,0.12109974,0.00000000,0.07177165,0.26355841
-1.85792896,0.38839977,0.00024641,0.01123907,0.13479172,0.00000000,0.13504892,0.00000000,0.07868327,0.29647171
-1.85192596,0.42742523,0.00020455,0.01246986,0.14357332,0.00000000,0.15024349,0.00000000,0.08635547,0.33157924
-1.84592296,0.46965405,0.00016867,0.01381574,0.15393627,0.00000000,0.16658889,0.00000000,0.09471878,0.36858912
-1.83991996,0.51462727,0.00013818,0.01526611,0.16571125,0.00000000,0.18396776,0.00000000,0.10369059,0.40714396
-1.83391696,0.56182178,0.00011251,0.01680956,0.17871985,0.00000000,0.20224197,0.00000000,0.11317662,0.44682431
-1.82791396,0.61065977,0.00009113,0.01843407,0.19277856,0.00000000,0.22125574,0.00000000,0.12307292,0.48715508
-1.82191096,0.66052141,0.00007350,0.02012740,0.20770330,0.00000000,0.24083961,0.00000000,0.13326853,0.52761487
-1.81590795,0.71076043,0.00005916,0.02187755,0.22331443,0.00000000,0.26081538,0.00000000,0.14364848,0.56764809
-1.80990495,0.76072235,0.00004766,0.02367324,0.23944227,0.00000000,0.28100158,0.00000000,0.15409732,0.60667967
-1.80390195,0.80976461,0.00003862,0.02550451,0.25593275,0.00000000,0.30121951,0.00000000,0.16450284,0.64413181
-1.79789895,0.85727816,0.00003171,0.02736329,0.27265314,0.00000000,0.32129931,0.00000000,0.17476001,0.67944220
-1.79189595,0.90270922,0.00002666,0.02924405,0.28949745,0.00000000,0.34108600,0.00000000,0.18477479,0.71208311
-1.78589295,0.94558061,0.00002323,0.03114435,0.30639131,0.00000000,0.36044493,0.00000000,0.19446771,0.74158029
-1.77988994,0.98551127,0.00002125,0.03306529,0.32329602,0.00000000,0.37926638,0.00000000,0.20377704,0.76753102
-1.77388694,1.02223311,0.00002059,0.03501196,0.34021130,0.00000000,0.39746910,0.00000000,0.21266127,0.78962033
-1.76788394,1.05560409,0.00002115,0.03699363,0.35717675,0.00000000,0.41500238,0.00000000,0.22110087,0.80763461
-1.76188094,1.08561671,0.00002289,0.03902386,0.37427149,0.00000000,0.43184657,0.00000000,0.22909899,0.82147180
-1.75587794,1.11240129,0.00002580,0.04112036,0.39161210,0.00000000,0.44801192,0.00000000,0.23668123,0.83114759
-1.74987494,1.13622346,0.00002988,0.04330464,0.40934855,0.00000000,0.46353575,0.00000000,0.24389433,0.83679724
-1.74387194,1.15747583,0.00003519,0.04560149,0.42765827,0.00000000,0.47847813,0.00000000,0.25080373,0.83867268
-1.73786893,1.17666388,0.00004177,0.04803820,0.44673849,0.00000000,0.49291618,0.00000000,0.25749028,0.83713503
-1.73186593,1.19438655,0.00004970,0.05064361,0.46679692,0.00000000,0.50693745,0.00000000,0.26404607,0.83264266
