energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-0.23711856,2.37368641,-2.37368642,0.01327293,-0.01327293,0.23933920,-0.23933920,0.29916460,-0.29916460,0.55387983,-0.55387983,0.11113087,-0.11113087,0.24478418,-0.24478418,0.22679164,-0.22679164,1.02738476,-1.02738476
-0.23111556,2.30526270,-2.30526270,0.01245698,-0.01245698,0.23264605,-0.23264605,0.28775306,-0.28775306,0.53691407,-0.53691407,0.10817753,-0.10817753,0.24081959,-0.24081959,0.22137161,-0.22137161,0.99713377,-0.99713377
-0.22511256,2.23813417,-2.23813417,0.01164605,-0.01164605,0.22576715,-0.22576715,0.27611292,-0.27611291,0.52047302,-0.52047302,0.10516231,-0.10516231,0.23698249,-0.23698249,0.21759332,-0.21759332,0.96777374,-0.96777374
-0.21910955,2.17323676,-2.17323676,0.01084649,-0.01084649,0.21879199,-0.21879199,0.26440537,-0.26440537,0.50469207,-0.50469207,0.10211501,-0.10211501,0.23338927,-0.23338927,0.21553839,-0.21553839,0.93982745,-0.93982745
-0.21310655,2.11148734,-2.11148734,0.01006490,-0.01006490,0.21181606,-0.21181606,0.25280549,-0.25280549,0.48969910,-0.48969910,0.09906460,-0.09906460,0.23015443,-0.23015443,0.21527469,-0.21527469,0.91379985,-0.91379985
-0.20710355,2.05376575,-2.05376574,0.00930805,-0.00930805,0.20493901,-0.20493901,0.24149881,-0.24149881,0.47561367,-0.47561367,0.09603871,-0.09603871,0.22738755,-0.22738755,0.21685550,-0.21685550,0.89016640,-0.89016640
-0.20110055,2.00089639,-2.00089638,0.00858279,-0.00858279,0.19826271,-0.19826271,0.23067731,-0.23067731,0.46254607,-0.46254607,0.09306298,-0.09306298,0.22519013,-0.22519013,0.22031840,-0.22031840,0.86936134,-0.86936134
-0.19509755,1.95362985,-1.95362984,0.00789592,-0.00789592,0.19188908,-0.19188908,0.22053504,-0.22053504,0.45059627,-0.45059627,0.09016061,-0.09016061,0.22365257,-0.22365256,0.22568378,-0.22568378,0.85176632,-0.85176632
-0.18909455,1.91262548,-1.91262547,0.00725409,-0.00725409,0.18591796,-0.18591796,0.21126354,-0.21126354,0.43985285,-0.43985285,0.08735197,-0.08735197,0.22285125,-0.22285125,0.23295326,-0.23295326,0.83769980,-0.83769979
-0.18309155,1.87843562,-1.87843561,0.00666374,-0.00666374,0.18044499,-0.18044499,0.20304719,-0.20304719,0.43039193,-0.43039193,0.08465428,-0.08465428,0.22284596,-0.22284596,0.24210796,-0.24210795,0.82740773,-0.82740772
-0.17708854,1.85149220,-1.85149219,0.00613105,-0.00613105,0.17555962,-0.17555962,0.19605885,-0.19605885,0.42227623,-0.42227623,0.08208143,-0.08208143,0.22367761,-0.22367760,0.25310684,-0.25310684,0.82105595,-0.82105594
-0.17108554,1.83209625,-1.83209624,0.00566183,-0.00566183,0.17134335,-0.17134335,0.19045574,-0.19045574,0.41555415,-0.41555415,0.07964398,-0.07964398,0.22536649,-0.22536649,0.26588530,-0.26588529,0.81872462,-0.81872461
-0.16508254,1.82041084,-1.82041083,0.00526160,-0.00526160,0.16786819,-0.16786819,0.18637588,-0.18637588,0.41025913,-0.41025913,0.07734918,-0.07734918,0.22791111,-0.22791111,0.28035401,-0.28035400,0.82040501,-0.82040501
-0.15907954,1.81645765,-1.81645764,0.00493551,-0.00493551,0.16519536,-0.16519536,0.18393512,-0.18393511,0.40640907,-0.40640907,0.07520120,-0.07520120,0.23128755,-0.23128754,0.29639836,-0.29639836,0.82599884,-0.82599884
-0.15307654,1.82011744,-1.82011743,0.00468843,-0.00468843,0.16337439,-0.16337439,0.18322483,-0.18322483,0.40400604,-0.40400604,0.07320137,-0.07320136,0.23544956,-0.23544955,0.31387845,-0.31387845,0.83532024,-0.83532024
-0.14707354,1.83113427,-1.83113426,0.00452495,-0.00452495,0.16244241,-0.16244241,0.18431033,-0.18431033,0.40303612,-0.40303612,0.07134858,-0.07134857,0.24032935,-0.24032935,0.33262983,-0.33262983,0.84810030,-0.84810030
-0.14107054,1.84912346,-1.84912345,0.00444947,-0.00444947,0.16242378,-0.16242378,0.18722995,-0.18722995,0.40346948,-0.40346948,0.06963967,-0.06963967,0.24583908,-0.24583908,0.35246499,-0.35246499,0.86399422,-0.86399422
-0.13506753,1.87358288,-1.87358287,0.00446622,-0.00446622,0.16332998,-0.16332998,0.19199488,-0.19199488,0.40526068,-0.40526068,0.06806992,-0.06806992,0.25187295,-0.25187295,0.37317579,-0.37317579,0.88259068,-0.88259068
-0.12906453,1.90390728,-1.90390727,0.00457937,-0.00457937,0.16515976,-0.16515976,0.19858951,-0.19858951,0.40834910,-0.40834910,0.06663345,-0.06663345,0.25831009,-0.25831009,0.39453661,-0.39453661,0.90342328,-0.90342327
-0.12306153,1.93940515,-1.93940515,0.00479306,-0.00479306,0.16789948,-0.16789948,0.20697237,-0.20697237,0.41265964,-0.41265964,0.06532372,-0.06532372,0.26501790,-0.26501790,0.41630834,-0.41630834,0.92598365,-0.92598365
-0.11705853,1.97931757,-1.97931757,0.00511146,-0.00511146,0.17152359,-0.17152359,0.21707750,-0.21707750,0.41810359,-0.41810359,0.06413391,-0.06413391,0.27185597,-0.27185597,0.43824313,-0.43824313,0.94973586,-0.94973585
-0.11105553,2.02283846,-2.02283845,0.00553877,-0.00553877,0.17599534,-0.17599533,0.22881617,-0.22881617,0.42457970,-0.42457970,0.06305735,-0.06305735,0.27868037,-0.27868037,0.46008963,-0.46008963,0.97413150,-0.97413150
-0.10505253,2.06913556,-2.06913556,0.00607921,-0.00607921,0.18126750,-0.18126750,0.24207875,-0.24207875,0.43197545,-0.43197545,0.06208781,-0.06208781,0.28534822,-0.28534821,0.48159869,-0.48159869,0.99862525,-0.99862525
-0.09904952,2.11737162,-2.11737161,0.00673702,-0.00673702,0.18728325,-0.18728325,0.25673687,-0.25673687,0.44016854,-0.44016854,0.06121981,-0.06121981,0.29172235,-0.29172235,0.50252930,-0.50252930,1.02269016,-1.02269016
-0.09304652,2.16672491,-2.16672491,0.00751638,-0.00751638,0.19397704,-0.19397704,0.27264548,-0.27264548,0.44902852,-0.44902852,0.06044878,-0.06044878,0.29767597,-0.29767597,0.52265449,-0.52265449,1.04583221,-1.04583221
-0.08704352,2.21640871,-2.21640871,0.00842131,-0.00842131,0.20127551,-0.20127551,0.28964509,-0.28964509,0.45841859,-0.45841859,0.05977125,-0.05977125,0.30309701,-0.30309701,0.54176701,-0.54176701,1.06760382,-1.06760382
-0.08104052,2.26568886,-2.26568886,0.00945552,-0.00945552,0.20909850,-0.20909850,0.30756380,-0.30756379,0.46819760,-0.46819760,0.05918495,-0.05918495,0.30789216,-0.30789216,0.55968451,-0.55968450,1.08761563,-1.08761563
-0.07503752,2.31389913,-2.31389913,0.01062225,-0.01062225,0.21735998,-0.21735998,0.32621938,-0.32621938,0.47822208,-0.47822208,0.05868880,-0.05868880,0.31199025,-0.31199025,0.57625400,-0.57625400,1.10554626,-1.10554626
-0.06903452,2.36045368,-2.36045368,0.01192411,-0.01192411,0.22596901,-0.22596901,0.34542132,-0.34542131,0.48834835,-0.48834835,0.05828291,-0.05828291,0.31534488,-0.31534488,0.59135545,-0.59135545,1.12114982,-1.12114982
-0.06303152,2.40485641,-2.40485641,0.01336278,-0.01336278,0.23483081,-0.23483081,0.36497272,-0.36497272,0.49843467,-0.49843467,0.05796849,-0.05796849,0.31793619,-0.31793619,0.60490417,-0.60490417,1.13426066,-1.13426066
-0.05702851,2.44670698,-2.44670698,0.01493887,-0.01493887,0.24384771,-0.24384771,0.38467240,-0.38467240,0.50834338,-0.50834338,0.05774771,-0.05774771,0.31977161,-0.31977161,0.61685211,-0.61685211,1.14479547,-1.14479548
-0.05102551,2.48570322,-2.48570322,0.01665158,-0.01665158,0.25292032,-0.25292032,0.40431690,-0.40431690,0.51794289,-0.51794290,0.05762355,-0.05762355,0.32088545,-0.32088545,0.62718773,-0.62718773,1.15275254,-1.15275255
-0.04502251,2.52164028,-2.52164028,0.01849850,-0.01849850,0.26194864,-0.26194864,0.42370272,-0.42370272,0.52710967,-0.52710967,0.05759956,-0.05759956,0.32133755,-0.32133755,0.63593464,-0.63593465,1.15820827,-1.15820827
-0.03901951,2.55440651,-2.55440652,0.02047538,-0.02047537,0.27083332,-0.27083332,0.44262880,-0.44262880,0.53573000,-0.53573000,0.05767957,-0.05767957,0.32121066,-0.32121066,0.64314900,-0.64314900,1.16131112,-1.16131113
-0.03301651,2.58397660,-2.58397660,0.02257588,-0.02257588,0.27947704,-0.27947704,0.46089915,-0.46089915,0.54370166,-0.54370166,0.05786746,-0.05786746,0.32060700,-0.32060700,0.64891570,-0.64891571,1.16227341,-1.16227341
-0.02701351,2.61040243,-2.61040243,0.02479144,-0.02479144,0.28778600,-0.28778600,0.47832589,-0.47832589,0.55093537,-0.55093537,0.05816683,-0.05816683,0.31964388,-0.31964388,0.65334368,-0.65334368,1.16136111,-1.16136111
-0.02101051,2.63380232,-2.63380232,0.02711113,-0.02711113,0.29567155,-0.29567155,0.49473255,-0.49473254,0.55735614,-0.55735614,0.05858063,-0.05858063,0.31844867,-0.31844867,0.65656045,-0.65656045,1.15888238,-1.15888238
-0.01500750,2.65434935,-2.65434935,0.02952159,-0.02952159,0.30305196,-0.30305196,0.50995763,-0.50995763,0.56290440,-0.56290440,0.05911089,-0.05911089,0.31715333,-0.31715333,0.65870623,-0.65870623,1.15517528,-1.15517528
-0.00900450,2.67225950,-2.67225951,0.03200705,-0.03200705,0.30985431,-0.30985431,0.52385853,-0.52385853,0.56753700,-0.56753700,0.05975842,-0.05975842,0.31588879,-0.31588880,0.65992784,-0.65992784,1.15059513,-1.15059514
-0.00300150,2.68778038,-2.68778039,0.03454944,-0.03454944,0.31601644,-0.31601644,0.53631550,-0.53631550,0.57122808,-0.57122808,0.06052245,-0.06052245,0.31477940,-0.31477940,0.66037276,-0.66037276,1.14550234,-1.14550235
0.00300150,2.70118111,-2.70118112,0.03712856,-0.03712856,0.32148898,-0.32148898,0.54723575,-0.54723575,0.57396981,-0.57396981,0.06140047,-0.06140047,0.31393770,-0.31393770,0.66018366,-0.66018366,1.14025096,-1.14025096
0.00900450,2.71274404,-2.71274405,0.03972244,-0.03972244,0.32623730,-0.32623731,0.55655739,-0.55655739,0.57577295,-0.57577296,0.06238800,-0.06238800,0.31345993,-0.31345993,0.65949353,-0.65949353,1.13517866,-1.13517867
0.01500750,2.72275864,-2.72275865,0.04230766,-0.04230766,0.33024344,-0.33024344,0.56425311,-0.56425311,0.57666733,-0.57666733,0.06347846,-0.06347846,0.31342228,-0.31342228,0.65842184,-0.65842184,1.13059844,-1.13059844
0.02101051,2.73151778,-2.73151779,0.04485991,-0.04485991,0.33350774,-0.33350774,0.57033345,-0.57033345,0.57670210,-0.57670210,0.06466316,-0.06466316,0.31387822,-0.31387822,0.65707168,-0.65707168,1.12679229,-1.12679229
0.02701351,2.73931648,-2.73931649,0.04735456,-0.04735456,0.33605029,-0.33605030,0.57484933,-0.57484933,0.57594585,-0.57594585,0.06593128,-0.06593128,0.31485704,-0.31485704,0.65552825,-0.65552825,1.12400708,-1.12400709
0.03301651,2.74645300,-2.74645300,0.04976737,-0.04976737,0.33791199,-0.33791199,0.57789389,-0.57789389,0.57448647,-0.57448648,0.06727003,-0.06727003,0.31636359,-0.31636359,0.65385850,-0.65385850,1.12245257,-1.12245257
0.03901951,2.75323181,-2.75323181,0.05207516,-0.05207516,0.33915508,-0.33915508,0.57960316,-0.57960316,0.57243074,-0.57243074,0.06866482,-0.06866483,0.31837923,-0.31837924,0.65211208,-0.65211208,1.12230146,-1.12230146
0.04502251,2.75996803,-2.75996803,0.05425662,-0.05425662,0.33986320,-0.33986320,0.58015573,-0.58015573,0.56990354,-0.56990354,0.07009956,-0.07009956,0.32086407,-0.32086407,0.65032343,-0.65032343,1.12369127,-1.12369127
0.05102551,2.76699260,-2.76699261,0.05629313,-0.05629313,0.34014079,-0.34014079,0.57977110,-0.57977110,0.56704681,-0.56704681,0.07155696,-0.07155696,0.32376006,-0.32376006,0.64851482,-0.64851483,1.12672760,-1.12672760
0.05702851,2.77465748,-2.77465748,0.05816941,-0.05816941,0.34011185,-0.34011185,0.57870672,-0.57870672,0.56401792,-0.56401792,0.07301898,-0.07301898,0.32699512,-0.32699512,0.64670029,-0.64670029,1.13148847,-1.13148847
0.06303152,2.78333992,-2.78333992,0.05987432,-0.05987432,0.33991798,-0.33991798,0.57725366,-0.57725366,0.56098767,-0.56098767,0.07446721,-0.07446722,0.33048773,-0.33048773,0.64488995,-0.64488995,1.13802905,-1.13802905
0.06903452,2.79344525,-2.79344525,0.06140140,-0.06140140,0.33971571,-0.33971571,0.57573098,-0.57573097,0.55813776,-0.55813776,0.07588339,-0.07588339,0.33415193,-0.33415193,0.64309468,-0.64309469,1.14638649,-1.14638648
0.07503752,2.80540707,-2.80540706,0.06274932,-0.06274931,0.33967318,-0.33967318,0.57447874,-0.57447874,0.55565766,-0.55565766,0.07724978,-0.07724979,0.33790231,-0.33790231,0.64133063,-0.64133064,1.15658419,-1.15658419
0.08104052,2.81968450,-2.81968450,0.06392220,-0.06392220,0.33996614,-0.33996614,0.57384995,-0.57384995,0.55374108,-0.55374108,0.07854969,-0.07854969,0.34165880,-0.34165880,0.63962336,-0.63962336,1.16863518,-1.16863518
0.08704352,2.83675583,-2.83675583,0.06492972,-0.06492972,0.34077334,-0.34077334,0.57420133,-0.57420133,0.55258173,-0.55258173,0.07976779,-0.07976780,0.34535090,-0.34535090,0.63801126,-0.63801126,1.18254413,-1.18254412
0.09304652,2.85710822,-2.85710822,0.06578694,-0.06578694,0.34227153,-0.34227153,0.57588335,-0.57588335,0.55236877,-0.55236877,0.08089053,-0.08089054,0.34892112,-0.34892112,0.63654801,-0.63654801,1.19830787,-1.19830787
0.09904952,2.88122358,-2.88122357,0.06651398,-0.06651398,0.34463002,-0.34463002,0.57922956,-0.57922956,0.55328169,-0.55328169,0.08190637,-0.08190637,0.35232754,-0.35232754,0.63530376,-0.63530376,1.21591424,-1.21591423
0.10505253,2.90956060,-2.90956059,0.06713542,-0.06713542,0.34800499,-0.34800499,0.58454555,-0.58454555,0.55548493,-0.55548493,0.08280596,-0.08280596,0.35554516,-0.35554516,0.63436496,-0.63436496,1.23533917,-1.23533916
0.11105553,2.94253357,-2.94253356,0.06767948,-0.06767948,0.35253381,-0.35253381,0.59209786,-0.59209785,0.55912223,-0.55912223,0.08358232,-0.08358232,0.35856618,-0.35856617,0.63383268,-0.63383268,1.25654239,-1.25654238
0.11705853,2.98048863,-2.98048862,0.06817697,-0.06817697,0.35832942,-0.35832942,0.60210305,-0.60210305,0.56431096,-0.56431096,0.08423076,-0.08423076,0.36139900,-0.36139900,0.63381935,-0.63381935,1.27946183,-1.27946182
0.12306153,3.02367841,-3.02367840,0.06866013,-0.06866012,0.36547498,-0.36547497,0.61471750,-0.61471750,0.57113645,-0.57113645,0.08474888,-0.08474888,0.36406626,-0.36406626,0.63444413,-0.63444413,1.30400718,-1.30400717
0.12906453,3.07223640,-3.07223639,0.06916125,-0.06916125,0.37401905,-0.37401905,0.63002800,-0.63002800,0.57964671,-0.57964671,0.08513638,-0.08513638,0.36660175,-0.36660175,0.63582693,-0.63582693,1.33005317,-1.33005317
0.13506753,3.12615223,-3.12615222,0.06971133,-0.06971133,0.38397148,-0.38397148,0.64804381,-0.64804381,0.58984764,-0.58984763,0.08539487,-0.08539487,0.36904667,-0.36904667,0.63808137,-0.63808137,1.35743308,-1.35743308
0.14107054,3.18524946,-3.18524945,0.07033856,-0.07033856,0.39530014,-0.39530014,0.66869042,-0.66869041,0.60169892,-0.60169892,0.08552752,-0.08552753,0.37144534,-0.37144533,0.64130706,-0.64130706,1.38593303,-1.38593302
0.14707354,3.24916727,-3.24916726,0.07106705,-0.07106705,0.40792877,-0.40792876,0.69180539,-0.69180539,0.61511105,-0.61511105,0.08553883,-0.08553884,0.37384060,-0.37384060,0.64558156,-0.64558156,1.41528769,-1.41528769
0.15307654,3.31734762,-3.31734761,0.07191552,-0.07191552,0.42173604,-0.42173604,0.71713672,-0.71713671,0.62994345,-0.62994345,0.08543421,-0.08543421,0.37626936,-0.37626935,0.65095246,-0.65095246,1.44517799,-1.44517799
0.15907954,3.38902898,-3.38902897,0.07289622,-0.07289622,0.43655606,-0.43655606,0.74434385,-0.74434384,0.64600413,-0.64600412,0.08521965,-0.08521965,0.37875837,-0.37875837,0.65743004,-0.65743004,1.47523108,-1.47523107
0.16508254,3.46324784,-3.46324782,0.07401414,-0.07401414,0.45218025,-0.45218025,0.77300173,-0.77300172,0.66305087,-0.66305087,0.08490140,-0.08490140,0.38132069,-0.38132069,0.66498111,-0.66498111,1.50502308,-1.50502308
0.17108554,3.53884864,-3.53884862,0.07526645,-0.07526645,0.46836082,-0.46836082,0.80260784,-0.80260784,0.68079430,-0.68079430,0.08448567,-0.08448567,0.38395297,-0.38395297,0.67352427,-0.67352427,1.53408468,-1.53408468
0.17708854,3.61450253,-3.61450252,0.07664230,-0.07664230,0.48481573,-0.48481573,0.83259237,-0.83259237,0.69890258,-0.69890258,0.08397836,-0.08397836,0.38663374,-0.38663374,0.68292723,-0.68292723,1.56190964,-1.56190963
0.18309155,3.68873485,-3.68873484,0.07812293,-0.07812293,0.50123506,-0.50123506,0.86233125,-0.86233125,0.71700807,-0.71700807,0.08338484,-0.08338484,0.38932295,-0.38932295,0.69300623,-0.69300623,1.58796598,-1.58796597
0.18909455,3.75996079,-3.75996078,0.07968224,-0.07968224,0.51728867,-0.51728867,0.89116185,-0.89116185,0.73471556,-0.73471556,0.08270986,-0.08270986,0.39196264,-0.39196263,0.70352803,-0.70352802,1.61170968,-1.61170968
0.19509755,3.82652826,-3.82652825,0.08128755,-0.08128755,0.53263496,-0.53263496,0.91840092,-0.91840092,0.75161212,-0.75161212,0.08195746,-0.08195746,0.39447891,-0.39447891,0.71421434,-0.71421433,1.63260021,-1.63260021
0.20110055,3.88676658,-3.88676657,0.08290083,-0.08290083,0.54693042,-0.54693041,0.94336414,-0.94336414,0.76727806,-0.76727806,0.08113095,-0.08113095,0.39678501,-0.39678501,0.72474874,-0.72474874,1.65011743,-1.65011743
0.20710355,3.93903913,-3.93903912,0.08448009,-0.08448009,0.55983968,-0.55983968,0.96538669,-0.96538669,0.78129892,-0.78129892,0.08023301,-0.08023301,0.39878535,-0.39878535,0.73478583,-0.73478583,1.66377910,-1.66377910
0.21310655,3.98179789,-3.98179789,0.08598103,-0.08598103,0.57104571,-0.57104571,0.98384404,-0.98384404,0.79327786,-0.79327786,0.07926580,-0.07926580,0.40038033,-0.40038033,0.74396230,-0.74396229,1.67315819,-1.67315819
0.21910955,4.01363773,-4.01363773,0.08735881,-0.08735881,0.58025978,-0.58025978,0.99817209,-0.99817209,0.80284804,-0.80284804,0.07823109,-0.07823109,0.40147170,-0.40147170,0.75190944,-0.75190944,1.67789925,-1.67789925
0.22511256,4.03334784,-4.03334784,0.08856984,-0.08856984,0.58723076,-0.58723076,1.00788592,-1.00788592,0.80968457,-0.80968457,0.07713054,-0.07713054,0.40196807,-0.40196807,0.75826657,-0.75826657,1.67773306,-1.67773306
0.23111556,4.03995833,-4.03995833,0.08957361,-0.08957361,0.59175350,-0.59175350,1.01259627,-1.01259627,0.81351547,-0.81351547,0.07596584,-0.07596584,0.40179034,-0.40179034,0.76269470,-0.76269470,1.67248878,-1.67248878
0.23711856,4.03277963,-4.03277963,0.09033433,-0.09033433,0.59367584,-0.59367584,1.01202309,-1.01202309,0.81413120,-0.81413120,0.07473904,-0.07473904,0.40087679,-0.40087679,0.76488985,-0.76488985,1.66210312,-1.66210312
0.24312156,4.01143306,-4.01143307,0.09082238,-0.09082238,0.59290408,-0.59290408,1.00600547,-1.00600547,0.81139233,-0.81139234,0.07345270,-0.07345270,0.39918738,-0.39918738,0.76459526,-0.76459526,1.64662600,-1.64662601
0.24912456,3.97587104,-3.97587104,0.09101551,-0.09101551,0.58940656,-0.58940656,0.99450759,-0.99450759,0.80523507,-0.80523507,0.07211019,-0.07211019,0.39670717,-0.39670717,0.76161206,-0.76161206,1.62622244,-1.62622244
0.25512756,3.92638602,-3.92638602,0.09089974,-0.09089974,0.58321538,-0.58321538,0.97762041,-0.97762041,0.79567429,-0.79567429,0.07071586,-0.07071586,0.39344855,-0.39344855,0.75580762,-0.75580762,1.60117050,-1.60117050
0.26113057,3.86360777,-3.86360778,0.09046980,-0.09046980,0.57442610,-0.57442610,0.95555898,-0.95555898,0.78280407,-0.78280407,0.06927526,-0.06927526,0.38945222,-0.38945222,0.74712147,-0.74712147,1.57185540,-1.57185540
0.26713357,3.78848906,-3.78848907,0.08972926,-0.08972926,0.56319547,-0.56319547,0.92865557,-0.92865557,0.76679560,-0.76679560,0.06779523,-0.06779523,0.38478677,-0.38478677,0.73556820,-0.73556820,1.53876006,-1.53876007
0.27313657,3.70228035,-3.70228036,0.08869025,-0.08869025,0.54973735,-0.54973735,0.89734898,-0.89734898,0.74789261,-0.74789262,0.06628403,-0.06628403,0.37954687,-0.37954687,0.72123745,-0.72123745,1.50245239,-1.50245240
0.27913957,3.60649469,-3.60649471,0.08737277,-0.08737277,0.53431695,-0.53431695,0.86217045,-0.86217045,0.72640450,-0.72640450,0.06475143,-0.06475143,0.37385027,-0.37385027,0.70429087,-0.70429088,1.46356985,-1.46356985
0.28514257,3.50286424,-3.50286425,0.08580374,-0.08580374,0.51724370,-0.51724370,0.82372688,-0.82372688,0.70269742,-0.70269743,0.06320866,-0.06320866,0.36783354,-0.36783355,0.68495627,-0.68495628,1.42280200,-1.42280200
0.29114557,3.39329019,-3.39329020,0.08401568,-0.08401568,0.49886292,-0.49886292,0.78268214,-0.78268214,0.67718383,-0.67718383,0.06166838,-0.06166838,0.36164692,-0.36164692,0.66351928,-0.66351929,1.38087162,-1.38087163
0.29714857,3.27978827,-3.27978828,0.08204524,-0.08204524,0.47954677,-0.47954678,0.73973723,-0.73973723,0.65031069,-0.65031069,0.06014460,-0.06014460,0.35544843,-0.35544844,0.64031295,-0.64031295,1.33851520,-1.33851520
0.30315158,3.16443179,-3.16443180,0.07993155,-0.07993155,0.45968466,-0.45968466,0.69561013,-0.69561013,0.62254702,-0.62254702,0.05865245,-0.05865245,0.34939763,-0.34939764,0.61570579,-0.61570579,1.29646338,-1.29646339
0.30915458,3.04929434,-3.04929436,0.07771460,-0.07771460,0.43967342,-0.43967343,0.65101611,-0.65101611,0.59437108,-0.59437109,0.05720802,-0.05720802,0.34364917,-0.34364917,0.59008888,-0.59008888,1.25542223,-1.25542224
0.31515758,2.93639424,-2.93639425,0.07543353,-0.07543353,0.41990772,-0.41990772,0.60664926,-0.60664926,0.56625774,-0.56625774,0.05582802,-0.05582802,0.33834656,-0.33834656,0.56386258,-0.56386258,1.21605566,-1.21605567
0.32116058,2.82764235,-2.82764237,0.07312511,-0.07312511,0.40077066,-0.40077066,0.56316580,-0.56316580,0.53866635,-0.53866635,0.05452942,-0.05452942,0.33361645,-0.33361645,0.53742353,-0.53742353,1.17896979,-1.17896980
0.32716358,2.72479495,-2.72479496,0.07082241,-0.07082241,0.38262511,-0.38262511,0.52116963,-0.52116963,0.51202954,-0.51202954,0.05332907,-0.05332907,0.32956353,-0.32956353,0.51115236,-0.51115236,1.14469944,-1.14469945
0.33316658,2.62941269,-2.62941270,0.06855366,-0.06855366,0.36580568,-0.36580569,0.48120054,-0.48120054,0.48674324,-0.48674324,0.05224319,-0.05224319,0.32626646,-0.32626646,0.48540276,-0.48540277,1.11369715,-1.11369716
0.33916958,2.54282676,-2.54282677,0.06634145,-0.06634145,0.35061165,-0.35061165,0.44372513,-0.44372513,0.46315806,-0.46315806,0.05128690,-0.05128690,0.32377487,-0.32377487,0.46049218,-0.46049219,1.08632486,-1.08632487
0.34517259,2.46611255,-2.46611256,0.06420218,-0.06420218,0.33730080,-0.33730080,0.40913061,-0.40913061,0.44157228,-0.44157229,0.05047367,-0.05047367,0.32210752,-0.32210752,0.43669444,-0.43669444,1.06284831,-1.06284832
0.35117559,2.40007131,-2.40007132,0.06214590,-0.06214590,0.32608441,-0.32608441,0.37772131,-0.37772131,0.42222655,-0.42222655,0.04981478,-0.04981478,0.32125178,-0.32125178,0.41423451,-0.41423451,1.04343422,-1.04343423
0.35717859,2.34521969,-2.34521970,0.06017644,-0.06017644,0.31712327,-0.31712327,0.34971775,-0.34971776,0.40530016,-0.40530017,0.04931878,-0.04931878,0.32116430,-0.32116431,0.39328552,-0.39328552,1.02814997,-1.02814998
0.36318159,2.30178690,-2.30178690,0.05829180,-0.05829179,0.31052486,-0.31052486,0.32525801,-0.32525801,0.39090917,-0.39090917,0.04899103,-0.04899103,0.32177288,-0.32177288,0.37396781,-0.37396781,1.01696581,-1.01696581
0.36918459,2.26971921,-2.26971922,0.05648486,-0.05648486,0.30634169,-0.30634169,0.30440105,-0.30440105,0.37910601,-0.37910601,0.04883320,-0.04883319,0.32297934,-0.32297934,0.35635009,-0.35635009,1.00975919,-1.00975920
0.37518759,2.24869118,-2.24869118,0.05474427,-0.05474427,0.30457081,-0.30457081,0.28713170,-0.28713170,0.36988069,-0.36988069,0.04884297,-0.04884297,0.32466334,-0.32466335,0.34045234,-0.34045235,1.00632119,-1.00632120
0.38119060,2.23812300,-2.23812300,0.05305547,-0.05305547,0.30515454,-0.30515454,0.27336686,-0.27336686,0.36316347,-0.36316347,0.04901382,-0.04901382,0.32668689,-0.32668689,0.32625023,-0.32625024,1.00636454,-1.00636454
0.38719360,2.23720338,-2.23720339,0.05140182,-0.05140182,0.30798235,-0.30798235,0.26296277,-0.26296277,0.35882878,-0.35882878,0.04933487,-0.04933487,0.32889928,-0.32889928,0.31368073,-0.31368073,1.00953317,-1.00953317
0.39319660,2.24491725,-2.24491726,0.04976577,-0.04976577,0.31289404,-0.31289404,0.25572284,-0.25572284,0.35670036,-0.35670036,0.04979098,-0.04979098,0.33114246,-0.33114246,0.30264860,-0.30264860,1.01541304,-1.01541304
0.39919960,2.26007760,-2.26007760,0.04812996,-0.04812996,0.31968405,-0.31968405,0.25140594,-0.25140594,0.35655747,-0.35655747,0.05036295,-0.05036295,0.33325635,-0.33325636,0.29303341,-0.29303341,1.02354387,-1.02354387
0.40520260,2.28136075,-2.28136075,0.04647826,-0.04647826,0.32810696,-0.32810696,0.24973494,-0.24973494,0.35814193,-0.35814193,0.05102796,-0.05102796,0.33508415,-0.33508415,0.28469672,-0.28469672,1.03343168,-1.03343168
0.41120560,2.30734445,-2.30734445,0.04479671,-0.04479671,0.33788416,-0.33788416,0.25040520,-0.25040520,0.36116603,-0.36116603,0.05176009,-0.05176009,0.33647726,-0.33647726,0.27748927,-0.27748927,1.04456194,-1.04456194
0.41720860,2.33654793,-2.33654793,0.04307418,-0.04307418,0.34871148,-0.34871148,0.25309312,-0.25309312,0.36532092,-0.36532092,0.05253110,-0.05253110,0.33729993,-0.33729993,0.27125772,-0.27125772,1.05641305,-1.05641305
0.42321161,2.36747319,-2.36747319,0.04130296,-0.04130296,0.36026768,-0.36026768,0.25746436,-0.25746436,0.37028553,-0.37028553,0.05331123,-0.05331123,0.33743318,-0.33743318,0.26585095,-0.26585095,1.06846990,-1.06846990
0.42921461,2.39864673,-2.39864673,0.03947910,-0.03947909,0.37222373,-0.37222373,0.26318195,-0.26318195,0.37573559,-0.37573559,0.05407026,-0.05407026,0.33677825,-0.33677825,0.26112563,-0.26112563,1.08023746,-1.08023746
