energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.26113057,2.29086392,0.36963993,0.23219754,0.28185568,1.32820171,0.06354925,0.17358503,0.06464362,0.31500976
-0.25512756,2.24606039,0.35635026,0.22780650,0.28619106,1.30599896,0.06302060,0.16090158,0.06272681,0.31396992
-0.24912456,2.20879745,0.34475818,0.22420038,0.29190534,1.28828507,0.06243971,0.14951157,0.06107179,0.31333661
-0.24312156,2.17939224,0.33482429,0.22139914,0.29901760,1.27521016,0.06182797,0.13941562,0.05969850,0.31320565
-0.23711856,2.15804447,0.32649556,0.21941818,0.30753088,1.26683586,0.06120835,0.13059911,0.05862108,0.31367252
-0.23111556,2.14483922,0.31970923,0.21826933,0.31743126,1.26313651,0.06060519,0.12303400,0.05784789,0.31483150
-0.22511256,2.13975106,0.31439633,0.21796136,0.32868722,1.26400228,0.06004384,0.11668066,0.05738165,0.31677449
-0.21910955,2.14264956,0.31048479,0.21850016,0.34124918,1.26924432,0.05955024,0.11148992,0.05721970,0.31958937
-0.21310655,2.15330581,0.30790211,0.21988849,0.35504929,1.27860163,0.05915033,0.10740511,0.05735429,0.32335792
-0.20710355,2.17139984,0.30657746,0.22212535,0.37000143,1.29174950,0.05886936,0.10436434,0.05777301,0.32815340
-0.20110055,2.19652873,0.30644329,0.22520492,0.38600154,1.30830932,0.05873108,0.10230273,0.05845922,0.33403763
-0.19509755,2.22821521,0.30743640,0.22911535,0.40292804,1.32785915,0.05875689,0.10115483,0.05939258,0.34105796
-0.18909455,2.26591648,0.30949852,0.23383729,0.42064265,1.34994493,0.05896487,0.10085700,0.06054956,0.34924394
-0.18309155,2.30903321,0.31257644,0.23934240,0.43899136,1.37409172,0.05936893,0.10134982,0.06190398,0.35860413
-0.17708854,2.35691853,0.31662176,0.24559191,0.45780573,1.39981468,0.05997787,0.10258043,0.06342761,0.36912298
-0.17108554,2.40888684,0.32159027,0.25253538,0.47690439,1.42662934,0.06079469,0.10450472,0.06509067,0.38075820
-0.16508254,2.46422255,0.32744118,0.26010977,0.49609485,1.45406087,0.06181592,0.10708932,0.06686236,0.39343861
-0.15907954,2.52218855,0.33413609,0.26823891,0.51517557,1.48165199,0.06303122,0.11031332,0.06871140,0.40706282
-0.15307654,2.58203457,0.34163797,0.27683357,0.53393826,1.50896949,0.06442323,0.11416961,0.07060643,0.42149876
-0.14707354,2.64300541,0.34991012,0.28579199,0.55217053,1.53560913,0.06596759,0.11866583,0.07251650,0.43658429
-0.14107054,2.70434919,0.35891524,0.29500111,0.56965876,1.56119899,0.06763339,0.12382480,0.07441142,0.45212893
-0.13506753,2.76532557,0.36861464,0.30433837,0.58619121,1.58540141,0.06938379,0.12968437,0.07626217,0.46791679
-0.12906453,2.82521414,0.37896761,0.31367413,0.60156137,1.60791367,0.07117694,0.13629672,0.07804117,0.48371056
-0.12306153,2.88332293,0.38993111,0.32287455,0.61557148,1.62846758,0.07296719,0.14372697,0.07972261,0.49925665
-0.11705853,2.93899696,0.40145960,0.33180490,0.62803619,1.64682844,0.07470648,0.15205116,0.08128275,0.51429121
-0.11105553,2.99162688,0.41350503,0.34033317,0.63878629,1.66279350,0.07634585,0.16135354,0.08270015,0.52854690
-0.10505253,3.04065740,0.42601712,0.34833375,0.64767229,1.67619031,0.07783713,0.17172330,0.08395593,0.54176021
-0.09904952,3.08559536,0.43894361,0.35569108,0.65456805,1.68687511,0.07913459,0.18325059,0.08503407,0.55367896
-0.09304652,3.12601708,0.45223057,0.36230311,0.65937395,1.69473155,0.08019653,0.19602207,0.08592156,0.56406979
-0.08704352,3.16157466,0.46582264,0.36808438,0.66201986,1.69966983,0.08098680,0.21011609,0.08660868,0.57272535
-0.08104052,3.19200101,0.47966320,0.37296853,0.66246745,1.70162619,0.08147610,0.22559746,0.08708920,0.57947082
-0.07503752,3.21711294,0.49369419,0.37691019,0.66071203,1.70056288,0.08164306,0.24251219,0.08736054,0.58416955
-0.06903452,3.23681237,0.50785584,0.37988614,0.65678353,1.69646841,0.08147503,0.26088217,0.08742389,0.58672760
-0.06303152,3.25108515,0.52208604,0.38189560,0.65074675,1.68935794,0.08096848,0.28070022,0.08728434,0.58709695
-0.05702851,3.25999752,0.53631945,0.38295975,0.64270069,1.67927359,0.08012916,0.30192554,0.08695085,0.58527729
-0.05102551,3.26369013,0.55048646,0.38312046,0.63277703,1.66628459,0.07897184,0.32447991,0.08643619,0.58131628
-0.04502251,3.26236982,0.56451198,0.38243825,0.62113764,1.65048701,0.07751972,0.34824489,0.08575682,0.57530829
-0.03901951,3.25629938,0.57831424,0.38098965,0.60797126,1.63200283,0.07580360,0.37306018,0.08493257,0.56739165
-0.03301651,3.24578579,0.59180366,0.37886404,0.59348942,1.61097849,0.07386065,0.39872338,0.08398631,0.55774457
-0.02701351,3.23116739,0.60488205,0.37616020,0.57792165,1.58758267,0.07173310,0.42499126,0.08294349,0.54657981
-0.02101051,3.21280056,0.61744219,0.37298253,0.56151014,1.56200340,0.06946672,0.45158276,0.08183151,0.53413834
-0.01500750,3.19104664,0.62936793,0.36943744,0.54450407,1.53444458,0.06710915,0.47818356,0.08067907,0.52068225
-0.00900450,3.16625954,0.64053499,0.36562970,0.52715371,1.50512205,0.06470831,0.50445234,0.07951542,0.50648711
-0.00300150,3.13877474,0.65081241,0.36165915,0.50970450,1.47425932,0.06231076,0.53002847,0.07836956,0.49183410
0.00300150,3.10889995,0.66006475,0.35761777,0.49239129,1.44208318,0.05996023,0.55454101,0.07726931,0.47700208
0.00900450,3.07690799,0.66815499,0.35358715,0.47543296,1.40881940,0.05769621,0.57761859,0.07624052,0.46225999
0.01500750,3.04303175,0.67494799,0.34963657,0.45902746,1.37468858,0.05555285,0.59889992,0.07530618,0.44785966
0.02101051,3.00746150,0.68031440,0.34582157,0.44334761,1.33990246,0.05355802,0.61804444,0.07448565,0.43402938
0.02701351,2.97034433,0.68413477,0.34218302,0.42853753,1.30466058,0.05173270,0.63474259,0.07379389,0.42096829
0.03301651,2.93178544,0.68630374,0.33874676,0.41471004,1.26914762,0.05009055,0.64872538,0.07324092,0.40884180
0.03901951,2.89185099,0.68673395,0.33552364,0.40194491,1.23353123,0.04863789,0.65977266,0.07283132,0.39777817
0.04502251,2.85057224,0.68535951,0.33251000,0.39028807,1.19796049,0.04737385,0.66771980,0.07256392,0.38786627
0.05102551,2.80795038,0.68213879,0.32968847,0.37975192,1.16256502,0.04629083,0.67246243,0.07243175,0.37915461
0.05702851,2.76396200,0.67705637,0.32702912,0.37031641,1.12745450,0.04537515,0.67395894,0.07242206,0.37165163
0.06303152,2.71856470,0.67012402,0.32449072,0.36193127,1.09271893,0.04460797,0.67223083,0.07251665,0.36532725
0.06903452,2.67170287,0.66138066,0.32202239,0.35451896,1.05842926,0.04396625,0.66736060,0.07269240,0.36011562
0.07503752,2.62331341,0.65089133,0.31956522,0.34797855,1.02463859,0.04342393,0.65948770,0.07292193,0.35591899
0.08104052,2.57333147,0.63874521,0.31705425,0.34219024,0.99138386,0.04295310,0.64880241,0.07317452,0.35261252
0.08704352,2.52169632,0.62505293,0.31442039,0.33702048,0.95868806,0.04252519,0.63553826,0.07341714,0.35005004
0.09304652,2.46835738,0.60994321,0.31159263,0.33232761,0.92656287,0.04211218,0.61996330,0.07361564,0.34807037
0.09904952,2.41328060,0.59355925,0.30850029,0.32796771,0.89501188,0.04168767,0.60237065,0.07373599,0.34650420
0.10505253,2.35645527,0.57605490,0.30507536,0.32380061,0.86403413,0.04122786,0.58306891,0.07374556,0.34518116
0.11105553,2.29790121,0.55759101,0.30125490,0.31969590,0.83362809,0.04071239,0.56237285,0.07361443,0.34393682
0.11705853,2.23767626,0.53833212,0.29698349,0.31553854,0.80379593,0.04012499,0.54059476,0.07331658,0.34261958
0.12306153,2.17588393,0.51844359,0.29221553,0.31123422,0.77454784,0.03945394,0.51803693,0.07283102,0.34109682
0.12906453,2.11268083,0.49808937,0.28691746,0.30671391,0.74590637,0.03869234,0.49498545,0.07214270,0.33926044
0.13506753,2.04828348,0.47743051,0.28106973,0.30193769,0.71791046,0.03783813,0.47170548,0.07124328,0.33703128
0.14107054,1.98297395,0.45662421,0.27466846,0.29689765,0.69061911,0.03689400,0.44843825,0.07013161,0.33436238
0.14707354,1.91710397,0.43582361,0.26772661,0.29161963,0.66411415,0.03586700,0.42539940,0.06881396,0.33124089
0.15307654,1.85109673,0.41517797,0.26027472,0.28616386,0.63850228,0.03476807,0.40277897,0.06730400,0.32768848
0.15907954,1.78544611,0.39483332,0.25236099,0.28062435,0.61391588,0.03361141,0.38074242,0.06562247,0.32376034
0.16508254,1.72071291,0.37493320,0.24405082,0.27512710,0.59051255,0.03241375,0.35943273,0.06379660,0.31954267
0.17108554,1.65751780,0.35561939,0.23542559,0.26982712,0.56847335,0.03119350,0.33897311,0.06185928,0.31514888
0.17708854,1.59653095,0.33703253,0.22658092,0.26490431,0.54799960,0.02996997,0.31947002,0.05984805,0.31071457
0.18309155,1.53845850,0.31931231,0.21762423,0.26055847,0.52930830,0.02876250,0.30101627,0.05780383,0.30639155
0.18909455,1.48402609,0.30259724,0.20867189,0.25700333,0.51262634,0.02758965,0.28369384,0.05576968,0.30234122
0.19509755,1.43396001,0.28702383,0.19984584,0.25446008,0.49818358,0.02646851,0.26757625,0.05378933,0.29872750
0.20110055,1.38896642,0.27272516,0.19127005,0.25315028,0.48620514,0.02541405,0.25273021,0.05190584,0.29570970
0.20710355,1.34970958,0.25982883,0.18306670,0.25328858,0.47690297,0.02443859,0.23921661,0.05016017,0.29343555
0.21310655,1.31678971,0.24845433,0.17535241,0.25507533,0.47046724,0.02355145,0.22709055,0.04858994,0.29203485
0.21910955,1.29072134,0.23870994,0.16823465,0.25868931,0.46705770,0.02275871,0.21640070,0.04722825,0.29161376
0.22511256,1.27191299,0.23068925,0.16180832,0.26428075,0.46679531,0.02206314,0.20718782,0.04610270,0.29225010
0.23111556,1.26064896,0.22446743,0.15615279,0.27196480,0.46975457,0.02146423,0.19948278,0.04523452,0.29398982
0.23711856,1.25707387,0.22009753,0.15132940,0.28181574,0.47595677,0.02095839,0.19330409,0.04463807,0.29684465
0.24312156,1.26118050,0.21760685,0.14737953,0.29386195,0.48536440,0.02053927,0.18865518,0.04432033,0.30079104
0.24912456,1.27280158,0.21699365,0.14432331,0.30808182,0.49787692,0.02019815,0.18552168,0.04428081,0.30577032
0.25512756,1.29160571,0.21822437,0.14215892,0.32440088,0.51332829,0.01992442,0.18386890,0.04451153,0.31169015
0.26113057,1.31709775,0.22123164,0.14086258,0.34269015,0.53148614,0.01970613,0.18363964,0.04499728,0.31842692
0.26713357,1.34862383,0.22591301,0.14038920,0.36276587,0.55205290,0.01953049,0.18475266,0.04571602,0.32582931
0.27313657,1.38538100,0.23213078,0.14067361,0.38439083,0.57466896,0.01938448,0.18710181,0.04663950,0.33372247
0.27913957,1.42643136,0.23971290,0.14163231,0.40727722,0.59891777,0.01925536,0.19055611,0.04773398,0.34191297
0.28514257,1.47072064,0.24845510,0.14316579,0.43109127,0.62433305,0.01913117,0.19496073,0.04896109,0.35019424
0.29114557,1.51710073,0.25812414,0.14516128,0.45545943,0.65040791,0.01900114,0.20013898,0.05027885,0.35835228
0.29714857,1.56435596,0.26846237,0.14749577,0.47997640,0.67660576,0.01885610,0.20589529,0.05164269,0.36617160
0.30315158,1.61123244,0.27919325,0.15003946,0.50421451,0.70237293,0.01868872,0.21201912,0.05300665,0.37344120
0.30915458,1.65646980,0.29002805,0.15265928,0.52773465,0.72715253,0.01849379,0.21828972,0.05432449,0.37996046
0.31515758,1.69883468,0.30067318,0.15522256,0.55009817,0.75039938,0.01826825,0.22448153,0.05555092,0.38554476
0.32116058,1.73715486,0.31083822,0.15760072,0.57087970,0.77159545,0.01801133,0.23037009,0.05664277,0.39003086
0.32716358,1.77035315,0.32024426,0.15967284,0.58968022,0.79026539,0.01772448,0.23573826,0.05756013,0.39328178
0.33316658,1.79747992,0.32863215,0.16132910,0.60614010,0.80599156,0.01741128,0.24038243,0.05826747,0.39519108
0.33916958,1.81774300,0.33577058,0.16247384,0.61995154,0.81842802,0.01707727,0.24411856,0.05873454,0.39568654
0.34517259,1.83053394,0.34146338,0.16302834,0.63086982,0.82731286,0.01672981,0.24678775,0.05893730,0.39473301
0.35117559,1.83544945,0.34555596,0.16293307,0.63872295,0.83247829,0.01637773,0.24826111,0.05885862,0.39233435
0.35717859,1.83230700,0.34794046,0.16214938,0.64341907,0.83385798,0.01603111,0.24844378,0.05848877,0.38853440
0.36318159,1.82115384,0.34855936,0.16066063,0.64495134,0.83149127,0.01570096,0.24727785,0.05782582,0.38341689
0.36918459,1.80226870,0.34740749,0.15847268,0.64339991,0.82552382,0.01539885,0.24474413,0.05687578,0.37710417
0.37518759,1.77615605,0.34453218,0.15561363,0.63893073,0.81620463,0.01513654,0.24086266,0.05565253,0.36975487
0.38119060,1.74353274,0.34003163,0.15213298,0.63179118,0.80387932,0.01492567,0.23569195,0.05417760,0.36156036
0.38719360,1.70530736,0.33405148,0.14810013,0.62230262,0.78897990,0.01477730,0.22932708,0.05247969,0.35274021
0.39319660,1.66255314,0.32677972,0.14360230,0.61085000,0.77201120,0.01470158,0.22189656,0.05059412,0.34353663
0.39919960,1.61647510,0.31844027,0.13874197,0.59786897,0.75353463,0.01470738,0.21355837,0.04856204,0.33420818
0.40520260,1.56837292,0.30928530,0.13363394,0.58383097,0.73414976,0.01480193,0.20449516,0.04642960,0.32502275
0.41120560,1.51960080,0.29958678,0.12840206,0.56922691,0.71447438,0.01499046,0.19490881,0.04424702,0.31625036
0.41720860,1.47152598,0.28962761,0.12317584,0.55455009,0.69512410,0.01527599,0.18501484,0.04206761,0.30815563
0.42321161,1.42548757,0.27969259,0.11808706,0.54027908,0.67669201,0.01565904,0.17503645,0.03994677,0.30099059
0.42921461,1.38275718,0.27005972,0.11326635,0.52686139,0.65972944,0.01613748,0.16519889,0.03794106,0.29498782
0.43521761,1.34450301,0.26099209,0.10884007,0.51469840,0.64472862,0.01670644,0.15572392,0.03610721,0.29035426
0.44122061,1.31175848,0.25273065,0.10492741,0.50413237,0.63210772,0.01735829,0.14682478,0.03450127,0.28726605
0.44722361,1.28539668,0.24548813,0.10163783,0.49543592,0.62219906,0.01808275,0.13870171,0.03317779,0.28586427
0.45322661,1.26611107,0.23944423,0.09906890,0.48880441,0.61524080,0.01886703,0.13153802,0.03218899,0.28625206
0.45922961,1.25440308,0.23474222,0.09730455,0.48435150,0.61137231,0.01969612,0.12549684,0.03158409,0.28849292
0.46523262,1.25057651,0.23148689,0.09641372,0.48210786,0.61063332,0.02055319,0.12071848,0.03140856,0.29261031
0.47123562,1.25473837,0.22974381,0.09644936,0.48202317,0.61296680,0.02141999,0.11731844,0.03170344,0.29858848
0.47723862,1.26680581,0.22953989,0.09744781,0.48397098,0.61822501,0.02227736,0.11538588,0.03250463,0.30637433
0.48324162,1.28651803,0.23086491,0.09942848,0.48775629,0.62617869,0.02310584,0.11498259,0.03384218,0.31588022
0.48924462,1.31345236,0.23367396,0.10239371,0.49312525,0.63652838,0.02388621,0.11614241,0.03573950,0.32698751
0.49524762,1.34704326,0.23789050,0.10632892,0.49977661,0.64891764,0.02460010,0.11887089,0.03821261,0.33955045
0.50125063,1.38660327,0.24340987,0.11120280,0.50737425,0.66294712,0.02523054,0.12314534,0.04126925,0.35340046
0.50725363,1.43134456,0.25010301,0.11696773,0.51556018,0.67818915,0.02576247,0.12891500,0.04490812,0.36835027
0.51325663,1.48040040,0.25782030,0.12356024,0.52396756,0.69420182,0.02618322,0.13610164,0.04911802,0.38419794
0.51925963,1.53284549,0.26639523,0.13090157,0.53223307,0.71054235,0.02648280,0.14460022,0.05387714,0.40073056
0.52526263,1.58771480,0.27564800,0.13889842,0.54000828,0.72677893,0.02665418,0.15428007,0.05915242,0.41772741
0.53126563,1.64402038,0.28538879,0.14744379,0.54696953,0.74250090,0.02669341,0.16498627,0.06489914,0.43496274
0.53726863,1.70076615,0.29542093,0.15641809,0.55282622,0.75732699,0.02659963,0.17654157,0.07106071,0.45220804
0.54327164,1.75696084,0.30554373,0.16569044,0.55732716,0.77091142,0.02637497,0.18874871,0.07756879,0.46923391
0.54927464,1.81162926,0.31555527,0.17512036,0.56026504,0.78294812,0.02602430,0.20139342,0.08434370,0.48581169
0.55527764,1.86382254,0.32525506,0.18455971,0.56147913,0.79317307,0.02555498,0.21424782,0.09129536,0.50171500
0.56128064,1.91262768,0.33444671,0.19385507,0.56085618,0.80136513,0.02497648,0.22707461,0.09832449,0.51672139
0.56728364,1.95717723,0.34294073,0.20285049,0.55832999,0.80734565,0.02429992,0.23963163,0.10532438,0.53061417
0.57328664,1.99665939,0.35055738,0.21139057,0.55387966,0.81097730,0.02353764,0.25167707,0.11218296,0.54318476
0.57928964,2.03032908,0.35712980,0.21932394,0.54752707,0.81216241,0.02270280,0.26297495,0.11878528,0.55423559
0.58529265,2.05752017,0.36250722,0.22650688,0.53933369,0.81084132,0.02180888,0.27330091,0.12501634,0.56358355
0.59129565,2.07765893,0.36655830,0.23280722,0.52939726,0.80699088,0.02086934,0.28244802,0.13076406,0.57106420
0.59729865,2.09027854,0.36917459,0.23810817,0.51784831,0.80062355,0.01989727,0.29023252,0.13592240,0.57653646
0.60330165,2.09503427,0.37027382,0.24231214,0.50484698,0.79178693,0.01890515,0.29649914,0.14039446,0.57988787
0.60930465,2.09171877,0.36980307,0.24534417,0.49058019,0.78056409,0.01790462,0.30112589,0.14409547,0.58103994
0.61530765,2.08027665,0.36774156,0.24715513,0.47525920,0.76707434,0.01690639,0.30402814,0.14695549,0.57995368
0.62131066,2.06081761,0.36410292,0.24772421,0.45911766,0.75147452,0.01592019,0.30516165,0.14892177,0.57663475
0.62731366,2.03362711,0.35893679,0.24706084,0.44241002,0.73396036,0.01495475,0.30452466,0.14996059,0.57113797
0.63331666,1.99917373,0.35232960,0.24520575,0.42541032,0.71476777,0.01401788,0.30215865,0.15005850,0.56357096
0.63931966,1.95811236,0.34440445,0.24223119,0.40841101,0.69417372,0.01311657,0.29814794,0.14922304,0.55409657
0.64532266,1.91128254,0.33531999,0.23824021,0.39172186,0.67249628,0.01225712,0.29261807,0.14748263,0.54293374
0.65132566,1.85970144,0.32526820,0.23336502,0.37566863,0.65009363,0.01144525,0.28573293,0.14488595,0.53035671
0.65732866,1.80455121,0.31447127,0.22776446,0.36059130,0.62736173,0.01068623,0.27769085,0.14150049,0.51669239
0.66333167,1.74716060,0.30317738,0.22162057,0.34684176,0.60473045,0.00998503,0.26871970,0.13741067,0.50231589
0.66933467,1.68898112,0.29165571,0.21513447,0.33478082,0.58265805,0.00934635,0.25907127,0.13271537,0.48764405
0.67533767,1.63155806,0.28019057,0.20852156,0.32477432,0.56162402,0.00877474,0.24901502,0.12752497,0.47312740
0.68134067,1.57649726,0.26907508,0.20200624,0.31718839,0.54212027,0.00827460,0.23883149,0.12195825,0.45924041
0.68734367,1.52542818,0.25860436,0.19581626,0.31238379,0.52464087,0.00785018,0.22880552,0.11613897,0.44647045
0.69334667,1.47996455,0.24906847,0.19017696,0.31070931,0.50967063,0.00750552,0.21921954,0.11019242,0.43530584
0.69934967,1.44166363,0.24074540,0.18530541,0.31249447,0.49767276,0.00724442,0.21034702,0.10424213,0.42622315
0.70535268,1.41198516,0.23389416,0.18140474,0.31804148,0.48907602,0.00707029,0.20244639,0.09840663,0.41967424
0.71135568,1.39225137,0.22874823,0.17865881,0.32761677,0.48426179,0.00698607,0.19575540,0.09279659,0.41607353
0.71735868,1.38360925,0.22550952,0.17722723,0.34144225,0.48355156,0.00699411,0.19048611,0.08751227,0.41578569
0.72336168,1.38699602,0.22434304,0.17724103,0.35968667,0.48719520,0.00709601,0.18682061,0.08264141,0.41911430
0.72936468,1.40310924,0.22537228,0.17879897,0.38245722,0.49536060,0.00729250,0.18490744,0.07825762,0.42629177
0.73536768,1.43238213,0.22867554,0.18196466,0.40979187,0.50812503,0.00758338,0.18485883,0.07441920,0.43747089
0.74137069,1.47496528,0.23428333,0.18676445,0.44165272,0.52546864,0.00796737,0.18674867,0.07116851,0.45271823
0.74737369,1.53071515,0.24217671,0.19318629,0.47792062,0.54727050,0.00844209,0.19061136,0.06853180,0.47200970
0.75337669,1.59919008,0.25228687,0.20117951,0.51839153,0.57330736,0.00900402,0.19644128,0.06651949,0.49522843
0.75937969,1.67965403,0.26449584,0.21065549,0.56277473,0.60325534,0.00964854,0.20419315,0.06512688,0.52216505
0.76538269,1.77108804,0.27863832,0.22148928,0.61069331,0.63669471,0.01036997,0.21378306,0.06433520,0.55252047
0.77138569,1.87220956,0.29450477,0.23352219,0.66168694,0.67311759,0.01116167,0.22509017,0.06411294,0.58591113
0.77738869,1.98149901,0.31184547,0.24656507,0.71521712,0.71193859,0.01201621,0.23795911,0.06441754,0.62187663
0.78339170,2.09723309,0.33037574,0.26040254,0.77067494,0.75250798,0.01292549,0.25220307,0.06519708,0.65988955
0.78939470,2.21752404,0.34978201,0.27479771,0.82739112,0.79412718,0.01388103,0.26760733,0.06639227,0.69936722
0.79539770,2.34036370,0.36972875,0.28949759,0.88464833,0.83606594,0.01487411,0.28393350,0.06793836,0.73968516
0.80140070,2.46367118,0.38986596,0.30423886,0.94169535,0.87758076,0.01589607,0.30092415,0.06976710,0.78019181
0.80740370,2.58534267,0.40983721,0.31875388,0.99776274,0.91793394,0.01693851,0.31830785,0.07180869,0.82022402
0.81340670,2.70330183,0.42928774,0.33277685,1.05207954,0.95641242,0.01799354,0.33580455,0.07399354,0.85912294
0.81940970,2.81554923,0.44787270,0.34604989,1.10389049,0.99234595,0.01905392,0.35313116,0.07625393,0.89624977
0.82541271,2.92020915,0.46526506,0.35832890,1.15247316,1.02512376,0.02011323,0.37000724,0.07852548,0.93100079
0.83141571,3.01557223,0.48116295,0.36938899,1.19715435,1.05420913,0.02116596,0.38616058,0.08074841,0.96282133
0.83741871,3.10013259,0.49529634,0.37902942,1.23732529,1.07915143,0.02220754,0.40133268,0.08286853,0.99121802
0.84342171,3.17261820,0.50743274,0.38707779,1.27245498,1.09959502,0.02323427,0.41528386,0.08483804,1.01576908
0.84942471,3.23201365,0.51738174,0.39339350,1.30210125,1.11528493,0.02424327,0.42779790,0.08661599,1.03613232
0.85542771,3.27757457,0.52499822,0.39787026,1.32591916,1.12606904,0.02523222,0.43868610,0.08816859,1.05205050
0.86143072,3.30883367,0.53018435,0.40043772,1.34366635,1.13189677,0.02619923,0.44779056,0.08946917,1.06335404
0.86743372,3.32559827,0.53289000,0.40106207,1.35520544,1.13281458,0.02714250,0.45498680,0.09049803,1.06996107
0.87343672,3.32793995,0.53311191,0.39974572,1.36050321,1.12895854,0.02806005,0.46018531,0.09124203,1.07187489
0.87943972,3.31617707,0.53089157,0.39652605,1.35962688,1.12054439,0.02894943,0.46333235,0.09169403,1.06917903
0.88544272,3.29085123,0.52631188,0.39147327,1.35273762,1.10785575,0.02980743,0.46440979,0.09185225,1.06203036
0.89144572,3.25269897,0.51949290,0.38468764,1.34008178,1.09123103,0.03062985,0.46343408,0.09171954,1.05065040
0.89744872,3.20262020,0.51058689,0.37629589,1.32198022,1.07104977,0.03141132,0.46045443,0.09130259,1.03531563
0.90345173,3.14164495,0.49977274,0.36644736,1.29881634,1.04771905,0.03214524,0.45555032,0.09061121,1.01634687
0.90945473,3.07089967,0.48725026,0.35530960,1.27102328,1.02166055,0.03282372,0.44882840,0.08965760,0.99409856
0.91545773,2.99157492,0.47323434,0.34306393,1.23907094,0.99329882,0.03343776,0.44041896,0.08845571,0.96894821
0.92146073,2.90489517,0.45794939,0.32990090,1.20345334,0.96305121,0.03397740,0.43047216,0.08702076,0.94128651
0.92746373,2.81209215,0.44162414,0.31601587,1.16467675,0.93131977,0.03443211,0.41915402,0.08536880,0.91150841
0.93346673,2.71438201,0.42448696,0.30160482,1.12324901,0.89848513,0.03479113,0.40664252,0.08351644,0.88000542
0.93946973,2.61294707,0.40676186,0.28686055,1.07967032,0.86490259,0.03504395,0.39312367,0.08148069,0.84715932
0.94547274,2.50892187,0.38866518,0.27196917,1.03442563,0.83090017,0.03518088,0.37878787,0.07927888,0.81333733
0.95147574,2.40338355,0.37040298,0.25710719,0.98797887,0.79677835,0.03519353,0.36382654,0.07692876,0.77888868
0.95747874,2.29734601,0.35216911,0.24243910,0.94076865,0.76281135,0.03507535,0.34842897,0.07444852,0.74414250
0.96348174,2.19175710,0.33414388,0.22811533,0.89320559,0.72924931,0.03482210,0.33277964,0.07185696,0.70940679
0.96948474,2.08749824,0.31649332,0.21427086,0.84567099,0.69632120,0.03443227,0.31705573,0.06917363,0.67496827
0.97548774,1.98538546,0.29936872,0.20102419,0.79851641,0.66423788,0.03390735,0.30142501,0.06641889,0.64109284
0.98149075,1.88617118,0.28290660,0.18847673,0.75206408,0.63319504,0.03325205,0.28604397,0.06361403,0.60802640
0.98749375,1.79054595,0.26722880,0.17671252,0.70660776,0.60337558,0.03247436,0.27105623,0.06078119,0.57599568
0.99349675,1.69913961,0.25244271,0.16579831,0.66241374,0.57495144,0.03158546,0.25659105,0.05794328,0.54520903
0.99949975,1.61252156,0.23864158,0.15578381,0.61972187,0.54808447,0.03059954,0.24276216,0.05512380,0.51585693
1.00550275,1.53119986,0.22590481,0.14670216,0.57874629,0.52292653,0.02953349,0.22966664,0.05234658,0.48811213
1.01150575,1.45561939,0.21429823,0.13857059,0.53967597,0.49961882,0.02840648,0.21738407,0.04963541,0.46212937
1.01750875,1.38615914,0.20387447,0.13139119,0.50267486,0.47829049,0.02723948,0.20597582,0.04701367,0.43804483
1.02351176,1.32312926,0.19467331,0.12515185,0.46788170,0.45905701,0.02605475,0.19548464,0.04450394,0.41597527
1.02951476,1.26676814,0.18672221,0.11982728,0.43540975,0.44201818,0.02487526,0.18593448,0.04212756,0.39601711
1.03551776,1.21724036,0.18003697,0.11538023,0.40534627,0.42725642,0.02372417,0.17733074,0.03990430,0.37824544
1.04152076,1.17463583,0.17462255,0.11176283,0.37775222,0.41483535,0.02262430,0.16966086,0.03785202,0.36271338
1.04752376,1.13897070,0.17047422,0.10891812,0.35266209,0.40479893,0.02159769,0.16289535,0.03598647,0.34945169
1.05352676,1.11019040,0.16757887,0.10678172,0.33008409,0.39717133,0.02066519,0.15698933,0.03432116,0.33846886
1.05952976,1.08817487,0.16591664,0.10528364,0.31000083,0.39195762,0.01984615,0.15188451,0.03286734,0.32975176
1.06553277,1.07274602,0.16546264,0.10435035,0.29237055,0.38914517,0.01915816,0.14751159,0.03163409,0.32326684
1.07153577,1.06367708,0.16618888,0.10390676,0.27712891,0.38870581,0.01861688,0.14379312,0.03062855,0.31896194
1.07753877,1.06070342,0.16806611,0.10387841,0.26419127,0.39059838,0.01823596,0.14064660,0.02985618,0.31676840
1.08354177,1.06353424,0.17106556,0.10419358,0.25345548,0.39477165,0.01802691,0.13798775,0.02932107,0.31660364
1.08954477,1.07186423,0.17516050,0.10478529,0.24480504,0.40116713,0.01799916,0.13573391,0.02902634,0.31837379
1.09554777,1.08538452,0.18032722,0.10559314,0.23811240,0.40972161,0.01815995,0.13380729,0.02897448,0.32197634
1.10155078,1.10379207,0.18654565,0.10656489,0.23324237,0.42036901,0.01851436,0.13213798,0.02916765,0.32730250
1.10755378,1.12679658,0.19379925,0.10765762,0.23005535,0.43304143,0.01906527,0.13066652,0.02960791,0.33423922
1.11355678,1.15412451,0.20207410,0.10883854,0.22841026,0.44766905,0.01981328,0.12934598,0.03029732,0.34267054
1.11955978,1.18551964,0.21135742,0.11008526,0.22816708,0.46417888,0.02075661,0.12814335,0.03123794,0.35247838
