energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.14257129,1.89640422,0.00157756,0.01906686,0.24198011,1.19873009,0.00912061,0.53297568,0.20383676,0.15043602
-3.13656828,1.84489357,0.00149127,0.01933181,0.23188268,1.16763918,0.00897198,0.51203787,0.20127288,0.14800735
-3.13056528,1.79751022,0.00140893,0.01971711,0.22160045,1.13939968,0.00884018,0.49134651,0.19970590,0.14616619
-3.12456228,1.75583100,0.00133131,0.02024112,0.21136065,1.11494237,0.00873312,0.47142985,0.19926314,0.14504355
-3.11855928,1.72134220,0.00125914,0.02092112,0.20138492,1.09512697,0.00865801,0.45281299,0.20005466,0.14476274
-3.11255628,1.69538344,0.00119306,0.02177259,0.19188202,1.08070699,0.00862106,0.43600251,0.20216679,0.14543477
-3.10655328,1.67909757,0.00113361,0.02280848,0.18304125,1.07229856,0.00862719,0.42147260,0.20565627,0.14715422
-3.10055028,1.67338898,0.00108123,0.02403875,0.17502707,1.07035477,0.00867982,0.40965327,0.21054541,0.14999571
-3.09454727,1.67889182,0.00103617,0.02546992,0.16797492,1.07514674,0.00878070,0.40092066,0.21681853,0.15401109
-3.08854427,1.69594970,0.00099857,0.02710489,0.16198832,1.08675234,0.00892980,0.39558987,0.22441982,0.15922755
-3.08254127,1.72460749,0.00096838,0.02894284,0.15713734,1.10505328,0.00912534,0.39391011,0.23325289,0.16564667
-3.07653827,1.76461546,0.00094541,0.03097937,0.15345847,1.12974058,0.00936379,0.39606238,0.24318199,0.17324441
-3.07053527,1.81544553,0.00092931,0.03320680,0.15095558,1.16032834,0.00964002,0.40215922,0.25403507,0.18197214
-3.06453227,1.87631863,0.00091963,0.03561462,0.14960205,1.19617536,0.00994750,0.41224651,0.26560841,0.19175853
-3.05852926,1.94624188,0.00091577,0.03819009,0.14934388,1.23651339,0.01027857,0.42630692,0.27767281,0.20251230
-3.05252626,2.02405377,0.00091708,0.04091895,0.15010346,1.28048105,0.01062475,0.44426466,0.28998115,0.21412560
-3.04652326,2.10847524,0.00092286,0.04378625,0.15178386,1.32716170,0.01097705,0.46599129,0.30227678,0.22647796
-3.04052026,2.19816414,0.00093238,0.04677712,0.15427356,1.37562355,0.01132640,0.49131210,0.31430273,0.23944053
-3.03451726,2.29177062,0.00094491,0.04987764,0.15745116,1.42496014,0.01166399,0.52001290,0.32581100,0.25288045
-3.02851426,2.38799089,0.00095980,0.05307565,0.16119006,1.47432932,0.01198163,0.55184687,0.33657176,0.26666517
-3.02251126,2.48561674,0.00097641,0.05636137,0.16536289,1.52298871,0.01227214,0.58654125,0.34638188,0.28066646
-3.01650825,2.58357874,0.00099425,0.05972805,0.16984553,1.57032613,0.01252958,0.62380374,0.35507246,0.29476398
-3.01050525,2.68098104,0.00101289,0.06317230,0.17452060,1.61588330,0.01274956,0.66332846,0.36251495,0.30884821
-3.00450225,2.77712639,0.00103202,0.06669437,0.17928033,1.65937182,0.01292936,0.70480133,0.36862556,0.32282274
-2.99849925,2.87153033,0.00105145,0.07029811,0.18402880,1.70068057,0.01306808,0.74790498,0.37336779,0.33660562
-2.99249625,2.96392414,0.00107110,0.07399084,0.18868349,1.73987421,0.01316662,0.79232308,0.37675287,0.35012996
-2.98649325,3.05424671,0.00109099,0.07778294,0.19317618,1.77718300,0.01322769,0.83774400,0.37883814,0.36334370
-2.98049025,3.14262601,0.00111121,0.08168734,0.19745319,1.81298442,0.01325563,0.88386411,0.37972341,0.37620857
-2.97448724,3.22935155,0.00113191,0.08571882,0.20147513,1.84777767,0.01325624,0.93039045,0.37954550,0.38869838
-2.96848424,3.31483938,0.00115326,0.08989322,0.20521607,1.88215257,0.01323656,0.97704286,0.37847131,0.40079681
-2.96248124,3.39959185,0.00117545,0.09422667,0.20866242,1.91675437,0.01320458,1.02355579,0.37668956,0.41249479
-2.95647824,3.48415430,0.00119863,0.09873474,0.21181150,1.95224663,0.01316893,1.06967941,0.37440191,0.42378768
-2.95047524,3.56907124,0.00122289,0.10343169,0.21466983,1.98927397,0.01313856,1.11518038,0.37181366,0.43467240
-2.94447224,3.65484432,0.00124824,0.10832977,0.21725150,2.02842677,0.01312247,1.15984205,0.36912461,0.44514476
-2.93846923,3.74189425,0.00127461,0.11343876,0.21957631,2.07020961,0.01312937,1.20346417,0.36652046,0.45519703
-2.93246623,3.83052860,0.00130179,0.11876555,0.22166817,2.11501504,0.01316752,1.24586207,0.36416524,0.46481604
-2.92646323,3.92091697,0.00132947,0.12431397,0.22355351,2.16310384,0.01324445,1.28686544,0.36219506,0.47398168
-2.92046023,4.01307451,0.00135721,0.13008479,0.22525982,2.21459255,0.01336682,1.32631659,0.36071331,0.48266616
-2.91445723,4.10685424,0.00138446,0.13607586,0.22681449,2.26944866,0.01354037,1.36406848,0.35978780,0.49083381
-2.90845423,4.20194811,0.00141059,0.14228242,0.22824376,2.32749333,0.01376982,1.39998234,0.35944951,0.49844144
-2.90245123,4.29789624,0.00143487,0.14869748,0.22957185,2.38841090,0.01405888,1.43392537,0.35969328,0.50543939
-2.89644822,4.39410327,0.00145656,0.15531222,0.23082032,2.45176448,0.01441030,1.46576825,0.36048002,0.51177290
-2.89044522,4.48986041,0.00147486,0.16211646,0.23200761,2.51701610,0.01482591,1.49538303,0.36174050,0.51738400
-2.88444222,4.58437166,0.00148902,0.16909897,0.23314860,2.58355008,0.01530671,1.52264121,0.36338023,0.52221346
-2.87843922,4.67678221,0.00149834,0.17624775,0.23425444,2.65069801,0.01585295,1.54741244,0.36528520,0.52620300
-2.87243622,4.76620747,0.00150216,0.18355011,0.23533234,2.71776366,0.01646422,1.56956372,0.36732820,0.52929741
-2.86643322,4.85176083,0.00149999,0.19099253,0.23638551,2.78404654,0.01713951,1.58895948,0.36937528,0.53144650
-2.86043022,4.93257891,0.00149141,0.19856042,0.23741311,2.84886268,0.01787721,1.60546233,0.37129197,0.53260688
-2.85442721,5.00784302,0.00147619,0.20623753,0.23841028,2.91156179,0.01867515,1.61893479,0.37294914,0.53274339
-2.84842421,5.07679607,0.00145424,0.21400531,0.23936819,2.97154019,0.01953059,1.62924166,0.37422804,0.53183017
-2.84242121,5.13875466,0.00142564,0.22184202,0.24027419,3.02824911,0.02044012,1.63625326,0.37502446,0.52985138
-2.83641821,5.19311615,0.00139062,0.22972181,0.24111192,3.08119868,0.02139957,1.63984926,0.37525187,0.52680150
-2.83041521,5.23936124,0.00134957,0.23761371,0.24186165,3.12995782,0.02240399,1.63992296,0.37484334,0.52268538
-2.82441221,5.27705271,0.00130300,0.24548066,0.24250050,3.17415083,0.02344742,1.63638587,0.37375252,0.51751794
-2.81840920,5.30583104,0.00125153,0.25327872,0.24300295,3.21345150,0.02452286,1.62917235,0.37195342,0.51132367
-2.81240620,5.32540815,0.00119589,0.26095641,0.24334132,3.24757578,0.02562216,1.61824419,0.36943938,0.50413596
-2.80640320,5.33556014,0.00113684,0.26845429,0.24348636,3.27627399,0.02673590,1.60359468,0.36622127,0.49599642
-2.80040020,5.33612016,0.00107521,0.27570495,0.24340800,3.29932356,0.02785339,1.58525227,0.36232506,0.48695407
-2.79439720,5.32697226,0.00101181,0.28263333,0.24307614,3.31652307,0.02896269,1.56328334,0.35778905,0.47706467
-2.78839420,5.30804686,0.00094745,0.28915740,0.24246147,3.32768834,0.03005063,1.53779412,0.35266095,0.46639000
-2.78239120,5.27931842,0.00088289,0.29518935,0.24153642,3.33265089,0.03110298,1.50893154,0.34699485,0.45499726
-2.77638819,5.24080542,0.00081884,0.30063715,0.24027600,3.33125906,0.03210463,1.47688299,0.34084853,0.44295857
-2.77038519,5.19257267,0.00075596,0.30540646,0.23865875,3.32338157,0.03303980,1.44187482,0.33428086,0.43035040
-2.76438219,5.13473557,0.00069479,0.30940292,0.23666751,3.30891335,0.03389243,1.40416986,0.32734980,0.41725317
-2.75837919,5.06746594,0.00063581,0.31253470,0.23429016,3.28778314,0.03464647,1.36406370,0.32011067,0.40375069
-2.75237619,4.99099858,0.00057942,0.31471517,0.23152021,3.25996206,0.03528631,1.32188006,0.31261505,0.38992959
-2.74637319,4.90563810,0.00052589,0.31586573,0.22835723,3.22547266,0.03579722,1.27796527,0.30491006,0.37587867
-2.74037019,4.81176486,0.00047545,0.31591854,0.22480709,3.18439748,0.03616577,1.23268216,0.29703805,0.36168808
-2.73436718,4.70983958,0.00042824,0.31481913,0.22088202,3.13688638,0.03638025,1.18640333,0.28903678,0.34744837
-2.72836418,4.60040576,0.00038431,0.31252875,0.21660039,3.08316213,0.03643110,1.13950425,0.28093976,0.33324937
-2.72236118,4.48408941,0.00034367,0.30902639,0.21198640,3.02352351,0.03631125,1.09235630,0.27277683,0.31917894
-2.71635818,4.36159578,0.00030627,0.30431028,0.20706941,2.95834559,0.03601645,1.04531989,0.26457492,0.30532166
-2.71035518,4.23370281,0.00027203,0.29839891,0.20188325,2.88807708,0.03554544,0.99873807,0.25635871,0.29175735
-2.70435218,4.10125148,0.00024083,0.29133141,0.19646528,2.81323458,0.03490012,0.95293067,0.24815139,0.27855968
-2.69834917,3.96513331,0.00021251,0.28316732,0.19085533,2.73439405,0.03408559,0.90818914,0.23997522,0.26579480
-2.69234617,3.82627544,0.00018692,0.27398574,0.18509466,2.65217979,0.03311007,0.86477242,0.23185198,0.25352009
-2.68634317,3.68562393,0.00016388,0.26388386,0.17922477,2.56725150,0.03198473,0.82290372,0.22380330,0.24178312
-2.68034017,3.54412615,0.00014322,0.25297484,0.17328638,2.48029009,0.03072346,0.78276849,0.21585078,0.23062091
-2.67433717,3.40271301,0.00012475,0.24138533,0.16731837,2.39198292,0.02934248,0.74451352,0.20801599,0.22005938
-2.66833417,3.26228197,0.00010830,0.22925248,0.16135687,2.30300919,0.02785994,0.70824721,0.20032038,0.21011334
-2.66233117,3.12368153,0.00009371,0.21672067,0.15543460,2.21402632,0.02629544,0.67404099,0.19278504,0.20078666
-2.65632816,2.98769812,0.00008080,0.20393814,0.14958027,2.12565785,0.02466950,0.64193173,0.18543050,0.19207296
-2.65032516,2.85504567,0.00006942,0.19105349,0.14381831,2.03848338,0.02300303,0.61192511,0.17827645,0.18395656
-2.64432216,2.72635847,0.00005942,0.17821232,0.13816872,1.95303099,0.02131680,0.58399972,0.17134155,0.17641380
-2.63831916,2.60218728,0.00005068,0.16555403,0.13264727,1.86977223,0.01963092,0.55811164,0.16464327,0.16941457
-2.63231616,2.48299860,0.00004305,0.15320899,0.12726575,1.78911962,0.01796439,0.53419944,0.15819777,0.16292400
-2.62631316,2.36917682,0.00003643,0.14129602,0.12203245,1.71142663,0.01633470,0.51218913,0.15201990,0.15690428
-2.62031016,2.26102870,0.00003070,0.12992037,0.11695283,1.63698958,0.01475745,0.49199893,0.14612319,0.15131643
-2.61430715,2.15878933,0.00002577,0.11917216,0.11203015,1.56605102,0.01324617,0.47354367,0.14051991,0.14612194
-2.60830415,2.06262917,0.00002154,0.10912533,0.10726619,1.49880409,0.01181207,0.45673845,0.13522112,0.14128427
-2.60230115,1.97266095,0.00001792,0.09983713,0.10266194,1.43539713,0.01046402,0.44150148,0.13023672,0.13677003
-2.59629815,1.88894600,0.00001484,0.09134795,0.09821818,1.37593811,0.00920850,0.42775598,0.12557543,0.13254980
-2.59029515,1.81149936,0.00001224,0.08368172,0.09393601,1.32049829,0.00804970,0.41543107,0.12124465,0.12859865
-2.58429215,1.74029320,0.00001005,0.07684660,0.08981712,1.26911477,0.00698964,0.40446159,0.11725034,0.12489617
-2.57828914,1.67525833,0.00000821,0.07083593,0.08586405,1.22179186,0.00602835,0.39478712,0.11359672,0.12142622
-2.57228614,1.61628408,0.00000668,0.06562957,0.08208015,1.17850110,0.00516413,0.38635010,0.11028596,0.11817631
-2.56628314,1.56321660,0.00000541,0.06119524,0.07846950,1.13918030,0.00439378,0.37909357,0.10731784,0.11513665
-2.56028014,1.51585635,0.00000436,0.05749017,0.07503660,1.10373176,0.00371288,0.37295854,0.10468933,0.11229911
-2.55427714,1.47395534,0.00000351,0.05446267,0.07178608,1.07202033,0.00311606,0.36788149,0.10239439,0.10965601
-2.54827414,1.43721502,0.00000281,0.05205391,0.06872231,1.04387182,0.00259726,0.36379221,0.10042371,0.10719896
-2.54227114,1.40528567,0.00000226,0.05019954,0.06584906,1.01907227,0.00214999,0.36061228,0.09876477,0.10491776
-2.53626813,1.37776799,0.00000182,0.04883143,0.06316912,0.99736879,0.00176754,0.35825454,0.09740203,0.10279958
-2.53026513,1.35421770,0.00000148,0.04787934,0.06068417,0.97847236,0.00144322,0.35662366,0.09631740,0.10082837
-2.52426213,1.33415341,0.00000124,0.04727252,0.05839467,0.96206291,0.00117044,0.35561791,0.09549103,0.09898457
-2.51825913,1.31706805,0.00000108,0.04694127,0.05629995,0.94779680,0.00094295,0.35513232,0.09490227,0.09724533
-2.51225613,1.30244364,0.00000100,0.04681841,0.05439845,0.93531670,0.00075485,0.35506289,0.09453101,0.09558496
-2.50625313,1.28976905,0.00000101,0.04684070,0.05268813,0.92426338,0.00060073,0.35531200,0.09435911,0.09397582
-2.50025013,1.27855979,0.00000111,0.04695007,0.05116703,0.91428915,0.00047571,0.35579439,0.09437199,0.09238956
-2.49424712,1.26837911,0.00000132,0.04709478,0.04983391,0.90507200,0.00037543,0.35644374,0.09456024,0.09079850
-2.48824412,1.25885897,0.00000166,0.04723038,0.04868895,0.89632973,0.00029612,0.35721907,0.09492120,0.08917725
-2.48224112,1.24971966,0.00000217,0.04732046,0.04773445,0.88783321,0.00023456,0.35811089,0.09546030,0.08750439
-2.47623812,1.24078683,0.00000289,0.04733727,0.04697553,0.87941780,0.00018807,0.35914635,0.09619210,0.08576410
-2.47023512,1.23200457,0.00000388,0.04726195,0.04642063,0.87099200,0.00015452,0.36039311,0.09714096,0.08394762
-2.46423212,1.22344350,0.00000522,0.04708469,0.04608193,0.86254287,0.00013228,0.36196157,0.09834117,0.08205457
-2.45822911,1.21530317,0.00000700,0.04680443,0.04597549,0.85413743,0.00012025,0.36400512,0.09983659,0.08009390
-2.45222611,1.20790815,0.00000935,0.04642848,0.04612124,0.84591989,0.00011776,0.36671814,0.10167956,0.07808450
-2.44622311,1.20169766,0.00001242,0.04597174,0.04654258,0.83810467,0.00012467,0.37033178,0.10392938,0.07605552
-2.44022011,1.19720913,0.00001638,0.04545576,0.04726587,0.83096539,0.00014128,0.37510744,0.10664999,0.07404611
-2.43421711,1.19505612,0.00002147,0.04490758,0.04831952,0.82482041,0.00016835,0.38132812,0.10990734,0.07210496
-2.42821411,1.19590166,0.00002795,0.04435839,0.04973295,0.82001554,0.00020716,0.38928788,0.11376619,0.07028940
-2.42221111,1.20042812,0.00003613,0.04384210,0.05153527,0.81690495,0.00025943,0.39927973,0.11828664,0.06866416
-2.41620810,1.20930512,0.00004636,0.04339385,0.05375395,0.81583119,0.00032740,0.41158246,0.12352052,0.06729995
-2.41020510,1.22315697,0.00005908,0.04304847,0.05641325,0.81710556,0.00041383,0.42644688,0.12950776,0.06627180
-2.40420210,1.24253117,0.00007475,0.04283903,0.05953277,0.82098982,0.00052200,0.44408196,0.13627293,0.06565728
-2.39819910,1.26786959,0.00009391,0.04279546,0.06312597,0.82768022,0.00065573,0.46464160,0.14382213,0.06553472
-2.39219610,1.29948360,0.00011713,0.04294336,0.06719885,0.83729489,0.00081935,0.48821246,0.15214033,0.06598137
-2.38619310,1.33753439,0.00014507,0.04330297,0.07174881,0.84986507,0.00101772,0.51480346,0.16118946,0.06707163
-2.38019010,1.38201920,0.00017841,0.04388837,0.07676377,0.86533074,0.00125621,0.54433752,0.17090711,0.06887540
-2.37418709,1.43276432,0.00021785,0.04470691,0.08222150,0.88354081,0.00154061,0.57664579,0.18120625,0.07145654
-2.36818409,1.48942480,0.00026414,0.04575894,0.08808943,0.90425776,0.00187711,0.61146500,0.19197573,0.07487150
-2.36218109,1.55149102,0.00031801,0.04703777,0.09432464,0.92716648,0.00227219,0.64843788,0.20308177,0.07916813
-2.35617809,1.61830151,0.00038019,0.04852988,0.10087438,0.95188664,0.00273252,0.68711702,0.21437036,0.08438460
-2.35017509,1.68906161,0.00045135,0.05021537,0.10767677,0.97798793,0.00326483,0.72697202,0.22567049,0.09054860
-2.34417209,1.76286680,0.00053209,0.05206865,0.11466202,1.00500733,0.00387574,0.76739991,0.23679812,0.09767669
-2.33816908,1.83872980,0.00062292,0.05405927,0.12175386,1.03246735,0.00457162,0.80773854,0.24756080,0.10577380
-2.33216608,1.91561023,0.00072422,0.05615291,0.12887121,1.05989440,0.00535836,0.84728259,0.25776273,0.11483300
-2.32616308,1.99244556,0.00083621,0.05831250,0.13593018,1.08683631,0.00624120,0.88530169,0.26721010,0.12483543
-2.32016008,2.06818219,0.00095890,0.06049936,0.14284612,1.11287823,0.00722452,0.92106015,0.27571651,0.13575050
-2.31415708,2.14180548,0.00109213,0.06267442,0.14953580,1.13765622,0.00831161,0.95383744,0.28310835,0.14753626
-2.30815408,2.21236780,0.00123547,0.06479939,0.15591959,1.16086803,0.00950451,0.98294893,0.28922974,0.16014009
-2.30215108,2.27901359,0.00138828,0.06683789,0.16192361,1.18228084,0.01080383,1.00776598,0.29394711,0.17349961
-2.29614807,2.34100085,0.00154966,0.06875648,0.16748169,1.20173580,0.01220854,1.02773467,0.29715302,0.18754383
-2.29014507,2.39771859,0.00171845,0.07052561,0.17253716,1.21914942,0.01371590,1.04239245,0.29876926,0.20219461
-2.28414207,2.44869972,0.00189329,0.07212042,0.17704440,1.23451223,0.01532135,1.05138206,0.29874900,0.21736831
-2.27813907,2.49362952,0.00207260,0.07352136,0.18097002,1.24788487,0.01701844,1.05446221,0.29707792,0.23297773
-2.27213607,2.53234949,0.00225464,0.07471465,0.18429368,1.25939229,0.01879880,1.05151455,0.29377444,0.24893411
-2.26613307,2.56485691,0.00243755,0.07569260,0.18700857,1.26921644,0.02065222,1.04254662,0.28888882,0.26514931
-2.26013007,2.59130027,0.00261939,0.07645365,0.18912142,1.27758809,0.02256666,1.02769083,0.28250141,0.28153809
-2.25412706,2.61197108,0.00279821,0.07700238,0.19065212,1.28477813,0.02452841,1.00719933,0.27471993,0.29802021
-2.24812406,2.62729236,0.00297212,0.07734919,0.19163293,1.29108897,0.02652220,0.98143520,0.26567611,0.31452258
-2.24212106,2.63780452,0.00313932,0.07750993,0.19210735,1.29684620,0.02853138,0.95086023,0.25552158,0.33098110
-2.23611806,2.64414881,0.00329819,0.07750537,0.19212864,1.30239078,0.03053818,0.91601987,0.24442349,0.34734231
-2.23011506,2.64704923,0.00344735,0.07736052,0.19175808,1.30807201,0.03252389,0.87752597,0.23255968,0.36356461
-2.22411206,2.64729315,0.00358565,0.07710387,0.19106303,1.31424107,0.03446916,0.83603816,0.22011394,0.37961918
-2.21810905,2.64571120,0.00371226,0.07676660,0.19011488,1.32124519,0.03635429,0.79224440,0.20727120,0.39549040
-2.21210605,2.64315688,0.00382669,0.07638163,0.18898698,1.32942231,0.03815948,0.74684171,0.19421307,0.41117588
-2.20610305,2.64048643,0.00392875,0.07598278,0.18775253,1.33909600,0.03986519,0.70051767,0.18111379,0.42668595
-2.20010005,2.63853909,0.00401858,0.07560385,0.18648274,1.35057038,0.04145245,0.65393335,0.16813657,0.44204286
-2.19409705,2.63811839,0.00409663,0.07527770,0.18524504,1.36412499,0.04290318,0.60770828,0.15543072,0.45727949
-2.18809405,2.63997454,0.00416359,0.07503547,0.18410168,1.38000933,0.04420053,0.56240784,0.14312924,0.47243780
-2.18209105,2.64478833,0.00422039,0.07490576,0.18310858,1.39843713,0.04532919,0.51853339,0.13134726,0.48756694
-2.17608804,2.65315662,0.00426810,0.07491391,0.18231454,1.41958012,0.04627572,0.47651527,0.12018108,0.50272127
-2.17008504,2.66557973,0.00430790,0.07508140,0.18176085,1.44356163,0.04702886,0.43670863,0.10970785,0.51795808
-2.16408204,2.68245077,0.00434099,0.07542530,0.18148120,1.47044999,0.04757977,0.39939212,0.09998586,0.53333540
-2.15807904,2.70404694,0.00436855,0.07595786,0.18150195,1.50025209,0.04792229,0.36476897,0.09105533,0.54890961
-2.15207604,2.73052307,0.00439168,0.07668618,0.18184274,1.53290733,0.04805313,0.33297035,0.08293967,0.56473309
-2.14607304,2.76190717,0.00441133,0.07761199,0.18251719,1.56828232,0.04797198,0.30406051,0.07564690,0.58085191
-2.14007004,2.79809815,0.00442828,0.07873160,0.18353388,1.60616678,0.04768157,0.27804335,0.06917150,0.59730349
-2.13406703,2.83886565,0.00444310,0.08003589,0.18489724,1.64627095,0.04718768,0.25486984,0.06349618,0.61411425
-2.12806403,2.88385203,0.00445613,0.08151050,0.18660852,1.68822487,0.04649900,0.23444614,0.05859382,0.63129739
-2.12206103,2.93257624,0.00446751,0.08313604,0.18866656,1.73157983,0.04562699,0.21664174,0.05442925,0.64885057
-2.11605803,2.98443994,0.00447711,0.08488850,0.19106831,1.77581223,0.04458560,0.20129751,0.05096099,0.66675371
-2.11005503,3.03873532,0.00448465,0.08673973,0.19380914,1.82032990,0.04339092,0.18823329,0.04814282,0.68496690
-2.10405203,3.09465507,0.00448964,0.08865798,0.19688275,1.86448098,0.04206080,0.17725481,0.04592509,0.70342843
-2.09804902,3.15130397,0.00449146,0.09060855,0.20028079,1.90756515,0.04061439,0.16815992,0.04425591,0.72205303
-2.09204602,3.20771239,0.00448939,0.09255456,0.20399202,1.94884706,0.03907164,0.16074385,0.04308213,0.74073046
-2.08604302,3.26285139,0.00448266,0.09445767,0.20800133,1.98757153,0.03745281,0.15480367,0.04235003,0.75932460
-2.08004002,3.31564928,0.00447047,0.09627887,0.21228835,2.02298015,0.03577801,0.15014197,0.04200599,0.77767303
-2.07403702,3.36500970,0.00445202,0.09797934,0.21682606,2.05432873,0.03406666,0.14656970,0.04199695,0.79558742
-2.06803402,3.40983074,0.00442659,0.09952122,0.22157928,2.08090501,0.03233714,0.14390842,0.04227075,0.81285474
-2.06203102,3.44902512,0.00439352,0.10086839,0.22650339,2.10204606,0.03060639,0.14199201,0.04277650,0.82923941
-2.05602801,3.48154104,0.00435227,0.10198722,0.23154319,2.11715486,0.02888963,0.14066796,0.04346487,0.84448657
-2.05002501,3.50638343,0.00430241,0.10284720,0.23663227,2.12571536,0.02720019,0.13979836,0.04428837,0.85832638
-2.04402201,3.52263530,0.00424362,0.10342156,0.24169287,2.12730576,0.02554933,0.13926080,0.04520174,0.87047941
-2.03801901,3.52947872,0.00417574,0.10368781,0.24663639,2.12160945,0.02394627,0.13894901,0.04616233,0.88066310
-2.03201601,3.52621515,0.00409874,0.10362811,0.25136460,2.10842344,0.02239821,0.13877370,0.04713063,0.88859904
-2.02601301,3.51228462,0.00401272,0.10322963,0.25577158,2.08766409,0.02091045,0.13866321,0.04807071,0.89402099
-2.02001001,3.48728320,0.00391792,0.10248482,0.25974642,2.05937009,0.01948655,0.13856434,0.04895093,0.89668334
-2.01400700,3.45097854,0.00381469,0.10139152,0.26317651,2.02370264,0.01812860,0.13844315,0.04974451,0.89636971
-2.00800400,3.40332270,0.00370351,0.09995308,0.26595142,1.98094314,0.01683739,0.13828581,0.05043019,0.89290139
-2.00200100,3.34446200,0.00358498,0.09817831,0.26796714,1.93148841,0.01561276,0.13809927,0.05099293,0.88614523
-1.99599800,3.27474344,0.00345981,0.09608142,0.26913047,1.87584387,0.01445378,0.13791191,0.05142441,0.87602061
-1.98999500,3.19471706,0.00332882,0.09368182,0.26936341,1.81461470,0.01335904,0.13777393,0.05172365,0.86250527
-1.98399200,3.10513421,0.00319293,0.09100394,0.26860725,1.74849557,0.01232684,0.13775731,0.05189726,0.84563947
-1.97798899,3.00694119,0.00305319,0.08807686,0.26682618,1.67825902,0.01135542,0.13795548,0.05195975,0.82552843
-1.97198599,2.90126822,0.00291075,0.08493393,0.26401016,1.60474277,0.01044305,0.13848231,0.05193349,0.80234280
-1.96598299,2.78941370,0.00276688,0.08161231,0.26017686,1.52883632,0.00958819,0.13947051,0.05184851,0.77631704
-1.95997999,2.67282375,0.00262295,0.07815239,0.25537260,1.45146688,0.00878953,0.14106931,0.05174203,0.74774567
-1.95397699,2.55306739,0.00248046,0.07459720,0.24967207,1.37358495,0.00804604,0.14344132,0.05165770,0.71697754
-1.94797399,2.43180770,0.00234101,0.07099163,0.24317695,1.29614969,0.00735697,0.14675862,0.05164463,0.68440830
-1.94197099,2.31076942,0.00220634,0.06738173,0.23601327,1.22011413,0.00672179,0.15119801,0.05175615,0.65047121
-1.93596798,2.19170389,0.00207826,0.06381380,0.22832781,1.14641050,0.00614021,0.15693553,0.05204826,0.61562669
-1.92996498,2.07635199,0.00195871,0.06033354,0.22028345,1.07593579,0.00561203,0.16414030,0.05257798,0.58035100
-1.92396198,1.96640604,0.00184971,0.05698513,0.21205387,1.00953764,0.00513716,0.17296784,0.05340144,0.54512441
-1.91795898,1.86347177,0.00175334,0.05381033,0.20381769,0.94800083,0.00471545,0.18355311,0.05457196,0.51041927
-1.91195598,1.76903125,0.00167177,0.05084754,0.19575232,0.89203444,0.00434669,0.19600335,0.05613798,0.47668848
-1.90595298,1.68440810,0.00160719,0.04813103,0.18802786,0.84226003,0.00403049,0.21039120,0.05814105,0.44435462
-1.89994997,1.61073565,0.00156180,0.04569012,0.18080123,0.79920094,0.00376625,0.22674823,0.06061395,0.41380025
-1.89394697,1.54892943,0.00153779,0.04354853,0.17421079,0.76327298,0.00355308,0.24505923,0.06357890,0.38535949
-1.88794397,1.49966449,0.00153727,0.04172387,0.16837171,0.73477670,0.00338977,0.26525759,0.06704611,0.35931127
-1.88194097,1.46335847,0.00156228,0.04022728,0.16337227,0.71389156,0.00327477,0.28722213,0.07101251,0.33587429
-1.87593797,1.44016098,0.00161466,0.03906317,0.15927117,0.70067201,0.00320615,0.31077546,0.07546099,0.31520386
-1.86993497,1.42994959,0.00169609,0.03822924,0.15609602,0.69504584,0.00318161,0.33568432,0.08035999,0.29739058
-1.86393197,1.43233270,0.00180794,0.03771663,0.15384298,0.69681491,0.00319851,0.36166178,0.08566355,0.28246081
-1.85792896,1.44665930,0.00195126,0.03751027,0.15247762,0.70565823,0.00325385,0.38837162,0.09131188,0.27037884
-1.85192596,1.47203537,0.00212668,0.03758938,0.15193688,0.72113773,0.00334433,0.41543471,0.09723241,0.26105060
-1.84592296,1.50734672,0.00233434,0.03792823,0.15213203,0.74270649,0.00346639,0.44243725,0.10334131,0.25432871
-1.83991996,1.55128749,0.00257386,0.03849696,0.15295248,0.76971966,0.00361628,0.46894080,0.10954548,0.25001867
-1.83391696,1.60239393,0.00284423,0.03926256,0.15427040,0.80144779,0.00379011,0.49449358,0.11574490,0.24788594
-1.82791396,1.65908242,0.00314377,0.04019001,0.15594569,0.83709269,0.00398394,0.51864288,0.12183530,0.24766368
-1.82191096,1.71969106,0.00347009,0.04124349,0.15783139,0.87580553,0.00419389,0.54094793,0.12771117,0.24906091
-1.81590795,1.78252363,0.00382009,0.04238763,0.15977907,0.91670698,0.00441620,0.56099285,0.13326878,0.25177093
-1.80990495,1.84589518,0.00418993,0.04358889,0.16164423,0.95890923,0.00464739,0.57839922,0.13840934,0.25547970
-1.80390195,1.90817801,0.00457505,0.04481685,0.16329128,1.00153950,0.00488436,0.59283760,0.14304213,0.25987404
-1.79789895,1.96784718,0.00497024,0.04604564,0.16459813,1.04376470,0.00512453,0.60403780,0.14708740,0.26464950
-1.79189595,2.02352447,0.00536971,0.04725524,0.16546018,1.08481680,0.00536596,0.61179722,0.15047909,0.26951776
-1.78589295,2.07401990,0.00576718,0.04843285,0.16579354,1.12401843,0.00560754,0.61598725,0.15316722,0.27421331
-1.77988994,2.11836981,0.00615605,0.04957407,0.16553750,1.16080818,0.00584908,0.61655731,0.15511983,0.27849957
