energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-2.95647824,1.91717167,0.87341304,0.31994356,0.01682700,0.17129145,0.87193740,0.00000000,0.32092234,0.67342325
-2.95047524,1.92893512,0.87627220,0.32534679,0.01868300,0.16954066,0.86523842,0.00000000,0.33596714,0.67384007
-2.94447224,1.93849575,0.87872352,0.33025415,0.02061574,0.16747027,0.85713908,0.00000000,0.35208390,0.67324656
-2.93846923,1.94587779,0.88094553,0.33465610,0.02260517,0.16514502,0.84776072,0.00000000,0.36916231,0.67160495
-2.93246623,1.95104217,0.88306598,0.33853489,0.02462808,0.16262670,0.83719374,0.00000000,0.38705662,0.66886226
-2.92646323,1.95388514,0.88515429,0.34186356,0.02665852,0.15997187,0.82549731,0.00000000,0.40558545,0.66495397
-2.92046023,1.95424159,0.88721738,0.34460571,0.02866824,0.15722987,0.81270105,0.00000000,0.42453344,0.65980883
-2.91445723,1.95189295,0.88919898,0.34671609,0.03062729,0.15444123,0.79880874,0.00000000,0.44365471,0.65335464
-2.90845423,1.94657947,0.89098271,0.34814200,0.03250480,0.15163668,0.78380370,0.00000000,0.46267835,0.64552473
-2.90245123,1.93801624,0.89239865,0.34882548,0.03426983,0.14883662,0.76765551,0.00000000,0.48131562,0.63626471
-2.89644822,1.92591235,0.89323324,0.34870613,0.03589226,0.14605116,0.75032763,0.00000000,0.49926887,0.62553914
-2.89044522,1.90999213,0.89324193,0.34772463,0.03734376,0.14328083,0.73178548,0.00000000,0.51624174,0.61333784
-2.88444222,1.89001740,0.89216396,0.34582649,0.03859873,0.14051765,0.71200454,0.00000000,0.53195031,0.59968143
-2.87843922,1.86580969,0.88973855,0.34296608,0.03963523,0.13774675,0.69097795,0.00000000,0.54613471,0.58462575
-2.87243622,1.83727107,0.88572159,0.33911057,0.04043571,0.13494833,0.66872322,0.00000000,0.55857071,0.56826502
-2.86643322,1.80440264,0.87990194,0.33424364,0.04098779,0.13209983,0.64528782,0.00000000,0.56908060,0.55073352
-2.86043022,1.76731942,0.87211655,0.32836859,0.04128470,0.12917820,0.62075312,0.00000000,0.57754290,0.53220559
-2.85442721,1.72626088,0.86226339,0.32151088,0.04132564,0.12616225,0.59523680,0.00000000,0.58390035,0.51289402
-2.84842421,1.68159640,0.85031169,0.31371964,0.04111584,0.12303477,0.56889339,0.00000000,0.58816555,0.49304678
-2.84242121,1.63382505,0.83630870,0.30506837,0.04066654,0.11978439,0.54191307,0.00000000,0.59042401,0.47294219
-2.83641821,1.58356968,0.82038272,0.29565434,0.03999456,0.11640719,0.51451887,0.00000000,0.59083420,0.45288274
-2.83041521,1.53156521,0.80274203,0.28559713,0.03912183,0.11290773,0.48696226,0.00000000,0.58962448,0.43318771
-2.82441221,1.47864150,0.78366990,0.27503591,0.03807463,0.10929968,0.45951755,0.00000000,0.58708680,0.41418482
-2.81840920,1.42570146,0.76351564,0.26412594,0.03688271,0.10560592,0.43247533,0.00000000,0.58356746,0.39620132
-2.81240620,1.37369510,0.74268232,0.25303415,0.03557830,0.10185812,0.40613511,0.00000000,0.57945505,0.37955467
-2.80640320,1.32359055,0.72161153,0.24193412,0.03419502,0.09809575,0.38079777,0.00000000,0.57516605,0.36454316
-2.80040020,1.27634331,0.70076605,0.23100073,0.03276674,0.09436483,0.35675777,0.00000000,0.57112874,0.35143685
-2.79439720,1.23286478,0.68061111,0.22040453,0.03132654,0.09071614,0.33429578,0.00000000,0.56776592,0.34046912
-2.78839420,1.19399153,0.66159523,0.21030631,0.02990559,0.08720327,0.31367158,0.00000000,0.56547729,0.33182900
-2.78239120,1.16045650,0.64413151,0.20085196,0.02853228,0.08388052,0.29511786,0.00000000,0.56462226,0.32565472
-2.77638819,1.13286328,0.62858027,0.19216783,0.02723134,0.08080067,0.27883469,0.00000000,0.56550395,0.32202859
-2.77038519,1.11166468,0.61523384,0.18435694,0.02602325,0.07801284,0.26498507,0.00000000,0.56835508,0.32097343
-2.76438219,1.09714636,0.60430421,0.17749603,0.02492377,0.07556056,0.25369141,0.00000000,0.57332655,0.32245079
-2.75837919,1.08941627,0.59591416,0.17163367,0.02394362,0.07347997,0.24503316,0.00000000,0.58047920,0.32636088
-2.75237619,1.08840039,0.59009223,0.16678946,0.02308849,0.07179845,0.23904540,0.00000000,0.58977910,0.33254450
-2.74637319,1.09384497,0.58677179,0.16295435,0.02235912,0.07053353,0.23571849,0.00000000,0.60109688,0.34078670
-2.74037019,1.10532516,0.58579417,0.16009207,0.02175160,0.06969228,0.23499866,0.00000000,0.61421089,0.35082234
-2.73436718,1.12225981,0.58691581,0.15814154,0.02125790,0.06927112,0.23678950,0.00000000,0.62881435,0.36234324
-2.72836418,1.14393179,0.58981899,0.15702018,0.02086638,0.06925597,0.24095427,0.00000000,0.64452608,0.37500673
-2.72236118,1.16951309,0.59412560,0.15662797,0.02056260,0.06962296,0.24731902,0.00000000,0.66090438,0.38844550
-2.71635818,1.19809364,0.59941345,0.15685208,0.02032999,0.07033933,0.25567632,0.00000000,0.67746350,0.40227818
-2.71035518,1.22871283,0.60523417,0.15757178,0.02015076,0.07136484,0.26578970,0.00000000,0.69369195,0.41612052
-2.70435218,1.26039234,0.61113206,0.15866353,0.02000665,0.07265323,0.27739860,0.00000000,0.70907183,0.42959668
-2.69834917,1.29216910,0.61666288,0.16000600,0.01987970,0.07415410,0.29022384,0.00000000,0.72309841,0.44235014
-2.69234617,1.32312699,0.62141183,0.16148476,0.01975302,0.07581468,0.30397352,0.00000000,0.73529896,0.45405403
-2.68634317,1.35242614,0.62500991,0.16299646,0.01961131,0.07758182,0.31834919,0.00000000,0.74525015,0.46442035
-2.68034017,1.37932861,0.62714794,0.16445244,0.01944146,0.07940387,0.33305229,0.00000000,0.75259320,0.47320773
-2.67433717,1.40321959,0.62758769,0.16578151,0.01923284,0.08123244,0.34779066,0.00000000,0.75704620,0.48022754
-2.66833417,1.42362329,0.62616962,0.16693181,0.01897759,0.08302406,0.36228499,0.00000000,0.75841312,0.48534806
-2.66233117,1.44021308,0.62281709,0.16787182,0.01867070,0.08474156,0.37627507,0.00000000,0.75658917,0.48849665
-2.65632816,1.45281553,0.61753680,0.16859041,0.01830996,0.08635521,0.38952564,0.00000000,0.75156242,0.48965975
-2.65032516,1.46140848,0.61041567,0.16909592,0.01789580,0.08784350,0.40183162,0.00000000,0.74341173,0.48888091
-2.64432216,1.46611333,0.60161429,0.16941452,0.01743103,0.08919367,0.41302264,0.00000000,0.73230120,0.48625690
-2.63831916,1.46718214,0.59135747,0.16958773,0.01692049,0.09040179,0.42296664,0.00000000,0.71847151,0.48193215
-2.63231616,1.46498024,0.57992228,0.16966949,0.01637061,0.09147256,0.43157232,0.00000000,0.70222874,0.47609181
-2.62631316,1.45996530,0.56762435,0.16972272,0.01578900,0.09241878,0.43879051,0.00000000,0.68393114,0.46895378
-2.62031016,1.45266402,0.55480299,0.16981572,0.01518394,0.09326047,0.44461426,0.00000000,0.66397474,0.46076009
-2.61430715,1.44364744,0.54180596,0.17001846,0.01456395,0.09402375,0.44907765,0.00000000,0.64277827,0.45176800
-2.60830415,1.43350623,0.52897448,0.17039915,0.01393738,0.09473958,0.45225347,0.00000000,0.62076825,0.44224131
-2.60230115,1.42282697,0.51662935,0.17102101,0.01331208,0.09544226,0.45424976,0.00000000,0.59836486,0.43244212
-2.59629815,1.41217066,0.50505857,0.17193955,0.01269507,0.09616797,0.45520542,0.00000000,0.57596912,0.42262343
-2.59029515,1.40205421,0.49450717,0.17320052,0.01209236,0.09695324,0.45528514,0.00000000,0.55395196,0.41302288
-2.58429215,1.39293589,0.48516946,0.17483851,0.01150883,0.09783358,0.45467376,0.00000000,0.53264538,0.40385776
-2.57828914,1.38520508,0.47718419,0.17687627,0.01094822,0.09884224,0.45357046,0.00000000,0.51233616,0.39532146
-2.57228614,1.37917679,0.47063247,0.17932488,0.01041316,0.10000920,0.45218299,0.00000000,0.49326193,0.38758133
-2.56628314,1.37509081,0.46553864,0.18218459,0.00990529,0.10136042,0.45072211,0.00000000,0.47560989,0.38077809
-2.56028014,1.37311552,0.46187390,0.18544632,0.00942546,0.10291744,0.44939656,0.00000000,0.45951773,0.37502639
-2.55427714,1.37335565,0.45956222,0.18909379,0.00897398,0.10469724,0.44840867,0.00000000,0.44507675,0.37041668
-2.54827414,1.37586357,0.45848848,0.19310599,0.00855085,0.10671247,0.44795074,0.00000000,0.43233666,0.36701791
-2.54227114,1.38065305,0.45850794,0.19745996,0.00815607,0.10897189,0.44820222,0.00000000,0.42131175,0.36488095
-2.53626813,1.38771463,0.45945686,0.20213360,0.00778995,0.11148104,0.44932770,0.00000000,0.41198800,0.36404242
-2.53026513,1.39703160,0.46116342,0.20710852,0.00745330,0.11424315,0.45147569,0.00000000,0.40433065,0.36452859
-2.52426213,1.40859542,0.46345854,0.21237242,0.00714779,0.11725998,0.45477795,0.00000000,0.39829174,0.36635925
-2.51825913,1.42241952,0.46618584,0.21792124,0.00687605,0.12053276,0.45934936,0.00000000,0.39381732,0.36955109
-2.51225613,1.43855078,0.46921042,0.22376062,0.00664190,0.12406292,0.46528807,0.00000000,0.39085385,0.37412058
-2.50625313,1.45707766,0.47242590,0.22990672,0.00645047,0.12785274,0.47267576,0.00000000,0.38935357,0.38008606
-2.50025013,1.47813450,0.47575944,0.23638634,0.00630818,0.13190562,0.48157790,0.00000000,0.38927856,0.38746904
-2.49424712,1.50190165,0.47917449,0.24323621,0.00622280,0.13622611,0.49204371,0.00000000,0.39060332,0.39629448
-2.48824412,1.52860119,0.48267116,0.25050154,0.00620334,0.14081955,0.50410596,0.00000000,0.39331584,0.40659027
-2.48224112,1.55848841,0.48628432,0.25823389,0.00625991,0.14569139,0.51778023,0.00000000,0.39741714,0.41838572
-2.47623812,1.59183929,0.49007943,0.26648830,0.00640355,0.15084616,0.53306382,0.00000000,0.40291936,0.43170924
-2.47023512,1.62893455,0.49414654,0.27532004,0.00664591,0.15628613,0.54993430,0.00000000,0.40984249,0.44658535
-2.46423212,1.67004091,0.49859261,0.28478085,0.00699896,0.16200984,0.56834765,0.00000000,0.41821004,0.46303103
-2.45822911,1.71539042,0.50353279,0.29491505,0.00747461,0.16801047,0.58823616,0.00000000,0.42804376,0.48105164
-2.45222611,1.76515870,0.50908091,0.30575552,0.00808425,0.17427416,0.60950632,0.00000000,0.43935779,0.50063653
-2.44622311,1.81944314,0.51533990,0.31731980,0.00883828,0.18077849,0.63203662,0.00000000,0.45215246,0.52175459
-2.44022011,1.87824195,0.52239242,0.32960647,0.00974563,0.18749115,0.65567568,0.00000000,0.46640807,0.54434971
-2.43421711,1.94143517,0.53029241,0.34259198,0.01081321,0.19436892,0.68024068,0.00000000,0.48207896,0.56833662
-2.42821411,2.00876836,0.53905769,0.35622792,0.01204537,0.20135701,0.70551642,0.00000000,0.49908817,0.59359701
-2.42221111,2.07983999,0.54866428,0.37043917,0.01344343,0.20838895,0.73125508,0.00000000,0.51732294,0.61997633
-2.41620810,2.15409309,0.55904244,0.38512269,0.01500515,0.21538688,0.75717681,0.00000000,0.53663138,0.64728134
-2.41020510,2.23081197,0.57007482,0.40014721,0.01672439,0.22226250,0.78297140,0.00000000,0.55682040,0.67527860
-2.40420210,2.30912430,0.58159672,0.41535397,0.01859073,0.22891839,0.80830100,0.00000000,0.57765528,0.70369421
-2.39819910,2.38800899,0.59339843,0.43055827,0.02058926,0.23524993,0.83280400,0.00000000,0.59886087,0.73221479
-2.39219610,2.46630991,0.60522969,0.44555217,0.02270056,0.24114763,0.85610010,0.00000000,0.62012449,0.76049001
-2.38619310,2.54275550,0.61680595,0.46010802,0.02490069,0.24649976,0.87779660,0.00000000,0.64110074,0.78813662
-2.38019010,2.61598392,0.62781632,0.47398299,0.02716152,0.25119528,0.89749567,0.00000000,0.66141787,0.81474426
-2.37418709,2.68457327,0.63793277,0.48692440,0.02945107,0.25512692,0.91480277,0.00000000,0.68068590,0.83988278
-2.36818409,2.74707621,0.64682036,0.49867579,0.03173415,0.25819430,0.92933564,0.00000000,0.69850604,0.86311122
-2.36218109,2.80205796,0.65414800,0.50898350,0.03397311,0.26030694,0.94073405,0.00000000,0.71448124,0.88398811
-2.35617809,2.84813660,0.65959941,0.51760367,0.03612877,0.26138714,0.94866966,0.00000000,0.72822756,0.90208296
-2.35017509,2.88402433,0.66288380,0.52430937,0.03816140,0.26137252,0.95285585,0.00000000,0.73938584,0.91698853
-2.34417209,2.90856813,0.66374594,0.52889763,0.04003188,0.26021822,0.95305711,0.00000000,0.74763331,0.92833340
-2.33816908,2.92078835,0.66197511,0.53119617,0.04170286,0.25789859,0.94909754,0.00000000,0.75269457,0.93579442
-2.33216608,2.91991358,0.65741277,0.53106943,0.04313989,0.25440838,0.94086820,0.00000000,0.75435157,0.93910853
-2.32616308,2.90541030,0.64995850,0.52842381,0.04431255,0.24976338,0.92833277,0.00000000,0.75245201,0.93808326
-2.32016008,2.87700594,0.63957407,0.52321172,0.04519545,0.24400038,0.91153138,0.00000000,0.74691582,0.93260549
-2.31415708,2.83470413,0.62628550,0.51543441,0.04576905,0.23717663,0.89058226,0.00000000,0.73773936,0.92264797
-2.30815408,2.77879137,0.61018297,0.50514321,0.04602036,0.22936864,0.86568103,0.00000000,0.72499705,0.90827316
-2.30215108,2.70983456,0.59141872,0.49243931,0.04594335,0.22067053,0.83709773,0.00000000,0.70884038,0.88963416
-2.29614807,2.62866932,0.57020294,0.47747188,0.04553916,0.21119183,0.80517141,0.00000000,0.68949417,0.86697252
-2.29014507,2.53637948,0.54679787,0.46043471,0.04481604,0.20105491,0.77030259,0.00000000,0.66725040,0.84061300
-2.28414207,2.43426851,0.52151046,0.44156134,0.04378903,0.19039215,0.73294389,0.00000000,0.64245958,0.81095541
-2.27813907,2.32382395,0.49468372,0.42111905,0.04247941,0.17934285,0.69358905,0.00000000,0.61552027,0.77846389
-2.27213607,2.20667647,0.46668734,0.39940175,0.04091398,0.16805013,0.65276093,0.00000000,0.58686707,0.74365401
-2.26613307,2.08455518,0.43790788,0.37672231,0.03912410,0.15665785,0.61099885,0.00000000,0.55695762,0.70707827
-2.26013007,1.95924118,0.40873885,0.35340438,0.03714463,0.14530760,0.56884586,0.00000000,0.52625926,0.66931075
-2.25412706,1.83252117,0.37957116,0.32977424,0.03501287,0.13413608,0.52683642,0.00000000,0.49523573,0.63093144
-2.24812406,1.70614304,0.35078432,0.30615293,0.03276729,0.12327262,0.48548488,0.00000000,0.46433472,0.59251096
-2.24212106,1.58177520,0.32273856,0.28284895,0.03044651,0.11283727,0.44527530,0.00000000,0.43397651,0.55459638
-2.23611806,1.46097097,0.29576813,0.26015177,0.02808815,0.10293920,0.40665275,0.00000000,0.40454433,0.51769864
-2.23011506,1.34513910,0.27017601,0.23832641,0.02572790,0.09367561,0.37001646,0.00000000,0.37637655,0.48228197
-2.22411206,1.23552135,0.24623005,0.21760916,0.02339873,0.08513106,0.33571479,0.00000000,0.34976113,0.44875567
-2.21810905,1.13317715,0.22416041,0.19820456,0.02113020,0.07737718,0.30404209,0.00000000,0.32493218,0.41746851
-2.21210605,1.03897547,0.20415845,0.18028356,0.01894802,0.07047286,0.27523740,0.00000000,0.30206881,0.38870550
-2.20610305,0.95359332,0.18637669,0.16398287,0.01687373,0.06446457,0.24948468,0.00000000,0.28129590,0.36268725
-2.20010005,0.87752019,0.17092982,0.14940530,0.01492463,0.05938698,0.22691439,0.00000000,0.26268680,0.33957141
-2.19409705,0.81106738,0.15789640,0.13662108,0.01311380,0.05526375,0.20760612,0.00000000,0.24626746,0.31945600
-2.18809405,0.75438106,0.14732104,0.12566969,0.01145033,0.05210822,0.19159195,0.00000000,0.23202173,0.30238417
-2.18209105,0.70745789,0.13921695,0.11656229,0.00993961,0.04992419,0.17886025,0.00000000,0.21989741,0.28834992
-2.17608804,0.67016190,0.13356844,0.10928436,0.00858379,0.04870653,0.16935953,0.00000000,0.20981273,0.27730440
-2.17008504,0.64224168,0.13033333,0.10379842,0.00738223,0.04844163,0.16300230,0.00000000,0.20166279,0.26916232
-2.16408204,0.62334681,0.12944514,0.10004676,0.00633204,0.04910768,0.15966856,0.00000000,0.19532582,0.26380812
-2.15807904,0.61304295,0.13081499,0.09795383,0.00542866,0.05067478,0.15920896,0.00000000,0.19066886,0.26110159
-2.15207604,0.61082511,0.13433317,0.09742854,0.00466631,0.05310479,0.16144750,0.00000000,0.18755276,0.26088278
-2.14607304,0.61612889,0.13987046,0.09836618,0.00403857,0.05635121,0.16618392,0.00000000,0.18583638,0.26297611
-2.14007004,0.62833986,0.14727934,0.10065008,0.00353884,0.06035884,0.17319576,0.00000000,0.18537992,0.26719360
-2.13406703,0.64680126,0.15639525,0.10415311,0.00316071,0.06506356,0.18224033,0.00000000,0.18604755,0.27333740
-2.12806403,0.67082060,0.16703795,0.10873899,0.00289833,0.07039219,0.19305671,0.00000000,0.18770916,0.28120166
-2.12206103,0.69967570,0.17901331,0.11426362,0.00274674,0.07626253,0.20536804,0.00000000,0.19024164,0.29057410
-2.11605803,0.73262077,0.19211565,0.12057651,0.00270201,0.08258372,0.21888413,0.00000000,0.19352970,0.30123731
-2.11005503,0.76889320,0.20613072,0.12752232,0.00276151,0.08925699,0.23330479,0.00000000,0.19746635,0.31297019
-2.10405203,0.80772154,0.22083949,0.13494279,0.00292390,0.09617670,0.24832367,0.00000000,0.20195332,0.32554964
-2.09804902,0.84833502,0.23602265,0.14267893,0.00318928,0.10323200,0.26363291,0.00000000,0.20690139,0.33875268
-2.09204602,0.88997479,0.25146593,0.15057361,0.00355914,0.11030884,0.27892839,0.00000000,0.21223086,0.35235905
-2.08604302,0.93190696,0.26696602,0.15847442,0.00403631,0.11729235,0.29391565,0.00000000,0.21787213,0.36615449
-2.08004002,0.97343688,0.28233681,0.16623692,0.00462490,0.12406965,0.30831604,0.00000000,0.22376634,0.37993442
-2.07403702,1.01392447,0.29741587,0.17372795,0.00533017,0.13053286,0.32187317,0.00000000,0.22986622,0.39350800
-2.06803402,1.05279970,0.31207062,0.18082909,0.00615840,0.13658219,0.33435914,0.00000000,0.23613679,0.40670250
-2.06203102,1.08957752,0.32620394,0.18743987,0.00711664,0.14212899,0.34558036,0.00000000,0.24255601,0.41936745
-2.05602801,1.12387120,0.33975881,0.19348071,0.00821254,0.14709869,0.35538257,0.00000000,0.24911520,0.43137858
-2.05002501,1.15540325,0.35272156,0.19889544,0.00945405,0.15143322,0.36365485,0.00000000,0.25581894,0.44264107
-2.04402201,1.18401299,0.36512337,0.20365294,0.01084916,0.15509304,0.37033220,0.00000000,0.26268461,0.45309196
-2.03801901,1.20966005,0.37703985,0.20774816,0.01240553,0.15805848,0.37539668,0.00000000,0.26974112,0.46270139
-2.03201601,1.23242313,0.38858834,0.21120197,0.01413015,0.16033032,0.37887681,0.00000000,0.27702704,0.47147255
-2.02601301,1.25249395,0.39992306,0.21406018,0.01602891,0.16192954,0.38084529,0.00000000,0.28458793,0.47944020
-2.02001001,1.27016614,0.41122795,0.21639133,0.01810620,0.16289633,0.38141509,0.00000000,0.29247304,0.48666778
-2.01400700,1.28581940,0.42270761,0.21828356,0.02036445,0.16328814,0.38073400,0.00000000,0.30073131,0.49324318
-2.00800400,1.29989968,0.43457650,0.21984063,0.02280368,0.16317719,0.37897790,0.00000000,0.30940694,0.49927325
-2.00200100,1.31289598,0.44704692,0.22117706,0.02542110,0.16264725,0.37634312,0.00000000,0.31853468,0.50487748
-1.99599800,1.32531513,0.46031638,0.22241291,0.02821067,0.16179002,0.37303816,0.00000000,0.32813509,0.51018095
-1.98999500,1.33765564,0.47455489,0.22366811,0.03116278,0.16070128,0.36927525,0.00000000,0.33821001,0.51530710
-1.98399200,1.35038214,0.48989299,0.22505697,0.03426401,0.15947695,0.36526212,0.00000000,0.34873858,0.52037066
-1.97798899,1.36390173,0.50641112,0.22668283,0.03749698,0.15820940,0.36119436,0.00000000,0.35967396,0.52547106
-1.97198599,1.37854367,0.52413106,0.22863342,0.04084033,0.15698406,0.35724881,0.00000000,0.37094122,0.53068690
-1.96598299,1.39454345,0.54300994,0.23097695,0.04426889,0.15587662,0.35357820,0.00000000,0.38243636,0.53607163
-1.95997999,1.41203245,0.56293741,0.23375928,0.04775401,0.15495095,0.35030732,0.00000000,0.39402685,0.54165077
-1.95397699,1.43103359,0.58373613,0.23700237,0.05126408,0.15425780,0.34753085,0.00000000,0.40555357,0.54742100
-1.94797399,1.45146349,0.60516589,0.24070392,0.05476520,0.15383441,0.34531292,0.00000000,0.41683437,0.55335092
-1.94197099,1.47314095,0.62693113,0.24483845,0.05822205,0.15370492,0.34368838,0.00000000,0.42766901,0.55938379
-1.93596798,1.49580146,0.64869171,0.24935960,0.06159891,0.15388162,0.34266553,0.00000000,0.43784535,0.56544184
-1.92996498,1.51911676,0.67007638,0.25420355,0.06486076,0.15436692,0.34223031,0.00000000,0.44714667,0.57143212
-1.92396198,1.54271841,0.69069837,0.25929346,0.06797443,0.15515580,0.34235147,0.00000000,0.45535960,0.57725346
-1.91795898,1.56622402,0.71017231,0.26454449,0.07090981,0.15623861,0.34298652,0.00000000,0.46228252,0.58280412
-1.91195598,1.58926440,0.72813157,0.26986925,0.07364092,0.15760400,0.34408806,0.00000000,0.46773386,0.58798978
-1.90595298,1.61151003,0.74424502,0.27518330,0.07614689,0.15924179,0.34561005,0.00000000,0.47155995,0.59273128
-1.89994997,1.63269517,0.75823245,0.28041021,0.07841276,0.16114539,0.34751377,0.00000000,0.47364203,0.59697165
-1.89394697,1.65263796,0.76987755,0.28548620,0.08042998,0.16331379,0.34977301,0.00000000,0.47390203,0.60068198
-1.88794397,1.67125512,0.77903787,0.29036363,0.08219666,0.16575282,0.35237821,0.00000000,0.47230677,0.60386576
-1.88194097,1.68857035,0.78565104,0.29501345,0.08371748,0.16847553,0.35533941,0.00000000,0.46887042,0.60656125
-1.87593797,1.70471542,0.78973693,0.29942630,0.08500322,0.17150177,0.35868759,0.00000000,0.46365499,0.60884178
-1.86993497,1.71992396,0.79139559,0.30361213,0.08607001,0.17485678,0.36247454,0.00000000,0.45676887,0.61081381
-1.86393197,1.73451795,0.79080095,0.30759844,0.08693822,0.17856900,0.36677113,0.00000000,0.44836344,0.61261284
-1.85792896,1.74888761,0.78819085,0.31142717,0.08763117,0.18266713,0.37166405,0.00000000,0.43862789,0.61439723
-1.85192596,1.76346575,0.78385360,0.31515048,0.08817358,0.18717664,0.37725120,0.00000000,0.42778257,0.61634029
-1.84592296,1.77869795,0.77811222,0.31882559,0.08858997,0.19211603,0.38363592,0.00000000,0.41607117,0.61862102
-1.83991996,1.79501042,0.77130693,0.32250911,0.08890304,0.19749290,0.39092046,0.00000000,0.40375208,0.62141397
-1.83391696,1.81277730,0.76377708,0.32625109,0.08913212,0.20330035,0.39919892,0.00000000,0.39108943,0.62487879
-1.82791396,1.83228949,0.75584344,0.33008934,0.08929189,0.20951377,0.40855014,0.00000000,0.37834419,0.62915003
-1.82191096,1.85372691,0.74779194,0.33404421,0.08939126,0.21608841,0.41903092,0.00000000,0.36576575,0.63432774
-1.81590795,1.87713599,0.73985968,0.33811436,0.08943270,0.22295785,0.43066999,0.00000000,0.35358446,0.64046952
-1.80990495,1.90241387,0.73222399,0.34227364,0.08941191,0.23003363,0.44346305,0.00000000,0.34200525,0.64758435
-1.80390195,1.92930036,0.72499515,0.34646949,0.08931792,0.23720604,0.45736933,0.00000000,0.33120282,0.65562867
-1.79789895,1.95737852,0.71821307,0.35062288,0.08913365,0.24434621,0.47230975,0.00000000,0.32131831,0.66450497
-1.79189595,1.98608378,0.71184807,0.35462983,0.08883679,0.25130941,0.48816706,0.00000000,0.31245773,0.67406297
-1.78589295,2.01472154,0.70580561,0.35836456,0.08840112,0.25793936,0.50478775,0.00000000,0.30469189,0.68410331
-1.77988994,2.04249220,0.69993461,0.36168406,0.08779803,0.26407356,0.52198607,0.00000000,0.29805796,0.69438377
-1.77388694,2.06852256,0.69403877,0.36443389,0.08699823,0.26954919,0.53954957,0.00000000,0.29256221,0.70462751
-1.76788394,2.09190188,0.68789028,0.36645478,0.08597358,0.27420942,0.55724624,0.00000000,0.28818391,0.71453311
-1.76188094,2.11172066,0.68124491,0.36758995,0.08469883,0.27790982,0.57483277,0.00000000,0.28487982,0.72378572
-1.75587794,2.12711037,0.67385774,0.36769247,0.08315329,0.28052441,0.59206343,0.00000000,0.28258929,0.73206898
-1.74987494,2.13728172,0.66549856,0.36663248,0.08132224,0.28195120,0.60869927,0.00000000,0.28123932,0.73907695
-1.74387194,2.14155984,0.65596612,0.36430384,0.07919810,0.28211689,0.62451692,0.00000000,0.28074951,0.74452559
-1.73786893,2.13941445,0.64510050,0.36062984,0.07678116,0.28098039,0.63931670,0.00000000,0.28103655,0.74816323
-1.73186593,2.13048367,0.63279295,0.35556773,0.07407997,0.27853513,0.65292946,0.00000000,0.28201804,0.74977957
-1.72586293,2.11459035,0.61899282,0.34911194,0.07111137,0.27481002,0.66522175,0.00000000,0.28361553,0.74921282
-1.71985993,2.09175038,0.60371136,0.34129568,0.06790009,0.26986893,0.67609921,0.00000000,0.28575668,0.74635475
-1.71385693,2.06217283,0.58702229,0.33219109,0.06447797,0.26380885,0.68550770,0.00000000,0.28837652,0.74115355
-1.70785393,2.02625209,0.56905926,0.32190787,0.06088295,0.25675684,0.69343251,0.00000000,0.29141784,0.73361440
-1.70185093,1.98455290,0.55001060,0.31059049,0.05715780,0.24886588,0.69989540,0.00000000,0.29483096,0.72379786
-1.69584792,1.93778920,0.53011173,0.29841425,0.05334872,0.24030992,0.70494994,0.00000000,0.29857277,0.71181640
-1.68984492,1.88679811,0.50963580,0.28558031,0.04950379,0.23127833,0.70867533,0.00000000,0.30260556,0.69782914
-1.68384192,1.83251062,0.48888310,0.27231007,0.04567156,0.22197006,0.71116925,0.00000000,0.30689549,0.68203534
-1.67783892,1.77592048,0.46817002,0.25883902,0.04189958,0.21258785,0.71254019,0.00000000,0.31141123,0.66466696
-1.67183592,1.71805297,0.44781801,0.24541051,0.03823317,0.20333258,0.71289975,0.00000000,0.31612271,0.64598063
-1.66583292,1.65993474,0.42814316,0.23226951,0.03471432,0.19439816,0.71235553,0.00000000,0.32100031,0.62624951
-1.65982991,1.60256625,0.40944687,0.21965676,0.03138082,0.18596703,0.71100495,0.00000000,0.32601447,0.60575530
-1.65382691,1.54689762,0.39200797,0.20780327,0.02826565,0.17820642,0.70893055,0.00000000,0.33113596,0.58478087
-1.64782391,1.49380856,0.37607653,0.19692552,0.02539659,0.17126551,0.70619691,0.00000000,0.33633665,0.56360357
-1.64182091,1.44409294,0.36186941,0.18722135,0.02279608,0.16527340,0.70284946,0.00000000,0.34159085,0.54248951
-1.63581791,1.39844793,0.34956769,0.17886650,0.02048124,0.16033792,0.69891522,0.00000000,0.34687715,0.52168888
-1.62981491,1.35746761,0.33931572,0.17201191,0.01846415,0.15654520,0.69440520,0.00000000,0.35218056,0.50143240
-1.62381191,1.32164060,0.33122174,0.16678180,0.01675220,0.15395989,0.68931854,0.00000000,0.35749483,0.48192884
-1.61780890,1.29135118,0.32535964,0.16327223,0.01534855,0.15262591,0.68364766,0.00000000,0.36282476,0.46336349
-1.61180590,1.26688310,0.32177175,0.16155039,0.01425272,0.15256750,0.67738440,0.00000000,0.36818833,0.44589757
-1.60580290,1.24842557,0.32047224,0.16165426,0.01346109,0.15379063,0.67052636,0.00000000,0.37361837,0.42966838
-1.59979990,1.23608041,0.32145080,0.16359282,0.01296749,0.15628438,0.66308323,0.00000000,0.37916377,0.41479009
-1.59379690,1.22986995,0.32467640,0.16734655,0.01276370,0.16002248,0.65508244,0.00000000,0.38488988,0.40135492
