energy_ev,total_up,In_p_up,In_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-4.30115058,0.75039552,0.42776463,0.00177127,0.37341353,0.41676245,0.00164034,0.04508253
-4.29514757,0.77479040,0.44463279,0.00179790,0.38625360,0.42943217,0.00164568,0.04599041
-4.28914457,0.80942084,0.46752423,0.00184765,0.40440622,0.44765588,0.00167022,0.04757275
-4.28314157,0.85398854,0.49623499,0.00191980,0.42769178,0.47129691,0.00171367,0.04980098
-4.27713857,0.90797606,0.53043512,0.00201315,0.45582171,0.50009730,0.00177529,0.05263332
-4.27113557,0.97064714,0.56966871,0.00212602,0.48839907,0.53367769,0.00185386,0.05601519
-4.26513257,1.04105176,0.61335654,0.00225623,0.52492141,0.57153991,0.00194773,0.05987990
-4.25912956,1.11803668,0.66080193,0.00240117,0.56478613,0.61307261,0.00205483,0.06414959
-4.25312656,1.20026180,0.71120002,0.00255781,0.60729867,0.65756020,0.00217272,0.06873641
-4.24712356,1.28622271,0.76365061,0.00272280,0.65168366,0.70419516,0.00229864,0.07354403
-4.24112056,1.37427930,0.81717476,0.00289249,0.69709908,0.75209364,0.00242956,0.07846944
-4.23511756,1.46269016,0.87073474,0.00306303,0.74265324,0.80031437,0.00256225,0.08340505
-4.22911456,1.54965225,0.92325725,0.00323047,0.78742439,0.84788029,0.00269342,0.08824100
-4.22311156,1.63334474,0.97365910,0.00339086,0.83048244,0.89380263,0.00281970,0.09286775
-4.21710855,1.71197592,1.02087481,0.00354033,0.87091217,0.93710656,0.00293785,0.09717876
-4.21110555,1.78383146,1.06388505,0.00367523,0.90783723,0.97685766,0.00304475,0.10107325
-4.20510255,1.84732247,1.10174495,0.00379223,0.94044390,1.01218836,0.00313757,0.10445892
-4.19909955,1.90103145,1.13361119,0.00388839,0.96800396,1.04232320,0.00321380,0.10725449
-4.19309655,1.94375428,1.15876668,0.00396127,0.98989545,1.06660209,0.00327134,0.10939201
-4.18709355,1.97453642,1.17664183,0.00400902,1.00562061,1.08450050,0.00330861,0.11081884
-4.18109055,1.99270200,1.18683149,0.00403043,1.01482014,1.09564577,0.00332451,0.11149910
-4.17508754,1.99787422,1.18910670,0.00402494,1.01728321,1.09982892,0.00331854,0.11141472
-4.16908454,1.98998647,1.18342087,0.00399269,1.01295268,1.09701134,0.00329077,0.11056579
-4.16308154,1.96928350,1.16991003,0.00393453,1.00192539,1.08732624,0.00324185,0.10897046
-4.15707854,1.93631280,1.14888720,0.00385194,0.98444753,1.07107469,0.00317296,0.10666411
-4.15107554,1.89190652,1.12083124,0.00374704,0.96090533,1.04871659,0.00308585,0.10369810
-4.14507254,1.83715489,1.08637062,0.00362247,0.93181150,1.02085690,0.00298268,0.10013794
-4.13906953,1.77337233,1.04626306,0.00348135,0.89778812,0.98822778,0.00286605,0.09606110
-4.13306653,1.70205785,1.00137180,0.00332719,0.85954685,0.95166752,0.00273887,0.09155448
-4.12706353,1.62485127,0.95263974,0.00316373,0.81786713,0.91209686,0.00260428,0.08671175
-4.12106053,1.54348728,0.90106245,0.00299491,0.77357367,0.87049401,0.00246561,0.08163046
-4.11505753,1.45974891,0.84766123,0.00282470,0.72751373,0.82786888,0.00232621,0.07640935
-4.10905453,1.37542216,0.79345708,0.00265704,0.68053541,0.78523773,0.00218947,0.07114570
-4.10305153,1.29225323,0.73944663,0.00249571,0.63346746,0.74359874,0.00205865,0.06593288
-4.09704852,1.21190952,0.68658065,0.00234427,0.58710135,0.70390938,0.00193687,0.06085831
-4.09104552,1.13594531,0.63574565,0.00220597,0.54217593,0.66706593,0.00182701,0.05600163
-4.08504252,1.06577281,0.58774882,0.00208367,0.49936501,0.63388554,0.00173167,0.05143333
-4.07903952,1.00263871,0.54330659,0.00197983,0.45926790,0.60509123,0.00165315,0.04721383
-4.07303652,0.94760641,0.50303645,0.00189643,0.42240287,0.58129963,0.00159335,0.04339278
-4.06703352,0.90154369,0.46745205,0.00183497,0.38920330,0.56301181,0.00155381,0.04000891
-4.06103052,0.86511542,0.43696106,0.00179644,0.36001625,0.55060679,0.00153565,0.03709002
-4.05502751,0.83878094,0.41186544,0.00178134,0.33510295,0.54433796,0.00153959,0.03465340
-4.04902451,0.82279545,0.39236356,0.00178968,0.31464098,0.54433192,0.00156590,0.03270641
-4.04302151,0.81721503,0.37855383,0.00182098,0.29872762,0.55058983,0.00161442,0.03124714
-4.03701851,0.82190462,0.37043931,0.00187431,0.28738395,0.56299109,0.00168460,0.03026538
-4.03101551,0.83654880,0.36793307,0.00194834,0.28055950,0.58129910,0.00177545,0.02974347
-4.02501251,0.86066476,0.37086382,0.00204136,0.27813714,0.60516920,0.00188557,0.02965730
-4.01900950,0.89361733,0.37898197,0.00215131,0.27993804,0.63415841,0.00201321,0.02997727
-4.01300650,0.93463593,0.39196568,0.00227588,0.28572657,0.66773720,0.00215624,0.03066924
-4.00700350,0.98283309,0.40942717,0.00241251,0.29521531,0.70530284,0.00231223,0.03169538
-4.00100050,1.03722459,0.43091924,0.00255850,0.30807000,0.74619430,0.00247846,0.03301510
-3.99499750,1.09675091,0.45594214,0.00271102,0.32391470,0.78970846,0.00265196,0.03458577
-3.98899450,1.16029980,0.48395091,0.00286725,0.34233722,0.83511730,0.00282960,0.03636351
-3.98299150,1.22672972,0.51436334,0.00302438,0.36289493,0.88168560,0.00300814,0.03830387
-3.97698849,1.29489363,0.54656863,0.00317969,0.38512113,0.92868880,0.00318426,0.04036246
-3.97098549,1.36366274,0.57993675,0.00333065,0.40853199,0.97543038,0.00335470,0.04249557
-3.96498249,1.43194957,0.61382853,0.00347492,0.43263415,1.02125830,0.00351628,0.04466071
-3.95897949,1.49872973,0.64760639,0.00361046,0.45693280,1.06557972,0.00366601,0.04681713
-3.95297649,1.56306163,0.68064539,0.00373555,0.48094036,1.10787362,0.00380115,0.04892631
-3.94697349,1.62410352,0.71234460,0.00384879,0.50418536,1.14770061,0.00391929,0.05095235
-3.94097049,1.68112727,0.74213817,0.00394916,0.52622139,1.18470964,0.00401843,0.05286234
-3.93496748,1.73352818,0.76950605,0.00403604,0.54663592,1.21864119,0.00409698,0.05462673
-3.92896448,1.78083068,0.79398376,0.00410915,0.56505849,1.24932685,0.00415386,0.05621951
-3.92296148,1.82268951,0.81517099,0.00416856,0.58116820,1.27668528,0.00418851,0.05761841
-3.91695848,1.85888648,0.83273858,0.00421468,0.59469992,1.30071480,0.00420086,0.05880506
-3.91095548,1.88932307,0.84643377,0.00424815,0.60544923,1.32148294,0.00419139,0.05976495
-3.90495248,1.91400919,0.85608328,0.00426987,0.61327567,1.33911359,0.00416103,0.06048747
-3.89894947,1.93304881,0.86159428,0.00428087,0.61810414,1.35377234,0.00411120,0.06096579
-3.89294647,1.94662330,0.86295317,0.00428228,0.61992451,1.36565096,0.00404368,0.06119668
-3.88694347,1.95497321,0.86022221,0.00427528,0.61878932,1.37495172,0.00396057,0.06118032
-3.88094047,1.95837966,0.85353415,0.00426098,0.61480964,1.38187245,0.00386424,0.06092006
-3.87493747,1.95714618,0.84308519,0.00424045,0.60814932,1.38659316,0.00375722,0.06042211
-3.86893447,1.95158182,0.82912648,0.00421462,0.59901779,1.38926487,0.00364208,0.05969524
-3.86293147,1.94198654,0.81195461,0.00418423,0.58766180,1.39000109,0.00352143,0.05875047
-3.85692846,1.92863920,0.79190140,0.00414986,0.57435622,1.38887258,0.00339776,0.05760074
-3.85092546,1.91178881,0.76932344,0.00411187,0.55939457,1.38590514,0.00327340,0.05626062
-3.84492246,1.89164904,0.74459176,0.00407046,0.54307936,1.38108078,0.00315046,0.05474599
-3.83891946,1.86839612,0.71808198,0.00402559,0.52571273,1.37434176,0.00303075,0.05307379
-3.83291646,1.84216983,0.69016519,0.00397711,0.50758778,1.36559720,0.00291580,0.05126173
-3.82691346,1.81307722,0.66119989,0.00392470,0.48898070,1.35473178,0.00280676,0.04932808
-3.82091046,1.78119849,0.63152518,0.00386796,0.47014419,1.34161574,0.00270444,0.04729143
-3.81490745,1.74659456,0.60145517,0.00380645,0.45130206,1.32611571,0.00260930,0.04517051
-3.80890445,1.70931552,0.57127484,0.00373970,0.43264548,1.30810557,0.00252146,0.04298403
-3.80290145,1.66940945,0.54123726,0.00366726,0.41433063,1.28747678,0.00244075,0.04075044
-3.79689845,1.62693097,0.51156207,0.00358875,0.39647786,1.26414769,0.00236669,0.03848786
-3.79089545,1.58194913,0.48243522,0.00350391,0.37917240,1.23807132,0.00229861,0.03621386
-3.78489245,1.53455409,0.45400972,0.00341255,0.36246630,1.20924149,0.00223563,0.03394537
-3.77888944,1.48486255,0.42640728,0.00331464,0.34638156,1.17769694,0.00217675,0.03169853
-3.77288644,1.43302163,0.39972077,0.00321031,0.33091423,1.14352364,0.00212090,0.02948858
-3.76688344,1.37921122,0.37401707,0.00309981,0.31603919,1.10685515,0.00206697,0.02732974
-3.76088044,1.32364489,0.34934046,0.00298354,0.30171544,1.06787141,0.00201388,0.02523518
-3.75487744,1.26656951,0.32571606,0.00286206,0.28789160,1.02679612,0.00196062,0.02321690
-3.74887444,1.20826370,0.30315346,0.00273603,0.27451140,0.98389288,0.00190627,0.02128572
-3.74287144,1.14903539,0.28165015,0.00260624,0.26151887,0.93946061,0.00185006,0.01945129
-3.73686843,1.08921859,0.26119484,0.00247354,0.24886313,0.89382826,0.00179138,0.01772207
-3.73086543,1.02916973,0.24177046,0.00233887,0.23650258,0.84734933,0.00172981,0.01610543
-3.72486243,0.96926354,0.22335681,0.00220322,0.22440823,0.80039613,0.00166509,0.01460767
-3.71885943,0.90988869,0.20593279,0.00206759,0.21256629,0.75335420,0.00159717,0.01323420
-3.71285643,0.85144338,0.18947821,0.00193301,0.20097979,0.70661676,0.00152619,0.01198956
-3.70685343,0.79433072,0.17397521,0.00180049,0.18966936,0.66057950,0.00145245,0.01087765
-3.70085043,0.73895414,0.15940915,0.00167103,0.17867310,0.61563556,0.00137642,0.00990179
-3.69484742,0.68571281,0.14576924,0.00154556,0.16804568,0.57217079,0.00129867,0.00906490
-3.68884442,0.63499704,0.13304870,0.00142500,0.15785672,0.53055940,0.00121992,0.00836960
-3.68284142,0.58718379,0.12124475,0.00131018,0.14818863,0.49115972,0.00114093,0.00781830
-3.67683842,0.54263217,0.11035824,0.00120187,0.13913397,0.45431040,0.00106253,0.00741329
-3.67083542,0.50167923,0.10039323,0.00110074,0.13079256,0.42032686,0.00098555,0.00715674
-3.66483242,0.46463584,0.09135640,0.00100742,0.12326843,0.38949796,0.00091083,0.00705072
-3.65882941,0.43178290,0.08325645,0.00092240,0.11666674,0.36208321,0.00083916,0.00709714
-3.65282641,0.40336798,0.07610355,0.00084610,0.11109087,0.33831015,0.00077127,0.00729767
-3.64682341,0.37960234,0.06990881,0.00077884,0.10663966,0.31837239,0.00070782,0.00765360
-3.64082041,0.36065861,0.06468387,0.00072086,0.10340506,0.30242798,0.00064935,0.00816572
-3.63481741,0.34666910,0.06044071,0.00067227,0.10147010,0.29059841,0.00059632,0.00883416
-3.62881441,0.33772482,0.05719144,0.00063313,0.10090734,0.28296827,0.00054906,0.00965819
-3.62281141,0.33387535,0.05494839,0.00060337,0.10177775,0.27958541,0.00050778,0.01063614
-3.61680840,0.33512954,0.05372419,0.00058288,0.10413007,0.28046186,0.00047258,0.01176522
-3.61080540,0.34145696,0.05353205,0.00057143,0.10800064,0.28557542,0.00044345,0.01304151
-3.60480240,0.35279034,0.05438601,0.00056877,0.11341356,0.29487173,0.00042024,0.01445994
-3.59879940,0.36902854,0.05630123,0.00057455,0.12038137,0.30826707,0.00040276,0.01601441
-3.59279640,0.39004032,0.05929422,0.00058841,0.12890584,0.32565146,0.00039070,0.01769796
-3.58679340,0.41566853,0.06338292,0.00060994,0.13897914,0.34689219,0.00038368,0.01950308
-3.58079040,0.44573455,0.06858670,0.00063870,0.15058505,0.37183743,0.00038127,0.02142213
-3.57478739,0.48004289,0.07492605,0.00067425,0.16370030,0.40031988,0.00038301,0.02344784
-3.56878439,0.51838562,0.08242207,0.00071615,0.17829581,0.43216013,0.00038840,0.02557397
-3.56278139,0.56054628,0.09109564,0.00076397,0.19433785,0.46716965,0.00039693,0.02779597
-3.55677839,0.60630331,0.10096635,0.00081731,0.21178902,0.50515306,0.00040811,0.03011177
-3.55077539,0.65543243,0.11205104,0.00087578,0.23060893,0.54590967,0.00042143,0.03252257
-3.54477239,0.70770812,0.12436215,0.00093905,0.25075467,0.58923403,0.00043644,0.03503362
-3.53876938,0.76290379,0.13790583,0.00100682,0.27218089,0.63491546,0.00045271,0.03765497
-3.53276638,0.82079084,0.15267989,0.00107882,0.29483959,0.68273661,0.00046984,0.04040209
-3.52676338,0.88113654,0.16867167,0.00115484,0.31867969,0.73247106,0.00048750,0.04329640
-3.52076038,0.94370084,0.18585601,0.00123468,0.34364630,0.78388010,0.00050541,0.04636554
-3.51475738,1.00823245,0.20419324,0.00131821,0.36967984,0.83670907,0.00052331,0.04964349
-3.50875438,1.07446437,0.22362759,0.00140527,0.39671513,0.89068342,0.00054103,0.05317032
-3.50275138,1.14210935,0.24408582,0.00149574,0.42468049,0.94550495,0.00055844,0.05699172
-3.49674837,1.21085562,0.26547645,0.00158948,0.45349683,1.00084867,0.00057543,0.06115809
-3.49074537,1.28036332,0.28768945,0.00168636,0.48307711,1.05636045,0.00059196,0.06572336
-3.48474237,1.35026199,0.31059660,0.00178619,0.51332584,1.11165623,0.00060802,0.07074343
-3.47873937,1.42014950,0.33405249,0.00188875,0.54413901,1.16632259,0.00062361,0.07627421
-3.47273637,1.48959267,0.35789616,0.00199375,0.57540412,1.21991936,0.00063877,0.08236944
-3.46673337,1.55812959,0.38195337,0.00210086,0.60700068,1.27198402,0.00065353,0.08907812
-3.46073037,1.62527383,0.40603949,0.00220965,0.63880068,1.32203802,0.00066796,0.09644187
-3.45472736,1.69052037,0.42996282,0.00231962,0.67066942,1.36959483,0.00068209,0.10449206
-3.44872436,1.75335300,0.45352837,0.00243018,0.70246627,1.41416941,0.00069597,0.11324699
-3.44272136,1.81325300,0.47654191,0.00254065,0.73404562,1.45528871,0.00070961,0.12270912
-3.43671836,1.86970862,0.49881429,0.00265028,0.76525766,1.49250277,0.00072302,0.13286260
-3.43071536,1.92222515,0.52016577,0.00275821,0.79594933,1.52539585,0.00073618,0.14367105
-3.42471236,1.97033502,0.54043048,0.00286353,0.82596519,1.55359717,0.00074906,0.15507599
-3.41870935,2.01360774,0.55946077,0.00296528,0.85514847,1.57679075,0.00076158,0.16699578
-3.41270635,2.05165936,0.57713150,0.00306242,0.88334232,1.59472391,0.00077364,0.17932540
-3.40670335,2.08416123,0.59334409,0.00315392,0.91039143,1.60721423,0.00078513,0.19193703
-3.40070035,2.11084801,0.60803053,0.00323870,0.93614421,1.61415469,0.00079590,0.20468158
-3.39469735,2.13152488,0.62115698,0.00331572,0.96045562,1.61551701,0.00080579,0.21739118
-3.38869435,2.14607394,0.63272721,0.00338398,0.98319081,1.61135318,0.00081462,0.22988260
-3.38269135,2.15445988,0.64278559,0.00344254,1.00422956,1.60179535,0.00082221,0.24196153
-3.37668834,2.15673497,0.65141961,0.00349056,1.02347161,1.58705432,0.00082839,0.25342768
-3.37068534,2.15304342,0.65876180,0.00352732,1.04084264,1.56741676,0.00083297,0.26408041
-3.36468234,2.14362492,0.66499087,0.00355225,1.05630080,1.54324168,0.00083583,0.27372490
-3.35867934,2.12881744,0.67033179,0.00356496,1.06984326,1.51495603,0.00083684,0.28217836
-3.35267634,2.10905884,0.67505482,0.00356529,1.08151266,1.48304995,0.00083593,0.28927623
-3.34667334,2.08488719,0.67947301,0.00355326,1.09140262,1.44807152,0.00083311,0.29487802
-3.34067034,2.05693920,0.68393815,0.00352918,1.09966209,1.41062119,0.00082841,0.29887252
-3.33466733,2.02594653,0.68883504,0.00349358,1.10649781,1.37134584,0.00082197,0.30118211
-3.32866433,1.99272949,0.69457385,0.00344724,1.11217448,1.33093224,0.00081403,0.30176603
-3.32266133,1.95818783,0.70158075,0.00339121,1.11701225,1.29010001,0.00080488,0.30062238
-3.31665833,1.92328835,0.71028682,0.00332675,1.12138138,1.24959371,0.00079495,0.29778872
-3.31065533,1.88904926,0.72111550,0.00325533,1.12569385,1.21017400,0.00078475,0.29334135
-3.30465233,1.85652156,0.73446890,0.00317862,1.13039220,1.17260793,0.00077490,0.28739315
-3.29864932,1.82676753,0.75071355,0.00309840,1.13593595,1.13765813,0.00076611,0.28009019
-3.29264632,1.80083712,0.77016595,0.00301656,1.14278604,1.10607117,0.00075920,0.27160724
-3.28664332,1.77974292,0.79307882,0.00293505,1.15138807,1.07856522,0.00075506,0.26214234
-3.28064032,1.76443459,0.81962846,0.00285581,1.16215530,1.05581724,0.00075467,0.25191077
-3.27463732,1.75577390,0.84990412,0.00278076,1.17545207,1.03845020,0.00075906,0.24113866
-3.26863432,1.75451137,0.88389985,0.00271171,1.19157885,1.02702065,0.00076934,0.23005650
-3.26263132,1.76126567,0.92150945,0.00265036,1.21075955,1.02200712,0.00078665,0.21889287
-3.25662831,1.77650661,0.96252495,0.00259824,1.23313200,1.02379988,0.00081215,0.20786864
-3.25062531,1.80054274,1.00663873,0.00255670,1.25874207,1.03269239,0.00084708,0.19719172
-3.24462231,1.83351378,1.05344951,0.00252687,1.28754178,1.04887491,0.00089264,0.18705282
-3.23861931,1.87538846,1.10247186,0.00250969,1.31939141,1.07243038,0.00095010,0.17762191
-3.23261631,1.92596758,1.15314904,0.00250587,1.35406554,1.10333279,0.00102072,0.16904582
-3.22661331,1.98489198,1.20486850,0.00251589,1.39126240,1.14144804,0.00110578,0.16144662
-3.22061031,2.05165482,1.25697936,0.00254005,1.43061598,1.18653710,0.00120659,0.15492105
-3.21460730,2.12561733,1.30881102,0.00257843,1.47170997,1.23826120,0.00132448,0.14954053
-3.20860430,2.20602689,1.35969210,0.00263095,1.51409260,1.29618869,0.00146081,0.14535194
-3.20260130,2.29203651,1.40896859,0.00269735,1.55729139,1.35980318,0.00161694,0.14237875
-3.19659830,2.38272433,1.45602064,0.00277722,1.60082686,1.42851228,0.00179426,0.14062255
-3.19059530,2.47711221,1.50027690,0.00287000,1.64422436,1.50165665,0.00199416,0.14006464
-3.18459230,2.57418246,1.54122605,0.00297498,1.68702336,1.57851884,0.00221799,0.14066764
-3.17858929,2.67289194,1.57842502,0.00309131,1.72878380,1.65833140,0.00246706,0.14237710
-3.17258629,2.77218316,1.61150368,0.00321799,1.76908935,1.74028428,0.00274256,0.14512283
-3.16658329,2.87099231,1.64016599,0.00335386,1.80754766,1.82353119,0.00304553,0.14882014
-3.16058029,2.96825427,1.66418796,0.00349757,1.84378797,1.90719494,0.00337676,0.15337088
-3.15457729,3.06290524,1.68341272,0.00364759,1.87745668,1.99037219,0.00373673,0.15866435
-3.14857429,3.15388365,1.69774345,0.00380221,1.90821170,2.07213763,0.00412550,0.16457819
-3.14257129,3.24013036,1.70713470,0.00395951,1.93571634,2.15154824,0.00454264,0.17097936
-3.13656828,3.32058913,1.71158304,0.00411735,1.95963379,2.22764814,0.00498713,0.17772518
-3.13056528,3.39420848,1.71111774,0.00427342,1.97962286,2.29947445,0.00545722,0.18466475
-3.12456228,3.45994594,1.70579213,0.00442525,1.99533603,2.36606479,0.00595041,0.19164064
-3.11855928,3.51677546,1.69567646,0.00457019,2.00642003,2.42646687,0.00646338,0.19849101
-3.11255628,3.56369859,1.68085252,0.00470554,2.01251963,2.47975033,0.00699190,0.20505215
-3.10655328,3.59975968,1.66141045,0.00482854,2.01328444,2.52502122,0.00753087,0.21116148
-3.10055028,3.62406494,1.63744786,0.00493648,2.00837879,2.56143862,0.00807434,0.21666085
-3.09454727,3.63580495,1.60907114,0.00502672,1.99749406,2.58823354,0.00861555,0.22140017
-3.08854427,3.63427974,1.57639866,0.00509683,1.98036293,2.60472916,0.00914705,0.22524118
-3.08254127,3.61892531,1.53956562,0.00514464,1.95677458,2.61036187,0.00966087,0.22806115
-3.07653827,3.58934020,1.49872985,0.00516833,1.92659007,2.60470203,0.01014865,0.22975645
-3.07053527,3.54531054,1.45407812,0.00516649,1.88975663,2.58747354,0.01060191,0.23024572
-3.06453227,3.48683213,1.40583223,0.00513818,1.84632014,2.55857103,0.01101223,0.22947252
-3.05852926,3.41412785,1.35425432,0.00508300,1.79643474,2.51807355,0.01137157,0.22740727
-3.05252626,3.32765926,1.29965093,0.00500112,1.74036889,2.46625392,0.01167251,0.22404837
-3.04652326,3.22813126,1.24237532,0.00489328,1.67850739,2.40358284,0.01190848,0.21942242
-3.04052026,3.11648907,1.18282771,0.00476078,1.61134903,2.33072733,0.01207404,0.21358349
-3.03451726,2.99390732,1.12145343,0.00460549,1.53949989,2.24854301,0.01216506,0.20661149
-3.02851426,2.86177137,1.05873876,0.00442977,1.46366247,2.15806052,0.01217892,0.19860968
-3.02251126,2.72165139,0.99520488,0.00423643,1.38462117,2.06046625,0.01211458,0.18970133
-3.01650825,2.57527022,0.93139991,0.00402866,1.30322476,1.95707805,0.01197272,0.18002594
-3.01050525,2.42446619,0.86788961,0.00380993,1.22036667,1.84931691,0.01175570,0.16973484
-3.00450225,2.27115252,0.80524715,0.00358393,1.13696393,1.73867554,0.01146754,0.15898665
-2.99849925,2.11727482,0.74404231,0.00335445,1.05393587,1.62668522,0.01111379,0.14794269
-2.99249625,1.96476849,0.68483077,0.00312526,0.97218333,1.51488206,0.01070141,0.13676251
-2.98649325,1.81551758,0.62814385,0.00290011,0.89256930,1.40477404,0.01023855,0.12559975
-2.98049025,1.67131652,0.57447905,0.00268256,0.81590174,1.29780980,0.00973436,0.11459852
-2.97448724,1.53383603,0.52429185,0.00247593,0.74291905,1.19535043,0.00919868,0.10389029
-2.96848424,1.40459403,0.47798877,0.00228327,0.67427865,1.09864473,0.00864187,0.09359156
-2.96248124,1.28493228,0.43592207,0.00210727,0.61054880,1.00880882,0.00807446,0.08380219
-2.95647824,1.17599891,0.39838594,0.00195025,0.55220371,0.92681020,0.00750697,0.07460445
-2.95047524,1.07873697,0.36561407,0.00181412,0.49962183,0.85345647,0.00694964,0.06606279
-2.94447224,0.99387861,0.33777871,0.00170035,0.45308687,0.78938860,0.00641227,0.05822421
-2.93846923,0.92194453,0.31499077,0.00160999,0.41279141,0.73507850,0.00590400,0.05111915
-2.93246623,0.86324796,0.29730093,0.00154365,0.37884232,0.69083044,0.00543322,0.04476289
-2.92646323,0.81790265,0.28470144,0.00150155,0.35126785,0.65678598,0.00500746,0.03915719
-2.92046023,0.78583399,0.27712850,0.00148345,0.33002560,0.63293180,0.00463328,0.03429214
-2.91445723,0.76679271,0.27446500,0.00148878,0.31501109,0.61911002,0.00431629,0.03014814
-2.90845423,0.76037053,0.27654354,0.00151658,0.30606644,0.61503060,0.00406107,0.02669789
-2.90245123,0.76601726,0.28314964,0.00156555,0.30298891,0.62028535,0.00387121,0.02390821
-2.89644822,0.78305900,0.29402515,0.00163411,0.30553900,0.63436318,0.00374933,0.02174177
-2.89044522,0.81071708,0.30887187,0.00172039,0.31344793,0.65666651,0.00369703,0.02015861
-2.88444222,0.84812764,0.32735552,0.00182228,0.32642444,0.68652832,0.00371499,0.01911739
-2.87843922,0.89436153,0.34911006,0.00193752,0.34416089,0.72322980,0.00380295,0.01857642
-2.87243622,0.94844448,0.37374245,0.00206366,0.36633863,0.76601826,0.00395972,0.01849446
-2.86643322,1.00937732,0.40083807,0.00219817,0.39263262,0.81412503,0.00418320,0.01883126
-2.86043022,1.07615592,0.42996661,0.00233847,0.42271558,0.86678301,0.00447040,0.01954793
-2.85442721,1.14779060,0.46068862,0.00248198,0.45626138,0.92324351,0.00481743,0.02060712
-2.84842421,1.22332464,0.49256256,0.00262619,0.49294801,0.98279188,0.00521954,0.02197310
-2.84242121,1.30185118,0.52515216,0.00276867,0.53245996,1.04476140,0.00567112,0.02361175
-2.83641821,1.38252821,0.55803407,0.00290720,0.57449004,1.10854505,0.00616575,0.02549046
-2.83041521,1.46459089,0.59080536,0.00303971,0.61874065,1.17360447,0.00669622,0.02757802
-2.82441221,1.54736081,0.62309071,0.00316444,0.66492446,1.23947586,0.00725469,0.02984456
-2.81840920,1.63025155,0.65454898,0.00327986,0.71276443,1.30577228,0.00783266,0.03226142
-2.81240620,1.71277040,0.68487873,0.00338479,0.76199327,1.37218238,0.00842123,0.03480117
-2.80640320,1.79451593,0.71382262,0.00347835,0.81235219,1.43846539,0.00901113,0.03743758
-2.80040020,1.87517166,0.74117031,0.00355999,0.86358931,1.50444266,0.00959295,0.04014573
-2.79439720,1.95449605,0.76675975,0.00362947,0.91545765,1.56998623,0.01015735,0.04290214
-2.78839420,2.03230947,0.79047685,0.00368685,0.96771300,1.63500498,0.01069517,0.04568497
-2.78239120,2.10847902,0.81225357,0.00373246,1.02011204,1.69942942,0.01119776,0.04847434
-2.77638819,2.18290222,0.83206449,0.00376685,1.07241098,1.76319591,0.01165706,0.05125266
-2.77038519,2.25549078,0.84992227,0.00379076,1.12436511,1.82623172,0.01206588,0.05400506
-2.76438219,2.32615586,0.86587221,0.00380506,1.17572974,1.88844178,0.01241808,0.05671995
-2.75837919,2.39479592,0.87998641,0.00381071,1.22626284,1.94969851,0.01270868,0.05938962
-2.75237619,2.46128845,0.89235787,0.00380872,1.27572981,2.00983556,0.01293401,0.06201089
-2.74637319,2.52548663,0.90309521,0.00380011,1.32391045,2.06864619,0.01309182,0.06458596
-2.74037019,2.58722136,0.91231806,0.00378583,1.37060846,2.12588695,0.01318134,0.06712323
-2.73436718,2.64630927,0.92015390,0.00376680,1.41566317,2.18128661,0.01320329,0.06963821
-2.72836418,2.70256637,0.92673625,0.00374387,1.45896339,2.23456022,0.01315986,0.07215451
-2.72236118,2.75582701,0.93220457,0.00371779,1.50046292,2.28542775,0.01305470,0.07470474
-2.71635818,2.80596704,0.93670568,0.00368923,1.54019683,2.33363628,0.01289282,0.07733148
-2.71035518,2.85292980,0.94039675,0.00365880,1.57829798,2.37898453,0.01268047,0.08008797
-2.70435218,2.89675335,0.94344928,0.00362707,1.61501231,2.42134811,0.01242505,0.08303880
-2.69834917,2.93759691,0.94605379,0.00359459,1.65071215,2.46070403,0.01213497,0.08626018
-2.69234617,2.97576439,0.94842469,0.00356189,1.68590601,2.49715242,0.01181948,0.08983991
-2.68634317,3.01172302,0.95080446,0.00352954,1.72124375,2.53093403,0.01148850,0.09387697
-2.68034017,3.04611512,0.95346685,0.00349819,1.75751605,2.56244184,0.01115248,0.09848045
-2.67433717,3.07976134,0.95671806,0.00346854,1.79564715,2.59222544,0.01082223,0.10376802
-2.66833417,3.11365410,0.96089574,0.00344138,1.83668017,2.62098740,0.01050873,0.10986369
-2.66233117,3.14894049,0.96636498,0.00341758,1.88175471,2.64957100,0.01022298,0.11689490
-2.65632816,3.18689447,0.97351143,0.00339810,1.93207669,2.67893936,0.00997579,0.12498897
-2.65032516,3.22887884,0.98273107,0.00338398,1.98888087,2.71014637,0.00977767,0.13426895
-2.64432216,3.27629800,0.99441722,0.00337627,2.05338696,2.74430054,0.00963856,0.14484887
-2.63831916,3.33054336,1.00894473,0.00337604,2.12675077,2.78252289,0.00956775,0.15682869
-2.63231616,3.39293349,1.02665240,0.00338432,2.21001189,2.82590106,0.00957362,0.17028889
-2.62631316,3.46465181,1.04782412,0.00340206,2.30404032,2.87544140,0.00966347,0.18528515
-2.62031016,3.54668482,1.07266986,0.00343008,2.40948414,2.93202147,0.00984337,0.20184313
-2.61430715,3.63976390,1.10130757,0.00346903,2.52672096,2.99634533,0.01011796,0.21995377
-2.60830415,3.74431389,1.13374709,0.00351933,2.65581546,3.06890377,0.01049027,0.23956927
-2.60230115,3.86041127,1.16987720,0.00358118,2.79648576,3.14994164,0.01096159,0.26060011
