energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.22061031,5.91766353,0.00387912,0.10904454,0.27451197,0.68665071,0.63526359,4.31328970,0.01256050,0.97664596
-3.21460730,5.75605302,0.00366956,0.10762487,0.25769475,0.66558332,0.61995308,4.21461546,0.01269337,0.92942289
-3.20860430,5.59822253,0.00347767,0.10603916,0.24304541,0.64478544,0.60569350,4.11582835,0.01281893,0.88581629
-3.20260130,5.44608805,0.00330612,0.10430582,0.23060495,0.62450553,0.59246648,4.01839507,0.01294210,0.84610069
-3.19659830,5.30162877,0.00315705,0.10245248,0.22040191,0.60500626,0.58028064,3.92383465,0.01306959,0.81053416
-3.19059530,5.16688136,0.00303201,0.10051579,0.21245488,0.58656273,0.56917376,3.83371054,0.01320986,0.77936159
-3.18459230,5.04392680,0.00293207,0.09854083,0.20677412,0.56945960,0.55921263,3.74961889,0.01337311,0.75281600
-3.17858929,4.93486901,0.00285774,0.09658024,0.20336212,0.55398690,0.55049103,3.67317252,0.01357111,0.73111781
-3.17258629,4.84180487,0.00280913,0.09469295,0.20221317,0.54043458,0.54312568,3.60598022,0.01381706,0.71447174
-3.16658329,4.76678620,0.00278591,0.09294275,0.20331198,0.52908593,0.53725064,3.54962160,0.01412532,0.70306180
-3.16058029,4.71177475,0.00278743,0.09139664,0.20663157,0.52020996,0.53301050,3.50561791,0.01451112,0.69704440
-3.15457729,4.67859189,0.00281279,0.09012316,0.21213064,0.51405317,0.53055269,3.47539981,0.01499024,0.69654013
-3.14857429,4.66886524,0.00286089,0.08919066,0.21975058,0.51083086,0.53001948,3.46027329,0.01557854,0.70162478
-3.14257129,4.68397468,0.00293049,0.08866576,0.22941254,0.51071850,0.53154009,3.46138518,0.01629160,0.71232023
-3.13656828,4.72500084,0.00302032,0.08861188,0.24101479,0.51384358,0.53522337,3.47968993,0.01714420,0.72858590
-3.13056528,4.79267848,0.00312905,0.08908812,0.25443065,0.52027835,0.54115145,3.51591919,0.01814984,0.75031142
-3.12456228,4.88735789,0.00325544,0.09014829,0.26950720,0.53003395,0.54937472,3.57055583,0.01932029,0.77731123
-3.11855928,5.00897622,0.00339825,0.09184028,0.28606511,0.54305618,0.55990834,3.64381382,0.02066506,0.80932159
-3.11255628,5.15704078,0.00355637,0.09420574,0.30389954,0.55922348,0.57273047,3.73562486,0.02219100,0.84600049
-3.10655328,5.33062550,0.00372874,0.09727990,0.32278232,0.57834709,0.58778224,3.84563266,0.02390186,0.88693057
-3.10055028,5.52838082,0.00391442,0.10109168,0.34246536,0.60017364,0.60496930,3.97319503,0.02579797,0.93162518
-3.09454727,5.74855681,0.00411250,0.10566381,0.36268515,0.62439023,0.62416486,4.11739372,0.02787596,0.97953743
-3.08854427,5.98903844,0.00432216,0.11101305,0.38316822,0.65063165,0.64521393,4.27705138,0.03012862,1.03007176
-3.08254127,6.24739110,0.00454261,0.11715026,0.40363729,0.67848972,0.66793828,4.45075464,0.03254480,1.08259758
-3.07653827,6.52091400,0.00477303,0.12408042,0.42381786,0.70752417,0.69214190,4.63688216,0.03510945,1.13646425
-3.07053527,6.80669875,0.00501262,0.13180228,0.44344481,0.73727470,0.71761635,4.83363584,0.03780381,1.19101652
-3.06453227,7.10168989,0.00526048,0.14030785,0.46226880,0.76727359,0.74414574,5.03907390,0.04060565,1.24560978
-3.05852926,7.40274440,0.00551566,0.14958149,0.48006199,0.79705833,0.77151092,5.25114381,0.04348971,1.29962399
-3.05252626,7.70668725,0.00577711,0.15959868,0.49662290,0.82618364,0.79949249,5.46771383,0.04642809,1.35247578
-3.04652326,8.01036047,0.00604363,0.17032462,0.51178006,0.85423228,0.82787257,5.68660165,0.04939092,1.40362801
-3.04052026,8.31066400,0.00631391,0.18171246,0.52539436,0.88082431,0.85643520,5.90559930,0.05234695,1.45259625
-3.03451726,8.60458694,0.00658647,0.19370161,0.53735993,0.90562414,0.88496536,6.12249369,0.05526424,1.49895206
-3.02851426,8.88922913,0.00685968,0.20621597,0.54760366,0.92834548,0.91324682,6.33508287,0.05811086,1.54232310
-3.02251126,9.16181352,0.00713176,0.21916244,0.55608330,0.94875370,0.94105912,6.54118827,0.06085564,1.58239025
-3.01650825,9.41969077,0.00740079,0.23242981,0.56278454,0.96666595,0.96817408,6.73866385,0.06346885,1.61888229
-3.01050525,9.66033818,0.00766468,0.24588818,0.56771709,0.98194902,0.99435221,6.92540344,0.06592284,1.65156887
-3.00450225,9.88135582,0.00792125,0.25938912,0.57091029,0.99451539,1.01933975,7.09934786,0.06819266,1.68025248
-2.99849925,10.08046261,0.00816823,0.27276670,0.57240846,1.00431789,1.04286655,7.25849335,0.07025664,1.70476052
-2.99249625,10.25549579,0.00840327,0.28583938,0.57226645,1.01134342,1.06464556,7.40090317,0.07209682,1.72493820
-2.98649325,10.40441637,0.00862405,0.29841299,0.57054560,1.01560637,1.08437413,7.52472377,0.07369937,1.74064324
-2.98049025,10.52532315,0.00882827,0.31028458,0.56731054,1.01714223,1.10173745,7.62820673,0.07505495,1.75174304
-2.97448724,10.61647690,0.00901377,0.32124723,0.56262694,1.01600196,1.11641430,7.70973708,0.07615894,1.75811478
-2.96848424,10.67633532,0.00917859,0.33109548,0.55656042,1.01224742,1.12808499,7.76786816,0.07701167,1.75964874
-2.96248124,10.70359859,0.00932106,0.33963149,0.54917661,1.00594836,1.13644138,7.80136232,0.07761856,1.75625474
-2.95647824,10.69726388,0.00943994,0.34667130,0.54054238,0.99718096,1.14119846,7.80923629,0.07799016,1.74787148
-2.95047524,10.65668628,0.00953448,0.35205118,0.53072802,0.98602802,1.14210712,7.79080909,0.07814226,1.73447807
-2.94447224,10.58164278,0.00960455,0.35563375,0.51981017,0.97258075,1.13896730,7.74575022,0.07809573,1.71610695
-2.93846923,10.47239495,0.00965077,0.35731337,0.50787523,0.95694173,1.13164088,7.67412497,0.07787649,1.69285731
-2.93246623,10.32974579,0.00967458,0.35702075,0.49502295,0.93922885,1.12006355,7.57643400,0.07751526,1.66490779
-2.92646323,10.15508599,0.00967837,0.35472637,0.48136973,0.91957966,1.10425483,7.45364383,0.07704724,1.63252736
-2.92046023,9.95042518,0.00966550,0.35044264,0.46705145,0.89815571,1.08432564,7.30720555,0.07651168,1.59608346
-2.91445723,9.71840425,0.00964037,0.34422451,0.45222544,0.87514633,1.06048279,7.13905927,0.07595131,1.55604631
-2.90845423,9.46228590,0.00960845,0.33616865,0.43707136,0.85077144,1.03303006,6.95162246,0.07541160,1.51298885
-2.90245123,9.18592149,0.00957618,0.32641111,0.42179084,0.82528299,1.00236557,6.74776139,0.07493986,1.46758178
-2.89644822,8.89369393,0.00955095,0.31512358,0.40660574,0.79896468,0.96897538,6.53074555,0.07458422,1.42058365
-2.89044522,8.59043738,0.00954098,0.30250845,0.39175515,0.77212997,0.93342357,6.30418586,0.07439241,1.37282606
-2.88444222,8.28133618,0.00955512,0.28879286,0.37749101,0.74511818,0.89633911,6.07195878,0.07441045,1.32519456
-2.87843922,7.97180657,0.00960267,0.27422204,0.36407274,0.71828888,0.85839995,5.83811863,0.07468118,1.27860593
-2.87243622,7.66736568,0.00969310,0.25905228,0.35176094,0.69201481,0.82031513,5.60680172,0.07524282,1.23398282
-2.86643322,7.37349336,0.00983577,0.24354368,0.34081052,0.66667363,0.78280545,5.38212597,0.07612746,1.19222681
-2.86043022,7.09549233,0.01003963,0.22795322,0.33146358,0.64263900,0.74658370,5.16809003,0.07735965,1.15419126
-2.85442721,6.83835277,0.01031286,0.21252827,0.32394227,0.62027138,0.71233500,4.96847596,0.07895508,1.12065501
-2.84842421,6.60662659,0.01066254,0.19750073,0.31844208,0.59990903,0.68069816,4.78675920,0.08091947,1.09229824
-2.84242121,6.40431659,0.01109434,0.18308220,0.31512569,0.58185979,0.65224871,4.62602921,0.08324775,1.06968146
-2.83641821,6.23478440,0.01161216,0.16946004,0.31411781,0.56639385,0.62748406,4.48892334,0.08592351,1.05322860
-2.83041521,6.10068018,0.01221788,0.15679464,0.31550103,0.55373806,0.60681139,4.37757582,0.08891884,1.04321484
-2.82441221,6.00389599,0.01291113,0.14521769,0.31931294,0.54407177,0.59053850,4.29358305,0.09219457,1.03975965
-2.81840920,5.94554332,0.01368914,0.13483154,0.32554458,0.53752453,0.57886783,4.23798530,0.09570093,1.04282515
-2.81240620,5.92595422,0.01454660,0.12570956,0.33414023,0.53417554,0.57189364,4.21126423,0.09937858,1.05221985
-2.80640320,5.94470438,0.01547569,0.11789729,0.34499854,0.53405474,0.56960248,4.21335511,0.10316011,1.06760738
-2.80040020,6.00065572,0.01646611,0.11141426,0.35797486,0.53714541,0.57187651,4.24367187,0.10697179,1.08851976
-2.79439720,6.09201535,0.01750527,0.10625638,0.37288483,0.54338798,0.57849967,4.30114293,0.11073566,1.11437454
-2.78839420,6.21640749,0.01857853,0.10239868,0.38950886,0.55268470,0.58916627,4.38425548,0.11437181,1.14449505
-2.78239120,6.37095479,0.01966951,0.09979819,0.40759753,0.56490491,0.60349164,4.49110602,0.11780073,1.17813284
-2.77638819,6.55236561,0.02076051,0.09839702,0.42687764,0.57989049,0.62102458,4.61945496,0.12094578,1.21449151
-2.77038519,6.75702404,0.02183295,0.09812523,0.44705879,0.59746123,0.64126102,4.76678364,0.12373546,1.25275094
-2.76438219,6.98108028,0.02286793,0.09890373,0.46784021,0.61741986,0.66365872,4.93035217,0.12610556,1.29209115
-2.75837919,7.22053888,0.02384668,0.10064689,0.48891781,0.63955651,0.68765248,5.10725725,0.12800114,1.33171501
-2.75237619,7.47134369,0.02475117,0.10326492,0.50999118,0.66365254,0.71266945,5.29448921,0.12937800,1.37086909
-2.74637319,7.72945817,0.02556462,0.10666608,0.53077032,0.68948359,0.73814436,5.48898792,0.13020397,1.40886224
-2.74037019,7.99094063,0.02627201,0.11075855,0.55098214,0.71682202,0.76353415,5.68769768,0.13045966,1.44508125
-2.73436718,8.25201403,0.02686048,0.11545217,0.57037634,0.74543865,0.78833164,5.88762078,0.13013883,1.47900353
-2.72836418,8.50913024,0.02731976,0.12065984,0.58873075,0.77510409,0.81207816,6.08586993,0.12924833,1.51020646
-2.72236118,8.75902858,0.02764245,0.12629882,0.60585579,0.80558973,0.83437454,6.27971922,0.12780769,1.53837348
-2.71635818,8.99878845,0.02782420,0.13229179,0.62159814,0.83666859,0.85489039,6.46665324,0.12584825,1.56329681
-2.71035518,9.22587556,0.02786383,0.13856766,0.63584332,0.86811620,0.87337140,6.64441360,0.12341215,1.58487712
-2.70435218,9.43818119,0.02776331,0.14506228,0.64851731,0.89971167,0.88964434,6.81104173,0.12055086,1.60312017
-2.69834917,9.63405339,0.02752766,0.15171885,0.65958698,0.93123900,0.90361979,6.96491670,0.11732377,1.61813084
-2.69234617,9.81231918,0.02716474,0.15848811,0.66905938,0.96248880,0.91529232,7.10478648,0.11379646,1.63010470
-2.68634317,9.97229649,0.02668498,0.16532825,0.67697995,0.99326024,0.92473821,7.22979100,0.11003902,1.63931759
-2.68034017,10.11379473,0.02610100,0.17220462,0.68342958,1.02336347,0.93211071,7.33947556,0.10612434,1.64611354
-2.67433717,10.23710308,0.02542716,0.17908902,0.68852075,1.05262209,0.93763300,7.43379317,0.10212648,1.65089133
-2.66833417,10.34296599,0.02467916,0.18595888,0.69239273,1.08087582,0.94158895,7.51309508,0.09811903,1.65409020
-2.66233117,10.43254584,0.02387352,0.19279602,0.69520612,1.10798305,0.94431213,7.57810902,0.09417368,1.65617494
-2.65632816,10.50737332,0.02302708,0.19958532,0.69713685,1.13382320,0.94617330,7.62990545,0.09035886,1.65762092
-2.65032516,10.56928683,0.02215651,0.20631320,0.69836985,1.15829858,0.94756681,7.66985285,0.08673852,1.65889921
-2.64432216,10.62036268,0.02127792,0.21296599,0.69909264,1.18133585,0.94889650,7.69956346,0.08337106,1.66046235
-2.63831916,10.66283874,0.02040638,0.21952840,0.69948909,1.20288658,0.95056147,7.72083192,0.08030843,1.66273094
-2.63231616,10.69903426,0.01955560,0.22598204,0.69973348,1.22292725,0.95294221,7.73556925,0.07759528,1.66608150
-2.62631316,10.73126938,0.01873765,0.23230418,0.69998517,1.24145832,0.95638774,7.74573523,0.07526839,1.67083574
-2.62031016,10.76178737,0.01796268,0.23846688,0.70038398,1.25850248,0.96120400,7.75327217,0.07335611,1.67725167
-2.61430715,10.79268306,0.01723884,0.24443638,0.70104650,1.27410220,0.96764404,7.76004304,0.07187802,1.68551658
-2.60830415,10.82584016,0.01657214,0.25017306,0.70206333,1.28831663,0.97590015,7.76777643,0.07084471,1.69574225
-2.60230115,10.86287987,0.01596647,0.25563179,0.70349745,1.30121795,0.98609837,7.77802059,0.07025774,1.70796239
-2.59629815,10.90512251,0.01542364,0.26076273,0.70538361,1.31288745,0.99829519,7.79210786,0.07010975,1.72213242
-2.59029515,10.95356291,0.01494348,0.26551260,0.70772881,1.32341143,1.01247675,7.81113030,0.07038476,1.73813169
-2.58429215,11.00885988,0.01452403,0.26982624,0.71051377,1.33287722,1.02856022,7.83592656,0.07105861,1.75576797
-2.57828914,11.07133891,0.01416171,0.27364844,0.71369527,1.34136945,1.04639734,7.86707922,0.07209968,1.77478421
-2.57228614,11.14100684,0.01385158,0.27692591,0.71720926,1.34896677,1.06577973,7.90492152,0.07346969,1.79486728
-2.56628314,11.21757672,0.01358758,0.27960928,0.72097465,1.35573920,1.08644581,7.94955163,0.07512478,1.81565858
-2.56028014,11.30050047,0.01336279,0.28165492,0.72489749,1.36174624,1.10808889,8.00085266,0.07701665,1.83676606
-2.55427714,11.38900712,0.01316974,0.28302661,0.72887543,1.36703566,1.13036615,8.05851647,0.07909395,1.85777734
-2.54827414,11.48214412,0.01300064,0.28369683,0.73280237,1.37164323,1.15290811,8.12206916,0.08130367,1.87827352
-2.54227114,11.57881969,0.01284763,0.28364773,0.73657292,1.37559319,1.17532836,8.19089700,0.08359264,1.89784312
-2.53626813,11.67784437,0.01270306,0.28287155,0.74008680,1.37889938,1.19723323,8.26427126,0.08590905,1.91609575
-2.53026513,11.77797023,0.01255969,0.28137070,0.74325272,1.38156704,1.21823114,8.34137150,0.08820384,1.93267494
-2.52426213,11.87792711,0.01241084,0.27915740,0.74599193,1.38359501,1.23794158,8.42130682,0.09043213,1.94726968
-2.51825913,11.97645522,0.01225061,0.27625294,0.74824109,1.38497821,1.25600342,8.50313544,0.09255431,1.95962418
-2.51225613,12.07233422,0.01207397,0.27268668,0.74995448,1.38571021,1.27208267,8.58588293,0.09453709,1.96954563
-2.50625313,12.16440907,0.01187688,0.26849485,0.75110560,1.38578573,1.28587941,8.66856011,0.09635414,1.97690940
-2.50025013,12.25161320,0.01165634,0.26371923,0.75168793,1.38520294,1.29713410,8.75018122,0.09798658,1.98166175
-2.49424712,12.33298950,0.01141046,0.25840592,0.75171503,1.38396535,1.30563296,8.82978329,0.09942304,1.98381982
-2.48824412,12.40770987,0.01113845,0.25260408,0.75121995,1.38208327,1.31121272,8.90644716,0.10065953,1.98346900
-2.48224112,12.47509345,0.01084061,0.24636494,0.75025393,1.37957471,1.31376440,8.97932046,0.10169885,1.98075781
-2.47623812,12.53462381,0.01051831,0.23974091,0.74888454,1.37646585,1.31323625,9.04764237,0.10254991,1.97589058
-2.47023512,12.58596483,0.01017391,0.23278502,0.74719340,1.37279088,1.30963570,9.11076939,0.10322669,1.96911827
-2.46423212,12.62897473,0.00981070,0.22555043,0.74527330,1.36859147,1.30303027,9.16820136,0.10374705,1.96072792
-2.45822911,12.66371737,0.00943284,0.21809029,0.74322519,1.36391587,1.29354730,9.21960601,0.10413150,1.95103111
-2.45222611,12.69046991,0.00904520,0.21045763,0.74115483,1.35881769,1.28137246,9.26484061,0.10440181,1.94035206
-2.44622311,12.70972549,0.00865329,0.20270536,0.73916930,1.35335462,1.26674697,9.30396877,0.10457973,1.92901572
-2.44022011,12.72218991,0.00826314,0.19488631,0.73737357,1.34758704,1.24996334,9.33727083,0.10468579,1.91733643
-2.43421711,12.72877113,0.00788116,0.18705321,0.73586698,1.34157668,1.23135987,9.36524605,0.10473824,1.90560754
-2.42821411,12.73056097,0.00751403,0.17925860,0.73473995,1.33538547,1.21131370,9.38860568,0.10475222,1.89409224
-2.42221111,12.72880845,0.00716854,0.17155455,0.73407075,1.32907448,1.19023266,9.40825595,0.10473911,1.88301593
-2.41620810,12.72488495,0.00685150,0.16399232,0.73392267,1.32270312,1.16854597,9.42527097,0.10470625,1.87256019
-2.41020510,12.72024160,0.00656956,0.15662170,0.73434135,1.31632847,1.14669405,9.44085603,0.10465680,1.86285861
-2.40420210,12.71636015,0.00632911,0.14949039,0.73535259,1.31000486,1.12511769,9.45630229,0.10458996,1.85399417
-2.39819910,12.71469871,0.00613612,0.14264309,0.73696051,1.30378340,1.10424684,9.47293458,0.10450137,1.84599847
-2.39219610,12.71663449,0.00599605,0.13612062,0.73914621,1.29771167,1.08448937,9.49205453,0.10438370,1.83885227
-2.38619310,12.72340576,0.00591367,0.12995895,0.74186702,1.29183337,1.06622017,9.51488152,0.10422740,1.83248758
-2.38019010,12.73605567,0.00589298,0.12418833,0.74505628,1.28618778,1.04977089,9.54249419,0.10402151,1.82679078
-2.37418709,12.75538045,0.00593705,0.11883246,0.74862375,1.28080923,1.03542069,9.57577549,0.10375453,1.82160689
-2.36818409,12.78188469,0.00604797,0.11390786,0.75245682,1.27572626,1.02338836,9.61536387,0.10341521,1.81674454
-2.36218109,12.81574582,0.00622668,0.10942337,0.75642228,1.27096071,1.01382602,9.66161322,0.10299335,1.81198171
-2.35617809,12.85679006,0.00647297,0.10537992,0.76036893,1.26652667,1.00681470,9.71456370,0.10248038,1.80707199
-2.35017509,12.90448128,0.00678535,0.10177058,0.76413085,1.26242927,1.00236190,9.77392514,0.10186985,1.80175121
-2.34417209,12.95792386,0.00716107,0.09858080,0.76753137,1.25866356,1.00040143,9.83907399,0.10115774,1.79574453
-2.33816908,13.01588011,0.00759609,0.09578896,0.77038757,1.25521334,1.00079545,9.90906462,0.10034258,1.78877360
-2.33216608,13.07680210,0.00808512,0.09336705,0.77251539,1.25205036,1.00333868,9.98265448,0.09942541,1.78056406
-2.32616308,13.13887722,0.00862168,0.09128170,0.77373501,1.24913362,1.00776492,10.05834274,0.09840961,1.77085297
-2.32016008,13.20008624,0.00919826,0.08949522,0.77387651,1.24640916,1.01375552,10.13442095,0.09730055,1.75939632
-2.31415708,13.25827203,0.00980640,0.08796685,0.77278554,1.24381034,1.02094974,10.20903404,0.09610525,1.74597634
-2.30815408,13.31121673,0.01043699,0.08665402,0.77032888,1.24125859,1.02895666,10.28024933,0.09483185,1.73040863
-2.30215108,13.35672474,0.01108042,0.08551369,0.76639963,1.23866472,1.03736839,10.34613123,0.09348927,1.71254884
-2.29614807,13.39270858,0.01172692,0.08450359,0.76092188,1.23593083,1.04577414,10.40481864,0.09208670,1.69229880
-2.29014507,13.41727448,0.01236688,0.08358347,0.75385468,1.23295269,1.05377472,10.45460222,0.09063329,1.66961199
-2.28414207,13.42880452,0.01299111,0.08271625,0.74519521,1.22962260,1.06099702,10.49399850,0.08913788,1.64449800
-2.27813907,13.42603213,0.01359126,0.08186893,0.73498087,1.22583251,1.06710806,10.52181796,0.08760884,1.61702598
-2.27213607,13.40810769,0.01416008,0.08101351,0.72329035,1.22147747,1.07182790,10.53722420,0.08605403,1.58732683
-2.26613307,13.37465161,0.01469180,0.08012763,0.71024358,1.21645901,1.07494114,10.53978174,0.08448085,1.55559392
-2.26013007,13.32579221,0.01518233,0.07919507,0.69600046,1.21068848,1.07630639,10.52949011,0.08289642,1.52208239
-2.25412706,13.26218635,0.01562954,0.07820602,0.68075852,1.20409012,1.07586335,10.50680268,0.08130776,1.48710670
-2.24812406,13.18502132,0.01603338,0.07715723,0.66474946,1.19660372,1.07363714,10.47262866,0.07972208,1.45103653
-2.24212106,13.09599702,0.01639596,0.07605190,0.64823466,1.18818671,1.06973954,10.42831780,0.07814706,1.41429106
-2.23611806,12.99728838,0.01672157,0.07489944,0.63149981,1.17881564,1.06436709,10.37562756,0.07659104,1.37733152
-2.23011506,12.89148834,0.01701652,0.07371504,0.61484882,1.16848685,1.05779591,10.31667343,0.07506324,1.34065217
-2.22411206,12.78153289,0.01728900,0.07251906,0.59859706,1.15721649,1.05037331,10.25386360,0.07357382,1.30477000
-2.21810905,12.67061007,0.01754874,0.07133630,0.58306418,1.14503963,1.04250646,10.18981981,0.07213385,1.27021310
-2.21210605,12.56205576,0.01780668,0.07019516,0.56856663,1.13200877,1.03464840,10.12728693,0.07075514,1.23750823
-2.20610305,12.45923953,0.01807449,0.06912663,0.55541016,1.11819162,1.02728183,10.06903429,0.06944997,1.20716772
-2.20010005,12.36544442,0.01836407,0.06816327,0.54388224,1.10366836,1.02090130,10.01775202,0.06823066,1.17967607
-2.19409705,12.28374483,0.01868705,0.06733809,0.53424492,1.08852848,1.01599430,9.97594624,0.06710905,1.15547671
-2.18809405,12.21688691,0.01905420,0.06668336,0.52672795,1.07286731,1.01302210,9.94583689,0.06609589,1.13495925
-2.18209105,12.16717585,0.01947491,0.06622951,0.52152255,1.05678255,1.01240094,9.92926194,0.06520023,1.11844763
-2.17608804,12.13637434,0.01995669,0.06600394,0.51877585,1.04037068,1.01448430,9.92759177,0.06442873,1.10618949
-2.17008504,12.12561608,0.02050473,0.06602995,0.51858627,1.02372375,1.01954699,9.94165702,0.06378511,1.09834730
-2.16408204,12.13533790,0.02112150,0.06632571,0.52099977,1.00692629,1.02777167,9.97169277,0.06326955,1.09499135
-2.15807904,12.16523321,0.02180656,0.06690337,0.52600726,0.99005287,1.03923830,10.01730156,0.06287839,1.09609503
-2.15207604,12.21422897,0.02255636,0.06776832,0.53354316,0.97316598,1.05391700,10.07743685,0.06260378,1.10153259
-2.14607304,12.28048759,0.02336423,0.06891853,0.54348518,0.95631471,1.07166462,10.15040808,0.06243374,1.11107941
-2.14007004,12.36143412,0.02422052,0.07034420,0.55565543,0.93953387,1.09222520,10.23390742,0.06235220,1.12441499
-2.13406703,12.45380845,0.02511279,0.07202758,0.56982283,0.92284387,1.11523432,10.32505807,0.06233944,1.14112861
-2.12806403,12.55374126,0.02602622,0.07394299,0.58570683,0.90625119,1.14022732,10.42048257,0.06237256,1.16072746
-2.12206103,12.65685179,0.02694404,0.07605713,0.60298239,0.88974945,1.16665105,10.51638951,0.06242622,1.18264722
-2.11605803,12.75836444,0.02784812,0.07832966,0.62128628,0.87332104,1.19387875,10.60867589,0.06247354,1.20626476
-2.11005503,12.85324099,0.02871955,0.08071398,0.64022437,0.85693918,1.22122772,10.69304224,0.06248701,1.23091261
-2.10405203,12.93632405,0.02953933,0.08315829,0.65938003,0.84057043,1.24797896,10.76511665,0.06243957,1.25589489
-2.09804902,13.00248754,0.03028905,0.08560682,0.67832331,0.82417748,1.27339833,10.82058394,0.06230561,1.28050425
-2.09204602,13.04678906,0.03095152,0.08800130,0.69662073,0.80772208,1.29675830,10.85531561,0.06206198,1.30403930
-2.08604302,13.06461920,0.03151138,0.09028254,0.71384548,0.79116816,1.31735969,10.86549628,0.06168887,1.32582198
-2.08004002,13.05184266,0.03195568,0.09239206,0.72958768,0.77448475,1.33455250,10.84774219,0.06117058,1.34521451
-2.07403702,13.00492623,0.03227426,0.09427381,0.74346443,0.75764887,1.34775530,10.79920762,0.06049613,1.36163517
-2.06803402,12.92104898,0.03246011,0.09587580,0.75512941,0.74064807,1.35647222,10.71767542,0.05965957,1.37457253
-2.06203102,12.79819069,0.03250956,0.09715170,0.76428152,0.72348253,1.36030723,10.60162815,0.05866020,1.38359760
-2.05602801,12.63519502,0.03242235,0.09806217,0.77067246,0.70616674,1.35897510,10.45029728,0.05750248,1.38837350
-2.05002501,12.43180506,0.03220157,0.09857607,0.77411280,0.68873051,1.35230858,10.26368843,0.05619572,1.38866230
-2.04402201,12.18866980,0.03185344,0.09867133,0.77447643,0.67121937,1.34026189,10.04258167,0.05475362,1.38432872
-2.03801901,11.90732131,0.03138703,0.09833554,0.77170303,0.65369435,1.32291015,9.78850675,0.05319361,1.37534070
-2.03201601,11.59012347,0.03081382,0.09756619,0.76579866,0.63623106,1.30044509,9.50369442,0.05153600,1.36176671
-2.02601301,11.24019457,0.03014728,0.09637057,0.75683427,0.61891819,1.27316714,9.19100565,0.04980315,1.34377003
-2.02001001,10.86130696,0.02940230,0.09476535,0.74494226,0.60185558,1.24147456,8.85384176,0.04801855,1.32160019
-2.01400700,10.45776814,0.02859463,0.09277582,0.73031123,0.58515190,1.20584975,8.49603931,0.04620581,1.29558214
-2.00800400,10.03428847,0.02774040,0.09043488,0.71317922,0.56892214,1.16684385,8.12175397,0.04438790,1.26610351
-2.00200100,9.59584116,0.02685558,0.08778181,0.69382566,0.55328517,1.12505987,7.73533847,0.04258631,1.23360071
-1.99599800,9.14752075,0.02595550,0.08486088,0.67256246,0.53836142,1.08113544,7.34121946,0.04082042,1.19854450
-1.98999500,8.69440574,0.02505453,0.08171989,0.64972473,0.52427100,1.03572560,6.94377855,0.03910703,1.16142578
-1.98399200,8.24143136,0.02416573,0.07840867,0.62566148,0.51113239,0.98948647,6.54724198,0.03746006,1.12274231
-1.97798899,7.79327721,0.02330072,0.07497761,0.60072677,0.49906173,0.94306032,6.15558316,0.03589041,1.08298692
-1.97198599,7.35427390,0.02246950,0.07147637,0.57527171,0.48817299,0.89706245,5.77244150,0.03440605,1.04263787
-1.96598299,6.92833159,0.02168049,0.06795268,0.54963766,0.47857877,0.85207024,5.40105975,0.03301225,1.00215169
-1.95997999,6.51889206,0.02094058,0.06445139,0.52415088,0.47039198,0.80861457,5.04424145,0.03171194,0.96195875
-1.95397699,6.12890452,0.02025528,0.06101368,0.49911877,0.46372796,0.76717365,4.70432852,0.03050622,0.92246171
-1.94797399,5.76082423,0.01962887,0.05767658,0.47482772,0.45870721,0.72816906,4.38319845,0.02939494,0.88403658
-1.94197099,5.41663161,0.01906466,0.05447262,0.45154263,0.45545812,0.69196397,4.08227917,0.02837730,0.84703635
-1.93596798,5.09786860,0.01856516,0.05142982,0.42950774,0.45411983,0.65886301,3.80257907,0.02745250,0.81179641
-1.92996498,4.80568816,0.01813233,0.04857173,0.40894870,0.45484452,0.62911364,3.54472900,0.02662031,0.77864145
-1.92396198,4.54091248,0.01776777,0.04591768,0.39007541,0.45779917,0.60290843,3.30903260,0.02588157,0.74789303
-1.91795898,4.30409488,0.01747284,0.04348315,0.37308528,0.46316631,0.58038800,3.09552121,0.02523866,0.71987702
-1.91195598,4.09558105,0.01724874,0.04128018,0.35816652,0.47114359,0.56164420,2.90400959,0.02469574,0.69493030
-1.90595298,3.91556497,0.01709661,0.03931781,0.34550099,0.48194199,0.54672322,2.73414906,0.02425893,0.67340587
-1.89994997,3.76413618,0.01701746,0.03760250,0.33526627,0.49578249,0.53562841,2.58547521,0.02393630,0.65567576
-1.89394697,3.64131526,0.01701214,0.03613854,0.32763659,0.51289128,0.52832277,2.45744755,0.02373773,0.64213128
-1.88794397,3.54707575,0.01708119,0.03492836,0.32278239,0.53349342,0.52473091,2.34947981,0.02367461,0.63318011
-1.88194097,3.48135158,0.01722477,0.03397278,0.32086832,0.55780514,0.52474057,2.26095989,0.02375940,0.62924012
-1.87593797,3.44403000,0.01744243,0.03327117,0.32204963,0.58602505,0.52820388,2.19125922,0.02400510,0.63072989
-1.86993497,3.43493124,0.01773301,0.03282150,0.32646703,0.61832435,0.53493840,2.13973247,0.02442459,0.63805601
-1.86393197,3.45377659,0.01809447,0.03262037,0.33424019,0.65483664,0.54472810,2.10570850,0.02502992,0.65159771
-1.85792896,3.50014765,0.01852376,0.03266290,0.34546012,0.69564738,0.55732461,2.08847450,0.02583158,0.67168910
