energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-2.97448724,5.30653491,0.04014410,0.89955346,0.30479672,2.41002442,1.41804882,3.14658521,0.00000000
-2.96848424,5.46616073,0.04039919,0.95689126,0.31904834,2.50694373,1.49224551,3.19584896,0.00000000
-2.96248124,5.63181658,0.04074523,1.01664776,0.33376176,2.60775433,1.56931214,3.24604239,0.00000000
-2.95647824,5.80161778,0.04118824,1.07817458,0.34884495,2.71118760,1.64842052,3.29650747,0.00000000
-2.95047524,5.97345298,0.04173116,1.14075867,0.36418947,2.81585953,1.72865601,3.34649930,0.00000000
-2.94447224,6.14502777,0.04237372,1.20363820,0.37967025,2.92030345,1.80903742,3.39520148,0.00000000
-2.93846923,6.31391977,0.04311241,1.26602167,0.39514619,3.02300924,1.88854086,3.44174623,0.00000000
-2.93246623,6.47764326,0.04394063,1.32710953,0.41046165,3.12246771,1.96612703,3.48523868,0.00000000
-2.92646323,6.63372106,0.04484896,1.38611749,0.42544874,3.21721839,2.04077071,3.52478420,0.00000000
-2.92046023,6.77976071,0.04582558,1.44230069,0.43993044,3.30589861,2.11149144,3.55951776,0.00000000
-2.91445723,6.91353151,0.04685674,1.49497755,0.45372450,3.38729150,2.17738402,3.58863387,0.00000000
-2.90845423,7.03303914,0.04792734,1.54355224,0.46664784,3.46037077,2.23764747,3.61141577,0.00000000
-2.90245123,7.13659412,0.04902157,1.58753461,0.47852149,3.52433957,2.29161108,3.62726257,0.00000000
-2.89644822,7.22287089,0.05012354,1.62655664,0.48917573,3.57866168,2.33875624,3.63571289,0.00000000
-2.89044522,7.29095451,0.05121788,1.66038435,0.49845524,3.62308282,2.37873303,3.63646399,0.00000000
-2.88444222,7.34037252,0.05229043,1.68892459,0.50622409,3.65764096,2.41137044,3.62938546,0.00000000
-2.87843922,7.37111026,0.05332869,1.71222612,0.51237027,3.68266463,2.43667988,3.61452677,0.00000000
-2.87243622,7.38360870,0.05432233,1.73047491,0.51680966,3.69875909,2.45485144,3.59211828,0.00000000
-2.86643322,7.37874464,0.05526356,1.74398360,0.51948909,3.70678048,2.46624320,3.56256583,0.00000000
-2.86043022,7.35779418,0.05614732,1.75317567,0.52038848,3.70779929,2.47136372,3.52643896,0.00000000
-2.85442721,7.32238098,0.05697148,1.75856486,0.51952195,3.70305443,2.47084878,3.48445350,0.00000000
-2.84842421,7.27441161,0.05773682,1.76073093,0.51693773,3.69390005,2.46543314,3.43744912,0.00000000
-2.84242121,7.21600108,0.05844686,1.76029268,0.51271700,3.68174761,2.45591883,3.38636304,0.00000000
-2.83641821,7.14939184,0.05910772,1.75787974,0.50697161,3.66800576,2.44314130,3.33220090,0.00000000
-2.83041521,7.07686979,0.05972770,1.75410428,0.49984079,3.65402098,2.42793505,3.27600604,0.00000000
-2.82441221,7.00068114,0.06031691,1.74953404,0.49148705,3.64102150,2.41110025,3.21882838,0.00000000
-2.81840920,6.92295346,0.06088672,1.74466798,0.48209131,3.63006722,2.39337188,3.16169405,0.00000000
-2.81240620,6.84562422,0.06144924,1.73991553,0.47184760,3.62200770,2.37539267,3.10557691,0.00000000
-2.80640320,6.77037940,0.06201672,1.73558046,0.46095734,3.61744994,2.35769089,3.05137279,0.00000000
-2.80040020,6.69860434,0.06260093,1.73184992,0.44962361,3.61673725,2.34066391,2.99987711,0.00000000
-2.79439720,6.63134826,0.06321255,1.72878910,0.43804547,3.61993970,2.32456787,2.95176663,0.00000000
-2.78839420,6.56930313,0.06386062,1.72634148,0.42641256,3.62685635,2.30951384,2.90758548,0.00000000
-2.78239120,6.51279694,0.06455197,1.72433457,0.41490014,3.63702858,2.29547017,2.86773573,0.00000000
-2.77638819,6.46180093,0.06529074,1.72249069,0.40366474,3.64976360,2.28227073,2.83247241,0.00000000
-2.77038519,6.41594942,0.06607797,1.72044195,0.39284052,3.66416662,2.26962833,2.80190299,0.00000000
-2.76438219,6.37457089,0.06691131,1.71774883,0.38253646,3.67918001,2.25715249,2.77599087,0.00000000
-2.75837919,6.33672845,0.06778475,1.71392117,0.37283435,3.69362729,2.24437059,2.75456270,0.00000000
-2.75237619,6.30126742,0.06868855,1.70844068,0.36378779,3.70626009,2.23075132,2.73731906,0.00000000
-2.74637319,6.26686818,0.06960929,1.70078384,0.35542200,3.71580587,2.21572936,2.72384805,0.00000000
-2.74037019,6.23210194,0.07052995,1.69044437,0.34773466,3.72101449,2.19873029,2.71364144,0.00000000
-2.73436718,6.19548754,0.07143026,1.67695411,0.34069749,3.72070197,2.17919464,2.70611279,0.00000000
-2.72836418,6.15554734,0.07228713,1.65990183,0.33425873,3.71378985,2.15660047,2.70061722,0.00000000
-2.72236118,6.11086062,0.07307515,1.63894915,0.32834622,3.69933914,2.13048355,2.69647217,0.00000000
-2.71635818,6.06011297,0.07376733,1.61384316,0.32287118,3.67657785,2.10045460,2.69297884,0.00000000
-2.71035518,6.00214059,0.07433582,1.58442556,0.31773242,3.64492168,2.06621340,2.68944368,0.00000000
-2.70435218,5.93596831,0.07475283,1.55063801,0.31282079,3.60398777,2.02755920,2.68519945,0.00000000
-2.69834917,5.86084076,0.07499149,1.51252394,0.30802388,3.55360131,1.98439756,2.67962524,0.00000000
-2.69234617,5.77624598,0.07502681,1.47022676,0.30323063,3.49379567,1.93674347,2.67216499,0.00000000
-2.68634317,5.68193114,0.07483659,1.42398497,0.29833579,3.42480630,1.88472096,2.66234395,0.00000000
-2.68034017,5.57791022,0.07440226,1.37412436,0.29324397,3.34705926,1.82855935,2.64978239,0.00000000
-2.67433717,5.46446347,0.07370970,1.32104786,0.28787319,3.26115497,1.76858645,2.63420640,0.00000000
-2.66833417,5.34212916,0.07274980,1.26522352,0.28215779,3.16784829,1.70521913,2.61545513,0.00000000
-2.66233117,5.21168773,0.07151902,1.20717106,0.27605056,3.06802553,1.63895153,2.59348434,0.00000000
-2.65632816,5.07413911,0.07001964,1.14744760,0.26952403,2.96267952,1.57034154,2.56836608,0.00000000
-2.65032516,4.93067405,0.06825986,1.08663310,0.26257094,2.85288346,1.49999585,2.54028455,0.00000000
-2.64432216,4.78264031,0.06625372,1.02531582,0.25520383,2.73976438,1.42855428,2.50952825,0.00000000
-2.63831916,4.63150515,0.06402076,0.96407855,0.24745378,2.62447716,1.35667368,2.47647886,0.00000000
-2.63231616,4.47881522,0.06158553,0.90348565,0.23936851,2.50817949,1.28501213,2.44159721,0.00000000
-2.62631316,4.32615537,0.05897690,0.84407163,0.23100984,2.39200866,1.21421365,2.40540707,0.00000000
-2.62031016,4.17510774,0.05622728,0.78633113,0.22245066,2.27706057,1.14489419,2.36847738,0.00000000
-2.61430715,4.02721266,0.05337170,0.73071085,0.21377168,2.16437131,1.07762893,2.33140369,0.00000000
-2.60830415,3.88393242,0.05044683,0.67760329,0.20505800,2.05490169,1.01294153,2.29478957,0.00000000
-2.60230115,3.74661930,0.04748998,0.62734250,0.19639569,1.94952488,0.95129530,2.25922873,0.00000000
-2.59629815,3.61648841,0.04453814,0.58020178,0.18786869,1.84901710,0.89308664,2.22528837,0.00000000
-2.59029515,3.49459628,0.04162708,0.53639307,0.17955584,1.75405137,0.83864072,2.19349443,0.00000000
-2.58429215,3.38182522,0.03879046,0.49606815,0.17152851,1.66519415,0.78820932,2.16431899,0.00000000
-2.57828914,3.27887359,0.03605921,0.45932115,0.16384868,1.58290449,0.74197085,2.13817006,0.00000000
-2.57228614,3.18625162,0.03346088,0.42619229,0.15656751,1.50753544,0.70003211,2.11538377,0.00000000
-2.56628314,3.10428225,0.03101921,0.39667250,0.14972451,1.43933713,0.66243184,2.09621897,0.00000000
-2.56028014,3.03310616,0.02875386,0.37070864,0.14334729,1.37846121,0.62914541,2.08085382,0.00000000
-2.55427714,2.97269014,0.02668025,0.34820902,0.13745169,1.32496620,0.60009054,2.06938417,0.00000000
-2.54827414,2.92283780,0.02480951,0.32904903,0.13204243,1.27882310,0.57513368,2.06182339,0.00000000
-2.54227114,2.88320168,0.02314859,0.31307649,0.12711401,1.23992117,0.55409658,2.05810310,0.00000000
-2.53626813,2.85329592,0.02170041,0.30011672,0.12265189,1.20807338,0.53676291,2.05807466,0.00000000
-2.53026513,2.83250881,0.02046413,0.28997707,0.11863385,1.18302147,0.52288462,2.06151101,0.00000000
-2.52426213,2.82011473,0.01943545,0.28245085,0.11503136,1.16444044,0.51218788,2.06810880,0.00000000
-2.51825913,2.81528530,0.01860692,0.27732071,0.11181100,1.15194260,0.50437849,2.07749073,0.00000000
-2.51225613,2.81709980,0.01796835,0.27436144,0.10893578,1.14508130,0.49914672,2.08920826,0.00000000
-2.50625313,2.82455513,0.01750713,0.27334222,0.10636636,1.14335468,0.49617158,2.10274499,0.00000000
-2.50025013,2.83657578,0.01720862,0.27402858,0.10406213,1.14620962,0.49512475,2.11752087,0.00000000
-2.49424712,2.85202448,0.01705649,0.27618416,0.10198216,1.15304650,0.49567404,2.13289792,0.00000000
-2.48824412,2.86971430,0.01703309,0.27957227,0.10008600,1.16322496,0.49748686,2.14818762,0.00000000
-2.48224112,2.88842269,0.01711980,0.28395770,0.09833433,1.17607114,0.50023353,2.16266062,0.00000000
-2.47623812,2.90690831,0.01729734,0.28910864,0.09668954,1.19088658,0.50359091,2.17555876,0.00000000
-2.47023512,2.92393068,0.01754615,0.29479897,0.09511617,1.20695910,0.50724615,2.18610988,0.00000000
-2.46423212,2.93827314,0.01784668,0.30081088,0.09358139,1.22357544,0.51090085,2.19354504,0.00000000
-2.45822911,2.94876854,0.01817978,0.30693792,0.09205533,1.24003575,0.51427556,2.19711815,0.00000000
-2.45222611,2.95432739,0.01852701,0.31298837,0.09051151,1.25566932,0.51711455,2.19612726,0.00000000
-2.44622311,2.95396746,0.01887100,0.31878887,0.08892715,1.26985138,0.51919072,2.18993705,0.00000000
-2.44022011,2.94684363,0.01919574,0.32418804,0.08728357,1.28201995,0.52031048,2.17800134,0.00000000
-2.43421711,2.93227671,0.01948691,0.32906013,0.08556652,1.29169224,0.52031845,2.15988476,0.00000000
-2.42821411,2.90977951,0.01973220,0.33330831,0.08376644,1.29847963,0.51910150,2.13528230,0.00000000
-2.42221111,2.87907874,0.01992149,0.33686733,0.08187878,1.30210033,0.51659209,2.10403575,0.00000000
-2.41620810,2.84013114,0.02004709,0.33970561,0.07990406,1.30238908,0.51277052,2.06614584,0.00000000
-2.41020510,2.79313266,0.02010386,0.34182622,0.07784803,1.29930297,0.50766591,2.02177924,0.00000000
-2.40420210,2.73851958,0.02008927,0.34326688,0.07572150,1.29292298,0.50135571,1.97126989,0.00000000
-2.39819910,2.67696116,0.02000339,0.34409876,0.07354014,1.28345094,0.49396363,1.91511403,0.00000000
-2.39219610,2.60934361,0.01984879,0.34442404,0.07132408,1.27120171,0.48565604,1.85395921,0.00000000
-2.38619310,2.53674574,0.01963041,0.34437237,0.06909737,1.25659090,0.47663689,1.78858731,0.00000000
-2.38019010,2.46040732,0.01935523,0.34409628,0.06688722,1.24011854,0.46714127,1.71989246,0.00000000
-2.37418709,2.38169115,0.01903204,0.34376577,0.06472321,1.22234937,0.45742792,1.64885458,0.00000000
-2.36818409,2.30204083,0.01867102,0.34356225,0.06263631,1.20389081,0.44777096,1.57650990,0.00000000
-2.36218109,2.22293591,0.01828335,0.34367223,0.06065787,1.18536945,0.43845128,1.50391969,0.00000000
-2.35617809,2.14584651,0.01788078,0.34428100,0.05881857,1.16740746,0.42974790,1.43213864,0.00000000
-2.35017509,2.07218964,0.01747519,0.34556662,0.05714741,1.15059990,0.42192968,1.36218438,0.00000000
-2.34417209,2.00328891,0.01707819,0.34769453,0.05567075,1.13549427,0.41524790,1.29500939,0.00000000
-2.33816908,1.94033949,0.01670072,0.35081305,0.05441144,1.12257301,0.40992979,1.23147641,0.00000000
-2.33216608,1.88437971,0.01635273,0.35504998,0.05338814,1.11224008,0.40617348,1.17233842,0.00000000
-2.32616308,1.83627010,0.01604288,0.36051042,0.05261479,1.10481192,0.40414437,1.11822363,0.00000000
-2.32016008,1.79668053,0.01577837,0.36727588,0.05210023,1.10051331,0.40397313,1.06962588,0.00000000
-2.31415708,1.76608537,0.01556480,0.37540469,0.05184812,1.09947800,0.40575522,1.02690055,0.00000000
-2.30815408,1.74476641,0.01540609,0.38493353,0.05185699,1.10175399,0.40955182,0.99026552,0.00000000
-2.30215108,1.73282258,0.01530454,0.39588010,0.05212051,1.10731291,0.41539214,0.95980686,0.00000000
-2.29614807,1.73018554,0.01526091,0.40824646,0.05262792,1.11606273,0.42327663,0.93548843,0.00000000
-2.29014507,1.73663977,0.01527454,0.42202302,0.05336465,1.12786314,0.43318097,0.91716452,0.00000000
-2.28414207,1.75184566,0.01534358,0.43719267,0.05431299,1.14254234,0.44506059,0.90459473,0.00000000
-2.27813907,1.77536426,0.01546517,0.45373501,0.05545295,1.15991454,0.45885519,0.89746009,0.00000000
-2.27213607,1.80668233,0.01563572,0.47163015,0.05676302,1.17979691,0.47449322,0.89537957,0.00000000
-2.26613307,1.84523633,0.01585112,0.49086211,0.05822106,1.20202533,0.49189591,0.89792632,0.00000000
-2.26013007,1.89043453,0.01610702,0.51142133,0.05980511,1.22646797,0.51098081,0.90464291,0.00000000
-2.25412706,1.94167647,0.01639901,0.53330648,0.06149415,1.25303615,0.53166454,0.91505524,0.00000000
-2.24812406,1.99836928,0.01672286,0.55652526,0.06326880,1.28169218,0.55386486,0.92868475,0.00000000
-2.24212106,2.05994067,0.01707462,0.58109424,0.06511188,1.31245372,0.57750192,0.94505897,0.00000000
-2.23611806,2.12584874,0.01745078,0.60703795,0.06700886,1.34539480,0.60249888,0.96372017,0.00000000
-2.23011506,2.19558886,0.01784837,0.63438707,0.06894824,1.38064363,0.62878188,0.98423260,0.00000000
-2.22411206,2.26869789,0.01826493,0.66317608,0.07092173,1.41837738,0.65627953,1.00618815,0.00000000
-2.21810905,2.34475654,0.01869857,0.69344045,0.07292429,1.45881449,0.68492220,1.02921104,0.00000000
-2.21210605,2.42338998,0.01914793,0.72521358,0.07495416,1.50220490,0.71464103,1.05296144,0.00000000
-2.20610305,2.50426770,0.01961209,0.75852372,0.07701259,1.54881886,0.74536710,1.07713851,0.00000000
-2.20010005,2.58710254,0.02009048,0.79339099,0.07910364,1.59893479,0.77703054,1.10148284,0.00000000
-2.19409705,2.67164959,0.02058282,0.82982470,0.08123378,1.65282683,0.80956008,1.12577843,0.00000000
-2.18809405,2.75770490,0.02108893,0.86782113,0.08341141,1.71075263,0.84288274,1.14985427,0.00000000
-2.18209105,2.84510424,0.02160864,0.90736177,0.08564637,1.77294170,0.87692391,1.17358528,0.00000000
-2.17608804,2.93372168,0.02214164,0.94841222,0.08794935,1.83958495,0.91160770,1.19689271,0.00000000
-2.17008504,3.02346788,0.02268736,0.99092161,0.09033130,1.91082554,0.94685756,1.21974364,0.00000000
-2.16408204,3.11428799,0.02324483,1.03482267,0.09280282,1.98675137,0.98259706,1.24214950,0.00000000
-2.15807904,3.20615866,0.02381256,1.08003230,0.09537354,2.06738937,1.01875078,1.26416339,0.00000000
-2.15207604,3.29908405,0.02438846,1.12645261,0.09805155,2.15270165,1.05524515,1.28587606,0.00000000
-2.14607304,3.39309073,0.02496975,1.17397233,0.10084285,2.24258353,1.09200917,1.30741054,0.00000000
-2.14007004,3.48822100,0.02555289,1.22246849,0.10375089,2.33686333,1.12897497,1.32891531,0.00000000
-2.13406703,3.58452500,0.02613354,1.27180824,0.10677616,2.43530385,1.16607798,1.35055624,0.00000000
-2.12806403,3.68205136,0.02670660,1.32185067,0.10991588,2.53760542,1.20325678,1.37250738,0.00000000
-2.12206103,3.78083671,0.02726619,1.37244859,0.11316379,2.64341004,1.24045258,1.39494091,0.00000000
-2.11605803,3.88089440,0.02780569,1.42345003,0.11651001,2.75230669,1.27760821,1.41801669,0.00000000
-2.11005503,3.98220264,0.02831791,1.47469956,0.11994106,2.86383722,1.31466686,1.44187174,0.00000000
-2.10405203,4.08469281,0.02879513,1.52603910,0.12343992,2.97750270,1.35157033,1.46661015,0.00000000
-2.09804902,4.18823813,0.02922929,1.57730850,0.12698622,3.09276989,1.38825715,1.49229392,0.00000000
-2.09204602,4.29264361,0.02961216,1.62834552,0.13055649,3.20907753,1.42466045,1.51893521,0.00000000
-2.08604302,4.39763752,0.02993559,1.67898549,0.13412446,3.32584226,1.46070591,1.54649031,0.00000000
-2.08004002,4.50286516,0.03019166,1.72906062,0.13766146,3.44246411,1.49630968,1.57485588,0.00000000
-2.07403702,4.60788529,0.03037301,1.77839903,0.14113682,3.55833123,1.53137674,1.60386756,0.00000000
-2.06803402,4.71216972,0.03047301,1.82682362,0.14451827,3.67282425,1.56579953,1.63330120,0.00000000
-2.06203102,4.81510634,0.03048606,1.87415107,0.14777239,3.78532003,1.59945730,1.66287676,0.00000000
-2.05602801,4.91600587,0.03040780,1.92019102,0.15086510,3.89519525,1.63221612,1.69226480,0.00000000
-2.05002501,5.01411239,0.03023532,1.96474568,0.15376203,4.00183005,1.66392982,1.72109538,0.00000000
-2.04402201,5.10861771,0.02996738,2.00761021,0.15642902,4.10461209,1.69444185,1.74896910,0.00000000
-2.03801901,5.19867928,0.02960449,2.04857387,0.15883256,4.20294133,1.72358819,1.77546984,0.00000000
-2.03201601,5.28344139,0.02914911,2.08742227,0.16094025,4.29623609,1.75120129,1.80017884,0.00000000
-2.02601301,5.36205915,0.02860562,2.12394076,0.16272129,4.38394037,1.77711495,1.82268940,0.00000000
-2.02001001,5.43372450,0.02798036,2.15791900,0.16414698,4.46553299,1.80117007,1.84262178,0.00000000
-2.01400700,5.49769345,0.02728155,2.18915670,0.16519126,4.54053829,1.82322095,1.85963765,0.00000000
-2.00800400,5.55331355,0.02651922,2.21747029,0.16583128,4.60853842,1.84314206,1.87345343,0.00000000
-2.00200100,5.60005048,0.02570498,2.24270039,0.16604794,4.66918674,1.86083466,1.88385197,0.00000000
-1.99599800,5.63751239,0.02485181,2.26471961,0.16582652,4.72222189,1.87623319,1.89069208,0.00000000
-1.98999500,5.66547090,0.02397382,2.28344023,0.16515722,4.76748169,1.88931073,1.89391540,0.00000000
-1.98399200,5.68387742,0.02308588,2.29882140,0.16403567,4.80491585,1.90008330,1.89355014,0.00000000
-1.97798899,5.69287354,0.02220330,2.31087507,0.16246341,4.83459666,1.90861238,1.88971170,0.00000000
-1.97198599,5.69279458,0.02134147,2.31967025,0.16044823,4.85672635,1.91500555,1.88259966,0.00000000
-1.96598299,5.68416551,0.02051542,2.32533510,0.15800436,4.87164014,1.91941470,1.87249147,0.00000000
-1.95997999,5.66768875,0.01973949,2.32805633,0.15515255,4.87980422,1.92203184,1.85973274,0.00000000
-1.95397699,5.64422371,0.01902693,2.32807570,0.15191990,4.88180772,1.92308234,1.84472462,0.00000000
-1.94797399,5.61475857,0.01838954,2.32568338,0.14833955,4.87834850,1.92281584,1.82790852,0.00000000
-1.94197099,5.58037495,0.01783738,2.32120833,0.14445014,4.87021265,1.92149503,1.80974896,0.00000000
-1.93596798,5.54220679,0.01737847,2.31500594,0.14029506,4.85824817,1.91938280,1.79071511,0.00000000
-1.92996498,5.50139501,0.01701860,2.30744322,0.13592157,4.84333353,1.91672831,1.77126178,0.00000000
-1.92396198,5.45904005,0.01676116,2.29888244,0.13137975,4.82634254,1.91375273,1.75181094,0.00000000
-1.91795898,5.41615448,0.01660709,2.28966380,0.12672138,4.80810688,1.91063538,1.73273432,0.00000000
-1.91195598,5.37361802,0.01655485,2.28008814,0.12199875,4.78937836,1.90750119,1.71433826,0.00000000
-1.90595298,5.33213750,0.01660051,2.27040060,0.11726350,4.77079271,1.90441017,1.69685138,0.00000000
-1.89994997,5.29221391,0.01673788,2.26077635,0.11256553,4.75283709,1.90134971,1.68041582,0.00000000
-1.89394697,5.25411851,0.01695877,2.25130902,0.10795199,4.73582325,1.89823032,1.66508263,0.00000000
-1.88794397,5.21787965,0.01725324,2.24200290,0.10346649,4.71986798,1.89488517,1.65081150,0.00000000
-1.88194097,5.18328122,0.01760993,2.23276931,0.09914844,4.70488233,1.89107383,1.63747511,0.00000000
-1.87593797,5.14987326,0.01801650,2.22342759,0.09503268,4.69057049,1.88649000,1.62486790,0.00000000
-1.86993497,5.11699446,0.01845996,2.21371084,0.09114929,4.67643876,1.88077331,1.61271893,0.00000000
-1.86393197,5.08380573,0.01892716,2.20327622,0.08752362,4.66181447,1.87352436,1.60070830,0.00000000
-1.85792896,5.04933333,0.01940519,2.19171948,0.08417659,4.64587414,1.86432273,1.58848637,0.00000000
-1.85192596,5.01251955,0.01988178,2.17859294,0.08112507,4.62767979,1.85274674,1.57569484,0.00000000
-1.84592296,4.97227853,0.02034565,2.16342620,0.07838246,4.60622159,1.83839437,1.56198874,0.00000000
-1.83991996,4.92755446,0.02078691,2.14574856,0.07595933,4.58046503,1.82090395,1.54705814,0.00000000
-1.83391696,4.87737934,0.02119723,2.12511197,0.07386405,4.54940021,1.79997382,1.53064866,0.00000000
-1.82791396,4.82092744,0.02157014,2.10111347,0.07210347,4.51209109,1.77537995,1.51257963,0.00000000
-1.82191096,4.75756379,0.02190111,2.07341602,0.07068342,4.46772227,1.74699046,1.49275905,0.00000000
-1.81590795,4.68688447,0.02218764,2.04176674,0.06960914,4.41564130,1.71477651,1.47119459,0.00000000
-1.80990495,4.60874682,0.02242926,2.00601170,0.06888553,4.35539458,1.67881897,1.44800021,0.00000000
-1.80390195,4.52328822,0.02262747,1.96610669,0.06851720,4.28675539,1.63931055,1.42339787,0.00000000
-1.79789895,4.43093283,0.02278559,1.92212349,0.06850834,4.20974308,1.59655333,1.39771450,0.00000000
-1.79189595,4.33238615,0.02290864,1.87425153,0.06886233,4.12463268,1.55095191,1.37137428,0.00000000
-1.78589295,4.22861809,0.02300308,1.82279500,0.06958127,4.03195514,1.50300253,1.34488669,0.00000000
-1.77988994,4.12083548,0.02307663,1.76816571,0.07066525,3.93248822,1.45327874,1.31883092,0.00000000
-1.77388694,4.01044578,0.02313796,1.71087213,0.07211158,3.82723916,1.40241442,1.29383748,0.00000000
-1.76788394,3.89901395,0.02319647,1.65150544,0.07391398,3.71742005,1.35108494,1.27056792,0.00000000
-1.76188094,3.78821464,0.02326201,1.59072313,0.07606177,3.60441744,1.29998727,1.24969350,0.00000000
-1.75587794,3.67978216,0.02334467,1.52923123,0.07853911,3.48975772,1.24982026,1.23187411,0.00000000
-1.74987494,3.57546054,0.02345447,1.46776579,0.08132442,3.37506994,1.20126550,1.21773804,0.00000000
-1.74387194,3.47695593,0.02360120,1.40707471,0.08439005,3.26204774,1.15497000,1.20786383,0.00000000
-1.73786893,3.38589327,0.02379422,1.34790036,0.08770214,3.15241184,1.11153104,1.20276470,0.00000000
-1.73186593,3.30377885,0.02404222,1.29096387,0.09122079,3.04787450,1.07148379,1.20287624,0.00000000
-1.72586293,3.23197002,0.02435312,1.23695150,0.09490064,2.95010701,1.03529214,1.20854776,0.00000000
-1.71985993,3.17165269,0.02473391,1.18650331,0.09869163,2.86071096,1.00334272,1.22003743,0.00000000
-1.71385693,3.12382687,0.02519049,1.14020454,0.10254021,2.78119377,0.97594222,1.23751116,0.00000000
-1.70785393,3.08930009,0.02572760,1.09857939,0.10639076,2.71294868,0.95331780,1.26104505,0.00000000
-1.70185093,3.06868785,0.02634869,1.06208728,0.11018718,2.65723901,0.93562019,1.29063080,0.00000000
-1.69584792,3.06242022,0.02705585,1.03112116,0.11387471,2.61518622,0.92292908,1.32618376,0.00000000
-1.68984492,3.07075318,0.02784973,1.00600754,0.11740175,2.58776131,0.91526027,1.36755261,0.00000000
-1.68384192,3.09378313,0.02872948,0.98700769,0.12072161,2.57577866,0.91257383,1.41453018,0.00000000
-1.67783892,3.13146312,0.02969271,0.97431958,0.12379413,2.57989155,0.91478288,1.46686451,0.00000000
-1.67183592,3.18361912,0.03073547,0.96808010,0.12658713,2.60058863,0.92176216,1.52426941,0.00000000
-1.66583292,3.24996509,0.03185223,0.96836696,0.12907738,2.63819056,0.93335602,1.58643401,0.00000000
-1.65982991,3.33011567,0.03303594,0.97520013,0.13125132,2.69284627,0.94938533,1.65303069,0.00000000
-1.65382691,3.42359576,0.03427806,0.98854239,0.13310523,2.76452863,0.96965295,1.72372126,0.00000000
-1.64782391,3.52984663,0.03556864,1.00829897,0.13464504,2.85302938,0.99394761,1.79816100,0.00000000
-1.64182091,3.64822855,0.03689648,1.03431624,0.13588555,2.95795350,1.02204617,1.87600097,0.00000000
-1.63581791,3.77802044,0.03824927,1.06637968,0.13684938,3.07871353,1.05371433,1.95688855,0.00000000
-1.62981491,3.91841728,0.03961381,1.10421132,0.13756546,3.21452453,1.08870598,2.04046687,0.00000000
-1.62381191,4.06852646,0.04097622,1.14746712,0.13806725,3.36440046,1.12676157,2.12637350,0.00000000
-1.61780890,4.22736419,0.04232227,1.19573474,0.13839091,3.52715303,1.16760591,2.21423907,0.00000000
-1.61180590,4.39385344,0.04363766,1.24853216,0.13857327,3.70139399,1.21094587,2.30368636,0.00000000
-1.60580290,4.56682463,0.04490834,1.30530766,0.13864999,3.88554168,1.25646838,2.39433053,0.00000000
-1.59979990,4.74502011,0.04612089,1.36544174,0.13865384,4.07783285,1.30383925,2.48578065,0.00000000
-1.59379690,4.92710341,0.04726281,1.42825116,0.13861331,4.27634000,1.35270316,2.57764314,0.00000000
-1.58779390,5.11167348,0.04832292,1.49299554,0.13855153,4.47899475,1.40268507,2.66952679,0.00000000
-1.58179090,5.29728412,0.04929160,1.55888652,0.13848570,4.68361698,1.45339321,2.76104960,0.00000000
-1.57578789,5.48246807,0.05016108,1.62509948,0.13842688,4.88794933,1.50442371,2.85184667,0.00000000
-1.56978489,5.66576485,0.05092565,1.69078759,0.13838027,5.08969635,1.55536671,2.94157901,0.00000000
-1.56378189,5.84575115,0.05158180,1.75509787,0.13834592,5.28656697,1.60581370,3.02994218,0.00000000
-1.55777889,6.02107211,0.05212825,1.81718860,0.13831971,5.47631904,1.65536568,3.11667425,0.00000000
-1.55177589,6.19047176,0.05256596,1.87624754,0.13829464,5.65680425,1.70364182,3.20156212,0.00000000
-1.54577289,6.35282079,0.05289803,1.93151022,0.13826227,5.82601175,1.75028789,3.28444554,0.00000000
-1.53976988,6.50713986,0.05312947,1.98227739,0.13821421,5.98210867,1.79498407,3.36521803,0.00000000
-1.53376688,6.65261695,0.05326698,2.02793108,0.13814349,6.12347597,1.83745163,3.44382444,0.00000000
-1.52776388,6.78861742,0.05331857,2.06794832,0.13804582,6.24873819,1.87745787,3.52025482,0.00000000
-1.52176088,6.91468620,0.05329326,2.10191204,0.13792055,6.35678585,1.91481920,3.59453463,0.00000000
-1.51575788,7.03054167,0.05320058,2.12951851,0.13777132,6.44678976,1.94940185,3.66671179,0.00000000
-1.50975488,7.13606155,0.05305022,2.15058123,0.13760635,6.51820679,1.98112041,3.73684095,0.00000000
-1.50375188,7.23126164,0.05285160,2.16503080,0.13743831,6.57077711,2.00993397,3.80496612,0.00000000
-1.49774887,7.31626869,0.05261349,2.17291111,0.13728383,6.60451332,2.03584034,3.87110251,0.00000000
-1.49174587,7.39128902,0.05234373,2.17437192,0.13716278,6.61968221,2.05886854,3.93521888,0.00000000
-1.48574287,7.45657502,0.05204893,2.16965829,0.13709712,6.61678040,2.07907006,3.99722164,0.00000000
-1.47973987,7.51239156,0.05173432,2.15909747,0.13710971,6.59650517,2.09650963,4.05694175,0.00000000
-1.47373687,7.55898452,0.05140369,2.14308391,0.13722294,6.55972205,2.11125574,4.11412577,0.00000000
-1.46773387,7.59655357,0.05105939,2.12206313,0.13745744,6.50743089,2.12337197,4.16843160,0.00000000
-1.46173087,7.62523079,0.05070240,2.09651529,0.13783083,6.44073190,2.13290941,4.21942976,0.00000000
