energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-3.56278139,0.90404343,0.02934200,0.12102733,0.67114906,0.28959493,0.22622507,0.08277254,0.00791642,0.05117185
-3.55677839,0.86871563,0.02770806,0.11467136,0.64434295,0.28169840,0.21597868,0.07920524,0.00770025,0.04810195
-3.55077539,0.83469973,0.02603509,0.10865285,0.61735807,0.27362262,0.20560509,0.07598214,0.00754364,0.04571380
-3.54477239,0.80219984,0.02433634,0.10297763,0.59037694,0.26551441,0.19515732,0.07310344,0.00744360,0.04396644
-3.53876938,0.77142356,0.02262595,0.09765158,0.56360566,0.25752563,0.18469867,0.07056685,0.00739664,0.04281413
-3.53276638,0.74257069,0.02091862,0.09267994,0.53726467,0.24980689,0.17430012,0.06836710,0.00739883,0.04220716
-3.52676338,0.71582078,0.01922908,0.08806643,0.51157832,0.24250103,0.16403726,0.06649532,0.00744573,0.04209242
-3.52076038,0.69132061,0.01757177,0.08381225,0.48676393,0.23573671,0.15398690,0.06493841,0.00753239,0.04241380
-3.51475738,0.66917228,0.01596034,0.07991507,0.46302103,0.22962250,0.14422370,0.06367853,0.00765332,0.04311263
-3.50875438,0.64942318,0.01440729,0.07636812,0.44052156,0.22424180,0.13481689,0.06269272,0.00780250,0.04412802
-3.50275138,0.63205832,0.01292370,0.07315950,0.41940165,0.21964878,0.12582740,0.06195273,0.00797342,0.04539729
-3.49674837,0.61699578,0.01151894,0.07027177,0.39975526,0.21586571,0.11730549,0.06142515,0.00815910,0.04685644
-3.49074537,0.60408559,0.01020051,0.06768181,0.38163020,0.21288166,0.10928903,0.06107178,0.00835221,0.04844084
-3.48474237,0.59311216,0.00897396,0.06536113,0.36502667,0.21065276,0.10180250,0.06085038,0.00854515,0.05008596
-3.47873937,0.58380032,0.00784289,0.06327643,0.34989816,0.20910398,0.09485665,0.06071561,0.00873024,0.05172829
-3.47273637,0.57582446,0.00680902,0.06139048,0.33615482,0.20813227,0.08844889,0.06062024,0.00889987,0.05330640
-3.46673337,0.56882042,0.00587229,0.05966332,0.32366882,0.20761102,0.08256433,0.06051659,0.00904671,0.05476204
-3.46073037,0.56239954,0.00503109,0.05805358,0.31228141,0.20739555,0.07717725,0.06035799,0.00916390,0.05604135
-3.45472736,0.55616393,0.00428244,0.05651991,0.30181127,0.20732936,0.07225306,0.06010035,0.00924527,0.05709603
-3.44872436,0.54972239,0.00362225,0.05502252,0.29206352,0.20725090,0.06775051,0.05970365,0.00928553,0.05788448
-3.44272136,0.54270601,0.00304560,0.05352455,0.28283906,0.20700047,0.06362402,0.05913331,0.00928042,0.05837280
-3.43671836,0.53478277,0.00254698,0.05199337,0.27394362,0.20642701,0.05982596,0.05836136,0.00922691,0.05853562
-3.43071536,0.52567047,0.00212053,0.05040167,0.26519608,0.20539451,0.05630896,0.05736741,0.00912321,0.05835673
-3.42471236,0.51514741,0.00176031,0.04872833,0.25643589,0.20378765,0.05302782,0.05613925,0.00896894,0.05782949
-3.41870935,0.50306040,0.00146052,0.04695895,0.24752898,0.20151662,0.04994129,0.05467321,0.00876506,0.05695688
-3.41270635,0.48932998,0.00121563,0.04508613,0.23837227,0.19852084,0.04701344,0.05297415,0.00851387,0.05575138
-3.40670335,0.47395258,0.00102062,0.04310949,0.22889654,0.19477154,0.04421464,0.05105516,0.00821896,0.05423454
-3.40070035,0.45699989,0.00087105,0.04103538,0.21906769,0.19027312,0.04152228,0.04893701,0.00788505,0.05243627
-3.39469735,0.43861565,0.00076322,0.03887636,0.20888649,0.18506335,0.03892107,0.04664729,0.00751790,0.05039399
-3.38869435,0.41901010,0.00069423,0.03665056,0.19838705,0.17921243,0.03640308,0.04421946,0.00712410,0.04815162
-3.38269135,0.39845269,0.00066205,0.03438084,0.18763404,0.17282108,0.03396754,0.04169171,0.00671093,0.04575840
-3.37668834,0.37726352,0.00066560,0.03209394,0.17671921,0.16601780,0.03162049,0.03910578,0.00628617,0.04326776
-3.37068534,0.35580402,0.00070474,0.02981959,0.16575731,0.15895553,0.02937428,0.03650584,0.00585793,0.04073612
-3.36468234,0.33446750,0.00078037,0.02758967,0.15488166,0.15180778,0.02724707,0.03393732,0.00543449,0.03822182
-3.35867934,0.31366991,0.00089440,0.02543746,0.14423981,0.14476467,0.02526238,0.03144600,0.00502421,0.03578414
-3.35267634,0.29384138,0.00104980,0.02339704,0.13398944,0.13802880,0.02344864,0.02907709,0.00463540,0.03348243
-3.34667334,0.27541888,0.00125064,0.02150278,0.12429469,0.13181137,0.02183896,0.02687463,0.00427627,0.03137547
-3.34067034,0.25884012,0.00150210,0.01978907,0.11532303,0.12632856,0.02047094,0.02488100,0.00395488,0.02952097
-3.33466733,0.24453884,0.00181050,0.01829015,0.10724297,0.12179828,0.01938673,0.02313663,0.00367918,0.02797525
-3.32866433,0.23294163,0.00218336,0.01704013,0.10022231,0.11843743,0.01863317,0.02167993,0.00345702,0.02679310
-3.32266133,0.22446598,0.00262940,0.01607306,0.09442720,0.11645965,0.01826209,0.02054731,0.00329618,0.02602773
-3.31665833,0.21951948,0.00315861,0.01542318,0.09002178,0.11607357,0.01833064,0.01977333,0.00320447,0.02573083
-3.31065533,0.21849982,0.00378222,0.01512514,0.08716827,0.11748146,0.01890171,0.01939100,0.00318977,0.02595268
-3.30465233,0.22179528,0.00451279,0.01521421,0.08602742,0.12087828,0.02004425,0.01943198,0.00326010,0.02674224
-3.29864932,0.22978534,0.00536415,0.01572647,0.08675907,0.12645093,0.02183347,0.01992687,0.00342364,0.02814720
-3.29264632,0.24284083,0.00635137,0.01669887,0.08952262,0.13437764,0.02435087,0.02090537,0.00368876,0.03021387
-3.28664332,0.26132350,0.00749075,0.01816908,0.09447722,0.14482735,0.02768392,0.02239636,0.00406401,0.03298702
-3.28064032,0.28558438,0.00879965,0.02017523,0.10178145,0.15795887,0.03192542,0.02442781,0.00455799,0.03650943
-3.27463732,0.31596074,0.01029635,0.02275535,0.11159235,0.17391981,0.03717234,0.02702654,0.00517930,0.04082128
-3.26863432,0.35277143,0.01199982,0.02594656,0.12406362,0.19284501,0.04352421,0.03021771,0.00593629,0.04595932
-3.26263132,0.39631031,0.01392939,0.02978404,0.13934294,0.21485454,0.05108097,0.03402420,0.00683688,0.05195582
-3.25662831,0.44683794,0.01610439,0.03429973,0.15756828,0.24005107,0.05994014,0.03846573,0.00788824,0.05883731
-3.25062531,0.50457133,0.01854363,0.03952079,0.17886328,0.26851667,0.07019359,0.04355776,0.00909648,0.06662312
-3.24462231,0.56967228,0.02126484,0.04546791,0.20333175,0.30030893,0.08192370,0.04931034,0.01046626,0.07532386
-3.23861931,0.64223427,0.02428401,0.05215349,0.23105141,0.33545670,0.09519915,0.05572673,0.01200041,0.08493982
-3.23261631,0.72226861,0.02761463,0.05957976,0.26206711,0.37395521,0.11007036,0.06280206,0.01369953,0.09545927
-3.22661331,0.80969025,0.03126688,0.06773697,0.29638377,0.41576102,0.12656488,0.07052190,0.01556162,0.10685704
-3.22061031,0.90430391,0.03524680,0.07660170,0.33395923,0.46078685,0.14468272,0.07886100,0.01758167,0.11909305
-3.21460730,1.00579124,0.03955536,0.08613538,0.37469760,0.50889646,0.16439206,0.08778215,0.01975139,0.13211123
-3.20860430,1.11369970,0.04418765,0.09628318,0.41844325,0.55990001,0.18562531,0.09723522,0.02205896,0.14583868
-3.20260130,1.22743394,0.04913207,0.10697332,0.46497586,0.61354998,0.20827605,0.10715659,0.02448889,0.16018526
-3.19659830,1.34625034,0.05436962,0.11811685,0.51400700,0.66953812,0.23219686,0.11746888,0.02702195,0.17504362
-3.19059530,1.46925539,0.05987333,0.12960806,0.56517842,0.72749356,0.25719835,0.12808116,0.02963526,0.19028971
-3.18459230,1.59540842,0.06560791,0.14132549,0.61806241,0.78698248,0.28304950,0.13888959,0.03230251,0.20578383
-3.17858929,1.72352907,0.07152961,0.15313352,0.67216441,0.84750946,0.30947959,0.14977854,0.03499427,0.22137221
-3.17258629,1.85230974,0.07758630,0.16488471,0.72692802,0.90852083,0.33618162,0.16062228,0.03767846,0.23688908
-3.16658329,1.98033313,0.08371791,0.17642259,0.78174236,0.96941005,0.36281728,0.17128703,0.04032096,0.25215931
-3.16058029,2.10609460,0.08985714,0.18758511,0.83595186,1.02952520,0.38902351,0.18163351,0.04288631,0.26700139
-3.15457729,2.22802899,0.09593046,0.19820838,0.88886810,1.08817864,0.41442025,0.19151988,0.04533850,0.28123085
-3.14857429,2.34454146,0.10185945,0.20813084,0.93978359,1.14465866,0.43861950,0.20080488,0.04764184,0.29466393
-3.14257129,2.45404139,0.10756235,0.21719749,0.98798702,1.19824285,0.46123502,0.20935123,0.04976188,0.30712151
-3.13656828,2.55497849,0.11295591,0.22526421,1.03277959,1.24821310,0.48189267,0.21702907,0.05166632,0.31843299
-3.13056528,2.64588007,0.11795734,0.23220189,1.07349182,1.29387167,0.50024078,0.22371931,0.05332591,0.32844031
-3.12456228,2.72538816,0.12248644,0.23790025,1.10950040,1.33455792,0.51596020,0.22931690,0.05471534,0.33700166
-3.11855928,2.79229537,0.12646775,0.24227121,1.14024438,1.36966523,0.52877369,0.23373368,0.05581395,0.34399509
-3.11255628,2.84557814,0.12983257,0.24525166,1.16524022,1.39865754,0.53845417,0.23690097,0.05660642,0.34932159
-3.10655328,2.88442621,0.13252102,0.24680554,1.18409517,1.42108477,0.54483158,0.23877150,0.05708326,0.35290788
-3.10055028,2.90826721,0.13448378,0.24692507,1.19651839,1.43659681,0.54779796,0.23932090,0.05724119,0.35470843
-3.09454727,2.91678535,0.13568357,0.24563120,1.20232958,1.44495523,0.54731064,0.23854846,0.05708330,0.35470706
-3.08854427,2.90993347,0.13609637,0.24297316,1.20146463,1.44604235,0.54339338,0.23647724,0.05661903,0.35291764
-3.08254127,2.88793782,0.13571217,0.23902716,1.19397815,1.43986718,0.53613541,0.23315355,0.05586403,0.34938420
-3.07653827,2.85129528,0.13453538,0.23389427,1.18004286,1.42656791,0.52568845,0.22864571,0.05483971,0.34418016
-3.07053527,2.80076296,0.13258475,0.22769758,1.15994574,1.40641071,0.51226188,0.22304222,0.05357277,0.33740690
-3.06453227,2.73734042,0.12989292,0.22057878,1.13408111,1.37978470,0.49611623,0.21644941,0.05209442,0.32919148
-3.05852926,2.66224490,0.12650554,0.21269413,1.10294091,1.34719328,0.47755539,0.20898856,0.05043964,0.31968375
-3.05252626,2.57688052,0.12247999,0.20421022,1.06710257,1.30924191,0.45691770,0.20079275,0.04864616,0.30905281
-3.04652326,2.48280217,0.11788380,0.19529936,1.02721476,1.26662275,0.43456655,0.19200337,0.04675349,0.29748295
-3.04052026,2.38167557,0.11279287,0.18613508,0.98398166,1.22009668,0.41088057,0.18276652,0.04480186,0.28516917
-3.03451726,2.27523467,0.10728941,0.17688759,0.93814617,1.17047332,0.38624406,0.17322943,0.04283116,0.27231245
-3.02851426,2.16523783,0.10145981,0.16771960,0.89047281,1.11858970,0.36103782,0.16353696,0.04087990,0.25911484
-3.02251126,2.05342450,0.09539249,0.15878238,0.84173060,1.06528848,0.33563078,0.15382824,0.03898424,0.24577468
-3.01650825,1.94147362,0.08917580,0.15021248,0.79267672,1.01139646,0.31037260,0.14423376,0.03717709,0.23248192
-3.01050525,1.83096531,0.08289598,0.14212885,0.74404130,0.95770424,0.28558751,0.13487270,0.03548733,0.21941381
-3.00450225,1.72334713,0.07663536,0.13463075,0.69651384,0.90494770,0.26156954,0.12585080,0.03393919,0.20673107
-2.99849925,1.61990587,0.07047078,0.12779626,0.65073150,0.85379215,0.23857900,0.11725874,0.03255175,0.19457470
-2.99249625,1.52174581,0.06447218,0.12168154,0.60726972,0.80481950,0.21684046,0.10917099,0.03133866,0.18306349
-2.98649325,1.42977398,0.05870165,0.11632084,0.56663503,0.75851908,0.19654195,0.10164528,0.03030793,0.17229227
-2.98049025,1.34469265,0.05321263,0.11172709,0.52926034,0.71528224,0.17783544,0.09472250,0.02946202,0.16233106
-2.97448724,1.26699900,0.04804948,0.10789323,0.49550253,0.67540077,0.16083820,0.08842722,0.02879800,0.15322497
-2.96848424,1.19699171,0.04324734,0.10479398,0.46564225,0.63906920,0.14563511,0.08276857,0.02830794,0.14499504
-2.96248124,1.13478374,0.03883222,0.10238820,0.43988555,0.60639056,0.13228152,0.07774153,0.02797938,0.13763965
-2.95647824,1.08032052,0.03482140,0.10062155,0.41836729,0.57738528,0.12080654,0.07332855,0.02779596,0.13113672
-2.95047524,1.03340252,0.03122388,0.09942941,0.40115579,0.55200263,0.11121649,0.06950145,0.02773816,0.12544644
-2.94447224,0.99371099,0.02804116,0.09874003,0.38825850,0.53013405,0.10349833,0.06622341,0.02778407,0.12051433
-2.93846923,0.96083568,0.02526799,0.09847761,0.37962829,0.51162782,0.09762301,0.06345108,0.02791028,0.11627470
-2.93246623,0.93430335,0.02289329,0.09856545,0.37517007,0.49630409,0.09354833,0.06113670,0.02809269,0.11265411
-2.92646323,0.91360577,0.02090108,0.09892882,0.37474752,0.48396990,0.09122163,0.05923008,0.02830742,0.10957496
-2.92046023,0.89822634,0.01927136,0.09949767,0.37818970,0.47443327,0.09058181,0.05768059,0.02853162,0.10695881
-2.91445723,0.88766431,0.01798106,0.10020899,0.38529736,0.46751600,0.09156100,0.05643880,0.02874424,0.10472959
-2.90845423,0.88145592,0.01700495,0.10100883,0.39584896,0.46306458,0.09408581,0.05545798,0.02892674,0.10281632
-2.90245123,0.87919205,0.01631639,0.10185387,0.40960640,0.46095907,0.09807810,0.05469540,0.02906369,0.10115555
-2.89644822,0.88053191,0.01588815,0.10271261,0.42632043,0.46111947,0.10345561,0.05411329,0.02914324,0.09969331
-2.89044522,0.88521294,0.01569311,0.10356615,0.44573586,0.46350977,0.11013231,0.05367956,0.02915754,0.09838654
-2.88444222,0.89305675,0.01570490,0.10440848,0.46759672,0.46813954,0.11801881,0.05336836,0.02910291,0.09720415
-2.87843922,0.90397157,0.01589849,0.10524651,0.49165136,0.47506324,0.12702280,0.05316026,0.02898004,0.09612750
-2.87243622,0.91795133,0.01625070,0.10609961,0.51765754,0.48437743,0.13704973,0.05304240,0.02879389,0.09515060
-2.86643322,0.93507188,0.01674070,0.10699894,0.54538769,0.49621618,0.14800374,0.05300833,0.02855360,0.09427980
-2.86043022,0.95548481,0.01735037,0.10798644,0.57463397,0.51074494,0.15978896,0.05305775,0.02827217,0.09353324
-2.85442721,0.97940912,0.01806470,0.10911360,0.60521332,0.52815318,0.17231117,0.05319614,0.02796611,0.09293995
-2.84842421,1.00712114,0.01887204,0.11044000,0.63697211,0.54864605,0.18547978,0.05343427,0.02765489,0.09253873
-2.84242121,1.03894312,0.01976432,0.11203172,0.66979009,0.57243545,0.19921002,0.05378760,0.02736040,0.09237678
-2.83641821,1.07523042,0.02073712,0.11395948,0.70358357,0.59973064,0.21342532,0.05427558,0.02710624,0.09250821
-2.83041521,1.11635774,0.02178970,0.11629673,0.73830718,0.63072868,0.22805960,0.05492099,0.02691698,0.09299228
-2.82441221,1.16270431,0.02292492,0.11911753,0.77395412,0.66560488,0.24305930,0.05574902,0.02681738,0.09389159
-2.81840920,1.21463815,0.02414892,0.12249434,0.81055445,0.70450342,0.25838502,0.05678643,0.02683157,0.09527011
-2.81240620,1.27249951,0.02547082,0.12649563,0.84817127,0.74752838,0.27401247,0.05806054,0.02698219,0.09719102
-2.80640320,1.33658367,0.02690212,0.13118346,0.88689463,0.79473524,0.28993260,0.05959819,0.02728961,0.09971459
-2.80040020,1.40712316,0.02845609,0.13661093,0.92683314,0.84612309,0.30615070,0.06142460,0.02777111,0.10289588
-2.79439720,1.48426995,0.03014692,0.14281962,0.96810343,0.90162781,0.32268444,0.06356219,0.02844018,0.10678245
-2.78839420,1.56807779,0.03198884,0.14983709,1.01081772,0.96111633,0.33956073,0.06602933,0.02930587,0.11141210
-2.78239120,1.65848553,0.03399508,0.15767444,1.05507005,1.02438231,0.35681152,0.06883918,0.03037227,0.11681069
-2.77638819,1.75530187,0.03617678,0.16632412,1.10092157,1.09114348,0.37446860,0.07199840,0.03163810,0.12299011
-2.77038519,1.85819255,0.03854195,0.17575802,1.14838577,1.16104088,0.39255765,0.07550612,0.03309649,0.12994652
-2.76438219,1.96667070,0.04109436,0.18592600,1.19741437,1.23364031,0.41109185,0.07935291,0.03473490,0.13765886
-2.75837919,2.08009125,0.04383256,0.19675500,1.24788466,1.30843624,0.43006526,0.08352002,0.03653523,0.14608788
-2.75237619,2.19765017,0.04674906,0.20814868,1.29958929,1.38485821,0.44944658,0.08797885,0.03847413,0.15517561
-2.74637319,2.31838935,0.04982964,0.21998795,1.35222911,1.46228000,0.46917351,0.09269068,0.04052349,0.16484543
-2.74037019,2.44120745,0.05305292,0.23213224,1.40540983,1.54003144,0.48914827,0.09760682,0.04265109,0.17500273
-2.73436718,2.56487709,0.05639020,0.24442161,1.45864307,1.61741267,0.50923456,0.10266905,0.04482147,0.18553635
-2.72836418,2.68806833,0.05980562,0.25667975,1.51135199,1.69371072,0.52925636,0.10781056,0.04699681,0.19632053
-2.72236118,2.80937802,0.06325660,0.26871779,1.56288171,1.76821789,0.54899880,0.11295718,0.04913808,0.20721762
-2.71635818,2.92736428,0.06669466,0.28033880,1.61251433,1.84025127,0.56821116,0.11802904,0.05120608,0.21808124
-2.71035518,3.04058513,0.07006651,0.29134288,1.65948813,1.90917294,0.58661213,0.12294253,0.05316261,0.22876001
-2.70435218,3.14763980,0.07331544,0.30153271,1.70302028,1.97440983,0.60389716,0.12761255,0.05497159,0.23910152
-2.69834917,3.24721116,0.07638294,0.31071927,1.74233225,2.03547252,0.61974764,0.13195490,0.05660002,0.24895657
-2.69234617,3.33810746,0.07921056,0.31872750,1.77667686,2.09197196,0.63384159,0.13588883,0.05801894,0.25818333
-2.68634317,3.41930144,0.08174173,0.32540181,1.80536568,2.14363338,0.64586535,0.13933949,0.05920416,0.26665145
-2.68034017,3.48996510,0.08392382,0.33061102,1.82779579,2.19030656,0.65552584,0.14224036,0.06013680,0.27424572
-2.67433717,3.54949826,0.08570997,0.33425258,1.84347444,2.23197169,0.66256261,0.14453538,0.06080367,0.28086935
-2.66833417,3.59754956,0.08706086,0.33625593,1.85204054,2.26874053,0.66675926,0.14618079,0.06119738,0.28644647
-2.66233117,3.63402871,0.08794628,0.33658476,1.85328203,2.30085245,0.66795359,0.14714660,0.06131627,0.29092407
-2.65632816,3.65910927,0.08834636,0.33523819,1.84714815,2.32866537,0.66604590,0.14741754,0.06116412,0.29427288
-2.65032516,3.67322171,0.08825249,0.33225064,1.83375616,2.35264188,0.66100508,0.14699353,0.06074968,0.29648762
-2.64432216,3.67703697,0.08766785,0.32769063,1.81339205,2.37333095,0.65287211,0.14588966,0.06008608,0.29758622
-2.63831916,3.67144121,0.08660751,0.32165837,1.78650525,2.39134604,0.64176082,0.14413559,0.05919009,0.29760834
-2.63231616,3.65750286,0.08509810,0.31428238,1.75369759,2.40734044,0.62785578,0.14177446,0.05808137,0.29661311
-2.62631316,3.63643352,0.08317713,0.30571529,1.71570689,2.42198100,0.61140753,0.13886145,0.05678160,0.29467632
-2.62031016,3.60954443,0.08089186,0.29612891,1.67338590,2.43592142,0.59272516,0.13546190,0.05531376,0.29188715
-2.61430715,3.57820046,0.07829788,0.28570899,1.62767751,2.44977623,0.57216687,0.13164914,0.05370135,0.28834456
-2.60830415,3.54377369,0.07545744,0.27464965,1.57958723,2.46409669,0.55012864,0.12750219,0.05196774,0.28415368
-2.60230115,3.50759848,0.07243755,0.26314785,1.53015386,2.47934966,0.52703178,0.12310333,0.05013566,0.27942213
-2.59629815,3.47092976,0.06930798,0.25139811,1.48041960,2.49590021,0.50330969,0.11853573,0.04822673,0.27425666
-2.59029515,3.43490625,0.06613919,0.23958757,1.43140059,2.51399884,0.47939452,0.11388110,0.04626122,0.26876005
-2.58429215,3.40051969,0.06300039,0.22789157,1.38405881,2.53377351,0.45570430,0.10921758,0.04425781,0.26302852
-2.57828914,3.36859095,0.05995758,0.21646994,1.33927620,2.55522682,0.43263092,0.10461789,0.04223359,0.25714968
-2.57228614,3.33975365,0.05707186,0.20546397,1.29783181,2.57823812,0.41052943,0.10014769,0.04020402,0.25120103
-2.56628314,3.31444519,0.05439795,0.19499413,1.26038246,2.60257026,0.38970911,0.09586437,0.03818310,0.24524914
-2.56028014,3.29290512,0.05198295,0.18515863,1.22744738,2.62788043,0.37042647,0.09181610,0.03618346,0.23934929
-2.55427714,3.27518020,0.04986545,0.17603266,1.19939713,2.65373436,0.35288033,0.08804132,0.03421657,0.23354576
-2.54827414,3.26113555,0.04807490,0.16766834,1.17644697,2.67962305,0.33720917,0.08456850,0.03229292,0.22787251
-2.54227114,3.25047078,0.04663136,0.16009540,1.15865461,2.70498118,0.32349055,0.08141625,0.03042215,0.22235427
-2.53626813,3.24274019,0.04554552,0.15332229,1.14592245,2.72920634,0.31174266,0.07859370,0.02861320,0.21700787
-2.53026513,3.23737593,0.04481902,0.14733788,1.13800392,2.75167818,0.30192773,0.07610114,0.02687444,0.21184379
-2.52426213,3.23371314,0.04444504,0.14211349,1.13451382,2.77177682,0.29395708,0.07393088,0.02521365,0.20686769
-2.51825913,3.23101603,0.04440911,0.13760526,1.13494234,2.78889986,0.28769756,0.07206824,0.02363810,0.20208195
-2.51225613,3.22850408,0.04469010,0.13375672,1.13867212,2.80247761,0.28297899,0.07049270,0.02215446,0.19748709
-2.50625313,3.22537750,0.04526135,0.13050151,1.14499821,2.81198605,0.27960247,0.06917905,0.02076876,0.19308295
-2.50025013,3.22084152,0.04609186,0.12776614,1.15315013,2.81695757,0.27734899,0.06809865,0.01948632,0.18886962
-2.49424712,3.21412868,0.04714755,0.12547276,1.16231547,2.81698926,0.27598817,0.06722064,0.01831159,0.18484811
-2.48824412,3.20451910,0.04839248,0.12354184,1.17166449,2.81174897,0.27528687,0.06651309,0.01724806,0.18102064
-2.48224112,3.19135806,0.04978998,0.12189466,1.18037490,2.80097923,0.27501727,0.06594411,0.01629819,0.17739067
-2.47623812,3.17407098,0.05130374,0.12045567,1.18765619,2.78449927,0.27496425,0.06548284,0.01546326,0.17396266
-2.47023512,3.15217555,0.05289871,0.11915453,1.19277270,2.76220555,0.27493192,0.06510029,0.01474334,0.17074146
-2.46423212,3.12529100,0.05454185,0.11792790,1.19506490,2.73407088,0.27474907,0.06477007,0.01413725,0.16773169
-2.45822911,3.09314452,0.05620273,0.11672084,1.19396815,2.70014264,0.27427345,0.06446898,0.01364249,0.16493677
-2.45222611,3.05557507,0.05785395,0.11548792,1.18902841,2.66054023,0.27339490,0.06417737,0.01325534,0.16235808
-2.44622311,3.01253454,0.05947131,0.11419394,1.17991459,2.61545218,0.27203715,0.06387943,0.01297083,0.15999398
-2.44022011,2.96408667,0.06103392,0.11281425,1.16642714,2.56513291,0.27015851,0.06356330,0.01278288,0.15783897
-2.43421711,2.91040399,0.06252413,0.11133480,1.14850281,2.50989955,0.26775143,0.06322102,0.01268440,0.15588303
-2.42821411,2.85176305,0.06392730,0.10975179,1.12621563,2.45012884,0.26484103,0.06284843,0.01266740,0.15411111
-2.42221111,2.78853828,0.06523162,0.10807108,1.09977429,2.38625424,0.26148275,0.06244486,0.01272319,0.15250294
-2.41620810,2.72119505,0.06642774,0.10630734,1.06951617,2.31876327,0.25775924,0.06201286,0.01284256,0.15103312
-2.41020510,2.65028199,0.06750850,0.10448301,1.03589857,2.24819519,0.25377679,0.06155780,0.01301596,0.14967152
-2.40420210,2.57642311,0.06846862,0.10262710,0.99948763,2.17513886,0.24966123,0.06108746,0.01323376,0.14838401
-2.39819910,2.50030990,0.06930446,0.10077391,0.96094540,2.10023078,0.24555362,0.06061159,0.01348641,0.14713356
-2.39219610,2.42269356,0.07001380,0.09896168,0.92101579,2.02415318,0.24160585,0.06014147,0.01376468,0.14588145
-2.38619310,2.34437745,0.07059572,0.09723128,0.88050989,1.94763192,0.23797615,0.05968947,0.01405987,0.14458888
-2.38019010,2.26620969,0.07105049,0.09562482,0.84029098,1.87143406,0.23482478,0.05926861,0.01436400,0.14321855
-2.37418709,2.18907587,0.07137955,0.09418441,0.80125986,1.79636479,0.23230979,0.05889216,0.01466996,0.14173641
-2.36818409,2.11389140,0.07158547,0.09295093,0.76434053,1.72326344,0.23058303,0.05857320,0.01497163,0.14011333
-2.36218109,2.04159347,0.07167192,0.09196287,0.73046634,1.65299822,0.22978632,0.05832425,0.01526400,0.13832662
-2.35617809,1.97313195,0.07164364,0.09125528,0.70056674,1.58645950,0.23004792,0.05815682,0.01554317,0.13636139
-2.35017509,1.90945909,0.07150635,0.09085877,0.67555432,1.52455112,0.23147922,0.05808104,0.01580640,0.13421153
-2.34417209,1.85151748,0.07126662,0.09079864,0.65631197,1.46817968,0.23417166,0.05810525,0.01605201,0.13188041
-2.33816908,1.80022610,0.07093161,0.09109406,0.64367986,1.41824150,0.23819400,0.05823560,0.01627933,0.12938111
-2.33216608,1.75646426,0.07050884,0.09175744,0.63844196,1.37560713,0.24358980,0.05847568,0.01648854,0.12673625
-2.32616308,1.72105342,0.07000576,0.09279383,0.64131172,1.34110356,0.25037537,0.05882618,0.01668050,0.12397729
-2.32016008,1.69473702,0.06942945,0.09420056,0.65291678,1.31549416,0.25853803,0.05928458,0.01685656,0.12114353
-2.31415708,1.67815875,0.06878612,0.09596702,0.67378269,1.29945670,0.26803490,0.05984496,0.01701840,0.11828065
-2.30815408,1.67183977,0.06808073,0.09807461,0.70431549,1.29356009,0.27879231,0.06049783,0.01716776,0.11543891
-2.30215108,1.67615570,0.06731666,0.10049700,0.74478379,1.29824032,0.29070578,0.06123018,0.01730632,0.11267123
-2.29614807,1.69131426,0.06649536,0.10320058,0.79530039,1.31377658,0.30364082,0.06202558,0.01743550,0.11003101
-2.29014507,1.71733464,0.06561623,0.10614522,0.85580455,1.34026858,0.31743444,0.06286444,0.01755638,0.10757000
-2.28414207,1.75402990,0.06467657,0.10928521,0.92604550,1.37761609,0.33189758,0.06372452,0.01766960,0.10533621
-2.27813907,1.80099326,0.06367169,0.11257060,1.00556833,1.42550193,0.34681837,0.06458147,0.01777537,0.10337196
-2.27213607,1.85758980,0.06259515,0.11594863,1.09370337,1.48337962,0.36196616,0.06540957,0.01787344,0.10171227
-2.26613307,1.92295424,0.06143922,0.11936545,1.18956025,1.55046685,0.37709638,0.06618261,0.01796328,0.10038350
-2.26013007,1.99599593,0.06019540,0.12276789,1.29202768,1.62574566,0.39195605,0.06687480,0.01804411,0.09940245
-2.25412706,2.07541138,0.05885506,0.12610537,1.39978000,1.70797026,0.40628975,0.06746176,0.01811511,0.09877583
-2.24812406,2.15970473,0.05741016,0.12933169,1.51129124,1.79568291,0.41984596,0.06792151,0.01817561,0.09850026
-2.24212106,2.24721602,0.05585400,0.13240681,1.62485702,1.88723816,0.43238359,0.06823536,0.01822524,0.09856257
-2.23611806,2.33615671,0.05418189,0.13529837,1.73862466,1.98083501,0.44367831,0.06838879,0.01826414,0.09894066
-2.23011506,2.42465178,0.05239182,0.13798293,1.85063074,2.07455675,0.45352866,0.06837207,0.01829313,0.09960453
-2.22411206,2.51078679,0.05048501,0.14044686,1.95884579,2.16641696,0.46176162,0.06818078,0.01831379,0.10051780
-2.21810905,2.59265875,0.04846628,0.14268685,2.06122444,2.25441072,0.46823740,0.06781610,0.01832860,0.10163920
-2.21210605,2.66842852,0.04634432,0.14470990,2.15575978,2.33656879,0.47285332,0.06728481,0.01834092,0.10292437
-2.20610305,2.73637303,0.04413177,0.14653288,2.24053964,2.41101308,0.47554667,0.06659919,0.01835500,0.10432760
-2.20010005,2.79493497,0.04184510,0.14818160,2.31380276,2.47601090,0.47629631,0.06577651,0.01837587,0.10580346
