energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.27463732,2.36144927,0.00152116,0.95612672,2.15382864,0.86285912,0.00293652,0.48335601,0.30631209,0.00148615
-3.26863432,2.39052572,0.00157015,0.98111078,2.22953898,0.87774469,0.00295141,0.46036120,0.29967893,0.00141662
-3.26263132,2.41604597,0.00162313,1.00387299,2.30070053,0.89107946,0.00296736,0.43800673,0.29268931,0.00134872
-3.25662831,2.43757719,0.00167820,1.02416385,2.36626488,0.90270409,0.00298221,0.41646333,0.28535544,0.00128289
-3.25062531,2.45473400,0.00173340,1.04177036,2.42526998,0.91247547,0.00299383,0.39588960,0.27769751,0.00121951
-3.24462231,2.46718854,0.00178677,1.05651947,2.47686211,0.92026963,0.00300026,0.37643103,0.26974432,0.00115889
-3.23861931,2.47467768,0.00183640,1.06827988,2.52031346,0.92598388,0.00299971,0.35821875,0.26153357,0.00110129
-3.23261631,2.47700743,0.00188048,1.07696235,2.55503487,0.92953825,0.00299062,0.34136784,0.25311154,0.00104691
-3.22661331,2.47405455,0.00191738,1.08251866,2.58058367,0.93087623,0.00297175,0.32597565,0.24453246,0.00099589
-3.22061031,2.46576576,0.00194568,1.08493943,2.59666695,0.92996494,0.00294212,0.31211995,0.23585752,0.00094829
-3.21460730,2.45215501,0.00196419,1.08425096,2.60314049,0.92679482,0.00290112,0.29985729,0.22715359,0.00090412
-3.20860430,2.43329920,0.00197200,1.08051168,2.60000393,0.92137893,0.00284843,0.28922158,0.21849188,0.00086334
-3.20260130,2.40933291,0.00196851,1.07380821,2.58739308,0.91375209,0.00278408,0.28022308,0.20994642,0.00082584
-3.19659830,2.38044273,0.00195341,1.06425148,2.56556978,0.90396989,0.00270842,0.27284790,0.20159262,0.00079149
-3.19059530,2.34686146,0.00192670,1.05197315,2.53491027,0.89210765,0.00262206,0.26705811,0.19350584,0.00076009
-3.18459230,2.30886275,0.00188868,1.03712242,2.49589267,0.87825957,0.00252588,0.26279245,0.18576017,0.00073141
-3.17858929,2.26675623,0.00183993,1.01986345,2.44908405,0.86253785,0.00242096,0.25996770,0.17842728,0.00070521
-3.17258629,2.22088347,0.00178129,1.00037337,2.39512768,0.84507209,0.00230856,0.25848064,0.17157550,0.00068123
-3.16658329,2.17161469,0.00171381,0.97884074,2.33473064,0.82600867,0.00219008,0.25821066,0.16526907,0.00065918
-3.16058029,2.11934609,0.00163873,0.95546461,2.26865196,0.80551029,0.00206698,0.25902278,0.15956752,0.00063880
-3.15457729,2.06449787,0.00155746,0.93045377,2.19769136,0.78375545,0.00194080,0.26077117,0.15452528,0.00061980
-3.14857429,2.00751246,0.00147147,0.90402613,2.12267848,0.76093788,0.00181305,0.26330285,0.15019133,0.00060195
-3.14257129,1.94885287,0.00138232,0.87640805,2.04446250,0.73726583,0.00168523,0.26646171,0.14660897,0.00058500
-3.13656828,1.88900097,0.00129160,0.84783343,1.96390199,0.71296109,0.00155877,0.27009249,0.14381571,0.00056875
-3.13056528,1.82845527,0.00120088,0.81854235,1.88185485,0.68825774,0.00143504,0.27404483,0.14184314,0.00055302
-3.12456228,1.76772825,0.00111168,0.78877934,1.79916816,0.66340058,0.00131527,0.27817701,0.14071683,0.00053767
-3.11855928,1.70734298,0.00102548,0.75879100,1.71666805,0.63864317,0.00120063,0.28235960,0.14045633,0.00052259
-3.11255628,1.64782899,0.00094366,0.72882319,1.63514952,0.61424546,0.00109213,0.28647857,0.14107506,0.00050772
-3.10655328,1.58971744,0.00086750,0.69911778,1.55536638,0.59047111,0.00099072,0.29043810,0.14258028,0.00049302
-3.10055028,1.53353563,0.00079818,0.66990905,1.47802151,0.56758448,0.00089720,0.29416270,0.14497309,0.00047850
-3.09454727,1.47980093,0.00073675,0.64141999,1.40375767,0.54584723,0.00081232,0.29759883,0.14824842,0.00046418
-3.08854427,1.42901427,0.00068418,0.61385864,1.33314926,0.52551482,0.00073674,0.30071583,0.15239503,0.00045014
-3.08254127,1.38165344,0.00064130,0.58741464,1.26669515,0.50683263,0.00067104,0.30350613,0.15739560,0.00043646
-3.07653827,1.33816622,0.00060885,0.56225618,1.20481306,0.49003216,0.00061581,0.30598476,0.16322681,0.00042327
-3.07053527,1.29896360,0.00058747,0.53852757,1.14783560,0.47532694,0.00057159,0.30818823,0.16985953,0.00041069
-3.06453227,1.26441321,0.00057771,0.51634744,1.09600815,0.46290855,0.00053893,0.31017265,0.17725895,0.00039887
-3.05852926,1.23483314,0.00057999,0.49580771,1.04948876,0.45294269,0.00051840,0.31201138,0.18538487,0.00038796
-3.05252626,1.21048619,0.00059467,0.47697342,1.00834985,0.44556525,0.00051061,0.31379207,0.19419196,0.00037812
-3.04652326,1.19157471,0.00062199,0.45988323,0.97258192,0.44087866,0.00051618,0.31561344,0.20363003,0.00036950
-3.04052026,1.17823622,0.00066209,0.44455070,0.94209885,0.43894850,0.00053582,0.31758171,0.21364441,0.00036224
-3.03451726,1.17053972,0.00071498,0.43096618,0.91674459,0.43980042,0.00057025,0.31980698,0.22417633,0.00035647
-3.02851426,1.16848309,0.00078052,0.41909918,0.89630112,0.44341761,0.00062023,0.32239967,0.23516328,0.00035231
-3.02251126,1.17199132,0.00085846,0.40890111,0.88049717,0.44973880,0.00068658,0.32546709,0.24653953,0.00034984
-3.01650825,1.18091606,0.00094833,0.40030821,0.86901744,0.45865703,0.00077007,0.32911042,0.25823656,0.00034914
-3.01050525,1.19503631,0.00104952,0.39324461,0.86151205,0.47001927,0.00087149,0.33342199,0.27018366,0.00035025
-3.00450225,1.21406044,0.00116119,0.38762523,0.85760585,0.48362696,0.00099155,0.33848314,0.28230852,0.00035318
-2.99849925,1.23762954,0.00128229,0.38335857,0.85690737,0.49923770,0.00113088,0.34436254,0.29453789,0.00035791
-2.99249625,1.26532220,0.00141155,0.38034916,0.85901714,0.51656799,0.00128997,0.35111503,0.30679830,0.00036441
-2.98649325,1.29666048,0.00154749,0.37849968,0.86353521,0.53529725,0.00146913,0.35878092,0.31901678,0.00037260
-2.98049025,1.33111719,0.00168839,0.37771263,0.87006773,0.55507290,0.00166843,0.36738567,0.33112164,0.00038240
-2.97448724,1.36812410,0.00183234,0.37789154,0.87823248,0.57551660,0.00188766,0.37693978,0.34304313,0.00039368
-2.96848424,1.40708104,0.00197726,0.37894170,0.88766321,0.59623145,0.00212630,0.38743890,0.35471416,0.00040630
-2.96248124,1.44736544,0.00212092,0.38077039,0.89801295,0.61680999,0.00238344,0.39886393,0.36607078,0.00042013
-2.95647824,1.48834224,0.00226098,0.38328675,0.90895606,0.63684276,0.00265777,0.41118103,0.37705265,0.00043498
-2.95047524,1.52937361,0.00239507,0.38640118,0.92018928,0.65592724,0.00294754,0.42434148,0.38760317,0.00045068
-2.94447224,1.56982840,0.00252080,0.39002445,0.93143179,0.67367669,0.00325057,0.43828137,0.39766960,0.00046704
-2.93846923,1.60909099,0.00263585,0.39406661,0.94242434,0.68972885,0.00356420,0.45292105,0.40720281,0.00048385
-2.93246623,1.64656933,0.00273805,0.39843572,0.95292785,0.70375392,0.00388533,0.46816455,0.41615698,0.00050093
-2.92646323,1.68170206,0.00282538,0.40303667,0.96272143,0.71546182,0.00421043,0.48389895,0.42448905,0.00051804
-2.92046023,1.71396471,0.00289610,0.40777008,0.97160022,0.72460821,0.00453561,0.49999388,0.43215819,0.00053498
-2.91445723,1.74287490,0.00294877,0.41253146,0.97937328,0.73099926,0.00485665,0.51630142,0.43912517,0.00055154
-2.90845423,1.76799680,0.00298228,0.41721085,0.98586171,0.73449502,0.00516908,0.53265652,0.44535187,0.00056748
-2.90245123,1.78894483,0.00299592,0.42169284,0.99089735,0.73501116,0.00546829,0.54887811,0.45080098,0.00058259
-2.89644822,1.80538687,0.00298939,0.42585735,0.99432217,0.73251927,0.00574960,0.56477118,0.45543588,0.00059665
-2.89044522,1.81704713,0.00296279,0.42958086,0.99598853,0.72704564,0.00600842,0.58012970,0.45922092,0.00060942
-2.88444222,1.82370878,0.00291663,0.43273850,0.99576042,0.71866867,0.00624032,0.59474072,0.46212205,0.00062070
-2.87843922,1.82521651,0.00285184,0.43520657,0.99351561,0.70751505,0.00644117,0.60838928,0.46410782,0.00063027
-2.87243622,1.82147881,0.00276968,0.43686574,0.98914869,0.69375492,0.00660728,0.62086423,0.46515076,0.00063794
-2.86643322,1.81247019,0.00267174,0.43760454,0.98257477,0.67759622,0.00673546,0.63196461,0.46522899,0.00064352
-2.86043022,1.79823287,0.00255989,0.43732308,0.97373356,0.65927840,0.00682317,0.64150627,0.46432808,0.00064687
-2.85442721,1.77887788,0.00243620,0.43593683,0.96259354,0.63906577,0.00686860,0.64932847,0.46244286,0.00064784
-2.84842421,1.75458512,0.00230288,0.43338009,0.94915586,0.61724066,0.00687067,0.65529991,0.45957919,0.00064635
-2.84242121,1.72560217,0.00216220,0.42960904,0.93345751,0.59409659,0.00682916,0.65932396,0.45575536,0.00064232
-2.83641821,1.69224149,0.00201649,0.42460413,0.91557347,0.56993162,0.00674466,0.66134251,0.45100307,0.00063574
-2.83041521,1.65487569,0.00186798,0.41837151,0.89561752,0.54504198,0.00661857,0.66133833,0.44536782,0.00062663
-2.82441221,1.61393076,0.00171882,0.41094359,0.87374143,0.51971616,0.00645309,0.65933561,0.43890851,0.00061506
-2.81840920,1.56987728,0.00157101,0.40237836,0.85013245,0.49422947,0.00625112,0.65539854,0.43169642,0.00060114
-2.81240620,1.52321958,0.00142634,0.39275776,0.82500907,0.46883929,0.00601620,0.64962805,0.42381323,0.00058502
-2.80640320,1.47448323,0.00128639,0.38218482,0.79861521,0.44378085,0.00575241,0.64215674,0.41534853,0.00056690
-2.80040020,1.42420127,0.00115248,0.37078009,0.77121303,0.41926381,0.00546421,0.63314238,0.40639662,0.00054701
-2.79439720,1.37289975,0.00102569,0.35867719,0.74307476,0.39546960,0.00515638,0.62276025,0.39705290,0.00052559
-2.78839420,1.32108315,0.00090685,0.34601794,0.71447397,0.37254945,0.00483382,0.61119487,0.38741018,0.00050293
-2.78239120,1.26922064,0.00079653,0.33294725,0.68567680,0.35062334,0.00450146,0.59863157,0.37755488,0.00047931
-2.77638819,1.21773360,0.00069506,0.31960810,0.65693361,0.32977966,0.00416411,0.58524845,0.36756368,0.00045502
-2.77038519,1.16698541,0.00060258,0.30613685,0.62847163,0.31007577,0.00382638,0.57120919,0.35750055,0.00043034
-2.76438219,1.11727383,0.00051904,0.29265913,0.60048893,0.29153932,0.00349253,0.55665724,0.34741465,0.00040556
-2.75837919,1.06882658,0.00044421,0.27928663,0.57315016,0.27417029,0.00316643,0.54171156,0.33733908,0.00038092
-2.75237619,1.02180029,0.00037774,0.26611467,0.54658425,0.25794373,0.00285146,0.52646431,0.32729055,0.00035666
-2.74637319,0.97628292,0.00031919,0.25322103,0.52088417,0.24281315,0.00255049,0.51098044,0.31727021,0.00033296
-2.74037019,0.93229941,0.00026801,0.24066567,0.49610864,0.22871429,0.00226585,0.49529932,0.30726533,0.00031001
-2.73436718,0.88982025,0.00022363,0.22849158,0.47228587,0.21556924,0.00199932,0.47943792,0.29725194,0.00028794
-2.72836418,0.84877244,0.00018545,0.21672644,0.44941867,0.20329084,0.00175214,0.46339562,0.28719810,0.00026684
-2.72236118,0.80905212,0.00015284,0.20538504,0.42749092,0.19178694,0.00152505,0.44716001,0.27706767,0.00024678
-2.71635818,0.77053803,0.00012519,0.19447227,0.40647471,0.18096465,0.00131832,0.43071331,0.26682430,0.00022782
-2.71035518,0.73310517,0.00010193,0.18398633,0.38633777,0.17073422,0.00113181,0.41403903,0.25643545,0.00020995
-2.70435218,0.69663765,0.00008249,0.17392206,0.36705063,0.16101245,0.00096501,0.39712820,0.24587598,0.00019318
-2.69834917,0.66104019,0.00006637,0.16427406,0.34859322,0.15172557,0.00081714,0.37998504,0.23513138,0.00017748
-2.69234617,0.62624750,0.00005308,0.15503951,0.33096028,0.14281145,0.00068716,0.36263145,0.22420022,0.00016281
-2.68634317,0.59223119,0.00004220,0.14622041,0.31416544,0.13422107,0.00057388,0.34511017,0.21309575,0.00014913
-2.68034017,0.55900394,0.00003336,0.13782519,0.29824370,0.12591928,0.00047596,0.32748645,0.20184659,0.00013639
-2.67433717,0.52662063,0.00002623,0.12986959,0.28325211,0.11788483,0.00039202,0.30984810,0.19049654,0.00012454
-2.66833417,0.49517679,0.00002050,0.12237685,0.26926877,0.11010975,0.00032066,0.29230411,0.17910341,0.00011352
-2.66233117,0.46480433,0.00001594,0.11537706,0.25639015,0.10259814,0.00026048,0.27498170,0.16773713,0.00010329
-2.65632816,0.43566516,0.00001232,0.10890598,0.24472689,0.09536452,0.00021015,0.25802239,0.15647712,0.00009381
-2.65032516,0.40794296,0.00000948,0.10300323,0.23439840,0.08843182,0.00016840,0.24157699,0.14540930,0.00008503
-2.64432216,0.38183385,0.00000726,0.09771007,0.22552649,0.08182920,0.00013406,0.22580016,0.13462269,0.00007692
-2.63831916,0.35753643,0.00000553,0.09306692,0.21822853,0.07558977,0.00010605,0.21084460,0.12420598,0.00006946
-2.63231616,0.33524185,0.00000420,0.08911072,0.21261027,0.06974841,0.00008340,0.19685545,0.11424420,0.00006262
-2.62631316,0.31512436,0.00000319,0.08587233,0.20875889,0.06433978,0.00006528,0.18396495,0.10481563,0.00005636
-2.62031016,0.29733303,0.00000243,0.08337416,0.20673661,0.05939665,0.00005094,0.17228791,0.09598914,0.00005068
-2.61430715,0.28198484,0.00000186,0.08162801,0.20657508,0.05494855,0.00003975,0.16191796,0.08782211,0.00004555
-2.60830415,0.26915964,0.00000146,0.08063345,0.20827099,0.05102089,0.00003119,0.15292487,0.08035885,0.00004095
-2.60230115,0.25889704,0.00000118,0.08037660,0.21178298,0.04763460,0.00002481,0.14535306,0.07362978,0.00003686
-2.59629815,0.25119551,0.00000101,0.08082958,0.21703015,0.04480609,0.00002027,0.13922125,0.06765117,0.00003324
-2.59029515,0.24601349,0.00000093,0.08195054,0.22389224,0.04254785,0.00001731,0.13452320,0.06242553,0.00003008
-2.58429215,0.24327259,0.00000093,0.08368427,0.23221144,0.04086931,0.00001576,0.13122963,0.05794259,0.00002735
-2.57828914,0.24286255,0.00000102,0.08596348,0.24179588,0.03977813,0.00001548,0.12929099,0.05418072,0.00002501
-2.57228614,0.24464776,0.00000118,0.08871054,0.25242469,0.03928174,0.00001644,0.12864099,0.05110873,0.00002302
-2.56628314,0.24847491,0.00000144,0.09183977,0.26385436,0.03938907,0.00001865,0.12920065,0.04868796,0.00002136
-2.56028014,0.25418149,0.00000179,0.09526006,0.27582620,0.04011229,0.00002218,0.13088278,0.04687453,0.00001999
-2.55427714,0.26160455,0.00000226,0.09887771,0.28807457,0.04146861,0.00002716,0.13359635,0.04562165,0.00001886
-2.54827414,0.27058928,0.00000285,0.10259945,0.30033558,0.04348186,0.00003378,0.13725086,0.04488180,0.00001795
-2.54227114,0.28099710,0.00000361,0.10633544,0.31235576,0.04618377,0.00004226,0.14176021,0.04460887,0.00001722
-2.53626813,0.29271254,0.00000454,0.11000205,0.32390038,0.04961493,0.00005291,0.14704593,0.04475991,0.00001663
-2.53026513,0.30564866,0.00000569,0.11352441,0.33476095,0.05382515,0.00006604,0.15303968,0.04529664,0.00001615
-2.52426213,0.31975059,0.00000708,0.11683848,0.34476163,0.05887332,0.00008205,0.15968475,0.04618659,0.00001576
-2.51825913,0.33499695,0.00000875,0.11989267,0.35376413,0.06482651,0.00010135,0.16693644,0.04740368,0.00001542
-2.51225613,0.35139885,0.00001075,0.12264877,0.36167082,0.07175840,0.00012437,0.17476149,0.04892854,0.00001512
-2.50625313,0.36899647,0.00001310,0.12508227,0.36842600,0.07974688,0.00015160,0.18313626,0.05074816,0.00001484
-2.50025013,0.38785326,0.00001586,0.12718200,0.37401513,0.08887097,0.00018350,0.19204404,0.05285531,0.00001455
-2.49424712,0.40804794,0.00001907,0.12894913,0.37846215,0.09920697,0.00022055,0.20147139,0.05524737,0.00001426
-2.48824412,0.42966450,0.00002276,0.13039555,0.38182495,0.11082403,0.00026320,0.21140394,0.05792493,0.00001395
-2.48224112,0.45278082,0.00002696,0.13154178,0.38418928,0.12377920,0.00031185,0.22182169,0.06089004,0.00001361
-2.47623812,0.47745631,0.00003172,0.13241452,0.38566149,0.13811220,0.00036684,0.23269421,0.06414432,0.00001325
-2.47023512,0.50371924,0.00003704,0.13304394,0.38636033,0.15384002,0.00042844,0.24397611,0.06768693,0.00001287
-2.46423212,0.53155452,0.00004295,0.13346089,0.38640855,0.17095171,0.00049680,0.25560293,0.07151259,0.00001246
-2.45822911,0.56089248,0.00004945,0.13369431,0.38592449,0.18940357,0.00057192,0.26748795,0.07560967,0.00001203
-2.45222611,0.59159964,0.00005652,0.13376874,0.38501435,0.20911495,0.00065368,0.27952005,0.07995859,0.00001159
-2.44622311,0.62347176,0.00006414,0.13370236,0.38376549,0.22996512,0.00074176,0.29156291,0.08453046,0.00001113
-2.44022011,0.65623003,0.00007226,0.13350549,0.38224108,0.25179125,0.00083566,0.30345567,0.08928622,0.00001067
-2.43421711,0.68952069,0.00008082,0.13317968,0.38047658,0.27438794,0.00093470,0.31501516,0.09417617,0.00001021
-2.42821411,0.72291825,0.00008975,0.13271749,0.37847791,0.29750828,0.00103796,0.32603965,0.09914018,0.00000976
-2.42221111,0.75593259,0.00009895,0.13210285,0.37622176,0.32086672,0.00114435,0.33631399,0.10410831,0.00000931
-2.41620810,0.78801964,0.00010830,0.13131216,0.37365761,0.34414371,0.00125259,0.34561595,0.10900208,0.00000887
-2.41020510,0.81859532,0.00011770,0.13031577,0.37071159,0.36699200,0.00136122,0.35372354,0.11373620,0.00000844
-2.40420210,0.84705231,0.00012699,0.12908001,0.36729174,0.38904464,0.00146865,0.36042284,0.11822082,0.00000803
-2.39819910,0.87277895,0.00013602,0.12756951,0.36329437,0.40992422,0.00157319,0.36551600,0.12236409,0.00000763
-2.39219610,0.89517933,0.00014466,0.12574960,0.35861112,0.42925325,0.00167306,0.36882913,0.12607502,0.00000725
-2.38619310,0.91369388,0.00015274,0.12358883,0.35313630,0.44666517,0.00176650,0.37021937,0.12926641,0.00000688
-2.38019010,0.92781925,0.00016011,0.12106119,0.34677403,0.46181557,0.00185178,0.36958112,0.13185789,0.00000653
-2.37418709,0.93712687,0.00016663,0.11814820,0.33944481,0.47439317,0.00192724,0.36685079,0.13377870,0.00000619
-2.36818409,0.94127900,0.00017218,0.11484048,0.33109111,0.48413008,0.00199140,0.36201002,0.13497030,0.00000585
-2.36218109,0.94004177,0.00017663,0.11113889,0.32168180,0.49081091,0.00204294,0.35508718,0.13538852,0.00000553
-2.35617809,0.93329444,0.00017990,0.10705513,0.31121506,0.49428019,0.00208081,0.34615692,0.13500527,0.00000521
-2.35017509,0.92103462,0.00018191,0.10261173,0.29971981,0.49444790,0.00210422,0.33533805,0.13380964,0.00000490
-2.34417209,0.90337906,0.00018263,0.09784163,0.28725552,0.49129282,0.00211272,0.32278969,0.13180845,0.00000460
-2.33816908,0.88056025,0.00018205,0.09278711,0.27391062,0.48486340,0.00210615,0.30870598,0.12902612,0.00000431
-2.33216608,0.85291884,0.00018017,0.08749840,0.25979951,0.47527635,0.00208474,0.29330958,0.12550393,0.00000401
-2.32616308,0.82089248,0.00017704,0.08203197,0.24505851,0.46271284,0.00204902,0.27684438,0.12129881,0.00000373
-2.32016008,0.78500151,0.00017274,0.07644857,0.22984095,0.44741257,0.00199988,0.25956771,0.11648152,0.00000345
-2.31415708,0.74583239,0.00016735,0.07081115,0.21431179,0.42966601,0.00193853,0.24174242,0.11113454,0.00000318
-2.30815408,0.70401954,0.00016101,0.06518287,0.19864196,0.40980520,0.00186644,0.22362924,0.10534965,0.00000292
-2.30215108,0.66022654,0.00015386,0.05962518,0.18300276,0.38819346,0.00178536,0.20547966,0.09922541,0.00000268
-2.29614807,0.61512742,0.00014604,0.05419604,0.16756072,0.36521462,0.00169727,0.18752969,0.09286462,0.00000244
-2.29014507,0.56938903,0.00013774,0.04894853,0.15247288,0.34126218,0.00160434,0.16999465,0.08637190,0.00000222
-2.28414207,0.52365496,0.00012913,0.04392973,0.13788295,0.31672881,0.00150892,0.15306517,0.07985153,0.00000203
-2.27813907,0.47853183,0.00012040,0.03917992,0.12391825,0.29199681,0.00141350,0.13690441,0.07340566,0.00000185
-2.27213607,0.43457825,0.00011175,0.03473221,0.11068773,0.26742965,0.00132071,0.12164663,0.06713298,0.00000169
-2.26613307,0.39229677,0.00010337,0.03061250,0.09828081,0.24336508,0.00123332,0.10739694,0.06112781,0.00000157
-2.26013007,0.35212905,0.00009546,0.02683974,0.08676728,0.22010995,0.00115427,0.09423212,0.05547988,0.00000148
-2.25412706,0.31445404,0.00008822,0.02342652,0.07619794,0.19793675,0.00108663,0.08220251,0.05027453,0.00000143
-2.24812406,0.27958924,0.00008188,0.02037984,0.06660608,0.17708202,0.00103372,0.07133458,0.04559352,0.00000142
-2.24212106,0.24779450,0.00007664,0.01770211,0.05800951,0.15774650,0.00099910,0.06163416,0.04151628,0.00000146
-2.23611806,0.21927814,0.00007274,0.01539226,0.05041307,0.14009678,0.00098667,0.05309005,0.03812161,0.00000156
-2.23011506,0.19420484,0.00007042,0.01344682,0.04381139,0.12426837,0.00100069,0.04567777,0.03548968,0.00000174
-2.22411206,0.17270469,0.00006995,0.01186116,0.03819190,0.11036975,0.00104587,0.03936340,0.03370421,0.00000199
-2.21810905,0.15488303,0.00007163,0.01063047,0.03353767,0.09848726,0.00112746,0.03410722,0.03285475,0.00000235
-2.21210605,0.14083017,0.00007579,0.00975083,0.02983027,0.08869028,0.00125123,0.02986707,0.03303881,0.00000281
-2.20610305,0.13063085,0.00008277,0.00922000,0.02705226,0.08103651,0.00142361,0.02660124,0.03436379,0.00000341
-2.20010005,0.12437249,0.00009299,0.00903806,0.02518932,0.07557704,0.00165162,0.02427096,0.03694848,0.00000417
-2.19409705,0.12215204,0.00010688,0.00920789,0.02423196,0.07236073,0.00194292,0.02284225,0.04092396,0.00000509
-2.18809405,0.12408095,0.00012492,0.00973537,0.02417670,0.07143782,0.00230573,0.02228718,0.04643380,0.00000622
-2.18209105,0.13028781,0.00014762,0.01062932,0.02502665,0.07286240,0.00274881,0.02258449,0.05363339,0.00000758
-2.17608804,0.14091863,0.00017554,0.01190128,0.02679157,0.07669368,0.00328126,0.02371965,0.06268824,0.00000920
-2.17008504,0.15613441,0.00020925,0.01356500,0.02948728,0.08299588,0.00391243,0.02568431,0.07377125,0.00001111
-2.16408204,0.17610625,0.00024932,0.01563568,0.03313453,0.09183673,0.00465167,0.02847514,0.08705890,0.00001334
-2.15807904,0.20100781,0.00029635,0.01812905,0.03775735,0.10328457,0.00550810,0.03209229,0.10272634,0.00001592
-2.15207604,0.23100556,0.00035088,0.02106027,0.04338090,0.11740429,0.00649034,0.03653742,0.12094141,0.00001888
-2.14607304,0.26624716,0.00041345,0.02444270,0.05002893,0.13425207,0.00760617,0.04181131,0.14185786,0.00002225
-2.14007004,0.30684837,0.00048451,0.02828654,0.05772099,0.15386932,0.00886225,0.04791147,0.16560784,0.00002605
-2.13406703,0.35287908,0.00056442,0.03259756,0.06646944,0.17627613,0.01026375,0.05482945,0.19229401,0.00003031
-2.12806403,0.40434927,0.00065345,0.03737572,0.07627642,0.20146445,0.01181409,0.06254835,0.22198148,0.00003505
-2.12206103,0.46119551,0.00075170,0.04261401,0.08713097,0.22939150,0.01351464,0.07104038,0.25469014,0.00004027
-2.11605803,0.52326883,0.00085916,0.04829742,0.09900638,0.25997381,0.01536447,0.08026485,0.29038755,0.00004598
-2.11005503,0.59032475,0.00097559,0.05440212,0.11185795,0.29308222,0.01736025,0.09016645,0.32898297,0.00005217
-2.10405203,0.66201616,0.00110059,0.06089500,0.12562136,0.32853827,0.01949608,0.10067418,0.37032288,0.00005884
-2.09804902,0.73788976,0.00123356,0.06773351,0.14021168,0.36611231,0.02176356,0.11170086,0.41418831,0.00006596
-2.09204602,0.81738638,0.00137367,0.07486587,0.15552317,0.40552352,0.02415184,0.12314336,0.46029430,0.00007352
-2.08604302,0.89984563,0.00151993,0.08223169,0.17142993,0.44644206,0.02664786,0.13488362,0.50829178,0.00008148
-2.08004002,0.98451494,0.00167114,0.08976304,0.18778743,0.48849339,0.02923654,0.14679033,0.55777177,0.00008980
-2.07403702,1.07056268,0.00182592,0.09738572,0.20443486,0.53126462,0.03190124,0.15872140,0.60827208,0.00009843
-2.06803402,1.15709514,0.00198278,0.10502104,0.22119829,0.57431280,0.03462404,0.17052702,0.65928622,0.00010732
-2.06203102,1.24317660,0.00214010,0.11258768,0.23789445,0.61717466,0.03738629,0.18205330,0.71027422,0.00011641
-2.05602801,1.32785168,0.00229620,0.12000379,0.25433507,0.65937758,0.04016897,0.19314615,0.76067499,0.00012566
-2.05002501,1.41016888,0.00244937,0.12718911,0.27033144,0.70045112,0.04295317,0.20365552,0.80991973,0.00013499
-2.04402201,1.48920430,0.00259790,0.13406704,0.28569913,0.73993858,0.04572041,0.21343950,0.85744564,0.00014435
-2.03801901,1.56408424,0.00274016,0.14056656,0.30026259,0.77740810,0.04845294,0.22236830,0.90270948,0.00015367
-2.03201601,1.63400563,0.00287460,0.14662388,0.31385928,0.81246264,0.05113398,0.23032777,0.94520029,0.00016290
-2.02601301,1.69825339,0.00299980,0.15218371,0.32634339,0.84474838,0.05374773,0.23722242,0.98445067,0.00017197
-2.02001001,1.75621371,0.00311449,0.15720020,0.33758873,0.87396118,0.05627939,0.24297770,1.02004613,0.00018083
-2.01400700,1.80738289,0.00321760,0.16163734,0.34749080,0.89985076,0.05871503,0.24754141,1.05163226,0.00018942
-2.00800400,1.85137142,0.00330823,0.16546900,0.35596799,0.92222262,0.06104131,0.25088433,1.07891938,0.00019768
-2.00200100,1.88790339,0.00338570,0.16867849,0.36296176,0.94093753,0.06324523,0.25299992,1.10168459,0.00020555
-1.99599800,1.91681154,0.00344951,0.17125772,0.36843606,0.95590894,0.06531377,0.25390319,1.11977155,0.00021298
-1.98999500,1.93802873,0.00349934,0.17320616,0.37237595,0.96709865,0.06723356,0.25362886,1.13308793,0.00021990
-1.98399200,1.95157654,0.00353506,0.17452950,0.37478556,0.97451106,0.06899059,0.25222892,1.14160120,0.00022626
-1.97798899,1.95755215,0.00355668,0.17523828,0.37568570,0.97818658,0.07057003,0.24976975,1.14533305,0.00023200
-1.97198599,1.95611460,0.00356433,0.17534653,0.37511123,0.97819480,0.07195608,0.24632903,1.14435300,0.00023704
-1.96598299,1.94747137,0.00355827,0.17487054,0.37310841,0.97462787,0.07313208,0.24199257,1.13877189,0.00024133
-1.95997999,1.93186644,0.00353882,0.17382783,0.36973242,0.96759467,0.07408069,0.23685131,1.12873543,0.00024481
-1.95397699,1.90957045,0.00350640,0.17223647,0.36504524,0.95721602,0.07478430,0.23099860,1.11441857,0.00024740
-1.94797399,1.88087362,0.00346146,0.17011466,0.35911399,0.94362135,0.07522554,0.22452789,1.09602072,0.00024907
-1.94197099,1.84608160,0.00340450,0.16748073,0.35200976,0.92694688,0.07538795,0.21753100,1.07376219,0.00024974
-1.93596798,1.80551434,0.00333608,0.16435343,0.34380701,0.90733525,0.07525678,0.21009688,1.04788181,0.00024940
-1.92996498,1.75950755,0.00325678,0.16075252,0.33458348,0.88493654,0.07481977,0.20231100,1.01863556,0.00024799
-1.92396198,1.70841630,0.00316723,0.15669958,0.32442048,0.85991033,0.07406803,0.19425524,0.98629621,0.00024552
-1.91795898,1.65262002,0.00306813,0.15221893,0.31340350,0.83242839,0.07299677,0.18600820,0.95115344,0.00024198
-1.91195598,1.59252797,0.00296021,0.14733863,0.30162296,0.80267771,0.07160600,0.17764587,0.91351426,0.00023739
