energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-4.54727364,1.91247898,0.33349962,0.00000000,0.01495466,0.79137317,0.52859925,0.10186084
-4.54127064,1.94153737,0.33419090,0.00000000,0.01457308,0.80864792,0.54090884,0.10345607
-4.53526763,1.96095484,0.33325371,0.00000000,0.01461411,0.82168127,0.55049008,0.10447309
-4.52926463,1.97067666,0.33079251,0.00000000,0.01505613,0.83033822,0.55728761,0.10490760
-4.52326163,1.97089074,0.32694733,0.00000000,0.01587829,0.83459294,0.56131202,0.10476883
-4.51725863,1.96201595,0.32188768,0.00000000,0.01706025,0.83452825,0.56263809,0.10407903
-4.51125563,1.94468180,0.31580562,0.00000000,0.01858190,0.83033104,0.56140052,0.10287253
-4.50525263,1.91970044,0.30890812,0.00000000,0.02042290,0.82228352,0.55778756,0.10119434
-4.49924962,1.88803243,0.30140933,0.00000000,0.02256222,0.81075091,0.55203259,0.09909838
-4.49324662,1.85074801,0.29352293,0.00000000,0.02497762,0.79616617,0.54440433,0.09664545
-4.48724362,1.80898563,0.28545510,0.00000000,0.02764529,0.77901242,0.53519610,0.09390099
-4.48124062,1.76391009,0.27739833,0.00000000,0.03053941,0.75980404,0.52471459,0.09093274
-4.47523762,1.71667190,0.26952637,0.00000000,0.03363202,0.73906730,0.51326895,0.08780848
-4.46923462,1.66837011,0.26199054,0.00000000,0.03689285,0.71732145,0.50116042,0.08459383
-4.46323162,1.62001984,0.25491753,0.00000000,0.04028941,0.69506123,0.48867333,0.08135034
-4.45722861,1.57252615,0.24840855,0.00000000,0.04378723,0.67274141,0.47606753,0.07813383
-4.45122561,1.52666479,0.24254006,0.00000000,0.04735014,0.65076423,0.46357277,0.07499307
-4.44522261,1.48307048,0.23736557,0.00000000,0.05094082,0.62946987,0.45138502,0.07196896
-4.43921961,1.44223262,0.23291855,0.00000000,0.05452132,0.60913055,0.43966487,0.06909399
-4.43321661,1.40449789,0.22921609,0.00000000,0.05805365,0.58994800,0.42853779,0.06639214
-4.42721361,1.37007898,0.22626290,0.00000000,0.06150050,0.57205436,0.41809608,0.06387920
-4.42121061,1.33906837,0.22405544,0.00000000,0.06482580,0.55551611,0.40840215,0.06156336
-4.41520760,1.31145557,0.22258579,0.00000000,0.06799532,0.54034046,0.39949280,0.05944601
-4.40920460,1.28714661,0.22184496,0.00000000,0.07097716,0.52648386,0.39138397,0.05752285
-4.40320160,1.26598410,0.22182543,0.00000000,0.07374217,0.51386163,0.38407568,0.05578497
-4.39719860,1.24776659,0.22252268,0.00000000,0.07626420,0.50235840,0.37755653,0.05422006
-4.39119560,1.23226596,0.22393571,0.00000000,0.07852026,0.49183843,0.37180773,0.05281352
-4.38519260,1.21924198,0.22606637,0.00000000,0.08049062,0.48215540,0.36680611,0.05154953
-4.37918959,1.20845329,0.22891774,0.00000000,0.08215875,0.47316105,0.36252608,0.05041192
-4.37318659,1.19966462,0.23249159,0.00000000,0.08351122,0.46471242,0.35894053,0.04938486
-4.36718359,1.19265020,0.23678518,0.00000000,0.08453756,0.45667742,0.35602059,0.04845345
-4.36118059,1.18719373,0.24178761,0.00000000,0.08523010,0.44893852,0.35373450,0.04760397
-4.35517759,1.18308551,0.24747617,0.00000000,0.08558384,0.44139481,0.35204574,0.04682404
-4.34917459,1.18011756,0.25381278,0.00000000,0.08559635,0.43396236,0.35091082,0.04610264
-4.34317159,1.17807759,0.26074113,0.00000000,0.08526774,0.42657335,0.35027686,0.04542988
-4.33716858,1.17674283,0.26818443,0.00000000,0.08460071,0.41917403,0.35007952,0.04479683
-4.33116558,1.17587467,0.27604441,0.00000000,0.08360064,0.41172214,0.35024136,0.04419519
-4.32516258,1.17521488,0.28420141,0.00000000,0.08227577,0.40418393,0.35067110,0.04361701
-4.31915958,1.17448412,0.29251583,0.00000000,0.08063744,0.39653127,0.35126377,0.04305444
-4.31315658,1.17338305,0.30083087,0.00000000,0.07870033,0.38873904,0.35190208,0.04249949
-4.30715358,1.17159649,0.30897651,0.00000000,0.07648274,0.38078322,0.35245880,0.04194394
