energy_ev,total_up,N_s_up,N_p_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-4.30115058,3.65139768,0.02044168,0.31026955,2.06228638,1.46748981,0.06232674,2.18271316
-4.29514757,3.64466851,0.02171476,0.30536759,2.08975852,1.47779615,0.05822591,2.19008676
-4.28914457,3.64688280,0.02299610,0.30192116,2.12346095,1.49187158,0.05435314,2.20260438
-4.28314157,3.65762311,0.02426896,0.29997376,2.16333793,1.50930321,0.05073415,2.21995594
-4.27713857,3.67614638,0.02551552,0.29952909,2.20914354,1.52954601,0.04738646,2.24164330
-4.27113557,3.70141871,0.02671734,0.30055235,2.26044255,1.55194412,0.04431973,2.26699990
-4.26513257,3.73215976,0.02785582,0.30297256,2.31661821,1.57575549,0.04153633,2.29521628
-4.25912956,3.76689475,0.02891279,0.30668580,2.37688670,1.60017890,0.03903207,2.32537021
-4.25312656,3.80401189,0.02987101,0.31155926,2.44031799,1.62438202,0.03679715,2.35646040
-4.24712356,3.84182269,0.03071477,0.31743595,2.50586244,1.64752960,0.03481703,2.38744214
-4.24112056,3.87862307,0.03143034,0.32413990,2.57238231,1.66881059,0.03307353,2.41726385
-4.23511756,3.91275291,0.03200646,0.33148172,2.63868729,1.68746331,0.03154579,2.44490306
-4.22911456,3.94265218,0.03243472,0.33926443,2.70357265,1.70279797,0.03021123,2.46940057
-4.22311156,3.96691182,0.03270986,0.34728919,2.76585893,1.71421579,0.02904655,2.48989187
-4.21710855,3.98431806,0.03282996,0.35536110,2.82443159,1.72122448,0.02802847,2.50563482
-4.21110555,3.99388902,0.03279654,0.36329460,2.87827947,1.72344971,0.02713453,2.51603283
-4.20510255,3.99490289,0.03261457,0.37091857,2.92653032,1.72064254,0.02634368,2.52065305
-4.19909955,3.98691731,0.03229230,0.37808076,2.96848239,1.71268286,0.02563677,2.51923926
-4.19309655,3.96977972,0.03184112,0.38465167,3.00363068,1.69957915,0.02499692,2.51171917
-4.18709355,3.94362886,0.03127521,0.39052756,3.03168679,1.68146463,0.02440981,2.49820623
-4.18109055,3.90888789,0.03061121,0.39563255,3.05259159,1.65859035,0.02386375,2.47899601
-4.17508754,3.86624950,0.02986778,0.39991985,3.06652005,1.63131563,0.02334979,2.45455754
-4.16908454,3.81665399,0.02906512,0.40337190,3.07387790,1.60009613,0.02286159,2.42551989
-4.16308154,3.76126094,0.02822453,0.40599961,3.07529018,1.56547017,0.02239531,2.39265459
-4.15707854,3.70141574,0.02736792,0.40784051,3.07158195,1.52804365,0.02194940,2.35685448
-4.15107554,3.63861195,0.02651729,0.40895622,3.06375182,1.48847414,0.02152433,2.31910965
-4.14507254,3.57445064,0.02569429,0.40942897,3.05293941,1.44745438,0.02112222,2.28048132
-4.13906953,3.51059818,0.02491984,0.40935771,3.04038781,1.40569586,0.02074660,2.24207441
-4.13306653,3.44874355,0.02421367,0.40885368,3.02740276,1.36391268,0.02040196,2.20500973
-4.12706353,3.39055668,0.02359403,0.40803594,3.01531017,1.32280629,0.02009342,2.17039664
-4.12106053,3.33764898,0.02307741,0.40702684,3.00541376,1.28305127,0.01982640,2.13930701
-4.11505753,3.29153733,0.02267825,0.40594783,2.99895459,1.24528262,0.01960621,2.11275145
-4.10905453,3.25361258,0.02240884,0.40491574,2.99707426,1.21008482,0.01943785,2.09165832
-4.10305153,3.22511344,0.02227913,0.40403975,3.00078329,1.17798287,0.01932563,2.07685638
-4.09704852,3.20710659,0.02229668,0.40341910,3.01093578,1.14943543,0.01927300,2.06906137
-4.09104552,3.20047314,0.02246668,0.40314181,3.02821148,1.12483018,0.01928239,2.06886682
-4.08504252,3.20590180,0.02279195,0.40328420,3.05310560,1.10448140,0.01935503,2.07673934
-4.07903952,3.22388840,0.02327305,0.40391142,3.08592640,1.08862956,0.01949097,2.09301795
-4.07303652,3.25474129,0.02390842,0.40507871,3.12680048,1.07744285,0.01968898,2.11791739
-4.06703352,3.29859180,0.02469458,0.40683333,3.17568457,1.07102029,0.01994669,2.15153467
-4.06103052,3.35540860,0.02562630,0.40921698,3.23238315,1.06939605,0.02026063,2.19385821
-4.05502751,3.42501485,0.02669693,0.41226843,3.29657012,1.07254472,0.02062643,2.24477871
-4.04902451,3.50710658,0.02789863,0.41602610,3.36781322,1.08038696,0.02103895,2.30410084
-4.04302151,3.60127105,0.02922266,0.42053047,3.44559929,1.09279528,0.02149254,2.37155482
-4.03701851,3.70700357,0.03065969,0.42582583,3.52935885,1.10959941,0.02198127,2.44680690
-4.03101551,3.82372180,0.03220005,0.43196146,3.61848843,1.13059110,0.02249914,2.52946816
-4.02501251,3.95077631,0.03383403,0.43899184,3.71236931,1.15552809,0.02304033,2.61910079
-4.01900950,4.08745698,0.03555203,0.44697593,3.81038175,1.18413695,0.02359943,2.71522161
-4.01300650,4.23299486,0.03734475,0.45597532,3.91191400,1.21611502,0.02417157,2.81730263
-4.00700350,4.38655954,0.03920329,0.46605156,4.01636600,1.25113130,0.02475265,2.92476877
-4.00100050,4.54725267,0.04111915,0.47726243,4.12314783,1.28882656,0.02533934,3.03699309
-3.99499750,4.71409849,0.04308425,0.48965756,4.23167372,1.32881297,0.02592921,3.15329025
-3.98899450,4.88603249,0.04509075,0.50327362,4.34135243,1.37067350,0.02652069,3.27290906
-3.98299150,5.06188984,0.04713088,0.51812918,4.45157541,1.41396158,0.02711304,3.39502503
-3.97698849,5.24039513,0.04919678,0.53421976,4.56170405,1.45820132,0.02770622,3.51873420
-3.97098549,5.42015522,0.05128016,0.55151326,4.67105784,1.50288875,0.02830076,3.64304935
-3.96498249,5.59965672,0.05337205,0.56994620,4.77890469,1.54749440,0.02889763,3.76689956
-3.95897949,5.77726976,0.05546253,0.58942086,4.88445515,1.59146759,0.02949802,3.88913427
-3.95297649,5.95125896,0.05754049,0.60980389,4.98686149,1.63424240,0.03010316,4.00853244
-3.94697349,6.11980264,0.05959343,0.63092621,5.08522263,1.67524570,0.03071417,4.12381728
-3.94097049,6.28102038,0.06160736,0.65258469,5.17859544,1.71390693,0.03133193,4.23367667
-3.93496748,6.43300884,0.06356680,0.67454529,5.26601238,1.74966963,0.03195696,4.33678914
-3.92896448,6.57388505,0.06545485,0.69654786,5.34650514,1.78200433,0.03258937,4.43185461
-3.92296148,6.70183585,0.06725342,0.71831234,5.41913338,1.81042246,0.03322891,4.51762918
-3.91695848,6.81517183,0.06894356,0.73954614,5.48301742,1.83449076,0.03387504,4.59296253
-3.91095548,6.91238368,0.07050592,0.75995241,5.53737334,1.85384561,0.03452707,4.65683661
-3.90495248,6.99219842,0.07192127,0.77923883,5.58154856,1.86820676,0.03518437,4.70840382
-3.89894947,7.05363313,0.07317117,0.79712656,5.61505619,1.87738976,0.03584666,4.74702310
-3.89294647,7.09604356,0.07423857,0.81335891,5.63760621,1.88131665,0.03651430,4.77229212
-3.88694347,7.11916519,0.07510856,0.82770931,5.64913159,1.88002422,0.03718859,4.78407398
-3.88094047,7.12314467,0.07576902,0.83998830,5.64980788,1.87366962,0.03787217,4.78251715
-3.87493747,7.10855976,0.07621124,0.85004909,5.64006501,1.86253278,0.03856925,4.76806730
-3.86893447,7.07642648,0.07643047,0.85779159,5.62059031,1.84701553,0.03928592,4.74147041
-3.86293147,7.02819266,0.07642631,0.86316465,5.59232237,1.82763737,0.04003037,4.70376658
-3.85692846,6.96571763,0.07620303,0.86616643,5.55643563,1.80502771,0.04081294,4.65627449
-3.85092546,6.89123822,0.07576963,0.86684307,5.51431595,1.77991495,0.04164619,4.60056674
-3.84492246,6.80732202,0.07513980,0.86528550,5.46752808,1.75311243,0.04254475,4.53843673
-3.83891946,6.71680887,0.07433169,0.86162491,5.41777590,1.72550160,0.04352507,4.47185781
-3.83291646,6.62274240,0.07336743,0.85602679,5.36685675,1.69801291,0.04460503,4.40293603
-3.82691346,6.52829338,0.07227255,0.84868417,5.31661130,1.67160457,0.04580341,4.33385755
-3.82091046,6.43667697,0.07107527,0.83981011,5.26887067,1.64723993,0.04713924,4.26683235
-3.81490745,6.35106628,0.06980555,0.82962999,5.22540219,1.62586369,0.04863103,4.20403562
-3.80890445,6.27450437,0.06849422,0.81837376,5.18785555,1.60837761,0.05029587,4.14754843
-3.80290145,6.20981710,0.06717187,0.80626858,5.15771095,1.59561617,0.05214855,4.09929924
-3.79689845,6.15952933,0.06586789,0.79353205,5.13623063,1.58832266,0.05420053,4.06100778
-3.79089545,6.12578645,0.06460939,0.78036624,5.12441519,1.58712632,0.05645906,4.03413276
-3.78489245,6.11028371,0.06342033,0.76695270,5.12296609,1.59252112,0.05892624,4.01982501
-3.77888944,6.11420540,0.06232058,0.75344857,5.13225544,1.60484666,0.06159823,4.01888722
-3.77288644,6.13817578,0.06132530,0.73998376,5.15230417,1.62427197,0.06446456,4.03174181
-3.76688344,6.18222382,0.06044433,0.72665936,5.18276952,1.65078283,0.06750770,4.05840795
-3.76088044,6.24576316,0.05968188,0.71354703,5.22294265,1.68417312,0.07070280,4.09848893
-3.75487744,6.32758893,0.05903634,0.70068954,5.27175694,1.72404106,0.07401765,4.15117069
-3.74887444,6.42589220,0.05850041,0.68810223,5.32780731,1.76979060,0.07741301,4.21523217
-3.74287144,6.53829299,0.05806132,0.67577529,5.38938070,1.82063874,0.08084313,4.28906790
-3.73686843,6.66189165,0.05770136,0.66367680,5.45449740,1.87562876,0.08425665,4.37072277
-3.73086543,6.79333830,0.05739857,0.65175645,5.52096246,1.93364971,0.08759766,4.45793863
-3.72486243,6.92891905,0.05712756,0.63994962,5.58642637,1.99346191,0.09080714,4.54821187
-3.71885943,7.06465717,0.05686051,0.62818203,5.64845320,2.05372810,0.09382447,4.63886078
-3.71285643,7.19642654,0.05656825,0.61637445,5.70459451,2.11304954,0.09658919,4.72710073
-3.70685343,7.32007406,0.05622139,0.60444767,5.75246653,2.17000603,0.09904279,4.81012514
-3.70085043,7.43154706,0.05579147,0.59232731,5.78982812,2.22319879,0.10113054,4.88518951
-3.69484742,7.52702140,0.05525200,0.57994859,5.81465656,2.27129442,0.10280326,4.94969568
-3.68884442,7.60302531,0.05457957,0.56726064,5.82521825,2.31306849,0.10401897,5.00127323
-3.68284142,7.65655436,0.05375464,0.55423044,5.82013140,2.34744695,0.10474429,5.03785483
-3.67683842,7.68517267,0.05276233,0.54084607,5.79841811,2.37354342,0.10495569,5.05774253
-3.67083542,7.68709612,0.05159293,0.52711916,5.75954322,2.39069087,0.10464027,5.05966237
-3.66483242,7.66125377,0.05024222,0.51308655,5.70343838,2.39846600,0.10379631,5.04280467
-3.65882941,7.60732475,0.04871159,0.49881082,5.63050970,2.39670506,0.10243341,5.00684858
-3.65282641,7.52574853,0.04700793,0.48437984,5.54162866,2.38551033,0.10057219,4.95196938
-3.64682341,7.41770810,0.04514328,0.46990524,5.43810613,2.36524668,0.09824374,4.87882846
-3.64082041,7.28508628,0.04313437,0.45551968,5.32165055,2.33652815,0.09548861,4.78854610
-3.63481741,7.13039715,0.04100190,0.44137328,5.19431165,2.30019509,0.09235560,4.68265843
-3.62881441,6.95669506,0.03876978,0.42762898,5.05841194,2.25728273,0.08890022,4.56306020
-3.62281141,6.76746540,0.03646424,0.41445726,4.91646872,2.20898242,0.08518307,4.43193595
-3.61680840,6.56650148,0.03411291,0.40203025,4.77110948,2.15659727,0.08126803,4.29168260
-3.61080540,6.35777291,0.03174387,0.39051560,4.62498434,2.10149415,0.07722050,4.14482662
-3.60480240,6.14529082,0.02938480,0.38007018,4.48067864,2.04505387,0.07310562,3.99393944
-3.59879940,5.93297564,0.02706211,0.37083409,4.34062923,1.98862207,0.06898662,3.84155447
-3.59279640,5.72453262,0.02480026,0.36292511,4.20704753,1.93346241,0.06492335,3.69008902
-3.58679340,5.52333999,0.02262113,0.35643387,4.08185223,1.88071432,0.06097103,3.54177432
-3.58079040,5.33235381,0.02054359,0.35142000,3.96661387,1.83135672,0.05717916,3.39859585
-3.57478739,5.15403287,0.01858316,0.34790939,3.86251333,1.78617914,0.05359087,3.26224624
-3.56878439,4.99028576,0.01675189,0.34589278,3.77031518,1.74576113,0.05024239,3.13409183
-3.56278139,4.84244134,0.01505826,0.34532567,3.69035682,1.71046045,0.04716288,3.01515374
-3.55677839,4.71124281,0.01350737,0.34612958,3.62255316,1.68041034,0.04437451,2.90610322
-3.55077539,4.59686426,0.01210108,0.34819470,3.56641639,1.65552532,0.04189275,2.80727077
-3.54477239,4.49894807,0.01083835,0.35138367,3.52108952,1.63551523,0.03972692,2.71866774
-3.53876938,4.41666022,0.00971562,0.35553649,3.48539216,1.61990635,0.03788077,2.64001865
-3.53276638,4.34876048,0.00872719,0.36047611,3.45787642,1.60806842,0.03635334,2.57080213
-3.52676338,4.29368336,0.00786573,0.36601467,3.43689040,1.59924641,0.03513975,2.51029816
-3.52076038,4.24962601,0.00712265,0.37195999,3.42064681,1.59259530,0.03423209,2.45763905
-3.51475738,4.21463879,0.00648862,0.37812193,3.40729381,1.58721653,0.03362021,2.41186164
-3.50875438,4.18671454,0.00595391,0.38431848,3.39498536,1.58219456,0.03329249,2.37195838
-3.50275138,4.16387277,0.00550882,0.39038124,3.38194843,1.57663212,0.03323653,2.33692506
-3.49674837,4.14423553,0.00514399,0.39615997,3.36654455,1.56968286,0.03343963,2.30580332
-3.49074537,4.12609230,0.00485068,0.40152615,3.34732361,1.56058032,0.03388923,2.27771649
-3.48474237,4.10795176,0.00462102,0.40637536,3.32306811,1.54866225,0.03457306,2.25189762
-3.47873937,4.08857927,0.00444820,0.41062840,3.29282651,1.53338968,0.03547926,2.22770922
-3.47273637,4.06701948,0.00432659,0.41423123,3.25593493,1.51436030,0.03659628,2.20465438
-3.46673337,4.04260430,0.00425192,0.41715372,3.21202697,1.49131586,0.03791266,2.18237979
-3.46073037,4.01494708,0.00422131,0.41938746,3.16103173,1.46414389,0.03941668,2.16067114
-3.45472736,3.98392466,0.00423332,0.42094271,3.10316095,1.43287374,0.04109599,2.13944198
-3.44872436,3.94964921,0.00428805,0.42184485,3.03888645,1.39766774,0.04293712,2.11871743
-3.44272136,3.91243215,0.00438713,0.42213052,2.96890937,1.35880795,0.04492502,2.09861399
-3.43671836,3.87274307,0.00453374,0.42184371,2.89412314,1.31667937,0.04704264,2.07931710
-3.43071536,3.83116587,0.00473264,0.42103213,2.81557227,1.27175066,0.04927052,2.06105793
-3.42471236,3.78835515,0.00499016,0.41974399,2.73440902,1.22455309,0.05158656,2.04409086
-3.41870935,3.74499480,0.00531415,0.41802550,2.65185000,1.17565892,0.05396580,2.02867274
-3.41270635,3.70176102,0.00571401,0.41591911,2.56913473,1.12566004,0.05638047,2.01504516
-3.40670335,3.65929131,0.00620054,0.41346260,2.48748768,1.07514776,0.05880010,2.00342028
-3.40070035,3.61816030,0.00678588,0.41068903,2.40808522,1.02469438,0.06119186,1.99397068
-3.39469735,3.57886311,0.00748332,0.40762758,2.33202849,0.97483734,0.06352101,1.98682344
-3.38869435,3.54180616,0.00830709,0.40430492,2.26032254,0.92606614,0.06575156,1.98205811
-3.38269135,3.50730494,0.00927203,0.40074725,2.19386216,0.87881253,0.06784702,1.97970826
-3.37668834,3.47558784,0.01039324,0.39698261,2.13342396,0.83344379,0.06977121,1.97976593
-3.37068534,3.44680483,0.01168557,0.39304329,2.07966421,0.79025924,0.07148928,1.98218820
-3.36468234,3.42103963,0.01316311,0.38896819,2.03312158,0.74948972,0.07296858,1.98690504
-3.35867934,3.39832380,0.01483855,0.38480486,1.99422381,0.71129963,0.07417970,1.99382751
-3.35267634,3.37865141,0.01672248,0.38061102,1.96329707,0.67579116,0.07509730,2.00285565
-3.34667334,3.36199289,0.01882267,0.37645556,1.94057692,0.64301030,0.07570100,2.01388523
-3.34067034,3.34830704,0.02114331,0.37241872,1.92621970,0.61295404,0.07597606,2.02681299
-3.33466733,3.33755040,0.02368425,0.36859158,1.92031348,0.58557837,0.07591392,2.04153996
-3.32866433,3.32968347,0.02644035,0.36507483,1.92288757,0.56080659,0.07551260,2.05797273
-3.32266133,3.32467378,0.02940085,0.36197676,1.93392010,0.53853752,0.07477688,2.07602293
-3.31665833,3.32249578,0.03254890,0.35941078,1.95334328,0.51865331,0.07371829,2.09560493
-3.31065533,3.32312818,0.03586129,0.35749237,1.98104604,0.50102656,0.07235489,2.11663238
-3.30465233,3.32654918,0.03930835,0.35633578,2.01687426,0.48552665,0.07071090,2.13901395
-3.29864932,3.33273049,0.04285409,0.35605057,2.06062863,0.47202494,0.06881608,2.16264883
-3.29264632,3.34163071,0.04645662,0.35673811,2.11206056,0.46039912,0.06670500,2.18742257
-3.28664332,3.35318890,0.05006884,0.35848828,2.17086661,0.45053632,0.06441618,2.21320353
-3.28064032,3.36731896,0.05363934,0.36137638,2.23668189,0.44233529,0.06199113,2.23984048
-3.27463732,3.38390499,0.05711363,0.36546048,2.30907305,0.43570760,0.05947325,2.26716131
-3.26863432,3.40279819,0.06043547,0.37077908,2.38753125,0.43057782,0.05690684,2.29497312
-3.26263132,3.42381503,0.06354846,0.37734936,2.47146584,0.42688296,0.05433593,2.32306338
-3.25662831,3.44673674,0.06639769,0.38516583,2.56019908,0.42457113,0.05180326,2.35120204
-3.25062531,3.47130963,0.06893140,0.39419949,2.65296242,0.42359956,0.04934928,2.37914423
-3.24462231,3.49724610,0.07110265,0.40439739,2.74889470,0.42393198,0.04701121,2.40663321
-3.23861931,3.52422571,0.07287083,0.41568269,2.84704273,0.42553571,0.04482222,2.43340308
-3.23261631,3.55189628,0.07420301,0.42795504,2.94636456,0.42837837,0.04281070,2.45918110
-3.22661331,3.57987447,0.07507504,0.44109137,3.04573562,0.43242445,0.04099972,2.48368932
-3.22061031,3.60774614,0.07547229,0.45494705,3.14395823,0.43763193,0.03940658,2.50664540
-3.21460730,3.63506642,0.07539018,0.46935744,3.23977442,0.44394911,0.03804252,2.52776280
-3.20860430,3.66135999,0.07483415,0.48413987,3.33188240,0.45131187,0.03691262,2.54675044
-3.20260130,3.68612188,0.07381947,0.49909599,3.41895647,0.45964151,0.03601583,2.56331235
-3.19659830,3.70881972,0.07237053,0.51401473,3.49967040,0.46884343,0.03534515,2.57714762
-3.19059530,3.72889783,0.07051993,0.52867567,3.57272392,0.47880675,0.03488804,2.58795133
-3.18459230,3.74578395,0.06830726,0.54285299,3.63687179,0.48940505,0.03462688,2.59541681
-3.17858929,3.75889904,0.06577765,0.55631992,3.69095484,0.50049818,0.03453960,2.59923986
-3.17258629,3.76767046,0.06298026,0.56885373,3.73393189,0.51193529,0.03460049,2.59912500
-3.16658329,3.77154844,0.05996662,0.58024102,3.76491169,0.52355888,0.03478109,2.59479411
-3.16058029,3.77002565,0.05678910,0.59028329,3.78318331,0.53520976,0.03505105,2.58599714
-3.15457729,3.76265884,0.05349931,0.59880257,3.78824380,0.54673257,0.03537926,2.57252456
-3.14857429,3.74909183,0.05014682,0.60564689,3.77982155,0.55798171,0.03573481,2.55422106
-3.14257129,3.72907820,0.04677791,0.61069529,3.75789395,0.56882719,0.03608803,2.53099942
-3.13656828,3.70250226,0.04343467,0.61386214,3.72269808,0.57915995,0.03641145,2.50285385
-3.13056528,3.66939649,0.04015427,0.61510050,3.67473334,0.58889640,0.03668074,2.46987143
-3.12456228,3.62995403,0.03696850,0.61440419,3.61475514,0.59798165,0.03687540,2.43224074
-3.11855928,3.58453443,0.03390357,0.61180851,3.54375954,0.60639122,0.03697945,2.39025665
-3.11255628,3.53366186,0.03098015,0.60738930,3.46295847,0.61413091,0.03698182,2.34432035
-3.10655328,3.47801478,0.02821352,0.60126043,3.37374649,0.62123475,0.03687657,2.29493419
-3.10055028,3.41840704,0.02561402,0.59356959,3.27765980,0.62776107,0.03666297,2.24269100
-3.09454727,3.35576078,0.02318746,0.58449271,3.17632902,0.63378680,0.03634527,2.18825802
-3.08854427,3.29107199,0.02093575,0.57422701,3.07142776,0.63940025,0.03593228,2.13235608
-3.08254127,3.22537047,0.01885748,0.56298319,2.96461882,0.64469286,0.03543683,2.07573464
-3.07653827,3.15967605,0.01694856,0.55097700,2.85750078,0.64975044,0.03487499,2.01914421
-3.07053527,3.09495347,0.01520280,0.53842071,2.75155697,0.65464432,0.03426519,1.96330734
-3.06453227,3.03206861,0.01361249,0.52551490,2.64810958,0.65942321,0.03362728,1.90888986
-3.05852926,2.97174855,0.01216885,0.51244100,2.54828072,0.66410630,0.03298153,1.85647407
-3.05252626,2.91454807,0.01086249,0.49935507,2.45296253,0.66867814,0.03234761,1.80653543
-3.04652326,2.86082462,0.00968376,0.48638307,2.36279750,0.67308566,0.03174371,1.75942416
-3.04052026,2.81072368,0.00862297,0.47361798,2.27817008,0.67723793,0.03118569,1.71535295
-3.03451726,2.76417546,0.00767066,0.46111879,2.19920963,0.68100845,0.03068638,1.67439161
-3.02851426,2.72090348,0.00681770,0.44891160,2.12580472,0.68424029,0.03025516,1.63646907
-3.02251126,2.68044476,0.00605540,0.43699255,2.05762772,0.68675370,0.02989754,1.60138272
-3.01650825,2.64218083,0.00537556,0.42533249,1.99416838,0.68835595,0.02961515,1.56881471
-3.01050525,2.60537775,0.00477051,0.41388312,1.93477467,0.68885280,0.02940586,1.53835432
-3.00450225,2.56923331,0.00423309,0.40258409,1.87869884,0.68806108,0.02926402,1.50952533
-2.99849925,2.53292874,0.00375665,0.39137083,1.82514622,0.68582161,0.02918104,1.48181686
-2.99249625,2.49568223,0.00333504,0.38018244,1.77332464,0.68201179,0.02914602,1.45471609
-2.98649325,2.45680145,0.00296259,0.36896934,1.72249204,0.67655704,0.02914652,1.42774126
-2.98049025,2.41573226,0.00263409,0.35770010,1.67200026,0.66944049,0.02916938,1.40047308
-2.97448724,2.37210116,0.00234477,0.34636730,1.62133309,0.66071029,0.02920166,1.37258313
-2.96848424,2.32574919,0.00209029,0.33499183,1.57013730,0.65048407,0.02923143,1.34385788
-2.96248124,2.27675591,0.00186676,0.32362562,1.51824540,0.63895033,0.02924862,1.31421702
-2.95647824,2.22545192,0.00167065,0.31235263,1.46568976,0.62636644,0.02924571,1.28372558
-2.95047524,2.17241984,0.00149889,0.30128808,1.41270777,0.61305347,0.02921831,1.25259914
-2.94447224,2.11848353,0.00134877,0.29057596,1.35973836,0.59938789,0.02916558,1.22120210
-2.93846923,2.06468638,0.00121796,0.28038506,1.30741046,0.58579063,0.02909047,1.19003934
-2.93246623,2.01225970,0.00110451,0.27090370,1.25652434,0.57271384,0.02899975,1.15974147
-2.92646323,1.96258289,0.00100680,0.26233353,1.20802680,0.56062601,0.02890396,1.13104491
-2.92046023,1.91713723,0.00092356,0.25488258,1.16298166,0.54999620,0.02881708,1.10476730
-2.91445723,1.87745546,0.00085379,0.24875807,1.12253650,0.54127783,0.02875607,1.08177978
-2.90845423,1.84506926,0.00079679,0.24415928,1.08788729,0.53489299,0.02874037,1.06297705
-2.90245123,1.82145690,0.00075210,0.24127067,1.06024176,0.53121776,0.02879117,1.04924665
-2.89644822,1.80799300,0.00071948,0.24025578,1.04078276,0.53056926,0.02893076,1.04143845
-2.89044522,1.80590242,0.00069887,0.24125187,1.03063254,0.53319481,0.02918171,1.04033557
-2.88444222,1.81621967,0.00069037,0.24436571,1.03081863,0.53926373,0.02956617,1.04662770
-2.87843922,1.83975511,0.00069421,0.24967051,1.04224206,0.54886197,0.03010514,1.06088745
-2.87243622,1.87706885,0.00071069,0.25720408,1.06564837,0.56198980,0.03081779,1.08355054
-2.86643322,1.92845275,0.00074021,0.26696821,1.10160186,0.57856237,0.03172091,1.11490014
-2.86043022,1.99392065,0.00078316,0.27892912,1.15046347,0.59841327,0.03282840,1.15505559
-2.85442721,2.07320656,0.00083994,0.29301905,1.21237245,0.62130058,0.03415083,1.20396563
-2.84842421,2.16577029,0.00091091,0.30913854,1.28723229,0.64691521,0.03569516,1.26140596
-2.84242121,2.27080976,0.00099637,0.32715949,1.37470109,0.67489098,0.03746452,1.32698100
-2.83641821,2.38727881,0.00109649,0.34692852,1.47418655,0.70481590,0.03945801,1.40012940
-2.83041521,2.51390975,0.00121133,0.36827056,1.58484606,0.73624424,0.04167066,1.48013303
-2.82441221,2.64923921,0.00134075,0.39099244,1.70559191,0.76870863,0.04409338,1.56612888
-2.81840920,2.79163635,0.00148441,0.41488620,1.83510198,0.80173184,0.04671294,1.65712354
-2.81240620,2.93933242,0.00164176,0.43973204,1.97183584,0.83483764,0.04951207,1.75200965
-2.80640320,3.09045067,0.00181194,0.46530077,2.11405645,0.86756043,0.05246948,1.84958414
-2.80040020,3.24303616,0.00199386,0.49135565,2.25985716,0.89945334,0.05556000,1.94856763
-2.79439720,3.39508474,0.00218609,0.51765376,2.40719377,0.93009463,0.05875470,2.04762489
-2.78839420,3.54457109,0.00238691,0.54394681,2.55392114,0.95909232,0.06202113,2.14538594
-2.78239120,3.68947576,0.00259431,0.56998157,2.69783373,0.98608717,0.06532349,2.24046770
-2.77638819,3.82781116,0.00280598,0.59550013,2.83670901,1.01075415,0.06862308,2.33149592
-2.77038519,3.95764690,0.00301934,0.62024013,2.96835303,1.03280274,0.07187863,2.41712729
-2.76438219,4.07713457,0.00323159,0.64393520,3.09064670,1.05197636,0.07504691,2.49607149
-2.75837919,4.18453245,0.00343975,0.66631590,3.20159165,1.06805127,0.07808336,2.56711314
-2.75237619,4.27823020,0.00364070,0.68711120,3.29935440,1.08083541,0.08094291,2.62913330
-2.74637319,4.35677364,0.00383129,0.70605091,3.38230747,1.09016748,0.08358086,2.68113029
-2.74037019,4.41888968,0.00400837,0.72286893,3.44906632,1.09591652,0.08595391,2.72223961
-2.73436718,4.46351098,0.00416888,0.73730755,3.49852082,1.09798225,0.08802129,2.75175237
-2.72836418,4.48979987,0.00430997,0.74912258,3.52986045,1.09629630,0.08974586,2.76913191
-2.72236118,4.49717089,0.00442902,0.75808934,3.54259238,1.09082414,0.09109535,2.77402805
-2.71635818,4.48531087,0.00452378,0.76400922,3.53655191,1.08156789,0.09204340,2.76628846
-2.71035518,4.45419571,0.00459237,0.76671653,3.51190488,1.06856945,0.09257069,2.74596648
-2.70435218,4.40410259,0.00463342,0.76608522,3.46914211,1.05191393,0.09266579,2.71332506
-2.69834917,4.33561648,0.00464606,0.76203533,3.40906593,1.03173273,0.09232588,2.66883616
-2.69234617,4.24963002,0.00462995,0.75453845,3.33276925,1.00820619,0.09155720,2.61317537
-2.68634317,4.14733581,0.00458533,0.74362203,3.24160779,0.98156503,0.09037528,2.54721150
-2.68034017,4.03021056,0.00451300,0.72937220,3.13716630,0.95209059,0.08880479,2.47199101
-2.67433717,3.89999073,0.00441429,0.71193468,3.02121964,0.92011326,0.08687912,2.38871746
-2.66833417,3.75863994,0.00429104,0.69151373,2.89568998,0.88600910,0.08463966,2.29872631
-2.66233117,3.60830841,0.00414555,0.66836907,2.76260115,0.85019446,0.08213472,2.20345556
-2.65632816,3.45128556,0.00398049,0.64281064,2.62403147,0.81311869,0.07941822,2.10441297
-2.65032516,3.28994684,0.00379885,0.61519157,2.48206639,0.77525498,0.07654818,2.00314070
-2.64432216,3.12669667,0.00360386,0.58589942,2.33875206,0.73708978,0.07358498,1.90117863
-2.63831916,2.96390920,0.00339891,0.55534614,2.19605123,0.69911108,0.07058955,1.80002718
-2.63231616,2.80386906,0.00318744,0.52395714,2.05580253,0.66179595,0.06762155,1.70111120
-2.62631316,2.64871425,0.00297288,0.49215993,1.91968421,0.62559808,0.06473754,1.60574593
-2.62031016,2.50038341,0.00275860,0.46037274,1.78918325,0.59093561,0.06198928,1.51510629
-2.61430715,2.36056941,0.00254780,0.42899381,1.66557067,0.55818007,0.05942222,1.43020067
-2.60830415,2.23068118,0.00234350,0.39839153,1.54988345,0.52764672,0.05707423,1.35185004
-2.60230115,2.11181517,0.00214848,0.36889598,1.44291364,0.49958688,0.05497461,1.28067327
