energy_ev,total_up,Ag_p_up,Ag_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,0.48406286,0.09250935,0.25545444,0.02473166,0.00109120,0.09066228,0.09686359
-4.29514757,0.48210211,0.09127714,0.25543047,0.02419621,0.00108530,0.08963805,0.09734942
-4.28914457,0.47806155,0.08972493,0.25437789,0.02359521,0.00107328,0.08806140,0.09751625
-4.28314157,0.47196535,0.08787146,0.25225643,0.02293814,0.00105528,0.08596044,0.09738787
-4.27713857,0.46390601,0.08574814,0.24906427,0.02223766,0.00103158,0.08337510,0.09700004
-4.27113557,0.45404182,0.08339841,0.24483839,0.02150941,0.00100260,0.08035582,0.09639932
-4.26513257,0.44259224,0.08087672,0.23965356,0.02077173,0.00096889,0.07696199,0.09564164
-4.25912956,0.42983138,0.07824730,0.23362015,0.02004529,0.00093109,0.07326014,0.09479036
-4.25312656,0.41607994,0.07558266,0.22688076,0.01935271,0.00088997,0.06932200,0.09391410
-4.24712356,0.40169602,0.07296204,0.21960603,0.01871822,0.00084636,0.06522257,0.09308446
-4.24112056,0.38706523,0.07046984,0.21198960,0.01816729,0.00080115,0.06103813,0.09237352
-4.23511756,0.37259050,0.06819401,0.20424273,0.01772629,0.00075526,0.05684446,0.09185150
-4.22911456,0.35868206,0.06622467,0.19658851,0.01742226,0.00070964,0.05271512,0.09158452
-4.22311156,0.34574789,0.06465271,0.18925617,0.01728257,0.00066521,0.04872006,0.09163257
-4.21710855,0.33418494,0.06356871,0.18247542,0.01733484,0.00062292,0.04492438,0.09204786
-4.21110555,0.32437140,0.06306197,0.17647123,0.01760667,0.00058367,0.04138741,0.09287352
-4.20510255,0.31666015,0.06321968,0.17145903,0.01812558,0.00054830,0.03816207,0.09414275
-4.19909955,0.31137347,0.06412624,0.16764048,0.01891880,0.00051763,0.03529437,0.09587843
-4.19309655,0.30879895,0.06586274,0.16519991,0.02001319,0.00049242,0.03282327,0.09809311
-4.18709355,0.30918658,0.06850637,0.16430143,0.02143496,0.00047338,0.03078062,0.10078951
-4.18109055,0.31274686,0.07212985,0.16508665,0.02320946,0.00046114,0.02919129,0.10396127
-4.17508754,0.31964970,0.07680080,0.16767304,0.02536079,0.00045629,0.02807334,0.10759408
-4.16908454,0.33002401,0.08258087,0.17215283,0.02791140,0.00045933,0.02743833,0.11166696
-4.16308154,0.34395760,0.08952478,0.17859238,0.03088145,0.00047073,0.02729153,0.11615362
-4.15707854,0.36149730,0.09767906,0.18703188,0.03428823,0.00049085,0.02763220,0.12102388
-4.15107554,0.38264904,0.10708054,0.19748539,0.03814528,0.00052000,0.02845379,0.12624493
-4.14507254,0.40737789,0.11775465,0.20994101,0.04246159,0.00055843,0.02974404,0.13178254
-4.13906953,0.43560769,0.12971349,0.22436125,0.04724062,0.00060626,0.03148514,0.13760185
-4.13306653,0.46722055,0.14295380,0.24068333,0.05247937,0.00066356,0.03365369,0.14366805
-4.12706353,0.50205608,0.15745481,0.25881970,0.05816739,0.00073027,0.03622076,0.14994667
-4.12106053,0.53991046,0.17317625,0.27865842,0.06428599,0.00080622,0.03915185,0.15640352
-4.11505753,0.58053557,0.19005645,0.30006367,0.07080743,0.00089114,0.04240699,0.16300447
-4.10905453,0.62363832,0.20801085,0.32287630,0.07769439,0.00098460,0.04594077,0.16971485
-4.10305153,0.66888049,0.22693092,0.34691450,0.08489968,0.00108604,0.04970261,0.17649888
-4.09704852,0.71587922,0.24668367,0.37197475,0.09236617,0.00119473,0.05363710,0.18331884
-4.09104552,0.76420851,0.26711189,0.39783290,0.10002713,0.00130983,0.05768448,0.19013437
-4.08504252,0.81340187,0.28803515,0.42424576,0.10780685,0.00143031,0.06178140,0.19690187
-4.07903952,0.86295637,0.30925175,0.45095301,0.11562169,0.00155501,0.06586176,0.20357408
-4.07303652,0.91233816,0.33054141,0.47767968,0.12338141,0.00168262,0.06985784,0.21009997
-4.06703352,0.96098953,0.35166897,0.50413916,0.13099090,0.00181173,0.07370152,0.21642492
-4.06103052,1.00833742,0.37238875,0.53003674,0.13835214,0.00194081,0.07732570,0.22249133
-4.05502751,1.05380344,0.39244969,0.55507380,0.14536644,0.00206827,0.08066579,0.22823953
-4.04902451,1.09681487,0.41160097,0.57895245,0.15193676,0.00219246,0.08366121,0.23360915
-4.04302151,1.13681667,0.42959801,0.60138068,0.15797015,0.00231174,0.08625695,0.23854070
-4.03701851,1.17328396,0.44620863,0.62207780,0.16338019,0.00242448,0.08840503,0.24297742
-4.03101551,1.20573454,0.46121905,0.64078023,0.16808923,0.00252912,0.09006571,0.24686735
-4.02501251,1.23374110,0.47443971,0.65724718,0.17203052,0.00262423,0.09120869,0.25016532
-4.01900950,1.25694258,0.48571045,0.67126634,0.17515002,0.00270849,0.09181386,0.25283499
-4.01300650,1.27505425,0.49490505,0.68265922,0.17740786,0.00278077,0.09187191,0.25485066
-4.00700350,1.28787613,0.50193480,0.69128592,0.17877942,0.00284018,0.09138448,0.25619884
-4.00100050,1.29529934,0.50675108,0.69704931,0.17925596,0.00288603,0.09036409,0.25687944
-3.99499750,1.29731018,0.50934682,0.69989820,0.17884485,0.00291789,0.08883364,0.25690654
-3.98899450,1.29399163,0.50975676,0.69982963,0.17756927,0.00293564,0.08682563,0.25630874
-3.98299150,1.28552234,0.50805653,0.69688987,0.17546762,0.00293939,0.08438111,0.25512895
-3.97698849,1.27217302,0.50436068,0.69117426,0.17259240,0.00292955,0.08154837,0.25342373
-3.97098549,1.25430036,0.49881955,0.68282586,0.16900886,0.00290679,0.07838144,0.25126225
-3.96498249,1.23233871,0.49161533,0.67203271,0.16479333,0.00287204,0.07493852,0.24872471
-3.95897949,1.20678978,0.48295728,0.65902400,0.16003133,0.00282644,0.07128027,0.24590056
-3.95297649,1.17821071,0.47307638,0.64406512,0.15481550,0.00277133,0.06746818,0.24288642
-3.94697349,1.14720101,0.46221950,0.62745175,0.14924355,0.00270822,0.06356301,0.23978377
-3.94097049,1.11438850,0.45064339,0.60950315,0.14341599,0.00263872,0.05962326,0.23669669
-3.93496748,1.08041510,0.43860854,0.59055493,0.13743405,0.00256455,0.05570396,0.23372941
-3.92896448,1.04592245,0.42637311,0.57095137,0.13139761,0.00248746,0.05185546,0.23098410
-3.92296148,1.01153811,0.41418718,0.55103767,0.12540318,0.00240916,0.04812266,0.22855866
-3.91695848,0.97786241,0.40228733,0.53115224,0.11954213,0.00233136,0.04454427,0.22654467
-3.91095548,0.94545647,0.39089164,0.51161928,0.11389904,0.00225564,0.04115242,0.22502563
-3.90495248,0.91483143,0.38019540,0.49274192,0.10855021,0.00218347,0.03797247,0.22407525
-3.89894947,0.88643929,0.37036739,0.47479594,0.10356246,0.00211614,0.03502298,0.22375608
-3.89294647,0.86066529,0.36154692,0.45802438,0.09899214,0.00205474,0.03231591,0.22411821
-3.88694347,0.83782204,0.35384156,0.44263311,0.09488438,0.00200016,0.02985696,0.22519824
-3.88094047,0.81814532,0.34732572,0.42878732,0.09127254,0.00195303,0.02764607,0.22701838
-3.87493747,0.80179166,0.34204000,0.41660922,0.08817805,0.00191374,0.02567792,0.22958569
-3.86893447,0.78883755,0.33799122,0.40617676,0.08561039,0.00188240,0.02394267,0.23289147
-3.86293147,0.77928017,0.33515331,0.39752340,0.08356738,0.00185889,0.02242657,0.23691084
-3.85692846,0.77303969,0.33346885,0.39063901,0.08203569,0.00184283,0.02111277,0.24160244
-3.85092546,0.76996290,0.33285129,0.38547170,0.08099164,0.00183363,0.01998202,0.24690834
-3.84492246,0.76982810,0.33318773,0.38193047,0.08040216,0.00183047,0.01901338,0.25275419
-3.83891946,0.77235114,0.33434229,0.37988875,0.08022592,0.00183238,0.01818498,0.25904960
-3.83291646,0.77719247,0.33615988,0.37918856,0.08041469,0.00183822,0.01747465,0.26568895
-3.82691346,0.78396515,0.33847036,0.37964522,0.08091469,0.00184677,0.01686056,0.27255247
-3.82091046,0.79224364,0.34109292,0.38105250,0.08166818,0.00185673,0.01632180,0.27950776
-3.81490745,0.80157325,0.34384070,0.38318811,0.08261490,0.00186678,0.01583888,0.28641185
-3.80890445,0.81148023,0.34652543,0.38581932,0.08369365,0.00187563,0.01539418,0.29311366
-3.80290145,0.82148226,0.34896207,0.38870879,0.08484378,0.00188204,0.01497233,0.29945692
-3.79689845,0.83109927,0.35097330,0.39162026,0.08600656,0.00188486,0.01456052,0.30528362
-3.79089545,0.83986441,0.35239384,0.39432420,0.08712649,0.00188309,0.01414872,0.31043773
-3.78489245,0.84733499,0.35307446,0.39660324,0.08815250,0.00187588,0.01372985,0.31476933
-3.77888944,0.85310325,0.35288564,0.39825727,0.08903894,0.00186255,0.01329990,0.31813887
-3.77288644,0.85680667,0.35172074,0.39910826,0.08974653,0.00184266,0.01285794,0.32042146
-3.76688344,0.85813761,0.34949879,0.39900446,0.09024299,0.00181596,0.01240614,0.32151109
-3.76088044,0.85685215,0.34616664,0.39782422,0.09050370,0.00178243,0.01194973,0.32132460
-3.75487744,0.85277761,0.34170060,0.39547906,0.09051208,0.00174229,0.01149686,0.31980518
-3.74887444,0.84581891,0.33610744,0.39191616,0.09025990,0.00169596,0.01105858,0.31692528
-3.74287144,0.83596311,0.32942487,0.38712000,0.08974736,0.00164409,0.01064866,0.31268878
-3.73686843,0.82328232,0.32172129,0.38111324,0.08898317,0.00158753,0.01028350,0.30713238
-3.73086543,0.80793453,0.31309503,0.37395671,0.08798440,0.00152732,0.00998198,0.30032589
-3.72486243,0.79016238,0.30367298,0.36574854,0.08677623,0.00146467,0.00976537,0.29237173
-3.71885943,0.77028992,0.29360865,0.35662239,0.08539160,0.00140095,0.00965718,0.28340328
-3.71285643,0.74871705,0.28307976,0.34674474,0.08387073,0.00133768,0.00968304,0.27358233
-3.70685343,0.72591213,0.27228530,0.33631139,0.08226050,0.00127648,0.00987054,0.26309562
-3.70085043,0.70240253,0.26144228,0.32554317,0.08061376,0.00121910,0.01024909,0.25215064
-3.69484742,0.67876358,0.25078201,0.31468087,0.07898845,0.00116736,0.01084966,0.24097072
-3.68884442,0.65560605,0.24054622,0.30397970,0.07744671,0.00112317,0.01170452,0.22978963
-3.68284142,0.63356248,0.23098284,0.29370317,0.07605378,0.00108849,0.01284687,0.21884596
-3.67683842,0.61327275,0.22234168,0.28411678,0.07487688,0.00106534,0.01431040,0.20837722
-3.67083542,0.59536915,0.21487001,0.27548145,0.07398397,0.00105575,0.01612873,0.19861410
-3.66483242,0.58046138,0.20880801,0.26804708,0.07344246,0.00106177,0.01833470,0.18977485
-3.65882941,0.56912184,0.20438431,0.26204622,0.07331785,0.00108541,0.02095958,0.18206003
-3.65282641,0.56187148,0.20181144,0.25768816,0.07367233,0.00112867,0.02403215,0.17564782
-3.64682341,0.55916663,0.20128147,0.25515348,0.07456337,0.00119345,0.02757769,0.17068979
-3.64082041,0.56138698,0.20296162,0.25458933,0.07604228,0.00128154,0.03161682,0.16730747
-3.63481741,0.56882508,0.20699013,0.25610536,0.07815280,0.00139459,0.03616441,0.16558962
-3.62881441,0.58167755,0.21347225,0.25977066,0.08092973,0.00153401,0.04122836,0.16559027
-3.62281141,0.60003811,0.22247647,0.26561149,0.08439758,0.00170097,0.04680849,0.16732760
-3.61680840,0.62389272,0.23403116,0.27361016,0.08856934,0.00189630,0.05289553,0.17078367
-3.61080540,0.65311691,0.24812150,0.28370477,0.09344534,0.00212043,0.05947025,0.17590487
-3.60480240,0.68747530,0.26468702,0.29579006,0.09901221,0.00237337,0.06650280,0.18260328
-3.59879940,0.72662362,0.28361977,0.30971921,0.10524212,0.00265457,0.07395231,0.19075873
-3.59279640,0.77011297,0.30476326,0.32530656,0.11209214,0.00296295,0.08176689,0.20022151
-3.58679340,0.81739652,0.32791233,0.34233124,0.11950398,0.00329678,0.08988394,0.21081588
-3.58079040,0.86783860,0.35281409,0.36054157,0.12740394,0.00365370,0.09823081,0.22234403
-3.57478739,0.92072591,0.37917009,0.37966009,0.13570334,0.00403067,0.10672600,0.23459060
-3.56878439,0.97528093,0.40663976,0.39938923,0.14429932,0.00442398,0.11528064,0.24732761
-3.56278139,1.03067713,0.43484518,0.41941736,0.15307609,0.00482929,0.12380035,0.26031963
-3.55677839,1.08605575,0.46337736,0.43942513,0.16190666,0.00524165,0.13218754,0.27332914
-3.55077539,1.14054389,0.49180369,0.45909196,0.17065509,0.00565562,0.14034381,0.28612195
-3.54477239,1.19327333,0.51967676,0.47810249,0.17917915,0.00606531,0.14817264,0.29847246
-3.53876938,1.24339974,0.54654414,0.49615289,0.18733345,0.00646456,0.15558208,0.31016870
-3.53276638,1.29012175,0.57195900,0.51295681,0.19497288,0.00684703,0.16248747,0.32101699
-3.52676338,1.33269927,0.59549122,0.52825090,0.20195638,0.00720641,0.16881396,0.33084602
-3.52076038,1.37047055,0.61673859,0.54179971,0.20815077,0.00753654,0.17449884,0.33951041
-3.51475738,1.40286755,0.63533774,0.55339994,0.21343467,0.00783162,0.17949342,0.34689340
-3.50875438,1.42942891,0.65097437,0.56288382,0.21770227,0.00808636,0.18376453,0.35290885
-3.50275138,1.44981034,0.66339241,0.57012174,0.22086679,0.00829616,0.18729549,0.35750233
-3.49674837,1.46379193,0.67240152,0.57502392,0.22286354,0.00845723,0.19008648,0.36065135
-3.49074537,1.47128215,0.67788294,0.57754126,0.22365240,0.00856672,0.19215433,0.36236478
-3.48474237,1.47231860,0.67979307,0.57766529,0.22321962,0.00862284,0.19353168,0.36268146
-3.47873937,1.46706527,0.67816477,0.57542731,0.22157883,0.00862485,0.19426561,0.36166803
-3.47273637,1.45580663,0.67310631,0.57089681,0.21877126,0.00857318,0.19441574,0.35941618
-3.46673337,1.43893875,0.66479790,0.56417922,0.21486511,0.00846933,0.19405184,0.35603937
-3.46073037,1.41695779,0.65348604,0.55541317,0.20995405,0.00831588,0.19325120,0.35166907
-3.45472736,1.39044636,0.63947573,0.54476727,0.20415508,0.00811638,0.19209568,0.34645086
-3.44872436,1.36005822,0.62312115,0.53243655,0.19760563,0.00787525,0.19066868,0.34054020
-3.44272136,1.32650193,0.60481490,0.51863882,0.19046021,0.00759765,0.18905216,0.33409829
-3.43671836,1.29052396,0.58497645,0.50361076,0.18288664,0.00728933,0.18732377,0.32728794
-3.43071536,1.25289189,0.56404015,0.48760413,0.17506211,0.00695644,0.18555424,0.32026966
-3.42471236,1.21437822,0.54244341,0.47088202,0.16716923,0.00660543,0.18380507,0.31319793
-3.41870935,1.17574521,0.52061534,0.45371516,0.15939209,0.00624280,0.18212676,0.30621787
-3.41270635,1.13773120,0.49896640,0.43637855,0.15191275,0.00587505,0.18055745,0.29946227
-3.40670335,1.10103876,0.47787934,0.41914812,0.14490801,0.00550846,0.17912205,0.29304903
-3.40070035,1.06632476,0.45770178,0.40229778,0.13854675,0.00514902,0.17783204,0.28707911
-3.39469735,1.03419271,0.43874054,0.38609663,0.13298772,0.00480232,0.17668565,0.28163495
-3.38869435,1.00518714,0.42125782,0.37080642,0.12837801,0.00447349,0.17566862,0.27677943
-3.38269135,0.97979019,0.40546939,0.35667921,0.12485197,0.00416715,0.17475540,0.27255532
-3.37668834,0.95842016,0.39154442,0.34395528,0.12253072,0.00388737,0.17391070,0.26898535
-3.37068534,0.94143171,0.37960712,0.33286119,0.12152198,0.00363771,0.17309136,0.26607269
-3.36468234,0.92911762,0.36973966,0.32360799,0.12192027,0.00342118,0.17224846,0.26380210
-3.35867934,0.92171160,0.36198626,0.31638954,0.12380729,0.00324029,0.17132951,0.26214145
-3.35267634,0.91939186,0.35635804,0.31138094,0.12725225,0.00309709,0.17028074,0.26104370
-3.34667334,0.92228497,0.35283832,0.30873693,0.13231226,0.00299322,0.16904931,0.26044937
-3.34067034,0.93046965,0.35138800,0.30859028,0.13903236,0.00292989,0.16758545,0.26028919
-3.33466733,0.94398014,0.35195067,0.31105021,0.14744530,0.00290799,0.16584435,0.26048709
-3.32866433,0.96280873,0.35445719,0.31620057,0.15757092,0.00292806,0.16378790,0.26096321
-3.32266133,0.98690722,0.35882946,0.32409807,0.16941506,0.00299033,0.16138603,0.26163695
-3.31665833,1.01618709,0.36498322,0.33477024,0.18296804,0.00309474,0.15861778,0.26242995
-3.31065533,1.05051835,0.37282975,0.34821339,0.19820271,0.00324090,0.15547208,0.26326869
-3.30465233,1.08972698,0.38227644,0.36439047,0.21507221,0.00342811,0.15194802,0.26408691
-3.29864932,1.13359122,0.39322636,0.38322894,0.23350757,0.00365533,0.14805492,0.26482739
-3.29264632,1.18183696,0.40557678,0.40461880,0.25341517,0.00392114,0.14381195,0.26544340
-3.28664332,1.23413258,0.41921707,0.42841084,0.27467451,0.00422369,0.13924747,0.26589938
-3.28064032,1.29008382,0.43402604,0.45441536,0.29713628,0.00456074,0.13439806,0.26617121
-3.27463732,1.34922926,0.44986923,0.48240150,0.32062110,0.00492954,0.12930735,0.26624582
-3.26863432,1.41103703,0.46659620,0.51209737,0.34491902,0.00532688,0.12402455,0.26612029
-3.26263132,1.47490334,0.48403848,0.54319122,0.36979009,0.00574904,0.11860300,0.26580064
-3.25662831,1.54015361,0.50200819,0.57533375,0.39496612,0.00619184,0.11309847,0.26530017
-3.25062531,1.60604649,0.52029777,0.60814174,0.42015371,0.00665063,0.10756753,0.26463775
-3.24462231,1.67178130,0.53868097,0.64120313,0.44503855,0.00712037,0.10206598,0.26383602
-3.23861931,1.73650906,0.55691525,0.67408347,0.46929115,0.00759566,0.09664728,0.26291966
-3.23261631,1.79934708,0.57474549,0.70633374,0.49257360,0.00807087,0.09136120,0.26191396
-3.22661331,1.85939690,0.59190916,0.73749937,0.51454749,0.00854023,0.08625268,0.26084365
-3.22061031,1.91576510,0.60814260,0.76713034,0.53488250,0.00899797,0.08136085,0.25973211
-3.21460730,1.96758634,0.62318825,0.79479191,0.55326548,0.00943845,0.07671835,0.25860101
-3.20860430,2.01404761,0.63680247,0.82007568,0.56940960,0.00985628,0.07235091,0.25747042
-3.20260130,2.05441288,0.64876355,0.84261055,0.58306323,0.01024654,0.06827719,0.25635915
-3.19659830,2.08804683,0.65887956,0.86207322,0.59401807,0.01060483,0.06450888,0.25528550
-3.19059530,2.11443652,0.66699551,0.87819750,0.60211633,0.01092749,0.06105106,0.25426814
-3.18459230,2.13320997,0.67299950,0.89078236,0.60725629,0.01121166,0.05790272,0.25332704
-3.17858929,2.14415055,0.67682745,0.89969796,0.60939639,0.01145538,0.05505748,0.25248433
-3.17258629,2.14720629,0.67846608,0.90488961,0.60855714,0.01165766,0.05250442,0.25176498
-3.16658329,2.14249361,0.67795401,0.90637922,0.60482118,0.01181851,0.05022895,0.25119711
-3.16058029,2.13029496,0.67538086,0.90426428,0.59833110,0.01193892,0.04821382,0.25081196
-3.15457729,2.11105044,0.67088418,0.89871420,0.58928528,0.01202084,0.04643993,0.25064331
-3.14857429,2.08534354,0.66464463,0.88996427,0.57793183,0.01206709,0.04488725,0.25072651
-3.14257129,2.05388160,0.65687931,0.87830732,0.56456085,0.01208122,0.04353554,0.25109698
-3.13656828,2.01747181,0.64783376,0.86408352,0.54949542,0.01206743,0.04236502,0.25178838
-3.13056528,1.97699373,0.63777285,0.84766872,0.53308155,0.01203036,0.04135682,0.25283044
-3.12456228,1.93336950,0.62697109,0.82946177,0.51567761,0.01197493,0.04049343,0.25424666
-3.11855928,1.88753321,0.61570281,0.80987146,0.49764361,0.01190615,0.03975884,0.25605204
-3.11255628,1.84040051,0.60423257,0.78930346,0.47933075,0.01182891,0.03913869,0.25825088
-3.10655328,1.79283999,0.59280634,0.76814796,0.46107166,0.01174784,0.03862026,0.26083502
-3.10055028,1.74564735,0.58164375,0.74676841,0.44317163,0.01166709,0.03819235,0.26378245
-3.09454727,1.69952345,0.57093182,0.72549176,0.42590116,0.01159023,0.03784517,0.26705661
-3.08854427,1.65505704,0.56082026,0.70460068,0.40949009,0.01152009,0.03757010,0.27060628
-3.08254127,1.61271273,0.55141864,0.68432777,0.39412336,0.01145872,0.03735953,0.27436626
-3.07653827,1.57282438,0.54279538,0.66485211,0.37993856,0.01140730,0.03720671,0.27825881
-3.07053527,1.53559417,0.53497852,0.64629805,0.36702525,0.01136613,0.03710557,0.28219569
-3.06453227,1.50109672,0.52795817,0.62873620,0.35542589,0.01133467,0.03705064,0.28608089
-3.05852926,1.46928819,0.52169034,0.61218638,0.34513839,0.01131158,0.03703707,0.28981378
-3.05252626,1.44001928,0.51610202,0.59662238,0.33611994,0.01129482,0.03706063,0.29329259
-3.04652326,1.41305159,0.51109699,0.58197806,0.32829198,0.01128175,0.03711781,0.29641806
-3.04052026,1.38807619,0.50656221,0.56815454,0.32154590,0.01126925,0.03720595,0.29909695
-3.03451726,1.36473346,0.50237433,0.55502799,0.31574945,0.01125388,0.03732346,0.30124545
-3.02851426,1.34263331,0.49840597,0.54245775,0.31075328,0.01123203,0.03746990,0.30279206
-3.02251126,1.32137467,0.49453160,0.53029425,0.30639751,0.01120005,0.03764625,0.30368000
-3.01650825,1.30056359,0.49063262,0.51838650,0.30251807,0.01115443,0.03785498,0.30386892
-3.01050525,1.27982909,0.48660159,0.50658888,0.29895257,0.01109187,0.03810013,0.30333590
-3.00450225,1.25883643,0.48234535,0.49476694,0.29554543,0.01100946,0.03838736,0.30207567
-2.99849925,1.23729732,0.47778714,0.48280208,0.29215238,0.01090472,0.03872382,0.30010011
-2.99249625,1.21497687,0.47286754,0.47059503,0.28864393,0.01077571,0.03911801,0.29743700
-2.98649325,1.19169743,0.46754447,0.45806819,0.28490801,0.01062105,0.03957949,0.29412820
-2.98049025,1.16733942,0.46179225,0.44516668,0.28085171,0.01043994,0.04011848,0.29022732
-2.97448724,1.14183937,0.45559998,0.43185840,0.27640209,0.01023219,0.04074545,0.28579702
-2.96848424,1.11518575,0.44896931,0.41813309,0.27150622,0.00999819,0.04147054,0.28090614
-2.96248124,1.08741294,0.44191188,0.40400069,0.26613051,0.00973885,0.04230294,0.27562672
-2.95647824,1.05859398,0.43444666,0.38948900,0.26025954,0.00945559,0.04325034,0.27003112
-2.95047524,1.02883249,0.42659725,0.37464102,0.25389427,0.00915024,0.04431824,0.26418941
-2.94447224,0.99825450,0.41838942,0.35951196,0.24705013,0.00882501,0.04550939,0.25816701
-2.93846923,0.96700041,0.40984900,0.34416632,0.23975483,0.00848238,0.04682321,0.25202283
-2.93246623,0.93521776,0.40100025,0.32867489,0.23204606,0.00812507,0.04825542,0.24580788
-2.92646323,0.90305487,0.39186465,0.31311211,0.22396937,0.00775591,0.04979766,0.23956438
-2.92046023,0.87065579,0.38246035,0.29755361,0.21557605,0.00737786,0.05143736,0.23332551
-2.91445723,0.83815667,0.37280215,0.28207420,0.20692133,0.00699386,0.05315776,0.22711555
-2.90845423,0.80568349,0.36290198,0.26674618,0.19806272,0.00660683,0.05493806,0.22095069
-2.90245123,0.77335131,0.35276983,0.25163811,0.18905871,0.00621963,0.05675387,0.21484013
-2.89644822,0.74126476,0.34241517,0.23681402,0.17996777,0.00583499,0.05857776,0.20878766
-2.89044522,0.70951974,0.33184854,0.22233289,0.17084758,0.00545550,0.06038004,0.20279349
-2.88444222,0.67820606,0.32108340,0.20824857,0.16175455,0.00508361,0.06212972,0.19685629
-2.87843922,0.64741075,0.31013807,0.19460992,0.15274359,0.00472156,0.06379555,0.19097530
-2.87243622,0.61722183,0.29903760,0.18146118,0.14386809,0.00437147,0.06534719,0.18515248
-2.86643322,0.58773222,0.28781554,0.16884252,0.13518001,0.00403522,0.06675648,0.17939454
-2.86043022,0.55904353,0.27651548,0.15679069,0.12673010,0.00371458,0.06799862,0.17371478
-2.85442721,0.53126947,0.26519223,0.14533966,0.11856819,0.00341112,0.06905334,0.16813466
-2.84842421,0.50453865,0.25391272,0.13452134,0.11074348,0.00312627,0.06990597,0.16268497
-2.84242121,0.47899660,0.24275634,0.12436613,0.10330484,0.00286133,0.07054835,0.15740660
-2.83641821,0.45480674,0.23181482,0.11490344,0.09630097,0.00261746,0.07097945,0.15235085
-2.83041521,0.43215029,0.22119167,0.10616205,0.08978061,0.00239574,0.07120583,0.14757916
-2.82441221,0.41122502,0.21100094,0.09817031,0.08379242,0.00219711,0.07124169,0.14316233
-2.81840920,0.39224273,0.20136560,0.09095611,0.07838491,0.00202244,0.07110867,0.13917923
-2.81240620,0.37542550,0.19241529,0.08454673,0.07360612,0.00187251,0.07083530,0.13571492
-2.80640320,0.36100081,0.18428366,0.07896840,0.06950308,0.00174801,0.07045610,0.13285832
-2.80040020,0.34919559,0.17710523,0.07424575,0.06612118,0.00164953,0.07001042,0.13069948
-2.79439720,0.34022936,0.17101192,0.07040099,0.06350328,0.00157755,0.06954093,0.12932649
-2.78839420,0.33430659,0.16612929,0.06745295,0.06168873,0.00153243,0.06909200,0.12882212
-2.78239120,0.33160861,0.16257257,0.06541607,0.06071214,0.00151439,0.06870786,0.12926043
-2.77638819,0.33228534,0.16044266,0.06429909,0.06060208,0.00152348,0.06843075,0.13070328
-2.77038519,0.33644702,0.15982213,0.06410393,0.06137968,0.00155956,0.06829904,0.13319716
-2.76438219,0.34415640,0.16077151,0.06482433,0.06305716,0.00162223,0.06834547,0.13677018
-2.75837919,0.35542173,0.16332582,0.06644476,0.06563638,0.00171087,0.06859559,0.14142964
-2.75237619,0.37019086,0.16749170,0.06893928,0.06910747,0.00182455,0.06906650,0.14716021
-2.74637319,0.38834680,0.17324514,0.07227069,0.07344758,0.00196204,0.06976587,0.15392277
-2.74037019,0.40970513,0.18053002,0.07638994,0.07861987,0.00212176,0.07069141,0.16165423
-2.73436718,0.43401347,0.18925764,0.08123583,0.08457280,0.00230181,0.07183072,0.17026819
-2.72836418,0.46095326,0.19930720,0.08673508,0.09123974,0.00249993,0.07316169,0.17965657
-2.72236118,0.49014395,0.21052743,0.09280294,0.09853906,0.00271354,0.07465321,0.18969229
-2.71635818,0.52114975,0.22273937,0.09934412,0.10637475,0.00293977,0.07626639,0.20023272
-2.71035518,0.55348868,0.23574019,0.10625429,0.11463740,0.00317548,0.07795614,0.21112407
-2.70435218,0.58664390,0.24930813,0.11342204,0.12320592,0.00341732,0.07967298,0.22220635
-2.69834917,0.62007695,0.26320829,0.12073123,0.13194964,0.00366183,0.08136512,0.23331883
-2.69234617,0.65324247,0.27719913,0.12806377,0.14073091,0.00390548,0.08298066,0.24430569
-2.68634317,0.68560382,0.29103950,0.13530262,0.14940819,0.00414480,0.08446968,0.25502167
-2.68034017,0.71664916,0.30449587,0.14233499,0.15783934,0.00437643,0.08578642,0.26533743
-2.67433717,0.74590713,0.31734940,0.14905566,0.16588526,0.00459729,0.08689107,0.27514427
-2.66833417,0.77296158,0.32940275,0.15537007,0.17341346,0.00480460,0.08775139,0.28435811
-2.66233117,0.79746466,0.34048605,0.16119735,0.18030162,0.00499603,0.08834396,0.29292237
-2.65632816,0.81914763,0.35046196,0.16647281,0.18644097,0.00516975,0.08865490,0.30080960
-2.65032516,0.83782887,0.35922945,0.17115006,0.19173919,0.00532451,0.08868034,0.30802188
-2.64432216,0.85341879,0.36672621,0.17520244,0.19612291,0.00545965,0.08842621,0.31458976
-2.63831916,0.86592122,0.37292946,0.17862375,0.19953957,0.00557519,0.08790781,0.32056989
-2.63231616,0.87543136,0.37785530,0.18142828,0.20195859,0.00567173,0.08714883,0.32604147
-2.62631316,0.88213032,0.38155641,0.18364996,0.20337183,0.00575052,0.08618014,0.33110157
-2.62031016,0.88627658,0.38411847,0.18534087,0.20379331,0.00581333,0.08503830,0.33585974
-2.61430715,0.88819468,0.38565542,0.18656896,0.20325826,0.00586244,0.08376390,0.34043210
-2.60830415,0.88826187,0.38630371,0.18741523,0.20182144,0.00590048,0.08239990,0.34493522
-2.60230115,0.88689330,0.38621607,0.18797040,0.19955508,0.00593038,0.08098994,0.34948022
