energy_ev,total_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.88444222,1.98555491,0.00696010,0.00000000,0.20661022,1.31874574,0.01463905,0.08395198,0.26488034,0.00000000
-2.87843922,1.94786043,0.00687161,0.00000000,0.20239554,1.29869627,0.01457229,0.08185139,0.25653200,0.00000000
-2.87243622,1.90661837,0.00675755,0.00000000,0.19797021,1.27570316,0.01447071,0.07963543,0.24787496,0.00000000
-2.86643322,1.86293595,0.00662091,0.00000000,0.19345396,1.25051331,0.01434393,0.07734847,0.23907578,0.00000000
-2.86043022,1.81796633,0.00646500,0.00000000,0.18896589,1.22392961,0.01420213,0.07503323,0.23029883,0.00000000
-2.85442721,1.77288695,0.00629333,0.00000000,0.18462192,1.19679594,0.01405574,0.07272972,0.22170314,0.00000000
-2.84842421,1.72887841,0.00610959,0.00000000,0.18053241,1.16998191,0.01391508,0.07047438,0.21343958,0.00000000
-2.84242121,1.68710431,0.00591746,0.00000000,0.17680033,1.14436753,0.01379009,0.06829943,0.20564842,0.00000000
-2.83641821,1.64869226,0.00572060,0.00000000,0.17351963,1.12082828,0.01369006,0.06623230,0.19845747,0.00000000
-2.83041521,1.61471626,0.00552255,0.00000000,0.17077408,1.10022049,0.01362334,0.06429544,0.19198049,0.00000000
-2.82441221,1.58618055,0.00532661,0.00000000,0.16863635,1.08336733,0.01359716,0.06250615,0.18631619,0.00000000
-2.81840920,1.56400469,0.00513587,0.00000000,0.16716746,1.07104521,0.01361743,0.06087668,0.18154747,0.00000000
-2.81240620,1.54900994,0.00495308,0.00000000,0.16641641,1.06397077,0.01368869,0.05941452,0.17774105,0.00000000
-2.80640320,1.54190655,0.00478065,0.00000000,0.16641997,1.06278811,0.01381397,0.05812268,0.17494736,0.00000000
-2.80040020,1.54328186,0.00462064,0.00000000,0.16720265,1.06805647,0.01399483,0.05700020,0.17320060,0.00000000
-2.79439720,1.55358909,0.00447468,0.00000000,0.16877669,1.08023810,0.01423141,0.05604263,0.17251889,0.00000000
-2.78839420,1.57313670,0.00434406,0.00000000,0.17114209,1.09968646,0.01452246,0.05524262,0.17290460,0.00000000
-2.78239120,1.60207836,0.00422963,0.00000000,0.17428666,1.12663488,0.01486555,0.05459037,0.17434462,0.00000000
-2.77638819,1.64040387,0.00413187,0.00000000,0.17818608,1.16118583,0.01525721,0.05407422,0.17681073,0.00000000
-2.77038519,1.68793120,0.00405088,0.00000000,0.18280394,1.20330123,0.01569312,0.05368110,0.18025992,0.00000000
-2.76438219,1.74430030,0.00398639,0.00000000,0.18809185,1.25279428,0.01616838,0.05339693,0.18463481,0.00000000
-2.75837919,1.80896922,0.00393778,0.00000000,0.19398965,1.30932329,0.01667774,0.05320703,0.18986412,0.00000000
-2.75237619,1.88121320,0.00390410,0.00000000,0.20042569,1.37238813,0.01721583,0.05309637,0.19586322,0.00000000
-2.74637319,1.96012756,0.00388410,0.00000000,0.20731738,1.44133008,0.01777743,0.05304987,0.20253488,0.00000000
-2.74037019,2.04463484,0.00387624,0.00000000,0.21457194,1.51533547,0.01835769,0.05305258,0.20977018,0.00000000
-2.73436718,2.13349696,0.00387874,0.00000000,0.22208734,1.59344378,0.01895230,0.05308988,0.21744975,0.00000000
-2.72836418,2.22533264,0.00388961,0.00000000,0.22975371,1.67456049,0.01955763,0.05314758,0.22544521,0.00000000
-2.72236118,2.31864019,0.00390667,0.00000000,0.23745488,1.75747482,0.02017082,0.05321207,0.23362091,0.00000000
-2.71635818,2.41182560,0.00392763,0.00000000,0.24507034,1.84088239,0.02078984,0.05327042,0.24183603,0.00000000
-2.71035518,2.50323546,0.00395012,0.00000000,0.25247742,1.92341231,0.02141337,0.05331043,0.24994691,0.00000000
-2.70435218,2.59119384,0.00397174,0.00000000,0.25955365,2.00365817,0.02204078,0.05332074,0.25780953,0.00000000
-2.69834917,2.67404217,0.00399012,0.00000000,0.26617928,2.08021205,0.02267186,0.05329088,0.26528228,0.00000000
-2.69234617,2.75018071,0.00400299,0.00000000,0.27223987,2.15170033,0.02330664,0.05321132,0.27222869,0.00000000
-2.68634317,2.81811009,0.00400822,0.00000000,0.27762874,2.21682007,0.02394508,0.05307346,0.27852017,0.00000000
-2.68034017,2.87647131,0.00400389,0.00000000,0.28224941,2.27437449,0.02458676,0.05286973,0.28403864,0.00000000
-2.67433717,2.92408244,0.00398832,0.00000000,0.28601764,2.32330598,0.02523056,0.05259347,0.28867895,0.00000000
-2.66833417,2.95997049,0.00396014,0.00000000,0.28886324,2.36272537,0.02587433,0.05223900,0.29235093,0.00000000
-2.66233117,2.98339699,0.00391832,0.00000000,0.29073145,2.39193589,0.02651463,0.05180156,0.29498112,0.00000000
-2.65632816,2.99387601,0.00386217,0.00000000,0.29158385,2.41045093,0.02714648,0.05127722,0.29651397,0.00000000
-2.65032516,2.99118397,0.00379140,0.00000000,0.29139881,2.41800458,0.02776328,0.05066288,0.29691263,0.00000000
-2.64432216,2.97536059,0.00370608,0.00000000,0.29017142,2.41455464,0.02835668,0.04995620,0.29615916,0.00000000
-2.63831916,2.94670103,0.00360666,0.00000000,0.28791297,2.40027778,0.02891671,0.04915557,0.29425428,0.00000000
-2.63231616,2.90573968,0.00349392,0.00000000,0.28464999,2.37555725,0.02943193,0.04826008,0.29121657,0.00000000
-2.62631316,2.85322632,0.00336897,0.00000000,0.28042292,2.34096376,0.02988972,0.04726951,0.28708138,0.00000000
-2.62031016,2.79009594,0.00323320,0.00000000,0.27528449,2.29723043,0.03027664,0.04618438,0.28189924,0.00000000
-2.61430715,2.71743357,0.00308821,0.00000000,0.26929787,2.24522315,0.03057896,0.04500597,0.27573403,0.00000000
-2.60830415,2.63643587,0.00293577,0.00000000,0.26253471,2.18590780,0.03078315,0.04373640,0.26866101,0.00000000
-2.60230115,2.54837142,0.00277778,0.00000000,0.25507314,2.12031585,0.03087645,0.04237868,0.26076465,0.00000000
-2.59629815,2.45454115,0.00261620,0.00000000,0.24699579,2.04951003,0.03084748,0.04093685,0.25213647,0.00000000
-2.59029515,2.35624110,0.00245300,0.00000000,0.23838799,1.97455156,0.03068677,0.03941603,0.24287288,0.00000000
-2.58429215,2.25472859,0.00229010,0.00000000,0.22933609,1.89647037,0.03038726,0.03782251,0.23307324,0.00000000
-2.57828914,2.15119345,0.00212935,0.00000000,0.21992601,1.81623941,0.02994468,0.03616377,0.22283791,0.00000000
-2.57228614,2.04673500,0.00197251,0.00000000,0.21024213,1.73475406,0.02935790,0.03444858,0.21226662,0.00000000
-2.56628314,1.94234549,0.00182119,0.00000000,0.20036632,1.65281706,0.02862908,0.03268691,0.20145706,0.00000000
-2.56028014,1.83890033,0.00167688,0.00000000,0.19037738,1.57112936,0.02776371,0.03088991,0.19050363,0.00000000
-2.55427714,1.73715474,0.00154092,0.00000000,0.18035062,1.49028666,0.02677051,0.02906978,0.17949650,0.00000000
-2.54827414,1.63774667,0.00141454,0.00000000,0.17035780,1.41078132,0.02566124,0.02723969,0.16852086,0.00000000
-2.54227114,1.54120507,0.00129886,0.00000000,0.16046715,1.33300906,0.02445031,0.02541352,0.15765639,0.00000000
-2.53626813,1.44796262,0.00119496,0.00000000,0.15074372,1.25727948,0.02315440,0.02360573,0.14697696,0.00000000
-2.53026513,1.35837189,0.00110384,0.00000000,0.14124970,1.18382955,0.02179192,0.02183105,0.13655042,0.00000000
-2.52426213,1.27272367,0.00102656,0.00000000,0.13204497,1.11283890,0.02038245,0.02010434,0.12643864,0.00000000
-2.51825913,1.19126634,0.00096420,0.00000000,0.12318759,1.04444601,0.01894621,0.01844029,0.11669756,0.00000000
-2.51225613,1.11422511,0.00091798,0.00000000,0.11473442,0.97876417,0.01750348,0.01685322,0.10737741,0.00000000
-2.50625313,1.04182016,0.00088923,0.00000000,0.10674159,0.91589634,0.01607407,0.01535693,0.09852299,0.00000000
-2.50025013,0.97428266,0.00087951,0.00000000,0.09926503,0.85594829,0.01467691,0.01396451,0.09017398,0.00000000
-2.49424712,0.91186806,0.00089057,0.00000000,0.09236080,0.79903925,0.01332960,0.01268824,0.08236528,0.00000000
-2.48824412,0.85486598,0.00092442,0.00000000,0.08608537,0.74530985,0.01204816,0.01153951,0.07512741,0.00000000
-2.48224112,0.80360649,0.00098332,0.00000000,0.08049573,0.69492706,0.01084683,0.01052881,0.06848681,0.00000000
-2.47623812,0.75846241,0.00106981,0.00000000,0.07564931,0.64808605,0.00973793,0.00966570,0.06246625,0.00000000
-2.47023512,0.71984777,0.00118665,0.00000000,0.07160373,0.60500920,0.00873185,0.00895884,0.05708502,0.00000000
-2.46423212,0.68821242,0.00133682,0.00000000,0.06841632,0.56594244,0.00783709,0.00841606,0.05235926,0.00000000
-2.45822911,0.66403324,0.00152343,0.00000000,0.06614347,0.53114920,0.00706037,0.00804437,0.04830206,0.00000000
-2.45222611,0.64780204,0.00174972,0.00000000,0.06483966,0.50090255,0.00640683,0.00785003,0.04492355,0.00000000
-2.44622311,0.64001098,0.00201891,0.00000000,0.06455641,0.47547581,0.00588011,0.00783858,0.04223094,0.00000000
-2.44022011,0.64113571,0.00233413,0.00000000,0.06534096,0.45513227,0.00548267,0.00801483,0.04022836,0.00000000
-2.43421711,0.65161706,0.00269830,0.00000000,0.06723477,0.44011436,0.00521589,0.00838283,0.03891670,0.00000000
-2.42821411,0.67184192,0.00311400,0.00000000,0.07027197,0.43063281,0.00508025,0.00894587,0.03829336,0.00000000
-2.42221111,0.70212392,0.00358335,0.00000000,0.07447771,0.42685633,0.00507551,0.00970636,0.03835189,0.00000000
-2.41620810,0.74268479,0.00410789,0.00000000,0.07986652,0.42890200,0.00520079,0.01066570,0.03908163,0.00000000
-2.41020510,0.79363699,0.00468842,0.00000000,0.08644078,0.43682697,0.00545461,0.01182424,0.04046731,0.00000000
-2.40420210,0.85496861,0.00532493,0.00000000,0.09418934,0.45062167,0.00583493,0.01318108,0.04248868,0.00000000
-2.39819910,0.92653097,0.00601646,0.00000000,0.10308647,0.47020486,0.00633912,0.01473403,0.04512023,0.00000000
-2.39219610,1.00802985,0.00676105,0.00000000,0.11309110,0.49542077,0.00696390,0.01647945,0.04833092,0.00000000
-2.38619310,1.09902078,0.00755570,0.00000000,0.12414658,0.52603848,0.00770528,0.01841229,0.05208417,0.00000000
-2.38019010,1.19890890,0.00839631,0.00000000,0.13618090,0.56175365,0.00855845,0.02052603,0.05633791,0.00000000
-2.37418709,1.30695365,0.00927777,0.00000000,0.14910752,0.60219269,0.00951770,0.02281282,0.06104494,0.00000000
-2.36818409,1.42227848,0.01019394,0.00000000,0.16282676,0.64691924,0.01057633,0.02526359,0.06615340,0.00000000
-2.36218109,1.54388530,0.01113781,0.00000000,0.17722781,0.69544287,0.01172660,0.02786828,0.07160763,0.00000000
-2.35617809,1.67067350,0.01210158,0.00000000,0.19219127,0.74722976,0.01295973,0.03061615,0.07734909,0.00000000
-2.35017509,1.80146283,0.01307684,0.00000000,0.20759211,0.80171492,0.01426584,0.03349611,0.08331766,0.00000000
-2.34417209,1.93501933,0.01405475,0.00000000,0.22330309,0.85831568,0.01563409,0.03649711,0.08945301,0.00000000
-2.33816908,2.07008337,0.01502624,0.00000000,0.23919828,0.91644572,0.01705276,0.03960854,0.09569615,0.00000000
-2.33216608,2.20539857,0.01598219,0.00000000,0.25515673,0.97552924,0.01850939,0.04282064,0.10199108,0.00000000
-2.32616308,2.33974044,0.01691371,0.00000000,0.27106598,1.03501451,0.01999097,0.04612483,0.10828634,0.00000000
-2.32016008,2.47194340,0.01781224,0.00000000,0.28682522,1.09438628,0.02148419,0.04951401,0.11453664,0.00000000
-2.31415708,2.60092504,0.01866983,0.00000000,0.30234806,1.15317642,0.02297569,0.05298273,0.12070416,0.00000000
-2.30815408,2.72570651,0.01947925,0.00000000,0.31756459,1.21097220,0.02445229,0.05652722,0.12675976,0.00000000
-2.30215108,2.84542831,0.02023413,0.00000000,0.33242268,1.26742202,0.02590130,0.06014535,0.13268377,0.00000000
-2.29614807,2.95936073,0.02092908,0.00000000,0.34688846,1.32223810,0.02731073,0.06383634,0.13846648,0.00000000
-2.29014507,3.06690878,0.02155974,0.00000000,0.36094588,1.37519616,0.02866959,0.06760036,0.14410821,0.00000000
-2.28414207,3.16761169,0.02212282,0.00000000,0.37459541,1.42613214,0.02996801,0.07143798,0.14961887,0.00000000
-2.27813907,3.26113716,0.02261610,0.00000000,0.38785183,1.47493621,0.03119747,0.07534948,0.15501721,0.00000000
-2.27213607,3.34727131,0.02303843,0.00000000,0.40074148,1.52154450,0.03235090,0.07933410,0.16032952,0.00000000
-2.26613307,3.42590496,0.02338963,0.00000000,0.41329873,1.56592911,0.03342278,0.08338915,0.16558804,0.00000000
-2.26013007,3.49701745,0.02367049,0.00000000,0.42556227,1.60808699,0.03440917,0.08750920,0.17082902,0.00000000
-2.25412706,3.56065922,0.02388263,0.00000000,0.43757112,1.64802857,0.03530774,0.09168525,0.17609054,0.00000000
-2.24812406,3.61693409,0.02402843,0.00000000,0.44936069,1.68576658,0.03611772,0.09590402,0.18141022,0.00000000
-2.24212106,3.66598257,0.02411097,0.00000000,0.46095916,1.72130611,0.03683989,0.10014738,0.18682284,0.00000000
-2.23611806,3.70796694,0.02413388,0.00000000,0.47238424,1.75463613,0.03747649,0.10439194,0.19235808,0.00000000
-2.23011506,3.74305889,0.02410128,0.00000000,0.48364056,1.78572317,0.03803117,0.10860893,0.19803833,0.00000000
-2.22411206,3.77143010,0.02401770,0.00000000,0.49471776,1.81450735,0.03850890,0.11276423,0.20387688,0.00000000
-2.21810905,3.79324594,0.02388793,0.00000000,0.50558945,1.84090094,0.03891586,0.11681876,0.20987636,0.00000000
-2.21210605,3.80866224,0.02371700,0.00000000,0.51621287,1.86478932,0.03925940,0.12072911,0.21602757,0.00000000
-2.20610305,3.81782467,0.02351004,0.00000000,0.52652944,1.88603419,0.03954788,0.12444833,0.22230882,0.00000000
-2.20010005,3.82087025,0.02327219,0.00000000,0.53646602,1.90447860,0.03979061,0.12792708,0.22868572,0.00000000
-2.19409705,3.81793044,0.02300853,0.00000000,0.54593680,1.91995342,0.03999769,0.13111481,0.23511140,0.00000000
-2.18809405,3.80913487,0.02272397,0.00000000,0.55484565,1.93228457,0.04017986,0.13396122,0.24152729,0.00000000
-2.18209105,3.79461531,0.02242312,0.00000000,0.56308895,1.94130063,0.04034833,0.13641762,0.24786423,0.00000000
-2.17608804,3.77450899,0.02211023,0.00000000,0.57055849,1.94684015,0.04051453,0.13843843,0.25404405,0.00000000
-2.17008504,3.74896102,0.02178911,0.00000000,0.57714457,1.94875831,0.04068989,0.13998255,0.25998143,0.00000000
-2.16408204,3.71812559,0.02146299,0.00000000,0.58273896,1.94693254,0.04088551,0.14101466,0.26558603,0.00000000
-2.15807904,3.68216572,0.02113450,0.00000000,0.58723775,1.94126677,0.04111185,0.14150630,0.27076478,0.00000000
-2.15207604,3.64125179,0.02080559,0.00000000,0.59054395,1.93169446,0.04137836,0.14143681,0.27542433,0.00000000
-2.14607304,3.59555916,0.02047752,0.00000000,0.59256975,1.91818004,0.04169313,0.14079398,0.27947344,0.00000000
-2.14007004,3.54526504,0.02015082,0.00000000,0.59323855,1.90071930,0.04206246,0.13957442,0.28282541,0.00000000
-2.13406703,3.49054537,0.01982535,0.00000000,0.59248654,1.87933866,0.04249059,0.13778374,0.28540031,0.00000000
-2.12806403,3.43157204,0.01950034,0.00000000,0.59026405,1.85409375,0.04297931,0.13543638,0.28712709,0.00000000
-2.12206103,3.36851092,0.01917446,0.00000000,0.58653653,1.82506754,0.04352771,0.13255522,0.28794541,0.00000000
-2.11605803,3.30152119,0.01884592,0.00000000,0.58128529,1.79236843,0.04413201,0.12917097,0.28780723,0.00000000
-2.11005503,3.23075618,0.01851261,0.00000000,0.57450798,1.75612836,0.04478541,0.12532140,0.28667805,0.00000000
-2.10405203,3.15636577,0.01817223,0.00000000,0.56621886,1.71650131,0.04547815,0.12105028,0.28453782,0.00000000
-2.09804902,3.07850048,0.01782242,0.00000000,0.55644878,1.67366233,0.04619755,0.11640642,0.28138151,0.00000000
-2.09204602,2.99731679,0.01746095,0.00000000,0.54524512,1.62780687,0.04692830,0.11144243,0.27721930,0.00000000
-2.08604302,2.91298359,0.01708581,0.00000000,0.53267129,1.57915069,0.04765278,0.10621359,0.27207640,0.00000000
-2.08004002,2.82568907,0.01669539,0.00000000,0.51880624,1.52792997,0.04835146,0.10077664,0.26599256,0.00000000
-2.07403702,2.73564765,0.01628855,0.00000000,0.50374357,1.47440148,0.04900351,0.09518872,0.25902123,0.00000000
-2.06803402,2.64310633,0.01586474,0.00000000,0.48759052,1.41884269,0.04958736,0.08950626,0.25122846,0.00000000
-2.06203102,2.54834989,0.01542402,0.00000000,0.47046659,1.36155142,0.05008138,0.08378408,0.24269149,0.00000000
-2.05602801,2.45170446,0.01496712,0.00000000,0.45250202,1.30284497,0.05046455,0.07807455,0.23349722,0.00000000
-2.05002501,2.35353912,0.01449541,0.00000000,0.43383595,1.24305841,0.05071714,0.07242691,0.22374039,0.00000000
-2.04402201,2.25426523,0.01401089,0.00000000,0.41461446,1.18254204,0.05082138,0.06688675,0.21352182,0.00000000
-2.03801901,2.15433347,0.01351608,0.00000000,0.39498830,1.12165789,0.05076205,0.06149562,0.20294643,0.00000000
-2.03201601,2.05422851,0.01301402,0.00000000,0.37511070,1.06077542,0.05052695,0.05629081,0.19212139,0.00000000
-2.02601301,1.95446170,0.01250805,0.00000000,0.35513493,1.00026634,0.05010734,0.05130527,0.18115427,0.00000000
-2.02001001,1.85556209,0.01200179,0.00000000,0.33521207,0.94049894,0.04949821,0.04656771,0.17015132,0.00000000
-2.01400700,1.75806606,0.01149895,0.00000000,0.31548880,0.88183211,0.04869845,0.04210277,0.15921593,0.00000000
-2.00800400,1.66250648,0.01100323,0.00000000,0.29610540,0.82460922,0.04771083,0.03793144,0.14844725,0.00000000
-2.00200100,1.56940156,0.01051817,0.00000000,0.27719403,0.76915235,0.04654197,0.03407145,0.13793912,0.00000000
-1.99599800,1.47924433,0.01004706,0.00000000,0.25887737,0.71575697,0.04520203,0.03053789,0.12777918,0.00000000
-1.98999500,1.39249308,0.00959279,0.00000000,0.24126757,0.66468751,0.04370440,0.02734386,0.11804837,0.00000000
-1.98399200,1.30956330,0.00915782,0.00000000,0.22446564,0.61617386,0.04206528,0.02450116,0.10882060,0.00000000
-1.97798899,1.23082155,0.00874407,0.00000000,0.20856132,0.57040908,0.04030315,0.02202111,0.10016274,0.00000000
-1.97198599,1.15658147,0.00835289,0.00000000,0.19363319,0.52754838,0.03843824,0.01991527,0.09213495,0.00000000
-1.96598299,1.08710200,0.00798504,0.00000000,0.17974928,0.48770928,0.03649193,0.01819629,0.08479105,0.00000000
-1.95997999,1.02258787,0.00764071,0.00000000,0.16696787,0.45097309,0.03448619,0.01687857,0.07817924,0.00000000
-1.95397699,0.96319219,0.00731953,0.00000000,0.15533855,0.41738731,0.03244299,0.01597896,0.07234282,0.00000000
-1.94797399,0.90902076,0.00702062,0.00000000,0.14490334,0.38696896,0.03038381,0.01551729,0.06732103,0.00000000
-1.94197099,0.86013774,0.00674266,0.00000000,0.13569786,0.35970855,0.02832919,0.01551676,0.06314984,0.00000000
-1.93596798,0.81657230,0.00648397,0.00000000,0.12775240,0.33557431,0.02629827,0.01600414,0.05986266,0.00000000
-1.92996498,0.77832546,0.00624263,0.00000000,0.12109279,0.31451652,0.02430851,0.01700976,0.05749089,0.00000000
-1.92396198,0.74537682,0.00601653,0.00000000,0.11574091,0.29647166,0.02237547,0.01856721,0.05606423,0.00000000
-1.91795898,0.71769048,0.00580349,0.00000000,0.11171494,0.28136600,0.02051258,0.02071278,0.05561071,0.00000000
-1.91195598,0.69521966,0.00560139,0.00000000,0.10902911,0.26911853,0.01873111,0.02348461,0.05615634,0.00000000
-1.90595298,0.67790970,0.00540821,0.00000000,0.10769301,0.25964305,0.01704012,0.02692150,0.05772448,0.00000000
-1.89994997,0.66569908,0.00522212,0.00000000,0.10771048,0.25284922,0.01544651,0.03106146,0.06033473,0.00000000
-1.89394697,0.65851833,0.00504157,0.00000000,0.10907805,0.24864272,0.01395513,0.03593994,0.06400153,0.00000000
-1.88794397,0.65628690,0.00486529,0.00000000,0.11178304,0.24692436,0.01256890,0.04158784,0.06873241,0.00000000
-1.88194097,0.65890804,0.00469237,0.00000000,0.11580146,0.24758841,0.01128900,0.04802935,0.07452598,0.00000000
-1.87593797,0.66626222,0.00452223,0.00000000,0.12109575,0.25052025,0.01011504,0.05527969,0.08136983,0.00000000
-1.86993497,0.67819937,0.00435462,0.00000000,0.12761257,0.25559359,0.00904528,0.06334281,0.08923835,0.00000000
-1.86393197,0.69453068,0.00418959,0.00000000,0.13528081,0.26266759,0.00807683,0.07220916,0.09809060,0.00000000
-1.85792896,0.71502059,0.00402746,0.00000000,0.14400997,0.27158409,0.00720586,0.08185377,0.10786856,0.00000000
-1.85192596,0.73937970,0.00386878,0.00000000,0.15368911,0.28216534,0.00642780,0.09223449,0.11849567,0.00000000
-1.84592296,0.76725932,0.00371423,0.00000000,0.16418642,0.29421243,0.00573753,0.10329080,0.12987596,0.00000000
-1.83991996,0.79824826,0.00356463,0.00000000,0.17534974,0.30750481,0.00512953,0.11494308,0.14189385,0.00000000
-1.83391696,0.83187251,0.00342080,0.00000000,0.18700791,0.32180091,0.00459804,0.12709258,0.15441475,0.00000000
-1.82791396,0.86759803,0.00328356,0.00000000,0.19897306,0.33684018,0.00413722,0.13962199,0.16728646,0.00000000
-1.82191096,0.90483694,0.00315365,0.00000000,0.21104389,0.35234634,0.00374122,0.15239684,0.18034145,0.00000000
-1.81590795,0.94295711,0.00303171,0.00000000,0.22300979,0.36803212,0.00340431,0.16526757,0.19340004,0.00000000
-1.80990495,0.98129475,0.00291823,0.00000000,0.23465570,0.38360491,0.00312096,0.17807235,0.20627424,0.00000000
-1.80390195,1.01916971,0.00281354,0.00000000,0.24576751,0.39877355,0.00288588,0.19064048,0.21877233,0.00000000
-1.79789895,1.05590263,0.00271780,0.00000000,0.25613785,0.41325553,0.00269409,0.20279639,0.23070387,0.00000000
-1.79189595,1.09083327,0.00263100,0.00000000,0.26557191,0.42678454,0.00254092,0.21436396,0.24188494,0.00000000
-1.78589295,1.12333907,0.00255297,0.00000000,0.27389309,0.43911782,0.00242207,0.22517108,0.25214345,0.00000000
-1.77988994,1.15285285,0.00248339,0.00000000,0.28094815,0.45004292,0.00233357,0.23505427,0.26132425,0.00000000
-1.77388694,1.17887892,0.00242184,0.00000000,0.28661169,0.45938358,0.00227181,0.24386313,0.26929369,0.00000000
-1.76788394,1.20100649,0.00236776,0.00000000,0.29078960,0.46700430,0.00223348,0.25146450,0.27594362,0.00000000
-1.76188094,1.21891992,0.00232055,0.00000000,0.29342139,0.47281340,0.00221559,0.25774601,0.28119438,0.00000000
-1.75587794,1.23240517,0.00227954,0.00000000,0.29448131,0.47676438,0.00221541,0.26261911,0.28499685,0.00000000
-1.74987494,1.24135219,0.00224402,0.00000000,0.29397811,0.47885556,0.00223041,0.26602120,0.28733338,0.00000000
-1.74387194,1.24575325,0.00221327,0.00000000,0.29195350,0.47912799,0.00225826,0.26791701,0.28821751,0.00000000
-1.73786893,1.24569751,0.00218654,0.00000000,0.28847943,0.47766182,0.00229678,0.26829903,0.28769268,0.00000000
-1.73186593,1.24136211,0.00216312,0.00000000,0.28365438,0.47457132,0.00234387,0.26718709,0.28582983,0.00000000
-1.72586293,1.23300062,0.00214225,0.00000000,0.27759873,0.46999895,0.00239750,0.26462710,0.28272419,0.00000000
-1.71985993,1.22092953,0.00212322,0.00000000,0.27044962,0.46410880,0.00245568,0.26068902,0.27849139,0.00000000
-1.71385693,1.20551366,0.00210528,0.00000000,0.26235551,0.45707970,0.00251644,0.25546426,0.27326306,0.00000000
-1.70785393,1.18715131,0.00208773,0.00000000,0.25347068,0.44909853,0.00257781,0.24906251,0.26718230,0.00000000
-1.70185093,1.16626012,0.00206984,0.00000000,0.24395005,0.44035401,0.00263782,0.24160832,0.26039900,0.00000000
-1.69584792,1.14326412,0.00205090,0.00000000,0.23394445,0.43103121,0.00269454,0.23323741,0.25306553,0.00000000
-1.68984492,1.11858263,0.00203022,0.00000000,0.22359660,0.42130707,0.00274605,0.22409295,0.24533267,0.00000000
-1.68384192,1.09262143,0.00200715,0.00000000,0.21303792,0.41134696,0.00279052,0.21432202,0.23734617,0.00000000
-1.67783892,1.06576613,0.00198104,0.00000000,0.20238632,0.40130251,0.00282620,0.20407215,0.22924383,0.00000000
-1.67183592,1.03837793,0.00195133,0.00000000,0.19174487,0.39131037,0.00285152,0.19348830,0.22115329,0.00000000
-1.66583292,1.01079137,0.00191752,0.00000000,0.18120142,0.38149205,0.00286507,0.18271007,0.21319043,0.00000000
-1.65982991,0.98331375,0.00187921,0.00000000,0.17082915,0.37195447,0.00286569,0.17186946,0.20545839,0.00000000
-1.65382691,0.95622589,0.00183609,0.00000000,0.16068772,0.36279112,0.00285247,0.16108896,0.19804712,0.00000000
-1.64782391,0.92978349,0.00178799,0.00000000,0.15082505,0.35408348,0.00282484,0.15048012,0.19103328,0.00000000
-1.64182091,0.90421889,0.00173489,0.00000000,0.14127954,0.34590260,0.00278252,0.14014250,0.18448062,0.00000000
-1.63581791,0.87974263,0.00167691,0.00000000,0.13208247,0.33831056,0.00272559,0.13016303,0.17844037,0.00000000
-1.62981491,0.85654455,0.00161433,0.00000000,0.12326049,0.33136166,0.00265449,0.12061568,0.17295197,0.00000000
-1.62381191,0.83479437,0.00154759,0.00000000,0.11483807,0.32510337,0.00256995,0.11156146,0.16804367,0.00000000
-1.61780890,0.81464150,0.00147728,0.00000000,0.10683969,0.31957681,0.00247306,0.10304868,0.16373328,0.00000000
-1.61180590,0.79621446,0.00140415,0.00000000,0.09929182,0.31481702,0.00236515,0.09511342,0.16002888,0.00000000
-1.60580290,0.77961985,0.00132906,0.00000000,0.09222452,0.31085293,0.00224782,0.08778019,0.15692943,0.00000000
-1.59979990,0.76494150,0.00125301,0.00000000,0.08567261,0.30770728,0.00212284,0.08106279,0.15442559,0.00000000
-1.59379690,0.75223986,0.00117707,0.00000000,0.07967661,0.30539659,0.00199214,0.07496525,0.15250042,0.00000000
-1.58779390,0.74155226,0.00110240,0.00000000,0.07428314,0.30393128,0.00185772,0.06948293,0.15113029,0.00000000
-1.58179090,0.73289422,0.00103023,0.00000000,0.06954515,0.30331625,0.00172162,0.06460372,0.15028592,0.00000000
-1.57578789,0.72626207,0.00096181,0.00000000,0.06552176,0.30355176,0.00158587,0.06030927,0.14993355,0.00000000
-1.56978489,0.72163711,0.00089840,0.00000000,0.06227794,0.30463491,0.00145245,0.05657632,0.15003638,0.00000000
-1.56378189,0.71899111,0.00084129,0.00000000,0.05988395,0.30656162,0.00132326,0.05337801,0.15055606,0.00000000
-1.55777889,0.71829319,0.00079175,0.00000000,0.05841467,0.30932894,0.00120009,0.05068524,0.15145443,0.00000000
-1.55177589,0.71951759,0.00075102,0.00000000,0.05794879,0.31293775,0.00108462,0.04846798,0.15269526,0.00000000
-1.54577289,0.72265195,0.00072036,0.00000000,0.05856789,0.31739563,0.00097840,0.04669647,0.15424606,0.00000000
-1.53976988,0.72770566,0.00070095,0.00000000,0.06035547,0.32271952,0.00088289,0.04534241,0.15607971,0.00000000
-1.53376688,0.73471746,0.00069400,0.00000000,0.06339587,0.32893824,0.00079945,0.04437997,0.15817593,0.00000000
-1.52776388,0.74376193,0.00070066,0.00000000,0.06777308,0.33609437,0.00072939,0.04378662,0.16052252,0.00000000
-1.52176088,0.75495407,0.00072205,0.00000000,0.07356946,0.34424549,0.00067402,0.04354389,0.16311613,0.00000000
